Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533)
4.946636387945131e-07,0.6374108129820579,1.0130738128065629e-06,2.3952379391647515e-07,1.1392790868824754e-07,8.8890813619355112e-09,5.6096589049433949e-07,0.0,0.0,0.0018754886234742172,0.0061050983485515286,154.0,0.0,0.66516039844847141,1.0,18.972541202728941,0.018496883245520675,1.0656977193165934e-07,0.020008445798798121,0.047485589413480501,0.043552360763951643,0.0034766399289591654,1.5017323934309679e-08,9.8173608096498621e-05,0.065499043451175215,4.7680018980587145e-11,0.056369382350994812,1.4175278761110399e-05,0.035364988478556923,0.022611910339447875,6.4514592982053533e-06,4.7718902679273515e-06,4.0660562944228066e-06,0.028575795412476658,0.00016839508773411978,0.0025946410053141584,0.003608244218709923,0.01589240697257039,8.2332314216968633e-07
4.97325809404492e-07,0.637410928434062,1.0135094976163723e-06,2.4133845515063647e-07,1.1479569001863137e-07,8.9791269710358023e-09,5.6814597513634681e-07,0.0,0.0,0.0018761960642882313,0.0061560775968741589,154.0,0.0,0.66386509884418832,1.0,18.972401306493449,0.018536233263057023,1.0639758423526053e-07,0.01995073671687296,0.04747514505789676,0.043734154734407789,0.0034665887378489868,1.5013907479131226e-08,9.81512742330483e-05,0.065795366183097503,4.7542172974999964e-11,0.056714211701077259,1.4134404461007987e-05,0.035559696292672201,0.022656977691964293,6.4642687516993129e-06,4.7935307559426551e-06,4.0741295257787891e-06,0.028794073950469647,0.00016910985207290534,0.0026220908187370032,0.003654889430405304,0.015990664233501064,8.2961642563382061e-07
4.999879800144709e-07,0.6374110428370483,1.0139264972134608e-06,2.4315326162986034e-07,1.1566490836841013e-07,9.0693669599519857e-09,5.7536950040196841e-07,0.0,0.0,0.0018768851018227419,0.0062070239746086749,154.0,0.0,0.66257389030343306,1.0,18.972261833882627,0.018575163545183185,1.0622595612606501e-07,0.019893073869680124,0.047463847632302839,0.043915493764523965,0.003456545806769551,1.5010221652265382e-08,9.8127179351000134e-05,0.066091209974837029,4.7404440206603393e-11,0.057058291410337324,1.4093562635136106e-05,0.035753842058882865,0.022701286639295905,6.4768617868149853e-06,4.8151362444691907e-06,4.0820663583894128e-06,0.029012105594433915,0.00016981413489806105,0.0026494985382445511,0.0037016855725782618,0.016088542975198926,8.359026035239294e-07
5.026501506244498e-07,0.6374111562109751,1.0143250855060946e-06,2.4496817735512508e-07,1.1653556113337029e-07,9.1597990006317487e-09,5.8263637789869007e-07,0.0,0.0,0.0018775562815977495,0.0062579363491339409,154.0,0.0,0.66128675509105761,1.0,18.972122784891457,0.018613676762710425,1.0605488534353963e-07,0.019835462489975305,0.047451712019958014,0.04409637924534858,0.0034465120437439062,1.5006271170051469e-08,9.81013543316273e-05,0.066386576381292792,4.7266833214224511e-11,0.057401617778966386,1.4052756998217502e-05,0.035947426249498309,0.02274484886375764,6.4892417422334326e-06,4.8367068471884646e-06,4.0898688962041496e-06,0.029229884983849656,0.00017050804358777644,0.0026768615743229256,0.0037486295196404108,0.016186042845476749,8.421815210064591e-07
5.053123212344287e-07,0.637411268575584,1.0147055320923691e-06,2.467831668698592e-07,1.1740764577379869e-07,9.2504207984119475e-09,5.8994651923449941e-07,0.0,0.0,0.0018782101324364318,0.00630881361839313,154.0,0.0,0.66000367557286044,1.0,18.971984159468676,0.018651775570988585,1.0588436923111316e-07,0.019777907636483807,0.047438752859312767,0.044276812562120904,0.0034364883265237817,1.500206066394932e-08,9.8073829427225884e-05,0.066681466950430132,4.7129363980792011e-11,0.057744187239144137,1.4011991141481017e-05,0.03614044938726399,0.022787675915120254,6.5014119185736009e-06,4.8582426772747792e-06,4.0975392196219596e-06,0.029447406889511234,0.00017119168632142144,0.0027041773925018794,0.003795718181679464,0.016283163555527093,8.4845302703922713e-07
5.079744918444076e-07,0.6374113799503227,1.0150681023434917e-06,2.4859819525030909e-07,1.1828115981178504e-07,9.3412300912667045e-09,5.9729983602789324e-07,0.0,0.0,0.0018788471670183979,0.0063596547100492036,154.0,0.0,0.65872463421449534,1.0,18.971845957517996,0.01868946261000325,1.0571440534975711e-07,0.019720414199112763,0.047424984548355392,0.044456795094306008,0.0034264755035017325,1.4997594692837537e-08,9.8044634442330782e-05,0.066975883223323457,4.6992044150935518e-11,0.058085996352028477,1.3971268536364046e-05,0.03633291204351375,0.022829779209453893,6.5133755782327972e-06,4.8797438473983947e-06,4.1050793847605353e-06,0.029664666210739928,0.00017186517197340884,0.0027314435129922234,0.0038429485045827876,0.016379904877826507,8.5471697429094544e-07
5.106366624543865e-07,0.6374114903543666,1.0154130574807012e-06,2.5041322809661706e-07,1.1915610082874458e-07,9.4322246491154984e-09,6.0469623991694051e-07,0.0,0.0,0.0018794678823853223,0.0064104585807097797,154.0,0.0,0.65744961358046183,1.0,18.971708178899551,0.018726740504467206,1.0554499126419028e-07,0.019662986903732266,0.047410421248858754,0.044636328215627831,0.0034164743945486356,1.499287774045961e-08,9.8013798694494736e-05,0.067269826734196986,4.6854884977717797e-11,0.058427041804970284,1.3930592537907575e-05,0.036524814836479888,0.022871170028224228,6.525135945052211e-06,4.9012104697284987e-06,4.1124914234334741e-06,0.02988165797279942,0.00017252861001714002,0.0027586575103086992,0.0038903174701177398,0.016476266644211039,8.6097321906661315e-07
5.159610036743443e-07,0.6374117083257549,1.0160511471256027e-06,2.5404317213949133e-07,1.2091025440233881e-07,9.6147607940636559e-09,6.196179557000906e-07,0.0,0.0,0.0018806622691801163,0.0065119506244385944,154.0,0.0,0.65491156523004146,1.0,18.971433890892069,0.01880007928293603,1.0520780264991498e-07,0.019548348857892649,0.047378965182095063,0.04499405169212458,0.0033965104619086508,1.4982708459697422e-08,9.7947319747777777e-05,0.067856301572841976,4.6581091686441504e-11,0.059106829090367477,1.3849393224438777e-05,0.036906943527452538,0.022951858686953812,6.5480595013859908e-06,4.9440405172023527e-06,4.1269391264504522e-06,0.030314819530684496,0.00017382578345651782,0.0028129197017016973,0.0039854594357772192,0.016667851119028597,8.7346204402848682e-07
5.212853448943021e-07,0.6374119226377856,1.0166218104938525e-06,2.5767273396243999e-07,1.2267008824435246e-07,9.7980120074889574e-09,6.3471096039220059e-07,0.0,0.0,0.0018817969737710361,0.0066132819544584406,154.0,0.0,0.65238939297900145,1.0,18.971161293502721,0.018871812601958138,1.0487278398449612e-07,0.019434028191373978,0.047344493377792563,0.045349993867766919,0.0033766025459964961,1.4971587237422462e-08,9.7874617575975485e-05,0.068440903604615924,4.6308066631235285e-11,0.059783525019816763,1.3768417831335284e-05,0.03728684128559135,0.023029829430194822,6.5702076015782441e-06,4.9867337071354114e-06,4.140898093882141e-06,0.030746854192892747,0.00017508409097224625,0.0028669456329111476,0.0040811206509671349,0.016857916754976762,8.8591842245691739e-07
5.266096861142599e-07,0.6374121334341777,1.0171269949964727e-06,2.613016564035389e-07,1.2443558491740666e-07,9.9819615360419192e-09,6.4997454860618529e-07,0.0,0.0,0.0018828754547256358,0.0067144451956198479,154.0,0.0,0.64988296080886687,1.0,18.970890384166246,0.018941960918128362,1.045399160829885e-07,0.019320057238423203,0.047307111015720361,0.045704165528780386,0.0033567562541893521,1.4959547367329219e-08,9.7795909833119633e-05,0.069023644860537817,4.6035886713447576e-11,0.060457107378850516,1.3687689315514034e-05,0.037664514593077625,0.02310516761553327,6.5916046352180903e-06,5.0292909191233179e-06,4.1543836973972932e-06,0.03117772645697664,0.00017630442090200223,0.0029207178119014881,0.0041772782618023675,0.017046464169552338,8.9834132881364845e-07
5.319340273342177e-07,0.6374123408543253,1.0175685882206292e-06,2.6492968991332329e-07,1.2620672773098719e-07,1.0166593079040666e-08,6.6540801599858035e-07,0.0,0.0,0.0018839009622106887,0.0068154333708920489,154.0,0.0,0.64739213419562813,1.0,18.970621159734126,0.019010544451931819,1.0420917997659612e-07,0.019206466109778417,0.04726691986104184,0.046056577372475142,0.0033369768072843398,1.4946621060565794e-08,9.7711407096362331e-05,0.069604537265641989,4.5764623533160936e-11,0.061127555733037013,1.3607229056082824e-05,0.038039970541753988,0.023177956413436594,6.6122743659042808e-06,5.0717130250096513e-06,4.1674109141304732e-06,0.031607402612404259,0.0001774876628837687,0.0029742195723395444,0.0042739099862953607,0.017233494768490027,9.1072978929861213e-07
5.372583685541755e-07,0.6374125450333648,1.0179484200266959e-06,2.6855659230844492e-07,1.2798350068170194e-07,1.0351890770074557e-08,6.8101065948412066e-07,0.0,0.0,0.0018848765508448998,0.0069162398811160476,154.0,0.0,0.64491678008180142,1.0,18.970353616510256,0.019077583190506588,1.0388055690710818e-07,0.019093282817285315,0.047224018381875753,0.046407240008221363,0.003317269061189117,1.493283948302616e-08,9.7621313109604629e-05,0.070183592640176276,4.549434368621908e-11,0.061794851351939926,1.352705694275689e-05,0.038413216789721025,0.023248276808492358,6.6322399316776161e-06,5.1140008889736673e-06,4.179994326955818e-06,0.032035850669071921,0.00017863470551748734,0.0030274350568324101,0.0043709941111351128,0.017419010695498748,9.2308287978609204e-07
5.425827097741333e-07,0.637412746102178,1.0182682644956618e-06,2.7218212854247599e-07,1.2976588839992564e-07,1.0537839160086128e-08,6.9678177742552459e-07,0.0,0.0,0.0018858050913529317,0.0070168584864880156,154.0,0.0,0.64245676685041209,1.0,18.97008775028376,0.019143096890285066,1.0355402832308236e-07,0.018980533387731723,0.047178501859062423,0.046756163958376444,0.003297637526733396,1.4918232790191623e-08,9.7525825011276051e-05,0.070760822700740258,4.5225109035929924e-11,0.062458977138620926,1.3447191456625138e-05,0.03878426152187648,0.023316207607105618,6.6515238472960257e-06,5.1561553676136875e-06,4.192148125920824e-06,0.032463040290803526,0.00017974643434345977,0.00308034919973991,0.0044685094873154474,0.01760301478631152,9.3539972390486965e-07
5.53231392214049e-07,0.6374131394117594,1.0187348194647292e-06,2.7942819677340268e-07,1.3334744956531254e-07,1.0911628236403427e-08,7.2882663831950271e-07,0.0,0.0,0.0018875316528752884,0.0072175087213882062,154.0,0.0,0.63758224362683413,1.0,18.969561029580763,0.019269627060637343,1.0290718141854213e-07,0.018756430905489105,0.047079989471995209,0.047448837461501477,0.0032586195161786605,1.4886659819787514e-08,9.7319423256784541e-05,0.071909853234521898,4.4690000562855606e-11,0.06377765861224953,1.3288447677274417e-05,0.039519781603341131,0.023445204840868216,6.6881336971457482e-06,5.2400675578795658e-06,4.2152216950028913e-06,0.033313530791197588,0.00018186746702829193,0.0031852170514566546,0.0046647521850554314,0.017966502017634334,9.5992139583845982e-07
5.638800746539648e-07,0.6374135217469356,1.018981399550646e-06,2.8666614878531534e-07,1.3695129920650618e-07,1.1287844467563753e-08,7.6153702078002996e-07,0.0,0.0,0.001889100335761293,0.00741734069888581,154.0,0.0,0.63276753946708963,1.0,18.969040954787712,0.019390288498401395,1.0226849485004359e-07,0.018534331135119084,0.046972085137971117,0.048134680354629054,0.0032199526497013182,1.4852124434633858e-08,9.7093655000545894e-05,0.073051720568745371,4.4159707818936967e-11,0.065083493546160082,1.3131120203157901e-05,0.040246605436893922,0.023565535599387948,6.7222717410742118e-06,5.3234563000455342e-06,4.2367373943905469e-06,0.034158662130057894,0.00018385771731365677,0.0032887177470281325,0.0048624799498434602,0.01832399139026699,9.8428868071945016e-07
5.745287570938805e-07,0.6374138940072938,1.0190203724547338e-06,2.938943395015054e-07,1.4057733267864358e-07,1.1666377722702918e-08,7.9490737992774924e-07,0.0,0.0,0.0018905285322124276,0.0076163157460801441,154.0,0.0,0.62801165082947874,1.0,18.968527476689935,0.019505231212012888,1.0163782728832183e-07,0.018314381198162664,0.046855446773693167,0.048813773775388529,0.0031816623956947734,1.48148348085358e-08,9.6849881157843706e-05,0.074186514816768259,4.3634580087823294e-11,0.066376397372262336,1.2975313529691111e-05,0.040964813900230809,0.023677753751079646,6.7540961891603813e-06,5.406328182178819e-06,4.2567949368581637e-06,0.034998244895254375,0.00018572398951006549,0.0033907573799467432,0.0050615432595557648,0.018675526315780351,1.0084961058912742e-06
5.851774395337962e-07,0.6374142570308782,1.0188633780047796e-06,3.0111121854516692e-07,1.4422545164308801e-07,1.2047123159584251e-08,8.2893220769194064e-07,0.0,0.0,0.0018918316070353869,0.0078143994459287137,154.0,0.0,0.62331359499734518,1.0,18.968020540496042,0.019614601762076751,1.0101504038665514e-07,0.018096705601817791,0.046730690697396715,0.049486197553425454,0.0031437702929900035,1.4774985931494788e-08,9.6589376456148528e-05,0.075314324536824351,4.3114912761586048e-11,0.067656305742988462,1.2821116104012611e-05,0.041674493169399862,0.023782380494227207,6.7837559080386847e-06,5.488689678612158e-06,4.2754881464296591e-06,0.035832110506620211,0.00018747289939500118,0.0034912528890537172,0.005261800927110376,0.019021157584934459,1.0325388002004755e-06
5.958261219737119e-07,0.6374146115953645,1.0185213754126484e-06,3.0831532460478494e-07,1.478955631595671e-07,1.2429980841334794e-08,8.6360603597256382e-07,0.0,0.0,0.0018930231359359042,0.0080115612335278918,154.0,0.0,0.61867240943233637,1.0,18.967520086561095,0.019718543338677005,1.0039999868634988e-07,0.017881408698182551,0.046598394357303945,0.050152030236757475,0.0031062943786799571,1.4732760475449824e-08,9.6313335094816923e-05,0.076435236764286013,4.2600953208072424e-11,0.068923172851028974,1.2668602069886474e-05,0.042375733891364981,0.023879905464915811,6.8113907390647981e-06,5.570547152305719e-06,4.2929051589026816e-06,0.036660109603330715,0.00018911084602730454,0.0035901314210499409,0.0054631197981983596,0.019360942375926678,1.056412447438079e-06
6.064748044136276e-07,0.6374149584221342,1.0180046874492163e-06,3.1550528014817383e-07,1.5158757892243518e-07,1.281485538477841e-08,8.9892343928881895e-07,0.0,0.0,0.0018941151181234746,0.0082077740292693414,154.0,0.0,0.61408715116498969,1.0,18.967026051044229,0.019817195837120598,9.9792569527792407e-08,0.017668576912218903,0.046459098891125011,0.050811349117454656,0.0030692495757442145,1.4688329606469358e-08,9.6022876054716356e-05,0.077549337043080382,4.2092906086943659e-11,0.070176969867554465,1.2517832848572594e-05,0.04306863044033233,0.023970787952844796,6.8371318470783016e-06,5.6519068571468584e-06,4.3091286416569511e-06,0.037482110540881769,0.00019064399033886576,0.0036873296933585052,0.0056653744298020264,0.019694943357501996,1.0801132429437216e-06
6.171234868535433e-07,0.637415298178273,1.0173230416086502e-06,3.2267978647822505e-07,1.5530141461162017e-07,1.3201655639177e-08,9.3487903698082415e-07,0.0,0.0,0.0018951181649525064,0.0084030139069268869,154.0,0.0,0.6095568962217669,1.0,18.966538366503883,0.019910695931961139,9.9192622966930619e-08,0.017458280751036632,0.046313311517961503,0.051464230256612245,0.0030326480425281691,1.4641853743573522e-08,9.5719048058952295e-05,0.078656709456222842,4.1590938142571151e-11,0.071417683495500789,1.2368858564495146e-05,0.043753280253093378,0.024055458193347784,6.8611020908125384e-06,5.7327749401850408e-06,4.3242360271059989e-06,0.038297997995885666,0.00019207824002655398,0.0037827933646880064,0.005868446756099272,0.020023227881945424,1.1036378533231728e-06
6.27772169293459e-07,0.6374156314797603,1.0164856082633663e-06,3.2983761913128538e-07,1.5903698934377114e-07,1.3590294394896282e-08,9.7146749499848579e-07,0.0,0.0,0.0018960416654968035,0.0085972597957943916,154.0,0.0,0.60508073908838667,1.0,18.966056962431804,0.019999177149151427,9.8600031697157471e-08,0.017250576599872846,0.046161507761084838,0.052110748508578456,0.0029964994851237798,1.459348326391486e-08,9.5402834182917911e-05,0.079757436655422939,4.1095182488150004e-11,0.072645314637459393,1.2221719319600836e-05,0.044429783241220981,0.024134318715394076,6.8834164091168877e-06,5.8131574437986568e-06,4.3382997561150008e-06,0.039107671678977302,0.0001934192401712821,0.0038764764184964378,0.0060722257461631119,0.020345867265784936,1.1269833792866492e-06
6.384208517333747e-07,0.6374159588942754,1.0155010360294156e-06,3.3697762359379556e-07,1.6279422521480392e-07,1.3980688119264516e-08,1.0086835273244645e-06,0.0,0.0,0.0018968939315011598,0.0087904932136483489,154.0,0.0,0.60065779220615367,1.0,18.965581765730867,0.020082769936403462,9.801467097610195e-08,0.017045508324405382,0.046004133512341332,0.052750977544484538,0.0029608114360283348,1.4543359157641922e-08,9.5075156135402005e-05,0.080851599889822587,4.060574242733587e-11,0.073859877170008359,1.2076446330303707e-05,0.04509824127274259,0.024207745723206445,6.9041822166472735e-06,5.8930603077981351e-06,4.3513875273861324e-06,0.039911045148470013,0.0001946723684539793,0.003968340563406691,0.0062766070580353821,0.020662936150408207,1.1501473213958835e-06
6.490695341732904e-07,0.6374162809440016,1.0143774846732043e-06,3.4409871130000118e-07,1.6657304692043328e-07,1.4372756715800913e-08,1.0465218970934855e-06,0.0,0.0,0.0018976823249763901,0.0089826980260817556,154.0,0.0,0.59628718549654225,1.0,18.965112701144253,0.020161601731928259,9.7436418556620906e-08,0.01684310870662932,0.045841606955219813,0.053384989875159446,0.0029255895038298452,1.449161363788015e-08,9.4736878246279286e-05,0.081939279033970636,4.012269487852941e-11,0.075061396812161715,1.1933062946340557e-05,0.045758757713174503,0.024276090486997807,6.9234998020347595e-06,5.9724893714729939e-06,4.3635625484059237e-06,0.040708044713434449,0.00019584273389848755,0.0040583546540708107,0.0064814926939438236,0.020974511931681816,1.1731275483930521e-06
