Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326)
1.0863741590558913e-10,0.7257831742694296,154.0,0.0,0.0,0.0,0.99961461298606447,1.0,18.999995415042761,1.9932876832524226e-05,7.5088165588930558e-05,7.0659598550238008e-05,4.484817555743424e-06,1.5659797448604816e-11,9.5437501618430878e-07,8.1040163805071744e-05,3.7307106758555054e-09,0.00013305452553332277,1.001201382965913e-07,4.7685135360056169e-14,2.4739262701345022e-08,7.409524658208919e-16,3.1894894467979597e-08,1.1986483582580876e-08,1.1990339631027863e-08,2.4120809662691855e-12,1.4439674807183851e-12
1.1117366638678264e-10,0.7257831736957293,154.0,0.0,0.0,0.0,0.999605618181863,1.0,18.999995275926853,2.0398066936271881e-05,7.684046626561736e-05,7.2275443029941056e-05,4.6215792048845644e-06,1.6025243639802787e-11,9.5436723383647167e-07,8.2939981740119185e-05,3.7306771058883391e-09,0.00013617386536896473,1.0247377339219605e-07,4.9139263446468173e-14,2.589405107844034e-08,7.5837085801868727e-16,3.315742774562802e-08,1.2772243790700268e-08,1.2776353301027954e-08,2.5703910803559675e-12,1.5391192473321505e-12
1.1370991686797614e-10,0.725783173121232,154.0,0.0,0.0,0.0,0.9995966234671898,1.0,18.999995136587991,2.0863249600141367e-05,7.859273540144373e-05,7.3890986643046586e-05,4.7585638453732405e-06,1.6390683248133867e-11,9.5435945156540624e-07,8.48397798889445e-05,3.7306435362629191e-09,0.00013929317975029483,1.0482736609127691e-07,5.0595762506169861e-14,2.7075158195923244e-08,7.7578893645534781e-16,3.4435552743149856e-08,1.3588694335328859e-08,1.3593067235322276e-08,2.7348922018498145e-12,1.6380077915652726e-12
1.1624616734916965e-10,0.725783172546022,154.0,0.0,0.0,0.0,0.99958762884204411,1.0,18.999994997046276,2.1328424824226388e-05,8.0344972996848499e-05,7.5506249506518736e-05,4.895751369603532e-06,1.6756116273694741e-11,9.5435166937229092e-07,8.6739558251745446e-05,3.7306099669787897e-09,0.00014241246867756466,1.0718091639444776e-07,5.2054418743443705e-14,2.8282583106923168e-08,7.9320670113545673e-16,3.5728888368179605e-08,1.443620726929745e-08,1.4440853607572309e-08,2.9056595136810343e-12,1.740678761175627e-12
1.1878241783036316e-10,0.7257831719701774,154.0,0.0,0.0,0.0,0.99957863430642568,1.0,18.999994857320051,2.1793592608620626e-05,8.2097179052270227e-05,7.7121249972530423e-05,5.0331234341951651e-06,1.7121542716581194e-11,9.5434388725616751e-07,8.863931682872057e-05,3.7305763980217929e-09,0.00014553173215102688,1.0953442430232751e-07,5.3515037120835498e-14,2.9516324864595949e-08,8.1062415206342937e-16,3.7037063186277355e-08,1.5315145555970071e-08,1.5320075499020506e-08,3.0827663619322392e-12,1.847176688500279e-12
1.2131866831155668e-10,0.7257831713937687,154.0,0.0,0.0,0.0,0.99956963986033398,1.0,18.999994717426059,2.2258752953417778e-05,8.3849353568147311e-05,7.8736004783303446e-05,5.1706633052018781e-06,1.7486962576887543e-11,9.5433610521650005e-07,9.0539055620068347e-05,3.7305428293955417e-09,0.00014865097017093416,1.1188788981553336e-07,5.4977439713331484e-14,3.0776382522123867e-08,8.2804128924394743e-16,3.8359715142198216e-08,1.6225863299177869e-08,1.6231087128498875e-08,3.2662843023125265e-12,1.9575450186933794e-12
1.238549187927502e-10,0.725783170816861,154.0,0.0,0.0,0.0,0.99956064550376855,1.0,18.99999457737955,2.2723905858711554e-05,8.5601496544917958e-05,8.0350529212359497e-05,5.3083557169051408e-06,1.7852375854710301e-11,9.543283232542984e-07,9.2438774625986495e-05,3.7305092611090988e-09,0.00015177018273753812,1.1424131293467818e-07,5.6441464206968613e-14,3.2062755132715576e-08,8.454581126816358e-16,3.9696491292020585e-08,1.7168705966550972e-08,1.7174234075833428e-08,3.4562831452966055e-12,2.071826137151502e-12
1.2639116927394372e-10,0.7257831702395129,154.0,0.0,0.0,0.0,0.99955165123672862,1.0,18.999994437194466,2.3189051324595637e-05,8.7353607983020241e-05,8.1964837193377967e-05,5.446186742996741e-06,1.8217782550145255e-11,9.543205413695539e-07,9.4338473846673301e-05,3.7304756931578196e-09,0.00015488936985109098,1.1659469366037546e-07,5.790696252916149e-14,3.337544174960619e-08,8.6287462238080757e-16,4.104704754550395e-08,1.8144010606503757e-08,1.8149853498899891e-08,3.652830999980613e-12,2.1900613961580018e-12
1.2892741975513724e-10,0.7257831696617789,154.0,0.0,0.0,0.0,0.99954265705921408,1.0,18.999994296883489,2.3654189351163723e-05,8.9105687882892068e-05,8.3578941437750678e-05,5.584143679061145e-06,1.8583182663285793e-11,9.5431275956144978e-07,9.6238153282327243e-05,3.7304421255364449e-09,0.0001580085315118454,1.1894803199323989e-07,5.9373799599201888e-14,3.4714441426057229e-08,8.802908183461258e-16,4.2411048418094739e-08,1.9152106059113773e-08,1.9158274344571253e-08,3.8559943167031318e-12,2.3122911407760447e-12
1.3399992071752426e-10,0.7257831685053461,154.0,0.0,0.0,0.0,0.99952466897275893,1.0,18.999994015929239,2.4584443086726659e-05,9.2609753069695464e-05,8.6806584061386463e-05,5.8603899624048272e-06,1.9313963143067626e-11,9.5429719617664587e-07,0.00010003745279932866,3.7303749912926119e-09,0.00016424677847596712,1.2365458148291703e-07,6.2311008128114113e-14,3.7471376170818586e-08,9.1512226909349188e-16,4.5178083707642915e-08,2.1267944931077896e-08,2.127479624674588e-08,4.2824250884101385e-12,2.5688905795754392e-12
1.3856517158367258e-10,0.7257831674636891,154.0,0.0,0.0,0.0,0.99950848000112102,1.0,18.999993762745934,2.5421646007212502e-05,9.576330388146113e-05,8.9710871728675268e-05,6.1093362072117581e-06,1.9971643064379705e-11,9.5428318939416723e-07,0.00010345675470180518,3.7303145716259418e-09,0.00016986111369763536,1.2789033104626957e-07,6.4957947031137898e-14,4.0042598607660339e-08,9.4646950184168972e-16,4.7711198422550499e-08,2.3287482481456403e-08,2.3294985829436264e-08,4.689471770550144e-12,2.813876209317406e-12
1.431304224498209e-10,0.7257831664214333,154.0,0.0,0.0,0.0,0.99949229131953765,1.0,18.999993509306901,2.6258824825771586e-05,9.8916752516165361e-05,9.261465150112737e-05,6.3585382821642981e-06,2.0629301660531751e-11,9.5426918286093713e-07,0.00010687599250385704,3.7302541530413422e-09,0.00017547536645615893,1.3212594326633459e-07,6.7607606068682753e-14,4.2699060635007303e-08,9.7781571816243368e-16,5.028302521052577e-08,2.5418022298996073e-08,2.542621360139873e-08,5.1189144313090505e-12,3.0723879713582817e-12
1.476956733159692e-10,0.7257831653787568,154.0,0.0,0.0,0.0,0.99947610292800582,1.0,18.999993255654182,2.7095979542950307e-05,0.00010207009897635839,9.5517965455989189e-05,6.6079541402589898e-06,2.1286938932080325e-11,9.5425517657822635e-07,0.00011029516620663969,3.7301937355325787e-09,0.00018108953675300787,1.3636141814665099e-07,7.0259538172653243e-14,4.5440756732434867e-08,1.0091609180821114e-15,5.2891889106942604e-08,2.766121112474686e-08,2.7670126838480773e-08,5.5710858344542477e-12,3.3446278994676625e-12
1.5226092418211753e-10,0.7257831643358167,154.0,0.0,0.0,0.0,0.99945991482652308,1.0,18.999993001823409,2.7933110159295031e-05,0.00010522334326458962,9.8420849249221737e-05,6.8575481536591344e-06,2.1944554879568871e-11,9.5424117054563253e-07,0.00011371427581130906,3.7301333191102491e-09,0.00018670362458965347,1.4059675569075088e-07,7.2913364527227198e-14,4.8267681379795353e-08,1.0405051016265443e-15,5.5536188523969852e-08,3.0018624463950734e-08,3.0028301557586406e-08,6.0463043485765372e-12,3.6307892870972435e-12
1.5682617504826585e-10,0.7257831632927426,154.0,0.0,0.0,0.0,0.99944372701508655,1.0,18.999992747844772,2.877021667535213e-05,0.00010837648538340791,0.00010132333309981377,7.107290129693984e-06,2.2602149503538102e-11,9.542271647618466e-07,0.00011713332131902143,3.7300729037731532e-09,0.00019231762996756738,1.4483195590215592e-07,7.5568764106425321e-14,5.117982905721791e-08,1.0718482688218656e-15,5.821439181805142e-08,3.2491769705228581e-08,3.2502245636876262e-08,6.5448745774592342e-12,3.9310570702277454e-12
1.6139142591441416e-10,0.725783162249648,154.0,0.0,0.0,0.0,0.99942753949369367,1.0,18.999992493743868,2.9607299091667973e-05,0.00011152952533536147,0.00010422544262321342,7.357154477692305e-06,2.3259722804543497e-11,9.5421315922799405e-07,0.00012055230273093217,3.7300124895128785e-09,0.00019793155288821987,1.4906701878437554e-07,7.8225464815422061e-14,5.417719424510849e-08,1.1031904196943949e-15,6.0925034051678766e-08,3.5082089092877865e-08,3.5093401789030772e-08,7.0670879607542934e-12,4.2456081921664529e-12
1.6595667678056248e-10,0.7257831612066282,154.0,0.0,0.0,0.0,0.99941135226234135,1.0,18.999992239542383,3.0444357408788893e-05,0.00011468246312299815,0.00010712719953739212,7.6071195031433905e-06,2.391727478312548e-11,9.5419915394465234e-07,0.00012397122004819682,3.7299520763352004e-09,0.00020354539335308154,1.5330194434091225e-07,8.0883235985591553e-14,5.7259771424149738e-08,1.1345315542696405e-15,6.3666713931270428e-08,3.779096256310189e-08,3.7803150398400656e-08,7.6132233471539587e-12,4.5746119516274253e-12
1.705219276467108e-10,0.7257831601637648,154.0,0.0,0.0,0.0,0.99939516532102701,1.0,18.99999198525871,3.1281391627261247e-05,0.00011783529874886535,0.00011002862225528972,7.8571668154414561e-06,2.4574805439817057e-11,9.5418514891043784e-07,0.00012739007327197173,3.7298916642447031e-09,0.00020915915136362416,1.5753673257526218e-07,8.3541882077342162e-14,6.0427555075301008e-08,1.1658716725734562e-15,6.6438090913455601e-08,4.0619710447572907e-08,4.0632812225448139e-08,8.1835475407460401e-12,4.9182303345144329e-12
1.7508717851285911e-10,0.7257831591211277,154.0,0.0,0.0,0.0,0.9993789786697479,1.0,18.999991730908434,3.2118401747631364e-05,0.00012098803221551013,0.00011292972638628257,8.1072808265781245e-06,2.5232314775172793e-11,9.5417114412571858e-07,0.00013080886240341238,3.7298312532342085e-09,0.00021477282692131829,1.6177138349091201e-07,8.620123734996495e-14,6.3680539679798278e-08,1.1972107746321654e-15,6.9237882462731409e-08,4.3569596054268623e-08,4.3583650988421814e-08,8.7783158225630198e-12,5.2766183306303781e-12
1.7965242937900743e-10,0.7257831580787766,154.0,0.0,0.0,0.0,0.99936279230850122,1.0,18.999991476504771,3.2955387770445547e-05,0.00012414066352547937,0.00011583052516256492,8.3574483248982812e-06,2.588980278973137e-11,9.5415713959156946e-07,0.00013422758744367416,3.7297708433033996e-09,0.00022038642002763419,1.6600589709134126e-07,8.8861161329470987e-14,6.7018719719154159e-08,1.2285488604710295e-15,7.2064861448618152e-08,4.6641828132482345e-08,4.6656875829167211e-08,9.3977724487208198e-12,5.6499242361627574e-12
1.8421768024515575e-10,0.725783157036763,154.0,0.0,0.0,0.0,0.99934660623728422,1.0,18.99999122205891,3.3792349696250152e-05,0.00012729319268131971,0.00011873102980221331,8.6076581121525958e-06,2.6547269484017331e-11,9.5414313530692915e-07,0.0001376462483939133,3.7297104344585225e-09,0.00022599993068404351,1.7024027338002544e-07,9.1521534949560744e-14,7.0442089675157728e-08,1.2598859301156129e-15,7.4917853672350275e-08,4.983756322828002e-08,4.9853643669349132e-08,1.0042151126415406e-11,6.0382899427171094e-12
1.8878293111130406e-10,0.7257831559951305,154.0,0.0,0.0,0.0,0.9993304204560941,1.0,18.999990967580349,3.462928752559144e-05,0.00013044561968557754,0.00012163124981689914,8.8579006958849495e-06,2.7204714858585624e-11,9.541291312714495e-07,0.00014106484525528549,3.7296500266966449e-09,0.00023161335889201713,1.7447451236043386e-07,9.4182257280979481e-14,7.3950644029874684e-08,1.2912219835923451e-15,7.779573551590586e-08,5.3157907935105969e-08,5.3175061461788163e-08,1.0711675468727622e-11,6.4418512134767213e-12
1.9334818197745238e-10,0.7257831549539177,154.0,0.0,0.0,0.0,0.99931423496492833,1.0,18.999990713077146,3.5466201259015722e-05,0.00013359794454079901,0.00012453119327192978,9.1081680294756584e-06,2.7862138913975793e-11,9.5411512748636423e-07,0.00014448337802894595,3.7295896200138963e-09,0.0002372267046530253,1.7870861403602912e-07,9.6843242767391397e-14,7.7544377265647162e-08,1.3225570209263005e-15,8.0697431706114087e-08,5.6603921044388556e-08,5.662218834176484e-08,1.1406559429217934e-11,6.8607379470852956e-12
1.979134328436007e-10,0.7257831539131563,154.0,0.0,0.0,0.0,0.99929804976378389,1.0,18.999990458556102,3.6303090897069292e-05,0.00013675016724953035,0.00012743086700616247,9.35845329229952e-06,2.8519541650702891e-11,9.5410112395119942e-07,0.00014790184671605063,3.7295292144147188e-09,0.00024283996796853899,1.8294257841027089e-07,9.9504418887918704e-14,8.1223283865093708e-08,1.353891042142702e-15,8.3621913186582308e-08,6.0176615601039402e-08,6.0196037683186541e-08,1.2127007717299852e-11,7.2950744298543458e-12
2.0247868370974902e-10,0.7257831528728744,154.0,0.0,0.0,0.0,0.99928186485265813,1.0,18.99999020402301,3.7139956440298425e-05,0.00013990228781431759,0.00013033027681855352,9.6087507032383202e-06,2.9176923069322735e-11,9.5408712066507965e-07,0.00015132025131775549,3.7294688099001488e-09,0.0002484531488400297,1.8717640548661563e-07,1.0216572417441366e-13,8.4987358311109332e-08,1.3852240472681791e-15,8.6568195090510649e-08,6.3876960868657074e-08,6.3897579064429325e-08,1.2873216195364435e-11,7.7449795768868104e-12
2.0704393457589733e-10,0.7257831518330963,154.0,0.0,0.0,0.0,0.99926568023154827,1.0,18.999989949482757,3.7976797889249371e-05,0.00014305430623770665,0.00013322942762662607,9.8590553622651533e-06,2.9834283170379024e-11,9.5407311762901842e-07,0.00015473859183521579,3.7294084064658361e-09,0.00025406624726896767,1.9141009526851447e-07,1.0482710652694549e-13,8.8836595086865482e-08,1.4165560363277054e-15,8.953533480837866e-08,6.770588420879161e-08,6.7727740148212772e-08,1.364537225853741e-11,8.2105671626523941e-12
2.1160918544204565e-10,0.7257831507938428,154.0,0.0,0.0,0.0,0.99924949590045153,1.0,18.999989694939515,3.8813615244468411e-05,0.00014620622252224343,0.00013612832360092967,1.0109363116029769e-05,3.0491621954375686e-11,9.5405911484318808e-07,0.00015815686826958712,3.7293480041130794e-09,0.00025967926325682342,1.9564364775941559e-07,1.0748852178462882e-13,9.2770988675809856e-08,1.4478870093460727e-15,9.2522430145275836e-08,7.1664272878218682e-08,7.1687408479458033e-08,1.4443655197866657e-11,8.6919460414998146e-12
2.1617443630819397e-10,0.7257831497551321,154.0,0.0,0.0,0.0,0.99923331185936537,1.0,18.999989440396792,3.9650408506501793e-05,0.0001493580366704738,0.00013902696827891356,1.035967044402381e-05,3.1148939421869097e-11,9.5404511230650401e-07,0.00016157508062202542,3.7292876028449112e-09,0.00026529219680506864,1.998770629627656e-07,1.1014993251544183e-13,9.6790533561666604e-08,1.4792169663501975e-15,9.5528617563105685e-08,7.5752975747918808e-08,7.5777433204825047e-08,1.5268236547686486e-11,9.1892203585599607e-12
2.2073968717434228e-10,0.7257831487169799,154.0,0.0,0.0,0.0,0.99921712810828678,1.0,18.999989185857569,4.0487177675895739e-05,0.0001525097486849435,0.00014192536466132205,1.0609974362217706e-05,3.1806235573411238e-11,9.5403111001949772e-07,0.00016499322889368634,3.729227202658663e-09,0.00027090504791517351,2.0411034088200777e-07,1.128113069914618e-13,1.0089522422843618e-07,1.5105459073650657e-15,9.8553070503117783e-08,7.9972804947327923e-08,7.9998626717497304e-08,1.6119280417880662e-11,9.7024897514781318e-12
2.2987018890663892e-10,0.7257831466424043,154.0,0.0,0.0,0.0,0.99918476147614155,1.0,18.99998867679934,4.2160643738950271e-05,0.00015881286632278408,0.00014772142230595639,1.1110562268545488e-05,3.3120763930679795e-11,9.5400310619482407e-07,0.00017182933319929766,3.7291064055338315e-09,0.00028213050282684544,2.1257648488193011e-07,1.1813384403591863e-13,1.093600208420969e-07,1.5732007415271366e-15,1.0465364225475204e-07,8.8808916344921224e-08,8.8837595112723625e-08,1.7901376895688651e-11,1.0777390906721119e-11
2.3808764046570587e-10,0.7257831447773169,154.0,0.0,0.0,0.0,0.99915563249900941,1.0,18.999988218680503,4.3666680804352216e-05,0.0001644853229249183,0.0001529370467626017,1.1561058139347096e-05,3.4303766556961318e-11,9.5397790360773967e-07,0.00017798160792968111,3.7289976918192226e-09,0.00029223313032366454,2.2019554500471118e-07,1.2292377389747727e-13,1.1726948103426232e-07,1.6295866178447473e-15,1.1019903496220461e-07,9.7217317794607869e-08,9.7248715484452181e-08,1.9597270821444241e-11,1.180041902286415e-11
2.4630509202477286e-10,0.7257831429142086,154.0,0.0,0.0,0.0,0.99912650446145923,1.0,18.999987760602348,4.5172639818097138e-05,0.0001701574486532598,0.00015815189632409314,1.2011513632085663e-05,3.5486700127848557e-11,9.5395270182958994e-07,0.00018413367505631687,3.7288889816106054e-09,0.0003023354907437824,2.2781416038044681e-07,1.2771327443662784e-13,1.2545472778438705e-07,1.6859692027527798e-15,1.157922816384244e-07,1.060616787132913e-07,1.0609593649594255e-07,2.1381148385112619e-11,1.2876634266127875e-11
2.5452254358383984e-10,0.7257831410531157,154.0,0.0,0.0,0.0,0.99909737736347493,1.0,18.999987302571189,4.6678520783370356e-05,0.00017582924352265548,0.0001633659773956215,1.2461922433780762e-05,3.666956464629416e-11,9.5392750085948889e-07,0.00019028553458594444,3.7287802749144982e-09,0.00031243758409577662,2.3543233102916072e-07,1.3250227852984858e-13,1.3391572893315001e-07,1.7423484963971605e-15,1.2142970375795997e-07,1.1534559911385847e-07,1.1538285932923321e-07,2.3253737055872127e-11,1.4006478318841882e-11
2.627399951429068e-10,0.7257831391940761,154.0,0.0,0.0,0.0,0.99906825120504039,1.0,18.999986844591678,4.8184323703357154e-05,0.00018150070754795259,0.00016857929473486485,1.2912279878009375e-05,3.7852360115529676e-11,9.5390230069926992e-07,0.00019643718652530187,3.7286715717229186e-09,0.00032253941038822297,2.4305005697086465e-07,1.3729073656125134e-13,1.4265245232412965e-07,1.7987244989286762e-15,1.2710790083673436e-07,1.2507240201345218e-07,1.2511280808066383e-07,2.5215708329894878e-11,1.5190358881717265e-11
2.709574467019738e-10,0.7257831373371143,154.0,0.0,0.0,0.0,0.99903912598613953,1.0,18.999986386667292,4.969004858124264e-05,0.00018717184074399862,0.00017379185188539083,1.3362582511671672e-05,3.9035086538755084e-11,9.5387710134856712e-07,0.00020258863088112826,3.7285628720336359e-09,0.00033264096962969884,2.5066733822556497e-07,1.4207861181560325e-13,1.5166486580380294e-07,1.8550972104956967e-15,1.3282372928787756e-07,1.3524515440261733e-07,1.3528885073683137e-07,2.7267681967642022e-11,1.6428652246385154e-11
2.791748982610408e-10,0.7257831354822543,154.0,0.0,0.0,0.0,0.99901000170675647,1.0,18.999985928800569,5.1195695420211881e-05,0.00019284264312564118,0.00017900365149950285,1.3812827772275986e-05,4.0217743918836645e-11,9.5385190280582596e-07,0.00020873986766016279,3.7284541758553684e-09,0.00034274226182878152,2.5828417481326276e-07,1.4686587704661124e-13,1.6095293722154571e-07,1.9114666312425373e-15,1.385742829246534e-07,1.4586668660492723e-07,1.4591381854050363e-07,2.9410229905913565e-11,1.7721705670460822e-11
2.8739234982010776e-10,0.7257831336295135,154.0,0.0,0.0,0.0,0.99898087836687477,1.0,18.999985470993426,5.2701264223449837e-05,0.00019851311470772847,0.00018421469557364876,1.4263013752631799e-05,4.1400332258993079e-11,9.5382670507264946e-07,0.00021489089686914346,3.7283454831841416e-09,0.00035284328699404705,2.6590056675395208e-07,1.5165251197614494e-13,1.7051663442963209e-07,1.9678327613203021e-15,1.4435687495186642e-07,1.5693961017819732e-07,1.569903238976462e-07,3.1643879875185707e-11,1.906983957367582e-11
