Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993),C7H9(58),S(664),C7H9(925),C7H9(1327),C7H9(1328),C7H9(1363),C7H9(68),C7H9(1368),C7H9(1429),S(1505),S(1507),S(1506),S(1344),S(1550),S(1436),S(1669),S(1668),S(571),S(1345),S(1398),S(1815),S(1443),C7H15(32),C7H15(31),S(1930),S(1932),C4H9(23),C3H6(1916),S(1984),S(87)
2.9834193098653447e-10,0.4980592840365551,154.0,0.0,0.0,0.0,0.99909420926435755,0.99999999977838494,18.999972732559254,4.4399381085346947e-05,0.00023824158034497128,0.00021172434866965526,2.6721988718036802e-05,7.6998964021284574e-11,6.4061348234449661e-07,0.00014791410470375315,2.1222442570827998e-09,0.00023505560487892228,4.9629608422609925e-07,2.9992033946634068e-13,2.7593504049579663e-07,3.853277981218356e-15,1.4051423662305514e-07,1.4229304183770349e-07,1.4236361294919397e-07,4.3810183696626261e-11,2.663625586295728e-11,2.0144202563953199e-08,4.8843214758948441e-17,4.6211338671025948e-17,4.6225213798004935e-17,2.5290066748401954e-10,4.0667052339572252e-08,2.8292700427655792e-13,4.2153540522934553e-17,4.5012806919734258e-09,2.8225405178061333e-09,1.2438842493554167e-13,3.957203416612389e-13,9.4543256335712914e-19,1.473414478108485e-17,9.5647073061091633e-15,9.2590749483237044e-15,2.9814414181826906e-16,9.1696600880898071e-18,1.8225964515062165e-18,1.8460507924178733e-17,2.1175156551083021e-20,3.4353300771813065e-23,1.0108292974924902e-24,1.1136389572277419e-21,1.3986033652099679e-20,1.8034148101027659e-15,2.0419211772021243e-16,9.4257770713710152e-19,3.5348014675575698e-18,1.0214802088824321e-14,1.0461827221166252e-16,2.5924109978310384e-12,7.2939309691668238e-14,1.6991820839259071e-12,8.8336710696799174e-16,5.7771892998101512e-16,2.2304649676139346e-15,3.2358524935731881e-24,3.1924098406843962e-22,2.1728576845615598e-15,1.1299063086292046e-24,5.896911368589152e-19,5.3530090449572184e-22,1.8566256454251461e-24,7.8516849846476074e-18,1.6251492765679893e-22,8.4466582458609916e-23,1.1001541691113452e-11,2.0200527451836117e-10,8.4132029306082407e-12,1.3628891561192216e-16,1.9410783273351463e-13,1.9429265307617927e-13,1.8482034266455624e-16,8.079525428975463e-09
3.120404459679518e-10,0.4980592801427088,154.0,0.0,0.0,0.0,0.9990526387603671,0.99999999976762366,18.999971343562532,4.6436243428201242e-05,0.00024916913722851071,0.00022128612158404387,2.8083488321617299e-05,8.0530713288338111e-11,6.4058906998525444e-07,0.00015471303763949881,2.1221559543618077e-09,0.00024586115903478051,5.1912461127634519e-07,3.1520144228227012e-13,3.018012319909829e-07,4.0305202881602034e-15,1.4970096279476812e-07,1.5933902335103586e-07,1.5941807024605131e-07,4.9060932087172718e-11,2.9833959531686746e-11,2.2047321554201893e-08,6.4268433793633332e-17,6.0838136523289529e-17,6.0857303405805094e-17,2.8974059040740343e-10,4.4452860048300859e-08,3.3723005439626038e-13,4.5176175472529118e-17,4.8928761418006729e-09,3.0676195041322536e-09,1.5163026508102273e-13,4.4565720666715671e-13,1.2022817896530065e-18,1.688302493142092e-17,1.1470827749945094e-14,1.1089172232669312e-14,3.7343426442505545e-16,1.1850372640959048e-17,2.3851634888539704e-18,2.3177882862505369e-17,2.8950137971696343e-20,4.8429388641623131e-23,1.322846650408242e-24,1.5259975103836591e-21,1.836261640039153e-20,1.9750649541896439e-15,2.2572465382479821e-16,1.0323653332235461e-18,3.9804294136765869e-18,1.1505955789795383e-14,1.122264621354177e-16,2.7809051803509928e-12,7.8319968262416076e-14,1.9146495756854539e-12,9.9547365281840627e-16,6.5102329167985018e-16,2.5207880408493843e-15,3.5770807257095487e-24,3.6079419922598359e-22,2.426621039089805e-15,1.2618656252587137e-24,6.5856329724805512e-19,7.3717887599171783e-22,2.0524111720536247e-24,9.275366684293285e-18,1.9198469952849439e-22,1.0660641231787217e-22,1.1619454210618993e-11,2.1135016937388229e-10,9.1933002865786906e-12,1.5865960023679215e-16,2.1236758803725202e-13,2.1257906075702551e-13,2.1147271977349715e-16,8.9126346144358281e-09
3.2436910945122745e-10,0.49805927664139993,154.0,0.0,0.0,0.0,0.99901522671110443,0.99999999975789389,18.999970093502696,4.8269287710325929e-05,0.00025900308487261604,0.00022989005319342838,2.930862013510551e-05,8.3709011368842542e-11,6.405670996695349e-07,0.00016083179503056588,2.1220764848582503e-09,0.00025558579384765164,5.3966849995941566e-07,3.289519899548006e-13,3.2607008003202852e-07,4.1900245003991172e-15,1.5803257612248967e-07,1.7560669367777916e-07,1.756938321344013e-07,5.4072076844835959e-11,3.2886047467768925e-11,2.3834406577229671e-08,8.1376907322473884e-17,7.7070931669118489e-17,7.7096243052076191e-17,3.2579361088927414e-10,4.8003950473067439e-08,3.9246301798864432e-13,4.7978900306674317e-17,5.2569868298332228e-09,3.2954477795014784e-09,1.7985974036571723e-13,4.9359383337959407e-13,1.4790442752586892e-18,1.8986332585109832e-17,1.3417080971551443e-14,1.2954727026500872e-14,4.5344345105620823e-16,1.4777349252861051e-17,3.0076418428993403e-18,2.8204104820267609e-17,3.7907242103296035e-20,6.5109549495354665e-23,1.6680951321433022e-24,2.0024079040780248e-21,2.3222151769154853e-20,2.1367299709293321e-15,2.4609865462194294e-16,1.1169324573895732e-18,4.4081579885538169e-18,1.2745435335763144e-14,1.1917690060316328e-16,2.953102223105954e-12,8.3237271379598125e-14,2.1215936332868619e-12,1.1031511661732503e-15,7.2143077625918316e-16,2.800069448655218e-15,3.8999495350239732e-24,4.0076704759253309e-22,2.6676980901882647e-15,1.3872279455086142e-24,7.2399254562733435e-19,9.7080122643189193e-22,2.2376626662177019e-24,1.0706197958816719e-17,2.216027009321613e-22,1.3033870923153115e-22,1.2184141763543641e-11,2.1976722272358544e-10,9.9242331270478033e-12,1.8096612835500947e-16,2.2950648131040265e-13,2.2974403194107471e-13,2.3755063067203644e-16,9.6975769030371055e-09
3.366977729345031e-10,0.49805927314311443,154.0,0.0,0.0,0.0,0.99897781599242164,0.99999999974812159,18.999968843483689,5.0102207110743698e-05,0.00026883622377473773,0.00023849241408613515,3.0533539950885185e-05,8.6887047692599443e-11,6.405451301285837e-07,0.00016695028517356685,2.121997018172195e-09,0.00026531008411570826,5.6021069672325337e-07,3.427001582222516e-13,3.5127598415293947e-07,4.3495155764340976e-15,1.6641796310553162e-07,1.9275814778098213e-07,1.9285382022523567e-07,5.9355596023855352e-11,3.6104305017183644e-11,2.5691954783525224e-08,1.0205749798880137e-16,9.6704407879518424e-17,9.6737465031214581e-17,3.6470268807898354e-10,5.1691313471105829e-08,4.5421363338958875e-13,5.0859748929271665e-17,5.6319416232565014e-09,3.5300134377789947e-09,2.1195040619110607e-13,5.4440558252870245e-13,1.8050540238372005e-18,2.1256589818383971e-17,1.5600258856795068e-14,1.5044109707733976e-14,5.4651588936785036e-16,1.8266032664892574e-17,3.7588986428318828e-18,3.4065409877649546e-17,4.9122330258510084e-20,8.6538458295533414e-23,2.0847712586815998e-24,2.6005860717500437e-21,2.9106268116298363e-20,2.3052691608528729e-15,2.67424748123729e-16,1.2050978160524393e-18,4.8614824313994115e-18,1.4059256481535384e-14,1.2621803003296348e-16,3.1275450041249545e-12,8.8220312368549866e-14,2.3410501518026613e-12,1.217344416672476e-15,7.9609797560529586e-16,3.0966401884046437e-15,4.2379062526085693e-24,4.4321447397106576e-22,2.9207631113550911e-15,1.5188241222621975e-24,7.9267554843443308e-19,1.2643631621973332e-21,2.4315711054388792e-24,1.2287714013944271e-17,2.5434008317740657e-22,1.58171219687085e-22,1.275693946742193e-11,2.2819064818136969e-10,1.0682417118020272e-11,2.0546381430716281e-16,2.4731381819866076e-13,2.4757950921864334e-13,2.6569101998259181e-16,1.0515786965740788e-08
3.490264364177787e-10,0.4980592696478702,154.0,0.0,0.0,0.0,0.99894040660447592,0.99999999973830689,18.999967593508998,5.1935001635725779e-05,0.00027866855382436629,0.00024709320790718711,3.1758244204083939e-05,9.0064822223561292e-11,6.4052316133627324e-07,0.00017306850820832445,2.1219175543801555e-09,0.00027503403005527691,5.8075120133722406e-07,3.5644590707428277e-13,3.7741879732735365e-07,4.5089935145395641e-15,1.7485155436338053e-07,2.1079877166429432e-07,2.1090342355405134e-07,6.4913151442795109e-11,3.9489750145026877e-11,2.7620057395632454e-08,1.2686361044246298e-16,1.2026825234428243e-16,1.2031098443537884e-16,4.0657523391036736e-10,5.5514930532221157e-08,5.2297490755478154e-13,5.3818822507899408e-17,6.0175360563999657e-09,3.7711861866349204e-09,2.4825109353488559e-13,5.9812771824651579e-13,2.1866601670288436e-18,2.3700107228195616e-17,1.8038724436278966e-14,1.7374159357728224e-14,6.541682895484183e-16,2.2395303139671909e-17,4.6591234592261189e-18,4.086147801677725e-17,6.3044788145267345e-20,1.1380527923444707e-22,2.5840736730578559e-24,3.3453003400615033e-21,3.6180083076038282e-20,2.4807530109610252e-15,2.8971249851279739e-16,1.2968983041593879e-18,5.3407018298002154e-18,1.5448288390530418e-14,1.3334361751096823e-16,3.3040791256250744e-12,9.3264572163106946e-14,2.5731755838992743e-12,1.3381349918456708e-15,8.7507821131373773e-16,3.410719774211382e-15,4.5911024430208321e-24,4.881678968522192e-22,3.1857741643693875e-15,1.6566323472527807e-24,8.6460092509038724e-19,1.6298648985760501e-21,2.6342234524704516e-24,1.4028737828271242e-17,2.9037950808753741e-22,1.9062298976118055e-22,1.3337842216479591e-11,2.3662051645994418e-10,1.1467779587898972e-11,2.3228404030502886e-16,2.6579003005782427e-13,2.660860028216418e-13,2.9597276381746501e-16,1.1367239078797472e-08
3.6135509990105433e-10,0.4980592661556945,154.0,0.0,0.0,0.0,0.99890299854742459,0.99999999972844977,18.999966343580876,5.3767671291543452e-05,0.00028850007491103074,0.00025569243704906184,3.2982730581266237e-05,9.3242334926271986e-11,6.4050119330787386e-07,0.00017918646427213535,2.1218380933913029e-09,0.00028475763187879935,6.0129001357054112e-07,3.7018921054490305e-13,4.0449837253066664e-07,4.6684583128764366e-15,1.8332834111813752e-07,2.2973339226245099e-07,2.2984747182560243e-07,7.0746232423321967e-11,4.3043295163784201e-11,2.9618805622268681e-08,1.5640598288783478e-16,1.4834759370423465e-16,1.4840230778101487e-16,4.515186097395759e-10,5.9474783106826732e-08,5.9925774508548847e-13,5.6856222026312621e-17,6.4135695074188279e-09,4.0188382443140705e-09,2.8912661763544836e-13,6.5479320250523766e-13,2.6307334527639893e-18,2.6323194452362809e-17,2.075151456233491e-14,1.9962277240793081e-14,7.780269750543535e-16,2.7251277137571853e-17,5.7307289404144635e-18,4.8699578987955624e-17,8.019124474411282e-20,1.4819295936801209e-22,3.1784341453831577e-24,4.2651629999943681e-21,4.462772359577616e-20,2.6632527585199525e-15,3.1297162890409179e-16,1.392371210615965e-18,5.8460929308523685e-18,1.6913334925933881e-14,1.405478563855389e-16,3.482560748974095e-12,9.8365840752829746e-14,2.8181156103300657e-12,1.4655988617988405e-15,9.584211337008018e-16,3.7425121081848482e-15,4.9596921894333725e-24,5.356565002215768e-22,3.4626819218654045e-15,1.800626969788883e-24,9.3975528912719784e-19,2.0810705835426387e-21,2.8457081151644813e-24,1.593819061045769e-17,3.2990567144331618e-22,2.2825638161155994e-22,1.3926844896604104e-11,2.4505689766763737e-10,1.2280248364888296e-11,2.6156158953411858e-16,2.8493555380353256e-13,2.8526402858934114e-13,3.2847478580860172e-16,1.2251907449226019e-08
3.7368376338432996e-10,0.4980592626665999,154.0,0.0,0.0,0.0,0.99886559182142542,0.99999999971855025,18.999965093700762,5.5600216084468139e-05,0.00029833078692429891,0.00026429010309985854,3.4206997572445775e-05,9.6419585765324254e-11,6.4047922606518964e-07,0.00018530415349983165,2.1217586351810493e-09,0.00029448088979492753,6.2182713319255831e-07,3.8393005168581846e-13,4.3251456274003572e-07,4.8279099696095699e-15,1.9184381854809203e-07,2.4956633384634226e-07,2.4969029184706159e-07,7.6856173193636029e-11,4.6765757392822034e-11,3.1688290658636222e-08,1.9135573657265922e-16,1.8158603655013266e-16,1.8165547262176953e-16,4.9964012730760269e-10,6.357085260808621e-08,6.8359094021683499e-13,5.9972048457750964e-17,6.819845126005691e-09,4.2728442912418692e-09,3.3495778849809954e-13,7.1443286669811907e-13,3.1446848794895759e-18,2.9132160208554385e-17,2.3758339318139996e-14,2.2826422588825242e-14,9.1983130175253808e-16,3.2927629377940628e-17,6.9984978360651694e-18,5.7694847219949457e-17,1.0115249764955788e-19,1.9120328677746559e-22,3.8815991286933197e-24,5.393053952858047e-21,5.4653698343094163e-20,2.8528402857521552e-15,3.3721200320166071e-16,1.491554163061736e-18,6.3779116977107284e-18,1.8455139203752535e-14,1.4782533707093523e-16,3.6628558714533355e-12,1.0352019601457859e-13,3.0760058770004963e-12,1.5998067635853011e-15,1.0461729730099093e-15,4.0922065830187586e-15,5.3438318061183613e-24,5.8570739137023496e-22,3.751430873543333e-15,1.9507791239954999e-24,1.0181235756117826e-18,2.6336767742610716e-21,3.0661147815044817e-24,1.8025084337870007e-17,3.7310514848929329e-22,2.7167891218137241e-22,1.452394239181834e-11,2.5349986134340852e-10,1.3119751773165999e-11,2.9343463372149256e-16,3.0475083186351716e-13,3.0511410792127652e-13,3.6327605775936487e-16,1.3169766244921345e-08
3.860124268676056e-10,0.49805925918060173,154.0,0.0,0.0,0.0,0.99882818642663496,0.99999999970860853,18.999963843869605,5.743263602077135e-05,0.00030816068975377648,0.0002728862071418066,3.5431044172718502e-05,9.9596574704528117e-11,6.4045725957515063e-07,0.00019142157602385207,2.1216791798571535e-09,0.00030420380400863345,6.4236255997287325e-07,3.9766841921953017e-13,4.6146722093438564e-07,4.9873484830484405e-15,2.0039393493444292e-07,2.7030146868719101e-07,2.704357582174288e-07,8.3244168520567511e-11,5.0657868732932597e-11,3.3828603686560319e-08,2.3244742270720475e-16,2.2068870302984361e-16,2.2077609454851742e-16,5.5104704933728685e-10,6.7803120413770261e-08,7.7652116883466553e-13,6.3166402974302489e-17,7.2361697624808656e-09,4.5330814225762614e-09,3.8614141681566305e-13,7.7707557029787719e-13,3.736483966449625e-18,3.2133312310752964e-17,2.7079581431673314e-14,2.5985108420447728e-14,1.0814370451167071e-15,3.9525913054102742e-17,8.4897335529815472e-18,6.7970556596147959e-17,1.2660085017015703e-19,2.4458407185093838e-22,4.7087132742475365e-24,6.7665738118637216e-21,6.6484314685571236e-20,3.0495880227166917e-15,3.6244360911280129e-16,1.594485076940557e-18,6.9363947581065629e-18,2.0074387829809093e-14,1.5517101987239704e-16,3.8448396530933366e-12,1.0872398400967086e-13,3.3469726810535175e-12,1.7408245589911409e-15,1.1383767732430117e-15,4.4599791059522732e-15,5.7436795692726825e-24,6.3834574745164413e-22,4.0519604006822539e-15,2.1070572875714235e-24,1.0996893328213698e-18,3.3054884041619062e-21,3.2955342651613303e-24,2.0298514821264263e-17,4.2016625033225947e-22,3.2154509390873212e-22,1.512912958859218e-11,2.6194947648135976e-10,1.3986218629171989e-11,3.2804472081596778e-16,3.2523631213218602e-13,3.2563676773247673e-13,4.0045560029071675e-16,1.4120789614703567e-08
3.983410903508812e-10,0.4980592556977113,154.0,0.0,0.0,0.0,0.99879078236321084,0.9999999996986243,18.999962594088011,5.9264931106724648e-05,0.0003179897832891077,0.00028148074993126376,3.6654869702373905e-05,1.027733017084036e-10,6.4043529384102003e-07,0.00019753873197425354,2.1215997273632299e-09,0.00031392637472122488,6.6289629368095566e-07,4.1140430551665633e-13,4.9135620009441326e-07,5.1467738513632099e-15,2.089750459307124e-07,2.9194226264057238e-07,2.9208733893424991e-07,8.9911287774251745e-11,5.4720284280807955e-11,3.6039835874554915e-08,2.8048206362867541e-16,2.6642527834994609e-16,2.6653441835685959e-16,6.0584658995296862e-10,7.2171567867869955e-08,8.7861298048760638e-13,6.6439386526117452e-17,7.662353898205524e-09,4.7994291016668665e-09,4.4309031611035273e-13,8.4274834778239247e-13,4.414676668751192e-18,3.5332957685435299e-17,3.0736295693637179e-14,2.9457397392870909e-14,1.2648197565986355e-15,4.7155878140463635e-17,1.0234414075169721e-17,7.9658395100557396e-17,1.5729785591809467e-19,3.1035849381099083e-22,5.6764048131080688e-24,8.4285267277989519e-21,8.0369138919051764e-20,3.253568857635703e-15,3.8867654224893872e-16,1.7012021084773948e-18,7.5217607541967075e-18,2.177171484808043e-14,1.6258020965738379e-16,4.0283957892427456e-12,1.1397380061960267e-13,3.6311336103903318e-12,1.8887135680380651e-15,1.235072610122196e-15,4.8459930510597367e-15,6.1593954650592923e-24,6.9359495178019879e-22,4.3642057333493874e-15,2.2694277795459857e-24,1.1844349820770659e-18,4.1166019282448078e-21,3.5340583609285618e-24,2.2767655249830185e-17,4.7127889028593113e-22,3.7855827665476623e-22,1.574240137844215e-11,2.7040581154692794e-10,1.4879578237994176e-11,3.6553676277061628e-16,3.4639244792710735e-13,3.4683254041058937e-13,4.4009248348207554e-16,1.5104951700401975e-08
4.1066975383415684e-10,0.498059252217938,154.0,0.0,0.0,0.0,0.99875337963130972,0.99999999968859765,18.999961344356372,6.1097101348599748e-05,0.00032781806741997527,0.00029007373199648378,3.7878473709213076e-05,1.0594976674176296e-10,6.4041332889591173e-07,0.00020365562147875928,2.1215202776331239e-09,0.00032364860213041909,6.8342833408632469e-07,4.2513770550078458e-13,5.2218135320259267e-07,5.3061860726860227e-15,2.1758387361211719e-07,3.1449181598263765e-07,3.1464813625017514e-07,9.6858487527869962e-11,5.8953590046257845e-11,3.8322078377808566e-08,3.363301874975393e-16,3.1963305969394674e-16,3.1976837291079977e-16,6.641459149208101e-10,7.6676176282001482e-08,9.9044879040903911e-13,6.979109999105536e-17,8.0982115773250426e-09,5.0717691144260719e-09,5.0623330153108783e-13,9.1147654432896776e-13,5.188402930333243e-18,3.873740236963241e-17,3.4750208378011812e-14,3.3262897685606318e-14,1.4720780888425557e-15,5.5935787665458013e-17,1.2265349244634767e-17,9.289873933171081e-17,1.941024841209666e-19,3.9085672693057924e-22,6.8028728020372742e-24,1.0427434288146696e-20,9.6582500409686805e-20,3.4648560543208483e-15,4.1592099132550171e-16,1.811743611376956e-18,8.1342115974597443e-18,2.3547705411241076e-14,1.7004853230364179e-16,4.2134159271511091e-12,1.1926647447001362e-13,3.928598138374347e-12,2.0435308791145566e-15,1.3362977937765568e-15,5.2504001426864574e-15,6.5911409550695422e-24,7.5147672027505813e-22,4.688098797304142e-15,2.4378552006773949e-24,1.2723420476360491e-18,5.0895956804306078e-21,3.781779710152045e-24,2.5441750198454782e-17,5.2663445978627683e-22,4.4347249048341508e-22,1.6363752659343314e-11,2.788689344872966e-10,1.5799760389829721e-11,4.0605902343215558e-16,3.6821969794690546e-13,3.6870196377441245e-13,4.8226582750691289e-16,1.612222664341249e-08
4.2299841731743247e-10,0.49805924874129065,154.0,0.0,0.0,0.0,0.99871597823108904,0.99999999967852882,18.999960094674908,6.2929146752668428e-05,0.00033764554203609935,0.0002986651537041676,3.9101855902071077e-05,1.0912596976830775e-10,6.4039136470824136e-07,0.00020977224466283979,2.1214408307799418e-09,0.00033337048643046772,7.0395868095879957e-07,4.3886861590560248e-13,5.5394253324317916e-07,5.4655851453567732e-15,2.2621746966606441e-07,3.379529001224471e-07,3.3812092340357099e-07,1.0408662288496872e-10,6.3358309890088449e-11,4.0675422338151382e-08,4.0093485444286585e-16,3.8122000644889408e-16,3.8138662759086276e-16,7.2605214183296256e-10,8.1316926936655792e-08,1.1126288715370603e-12,7.3221644539482253e-17,8.5435603397960637e-09,5.3499855245797152e-09,5.7601518594875741e-13,9.832839413864167e-13,6.0674138811175044e-18,4.2352951501181317e-17,3.9143716664144449e-14,3.7421758914259666e-14,1.7054370906338009e-15,6.5992731873916748e-17,1.4618341257100038e-17,1.078409288877429e-16,2.3797970480278251e-19,4.887499039218469e-22,8.107976152828764e-24,1.281808097770817e-20,1.1542503865537759e-19,3.6835231759652003e-15,4.4418722443283724e-16,1.9261480968592653e-18,8.7739336373424052e-18,2.540289919888207e-14,1.7757191276126698e-16,4.3997991225322805e-12,1.2459905102484379e-13,4.2394681778216347e-12,2.2053296378752386e-15,1.4420870575528894e-15,5.6733412765031514e-15,7.0390787587600194e-24,8.1201121897553785e-22,5.0235689641341927e-15,2.6123028235314399e-24,1.3633913603167709e-18,6.2497271799325698e-21,4.0387916758986819e-24,2.8330110054740052e-17,5.8642571299819347e-22,5.1709428871801239e-22,1.6993178336690714e-11,2.8733891273959744e-10,1.6746695356490008e-11,4.4976310653241651e-16,3.9071852622986902e-13,3.9124558103313257e-13,5.2705480326339892e-16,1.7172588589157448e-08
4.353270808007081e-10,0.49805924526777656,154.0,0.0,0.0,0.0,0.99867857816270578,0.99999999966841746,18.999958845043761,6.4761067325202568e-05,0.00034747220702723843,0.000307255015314387,4.032501609595762e-05,1.1230191075251946e-10,6.4036940126843502e-07,0.00021588860164972328,2.1213613867867156e-09,0.00034309202781217159,7.2448733406813259e-07,4.5259703465449053e-13,5.8663959320221628e-07,5.6249710675585443e-15,2.3487318226101877e-07,3.6232799064696377e-07,3.6250817767996738e-07,1.1159645767529562e-10,6.7934911768930582e-11,4.3099958884004621e-08,4.7531467316417382e-16,4.5216779078178267e-16,4.5237164936827337e-16,7.916723402449106e-10,8.6093801082321461e-08,1.2457713465368555e-12,7.6731121093415005e-17,8.9982211556714637e-09,5.6339646297792164e-09,6.5289677388056375e-13,1.0581928729391173e-12,7.0620886807248955e-18,4.6185909319962889e-17,4.393988805962717e-14,4.1954668073408019e-14,1.967251471977107e-15,7.7462940200725774e-17,1.7332348281807203e-17,1.2464354062323647e-16,2.9000949800747822e-19,6.0708649612275831e-22,9.613324394679339e-24,1.5662092022432368e-20,1.372252929052045e-19,3.909644014791296e-15,4.7348557632713032e-16,2.0444541967679255e-18,9.4410987500132566e-18,2.7337793602017196e-14,1.8514655460970517e-16,4.5874513331611636e-12,1.2996877776441968e-13,4.5638385972760927e-12,2.3741593164725418e-15,1.5524727339727568e-15,6.1149472829170422e-15,7.5033726520457382e-24,8.7521717330599605e-22,5.3705437146911704e-15,2.7927329374729455e-24,1.4575632375891841e-18,7.6251372333074528e-21,4.3051882273969137e-24,3.1442105834732226e-17,6.5084665947074471e-22,6.0028459081566381e-22,1.7630673324093253e-11,2.9581581323827542e-10,1.7720313887937143e-11,4.9680394378185478e-16,4.1388940211300362e-13,4.1446394074600383e-13,5.745386330002109e-16,1.8256011690764472e-08
