Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993),C7H9(58),S(664)
4.923314959203306e-13,0.48741055657701854,154.0,0.0,0.0,0.0,0.99999974433306349,1.0,18.999999999853884,2.006379813162515e-08,9.5684105959534668e-08,9.5644118203230756e-08,9.2914077399259532e-11,4.6735805479374152e-14,3.0197541544282526e-08,6.0460226245309309e-09,2.6518807552379644e-11,7.8586845829634293e-09,5.3032725299579201e-11,1.4770153472864237e-18,9.9724761745404702e-14,5.6161192722335415e-19,4.5922115771178865e-14,3.387774903902663e-17,3.388547111318295e-17,6.493779800697353e-21,1.2282912048580291e-21,7.0080035807448531e-15,4.1416287668107085e-39,3.92032457785098e-39,3.9203249346228546e-39,4.8622808905841789e-20,1.2119900480647616e-13,5.5512100170601493e-23,8.5037195575990487e-22,5.5965309816247456e-17,4.3056411052195103e-17,3.150773030854668e-27,9.3699683596839377e-23,1.2633728369146653e-35,2.9923707560460356e-28,4.5043847454651613e-28,1.5118602197575993e-28,5.4410972146436679e-33,3.5100852256530646e-37,1.743821787005776e-38,1.0341669710816474e-33,3.2412118785554749e-43,7.085127099032477e-47,6.0654062909389261e-45,1.3421183675053597e-43,3.7188492388940687e-40,9.9598301779949235e-23,6.4531312376810819e-26
5.059879266827629e-13,0.48741055657699633,154.0,0.0,0.0,0.0,0.9999997372476368,1.0,18.999999999845866,2.062033320014009e-08,9.8336895670424968e-08,9.8294478294547416e-08,9.8132752113105149e-11,4.8097293838052138e-14,3.0729848672098365e-08,6.3438121282199838e-09,2.7072179897928518e-11,8.2457545554740763e-09,5.5825976053842717e-11,1.559983576967417e-18,1.0531523734485247e-13,5.9119338030274384e-19,4.8503176750012047e-14,3.6774589054521686e-17,3.6783117985110121e-17,7.1627919307755784e-21,1.3661351420741602e-21,7.4021062482380726e-15,5.015593270525623e-39,4.7475900809592729e-39,4.7475905249991992e-39,5.2792275535908442e-20,1.2496029229225595e-13,5.8786483578410696e-23,8.9567168181487016e-22,6.0445799389478635e-17,4.6503432583858314e-17,3.5155891019164183e-27,1.0171301890227728e-22,1.4487231969000434e-35,3.306684700256515e-28,5.0261062836132581e-28,1.7192504685751903e-28,6.3653074864640314e-33,4.2233520897779738e-37,2.0981879228227481e-38,1.1859271881357527e-33,4.0104073227439053e-43,8.7690571486800113e-47,7.3249590423347018e-45,1.6191981583973475e-43,4.4745730910158763e-40,1.0519757174973069e-22,7.0047218660371982e-26
5.196443574451952e-13,0.4874105565769734,154.0,0.0,0.0,0.0,0.99999973016246146,1.0,18.999999999837641,2.117686825471082e-08,1.0098962349834061e-07,1.009446960937046e-07,1.0349359995453623e-10,4.9392505639423698e-14,3.1250082208682996e-08,6.6467456342437163e-09,2.7617459707058198e-11,8.6395107574701526e-09,5.8681127651693673e-11,1.6452125180189e-18,1.1105726690830579e-13,6.2143041245398451e-19,5.1154699096217757e-14,3.9831964551888631e-17,3.9841358149959546e-17,7.8785581958451459e-21,1.5150359638456855e-21,7.8069858017246411e-15,6.0430830510568466e-39,5.7201775824746596e-39,5.72017813191852e-39,5.7194105417105145e-20,1.287431337965042e-13,6.2163036392567004e-23,9.419891017418344e-22,6.5143532358087993e-17,5.0117587895065237e-17,3.9112288237443594e-27,1.10170560667918e-22,1.6552251827548371e-35,3.643651927680074e-28,5.5919330095684048e-28,1.9480909868511475e-28,7.4143589134936569e-33,5.0559079974972371e-37,2.51182232097131e-38,1.3550120869992914e-33,4.9334961279703804e-43,1.0790542335401051e-46,8.7997922068065391e-45,1.9436042409745946e-43,5.3566946446142612e-40,1.1094981264728195e-22,7.5868568401064454e-26
5.333007882076275e-13,0.4874105565769499,154.0,0.0,0.0,0.0,0.99999972307753182,1.0,18.999999999829221,2.1733403295337489e-08,1.0364229017483797e-07,1.0359477163277313e-07,1.0899658885814225e-10,5.0559298573675984e-14,3.1758515950537661e-08,6.9547064903948267e-09,2.8154765316530195e-11,9.0398015631839891e-09,6.1597510680593387e-11,1.7327017473710703e-18,1.1695078929104032e-13,6.5231593393194323e-19,5.387667466146883e-14,4.30541980469233e-17,4.3064516418799684e-17,8.6428272530895963e-21,1.6755402838967205e-21,8.2226419970380603e-15,7.2459359315154436e-39,6.8587580738514892e-39,6.8587587499723576e-39,6.1834659823639073e-20,1.325475287811811e-13,6.5642440633623899e-23,9.8931328946486419e-22,7.006218473247794e-17,5.3901705056473892e-17,4.3393846616439167e-27,1.1908427929109792e-22,1.8846402305087028e-35,4.0041746797614549e-28,6.2042892732939713e-28,2.1999037531815729e-28,8.6009598809343908e-33,6.0236041788559402e-37,2.99260116315223e-38,1.5428652654018159e-33,6.0357908056868543e-43,1.3205253288415331e-46,1.0519144302382688e-44,2.3218170772911211e-43,6.3820112777913452e-40,1.1685501340342096e-22,8.2003566608711407e-26
5.469572189700598e-13,0.487410556576926,154.0,0.0,0.0,0.0,0.99999971599284265,1.0,18.999999999820595,2.2289938322020234e-08,1.0629489601231585e-07,1.0624470494381651e-07,1.146416867657486e-10,5.1947502374708391e-14,3.2255417591678915e-08,7.2675806444565214e-09,2.8684213350477395e-11,9.4464787263429673e-09,6.4574462913573753e-11,1.8224500688876833e-18,1.2299574422057921e-13,6.8384293255899004e-19,5.6669095299304271e-14,4.6445611538433416e-17,4.6456917101530501e-17,9.4573533293663645e-21,1.8482049659206674e-21,8.6490745926774293e-15,8.6484165913894552e-39,8.1862997358773183e-39,8.1863005635289533e-39,6.6720304722350948e-20,1.3637347671100378e-13,6.922537922702568e-23,1.0376334374199968e-21,7.5205350511680703e-17,5.7858549043203249e-17,4.8017946544507034e-27,1.2846614423516468e-22,2.1388265989605004e-35,4.3891606513419826e-28,6.865664914797105e-28,2.4762707744322806e-28,9.938724305770075e-33,7.1439180909442993e-37,3.549208764907877e-38,1.7510097667136467e-33,7.3459921651068327e-43,1.6076332273864193e-46,1.2515321390492467e-44,2.761006424755309e-43,7.569043914890742e-40,1.229131629891095e-22,8.8460416289426098e-26
5.60613649732492e-13,0.48741055657690135,154.0,0.0,0.0,0.0,0.99999970890838819,1.0,18.999999999811767,2.284647333475918e-08,1.0894744177706162e-07,1.0889449605889111e-07,1.2042886162640428e-10,5.3445839536124916e-14,3.274104864161821e-08,7.585256679147707e-09,2.9205918708653092e-11,9.8593974255916381e-09,6.7611329342255321e-11,1.9144572659308285e-18,1.2919207230215762e-13,7.1600447062362878e-19,5.9531952865133407e-14,5.0010526509368679e-17,5.0022884009191259e-17,1.032389731409513e-20,2.0335972082365853e-21,9.086283349803972e-15,1.0277393127713866e-38,9.728235066544183e-39,9.7282360746456729e-39,7.1857410782499766e-20,1.4022097705344244e-13,7.2912536004651352e-23,1.0869388520708413e-21,8.0576540581088823e-17,6.1990820886800807e-17,5.300242459267261e-27,1.3832812403543969e-22,2.4197390598788521e-35,4.7995235018043831e-28,7.5786153272797244e-28,2.7788336377484136e-28,1.1442171026782953e-32,8.4359913980658826e-37,4.1911564618936553e-38,1.9810478296306075e-33,8.896376066560631e-43,1.947482690846369e-46,1.4823772722652281e-44,3.269063895390901e-43,8.9380773141388985e-40,1.2912425041517286e-22,9.5247318448155218e-26
5.742700804949243e-13,0.48741055657687615,154.0,0.0,0.0,0.0,0.9999997018241632,1.0,18.999999999802736,2.3403008333554458e-08,1.1159992875103793e-07,1.1154414501004591e-07,1.2635808139638982e-10,5.4420333777626119e-14,3.3215664796494577e-08,7.9076256540002382e-09,2.9719994630361346e-11,1.027841605896212e-08,7.0707461981725657e-11,2.0087240380273406e-18,1.3553971498651043e-13,7.4879368313599712e-19,6.2465239216207302e-14,5.3753263927161367e-17,5.3766740451746391e-17,1.1244224644364403e-20,2.2322941040941042e-21,9.5342680321677107e-15,1.2162562451596256e-38,1.1512674235392396e-38,1.151267545747222e-38,7.7252353362135965e-20,1.4409002927864676e-13,7.6704595703965134e-23,1.137218954228228e-21,8.6179187700109225e-17,6.6301161512500024e-17,5.8365573590419932e-27,1.4868218629904754e-22,2.7294344546742374e-35,5.2361816912815077e-28,8.3457614896602571e-28,3.1092947061957753e-28,1.312679550203792e-32,9.9208221088065003e-37,4.9288781027220917e-38,2.234665458300831e-33,1.0723302802027316e-42,2.3480800075985619e-46,1.7483459397568651e-44,3.8546753838727836e-43,1.0511363736990962e-39,1.3548826473123375e-22,1.0237247209109623e-25
5.879265112573566e-13,0.4874105565768505,154.0,0.0,0.0,0.0,0.99999969474016293,1.0,18.999999999793499,2.3959543318406194e-08,1.1425235665941232e-07,1.1419365182932269e-07,1.3242931403921237e-10,5.5786766568006506e-14,3.3679515896156089e-08,8.2345811236445883e-09,3.0226552689313246e-11,1.070339626764197e-08,7.3862219884367498e-11,2.1052479505667962e-18,1.4203861457349514e-13,7.8220378582974219e-19,6.5468946211620039e-14,5.767814424480394e-17,5.7692809239983529e-17,1.2220106086282029e-20,2.4448826807022314e-21,9.993028406150276e-15,1.4336649583542855e-38,1.3570593731025753e-38,1.3570595205815302e-38,8.2911512514744071e-20,1.4798063285948855e-13,8.060224396829738e-23,1.1884632829497806e-21,9.2016645925383776e-17,7.0792151295474362e-17,6.4126143038730535e-27,1.5954029771030078e-22,3.0700719220020906e-35,5.7000588379568901e-28,9.1697900269864972e-28,3.4694168218147437e-28,1.5009075824124774e-32,1.162132112183179e-36,5.7737581636471247e-38,2.5136326139392423e-33,1.2867463634009092e-42,2.818389588927174e-46,2.0536965695406311e-44,4.5273611150144935e-43,1.2313182919085221e-39,1.4200519502686618e-22,1.0984407422821503e-25
5.991991278841294e-13,0.4874105565768289,154.0,0.0,0.0,0.0,0.99999968889288404,1.0,18.999999999785732,2.4418931681976126e-08,1.1644174310661778e-07,1.1638056384845118e-07,1.3754774548399174e-10,5.6986411969196415e-14,3.4054461913688491e-08,8.5078460981927309e-09,3.0639102008433361e-11,1.105858899815222e-08,7.6510013604282673e-11,2.1866237668948402e-18,1.4751700787329672e-13,8.1024496049341919e-19,6.8001386829594316e-14,6.1058204392967309e-17,6.1073904407420198e-17,1.3068755748398173e-20,2.6312517850434084e-21,1.0379827579541238e-14,1.6374330208932986e-38,1.5499395518402129e-38,1.5499397235103215e-38,8.7786421754466274e-20,1.5120834404662503e-13,8.3899571331693908e-23,1.2314817013738469e-21,9.701437431052551e-17,7.4637103039423908e-17,6.9194200473026318e-27,1.6889130034505408e-22,3.3761638631808395e-35,6.1041288502590553e-28,9.8947854365546138e-28,3.7903161448551774e-28,1.6724087563945166e-32,1.3205104460877485e-36,6.5606540272113066e-38,2.7643168749757569e-33,1.490841845892051e-42,3.2661926065008976e-46,2.3386992461276296e-44,5.1555855529659094e-43,1.3991346155042878e-39,1.4749975427224769e-22,1.1627829165579627e-25
6.104717445109022e-13,0.4874105565768068,154.0,0.0,0.0,0.0,0.99999968304575193,1.0,18.999999999777831,2.4878320036045678e-08,1.1863109067945467e-07,1.1856737906479462e-07,1.4276289863528592e-10,5.7867854224884887e-14,3.4422374008490184e-08,8.7841079035029469e-09,3.1046664918472361e-11,1.141767704158138e-08,7.9196966919820823e-11,2.2695381720151044e-18,1.5309839087726523e-13,8.3870086509305611e-19,7.0581798961555462e-14,6.4567741776982388e-17,6.4584527085444256e-17,1.3957467960508943e-20,2.8278330456239653e-21,1.0773968565409639e-14,1.8655380837971009e-38,1.7658563601724773e-38,1.7658565594378049e-38,9.2849300486151887e-20,1.5445073876115658e-13,8.726969662368031e-23,1.2751442860329439e-21,1.0217613278751936e-16,7.8608249363902444e-17,7.4557158309441215e-27,1.7860062298481374e-22,3.7062085511432028e-35,6.5279016050228307e-28,1.0661993919277912e-27,4.1337239616831665e-28,1.8596068967941223e-32,1.4967967635877555e-36,7.4365300943441943e-38,3.0346262244772544e-33,1.7224661228823779e-42,3.7745314305090101e-46,2.6565216722024025e-44,5.8565722966840844e-43,1.5859274976569195e-39,1.5309849046770519e-22,1.2295875618417459e-25
6.21744361137675e-13,0.4874105565767844,154.0,0.0,0.0,0.0,0.99999967719876359,1.0,18.999999999769791,2.5337708380614908e-08,1.2082039932651131e-07,1.2075409749636282e-07,1.4807475548617747e-10,5.8832400944450728e-14,3.4783384116564993e-08,9.0633103276587338e-09,3.1449301685722442e-11,1.1780587333088337e-08,8.1922729935850708e-11,2.3539898927052686e-18,1.5878273239976852e-13,8.6756779610034823e-19,7.3210178031677818e-14,6.8209185525729733e-17,6.8227107750323122e-17,1.4887245194684848e-20,3.0349713760757287e-21,1.1175451236278398e-14,2.1203522505368767e-38,2.0070551586416394e-38,2.0070553893079036e-38,9.8103744216407141e-20,1.5770781671066798e-13,9.071300686034147e-23,1.3194453248618119e-21,1.0750369245263701e-16,8.2706952823282544e-17,8.0226265630887135e-27,1.8867499454634081e-22,4.0615859265242794e-35,6.9719034922957379e-28,1.1473027715872967e-27,4.5007260152203677e-28,2.0635910131733153e-32,1.6926112577987494e-36,8.4094373693504577e-38,3.3256920551244184e-33,1.9846939940689817e-42,4.3501881091655966e-46,3.010188486030596e-44,6.6371301567624544e-43,1.7934139942972834e-39,1.5880139753587136e-22,1.298900749276037e-25
6.330169777644477e-13,0.48741055657676174,154.0,0.0,0.0,0.0,0.9999996713519167,1.0,18.999999999761609,2.5797096715683882e-08,1.2300966899174104e-07,1.2294071916116231e-07,1.5348329803310152e-10,6.0282890155539989e-14,3.5137621738525487e-08,9.3453981963527488e-09,3.1847071855147661e-11,1.2147248156527289e-08,8.4686955861641435e-11,2.4399778612325413e-18,1.6457000162286222e-13,8.9684208222773269e-19,7.5886519464967852e-14,7.1984964530303891e-17,7.2004076646281051e-17,1.5859091406104232e-20,3.2530159497580561e-21,1.1584275465818941e-14,2.4044329323695845e-38,2.2759567148306356e-38,2.2759569811452279e-38,1.0355335062524297e-19,1.6097957760393374e-13,9.4229889477801252e-23,1.3643791573625527e-21,1.1299879167289897e-16,8.6934550791650905e-17,8.6212983978049064e-27,1.991211435225728e-22,4.4437287534147726e-35,7.4366626734374446e-28,1.2329529628383859e-27,4.8924368334933836e-28,2.2855030056419198e-32,1.9096883355717309e-36,9.4879944823028218e-38,3.6386891280824923e-33,2.2808851473274001e-42,5.0005754573267548e-46,3.4029417000808626e-44,7.5045715079900894e-43,2.0234322249390442e-39,1.6460846941669e-22,1.3707685407798949e-25
6.442895943912205e-13,0.4874105565767386,154.0,0.0,0.0,0.0,0.99999966550520847,1.0,18.999999999753296,2.6256485041252681e-08,1.2519890098366525e-07,1.2512724407719622e-07,1.5898850827584072e-10,6.1254474780886146e-14,3.5485213912647178e-08,9.6303173843672454e-09,3.2240034245955024e-11,1.2517589159370152e-08,8.7489301023715491e-11,2.5275040555151816e-18,1.7046016809782823e-13,9.2652007888181987e-19,7.861081868726598e-14,7.589750744415707e-17,7.5917863785869061e-17,1.6874012228501338e-20,3.4823202305778781e-21,1.2000441128831163e-14,2.7205250495787077e-38,2.5751592869894587e-38,2.5751595936818131e-38,1.0920171956871351e-19,1.6426602115089818e-13,9.7820732333240463e-23,1.4099401738746494e-21,1.1866313572394857e-16,9.1292355184206474e-17,9.2528987396577221e-27,2.0994579798330931e-22,4.854122310639512e-35,7.9227091840882208e-28,1.3233173025732884e-27,5.3099996322505461e-28,2.5265372942375748e-32,2.1498761065543021e-36,1.068138515124841e-37,3.9748353195941514e-33,2.6146841760963455e-42,5.7337379189859568e-46,3.8382397547489882e-44,8.4667144143317624e-43,2.277940831521079e-39,1.7051970006676999e-22,1.4452369890506044e-25
6.555622110179933e-13,0.48741055657671506,154.0,0.0,0.0,0.0,0.99999965965863646,1.0,18.999999999744844,2.6715873357321347e-08,1.2738809523019097e-07,1.2731367226246425e-07,1.6459036821753162e-10,6.2159852897451659e-14,3.5826285296850089e-08,9.9180147806454192e-09,3.2628246967085654e-11,1.2891541307305917e-08,9.0329424817610149e-11,2.6165670475532094e-18,1.7645320173875149e-13,9.5659818139529107e-19,8.1383071125239619e-14,7.9949242683442687e-17,7.9970898949985996e-17,1.7933014756012722e-20,3.7232418686552297e-21,1.2423948101275509e-14,3.0715781709705368e-38,2.9074548478482197e-38,2.9074552001752497e-38,1.1505245307698225e-19,1.6756714706270745e-13,1.0148592370445673e-22,1.4561228143821746e-21,1.2449839789180502e-16,9.5781653304895143e-17,9.9186162604120609e-27,2.2115568557694156e-22,5.2943060915475989e-35,8.4305747849833203e-28,1.4185661874329387e-27,5.7545864945342471e-28,2.78794317845704e-32,2.4151454710100043e-36,1.1999403358661056e-37,4.335393021754345e-33,2.9900529903090666e-42,6.5584236654773867e-46,4.3197751507916004e-44,9.5319256873003617e-43,2.5590286143473267e-39,1.7653508346056118e-22,1.522352137578747e-25
6.657075659820889e-13,0.4874105565766935,154.0,0.0,0.0,0.0,0.99999965439683614,1.0,18.999999999737135,2.7129322833660598e-08,1.2935833775269324e-07,1.2928137493927463e-07,1.6971466278611871e-10,6.3224051923217628e-14,3.6127775305325436e-08,1.0179274757644332e-08,3.2973624876105265e-11,1.3231129815626718e-08,9.2917558052845945e-11,2.6980368361334724e-18,1.8193485888212129e-13,9.8400761153853302e-19,8.3919094539663553e-14,8.3716820719875205e-17,8.3739695674097555e-17,1.8924640367551071e-20,3.9503033068516182e-21,1.2811381094482514e-14,3.4200409952378076e-38,3.2372985482847821e-38,3.2372989466555987e-38,1.2049411387623514e-19,1.7055071356753691e-13,1.0484848519116826e-22,1.498214126411535e-21,1.2989762503719369e-16,9.9935492114984554e-17,1.054793288069283e-26,2.3157951878107708e-22,5.7172619450721079e-35,8.9067500365126369e-28,1.5086099252789325e-27,6.178813804396709e-28,3.0417071003608674e-32,2.6770721035094919e-36,1.3300820169628849e-37,4.6818491006425554e-33,3.3669928453397929e-42,7.3867697842167887e-46,4.7959525903074335e-44,1.058615030067517e-42,2.8365763327018861e-39,1.8203797414522553e-22,1.5940567470405499e-25
6.758529209461845e-13,0.48741055657667176,154.0,0.0,0.0,0.0,0.99999964913514217,1.0,18.999999999729308,2.7542772302304835e-08,1.3132855015366912e-07,1.3124899929185815e-07,1.7491721592176673e-10,6.4299269660804925e-14,3.6424169753845837e-08,1.0442705717972418e-08,3.3315243301686646e-11,1.3573540191536211e-08,9.5535775088604005e-11,2.7807509539647303e-18,1.8749979298443777e-13,1.0117356530940752e-18,8.649395302240709e-14,8.7600881300219364e-17,8.7625022171661487e-17,1.995352512969399e-20,4.1873351056603229e-21,1.3204760360122719e-14,3.8018913668777815e-38,3.5987458598042388e-38,3.5987463094105684e-38,1.2610523874061624e-19,1.735461723461335e-13,1.0827186754961139e-22,1.5408005162480278e-21,1.3543779620709939e-16,1.0419776442949015e-16,1.1206765142983084e-26,2.4232574365994648e-22,6.1668517542434425e-35,9.4014209759265296e-28,1.6028797765225757e-27,6.626804497869983e-28,3.3140323506761972e-32,2.9626652489217077e-36,1.4719834757779141e-37,5.0501318525326856e-33,3.7845450184230613e-42,8.3045835630330444e-46,5.3158704357325525e-44,1.1738156483955406e-42,3.1392040948716576e-39,1.8762521931942986e-22,1.6679760224521254e-25
6.859982759102801e-13,0.4874105565766497,154.0,0.0,0.0,0.0,0.99999964387355289,1.0,18.999999999721378,2.7956221763254119e-08,1.3329873290245435e-07,1.3321654533333021e-07,1.8019801451123573e-10,6.5158641547883546e-14,3.6715555082979506e-08,1.0708270833244221e-08,3.3653143264101573e-11,1.3918724565111092e-08,9.8183833454224507e-11,2.8647096815212579e-18,1.9314798279673193e-13,1.0397797371122853e-18,8.9107643241095469e-14,9.1603194281723056e-17,9.1628649305102875e-17,2.1020405613417017e-20,4.4346058703809804e-21,1.360408580991869e-14,4.21971606383971e-38,3.9942453491907947e-38,3.9942458557088983e-38,1.3188845774932463e-19,1.765535231901493e-13,1.1175635464722827e-22,1.5838780259551731e-21,1.4112007162426966e-16,1.0856936283753847e-16,1.1896020736724545e-26,2.5339926385792982e-22,6.6443061996575979e-35,9.9149783015867344e-28,1.7015058814370796e-27,7.0994691795996483e-28,3.6059407607923136e-32,3.2736193800810994e-36,1.6264867655836209e-37,5.4412505723865134e-33,4.2462875707923173e-42,9.3197740389644709e-46,5.8827124603101999e-44,1.2995206026920783e-42,3.4687077922605645e-39,1.9329681462282855e-22,1.7441435117504725e-25
