Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993),C7H9(58),S(664),C7H9(925)
6.281947541516979e-11,0.7083014473361199,154.0,0.0,0.0,0.0,0.99857875051528056,1.0,18.999994857096105,3.3213648743135596e-05,0.00014242419650930784,0.00013739854819267051,4.9946636589827216e-06,2.2475062821171487e-11,7.1229924536486984e-06,0.00037260379147088693,6.4850203465967353e-08,0.00072303733787180578,1.4023543343632818e-07,4.0799732982253051e-14,5.8981657971056615e-08,8.228843231385749e-16,1.2413598915798253e-07,4.5833470300007273e-08,4.584521875354716e-08,7.4769118148771993e-12,4.2664704174910296e-12,3.3569337288161174e-09,7.0094017494851242e-19,6.5450228544338895e-19,6.5469896715040544e-19,4.7281859164060918e-12,7.9658438283621238e-09,5.9243768022855257e-15,1.4038548142735034e-17,1.114104076699487e-08,5.7320290470626996e-09,5.0672568769067194e-15,6.4300835319659713e-14,3.0363064698746033e-20,9.8210039038583444e-19,2.3753260983422493e-16,2.3443944958707349e-16,2.1486053187624398e-18,1.1754685031962768e-20,8.1533493514211147e-21,6.4687786796259591e-20,1.3983006242041055e-23,4.4518670802979624e-27,6.2788305803368071e-27,7.4310388477228071e-25,1.4557802022949829e-23,3.1407117756350368e-15,9.4464803938829582e-17,3.5723043499849532e-18
6.360255479002612e-11,0.7083014470136539,154.0,0.0,0.0,0.0,0.99856105092309611,1.0,18.999994775640044,3.3627315666059367e-05,0.00014419697891416292,0.00013908933350661868,5.0741699405855008e-06,2.2754817898858418e-11,7.1228732684552616e-06,0.00037727445137761099,6.484905400727482e-08,0.00073210182209521826,1.4199717372191725e-07,4.1449127014449965e-14,6.0317880205895127e-08,8.332204668968172e-16,1.2677250507003308e-07,4.7430374922644556e-08,4.7442534204666196e-08,7.7378436109489501e-12,4.416084378486555e-12,3.4411976572140764e-09,7.603848960496777e-19,7.1009202108001674e-19,7.1030817674437126e-19,4.9145593826979722e-12,8.1530001439998894e-09,6.199905583376276e-15,1.4270232528470317e-17,1.1412459189389834e-08,5.8715493059694678e-09,5.3496382069792286e-15,6.6620787267571409e-14,3.2433680753081877e-20,1.0208656726659019e-18,2.5005620527867212e-16,2.4678489213584366e-16,2.2902921323527917e-18,1.2660222973116947e-20,8.7991059857680909e-21,6.8963007741517367e-20,1.5274714951053998e-23,4.9037082738544993e-27,6.7762043779688265e-27,8.1170726914222519e-25,1.5719136420525763e-23,3.219082475210088e-15,9.7316482143829525e-17,3.6616616791672296e-18
6.438563416488245e-11,0.7083014466911233,154.0,0.0,0.0,0.0,0.99854335169566344,1.0,18.99999469413201,3.4040973741412947e-05,0.00014596969742051039,0.00014077995315001354,5.1537260833811887e-06,2.3034557556162582e-11,7.1227540857223565e-06,0.00038194501782200268,6.48479045726079e-08,0.00074116615151758149,1.4375885049312077e-07,4.2099033770448339e-14,6.1668838338215864e-08,8.4355868228818156e-16,1.2942709731932451e-07,4.9060955370022175e-08,4.9073534181452454e-08,8.0042874677429399e-12,4.5688751282689857e-12,3.526507418217074e-09,8.2400605635015953e-19,7.6959551783153238e-19,7.6983279016421881e-19,5.1057651943903038e-12,8.3423249936272588e-09,6.4849147556764741e-15,1.4502975874041442e-17,1.1686905854282592e-08,6.012621750462485e-09,5.6440727937068185e-15,6.8993193692742638e-14,3.4617882480988886e-20,1.060637748745461e-18,2.6307015901128397e-16,2.5961239727752836e-16,2.4393731046364425e-18,1.3622619130068288e-20,9.4869926193311546e-21,7.3462177945466749e-20,1.666739823794801e-23,5.3949741027014212e-27,7.3060327907055714e-27,8.8567790328370418e-25,1.6956982954808705e-23,3.2984165240568453e-15,1.0021337674708035e-16,3.7521200365782504e-18
6.516871353973878e-11,0.7083014463685393,154.0,0.0,0.0,0.0,0.99852565283297412,1.0,18.999994612574888,3.445462296937985e-05,0.00014774235203059385,0.00014247041001824577,5.2333291995810604e-06,2.3314290431283282e-11,7.1226349054499347e-06,0.00038661549081022356,6.4846755161748349e-08,0.00075023032615016336,1.4552046375219089e-07,4.2749258913423906e-14,6.3034531313906123e-08,8.5389501028636759e-16,1.3209953191758096e-07,5.0725440244937497e-08,5.0738447346347439e-08,8.2762808934011259e-12,4.7248644412188262e-12,3.6128630603908588e-09,8.9203691227484629e-19,8.3323204677217898e-19,8.3349219334705831e-19,5.3018637893013562e-12,8.5338183321705352e-09,6.7796188524492393e-15,1.4737262484742151e-17,1.1964372632386871e-08,6.1552421077357805e-09,5.9509208951277417e-15,7.1418521312944537e-14,3.6920416631143411e-20,1.1014292833435602e-18,2.7658709852807953e-16,2.729342972219744e-16,2.5961339525359172e-18,1.4644641106805718e-20,1.0219180026473626e-20,7.819400990374345e-20,1.8167541546160092e-23,5.9285530648624409e-27,7.8699883358484581e-27,9.6536165106856235e-25,1.8275340183093153e-23,3.3787139473211543e-15,1.0315552059143653e-16,3.8436794505890137e-18
6.595179291459511e-11,0.7083014460459152,154.0,0.0,0.0,0.0,0.99850795433501893,1.0,18.999994530971399,3.4868263350143598e-05,0.00014951494274667096,0.00014416070685519319,5.3129765528221194e-06,2.3594011057972757e-11,7.1225157276379437e-06,0.00039128587034842344,6.4845605774481684e-08,0.00075929434600420899,1.4728201350137109e-07,4.3399888218646423e-14,6.441495807891641e-08,8.6423195823715254e-16,1.3478957792660169e-07,5.2424055191136347e-08,5.2437499401979971e-08,8.5538609105504316e-12,4.8840738098530455e-12,3.7002646322862267e-09,9.6472038584485974e-19,9.0123001321018966e-19,9.0151491285469466e-19,5.5029155478759706e-12,8.7274801112631693e-09,7.0842347960891521e-15,1.4972801658562564e-17,1.2244851416072098e-08,6.2994061166415176e-09,6.2705489561830353e-15,7.3897233355757202e-14,3.9346167131767971e-20,1.1432529173895428e-18,2.9061980808963291e-16,2.8676307378939373e-16,2.7608676002897117e-18,1.5729152112272633e-20,1.0997921451717274e-20,8.316743905085486e-20,1.9781957788270801e-23,6.5075054591712651e-27,8.4698070822294076e-27,1.0511219796131906e-24,1.9678362044949739e-23,3.4599747717477608e-15,1.0614294493605078e-16,3.9363399514170807e-18
6.751795166430778e-11,0.7083014454005895,154.0,0.0,0.0,0.0,0.99847255843327676,1.0,18.999994367635619,3.5695517570795585e-05,0.00015305993250580596,0.00014754083071725585,5.4723937180654398e-06,2.415342415954948e-11,7.122277379395039e-06,0.00040062634909930123,6.484330707089938e-08,0.0007774219214215681,1.5080492247904111e-07,4.4702105585256045e-14,6.7220008761012826e-08,8.8490377227377318e-16,1.4022159532405639e-07,5.5924563390584477e-08,5.5938908510465318e-08,9.1259264336954793e-12,5.2122373048012702e-12,3.8782057593658587e-09,1.1250673188011651e-18,1.0512715746789112e-18,1.0516121361048478e-18,5.9201198020308006e-12,9.1213087825381993e-09,7.7240818559864961e-15,1.5448088206005121e-17,1.2814812677470051e-08,6.5923481027896539e-09,6.9496418687010391e-15,7.9016646383734431e-14,4.4587556685673566e-20,1.2300468841429245e-18,3.2028445701326102e-16,3.1599193026523824e-16,3.1154617237428814e-18,1.8097587798176129e-20,1.2704508329247579e-20,9.3875967847267074e-20,2.3382598044559174e-23,7.8146958403348314e-27,9.7843090378913769e-27,1.2424197142433114e-24,2.275582510175739e-23,3.625386738391975e-15,1.1225375291413451e-16,4.1249643428550539e-18
6.908411041402046e-11,0.7083014447552309,154.0,0.0,0.0,0.0,0.99843716399036631,1.0,18.999994204143825,3.6522736404836877e-05,0.00015660466671593132,0.00015092034395024553,5.6319584236083341e-06,2.4712796572737578e-11,7.1220390409932062e-06,0.00040996645412360168,6.4841008461984403e-08,0.00079554887785919146,1.5432757744407971e-07,4.6005535110273061e-14,7.0083981953368184e-08,9.0557425688388352e-16,1.4572136137728676e-07,5.9564227398313848e-08,5.9579509393076975e-08,9.7207707476426132e-12,5.5535320552220942e-12,4.0603311875530156e-09,1.307193520862102e-18,1.2217396694372964e-18,1.2221450353380034e-18,6.3578599076476362e-12,9.5238105609437068e-09,8.406239081876346e-15,1.5928811298379449e-17,1.3396725208338137e-08,6.8914138516697045e-09,7.6844077418630987e-15,8.4355069798950036e-14,5.0383950068495334e-20,1.3211203790120263e-18,3.521695095792707e-16,3.4740180450897265e-16,3.5056462695889295e-18,2.0752817794360995e-20,1.4626506950373857e-20,1.0566381202757247e-19,2.7530844486547805e-23,9.3447733458161792e-27,1.1264758611587516e-26,1.4628567624927744e-24,2.6225865585487508e-23,3.7946526668616863e-15,1.1854602214714336e-16,4.3179934860252487e-18
7.065026916373313e-11,0.7083014441099151,154.0,0.0,0.0,0.0,0.99840177100621741,1.0,18.999994040513194,3.7349919853735348e-05,0.0001601491453950602,0.00015429926380139264,5.7916534796226923e-06,2.5272128654632499e-11,7.12180071243202e-06,0.00041930618547010503,6.4838709947911665e-08,0.00081367521540626686,1.5784997841443551e-07,4.7310029419875991e-14,7.3006869225855368e-08,9.2624325104727877e-16,1.5128713413398913e-07,6.3344749654427282e-08,6.3361004934573255e-08,1.0338673181064309e-11,5.9081202178459663e-12,4.2466413047076343e-09,1.5134167188269402e-18,1.4148156100202681e-18,1.4152961508322979e-18,6.8166169884386977e-12,9.9349849570822529e-09,9.1325278212397412e-15,1.6415001042969764e-17,1.399052492143878e-08,7.1965696905951872e-09,8.4780032377536463e-15,8.9916086409694881e-14,5.6779578005305487e-20,1.4165739863261747e-18,3.8638286888117658e-16,3.8109791353375799e-16,3.9340326454414796e-18,2.3721384096337993e-20,1.67851192780241e-20,1.1861075803572999e-19,3.2294246429421084e-23,1.1129233409889021e-26,1.292749180299983e-26,1.7160434538350052e-24,3.0127716939030754e-23,3.9677728208333058e-15,1.2501995354440869e-16,4.5154276800868808e-18
7.22164279134458e-11,0.7083014434647129,154.0,0.0,0.0,0.0,0.99836637948075901,1.0,18.999993876759181,3.8177067918958845e-05,0.00016369336856120474,0.00015767760576407175,5.9514634491159126e-06,2.5831420406692178e-11,7.1215623937110477e-06,0.00042864554318740712,6.4836411528614199e-08,0.00083180093415163945,1.6137212540805526e-07,4.8615462419572051e-14,7.5988662149357278e-08,9.4691075491177311e-16,1.5691721648399692e-07,6.7267788825988469e-08,6.7285054235424001e-08,1.0979905880513926e-11,6.2761597799834438e-12,4.4371364984616012e-09,1.7462347132856939e-18,1.6328511854499857e-18,1.6334186287219618e-18,7.2968713876911714e-12,1.0354831443231597e-08,9.9048076089676711e-15,1.690665333545281e-17,1.4596148070526137e-08,7.5077821303780063e-09,9.3336862140901258e-15,9.5703225665927843e-14,6.3821076593512775e-20,1.516508138438599e-18,4.2303493281628224e-16,4.1718784620409636e-16,4.4033556931038213e-18,2.7031544321541296e-20,1.9203066275363787e-20,1.3280042279245702e-19,3.7746820714560422e-23,1.3203138916625778e-26,1.4790015176079534e-26,2.0059392382364236e-24,3.4503492576510199e-23,4.1447474825627194e-15,1.3167572968566418e-16,4.7172672456557088e-18
7.378258666315847e-11,0.7083014428196859,154.0,0.0,0.0,0.0,0.99833098941392107,1.0,18.999993712895652,3.9004180601975122e-05,0.00016723733623237529,0.00016105538376210235,6.111374463732525e-06,2.6390671831874638e-11,7.1213240848298606e-06,0.00043798452732392052,6.4834113204002839e-08,0.00084992603418381277,1.6489401844288066e-07,4.9921720823031529e-14,7.9029352295766361e-08,9.6757676857929329e-16,1.6260995489821093e-07,7.1334960961351515e-08,7.1353273766440345e-08,1.1644733999843839e-11,6.6578046695234056e-12,4.6318171562279141e-09,2.0083343809714543e-18,1.878377292447876e-18,1.8790448623888886e-18,7.7991027114733268e-12,1.0783349457296864e-08,1.0724976154003289e-14,1.7403768925394362e-17,1.5213531248488596e-08,7.8250178643046912e-09,1.0254816422713812e-14,1.017199644827449e-13,7.1557559532754301e-20,1.6210231194764966e-18,4.6223858994665777e-16,4.5578155629170234e-16,4.9164764383016609e-18,3.0713336068036243e-20,2.190465871982115e-20,1.4832034331037517e-19,4.396950714662889e-23,1.5605433270892609e-26,1.6871060437987958e-26,2.3368778092128949e-24,3.9398326468446754e-23,4.3255769509599224e-15,1.3851351674829803e-16,4.9235125225801875e-18
7.534874541287115e-11,0.708301442174891,154.0,0.0,0.0,0.0,0.99829560080563262,1.0,18.999993548935041,3.9831257904251861e-05,0.00017078104842658059,0.00016443261030734381,6.2713740662469537e-06,2.6949882933045799e-11,7.1210857857880226e-06,0.00044732313792787551,6.4831814974085065e-08,0.00086805051559095078,1.6841565753684847e-07,5.1228702871307889e-14,8.2128931237984317e-08,9.8824129215455724e-16,1.6836373825237647e-07,7.5547840574959464e-08,7.5567238453855388e-08,1.2333415878211817e-11,7.0532048583001785e-12,4.8306836652096921e-09,2.3026005865105268e-18,2.1541124898348771e-18,2.1548950572869535e-18,8.3237898678202075e-12,1.1220538406192238e-08,1.1594969326337094e-14,1.7906348444851311e-17,1.5842611385557552e-08,8.1482437671493288e-09,1.1244856158244109e-14,1.0796972802556127e-13,8.0040688390565925e-20,1.7302190784910484e-18,5.0410921572868962e-16,4.9699135598300319e-16,5.4763847472850217e-18,3.4798639829742896e-20,2.491586746566166e-20,1.6526206348322802e-19,5.1050631798714e-23,1.8379264331086231e-26,1.9190638593247793e-26,2.7135927115466416e-24,4.4860513079281381e-23,4.5102615399425896e-15,1.4553346615535988e-16,5.1341638680398199e-18
7.691490416258382e-11,0.7083014415303804,154.0,0.0,0.0,0.0,0.99826021365582307,1.0,18.999993384888558,4.065829982725668e-05,0.00017432450516182788,0.00016780929662838721,6.4314510819433915e-06,2.7509053713046891e-11,7.1208474965851041e-06,0.00045666137504732064,6.4829516838896346e-08,0.00088617437846088025,1.719370427078922e-07,5.2536317281932611e-14,8.5287390549922059e-08,1.0089043257429899e-15,1.7417699679462458e-07,7.9907961605034675e-08,7.9928482637263333e-08,1.3046203197228554e-11,7.4625064533453707e-12,5.0337364124083735e-09,2.6321244081666636e-18,2.4629709022158373e-18,2.4638851445172479e-18,8.8714111004348881e-12,1.1666397668604123e-08,1.2516761145180712e-14,1.8414392365925186e-17,1.6483325747691425e-08,8.4774268942831207e-09,1.2307370822813323e-14,1.1445589041172018e-13,8.9324736448525874e-20,1.8441960359710259e-18,5.4876466927101109e-16,5.4093191018048629e-16,6.0862017277948054e-18,3.9321236395984135e-20,2.826438836847042e-20,1.8372121268478166e-19,5.908634423079017e-23,2.1572295516657061e-26,2.1770089983766553e-26,3.1412416124834828e-24,5.0941637031363221e-23,4.6988015770916129e-15,1.5273571592133373e-16,5.3492216549922779e-18
7.848106291229649e-11,0.7083014408861991,154.0,0.0,0.0,0.0,0.99822482796442236,1.0,18.999993220766221,4.1485306372457128e-05,0.00017786770645612278,0.00017118545282315034,6.5915954661060943e-06,2.8068184174736578e-11,7.1206092172206757e-06,0.00046599923873012463,6.4827218798431969e-08,0.00090429762288109152,1.7545817397394212e-07,5.384448200296095e-14,8.8504721806499672e-08,1.0295658694494442e-15,1.8004820084894651e-07,8.4416818621336435e-08,8.4438501277691476e-08,1.3783341179137186e-11,7.8858518119635352e-12,5.2409757846349457e-09,3.0002138736048263e-18,2.8080725446891687e-18,2.809137118767635e-18,9.4424440315939912e-12,1.2120926598269185e-08,1.3492363763565318e-14,1.8927901218387828e-17,1.7135611934501312e-08,8.8125344805315629e-09,1.3446029630530028e-14,1.2118177560395871e-13,9.94666711144611e-20,1.9630538919644695e-18,5.9632528933451155e-16,5.8772022934289836e-16,6.7491828157002218e-18,4.4316881186724774e-20,3.1979727260863714e-20,2.0379760698455654e-19,6.8181199752173213e-23,2.5237124067372094e-26,2.4632149783342792e-26,3.625438624702936e-24,5.7696743201814619e-23,4.8911974020569051e-15,1.6012039224788556e-16,5.5686862703320744e-18
8.004722166200916e-11,0.7083014402423907,154.0,0.0,0.0,0.0,0.99818944373135943,1.0,18.999993056577065,4.2312277541320673e-05,0.00018141065232746945,0.00017456108797165169,6.7517981913082821e-06,2.8627274320951172e-11,7.120370947694303e-06,0.00047533672902397636,6.4824920852668232e-08,0.00092242024893874209,1.789790513529248e-07,5.5153123292420271e-14,9.1780916583646219e-08,1.0502259233794285e-15,1.8597585976772376e-07,8.907586780689014e-08,8.9098750939584269e-08,1.4545068747902533e-11,8.3233796352679143e-12,5.4524021685182113e-09,3.410403142722178e-18,3.1927521652626773e-18,3.1939878924320195e-18,1.0037365693840218e-11,1.2584124526398993e-08,1.4523827455535486e-14,1.9446875532367927e-17,1.7799407877520307e-08,9.1535339392210954e-09,1.4664606174119886e-14,1.2815065814717608e-13,1.1052622323203851e-19,2.0868924329429479e-18,6.4691389118309955e-16,6.374756636911387e-16,7.4687203562678692e-18,4.9823367065974147e-20,3.6093272864065233e-20,2.2559533400035342e-19,7.8448671411760071e-23,2.9431655890768358e-26,2.7801004194006947e-26,4.1722828264630036e-24,6.518448315289333e-23,5.08744936537919e-15,1.676876107032062e-16,5.7925581135297083e-18
8.161338041172184e-11,0.7083014395989935,154.0,0.0,0.0,0.0,0.99815406095656345,1.0,18.999992892329196,4.3139213335314741e-05,0.00018495334279387064,0.00017793621023188798,6.9120511515885013e-06,2.9186324154528863e-11,7.1201326880055513e-06,0.00048467384597638673,6.4822623001603069e-08,0.00094054225672065618,1.824996748627631e-07,5.6462174935468117e-14,9.5115966458299708e-08,1.0708844876383435e-15,1.9195852095033707e-07,9.3886527883346444e-08,9.3910650716403408e-08,1.5331618681049216e-11,8.7752250563418394e-12,5.6680159505129967e-09,3.8664616116066647e-18,3.620568023078112e-18,3.6219980858452102e-18,1.0656652559317529e-11,1.3055990763743471e-08,1.5613240603568734e-14,1.997131575193671e-17,1.8474651838527737e-08,9.5003928612561127e-09,1.59669789508056e-14,1.3536576387326765e-13,1.2256595472567087e-19,2.2158113381848093e-18,7.0065576371343176e-16,6.9031989776857259e-16,8.2483461098117924e-18,5.5880585939064271e-20,4.0638369403748144e-20,2.4922283547242923e-19,9.0011672411021442e-23,3.4219493432867854e-26,3.1302346414613329e-26,4.7883873807003516e-24,7.3467261450722125e-23,5.2875578274882928e-15,1.7543747722466997e-16,6.0208375954746973e-18
8.474569791114717e-11,0.7083014383135698,154.0,0.0,0.0,0.0,0.99808329978149057,1.0,18.999992563685648,4.4792978804563707e-05,0.00019203795758383961,0.00018468494462530824,7.2326794452875187e-06,3.0304302895200511e-11,7.1196561981391873e-06,0.0005033469600460392,6.4818027583552494e-08,0.00097678441780292362,1.8954016034668054e-07,5.908127784680803e-14,1.0196259781292256e-07,1.1121971475621233e-15,2.0408322412201868e-07,1.0396817380395879e-07,1.0399489515044901e-07,1.6980086923351028e-11,9.7223919094169077e-12,6.1118072538354067e-09,4.9324973642416244e-18,4.6210145176971747e-18,4.622913306573345e-18,1.1970225153702164e-11,1.4025725317882579e-08,1.7974459262149772e-14,2.1036596077171255e-17,1.9859238502573664e-08,1.0211560341207618e-08,1.8839154773174352e-14,1.505473089039905e-13,1.4985077736885403e-19,2.489288454967296e-18,8.1811282800475214e-16,8.057731425101701e-16,1.0002701793092852e-17,6.9817668497972744e-20,5.1166829210013441e-20,3.0242320897201333e-19,1.1756651299524289e-22,4.5860561897514054e-26,3.9413156219853335e-26,6.2575913479598791e-24,9.268724578484013e-23,5.6993457338420656e-15,1.9148553545630409e-16,6.4906211700345367e-18
8.78780154105725e-11,0.708301437030172,154.0,0.0,0.0,0.0,0.99801254443863863,1.0,18.99999223488528,4.6446602791941913e-05,0.0001991215509700221,0.00019143170610236876,7.5534306552348529e-06,3.1422120419497671e-11,7.119179747618101e-06,0.0005220185813156348,6.4813432544310537e-08,0.0010130241068159137,1.9657963056900964e-07,6.1701384820057913e-14,1.0904454850604392e-07,1.1535038500620638e-15,2.1641141343528786e-07,1.1467239207295295e-07,1.1470187306106773e-07,1.873049096401697e-11,1.0728365423400674e-11,6.5723527830728787e-09,6.2335480872203309e-18,5.8427028146541388e-18,5.8451968964925771e-18,1.3386963448235852e-11,1.503012440802695e-08,2.0593488470824876e-14,2.2123746280515096e-17,2.1288884560167573e-08,1.0945781163039969e-08,2.2095702649695696e-14,1.6675127030626961e-13,1.818809278588293e-19,2.7842807473129634e-18,9.4974816068761479e-16,9.3509991999414957e-16,1.204339069616744e-17,8.6491691363476854e-20,6.3873909073082599e-20,3.6435659782536576e-19,1.5203959634724627e-22,6.0799649133747403e-26,4.9202529580174041e-26,8.0974592325611955e-24,1.1593693808694013e-22,6.1265641681177234e-15,2.0826525607940414e-16,6.9780404699816043e-18
