Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993),C7H9(58),S(664),C7H9(925),C7H9(1327),C7H9(1328),C7H9(1363),C7H9(68),C7H9(1368),C7H9(1429),S(1505),S(1507),S(1506),S(1344),S(1550),S(1436),S(1669),S(1668),S(571),S(1345),S(1398),S(1815),S(1443),C7H15(32),C7H15(31),S(1930),S(1932),C4H9(23),C3H6(1916),S(1984),S(87),S(2214),S(2218)
4.181785370792306e-12,0.40571604974900244,154.0,0.0,0.0,0.0,0.99989805346160077,0.99999999996654498,18.999999811196449,2.1290149097784424e-06,1.5880556172569859e-05,1.5738625713736555e-05,1.6460635127924242e-07,4.4223185628858746e-12,6.629315881634031e-06,2.0939373357527712e-05,5.8459867087108269e-08,4.038007430893615e-05,2.3990147318004497e-08,1.3571181365461768e-15,1.1793364296835219e-09,1.4191648675432951e-16,1.2076900683925899e-09,2.702688601346625e-11,2.7037654114369417e-11,7.2857422799750763e-15,3.4822002722362605e-15,4.257263159006944e-11,2.7021382734204995e-26,2.5025766595956372e-26,2.5026210013744917e-26,6.6352877028008295e-15,2.0141697845404411e-10,5.5459763353557561e-18,2.896149483631372e-18,3.9127330156546013e-11,2.0287698805885427e-11,1.583507499703787e-19,5.9835383432219138e-17,6.5919196049698267e-26,1.2676366561539665e-21,2.1183845387686948e-20,1.9904356269485461e-20,1.2128282951771063e-23,9.2007989354079558e-27,3.0143941498084777e-27,8.315226148591699e-25,6.1937067308747041e-31,1.570685733994744e-34,2.2671752559434777e-33,7.1833969977058959e-32,9.2977292315458753e-30,2.194633141214557e-17,1.5622899487154713e-19,2.2755926083389365e-20,4.337712120079542e-21,7.8657954328540672e-18,2.7896449853093902e-18,4.2661432238806169e-14,4.4439595077777112e-16,6.0253676982220654e-16,2.3812440850818588e-19,1.498139074397455e-19,1.2533086751301505e-19,1.7908799777399452e-27,8.1623727138094869e-27,7.326761845994854e-19,3.661301322129835e-28,2.3994121511201279e-22,1.3354524353651937e-32,1.0345874493714158e-27,1.0170472232679679e-22,2.9104159772088345e-27,2.0179156730314164e-29,1.6848408264260238e-12,3.1746268703036239e-11,2.3413370372662105e-14,7.6505161420735533e-21,1.4475841343146453e-15,1.4476091142574782e-15,2.4979942833221392e-20,1.1570908523726147e-12,1.0650876059414137e-15,4.938205772491189e-15
4.3271239905297095e-12,0.4057160497210852,154.0,0.0,0.0,0.0,0.99989451626677284,0.99999999996538214,18.999999799141776,2.2030045320967992e-06,1.643229359467949e-05,1.6280164671687497e-05,1.7568280878423299e-07,4.5759648481939454e-12,6.6293547141700226e-06,2.1744467912935927e-05,5.8472401286124091e-08,4.1932651912564564e-05,2.4958007799952027e-08,1.4484396316542873e-15,1.2454264011555661e-09,1.4764198265936638e-16,1.2918012561646462e-09,2.9921246511240451e-11,2.9933217850597762e-11,8.0841965047647456e-15,3.8869605580554045e-15,4.558295868272552e-11,3.4275511391445955e-26,3.1744769860865243e-26,3.17453519627406e-26,7.3838850403624661e-15,2.1149362246959981e-10,6.0788541466576595e-18,3.0160031261560107e-18,4.2153218141742801e-11,2.1856548107499275e-11,1.8229421854825919e-19,6.6269895052349287e-17,7.8470671028942177e-26,1.4128174500057503e-21,2.4376721401055527e-20,2.2949795570294543e-20,1.4468993759694509e-23,1.1353632319009766e-26,3.7212631705462407e-27,9.8962155040801416e-25,7.9124119203293058e-31,2.021601404340123e-34,2.8001767068231025e-33,9.0953249405850906e-32,1.1479434904294739e-29,2.34908413520539e-17,1.7266086016168111e-19,2.441783007860433e-20,4.7742676310432678e-21,8.7134978408710199e-18,2.9856628021893079e-18,4.5645716514628193e-14,4.8543663889227202e-16,6.6717950087494872e-16,2.6456153748063126e-19,1.6626840762189696e-19,1.4290908759406002e-19,1.9792417057347452e-27,9.307163929815759e-27,8.1102609980469357e-19,4.0528285129112982e-28,2.6566910214804659e-22,1.7530200685574691e-32,1.1434035805187903e-27,1.1660860189898996e-22,3.3387277251742261e-27,2.3968324114710772e-29,1.7434650174368239e-12,3.2848744947497723e-11,2.5067511070076626e-14,8.4828952112857937e-21,1.5499256878695639e-15,1.5499533635189206e-15,2.7675649357362444e-20,1.2786753776805886e-12,1.1785996381224423e-15,5.6596241980084247e-15
4.457928748293373e-12,0.4057160496953182,154.0,0.0,0.0,0.0,0.99989133280695108,0.99999999996433553,18.999999788015561,2.269594926259507e-06,1.6928853724706449e-05,1.6767267067238781e-05,1.8592833206105983e-07,4.714245516199782e-12,6.6293736167041542e-06,2.2469055682312495e-05,5.8481345791609054e-08,4.332997758886975e-05,2.5829200634436194e-08,1.5329103723538099e-15,1.306159257163212e-09,1.5279562939212051e-16,1.3698476407191823e-09,3.2695288160531699e-11,3.2708415968348767e-11,8.8505418711869675e-15,4.2770598249092567e-15,4.8380176837594742e-11,4.2168963631067094e-26,3.9056088520183586e-26,3.9056826435591636e-26,8.1056930949548042e-15,2.2073964680302282e-10,6.5878645422967078e-18,3.1240832775978099e-18,4.4973475612192213e-11,2.3318774611874007e-11,2.0612064699250789e-19,7.2440053888198572e-17,9.1353811057654939e-26,1.5529388546611185e-21,2.755219729649941e-20,2.5982834068485241e-20,1.6875086785335302e-23,1.363696688647525e-26,4.4713244035841943e-27,1.1518481864048783e-24,9.7950705170787872e-31,2.5193850891009813e-34,3.3659562795582638e-33,1.1174510141597351e-31,1.3794761853699572e-29,2.4925397892448802e-17,1.8837547407794039e-19,2.5963251146704502e-20,5.1911307025781172e-21,9.5263965444233551e-18,3.1676618909898435e-18,4.8416198893837049e-14,5.2414420491718982e-16,7.2915158302154862e-16,2.8996067419205065e-19,1.8206584734286046e-19,1.6020979047388307e-19,2.1593814622312916e-27,1.0433880079031242e-26,8.861099856324921e-19,4.4280348269858153e-28,2.903284664262757e-22,2.2221316357766538e-32,1.247469896369006e-27,1.3136764927823305e-22,3.7630368786118638e-27,2.7847229628065846e-29,1.7962312783798826e-12,3.3840926309611959e-11,2.6604412364756032e-14,9.2822151824854456e-21,1.6450198184901045e-15,1.6450500801955243e-15,3.0261705420275837e-20,1.3949383325448761e-12,1.287234962926861e-15,6.3732715447906411e-15
4.588733506057036e-12,0.4057160496689495,154.0,0.0,0.0,0.0,0.99988814936132142,0.99999999996328892,18.999999776629384,2.3361850684955467e-06,1.7425410516262964e-05,1.7254104136757697e-05,1.964335408903586e-07,4.8525252543131938e-12,6.629381692016045e-06,2.319364451096621e-05,5.8488520959568071e-08,4.4727305956960973e-05,2.6700481094968697e-08,1.619522134657641e-15,1.3680773495767818e-09,1.5794979449068835e-16,1.4501106908951449e-09,3.5634345018446766e-11,3.5648701171489935e-11,9.6634980540251372e-15,4.6924227334142043e-15,5.1260692392921891e-11,5.156844091789217e-26,4.776253852977659e-26,4.7763467543608243e-26,8.874769279137064e-15,2.3015342619339992e-10,7.1257404947680079e-18,3.2323612679764035e-18,4.7885547168027644e-11,2.4828596007580884e-11,2.3225533152923437e-19,7.8980391298343548e-17,1.0589359175023331e-25,1.7023657905236946e-21,3.103340471478633e-20,2.931200026916457e-20,1.9594067737512993e-23,1.6292616598940707e-26,5.34406772598926e-27,1.3348804884207911e-24,1.2050778573853459e-30,3.1201904397064485e-34,4.0244944352535529e-33,1.3649518650388716e-31,1.6489133958374222e-29,2.6402077817696698e-17,2.0499067416445471e-19,2.7555727172884288e-20,5.6313391861473806e-21,1.0388079434788184e-17,3.354942042683887e-18,5.1266730423358525e-14,5.6454111336732258e-16,7.9482706215406958e-16,3.169289895736172e-19,1.9882884396607471e-19,1.7899022493250086e-19,2.34984483958742e-27,1.1656962860973002e-26,9.6565171866222037e-19,4.825517724109973e-28,3.1645562509790887e-22,2.7974394395622994e-32,1.3575001423933673e-27,1.4748210434265616e-22,4.2264682863444087e-27,3.2213780747814576e-29,1.8490018418935918e-12,3.4833063119471552e-11,2.8186944779050469e-14,1.0130634462575929e-20,1.7429433482444645e-15,1.7429763522599013e-15,3.3004015437836679e-20,1.517849650067405e-12,1.4021688454133279e-15,7.1516320696489658e-15
4.719538263820699e-12,0.4057160496419843,154.0,0.0,0.0,0.0,0.9998849659294925,0.99999999996224231,18.999999764985638,2.4027749588060007e-06,1.7921963988165249e-05,1.7740678233572928e-05,2.0719608306780489e-07,4.9908040677666941e-12,6.6293819634086819e-06,2.3918233383252489e-05,5.8494269986726981e-08,4.612463505825374e-05,2.757183038689729e-08,1.708255525418618e-15,1.4311800903858645e-09,1.6310436677226561e-16,1.532584491644402e-09,3.8743031907782899e-11,3.8758690392815326e-11,1.0524398557666572e-14,5.1338256249918693e-15,5.4224506516506669e-11,6.270530907166897e-26,5.8078487123355638e-26,5.807964914390047e-26,9.6927940859479745e-15,2.3973498783950046e-10,7.6934558028540824e-18,3.3408348959037845e-18,5.0889393006624337e-11,2.638599113684799e-11,2.6084930071744452e-19,8.590153248301513e-17,1.2224795199979895e-25,1.8614335422808811e-21,3.484007710003643e-20,3.2956663848844483e-20,2.2656009530321046e-23,1.9368008735316154e-26,6.3551922942791381e-27,1.5406919415838943e-24,1.4739545359240619e-30,3.8415634568396171e-34,4.7876882072234148e-33,1.6581534870274414e-31,1.9611120894488696e-29,2.7920850313231083e-17,2.2252879398344118e-19,2.9195223422414342e-20,6.09551266110913e-21,1.1299940120296372e-17,3.5474954746688463e-18,5.4197193242371082e-14,6.0663763343732804e-16,8.6431130525243391e-16,3.4551266851603846e-19,2.1658549951405494e-19,1.9932633730628341e-19,2.5508878530111749e-27,1.2981358148420975e-26,1.0497757164294447e-18,5.2458989388203701e-28,3.4409164801893528e-22,3.4988685472809453e-32,1.4736422179041278e-27,1.6503207730898637e-22,4.7313432619304606e-27,3.7112750805969899e-29,1.901776755553236e-12,3.5825155585767985e-11,2.9815100572390283e-14,1.1029662790674619e-20,1.8436961457906045e-15,1.8437320529507371e-15,3.5907160133094678e-20,1.6475728610182665e-12,1.5235586231561277e-15,7.9983968640316509e-15
4.850343021584363e-12,0.4057160496144282,154.0,0.0,0.0,0.0,0.99988178251115289,0.99999999996119571,18.999999753086666,2.4693645971919286e-06,1.8418514155430127e-05,1.8226991689732456e-05,2.1821362765971071e-07,5.1290819607397174e-12,6.6293766003203955e-06,2.4642821570381807e-05,5.8498869282907034e-08,4.7521963487338355e-05,2.8443233514590704e-08,1.7990913268580739e-15,1.4954670030436678e-09,1.682592575279047e-16,1.6172631517059724e-09,4.2025951345292101e-11,4.2042988253443032e-11,1.1434573326962848e-14,5.6020427643013107e-15,5.7271620389545637e-11,7.583836989598701e-26,7.0243728560254551e-26,7.0245173121216315e-26,1.0561461894883369e-14,2.494843586842318e-10,8.2919994931404905e-18,3.4495024007472634e-18,5.3984973229454543e-11,2.7990938792620571e-11,2.9205910174363666e-19,9.3214089510410569e-17,1.4058499865506293e-25,2.0304801993794818e-21,3.8992640025199952e-20,3.6936881980016136e-20,2.6092922102678725e-23,2.2915025396142815e-26,7.5218827820976759e-27,1.7713816203172409e-24,1.7928936487137921e-30,4.7034398571855221e-34,5.6685628529128374e-33,2.0039149982746115e-31,2.3213898082476812e-29,2.9481684820344465e-17,2.4101195917723574e-19,3.0881705449133947e-20,6.584269786101975e-21,1.2263370121551503e-17,3.7453144705184039e-18,5.7207470485040245e-14,6.5044319933132481e-16,9.3770952331306897e-16,3.7575782695091349e-19,2.3536387417304745e-19,2.2129537008352886e-19,2.7627641342726117e-27,1.4412096221676672e-26,1.1386060886846979e-18,5.6897986676024216e-28,3.7327750339023536e-22,4.3493564033242396e-32,1.5960426453076704e-27,1.8409993286635496e-22,5.2800486978299045e-27,4.2591599344260539e-29,1.9545560665019433e-12,3.68172039153636e-11,3.1488872014761122e-14,1.1980813811537431e-20,1.9472780803792665e-15,1.9473170560992745e-15,3.8975720008504433e-20,1.7842698890357391e-12,1.6515600908413085e-15,8.9173475264944008e-15
4.981147779348026e-12,0.40571604958628654,154.0,0.0,0.0,0.0,0.99987859910605514,0.9999999999601491,18.999999740934779,2.5359539836543715e-06,1.8915061030047902e-05,1.871304681619608e-05,2.2948386481064362e-07,5.2673589365703412e-12,6.6293671624231087e-06,2.5367408548415103e-05,5.8502541545702452e-08,4.891929023384125e-05,2.9314678508635266e-08,1.8920104949805566e-15,1.5609377006458331e-09,1.7341439595076952e-16,1.7041408034527618e-09,4.5487693591116031e-11,4.5506187112272206e-11,1.2395348761554492e-14,6.09784634707422e-15,6.0402035205939329e-11,9.1256200337450674e-26,8.452565298653402e-26,8.4527438365902354e-26,1.1482480763179708e-14,2.5940156541640065e-10,8.9223758170428419e-18,3.5583623754654803e-18,5.7172247874493928e-11,2.9643417735366003e-11,3.2604686206801735e-19,1.0092866133485776e-16,1.6108337133675715e-25,2.2098466139692117e-21,4.3512216843368348e-20,4.1273404960671315e-20,2.9938820072161609e-23,2.6990281890458611e-26,8.8629035097415906e-27,2.0291785350643032e-24,2.1694776532611074e-30,5.7283942606365792e-34,6.6813434945583437e-33,2.4099024874286436e-31,2.7355539704201632e-29,3.108455103401533e-17,2.6046208938241184e-19,3.2615139092942733e-20,7.0982283066068105e-21,1.3279758888442264e-17,3.9483913761789433e-18,6.0297446223412841e-14,6.9596646548470995e-16,1.0151267726591905e-15,4.0771051246426643e-19,2.551919866581169e-19,2.4497582592679395e-19,2.9857249536461583e-27,1.5954289425635183e-26,1.23226664013751e-18,6.1578355826024783e-28,4.0405405866644415e-22,5.3752037882457191e-32,1.7248465827805407e-27,2.0477028680430541e-22,5.8750369672326689e-27,4.8700553353381503e-29,2.0073398214545933e-12,3.7809208313308317e-11,3.3208251386618531e-14,1.2985605073145999e-20,2.0536890218487778e-15,2.0537312361241241e-15,4.2214275346881319e-20,1.928101065239085e-12,1.7863275142934382e-15,9.912355268058966e-15
5.111952537111689e-12,0.40571604955756463,154.0,0.0,0.0,0.0,0.99987541571400185,0.99999999995910249,18.999999728532277,2.6025431181943538e-06,1.9411604621599719e-05,1.9198845903026182e-05,2.410045055528108e-07,5.4056349979177678e-12,6.6293547766280562e-06,2.6091993938798878e-05,5.8505466298454954e-08,5.0316614567752053e-05,3.0186155808526396e-08,1.986994158003479e-15,1.6275918683429809e-09,1.7856972548405194e-16,1.7932116027396041e-09,4.9132836697897852e-11,4.9152867115117162e-11,1.3408047730101889e-14,6.6220065080594309e-15,6.3615752171713492e-11,1.0927961896549529e-25,1.012215334608194e-25,1.0122372792658549e-25,1.2457572219921622e-14,2.6948663447256671e-10,9.5856042478902954e-18,3.6674137047526665e-18,6.0451176939718666e-11,3.1343406705258643e-11,3.6298035083189952e-19,1.090558338148719e-16,1.8393261124386868e-25,2.3998763594153048e-21,4.8420634252754753e-20,4.5987681756401318e-20,3.4229790934728087e-23,3.1655414490243875e-26,1.039869585706781e-26,2.3164460146529637e-24,2.612189615414593e-30,6.941908333793711e-34,7.8415292637740036e-33,2.8846593506464232e-31,3.2099322045478933e-29,3.2729418900782298e-17,2.8090090012616463e-19,3.4395490477357406e-20,7.6380050620705612e-21,1.4350493816178144e-17,4.1567185964240691e-18,6.3467005414184447e-14,7.4321535810684745e-16,1.0966679561765623e-15,4.4141670487474729e-19,2.7609781455729741e-19,2.7044743261317586e-19,3.2200192416500423e-27,1.7613129886635057e-26,1.3308808730846444e-18,6.650626844760783e-28,4.3646208142640325e-22,6.6064557240136339e-32,1.860197836828325e-27,2.271300026679103e-22,6.5188258266818766e-27,5.5492688767928478e-29,2.0601280667016818e-12,3.8801168982855965e-11,3.4973230978803283e-14,1.4045558024322552e-20,2.1629288406199067e-15,2.1629744680261187e-15,4.5627406212348873e-20,2.079225142707206e-12,1.9280136443736031e-15,1.0987380025827603e-14
5.2427572948753526e-12,0.4057160495282679,154.0,0.0,0.0,0.0,0.99987223233483447,0.99999999995805589,18.999999715881444,2.6691320008128925e-06,1.990814493774853e-05,1.9684391219576771e-05,2.5277328161715328e-07,5.5439101469126514e-12,6.6293402612693391e-06,2.6816577466645755e-05,5.8507788355656477e-08,5.1713935958971531e-05,3.1057657771763335e-08,2.0840236147974186e-15,1.6954292492123454e-09,1.8372520091736828e-16,1.8844697287525596e-09,5.296594655958091e-11,5.2987596243528355e-11,1.4473989584425294e-14,7.1752913290433307e-15,6.6912772504533763e-11,1.3026428009762809e-25,1.2066093145471956e-25,1.2066361464771868e-25,1.3488471062869739e-14,2.797395920389729e-10,1.0282719478062931e-17,3.7766554933201903e-18,6.3821720399588248e-11,3.3090884430727077e-11,4.0303304003354666e-19,1.1760617973111807e-16,2.0933353384330464e-25,2.600915689359128e-21,5.3740427778386197e-20,5.1101865458156023e-20,3.900406378977966e-23,3.6977377392997575e-26,1.2151478910500362e-26,2.635686122982689e-24,3.1304924184116053e-30,8.3726584271284811e-34,9.1659699125145323e-33,3.4376807262283212e-31,3.7514037014889423e-29,3.4416258616659127e-17,3.0234990470552592e-19,3.6222726007124386e-20,8.2042159926291702e-21,1.5476960260431605e-17,4.3702885915446025e-18,6.6716033849000372e-14,7.9219712335494079e-16,1.1824378244810354e-15,4.7692231677950351e-19,2.981092946565821e-19,2.977911088487394e-19,3.4658936105871081e-27,1.9393887286236643e-26,1.4345719899314679e-18,7.1687881164122072e-28,4.7054224020816764e-22,8.077313204569756e-32,2.0022388747296658e-27,2.5126818843795355e-22,7.2139983194314386e-27,6.3024012211178453e-29,2.1129208481131606e-12,3.979308612548062e-11,3.6783803092457577e-14,1.5162198012371509e-20,2.2749974076907574e-15,2.2750466273832079e-15,4.9219692451277915e-20,2.2377993108273314e-12,2.0767697307526598e-15,1.2146469584596477e-14
5.373562052639016e-12,0.4057160494984014,154.0,0.0,0.0,0.0,0.99986904896842776,0.99999999995700928,18.999999702984535,2.7357206315109895e-06,2.040468198462242e-05,2.0169685014680782e-05,2.6478794524617593e-07,5.6821843852623961e-12,6.6293242091473052e-06,2.7541158932836214e-05,5.8509624510920492e-08,5.3111254023512057e-05,3.1929178290556473e-08,2.1830803333436287e-15,1.7644496330959123e-09,1.8888078611929128e-16,1.9779093838594791e-09,5.6991576959889703e-11,5.7014930363295439e-11,1.5594490173552689e-14,7.7584668469150456e-15,7.0293097433299676e-11,1.5460340074481159e-25,1.4320822563972783e-25,1.4321149010459577e-25,1.4576925158040982e-14,2.9016046405353236e-10,1.1014771416183805e-17,3.8860870208765574e-18,6.7283838216065436e-11,3.4885829634168529e-11,4.4638416546870747e-19,1.2659025880428756e-16,2.3749860551429104e-25,2.8133134973330385e-21,5.949484716963978e-20,5.6638818654784914e-20,4.4302078594849819e-23,4.3028749141829342e-26,1.4145353437701195e-26,2.9895441103398239e-24,3.7349127010065534e-30,1.0052823928491042e-33,1.0672944961799292e-32,4.079492227396477e-31,4.3674316138540626e-29,3.6145040625087525e-17,3.248304160491793e-19,3.8096812365882943e-20,8.7974761454441706e-21,1.6660541551618986e-17,4.5890938742649698e-18,7.0044418108154784e-14,8.4291837225827586e-16,1.2725409770203071e-15,5.1427319406888079e-19,3.2125432324643948e-19,3.2708893095617494e-19,3.723592375887449e-27,2.130190669186495e-26,1.5434628956094745e-18,7.712933573366962e-28,5.0633510530957476e-22,9.8265778566236928e-32,2.1511108368658206e-27,2.7727619323551145e-22,7.9632026795185912e-27,7.1353542995297002e-29,2.1657182111422306e-12,4.0784959940892731e-11,3.8639960038941924e-14,1.6337054280747958e-20,2.3898945946317237e-15,2.3899475903454159e-15,5.2995713693217464e-20,2.4039792095119106e-12,2.2327455355579576e-15,1.3393758706581738e-14
5.504366810402679e-12,0.40571604946797074,154.0,0.0,0.0,0.0,0.99986586561468005,0.99999999995596267,18.999999689843765,2.8023090102896452e-06,2.0901215767119864e-05,2.0654729516835638e-05,2.7704626900846898e-07,5.8204577143211265e-12,6.6293070472343453e-06,2.8265738193960452e-05,5.8511068914022595e-08,5.4508568484817265e-05,3.2800712486576255e-08,2.2841459492068897e-15,1.8346528476264556e-09,1.9403645223111636e-16,2.0735247934618068e-09,6.1214269620500454e-11,6.1239413272639974e-11,1.6770861857677512e-14,8.3722970617318318e-15,7.3756728197796886e-11,1.8273062166625934e-25,1.6926526516780643e-25,1.6926921804347825e-25,1.5724695241962587e-14,3.0074927620785414e-10,1.1782825184363622e-17,3.9957077223637927e-18,7.0837490346536729e-11,3.6728221036056072e-11,4.9321878744109183e-19,1.3601861771290103e-16,2.6865232407220135e-25,3.0374212769138095e-21,6.5707861716052678e-20,6.2622118722821531e-20,5.0166555933128233e-23,4.9888048423563728e-26,1.6406409169393214e-26,3.3808128982739047e-24,4.4371296229601284e-30,1.2018417086223788e-33,1.238224537259171e-32,4.8217330605011664e-31,5.0660964972802862e-29,3.7915735614921389e-17,3.4836354856231181e-19,4.0017716513869929e-20,9.4183996806874329e-21,1.790261900839736e-17,4.8131270068648796e-18,7.3452045517371241e-14,8.9538512268076337e-16,1.3670818631157574e-15,5.5351511641274456e-19,3.4556075641150443e-19,3.5842410039784461e-19,3.9933575772575573e-27,2.3342606441852708e-26,1.6576761998982058e-18,8.2836759165123649e-28,5.4388114955709944e-22,1.1898130848816318e-31,2.3069535489385612e-27,3.0524760404906186e-22,8.7691522364964043e-27,8.054339537327938e-29,2.2185202008291139e-12,4.1776790627055028e-11,4.0541694139752826e-14,1.7571659966752284e-20,2.5076202735804723e-15,2.5076772336298238e-15,5.6960049351817235e-20,2.577918943286856e-12,2.3960893468965995e-15,1.4733468269062432e-14
