Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993),C7H9(58),S(664),C7H9(925),C7H9(1327),C7H9(1328),C7H9(1363),C7H9(68),C7H9(1368),C7H9(1429),S(1505)
1.5586647344185023e-07,1.2765807871468373,154.0,0.0,0.0,0.0,0.05716505954421764,1.0,18.997937509702453,0.015728431786905177,0.02777600627867156,0.00048150396700207053,1.2746312281628319e-05,2.433664185297682e-09,7.4272515582528144e-07,0.22317873005526279,3.683561198545094e-09,0.63546006817232281,1.5326736450503755e-05,1.0419254970725188e-13,0.0058353565241532233,8.9989931624864873e-14,1.1573050398344099e-06,0.027316358658513621,0.030755000146099557,2.4841348206497367e-06,1.4354576708728652e-06,0.0033943290202647167,1.2769875934639528e-05,0.00030319508689371003,0.00093607837782358147,4.128360449307941e-05,0.0016597473479254749,0.00031252135479979047,2.4673519599776132e-12,9.8576411586993057e-05,3.3828878252645097e-05,0.00093049698381046913,3.6948932695112435e-07,1.3822998008669829e-07,9.9194566517905127e-12,1.4084722335436371e-05,3.3365388084639203e-07,1.1099219502873304e-05,1.7103379409956794e-07,2.3122221492735932e-06,3.3331896165410348e-06,5.9160188967471353e-08,2.7740515894493508e-08,1.7809797786075643e-12,1.538521704066914e-06,4.0869413067432202e-07,5.3684073904378406e-09,1.4203816033083156e-10,6.1247392896218798e-12,2.2320964910718407e-11,4.9243140022258641e-08,5.6981089713310699e-13,8.0480937268941799e-09,1.8488372448342864e-10,5.4628980092446465e-06,7.5147191490509751e-10
1.576408460819969e-07,1.2765809340696088,154.0,0.0,0.0,0.0,0.055500127537306605,1.0,18.997917357391387,0.015651301281842875,0.027726004857597686,0.00045594890979756012,1.2069816455452771e-05,2.4292803293865659e-09,7.303493584986371e-07,0.22279286199866807,3.5762774100402814e-09,0.63756670468884891,1.529912786650384e-05,9.8662650279266992e-14,0.0058517798494446037,8.9827829627848362e-14,1.0958903678772888e-06,0.027309179182669546,0.030787445370277122,2.4834790089487092e-06,1.4350787205873506e-06,0.0034426672565952927,1.2763768885456312e-05,0.0003039379886522246,0.00094853469891894497,4.1117414198399618e-05,0.0016742210083028582,0.00031880104190626742,2.502483457886979e-12,9.8904310842212566e-05,3.3770795938992582e-05,0.00094373451509131823,3.7475588400328951e-07,1.402018734796505e-07,9.8906372124005686e-12,1.4302585641879174e-05,3.3505567963811024e-07,1.1249474108679623e-05,1.7335021851878661e-07,2.3437457896639638e-06,3.40646785696004e-06,5.9968981841236578e-08,2.8547916832646402e-08,1.8052607383687716e-12,1.5807775822652799e-06,4.208899841702226e-07,5.4490760055920114e-09,1.44172600166667e-10,6.216773074317688e-12,2.2648996414797715e-11,4.9966659666498225e-08,5.7352758829070873e-13,8.0967577914898585e-09,1.8600166323949411e-10,5.5333252380192517e-06,7.6115894476702038e-10
1.6118959136229018e-07,1.2765811952984987,154.0,0.0,0.0,0.0,0.052327065360935149,1.0,18.997877129340527,0.015494420846490466,0.027625088814475611,0.00040875635014257349,1.0820530851790772e-05,2.4204327079694974e-09,7.0664080968278749e-07,0.22197520701111939,3.371813729750074e-09,0.6416753735341425,1.5243407430054297e-05,8.8450578781142502e-14,0.0058831271058630971,8.9500670725995775e-14,9.8247491960221045e-07,0.027291258378973705,0.030847256771795749,2.4818435505950295e-06,1.4341336898204853e-06,0.0035391799171128756,1.2748112543276626e-05,0.00030522296862149737,0.00097295193848505291,4.0776493592762499e-05,0.0017028881148159266,0.00033147143511372691,2.5726273086736388e-12,9.9543795670935069e-05,3.36476271996379e-05,0.00097009224808530456,3.8527118082256418e-07,1.4412819667983391e-07,9.8308498889073862e-12,1.4736930639218648e-05,3.3776642409577871e-07,1.1546134017215732e-05,1.7792373135387965e-07,2.4059892847751741e-06,3.5544136104027475e-06,6.1565978905684748e-08,3.0193908052973258e-08,1.8532035451979224e-12,1.6666386051869571e-06,4.457614818536044e-07,5.6105103659836987e-09,1.4844404719499113e-10,6.4009514615064815e-12,2.3305677477799976e-11,5.1415067205084787e-08,5.8093968768344595e-13,8.1937547746628855e-09,1.8822993329789011e-10,5.6738993671281687e-06,7.804943975910834e-10
1.6438346211455414e-07,1.276581396608739,154.0,0.0,0.0,0.0,0.049640817056454102,1.0,18.997841015165712,0.015350539899585652,0.027533356854515492,0.00037039962344711483,9.8051484604574422e-06,2.4123904449467445e-09,6.8643153873017698e-07,0.22119025465848394,3.1987190433339425e-09,0.64525926022244751,1.5192758954113394e-05,8.0150509087030235e-14,0.0059097191536793834,8.9203291508868379e-14,8.9029329198865684e-07,0.027271508739083416,0.030895770364253845,2.4800424384680441e-06,1.4330929318782046e-06,0.0036258466080293624,1.2730525626287546e-05,0.0003061667753748884,0.0009943630552479456,4.0461055159525918e-05,0.0017283756129305274,0.00034299908332818618,2.6356151596266129e-12,0.00010010156677049928,3.3529291150664427e-05,0.00099368013537307672,3.9471376617017879e-07,1.4764192877778178e-07,9.7748439615799811e-12,1.5126231569813223e-05,3.4010474613782602e-07,1.1808702195240083e-05,1.8197166948165925e-07,2.4610838884616859e-06,3.6891290397913845e-06,6.2979590548674506e-08,3.1710370211050788e-08,1.8956399466322833e-12,1.7454172015196952e-06,4.6868428270361757e-07,5.7558513593535393e-09,1.5228967062533441e-10,6.5667691366552897e-12,2.3897141744228068e-11,5.2719635016872649e-08,5.8758686925840632e-13,8.2806881643267125e-09,1.9022701656019016e-10,5.8000928884995218e-06,7.9785179509679256e-10
1.675773328668181e-07,1.2765815693312506,154.0,0.0,0.0,0.0,0.047105494540493571,1.0,18.99780499111716,0.015204421146093229,0.027440898006403123,0.0003355853340493464,8.8835420574189342e-06,2.404284592633027e-09,6.6722793649714423e-07,0.22036225403096585,3.0353496161908273e-09,0.6487408125788765,1.5141709993578062e-05,7.2616995170442009e-14,0.0059348689145813068,8.8903560872611928e-14,8.0662438627807179e-07,0.027248771188147038,0.030939728052494477,2.4779696829605046e-06,1.4318952028870525e-06,0.0037123208997582495,1.2710058103138703e-05,0.00030692622122542379,0.00101524121289682,4.013860260084806e-05,0.0017535735532245818,0.00035464201488482385,2.6984630700776662e-12,0.00010064337928781676,3.3404387829201968e-05,0.0010171408782804255,4.0413541604884771e-07,1.5113673041713602e-07,9.7170123711407482e-12,1.5513978246757825e-05,3.4235171437053691e-07,1.2067045608124434e-05,1.85954480452604e-07,2.5152955465788378e-06,3.8253069201692145e-06,6.4370578240535552e-08,3.3259513734394197e-08,1.9373962627673923e-12,1.8255823277943408e-06,4.9210775601615439e-07,5.9011767854630414e-09,1.5613487793543764e-10,6.7325690544673962e-12,2.4488768925823465e-11,5.40245672751972e-08,5.9421212439490079e-13,8.367290347785092e-09,1.9221649101273419e-10,5.9259767356338641e-06,8.1516654501091941e-10
1.7045181654385568e-07,1.2765817028087494,154.0,0.0,0.0,0.0,0.04494550633907287,1.0,18.997772649327558,0.015071231221157657,0.027357157935940644,0.00030701984596891922,8.1273546640054144e-06,2.3969432216404638e-09,6.5075705700032108e-07,0.21958281950520675,2.8961657349275262e-09,0.6517909102980326,1.5095475566736978e-05,6.6435670655928076e-14,0.005956340229853389,8.8632098456360449e-14,7.3797264276681759e-07,0.027226070554297849,0.030975743846513325,2.4759008474400303e-06,1.4306997362979809e-06,0.0037899776031416568,1.268948497529992e-05,0.00030746498234672699,0.0010335782938139309,3.984322685766236e-05,0.0017760093084361606,0.00036521728176663464,2.7549024236833289e-12,0.000101118020849879,3.3286751781827491e-05,0.0010381469034858532,4.1259638247105703e-07,1.5426587397538946e-07,9.6635889758364301e-12,1.5861604927347542e-05,3.4429933342305341e-07,1.2295924615694208e-05,1.894830495633538e-07,2.5633271054211071e-06,3.9491035469215218e-06,6.5603018041230475e-08,3.4681248284024134e-08,1.9743923818156696e-12,1.8988862624720217e-06,5.1360941523883492e-07,6.0319096520097428e-09,1.5959397233934793e-10,6.8817205104327074e-12,2.5021175190543798e-11,5.5198882144001503e-08,6.001564728114949e-13,8.4449587501782026e-09,1.9400073346597871e-10,6.0390050442192191e-06,8.3071302841785048e-10
1.7332630022089325e-07,1.276581817539909,154.0,0.0,0.0,0.0,0.04289466208530715,1.0,18.997740385526704,0.01493664426793205,0.027272995905644585,0.0002808559235555724,7.4347419581745778e-06,2.3895649514175891e-09,6.3501480622958085e-07,0.21877317244241459,2.7640148012062925e-09,0.65476572305177416,1.5049008748128281e-05,6.0774026551688811e-14,0.0059767694806832569,8.8359271567029609e-14,6.7509216771984297e-07,0.027201513981828618,0.031008692339142451,2.473663288982224e-06,1.4294067718854949e-06,0.0038674684537193652,1.2667130176023914e-05,0.0003078777554021515,0.0010514889742805358,3.9543647193317429e-05,0.0017982199313772782,0.00037588234112620738,2.8112211424084595e-12,0.00010158092289535309,3.3164505794508791e-05,0.0010590501878186111,4.2103929669963154e-07,1.5737971693164807e-07,9.6090186690129049e-12,1.6207947563648218e-05,3.461791816599331e-07,1.252135421462943e-05,1.9295844184818537e-07,2.6106372726051086e-06,4.0740602367147838e-06,6.6816968524188508e-08,3.6128637374263975e-08,2.0108328518130966e-12,1.9732572570867731e-06,5.3550257249653623e-07,6.162545927815736e-09,1.6305050657983297e-10,7.0307617694638466e-12,2.5553357264522034e-11,5.63727063400091e-08,6.0608369824731646e-13,8.5223758866256782e-09,1.9577920359733398e-10,6.1517783886033823e-06,8.4622439923267031e-10
1.7591333553022705e-07,1.276581906271117,154.0,0.0,0.0,0.0,0.041137508667670554,1.0,18.997711416492741,0.01481446947096283,0.027196944912718308,0.00025919966759549082,6.8614566906460961e-06,2.3828978289501463e-09,6.2143885330645949e-07,0.21802033199326015,2.6507885237144572e-09,0.65738143007716143,1.5007020584658148e-05,5.608780418292801e-14,0.0059943102323691527,8.8112740808710414e-14,6.2304475966506269e-07,0.027178016854125554,0.031035937296686807,2.4715225604763786e-06,1.428169758793979e-06,0.0039370650704432129,1.2645674043432977e-05,0.0003081499134459097,0.0010672469385179474,3.9270937236620244e-05,0.0018180204240399538,0.00038555628837916252,2.8618024126241235e-12,0.00010198792568810288,3.3050797928772505e-05,0.0010777755291008805,4.2862211915638451e-07,1.6016912653332939e-07,9.5590387604918972e-12,1.6518554307181535e-05,3.478153076165912e-07,1.2721287432484227e-05,1.9604076358963074e-07,2.6525985951691668e-06,4.1875049109579929e-06,6.789368734493568e-08,3.745289878342054e-08,2.0431533953287667e-12,2.0410817258546752e-06,5.5553564916587325e-07,6.2800065476267066e-09,1.6615841903218265e-10,7.1647710925614061e-12,2.6032003414513649e-11,5.7428450464045188e-08,6.1140376433381979e-13,8.5918421648247792e-09,1.9737502205171112e-10,6.2530551219037389e-06,8.6015443525749799e-10
1.7850037083956086e-07,1.276581982502197,154.0,0.0,0.0,0.0,0.039460207463330073,1.0,18.997682513679791,0.014691430787220985,0.027120650934259603,0.00023919775155616053,6.3319654264329789e-06,2.3762094698026181e-09,6.0839697898604325e-07,0.21724605751457673,2.5427077116693069e-09,0.65994114381685209,1.4964898671627453e-05,5.1759568404049615e-14,0.0060110893244788473,8.7865424748585365e-14,5.7497301922071028e-07,0.027153356127410627,0.031061080726715061,2.4692760555405437e-06,1.4268716219336634e-06,0.0040065214022873691,1.2623107176229362e-05,0.00030833520864445812,0.001082665368120322,3.8995727726884919e-05,0.0018376447927969369,0.00039530041335111821,2.9122816431214818e-12,0.00010238619778629551,3.2933818951213042e-05,0.0010964181375316972,4.3618966936696925e-07,1.6294621325409537e-07,9.508333978218311e-12,1.6828116980207292e-05,3.4940052974853271e-07,1.2918422100944689e-05,1.9907994098184052e-07,2.6939743502135284e-06,4.301874651085845e-06,6.8955395104837256e-08,3.8797336707956478e-08,2.0750229077913005e-12,2.1097301051335133e-06,5.7587561606935752e-07,6.3973359905137568e-09,1.6926285635650912e-10,7.2986307591286485e-12,2.6510240736766137e-11,5.848329567782234e-08,6.1671031846679211e-13,8.6611150386764037e-09,1.9896639744725014e-10,6.3541231090722093e-06,8.7405572390142201e-10
1.8108740614889466e-07,1.2765820473527063,154.0,0.0,0.0,0.0,0.03785900868581947,1.0,18.997653678357729,0.014567644352744748,0.027044154414043398,0.0002207272156470962,5.8430131523466847e-06,2.3695034154159297e-09,5.9586458618486648e-07,0.21645167995877912,2.4395307386849273e-09,0.66244705774899293,1.4922665312779372e-05,4.7762711666458888e-14,0.0060271428776054658,8.7617454341625228e-14,5.3058148426422993e-07,0.027127672087103646,0.031084283328262668,2.4669365299065305e-06,1.4255197322767262e-06,0.0040758350155461068,1.259956681954672e-05,0.00030844024107443087,0.0010977475673083798,3.8718397593238481e-05,0.0018570958052812388,0.00040511352421440238,2.9626570628012033e-12,0.00010277608148009205,3.2813771668535704e-05,0.0011149783234695697,4.4374168120541363e-07,1.6571102256173337e-07,9.4569899697182406e-12,1.7136637782524615e-05,3.5093657658464497e-07,1.3112760454854438e-05,2.0207600794619752e-07,2.7347648840846382e-06,4.4171634631848217e-06,7.0002099476537714e-08,4.0161663400973957e-08,2.1064416559710543e-12,2.1791834304263609e-06,5.965176499953878e-07,6.5145118378914413e-09,1.723632250719139e-10,7.4323151919773215e-12,2.6987972137721275e-11,5.9537027693786613e-08,6.220035030302673e-13,8.7301986769081099e-09,2.0055342555635007e-10,6.4549815132621645e-06,8.8792815001983391e-10
1.8367444145822846e-07,1.2765821018542076,154.0,0.0,0.0,0.0,0.036330342464435408,1.0,18.997624911693546,0.014443219949201018,0.026967492235554051,0.00020367377260254748,5.3915744334908887e-06,2.3627828954407811e-09,5.8381825702018773e-07,0.21563846575125245,2.3410275716788076e-09,0.66490126449151743,1.4880340848223896e-05,4.4072503070045269e-14,0.0060425052689590192,8.7368949013456772e-14,4.895955281989093e-07,0.027101093205590645,0.031105693843061034,2.4645156651273047e-06,1.4241208400755967e-06,0.0041450036924355754,1.2575178585528987e-05,0.00030847124324591879,0.0011124971272961325,3.8439296810763896e-05,0.0018763761211626219,0.00041499443994578853,3.0129270576344462e-12,0.00010315790331690343,3.2690849055481942e-05,0.0011334564391037862,4.5127791215161291e-07,1.6846360624901249e-07,9.405085990880967e-12,1.7444121244893084e-05,3.5242508229846232e-07,1.330430720945902e-05,2.050290366938922e-07,2.7749710722034385e-06,4.5333658611635504e-06,7.103382179790882e-08,4.1545590319581668e-08,2.1374103141560419e-12,2.2494228633383855e-06,6.1745694573829859e-07,6.6315133115519551e-09,1.7545897511526215e-10,7.5658006854080335e-12,2.7465107091576234e-11,6.0589446708167418e-08,6.2728344650308508e-13,8.799096902487214e-09,2.0213619420781752e-10,6.5556296188322794e-06,9.0177161515167126e-10
1.8626147676756226e-07,1.2765821469567236,154.0,0.0,0.0,0.0,0.034870810031449276,1.0,18.997596214757646,0.014318261315065613,0.026890698031007666,0.00018793125565507647,4.9748388004846709e-06,2.356050854802749e-09,5.7223569491232605e-07,0.21480761986001143,2.2469792029983144e-09,0.66730576058794144,1.4837943824892031e-05,4.0665968913537732e-14,0.0060572092143450149,8.7120017661173597e-14,4.5176003418142163e-07,0.027073737029390341,0.031125449893253346,2.4620241492524007e-06,1.4226811214816197e-06,0.0042140254134321233,1.2550057304988014e-05,0.00030843409126622961,0.0011269178921683532,3.8158748384115221e-05,0.0018954882988728352,0.00042494198996987628,3.0630901578233015e-12,0.00010353197484852704,3.2565234722619167e-05,0.0011518528730915087,4.5879814136042076e-07,1.7120402162517294e-07,9.3526953416887805e-12,1.7750574045228725e-05,3.5386759263996381e-07,1.3493069354503398e-05,2.0793913454816929e-07,2.8145942752939194e-06,4.6504768175636003e-06,7.2050595943007075e-08,4.2948828364596936e-08,2.1679299304371482e-12,2.3204297005337646e-06,6.3868871958083608e-07,6.7483212256507046e-09,1.7854959857091055e-10,7.699065350431394e-12,2.7941561484354573e-11,6.1640367057943336e-08,6.3255026543999459e-13,8.8678132254989496e-09,2.0371478404221693e-10,6.6560668206143547e-06,9.1558603604330859e-10
1.885898085459627e-07,1.2765821802369552,154.0,0.0,0.0,0.0,0.033613662372857012,1.0,18.997570447944508,0.01420542288275875,0.026821495768185304,0.0001748022141530542,4.6272872571857242e-06,2.3499843924393189e-09,5.6219034158242758e-07,0.21404573217379497,2.1659719696322525e-09,0.66942888081776519,1.4799738475110488e-05,3.782496826558568e-14,0.0060699055569347869,8.6895697446258222e-14,4.202056055240232e-07,0.02704854089031879,0.031141921179697732,2.4597294712523546e-06,1.4213551447536014e-06,0.0042760177926527672,1.2526908256894172e-05,0.00030834696126298092,0.0011396188165436667,3.7905263774690021e-05,0.0019125475386471071,0.00043395079801169118,3.1081444450478836e-12,0.00010386225869512388,3.2450024964901216e-05,0.0011683401725930695,4.6555249967777278e-07,1.7366004278226902e-07,9.305183762511454e-12,1.8025507462025906e-05,3.5512773664819755e-07,1.366058190061055e-05,2.1052163133665258e-07,2.8497581890292773e-06,4.7566496739604468e-06,7.2952949242019275e-08,4.4228014410792611e-08,2.1950147966541032e-12,2.3849766418948301e-06,6.5804345092374391e-07,6.8532682417997563e-09,1.8132638958316573e-10,7.8187980686648921e-12,2.8369724073678399e-11,6.2584771670543949e-08,6.3727926915003368e-13,8.9295050624617917e-09,2.0513200341270273e-10,6.7462795604771943e-06,9.2799412438574549e-10
1.9091814032436314e-07,1.2765822072017596,154.0,0.0,0.0,0.0,0.032407638153603861,1.0,18.997544739061002,0.014092298813425934,0.026752231916512645,0.00016258816498792959,4.3039575592376195e-06,2.3439125694390472e-09,5.5248865630051928e-07,0.21327128924449368,2.0882589952985656e-09,0.6715146079286658,1.4761499362424529e-05,3.5181964949720632e-14,0.0060821154450100339,8.6671178994655544e-14,3.9085014834079644e-07,0.027022874154731962,0.031157241708171472,2.4573920241233515e-06,1.4200044534369939e-06,0.0043378884230960901,1.2503320526064512e-05,0.00030821291249204377,0.0011520598047061407,3.7651049126718307e-05,0.0019294743171917521,0.00044301180066543471,3.1531101719096579e-12,0.00010418671302897891,3.2332897983975686e-05,0.0011847619752074967,4.7229359973154623e-07,1.7610630596346027e-07,9.2573787364750828e-12,1.829962059459979e-05,3.5635282298276283e-07,1.3825854170152302e-05,2.1306958874114451e-07,2.8844529396109045e-06,4.8635516141826935e-06,7.3843271467678004e-08,4.5522396961227325e-08,2.2217382918123983e-12,2.4501167198500452e-06,6.7762778406118137e-07,6.9580323376523811e-09,1.8409833610602787e-10,7.9383220963072473e-12,2.8797219701377224e-11,6.352770694338946e-08,6.4199779993702243e-13,8.9910543514419603e-09,2.0654594805759691e-10,6.8363207541137004e-06,9.4037858866798397e-10
1.9324647210276357e-07,1.2765822283970316,154.0,0.0,0.0,0.0,0.031250582615356605,1.0,18.997519088709595,0.013978953329771051,0.026682925325174543,0.00015122656292870882,4.0031939934873918e-06,2.3378370362332221e-09,5.4311650075932583e-07,0.2124850531845541,2.0137014330446435e-09,0.67356421552410428,1.4723236881132134e-05,3.27234246219554e-14,0.0060938595818632139,8.6446523335806969e-14,3.63543362457795e-07,0.026996802997105052,0.031171491727794157,2.4550178247654955e-06,1.4186325244333837e-06,0.0043996361819079524,1.2479358515425149e-05,0.00030803553548223257,0.0011642440639793438,3.7396291057626072e-05,0.0019462703135417619,0.00045212416521791214,3.1979865211218637e-12,0.00010450553658393813,3.221396991029908e-05,0.001201118621524294,4.7902131872165304e-07,1.7854286161758288e-07,9.2093229029514772e-12,1.8572922108594618e-05,3.5754381633682793e-07,1.3988895243527938e-05,2.1558314651863508e-07,2.9186803698137199e-06,4.9711797521648895e-06,7.4721609297662145e-08,4.683176499336576e-08,2.248101835301324e-12,2.5158366127016253e-06,6.9743828839077988e-07,7.0626026341026838e-09,1.8686515011844425e-10,8.0576250214565447e-12,2.922399968549108e-11,6.4469065401125876e-08,6.4670592471169651e-13,9.0524631159683008e-09,2.0795666446520062e-10,6.9261901523477237e-06,9.5273939463107399e-10
