Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993),C7H9(58),S(664),C7H9(925),C7H9(1327),C7H9(1328),C7H9(1363),C7H9(68),C7H9(1368),C7H9(1429),S(1505),S(1507),S(1506),S(1344),S(1550),S(1436),S(1669),S(1668),S(571),S(1345),S(1398),S(1815),S(1443),C7H15(32),C7H15(31)
1.5184325141561425e-12,0.8159851675282951,154.0,0.0,0.0,0.0,0.99999998241547183,1.0,18.999999999982265,3.3680092953432627e-09,6.938635500407861e-09,6.935041335438844e-09,1.0657461518803543e-11,5.1032103315221311e-15,1.5767885030832073e-10,9.1186460305022834e-11,1.6130877992592476e-14,7.6235452568800626e-11,7.0592358386733651e-12,3.9035731934312106e-19,3.1221612439790085e-15,1.5867142986598382e-19,3.4520578550001304e-16,1.8787811659217147e-19,1.8794373657148911e-19,5.4481879583507332e-23,1.1138094460131271e-23,2.1466551109038247e-16,2.3506286799303034e-43,2.2831431497116734e-43,2.2831431637275933e-43,3.1618354041174217e-21,1.4383734214470852e-15,2.6943008236823571e-25,8.8146757968657462e-24,9.6276182827395368e-20,1.1515735128728245e-19,5.2740345990836615e-30,4.817949590248155e-25,3.5529268567627246e-39,8.3585387923201574e-31,1.1569570216743207e-30,3.2108795651312597e-31,1.8477018538389389e-35,2.0360656033797628e-39,1.671073031028028e-41,4.4801666504713523e-36,5.723132527573705e-46,2.3278266515196693e-49,3.15045545723967e-48,1.4038217556554107e-46,2.3174173193941088e-42,6.802708486706514e-26,6.9703748628767608e-29,7.6634425647097426e-31,1.5789256234494159e-31,1.9199355291461419e-29,7.7749504543623848e-28,1.9408001725124194e-22,2.1635945308489463e-25,9.4039441046262169e-26,3.9760303280264346e-29,2.7755715721834717e-29,3.3480547150810517e-30,3.8153777948859582e-36,8.1338171161103974e-36,4.6622321051398263e-28,3.008919052150233e-37,6.5277139403993814e-32,1.93237781181986e-52,2.1345476978476878e-36,3.0364691829871856e-35,1.8296542010698107e-40,6.9697702833084507e-44,7.6594620231287932e-18,3.0451524640109337e-16
1.6063688644917282e-12,0.8159851675282855,154.0,0.0,0.0,0.0,0.99999998139725055,1.0,18.999999999980218,3.5630593634449053e-09,7.3401041436203538e-09,7.3360158610851057e-09,1.1926258243729189e-11,5.3985521907248959e-15,1.6095836236015553e-10,9.957619164516333e-11,1.665311657984676e-14,8.3249596599772205e-11,7.8337011785029309e-12,4.3684388163709973e-19,3.4941111512451827e-15,1.7608086309411709e-19,3.8631185046836681e-16,2.2242863409902348e-19,2.2250863274986592e-19,6.6156866677249026e-23,1.384177755867961e-23,2.4024050133867516e-16,3.4839310448032616e-43,3.3839089791029347e-43,3.3839090010557372e-43,3.7437241821832992e-21,1.5479545086638365e-15,3.0547123496124634e-25,9.7879731285571585e-24,1.1182659383802713e-19,1.33757414670893e-19,6.606460727028463e-30,5.7040561435623961e-25,4.7078749541327204e-39,1.0297181154455618e-30,1.4491899853751026e-30,4.1945080836403977e-31,2.5574942856517989e-35,2.9838853561356048e-39,2.4489913126258906e-41,5.9363477510673502e-36,8.8734007308623502e-46,3.6096705856516997e-49,4.6303402086144589e-48,2.0623041113543828e-46,3.3962322157052263e-42,7.6127379626685616e-26,8.251945473677571e-29,8.9453705605448947e-31,1.7733164577097084e-31,2.3393415006944081e-29,8.9494173183409847e-28,2.1718248275812901e-22,2.5593654064610209e-25,1.1132754847232268e-25,4.8948176049317842e-29,3.4283027119471856e-29,4.1906795955541621e-30,4.517019284549509e-36,1.0182103276920136e-35,5.5193888252317327e-28,3.5621123466097787e-37,7.743814577340202e-32,3.026633249423191e-52,2.527103328296533e-36,3.9232096141729328e-35,2.3790362498158753e-40,9.5414043121729188e-44,8.1030669630511469e-18,3.2215060020967386e-16
1.694305214827314e-12,0.8159851675282754,154.0,0.0,0.0,0.0,0.99999998037903703,1.0,18.999999999978073,3.7581094257757417e-09,7.7415395002097626e-09,7.7369191977082621e-09,1.3266239421249049e-11,5.6938695597428136e-15,1.6392840782008737e-10,1.0813032560298439e-10,1.7145437486706159e-14,9.0401187659942334e-11,8.641450907951042e-12,4.8593924340220317e-19,3.886973279677174e-15,1.94238586012576e-19,4.2972555795914278e-16,2.6097283675331936e-19,2.6106927419514733e-19,7.9440193598055005e-23,1.6997240053098046e-23,2.6725359903871771e-16,5.0567021114153076e-43,4.9115266300899681e-43,4.9115266636629997e-43,4.3929706914113117e-21,1.6604107559878299e-15,3.4420589112364271e-25,1.0803434997606701e-23,1.2875855904727717e-19,1.5400997191396955e-19,8.1767745369514342e-30,6.6926073270877648e-25,6.1454389098547621e-39,1.2536732607168502e-30,1.7935790203741928e-30,5.3987704719552497e-31,3.4773714004321816e-35,4.2828987834015861e-39,3.5151541267654419e-41,7.7487860867971182e-36,1.3434675016539166e-45,5.4659494758506138e-49,6.6633289695718518e-48,2.9672744148864875e-46,4.874788978380403e-42,8.4682427206611533e-26,9.6815876907272969e-29,1.0349566730640219e-30,1.9793231768970521e-31,2.8186773246221296e-29,1.0215319138851473e-27,2.4158068069049198e-22,3.000398313573228e-25,1.3061279171351934e-25,5.9553614706403127e-29,4.1846086033799082e-29,5.1827938688689436e-30,5.2997439604431799e-36,1.2593970758536955e-35,6.475572166064193e-28,4.1792156219955335e-37,9.1021990575283838e-32,4.6287076262345661e-52,2.9650252653795873e-36,4.9973306779778815e-35,3.0477445533329599e-40,1.2838936637899852e-43,8.5466754581389217e-18,3.397859693803528e-16
1.7822415651628998e-12,0.8159851675282652,154.0,0.0,0.0,0.0,0.99999997936083052,1.0,18.99999999997582,3.953159482335775e-09,8.1429424792380813e-09,8.137751369455221e-09,1.4677380905075401e-11,5.9891631073900497e-15,1.6661830088960611e-10,1.1683328915065823e-10,1.7609556944905731e-14,9.7677206088096747e-11,9.4815759645041041e-12,5.376425197145677e-19,4.3007457236643775e-15,2.131241613498779e-19,4.7544627824554381e-16,3.0372873188333726e-19,3.0384382171922915e-19,9.4440896223667547e-23,2.0648929656339319e-23,2.9570468730110785e-16,7.203765677066093e-43,6.9969492102724769e-43,6.996949260557362e-43,5.113267394185328e-21,1.7757418352825946e-15,3.8570535363060566e-25,1.1859915323703058e-23,1.4709768811785532e-19,1.7594565467641532e-19,1.0011753678938192e-29,7.7891985174357145e-25,7.9147147010968285e-39,1.5102680218114461e-30,2.1959906800899743e-30,6.8568412081166429e-31,4.6531731990068618e-35,6.0348253674797735e-39,4.9530502064140416e-41,9.9793489132115299e-36,1.9922449690713551e-45,8.1066577952860556e-49,9.4109989032310983e-48,4.1911369442470887e-46,6.8688733004466984e-42,9.3692112722915257e-26,1.126737368104124e-28,1.187929719080486e-30,2.1970028830797133e-31,3.3623392320564385e-29,1.1573269494230672e-27,2.6727415558989851e-22,3.489085326156642e-25,1.5200402325333486e-25,7.1695183899580618e-29,5.0536573350424407e-29,6.3410120846993949e-30,6.1679729304531585e-36,1.5409848372605646e-35,7.5361793185327667e-28,4.8637121276282895e-37,1.0610717070501011e-31,6.9327575332726029e-52,3.4507872235360924e-36,6.2847640662564383e-35,3.8527569197315124e-40,1.7011493054324966e-43,8.9902876235897393e-18,3.5742135478533596e-16
1.8701779154984853e-12,0.8159851675282541,154.0,0.0,0.0,0.0,0.99999997834262999,1.0,18.999999999973465,4.1482095331250076e-09,8.5443139642825706e-09,8.5385124004648222e-09,1.6159658557002091e-11,6.284433483647186e-15,1.6905430211391868e-10,1.2567113150049484e-10,1.8047087005213049e-14,1.0506598847931484e-10,1.0353192770387399e-11,5.919528259465283e-19,4.735426637392023e-15,2.3271772477481586e-19,5.2347338183305684e-16,3.5091426658796833e-19,3.5105037764518048e-19,1.112681862702522e-22,2.4842858802226078e-23,3.255936525231201e-16,1.008850478177095e-42,9.7988691596409176e-43,9.7988692334924114e-43,5.9083073007782873e-21,1.8939474217800185e-15,4.3004098915218938e-25,1.2956299924502513e-23,1.6686692128124689e-19,1.9959190165904946e-19,1.2139606759545641e-29,8.9994238882561322e-25,1.0069889151547954e-38,1.8020970190572614e-30,2.6626043700032276e-30,8.604563603546814e-31,6.1368893178278461e-35,8.3601300732988368e-39,6.8615545160640699e-41,1.2696314631409926e-35,2.8972325378573002e-45,1.179080763818114e-48,1.3064917660069195e-47,5.8200405686821192e-46,9.5156096807145192e-42,1.0315632239442842e-25,1.3017372295167655e-28,1.3537597112756986e-30,2.4264131441841712e-31,3.9747533893832693e-29,1.3023759051509714e-27,2.942624559010657e-22,4.0278098519747356e-25,1.75610052749793e-25,8.5493420342576021e-29,6.044824184524003e-29,7.6828067469552641e-30,7.1261254860086439e-36,1.8672253446418229e-35,8.706605143513608e-28,5.6190836090764854e-37,1.2277214918636468e-31,1.0181861872586729e-51,3.9868619008508157e-36,7.8132691869393397e-35,4.8122830434916512e-40,2.2226812810193842e-43,9.4339035745643894e-18,3.750567572965377e-16
1.958114265834071e-12,0.8159851675282426,154.0,0.0,0.0,0.0,0.99999997732443546,1.0,18.999999999971006,4.3432595781434361e-09,8.9456548151533271e-09,8.9392023148676796e-09,1.7713048247030043e-11,6.5796813212518854e-15,1.7126035143457889e-10,1.3463113467427677e-10,1.8459550534163726e-14,1.1255690210568055e-10,1.1255441515011214e-11,6.4886927777104136e-19,5.1910142299018948e-15,2.5299994628292517e-19,5.7380623945402004e-16,4.0274732682462617e-19,4.029069845989095e-19,1.3003132261865823e-22,2.9626437074664317e-23,3.5692038416709933e-16,1.3911216724217153e-42,1.3511833406199703e-42,1.3511833512760388e-42,6.7817839470339339e-21,2.0150271938589269e-15,4.7728422803240505e-25,1.409150358991737e-23,1.8808717015424666e-19,2.2497372509684669e-19,1.4589975497511681e-29,1.0328876410061374e-24,1.2670932594923039e-38,2.1317891441533464e-30,3.1999126303509139e-30,1.0680568932785226e-30,7.9879365403165747e-35,1.140464183270984e-38,9.360360952429117e-41,1.5975243331145114e-35,4.1398496116381468e-45,1.6850236031075247e-48,1.7857316873576584e-47,7.9586295708268435e-46,1.2980996248718855e-41,1.1307494346836882e-25,1.4939649069452629e-28,1.5327308795818193e-30,2.6676117962637998e-31,4.6603629205741802e-29,1.4567206217103959e-27,3.2254513375839387e-22,4.6189467020197011e-25,2.0153964818896053e-25,1.0107029276299542e-28,7.1676482956013148e-29,9.2265015597233728e-30,8.1786191033247264e-36,2.2425775335927724e-35,9.9922421814827412e-28,6.4488103143642655e-37,1.4109535493644776e-31,1.4691437825003555e-51,4.5757209797497541e-36,9.6124637104221143e-35,5.945786960974952e-40,2.8674619188437728e-43,9.8775234261860803e-18,3.9269217778557581e-16
2.046050616169657e-12,0.815985167528231,154.0,0.0,0.0,0.0,0.99999997630624604,1.0,18.999999999968452,4.538309617391068e-09,9.3469658683596384e-09,9.339821136786203e-09,1.9337525853374121e-11,6.8749072357607657e-15,1.7325819682704935e-10,1.4370174516517556e-10,1.8848384611936655e-14,1.2014028778296807e-10,1.218748568860332e-11,7.0839099116216381e-19,5.6675067638284116e-15,2.7395201971175001e-19,6.2644422206627915e-16,4.5944573737880401e-19,4.5963162544091981e-19,1.5083961506471088e-22,3.5048429657151106e-23,3.8968477470032484e-16,1.8914456512127842e-42,1.8371433413515456e-42,1.8371433564847077e-42,7.7373913923914856e-21,2.1389808329847808e-15,5.2750656429898329e-25,1.5264471353892485e-23,2.1077743019075921e-19,2.5211384526474378e-19,1.7393935161153463e-29,1.178314785668723e-24,1.578381293265114e-38,2.5020056114919035e-30,3.8147211731428681e-30,1.3126296250583272e-30,1.0273583891563846e-34,1.5342470243681629e-38,1.2592376594804371e-40,1.9899245507169924e-35,5.8226311217018241e-45,2.370291779401868e-48,2.4065809314634651e-47,1.0732309436857244e-45,1.746322558804884e-41,1.2344786420027884e-25,1.7042266236310673e-28,1.7251089859946274e-30,2.9206569288331469e-31,5.4236267526126975e-29,1.6203961669598121e-27,3.5212174492815757e-22,5.2648621158059511e-25,2.299015362396974e-25,1.1854911474085542e-28,8.4318243008203164e-29,1.0991269251890497e-29,9.3298694490284297e-36,2.6717070121627535e-35,1.1398480661892588e-27,7.3563710000229416e-37,1.6115518326955015e-31,2.086394110255753e-51,5.2198351301480837e-36,1.1713825871709564e-34,7.2739887672963883e-40,3.6567688093497019e-43,1.0321147293540377e-17,4.1032761712377147e-16
2.1339869665052426e-12,0.8159851675282186,154.0,0.0,0.0,0.0,0.99999997528806095,1.0,18.999999999965794,4.7333596508678983e-09,9.7482479377870367e-09,9.7403688903346013e-09,2.1033067262449927e-11,7.170111825552566e-15,1.7506763636801958e-10,1.5287244534065983e-10,1.9214945989833928e-14,1.2780735235843599e-10,1.3148511405167337e-11,7.7051708239482562e-19,6.1649025535043836e-15,2.9555564751979738e-19,6.813867008499934e-16,5.2122726207502219e-19,5.2144222338646258e-19,1.7380239671076106e-22,4.1158894145414168e-23,4.2388671950773282e-16,2.5388656550969585e-42,2.4659763535764415e-42,2.4659763747585223e-42,8.7788242206743317e-21,2.2658080236219756e-15,5.8077955574405197e-25,1.6474178451333706e-23,2.3495499229112183e-19,2.8103294358770416e-19,2.0583995084225e-29,1.3367828820245209e-24,1.9480780393783904e-38,2.9154361818072112e-30,4.5141489169383887e-30,1.5986030452256141e-30,1.3069497325489557e-34,2.0379233730686909e-38,1.6726371558765627e-40,2.455933976307259e-35,8.0724273038388702e-45,3.2866043767277418e-48,3.201860251410951e-47,1.4289708523688935e-45,2.3196359995836778e-41,1.3427497382466387e-25,1.933328274725479e-28,1.931142681603026e-30,3.1856068388705757e-31,6.2690160708373737e-29,1.7934322245881539e-27,3.8299184872372482e-22,5.9679137987113883e-25,2.608044029456049e-25,1.3805437168624665e-28,9.8471875246985157e-29,1.2997128597581665e-29,1.0584290392773296e-35,3.1594853339963e-35,1.2930708521937168e-27,8.3452429432017464e-37,1.8302999654379467e-31,2.9203481152365453e-51,5.9216740165084159e-36,1.4150702248072698e-34,8.8188703672919765e-40,4.6143252055977167e-43,1.0764775291675204e-17,4.2796307618215012e-16
2.2219233168408284e-12,0.8159851675282056,154.0,0.0,0.0,0.0,0.99999997426988041,1.0,18.999999999963038,4.9284096785739313e-09,1.0149501814655971e-08,1.0140845599618931e-08,2.2799648368820951e-11,7.4652956727085019e-15,1.7670640791165814e-10,1.6213381205145261e-10,1.9560509779658127e-14,1.3555021771021141e-10,1.4137727443789159e-11,8.3524666804222098e-19,6.6831999651888101e-15,3.1779304171517022e-19,7.3863304720758374e-16,5.8830960423218733e-19,5.885566425091415e-19,1.9902906242837668e-22,4.8009190331578363e-23,4.5952611689731708e-16,3.3677264826194768e-42,3.2710411690463251e-42,3.2710411982992758e-42,9.909777548133643e-21,2.3955084532388357e-15,6.3717482405885247e-25,1.7719626357133894e-23,2.6063534635983394e-19,3.1174954728422381e-19,2.4194098355140703e-29,1.5088508723028168e-24,2.3840390170337524e-38,3.3748010221460774e-30,5.3056279124020251e-30,1.9306882921496797e-30,1.645982274854683e-34,2.6753695299567633e-38,2.195832190609041e-40,3.0054480759951258e-35,1.1043163787930849e-44,4.4967368290431073e-48,4.2097159487746713e-47,1.8804173003076898e-45,3.0452194295723516e-41,1.4555616255693022e-25,2.1820754290469079e-28,2.1510631171631898e-30,3.4625200708002939e-31,7.2010173555467312e-29,1.9758519135037991e-27,4.1515500801045243e-22,6.7304509311631178e-25,2.9435689381931377e-25,1.597118106988348e-28,1.1423719603788565e-28,1.5264944041824792e-29,1.1946294016863256e-35,3.7109899078296146e-35,1.4594311418591559e-27,9.4189019494378785e-37,2.0679812366798108e-31,4.033063364570825e-51,6.6837063032256275e-36,1.6958299977965609e-34,1.0603669792873895e-39,5.7663142338422897e-43,1.1208407535601138e-17,4.4559855583144268e-16
2.309859667176414e-12,0.8159851675281922,154.0,0.0,0.0,0.0,0.99999997325170353,1.0,18.999999999960181,5.1234597005091693e-09,1.0550728268755564e-08,1.0541251288737078e-08,2.4637245075226336e-11,7.760459344694602e-15,1.7819064705198205e-10,1.7147727334123657e-10,1.9886279559634986e-14,1.4336171734707448e-10,1.5154364014905119e-11,9.0257886497650707e-19,7.2223974135958225e-15,3.4064689611917825e-19,7.9818263275903668e-16,6.6091040656744242e-19,6.611926874652776e-19,2.2662900566998293e-22,5.565186390557419e-23,4.9660286794102146e-16,4.4185131984810525e-42,4.2916605659741867e-42,4.2916606058724504e-42,1.1133947016935069e-20,2.5280818121481388e-15,6.9676405484269697e-25,1.8999841158794583e-23,2.8783258164500221e-19,3.4428050822020186e-19,2.8259623094955092e-29,1.6950775832315055e-24,2.8948022047129663e-38,3.8828435260115385e-30,6.1969034794216201e-30,2.3138864607844796e-30,2.0538173451438133e-34,3.4743538373791217e-38,2.8516150767304526e-40,3.6492211996475895e-35,1.4921535165640534e-44,6.0768427751597186e-48,5.4745525728064821e-47,2.4478005341094911e-45,3.9546831610811742e-41,1.5729132153998499e-25,2.4512733314405065e-28,2.3850864666215313e-30,3.7514553060613181e-31,8.2241252618173793e-29,2.1676745721078753e-27,4.4861078905188874e-22,7.5548142291192462e-25,3.3066761487973483e-25,1.836481105463659e-28,1.3171520700692918e-28,1.7816420469988791e-29,1.3420290629178117e-35,4.331502721310395e-35,1.6394672750499632e-27,1.0580822366782337e-36,2.3253786008670161e-31,5.5007095450573177e-51,7.5083996618591726e-36,2.0173702964851811e-34,1.2652893147761732e-39,7.1416342675783599e-43,1.1652044140291171e-17,4.6323405694208532e-16
2.397796017512e-12,0.8159851675281785,154.0,0.0,0.0,0.0,0.99999997223352999,1.0,18.999999999957225,5.3185097166736107e-09,1.0951928048367444e-08,1.0941585981778776e-08,2.6545833292547852e-11,8.0556033917023007e-15,1.7953477031013082e-10,1.8089517050285011e-10,2.0193385756816933e-14,1.5123544828986887e-10,1.6197672836453272e-11,9.725127903693975e-19,7.7824933622226142e-15,3.6410038807835991e-19,8.6003482934243978e-16,7.3924725147266361e-19,7.3956810380917276e-19,2.5671164393198401e-22,6.4140659759642248e-23,5.3511687648459843e-16,5.73854500496124e-42,5.5737952605591753e-42,5.5737953143481025e-42,1.245502880018968e-20,2.6635277935167554e-15,7.5961899768116921e-25,2.0313881661386247e-23,3.1655928462355192e-19,3.7864088076743568e-19,3.2817382235269927e-29,1.8960217266897076e-24,3.489589890568727e-38,4.4423322398566931e-30,7.1960341536144397e-30,2.7534866219548908e-30,2.5407704773259115e-34,4.4667365179735825e-38,3.6661369042418003e-40,4.3988688439002588e-35,1.9930860264511744e-44,8.1180407158530624e-48,7.0473582539955146e-47,3.1544378207733448e-45,5.0842959358482807e-41,1.6948034284774534e-25,2.7417269037414723e-28,2.6334134653347499e-30,4.0524714069540646e-31,9.3428452089487613e-29,2.3689147503201009e-27,4.8335876151903969e-22,8.4433359495690769e-25,3.6984513263048118e-25,2.0999097337927151e-28,1.510081573921573e-28,2.0674102957856403e-29,1.5010688768450631e-35,5.0265102808450579e-35,1.8337173664613359e-27,1.1834477090084893e-36,2.6032746900327826e-31,7.4157818464641784e-51,8.3982207740855763e-36,2.3835865317974002e-34,1.499230981297374e-39,8.7719104106331839e-43,1.2095685220680878e-17,4.8086958038422026e-16
2.4857323678475856e-12,0.8159851675281644,154.0,0.0,0.0,0.0,0.99999997121535977,1.0,18.999999999954181,5.5135597270672572e-09,1.1353101882047708e-08,1.1341849702825553e-08,2.8525388939881687e-11,8.3507283471937758e-15,1.8075210850690227e-10,1.9038042160218973e-10,2.0482900008281194e-14,1.5916548976430515e-10,1.7266925351922713e-11,1.0450475616947803e-18,8.3634863183621138e-15,3.8813713840319288e-19,9.2418900900833944e-16,8.2353766055102657e-19,8.2390057729111387e-19,2.893863470625392e-22,7.3530355119023264e-23,5.7506804891776049e-16,7.3830664463374759e-42,7.1711037847660846e-42,7.1711038565060287e-42,1.3876719587613954e-20,2.8018460931355248e-15,8.2581146607278898e-25,2.1660834197175776e-23,3.468270926798985e-19,4.1484458406955185e-19,3.7905625594420535e-29,2.1122419010809065e-24,4.1783850399625926e-38,5.0560509787264675e-30,8.3113919307305986e-30,3.2550759374450458e-30,3.11825764635726e-34,5.6893433179180245e-38,4.6696246755556661e-40,5.2669635786492341e-35,2.6339769387337958e-44,1.0729950652156414e-47,8.9871157904859224e-47,4.0273560549472939e-45,6.4759795686327747e-41,1.821231194081825e-25,3.0542407470543756e-28,2.8962329772356656e-30,4.3656272860286169e-31,1.056168416352719e-28,2.5795858123072149e-27,5.1939849826909971e-22,9.398339974405191e-25,4.1199797537219299e-25,2.3886867215153192e-28,1.7221915549003075e-28,2.3861369228908202e-29,1.6721895216752322e-35,5.8017017714226587e-35,2.0427193080373356e-27,1.3183337576600028e-36,2.9024518188736331e-31,9.8906413154501944e-51,9.3556353386848626e-36,2.7985632442403841e-34,1.7648967986392907e-39,1.0691870829831712e-42,1.2539330891667932e-17,4.9850512702769249e-16
2.5736687181831714e-12,0.8159851675281496,154.0,0.0,0.0,0.0,0.99999997019719222,1.0,18.999999999951037,5.7086097316901087e-09,1.1754250477712002e-08,1.1742042475950796e-08,3.0575887944454057e-11,8.6458347339754932e-15,1.8185446800752917e-10,1.9992675456480084e-10,2.0755826453192624e-14,1.6714659807048047e-10,1.8361413645247474e-11,1.1201822967212085e-18,8.9653748358163723e-15,4.1274123193644205e-19,9.9064454402277078e-16,9.1399909527425426e-19,9.1440773467094694e-19,3.2476249950519503e-22,8.3876853623060971e-23,6.1645629429227328e-16,9.4158954281841345e-42,9.1455719021420575e-42,9.1455719968685655e-42,1.5402716599948528e-20,2.9430364095370937e-15,8.9541333758735636e-25,2.3039798980849345e-23,3.7864631055696979e-19,4.5290394327154242e-19,4.3564038600277654e-29,2.3442965917590385e-24,4.9718993858678133e-38,5.7268057913029618e-30,9.5516620753617752e-30,3.8245325088581804e-30,3.7987392966923156e-34,7.1838685974514068e-38,5.8963018103267224e-40,6.2669948739354181e-35,3.4464430104095901e-44,1.4041632652532114e-47,1.1360650050233176e-46,5.0973092981104133e-45,8.1771987576492749e-41,1.9521954504309789e-25,3.3896191422676704e-28,3.1737197566117453e-30,4.6909820050175153e-31,1.1885157956096439e-28,2.7996970825062704e-27,5.5672957545849658e-22,1.0422141780935667e-24,4.572346326200339e-25,2.7041037345921717e-28,1.9545242710845014e-28,2.7402432699840771e-29,1.8558315002307318e-35,6.6629698007294268e-35,2.2670107689416749e-27,1.4630873845798059e-36,3.2236919670916174e-31,1.305973227316245e-50,1.0383108073115183e-35,3.2665723427990726e-34,2.0651181759409272e-39,1.2939192311192389e-42,1.2982981268112608e-17,5.1614069774205419e-16
