Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359)
2.4737815443883393e-12,0.4023200857331126,154.0,0.0,0.0,0.0,0.99998893527966626,1.0,18.999999976337548,4.4123653390712996e-07,2.9886595780374041e-06,2.9750658258160317e-06,1.8607941572132237e-08,1.1338642840231574e-12,8.9906475947603438e-07,1.4172403495892134e-06,3.3409099671080495e-09,2.3163621497565616e-06,5.0533823192006472e-09,1.9931137905881195e-16,4.744240385437078e-11,3.764300702861221e-17,4.0016119205579569e-11,3.1071226913691953e-13,3.1085091140764151e-13,9.8879923620559086e-17,3.9762347101448323e-17,1.4953034726646105e-16,2.1246604589382485e-30,1.9852027512499313e-30,1.9852085535511004e-30
2.534973677834717e-12,0.402320085730607,154.0,0.0,0.0,0.0,0.99998866204040215,1.0,18.99999997524764,4.5215098146498127e-07,3.0625392526231833e-06,3.04819920178843e-06,1.9525037915231457e-08,1.1618942418753198e-12,8.996668477141671e-07,1.4603642078003586e-06,3.3501308973712475e-09,2.3868445893101026e-06,5.226167423464206e-09,2.091345624488706e-16,4.9676382122462392e-11,3.8930100040390676e-17,4.200796859221675e-11,3.3427023950696987e-13,3.3442022632370429e-13,1.0673049637390481e-16,4.3256320360643031e-17,1.6089811415194214e-16,2.5200126826263343e-30,2.3546108944041955e-30,2.3546179469355111e-30
2.5961658112810947e-12,0.402320085728051,154.0,0.0,0.0,0.0,0.99998838880324969,1.0,18.999999974135818,4.6306542422514766e-07,3.1364183096632954e-06,3.1213111519791904e-06,2.0463470638377194e-08,1.1899239654064644e-12,9.0019624664341312e-07,1.5035151528616553e-06,3.3586054769218334e-09,2.4573713037282181e-06,5.3995296041066615e-09,2.191862855035218e-16,5.1958727236384789e-11,4.0221491788470993e-17,4.4047592405063397e-11,3.5898614391691531e-13,3.5914808450627422e-13,1.1498567605144944e-16,4.6954913307588051e-17,1.7282778938620847e-16,2.9767618123677012e-30,2.7813881375750178e-30,2.7813966698485406e-30
2.6573579447274723e-12,0.40232008572544486,154.0,0.0,0.0,0.0,0.99998811556799139,1.0,18.999999973002176,4.7397986218765172e-07,3.2102967917936304e-06,3.1944017258613009e-06,2.1423190283249188e-08,1.2179534707939038e-12,9.0066172880192187e-07,1.5466899141848016e-06,3.3663941101323529e-09,2.5279369475117869e-06,5.5734262254954542e-09,2.2946601846149324e-16,5.4289378049486258e-11,4.1516864673053995e-17,4.6134948830808937e-11,3.848874124665047e-13,3.8506193220864319e-13,1.2365553186157772e-16,5.0864210277071581e-17,1.8533292350598894e-16,3.5026454694717508e-30,3.2727647093953748e-30,3.2727749861000974e-30
2.71855007817385e-12,0.4023200857227887,154.0,0.0,0.0,0.0,0.99998784233443483,1.0,18.999999971846794,4.8489429535251379e-07,3.2841747385004629e-06,3.2674709727931017e-06,2.2404147506111848e-08,1.245982773020088e-12,9.0107100780165348e-07,1.5898856159716427e-06,3.3735523124307885e-09,2.5985368204126854e-06,5.7478178015866319e-09,2.3997323278885606e-16,5.6668278357406013e-11,4.2815924556140921e-17,4.8269996113503122e-11,4.1200145124872187e-13,4.1218919166846302e-13,1.3275012419091151e-16,5.4990295550258551e-17,1.984270670508976e-16,4.1061606892508055e-30,3.8366804861310755e-30,3.836692811509879e-30
2.7797422116202277e-12,0.4023200857200828,154.0,0.0,0.0,0.0,0.99998756910240771,1.0,18.999999970669769,4.9580872371975245e-07,3.3580521863531827e-06,3.3405189420185559e-06,2.3406293077548773e-08,1.2740118859607716e-12,9.0143086626864106e-07,1.6330997295153264e-06,3.3801311061290435e-09,2.6691667894740834e-06,5.9226677631938735e-09,2.5070740117617993e-16,5.9095376498113613e-11,4.4118399027887712e-17,5.0452692554418207e-11,4.4035564238328029e-13,4.4055726114067253e-13,1.4227950461670635e-16,5.9339252775678456e-17,2.1212377056855813e-16,4.7966182406437796e-30,4.4818357554490701e-30,4.4818504780999263e-30
2.8409343450666053e-12,0.4023200857173273,154.0,0.0,0.0,0.0,0.99998729587175694,1.0,18.99999996947118,5.06723147289384e-07,3.4319291692198435e-06,3.4135456826675152e-06,2.4429577882197906e-08,1.3020408224663981e-12,9.0174726834532689e-07,1.6763300312570452e-06,3.3861773842258204e-09,2.7398232204777422e-06,6.0979422424441808e-09,2.6166799753570999e-16,6.1570624984294547e-11,4.5424035800969804e-17,5.2682996511914523e-11,4.6997734404997501e-13,4.7019351493034847e-13,1.5225371591918869e-16,6.3917164454577087e-17,2.2643658461883603e-16,5.5841994473468872e-30,5.2177443183017667e-30,5.2177618364331701e-30
2.902126478512983e-12,0.40232008571452255,154.0,0.0,0.0,0.0,0.99998702264234618,1.0,18.99999996825111,5.1763756606142379e-07,3.505805718466728e-06,3.486551243755982e-06,2.5473952918487249e-08,1.3300695944383879e-12,9.0202545849039949e-07,1.7195745659513618e-06,3.3917342446386379e-09,2.8105029177408653e-06,6.2736098732158233e-09,2.7285449699852449e-16,6.4093980165603528e-11,4.6732601224015252e-17,5.4960866401309484e-11,5.0089389052190123e-13,5.0112530342547883e-13,1.6268279209383608e-16,6.873011148400934e-17,2.4137905977727845e-16,6.4800155654620789e-30,6.0547889803693653e-30,6.0548097475413624e-30
2.9633186119593607e-12,0.40232008571166855,154.0,0.0,0.0,0.0,0.99998674941405308,1.0,18.999999967009639,5.2855198003588539e-07,3.5796818631431195e-06,3.5595356741863866e-06,2.6539369298371272e-08,1.3580982128991829e-12,9.0227004826491284e-07,1.7628316143105022e-06,3.3968412972814453e-09,2.8812030712334379e-06,6.4496416063680654e-09,2.8426637591170523e-16,6.6665401918345831e-11,4.8043878905230223e-17,5.7286260694749335e-11,5.3313259219854648e-13,5.3337995312966134e-13,1.7357675836360431e-16,7.3784172751221557e-17,2.5696474663785409e-16,7.4961697711924924e-30,7.004279483119398e-30,7.0043040145029503e-30
3.0245107454057383e-12,0.4023200857087654,154.0,0.0,0.0,0.0,0.99998647618676939,1.0,18.999999965746834,5.3946638921278127e-07,3.6535576301524285e-06,3.6324990227478441e-06,2.7625778247067855e-08,1.3861266880565487e-12,9.02485092661713e-07,1.8060996645471267e-06,3.4015349463013527e-09,2.9519212100673037e-06,6.62601053861462e-09,2.959031118355412e-16,6.9284853360250749e-11,4.9357668437635619e-17,5.9659137921083671e-11,5.6672073563876542e-13,5.6698476669472972e-13,1.8494563119110498e-16,7.9085424773316053e-17,2.7320719581508064e-16,8.6458218101892146e-30,8.0785129227444832e-30,8.078541801933328e-30
3.085702878852116e-12,0.4023200857058135,154.0,0.0,0.0,0.0,0.99998620296039797,1.0,18.99999996446277,5.5038079359212256e-07,3.7274330444107137e-06,3.7054413381164183e-06,2.8733131102795914e-08,1.4141550293644194e-12,9.0267415727772751e-07,1.8493773873310762e-06,3.4058486495295379e-09,3.0226551615650859e-06,6.8026917540113677e-09,3.0776418354070286e-16,7.1952300588262124e-11,5.0673784218285301e-17,6.2079456665741908e-11,6.0168558359364098e-13,6.0196702295330859e-13,1.9679941829073587e-16,8.4639941377088627e-17,2.9011995794561784e-16,9.9432553611110416e-30,9.2908367061351156e-30,9.2908705925457626e-30
3.1468950122984937e-12,0.4023200857028129,154.0,0.0,0.0,0.0,0.9999859297348519,1.0,18.999999963157528,5.6129519317391954e-07,3.8013081289934919e-06,3.7783626688553896e-06,2.9861379316513531e-08,1.4421832455786884e-12,9.0284037740464288e-07,1.8926636137591117e-06,3.4098131569640683e-09,3.0934030152536041e-06,6.9796621771387571e-09,3.198490710054286e-16,7.4667712437510634e-11,5.1992054354612415e-17,6.4547175570612209e-11,6.380543750392418e-13,6.3835397695129743e-13,2.0914811864076843e-16,9.0453793414723789e-17,3.0771658368939243e-16,1.1403948166641409e-29,1.0655714093683112e-29,1.0655753730579992e-29
3.2080871457448713e-12,0.40232008569976363,154.0,0.0,0.0,0.0,0.99998565651005422,1.0,18.999999961831165,5.7220958795818193e-07,3.875182905271712e-06,3.8512630634155156e-06,3.101047445165687e-08,1.4702113448078647e-12,9.0298650997418694e-07,1.9359573159886133e-06,3.4134567299396158e-09,3.1641630912112909e-06,7.1569004371350275e-09,3.3215725541275309e-16,7.743106025979643e-11,5.3312319651573677e-17,6.706225333392175e-11,6.7585432520927828e-13,6.7617285998028504e-13,2.2200172249539337e-16,9.6533048511545091e-17,3.2601062373031494e-16,1.3044644985355501e-29,1.2188792378851311e-29,1.2188838602035784e-29
3.269279279191249e-12,0.4023200856966661,154.0,0.0,0.0,0.0,0.99998538328593567,1.0,18.999999960483756,5.83123977944918e-07,3.9490573930376692e-06,3.9241425701352943e-06,3.2180368183879437e-08,1.4982393345616658e-12,9.0311497921332154e-07,1.9792575902163559e-06,3.4168053425369102e-09,3.2349339122484453e-06,7.3343867417837892e-09,3.4468821914770266e-16,8.0242317720014232e-11,5.4634432673705985e-17,6.9624648710119016e-11,7.1511262562765931e-13,7.154508796098983e-13,2.3537021139672727e-16,1.0288377084232605e-16,3.45015628776641e-16,1.488343341725029e-29,1.3906973753904187e-29,1.3907027501107454e-29
3.3304714126376267e-12,0.4023200856935204,154.0,0.0,0.0,0.0,0.99998511006243418,1.0,18.999999959115367,5.9403836313413538e-07,4.022931610621608e-06,3.9970012372412207e-06,3.3371012300792211e-08,1.5262672217956026e-12,9.0322791678432205e-07,2.022563641713433e-06,3.4198828666842214e-09,3.3057141794480921e-06,7.5121027609062922e-09,3.5744144579449089e-16,8.3101460609054318e-11,5.5958256876518268e-17,7.2234320509757256e-11,7.5585644414095961e-13,7.5621521972007934e-13,2.4926355818678091e-16,1.095120209329707e-16,3.6474514956102839e-16,1.6939822655257846e-29,1.5828488910734613e-29,1.5828551231756276e-29
3.3916635460840043e-12,0.40232008569032646,154.0,0.0,0.0,0.0,0.99998483683949457,1.0,18.999999957726068,6.0495274352584189e-07,4.0968055749997288e-06,4.0698391128480536e-06,3.4582358701704242e-08,1.5542950129506292e-12,9.0332719708861952e-07,2.0658747716632413e-06,3.4227112422852959e-09,3.3765027506537695e-06,7.6900315183641009e-09,3.7041642013377648e-16,8.6008466671831636e-11,5.7283665801981668e-17,7.4891227599379741e-11,7.9811292495079638e-13,7.9849304053330049e-13,2.6369172701939309e-16,1.1642385548472944e-16,3.8521273684032986e-16,1.9234825214864127e-29,1.7972973425538043e-29,1.7973045493173631e-29
3.452855679530382e-12,0.4023200856870846,154.0,0.0,0.0,0.0,0.99998456361706722,1.0,18.999999956315911,6.1586711912004357e-07,4.1706793018942084e-06,4.1426562449590745e-06,3.5814359397363813e-08,1.5823227139919836e-12,9.034144683176116e-07,2.1091903655850721e-06,3.4253106335865039e-09,3.447298621548893e-06,7.8681572920355926e-09,3.836126281398796e-16,8.8963315449218374e-11,5.8610542333431052e-17,7.7595328901405377e-11,8.4190918864611976e-13,8.4231147864671016e-13,2.7866467337212889e-16,1.2362532721847433e-16,4.0643194139516409e-16,2.1791041693956776e-29,2.0361546976087649e-29,2.0361630097889956e-29
3.5140478129767597e-12,0.402320085683795,154.0,0.0,0.0,0.0,0.99998429039510783,1.0,18.99999995488497,6.267814899167471e-07,4.2445528058658284e-06,4.2154526814663394e-06,3.7066966509700275e-08,1.6103503304450835e-12,9.0349117975650534e-07,2.1525098831546692e-06,3.427699572889973e-09,3.5181009090192967e-06,8.0464655211804733e-09,3.9702955697798362e-16,9.196598813276235e-11,5.9938778005539728e-17,8.0346583394016354e-11,8.8727233223542136e-13,8.8769764706421635e-13,2.9419234405814591e-16,1.3112248473685466e-16,4.2841631402929506e-16,2.4632748614969391e-29,2.3016895440312407e-29,2.3016991071233289e-29
3.5752399464231373e-12,0.40232008568045774,154.0,0.0,0.0,0.0,0.99998401717357666,1.0,18.999999953433296,6.3769585591595776e-07,4.3184261003997829e-06,4.2882284701509455e-06,3.8340132271566492e-08,1.6383778674262704e-12,9.0355860578931813e-07,2.1958328492546438e-06,3.4298950926321327e-09,3.5889088365259176e-06,8.2249427206488492e-09,4.1066669500142239e-16,9.501646743116131e-11,6.1268272365226342e-17,8.3144950111046074e-11,9.3422942917886235e-13,9.346786352285029e-13,3.102846772380281e-16,1.3892137240238046e-16,4.5117940556885389e-16,2.7785989401212239e-29,2.596335592471538e-29,2.5963465680676211e-29
3.636432079869515e-12,0.40232008567707306,154.0,0.0,0.0,0.0,0.99998374395243816,1.0,18.999999951960959,6.4861021711768096e-07,4.3922991979851161e-06,4.3609836586832863e-06,3.9633809026481861e-08,1.6664053296738131e-12,9.036178670044891e-07,2.239158846105864e-06,3.4319128467700852e-09,3.6597217212442032e-06,8.4035764014289422e-09,4.2452353174892262e-16,9.8114737447541571e-11,6.2598932379785219e-17,8.5990388141868244e-11,9.8280752942032224e-13,9.8328150905298359e-13,3.2695160243159011e-16,1.4702803022968203e-16,4.7473476686142603e-16,3.1278668539050795e-29,2.922700477095688e-29,2.922713044339759e-29
3.697624213315892e-12,0.40232008567364086,154.0,0.0,0.0,0.0,0.99998347073165983,1.0,18.999999950468016,6.5952457352192168e-07,4.4661721101883178e-06,4.4337182946233071e-06,4.0947949228375856e-08,1.6944327215771992e-12,9.0366994875393298e-07,2.2824875063482419e-06,3.4337672223440159e-09,3.730538962755255e-06,8.5823549970637861e-09,4.3859955794180544e-16,1.0126078356666384e-10,6.3930671888796265e-17,8.8882856631286681e-11,1.0330336594193718e-12,1.0335333109536923e-12,3.4420304052965097e-16,1.55448493790375e-16,4.9909594877503204e-16,3.5140648977397933e-29,3.2835748588745337e-29,3.2835892160203812e-29
3.75881634676227e-12,0.40232008567016153,154.0,0.0,0.0,0.0,0.99998319751121378,1.0,18.999999948954517,6.7043892512868435e-07,4.540044847721464e-06,4.5064324254207653e-06,4.228250544133229e-08,1.7224600472006014e-12,9.037157174739113e-07,2.3258185069559688e-06,3.4354714420120917e-09,3.8013600331007888e-06,8.7612677955028068e-09,4.5289426548130413e-16,1.0445459235125193e-10,6.526341109645307e-17,9.1822314779425929e-11,1.0849348221831744e-12,1.0854610598811099e-12,3.6204890380577876e-16,1.6418879412914258e-16,5.2427650219701889e-16,3.9403852815836592e-29,3.6819418363040441e-29,3.6819582023815603e-29
3.8200084802086476e-12,0.4023200856666351,154.0,0.0,0.0,0.0,0.99998292429107383,1.0,18.999999947420523,6.8135327193797353e-07,4.6139174205053382e-06,4.5791260984154785e-06,4.3637430339334071e-08,1.750487310307497e-12,9.0375593503691725e-07,2.3691515638868226e-06,3.4370376582877439e-09,3.8721844680378911e-06,8.9403048759870665e-09,4.6740714744583726e-16,1.0769615144670712e-10,6.6597076101380019e-17,9.4808721841622629e-11,1.1385379972983099e-12,1.1390917513519277e-12,3.8049909592800861e-16,1.7325495768980437e-16,5.5028997803288384e-16,4.4102365332551449e-29,4.1209866683445177e-29,4.1210052849399074e-29
3.942392747101403e-12,0.4023200856594413,154.0,0.0,0.0,0.0,0.99998237785162281,1.0,18.999999944291286,7.0318195116414668e-07,4.7616621078875774e-06,4.7244522598078085e-06,4.6408197434375305e-08,1.806541662657537e-12,9.0382231179219749e-07,2.4558228792095504e-06,3.439799835232163e-09,4.0138418503764481e-06,9.2987158208532942e-09,4.9708541283295708e-16,1.1432247606442661e-10,6.9266914869574498e-17,1.0092222000494799e-10,1.2509581860162707e-12,1.2515698270115813e-12,4.1925203842529167e-16,1.9238895688502989e-16,6.048699006513184e-16,5.4953129952859125e-29,5.1349230990018783e-29,5.1349470412563645e-29
4.052538587304883e-12,0.40232008565280714,154.0,0.0,0.0,0.0,0.99998188605695593,1.0,18.999999941405452,7.2282774606038005e-07,4.8946318483865816e-06,4.8551763120467513e-06,4.8971076189292614e-08,1.8569903983322564e-12,9.0386898232042025e-07,2.5338318898637705e-06,3.441916737908978e-09,4.1413413962545286e-06,9.6216254184894485e-09,5.2453694678268404e-16,1.2044936956519711e-10,7.167230059383353e-17,1.0658452601417608e-10,1.3582274189154923e-12,1.3588944989539684e-12,4.5629566914386211e-16,2.1078436933182522e-16,6.5697636867432728e-16,6.6597683549834541e-29,6.2230400981985735e-29,6.2230699268694286e-29
4.1626844275083625e-12,0.40232008564602223,154.0,0.0,0.0,0.0,0.99998139426298549,1.0,18.999999938454074,7.4247352541285485e-07,5.0276011789594213e-06,4.9858348122359557e-06,5.1599218465685672e-08,1.9074389784501118e-12,9.0390592100576716e-07,2.6118444857738976e-06,3.4437350405407823e-09,4.2688468139362094e-06,9.9448138286928135e-09,5.5268753573973318e-16,1.2673082287753674e-10,7.4079763238484315e-17,1.1239831535607006e-10,1.4714296912619737e-12,1.4721554713025504e-12,4.9545095508120102e-16,2.3032908549483036e-16,7.1199224969629915e-16,8.0293334785928675e-29,7.5028270800122043e-29,7.5028640232993463e-29
4.272830267711842e-12,0.40232008563908744,154.0,0.0,0.0,0.0,0.99998090246963367,1.0,18.999999935437454,7.6211928922158823e-07,5.1605701356270695e-06,5.1164280325196554e-06,5.4292352198577564e-08,1.9578874166828092e-12,9.0393514197989783e-07,2.6898599160289572e-06,3.4452968404208113e-09,4.3963568761212026e-06,1.0268245030529494e-08,5.8153426554335884e-16,1.3316679306728868e-10,7.6489034477768078e-17,1.1836335239000557e-10,1.5907215053232493e-12,1.5915093387463509e-12,5.3677534480159603e-16,2.5105807829941235e-16,7.699965730862768e-16,9.6332063381613257e-29,9.0015701500907803e-29,9.0016156493059867e-29
4.382976107915322e-12,0.4023200856320033,154.0,0.0,0.0,0.0,0.99998041067683596,1.0,18.999999932355905,7.8176503748659659e-07,5.2935387497574686e-06,5.246956243908224e-06,5.7050206456512315e-08,2.0083357249287044e-12,9.0395824085103176e-07,2.7678775857523932e-06,3.446638292304701e-09,4.5238706105342338e-06,1.0591887656078106e-08,6.1107423417446842e-16,1.3975724321460243e-10,7.8899880646871989e-17,1.2447940204646255e-10,1.7162591200222319e-12,1.717112452488609e-12,5.8032619745759271e-16,2.7300626891862982e-16,8.3106836830092063e-16,1.1503807656845128e-28,1.0749567362435389e-28,1.0749623101909875e-28
4.493121948118802e-12,0.4023200856247706,154.0,0.0,0.0,0.0,0.99997991888453852,1.0,18.999999929209725,8.0141077020789488e-07,5.4265070486685663e-06,5.377419716282889e-06,5.9872511436831814e-08,2.0587839135496866e-12,9.0397648224931395e-07,2.8458970234632961e-06,3.4477904503717257e-09,4.6513872465797464e-06,1.091571438740527e-08,6.4130455170483181e-16,1.4650214156227669e-10,8.1312098249985841e-17,1.3074622982505083e-10,1.8481985515272679e-12,1.8491209208366326e-12,6.2616078300709977e-16,2.962085263568486e-16,8.9528666486042606e-16,1.3677038398996235e-28,1.2780369396651607e-28,1.2780437336893739e-28
4.603267788322282e-12,0.40232008561739,154.0,0.0,0.0,0.0,0.99997942709269705,1.0,18.999999925999202,8.2105648738549685e-07,5.5594750561528742e-06,5.5078187184004487e-06,6.2758998460972766e-08,2.1092319915798687e-12,9.0399086928895424e-07,2.9239178551794369e-06,3.4487799906584733e-09,4.7789061730155104e-06,1.12397014319927e-08,6.7222234024642307e-16,1.5340146078494565e-10,8.3725510052849331e-17,1.3716360179254847e-10,1.986695573840018e-12,1.9876906097895855e-12,6.7433628242968381e-16,3.2069966713687059e-16,9.6273049232540524e-16,1.6192550575480505e-28,1.5131032684214409e-28,1.5131115098577996e-28
4.7134136285257615e-12,0.4023200856098621,154.0,0.0,0.0,0.0,0.99997893530127457,1.0,18.999999922724623,8.4070218901941606e-07,5.692442792934446e-06,5.6381535178979527e-06,6.5709399969782991e-08,2.1596799668794596e-12,9.0400219838153908e-07,3.001939783981715e-06,3.4496298315839753e-09,4.9064269045524327e-06,1.1563828065774077e-08,7.0382473390177783e-16,1.6045517736130265e-10,8.6139961678480722e-17,1.4373128458095039e-10,2.1319057193812468e-12,2.1329771436242627e-12,7.249097879420826e-16,3.4651445507186712e-16,1.0334788802748147e-15,1.9094031399415833e-28,1.7842385016864938e-28,1.7842484531995733e-28
4.823559468729241e-12,0.40232008560218774,154.0,0.0,0.0,0.0,0.9999784435102399,1.0,18.999999919386273,8.603478751096649e-07,5.8254102770642221e-06,5.7684243812973771e-06,6.8723449518857669e-08,2.2101278462917675e-12,9.0401110164650158e-07,3.0799625742026223e-06,3.4503596626057908e-09,5.0339490560119612e-06,1.1888076237788565e-08,7.361088787138783e-16,1.676632710392155e-10,8.8555318662227597e-17,1.5044904538552776e-10,2.2839842795745008e-12,2.2851359054788261e-12,7.7793830321293046e-16,3.7368760111031394e-16,1.1076108582850498e-15,2.2429501336836367e-28,2.0959304146467882e-28,2.0959423786813491e-28
