Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993),C7H9(58),S(664),C7H9(925),C7H9(1327),C7H9(1328),C7H9(1363),C7H9(68),C7H9(1368),C7H9(1429),S(1505),S(1507)
1.931620707086578e-08,0.4697985018566497,154.0,0.0,0.0,0.0,0.57541729870079916,1.0,18.996851892268079,0.0082523669403689603,0.042877874485785332,0.025865144696887509,0.001745591749370443,9.904054668297297e-09,5.194588141961763e-06,0.10525131710208814,4.9706281131556739e-08,0.21724511742661207,6.220183127259817e-05,1.3903546065302971e-11,0.0059848331704211895,3.5702199079139393e-13,6.6708688047647922e-05,0.015327724383728425,0.015735243024434992,3.6993277761025798e-06,2.1275844673622148e-06,0.0011716295299890609,8.675786425381326e-06,4.728396315138026e-05,5.4717573310597284e-05,0.00026093910216841811,0.00097816689937411981,8.8844099232621921e-05,2.4260038495770427e-12,3.4729689440063395e-05,1.6443821974331195e-05,0.00018031018373782437,1.3559334898540563e-07,2.689895056566796e-08,6.5240747487830061e-11,5.4520959149176019e-06,1.1900063424899499e-06,3.8902248575596214e-06,1.5080502224863898e-07,7.6307445035608345e-07,8.9034821705879199e-07,4.6501879946752647e-08,8.6480516368758464e-09,6.0483256741065295e-13,2.1926185308523861e-07,3.026845722740776e-08,1.7891292299107144e-09,1.2052238166959238e-10,2.1824325555546356e-12,6.3666597057939879e-12,1.3692439530237379e-08,5.368158089801776e-13,7.5532027868066347e-09,1.7024969522141435e-10,8.4754884153150954e-07,3.065150916437169e-10,1.850815105174455e-10
1.9594296298697502e-08,0.4697993188854914,154.0,0.0,0.0,0.0,0.57107151423327951,1.0,18.996820215664634,0.0083347738657652843,0.043180353165246314,0.025868839300608373,0.0017458515677792625,9.9738880848499865e-09,5.1585847859855722e-06,0.10633713168010003,4.9330878419473236e-08,0.21963839266596627,6.2640439524297407e-05,1.3905615511665572e-11,0.0061015151748110737,3.5953948593224208e-13,6.6721006132096106e-05,0.015625858065164769,0.016053538047694351,3.7712696468137395e-06,2.1689610732303883e-06,0.0012062322588229583,9.036286998823542e-06,4.9891996994026596e-05,5.7868826964734425e-05,0.0002679268712874778,0.00099786135940805351,9.273039397365329e-05,2.4975050417820082e-12,3.5119228628071526e-05,1.6616688681210615e-05,0.00018811744538432693,1.3962137995565704e-07,2.8084510041060103e-08,6.7005472832319517e-11,5.6869170192842208e-06,1.226173611640313e-06,4.0737634139670635e-06,1.5793865337673805e-07,8.0040625682009436e-07,9.4304968471624199e-07,4.8809828829790973e-08,9.2696210011444288e-09,6.3442274444027405e-13,2.3492423341215174e-07,3.234969289238772e-08,1.8641105785362458e-09,1.2557445493733092e-10,2.2738972884258921e-12,6.5940037106091634e-12,1.418032149249906e-08,5.4181941436973431e-13,7.6201628021499702e-09,1.7175918248481654e-10,8.6810017394790069e-07,3.1394645153501637e-10,1.8956873940650943e-10
1.9872385526529224e-08,0.4698001362704537,154.0,0.0,0.0,0.0,0.56676377929690103,1.0,18.996788764009843,0.0084163607279866236,0.043476948558166688,0.025867417318779815,0.0017457656371466289,1.0042362225421073e-08,5.1228961918521405e-06,0.10741324051423617,4.8958761764919001e-08,0.22201507786283387,6.307051040454326e-05,1.3904931005624403e-11,0.0062181230026172605,3.6200797557200613e-13,6.6720047553582557e-05,0.015923398443201748,0.016371860006426906,3.843067882311187e-06,2.2102550783153619e-06,0.0012412814206636852,9.4036553690087952e-06,5.2590825026757222e-05,6.1140234547534986e-05,0.00027494537300406879,0.0010175520548825956,9.6711390065644799e-05,2.5699272385784328e-12,3.5506062641555932e-05,1.6788010417401197e-05,0.00019610951157386509,1.4370179386036166e-07,2.9298804068053096e-08,6.8778498405252357e-11,5.9272828149103805e-06,1.2626314460399737e-06,4.2622906848319442e-06,1.6526681208868644e-07,8.3880185293629144e-07,9.9786647846943091e-07,5.1184744482217428e-08,9.923367691164014e-09,6.6485611001163083e-13,2.5138986071882911e-07,3.4534988714058682e-08,1.9417880480086698e-09,1.3080823380183222e-10,2.368650851077396e-12,6.8287761551043548e-12,1.4684121545733243e-08,5.4678010078447254e-13,7.686356370827677e-09,1.7325139077403127e-10,8.8879948446748754e-07,3.2143128099381879e-10,1.9408825429473597e-10
2.0122665831577772e-08,0.4698008720603789,154.0,0.0,0.0,0.0,0.56291902123433324,1.0,18.996760646768717,0.0084890937929483871,0.043738931204285375,0.025861883706404826,0.0017454008523867274,1.0102844531403152e-08,5.0910431600980474e-06,0.10837351039021448,4.8626639445150195e-08,0.22414002989018397,6.345038657041611e-05,1.3902025564743619e-11,0.006322990053898905,3.6418836591119621e-13,6.6708146448040231e-05,0.01619062173955595,0.016658321159283264,3.9075500303425197e-06,2.2473413200826014e-06,0.0012732039398106855,9.7400587593670636e-06,5.5098139693900097e-05,6.4188787854273252e-05,0.0002812861932318331,0.0010352673532808558,0.0001003752678570385,2.6358876080187606e-12,3.5851919905635423e-05,1.6940890243184133e-05,0.00020346013955205915,1.4741855444493712e-07,3.0416209752985102e-08,7.0380785921386365e-11,6.1483484841511541e-06,1.2956810441558693e-06,4.4362411965577686e-06,1.7202889969256012e-07,8.7427054856820604e-07,1.0490430411373222e-06,5.3379641857340425e-08,1.0540045203663083e-08,6.9296953742511093e-13,2.6691511862646301e-07,3.6593305498727669e-08,2.0140663483640067e-09,1.3567826948102204e-10,2.4568183387833294e-12,7.0466338971756747e-12,1.5151605453463703e-08,5.5120917590609928e-13,7.7452874175384639e-09,1.7457987853976802e-10,9.0755320988609513e-07,3.2821255762841789e-10,1.9818294749388394e-10
2.037294613662632e-08,0.46980160784291425,154.0,0.0,0.0,0.0,0.5591044742574901,1.0,18.996732706056985,0.0085611738055279048,0.043996290703668325,0.025852428404517427,0.0017447710658646933,1.0162258719461859e-08,5.0594400626255178e-06,0.10932604895537723,4.8297126639625587e-08,0.22625176602959052,6.3823554106717475e-05,1.3897009352803985e-11,0.0064277666483254113,3.6633024863375431e-13,6.6686068443526445e-05,0.01645726211455989,0.016944709258096397,3.9718911401290807e-06,2.2843464524898995e-06,0.0013054816609750532,1.0081835530757406e-05,5.7680335456004585e-05,6.7337525848414274e-05,0.00028764801452451662,0.0010529739045759749,0.00010411584845315501,2.7025807735819107e-12,3.6195622250854191e-05,1.709253942183598e-05,0.00021095995544258706,1.5117699826165369e-07,3.1556830952146131e-08,7.1988813573779204e-11,6.3738958797102177e-06,1.3289458410423515e-06,4.6142507064889529e-06,1.7894927978992469e-07,9.1060635711765732e-07,1.1019937650096944e-06,5.5629162477619307e-08,1.1184265417405531e-08,7.2177026208643808e-13,2.8312716326721719e-07,3.8740725577179134e-08,2.0886469547103474e-09,1.4070347698709547e-10,2.5477942676740152e-12,7.2709052729177694e-12,1.5632835290337108e-08,5.5560562777750376e-13,7.8036201440378216e-09,1.758948775914676e-10,9.2642278296949505e-07,3.3503569245823374e-10,2.0230291551884131e-10
2.062322644167487e-08,0.46980234348356187,154.0,0.0,0.0,0.0,0.55531985487777147,1.0,18.996704939270586,0.0086326059942909671,0.044249092956750939,0.025839153689625607,0.0017438831901480404,1.0220620018989973e-08,5.0280845547574752e-06,0.11027091705750944,4.7970198855496291e-08,0.22835038990381415,6.4190108698147428e-05,1.38899374523162e-11,0.0065324390809671914,3.6843417391875727e-13,6.6654078572380402e-05,0.016723273209766243,0.017230981176011365,4.0360800268208431e-06,2.3212640424921362e-06,0.0013381115102947567,1.0428891592967568e-05,6.033798731500448e-05,7.058775216518366e-05,0.00029402903975427313,0.0010706691380860188,0.00010793309145084318,2.7700003953243135e-12,3.6537186604072031e-05,1.7242967653470215e-05,0.00021860863940297343,1.5497676691357212e-07,3.272062652557976e-08,7.360212716259034e-11,6.603918347913803e-06,1.3624164516161387e-06,4.796325507562986e-06,1.8602820592297152e-07,9.4781134241546671e-07,1.1567468241669694e-06,5.79334534410067e-08,1.1856729666939728e-08,7.5125991985415881e-13,3.0004311137337857e-07,4.0979545764027739e-08,2.1655865162164676e-09,1.4588767793137616e-10,2.6416477413428631e-12,7.5017827202164314e-12,1.6128224677862451e-08,5.5997046577659877e-13,7.8613650436479525e-09,1.7719662448053169e-10,9.4540635315716289e-07,3.4190001614591185e-10,2.0644775422301046e-10
2.0848478716218565e-08,0.4698030053304964,154.0,0.0,0.0,0.0,0.55193905376078989,1.0,18.996680095759125,0.0086963453576014583,0.044472772242633449,0.025824023753776029,0.0017428690390234361,1.0272257371263744e-08,5.0000744554090457e-06,0.11111478994117752,4.7678154501292397e-08,0.23022802525836197,6.451443174407231e-05,1.3881859814473485e-11,0.0066265442245483806,3.7029570296241124e-13,6.6617027880239488e-05,0.016962107913193539,0.01748849183142789,4.0937108875689602e-06,2.3544098560923381e-06,0.0013677768858180084,1.074567601518711e-05,6.279483373600639e-05,7.3600778836846307e-05,0.00029978692089379657,0.0010865831110311124,0.00011143410428988503,2.8312938980166624e-12,3.6842780399616136e-05,1.7377317097031212e-05,0.00022561943249842738,1.5843159306792006e-07,3.3787816184520607e-08,7.5058259478389846e-11,6.8147581850570644e-06,1.3927083037624946e-06,4.9636727012443745e-06,1.9253496077419e-07,9.8204042266281045e-07,1.2075885381895311e-06,6.0054248955199335e-08,1.2486675726166815e-08,7.7839079687573341e-13,3.1588343284554535e-07,4.3074536640389166e-08,2.2368960932727514e-09,1.5069257330661151e-10,2.7286335808270063e-12,7.7153819081123057e-12,1.6586528264556656e-08,5.638726220659734e-13,7.9128414502549745e-09,1.7835705970346064e-10,9.6258753028306526e-07,3.4811258023356175e-10,2.1019904521479254e-10
2.107373099076226e-08,0.469803666863252,154.0,0.0,0.0,0.0,0.54858206465492731,1.0,18.996655389235123,0.0087595679243992804,0.044692859488594583,0.025805953044704386,0.001741656172994653,1.0323064847236026e-08,4.9722613322880045e-06,0.11195254215144375,4.7388167074621542e-08,0.2320951969868435,6.4833542526751247e-05,1.3872199399709764e-11,0.0067205448331850359,3.7212731406457221e-13,6.6572344928544249e-05,0.017200364477249847,0.017745844493656286,4.1512019398191229e-06,2.3874752657862015e-06,0.0013977227062739923,1.1066586278956102e-05,6.5313600580330967e-05,7.6697942679319358e-05,0.00030555765879126164,0.0011024841357737253,0.00011499710011560786,2.8931659729570945e-12,3.7146668117468766e-05,1.7510692303446636e-05,0.00023275020642744926,1.6191933496745584e-07,3.4873696174141041e-08,7.6517990979609359e-11,7.0292096662231217e-06,1.4231526678836395e-06,5.1343193132255558e-06,1.9917040478529294e-07,1.016976005118597e-06,1.2599326107296345e-06,6.2219589466995762e-08,1.3140578349540859e-08,8.0608166675865677e-13,3.3232020728050265e-07,4.5247115841959936e-08,2.3102042586687365e-09,1.5563217900224037e-10,2.8180573769070862e-12,7.9346342838319586e-12,1.7056950887209215e-08,5.677507170272448e-13,7.9638576364290924e-09,1.7950711954544712e-10,9.7985826818030044e-07,3.5435750284131865e-10,2.1396987494226171e-10
2.1298983265305955e-08,0.4698043279909502,154.0,0.0,0.0,0.0,0.54524868735178356,1.0,18.996630817906322,0.0088222774077355119,0.044909400795940684,0.025785011998539428,0.0017402493524644146,1.0373053112119104e-08,4.9446434262961556e-06,0.11278421689028563,4.7100218752335658e-08,0.23395197861554273,6.5147507975244406e-05,1.3860994089968343e-11,0.0068144317714510603,3.7392938995844672e-13,6.6520212245126442e-05,0.01743801181450939,0.018003010021979321,4.2085456835606547e-06,2.420455957864047e-06,0.0014279466876724667,1.139154875207247e-05,6.7894628249003762e-05,7.9880123433261782e-05,0.00031134000675406059,0.001118370500403987,0.00011862200218572766,2.9556119087130299e-12,3.7448861767571661e-05,1.7643100159460316e-05,0.00024000062673953238,1.6543972614620653e-07,3.5978220301495617e-08,7.7981006188149207e-11,7.2472652529043769e-06,1.4537429374258329e-06,5.3082670175922223e-06,2.0593460879879662e-07,1.0526189401291429e-06,1.3137987312912948e-06,6.4429540233544097e-08,1.3818947874579472e-08,8.3433320351750252e-13,3.4936585193127937e-07,4.7498974717274507e-08,2.3855528792036768e-09,1.6070931959802264e-10,2.9099702009211715e-12,8.1596857175278783e-12,1.7539806176772902e-08,5.7160547921733455e-13,8.0144210380489119e-09,1.8064697163289254e-10,9.9721728394468597e-07,3.6063431981378726e-10,2.1775996312359173e-10
2.152423553984965e-08,0.4698049886248905,154.0,0.0,0.0,0.0,0.54193872363446483,1.0,18.996606380012061,0.008884477490163115,0.045122441670216271,0.025761269791968248,0.0017386532526656587,1.0422232651300131e-08,4.9172193366089751e-06,0.11360985700195567,4.6814293464133506e-08,0.23579844304756345,6.5456394175750666e-05,1.3848281278639743e-11,0.006908196161550818,3.7570231628166405e-13,6.6460809095526374e-05,0.017675019665229278,0.018259959974770069,4.2657348189298418e-06,2.4533477337848304e-06,0.0014584465342377174,1.172048838341595e-05,7.0538232159667001e-05,8.3148177938047649e-05,0.00031713273838515063,0.001134240542135186,0.00012230871960351109,3.0186269701452922e-12,3.7749373257915923e-05,1.7774547494703741e-05,0.00024737032868829545,1.6899249871517463e-07,3.7101337520261163e-08,7.9446994640563772e-11,7.4689166056433255e-06,1.4844725838195193e-06,5.4855166052035668e-06,2.1282760909587382e-07,1.0889698791900443e-06,1.3692063093808255e-06,6.6684153740161109e-08,1.4522293873202768e-08,8.6314592355216885e-13,3.6703275312337718e-07,4.9831808816839119e-08,2.4629839631390296e-09,1.6592682927751438e-10,3.0044232967945395e-12,8.3906837087522883e-12,1.8035411302120576e-08,5.7543763645514403e-13,8.0645390248627447e-09,1.8177678210398809e-10,1.0146633151368183e-06,3.6694257496435505e-10,2.2156903438116657e-10
2.1749487814393345e-08,0.46980564867852714,154.0,0.0,0.0,0.0,0.53865197725548541,1.0,18.996582073822363,0.0089461718240345673,0.045332027029217403,0.02573479436232105,0.0017368724650210514,1.0470613872482652e-08,4.8899873115211269e-06,0.11442950497674273,4.6530374114327531e-08,0.23763466256956484,6.5760266340738114e-05,1.3834097423675682e-11,0.0070018293774757106,3.7744646280822459e-13,6.6394311535012036e-05,0.017911358584373628,0.018516666596890018,4.322762242348208e-06,2.4861465078890412e-06,0.0014892199392652677,1.2053328784253922e-05,7.3244702718857244e-05,8.6502939866809643e-05,0.00032293464768902517,0.0011500926463266247,0.00012605714768726691,3.0822063983649919e-12,3.8048214395570008e-05,1.7905041082259951e-05,0.00025485891803426081,1.7257738346359387e-07,3.8242992055963921e-08,8.0915650919283193e-11,7.6941546066952894e-06,1.5153351580967237e-06,5.6660680013675836e-06,2.1984940808563082e-07,1.1260292786749317e-06,1.426174469224357e-06,6.8983469934110168e-08,1.5251124932136655e-08,8.9252018860350945e-13,3.8533326079389528e-07,5.224731734759829e-08,2.542539642149154e-09,1.7128755061038731e-10,3.101468059004692e-12,8.6277773267391996e-12,1.854408683310282e-08,5.7924791219625719e-13,8.1142189011303615e-09,1.8289671561883099e-10,1.0321951195834094e-06,3.7328181871476732e-10,2.2539681719050195e-10
2.197474008893704e-08,0.46980630806741963,154.0,0.0,0.0,0.0,0.53538825391509781,1.0,18.996557897637157,0.0090073640317935664,0.045538201210751049,0.025705652427128262,0.001734911498467084,1.0518207035803302e-08,4.8629455896889399e-06,0.11524320295431553,4.6248443013883443e-08,0.23946070885768528,6.6059188833335875e-05,1.3818478393117595e-11,0.0070953230393927388,3.7916219707371457e-13,6.6320892459217708e-05,0.018146999928852998,0.018773102807450197,4.379621043953924e-06,2.5188483058695188e-06,0.0015202645859412154,1.2389992307856135e-05,7.6014305332736248e-05,8.994521950051315e-05,0.00032874454913768135,0.0011659252455270633,0.00012986716833601053,3.1463454138596305e-12,3.8345396887686947e-05,1.8034587639216398e-05,0.00026246597184163134,1.7619410995578655e-07,3.9403123530403543e-08,8.2386674673349917e-11,7.9229693822795491e-06,1.5463242922527605e-06,5.8499202836157689e-06,2.2699997499848907e-07,1.1637974036079388e-06,1.4847220450528648e-06,7.1327516461693684e-08,1.6005948441683879e-08,9.2245620874340885e-13,4.0427968325517289e-07,5.4747202639481836e-08,2.6242621534274473e-09,1.7679433334378325e-10,3.2011560107579764e-12,8.8711171427820876e-12,1.9066156601273127e-08,5.8303702796637126e-13,8.1634679062169442e-09,1.8400693537315618e-10,1.0498114751782487e-06,3.7965160887019956e-10,2.2924304452653606e-10
2.2199992363480735e-08,0.4698069667092053,154.0,0.0,0.0,0.0,0.53214736123987549,1.0,18.996533849785429,0.009068057706263467,0.045741007980268422,0.025673909503381439,0.0017327747807580137,1.0565022225231055e-08,4.8360927570447022e-06,0.11605099272702125,4.5968484052202939e-08,0.24127665298338355,6.6353225206124304e-05,1.3801459607257512e-11,0.0071886690081612572,3.8084989005490683e-13,6.6240721654025724e-05,0.01838191584488837,0.019029242187774912,4.436304504771113e-06,2.5514492632488197e-06,0.0015515781481406136,1.273040012808276e-05,7.8847280438724827e-05,9.3475803523782744e-05,0.00033456127771574085,0.0011817368185304314,0.00013373865039230812,3.2110392185771307e-12,3.8640932342499831e-05,1.8163193827211404e-05,0.00027019103927025337,1.7984240662555916e-07,4.0581667085426795e-08,8.3859770633906171e-11,8.1553503245576582e-06,1.5774337004740828e-06,6.0370716994834272e-06,2.342792465798743e-07,1.2022743314489286e-06,1.5448675767020577e-06,7.3716308906432405e-08,1.6787270389536506e-08,9.5295404537501773e-13,4.2388428209281615e-07,5.7333169619476685e-08,2.7081938219319808e-09,1.8245003320227051e-10,3.303538782343535e-12,9.1208551638630034e-12,1.9601947559594393e-08,5.8680570445425081e-13,8.2122932151648595e-09,1.8510760311488945e-10,1.0675111796857862e-06,3.8605151100173059e-10,2.3310745415185653e-10
2.242524463802443e-08,0.4698076245235634,154.0,0.0,0.0,0.0,0.52892910876128707,1.0,18.996509928624455,0.0091282564109359723,0.045940490538564464,0.025639629926823632,0.0017304666597714635,1.0611069463206345e-08,4.8094271543473539e-06,0.11685291574350196,4.5690481482549725e-08,0.243082565419908,6.6642438185842771e-05,1.378307552437557e-11,0.0072818593798330538,3.8250989491915446e-13,6.6153965845528354e-05,0.018616079255369299,0.01928505896934616,4.4928060928435847e-06,2.5839456232040142e-06,0.0015831582912284997,1.3074472317688147e-05,8.1743843534556936e-05,9.709545481812704e-05,0.00034038368896974924,0.0011975258894311284,0.00013767145000471285,3.2762829953783658e-12,3.893483227031855e-05,1.8290866252981103e-05,0.0002780336423665597,1.8352200087089383e-07,4.1778553506630416e-08,8.5334648630841512e-11,8.3912861136437801e-06,1.608657180381567e-06,6.2275196842817917e-06,2.4168712778354576e-07,1.2414599558761908e-06,1.6066293051741806e-06,7.614985102705662e-08,1.7595595154290851e-08,9.8401361423116081e-13,4.4415926705493381e-07,6.0006925285497321e-08,2.7943770428064179e-09,1.882575107005831e-10,3.408668089679072e-12,9.3771447720775641e-12,2.0151789642392315e-08,5.9055465752152847e-13,8.2607019392778521e-09,1.8619887915588833e-10,1.0852930505477633e-06,3.9248109701883395e-10,2.3698978747882744e-10
2.2650496912568125e-08,0.46980828143217496,154.0,0.0,0.0,0.0,0.52573330789465811,1.0,18.996486132539069,0.0091879636802546499,0.046136691529287163,0.025602876870775865,0.0017279914047829883,1.0656358596660212e-08,4.7829471315349966e-06,0.11764901311196908,4.5414417898039104e-08,0.24487851604809949,6.6926889674934434e-05,1.3763360205520736e-11,0.0073748864803495915,3.8414256915315516e-13,6.6060788748777894e-05,0.018849463847408265,0.019540528022065545,4.5491194610499076e-06,2.6163337350493874e-06,0.0016150026728286896,1.3422127924694756e-05,8.4704185239521009e-05,0.00010080491228870467,0.00034621065902647424,0.0012132910266990338,0.00014166541098532885,3.3420719121763858e-12,3.9227108084507899e-05,1.8417611468896604e-05,0.00028599327684599221,1.8723261914484834e-07,4.2993709345874169e-08,8.6811023601020035e-11,8.6307647391961056e-06,1.6399886140670841e-06,6.4212608788755869e-06,2.4922349246535717e-07,1.2813539905884589e-06,1.6700251686867132e-06,7.8628134997165055e-08,1.8431425306986407e-08,1.0156346883877741e-12,4.6511679115465999e-07,6.2770178192400711e-08,2.8828542640881667e-09,1.9421962997724417e-10,3.516595713211306e-12,9.6401406542049506e-12,2.071601562391628e-08,5.9428460202792394e-13,8.3087011266700061e-09,1.8728092238007597e-10,1.1031559246880418e-06,3.9893994633079105e-10,2.4088979058398561e-10
