Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993),C7H9(58),S(664),C7H9(925),C7H9(1327),C7H9(1328),C7H9(1363),C7H9(68),C7H9(1368),C7H9(1429),S(1505),S(1507),S(1506),S(1344),S(1550),S(1436),S(1669),S(1668),S(571),S(1345),S(1398),S(1815)
5.840214734800676e-09,0.3630288897665985,154.0,0.0,0.0,0.0,0.99983588698750026,1.0,18.999949978202352,1.5486468484750824e-05,7.2480161920883356e-05,2.4024505849162863e-05,4.9225327150895367e-05,1.1307961265505365e-10,2.7297895283248345e-10,9.6504263753437493e-07,4.0937975755768997e-14,8.2881790848090461e-07,7.6392225619269942e-07,1.7110374087995141e-12,3.0653488266992456e-07,1.6369769477185961e-14,1.4224982283130214e-09,4.5161459643413935e-09,4.524591926707832e-09,4.8864136222152283e-12,3.5367524913435517e-12,2.3298659169521905e-08,1.5264058272306392e-18,1.4840210549877498e-18,1.4840769732521475e-18,2.5867142085449372e-09,2.9837125616822642e-08,1.1677837912715987e-12,9.7853699762430251e-18,5.1187868115234224e-12,5.9234998541981038e-12,2.278720312796401e-14,6.045600347553782e-14,6.0732684979240365e-20,2.4990415564680793e-18,4.6885535161216657e-15,3.7672833685915269e-15,6.0235784227164822e-16,4.4646817235099765e-16,2.0708844532787701e-18,1.3372303655164695e-16,7.4389775677640289e-19,9.7746466525876854e-21,4.2917144524920999e-25,1.3927266330972332e-20,8.1227263776274368e-19,1.1809599905622539e-17,2.0163114224786454e-17,5.0102268013441326e-22,6.5716299658627898e-22,4.4108587114657463e-18,2.3708215173615613e-20,2.9968424200574259e-15,1.7448721651313689e-16,7.7592908353806244e-15,2.0434488917563266e-17,1.7184471714829631e-17,4.4592418500803052e-17,1.0447918711508169e-24,9.5798423496594187e-23,3.8420054046447704e-17,2.4512091528860643e-26,5.7327783159312818e-21,6.4207133245064722e-24,5.8524519471511052e-25,7.4842284358833016e-20,5.3039135730691553e-25
6.0396942348130425e-09,0.36302888613428497,154.0,0.0,0.0,0.0,0.99983027250161094,1.0,18.999948224838619,1.601481747915177e-05,7.4954465290965399e-05,2.4800367649499172e-05,5.0950274546431981e-05,1.1693987719252609e-10,2.7297750020926201e-10,9.9800661958995908e-07,4.0937745738502583e-14,8.5712896696183625e-07,7.9001417222955928e-07,1.7709953580857654e-12,3.2782756799804098e-07,1.6928882247626508e-14,1.4757349650636331e-09,4.8547491482683385e-09,4.863830130888084e-09,5.2527985150958979e-12,3.8020186699512583e-12,2.499540000925064e-08,1.8270264747607375e-18,1.7764563126059007e-18,1.7765256677371413e-18,2.8575791967582884e-09,3.1885970379684685e-08,1.3321788127256755e-12,1.0403324685852232e-17,5.4347623468373665e-12,6.2879928968447864e-12,2.6154602857333744e-14,6.5290238914860142e-14,7.1811742109942076e-20,2.7610168735809889e-18,5.3501718119761009e-15,4.2702460571403298e-15,7.0041174008201871e-16,5.3015029755279273e-16,2.4654887897021354e-18,1.5780753252184378e-16,9.1676805556499888e-19,1.2411147593927918e-20,5.1094969634723333e-25,1.7319565887710403e-20,9.7776400525607733e-19,1.3259620991614292e-17,2.2795299915469358e-17,5.6255073509707565e-22,7.2338517377989281e-22,4.8505505138132215e-18,2.4684245008737042e-20,3.1202041393410962e-15,1.8170627071782739e-16,8.3871790280419487e-15,2.2088305204729739e-17,1.8575313208299777e-17,4.8203790813668308e-17,1.1811838142711244e-24,1.035567785615873e-22,4.0947854942807883e-17,2.6124834888988395e-26,6.109960907779175e-21,7.9297323276566247e-24,6.616457987277523e-25,8.4786122420308232e-20,6.0086165510461304e-25
6.239173734825409e-09,0.3630288825020794,154.0,0.0,0.0,0.0,0.99982465742334947,1.0,18.999946471446474,1.6543126218344696e-05,7.7428674730082141e-05,2.5576204087060576e-05,5.2675165103818339e-05,1.20799993975771e-10,2.7297604871915896e-10,1.0309703996341533e-06,4.0937516115099274e-14,8.8543986840841061e-07,8.1610509516974452e-07,1.8309513349060839e-12,3.498348028604579e-07,1.7487973614298292e-14,1.5289753260721051e-09,5.2057919487609334e-09,5.2155315231663806e-09,5.6326444427857692e-12,4.077033643057325e-12,2.6756972905984512e-08,2.1734849826917682e-18,2.1135183365418607e-18,2.1136037330439754e-18,3.1466920511271972e-09,3.4002759822764847e-08,1.5133404764790157e-12,1.1041689175390944e-17,5.7578313999550317e-12,6.660568429504469e-12,2.9883433935624054e-14,7.032766062468313e-14,8.4434997418684152e-20,3.0406733804328997e-18,6.079006486776764e-15,4.8198366577594193e-15,8.1034304578441539e-16,6.2574669028023393e-16,2.9175944954178284e-18,1.8523067294607191e-16,1.1217148827729849e-18,1.5631329675654562e-20,6.0464462388610387e-25,2.1383635271959779e-20,1.1697466067859018e-18,1.4839521536731619e-17,2.5678983022908475e-17,6.2959110288338501e-22,7.9450106249400305e-22,5.3223162445449505e-18,2.5660745284275119e-20,3.2436250112288354e-15,1.8892887992030888e-16,9.0404338412123539e-15,2.3808945602578962e-17,2.0022355397296062e-17,5.1960827253069936e-17,1.3306075977684466e-24,1.1162806577530785e-22,4.3541393961768536e-17,2.7779519327716329e-26,6.4969525713084457e-21,9.7224270356642503e-24,7.4534625068459368e-25,9.5708760114641109e-20,6.7826857311244855e-25
6.438653234837776e-09,0.36302887886998153,154.0,0.0,0.0,0.0,0.99981904175299152,1.0,18.999944718025876,1.707139470485653e-05,7.9902789658831212e-05,2.6352014930309011e-05,5.4399998299086868e-05,1.2465996392992215e-10,2.729745942836472e-10,1.0639339778527059e-06,4.093728558129471e-14,9.1375061298449002e-07,8.4219501396019853e-07,1.890905310868346e-12,3.7255655220019177e-07,1.8047043733478914e-14,1.5822181204277972e-09,5.5692751110573386e-09,5.5796968750538295e-09,6.0259520368150247e-12,4.3617979486970232e-12,2.8583887688252366e-08,2.5708598569383652e-18,2.5001582747825487e-18,2.5002627088704589e-18,3.4546460898220598e-09,3.6187490201317016e-08,1.7123710357999882e-12,1.1700623599566063e-17,6.0878206951666559e-12,7.0410233731300154e-12,3.3998769639768985e-14,7.556990849788603e-14,9.8754808711474524e-20,3.3385887571678565e-18,6.8793979872448063e-15,5.4185526835711733e-15,9.3312679291104763e-16,7.3444425654677172e-16,3.4331412539307842e-18,2.1632592884725417e-16,1.3632754645038819e-18,1.9537941581026791e-20,7.1148718029518809e-25,2.6223958966870112e-20,1.3913805666076767e-18,1.6556808089997317e-17,2.8829748501987697e-17,7.024617046265532e-22,8.7080453035208151e-22,5.8280873221787077e-18,2.6637624510224142e-20,3.3670934900278178e-15,1.9615435152393175e-16,9.7190668197380171e-15,2.5596439740771219e-17,2.1525623330848472e-17,5.5863583356631963e-17,1.4938707860668585e-24,1.2001240419485933e-22,4.6200268989685881e-17,2.9475888326415936e-26,6.8936932701166053e-21,1.1839572525501673e-23,8.367989125649052e-25,1.0768115935634619e-19,7.6311501062328026e-25
6.638132734850143e-09,0.36302887523799143,154.0,0.0,0.0,0.0,0.99981342549081276,1.0,18.999942964576746,1.7599622941214172e-05,8.2376809482980536e-05,2.7127799945566689e-05,5.6124773610494119e-05,1.2851978211650741e-10,2.7297314566636335e-10,1.0968973544195316e-06,4.0937056901383015e-14,9.4206120084390953e-07,8.6828393243990959e-07,1.9508572901618637e-12,3.9599278079073687e-07,1.8606091825242753e-14,1.6354625288976515e-09,5.9451990055338526e-09,5.9563265840316625e-09,6.432722069544899e-12,4.6563119719939298e-12,3.0476654138553697e-08,3.0245928714241385e-18,2.9416824131197329e-18,2.9418093156869293e-18,3.7820345638254122e-09,3.8440157716245408e-08,1.930407770102064e-12,1.2380288106608116e-17,6.424561188444211e-12,7.4291597498359631e-12,3.8526525141302408e-14,8.1018618490995359e-14,1.1493261179053531e-19,3.6553394539284979e-18,7.7558151034612274e-15,6.0689268950869849e-15,1.0697820164951512e-15,8.57499077977498e-16,4.0184400850632911e-18,2.5144795866356125e-16,1.6464386140008234e-18,2.4247425922318233e-20,8.3278527460078829e-25,3.1957118405574507e-20,1.6460820091936371e-18,1.8419189289272994e-17,3.226363531548005e-17,7.8149127460734913e-22,9.5260521544273302e-22,6.3699025490364511e-18,2.761481124868264e-20,3.4906004694468021e-15,2.0338213927438113e-16,1.0423086886549656e-14,2.7450812832731746e-17,2.3085137945757031e-17,5.9912100978757968e-17,1.6718044724846364e-24,1.2870988429748996e-22,4.8924131364476343e-17,3.121371937004627e-26,7.3001310537028776e-21,1.4326094989446183e-23,9.3646932339317689e-25,1.2077854874483282e-19,8.5593410235219106e-25
6.83761223486251e-09,0.3630288716061086,154.0,0.0,0.0,0.0,0.99980780863708962,1.0,18.999941211099049,1.81278109299445e-05,8.4850733638781658e-05,2.7903558895980088e-05,5.7849490519558011e-05,1.323794564535504e-10,2.7297168403740609e-10,1.1298605295180651e-06,4.0936824216749238e-14,9.7037163214881465e-07,8.9437182400676147e-07,2.0108072058034402e-12,4.2014345323589188e-07,1.9165119210453597e-14,1.68870791314372e-09,6.3335638196044284e-09,6.3454208636341509e-09,6.8529539251759286e-12,4.9605756577386852e-12,3.2435781994959416e-08,3.5405016475898486e-18,3.4437645752621942e-18,3.4439178579170385e-18,4.1294506575872032e-09,4.0760758514122297e-08,2.1686229782271581e-12,1.3080842822851147e-17,6.7678879635480352e-12,7.8247845540709253e-12,4.3493457267769894e-14,8.6675427390024342e-14,1.3313910844909003e-19,3.9915046253893585e-18,8.7128543321830925e-15,6.7735256988544156e-15,1.2213721511817014e-15,9.9623754578420371e-16,4.6801814680015458e-18,2.9097322809237146e-16,1.9766713278786198e-18,2.9891186163545078e-20,9.6992545618766384e-25,3.8712740022096886e-20,1.9375345301514194e-18,2.0434575030842236e-17,3.5997134506154539e-17,8.6701233218463644e-22,1.0402289120347439e-21,6.9499107261774014e-18,2.8592245944842819e-20,3.6141385454470706e-15,2.106117990375898e-16,1.1152501129337112e-14,2.9372079875912616e-17,2.4700912459353155e-17,6.4106412779121582e-17,1.865263167942654e-24,1.3772057501754242e-22,5.1712685157158457e-17,3.2992823803757603e-26,7.7162215988975083e-21,1.7231326740317617e-23,1.0448361457707726e-24,1.3508065572337099e-19,9.5729087040400888e-25
7.037091734874877e-09,0.3630288679743334,154.0,0.0,0.0,0.0,0.99980219119209801,1.0,18.999939457592685,1.8655958673574329e-05,8.7324561515265077e-05,2.8679291547090372e-05,5.9574148505488623e-05,1.3623897385680439e-10,2.7297023500297403e-10,1.1628235033035903e-06,4.0936595419636402e-14,9.9868190703730564e-07,9.2045870935421144e-07,2.0707551072040019e-12,4.4500853397011135e-07,1.9724123725127967e-14,1.7419536388465298e-09,6.7343697296595316e-09,6.7469799196000084e-09,7.2866489105177009e-12,5.2745894113325849e-12,3.4461780952953812e-08,4.1247932638719299e-18,4.0124595422904454e-18,4.0126436467794029e-18,4.4974874898332749e-09,4.3149288687151386e-08,2.4282239715305636e-12,1.3802447863786892e-17,7.1176401235125774e-12,8.2277096181328585e-12,4.8927165239713365e-14,9.2541974932190621e-14,1.5355446250278417e-19,4.3476591001880678e-18,9.7552392018933384e-15,7.5349475094385846e-15,1.389005438835171e-15,1.1520575296235744e-15,5.4254438021747513e-18,3.3530066857839206e-16,2.3599475444683161e-18,3.6617011816508591e-20,1.1243746676887153e-24,4.66345496985286e-20,2.2697015251489592e-18,2.2611075568822346e-17,4.0047187161575954e-17,9.5937352276212159e-22,1.1340179286592853e-21,7.57037340317819e-18,2.9569878945869873e-20,3.7377012366548461e-15,2.1784294203084006e-16,1.1907315597926435e-14,3.1360261809101015e-17,2.6372963655456127e-17,6.8446546911563618e-17,2.0751247161185939e-24,1.4704453853351591e-22,5.4565683678779362e-17,3.481304403448342e-26,8.1419283241065888e-21,2.0609283321283385e-23,1.1623911022989916e-24,1.5067195898176318e-19,1.0677840009684186e-24
7.2365712348872435e-09,0.36302886434266524,154.0,0.0,0.0,0.0,0.99979657315611437,1.0,18.999937704057611,1.9184066174630474e-05,8.9798292556094472e-05,2.9454997665682763e-05,6.1298747046339524e-05,1.4009834709087057e-10,2.7296877047141916e-10,1.1957862759548341e-06,4.0936361991462183e-14,1.0269920256677422e-06,9.4654455457292886e-07,2.1307009003516583e-12,4.7058798725808462e-07,2.028310757279785e-14,1.7951991879857268e-09,7.1476167947412489e-09,7.1610038380245663e-09,7.7338058394970892e-12,5.5983529916444705e-12,3.6555160662763679e-08,4.7840734796726326e-18,4.654212156993901e-18,4.6544321070622625e-18,4.8867381116666425e-09,4.5605744273153821e-08,2.7104530698833461e-12,1.4545263341122903e-17,7.4736607178930228e-12,8.6377515221073354e-12,5.4856090326693715e-14,9.8619899999091503e-14,1.7636843130916515e-19,4.7243829691303689e-18,1.0887819806396068e-14,8.3558216792661652e-15,1.5738351868267266e-15,1.3264291305994815e-15,6.2616990497477096e-18,3.8485213104196682e-16,2.8027685717371404e-18,4.459011785476273e-20,1.2976814151422389e-24,5.5881136015944179e-20,2.6468348540420594e-18,2.4957000917290392e-17,4.4431183005405271e-17,1.0589228332913178e-21,1.2343313423460187e-21,8.233666387399179e-18,3.0547666321442004e-20,3.8612831828474744e-15,2.2507524673089806e-16,1.2687535139703782e-14,3.3415365888514195e-17,2.810129857415847e-17,7.2932525536342953e-17,2.3022901919253962e-24,1.5668182054811425e-22,5.7482918168946397e-17,3.6674247102819344e-26,8.5772198222836286e-21,2.4518861172737975e-23,1.2896389409244717e-24,1.6764187162952322e-19,1.1880471591425297e-24
7.43605073489961e-09,0.3630288607111048,154.0,0.0,0.0,0.0,0.99979095452941535,1.0,18.999935950493732,1.9712133435639711e-05,9.2271926121889543e-05,3.0230677017851845e-05,6.3023285620942949e-05,1.4395754591095381e-10,2.7296734946016867e-10,1.2287488476002086e-06,4.0936141579005181e-14,1.0553019881553864e-06,9.726294088984872e-07,2.1906447299011149e-12,4.9688177719535113e-07,2.084206552210482e-14,1.8484442188778028e-09,7.5733048891851965e-09,7.5874925255690297e-09,8.1944272280385158e-12,5.9318668839771683e-12,3.8716430727588549e-08,5.5253615101713955e-18,5.3758719127141284e-18,5.3761333699614652e-18,5.2977955051322701e-09,4.8130121255642601e-08,3.0165875951281203e-12,1.5309449301626787e-17,7.835796628028258e-12,9.0547314518976426e-12,6.130951524815653e-14,1.0491083867670075e-13,2.0178057207716761e-19,5.1222477755577758e-18,1.2115572059093222e-14,9.2388068593367247e-15,1.777060171910166e-15,1.5208958508006288e-15,7.1968215932220393e-18,4.4007311088434483e-16,3.3121961504863419e-18,5.3994869782627449e-20,1.4914776025103518e-24,6.6627208816725337e-20,3.0734887993965871e-18,2.7480859854749153e-17,4.9166958168844241e-17,1.1660313626173966e-21,1.3415452943562713e-21,8.9422822744417785e-18,3.1525578432401952e-20,3.9848801728511596e-15,2.3230846054667257e-16,1.3493163335176749e-14,3.5537413144046237e-17,2.9885932895340141e-17,7.7564364407989239e-17,2.5476838279725446e-24,1.6663245899352269e-22,6.0464207267297022e-17,3.8576316806405865e-26,9.0220695816969311e-21,2.9024158269361011e-23,1.4270973610898701e-24,1.8608503699192883e-19,1.3187510607145629e-24
7.635530234911977e-09,0.3630288570796506,154.0,0.0,0.0,0.0,0.99978533531227731,1.0,18.999934196901041,2.0240160459128771e-05,9.474546171001873e-05,3.1006329368830842e-05,6.4747763709082813e-05,1.4781661377038475e-10,2.7296588347844817e-10,1.2617112184411076e-06,4.0935907874485855e-14,1.0836117946782933e-06,9.9871318480290045e-07,2.2505863315748882e-12,5.2388986770738735e-07,2.1401005205871641e-14,1.9016884877507577e-09,8.0114337934724472e-09,8.026445787595315e-09,8.668508831947752e-12,6.2751300453546803e-12,4.0946100702893933e-08,6.3561069768875673e-18,6.1847097002983019e-18,6.1850190247741465e-18,5.7312525822959216e-09,5.0722415563774706e-08,3.3479398620645668e-12,1.6095165887524186e-17,8.2038984397644668e-12,9.4784750418631788e-12,6.8317563823494281e-14,1.1141642634236287e-13,2.3000046896427226e-19,5.5418395597092625e-18,1.344359684618542e-14,1.0186589180021065e-14,1.9999250795744054e-15,1.7370758584809812e-15,8.2390979966252305e-18,5.0143357103670256e-16,3.8958908082319145e-18,6.5036855772990959e-20,1.7074805565840972e-24,7.9065095749290877e-20,3.5545361386021692e-18,3.0191358877126438e-17,5.4272792697310131e-17,1.2810538753907058e-21,1.4560535187527221e-21,9.6988334626611497e-18,3.2503583157864253e-20,4.1084887972862475e-15,2.3954237898850934e-16,1.4324202941795223e-14,3.7726393409006197e-17,3.1726861110362497e-17,8.2342074910867069e-17,2.8122528142753046e-24,1.7689647214644458e-22,6.3509393871798626e-17,4.0519153660928334e-26,9.4764533280795665e-21,3.4194847755228919e-23,1.5752969568990889e-24,2.0610167171891581e-19,1.460605945262158e-24
7.815061784923107e-09,0.3630288538114333,154.0,0.0,0.0,0.0,0.99978027751225684,1.0,18.999932618642919,2.0715350379277493e-05,9.6971559451097052e-05,3.1704393204905098e-05,6.6299741842350783e-05,1.5128964158925257e-10,2.7296456569040653e-10,1.2913771806135981e-06,4.0935697897950522e-14,1.1090904872922522e-06,1.0221876907372509e-06,2.3045319672524725e-12,5.4880784620793168e-07,2.1904031538839368e-14,1.9496074945929878e-09,8.4163864906096172e-09,8.4321607529036138e-09,9.1066923689895982e-12,6.5924027323531906e-12,4.3011706714301727e-08,7.1867726268204081e-18,6.9935545192839245e-18,6.9939129896373468e-18,6.1410056672578483e-09,5.3113546346221206e-08,3.6688308957416354e-12,1.6820851748734149e-17,8.5401703789639943e-12,9.8654866347625216e-12,7.5124586115873602e-14,1.1745633258954785e-13,2.5798036453817414e-19,5.9385219502216255e-18,1.4728868535445498e-14,1.1097236661286557e-14,2.2183614585893256e-15,1.9516006010859486e-15,9.2759466941078983e-18,5.6231560194518509e-16,4.491539189696213e-18,7.6562152028463661e-20,1.9223587011634102e-24,9.1879311618346388e-20,4.0382735752855099e-18,3.2797740197008697e-17,5.9199910067327673e-17,1.3916594425907093e-21,1.5656871346162656e-21,1.0422970726360491e-17,3.3383850407109096e-20,4.2197441354560826e-15,2.4605336582158504e-16,1.5093867091688675e-14,3.9753715873556761e-17,3.3431836890472703e-17,8.6766741770601073e-17,3.0675612166136057e-24,1.8640203760708266e-22,6.6304585629949856e-17,4.2302493140690955e-26,9.8935344456418282e-21,3.9479563858401564e-23,1.7183091911483358e-24,2.2554937797501022e-19,1.5984289507486785e-24
7.994593334934237e-09,0.3630288505433023,154.0,0.0,0.0,0.0,0.99977521923440693,1.0,18.999931040361325,2.1190507710923462e-05,9.9197576897724462e-05,3.2402434809540152e-05,6.785167018034038e-05,1.5476254475194255e-10,2.7296324656851263e-10,1.3210429803448345e-06,4.0935487747249646e-14,1.1345690537635265e-06,1.0456613476503147e-06,2.3584758657959188e-12,5.743043522800479e-07,2.2407039921280667e-14,1.9975255530475899e-09,8.8314158425032199e-09,8.8479716717873559e-09,9.5557798046997726e-12,6.9175723637414868e-12,4.5133500755637303e-08,8.1023392112082643e-18,7.8851586836416662e-18,7.8855726670730139e-18,6.5698148334321679e-09,5.5559683776932822e-08,4.0122455815017405e-12,1.7564223712894359e-17,8.8810528277130462e-12,1.0257718138820405e-11,8.2429080884153078e-14,1.2367262338425483e-13,2.8857958901992491e-19,6.3536882662457817e-18,1.6103487521886008e-14,1.2064562915083434e-14,2.4547240607947543e-15,2.1863704482057311e-15,1.0413268278694978e-17,6.2894914327584465e-16,5.1605096361858001e-18,8.9779921315701963e-20,2.158059040148501e-24,1.0640097718763039e-19,4.5742951594269483e-18,3.5569136628608238e-17,6.445589057165723e-17,1.5092686149048216e-21,1.6818743795531243e-21,1.1190225409382432e-17,3.4264162684784558e-20,4.3310048094251826e-15,2.5256467821747807e-16,1.5884117387089829e-14,4.1835268591785423e-17,3.5182421759271635e-17,9.1309576350924733e-17,3.3399103174851342e-24,1.961614641071671e-22,6.9151348707990054e-17,4.4118735271892573e-26,1.0318310711354959e-20,4.542331417993588e-23,1.8708668554067334e-24,2.464386244751088e-19,1.7464679692234833e-24
8.174124884945367e-09,0.3630288472752583,154.0,0.0,0.0,0.0,0.9997701604789293,1.0,18.999929462056215,2.1665632455908595e-05,0.00010142351360163246,3.3100454012176688e-05,6.9403548343417086e-05,1.5823530459821745e-10,2.7296195851056716e-10,1.3507086177218682e-06,4.093528638692796e-14,1.160047494170811e-06,1.0691341737555894e-06,2.4124181139667573e-12,6.0037935927370735e-07,2.2910026882855631e-14,2.0454425371129755e-09,9.256521622757146e-09,9.2738783430164128e-09,1.0015772459183995e-11,7.2506390395098043e-12,4.7311854195216134e-08,9.1091690273918827e-18,8.865735078976947e-18,8.8662115889533343e-18,7.0181121684072358e-09,5.8060824775441143e-08,4.3792132808964796e-12,1.8325398380911229e-17,9.2264442978944078e-12,1.0655051360626485e-11,9.0254756262883854e-14,1.3006649181585464e-13,3.2197222450146862e-19,6.7877561472924244e-18,1.7571430169070925e-14,1.3090579749614659e-14,2.7100164937149807e-15,2.4427226351586059e-15,1.1657979902452896e-17,7.0172941346333413e-16,5.9097173970007483e-18,1.0488922631420523e-19,2.4160150996539074e-24,1.2281051387601738e-19,5.1668506842942664e-18,3.8512303620659377e-17,7.0054977376930861e-17,1.6341733512612557e-21,1.8049395438604149e-21,1.2002757145233998e-17,3.5144510346440794e-20,4.4422693243028738e-15,2.5907622652669005e-16,1.66949547091266e-14,4.3971060346349463e-17,3.6978621865958101e-17,9.5970581913931004e-17,3.6300381659754145e-24,2.0617476116403229e-22,7.2049614318830468e-17,4.5967835864822245e-26,1.0750772198144691e-20,5.2089326814511632e-23,2.0333833628870047e-24,2.6885483336197647e-19,1.9053283713513653e-24
