Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993),C7H9(58),S(664),C7H9(925),C7H9(1327),C7H9(1328),C7H9(1363),C7H9(68),C7H9(1368),C7H9(1429)
2.6049127244684565e-12,0.983642173652891,154.0,0.0,0.0,0.0,0.99998998415405094,1.0,18.999999994924242,5.3310162540992085e-07,1.4996251564030166e-06,1.4965822566763137e-06,4.0406595170132708e-09,2.2352041159619772e-13,1.1702798300065909e-06,1.9873515503583394e-06,4.8796593838038478e-09,3.3189063951420429e-06,1.0280829430443986e-09,4.1778060637832581e-17,2.3584023436012672e-11,7.4226393081920108e-18,2.4842535866441591e-11,2.1763068035365844e-13,2.1766989349174699e-13,2.7766394289482623e-17,1.1446587690978757e-17,6.5134647710241375e-13,4.4879628011267934e-31,4.1883791208270998e-31,4.1883944213715991e-31,1.4087136499727462e-17,6.789542417598753e-12,2.0300632965187953e-20,2.6378473608746326e-20,7.589934497676244e-13,4.5446698098741691e-13,1.5610804420480135e-22,2.3045970445244028e-19,1.6571662255422952e-29,1.0111508645985641e-24,7.4974392013276582e-24,6.4840577126129667e-24,1.9795567665320301e-27,3.7789709682833888e-31,1.406233668688873e-31,5.482601491999891e-29,7.3714024896177205e-36,5.4748142911054022e-40,8.2631523688277746e-38,5.7135852169074726e-37,3.8649488462880847e-34,2.0814565050169464e-19,3.7750685223083198e-22,1.1199084669510733e-22,1.177235240594512e-23,1.8410756819563922e-20,1.9619945289436079e-20,4.3853804031378568e-16,2.7743607252275323e-18,2.5756608464662217e-18
2.6614419800600176e-12,0.9836421736517419,154.0,0.0,0.0,0.0,0.99998976733603984,1.0,18.99999999471958,5.4467036900781264e-07,1.5321603426033857e-06,1.5289720843284752e-06,4.2149735962626457e-09,2.2836993881375495e-13,1.1707788999066811e-06,2.0396392319884261e-06,4.8893751087492039e-09,3.4062276896699866e-06,1.0582511980621895e-09,4.3580379114321805e-17,2.4399667810138947e-11,7.6404512450830529e-18,2.5926530065154996e-11,2.3206875502347849e-13,2.3211076296833482e-13,2.9688669296280119e-17,1.2319105375931245e-17,6.799195187022158e-13,5.2141479597813799e-31,4.8661026078305268e-31,4.8661207705205945e-31,1.5034314939327768e-17,6.965842969941359e-12,2.1292227041065948e-20,2.7159948885956899e-20,7.9781214610402176e-13,4.7771027026449353e-13,1.7018407788550646e-22,2.4576580937284854e-19,1.8456240495808882e-29,1.0816100621375826e-24,8.1741668589941444e-24,7.090077692114474e-24,2.212687180919636e-27,4.3174379288677198e-31,1.6067514188497829e-31,6.1066665959015529e-29,8.6093392887884987e-36,6.4026942064987158e-40,9.4462964910506085e-38,6.58020017671336e-37,4.4161514062077587e-34,2.1726324579022377e-19,4.0239930198788435e-22,1.1731133287707715e-22,1.2447192324823561e-23,1.9646807631174142e-20,2.0486366650262582e-20,4.5766686174979582e-16,2.9463021676814215e-18,2.7464854844287025e-18
2.7179712356515788e-12,0.9836421736505719,154.0,0.0,0.0,0.0,0.99998955051983418,1.0,18.999999994511285,5.562391081944551e-07,1.564695442794623e-06,1.5613583189778023e-06,4.3928424218588766e-09,2.3321945321019413e-13,1.1712208864026636e-06,2.0919479024834027e-06,4.8983456950010138e-09,3.4935840409576843e-06,1.0884907269676301e-09,4.5419452112193871e-17,2.5224627829219054e-11,7.8587777769939341e-18,2.7033417372936493e-11,2.4712992563670232e-13,2.4717485939852358e-13,3.1697615208200996e-17,1.3235961418321273e-17,7.091058424916401e-13,6.0387312900465408e-31,5.6356600838263337e-31,5.6356815663718874e-31,1.6023450454495253e-17,7.1433752801960367e-12,2.2311865565308858e-20,2.79436284344734e-20,8.3763709013995711e-13,5.0155603480519316e-13,1.8519469256925434e-22,2.6173395139097933e-19,2.0508809422400593e-29,1.1553048476587114e-24,8.895897305048167e-24,7.7378428429783808e-24,2.4673545105605702e-27,4.9185116914812897e-31,1.8306063003718857e-31,6.7864335399086789e-29,1.0021689957380948e-35,7.4628839704874553e-40,1.0767700856819528e-37,7.5560941834722455e-37,5.0315201876873011e-34,2.2657570669994246e-19,4.2835301912750419e-22,1.2275598706908474e-22,1.314659375076832e-23,2.0936834312997958e-20,2.1371315821696496e-20,4.7719973956593934e-16,3.1247030566908858e-18,2.9246799396085293e-18
2.77450049124314e-12,0.9836421736493819,154.0,0.0,0.0,0.0,0.99998933370526133,1.0,18.99999999429938,5.6780784296986845e-07,1.5972304620484635e-06,1.5937409682354398e-06,4.5742583853010003e-09,2.3806895554147196e-13,1.1716123156675848e-06,2.1442751606593237e-06,4.9066282839051882e-09,3.5809714389990801e-06,1.1187964581380301e-09,4.7295200962882093e-17,2.6058842045437401e-11,8.0775822869818877e-18,2.8163182142793599e-11,2.6282720922261843e-13,2.6287520284663691e-13,3.379512680670047e-17,1.419829603103513e-17,7.3890544799558227e-13,6.9725685223452161e-31,6.5071834572544536e-31,6.5072087786795028e-31,1.7055487031968365e-17,7.3221394427316959e-12,2.3359854131847363e-20,2.8729383288490769e-20,8.7846855692648467e-13,5.2600443768396248e-13,2.0118073410684534e-22,2.7837805622710834e-19,2.2740397042968791e-29,1.2323106582058651e-24,9.6646028910087144e-24,8.4292486196028675e-24,2.7450255119216564e-27,5.5879008890357326e-31,2.0799294093681547e-31,7.5255664651326671e-29,1.1628516384521065e-35,8.6708555150741664e-40,1.2240041594864504e-37,8.6523929419500353e-37,5.7169167349747839e-34,2.3608299930910085e-19,4.5538936395286539e-22,1.2832478759720557e-22,1.3870974311736263e-23,2.2281978370607226e-20,2.2274781820663654e-20,4.9713643517663116e-16,3.3096457887218089e-18,3.1103982108089951e-18
2.831029746834701e-12,0.9836421736481716,154.0,0.0,0.0,0.0,0.99998911689216707,1.0,18.999999994083876,5.7937657333407175e-07,1.6297654050758256e-06,1.6261200396962409e-06,4.7592138943635666e-09,2.4291844650979178e-13,1.1719589677720848e-06,2.1966188798467511e-06,4.9142756349098586e-09,3.6683863322306469e-06,1.1491636807588274e-09,4.920754716610046e-17,2.6902253722441314e-11,8.2968307631271605e-18,2.93158087422383e-11,2.7917361391411163e-13,2.7922480447912409e-13,3.5983097577575476e-17,1.5207249250877948e-17,7.6931833483108221e-13,8.027451141962079e-31,7.4916780463692639e-31,7.4917077937012955e-31,1.8131370726626462e-17,7.5021355518028208e-12,2.4436499666974507e-20,2.9517093655226505e-20,9.2030677780315546e-13,5.5105561580065862e-13,2.1818395222372937e-22,2.9571204409035973e-19,2.5162507868239024e-29,1.312703097926241e-24,1.0482299897596696e-23,9.1662341738456141e-24,3.0472328000412412e-27,6.3316975951194833e-31,2.3569953364132649e-31,8.3278884220130873e-29,1.3451691440501009e-35,1.0043511438188767e-39,1.3876851713969566e-37,9.8810988638303874e-37,6.4785974965579397e-34,2.4578508978066718e-19,4.8352964956492182e-22,1.3401771281059873e-22,1.4620751387722033e-23,2.3683380629196377e-20,2.3196753746790673e-20,5.1747671177967393e-16,3.5012111308852911e-18,3.3037942061921544e-18
2.887559002426262e-12,0.9836421736469413,154.0,0.0,0.0,0.0,0.99998890008041297,1.0,18.999999993864773,5.9094529928708162e-07,1.6623002762524767e-06,1.6584955409388039e-06,4.9477013730618035e-09,2.4776792676757605e-13,1.1722659619644623e-06,2.2489771765135406e-06,4.9213364615751085e-09,3.7558255751310583e-06,1.1795880191558319e-09,5.1156412389476373e-17,2.7754810474066889e-11,8.5164916132147868e-18,3.049128155325875e-11,2.9618213895596927e-13,2.9623666657280333e-13,3.826341971218003e-17,1.6263960874801243e-17,8.0034450270089543e-13,9.2161653796318572e-31,8.6010776446168019e-31,8.6011124801465467e-31,1.925204965392211e-17,7.6833637015433908e-12,2.5542110429349024e-20,3.0306648265436455e-20,9.6315194539557577e-13,5.7670968287314464e-13,2.3624700236017997e-22,3.1374982968293974e-19,2.7787133325230591e-29,1.3965579374603084e-24,1.1351048630665293e-23,9.9507824500940395e-24,3.3755763500226965e-27,7.1563942654785453e-31,2.6642285372176111e-31,9.1973848745770825e-29,1.5515019533066445e-35,1.1599283977059571e-39,1.569255929153021e-37,1.1255141129958886e-36,7.3232313772160593e-34,2.5568194436047073e-19,5.1279514196778951e-22,1.3983474108824576e-22,1.5396342112557726e-23,2.5142181238583058e-20,2.413722078073458e-20,5.3822033432035465e-16,3.6994782516979457e-18,3.5050217439518689e-18
2.9440882580178233e-12,0.9836421736456907,154.0,0.0,0.0,0.0,0.99998868326987367,1.0,18.999999993642092,6.0251402082891394e-07,1.6948350796428768e-06,1.6908674795255067e-06,5.1397132616168968e-09,2.5261739692062499e-13,1.1725378322140973e-06,2.3013483824700426e-06,4.9278557418264909e-09,3.843286381803546e-06,1.2100654089528908e-09,5.3141718468208874e-17,2.8616463930757178e-11,8.7365354925872498e-18,3.1689584972291978e-11,3.1386577471316522e-13,3.1392378252309029e-13,4.0637984108636911e-17,1.7369570402957536e-17,8.3198395138752259e-13,1.0552553605792209e-30,9.848301830157457e-31,9.8483424993045883e-31,2.0418473982337229e-17,7.8658239859611916e-12,2.6676996009997588e-20,3.1097943767121885e-20,1.0070042180423844e-12,6.0296673208821107e-13,2.5541344750963537e-22,3.3250532220422483e-19,3.0626762190700258e-29,1.4839511133337281e-24,1.227295351677904e-23,1.0784920279979081e-23,3.731725001737534e-27,8.0689010560000556e-31,3.0042098468492104e-31,1.0138207212332198e-28,1.7844362454776738e-35,1.3358238646819776e-39,1.7702526525764395e-37,1.2788427596196334e-36,8.2579176868215174e-34,2.6577352937546839e-19,5.4320706017370164e-22,1.4577585084399705e-22,1.6198163375678554e-23,2.6659519678108104e-20,2.5096172182555213e-20,5.5936706945645136e-16,3.9045247512604566e-18,3.7142345529733448e-18
3.0006175136093845e-12,0.9836421736444202,154.0,0.0,0.0,0.0,0.99998846646043738,1.0,18.999999993415852,6.1408273795958248e-07,1.7273698190223291e-06,1.7232358630025439e-06,5.3352420164213e-09,2.5746685753162732e-13,1.1727785941310215e-06,2.353731020247292e-06,4.9338750044290612e-09,3.9307662848571734e-06,1.2405920749249987e-09,5.5163387404701793e-17,2.9487169431547396e-11,8.956935144248534e-18,3.291070341019741e-11,3.3223750267912176e-13,3.3229913685221046e-13,4.3108680373045694e-17,1.8525216987858525e-17,8.6423668074766061e-13,1.2051578174493422e-30,1.1247315562499825e-30,1.1247362902321641e-30,2.163159592586321e-17,8.049516498932644e-12,2.7841467332316201e-20,3.1890884159007532e-20,1.0518637237168523e-12,6.2982683844987673e-13,2.7572776005520969e-22,3.5199242535471601e-19,3.3694391044666974e-29,1.5749587273511936e-24,1.3250163198442687e-23,1.1670718476733721e-23,4.1174179677257604e-27,9.0765635177561284e-31,3.3796831377980339e-31,1.1154676269764612e-28,2.0467770639125859e-35,1.5342182668434415e-39,1.992308965335116e-37,1.4495898576499822e-36,9.2902044867568744e-34,2.760598112321254e-19,5.7478657630754724e-22,1.5184102053028308e-22,1.7026631823855148e-23,2.8236534761437509e-20,2.607359729012881e-20,5.8091668552412154e-16,4.1164266908655555e-18,3.9315862734794989e-18
3.0571467692009456e-12,0.9836421736431298,154.0,0.0,0.0,0.0,0.9999882496520025,1.0,18.999999993186051,6.2565145067910047e-07,1.7599044978975493e-06,1.7556006988999593e-06,5.5342801100041573e-09,2.6231630912350496e-13,1.17299180423557e-06,2.4061237812898402e-06,4.9394325934949509e-09,4.018263098988611e-06,1.2711645104268759e-09,5.7221341368193169e-17,3.0366885739667837e-11,9.1776652503433414e-18,3.4154621292231251e-11,3.5131029548395248e-13,3.5137570521739754e-13,4.5677396820687473e-17,1.9732039388996268e-17,8.9710269070705155e-13,1.3729387762924922e-30,1.2813191109182117e-30,1.2813246057563644e-30,2.2892369736504747e-17,8.2344413341979537e-12,2.9035836652070722e-20,3.2685380269962393e-20,1.0977305635001913e-12,6.5729006085924016e-13,2.9723532360437611e-22,3.7222503733986631e-19,3.7003534743994962e-29,1.6696570459921911e-24,1.4284870628981025e-23,1.2610291929197335e-23,4.5344663442813364e-27,1.0187180669685416e-30,3.7935621221849293e-31,1.2251285853415206e-28,2.341561994349021e-35,1.7574778311220694e-39,2.2371599734316933e-37,1.6393582536988235e-36,1.0428107334834827e-33,2.8654075641490308e-19,6.0755481571101123e-22,1.5803022864074393e-22,1.788216386289322e-23,2.9874364641268725e-20,2.706948551760122e-20,6.028689525046363e-16,4.3352586220462405e-18,4.1572304576644817e-18
3.1136760247925068e-12,0.9836421736418193,154.0,0.0,0.0,0.0,0.9999880328444789,1.0,18.999999992952706,6.3722015898747924e-07,1.7924391195257738e-06,1.7879619947316851e-06,5.7368200309967803e-09,2.6716575218173348e-13,1.1731806124456878e-06,2.4585255066440286e-06,4.9445639127017261e-09,4.105774888731314e-06,1.3017794582853653e-09,5.9315502694421122e-17,3.1255574779961274e-11,9.3987022941920757e-18,3.5421323058021486e-11,3.7109711690268467e-13,3.7116645441907681e-13,4.8346020477226595e-17,2.099117593235252e-17,9.3058198125569473e-13,1.5603386252394497e-30,1.4562172345322774e-30,1.4562235950888278e-30,2.4201751696807485e-17,8.4205985853566978e-12,3.0260417557396707e-20,3.3481349274663368e-20,1.1446048146573974e-12,6.8535644395633238e-13,3.1998243482182563e-22,3.932170508737936e-19,4.0568236916012902e-29,1.768122499808675e-24,1.5379313167070664e-23,1.3605799695467004e-23,4.9847546257106402e-27,1.1409023449484357e-30,4.24893729841544e-31,1.3432706276506081e-28,2.6720754077202434e-35,2.0081661276305403e-39,2.5066464305977985e-37,1.849865373481041e-36,1.1680128429602897e-33,2.9721633148484497e-19,6.4153285704632837e-22,1.6434345371202016e-22,1.8765175659301355e-23,3.1574146813943761e-20,2.8083826353879361e-20,6.2522364199192937e-16,4.5610936150748901e-18,4.3913205703146791e-18
3.170205280384068e-12,0.9836421736404892,154.0,0.0,0.0,0.0,0.99998781603778431,1.0,18.999999992715825,6.4878886288473023e-07,1.8249736869325099e-06,1.8203197579955733e-06,5.9428542840981953e-09,2.7201518715716578e-13,1.1733478085593901e-06,2.5109351698556299e-06,4.949301650778556e-09,4.1932999398943804e-06,1.3324338930514594e-09,6.1445793885261232e-17,3.2153201396440745e-11,9.6200244321545887e-18,3.6710793161543482e-11,3.9161092186346411e-13,3.916843424090347e-13,5.1116437079909159e-17,2.2303764474276894e-17,9.6467455244340022e-13,1.7692304196433357e-30,1.6511741468710876e-30,1.6511814901498248e-30,2.5560700112409234e-17,8.6079883458637062e-12,3.1515524968798416e-20,3.4278714238472425e-20,1.1924865333612044e-12,7.1402601975124949e-13,3.4401630526050138e-22,4.1498235318288373e-19,4.4403080472145404e-29,1.8704316828246424e-24,1.6535772670924922e-23,1.4659445096196845e-23,5.4702422217517499e-27,1.2750853543262676e-30,4.7490830425723814e-31,1.4703787901089904e-28,3.0418632793203084e-35,2.2890564248373826e-39,2.8027189907709233e-37,2.0829491835662458e-36,1.3055276154897612e-33,3.0808650307825569e-19,6.7674173239966193e-22,1.7078067432493346e-22,1.9676083141927455e-23,3.3337018123971364e-20,2.9116609361159481e-20,6.4798052716093854e-16,4.7940032869237352e-18,4.6340099894174786e-18
3.226734535975629e-12,0.9836421736391391,154.0,0.0,0.0,0.0,0.99998759923184521,1.0,18.99999999247542,6.6035756237086286e-07,1.8575082029280219e-06,1.8526739961734336e-06,6.1523753900407851e-09,2.768646144689601e-13,1.1734958634238074e-06,2.5633518618224648e-06,4.9536759897010647e-09,4.2808367342662379e-06,1.3631250045149527e-09,6.3612137608349488e-17,3.305973312843859e-11,9.8416113746138608e-18,3.8023016071096255e-11,4.1286465645574137e-13,4.1294231829857444e-13,5.3990531078758759e-17,2.3670942369268221e-17,9.9938040437565938e-13,2.0016272921562804e-30,1.8680688172979728e-30,1.8680772735920763e-30,2.6970175304614836e-17,8.7966107090253059e-12,3.2801475139147386e-20,3.5077403699497001e-20,1.2413757571046592e-12,7.4329880906883058e-13,3.6938506319081536e-22,4.3753482600929378e-19,4.8523198141533573e-29,1.976661351937612e-24,1.7756575592132986e-23,1.5773475807546537e-23,5.9929649781422675e-27,1.4221942594507127e-30,5.2974648448372774e-31,1.6069564687694212e-28,3.454748596190432e-35,2.6031445744103387e-39,3.1274425478286615e-37,2.3405743543849492e-36,1.4563085025502235e-33,3.1915123790546436e-19,7.1320242738411994e-22,1.7734186910523128e-22,2.0615302003564623e-23,3.5164114768460398e-20,3.0167824173491035e-20,6.7113938273670048e-16,5.034057828696996e-18,4.8854520067581269e-18
3.28326379156719e-12,0.9836421736377693,154.0,0.0,0.0,0.0,0.99998738242659491,1.0,18.999999992231501,6.7192625744588612e-07,1.8900426701226418e-06,1.8850247167310653e-06,6.365375885555984e-09,2.8171403450618449e-13,1.1736269654001148e-06,2.6157747773778062e-06,4.9577147969229317e-09,4.3683839272087735e-06,1.3938501823917767e-09,6.5814456696757152e-17,3.3975140003918801e-11,1.0063444275407577e-17,3.9357976269279086e-11,4.3487125793844235e-13,4.3495332236665914e-13,5.6970185637769472e-17,2.5093846441244085e-17,1.0346995372098072e-12,2.2596901306155519e-30,2.108918132131198e-30,2.1089278462563144e-30,2.8431139602994593e-17,8.9864657679958439e-12,3.4118585653680269e-20,3.5877351282192369e-20,1.2912725068380334e-12,7.7317482282826202e-13,3.9613775542804613e-22,4.6088834561436206e-19,5.2944283024620725e-29,2.0868884263220039e-24,1.9044093069154263e-23,1.6950183953780207e-23,6.5550367003235825e-27,1.5832091792896326e-30,5.8977466912303903e-31,1.7535257752433197e-28,3.9148473646136974e-35,2.9536624386758526e-39,3.4830006627548198e-37,2.6248386278863581e-36,1.6213636034761452e-33,3.3041050274966777e-19,7.5093588124241912e-22,1.8402701672400466e-22,2.1583247702527051e-23,3.7056572301466784e-20,3.1237460495374852e-20,6.9469998496418565e-16,5.2813260325447118e-18,5.1457998285049441e-18
3.3397930471587513e-12,0.9836421736363797,154.0,0.0,0.0,0.0,0.99998716562197409,1.0,18.99999999198408,6.8349494810980871e-07,1.9225770909409961e-06,1.9173719271182949e-06,6.5818483233400502e-09,2.8656344763002709e-13,1.1737430526606971e-06,2.6682032034072416e-06,4.9614438028674089e-09,4.4559403278123413e-06,1.4246070021006309e-09,6.8052674148634098e-17,3.4899394348637651e-11,1.0285505629138271e-17,4.0715658252968637e-11,4.5764365474812157e-13,4.5773028606804027e-13,6.0057282636096359e-17,2.6573612957929749e-17,1.0706319511514584e-12,2.5457355282730055e-30,2.3758843163037502e-30,2.3758954489207383e-30,2.9944557338006043e-17,9.1775536157744804e-12,3.5467175429996281e-20,3.6678495332093209e-20,1.3421767888614876e-12,8.0365406317642809e-13,4.2432434915792246e-22,4.850567827819304e-19,5.7682599166680234e-29,2.2011899868343974e-24,2.040074102046928e-23,1.8191906199516612e-23,7.1586506802694276e-27,1.7591651843511301e-30,6.5537985909599389e-31,1.9106278931559472e-28,4.426585229630843e-35,3.3440918737522793e-39,3.8717000784124131e-37,2.9379793932533529e-36,1.8017577405008857e-33,3.4186426446584697e-19,7.8996298694920666e-22,1.9083609589785117e-22,2.2580335464196507e-23,3.9015525638255736e-20,3.2325508100394491e-20,7.1866211157883977e-16,5.5358753180681675e-18,5.4152065757831556e-18
3.3963223027503125e-12,0.9836421736349704,154.0,0.0,0.0,0.0,0.99998694881792838,1.0,18.999999991733155,6.9506363436263792e-07,1.9551114676352153e-06,1.9497156347690088e-06,6.8017852720199157e-09,2.9141285417650524e-13,1.1738458417931966e-06,2.7206365083243451e-06,4.9648867648073688e-09,4.5435048813200133e-06,1.4553932115515368e-09,7.0326713126822566e-17,3.5832470609939155e-11,1.0507779175798867e-17,4.2096046533296538e-11,4.811947665071011e-13,4.812861320413741e-13,6.3253702669243282e-17,2.8111377608036591e-17,1.1071776464511958e-12,2.8622440108911355e-30,2.6712826135387435e-30,2.6712953425708638e-30,3.1511394833639288e-17,9.3698743452022467e-12,3.6847564718054138e-20,3.7480778579463396e-20,1.3940885965013204e-12,8.3473652449166666e-13,4.5399573376039576e-22,5.1005400282158627e-19,6.2754992151262393e-29,2.3196432754206845e-24,2.1828980237387886e-23,1.9501023841631923e-23,7.8060812264267472e-27,1.9511543316984686e-30,7.2697042496705649e-31,2.0788234353428658e-28,4.9947147185137847e-35,3.7781792815230096e-39,4.2959753220982797e-37,3.2823804740875351e-36,1.9986145741661657e-33,3.5351248997975291e-19,8.3030459131304887e-22,1.9776908538884424e-22,2.3606980282540177e-23,4.1042109059481611e-20,3.3431956829879556e-20,7.4302554177781084e-16,5.7977717582265655e-18,5.6938252852376564e-18
