Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327)
2.2025988307385259e-10,0.8982260570669889,154.0,0.0,0.0,0.0,0.9999812983842169,1.0,18.999999071176838,2.9930277834519667e-06,6.8355263519746601e-06,5.9400995833310281e-06,9.1194081131239658e-07,2.5560117754800773e-12,6.4737964751934708e-09,9.5114899045235215e-07,3.3302687558620406e-12,1.045179959925152e-06,1.6879743165509398e-08,1.9739047853164366e-14,9.6461982561381606e-10,2.358189816448511e-16,3.0551370881997324e-10,6.2704750097192445e-11,6.2723296477394993e-11,1.8546380202563904e-14
2.2035888789502114e-10,0.8982260570636719,154.0,0.0,0.0,0.0,0.99998128997789248,1.0,18.999999070530517,2.9943729952190809e-06,6.8385987400408136e-06,5.9425406332327153e-06,9.1257948038919232e-07,2.5570292415079587e-12,6.4737964285327765e-09,9.5157787476332356e-07,3.330268727866206e-12,1.0456512452525571e-06,1.6887392021382235e-08,1.975287197292153e-14,9.6548708517365549e-10,2.3592583998882e-16,3.0575363263106088e-10,6.2783750189680084e-11,6.2802319959726593e-11,1.8569770046539455e-14
2.204578927161897e-10,0.8982260570603544,154.0,0.0,0.0,0.0,0.99998128157156774,1.0,18.999999069884094,2.9957182068719973e-06,6.8416711277489364e-06,5.9449815801582142e-06,9.1321825225940599e-07,2.5583530619590546e-12,6.4737963818720823e-09,9.5200675907010183e-07,3.3302686998703711e-12,1.0461225305765637e-06,1.6895040877125946e-08,1.9766698186032185e-14,9.6635473441112183e-10,2.360326989294674e-16,3.0599362536077065e-10,6.2862812306491883e-11,6.2881405484765757e-11,1.8593178273879637e-14
2.2055689753735826e-10,0.8982260570570365,154.0,0.0,0.0,0.0,0.99998127316524299,1.0,18.999999069237568,2.9970634184107154e-06,6.8447435156481541e-06,5.9474224242100092e-06,9.1385712682056037e-07,2.5594341109192414e-12,6.4737963352113873e-09,9.5243564337268687e-07,3.330268671874535e-12,1.0465938158971724e-06,1.6902689732740402e-08,1.9780526726386102e-14,9.6722277332619874e-10,2.3613955739225906e-16,3.0623368698013593e-10,6.2941936469682804e-11,6.2960553074573923e-11,1.8616604891130104e-14
2.2065590235852682e-10,0.8982260570537179,154.0,0.0,0.0,0.0,0.99998126475891791,1.0,18.999999068590945,2.9984086298352344e-06,6.8478159033947848e-06,5.9498631654459312e-06,9.1449610401482873e-07,2.5606160689114287e-12,6.4737962885506889e-09,9.5286452767107846e-07,3.3302686438786988e-12,1.047065101214383e-06,1.6910338588225689e-08,1.9794357444708046e-14,9.6809120191887713e-10,2.3624641605222537e-16,3.0647381747280326e-10,6.3021122691705884e-11,6.3039762741607849e-11,1.8640049901986769e-14
2.2075490717969538e-10,0.8982260570503989,154.0,0.0,0.0,0.0,0.99998125635259283,1.0,18.999999067944216,2.9997538411455556e-06,6.8508882912329933e-06,5.9523038039454464e-06,9.1513518376275166e-07,2.5616547730267183e-12,6.4737962418899922e-09,9.5329341196527691e-07,3.3302686158828623e-12,1.0475363865281955e-06,1.691798744358174e-08,1.9808190444809723e-14,9.68960020189145e-10,2.3635327442607779e-16,3.0671401681629741e-10,6.3100370989677246e-11,6.3119034502988726e-11,1.8663513311529484e-14
2.2085391200086394e-10,0.8982260570470791,154.0,0.0,0.0,0.0,0.99998124794626742,1.0,18.999999067297384,3.0010990523416786e-06,6.8539606787949927e-06,5.9547443397946303e-06,9.1577436597825662e-07,2.5629180089707138e-12,6.4737961952292922e-09,9.5372229625528203e-07,3.3302685878870245e-12,1.04800767183861e-06,1.6925636298808655e-08,1.9822025565457071e-14,9.6982922813698767e-10,2.3646013324592156e-16,3.0695428498626531e-10,6.3179681382144465e-11,6.3198368377269685e-11,1.8686995125262969e-14
2.209529168220325e-10,0.898226057043759,154.0,0.0,0.0,0.0,0.999981239539942,1.0,18.999999066650449,3.0024442634236033e-06,6.857033066582331e-06,5.9571847730792611e-06,9.1641365057557423e-07,2.5639042292000189e-12,6.4737961485685922e-09,9.5415118054109401e-07,3.3302685598911867e-12,1.0484789571456259e-06,1.6933285153906295e-08,1.9835863022744391e-14,9.7069882576239273e-10,2.3656699150712647e-16,3.0719462195843112e-10,6.325905388759844e-11,6.3277764382947066e-11,1.871049534867509e-14
2.2105192164320106e-10,0.8982260570404383,154.0,0.0,0.0,0.0,0.99998123113361626,1.0,18.999999066003411,3.0037894743913289e-06,6.8601054540904134e-06,5.9596251039028793e-06,9.1705303745116837e-07,2.5651180273116781e-12,6.4737961019078914e-09,9.5458006482271234e-07,3.3302685318953486e-12,1.048950242449244e-06,1.6940934008874806e-08,1.9849702594672988e-14,9.7156881306534261e-10,2.3667385022533033e-16,3.0743502770347728e-10,6.3338488528373304e-11,6.3357222542361674e-11,1.8734013988394363e-14
2.2115092646436962e-10,0.8982260570371172,154.0,0.0,0.0,0.0,0.99998122272729051,1.0,18.99999906535627,3.0051346852448566e-06,6.8631778416438613e-06,5.9620653323231864e-06,9.1769252654734243e-07,2.5662347845547095e-12,6.4737960552471872e-09,9.5500894910013764e-07,3.3302685038995088e-12,1.049421527749464e-06,1.6948582863714091e-08,1.986354442157052e-14,9.7243919004582882e-10,2.3678070874510649e-16,3.076755022050584e-10,6.3417985316922922e-11,6.3436742867971004e-11,1.875755104811693e-14
2.2124993128553818e-10,0.8982260570337953,154.0,0.0,0.0,0.0,0.99998121432096443,1.0,18.999999064709034,3.0064798959841862e-06,6.8662502290089519e-06,5.9645054584193367e-06,9.1833211778494818e-07,2.5674882205588962e-12,6.4737960085864847e-09,9.554378333733697e-07,3.3302684759036698e-12,1.0498928130462859e-06,1.6956231718424213e-08,1.9877388399445714e-14,9.7330995670383917e-10,2.368875675418775e-16,3.0791604544074703e-10,6.3497544270336225e-11,6.3516325376869079e-11,1.878110653291459e-14
2.2134893610670674e-10,0.8982260570304732,154.0,0.0,0.0,0.0,0.99998120591463835,1.0,18.99999906406169,3.0078251066093174e-06,6.8693226165361857e-06,5.9669454822770433e-06,9.1897181107827551e-07,2.5685278379377843e-12,6.4737959619257789e-09,9.5586671764240853e-07,3.33026844790783e-12,1.0503640983397097e-06,1.6963880573005084e-08,1.9891234680226986e-14,9.7418111303935938e-10,2.3699442589854504e-16,3.0815665738624984e-10,6.3577165407125606e-11,6.3595970087573837e-11,1.8804680448281603e-14
2.214479409278753e-10,0.8982260570271506,154.0,0.0,0.0,0.0,0.99998119750831194,1.0,18.999999063414243,3.0091703171202496e-06,6.8723950037475449e-06,5.9693854039817244e-06,9.1961160634191514e-07,2.5698316521828912e-12,6.4737959152650731e-09,9.5629560190725412e-07,3.330268419911989e-12,1.050835383629735e-06,1.6971529427456825e-08,1.9905083051737498e-14,9.7505265905237581e-10,2.3710128479922796e-16,3.0839733801734943e-10,6.3656848745747414e-11,6.3675677018547056e-11,1.882827279969559e-14
2.2154694574904385e-10,0.8982260570238272,154.0,0.0,0.0,0.0,0.99998118910198552,1.0,18.999999062766694,3.0105155275169839e-06,6.8754673911241103e-06,5.9718252236365002e-06,9.2025150347275434e-07,2.5709185819288074e-12,6.4737958686043665e-09,9.5672448616790604e-07,3.330268391916148e-12,1.0513066689163624e-06,1.6979178281779307e-08,1.9918933723887782e-14,9.7592459474287253e-10,2.372081432486996e-16,3.0863808730479633e-10,6.3736594308496301e-11,6.3755446192090004e-11,1.8851883593773333e-14
2.216459505702124e-10,0.8982260570205034,154.0,0.0,0.0,0.0,0.99998118069565878,1.0,18.999999062119048,3.01186073779952e-06,6.8785397783565386e-06,5.9742649412988361e-06,9.2089150241332797e-07,2.5720979731028148e-12,6.4737958219436574e-09,9.5715337042436495e-07,3.3302683639203058e-12,1.0517779541995918e-06,1.698682713597262e-08,1.9932786558827188e-14,9.7679692011084025e-10,2.3731500188892161e-16,3.0887890523228142e-10,6.3816402107805089e-11,6.3835277620639226e-11,1.8875512834204754e-14
2.2174495539138097e-10,0.8982260570171792,154.0,0.0,0.0,0.0,0.99998117228933203,1.0,18.999999061471296,3.0132059479678578e-06,6.8816121656675173e-06,5.9767045570475713e-06,9.2153160308480416e-07,2.5731471349764571e-12,6.4737957752829483e-09,9.5758225467663062e-07,3.3302683359244636e-12,1.052249239479423e-06,1.6994475990036705e-08,1.9946641653522942e-14,9.7766963515626633e-10,2.3742186025430512e-16,3.0911979177742756e-10,6.389627216073395e-11,6.3915171321259949e-11,1.88991605260531e-14
2.2184396021254953e-10,0.8982260570138544,154.0,0.0,0.0,0.0,0.99998116388300518,1.0,18.999999060823441,3.0145511580219974e-06,6.88468455272308e-06,5.9791440709680774e-06,9.2217180540181786e-07,2.5744000361843257e-12,6.4737957286222367e-09,9.5801113892470305e-07,3.330268307928621e-12,1.0527205247558562e-06,1.7002124843971637e-08,1.9960498857758697e-14,9.7854273987913694e-10,2.3752871904713769e-16,3.0936074691599537e-10,6.3976204485764039e-11,6.3995127312438793e-11,1.8922826674803349e-14
2.219429650337181e-10,0.8982260570105288,154.0,0.0,0.0,0.0,0.99998115547667799,1.0,18.99999906017549,3.0158963679619387e-06,6.8877569399787043e-06,5.9815834831454245e-06,9.2281210927930209e-07,2.5754012002225346e-12,6.4737956819615251e-09,9.5844002316858224e-07,3.3302682799327772e-12,1.0531918100288909e-06,1.700977369777731e-08,1.9974358372616688e-14,9.7941623427943883e-10,2.3763557730361969e-16,3.09601770623822e-10,6.405619910132048e-11,6.4075145612606364e-11,1.8946511285923863e-14
2.2204196985488665e-10,0.8982260570072028,154.0,0.0,0.0,0.0,0.9999811470703508,1.0,18.999999059527433,3.0172415777876818e-06,6.8908293269759929e-06,5.9840227936823212e-06,9.2345251461455865e-07,2.5766090220827445e-12,6.4737956353008127e-09,9.5886890740826778e-07,3.3302682519369334e-12,1.0536630952985277e-06,1.7017422551453837e-08,1.9988219991201298e-14,9.8029011835715546e-10,2.3774243599842353e-16,3.0984286287172315e-10,6.4136256029660133e-11,6.4155226244026111e-11,1.8970214366020195e-14
2.221409746760552e-10,0.8982260570038767,154.0,0.0,0.0,0.0,0.99998113866402327,1.0,18.999999058879279,3.0185867874992266e-06,6.8939017140097064e-06,5.9864620026360034e-06,9.2409302135035311e-07,2.5777287418097478e-12,6.4737955886400995e-09,9.5929779164376029e-07,3.3302682239410892e-12,1.0541343805647664e-06,1.7025071405001142e-08,2.0002083844071251e-14,9.8116439211227752e-10,2.3784929450284215e-16,3.1008402364342661e-10,6.4216375283194802e-11,6.4235369219113525e-11,1.8993935918776033e-14
2.2223997949722377e-10,0.8982260570005498,154.0,0.0,0.0,0.0,0.99998113025769575,1.0,18.999999058231019,3.0199319970965732e-06,6.8969741008676538e-06,5.9889011100849917e-06,9.2473362940817049e-07,2.5789725506300646e-12,6.4737955419793829e-09,9.5972667587505956e-07,3.3302681959452437e-12,1.054605665827607e-06,1.7032720258419285e-08,2.0015949834327068e-14,9.8203905554479302e-10,2.3795615327285273e-16,3.1032525291660502e-10,6.4296556878955711e-11,6.4315574554904907e-11,1.901767594924603e-14
2.2233898431839233e-10,0.8982260569972224,154.0,0.0,0.0,0.0,0.99998112185136789,1.0,18.999999057582663,3.0212772065797215e-06,6.9000464878680578e-06,5.9913401161143147e-06,9.2537433870298869e-07,2.5800222262588108e-12,6.473795495318668e-09,9.601555601021656e-07,3.3302681679493983e-12,1.0550769510870496e-06,1.7040369111708175e-08,2.0029818103274024e-14,9.829141086546877e-10,2.3806301162066599e-16,3.1056655066707348e-10,6.4376800835392735e-11,6.4395842269855599e-11,1.904143446290589e-14
2.2243798913956088e-10,0.8982260569938942,154.0,0.0,0.0,0.0,0.99998111344504004,1.0,18.999999056934204,3.0226224159486716e-06,6.9031188745769147e-06,5.9937790208087037e-06,9.2601514915008228e-07,2.5813117698507702e-12,6.4737954486579498e-09,9.605844443250784e-07,3.3302681399535524e-12,1.0555482363430936e-06,1.7048017964867936e-08,2.0043688453298189e-14,9.8378955144194831e-10,2.3816987049018491e-16,3.1080791687072293e-10,6.4457107170899851e-11,6.4476172382364994e-11,1.9065211465214704e-14
2.2253699396072944e-10,0.898226056990566,154.0,0.0,0.0,0.0,0.99998110503871185,1.0,18.999999056285642,3.0239676252034234e-06,6.9061912614310098e-06,5.996217824270448e-06,9.2665606064716569e-07,2.5824043993338632e-12,6.4737954019972316e-09,9.6101332854379754e-07,3.3302681119577054e-12,1.0560195215957398e-06,1.7055666817898438e-08,2.0057561079653244e-14,9.8466538390655831e-10,2.3827672892685793e-16,3.1104935149843491e-10,6.4537475907696151e-11,6.455656491465888e-11,1.9089006962766853e-14
2.22635998781898e-10,0.8982260569872368,154.0,0.0,0.0,0.0,0.99998109663238366,1.0,18.99999905563698,3.0253128343439769e-06,6.9092636481494796e-06,5.9986565265565615e-06,9.2729707313723476e-07,2.5835809769627505e-12,6.4737953553365126e-09,9.6144221275832365e-07,3.3302680839618583e-12,1.0564908068449879e-06,1.7063315670799768e-08,2.0071435853947408e-14,9.8554160604850861e-10,2.3838358754641306e-16,3.1129085453397322e-10,6.4617907058172516e-11,6.4637019879131692e-11,1.9112820959239772e-14
2.2273500360306656e-10,0.8982260569839075,154.0,0.0,0.0,0.0,0.99998108822605514,1.0,18.999999054988219,3.0266580433703322e-06,6.9123360349345111e-06,6.0010951277452431e-06,9.2793818654208972e-07,2.5846393161675773e-12,6.4737953086757911e-09,9.6187109696865653e-07,3.3302680559660109e-12,1.0569620920908379e-06,1.707096452357187e-08,2.0085312866336722e-14,9.8641821786778659e-10,2.384904459022868e-16,3.1153242595506047e-10,6.4698400639331321e-11,6.4717537292790947e-11,1.9136653459679572e-14
2.2283400842423512e-10,0.8982260569805773,154.0,0.0,0.0,0.0,0.99998107981972661,1.0,18.999999054339352,3.0280032522824893e-06,6.915408421482884e-06,6.0035336279211825e-06,9.2857940077705015e-07,2.5858826352944297e-12,6.4737952620150696e-09,9.6229998117479617e-07,3.3302680279701622e-12,1.0574333773332898e-06,1.7078613376214818e-08,2.0099191976881826e-14,9.8729521936437922e-10,2.3859730466806869e-16,3.1177406573756605e-10,6.4778956669591229e-11,6.4798117174060725e-11,1.9160504469552681e-14
2.2293301324540368e-10,0.8982260569772468,154.0,0.0,0.0,0.0,0.99998107141339776,1.0,18.999999053690388,3.0293484610804481e-06,6.9184808082081386e-06,6.0059720271687697e-06,9.2922071575773059e-07,2.5868973960124898e-12,6.4737952153543472e-09,9.6272886537674258e-07,3.3302679999743135e-12,1.0579046625723432e-06,1.7086262228728508e-08,2.0113073372644173e-14,9.8817261053827181e-10,2.3870416291934332e-16,3.1201577385743473e-10,6.4859575167315027e-11,6.4878759541309294e-11,1.9184373994308947e-14
2.2303201806657224e-10,0.8982260569739159,154.0,0.0,0.0,0.0,0.9999810630070689,1.0,18.999999053041325,3.0306936697642086e-06,6.9215531946940852e-06,6.0084103255898865e-06,9.2986213138225691e-07,2.5880997864511917e-12,6.4737951686936224e-09,9.6315774957449532e-07,3.3302679719784645e-12,1.0583759478079987e-06,1.7093911081113052e-08,2.0126956860902495e-14,9.8905039138944887e-10,2.388110215909547e-16,3.1225755028561307e-10,6.4940256154684329e-11,6.4959464416724819e-11,1.9208262040531596e-14
2.231310228877408e-10,0.8982260569705843,154.0,0.0,0.0,0.0,0.99998105460073972,1.0,18.999999052392155,3.0320388783337718e-06,6.9246255812083465e-06,6.0108485232413096e-06,9.3050364759385376e-07,2.5892221867972877e-12,6.4737951220328976e-09,9.6358663376805504e-07,3.3302679439826142e-12,1.0588472330402561e-06,1.7101559933368373e-08,2.0140842563109431e-14,9.8992856191790046e-10,2.3891788007988704e-16,3.1249939500590131e-10,6.5020999644068959e-11,6.5040231812680808e-11,1.9232168611891846e-14
2.2323002770890936e-10,0.8982260569672522,154.0,0.0,0.0,0.0,0.99998104619441053,1.0,18.99999905174289,3.0333840867891363e-06,6.9276979675582664e-06,6.0132866202009338e-06,9.3114526431463573e-07,2.590457250677954e-12,6.4737950753721694e-09,9.6401551795742153e-07,3.3302679159867639e-12,1.0593185182691155e-06,1.7109208785494526e-08,2.0154730388963828e-14,9.9080712212361459e-10,2.3902473882348409e-16,3.1274130799607193e-10,6.5101805652442587e-11,6.512106174615596e-11,1.9256093713427262e-14
2.2332903253007792e-10,0.8982260569639196,154.0,0.0,0.0,0.0,0.99998103778808101,1.0,18.999999051093525,3.0347292951303025e-06,6.9307703540327679e-06,6.0157246165531026e-06,9.3178698146026184e-07,2.5915160562610831e-12,6.473795028711443e-09,9.6444440214259477e-07,3.3302678879909132e-12,1.0597898034945768e-06,1.7116857637491436e-08,2.0168620469884768e-14,9.9168607200657802e-10,2.3913159716206334e-16,3.1298328923204807e-10,6.5182674198192701e-11,6.5201954235543268e-11,1.9280037350595037e-14
2.2342803735124647e-10,0.8982260569605865,154.0,0.0,0.0,0.0,0.99998102938175149,1.0,18.999999050444053,3.0360745033572704e-06,6.9338427402378079e-06,6.0181625123818677e-06,9.3242879894668682e-07,2.5927926438602893e-12,6.4737949820507148e-09,9.6487328632357478e-07,3.3302678599950613e-12,1.0602610887166396e-06,1.7124506489359194e-08,2.0182512621814548e-14,9.9256541156677608e-10,2.392384560009543e-16,3.1322533868982846e-10,6.5263605299651059e-11,6.5282909299179853e-11,1.9303999528835794e-14
2.2352704217241503e-10,0.8982260569572528,154.0,0.0,0.0,0.0,0.99998102097542163,1.0,18.999999049794486,3.0374197114700401e-06,6.936915126689094e-06,6.0206003077695294e-06,9.3307071669161583e-07,2.5937713111507595e-12,6.4737949353899842e-09,9.6530217050036156e-07,3.3302678319992094e-12,1.0607323739353044e-06,1.7132155341097687e-08,2.0196407082235242e-14,9.9344514080419655e-10,2.3934531414699508e-16,3.1346745634590293e-10,6.5344598974776539e-11,6.536392695502997e-11,1.9327980253479511e-14
2.236260469935836e-10,0.8982260569539186,154.0,0.0,0.0,0.0,0.99998101256909178,1.0,18.999999049144819,3.0387649194686124e-06,6.9399875128526116e-06,6.0230380028160444e-06,9.3371273459509822e-07,2.5949860662239576e-12,6.4737948887292536e-09,9.6573105467295467e-07,3.3302678040033563e-12,1.0612036591505713e-06,1.713980419270704e-08,2.0210303600753266e-14,9.9432525971882249e-10,2.3945217284090785e-16,3.1370964217170448e-10,6.5425655245393591e-11,6.5445007224924572e-11,1.9351979531003405e-14
2.2372505181475215e-10,0.8982260569505839,154.0,0.0,0.0,0.0,0.99998100416276159,1.0,18.999999048495052,3.0401101273529861e-06,6.9430598990625855e-06,6.0254755975778209e-06,9.3435485260073284e-07,2.5961026903235081e-12,6.4737948420685222e-09,9.6615993884135476e-07,3.3302677760075032e-12,1.06167494436244e-06,1.7147453044187161e-08,2.0224202331771204e-14,9.95205768310645e-10,2.3955903130326174e-16,3.1395189615110532e-10,6.5506774123825164e-11,6.5526150121190199e-11,1.937599736506478e-14
2.238240566359207e-10,0.8982260569472488,154.0,0.0,0.0,0.0,0.9999809957564314,1.0,18.999999047845186,3.0414553351231614e-06,6.9461322850815714e-06,6.0279130921323607e-06,9.3499707063101848e-07,2.5973586243816847e-12,6.4737947954077874e-09,9.6658882300556161e-07,3.3302677480116497e-12,1.0621462295709106e-06,1.7155101895538126e-08,2.0238103162661697e-14,9.9608666657965208e-10,2.3966589009209124e-16,3.1419421826194026e-10,6.5587955627008454e-11,6.56073556607691e-11,1.9400033760690381e-14
2.2392306145708927e-10,0.8982260569439132,154.0,0.0,0.0,0.0,0.99998098735010088,1.0,18.999999047195214,3.0428005427791394e-06,6.9492046712672304e-06,6.0303504865636234e-06,9.3563938860200446e-07,2.5983962080920573e-12,6.4737947487470543e-09,9.6701770716557523e-07,3.330267720015795e-12,1.0626175147759828e-06,1.7162750746759833e-08,2.0252006259161066e-14,9.9696795452582906e-10,2.3977274836206276e-16,3.1443660848019216e-10,6.5669199773297319e-11,6.5688623862020615e-11,1.9424088723327399e-14
2.2402206627825783e-10,0.8982260569405771,154.0,0.0,0.0,0.0,0.99998097894377036,1.0,18.999999046545145,3.0441457503209187e-06,6.9522770571318233e-06,6.0327877809552687e-06,9.3628180643003556e-07,2.5997031810413662e-12,6.4737947020863179e-09,9.6744659132139561e-07,3.3302676920199402e-12,1.063088799977657e-06,1.717039959785241e-08,2.0265911390317773e-14,9.9784963214916312e-10,2.3987960727318345e-16,3.1467906678192004e-10,6.5750506580989458e-11,6.5769954743247832e-11,1.9448162258406357e-14
2.241210710994264e-10,0.8982260569372402,154.0,0.0,0.0,0.0,0.99998097053743973,1.0,18.999999045894977,3.0454909577484997e-06,6.9553494431660498e-06,6.0352249754082876e-06,9.369243240141281e-07,2.6007888414492228e-12,6.4737946554255815e-09,9.6787547547302233e-07,3.3302676640240851e-12,1.0635600851759332e-06,1.7178048448815732e-08,2.0279818784986429e-14,9.987316994496375e-10,2.3998646565273662e-16,3.1492159313821052e-10,6.5831876072185756e-11,6.5851348326558201e-11,1.9472254372486531e-14
2.2422007592059495e-10,0.8982260569339029,154.0,0.0,0.0,0.0,0.99998096213110876,1.0,18.99999904524471,3.0468361650618834e-06,6.9584218290542309e-06,6.0376620699789577e-06,9.3756694129800723e-07,2.6019688710840606e-12,6.4737946087648426e-09,9.6830435962045602e-07,3.3302676360282288e-12,1.0640313703708113e-06,1.7185697299649878e-08,2.0293728293103632e-14,9.996141564272431e-10,2.4009332425751713e-16,3.1516418753294373e-10,6.5913308259209949e-11,6.5932804624279117e-11,1.9496365069225438e-14
2.243190807417635e-10,0.8982260569305653,154.0,0.0,0.0,0.0,0.9999809537247778,1.0,18.999999044594343,3.0481813722610683e-06,6.9614942150236492e-06,6.0400990647444818e-06,9.3820965820447551e-07,2.6030159847818975e-12,6.4737945621041038e-09,9.6873324376369648e-07,3.3302676080323724e-12,1.0645026555622913e-06,1.7193346150354789e-08,2.0307640020527725e-14,1.0004970030819677e-09,2.4020018253857373e-16,3.1540684994400135e-10,6.5994803158972478e-11,6.6014323653326074e-11,1.9520494353641899e-14
2.2441808556293206e-10,0.8982260569272268,154.0,0.0,0.0,0.0,0.9999809453184465,1.0,18.999999043943877,3.0495265793460559e-06,6.9645666007334595e-06,6.0425359597884622e-06,9.3885247464993674e-07,2.6042710304896079e-12,6.473794515443364e-09,9.691621279027437e-07,3.3302675800365157e-12,1.0649739407503728e-06,1.720099500093055e-08,2.0321553803770004e-14,1.0013802394137973e-09,2.4030704132391099e-16,3.1564958034742463e-10,6.6076360789792487e-11,6.6095905432023604e-11,1.954464223117279e-14
2.2451709038410062e-10,0.8982260569238881,154.0,0.0,0.0,0.0,0.9999809369121152,1.0,18.999999043293311,3.0508717863168448e-06,6.9676389866485144e-06,6.0449727551942112e-06,9.3949539055108543e-07,2.6052691528183742e-12,6.4737944687826235e-09,9.6959101203759768e-07,3.3302675520406577e-12,1.0654452259350564e-06,1.7208643851377052e-08,2.0335469862154234e-14,1.0022638654227184e-09,2.4041389947720638e-16,3.1589237871933032e-10,6.6157981169933618e-11,6.6177549978640819e-11,1.9568808707238527e-14
2.2461609520526918e-10,0.8982260569205489,154.0,0.0,0.0,0.0,0.99998092850578357,1.0,18.999999042642646,3.0522169931734354e-06,6.9707113723009798e-06,6.0474094510623039e-06,9.4013840580735156e-07,2.6064781886252457e-12,6.4737944221218805e-09,9.7001989616825801e-07,3.3302675240447997e-12,1.065916511116342e-06,1.7216292701694406e-08,2.0349387970469203e-14,1.0031478811087147e-09,2.4052075814760823e-16,3.1613524503087169e-10,6.6239664321457723e-11,6.6259257315246057e-11,1.959299378838679e-14
2.2471510002643774e-10,0.8982260569172094,154.0,0.0,0.0,0.0,0.99998092009945194,1.0,18.999999041991881,3.0535621999158286e-06,6.9737837579916819e-06,6.0498460474487919e-06,9.4078152036268632e-07,2.6075973084938964e-12,6.4737943754611375e-09,9.7044878029472531e-07,3.3302674960489414e-12,1.0663877962942294e-06,1.7223941551882537e-08,2.0363308271122287e-14,1.0040322864717769e-09,2.4062761659386931e-16,3.1637817926596464e-10,6.6321410256667898e-11,6.6341027454146111e-11,1.9617197478268976e-14
2.248141048476063e-10,0.8982260569138689,154.0,0.0,0.0,0.0,0.99998091169311998,1.0,18.999999041341017,3.0549074065440236e-06,6.9768561435040633e-06,6.0522825444305713e-06,9.4142473414020115e-07,2.6088430723204007e-12,6.473794328800392e-09,9.7087766441699937e-07,3.3302674680530818e-12,1.0668590814687188e-06,1.7231590401941502e-08,2.037723065870949e-14,1.0049170815118923e-09,2.4073447535358624e-16,3.1662118140253986e-10,6.6403218992446214e-11,6.6422860412228054e-11,1.964141978189548e-14
2.2491310966877486e-10,0.8982260569105281,154.0,0.0,0.0,0.0,0.99998090328678801,1.0,18.999999040690053,3.0562526130580207e-06,6.9799285291628975e-06,6.0547189420909079e-06,9.4206804705663471e-07,2.6098907058615726e-12,6.4737942821396465e-09,9.7130654853508019e-07,3.3302674400572222e-12,1.0673303666398097e-06,1.7239239251871209e-08,2.0391155287414903e-14,1.0058022662290479e-09,2.4084133361585557e-16,3.1686425141669211e-10,6.648509054708095e-11,6.6504756207785594e-11,1.9665660704694017e-14
2.2501211448994342e-10,0.8982260569071866,154.0,0.0,0.0,0.0,0.99998089488045572,1.0,18.99999904003899,3.05759781945782e-06,6.9830009145252473e-06,6.0571552405127773e-06,9.4271145902901718e-07,2.6111831460327889e-12,6.4737942354789001e-09,9.7173543264896778e-07,3.3302674120613623e-12,1.0678016518075027e-06,1.7246888101671786e-08,2.0405081942100396e-14,1.0066878406232298e-09,2.4094819249353862e-16,3.1710738928459114e-10,6.6567024938804937e-11,6.6586714859056951e-11,1.9689920252075862e-14
2.2511111931111198e-10,0.8982260569038452,154.0,0.0,0.0,0.0,0.99998088647412342,1.0,18.999999039387827,3.0589430257434207e-06,6.9860733000368892e-06,6.0595914397963528e-06,9.4335496995718202e-07,2.6122746177789188e-12,6.4737941888181513e-09,9.7216431675866171e-07,3.3302673840655011e-12,1.0682729369717976e-06,1.7254536951343108e-08,2.0419010835779084e-14,1.007573804694421e-09,2.4105505086121968e-16,3.1735059497745458e-10,6.6649022189642815e-11,6.6668736388073343e-11,1.971419843057764e-14
2.2521012413228054e-10,0.8982260569005025,154.0,0.0,0.0,0.0,0.99998087806779079,1.0,18.999999038736565,3.0602882319148239e-06,6.9891456854111762e-06,6.0620275399974615e-06,9.4399857978530523e-07,2.6134517661062859e-12,6.4737941421574025e-09,9.7259320086416262e-07,3.3302673560696399e-12,1.0687442221326944e-06,1.7262185800885251e-08,2.0432941828678175e-14,1.0084601584426132e-09,2.4116190944484166e-16,3.175938684792343e-10,6.6731082311876885e-11,6.6750820807120692e-11,1.9738495243844592e-14
2.253091289534491e-10,0.8982260568971596,154.0,0.0,0.0,0.0,0.99998086966145816,1.0,18.99999903808521,3.0616334379720284e-06,6.9922180708544583e-06,6.0644635411926897e-06,9.446422884368077e-07,2.6145082415620777e-12,6.4737940954966529e-09,9.7302208496547028e-07,3.3302673280737775e-12,1.0692155072901932e-06,1.7269834650298162e-08,2.0446875019227997e-14,1.0093469018677935e-09,2.4126876771790655e-16,3.1783720976791012e-10,6.6813205322360733e-11,6.6832968133057557e-11,1.9762810696878636e-14
2.2540813377461765e-10,0.8982260568938164,154.0,0.0,0.0,0.0,0.9999808612551252,1.0,18.999999037433753,3.0629786439150356e-06,6.9952904560572737e-06,6.066899443464967e-06,9.452860958287628e-07,2.6157535055478568e-12,6.4737940488359007e-09,9.7345096906258472e-07,3.3302673000779151e-12,1.0696867924442934e-06,1.7277483499581926e-08,2.046081025513845e-14,1.0102340349699481e-09,2.4137562647457602e-16,3.1808061881963004e-10,6.6895391239351772e-11,6.6915178384146808e-11,1.9787144795098337e-14
