Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011)
1.3122755338469098e-16,0.388995166889366,154.0,0.0,0.0,0.0,0.99999999846370613,1.0,19.0,4.2567267669965011e-11,3.1747330082074634e-10,3.1747167064334079e-10,1.1624998755200663e-16,6.1986870426572535e-17,8.5518117649018428e-10,4.59706976812963e-14,3.4715729618913587e-12,8.2542179073324949e-14,6.6096294851692812e-17,8.8041612391367329e-25,7.8378020448883495e-19,4.017604121763528e-25,4.6256703829444344e-19,2.7263516377883611e-25,2.7263520049512082e-25,3.2158442195930627e-32,4.5578048546039932e-33,2.2342899663443019e-20,1.3496413605174407e-58,1.254267488924222e-58,1.2542674895980163e-58,6.653746050215254e-29,1.6415927013358172e-15,7.9950810443123617e-28,7.8202060514505701e-29,1.2433270207976368e-24,6.9245337477877634e-25,3.7659766502101342e-38,6.7308497559008402e-31,3.9863620258288102e-49,4.0360093412727886e-39,5.5013437074578839e-39,1.6726778451029444e-42,3.3744068061546513e-50,1.1059558653825053e-57
2.0681464463858377e-16,0.388995166889366,154.0,0.0,0.0,0.0,0.99999999757880298,1.0,19.0,6.7086020460238214e-11,5.003378920435507e-10,5.0033529748008939e-10,2.8739368534295723e-16,1.1765689322260499e-16,1.3476485341864147e-09,1.1364168105675978e-13,5.470885728016713e-12,2.040480667385745e-13,1.6339682220974608e-16,2.3344535665926994e-24,1.9376172015734646e-18,1.0185432852079134e-24,1.143561224018419e-18,1.0848668413071206e-24,1.0848670852869042e-24,2.136883119256219e-31,3.0291221447925728e-32,5.5236285705529627e-20,3.9816155497124175e-57,3.7002504233617834e-57,3.7002504271521336e-57,2.6476675677822121e-28,2.5871904002955121e-15,1.9765915743099558e-27,3.0895034050987612e-28,4.9471484081740714e-24,2.7552442342156803e-24,2.5030171975590981e-37,2.6783330775604742e-30,4.6033952906657709e-48,2.6816804739737563e-38,3.2660413015891468e-38,1.9310056465839709e-41,7.0202301428036046e-49,4.2757511369115859e-56
3.5798882714636937e-16,0.388995166889366,154.0,0.0,0.0,0.0,0.99999999580900178,1.0,18.999999999999996,1.1612352595535513e-10,8.6606693579204558e-10,8.6606231962265478e-10,8.5928345690005669e-16,2.3617551511373993e-16,2.3323251903397299e-09,3.397342095595299e-13,9.4688198394338238e-12,6.1000601213209937e-13,4.8850147143872539e-16,7.3562441981582415e-24,5.7930220956319057e-18,3.1025576935497817e-24,3.4191609610769628e-18,5.7934404329039589e-24,5.793442843994146e-24,2.1116427276670968e-30,2.9944498618223627e-31,1.6515243853616979e-19,2.2234443636858214e-55,2.0663223534099163e-55,2.0663223575960601e-55,1.4139327163877037e-27,4.4784740542403534e-15,5.9101211141200087e-27,1.6251333075991346e-27,2.6415693557364083e-23,1.4711846323375055e-23,2.474671402474552e-36,1.4302927952530055e-29,8.6731337488594253e-47,2.6495992896189367e-37,2.9642787712896031e-37,3.6358380576216894e-40,2.5699469399676544e-47,3.0816680591474546e-54
5.091630096541549e-16,0.388995166889366,154.0,0.0,0.0,0.0,0.99999999403920736,1.0,18.999999999999993,1.6516103133656615e-10,1.2317958010659948e-09,1.2317890330585301e-09,1.7373085112846064e-15,3.5783726356087978e-16,3.3166578488413277e-09,6.8679888459639706e-13,1.3465832199741871e-11,1.2331741608061987e-12,9.8758428419039302e-16,1.5196199762549785e-23,1.171187665269302e-17,6.3203301092204228e-24,6.9129087410628958e-18,1.6206060818558715e-23,1.6206069815272176e-23,7.8791415629675456e-30,1.1175626623014524e-30,3.3390783771181648e-19,1.7727199536110856e-54,1.6474488696299808e-54,1.6474488734871524e-54,3.9552488728656931e-27,6.3698753830556221e-15,1.1949630516086902e-26,4.4965960505665532e-27,7.3886379909739498e-23,4.1149972518535914e-23,9.2364430986514459e-36,4.0009769896910583e-29,4.1606196185769476e-46,9.8855077113343451e-37,1.0773055542445119e-36,1.7436068705169042e-39,1.5307081471288745e-46,2.2134409851231487e-53
8.11511374669726e-16,0.388995166889366,154.0,0.0,0.0,0.0,0.9999999904996385,1.0,18.999999999999986,2.6323604175727051e-10,1.9632530071184963e-09,1.9632415338183484e-09,4.4117563215402616e-15,5.9986224021301033e-16,5.2842917853424124e-09,1.7436292943581921e-12,2.1457092745453489e-11,3.1307543452920893e-12,2.5074840645304818e-15,3.9330463814232569e-23,2.9738496569275548e-17,1.6155843503781355e-23,1.7554849252805287e-17,6.6159290175685098e-23,6.6159349922176331e-23,5.232054954262789e-29,7.4258803193179313e-30,8.4793712014654311e-19,5.9063699422864762e-53,5.4889905287341704e-53,5.4889905512401802e-53,1.6147194345729098e-26,1.0153031066982386e-14,3.0347826993466791e-26,1.7870784487968134e-26,3.0156515016340856e-22,1.6795243697511579e-22,6.1386896677056442e-35,1.6333523629483453e-28,4.5668927869970618e-45,6.5625978476914011e-36,6.9369542556362599e-36,1.9117561825798616e-38,2.8142339203862055e-45,6.9282608690594992e-52
1.08362490318374e-15,0.388995166889366,154.0,0.0,0.0,0.0,0.9999999873140496,1.0,18.999999999999979,3.5150355074634761e-10,2.6215638936607833e-09,2.6215477287446772e-09,7.8657226595875195e-15,8.1734415883572968e-16,7.0539870397548807e-09,3.1080851949715012e-12,2.8646076935737569e-11,5.5806880871236452e-12,4.4700112836180332e-15,7.0689172222489056e-23,5.3016657887603848e-17,2.8882730195483015e-23,3.1298649017520619e-17,1.5376938387859975e-22,1.5376955946559937e-22,1.5375600067941528e-28,2.1830818492603902e-29,1.5117944273366622e-18,3.5483814156473744e-52,3.2976316124688009e-52,3.2976316273258637e-52,3.7530419520163971e-26,1.3558273632409482e-14,5.4111014562050619e-26,4.0781772501838588e-26,7.007995600423317e-22,3.9030038244408099e-22,1.8048985884133631e-34,3.7962887404735232e-28,1.6469700199099489e-44,1.928274834216998e-35,2.0177355033120765e-35,6.890819426788248e-38,1.2080106573371511e-44,3.4456082395379612e-51
1.355738431697754e-15,0.3889951668893659,154.0,0.0,0.0,0.0,0.99999998412848246,1.0,18.999999999999964,4.3977105936637266e-10,3.2798742129821256e-09,3.2798529234948767e-09,1.2311533814396637e-14,1.0345890340053421e-15,8.822569618586319e-09,4.8638308368494361e-12,3.5832077966688033e-11,8.7331978086055601e-12,6.9956119944806453e-15,1.1117835511647287e-22,8.2975952672789019e-17,4.5278980219448014e-23,4.8989216531790719e-17,2.9651074846272498e-22,2.9651115851364376e-22,3.5905121169039161e-28,5.0999285358010533e-29,2.366291503001166e-18,1.4260077699033793e-51,1.3252375835842172e-51,1.3252375905297493e-51,7.237048574798284e-26,1.69638974662309e-14,8.4701294015342341e-26,7.7215497366771164e-26,1.3511306412268028e-21,7.5249305765727497e-22,4.2170061177609566e-34,7.3203209228499275e-28,4.5918368397537132e-44,4.5021889846789135e-35,4.6806159826396627e-35,1.920088557436571e-37,3.9632971357098627e-44,1.3155556686191453e-50
1.627851960211768e-15,0.388995166889366,154.0,0.0,0.0,0.0,0.99999998094293707,1.0,18.999999999999954,5.2803856761734751e-10,3.9381839651222721e-09,3.9381571180826396e-09,1.7749176126047446e-14,1.2517760994261123e-15,1.0590040187868588e-08,7.0106319981516188e-12,4.3015097016713789e-11,1.2587862955646696e-11,1.0084067242291401e-14,1.6079788705854241e-22,1.1961479617978523e-16,6.5343166719420613e-23,7.0626533349668692e-17,5.0736372024181406e-22,5.073645413821815e-22,7.1897820428222219e-28,1.0216131834175954e-28,3.411428218596701e-18,4.7224456641920257e-51,4.3887296534514363e-51,4.3887296787466151e-51,1.2383629179427768e-25,2.0369902568398997e-14,1.2211996968083706e-25,1.2980764167979384e-25,2.3115896874389529e-21,1.2874071030424944e-21,8.4485474143643422e-34,1.2525913233526643e-27,1.0631577964585522e-43,9.0139756783137186e-35,9.3308753926753322e-35,4.4432029960441323e-37,1.047655645546983e-43,3.9318683935649195e-50
1.899965488725782e-15,0.3889951668893659,154.0,0.0,0.0,0.0,0.99999997775741367,1.0,18.999999999999943,6.1630607549927423e-10,4.596493150245122e-09,4.5964603125223032e-09,2.4178635289897942e-14,1.4689696467061359e-15,1.2356399441458299e-08,9.5482446719754165e-12,5.0195135313769027e-11,1.7144245404709934e-11,1.3735148864430436e-14,2.1954763649774292e-22,1.6293153685273631e-16,8.90738028351247e-23,9.6210579977385881e-17,7.998573337051541e-22,7.9985881526849716e-22,1.2971748706422488e-27,1.8438694737142562e-28,4.6472044274464984e-18,1.319565294428221e-50,1.2263170078315194e-50,1.2263170155529977e-50,1.9523090226173813e-25,2.3776288938838266e-14,1.6636840065631039e-25,2.0111020902332044e-25,3.6436673848758878e-21,2.0292888821704913e-21,1.5250375517499409e-33,1.9747077421059521e-27,2.1742248473832592e-43,1.6260485243963848e-34,1.6780868942190395e-34,9.0817868539375757e-37,2.4028390970824353e-43,1.0031777845516984e-49
2.44419254575381e-15,0.3889951668893658,154.0,0.0,0.0,0.0,0.99999997138643182,1.0,18.999999999999908,7.9284109015598974e-10,5.9131098202725507e-09,5.9130637010089447e-09,4.0012952688001268e-14,1.9033610103941804e-15,1.5885786489310025e-08,1.5795029696071435e-11,6.45462740531544e-11,2.8360591362985269e-11,2.272437289364608e-14,3.6443731379673596e-22,2.6959278579387811e-16,1.4752909107602745e-22,1.5921879208639266e-16,1.6783124727445049e-21,1.6783163498503745e-21,3.3942710787254722e-27,4.8283079667709258e-28,7.690674769557763e-18,7.3400495398836896e-50,6.8213584941819265e-50,6.8213585451603358e-50,4.0966018061897269e-25,3.0590205484199075e-14,2.753594048737868e-25,4.0804685219783593e-25,7.6431312120893805e-21,4.2567335128552196e-21,3.9944195201262008e-33,4.1434654629271947e-27,7.011447673725804e-43,4.2535585120751827e-34,4.3729574734952456e-34,2.9255884383176174e-36,9.4190390273380409e-43,4.7352093574796818e-49
2.988419602781838e-15,0.38899516688936575,154.0,0.0,0.0,0.0,0.9999999650155369,1.0,18.999999999999869,9.6937610333653414e-10,7.2297242248876848e-09,7.2296630890697382e-09,5.9814371343842256e-14,2.3377623037056673e-15,1.9410736300917156e-08,2.3602238101085465e-11,7.8885503991794835e-11,4.2378738321085569e-11,3.396146185340487e-14,5.4584633138970362e-22,4.0294650857481249e-16,2.2063297008157308e-22,2.3801369571092798e-16,3.0400049965729945e-21,3.0400133900482932e-21,7.347559059799339e-27,1.0459075849511556e-27,1.149670129594789e-17,2.7561634224063307e-49,2.5613967920282874e-49,2.5613968135935988e-49,7.4206174187777525e-25,3.7405647101580574e-14,4.1168516861800098e-25,7.1539630509901269e-25,1.3840342863452203e-20,7.7081825741863744e-21,8.6547660903438322e-33,7.5052608886806696e-27,1.7910811709440324e-42,9.2050508490103931e-34,9.4430092006464449e-34,7.4662316322711773e-36,2.7935480257440264e-42,1.6097717672975442e-48
3.532646659809866e-15,0.3889951668893657,154.0,0.0,0.0,0.0,0.99999995864472879,1.0,18.999999999999822,1.1459111150409232e-09,8.5463363660345088e-09,8.5462584768260741e-09,8.358277015667342e-14,2.7721521107861183e-15,2.2931254716906373e-08,3.2967815927734015e-11,9.3212835475223917e-11,5.9194998318151016e-11,4.7444493417528909e-14,7.6377357446450524e-22,5.6297878971043761e-16,3.0837291268919042e-22,3.3259512474896431e-16,4.999086241604718e-21,4.9991023150292078e-21,1.4069288308656855e-26,2.0041195941894626e-27,1.6065282698194983e-17,8.4104516635918816e-49,7.8161201843901442e-49,7.8161202574927524e-49,1.2203131037974038e-24,4.4222613790190486e-14,5.7535716008943132e-25,1.1389732725726254e-24,2.2752865970631615e-20,1.2671885753897378e-20,1.6587800687354731e-32,1.2341919937795378e-26,3.9533574569722778e-42,1.7621090938097396e-33,1.8054287482733462e-33,1.6464098536241034e-35,7.0102689416515808e-42,4.5456601211356059e-48
4.076873716837894e-15,0.38899516688936564,154.0,0.0,0.0,0.0,0.9999999522740074,1.0,18.999999999999769,1.3224461252691732e-09,9.8629462455816435e-09,9.862849864397242e-09,1.1131803012301555e-13,3.2065486227529801e-15,2.6447347466288736e-08,4.3889748468326857e-11,1.0752827865644972e-10,7.8805753871028314e-11,6.3171581004137793e-14,1.0182179475788855e-21,7.4967597255375172e-16,4.1073662466992541e-22,4.4296291585652286e-16,7.6676900848171004e-21,7.6677182793157439e-21,2.4676840528900636e-26,3.5176289936998849e-27,2.1396417686332589e-17,2.2298643939709446e-48,2.072289263128389e-48,2.0722892846630677e-48,1.8718035178654939e-24,5.1041105549234339e-14,7.6638664654368716e-25,1.6914955250912935e-24,3.4888368066229822e-20,1.9430581236751804e-20,2.9121985310160078e-32,1.8930289583538799e-26,7.8785250785287108e-42,3.0897598946136284e-33,3.1637340093558521e-33,3.2778496450319844e-35,1.5706082910406558e-41,1.1362367914164788e-47
4.6211007738659225e-15,0.3889951668893655,154.0,0.0,0.0,0.0,0.9999999459033726,1.0,18.999999999999716,1.4989811340212997e-09,1.1179553865377852e-08,1.117943725189917e-08,1.4302003558429224e-13,3.6409349660855835e-15,2.9959020108327001e-08,5.6366080710168044e-11,1.2183184339272557e-10,1.012074946811633e-10,8.1140892958411687e-14,1.3091783859835807e-21,9.6302479824278171e-16,5.2771216973648327e-22,5.6911691025237399e-16,1.1154790593832415e-20,1.115483684074677e-20,4.047326470170985e-26,5.7736018490163515e-27,2.7490105008180602e-17,5.2935704386443964e-48,4.9194962803749082e-48,4.9194963371899134e-48,2.723154893319144e-24,5.7861122377937093e-14,9.8478457972037644e-25,2.3830254715613685e-24,5.0739472792300898e-20,2.82586287159412e-20,4.781086931949927e-32,2.7539417449324497e-26,1.4521126252228977e-41,5.0661060596480445e-33,5.1863956742178767e-33,6.0353083461519941e-35,3.2272586067305284e-41,2.5885603218501475e-47
5.7095548879219784e-15,0.38899516688936525,154.0,0.0,0.0,0.0,0.99999993316236246,1.0,18.999999999999584,1.8520511470972406e-09,1.3812762332986738e-08,1.3812600027158521e-08,2.1832382090098282e-13,4.5097211693528406e-15,3.6969127252454864e-08,8.5974143577029029e-11,1.5040337688221447e-10,1.5436992558711924e-10,1.2379887758692744e-13,2.0006432050046963e-21,1.4696244468205468e-15,8.0545110675001424e-22,8.6878287475931761e-16,2.1019957700044749e-20,2.1020064790979228e-20,9.3703342189396545e-26,1.3387481370604652e-26,4.196513167682607e-17,2.373037475264387e-47,2.2053452161575578e-47,2.2053452487372967e-47,5.1318439198488001e-24,7.1505731241261138e-14,1.5037295600387785e-24,4.2174710363557377e-24,9.5554119356762701e-20,5.3217508704215124e-20,1.109190972958401e-31,5.1895108559001395e-26,4.1398739493382302e-41,1.1721721902989358e-32,1.2006361382136643e-32,1.7167269041877186e-34,1.1295786542619745e-40,1.1198836296063984e-46
6.6609995297181645e-15,0.388995166889365,154.0,0.0,0.0,0.0,0.99999992202541355,1.0,18.999999999999446,2.1606783666721039e-09,1.6114507546621705e-08,1.6114299581682374e-08,2.9714441529930814e-13,5.2691406852920396e-15,4.3082405656898993e-08,1.1692964251518878e-10,1.7533963498612393e-10,2.0995173053227399e-10,1.6841640432924517e-13,2.7247021801232651e-21,1.9996523569954517e-15,1.0959910746301743e-21,1.1824493000319834e-15,3.3360782889136944e-20,3.3360980664146025e-20,1.7302161408850212e-25,2.4753189803157623e-26,5.7116553444017158e-17,6.9725380801801772e-47,6.4798195913575177e-47,6.4798197031176535e-47,8.1452563322940239e-24,8.3437817857727393e-14,2.047127316402319e-24,6.3477596811491201e-24,1.5157184188219948e-19,8.4415781833836138e-20,2.0518213165604152e-31,8.2362957079976628e-26,8.9185323408041676e-41,2.1632112763987397e-32,2.2180540941005108e-32,3.6910620518453317e-34,2.824941910238994e-40,3.2493370373812706e-46
7.61244417151435e-15,0.3889951668893647,154.0,0.0,0.0,0.0,0.99999991088872775,1.0,18.999999999999297,2.4693055817355976e-09,1.8416245880011979e-08,1.8415986912166141e-08,3.8808720386807195e-13,6.0285495926737563e-15,4.9182254641499071e-08,1.5260780627872661e-10,2.0023973027832341e-10,2.7401326431301423e-10,2.1986059080753787e-13,3.5603525932468235e-21,2.6109464625725151e-15,1.4310181215172405e-21,1.5443620048086986e-15,4.9778788855387012e-20,4.9779125419180181e-20,2.9438985347563124e-25,4.2173589963504188e-26,7.4598603956219037e-17,1.7684279190700631e-46,1.6434610518436631e-46,1.6434610841641743e-46,1.21545748191663e-23,9.5374565649546788e-14,2.6743317524334846e-24,8.9989339020238964e-24,2.260429092530675e-19,1.2589138184873986e-19,3.4974375418831462e-31,1.2289695831638587e-25,1.7353327311476935e-40,3.6786121622537134e-32,3.7770525244987438e-32,7.1678263281346425e-34,6.2543879314351945e-40,8.1837298709724079e-46
8.563888813310536e-15,0.3889951668893643,154.0,0.0,0.0,0.0,0.99999989975230463,1.0,18.999999999999119,2.7779327922878029e-09,2.0717977342889201e-08,2.0717662019229956e-08,4.9115156794991448e-13,6.7879706209532244e-15,5.5268703730351133e-08,1.9299825219906107e-10,2.2510371524247754e-10,3.4653588445884081e-10,2.7812168385930963e-13,4.5075887493788701e-21,3.3034361687418152e-15,1.810468689283426e-21,1.9545201400505514e-15,7.085704062892942e-20,7.0857578557325737e-20,4.7044243945127432e-25,6.7485396971447126e-26,9.4411276599805892e-17,4.0141640789095767e-46,3.7305013922772426e-46,3.7305014743422632e-46,1.7302360691364963e-23,1.0731597461264765e-13,3.3854015217678626e-24,1.2192313086810296e-23,3.215835330068731e-19,1.791013700491241e-19,5.5991224241667537e-31,1.7493670003534123e-25,3.1222198111967089e-40,5.8753143826753292e-32,6.0421277476591541e-32,1.2871226157520499e-33,1.2605704767418802e-39,1.8469290930528581e-45
9.515333455106722e-15,0.3889951668893638,154.0,0.0,0.0,0.0,0.99999988861614364,1.0,18.999999999998927,3.0865599983288008e-09,2.3019701945020833e-08,2.3019324903494764e-08,6.0633688806101257e-13,7.5473903605861486e-15,6.134178242391459e-08,2.380906059198461e-10,2.4993164235929638e-10,4.2750096342418462e-10,3.4318993065106574e-13,5.5664049457798452e-21,4.0770508846686935e-15,2.2342792219452625e-21,2.4129228555882485e-15,9.7179401511185543e-20,9.7180219733818452e-20,7.1545136451006666e-25,1.0277041533160375e-25,1.1655456476710362e-16,8.3580213799897401e-46,7.7673986627432954e-46,7.767398851458908e-46,2.3731405465880459e-23,1.1926204474296303e-13,4.1803953745008318e-24,1.5944095227104761e-23,4.4080782402147793e-19,2.4550163771378443e-19,8.5305873561963378e-31,2.3992375553143966e-25,5.281068409116403e-40,8.9303585260027479e-32,9.1999092323708733e-32,2.1728611450905853e-33,2.3600244506703655e-39,3.8265061317989003e-45
1.1418222738699094e-14,0.3889951668893629,154.0,0.0,0.0,0.0,0.9999998663446058,1.0,18.999999999998483,3.7038143968774987e-09,2.7623130605930707e-08,2.7622614006106034e-08,8.7306792355044317e-13,9.0662098272756187e-15,7.3447946061766066e-08,3.4233973811650469e-10,2.9947953216664634e-10,6.1468434454650765e-10,4.9370902299477037e-13,8.0187546956656628e-21,5.8673740680308452e-15,3.2147269281856002e-21,3.4744586338396522e-15,1.6788715547911946e-19,1.6788884574027718e-19,1.4774568932351405e-24,2.1280249643816191e-25,1.6783296135922042e-16,3.0114575115665037e-45,2.7986521943948349e-45,2.7986522766302126e-45,4.1003455081268323e-23,1.4316816848904462e-13,6.0223899349299516e-24,2.5168913816950233e-23,7.6071372924314515e-19,4.2366866131648299e-19,1.7680365920886503e-30,4.1449445143897649e-25,1.3132343003892891e-39,1.8421769770019701e-31,1.9050270283929163e-31,5.381753425197283e-33,7.022516999077098e-39,1.370271862501041e-44
1.3130823093932229e-14,0.388995166889362,154.0,0.0,0.0,0.0,0.99999984630111272,1.0,18.999999999998021,4.2593433401438077e-09,3.1766193034398518e-08,3.1765532402701272e-08,1.1545733220327633e-12,1.043313672423992e-14,8.4298060674557118e-08,4.5214105962552641e-10,3.4394983914308612e-10,8.1183689838162693e-10,6.5235929128519348e-13,1.0607416105560174e-20,7.75540766002835e-15,4.2482063465858236e-21,4.5948287857448204e-15,2.5530571230855917e-19,2.5530865919220168e-19,2.5750840295877889e-24,3.7179652127366896e-25,2.2195415747515606e-16,7.9955417512354275e-45,7.4305360383564106e-45,7.4305362887046835e-45,6.2360825837151587e-23,1.6469962101184913e-13,7.9677940543079743e-24,3.547128646999089e-23,1.1556871691005469e-18,6.4364346750654596e-19,3.0915937784288793e-30,6.3032390490124917e-25,2.6399393982725861e-39,3.2076425026469319e-31,3.3291875713274706e-31,1.0780482241569086e-32,1.6172366464442941e-38,3.6233662793181172e-44
1.4843423449165363e-14,0.38899516688936087,154.0,0.0,0.0,0.0,0.99999982625846018,1.0,18.999999999997499,4.8148722687950567e-09,3.5909233384812328e-08,3.5908411207064697e-08,1.475341003714211e-12,1.1800062636794354e-14,9.5105310147324973e-08,5.770165744905867e-10,3.8830412981647999e-10,1.0360557544911558e-09,8.3291399142099565e-13,1.3557508340718422e-20,9.9051952576002025e-15,5.4244296877526402e-21,5.8714981830242146e-15,3.6877743993867596e-19,3.6878223742131075e-19,4.1909208292077867e-24,6.0655675765225589e-25,2.8362644589373763e-16,1.8809331786392908e-44,1.7480170978860441e-44,1.7480171642403456e-44,9.0087388407651823e-23,1.8624617565372149e-13,1.0186024820893458e-23,4.7693192628518418e-23,1.6677088480300188e-18,9.288066053876374e-19,5.0478974800468417e-30,9.1047826852867166e-25,4.8708439576198372e-39,5.2153662858511295e-31,5.4334277323251764e-31,1.982077443203314e-32,3.3594502006738123e-38,8.4931465491738802e-44
