Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810)
8.404244588037639e-14,0.9248091893144561,154.0,0.0,0.0,0.0,0.99999999699867903,1.0,18.999999999999844,5.5412571722172375e-10,1.1363184365894549e-09,1.1362926400255816e-09,9.0329929599878028e-14,5.179028322271252e-16,1.6540598008003387e-10,4.5303894968767063e-12,3.0854503624029188e-14,4.4614463835778772e-12,6.4377305776538606e-14,2.3959060780354376e-21,4.2034468057231448e-17,1.0832841833846191e-21,1.1152688126559516e-17,5.7208618044881334e-22,5.7210368942646986e-22,1.5534220437589072e-26,1.9747556799312194e-27,2.9788450694649526e-18,1.1783634157849796e-49,1.1335376876233126e-49,1.1335376896712221e-49,1.642127311128664e-24,3.5664599639320529e-16,5.9192278132391612e-27,1.2993067307903539e-25,8.314626866674508e-22,8.4431124026758862e-22,1.5389138141603598e-33,1.1007108856033788e-27,1.7739662513378836e-43
9.83475451156035e-14,0.9248091893144553,154.0,0.0,0.0,0.0,0.99999999648785642,1.0,18.999999999999783,6.484449991508982e-10,1.3297217311616561e-09,1.3296861896937647e-09,1.2369317988593741e-13,6.0630491086979805e-16,1.9180348408928745e-10,6.1662677889310637e-12,3.590273107782904e-14,6.0724300079193571e-12,8.7971061813093256e-14,3.2830772918695637e-21,5.7559976207817398e-17,1.4806193403737997e-21,1.527206056518675e-17,9.1664352434668926e-22,9.1667592919921049e-22,2.8721778062118339e-26,3.6830715831692087e-27,4.0791624921110809e-18,3.441767570181188e-49,3.3108404839164291e-49,3.3108404906705216e-49,2.6312676937062979e-24,4.1853827008060227e-16,8.1217018236927588e-27,1.8184973792680441e-25,1.3262525693890338e-21,1.3467470580921613e-21,2.8757629508633504e-33,1.7636590807448153e-27,3.8442671653738054e-43
1.1265264435083061e-13,0.9248091893144552,154.0,0.0,0.0,0.0,0.99999999597704503,1.0,18.999999999999723,7.4276428029555139e-10,1.5231214107071183e-09,1.5230745064584297e-09,1.6228831719333222e-13,6.9470533658812842e-16,2.177144801075586e-10,8.0416318096090152e-12,4.0893489133230421e-14,7.9192548859582357e-12,1.1517947599109755e-13,4.3096734278521202e-21,7.5520199570674587e-17,1.9388704606736817e-21,2.0037481684791124e-17,1.3775257486510961e-21,1.3775808605480531e-21,4.8800023359701289e-26,6.3118686592058472e-27,5.3520667979973465e-18,8.7306376254139349e-49,8.3985185734252315e-49,8.3985185925210963e-49,3.9544256219375105e-24,4.8077571910855442e-16,1.0677141858841437e-26,2.4239650086861067e-25,1.9841518990368915e-21,2.0148128159940846e-21,4.9378816587089478e-33,2.6504292450624378e-27,7.5082888577796739e-43
1.4126284282128483e-13,0.9248091893144544,154.0,0.0,0.0,0.0,0.99999999495545511,1.0,18.999999999999563,9.3140284023129681e-10,1.9099100167161494e-09,1.909835442977009e-09,2.5517255317103603e-13,8.71501272462447e-16,2.681126846434033e-10,1.2493225598243344e-11,5.0705207737174749e-14,1.2303104669807563e-11,1.8034828043664763e-13,6.7810951707936942e-21,1.1874409734187161e-16,3.0365701908721174e-21,3.1506331508554801e-17,2.7159009062118153e-21,2.7160341011909144e-21,1.1770802507583223e-25,1.5486941860237924e-26,8.4156233110911249e-18,4.2271484675573204e-48,4.0663451511558922e-48,4.0663451626555747e-48,7.7971459524700125e-24,6.0628611828055602e-16,1.6855051894689936e-26,3.8915798638808956e-25,3.8771138460693862e-21,3.9370263565621965e-21,1.2162884122590852e-32,5.2255854536510553e-27,2.2997022130317127e-42
1.6987304129173905e-13,0.9248091893144536,154.0,0.0,0.0,0.0,0.99999999393390793,1.0,18.999999999999364,1.1200413970289687e-09,2.296684437126185e-09,2.2965754529803335e-09,3.6897923871610951e-13,1.0482907227537913e-15,3.1667034986954184e-10,1.7850833069640421e-11,6.029480405420192e-14,1.7579180492100643e-11,2.5970120945348172e-13,9.8100807315553145e-21,1.717047908428313e-16,4.3733076331216154e-21,4.555896081171946e-17,4.7225168730494775e-21,4.7227897124056617e-21,2.4063936854904815e-25,3.2199962247015226e-26,1.2169489363097417e-17,1.5204338741941481e-47,1.4625956791548852e-47,1.4625956840476906e-47,1.3559175903065425e-23,7.3317714438959238e-16,2.4469233136889439e-26,5.6978917760641737e-25,6.6817983925308648e-21,6.7850510088870915e-21,2.5387301655023416e-32,9.0865492992744144e-27,5.743345006832473e-42
1.9848323976219327e-13,0.9248091893144522,154.0,0.0,0.0,0.0,0.9999999929124016,1.0,18.99999999999914,1.3086799506885744e-09,2.6834448521327387e-09,2.6832945398672616e-09,5.0370497516613225e-13,1.2250737711569926e-15,3.634546716321158e-10,2.4081376767446904e-11,6.9667305954985716e-14,2.3714908266881877e-11,3.5305806750372483e-13,1.339653953893258e-20,2.3440093705772642e-16,5.946046045261701e-21,6.2195092857739596e-17,7.5326757151941201e-21,7.5331744694707877e-21,4.3902274019058882e-25,5.9731489196488588e-26,1.6613640028968111e-17,4.471442501678768e-47,4.3013463255393459e-47,4.3013463420764825e-47,2.1629528520129569e-23,8.6144874823882746e-16,3.3535971620636157e-26,7.8386024296826904e-25,1.0563361240810811e-20,1.0726594463036195e-20,4.7277477343694356e-32,1.4493693366667166e-26,1.2455662926208716e-41
2.270934382326475e-13,0.9248091893144507,154.0,0.0,0.0,0.0,0.9999999918909348,1.0,18.999999999998877,1.4973185012101217e-09,3.0701914396360549e-09,3.0699927070362341e-09,6.5934636427517295e-13,1.4018504984953719e-15,4.0853039736885005e-10,3.1152984475323248e-11,7.8827627544005102e-14,3.0678900806951958e-11,4.6024095432149768e-13,1.7540381032837519e-20,3.0683121967118017e-16,7.7517873661631849e-21,8.1414450961746392e-17,1.1281650055446897e-20,1.1282488923709886e-20,7.3694398575570206e-25,1.0192419624400942e-25,2.174805068824434e-17,1.1380744292558768e-46,1.0947814699163547e-46,1.09478147466725e-46,3.2397264270338955e-23,9.9110088092952872e-16,4.4071560856968504e-26,1.0309452182956581e-24,1.5680938986701792e-20,1.5923252259978631e-20,8.0987494999815712e-32,2.1707341773270732e-26,2.4359219239000515e-41
2.557036367031017e-13,0.9248091893144492,154.0,0.0,0.0,0.0,0.99999999086950597,1.0,18.999999999998579,1.6859570485936177e-09,3.4569243752776372e-09,3.4566699578850998e-09,8.3590000839073747e-13,1.5786209850560056e-15,4.5195992158907131e-10,3.9034942216476937e-11,8.7780572029085861e-14,3.8440911538650839e-11,5.810742283767853e-13,2.2241514668991772e-20,3.8899434855492623e-16,9.7875716000036651e-21,1.0321675851452265e-16,1.6104686962464353e-20,1.6106010982654758e-20,1.1608489899854791e-24,1.6317107025487906e-25,2.7572697028760428e-17,2.596290655679802e-46,2.4975264386581703e-46,2.4975264507373277e-46,4.6251501166300089e-23,1.1221334938729147e-15,5.6092302272493915e-26,1.3106267869924554e-24,2.2187883909327042e-20,2.2530746210840622e-20,1.3015883238349322e-31,3.0987777170054185e-26,4.4018603074699151e-41
2.843138351735559e-13,0.9248091893144473,154.0,0.0,0.0,0.0,0.99999998984811367,1.0,18.999999999998245,1.8745955928390697e-09,3.8436438324725385e-09,3.8433262958110894e-09,1.0333625104731397e-12,1.7553853101411735e-15,4.9380336637630641e-10,4.7697654625897691e-11,9.6530834140055155e-14,4.6971795477145536e-11,7.1538447459523482e-13,2.7499849919447599e-20,4.8088905933615637e-16,1.2050476272265951e-20,1.2760173899252057e-16,2.2137016749652168e-20,2.2139004463451265e-20,1.7393068514700521e-24,2.4840674870381208e-25,3.408755504985056e-17,5.4332084636396905e-46,5.2265265910139216e-46,5.2265266189102328e-46,6.358143969690503e-23,1.2545465387995133e-15,6.9614506289237373e-26,1.6224934661205866e-24,3.0231961931668613e-20,3.06991254174214e-20,1.9892211471874281e-31,4.2595257312962678e-26,7.4732317261682451e-41
3.4153423211446435e-13,0.9248091893144437,154.0,0.0,0.0,0.0,0.99999998780543387,1.0,18.999999999997481,2.2518726719158691e-09,4.6170429941929519e-09,4.6165762464806251e-09,1.4910005031203081e-12,2.1088957879438439e-15,5.7296158989069657e-10,6.7252335486288339e-11,1.1344156076314048e-13,6.6228894758484356e-11,1.0237532127623568e-12,3.9687763224508299e-20,6.9386829488064069e-16,1.7246142234987286e-20,1.8411861300959655e-16,3.8370392993246698e-20,3.8374389796730488e-20,3.4835677517190002e-24,5.1323531786130534e-25,4.9187811657510577e-17,1.956109052347724e-45,1.8816978259019973e-45,1.8816978379211523e-45,1.1022563465311247e-22,1.5235137330786554e-15,1.0122858877847194e-25,2.3411581690921993e-24,5.1495745596508358e-20,5.22914858162562e-20,4.1419713854910016e-31,7.3832257659878207e-26,1.8672055356340678e-40
3.987546290553728e-13,0.9248091893144388,154.0,0.0,0.0,0.0,0.9999999857628854,1.0,18.999999999996579,2.6291497384405725e-09,5.3903902685920888e-09,5.3897425862114787e-09,2.0322331771034475e-12,2.4623825461739677e-15,6.464435446476781e-10,8.9601184918647457e-11,1.2959528290758384e-13,8.8237641183550511e-11,1.3840033738288927e-12,5.41033970230227e-20,9.4575930723454785e-16,2.3316138972619258e-20,2.5096286239465548e-16,6.1063331670020872e-20,6.107051090688007e-20,6.2328849845548887e-24,9.4635110497028222e-25,6.7048634592525978e-17,5.7756636876692648e-45,5.5559552787251103e-45,5.5559553200266348e-45,1.7544521339648521e-22,1.7980020838425297e-15,1.3904447663082625e-25,3.183739264319854e-24,8.0549938794368425e-20,8.1794632683393869e-20,7.6966659016550227e-31,1.174999828168993e-25,4.0488402984135972e-40
4.559750259962812e-13,0.9248091893144332,154.0,0.0,0.0,0.0,0.99999998372045862,1.0,18.999999999995541,3.0064267924132257e-09,6.1636869655348267e-09,6.162825342161625e-09,2.6570333759543305e-12,2.8158461836368891e-15,7.1465626423061336e-10,1.1454383881773421e-10,1.4502588780251343e-13,1.1280071977392456e-10,1.7948250927142747e-12,7.0746027620374757e-20,1.2365528565522381e-15,3.0238392006728036e-20,3.2813227767018388e-16,9.129713167105632e-20,9.1309009508653905e-20,1.0272113978161922e-23,1.6057223033799386e-24,8.7669842647728891e-17,1.4742534268289604e-44,1.4181723536810478e-44,1.4181723656963362e-44,2.6235686454533877e-22,2.0780112159642438e-15,1.8319298264202014e-25,4.147120645738583e-24,1.1839489266493534e-19,1.2022437271464662e-19,1.3160345106598348e-30,1.7567968367907544e-25,7.914400641959564e-40
5.131954229371896e-13,0.9248091893144272,154.0,0.0,0.0,0.0,0.99999998167814474,1.0,18.999999999994369,3.3837038338338751e-09,6.9369343618020609e-09,6.9358245414803147e-09,3.365373951916887e-12,3.169287283990955e-15,7.7797760079508983e-10,1.4189429776688623e-10,1.5976574562957597e-13,1.3973496163894781e-10,2.2549415883125238e-12,8.9614931554119555e-20,1.5662400662666128e-15,3.7991384405984732e-20,4.1562465044040747e-16,1.3015281700181325e-19,1.3017127739632516e-19,1.5903366971962519e-23,2.5570254281266986e-24,1.1105125919112063e-16,3.3679263252611359e-44,3.2398095078986451e-44,3.2398095387006411e-44,3.7407852455242602e-22,2.3635407589630258e-15,2.3380506091491365e-25,5.2282665552368859e-24,1.6595922059904492e-19,1.6852366594414388e-19,2.1118524388202289e-30,2.5045217598333313e-25,1.4292140306490248e-39
5.704158198780981e-13,0.92480918931442,154.0,0.0,0.0,0.0,0.99999997963593623,1.0,18.999999999993072,3.7609808627025613e-09,7.7101337019365362e-09,7.708740211307906e-09,4.1572277661097818e-12,3.522706416159599e-15,8.3675831272000646e-10,1.7147989938241719e-10,1.7384577758719866e-13,1.6887033195891057e-10,2.7631083176689973e-12,1.1070938559831558e-19,1.9348124081997472e-15,4.6554142531943831e-20,5.1343777338296188e-16,1.7871114873255721e-19,1.7873846461656023e-19,2.3442535251628718e-23,3.8733455278919298e-24,1.371927120605603e-16,7.0511411756004377e-44,6.782914258393745e-44,6.7829143299035646e-44,5.1372939969387185e-22,2.6545903469089396e-15,2.910118079145943e-25,6.4242151321658773e-24,2.2410493046956884e-19,2.2756783730854544e-19,3.2235222326267974e-30,3.4389785927048744e-25,2.4245939670467936e-39
6.276362168190065e-13,0.9248091893144126,154.0,0.0,0.0,0.0,0.9999999775938252,1.0,18.99999999999164,4.1382578790193238e-09,8.4832861990655432e-09,8.4815723787758512e-09,5.0325676885467523e-12,3.8761041347074597e-15,8.9132400075229328e-10,2.0314036523770362e-10,1.8729552070723636e-13,2.0004899141298097e-10,3.3181121532819137e-12,1.3402866676406672e-19,2.3422616883878866e-15,5.5906222174531447e-20,6.2156944023438967e-16,2.380526445323245e-19,2.3809149590483658e-19,3.3216476751776314e-23,5.6348910349333687e-24,1.660940334637694e-16,1.3757550016316409e-43,1.3234210611313574e-43,1.3234210764568911e-43,6.8443001266010747e-22,2.9511596183335886e-15,3.5494446459290519e-25,7.7320793091628652e-24,2.9363218442405015e-19,2.9816941001583928e-19,4.7253024076867129e-30,4.5809675168971212e-25,3.9104960333414093e-39
6.84856613759915e-13,0.9248091893144041,154.0,0.0,0.0,0.0,0.99999997555180442,1.0,18.999999999990077,4.5155348827841988e-09,9.2563930356922163e-09,9.254321071006778e-09,5.9913665980581731e-12,4.229480980199081e-15,9.4197691272868456e-10,2.3672691248080519e-10,2.0014318973443038e-13,2.3312442131616534e-10,3.9187705917995954e-12,1.59572052297432e-19,2.7885800333398525e-15,6.6027695216629407e-20,7.4001744575103e-16,3.0925758378023241e-19,3.0931107322768098e-19,4.5560723475727512e-23,7.9287172735877042e-24,1.9775505986798663e-16,2.5324791903657519e-43,2.4361434127106724e-43,2.436143443456251e-43,8.89302208867845e-22,3.2532482161182223e-15,4.2573441678092153e-25,9.1490462099043752e-24,3.7528373548362407e-19,3.8108261072463733e-19,6.6993130608125417e-30,5.9512849799512751e-25,6.049334236526409e-39
7.420770107008234e-13,0.9248091893143955,154.0,0.0,0.0,0.0,0.9999999735098678,1.0,18.999999999988393,4.8928118739972176e-09,1.0029455364463541e-08,1.002698631511453e-08,7.0335973822449991e-12,4.5828374795508106e-15,9.889976228559442e-10,2.7210142720124979e-10,2.1241573632848108e-13,2.6796060956573964e-10,4.5639309860219499e-12,1.8733881967819826e-19,3.2737598767688575e-15,7.6899136691393593e-20,8.6877958566566653e-16,3.934060022920739e-19,3.9347766842096233e-19,6.0817661520244514e-23,1.084845813268861e-23,2.3217563188577234e-16,4.439331983965452e-43,4.2704595625516296e-43,4.2704596209006808e-43,1.1314691337407938e-21,3.5608557873726625e-15,5.0351319432417696e-25,1.0672373577320224e-23,4.6974905571166685e-19,4.7700756152559261e-19,9.2355384118131742e-30,7.5707235840014924e-25,9.0359877113167866e-39
7.992974076417318e-13,0.9248091893143857,154.0,0.0,0.0,0.0,0.99999997146800923,1.0,18.999999999986578,5.2700888526584133e-09,1.0802474308922965e-08,1.0799568138204144e-08,8.1592329374963143e-12,4.9361741463747471e-15,1.0326465880258316e-09,3.0913569832701698e-10,2.2413890566531694e-13,3.0443129619673418e-10,5.2524697922856575e-12,2.1732824662034787e-19,3.7977939469301484e-15,8.8501612098826059e-20,1.0078536566573622e-15,4.9157768957726919e-19,4.9167151877472257e-19,7.9335116713111262e-23,1.4494068308476843e-23,2.69355594167479e-16,7.4644978176279872e-43,7.1805483323383112e-43,7.1805484379512291e-43,1.4140552184155224e-21,3.8739819833249323e-15,5.8841247057375537e-25,1.2299387946077177e-23,5.7766816212817721e-19,5.8659416499632016e-19,1.2431829066272823e-29,9.4600720302013686e-25,1.3100765841184144e-38
8.565178045826403e-13,0.9248091893143757,154.0,0.0,0.0,0.0,0.99999996942622316,1.0,18.999999999984635,5.6473658187678141e-09,1.1575450964247342e-08,1.1572066567371852e-08,9.3682461690171016e-12,5.2894914813155695e-15,1.0731655891358226e-09,3.4771070812795595e-10,2.3533729047136729e-13,3.4241927468242139e-10,5.983291833513495e-12,2.4953961107279858e-19,4.3606752545723693e-15,1.0081666498632631e-19,1.1572374563312782e-15,6.0485219207790986e-19,6.0497262891365743e-19,1.0146524242766703e-22,1.8971576926239543e-23,3.0929479530142337e-16,1.2108489676017289e-42,1.164788340243651e-42,1.1647883585942893e-42,1.7401861838281319e-21,4.1926264592230023e-15,6.8056406266702361e-25,1.4027483687606462e-23,6.9963515997228712e-19,7.1044570223520452e-19,1.6393905378588114e-29,1.1640115183574024e-24,1.851237480319544e-38
9.137382015235486e-13,0.9248091893143647,154.0,0.0,0.0,0.0,0.99999996738450414,1.0,18.999999999982574,6.0246427723254455e-09,1.2348386397964654e-08,1.2344481629705039e-08,1.0660609990828238e-11,5.6427899723786818e-15,1.1107790687911785e-09,3.8771597372594798e-10,2.4603438259612842e-13,3.8181574346532881e-10,6.755329581520852e-12,2.8397219121940371e-19,4.9623970814124177e-15,1.1382630485377475e-19,1.316928783198169e-15,7.3430881738774832e-19,7.344607738831987e-19,1.2756362299274193e-22,2.4392851222357027e-23,3.5199308771681153e-16,1.903701690235109e-42,1.8312850869055104e-42,1.8312851176745921e-42,2.1129890484251946e-21,4.5167888742391941e-15,7.8009993196473952e-25,1.5854121047461325e-23,8.3620153123612926e-19,8.4912217222899132e-19,2.1235361443966649e-29,1.4131634160386389e-24,2.5580887110107324e-38
9.70958598464457e-13,0.9248091893143532,154.0,0.0,0.0,0.0,0.99999996534284774,1.0,18.999999999980385,6.4019197133313325e-09,1.3121281650651565e-08,1.3116813352282292e-08,1.2036297325749497e-11,5.9960700952490604e-15,1.1456953746417858e-09,4.2904893505677493e-10,2.5625262227331326e-13,4.2251970323306186e-10,7.5675424594155183e-12,3.2062526547849891e-19,5.6029529690664316e-15,1.2751299539723695e-19,1.4869254366506643e-15,8.8102663565062724e-19,8.8121549959573741e-19,1.5798854913408363e-22,3.0875368898700044e-23,3.9745032758671738e-16,2.9118886345199292e-42,2.8011208682493556e-42,2.8011209182499105e-42,2.5355921282251293e-21,4.8464688913723508e-15,8.8715218415749446e-25,1.7776824203246362e-23,9.8787919119682196e-19,1.0031433956322592e-18,2.7077668822225218e-29,1.6955406364040905e-24,3.4660713112699953e-38
1e-12,0.9248091893143409,154.0,0.0,0.0,0.0,0.99999996430665639,1.0,18.999999999979224,6.5934012731395434e-09,1.3513538636152087e-08,1.3508767498379888e-08,1.2766375875377179e-11,6.1753655366168896e-15,1.16244720979924e-09,4.5050410544195131e-10,2.6126244581425844e-13,4.4364837062838139e-10,7.9948138079052857e-12,3.4007726480124035e-19,5.9429125591400277e-15,1.3471301355201485e-19,1.5771465747208172e-15,9.6243968149528435e-19,9.6264949273433173e-19,1.7520065303906901e-22,3.4610555541612039e-23,4.2157693508129917e-16,3.57878583839887e-42,3.442649510306485e-42,3.4426495735915463e-42,2.7701307997976403e-21,5.0159040422680557e-15,9.4440281993284731e-25,1.8788642169030671e-23,1.0707953919907855e-18,1.0873407215423799e-18,3.0466790978392252e-29,1.8522322960087169e-24,4.0165018109210976e-38
1.0281789954053655e-12,0.9248091893143409,154.0,0.0,0.0,0.0,0.99999996330124918,1.0,18.999999999978073,6.7791966417855006e-09,1.3894137736612956e-08,1.388906176217341e-08,1.3495281105389384e-11,6.349332313601911e-15,1.1781079143171261e-09,4.7161438634820667e-10,2.6601344519677414e-13,4.6443739704811706e-10,8.4189161621121565e-12,3.5949811250263115e-19,6.2823367084299412e-15,1.4185964305794591e-19,1.6672252169401535e-15,1.046084479090028e-18,1.0463161215663248e-18,1.931004434214915e-22,3.8541998825291125e-23,4.4566637473239458e-16,4.3469300143202904e-42,4.1815737448734267e-42,4.1815738239016045e-42,3.0111250318705447e-21,5.1816661773505045e-15,1.00185306915346e-24,1.9793179860406591e-23,1.1551433276184898e-18,1.17299189785748e-18,3.4050179841473091e-29,2.0132205487356264e-24,4.6153573208589681e-38
1.085399392346274e-12,0.9248091893143282,154.0,0.0,0.0,0.0,0.99999996125970458,1.0,18.999999999975639,7.1564735576879689e-09,1.4666955644545003e-08,1.4661226886439386e-08,1.5037534270146301e-11,6.7025770794057778e-15,1.2081962270489254e-09,5.1532394860894944e-10,2.7533732749857965e-13,5.0748179086445658e-10,9.3084619932158512e-12,4.0059001117859022e-19,7.0005423295154528e-15,1.5684958584714348e-19,1.8578259251572081e-15,1.2305609420126618e-18,1.2308417242551333e-18,2.332614099102555e-22,4.7520790271388252e-23,4.9664109253073532e-16,6.3498912510036512e-42,6.1083431174590789e-42,6.1083432393120436e-42,3.5427186574292034e-21,5.5223804025374424e-15,1.1243349810385316e-24,2.1900835733617666e-23,1.3384350351518008e-18,1.3591155841967822e-18,4.2290130862018179e-29,2.3682801525844197e-24,6.0511470705939245e-38
1.1426197892871824e-12,0.9248091893143144,154.0,0.0,0.0,0.0,0.99999995921821005,1.0,18.999999999973085,7.5337504610387572e-09,1.5439736338182156e-08,1.5433308752132414e-08,1.6663029769211043e-11,7.0558048332183063e-15,1.2361269778559193e-09,5.6009558023674014e-10,2.8424382870741936e-13,5.5157209158313404e-10,1.0235216218065002e-11,4.43900240627475e-19,7.757564091732889e-15,1.7246658244324683e-19,2.0587253632147224e-15,1.4355343818220629e-18,1.4358711615220426e-18,2.7883487749788869e-22,5.7944770539684446e-23,5.5037434782493754e-16,9.0969002878438075e-42,8.7508571723616437e-42,8.7508573561163128e-42,4.1335051924514396e-21,5.8686112408432816e-15,1.2547304581747755e-24,2.4097498890032704e-23,1.5381637593728701e-18,1.5619302216404973e-18,5.1942645736804608e-29,2.7627960811735608e-24,7.8239665952224143e-38
