Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258)
3.7794769005633765e-11,0.41352136310165405,154.0,0.0,0.0,0.0,0.98198525541284776,1.0,18.999977475684492,9.4482336696678426e-05,0.00078564350112983927,0.00076478421069996856,2.1691802846050765e-05,1.4016893868948693e-10,0.00013305688199363543,0.0046356831590929938,4.3006310089281937e-06,0.011572385134545633,8.3237236856194664e-07,1.2493101029289669e-13,1.8844164722867981e-06,3.6102307960258743e-15
3.8576351535626166e-11,0.41352136184018806,154.0,0.0,0.0,0.0,0.98161657454324502,1.0,18.999976941838987,9.6417749607245358e-05,0.00080159077987265433,0.0007802317786365355,2.2208581001331482e-05,1.4301413776856699e-10,0.00013300787901898885,0.0047314024705951436,4.299016331322456e-06,0.011811481098196179,8.4943687529762939e-07,1.2790732463162975e-13,1.9365234741773308e-06,3.684244317126549e-15
4.013951659561097e-11,0.41352135931961825,154.0,0.0,0.0,0.0,0.98087966250720671,1.0,18.999975875147694,0.00010028634833910431,0.00083344942915084918,0.00081109192916328701,2.3241176017466786e-05,1.4869812901374023e-10,0.00013290993288160078,0.0049227281714104157,4.2957889456997683e-06,0.012289408785943277,8.8352746179771729e-07,1.3385441686373927e-13,2.0422546436666173e-06,3.832104690844915e-15
4.154636514959729e-11,0.4135213570539048,154.0,0.0,0.0,0.0,0.9802169539569362,1.0,18.999974916310141,0.00010376554996558876,0.00086208132930153439,0.00083882627753716749,2.4169370673212981e-05,1.5380642638256108e-10,0.00013282184949293862,0.0050947926544691472,4.2928865423076471e-06,0.012719242667899011,9.1416523765486073e-07,1.392002292504767e-13,2.1391379952848486e-06,3.9649892626056509e-15
4.292616676976445e-11,0.41352135483441527,154.0,0.0,0.0,0.0,0.97956745711549731,1.0,18.999973977034323,0.00010717553021022116,0.00089012520757681757,0.00086599090710703366,2.5078632932367717e-05,1.5880981267779377e-10,0.00013273552216984654,0.0052634308693136405,4.290042001083884e-06,0.013140536098579646,9.4417379311296085e-07,1.4443700304368177e-13,2.235741860314856e-06,4.095144730150082e-15
4.4305968389931615e-11,0.41352135261763046,154.0,0.0,0.0,0.0,0.978918426328793,1.0,18.999973038902631,0.00011058320170416903,0.00091813193401725382,0.00089311944945256311,2.5986790816584067e-05,1.6380657016999089e-10,0.00013264925683312471,0.0054319520213554516,4.2871995010649471e-06,0.013561555601803268,9.7414259076537837e-07,1.4966741633818782e-13,2.333909171912513e-06,4.2251277570118956e-15
4.568577001009878e-11,0.41352135040359644,154.0,0.0,0.0,0.0,0.97826986121639559,1.0,18.999972101935683,0.0001139885661020665,0.00094610155983839924,0.00092021197648731743,2.689382368268226e-05,1.6879670799851701e-10,0.00013256305343205876,0.0056003561944715967,4.284359040584039e-06,0.013982301374242721,1.0040716854287598e-06,1.548913502422969e-13,2.4336356652516717e-06,4.3549385809461668e-15
4.706557163026594e-11,0.41352134819235187,154.0,0.0,0.0,0.0,0.97762176139824686,1.0,18.999971166149109,0.00011739162505720059,0.00097403413618127484,0.0009472685551214188,2.7799715816307009e-05,1.7378023528941388e-10,0.0001324769119159841,0.0057686434724709829,4.2815206179761396e-06,0.014402773612409986,1.0339611318398341e-06,1.6010871425123072e-13,2.5349170850385045e-06,4.4845774393613458e-15
4.84453732504331e-11,0.4135213459839246,154.0,0.0,0.0,0.0,0.97697412649465831,1.0,18.999970231554784,0.00012079238022151224,0.001001929714112483,0.00097428924838617202,2.8704455307422825e-05,1.7875716115542493e-10,0.00013239083223428626,0.0059368139390944888,4.2786842315785348e-06,0.014822972512656307,1.0638109846555642e-06,1.6531943977069302e-13,2.6377491854906931e-06,4.6140445693199091e-15
4.9825174870600263e-11,0.41352134377833555,154.0,0.0,0.0,0.0,0.97632695612631026,1.0,18.999969298161577,0.00012419083324559783,0.0010297883446243258,0.0010012741162602323,2.9608033224261668e-05,1.8372749469601862e-10,0.00013230481433639993,0.0061048676780150156,4.2758498797300035e-06,0.015242898271172353,1.0936212984532856e-06,1.7052347535932905e-13,2.7421277303166624e-06,4.7433402075389727e-15
5.1204976490767425e-11,0.41352134157559994,154.0,0.0,0.0,0.0,0.97568024991425228,1.0,18.999968365976027,0.0001275869857787103,0.0010576100786349183,0.0010282232163034014,3.0510442979644842e-05,1.8869124499741169e-10,0.00013221885817180865,0.0062728047728375655,4.2730175607705643e-06,0.015662551083988379,1.123392127730844e-06,1.7572078307913941e-13,2.848048492694873e-06,4.8724645903908785e-15
5.258477811093459e-11,0.413521339375729,154.0,0.0,0.0,0.0,0.97503400747990177,1.0,18.999967435002826,0.00013098083946876056,0.0010853949669883073,0.0010551366041731164,3.141167981460929e-05,1.9364842113259163e-10,0.00013213296369004541,0.0064406253070992984,4.270187273041924e-06,0.016081931146974388,1.1531235269067338e-06,1.8091133552149361e-13,2.9555072552531443e-06,5.0014179539038023e-15
5.396457973110175e-11,0.413521337178731,154.0,0.0,0.0,0.0,0.9743882284450438,1.0,18.999966505245276,0.00013437239596231879,0.0011131430604545856,0.0010820143340411206,3.231174038185278e-05,1.9859903216133894e-10,0.00013204713084069244,0.0066083293642695967,4.2673590148876259e-06,0.01650103865584026,1.182815550320231e-06,1.8609511340803675e-13,3.0644998100480285e-06,5.1302005337623273e-15
5.534438135126891e-11,0.41352133498461063,154.0,0.0,0.0,0.0,0.97374291243183131,1.0,18.999965576705581,0.00013776165690461577,0.0011408544097300077,0.0011088564589116067,3.3210622427707271e-05,2.0354308713024947e-10,0.00013196135957338113,0.006775917027750147,4.2645327846527684e-06,0.016919873806135945,1.212468252231527e-06,1.9127210375905707e-13,3.1750219585442376e-06,5.2588125653080229e-15
5.6724182971436074e-11,0.4135213327933713,154.0,0.0,0.0,0.0,0.97309805906278379,1.0,18.999964649385074,0.00014114862393954398,0.0011685290654371049,0.0011356630308588991,3.4108324554568672e-05,2.0848059507275501e-10,0.00013187564983779156,0.0069433883808749782,4.2617085806839194e-06,0.017338436793251592,1.2420816868218564e-06,1.9644229852523086e-13,3.2870695115941029e-06,5.3872542835400024e-15
5.8103984591603236e-11,0.41352133060501445,154.0,0.0,0.0,0.0,0.97245366796078736,1.0,18.999963723284438,0.00014453329870965916,0.0011961670781248019,0.0011624341012121521,3.5004846036318638e-05,2.134115650091464e-10,0.00013179000158365328,0.0071107435069105466,4.2588864013292986e-06,0.017756727812417716,1.2716559081936268e-06,2.0160569352456892e-13,3.4006382894171006e-06,5.5155259231154885e-15
6.086358783193755e-11,0.4135213262369484,154.0,0.0,0.0,0.0,0.97116627105132203,1.0,18.999961874742876,0.00015129577801899661,0.0012513333762703331,0.0012158699395200387,3.6794346725378823e-05,2.2325392687916445e-10,0.00013161888931889217,0.0074451054104422354,4.2532481098638043e-06,0.018592494727026208,1.3306869272977492e-06,2.1191208226968152e-13,3.6323228469735801e-06,5.7715599032196777e-15
6.362319107227188e-11,0.4135213218804057,154.0,0.0,0.0,0.0,0.96988071869383796,1.0,18.99996003107778,0.00015804910794638564,0.0013063537070901825,0.0012691643745029811,3.8579127182073668e-05,2.3307024464059107e-10,0.00013144802237790979,0.0077790034031277894,4.2476178970745743e-06,0.019427176108618712,1.3895617407914495e-06,2.2219128547084429e-13,3.8700423795366537e-06,6.0269163760614143e-15
6.63827943126062e-11,0.41352131753537225,154.0,0.0,0.0,0.0,0.96859700788457437,1.0,18.99995819228209,0.00016479330158427675,0.0013612284723375247,0.0013223178017135338,4.0359194037088166e-05,2.4286058998478744e-10,0.00013127740036029831,0.0081124381486727092,4.2419957498050692e-06,0.020260773513308263,1.4482807786691199e-06,2.3244334131657401e-13,4.113763783999902e-06,6.2815972066462098e-15
6.914239755294053e-11,0.4135213132018177,154.0,0.0,0.0,0.0,0.96731513562559335,1.0,18.999956358346267,0.00017152837200385445,0.0014159580725987674,0.0013753306130644854,4.2134556392860028e-05,2.5262503439484215e-10,0.00013110702286642844,0.0084454103097074875,4.2363816549242615e-06,0.021093288494668582,1.5068444696759352e-06,2.4266830223112396e-13,4.3634541051799925e-06,6.535604254561361e-15
7.190200079327485e-11,0.41352130887972205,154.0,0.0,0.0,0.0,0.96603509892476624,1.0,18.99995452925921,0.00017825433225507852,0.0014705429072971827,0.0014282031977300147,4.3905224926052217e-05,2.6236364914623379e-10,0.0001309368894974472,0.0087779205477896884,4.230775599326811e-06,0.021924722603739011,1.5652532413118e-06,2.5286622970529166e-13,4.6190805351721016e-06,6.7889393739930864e-15
7.466160403360917e-11,0.41352130456905534,154.0,0.0,0.0,0.0,0.96475689479575999,1.0,18.999952705008905,0.00018497119536672475,0.001524983374696522,0.0014809359428105068,4.567121122636053e-05,2.7207650530747198e-10,0.0001307669998552762,0.009109969523406005,4.2251775699326935e-06,0.02275507738902945,1.6235075198352341e-06,2.6303719048836808e-13,4.8806104127081318e-06,7.0416044137433736e-15
7.74212072739435e-11,0.4135213002697888,154.0,0.0,0.0,0.0,0.96348052025802344,1.0,18.999950885582876,0.00019167897434642633,0.0015792798719046197,0.0015335292337804202,4.7432527352253116e-05,2.8176367374075121e-10,0.00013059735354260994,0.0094415578959743153,4.2195875536871075e-06,0.023584354396525235,1.6816077302672529e-06,2.7318125402947724e-13,5.1480112225177005e-06,7.2936012172468106e-15
8.018081051427782e-11,0.41352129598189197,154.0,0.0,0.0,0.0,0.96220597233677396,1.0,18.999949070968366,0.00019837768218071414,0.0016334327948769873,0.0015859834547067035,4.9189185616151043e-05,2.914252251025895e-10,0.00013042795016291402,0.0097726863238457602,4.2140055375605781e-06,0.024412555169692089,1.7395542963952305e-06,2.832984912403517e-13,5.4212505946920219e-06,7.544931622587335e-15
8.294041375461215e-11,0.4135212917053338,154.0,0.0,0.0,0.0,0.96093324806298386,1.0,18.999947261152492,0.00020506733183505785,0.0016874425384203913,0.0016382989883347383,5.0941198502066427e-05,3.0106122984446998e-10,0.00013025878932042305,0.010103355464306775,4.2084315085488703e-06,0.025239681249480943,1.7973476407767385e-06,2.9338897402098064e-13,5.7002963040506276e-06,7.7955974625148881e-15
8.570001699494647e-11,0.4135212874400841,154.0,0.0,0.0,0.0,0.95966234447336685,1.0,18.999945456122223,0.00021174793625390636,0.0017413094961964228,0.001690476216153569,5.2688578603948812e-05,3.1067175821347905e-10,0.00013008987062013925,0.010433565973581135,4.2028654536728677e-06,0.026065734174332882,1.8549881847433679e-06,3.0345277490452347e-13,5.9851162695109406e-06,8.0456005644619924e-15
9.121922347561512e-11,0.41352127894338636,154.0,0.0,0.0,0.0,0.95712598752213418,1.0,18.999941860366292,0.00022508206105805223,0.0018486166233881377,0.0017944172744369304,5.6169491003568184e-05,3.298166658030459e-10,0.00012975275807002764,0.011092613718163998,4.1917572145368989e-06,0.027714626700470087,1.9698125506512893e-06,3.2350062210449556e-13,6.5719513611401433e-06,8.5436258376569091e-15
9.753939601456509e-11,0.41352126926870586,154.0,0.0,0.0,0.0,0.95423044567790771,1.0,18.999937766094476,0.00024030703776449689,0.0019708009918436588,0.0019127689021752475,6.013299724993696e-05,3.516158478350513e-10,0.00012936790622424522,0.01184506147539576,4.179075889055028e-06,0.029597563192602271,2.1005563028945836e-06,3.4632790371375762e-13,7.2718346735874464e-06,9.1106979256638437e-15
9.999999999999999e-11,0.4135212596524869,154.0,0.0,0.0,0.0,0.95310570016909013,1.0,18.999936178789802,0.00024622176543789978,0.0020181705946124102,0.0019586525931194042,6.1669605487123922e-05,3.6006716064478304e-10,0.00012921841441659933,0.012137362401319457,4.1741499499391607e-06,0.030329126410277192,2.1512442728050437e-06,3.5517779236613355e-13,7.5522915853422919e-06,9.3305457764465249e-15
1.0385956855351507e-10,0.4135212596524869,154.0,0.0,0.0,0.0,0.95134437202360334,1.0,18.99993369656287,0.00025548492745134114,0.0020922472383078693,0.0020304055680973542,6.4072553299174292e-05,3.7328333159915201e-10,0.00012898431357752041,0.012595121721356375,4.1664360318294244e-06,0.031474913206658808,2.2305101646699303e-06,3.6901724738105561e-13,8.0011277897043098e-06,9.6743440385913407e-15
1.1017974109246504e-10,0.41352125009436236,154.0,0.0,0.0,0.0,0.94846773143548335,1.0,18.99992965161627,0.00027061588388087147,0.0022129599975680898,0.0021473317616942499,6.7988309408964013e-05,3.9481994414805241e-10,0.00012860197544812556,0.013342802251329442,4.1538374890191852e-06,0.033346695016260294,2.3596790965139093e-06,3.9156951849532732e-13,8.7594571193212692e-06,1.0234585691668911e-14
1.1649991363141501e-10,0.41352124059396267,154.0,0.0,0.0,0.0,0.94560048894463311,1.0,18.999925631100204,0.0002857000602465237,0.0023329438737335825,0.0022635519424675844,7.1880415115432598e-05,4.1622650705894686e-10,0.0001282208871750253,0.014088110831840065,4.1412801074615461e-06,0.035212926827112731,2.4880680261209472e-06,4.1398557828979924e-13,9.5464528911110895e-06,1.0791444257680496e-14
1.2914025870931496e-10,0.4135212217649078,154.0,0.0,0.0,0.0,0.93989405914826951,1.0,18.99991766274713,0.00031572868273063042,0.0025707432411240989,0.0024938919564418283,7.9594268315077998e-05,4.5865274312961719e-10,0.00012746244165636895,0.01557164306753487,4.1162882188224539e-06,0.038928812937615347,2.7425254265806272e-06,4.5841247920398863e-13,1.1204983543812762e-05,1.1895096913440179e-14
1.4051656927942492e-10,0.4135212050125795,154.0,0.0,0.0,0.0,0.93479006615691551,1.0,18.999910573253455,0.00034259598042560356,0.0027823154595421899,0.0026988275423209095,8.6457331385672608e-05,4.963997171505257e-10,0.00012678406885837192,0.016898787341902314,4.09393476776058e-06,0.042254310701048653,2.9689182497362017e-06,4.9793936869920446e-13,1.2792067672842159e-05,1.2877025676640117e-14
1.5189287984953488e-10,0.41352118844172514,154.0,0.0,0.0,0.0,0.92971598615377415,1.0,18.99990356055994,0.00036931406744108677,0.0029915963204656128,0.002901543665962862,9.3246046741903935e-05,5.3373786132001362e-10,0.00012610967404049514,0.018218365983826725,4.0717123277868104e-06,0.045562106531144307,3.1928590244814751e-06,5.3703806252435325e-13,1.4466450961843058e-05,1.3848319222568651e-14
1.6326919041964484e-10,0.41352117205031674,154.0,0.0,0.0,0.0,0.92467162069076014,1.0,18.999896623802726,0.00039588381695878819,0.0031986115940295236,0.0031020652887932083,9.9961250679042222e-05,5.706717741331505e-10,0.00012543923075337778,0.019530423264262214,4.0496200297065143e-06,0.048852304187065598,3.414375331856343e-06,5.7571337720966216e-13,1.6226110074323331e-05,1.4809097177881846e-14
1.746455009897548e-10,0.41352115583631466,154.0,0.0,0.0,0.0,0.91965677288061121,1.0,18.999889762127772,0.00042230609638472296,0.0034033867452109034,0.0033004170762758207,0.00010660376996909565,6.0720599962053336e-10,0.00012477271275624459,0.020835003162136861,4.0276570111618557e-06,0.052125006738546246,3.633494426222989e-06,6.1397007443741268e-13,1.8069058835679759e-05,1.5759477752343549e-14
1.8602181155986475e-10,0.4135211397977403,154.0,0.0,0.0,0.0,0.9146712473820644,1.0,18.999882974691179,0.0004485817673944835,0.0036059469376890636,0.0034966234020707772,0.00011317442156760308,6.4334502803767431e-10,0.00012411009401492023,0.022132149366633842,4.0058224165667691e-06,0.055380316571323605,3.8502432394008006e-06,6.5181285935325184e-13,1.9993347571869337e-05,1.6699577756759556e-14
1.973981221299747e-10,0.4135211239326226,154.0,0.0,0.0,0.0,0.90971485038519773,1.0,18.999876260659292,0.00047471168597807583,0.0038063170376526289,0.0036907083519364795,0.00011967401252257234,6.7909329654479554e-10,0.00012345134869986646,0.02342190527945083,3.9841153970429373e-06,0.058618335392519545,4.0646483847437171e-06,6.8924638004172878e-13,2.1997062460231953e-05,1.7629512620662279e-14
2.201507432701946e-10,0.4135210927149794,154.0,0.0,0.0,0.0,0.89988867422715679,1.0,18.999863049523746,0.00052653766166386561,0.0042005849596873489,0.0040726090474536604,0.00013246319348222892,7.4943504098257112e-10,0.00012214537604202628,0.025979418412763286,3.941080720855636e-06,0.065042903467379815,4.4865325569433204e-06,7.6290394916536685e-13,2.6235290875716656e-05,1.9459341842481487e-14
2.406281022963925e-10,0.41352106519302145,154.0,0.0,0.0,0.0,0.89114282170410819,1.0,18.999851402381854,0.00057269103892740444,0.0045481794714067568,0.0044093004233534908,0.00014373833226981038,8.114496620780951e-10,0.00012098299276753898,0.028256335033604429,3.90277743818993e-06,0.070766886094076054,4.8584735736494328e-06,8.2784159585616011e-13,3.0302846175918335e-05,2.1072553681202337e-14
2.611054613225904e-10,0.41352103820346703,154.0,0.0,0.0,0.0,0.88248839987078576,1.0,18.999839980547698,0.00061838523547471833,0.0048890515969046821,0.004739480330903466,0.00015479535825829773,8.7226487092781016e-10,0.00011983276684329873,0.030509969187298456,3.864874596941155e-06,0.07643639713401211,5.2232208610766798e-06,8.9152305119047806e-13,3.4599550881979368e-05,2.2654564311353812e-14
2.815828203487883e-10,0.41352101173561767,154.0,0.0,0.0,0.0,0.8739243319263208,1.0,18.999828779503112,0.00066362504361464059,0.0052233360821146314,0.0050632792863450583,0.00016563864537495697,9.3190471145598341e-10,0.0001186945547799515,0.032740563887649461,3.8273674807872923e-06,0.082052005896263949,5.5809186304371921e-06,9.5397350621465038e-13,3.9115458542412178e-05,2.4205999217150618e-14
3.0206017937498617e-10,0.4135209857790543,154.0,0.0,0.0,0.0,0.86544955603188201,1.0,18.999817794825702,0.00070841519940417741,0.0055511648362268403,0.0053808250588776056,0.00017627247480876546,9.9039272130869987e-10,0.00011756821508719496,0.034948359303579549,3.7902514389433361e-06,0.08761427497800843,5.9317080562980293e-06,1.0152176178612904e-12,4.3840951196454596e-05,2.5727470712031371e-14
3.2253753840118406e-10,0.4135209603235308,154.0,0.0,0.0,0.0,0.85706302506030474,1.0,18.999807022186019,0.00075276038342710766,0.0058726669953206691,0.0056922427315845708,0.00018670103778470061,1.0477519432132865e-09,0.00011645360824024202,0.037133592798374283,3.7535218850645458e-06,0.093123760357924135,6.2757273447182721e-06,1.0752795249274417e-12,4.8766728955280944e-05,2.7219578234188345e-14
3.4301489742738196e-10,0.4135209353590239,154.0,0.0,0.0,0.0,0.84876370635076637,1.0,18.999796457345127,0.00079666522155942944,0.0061879689844339877,0.0059976547612222543,0.00019692843791087935,1.1040049360580791e-09,0.00011535059664696012,0.039296498968267007,3.7171742961719567e-06,0.098581011488005729,6.6131117997093083e-06,1.1341828615926182e-12,5.3883799923687665e-05,2.8682908634824483e-14
3.6349225645357985e-10,0.41352091087573817,154.0,0.0,0.0,0.0,0.84055058146828043,1.0,18.999786096153162,0.00084013428572218764,0.0064971945781482094,0.0062971810374924039,0.00020695869255587786,1.1591737857104158e-09,0.0001142590446156647,0.041437309680389306,3.6812042115986517e-06,0.10398657138385768,6.9439938881186776e-06,1.1919507653512878e-12,5.9183470442578562e-05,3.0118036459572291e-14
3.8396961547977774e-10,0.41352088686407545,154.0,0.0,0.0,0.0,0.83242264596802129,1.0,18.999775934547458,0.0008831720946216316,0.0068004649596884442,0.0065909389403730817,0.00021679573468131021,1.2132801155667105e-09,0.00011317881832355628,0.043556254110084736,3.6456072319573691e-06,0.10934097671346026,7.2685033029128562e-06,1.2486058875673562e-12,6.4657335650532882e-05,3.152552422296897e-14
4.0444697450597563e-10,0.41352086331462784,154.0,0.0,0.0,0.0,0.82437890916428702,1.0,18.999765968550136,0.00092578311447715487,0.007097898778603332,0.0068790433955449879,0.00022644341515710772,1.2663450968472509e-09,0.00011210978578577478,0.045653558777608488,3.610379018128664e-06,0.11464475788446281,7.586767024930623e-06,1.3041704068087186e-12,7.0297270348045486e-05,3.2905922676298479e-14
4.2492433353217353e-10,0.413520840218193,154.0,0.0,0.0,0.0,0.81641839390399085,1.0,18.999756194266304,0.00096797175973727763,0.007389612207063182,0.0071616069289731406,0.00023590550453826919,1.3183894586491809e-09,0.00011105181682507183,0.047729447584226259,3.5755152902684981e-06,0.11989843913003612,7.8989093831757616e-06,1.3586660390802113e-12,7.6095420153991699e-05,3.4259771069097173e-14
4.454016925583714e-10,0.41352081756576486,154.0,0.0,0.0,0.0,0.80854013634456301,1.0,18.999746607882457,0.0010097423937839363,0.0076757189948173021,0.0074387397204370579,0.00024518569455088174,1.3694334977572052e-09,0.00011000478304207112,0.049784141847725352,3.541011826835252e-06,0.12510253859331516,8.2050521136650562e-06,1.4121140463821394e-12,8.2044192943529713e-05,3.5587597404393987e-14
4.658790515845694e-10,0.41352079534851816,154.0,0.0,0.0,0.0,0.80074318573618164,1.0,18.99973720566463,0.0010510993296252665,0.0079563305228396632,0.007710549655374402,0.00025428759995155985,1.4194970882166042e-09,0.00010896855778610136,0.051817860337347428,3.5068644636360842e-06,0.13025756841045547,8.5053144168551301e-06,1.4645352474194768e-12,8.8136250559441939e-05,3.6889918687787367e-14
4.863564106107673e-10,0.41352077355780953,154.0,0.0,0.0,0.0,0.79302660420824134,1.0,18.999727983956422,0.001092046830577081,0.0082315558556949556,0.0079771423754179498,0.00026321476041263889,1.4685996906844919e-09,0.00010794301612660914,0.053830819308153206,3.4730690928913924e-06,0.13536403479232734,8.7998130137225781e-06,1.5159500284593873e-12,9.4364500788330502e-05,3.8167241170679594e-14
5.068337696369653e-10,0.4135207521851812,154.0,0.0,0.0,0.0,0.785389466559965,1.0,18.999718939177381,0.0011325891109332669,0.0085015017926581022,0.0082386213280393229,0.00027197064205268664,1.5167603615561002e-09,0.0001069280348251274,0.055823232534829986,3.4396216623173969e-06,0.14042243810487451,9.0886622005059675e-06,1.5663783521459837e-12,0.00010072208959295968,3.9420060587708196e-14
5.273111286631632e-10,0.41352073122234956,154.0,0.0,0.0,0.0,0.77783086005505775,1.0,18.999710067821486,0.001172730336625331,0.0087662729176212414,0.0084950878149844828,0.00028055863896145393,1.5639977618685776e-09,0.00010592349230777279,0.057795311344953713,3.4065181742269972e-06,0.14543327294816569,9.3719739021234997e-06,1.6158397662830897e-12,0.00010720239359188839,4.0648862388433973e-14
5.477884876893611e-10,0.41352071066120016,154.0,0.0,0.0,0.0,0.77034988422031392,1.0,18.999701366455341,0.0012124746258713043,0.0090259716478201159,0.00874664103935072,0.00028898207490141864,1.6103301660025652e-09,0.00010492926863828605,0.059747264651716231,3.3737546846474658e-06,0.15039702823416451,9.6498577243519321e-06,1.6643534136340608e-12,0.0001137990127780911,4.185412196365482e-14
5.682658467155591e-10,0.41352069049378654,154.0,0.0,0.0,0.0,0.76294565064808717,1.0,18.999692831716573,0.0012518260498142119,0.0092806982814099166,0.0089933781516295438,0.00029724420489172522,1.6557754701771388e-09,0.00010394524549159489,0.061679298986127847,3.3413273024548468e-06,0.1553141872632415,9.9224210047792216e-06,1.7119380410442494e-12,0.00012050576346878578,4.3036304866401232e-14
5.88743205741757e-10,0.4135206707123297,154.0,0.0,0.0,0.0,0.75561728280254092,1.0,18.999684460312366,0.0012907886331503012,0.0095305510439194566,0.0092353942947953835,0.00030534821662337396,1.7003512007351313e-09,0.00010297130612786491,0.063591618528704985,3.3092321885256673e-06,0.16018522779945357,1.0189768862520099e-05,1.758612007591606e-12,0.00012731667147904244,4.4195867027567826e-14
6.296979237941528e-10,0.41352063227696184,154.0,0.0,0.0,0.0,0.74118469637966422,1.0,18.999668194674904,0.0013675631482275889,0.010016017763055659,0.0097056344679345655,0.00032109430826190755,1.7869622449198714e-09,0.00010105321956522371,0.067357918393306584,3.246023664026503e-06,0.16979083720818477,1.0709227981417519e-05,1.8492995064159601e-12,0.00014122807129587643,4.6448905984512043e-14
6.66557170041309e-10,0.41352059893028104,154.0,0.0,0.0,0.0,0.72844627240563831,1.0,18.999654082542129,0.0014353698233433086,0.010437213714010418,0.010113619810985464,0.0003347556785199948,1.8621067763342526e-09,9.9360288630677868e-05,0.070682164988903201,3.1902348709436523e-06,0.17828284259931043,1.1159915267837719e-05,1.927980332595259e-12,0.00015404867643633311,4.8403662339271952e-14
7.034164162884652e-10,0.41352056672022397,154.0,0.0,0.0,0.0,0.71594054439810739,1.0,18.999640451423417,0.0015019771884054855,0.010844055878598132,0.010507701657529503,0.00034795139682037153,1.9346903896277356e-09,9.7698283430963878e-05,0.07394560688795325,3.1354652113497014e-06,0.18663260892496319,1.1595243015037462e-05,2.0039792988984039e-12,0.00016712273922064638,5.0291800092169647e-14
7.402756625356214e-10,0.4135205356069023,154.0,0.0,0.0,0.0,0.70366280544114734,1.0,18.999627284435974,0.0015674071152227491,0.01123704790185963,0.010888367847948461,0.00036069780689228058,2.0048029484112992e-09,9.6066577216536949e-05,0.077149353877601509,3.0816940696109348e-06,0.19484273181159886,1.2015750203436173e-05,2.077390534837761e-12,0.00018042216930727115,5.2115656951482469e-14
7.771349087827776e-10,0.41352050555187886,154.0,0.0,0.0,0.0,0.69160845901196466,1.0,18.99961456531457,0.0016316810347923323,0.011616675017887624,0.011256088389839373,0.00037301065459280461,2.0725310308869576e-09,9.4464557974102898e-05,0.080294493429954358,3.0289013136275776e-06,0.20291575436979659,1.2421956107949015e-05,2.148304726561246e-12,0.00019392060104335814,5.3877485157224344e-14
8.139941550299338e-10,0.4135204765181233,154.0,0.0,0.0,0.0,0.67977301589303751,1.0,18.999602278387481,0.0016948199475939263,0.011983404760456385,0.011611316146073056,0.00038490511123890486,2.13795805667895e-09,9.2891628013363524e-05,0.083382091221539043,2.9770672813083251e-06,0.21085416842683521,1.2814361058743514e-05,2.2168092512301542e-12,0.00020759329664220264,5.5579454780760281e-14
8.5085340127709e-10,0.4135204484699471,154.0,0.0,0.0,0.0,0.66815209118812513,1.0,18.999590408553598,0.0017568444335933154,0.012337687643900312,0.011954487494279501,0.00039639579572958212,2.2011644083629445e-09,9.1347203567695474e-05,0.086413191638164202,2.9261727675000675e-06,0.21866041572433884,1.3193447170126586e-05,2.2829883044288772e-12,0.00022141705485915217,5.7223656886190658e-14
8.877126475242462e-10,0.4135204213729693,154.0,0.0,0.0,0.0,0.65674140143575632,1.0,18.999578941260779,0.001817774661971394,0.012679957816325233,0.012286022959754485,0.00040749679555008444,2.2622275480588921e-09,8.9830714407952147e-05,0.089388818265965661,2.8761990113423411e-06,0.22633688908287775,1.3559679039898144e-05,2.3469230211356052e-12,0.00023537012470662341,5.8812106563643329e-14
9.245718937714024e-10,0.41352039519404954,154.0,0.0,0.0,0.0,0.64553676181923525,1.0,18.999567862484682,0.0018776304005804227,0.013010633685530041,0.012606327821610671,0.00041822168721255035,2.321222129135431e-09,8.834160346915262e-05,0.092309974368729716,2.8271276840465644e-06,0.23388593353374926,1.3913504419395414e-05,2.4086915934475365e-12,0.00024943212408824067,6.0346745835444204e-14
9.614311400185586e-10,0.413520369901245,154.0,0.0,0.0,0.0,0.63453408346769813,1.0,18.999557158708509,0.0019364310251413009,0.013330118519382371,0.012915792694167936,0.00042858355588414672,2.3782201033648943e-09,8.6879326489366771e-05,0.095177643352185648,2.7789408770750049e-06,0.24130984741960257,1.4255354856143112e-05,2.4683693836266888e-12,0.00026358396296499487,6.1829446443467737e-14
9.982903862657148e-10,0.4135203454637718,154.0,0.0,0.0,0.0,0.62372937084460045,1.0,18.99954681690388,0.0019941955281908464,0.01363880102181576,0.013214794085021873,0.00043859501393248425,2.4332908237346422e-09,8.5443351660399126e-05,0.097992789215718773,2.7316210906996275e-06,0.24861088346499371,1.4585646310533414e-05,2.5260290309094495e-12,0.00027780777078449296,6.3262012523850409e-14
9.999999999999999e-10,0.4135203218519561,154.0,0.0,0.0,0.0,0.62323296326805144,1.0,18.999546345802191,0.001996849940506308,0.013652862520717499,0.013228414578946739,0.00043905106726275107,2.4357994741281223e-09,8.5377377576062165e-05,0.098122103086193457,2.7294470490264922e-06,0.24894657661523803,1.4600692157841126e-05,2.5286556087803547e-12,0.00027846896790932607,6.3327270556467146e-14
