Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993),C7H9(58),S(664),C7H9(925),C7H9(1327),C7H9(1328),C7H9(1363),C7H9(68),C7H9(1368),C7H9(1429),S(1505),S(1507),S(1506),S(1344),S(1550),S(1436),S(1669),S(1668),S(571),S(1345),S(1398),S(1815),S(1443),C7H15(32),C7H15(31),S(1930),S(1932),C4H9(23),C3H6(1916),S(1984),S(87),S(2214)
3.2234174289792343e-08,0.876633363979761,154.0,0.0,0.0,0.0,0.91547920492013535,0.99999995380639051,18.998861014133425,0.0048644570390885067,0.014817902322469786,0.011860730548706132,0.00090357749941408466,2.6420130607191637e-09,7.1641467200798604e-07,0.018494943248287852,2.5433612625768045e-09,0.030223470228877614,1.7048044036303036e-05,9.8827352293318564e-12,0.0010803859308260969,1.293639033712205e-13,1.3030012959526766e-05,0.0020443393532742883,0.0020550829099054485,3.5006581502958683e-07,2.1270059444267506e-07,0.00012914223540262332,2.7565561665755374e-07,7.193892491797926e-07,7.5351303881824233e-07,3.2258940718397001e-05,0.00015826955741702126,4.0069858547748467e-06,8.5117145653306541e-14,2.9800516795761808e-06,1.7801166207113559e-06,6.6828416036530302e-06,6.4785708851246416e-09,5.9103092529829793e-10,2.1803494710910613e-12,1.4483168435063667e-07,2.9293869026793414e-08,1.1110211544739886e-07,5.2629614106364655e-09,1.5102962776641089e-08,2.0155533923341152e-08,1.4956587387519414e-09,8.592054311087831e-11,8.5941393293934596e-15,1.8028811177426232e-09,4.9544405355573476e-10,3.8703493546149133e-11,2.9440291822552414e-12,2.1543862464749363e-14,8.2831749625371192e-14,2.3434425352040045e-10,1.5567962834445259e-14,3.6847950256411018e-10,1.0380263446564403e-11,3.6225029841736862e-08,1.039091347266824e-11,6.7532189249976642e-12,2.7575530149011803e-11,4.5406057998065032e-20,3.7003085856430331e-18,1.2661156113126838e-11,6.5599345565672932e-21,3.4902576942461792e-15,1.208888997848819e-10,2.606709631268459e-20,1.2504420799857079e-11,2.6602992566895066e-16,2.55941624439017e-13,7.8348676749994863e-09,2.4695245996544184e-08,1.0994954134764392e-08,3.0807914336149123e-10,2.2440980418979524e-09,2.3604634618692706e-09,1.1636541997131887e-10,2.3056846741509639e-05,1.9421268122114101e-08
3.284322253412943e-08,0.8766336476262139,154.0,0.0,0.0,0.0,0.91396632296559965,0.99999995223771887,18.99883989342802,0.0049483100274562907,0.015068541743635089,0.012027447781427125,0.00091629325330539239,2.6866978934712189e-09,7.1536515324615346e-07,0.018826145402705372,2.5391582102352885e-09,0.030772040077607647,1.7336388845121569e-05,1.0021811765809428e-11,0.001118977861891397,1.315519203610568e-13,1.3214011292706983e-05,0.00211560406667563,0.0021271645417041693,3.6226847709299496e-07,2.2011506006763096e-07,0.00013480415948578849,2.9703708158131439e-07,7.8514573732505081e-07,8.2312943384705544e-07,3.3931328964939549e-05,0.00016378692685203991,4.2972419774983487e-06,8.883739918113184e-14,3.0352266494100077e-06,1.812626906640514e-06,7.1665678581629685e-06,6.7638915100328376e-09,6.346264628686099e-10,2.2937380385824062e-12,1.5500354383761115e-07,3.0911606886183372e-08,1.1951863849666699e-07,5.6629443447244691e-09,1.6292921404128158e-08,2.2028332964961308e-08,1.6162129498673182e-09,9.5853312395525479e-11,9.2712696517540414e-15,2.0105657117337963e-09,5.4545944953876567e-10,4.0529342248555104e-11,3.082984766199059e-12,2.2560204518396692e-14,8.6399149081784957e-14,2.4442672262376704e-10,1.5845358928793624e-14,3.7499086902049983e-10,1.0563713036936965e-11,3.7567196225969932e-08,1.0775892239461171e-11,7.0034223295613928e-12,2.8597259991309849e-11,4.7549183937035773e-20,3.83741259358771e-18,1.3126404032014039e-11,6.8009864694582285e-21,3.618511050938632e-15,1.3225062332279538e-10,2.7297440295921686e-20,1.3237406642020132e-11,2.8162411290716639e-16,2.8026893283410607e-13,8.2160643949300988e-09,2.5411367398657022e-08,1.1337049338154899e-08,3.2859916847756551e-10,2.3455093506042504e-09,2.4692015256876267e-09,1.2369217508337604e-10,2.3660337333152016e-05,1.9929602740001218e-08
3.345227077846652e-08,0.8766339367261817,154.0,0.0,0.0,0.0,0.91245649197389,0.99999995063342595,18.99881877826558,0.0050318784261637389,0.015318109209996872,0.012192292583686157,0.00092886613806817135,2.7311914541292132e-09,7.1431775695827539e-07,0.01915669498584268,2.5349636339993347e-09,0.031319805897112175,1.7623499407856056e-05,1.0159325693909161e-11,0.0011581509980976366,1.3373057164941883e-13,1.3395944569226136e-05,0.0021878280631276938,0.0022002512184334895,3.7463536743035971e-07,2.2762931436770241e-07,0.00014061048116411389,3.1956852820108679e-07,8.5542551753221729e-07,8.9761776090968696e-07,3.5653631271486052e-05,0.0001693776590007557,4.6021493650729606e-06,9.2652304785504917e-14,3.0903207051917364e-06,1.8450731347738235e-06,7.6746977016405564e-06,7.0565204018758025e-09,6.8046566655529565e-10,2.4105257830885786e-12,1.65661472751885e-07,3.2581827838655475e-08,1.2838107631045822e-07,6.0841891499034912e-09,1.7548682901946188e-08,2.4033519304722529e-08,1.7435971401586259e-09,1.0669921228650915e-10,9.9858442474507697e-15,2.2372652304952332e-09,5.9940256640345291e-10,4.2422569368867711e-11,3.2270670540437833e-12,2.3614052100779933e-14,9.0078286009840439e-14,2.5482433485648482e-10,1.6122113994121793e-14,3.8148407507285933e-10,1.0746650986079503e-11,3.8931989080722783e-08,1.1167360160838736e-11,7.2578431249979085e-12,2.9636213180377711e-11,4.9771379545599069e-20,3.9768277700748362e-18,1.3599424542101012e-11,7.0460654782280547e-21,3.748907053069185e-15,1.444217028268632e-10,2.8573177268189862e-20,1.4000386842597524e-11,2.9785642682415809e-16,3.0640370828647672e-13,8.6130131799019645e-09,2.613819256796404e-08,1.1684224351925782e-08,3.5007373950293572e-10,2.4497293075389214e-09,2.5810710195868581e-09,1.3134171204793648e-10,2.4263543984383975e-05,2.0437698210653935e-08
3.4061319022803605e-08,0.8766342312152552,154.0,0.0,0.0,0.0,0.9109497077665264,0.99999994899261835,18.998797668247985,0.0051151629927752382,0.015566605918034543,0.012355278001578363,0.00094129714961868854,2.7754939562037308e-09,7.1327248039275947e-07,0.019486593309726685,2.5307775222605224e-09,0.031866769313958918,1.7909377102218708e-05,1.02952879063068e-11,0.0011979005844451906,1.3589986769065599e-13,1.357582717261607e-05,0.002260998408084807,0.0022743316360325995,3.8716427025591953e-07,2.3524201099163346e-07,0.00014656238353985765,3.43283255006633e-07,9.3043689431422616e-07,9.7720999065060491e-07,3.7426133525137579e-05,0.00017504064259143924,4.9221188127947896e-06,9.6562637661017444e-14,3.1453340104917972e-06,1.8774554338323774e-06,8.2079178905563847e-06,7.35651773994415e-09,7.2861319234806805e-10,2.5307325701291376e-12,1.7681733050639179e-07,3.4304943649582268e-08,1.3770269079061442e-07,6.5273305516058667e-09,1.8872310166574103e-08,2.6177520536021061e-08,1.8780317017877736e-09,1.1852078504651407e-10,1.0739036981609453e-14,2.484275290183012e-09,6.5749546650119355e-10,4.438588411965027e-11,3.3764821044293355e-12,2.4706913263833542e-14,9.3873207245466331e-14,2.6554848650164332e-10,1.6398233154399937e-14,3.8795913787325337e-10,1.092907777697881e-11,4.0319313593173642e-08,1.1565290005711072e-11,7.5164636134439461e-12,3.0692317440704627e-11,5.2075822886870327e-20,4.1185444165894239e-18,1.4080184994116999e-11,7.2951546668007555e-21,3.881436700317881e-15,1.5744142717573106e-10,2.989613171901713e-20,1.4794237669668054e-11,3.1474550992255659e-16,3.3444574670602814e-13,9.0262689024483625e-09,2.6875914194585614e-08,1.203655103698996e-08,3.7252945057597686e-10,2.5567962242993608e-09,2.6961188168034884e-09,1.3932259250412697e-10,2.4866266561599903e-05,2.0945385955890207e-08
3.467036726714069e-08,0.8766345310294389,154.0,0.0,0.0,0.0,0.9094459661354648,0.99999994731437802,18.998776562987398,0.0051981644832313273,0.015814033085600716,0.012516417020747914,0.00095358727926087082,2.8196056170312569e-09,7.1222932077438768e-07,0.019815841684459014,2.5265998633283487e-09,0.032412931952587008,1.8194023330609524e-05,1.0429709245231246e-11,0.0012382218888757272,1.3805981912645282e-13,1.3753673419771876e-05,0.0023351022238915142,0.0023493945692677066,3.9985297953532739e-07,2.4295180951327358e-07,0.00015266103607277851,3.6821449976972065e-07,1.0103926975909069e-06,1.0621436904851318e-06,3.9249104825027168e-05,0.00018077476902705078,5.2575619104564131e-06,1.005691640512223e-13,3.200266728668675e-06,1.9097739323496499e-06,8.7669169774456036e-06,7.6639430124294343e-09,7.7913389112304899e-10,2.6543771209785263e-12,1.8848291669118462e-07,3.6081348160223319e-08,1.4749678350550603e-07,6.9930052097205883e-09,2.026587434732008e-08,2.846692798517239e-08,2.0197380301673349e-09,1.3138336426658066e-10,1.1532026415533847e-14,2.7529488594510316e-09,7.199678615374065e-10,4.6422121719855824e-11,3.531445569478267e-12,2.5840366200032202e-14,9.7788173468619716e-14,2.7661117715575081e-10,1.667372183268167e-14,3.9441607614415964e-10,1.1110993936860576e-11,4.1729075131127612e-08,1.1969654594812999e-11,7.7792661307179668e-12,3.1765500634314597e-11,5.4465839985212206e-20,4.2625528530720492e-18,1.4568652801793326e-11,7.5482371517426661e-21,4.0160910097323797e-15,1.7135005830501218e-10,3.1268213080783785e-20,1.5619867741065661e-11,3.3231069294187944e-16,3.6449880772956725e-13,9.4563951490011577e-09,2.7624735511493725e-08,1.2394106376266594e-08,3.9599326975199655e-10,2.6667491653783193e-09,2.8143926497819157e-09,1.4764348440359573e-10,2.54683124606173e-05,2.1452503739767392e-08
3.527941551147778e-08,0.8766348361051489,154.0,0.0,0.0,0.0,0.90794526284343147,0.99999994559776029,18.998755462106114,0.0052808836518483228,0.016060391951800326,0.012675722566588613,0.0009657375137013854,2.8635266577524534e-09,7.1118827530447509e-07,0.020144441418205764,2.5224306454309717e-09,0.032958295435288963,1.8477439519975986e-05,1.0562600502630067e-11,0.001279110202239242,1.4021043678477e-13,1.3929497561173801e-05,0.0024101266899271851,0.0024254288713666016,4.1269929901057815e-07,2.5075737544673059e-07,0.00015890759451774169,3.943954184714653e-07,1.0955102235662346e-06,1.1526619879169806e-06,4.1122797777812836e-05,0.00018657893257682996,5.608890862122037e-06,1.046726412077889e-13,3.2551190228670891e-06,1.9420287586704826e-06,9.3523850346176159e-06,7.9788550132292302e-09,8.3209278207358178e-10,2.7814770326910553e-12,2.0066996561811206e-07,3.7911417570829431e-08,1.5777668960674739e-07,7.4818514263615771e-09,2.1731453854559417e-08,3.0908496131627213e-08,2.1689384152811184e-09,1.4535512590096794e-10,1.2365995242355591e-14,3.0446972816347392e-09,7.8705719165211084e-10,4.8534246718344764e-11,3.6921829482134294e-12,2.7016061092423553e-14,1.0182766632769082e-13,2.8802502988513049e-10,1.6948585760255164e-14,4.0085491021088243e-10,1.1292400038102298e-11,4.3161179248714052e-08,1.238042680234262e-11,8.0462330473850049e-12,3.2855690765116557e-11,5.6944908734720614e-20,4.4088434185024767e-18,1.5064795443846573e-11,7.8052960832898341e-21,4.1528610162744648e-15,1.8618882535226295e-10,3.2691417972539072e-20,1.6478219832888117e-11,3.5057203333435178e-16,3.9667075252814354e-13,9.9039638852581896e-09,2.8384870369705666e-08,1.2756972531276383e-08,4.2049255247843888e-10,2.7796279917919877e-09,2.9359411561008574e-09,1.5631316430886934e-10,2.6069496376294106e-05,2.1958895474524984e-08
3.5888463755814866e-08,0.8766351463792125,154.0,0.0,0.0,0.0,0.90644759362426053,0.99999994384179658,18.998734365236505,0.0053633212513179993,0.016305683776868665,0.012833207504439106,0.00097774883506427214,2.9072573032900701e-09,7.1014934116131121e-07,0.020472393817187361,2.5182698567163482e-09,0.033502861382193029,1.8759627121671576e-05,1.0693972420328756e-11,0.0013205608382604488,1.4235173167876176e-13,1.4103313781103162e-05,0.0024860590427575918,0.0025024234736544366,4.2570104222608816e-07,2.5865738026220692e-07,0.00016530320086469169,4.2185906471600885e-07,1.1860111727650991e-06,1.2490135306839837e-06,4.3047448789794196e-05,0.00019245203056380536,5.9765183094175768e-06,1.0887381735121315e-13,3.3098910560161911e-06,1.9742200409500778e-06,9.9650133831637588e-06,8.3013118388722853e-09,8.8755502664607189e-10,2.9120487978979014e-12,2.1339014105711375e-07,3.9795510720769396e-08,1.6855577186228545e-07,7.9945088592243588e-09,2.3271133386360685e-08,3.3509141941836721e-08,2.3258559349876029e-09,1.6050713796637225e-10,1.3242129733148101e-14,3.3609912686256804e-09,8.5900870144372869e-10,5.0725356297874062e-11,3.8589298384859911e-12,2.8235721953792913e-14,1.0599639559451854e-13,2.998033114711083e-10,1.7222830985832484e-14,4.072756620341364e-10,1.1473296699151048e-11,4.4615531692198058e-08,1.2797579557632952e-11,8.3173467698431081e-12,3.396281598333986e-11,5.9516662784735426e-20,4.5574064714949819e-18,1.5568580466001095e-11,8.0663146463961268e-21,4.2917377733778166e-15,2.0199991824048357e-10,3.4167832430629069e-20,1.7370272742830633e-11,3.6955035490712217e-16,4.3107368876448633e-13,1.0369555120660484e-08,2.9156543305721915e-08,1.3125236894704358e-08,4.4605505577629433e-10,2.8954734048782112e-09,3.0608139247092753e-09,1.6534051983106326e-10,2.6669640078864994e-05,2.2464411032186359e-08
3.6497512000151953e-08,0.8766354617888654,154.0,0.0,0.0,0.0,0.90495295418322852,0.99999994204549192,18.998713272020918,0.0054454780327072953,0.01654990984204838,0.012988884639772805,0.00098962222090521784,2.950797782327131e-09,7.0911251550035538e-07,0.020799700185668561,2.5141174852531941e-09,0.034046631411245566,1.90405876113141e-05,1.0823835690186911e-11,0.0013625691335045593,1.4448371500570232e-13,1.4275136197852433e-05,0.00256288657629309,0.002580367385190665,4.3885603255591736e-07,2.6665050140254006e-07,0.00017184898328098915,4.5063836962710786e-07,1.282121585328159e-06,1.3514524438163664e-06,4.5023278355677997e-05,0.0001983929635482347,6.3608571583264238e-06,1.131734316330839e-13,3.3645829908277797e-06,2.0063479071530046e-06,1.0605494327210422e-05,8.6313708855636192e-09,9.4558590297585978e-10,3.0461078243780056e-12,2.2665503116064892e-07,4.17339693657043e-08,1.7984741480536393e-07,8.5316182405072073e-09,2.4887002973433123e-08,3.6275944119060601e-08,2.4907143502996649e-09,1.7691340887406354e-10,1.4161619193465771e-14,3.7033618658208926e-09,9.3607551293222974e-10,5.2998683556442246e-11,4.0319321872051923e-12,2.9501148453227937e-14,1.1029930634243915e-13,3.1195995272253037e-10,1.7496463884773171e-14,4.1367835524276239e-10,1.1653684585445716e-11,4.6092038405906711e-08,1.322108584685686e-11,8.592589741431493e-12,3.5086804590058357e-11,6.2184895399159709e-20,4.7082323909054322e-18,1.6079975483050982e-11,8.3312760618015476e-21,4.4327123535164183e-15,2.1882648071484661e-10,3.5699634124287115e-20,1.8297043208107355e-11,3.8926728862583444e-16,4.678241230458702e-13,1.0853756572358404e-08,2.9939989601276941e-08,1.3498992138944353e-08,4.7270895311480163e-10,3.0143269902312002e-09,3.1890615424382927e-09,1.747345522070912e-10,2.7268572196804756e-05,2.2968906061658432e-08
3.710656024448904e-08,0.8766357822717504,154.0,0.0,0.0,0.0,0.90346134019739044,0.99999994020782723,18.998692182111601,0.0055273547454580416,0.016793071449465461,0.013142766718382839,0.0010013586442254772,2.9941483272846959e-09,7.0807779545432642e-07,0.02112636182594858,2.5099735190316388e-09,0.034589607138193743,1.9320322488641837e-05,1.0952200954251397e-11,0.0014051304473424327,1.4660639814590423e-13,1.4444978863929802e-05,0.002640596641953083,0.0026592496924071215,4.5216210323209184e-07,2.7473542230042332e-07,0.00017854605605610956,4.8076612222415207e-07,1.3840717736620822e-06,1.4602382836911921e-06,4.705049134401893e-05,0.00020440063550699166,6.7623204094804628e-06,1.175722140998947e-13,3.4191949897945395e-06,2.0384124850522235e-06,1.1274520893365597e-05,8.9690888463494321e-09,1.0062507808181739e-09,3.1836684544045883e-12,2.4047614357279378e-07,4.3727118451834105e-08,1.9166501899883565e-07,9.0938211013714732e-09,2.6581157042322969e-08,3.9216142271399227e-08,2.6637380026334622e-09,1.9465093436565703e-10,1.5125655430267287e-14,4.0734013875763006e-09,1.0185186954593034e-09,5.5357600762997589e-11,4.2114465386182757e-12,3.0814217728407024e-14,1.1474158613987463e-13,3.2450956883435693e-10,1.7769491168331081e-14,4.2006301516654179e-10,1.1833564410341178e-11,4.7590605538270514e-08,1.3650918714764188e-11,8.8719444435594171e-12,3.6227585041802596e-11,6.4953563285706167e-20,4.8613115764500213e-18,1.6598948180961653e-11,8.6001635871208348e-21,4.575775848783617e-15,2.367126028472235e-10,3.7289094553959506e-20,1.9259587877650214e-11,4.0974531457294143e-16,5.0704312122111909e-13,1.1357163329027881e-08,3.0735455335478145e-08,1.3878336260643193e-08,5.0048284996575027e-10,3.136231261739514e-09,3.3207356407559222e-09,1.8450437901640758e-10,2.7866128006032586e-05,2.3472241811173239e-08
3.771560848882613e-08,0.8766361077659162,154.0,0.0,0.0,0.0,0.90197274731591659,0.99999993832775858,18.998671095170568,0.005608952137386756,0.017035169922004163,0.013294866426562175,0.0010129590734853794,3.0373091742990995e-09,7.0704517813369902e-07,0.021452380038351322,2.5058379459644032e-09,0.035131790176568388,1.9598833277368131e-05,1.1079078804903125e-11,0.0014482401619151217,1.4871979266160313e-13,1.461285576625838e-05,0.0027191766488364514,0.0027390595587472133,4.6561709737389984e-07,2.8291083239619356e-07,0.00018539551954869886,5.1227495027409841e-07,1.4920962525412715e-06,1.5756359891659088e-06,4.912927727936071e-05,0.00021047395400891538,7.1813209919344804e-06,1.2207088565840193e-13,3.4737272151882993e-06,2.0704139022281135e-06,1.197278657530716e-05,9.314521708401623e-09,1.0696150969692542e-09,3.3247439838689038e-12,2.5486490071956273e-07,4.5775266387240848e-08,2.0402199541426352e-07,9.6817595019140229e-09,2.8355693496781324e-08,4.2337136000319226e-08,2.8451517130187661e-09,2.1379974302534077e-10,1.6135432229179634e-14,4.4727643226370629e-09,1.1066073325248206e-09,5.780562258457805e-11,4.397740280403882e-12,3.217688618198693e-14,1.1932867225203409e-13,3.3746747977130092e-10,1.8041919892908986e-14,4.2642966886907497e-10,1.2012936936034239e-11,4.9111139447979821e-08,1.4087051266452019e-11,9.1553933968566997e-12,3.7385085955257128e-11,6.7826790391419353e-20,5.0166344493357682e-18,1.7125466319011053e-11,8.8729605179531631e-21,4.7209193714826762e-15,2.5570331302296253e-10,3.8938581230272504e-20,2.0259005338202536e-11,4.3100780505262602e-16,5.4885647687340832e-13,1.188037751488118e-08,3.1543197429415019e-08,1.426337262126629e-08,5.2940580002294179e-10,3.2612297056945275e-09,3.4558889427317375e-09,1.9465923703720947e-10,2.8462149225276023e-05,2.3974284955917158e-08
3.893370497750031e-08,0.8766367735423031,154.0,0.0,0.0,0.0,0.89900460732533027,0.99999993443610846,18.998628928889897,0.0057713119419164705,0.017516182857014468,0.013593769180337511,0.001035755801038834,3.1230627374853407e-09,7.0498624000043536e-07,0.022102491370886917,2.4975919305623951e-09,0.036213784630537454,2.015218880286949e-05,1.1328414388016084e-11,0.0015360864354615979,1.529187629714197e-13,1.4942767900583607e-05,0.0028788964121418876,0.0029014190054751136,4.9296527815282478e-07,2.9952790809334082e-07,0.00019955595017143667,5.7956542697757361e-07,1.7273267103334115e-06,1.8273533446840122e-06,5.3442251030893793e-05,0.00022281317989132808,8.0735845447133677e-06,1.3137073378571908e-13,3.5825529932295898e-06,2.1342277637628538e-06,1.3459810112507521e-05,1.0028752540464093e-08,1.2047039837199883e-09,3.6174878054086231e-12,2.8539058625161823e-07,5.0037711348352978e-08,2.3040772819854307e-07,1.0937412238939522e-08,3.2154317223418462e-08,4.9151902365377175e-08,3.2340504039465148e-09,2.5666674766529425e-10,1.8296989510517555e-14,5.3663944015038374e-09,1.3008377470386948e-09,6.2983769819898757e-11,4.7917911586498038e-12,3.5059253185502131e-14,1.2896030416117873e-13,3.6467311210681004e-10,1.8585011672025829e-14,4.3910907473131469e-10,1.2370163388375034e-11,5.2217734123531344e-08,1.4978108154233253e-11,9.7345043426917129e-12,3.9749964463834359e-11,7.3904276696373335e-20,5.3339730533081304e-18,1.8201010332424085e-11,9.4302159753267759e-21,5.0174110530840993e-15,2.971832497840811e-10,4.2427596305191819e-20,2.2373075331979676e-11,4.7598439935214906e-16,6.4079416693408008e-13,1.2988669838942608e-08,3.3196592787929243e-08,1.5050962535123525e-08,5.9081741909518385e-10,3.5206881830099993e-09,3.7368497912916004e-09,2.1616160828160144e-10,2.9648985811199739e-05,2.4973986279769604e-08
