Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993),C7H9(58),S(664),C7H9(925),C7H9(1327),C7H9(1328),C7H9(1363),C7H9(68),C7H9(1368),C7H9(1429),S(1505),S(1507),S(1506),S(1344),S(1550),S(1436),S(1669)
1.662966435747188e-11,0.6211829038374891,154.0,0.0,0.0,0.0,0.99993657196903463,1.0,18.999999668016372,3.0681096386511209e-06,1.3509578023868192e-05,1.3216773721753159e-05,3.1166180741417112e-07,3.2868200948506767e-12,9.6421383965472336e-07,1.2232362038503132e-05,3.7849587839067063e-09,2.0099155248561015e-05,2.0159676041974849e-08,3.30929969270603e-15,8.6539195142600866e-10,1.4901656865660491e-16,1.1948640828884236e-09,6.4331818919504879e-11,6.4355023495564978e-11,1.4838295801854556e-14,8.36573782671791e-15,5.6301279083420096e-11,4.0047670896810826e-25,3.7430708322399009e-25,3.7431481866907934e-25,1.5784809327177598e-14,1.5882741599256539e-10,6.4006083820072981e-18,8.0499888314963585e-19,2.9700679831960168e-11,1.8071623574564912e-11,5.4242890256716107e-19,1.120055363030705e-16,3.216669136879291e-25,1.1183822827720878e-21,4.4261367951753383e-20,4.3063899863598986e-20,8.1621063331506668e-23,1.5434206487723732e-25,3.3984517984507428e-26,3.1360741851585053e-24,1.8101737602390372e-29,3.3244615415105067e-33,1.9840905535241758e-32,9.254866644883247e-31,1.6217264155903838e-28,9.5458110623784609e-18,1.5645822506664893e-19,5.5483198614589431e-21,1.9900697089348507e-21,4.9331071269596369e-18,8.6765445952027199e-19,1.9808741011047677e-14,3.7834603966128225e-16,7.1481245133981815e-16,2.6961755042667157e-19,1.7551419345601951e-19,2.9252153899534506e-19,2.3392475067232012e-27,3.6448081991645577e-26,8.4109279597868706e-19,4.3399359432588953e-28
1.7267218149767343e-11,0.6211829037565604,154.0,0.0,0.0,0.0,0.99993414113395862,1.0,18.999999645198962,3.1857292019686391e-06,1.4027437988019152e-05,1.3713350424129393e-05,3.3365710304930225e-07,3.4128136594277296e-12,9.6421170130457971e-07,1.2715049646601259e-05,3.7849496013780036e-09,2.0892271573020595e-05,2.0971054906740575e-08,3.5428513059417233e-15,9.297619595723119e-10,1.5501413254884493e-16,1.2849780953047184e-09,7.1879725269035535e-11,7.1905696858518464e-11,1.6592276022420735e-14,9.3786788367246824e-15,6.0701390409925465e-11,5.193539759645182e-25,4.854295610942442e-25,4.8543998125703151e-25,1.7811024763571666e-14,1.6943133027163072e-10,7.1954952835175331e-18,8.3947639716292331e-19,3.2076991584094347e-11,1.9517325550439734e-11,6.3462042207976006e-19,1.2525572087496566e-16,3.9036485849101223e-25,1.2628387910407646e-21,5.1813651800106532e-20,5.0454665458094776e-20,9.924014089257781e-23,1.9459263872730202e-25,4.2885403358202313e-26,3.8092945399346976e-24,2.3709488805179473e-29,4.4164943601011842e-33,2.5040896605368134e-32,1.2056497058386525e-30,2.046914792221846e-28,1.0284391469447458e-17,1.7419200432121586e-19,5.9837001165667119e-21,2.2164270353194873e-21,5.5166402730357041e-18,9.3412639140921368e-19,2.1323116878687151e-14,4.1258125634748922e-16,7.9919504692949802e-16,3.0183591954930287e-19,1.9642712471458666e-19,3.3527267843507141e-19,2.6043901251260833e-27,4.1774825994751766e-26,9.3965218201488973e-19,4.8484903194218137e-28
1.7904771942062806e-11,0.6211829036735433,154.0,0.0,0.0,0.0,0.99993171030540251,1.0,18.999999621792291,3.3033482720662371e-06,1.4545295268844118e-05,1.4209331909569037e-05,3.5624132553206741e-07,3.5388065707925026e-12,9.6420956302858046e-07,1.3197735853079395e-05,3.7849403922480178e-09,2.1685386046970724e-05,2.178242957706034e-08,3.7826563029135533e-15,9.9642419726532834e-10,1.6101166543641328e-16,1.3781330948855617e-09,7.9985570986518399e-11,8.0014517507193567e-11,1.8476866290178906e-14,1.0468915989095364e-14,6.5267091125808619e-11,6.6712291116536575e-25,6.235633764430512e-25,6.2357726084456723e-25,2.0011842128914584e-14,1.8036956460547178e-10,8.0600992481636766e-18,8.7411443499298542e-19,3.4543882176950156e-11,2.1018112642950902e-11,7.3839159958457652e-19,1.3950145715675908e-16,4.7049069312911018e-25,1.4198188016309028e-21,6.0316634832928474e-20,5.8780739537453682e-20,1.1982052013465303e-22,2.4329732897120521e-25,5.3666860553752915e-26,4.5951079155656736e-24,3.0753886055639451e-29,5.8091568644303797e-33,3.1340239144668223e-32,1.5560037034484087e-30,2.5620648147252222e-28,1.1050005246903884e-17,1.9314748534189706e-19,6.4352392839109543e-21,2.4591195591067058e-21,6.1439855266574681e-18,1.002954392641868e-18,2.2891056286706921e-14,4.4831921346446775e-16,8.8990151940770849e-16,3.3649790160136365e-19,2.1892167725203326e-19,3.8223408537257345e-19,2.8877987629309973e-27,4.7626161261422895e-26,1.0454928030177524e-18,5.3946149773847361e-28
1.9179879526653727e-11,0.6211829035014369,154.0,0.0,0.0,0.0,0.99992684866785086,1.0,18.999999573265555,3.5385849326082182e-06,1.5581001780521452e-05,1.5199563614644164e-05,4.0312218279101585e-07,3.7907904338567049e-12,9.6420528685927673e-07,1.4163104061384648e-05,3.7849219037915316e-09,2.3271609443672538e-05,2.3405166333663775e-08,4.2804491513569217e-15,1.1366252693495956e-09,1.7300663819277626e-16,1.5734752911326348e-09,9.7944726355293241e-11,9.7980274421298451e-11,2.2655248873317002e-14,1.2891832467248203e-14,7.4895287743221878e-11,1.0724930853701981e-24,1.0025204662318809e-24,1.0025443955991617e-24,2.4970261715424809e-14,2.0324932153497401e-10,1.0013906419971204e-17,9.4387210824422534e-19,3.9748992778962993e-11,2.4184688286206191e-11,9.8465781994104983e-19,1.7111784463762454e-16,6.7076359544527529e-25,1.7737293000363013e-21,8.0500043127683996e-20,7.8560325409982718e-20,1.7136458929711793e-22,3.7175423465971036e-25,8.2147603242078083e-26,6.5612929879922757e-24,5.0389769432244379e-29,9.781317951403482e-33,4.7983443963893037e-32,2.5263959771458445e-30,3.923428848227364e-28,1.2662159059578102e-17,2.3484894531596017e-19,7.3866896761133383e-21,2.9956847311669459e-21,7.5361895343242899e-18,1.1476404991733817e-18,2.6186759445216008e-14,5.2428376508936288e-16,1.0911622858438821e-15,4.134953884021858e-19,2.6887680282413622e-19,4.8967383490111014e-19,3.5112888810374053e-27,6.1013015297322815e-26,1.2799834004665385e-18,6.6045577773986012e-28
2.0327476352785558e-11,0.6211829033398746,154.0,0.0,0.0,0.0,0.99992247321635375,1.0,18.999999527710106,3.7502962403002874e-06,1.6513128464135623e-05,1.6088870421397369e-05,4.4719521130319944e-07,4.0175736765724715e-12,9.642014384966863e-07,1.5031930656015531e-05,3.7849053412151062e-09,2.4699204173072738e-05,2.4865615000719067e-08,4.748427789490508e-15,1.2706454285384379e-09,1.8380200712890438e-16,1.7594576635503408e-09,1.1619973562437096e-10,1.1624200579518314e-10,2.6905791767519592e-14,1.5363122761279851e-14,8.4127048708483077e-11,1.6010845892649883e-24,1.4966996466687563e-24,1.4967375340474742e-24,3.011333034210412e-14,2.2498528477139579e-10,1.2050296894126981e-17,1.0072030692149979e-18,4.4742351839975984e-11,2.722236128251547e-11,1.256273267310958e-18,2.033229729206212e-16,9.0543357485945755e-25,2.141094817195297e-21,1.027621356971854e-19,1.0039644195801572e-19,2.3189104136881168e-22,5.3190602142607475e-25,1.1772409581837794e-25,8.8677256714777672e-24,7.6482942943425979e-29,1.5204585559559161e-32,6.8776729164853808e-32,3.8069924571598376e-30,5.6247613717838619e-28,1.4205122973536864e-17,2.7686703867764028e-19,8.2980004154161001e-21,3.5398958277273047e-21,8.9542023575700304e-18,1.2858205614747374e-18,2.9333915455040411e-14,5.97740720861663e-16,1.2961150894892072e-15,4.920069828787327e-19,3.1979844620441513e-19,6.0299886601963149e-19,4.1395131404593354e-27,7.5133155439778357e-26,1.5183356040666686e-18,7.8344259928479486e-28
2.1475073178917388e-11,0.621182903172268,154.0,0.0,0.0,0.0,0.99991809778598251,1.0,18.999999480448732,3.9620059499852626e-06,1.7445246453877952e-05,1.6976452062955281e-05,4.9297308780299822e-07,4.244354802790172e-12,9.6419758987770894e-07,1.5900752710624197e-05,3.7848888862658759e-09,2.6126792908785671e-05,2.6326049987779091e-08,5.2345089622902818e-15,1.4120920538314496e-09,1.9459727494512459e-16,1.9549460336411527e-09,1.3654522670214914e-10,1.3659499986510673e-10,3.1646209036317191e-14,1.8125371739838979e-14,9.3895426086472404e-11,2.3373973677444172e-24,2.1851163573475338e-24,2.1851748292774476e-24,3.5952402806880833e-14,2.4780567014745838e-10,1.4375240497246894e-17,1.0710542274737213e-18,5.0027606512727542e-11,3.0437524840681686e-11,1.5821668057919703e-18,2.3928740315618654e-16,1.2026700845307608e-24,2.5584408070343491e-21,1.2946818770065122e-19,1.2661078152457437e-19,3.086859617815307e-22,7.4628939355827016e-25,1.6543500266304946e-25,1.1791620919157401e-23,1.1347146135383841e-28,2.308700377340409e-32,9.6666214719295286e-32,5.6116938692663314e-30,7.9073969242208967e-28,1.5835023208910526e-17,3.2331162549222186e-19,9.2612735686903385e-21,4.1454292447060309e-21,1.0537630244150514e-17,1.431487350769377e-18,3.2651276714990672e-14,6.759863454128426e-16,1.5249406743737949e-15,5.7975915788754673e-19,3.7669853991286667e-19,7.3343358675586003e-19,4.8339192035691163e-27,9.1385126984533141e-26,1.7839905983455784e-18,9.2051732685773975e-28
2.262267000504922e-11,0.6211829029988684,154.0,0.0,0.0,0.0,0.99991372237673781,1.0,18.999999431552023,4.1737140616726835e-06,1.8377355749669862e-05,1.7862379146006101e-05,5.403852273902891e-07,4.4711338124444859e-12,9.6419374108791426e-07,1.6769570225568232e-05,3.7848723432099625e-09,2.7554375651379405e-05,2.7786471376144035e-08,5.7379431803145359e-15,1.5609650113958542e-09,2.0539244224127566e-16,2.1598146461665084e-09,1.5908468898635167e-10,1.5914278527622684e-10,3.6900911736572427e-14,2.1193408553755088e-14,1.0420046111914423e-10,3.3447329738245517e-24,3.1269800787726432e-24,3.1270682749921316e-24,4.2537735355842197e-14,2.7171090196574547e-10,1.7014125608982917e-17,1.1354256260810764e-18,5.5604166525003685e-11,3.3829810888495118e-11,1.9695641199127318e-18,2.7920851877763091e-16,1.5745741189204878e-24,3.0293957176664325e-21,1.6120218055076171e-19,1.5778063452973651e-19,4.049090285416952e-22,1.0288588893893589e-24,2.2843564471464188e-25,1.5452563313541061e-23,1.6494461504365974e-28,3.4325927504539324e-32,1.3349811947961377e-31,8.1099590810215794e-30,1.0922874957336444e-27,1.7551632225883151e-17,3.7434482107540967e-19,1.0276372124799603e-20,4.8153916995038422e-21,1.2295154164381124e-17,1.5845865976349183e-18,3.6137609385333838e-14,7.5898847926569406e-16,1.7788911536417505e-15,6.7724162031119253e-19,4.3989312472280789e-19,8.8229082485894097e-19,5.5969309068967895e-27,1.0993250451379922e-25,2.0783096104944334e-18,1.0723823370391736e-27
2.377026683118105e-11,0.621182902819916,154.0,0.0,0.0,0.0,0.99990934698862022,1.0,18.999999381087644,4.3854205753720933e-06,1.9309456351486806e-05,1.8746719355004105e-05,5.8936396650993783e-07,4.6979107055090654e-12,9.6418989250510055e-07,1.7638383201095824e-05,3.7848556797100669e-09,2.898195240124235e-05,2.9246879191743948e-08,6.2580119736766193e-15,1.7172641672328768e-09,2.1618750921191787e-16,2.3739400179365143e-09,1.8392024589631983e-10,1.8398752417730874e-10,4.2693988553295838e-14,2.4581866176106539e-14,1.1504219564991822e-10,4.7007791593467178e-24,4.3949625896223172e-24,4.3950929109754174e-24,4.9920269571698503e-14,2.9670138633994247e-10,1.9993381373924681e-17,1.2003173064591189e-18,6.1471442795825376e-11,3.7398852115139636e-11,2.4262305556578797e-18,3.232821984220296e-16,2.0348069029317363e-24,3.5576380073223597e-21,1.9858905116417124e-19,1.9452380450892944e-19,5.2412393323698058e-22,1.3961582152776e-24,3.104768537281352e-25,1.998541888501773e-23,2.3540088775011405e-28,5.0078597139693356e-32,1.8146728108028391e-31,1.1513419733220172e-29,1.4851452116803714e-27,1.9354731297246961e-17,4.3012178755820152e-19,1.1343164376195067e-20,5.5528670644379955e-21,1.4235390776608212e-17,1.7450644651247387e-18,3.9791689449104034e-14,8.4671430766204349e-16,2.0592095540757614e-15,7.8494052271325289e-19,5.0969594766349384e-19,1.050886746371725e-18,6.4308681277385665e-27,1.3093927852988549e-25,2.4026373119029014e-18,1.2397314638188945e-27
2.491786365731288e-11,0.6211829026356417,154.0,0.0,0.0,0.0,0.99990497162162961,1.0,18.999999329120445,4.5971254910930345e-06,2.0241548259420192e-05,1.9629537574051833e-05,6.3984444110668884e-07,4.9246854819287802e-12,9.6418604407105887e-07,1.8507191637616455e-05,3.7848391106823581e-09,3.0409523159027915e-05,3.0707273343241397e-08,6.7940265985158776e-15,1.8809893870916839e-09,2.2698247517468619e-16,2.5972008753927143e-09,2.1115267956300621e-10,2.1123003692012622e-10,4.9049211632235696e-14,2.830518496361961e-14,1.2642067208742096e-10,6.4998108557463441e-24,6.0772592438512923e-24,6.0774482624862748e-24,5.8151579701340369e-14,3.2277751195256042e-10,2.3340477169055647e-17,1.2657293065417574e-18,6.7628847433005014e-11,4.1144281969593735e-11,2.9604842636513167e-18,3.7170282779964969e-16,2.5987016458231418e-24,4.1468923162626118e-21,2.4229523464791496e-19,2.3749912796434537e-19,6.7032568374876105e-22,1.8676275101792492e-24,4.1597791029447091e-25,2.5541373864119936e-23,3.3041177568338247e-28,7.181798547387513e-32,2.4315987520024516e-31,1.6083329983790795e-29,1.9905645771378342e-27,2.124411018876e-17,4.9079103093851407e-19,1.2461523726380447e-20,6.3609165491115981e-21,1.6366892956881421e-17,1.9128675281758637e-18,4.3612302248236943e-14,9.3913075014258109e-16,2.3671298916481828e-15,9.0333849311512875e-19,5.8641848119991162e-19,1.2405388240778789e-18,7.3379512254910531e-27,1.5456960233328178e-25,2.7583020395014968e-18,1.4232501128046973e-27
2.606546048344471e-11,0.6211829024462664,154.0,0.0,0.0,0.0,0.99990059627576666,1.0,18.999999275712629,4.8088288088450508e-06,2.117363147350036e-05,2.051089600577484e-05,6.9176446778653007e-07,5.1514581418036415e-12,9.6418219550109359e-07,1.9375995535623021e-05,3.7848226696617467e-09,3.1837087925526581e-05,3.2167653799121891e-08,7.3453267744350521e-15,2.0521405369084822e-09,2.3777733991804684e-16,2.8294780935265071e-09,2.4088145511381671e-10,2.4096982635355611e-10,5.5990042316680267e-14,3.2377616159403107e-14,1.3833593337038954e-10,8.8550285400233409e-24,8.2797791820205249e-24,8.2800487318512771e-24,6.7283821716998143e-14,3.4993965079406074e-10,2.708392209837501e-17,1.3316616660382311e-18,7.4075793730756013e-11,4.5065734659063855e-11,3.5812092087962068e-18,4.2466331149670834e-16,3.2833768552841568e-24,4.8009257730523402e-21,2.9302918345970694e-19,2.8740697037646948e-19,8.4796807858731537e-22,2.4659225880110245e-24,5.5010262191936696e-25,3.2288980784716002e-23,4.5679959459095917e-28,1.0139523643284848e-31,3.2159797486440846e-31,2.2138660956950711e-29,2.633393353160758e-27,2.3219566847186283e-17,5.5649469075524539e-19,1.3631328502009145e-20,7.2425788788689489e-21,1.8698150317276763e-17,2.0879427558909199e-18,4.7598242084369931e-14,1.0362047871027636e-15,2.7038772453339281e-15,1.0329146640581159e-18,6.7036994195701794e-19,1.452563952939598e-18,8.3203053725949858e-27,1.8098755721435039e-25,3.1466160112128517e-18,1.6236153723959506e-27
2.721305730957654e-11,0.6211829022520021,154.0,0.0,0.0,0.0,0.99989622095103192,1.0,18.999999220923801,5.0205305286376814e-06,2.2105705993621344e-05,2.1390854282681169e-05,7.450644324911184e-07,5.3782286847143318e-12,9.641783468900775e-07,2.0244794895466593e-05,3.7848061183765013e-09,3.3264646701295852e-05,3.3628020663040015e-08,7.9112795044427584e-15,2.2307174828993626e-09,2.4857210414633134e-16,3.0706546381147883e-09,2.7320474396547193e-10,2.7330510112531393e-10,6.3539636649695065e-14,3.681322525199741e-14,1.5078802293538425e-10,1.1901165207699328e-23,1.112858745961833e-23,1.1128965937315725e-23,7.7369687207016983e-14,3.7818815885523315e-10,3.1253264566442053e-17,1.3981144330105305e-18,8.0811696167330314e-11,4.916284514743535e-11,4.2978678582473055e-18,4.8235508462618732e-16,4.1078532751109851e-24,5.5235446362850266e-21,3.5154182202105387e-19,3.4498965680861072e-19,1.0619916944669508e-21,3.2172598047826076e-24,7.1884192818782779e-25,4.0415225657045914e-23,6.2284022138943155e-28,1.4111323272662319e-31,4.202879343980905e-31,3.006535956844998e-29,3.4424774987605997e-27,2.5280907107489519e-17,6.2736881131644252e-19,1.4852461776520488e-20,8.2008704541631946e-21,2.1237589670007361e-17,2.2702375094301279e-18,5.1748312170716279e-14,1.1379034430255823e-15,3.0706678226484595e-15,1.1741446982411811e-18,7.6185730726457188e-19,1.6882771417309447e-18,9.3799646099346606e-27,2.1035698943849639e-25,3.5688755175465676e-18,1.8414961126344138e-27
2.836065413570837e-11,0.6211829020530519,154.0,0.0,0.0,0.0,0.99989184564742539,1.0,18.999999164811104,5.2322306504804732e-06,2.3037771819741941e-05,2.2269469569879192e-05,7.9968718781112568e-07,5.6049971116578235e-12,9.6417449845764115e-07,2.111358971745112e-05,3.7847894240264224e-09,3.4692199486815846e-05,3.5088373972748584e-08,8.4912779787673028e-15,2.4167200910713255e-09,2.5936676831542777e-16,3.3206155117772878e-09,3.0821944596888741e-10,3.0833279783526981e-10,7.1720850604937715e-14,4.1625895168165994e-14,1.6377698468782482e-10,1.5797419208689956e-23,1.4772652886592039e-23,1.4773176802614383e-23,8.8462363130315511e-14,4.0752337676575148e-10,3.5879091943667674e-17,1.4650876455972022e-18,8.7835970402618069e-11,5.3435249153700765e-11,5.1205134814973485e-18,5.4496812429868895e-16,5.0931750922885721e-24,6.3185913856279587e-21,4.1862692890215225e-19,4.1103182906085415e-19,1.3178524309549418e-21,4.151792006354475e-24,9.2910448818518854e-25,5.0126618295528218e-23,8.3849777193299663e-28,1.9381439730326739e-31,5.4327345078156246e-31,4.0327043507122247e-29,4.4511028191210613e-27,2.7427944422026008e-17,7.0354359172127451e-19,1.6124811207025973e-20,9.2387854992848707e-21,2.3993575460679654e-17,2.459699547745938e-18,5.6061324760460693e-14,1.244193597515009e-15,3.4687090203202421e-15,1.3275008121590179e-18,8.6118533042720865e-19,1.9489907524819418e-18,1.0518875584468345e-26,2.4284141547989497e-25,4.0263610938444604e-18,2.077553074108883e-27
2.95082509618402e-11,0.6211829018496109,154.0,0.0,0.0,0.0,0.99988747036494774,1.0,18.999999107429321,5.4439291743829621e-06,2.396982895197671e-05,2.3146796664679042e-05,8.5557795341514099e-07,5.8317634196625445e-12,9.6417065007417178e-07,2.1982380002009593e-05,3.7847728534747864e-09,3.6119746282778688e-05,3.65487136091842e-08,9.0847405343003451e-15,2.6101482271255034e-09,2.7016133103781258e-16,3.5792477014379684e-09,3.4602121111428815e-10,3.461486027488312e-10,8.0556245213482258e-14,4.6829329402051608e-14,1.7730286297438462e-10,2.0730585533682428e-23,1.9386782352689027e-23,1.9387498165373724e-23,1.0061549373730366e-13,4.3794563041340481e-10,4.099303025800264e-17,1.5325813587684772e-18,9.5148033275740022e-11,5.7882583150383978e-11,6.0598022762671121e-18,6.1269096100988211e-16,6.2625330339355991e-24,7.1899419258090847e-21,4.9512149953322398e-19,4.8636078312711061e-19,1.6215501492298408e-21,5.3040011062688365e-24,1.1888118087682232e-24,6.1650287572683913e-23,1.1156834690302903e-27,2.6298023253343633e-31,6.9519128603284017e-31,5.3476713070375085e-29,5.6974593615994452e-27,2.9660499597671207e-17,7.8514362824648738e-19,1.744826887597596e-20,1.0359296225595039e-20,2.6974410240868051e-17,2.6562770198475439e-18,6.0536100971909687e-14,1.3550420938443942e-15,3.8991994907572394e-15,1.4934518021648998e-18,9.6865655753351761e-19,2.2360136541150895e-18,1.1738901174730687e-26,2.7860391658167899e-25,4.5203377006553439e-18,2.3324389609455874e-27
3.065584778797203e-11,0.6211829016418655,154.0,0.0,0.0,0.0,0.99988309510359885,1.0,18.999999048830972,5.6556261003546975e-06,2.4901877390367253e-05,2.4022888097754067e-05,9.1268421491890716e-07,6.0585276172412473e-12,9.6416680156343507e-07,2.2851165749591575e-05,3.7847564405172211e-09,3.7547287089903802e-05,3.8009039525237933e-08,9.6911095328035784e-15,2.8110017570029463e-09,2.809557934216793e-16,3.8464401251326172e-09,3.8670446140749355e-10,3.8684697368156151e-10,9.0068091731181451e-14,5.2437055169182772e-14,1.9136570255477165e-10,2.6918252373730968e-23,2.5174616849955334e-23,2.5175583104005725e-23,1.1388314101195413e-13,4.6945523157314946e-10,4.6627743856127022e-17,1.6005955677779272e-18,1.0274730280268144e-10,6.250448436198974e-11,7.1270055299396274e-18,6.8571069003440136e-16,7.6413871778583852e-24,8.1415027660771328e-21,5.8190613126169721e-19,5.7184682925400806e-19,1.9796570679640657e-21,6.7130924494889649e-24,1.5069942544955353e-24,7.5235067960645249e-23,1.4685275906670927e-27,3.5283883902548115e-31,8.8132750650536304e-31,7.0169002195657646e-29,7.2251106360624897e-27,3.1978400528993017e-17,8.7228816057795153e-19,1.8822731130448428e-20,1.1565353009370286e-20,3.0188335182194798e-17,2.8599184438333619e-18,6.517147031667992e-14,1.4704161385107034e-15,4.3633292148804726e-15,1.6724630731822902e-18,1.0845713459488765e-18,2.5506499627503466e-18,1.3041824167993041e-26,3.1780698176618212e-25,5.0520549207899279e-18,2.606798542717915e-27
