Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993),C7H9(58),S(664),C7H9(925),C7H9(1327),C7H9(1328),C7H9(1363),C7H9(68),C7H9(1368),C7H9(1429),S(1505),S(1507),S(1506),S(1344),S(1550),S(1436)
6.626793353967838e-08,0.7504788460178858,154.0,0.0,0.0,0.0,0.64511490514384151,1.0,18.996521880142076,0.013067588192561132,0.042734009647002233,0.022504962698168946,0.0014814600858464252,7.6620982250072474e-09,1.3875491944206423e-06,0.085551483387228594,7.1617861328107364e-09,0.15794091542958275,4.8967730295897019e-05,1.4213055385578747e-11,0.0089935870627348268,3.3093427590008679e-13,3.4928444951154929e-05,0.018718442897835728,0.019891411227810289,3.3395235597435971e-06,1.9848200065917995e-06,0.0021247314231098466,1.9816894841192821e-05,0.00015044738224884125,0.00018305065091026509,0.00046680668943646013,0.0012283407963596448,0.00023387450741535845,2.009185841799494e-12,1.9110802167487859e-05,1.01068517726046e-05,0.00046096189781041219,1.5042288188061604e-07,5.2232597219072925e-08,5.3928463453628671e-11,9.5314514825223077e-06,9.3497519760438783e-07,8.6618538029199972e-06,3.4554423601947437e-07,1.4841306596454591e-06,3.3590022007210837e-06,1.1445310321067825e-07,4.265007210864716e-08,9.6408754006784547e-13,1.0439125245708591e-06,1.5014778646918081e-07,3.5297541379956793e-09,2.3206304685450889e-10,2.695611932810638e-12,8.0817355244103063e-12,2.0430780616188784e-08,1.4218413097615757e-13,2.565796659718022e-09,6.6056121189041692e-11,6.6675442707034638e-07,1.9046397530310584e-10,1.2013431489537333e-10,5.1354756015087778e-10,3.1192064268103629e-18,4.9504263614935488e-17,2.347578538594726e-10
6.758082165203377e-08,0.7504809648938692,154.0,0.0,0.0,0.0,0.63980144815725171,1.0,18.996461464207378,0.013241290708418941,0.043168051867678379,0.022470644653246549,0.0014792002744678668,7.7398744127676368e-09,1.3774925547898852e-06,0.086837247618275437,7.1027983811842635e-09,0.16049454623902631,4.9464800383560155e-05,1.4191374866148619e-11,0.0092506043026046245,3.3429358066190319e-13,3.4876027193690011e-05,0.019175061248341226,0.020426483241195195,3.4209676984602306e-06,2.0332261281476042e-06,0.0022169831762345114,2.0839906769884905e-05,0.00016119977717165987,0.00019698338780340253,0.00048363767901426878,0.0012590010035498651,0.00024760310196263207,2.0963419145852579e-12,1.9422259645101543e-05,1.0260028392359629e-05,0.00048786634786712209,1.5696880421582411e-07,5.5307670340807785e-08,5.5883463294483653e-11,1.0063667446136454e-05,9.7149152373056781e-07,9.1826658018155692e-06,3.6634628753064166e-07,1.5750037439632669e-06,3.6284969126768631e-06,1.2152122948873783e-07,4.669797331939027e-08,1.0231184794388522e-12,1.142399525007904e-06,1.6379276989429918e-07,3.837042951092423e-09,2.5227038379901746e-10,2.930283674737245e-12,8.7952970912232508e-12,2.2235006856940681e-08,1.4497267901511111e-13,2.603017447115797e-09,6.7014404438309299e-11,6.8956922737390999e-07,1.9698005047730626e-10,1.2424429729212516e-10,5.3111749382303844e-10,3.3908173365657525e-18,5.1197946333481056e-17,2.4276441625321422e-10
6.889370976438917e-08,0.7504830772232575,154.0,0.0,0.0,0.0,0.63454148110289954,1.0,18.996401284964669,0.013412322609978307,0.04359036932868917,0.022428025796239929,0.0014763937626785313,7.8155476377864442e-09,1.3675370207831077e-06,0.088109852450206722,7.0444044527641481e-09,0.16302967370793198,4.9948430435625833e-05,1.416444933003585e-11,0.0095080492969043633,3.3756205482299839e-13,3.4810689132394284e-05,0.019627740599874953,0.020960651848386004,3.5017081936722475e-06,2.081214047731271e-06,0.0023110577424095336,2.1880337424175922e-05,0.00017238993832607884,0.00021157468059795881,0.00050053861994205507,0.001289465397730909,0.00026175258028411749,2.1852184218933578e-12,1.9731458182580392e-05,1.0411637369177865e-05,0.0005155799372225351,1.6364448642922179e-07,5.8476350686563812e-08,5.7847125446605631e-11,1.0610338710697521e-05,1.0083020960514866e-06,9.7198770131865669e-06,3.87804371206789e-07,1.6688110926997752e-06,3.9122035548061267e-06,1.2882022901367209e-07,5.1013997218020165e-08,1.0840555105443059e-12,1.2473473896028335e-06,1.7831383479065888e-07,4.1652816363080441e-09,2.7385582795832552e-10,3.1809545702808489e-12,9.5608354837400199e-12,2.4170763639678513e-08,1.4781481264526396e-13,2.6400494162081525e-09,6.7967825213711847e-11,7.1264897612384062e-07,2.0357173600790701e-10,1.2840197050849155e-10,5.4889131106210518e-10,3.6809516645956173e-18,5.2911282744544203e-17,2.5086357643168943e-10
7.020659787674457e-08,0.7504851820937948,154.0,0.0,0.0,0.0,0.62933435856234898,1.0,18.996341342425151,0.013580714831850733,0.044001173142301668,0.022377483634771756,0.0014730654245347921,7.8891558035519768e-09,1.3576813545333504e-06,0.089369430536424155,6.9865971824438208e-09,0.16554648359586416,5.0418862691317191e-05,1.4132517416955692e-11,0.009765833159860066,3.4074133548166404e-13,3.4733017889740647e-05,0.02007628157828471,0.021493723503553459,3.581709497857448e-06,2.1287626374465212e-06,0.0024069312662205072,2.2937071927729608e-05,0.00018401731718920101,0.00022683244869787139,0.00051749740040337399,0.0013197234841276391,0.00027632035950062576,2.2757928174647893e-12,2.0038420474951698e-05,1.0561694514767642e-05,0.00054409603960341624,1.7044823731936208e-07,6.1737900429812233e-08,5.9818047660233357e-11,1.1171281876086403e-05,1.045381856975127e-06,1.0273382163782194e-05,4.0991429722293496e-07,1.7655357571442392e-06,4.2104284687222657e-06,1.3634883390466653e-07,5.5607445329661771e-08,1.1468876235533114e-12,1.3589749640174707e-06,1.9374204734072022e-07,4.5153595504472738e-09,2.9687790783033576e-10,3.4483038138816307e-12,1.0380862196899311e-11,2.6244415733029923e-08,1.5071482581870901e-13,2.6769164058866577e-09,6.8916997254560101e-11,7.3599063872557663e-07,2.1023816435605813e-10,1.3260678734997529e-10,5.6686667226690882e-10,3.9903961042989599e-18,5.4644047318366703e-17,2.590542826160508e-10
7.151948598909997e-08,0.7504872786397576,154.0,0.0,0.0,0.0,0.62417944331229192,1.0,18.99628163663165,0.013746497941148749,0.044400671653513538,0.022319383482726794,0.0014692393301064235,7.9607363158253709e-09,1.3479243338224765e-06,0.090616112964040985,6.9293694959626843e-09,0.16804515938880199,5.0876336211559345e-05,1.4095810054715167e-11,0.010023870282311944,3.4383303826738283e-13,3.4643581630347523e-05,0.020520497443421586,0.022025513515630271,3.6609383184252388e-06,2.1758521096124675e-06,0.0025045792306313125,2.4008984299742368e-05,0.00019608062449188234,0.0002427638209240842,0.00053450225827531418,0.0013497655343494086,0.00029130353343864311,2.3680419309322081e-12,2.0343168939421637e-05,1.0710215454094924e-05,0.00057340733084946356,1.7737831830591215e-07,6.5091499767299176e-08,6.1794867512984987e-11,1.1746303749457736e-05,1.0827062976580392e-06,1.0843061734484669e-05,4.3267130482786643e-07,1.8651581574262866e-06,4.5234677783876359e-06,1.4410556625344493e-07,6.0487524543148084e-08,1.2116020994376826e-12,1.4774984799144351e-06,2.1010839029407282e-07,4.8881695130528521e-09,3.213953804201424e-10,3.7330132445794345e-12,1.125791478757754e-11,2.8462394388427423e-08,1.5367705111175346e-13,2.7136423831324499e-09,6.986253760123331e-11,7.595914352504352e-07,2.1697854077959161e-10,1.3685824653927783e-10,5.8504143412676669e-10,4.3199404204849469e-18,5.6396033447029539e-17,2.6733557233377754e-10
7.283237410145536e-08,0.7504893660405393,154.0,0.0,0.0,0.0,0.61907610626922083,1.0,18.996222167647389,0.013909702142049434,0.044789070441139459,0.022254078771059678,0.0014649387659938023,8.0303260831986146e-09,1.3382647521885466e-06,0.091850029273669767,6.8727144094762412e-09,0.17052588232827529,5.1321086878953073e-05,1.4054550654021393e-11,0.010282078235235637,3.4683875732638983e-13,3.4542930044003334e-05,0.020960213725514907,0.022555845761398383,3.7393635526812382e-06,2.2224639781170836e-06,0.0026039765048263492,2.5094941145846308e-05,0.0002085778456113039,0.00025937513557223503,0.00055154178503899031,0.0013795825541165871,0.00030669889119675788,2.4619420130263476e-12,2.0645725718927674e-05,1.0857215627738373e-05,0.00060350582744253566,1.8443294683926416e-07,6.8536251378228186e-08,6.3776262895138914e-11,1.2335202136661997e-05,1.1202514747752586e-06,1.1428782712240404e-05,4.5607009244522365e-07,1.9676562173928803e-06,4.8516071727770668e-06,1.5208874875700011e-07,6.5663334015804276e-08,1.2781845975892681e-12,1.60313124579585e-06,2.2744372734049824e-07,5.284606410988245e-09,3.4746713935457828e-10,4.0357662803756474e-12,1.219455277559595e-11,3.0831186947885514e-08,1.5670585350379192e-13,2.7502514196398636e-09,7.0805065990639877e-11,7.8344884039783096e-07,2.2379214331804116e-10,1.4115589270541892e-10,6.0341364958417415e-10,4.6703762143235821e-18,5.8167053440727444e-17,2.7570657238995913e-10
7.414526221381076e-08,0.7504914435192525,154.0,0.0,0.0,0.0,0.61402372643121939,1.0,18.996162935545961,0.014070357280317396,0.045166572320264296,0.022181911353435335,0.0014601862555043816,8.097961517664591e-09,1.3287014188914782e-06,0.093071307479061671,6.8166250289698754e-09,0.1729888314403068,5.1753347400055125e-05,1.4008955301274953e-11,0.010540377675734767,3.4976006533072485e-13,3.4431594820665944e-05,0.021395267861388758,0.023084552405916805,3.8169562228018343e-06,2.2685810197715539e-06,0.0027050973908727015,2.6193805182570234e-05,0.00022150625782727318,0.00027667194273511684,0.00056860492846554577,0.0014091662516897653,0.00032250293535895528,2.5574687796643318e-12,2.0946112685667962e-05,1.1002710294226928e-05,0.00063438292461072063,1.9161029972632499e-07,7.2071184838314096e-08,6.5760952352651181e-11,1.2937766606782523e-05,1.157994024598377e-06,1.2030399332634211e-05,4.801048474021674e-07,2.0730054980698799e-06,5.1951217216075758e-06,1.6029651524792467e-07,7.1143852770000433e-08,1.346619242516955e-12,1.736083355284132e-06,2.457787687442374e-07,5.7055658234316301e-09,3.751521243506322e-10,4.357246868169933e-12,1.3193353549663136e-11,3.3357326462933963e-08,1.598056241674182e-13,2.7867676684162465e-09,7.1745204252378823e-11,8.0756058322251414e-07,2.3067832271111055e-10,1.4549931633171934e-10,6.2198156761661278e-10,5.0424957064932503e-18,5.9956938506689808e-17,2.8416649875631651e-10
7.545815032616616e-08,0.7504935103413586,154.0,0.0,0.0,0.0,0.6090216908170516,1.0,18.996103940402421,0.014228492847786302,0.045533377346030697,0.022103211806681834,0.0014550035784790655,8.1636785346942061e-09,1.3192331584761397e-06,0.094280074086590282,6.7610945492983454e-09,0.1754341835641518,5.2173347311605558e-05,1.3959232952038462e-11,0.010798692255454399,3.5259851354403515e-13,3.4310090117400794e-05,0.021825508831079411,0.023611473630170153,3.8936894110104993e-06,2.3141872357720004e-06,0.0028079156691725275,2.7304438589748234e-05,0.00023486244928054602,0.00029465900876408187,0.00058568099417583507,0.0014385090070360028,0.00033871189981849603,2.6545974548773866e-12,2.1244351444606309e-05,1.1146714532359248e-05,0.00066602943391423967,1.9890851637055856e-07,7.5695260977426927e-08,6.7747695299511882e-11,1.3553779229251364e-05,1.1959111745726272e-06,1.2647753811318204e-05,5.0476927521308453e-07,2.1811793293612458e-06,5.554275722735085e-06,1.6872682109425077e-07,7.6937927987612369e-08,1.416888709395647e-12,1.8765614129279675e-06,2.651440382746275e-07,6.1519426708727854e-09,4.0450923226195621e-10,4.6981384519454855e-12,1.4256908291867422e-11,3.6047381359441698e-08,1.6298077430766401e-13,2.8232153404315348e-09,7.2683575712207319e-11,8.319246466281019e-07,2.3763650225243115e-10,1.4988815366588817e-10,6.4074363283777921e-10,5.4370905415359026e-18,6.1765538710943724e-17,2.9271465637843447e-10
7.677103843852155e-08,0.7504955658133123,154.0,0.0,0.0,0.0,0.60406939440272722,1.0,18.996045182285464,0.014384137986798237,0.045889682818735442,0.022018299726023642,0.001449411790778051,8.2275125545642174e-09,1.3098588108862616e-06,0.095476454114575171,6.7061162536875708e-09,0.17786211338082336,5.2581312985038064e-05,1.3905585615731891e-11,0.0110569485313649,3.5535563183649909e-13,3.4178913017227154e-05,0.022250796795400672,0.02413645736581492,3.969538194760745e-06,2.3592678131836774e-06,0.0029124046426804388,2.842570618660057e-05,0.00024864233947255855,0.00031334032274139237,0.00060275964616715594,0.0014676038417609277,0.00035532176718092715,2.7533028125849431e-12,2.1540463336951618e-05,1.1289243243504252e-05,0.00069843562022903552,2.0632570192449005e-07,7.9407376170689664e-08,6.9735292109324823e-11,1.4183015283167896e-05,1.2339807525747515e-06,1.3280677062694391e-05,5.3005662835457066e-07,2.2921489396747513e-06,5.9293225797899234e-06,1.7737745344336136e-07,8.3054264005050065e-08,1.4889743082725442e-12,2.0247682775333306e-06,2.8556984146173459e-07,6.6246298913728479e-09,4.3559722990878079e-10,5.0591229618704514e-12,1.5387817933815843e-11,3.8907945181166873e-08,1.6623572901344579e-13,2.8596186814049932e-09,7.3620804591540882e-11,8.5653926662896061e-07,2.4466617757447606e-10,1.5432208658278689e-10,6.5969848492090693e-10,5.8549506161880236e-18,6.3592722922580773e-17,3.0135043890191789e-10
7.808392655087695e-08,0.7504976092812322,154.0,0.0,0.0,0.0,0.59916624005571739,1.0,18.995986661250448,0.014537321494600216,0.046235683290197664,0.021927484015080961,0.0014434312434239509,8.289498503818862e-09,1.3005772315122114e-06,0.096660571112439947,6.6516835131495849e-09,0.18027279344139416,5.2977467632712113e-05,1.3848208537520826e-11,0.01131507587886545,3.5803292871321868e-13,3.4038543979837773e-05,0.02267100273498877,0.024659359036898299,4.0444795821960896e-06,2.4038090865868548e-06,0.0030185371798650148,2.9556478428744243e-05,0.00026284120114795044,0.00033271910483427894,0.00061983090639583462,0.0014964443898303759,0.00037232828571922958,2.8535592171832088e-12,2.1834469443610546e-05,1.1430311153882288e-05,0.00073159123805224477,2.1385993035292202e-07,8.3206366554070338e-08,7.1722584096870984e-11,1.482524393859095e-05,1.2721811940242936e-06,1.3928989404429711e-05,5.5595973447494619e-07,2.4058835831962918e-06,6.3205047086029541e-06,1.8624604128710338e-07,8.9501412008335811e-08,1.5628560667457081e-12,2.1809028229436239e-06,3.0708623519941112e-07,7.1245171470153124e-09,4.6847466890759329e-10,5.4408798264615789e-12,1.6588689156453252e-11,4.1945626442910673e-08,1.695749211743328e-13,2.8960019487907382e-09,7.4557515412046159e-11,8.8140293138317334e-07,2.5176691636827798e-10,1.5880084240633311e-10,6.7884495784613023e-10,6.2968629345909443e-18,6.5438378741097463e-17,3.1007332831853645e-10
7.939681466323235e-08,0.7504996401295947,154.0,0.0,0.0,0.0,0.59431163846699109,1.0,18.995928377333364,0.014688071827697165,0.046571570571361347,0.021831063170636739,0.0014370816013898492,8.3496708158104072e-09,1.2913872906140259e-06,0.097832547179699983,6.5977897853335176e-09,0.18266639419506717,5.3362031319288229e-05,1.37872903830661e-11,0.011573006407157181,3.6063189142365654e-13,3.3889447284179692e-05,0.0230860080913395,0.025180041308423762,4.1184924481643136e-06,2.4477985000322497e-06,0.0031262857563975504,3.0695634224676917e-05,0.0002774536834046761,0.00035279781640145281,0.00063688515349917454,0.0015250248691002809,0.00038972698585853821,2.9553406629069226e-12,2.2126390588612294e-05,1.1569932816826184e-05,0.00076548556706231127,2.2150924740575922e-07,8.7091012156414692e-08,7.3708453399857585e-11,1.5480228909724147e-05,1.3104915470117733e-06,1.4592501246570504e-05,5.8247102398791523e-07,2.5223506645695106e-06,6.7280534709673768e-06,1.9533006532819399e-07,9.6287760424702966e-08,1.6385128109521894e-12,2.3451597161220651e-06,3.297229987120639e-07,7.6524895632502284e-09,5.0319980266805216e-10,5.844085009744646e-12,1.7862130444728912e-11,4.5167038621955828e-08,1.7300278551489233e-13,2.9323893890181126e-09,7.5494332415942364e-11,9.0651438000000761e-07,2.5893835804190883e-10,1.6332419369729611e-10,6.9818207897342246e-10,6.7636104926255752e-18,6.7302412407311618e-17,3.1888289453361356e-10
8.070970277558775e-08,0.7505016577799483,154.0,0.0,0.0,0.0,0.58950500808103579,1.0,18.995870330545578,0.014836417106160883,0.046897533741104842,0.021729325562153668,0.0014303818620442067,8.4080634327042402e-09,1.2822878734246345e-06,0.098992502984775479,6.5444286139587017e-09,0.18504308401700567,5.3735220970553805e-05,1.372301341322288e-11,0.011830674876836743,3.6315398600603629e-13,3.373207146289621e-05,0.023495704410330574,0.025698373841638398,4.1915574704762772e-06,2.4912245691650669e-06,0.0032356224955552544,3.1842063571246931e-05,0.00029247383588098332,0.00037357817172385313,0.0006539131207347436,0.0015533400536686952,0.00040751319617221121,3.058620811992573e-12,2.2416247342504487e-05,1.1708122615021779e-05,0.00080010744687507979,2.2927167349964872e-07,9.1060040940761612e-08,7.5691822768656528e-11,1.6147729080054792e-05,1.348891475597939e-06,1.5271013764207429e-05,6.0958255700854825e-07,2.6415158607724809e-06,7.1521891342863815e-06,2.0462686763085041e-07,1.0342152600438116e-07,1.7159222447405376e-12,2.5177292123237412e-06,3.5350960589550953e-07,8.2094265035664103e-09,5.3983050569981275e-10,6.2694100755085174e-12,1.9210748207729686e-11,4.8578790314176233e-08,1.7652375268543258e-13,2.9688052150653354e-09,7.6431878985967146e-11,9.3187260112592876e-07,2.6618021331246075e-10,1.6789195799438332e-10,7.1770906794554194e-10,7.2559711933007406e-18,6.9184748697464469e-17,3.2777879485603106e-10
8.202259088794314e-08,0.7505036616896511,154.0,0.0,0.0,0.0,0.58474577502402236,1.0,18.995812520869304,0.014982385117894407,0.047213759156218206,0.021622549706037688,0.0014233503732550108,8.4647098078712093e-09,1.2732778803348592e-06,0.10014055778362599,6.4915936282933198e-09,0.18740302923591565,5.4097250382940429e-05,1.3655553654449022e-11,0.012088018619662043,3.6560065732680513e-13,3.3566849728616378e-05,0.023899992988699673,0.026214233055917503,4.2636570666572123e-06,2.5340768436431322e-06,0.0033465192073300039,3.2994670008483356e-05,0.00030789513387338133,0.00039506115123294933,0.00067090589320991105,0.0015813852470594825,0.00042568205887494537,3.163373031626593e-12,2.2704060025719253e-05,1.1844894762727391e-05,0.00083544531094516933,2.3714520650755969e-07,9.5112132748808599e-08,7.7671655272933872e-11,1.6827499099627028e-05,1.3873612614293231e-06,1.5964319552808902e-05,6.3728604959681393e-07,2.7633432400150666e-06,7.5931208556688936e-06,2.1413366104101931e-07,1.1091074558372547e-07,1.7950610269089063e-12,2.6987969670862949e-06,3.7847519903687371e-07,8.7962003815870001e-09,5.7842419539614468e-10,6.7175212801774206e-12,2.0637142973681702e-11,5.2187475579003657e-08,1.8014224345644977e-13,3.0052735844147069e-09,7.7370777072724856e-11,9.5747683131374298e-07,2.7349226373552292e-10,1.7250399751506164e-10,7.3742533542463214e-10,7.7747167954341787e-18,7.1085330801231171e-17,3.3676077341253413e-10
