Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620)
5.3098512163485195e-08,0.5206993280410339,154.0,0.0,0.0,0.0,0.9924243131926026,1.0,18.998891153180843,0.00075402300139118885,0.0030097785258099636,0.0019314677583380652,0.001055459239626778,1.8994991364262152e-09,7.3439960639507177e-09,0.00026275406460107717,3.9794820533471891e-12,0.00029199333291299561,1.2637889379141759e-05,2.2401477015196708e-11,0.00018301491951711979,1.7346572792565139e-13,4.1638439088757344e-07,2.9998098152411027e-05,3.0025902588559616e-05,1.5099493944933419e-08,1.0174117536682051e-08,2.6687938105089626e-05,3.8960120614813095e-10,4.3712879942704642e-10,4.3868232791515694e-10,1.74185806862843e-05,2.3020105192930108e-05,2.8380858030938173e-07
5.453991484055616e-08,0.5206992456077567,154.0,0.0,0.0,0.0,0.99221653280392919,1.0,18.998860537561217,0.00077396775549173663,0.0030894878181053145,0.0019817857150020005,0.0010830359023307344,1.9498015767720303e-09,7.3425993354486445e-09,0.00026985588943952328,3.9786488835933701e-12,0.00029989169206623613,1.2972576712442454e-05,2.298677482103612e-11,0.00019298710318047004,1.7805959484425162e-13,4.2731160767197473e-07,3.1639136245806256e-05,3.166868145094184e-05,1.5925488025317708e-08,1.0730686698454879e-08,2.8524492027717045e-05,4.434529697960794e-10,4.9961891085173959e-10,5.0144332526325065e-10,1.8852939110903681e-05,2.4256965722113615e-05,3.1542576539056033e-07
5.5981317517627123e-08,0.5206991632935523,154.0,0.0,0.0,0.0,0.99200866383883057,1.0,18.998829886767457,0.00079388520445340617,0.0031690663559145729,0.0020319723383600873,0.0011105404083384895,2.0000213466276172e-09,7.3412019195704671e-09,0.00027695606936098351,3.9778153586551165e-12,0.000307788553605946,1.3306714008061054e-05,2.3570541145116151e-11,0.0002032176067275138,1.8264591203013291e-13,4.3821038472995877e-07,3.3322597284907741e-05,3.3353958057819836e-05,1.6772833304291878e-08,1.1301642932927059e-08,3.0438944611917565e-05,5.0296916390300628e-10,5.690228595577243e-10,5.7115631397612426e-10,2.0362428391079388e-05,2.5524003239733746e-05,3.4958030844948835e-07
5.742272019469809e-08,0.5206990810955398,154.0,0.0,0.0,0.0,0.99180070811954368,1.0,18.998799200025729,0.00081377537785203447,0.003248512290872683,0.0020820260259969384,0.0011379718802377195,2.0501572794523925e-09,7.3398038297799746e-09,0.00028405460377376899,3.976981485839346e-12,0.00031568391689324463,1.3640293504368885e-05,2.415275736489694e-11,0.00021370589123578725,1.872245729483716e-13,4.4908037359265717e-07,3.5048366888896841e-05,3.5081620978954576e-05,1.7641472109234809e-08,1.1886947378965322e-08,3.2432691520045135e-05,5.6856496148502496e-10,6.4589275722455585e-10,6.4837756606345648e-10,2.1948788938411268e-05,2.6821009196208593e-05,3.8639947432520974e-07
6.030552554884002e-08,0.520698917036646,154.0,0.0,0.0,0.0,0.99138454367831097,1.0,18.998737715641429,0.00085347401628403392,0.003406999023628956,0.0021817282646626737,0.0011926122560815286,2.1501730087844645e-09,7.3370056821021748e-09,0.00029824673377173646,3.9753127256865824e-12,0.00033147014622312762,1.4305748324907992e-05,2.5312465935701412e-11,0.00023545361846122339,1.9635850358075075e-13,4.7073261023082677e-07,3.8626366803495142e-05,3.8663653305606227e-05,1.9442395848909099e-08,1.3100442929193411e-08,3.6663603419727689e-05,7.1974272920409674e-10,8.2437809037314073e-10,8.2771084691711791e-10,2.5359008251827772e-05,2.9504074105480217e-05,4.6855329052168099e-07
6.290005036756776e-08,0.5206987697524388,154.0,0.0,0.0,0.0,0.9910097171416028,1.0,18.998682249148569,0.00088910980523468168,0.0035491653061584531,0.002270989894162509,0.0012415301967416878,2.2398889087187615e-09,7.334485178588882e-09,0.00031101401746085397,3.9738097246261457e-12,0.00034567262246553267,1.490267324895146e-05,2.6350719318368188e-11,0.00025590265922471335,2.045518033821417e-13,4.9011774328352772e-07,4.1990084100678247e-05,4.203129828333185e-05,2.1135457173957705e-08,1.4241259624747945e-08,4.0756415715271825e-05,8.8111629152905584e-10,1.0166636633042617e-09,1.02095297260675e-09,2.8708247054200713e-05,3.2019158905707934e-05,5.5293231788337919e-07
6.54945751862955e-08,0.5206986228006131,154.0,0.0,0.0,0.0,0.99063463758579273,1.0,18.998626654504665,0.00092465768150546161,0.0036908738119714839,0.0023597966328602069,0.0012901982683758274,2.3293154148229287e-09,7.3319626989634803e-09,0.00032377596109352187,3.9723057089774106e-12,0.00035987023505327771,1.5497672723916958e-05,2.7383669383730797e-11,0.00027717826656097538,2.127186747653033e-13,5.0940434387695219e-07,4.5489034624376463e-05,4.5534481062853738e-05,2.2896578533062098e-08,1.5427937203025109e-08,4.5127404833173003e-05,1.069442992055109e-09,1.243027380753987e-09,1.2484909977861828e-09,3.233290097504048e-05,3.4627935747180438e-05,6.4803608309095387e-07
6.808910000502324e-08,0.5206984761649495,154.0,0.0,0.0,0.0,0.99025931541186618,1.0,18.998570927480802,0.00096011781771929855,0.0038321142466013311,0.0024481397298937355,0.001338611680088263,2.4184460301094289e-09,7.3294383200801392e-09,0.00033653256168645013,3.9708007204470747e-12,0.00037406298074723661,1.6090703521763256e-05,2.8411214447955837e-11,0.00029927709231098522,2.2085852438879149e-13,5.2859050853605622e-07,4.9122498316166415e-05,4.9172504277021192e-05,2.4725396905591454e-08,1.6660231052165132e-08,4.9784353507403576e-05,1.2877807363057091e-09,1.5077461671794208e-09,1.5146395450221498e-09,3.6242546783841792e-05,3.7329063134194332e-05,7.5469296207060394e-07
7.068362482375097e-08,0.5206983298294077,154.0,0.0,0.0,0.0,0.98988376094772068,1.0,18.99851506393307,0.00099549038653290217,0.0039728764637297197,0.002536010613275237,0.0013867657391240379,2.5072743511114506e-09,7.3269121182571418e-09,0.00034928381639009402,3.9692948004486076e-12,0.00038825085644703848,1.6681723036680067e-05,2.9433254910189505e-11,0.00032219573089441883,2.2897076745179271e-13,5.476743725455256e-07,5.2889740219553155e-05,5.2944657351767318e-05,2.6621541771556936e-08,1.7937891506999869e-08,5.4734935035228594e-05,1.5393756970669608e-09,1.8154264282479161e-09,1.8240473424801423e-09,4.0446588270869848e-05,4.0121166012922435e-05,8.7375411433672598e-07
7.327814964247871e-08,0.5206981837781309,154.0,0.0,0.0,0.0,0.98950798444495691,1.0,18.998459059803572,0.0010307755606338801,0.0041131504683099536,0.0026234008925079453,0.0014346558522997908,2.5957940698553575e-09,7.3243841692511472e-09,0.00036202972248768642,3.9677879900895398e-12,0.00040243385918982562,1.7270689298211079e-05,3.0449693282924106e-11,0.00034593072031416594,2.3705482787426602e-13,5.6665411053253214e-07,5.6790010711847306e-05,5.6850216779765918e-05,2.8584635228365291e-08,1.9260663927722935e-08,5.9986710755930956e-05,1.8276632361792443e-09,2.1710138121697859e-09,2.1817073329092101e-09,4.4954253521997487e-05,4.3002837080447031e-05,1.0060924394895571e-06
7.587267446120645e-08,0.5206980379954508,154.0,0.0,0.0,0.0,0.98913199607575597,1.0,18.99840291112141,0.0010659735127377368,0.0042529264195752779,0.0027103023610557018,0.0014822775273538031,2.6839989757605879e-09,7.3218545482316145e-09,0.00037477027739422962,3.9662803301591708e-12,0.00041661198614897216,1.7857560983894177e-05,3.1460434220648805e-11,0.00037047854317693614,2.4511013847045853e-13,5.8552793700511731e-07,6.0822545741940992e-05,6.0888446398048806e-05,3.06142921105475e-08,2.06282887805639e-08,6.5547127616552472e-05,2.1562684714772987e-09,2.5798026575839903e-09,2.5929664792830793e-09,4.9774592339957955e-05,4.5972638111087292e-05,1.1526015201827838e-06
7.846719927993419e-08,0.5206978924658906,154.0,0.0,0.0,0.0,0.98875580592984935,1.0,18.99834661400347,0.0011010844155847628,0.0043921946339330036,0.002796706998667168,0.0015296263742164812,2.7718829574686454e-09,7.3193233297632552e-09,0.00038750547865544607,3.9647718611159779e-12,0.00043078523463276817,1.8442297431433135e-05,3.2465384546821415e-11,0.00039583562772886117,2.5313614111593251e-13,6.0429410685055415e-07,6.4986567073621544e-05,6.5058597669271969e-05,3.2710120112277888e-08,2.2040501720347505e-08,7.1423515824477516e-05,2.5290065090289219e-09,3.0474451306513926e-09,3.0635352692029728e-09,5.4916473809732315e-05,4.9029101297490877e-05,1.3141945536864595e-06
8.106172409866193e-08,0.5206977471741703,154.0,0.0,0.0,0.0,0.98837942401158241,1.0,18.998290164655344,0.0011361084419368173,0.0045309455877405626,0.0028826069735510859,0.0015766981061990832,2.8594400045964849e-09,7.3167905877826132e-09,0.00040023532394669215,3.9632626230760018e-12,0.00044495360208306927,1.9024858650363284e-05,3.3464453279095952e-11,0.00042199834890577204,2.6113228690770357e-13,6.2295091581686559e-07,6.9281282534312531e-05,6.9359909966489595e-05,3.4871719912630715e-08,2.349703367489371e-08,7.7623086589951909e-05,2.9498823448497143e-09,3.5799600416408512e-09,3.5994969082676351e-09,6.0388584011769024e-05,5.217073060520849e-05,1.4918032731448282e-06
8.365624891738967e-08,0.5206976021052093,154.0,0.0,0.0,0.0,0.98800286023706907,1.0,18.998233559372,0.0011710457645740041,0.0046691699199633962,0.0029679946444038695,0.0016234885411014408,2.9466642094148386e-09,7.3142563955727342e-09,0.00041295981107183265,3.9617526558018025e-12,0.00045911708607391258,1.9605205333216656e-05,3.4457551652827714e-11,0.00044896302939711422,2.6909803631752306e-13,6.4149670096125197e-07,7.3705886268921587e-05,7.3791610861154424e-05,3.7098685303413458e-08,2.4997610931151916e-08,8.4152929958841423e-05,3.4230904548692481e-09,4.183741341689514e-09,4.2073162025897635e-09,6.6199423881604602e-05,5.5396003138381749e-05,1.6863768605160222e-06
8.62507737361174e-08,0.5206974572441315,154.0,0.0,0.0,0.0,0.98762612443144537,1.0,18.99817679453848,0.0012058965562912573,0.0048068584347133068,0.0030528625622890269,0.0016699936022385824,3.0335497684528155e-09,7.311720825749057e-09,0.00042567893796208092,3.9602419986909003e-12,0.00047327568431010153,2.0183298866201355e-05,3.5444593142871279e-11,0.00047672594072271538,2.7703285933841025e-13,6.5992984105327643e-07,7.8259558998558336e-05,7.835291641412091e-05,3.939060331945356e-08,2.6541955222995177e-08,9.1020012736875959e-05,3.9530140862045608e-09,4.8655662967479901e-09,4.8938481271172249e-09,7.2357307216203661e-05,5.870337051457968e-05,1.8988808528483591e-06
8.884529855484514e-08,0.5206973125762677,154.0,0.0,0.0,0.0,0.98724922632621837,1.0,18.998119866630518,0.0012406609898948223,0.0049440021036663501,0.0031372034723686597,0.0017162093193862024,3.1200909840252825e-09,7.3091839502388842e-09,0.00043839270267480356,3.9587306907652305e-12,0.00048742939462576078,2.0759101339363861e-05,3.642549348364599e-11,0.00050528330432159595,2.8493623562415026e-13,6.7824875695402662e-07,8.2941468283847847e-05,8.3043031469392831e-05,4.1747054371203719e-08,2.8129783820572526e-08,9.8231176506298457e-05,4.5442242624985935e-09,5.6326033367197592e-09,5.6663460774001133e-09,7.8870358826794052e-05,6.2091260246787213e-05,2.1302960435755118e-06
9.143982337357288e-08,0.5206971680871586,154.0,0.0,0.0,0.0,0.98687217555671158,1.0,18.998062772215057,0.0012753392381986532,0.005080592068358908,0.003221010315486621,0.0017621318296447198,3.2062822656823374e-09,7.3066458402557339e-09,0.0004511011033922915,3.9572187706614899e-12,0.00050157821498286259,2.1332575556230359e-05,3.7400170687466062e-11,0.00053463129265212913,2.9280765462168118e-13,6.9645191197019775e-07,8.7750768792624849e-05,8.7861149950407632e-05,4.4167612379558962e-08,2.9760809621147825e-08,0.00010579313573613045,5.201478513324246e-09,6.4924195765124663e-09,6.5324698012186168e-09,8.5746512838570454e-05,6.5558077130753524e-05,2.3816173803440234e-06
9.403434819230062e-08,0.5206970237625594,154.0,0.0,0.0,0.0,0.98649498165961191,1.0,18.998005507950733,0.0013099314740207218,0.0052166196423609826,0.0033042762296031998,0.0018077573782220939,3.2921181315836399e-09,7.3041065662888858e-09,0.00046380413842049979,3.9557062766206098e-12,0.00051572214346972593,2.1903685042954783e-05,3.8368545061166122e-11,0.000564766030302807,3.0064661569659288e-13,7.1453781216493992e-07,9.2686602571798312e-05,9.2806455158657176e-05,4.6651844912773818e-08,3.1434741241362478e-08,0.00011371247598697395,5.9297193383520817e-09,7.4529880066403e-09,7.5002930073804645e-09,9.2993511137149041e-05,6.9102204635865833e-05,2.6538528609186113e-06
9.662887301102836e-08,0.5206968795884414,154.0,0.0,0.0,0.0,0.98611765407061358,1.0,18.997948070588293,0.0013444378701792401,0.0053520763133259744,0.003386994551081796,0.0018530823191354917,3.377593209793638e-09,7.3015661980866068e-09,0.00047650180618775473,3.9541932464782676e-12,0.00052986117829948928,2.2472394056937062e-05,3.9330539220994111e-11,0.00059568359511284893,3.0845262825142183e-13,7.3250500663628631e-07,9.7748099323134637e-05,9.787812007440753e-05,4.9199313325356935e-08,3.315128311082694e-08,0.0001219956522110937,6.7340724173516412e-09,8.522694351521553e-09,8.5783106494855281e-09,0.00010061890196137692,7.27220062977088e-05,2.9480224287133148e-06
9.92233978297561e-08,0.5206967355509954,154.0,0.0,0.0,0.0,0.98574020212216584,1.0,18.997890456970946,0.0013788585994888088,0.0054869537449164802,0.0034691588158282764,0.0018981031158320668,3.4627022394966582e-09,7.2990248046293578e-09,0.0004891941052434332,3.9526797176567404e-12,0.00054399531780856053,2.3038667594903673e-05,4.0286078105773351e-11,0.00062738001930185642,3.1622521183664156e-13,7.5035208777343626e-07,0.00010293437668270284,0.00010307530765927757,5.1809572898816175e-08,3.4910135566952027e-08,0.00013064898714832958,7.6198445772904824e-09,9.7103435941839865e-09,9.7754458830096024e-09,0.00010863003864178549,7.641582711046186e-05,3.2651568695002287e-06
9.999999999999998e-08,0.5206965916366337,154.0,0.0,0.0,0.0,0.98562719909060215,1.0,18.997873177129659,0.001389144898671307,0.0055272118667435153,0.0034936438285121593,0.0019115192397309126,3.4881054178199412e-09,7.2982639167383397e-09,0.00049299216403595185,3.9522265915117982e-12,0.0005482250453115702,2.3207687829442722e-05,4.0570827133090066e-11,0.00063701836232638606,3.1854515760926057e-13,7.5567057645195933e-07,0.00010451088296607543,0.00010465523093885215,5.2603028144087848e-08,3.5444783905829684e-08,0.00013331204001575442,7.901622613275424e-09,1.009013444671769e-08,1.0158323303408703e-08,0.00011110404349379239,7.7535619265203118e-05,3.364703223218546e-06
1.0181792264848383e-07,0.5206965916366337,154.0,0.0,0.0,0.0,0.98536263504131727,1.0,18.997832664034597,0.0014131938347564843,0.0056212437786056883,0.0035507627602836154,0.0019428163417294687,3.5474400721366381e-09,7.2964824541229647e-09,0.00050188103425661212,3.9511657271554412e-12,0.00055812456045504252,2.3602471400495213e-05,4.1235088988387321e-11,0.00065985129060774559,3.2396389625472949e-13,7.6807769147603873e-07,0.00010824454050375429,0.0001083971711604646,5.4482172984132634e-08,3.6710994950956857e-08,0.00013967866981830996,8.5925215272169198e-09,1.1025166166209892e-08,1.1101056694184955e-08,0.00011703407848388923,8.0181994917338494e-05,3.6062967108037413e-06
1.0441244746721157e-07,0.5206964478319933,154.0,0.0,0.0,0.0,0.98498496194766672,1.0,18.997774688808118,0.001447443748777782,0.0057549384353541002,0.0036318003222706994,0.0019872186806764573,3.6318016724772413e-09,7.293939213986794e-09,0.00051456259201469181,3.9496513115424207e-12,0.00057224890481713802,2.4163771971321695e-05,4.2177501485560023e-11,0.00069309335343218606,3.3166822165698901e-13,7.856804973359296e-07,0.00011367768514280087,0.00011384285441639626,5.7216657145848282e-08,3.8553553704961357e-08,0.00014909075410935075,9.6577653710758109e-09,1.2476823801907645e-08,1.2564942199316552e-08,0.00012583798179543012,8.4018821797325212e-05,3.9724911254426708e-06
1.0700697228593931e-07,0.5206963041239374,154.0,0.0,0.0,0.0,0.98460719185141166,1.0,18.997716528413463,0.0014816085143326053,0.0058880299171614556,0.0037122656416964691,0.0020313069273340512,3.7157821195801087e-09,7.2913951508248471e-09,0.0005272387774219935,3.9481365069478262e-12,0.00058636834959153441,2.4722536565465299e-05,4.3113247565925814e-11,0.0007271021099927987,3.3933773863291922e-13,8.031592287951542e-07,0.00011923289374864302,0.00011941149216357603,6.0012563307646905e-08,4.04375004700736e-08,0.0001588911574643133,1.0821411908306636e-08,1.4075415055931472e-08,1.4177348613409187e-08,0.00013504851105652815,8.7924605446522677e-05,4.3647968406430078e-06
1.0960149710466705e-07,0.5206961604995575,154.0,0.0,0.0,0.0,0.98422933365150156,1.0,18.99765818006577,0.0015156883041811159,0.0060205106084938375,0.0037921530611103645,0.0020750779874780514,3.7993766077083926e-09,7.2888503304221447e-09,0.00053990958949833143,3.946621349055575e-12,0.0006004828935917703,2.527873320749682e-05,4.4042261556464861e-11,0.0007618734214813477,3.4697200829270564e-13,8.2051265327373995e-07,0.00012490923855411888,0.00012510221034441009,6.2869423899303739e-08,4.2362520185414089e-08,0.00016908565966356016,1.2089467732000941e-08,1.5831480483919897e-08,1.5948974887325945e-08,0.00014467223023150887,9.1897630552425504e-05,4.7842770541143004e-06
1.1219602192339478e-07,0.5206960169461756,154.0,0.0,0.0,0.0,0.98385139613389061,1.0,18.997599641073386,0.0015496832910595448,0.0061523730775861441,0.0038714571261205008,0.0021185288782237001,3.8825804471512754e-09,7.2863048177395734e-09,0.00055257502737756357,3.9451058730956852e-12,0.00061459253574658312,2.5832330693965351e-05,4.4964480147281227e-11,0.00079740310922716618,3.5457060234252028e-13,8.3773958225922475e-07,0.00013070578117034562,0.0001309141264158053,6.5786766004891592e-08,4.4328294187986217e-08,0.00017967990170501515,1.3468107134302702e-08,1.7756007486058679e-08,1.7890978013030594e-08,0.00015471550422099898,9.59361701595124e-05,5.2320003584503419e-06
1.1479054674212252e-07,0.5206958734513462,154.0,0.0,0.0,0.0,0.9834733879698957,1.0,18.997540908837834,0.0015835936476759425,0.0062836100776203444,0.0039501725856692952,0.0021616567281731022,3.9653890649653014e-09,7.2837586768817156e-09,0.00056523509030611901,3.9435901138394637e-12,0.00062869727509824464,2.6383298598322393e-05,4.5879842394704293e-11,0.00083368695586506466,3.6213310315226845e-13,8.5483887136877584e-07,0.0001366215728832085,0.00013684634965831203,6.8764111512128321e-08,4.6334500313298472e-08,0.00019067938478121364,1.4963668828539029e-08,1.9860434813757575e-08,2.0014977996750286e-08,0.00016518449845272804,0.00010003848702456431,5.7090396751758956e-06
