Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993),C7H9(58),S(664),C7H9(925),C7H9(1327),C7H9(1328),C7H9(1363),C7H9(68),C7H9(1368),C7H9(1429),S(1505),S(1507),S(1506),S(1344),S(1550),S(1436),S(1669),S(1668),S(571),S(1345),S(1398),S(1815),S(1443),C7H15(32),C7H15(31),S(1930),S(1932),C4H9(23),C3H6(1916),S(1984),S(87),S(2214),S(2218),S(2260)
4.50709863815521e-08,0.4911538608992957,154.0,0.0,0.0,0.0,0.99982463395759791,0.99999999770373915,18.999938867956295,2.5054074243097009e-05,7.3430466064532026e-05,1.4339151474026106e-05,5.9996251534881356e-05,1.4070715953218378e-10,1.2988965996584769e-11,3.2207781231636748e-07,6.1764652775473691e-16,2.1929163854642229e-07,9.6534556525233377e-07,3.314649145518546e-12,8.6377077450362045e-07,3.1497208708068393e-14,3.2578656933957713e-10,3.9786068861503769e-09,3.9869479590282392e-09,4.64401012547739e-12,3.5926258685260284e-12,7.0198612336578574e-08,7.1363726578906261e-18,7.0416076689559959e-18,7.041891550861896e-18,1.618685663755424e-08,6.9115538519172076e-08,1.3714660887099505e-11,9.9473754888923072e-18,1.5250509311912546e-12,2.2064009993663919e-12,1.0439407717175186e-13,7.4278779767990636e-14,3.6685933116266327e-19,3.1974884743452164e-18,4.8489089418511618e-08,8.2640260783525825e-15,3.8921485650552591e-15,9.9493773154635588e-15,1.2498519003005865e-17,1.2655859809508138e-08,2.8831218452918072e-17,1.2329017673946843e-18,1.8087576606238916e-24,4.9654503893741162e-19,3.2353696382650337e-17,1.199309552164748e-15,4.4684470230626862e-15,1.8757398557777778e-20,2.5512974736732217e-20,2.4070274975932859e-16,1.3842223574111414e-21,3.2994182763891989e-16,2.5434368119423949e-17,3.793936249586155e-15,1.2467985318442618e-17,1.1661069998676135e-17,2.4645929713627634e-17,3.7610186967671297e-22,1.5807976927395996e-22,1.3957852250588644e-17,9.9008122856811766e-27,1.6685402018094105e-21,4.2214984569338004e-23,2.0859689057170901e-22,1.1421826084363616e-17,5.4000659011523624e-23,1.5110124312313375e-21,2.0200648641982587e-09,5.2204668053683367e-11,2.2391505457672437e-10,5.6728526543602909e-14,1.9156564118301719e-14,2.0816996869861864e-14,1.6604327515601447e-15,1.3746411935254444e-08,1.0613808881754626e-12,9.8618091247375174e-09,6.1144927670184534e-08
4.641179422486791e-08,0.4911538557854204,154.0,0.0,0.0,0.0,0.99981939431149425,0.99999999747967594,18.999937037131577,2.5796402874466249e-05,7.5612602222608729e-05,1.4754495659107299e-05,6.1787606156510182e-05,1.4488854754086473e-10,1.298890134029615e-11,3.316585340394707e-07,6.1764329093904692e-16,2.2581487673004106e-07,9.9403589166769892e-07,3.4136171988283659e-12,9.1590591453366967e-07,3.2433314117803947e-14,3.3560823363143576e-10,4.2222816643790586e-09,4.231140216737553e-09,4.9284408335739468e-12,3.8126762271758458e-12,7.489615350508753e-08,8.2788724670543801e-18,8.1698050120908774e-18,8.1701447342050559e-18,1.7654462436625088e-08,7.3270943504430963e-08,1.5405644645389644e-11,1.0583926719481787e-17,1.5936551798682862e-12,2.3049922307768379e-12,1.1738563911996517e-13,7.9352120899821052e-14,4.2087940028369817e-19,3.4875842699623881e-18,5.1546400458166248e-08,9.1001673526658184e-15,4.3880681843995726e-15,1.1328249367026287e-14,1.4209650513470496e-17,1.3929276563618964e-08,3.3745260412008551e-17,1.4890812489957796e-18,2.0563888550573563e-24,5.9366070837399217e-19,3.7580087403290831e-17,1.3885301401920126e-15,5.196176530853769e-15,2.1717006686470211e-20,3.0248136357503019e-20,2.8575870471086534e-16,1.428567168623713e-21,3.4020219309014382e-16,2.6226279730918911e-17,4.0332826003121707e-15,1.3254569534940579e-17,1.2396759540076683e-17,2.6199866469223027e-17,4.3735367205461217e-22,1.6804676971740906e-22,1.4732831487526517e-17,1.0450533246511627e-26,1.7611822936855795e-21,5.0028261062971803e-23,2.4256889821326947e-22,1.3992006707436455e-17,6.6152098275563231e-23,1.9456530663790628e-21,2.2196790896244193e-09,5.5836300587038437e-11,2.4472256522587114e-10,6.4734143462291017e-14,2.0901640049424978e-14,2.2757959811400129e-14,1.856319761975147e-15,1.4196360906618551e-08,1.0961420396764582e-12,1.0210562812727515e-08,6.5475652847737234e-08
4.775260206818372e-08,0.49115385067202044,154.0,0.0,0.0,0.0,0.99981415333994894,0.99999999724209443,18.999935206197275,2.653855862256996e-05,7.7794595670508342e-05,1.5169782523726371e-05,6.3578713148952117e-05,1.4906966136916421e-10,1.2988836666769764e-11,3.4123920295564784e-07,6.1764005330455934e-16,2.323380822813402e-07,1.022724336863849e-06,3.5125715712186908e-12,9.6956735190042042e-07,3.336935814728696e-14,3.4542855283614328e-10,4.473192260818097e-09,4.4825844503830734e-09,5.2213176357256031e-12,4.0392613148161714e-12,7.9771693472463139e-08,9.563167034105738e-18,9.4381839209168157e-18,9.4385883726505158e-18,1.9208089620177712e-08,7.7547447919982065e-08,1.7248314808573496e-11,1.124371005650208e-17,1.6628146075938877e-12,2.404346291977438e-12,1.3155325356574322e-13,8.4621282873190735e-14,4.8087349796265964e-19,3.794697373723304e-18,5.4675400459960205e-08,9.9916859400909616e-15,4.9300576974543734e-15,1.2847324709511743e-14,1.609340934733013e-17,1.5281486816210843e-08,3.9311089714484792e-17,1.7884220525549925e-18,2.32900230418098e-24,7.0613626990816225e-19,4.3462862248397502e-17,1.6003291040617794e-15,6.0136204939614275e-15,2.5029784101058143e-20,3.5672732724459895e-20,3.3743167332407042e-16,1.4731391656301316e-21,3.5046222562834918e-16,2.70181655626212e-17,4.279961008292128e-15,1.4065250300065871e-17,1.3154986867139596e-17,2.7801372205239907e-17,5.0615659354820561e-22,1.7831887917021284e-22,1.5528105771985952e-17,1.1014650222734524e-26,1.8562504847280876e-21,5.8986932912608715e-23,2.8072897327155762e-22,1.7034761290361294e-17,8.0537801183878912e-23,2.4869947118445541e-21,2.4312160861539042e-09,5.963784971541474e-11,2.6695448431202118e-10,7.3649940225650196e-14,2.2762640715186595e-14,2.4832485111068066e-14,2.0698443958814634e-15,1.4646250742535288e-08,1.1308986262494688e-12,1.0559275398204471e-08,6.9956860256373928e-08
4.909340991149953e-08,0.4911538455590956,154.0,0.0,0.0,0.0,0.99980891104226643,0.99999999699069253,18.999933375153251,2.7280541525766476e-05,7.9976445342767324e-05,1.5585011530210852e-05,6.536957019336105e-05,1.5325049897543074e-10,1.29887719759966e-11,3.5081981910005041e-07,6.1763681485084474e-16,2.3886125523062675e-07,1.0514108868339758e-06,3.6115121345788236e-12,1.0247549708754005e-06,3.4305340339504561e-14,3.5524751423614951e-10,4.731337610816846e-09,4.7412796620355464e-09,5.5226392870198035e-12,4.2723801682810713e-12,8.4827523274589368e-08,1.1002048990139186e-17,1.0859415876250417e-17,1.0859895048538945e-17,2.0850177656440629e-08,8.19450327649548e-08,1.9251472867570199e-11,1.1927024149374169e-17,1.7324953987672455e-12,2.5044153370491079e-12,1.4696577324848349e-13,9.0088810829211163e-14,5.4729221221566989e-19,4.1193108869943211e-18,5.7874265602317434e-08,1.0940390247760573e-14,5.5208920449382654e-15,1.4515924686971087e-14,1.8161349453710223e-17,1.6714296252374914e-08,4.5591836539626769e-17,2.1365922022647449e-18,2.6282700711342496e-24,8.3585935285728627e-19,5.006218886791838e-17,1.8365649937466723e-15,6.9284213773184658e-15,2.8724803763100194e-20,4.1860411453332325e-20,3.9643484002209879e-16,1.5179631073392608e-21,3.6072195458361946e-16,2.7810027871419316e-17,4.5339712243309745e-15,1.4900026788548709e-17,1.3935751207946299e-17,2.9450445294976696e-17,5.8315388795660409e-22,1.888960871986505e-22,1.6343674696756021e-17,1.1593162925500352e-26,1.9537447262581926e-21,6.9216989551638935e-23,3.2343388277024062e-22,2.0618263008206143e-17,9.7480081395895642e-23,3.1569343309264662e-21,2.6549096117105864e-09,6.3612563077480134e-11,2.9067591974103198e-10,8.3557101596023703e-14,2.4744572887048372e-14,2.7046738175395554e-14,2.3021652883471792e-15,1.5096080382966221e-08,1.1656505652158188e-12,1.0907945034890162e-08,7.4588531746723335e-08
5.043421775481534e-08,0.4911538404466452,154.0,0.0,0.0,0.0,0.99980366741779036,0.99999999672517592,18.999931543999352,2.8022351622404906e-05,8.2158150136822715e-05,1.600018214112151e-05,6.7160174971897012e-05,1.5743105824692393e-10,1.2988707267968134e-11,3.6040038250482495e-07,6.1763357557749745e-16,2.4538439560614297e-07,1.0800955270834514e-06,3.7104387608536571e-12,1.0814686549665124e-06,3.5241260221527311e-14,3.6506510511941383e-10,4.996716638404534e-09,5.0072248443769233e-09,5.8324045293304459e-12,4.5120318141813104e-12,9.0065933446141705e-08,1.2609055816702328e-17,1.2446913011884141e-17,1.2447478097048611e-17,2.258316514016511e-08,8.6463678703144002e-08,2.1424167409986132e-11,1.2634167581607067e-17,1.8026657960388207e-12,2.6051545186466877e-12,1.636940012172881e-13,9.5757249363305659e-14,6.2060462033204102e-19,4.4619077385607224e-18,6.1141217101507738e-08,1.1948088226379926e-14,6.1634269956545603e-15,1.6343674339029137e-14,2.042542920390798e-17,1.8229464812052289e-08,5.2654596892082728e-17,2.5398041890420924e-18,2.955922746196269e-24,9.848866476781768e-19,5.7441817535038498e-17,2.0991817643319721e-15,7.9485867298000496e-15,3.2832474694263686e-20,4.888986356126149e-20,4.6353070747838544e-16,1.5630654660264766e-21,3.709814115961646e-16,2.8601869092249863e-17,4.79531302099218e-15,1.5758898246622507e-17,1.473905185745331e-17,3.1147084253113557e-17,6.6901953759912644e-22,1.9977838427582813e-22,1.717953793892483e-17,1.2186071125755949e-26,2.0536649796743682e-21,8.085385200242016e-23,3.7105743665256153e-22,2.4817899517421778e-17,1.1733536171959616e-22,3.9810184109929354e-21,2.8909846772008337e-09,6.7763577239632877e-11,3.159531365916054e-10,9.4542175747133647e-14,2.6852508745338717e-14,2.9406999124295797e-14,2.5544903789570894e-15,1.5545848900722326e-08,1.2003977843765508e-12,1.1256570261999395e-08,7.9370648461765606e-08
5.311583344144696e-08,0.49115383022316583,154.0,0.0,0.0,0.0,0.9997931761860207,0.99999999615065738,18.999927881361394,2.950545354935787e-05,8.6521120500171426e-05,1.6830346027645905e-05,7.0740618465088635e-05,1.6579133298990911e-10,1.2988577800113694e-11,3.7956135121013746e-07,6.1762709457039993e-16,2.5843057873923704e-07,1.13745901807644e-06,3.9082496902086747e-12,1.1994737485592973e-06,3.7112911086089342e-14,3.8469612451546017e-10,5.5491713658915116e-09,5.560861044934808e-09,6.4772606884622298e-12,5.0109295386401017e-12,1.0109965445072509e-07,1.6385442851792056e-17,1.6178180027474632e-17,1.6178955856316952e-17,2.6331588401714082e-08,9.5864074828689054e-08,2.6315595120592415e-11,1.4121136458320497e-17,1.944357946492833e-12,2.8084778097221047e-12,2.01390540939893e-13,1.0770703373037021e-13,7.8987983423957468e-19,5.2029822966226261e-18,6.7872483241007124e-08,1.4147694513571085e-14,7.6154254154939666e-15,2.0516639539821619e-14,2.5591877038335867e-17,2.1513697026139429e-08,6.9415087684424413e-17,3.5391336390881566e-18,3.7035998155139473e-24,1.3499857073982642e-18,7.481551561183064e-17,2.7117644592079372e-15,1.0338883830925784e-14,4.241414409687453e-20,6.5814910828936286e-20,6.2530549998690749e-16,1.6542201808724978e-21,3.9149964838784699e-16,3.0185498937327693e-17,5.3399905655163869e-15,1.7548923447803648e-17,1.6413259628393127e-17,3.468305460700964e-17,8.7020693677054139e-22,2.2245821243137334e-22,1.8912146538801953e-17,1.3415073425265442e-26,2.2607834221490334e-21,1.089391323376357e-22,4.8264174297570003e-22,3.5406183063323165e-17,1.6739526351165711e-22,6.2150487268559978e-21,3.40113710730247e-09,7.660651615919803e-11,3.7144549762106052e-10,1.2012040608274526e-13,3.14669804839149e-14,3.4591215463375403e-14,3.1242349794604911e-15,1.6445199339900538e-08,1.2698778123879162e-12,1.1953683042323497e-08,8.9386139306093519e-08
5.5797449128078576e-08,0.49115382000157876,154.0,0.0,0.0,0.0,0.99978267964012746,0.99999999551632957,18.999924218282274,3.0987864710038084e-05,9.0883497233439187e-05,1.7660269888549098e-05,7.4320025106360912e-05,1.7415046734220336e-10,1.2988448263147885e-11,3.9872210927551196e-07,6.1762061028047846e-16,2.7147663186984497e-07,1.1948146845945584e-06,4.1060033359784194e-12,1.3235816845132109e-06,3.8984306654384174e-14,4.0432150944067987e-10,6.1305476092910036e-09,6.1434848058919949e-09,7.1558757840522825e-12,5.535946496775858e-12,1.1289117023641058e-07,2.1016313987105662e-17,2.0754889270446544e-17,2.0755937790847538e-17,3.0472850313740629e-08,1.0574847484349555e-07,3.1999924398385241e-11,1.5707003971199341e-17,2.0876735981101938e-12,3.0140105153146201e-12,2.4524827276618684e-13,1.2049098126311613e-13,9.9282507522310423e-19,6.0217809493223727e-18,7.4855831583016273e-08,1.6604957991881047e-14,9.3105124564962958e-15,2.544928336208283e-14,3.1696595676682449e-17,2.5147390354584134e-08,9.0213182649578761e-17,4.8483184615475831e-18,4.5870614272811435e-24,1.8216476669801776e-18,9.6169543524820149e-17,3.4553600353657662e-15,1.3255983267770358e-14,5.4045147173143877e-20,8.7183587528234334e-20,8.2989519548840589e-16,1.7468511911444976e-21,4.1201723839224028e-16,3.1769078375063739e-17,5.9139923228692244e-15,1.9435321518226697e-17,1.8177606077908074e-17,3.8409274636147164e-17,1.1157344280903778e-21,2.4635830827870138e-22,2.0725930888381415e-17,1.4701656636618914e-26,2.4776057304754591e-21,1.4452931893267623e-22,6.1881833723808451e-22,4.9565937899947156e-17,2.3434059483154974e-22,9.4856279520013962e-21,3.963307186079126e-09,8.6189646848318351e-11,4.3398316879336785e-10,1.5119273708030232e-13,3.6647772256085963e-14,4.0437522372531542e-14,3.7897501164455739e-15,1.734429613316042e-08,1.3393382502850579e-12,1.2650606388905039e-08,1.0000317227727924e-07
5.8479064814710194e-08,0.4911538097818797,154.0,0.0,0.0,0.0,0.99977217777616156,0.99999999482009472,18.999920554760834,3.2469585410908914e-05,9.524527027430531e-05,1.8489949432977088e-05,7.7898376390361578e-05,1.8250844202234361e-10,1.2988318657019458e-11,4.178826568677144e-07,6.176141227052932e-16,2.8452255516145418e-07,1.2521623943521429e-06,4.3036986757864904e-12,1.4537915008705231e-06,4.085544261020701e-14,4.2394115840262173e-10,6.7408363538019551e-09,6.7550877311287906e-09,7.8682392759761652e-12,6.087074533878298e-12,1.2545878569056436e-07,2.6638899994288682e-17,2.6313132312032888e-17,2.6314529303388625e-17,3.5026427166884793e-08,1.1611671183591329e-07,3.8558428103709557e-11,1.7394156240747877e-17,2.2324209369236531e-12,3.2214840654026439e-12,2.9590374961145258e-13,1.3412942757883305e-13,1.2338676584803462e-18,6.9221607065709927e-18,8.2078551618277356e-08,1.9334322653317047e-14,1.1274435410206874e-14,3.1229508786589046e-14,3.8850045354620227e-17,2.9143089532657198e-08,1.1574058033472744e-16,6.5402575043488528e-18,5.6222931544680572e-24,2.4234462979689055e-18,1.2215343482621453e-16,4.3486537714883552e-15,1.6777368583480148e-14,6.8017778240735754e-20,1.1382102326628425e-19,1.0853146020220014e-15,1.8412368035208245e-21,4.3253452599931536e-16,3.3352633920742585e-17,6.5173174354302767e-15,2.1418089588704262e-17,2.0032088522013592e-17,4.2325738707064981e-17,1.412123674945875e-21,2.7147863568456853e-22,2.2620892022035908e-17,1.6045821493534545e-26,2.7041320283022318e-21,1.8908645115220131e-22,7.8320432118471444e-22,6.821156304026106e-17,3.2249451465295858e-22,1.4182693404272737e-20,4.5790030552969844e-09,9.6534352467784485e-11,5.0413353164947683e-10,1.886674386944062e-13,4.243736996950857e-14,4.6999901717153468e-14,4.5625317476449008e-15,1.8243133938341484e-08,1.4087786842075926e-12,1.3347334662212976e-08,1.1122158148305004e-07
6.116068050134181e-08,0.49115379956406463,154.0,0.0,0.0,0.0,0.99976167059070897,0.99999999405996065,18.999916890795927,3.3950615958288666e-05,9.9606429052468434e-05,1.9319380374052608e-05,8.1475653828895717e-05,1.9086523677548904e-10,1.2988188981684121e-11,4.3704299412084313e-07,6.1760763184273561e-16,2.9756834875483783e-07,1.3095020083841076e-06,4.501334688204392e-12,1.5901022211529459e-06,4.2726314419417438e-14,4.4355497000180919e-10,7.380028403969718e-09,7.3956612747072588e-09,8.6143404132399365e-12,6.6643053320876591e-12,1.3882079642194417e-07,3.3404337727015544e-17,3.3002855172700891e-17,3.3004692454206039e-17,4.001178030678291e-08,1.2696861339315985e-07,4.6076321743136426e-11,1.9184978169449882e-17,2.3784307809117751e-12,3.4306624867002121e-12,3.5402465021585769e-13,1.4864269815992828e-13,1.5177384482771336e-18,7.9079756213528429e-18,8.95285580976635e-08,2.2350222701511235e-14,1.3534226559619464e-14,3.7950048596564652e-14,4.716937614616776e-17,3.3512709636672428e-08,1.4676384501997723e-16,8.7000761611094199e-18,6.8262487096065742e-24,3.1826677539964071e-18,1.5348397791877909e-16,5.4117466716747732e-15,2.0986599520833732e-14,8.4646479070364006e-20,1.4664573766754152e-19,1.4004936641255871e-15,1.9376871237692632e-21,4.5305189992306771e-16,3.4936195507228677e-17,7.1499655687173024e-15,2.3497226509220778e-17,2.1976705884635275e-17,4.6432444584606993e-17,1.7664077645420258e-21,2.9781918031256721e-22,2.4597032889455729e-17,1.7447570088334949e-26,2.9403626682375571e-21,2.4426049499129723e-22,9.7970044689395352e-22,9.2423050751226902e-17,4.3696308612350443e-22,2.0811817104041754e-20,5.2496138310681502e-09,1.0766050232276665e-10,5.8247848615795547e-10,2.3356029671197705e-13,4.8878903729591675e-14,5.4333817338197261e-14,5.4549136086055845e-15,1.9141707748068072e-08,1.4781987267092118e-12,1.4043863200512542e-08,1.2304119662675252e-07
6.384229618797343e-08,0.49115378934812987,154.0,0.0,0.0,0.0,0.9997511580808659,0.99999999323403621,18.999913226386404,3.543095665835152e-05,0.00010396696251554586,2.014855842895407e-05,8.5051838951267529e-05,1.9922083042304993e-10,1.2988059237104171e-11,4.5620312114026878e-07,6.1760113769101084e-16,3.1061401277071411e-07,1.366833381386501e-06,4.6989103527704064e-12,1.7325128536711689e-06,4.4596917341051107e-14,4.6316284293428422e-10,8.0481143838483196e-09,8.0651967410100278e-09,9.3941682341697357e-12,7.2676304105413765e-12,1.5299548834877847e-07,4.147832952558107e-17,4.0988524624949526e-17,4.0990912489589634e-17,4.5448355803983373e-08,1.3830400156130226e-07,5.4642759584274923e-11,2.1081853388293511e-17,2.5255539270730117e-12,3.6413384732117723e-12,4.2030975136832815e-13,1.6405110789483779e-13,1.8494736873381168e-18,8.983076723891981e-18,9.7194360661768616e-08,2.5667082082318659e-14,1.6118200336068106e-14,4.570845500230299e-14,5.6778499821893703e-17,3.8267566983531496e-08,1.8412817722958184e-16,1.1426428240648173e-17,8.2168603439617769e-24,4.1306809698776205e-18,1.9094851984897899e-16,6.6661659502519108e-15,2.5973363356767948e-14,1.0426800294326574e-19,1.8667334317216261e-19,1.7853142693707634e-15,2.0365453374185741e-21,4.7356979538170569e-16,3.651979665346551e-17,7.8119369764222178e-15,2.5672733062665633e-17,2.4011458897513396e-17,5.0729393854130834e-17,2.1861355286452506e-21,3.2537995233118537e-22,2.6654358561053112e-17,1.8906906017647951e-26,3.1862982564035807e-21,3.1190184815738832e-22,1.2124935131860762e-21,1.2346426348535774e-16,5.8372168771928378e-22,3.0020183071678235e-20,5.9764159124022501e-09,1.1958653096017564e-10,6.6961325685851948e-10,2.8700206493239373e-13,5.6016030816966636e-14,6.2496109352194939e-14,6.4800785352283062e-15,2.0040012756439415e-08,1.5475980062329386e-12,1.4740187921667765e-08,1.3546184353646849e-07
6.652391187460505e-08,0.4911537791340714,154.0,0.0,0.0,0.0,0.99974064024421549,0.99999999234052583,18.999909561531101,3.6910607817128365e-05,0.00010832685915376222,2.0977479318994613e-05,8.8626913304622727e-05,2.0757520090999656e-10,1.2987929423248248e-11,4.7536303800612209e-07,6.1759464024862617e-16,3.2365954731210763e-07,1.4241563620411435e-06,4.8964246500085235e-12,1.8810223908685683e-06,4.6467246437912037e-14,4.827646759935976e-10,8.74508473716661e-09,8.7636852848822938e-09,1.0207711566605887e-11,7.8970411255242422e-12,1.6800113729031386e-07,5.1041800924724732e-17,5.0449793633761603e-17,5.0452863518815795e-17,5.1355584120946226e-08,1.5012269280757833e-07,6.4350830645715659e-11,2.3087164203738262e-17,2.6736587948482136e-12,3.8533299078089982e-12,4.954888994345742e-13,1.8037496062286337e-13,2.2344165542859673e-18,1.0151311955370225e-17,1.050650348204991e-07,2.9299314074632195e-14,1.9055950438555958e-14,5.4607089081019562e-14,6.780816118307305e-17,4.3418408565017599e-08,2.2876116765545e-16,1.4832860739419216e-17,9.8130491708643112e-24,5.3033247776367919e-18,2.3540826561979493e-16,8.134873144995101e-15,3.1833515428989035e-14,1.2724154160536237e-19,2.3501999107258956e-19,2.250644521460392e-15,2.1381889022995089e-21,4.9408869613194001e-16,3.8103474621701034e-17,8.503232568348217e-15,2.7944612188100963e-17,2.6136350309025556e-17,5.5216592362511396e-17,2.67937495464246e-21,3.5416098924241805e-22,2.8792876439342427e-17,2.0423834532346232e-26,3.4419396777050794e-21,3.940738997358771e-22,1.4860582574946022e-21,1.6280187459121019e-16,7.6970456267378611e-22,4.262654423818416e-20,6.7605789857330691e-09,1.3232951342585847e-10,7.6614525997026375e-10,3.5024599688373029e-13,6.3892826133244667e-14,7.1544893792411637e-14,7.6520676591669638e-15,2.0938044253524346e-08,1.6169761587858002e-12,1.5436305013559874e-08,1.4848334457888023e-07
6.920552756123667e-08,0.4911537689218849,154.0,0.0,0.0,0.0,0.99973011707880366,0.99999999137772511,18.999905896228857,3.8389569740507459e-05,0.00011268610702348099,2.1806138769701433e-05,9.2200858454290582e-05,2.1592832534995143e-10,1.2987799540090975e-11,4.9452274477637728e-07,6.1758813951437396e-16,3.3670495246644538e-07,1.4814707933250524e-06,5.0938765614473272e-12,2.0356298086976394e-06,4.8337296586668339e-14,5.0236036807226251e-10,9.4709297274983737e-09,9.4911179117770782e-09,1.1054959028101626e-11,8.5525286706221746e-12,1.8385600856170043e-07,6.22915566426558e-17,6.1582165913126687e-17,6.1586073318006047e-17,5.7752879776344745e-08,1.6242449798496483e-07,7.5297554560645207e-11,2.5203291545108548e-17,2.8226293358114316e-12,4.0664767878202999e-12,5.8032298118084146e-13,1.9763454868278519e-13,2.6782184798661584e-18,1.1416526101218887e-17,1.131301941715776e-07,3.3261320931307126e-14,2.2378346915939076e-14,6.4753110040831728e-14,8.039600887303134e-17,4.8975440083602537e-08,2.8167653437914236e-16,1.904924145926043e-17,1.1634735413382482e-23,6.741311722900761e-18,2.8780157291813792e-16,9.8422700802795034e-15,3.8669109834731694e-14,1.5394881858172017e-19,2.9290556513239873e-19,2.8083705206746321e-15,2.2430306543805934e-21,5.1460913636133682e-16,3.9687270563748564e-17,9.2238539810653672e-15,3.0312869212963601e-17,2.8351385101365734e-17,5.9894050676761412e-17,3.2547157694057974e-21,3.841623588233742e-22,3.1012596476105604e-17,2.1998362691590697e-26,3.7072881217897195e-21,4.9306563573463122e-22,1.8051587889519128e-21,2.1212492811670952e-16,1.0028972954103878e-21,5.9655511930601421e-20,7.6031717391610335e-09,1.4590523685360648e-10,8.7269302881950777e-10,4.2467544436673364e-13,7.2553679758707036e-14,8.1539467359274734e-14,8.9857876005676652e-15,2.1835797559769323e-08,1.6863328227662351e-12,1.6132210745818442e-08,1.6210551891356093e-07
