Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199)
2.6632181446562585e-14,0.5703450176715937,154.0,0.0,0.0,0.0,0.9999999895175824,1.0,18.999999999999712,9.554054671804796e-10,3.8407918693120965e-09,3.8407288957025212e-09,1.7159865759667738e-13,1.6609853359605053e-15,1.8048334855467856e-09,1.7193388654077894e-11,1.2657168664016358e-12,2.1914393013810841e-11,1.1097367941046695e-13,2.8137725650884864e-21,1.7521381368995289e-16,1.2112112451454913e-21,8.6009616422112562e-17,3.2232974978382054e-21,3.2233494010062788e-21,4.5852590858454662e-26,6.0505772149648675e-27,1.2189851089855695e-17,1.9045221701413155e-48,1.8047862778731546e-48,1.8047862865406551e-48,3.8468083620662177e-24,3.9479819798321079e-15,8.0144010519274887e-26,9.7300041835709866e-25,7.0076400068554786e-21,5.4979877657824895e-21
3.097260732753113e-14,0.5703450176715934,154.0,0.0,0.0,0.0,0.99999998780934696,1.0,18.999999999999613,1.1111143234077146e-09,4.4667306945275953e-09,4.4666457919294146e-09,2.3208421162079775e-13,1.9330020221972925e-15,2.091540529561158e-09,2.3199348482634312e-11,1.4686458221661883e-12,2.9569484562542057e-11,1.4992800457888242e-13,3.8079658799093177e-21,2.3696123606494229e-16,1.6367149101683165e-21,1.1632773959787386e-16,5.0689049901107387e-21,5.0689994002238208e-21,8.3365282606039696e-26,1.1044830476288712e-26,1.6486867175023214e-17,5.3982350410034922e-48,5.1155407807756988e-48,5.1155408090666712e-48,6.0497786141671794e-24,4.5960319060725577e-15,1.0847854462969948e-25,1.3816794984260903e-24,1.1000591910603387e-20,8.6307399599413366e-21
3.531303320849968e-14,0.570345017671593,154.0,0.0,0.0,0.0,0.99999998610115404,1.0,18.999999999999499,1.2668231785332258e-09,5.0926637206175951e-09,5.0925535680770765e-09,3.0168248986352583e-13,2.2050149566087625e-15,2.3762028793847353e-09,3.0085941214394402e-11,1.6706465311336252e-12,3.8347015437965695e-11,1.9467867294298456e-13,4.9522544815559199e-21,3.080059634816332e-16,2.1255768378796679e-21,1.5121412667888252e-16,7.5116117163470325e-21,7.5117703041165577e-21,1.399703981085198e-25,1.861737141471235e-26,2.1431406785683369e-17,1.3312203270260211e-47,1.2615071429401628e-47,1.2615071507522972e-47,8.9656842508292893e-24,5.2453768891038807e-15,1.4112026280991411e-25,1.8645239966082969e-24,1.6273110035278152e-20,1.2767401939163103e-20
3.9653459089468226e-14,0.5703450176715926,154.0,0.0,0.0,0.0,0.99999998439300353,1.0,18.999999999999371,1.4225320325570185e-09,5.7185909667812373e-09,5.7184522247352419e-09,3.8039290271292796e-13,2.4770251926905502e-15,2.6588351108758708e-09,3.7846889145593912e-11,1.8717232372976714e-12,4.8238984188937889e-11,2.4520648436647123e-13,6.2466286571914557e-21,3.88345970379281e-16,2.6775871567751816e-21,1.9066862633104794e-16,1.0635020928556663e-20,1.0635271612337521e-20,2.2115361555598957e-25,2.9530165303379844e-26,2.7023464043318775e-17,2.9575872632890583e-47,2.8027047695604824e-47,2.8027047887021196e-47,1.2694439730864901e-23,5.8960169186719587e-15,1.7807894289356729e-25,2.4212982014815237e-24,2.2999265576495848e-20,1.8044544769599083e-20
4.3993884970436773e-14,0.5703450176715923,154.0,0.0,0.0,0.0,0.99999998268489487,1.0,18.999999999999222,1.5782408854791002e-09,6.3445124521596999e-09,6.3443417624937543e-09,4.6821486044878834e-13,2.7490337184868135e-15,2.9394516995174964e-09,4.6475957803348346e-11,2.0718801664141871e-12,5.9237444465636115e-11,3.0149229674070217e-13,7.6910786923561855e-21,4.7797923984442368e-16,3.2925366296347605e-21,2.3469108720883516e-16,1.4522760150212373e-20,1.4523137850762686e-20,3.3305606881123671e-25,4.4644481500007334e-26,3.326303309085296e-17,6.0558185932970166e-47,5.7386885322588107e-47,5.7386885750663903e-47,1.7336011620936176e-23,6.5479519845466178e-15,2.1936436950988932e-25,3.0517440655724752e-24,3.1351930632823246e-20,2.4597798731050757e-20
5.267473673237387e-14,0.570345017671591,154.0,0.0,0.0,0.0,0.99999997926880213,1.0,18.999999999998884,1.8896585880181542e-09,7.5963382168459311e-09,7.5960934836712883e-09,6.7119105160699079e-13,3.2930430319859907e-15,3.4946953768934153e-09,6.6313723249366325e-11,2.4694515085343602e-12,8.4522314010846794e-11,4.312616423358048e-13,1.1030167490237193e-20,6.851175403537504e-16,4.7104192192303053e-21,3.3643928725806852e-16,2.4925762572080779e-20,2.4926530435434353e-20,6.7648665526589196e-25,9.1376698308655341e-26,4.7684683216511612e-17,2.1096794059659825e-46,1.9992001897315571e-46,1.9992002072262803e-46,2.9757605846951394e-23,7.8557071843853098e-15,3.149546217934928e-25,4.5327477240499373e-24,5.3622623155886228e-20,4.2070724743014396e-20
6.135558849431096e-14,0.5703450176715898,154.0,0.0,0.0,0.0,0.99999997585287381,1.0,18.999999999998494,2.2010762861504423e-09,8.8481411665965356e-09,8.8478087363287314e-09,9.1060634526686144e-13,3.8370451145372009e-15,4.0420477101442231e-09,8.955022540637747e-11,2.8633939904533969e-12,1.1413915405160088e-10,5.8383478771533947e-13,1.4969443160966885e-20,9.2940490587851946e-16,6.3775639881610361e-21,4.564575161006409e-16,3.9389741987128032e-20,3.9391141242759375e-20,1.2316266858249398e-24,1.6762894552274854e-25,6.4696310691164076e-17,6.0568080425132242e-46,5.7396267819563848e-46,5.7396268392064195e-46,4.7030774210379626e-23,9.1686424071745639e-15,4.279693858102373e-25,6.3056988910234416e-24,8.4444207606356688e-20,6.6252426228771815e-20
7.003644025624806e-14,0.5703450176715883,154.0,0.0,0.0,0.0,0.99999997243710725,1.0,18.999999999998039,2.5124939798760125e-09,1.0099921452302264e-08,1.0099487525184758e-08,1.1864560237294531e-12,4.3810273253870757e-15,4.5816208062300092e-09,1.1613718071754374e-10,3.2537407270800408e-12,1.4802642321296281e-10,7.5906085522202835e-13,1.9508828017261104e-20,1.2108255274572122e-15,8.292321733456069e-21,5.9474456319067833e-16,5.8583811054391135e-20,5.8586164590837554e-20,2.0697071801514023e-24,2.8382926626807873e-25,8.4297869370454237e-17,1.5125875968540988e-45,1.4333768982731299e-45,1.4333769142905984e-45,6.9956193432051706e-23,1.0486757571806251e-14,5.5848709167063554e-25,8.3687305970248693e-24,1.2515549327150413e-19,9.8193292547401936e-20
8.255798132291407e-14,0.5703450176715859,154.0,0.0,0.0,0.0,0.99999996751037612,1.0,18.999999999997286,2.9616929156975517e-09,1.1905490161942148e-08,1.1904885230731574e-08,1.6485209364773253e-12,5.16567911771371e-15,5.3464382909042313e-09,1.6029286754952847e-10,3.810521757242766e-12,2.0430649093683777e-10,1.051413457374362e-12,2.7113531652002167e-20,1.6821351191671385e-15,1.1487096490164839e-20,8.2639274053388095e-16,9.5954312453630742e-20,9.5958798318624507e-20,3.93966743594295e-24,5.461975578069682e-25,1.1713391821116454e-16,4.8085154903373059e-45,4.5567050983487617e-45,4.5567051584966045e-45,1.1459999456501471e-22,1.2397173891006077e-14,7.7774049297099428e-25,1.1851694924359581e-23,2.0396412441130561e-19,1.6002420151259363e-19
9.507952238958009e-14,0.5703450176715829,154.0,0.0,0.0,0.0,0.99999996258397017,1.0,18.999999999996405,3.4108918423506789e-09,1.371101247438286e-08,1.3710207093265137e-08,2.1863676628593558e-12,5.9503327917745632e-15,6.0956259762510213e-09,2.1118017969910968e-10,4.3599870627781041e-12,2.6916657083491044e-10,1.3901400755815869e-12,3.5966434220240129e-20,2.2306254885021249e-15,1.5188773097292612e-20,1.0960450720852004e-15,1.4656576209066417e-19,1.465735551046916e-19,6.8350665982616412e-24,9.5794742920120526e-25,1.5535837452079547e-16,1.2996312408839636e-44,1.2315727941282218e-44,1.2315728130989741e-44,1.7507502034984221e-22,1.4318367244589823e-14,1.0338097228356181e-24,1.5928608181641487e-23,3.0998641171571766e-19,2.4320613009387302e-19
1.076010634562461e-13,0.5703450176715796,154.0,0.0,0.0,0.0,0.99999995765788308,1.0,18.99999999999541,3.8600907598355384e-09,1.5516488831685112e-08,1.5515453126938752e-08,2.799982052429288e-12,6.7349292653376696e-15,6.8295033083503406e-09,2.686615343351542e-10,4.9022327719664017e-12,3.4243130224301353e-10,1.7747987095015132e-12,4.6067302735950007e-20,2.856250726451516e-15,1.9392520168273638e-20,1.40369792743944e-15,2.1242541316617873e-19,2.1243803869078372e-19,1.105888651175773e-23,1.5666380932903757e-24,1.9897110311644165e-16,3.0935176006528283e-44,2.931518060735694e-44,2.9315181120215378e-44,2.5378714014147927e-22,1.625033739250596e-14,1.3269307353676092e-24,2.0593818960344292e-23,4.4703717350321415e-19,3.5073206783022956e-19
1.2012260452291212e-13,0.5703450176715761,154.0,0.0,0.0,0.0,0.99999995273210862,1.0,18.999999999994284,4.3092896681522746e-09,1.732191967161501e-08,1.7320623345903873e-08,3.4893499565839649e-12,7.5194848089466786e-15,7.5483831547313289e-09,3.3260218195491928e-10,5.4373537445649874e-12,4.2392893580766578e-10,2.2049515780107257e-12,5.7415904134130562e-20,3.5589655231346993e-15,2.4093552435873769e-20,1.7493476769717365e-15,2.9554043555889444e-19,2.9555980810443416e-19,1.6946325190430251e-23,2.426220349291394e-24,2.4797197013338337e-16,6.673507867727676e-44,6.3240340110404759e-44,6.3240341343896187e-44,3.5314369976538315e-22,1.8193084096061734e-14,1.6573397450304561e-24,2.5841753813519702e-23,6.1885263285725352e-19,4.8553334012009948e-19
1.3687477068371714e-13,0.5703450176715705,154.0,0.0,0.0,0.0,0.99999994614255105,1.0,18.999999999992593,4.9102583933100786e-09,1.9737276964352449e-08,1.9735583851726305e-08,4.5300777685071419e-12,8.569159805513598e-15,8.4872274791364882e-09,4.280185638450651e-10,6.1422953320542394e-12,5.4554499105152105e-10,2.85083282721287e-12,7.4549729772441356e-20,4.6195860033985237e-15,3.1152365324193183e-20,2.2711975645200033e-15,4.3721457918213968e-19,4.3724671511846451e-19,2.8061797254795911e-23,4.0741390700017456e-24,3.2195481637035311e-16,1.660310857716616e-43,1.573364970114463e-43,1.5733650049258004e-43,5.2254609393205351e-22,2.0809075102015266e-14,2.1581086736576987e-24,3.3764508662743503e-23,9.0944460333145765e-19,7.135230923050891e-19
1.5362693684452217e-13,0.5703450176715644,154.0,0.0,0.0,0.0,0.99999993955352651,1.0,18.999999999990685,5.5112271020585218e-09,2.215255458839324e-08,2.215040871674506e-08,5.7063368654489355e-12,9.6187810300591925e-15,9.4004922727420078e-09,5.3445183777074388e-10,6.8348725786466304e-12,6.8120298474605581e-10,3.5763413446159582e-12,9.391588535703533e-20,5.8180028755649117e-15,3.9081562384982851e-20,2.8610425374219915e-15,6.1817114511805683e-19,6.182213423857354e-19,4.3756550725438742e-23,6.4407169532324106e-24,4.055812874451961e-16,3.7162369518268151e-43,3.5216282904796268e-43,3.5216283775304709e-43,7.3898220507385521e-22,2.3444353969302176e-14,2.7266091466132979e-24,4.2707314411525825e-23,1.2773596794155042e-18,1.002178208149977e-18
1.703791030053272e-13,0.5703450176715575,154.0,0.0,0.0,0.0,0.99999993296502054,1.0,18.999999999988567,6.1121957943979151e-09,2.4567753557443784e-08,2.4565097974824632e-08,7.0180933895366394e-12,1.066834624709963e-14,1.028887445230015e-08,6.5160184734921802e-10,7.5153023465391081e-12,8.3052034282881336e-10,4.3804634288836708e-12,1.1551381321638797e-19,7.1541124998266551e-15,4.7870063122598446e-20,3.5188739117917362e-15,8.4321456591965886e-19,8.4328932888829843e-19,6.5056500057191217e-23,9.7064685823612742e-24,4.988510734733605e-16,7.6510531200800292e-43,7.2503902293865361e-43,7.250390427317937e-43,1.0082274114444077e-21,2.6098920137272292e-14,3.363408820243188e-24,5.2657244917763249e-23,1.7309200667471182e-18,1.3580280276401338e-18
1.871312691661322e-13,0.5703450176715499,154.0,0.0,0.0,0.0,0.99999992637701918,1.0,18.999999999986233,6.7131644703285705e-09,2.6982874872260484e-08,2.697965165982094e-08,8.4653134913889109e-12,1.1717899458596737e-14,1.1153051952612201e-08,7.7917661156981126e-10,8.1837976949778386e-12,9.9312491142321815e-10,5.2621982823437472e-12,1.3934295575623549e-19,8.6278130329428073e-15,5.7506928087968123e-20,4.2446830065859832e-15,1.1171485635059628e-18,1.1172556931893394e-18,9.3058868391070822e-23,1.4070814985434312e-23,6.0176386855137284e-16,1.4722146342898897e-42,1.3951192869690977e-42,1.3951193286503573e-42,1.3360612045687821e-21,2.877277304935613e-14,4.0690761222023074e-24,6.3601545569369981e-23,2.2782211883597327e-18,1.7874239619873869e-18
2.0388343532693723e-13,0.5703450176715416,154.0,0.0,0.0,0.0,0.99999991978950886,1.0,18.999999999983686,7.3141331298507873e-09,2.9397919520934537e-08,2.9394069805581382e-08,1.0047963330095518e-11,1.2767412833957367e-14,1.1993684247198456e-08,9.1689210054557108e-10,8.8405679476475535e-12,1.1686546710155756e-09,6.2205578443210718e-12,1.6540275562769731e-19,1.0239004396673188e-14,6.7981357056511794e-20,5.038461143566067e-15,1.4447761597926605e-18,1.4449248369872115e-18,1.2892548182670966e-22,1.9751712724119677e-23,7.143193707058654e-16,2.6788205843608554e-42,2.5385392780259372e-42,2.5385393604170915e-42,1.728267190822895e-21,3.146591215301359e-14,4.8441802518039212e-24,7.5527627442647636e-23,2.9271379052848676e-18,2.2965443741813948e-18
2.2063560148774226e-13,0.5703450176715327,154.0,0.0,0.0,0.0,0.99999991320247616,1.0,18.999999999980933,7.9151017729648551e-09,3.1812888478950948e-08,3.180835244594483e-08,1.1766009073191684e-11,1.3816887758691811e-14,1.2811412845225442e-08,1.0644720214907512e-09,9.4858187573676034e-12,1.3567574636657268e-09,7.2545666310199357e-12,1.9369265557402153e-19,1.1987588247476772e-14,7.9282687278209268e-20,5.9001996472604572e-15,1.8308996878608935e-18,1.8311005499449702e-18,1.7387678562739305e-22,2.6985298449070654e-23,8.3651728184481042e-16,4.6502838508060065e-42,4.4067637750548348e-42,4.4067639294732822e-42,2.1906330957415235e-21,3.4178336899684985e-14,5.6892911807236998e-24,8.8423059407427558e-23,3.6853304534990105e-18,2.8913992369909632e-18
2.541399338093523e-13,0.5703450176715127,154.0,0.0,0.0,0.0,0.99999990002979267,1.0,18.999999999974793,9.1170390099696728e-09,3.6642603162958659e-08,3.6636511345793642e-08,1.560815298495116e-11,1.5915749029244508e-14,1.4380637946390254e-08,1.3881574763757952e-09,1.0742566672036938e-11,1.7693212982186538e-09,9.5456919140891636e-12,2.5696052733960375e-19,1.5896548537605154e-14,1.0432407786588959e-19,7.8275230665625868e-15,2.7978404534517055e-18,2.7981837755835866e-18,2.9617817095629228e-22,4.7143960925091185e-23,1.1098391578321298e-15,1.2494386513663402e-41,1.1840099218892e-41,1.1840099695837082e-41,3.3490161408278909e-21,3.9661041147447317e-14,7.5918171846006606e-24,1.1707303662476376e-22,5.5591440745325876e-18,4.3615363119362529e-18
2.876442661309623e-13,0.5703450176714899,154.0,0.0,0.0,0.0,0.99999988685886976,1.0,18.999999999967823,1.0318976181345201e-08,4.1472026482624687e-08,4.1464128629908295e-08,1.9991474735808754e-11,1.8014485576806906e-14,1.5865518214437835e-08,1.7481695493983564e-09,1.1955615648080339e-11,2.2281864074292197e-09,1.2128015807792894e-11,3.2914211581617079e-19,2.0353940722616223e-14,1.3254848185443523e-19,1.0026583914847218e-14,4.0563759623124241e-18,4.0569234515978757e-18,4.7070299830334834e-22,7.6786287147819863e-23,1.4217271875568272e-15,2.9708444667992241e-41,2.8152723703373584e-41,2.8152724985375596e-41,4.8575944591984508e-21,4.5220881481908325e-14,9.7812293569730415e-24,1.4945514441679511e-22,7.9568685449867225e-18,6.2427175019150575e-18
3.2114859845257237e-13,0.5703450176714645,154.0,0.0,0.0,0.0,0.99999987368961341,1.0,18.999999999960021,1.1520913287093502e-08,4.6301165805096897e-08,4.6291204568693593e-08,2.4915703970020956e-11,2.0113096308065374e-14,1.7270587193982913e-08,2.1425556797280324e-09,1.3126485167953211e-11,2.7308640914994423e-09,1.4994171183964515e-11,4.1023296798760905e-19,2.5359037499095872e-14,1.638753711546912e-19,1.249731288474505e-14,5.6449006135858805e-18,5.6457278586723804e-18,7.0882442986210876e-22,1.1842065663820028e-22,1.7721791210674577e-15,6.4204815357626118e-41,6.0842661133858964e-41,6.0842664223705444e-41,6.7628179337501674e-21,5.0857853652889702e-14,1.2262115279514315e-23,1.8547550102782301e-22,1.0932634966228684e-17,8.5774122352102748e-18
3.513024975420214e-13,0.5703450176714395,154.0,0.0,0.0,0.0,0.99999986183863421,1.0,18.999999999952305,1.2602656626157309e-08,5.0647154316395671e-08,5.0635110286723761e-08,2.9809762838937133e-11,2.2001743552023814e-14,1.8470461056420031e-08,2.5253638735849604e-09,1.4145417549878219e-11,3.2187847405291643e-09,1.7810448274968317e-11,4.9082847677302099e-19,3.0331331058195306e-14,1.9465728252186087e-19,1.4953187952432797e-14,7.3884379544717817e-18,7.3895937105326641e-18,9.8732958542177904e-22,1.6842647546219428e-22,2.1205561857524709e-15,1.2026165240095435e-40,1.1396404445732803e-40,1.1396405078066221e-40,8.8550944289754429e-21,5.5997072861835352e-14,1.4747924260536164e-23,2.2092884545569885e-22,1.4147441826149549e-17,1.1099650254961645e-17
3.8145639663147045e-13,0.5703450176714121,154.0,0.0,0.0,0.0,0.99999984998887159,1.0,18.999999999943935,1.3684399912065996e-08,5.4992923717502326e-08,5.4978577930888547e-08,3.5141540991561173e-11,2.3890295573053502e-14,1.9612132697422182e-08,2.933239278211857e-09,1.513240701407811e-11,3.7386556202240579e-09,2.0845701351814404e-11,5.7863364089286962e-19,3.5746200908030142e-14,2.2783276127551623e-19,1.7629007625771444e-14,9.4583320695666462e-18,9.4599005911662487e-18,1.3359480820586337e-21,2.3257351754564041e-22,2.5001666765126632e-15,2.1392992281540793e-40,2.0272733366584392e-40,2.0272734586919211e-40,1.1340285576240619e-20,6.1198762447416374e-14,1.7476914686860382e-23,2.5918990878206524e-22,1.7907412057324058e-17,1.4049606050983251e-17
4.116102957209195e-13,0.5703450176713828,154.0,0.0,0.0,0.0,0.99999983814026705,1.0,18.999999999934904,1.4766143144820853e-08,5.9338479000726426e-08,5.932160769803081e-08,4.0910841619033515e-11,2.5778753328398603e-14,2.0698425304636922e-08,3.3649659696273881e-09,1.6088454949044698e-11,4.288926935197681e-09,2.4094938115702963e-11,6.7364521871522353e-19,4.1603167144215889e-14,2.6334723794520598e-19,2.0524721463944509e-14,1.1882550696082629e-17,1.1884627791448384e-17,1.7638865140058421e-21,3.1320885174903203e-22,2.9110090698958484e-15,3.6426083325967696e-40,3.451861309411046e-40,3.4518615334862453e-40,1.4252389715485023e-20,6.6462919431174293e-14,2.0452456584099595e-23,3.0019506846388564e-22,2.2246251437926649e-17,1.7453723963257172e-17
4.4176419481036853e-13,0.570345017671351,154.0,0.0,0.0,0.0,0.99999982629276496,1.0,18.99999999992523,1.5847886324423096e-08,6.3683825044558132e-08,6.3664199784904418e-08,4.7117468000962405e-11,2.766712148579592e-14,2.1732025132543809e-08,3.8193869998531037e-09,1.7014531351147052e-11,4.8681240598427726e-09,2.7553280083000512e-11,7.7585997006579524e-19,4.7901764723711181e-14,3.0114738714332829e-19,2.364027905171119e-14,1.4689054810158671e-17,1.46917481884095e-17,2.2805467812639525e-21,4.1283146956737637e-22,3.3530818775773515e-15,5.9734297391960053e-40,5.6606292175798921e-40,5.6606296117722911e-40,1.762544818217952e-20,7.1789540870757273e-14,2.3677928088500596e-23,3.4388215647618738e-22,2.7196029768168238e-17,2.1337164778503673e-17
4.719180938998176e-13,0.5703450176713176,154.0,0.0,0.0,0.0,0.99999981444631236,1.0,18.99999999991492,1.6929629450873898e-08,6.8028966616273514e-08,6.8006354388174375e-08,5.3761223505395087e-11,2.9555401217134605e-14,2.2715488156110417e-08,4.2954015312378393e-09,1.7911575810147022e-11,5.4748438857913897e-09,3.1215959987197956e-11,8.8527465623188366e-19,5.4641543002424713e-14,3.4118109916663608e-19,2.6975629998957625e-14,1.7905798665593007e-17,1.790922824637895e-17,2.8954938035402613e-21,5.3408698240828412e-22,3.8263836455585709e-15,9.480993113367024e-40,8.9845197470741118e-40,8.9845204151979841e-40,2.1493545268485375e-20,7.7178623859109658e-14,2.7156715447087135e-23,3.9019041661152554e-22,3.2787260363356574e-17,2.5723868098734363e-17
5.020719929892667e-13,0.570345017671282,154.0,0.0,0.0,0.0,0.99999980260085886,1.0,18.999999999903967,1.8011372524174363e-08,7.2373908374465213e-08,7.2348071704416779e-08,6.0841911588780702e-11,3.1443592165752708e-14,2.3651246371656253e-08,4.7919621227268199e-09,1.8780498460815878e-11,6.1077513630410774e-09,3.5078319246206008e-11,1.0018860399515427e-18,6.1822065288626657e-14,3.8339745231195224e-19,3.0530723940270052e-14,2.1560729827735474e-17,2.1565028019523559e-17,3.6184292681549951e-21,6.7976251992330423e-22,4.3309129533858433e-15,1.4623731822903449e-39,1.385796110949604e-39,1.3857962205564869e-39,2.5890808186173664e-20,8.2630165523682345e-14,3.0892213017917557e-23,4.3906047709140256e-22,3.904897533205601e-17,3.0636611402884458e-17
