Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999)
9.513562138946386e-17,0.4985829289042278,154.0,0.0,0.0,0.0,0.99999999754654978,1.0,19.0,5.1283546515645687e-11,3.1344865745005468e-10,3.1344627564212039e-10,6.6335375378126427e-17,3.7935688406401328e-17,1.7642674822657954e-09,7.050335113111065e-14,1.0796358448456399e-11,1.3719895098365029e-13,3.6545578926463918e-17,4.4501136432006169e-25,1.6948265717365698e-18,1.992293808303181e-25,5.9739013356717214e-19,3.3667494120106855e-25,3.3667496822196842e-25,2.359588914826082e-32,3.4249714247271151e-33,1.6033991101793556e-20,1.3256867117692563e-58,1.22647876532819e-58,1.2264787663706968e-58,2.9285876553317599e-29,2.3893885035143136e-15,8.725028113167549e-28,3.931189305971152e-29,2.5395778624217889e-24,1.3050300169995678e-24,3.9224124676612018e-38,5.935756790986403e-31,5.449549729772688e-49,2.8597149055515491e-39,5.6090084155722216e-39,1.185131461225056e-42,2.1899372952812757e-50,4.7124300874880063e-58,1.9655064706239499e-58,4.863606512094901e-48
1.613169329825853e-16,0.4985829289042278,154.0,0.0,0.0,0.0,0.99999999583980659,1.0,18.999999999999996,8.6959062307111796e-11,5.3149986841812204e-10,5.3149581119729681e-10,1.9050101143966783e-16,8.1566825083891048e-17,2.991335921077821e-09,2.0245799387275749e-13,1.8305863830490717e-11,3.939816183864853e-13,1.0494661795219048e-16,1.3818276075788796e-24,4.8670102297969198e-18,5.8867577859730456e-25,1.7155788704487337e-18,1.6824204312099082e-24,1.6824206739693167e-24,2.1198398210845517e-31,3.0775073590515598e-32,4.6046275178888723e-20,6.4269467913982912e-57,5.9459854960387189e-57,5.945985505956185e-57,1.4634711267449944e-28,4.0516097681424263e-15,2.5056851528948762e-27,1.9503802901006346e-28,1.2689968412906959e-23,6.5210797060329586e-24,3.5246977246472883e-37,2.9661968702853839e-30,9.0759468902620007e-48,2.568850869305526e-38,3.9441193025190903e-38,1.9730910656983042e-41,6.9240760045304557e-49,2.8811341880115554e-56,1.2016922243440971e-56,6.1741084995519534e-47
2.9367955616882824e-16,0.4985829289042278,154.0,0.0,0.0,0.0,0.99999999242633253,1.0,18.999999999999993,1.5831009367397944e-10,9.6760217434814272e-10,9.6759468604058147e-10,6.310887406773064e-16,1.7666951184408852e-16,5.4448612271598812e-09,6.7061447253422515e-13,3.3322396175039277e-11,1.3050103391880485e-12,3.4763518473244643e-16,4.8191520780303533e-24,1.6122206376873381e-17,1.9864944604038565e-24,5.6833572709808233e-18,1.0429522126066474e-23,1.0429525012710956e-23,2.5205799977238234e-30,3.660602905015665e-31,1.5254192241532853e-19,4.8922723917178442e-55,4.5261588559060973e-55,4.526158870930515e-55,9.0723187334178723e-28,7.3761452306727759e-15,8.3010903146815362e-27,1.191343687769297e-27,7.8657333087642116e-23,4.042017440208176e-23,4.1930502738535037e-36,1.8387814307156595e-29,2.1085573934528487e-46,3.053735848979744e-37,3.9096641999031508e-37,4.5806844073407777e-40,3.1732928674587127e-47,2.6226522786595899e-54,1.0938830679493079e-54,1.1785479586650996e-45
4.260421793550711e-16,0.4985829289042278,154.0,0.0,0.0,0.0,0.9999999890128749,1.0,18.999999999999989,2.2966112475276203e-10,1.4037043327604097e-09,1.403693299196273e-09,1.3280165955914339e-15,2.7509133948081569e-16,7.8975712896095888e-09,1.411038726596809e-12,4.833562445770693e-11,2.7458699490317526e-12,7.3148342686924238e-16,1.0341189593295724e-23,3.3924320499223632e-17,4.2094171696389994e-24,1.1959664211202083e-17,3.0666341469394246e-23,3.0666352809598198e-23,9.9018565577698454e-30,1.4383309224785308e-30,3.2099895223709639e-19,4.1718187779557042e-54,3.8596204944534372e-54,3.8596205091613171e-54,2.6675913497558287e-27,1.0700804604162267e-14,1.7468733754524363e-26,3.4669729597326777e-27,2.3126015381842849e-22,1.1883921505465356e-22,1.6476618938467667e-35,5.4066448853634844e-29,1.0618645089885215e-45,1.1994645280205091e-36,1.4521010367604077e-36,2.3060331411507844e-39,1.9750403361148207e-46,1.9589484044078253e-53,8.1705883118987063e-54,5.6380759002867227e-45
5.58404802541314e-16,0.49858292890422784,154.0,0.0,0.0,0.0,0.99999998559943371,1.0,18.999999999999986,3.0101215554346119e-10,1.8398063473428779e-09,1.8397916506671226e-09,2.2812818493122741e-15,3.7317564892827909e-16,1.0349466367647239e-08,2.423644183004031e-12,6.3345549376080188e-11,4.7163919777061325e-12,1.2564600669873342e-15,1.7947890099834496e-23,5.8272154727540277e-17,7.25726113320901e-24,2.054448957815108e-17,6.7166420552568968e-23,6.7166451290672781e-23,2.6838742189563293e-29,3.8993169655638677e-30,5.5141724048821176e-19,2.2953555984234485e-53,2.1235825627867294e-53,2.1235825716896662e-53,5.8426916341798571e-27,1.4025587888417948e-14,3.0008870598971423e-26,7.5201498844404413e-27,5.0647389626438191e-22,2.6026515644241312e-22,4.4671216773705584e-35,1.184181438578548e-28,3.4704246069492831e-45,3.2506992705458268e-36,3.806526483428805e-36,7.5342541100820165e-39,7.6056204176169055e-46,8.7252592808355287e-53,3.6392241807009233e-53,1.7838894479975657e-44
6.907674257275569e-16,0.49858292890422784,154.0,0.0,0.0,0.0,0.99999998218600916,1.0,18.999999999999982,3.7236318604607826e-10,2.2759082183547342e-09,2.2758897404556617e-09,3.4908819892633464e-15,4.7069542526844717e-16,1.2800546728184912e-08,3.7083416998402856e-12,7.8352171647190854e-11,7.2164029560292071e-12,1.9225329482628762e-15,2.7639236191562175e-23,8.9164478847647222e-17,1.1129838401273326e-23,3.1437825675896729e-17,1.2486434025896134e-22,1.2486440827665724e-22,5.9387690492110423e-29,8.6299065119374992e-30,8.4379673266527247e-19,9.3195020117133588e-53,8.6220767844621483e-53,8.6220768242309473e-53,1.0861821286156872e-26,1.7350495083388207e-14,4.5921768618066138e-26,1.3846981914382615e-26,9.4147672234321959e-22,4.8380299077096992e-22,9.8872403778222976e-35,2.201428760340571e-28,8.9763738172690151e-45,7.1920983791308404e-36,8.2308927463727512e-36,1.9481454504986742e-38,2.2612779945232378e-45,2.9416553945658126e-52,1.2269373835653632e-52,4.507349906060245e-44
9.554926721000428e-16,0.4985829289042278,154.0,0.0,0.0,0.0,0.99999997535920904,1.0,18.999999999999972,5.1506524618707022e-10,3.1481115285598345e-09,3.148085134994725e-09,6.6790780682980673e-15,6.6526715489797985e-16,1.7700264284517921e-08,7.093683028598473e-12,1.0835551089956568e-10,1.3804249806722999e-11,3.6778484918872944e-15,5.3275797110057643e-23,1.7057804838252693e-16,2.1348497613151789e-23,6.015000564042424e-17,3.2215028201719441e-22,3.2215051337127078e-22,2.0199009279314157e-28,2.936364706971976e-29,1.6144392370697086e-18,8.7711002191510338e-52,8.114714941796881e-52,8.1147149886334529e-52,2.8023977060514033e-26,2.4000681205501641e-14,8.7866847080248324e-26,3.505661500668235e-26,2.4286365159921941e-21,1.2480198136289963e-21,3.3646516732513101e-34,5.6796954570425034e-28,3.9562227094602559e-44,2.4455470879719559e-35,2.7171209664646802e-35,8.5804971559724197e-38,1.2691155524027786e-44,2.0716009039767434e-51,8.6404625977353831e-52,1.9229779002642557e-43
1.2202179184725285e-15,0.4985829289042278,154.0,0.0,0.0,0.0,0.99999996853247464,1.0,18.999999999999961,6.5776730517574795e-10,4.0203142628350884e-09,4.02027948283277e-09,1.0892585655327853e-14,8.5960451359492807e-16,2.2596726094785888e-08,1.1566349283390552e-11,1.3834564795054394e-10,2.2508022175236058e-11,5.9971728069092563e-15,8.7250715824178535e-23,2.781551916569865e-16,3.4863891117122272e-23,9.8096151153521322e-17,6.6210110786514108e-22,6.621016948040603e-22,5.1242010956852349e-28,7.4517955553708737e-29,2.6329262640010041e-18,4.2227251845177072e-51,3.9067176358548961e-51,3.9067176612775731e-51,5.7597343072038604e-26,3.0651362970559315e-14,1.4330612971097318e-25,7.074853377714655e-26,4.9907186955082177e-21,2.5646142361715975e-21,8.5397788412301072e-34,1.1673233214846396e-27,1.2122458394760399e-43,6.2025354637737519e-35,6.7693520352755674e-35,2.6277208063641566e-37,4.5916486520035883e-44,8.6850159096466297e-51,3.6224444924453917e-51,5.7789698950073323e-43
1.4849431648450143e-15,0.49858292890422784,154.0,0.0,0.0,0.0,0.99999996170580596,1.0,18.999999999999943,8.0046936301212068e-10,4.892516420963939e-09,4.8924727839899981e-09,1.6131384678856508e-14,1.0541948378513016e-15,2.7489934406248051e-08,1.7125589936148911e-11,1.6832258883480157e-10,3.3326259542252223e-11,8.8802352358274727e-15,1.2956383498247206e-22,4.1188555887078277e-16,5.167443689149799e-23,1.4527620753306662e-16,1.1863833861368541e-21,1.1863846385669034e-21,1.0933702045480475e-27,1.5905802226922389e-28,3.8992576303131121e-18,1.5360718882626305e-50,1.4211200129781808e-50,1.421120023269403e-50,1.0320721735593789e-25,3.7302540378678181e-14,2.1224189284458239e-25,1.2448529104640153e-25,8.9412496042875468e-21,4.5947001427486734e-21,1.8230407775560261e-33,2.0916654306793954e-27,3.0286611577974094e-43,1.3231477640060719e-34,1.4265693026960045e-34,6.5614475658458628e-37,1.3200696145517294e-43,2.8343086711766399e-50,1.1821660503401539e-50,1.4239314750433832e-42
2.014393657589986e-15,0.49858292890422784,154.0,0.0,0.0,0.0,0.99999994805266512,1.0,18.999999999999911,1.0858734752279893e-09,6.6369190107030562e-09,6.6368562463400234e-09,2.9684779519461843e-14,1.4432662910148157e-15,3.7266599265086941e-08,3.1500878056316605e-11,2.282369055614417e-10,6.1300454030044481e-11,1.63365223560084e-14,2.392040253228637e-22,7.5776573494237466e-16,9.5174835591525366e-23,2.673378455090739e-16,2.9501186953560074e-21,2.9501229271034392e-21,3.6938721413586539e-27,5.3786912370271082e-28,7.1754528176518188e-18,1.4983473492294991e-49,1.3862187845812338e-49,1.3862188011137999e-49,2.5664903690243077e-25,5.0606382124848011e-14,3.9061172989255679e-25,2.9758468599566892e-25,2.2226214770828289e-20,1.142153451527148e-20,6.1668400944880725e-33,5.2012455433961286e-27,1.4197174773634884e-42,4.4673848733081597e-34,4.738965615381005e-34,3.070282059417297e-36,8.8005777088532238e-43,2.7861808403806501e-49,1.1620951891144409e-49,6.5225753854753016e-42
2.5438441503349574e-15,0.4985829289042277,154.0,0.0,0.0,0.0,0.99999993439978652,1.0,18.999999999999865,1.3712775828347521e-09,8.3813192999963934e-09,8.3812355222006141e-09,4.7339107786318785e-14,1.8323569583874431e-15,4.703027623670386e-08,5.0213744352569215e-11,2.8809850776446245e-10,9.7715540625211306e-11,2.6044616117987954e-14,3.8219511251925473e-22,1.2081385116200762e-15,1.5183745546860473e-22,4.2633450207440382e-16,5.9361302210172952e-21,5.9361409366259456e-21,9.3525852927065146e-27,1.363007725754115e-27,1.1443023551124932e-17,7.4317399738782265e-49,6.8755875522093387e-49,6.8755876525174793e-49,5.1643808127774426e-25,6.3912206445246067e-14,6.2299400407570162e-25,5.7650951354532392e-25,4.4707992254946267e-20,2.2974396493225805e-20,1.5632098770859663e-32,1.0465789034449876e-26,4.5160895960631078e-42,1.1304635672121138e-33,1.1886884853173528e-33,9.7521443002717081e-36,3.4855082423216563e-42,1.3631062039158972e-48,5.685422866777456e-49,2.0493210546615054e-41
3.073294643079929e-15,0.49858292890422756,154.0,0.0,0.0,0.0,0.9999999207471697,1.0,18.999999999999815,1.6566816858324831e-09,1.0125717290980762e-08,1.012561061172655e-08,6.9094215699648086e-14,2.2214091707486646e-15,5.6780982561179933e-08,7.325843107141268e-11,3.4790744178520007e-10,1.4256031480315581e-10,3.8002438289334457e-14,5.5853584489542902e-22,1.7629244133198449e-15,2.2165014886872956e-22,6.2226576258393769e-16,1.0465094231569609e-20,1.0465116936644298e-20,1.9814924064067137e-26,2.8901174680605647e-27,1.6701968598856585e-17,2.6825795439858057e-48,2.4818295375067857e-48,2.4818295793300087e-48,9.1048411184832168e-25,7.7220013341107105e-14,9.0940624905585779e-25,9.7983704931431673e-25,7.8792125274300099e-20,4.0489438565256999e-20,3.3155986475744021e-32,1.8450680082928493e-26,1.1444989951797608e-41,2.3937625187696711e-33,2.5039054064020004e-33,2.4680704997314084e-35,1.0451541560707264e-41,4.7963925408632458e-48,2.0005453485154102e-48,5.1522099089982156e-41
3.6027451358249005e-15,0.4985829289042274,154.0,0.0,0.0,0.0,0.99999990709481434,1.0,18.999999999999766,1.9420857842212574e-09,1.1870112985701598e-08,1.1869981515072498e-08,9.4949949589344419e-14,2.6104531685202696e-15,6.6518735442692777e-08,1.0062919245021897e-10,4.076637538899186e-10,1.9582359537337373e-10,5.2207914098293744e-14,7.6822497261474443e-22,2.422044093185537e-15,3.0460078837177666e-22,8.5513121264622457e-16,1.6857453243804608e-20,1.685749592193527e-20,3.7241748918261527e-26,5.4363193608133361e-27,2.2952286732544336e-17,7.923964100268841e-48,7.3309771927932569e-48,7.3309773323202494e-48,1.4666803512445985e-24,9.0529802813663138e-14,1.2498659880224089e-24,1.5230821877428265e-24,1.2687913997546585e-19,6.5200235005163559e-20,6.2384596050337848e-32,2.9720894393716789e-26,2.5003008160702615e-41,4.4966151115691169e-33,4.6881371345090671e-33,5.384577762236515e-35,2.628796380735312e-41,1.3798128201248253e-47,5.755120763679971e-48,1.119138868889038e-40
4.661646121314844e-15,0.4985829289042272,154.0,0.0,0.0,0.0,0.999999879790887,1.0,18.999999999999641,2.5128939671722323e-09,1.535889749462386e-08,1.5358710763843816e-08,1.5896267990435856e-13,3.3885446546221447e-15,8.5955449617736382e-08,1.6832598145343123e-10,5.2701869735424844e-10,3.2756100019370307e-10,8.7353530948474285e-14,1.2876434095072095e-21,4.0529675063743595e-15,5.0986741591850085e-22,1.4316630216910189e-15,3.6515589543048327e-20,3.6515709186062023e-20,1.0437912416305032e-25,1.5263714263122484e-26,3.8427037353090859e-17,5.0783404406879614e-47,4.69830573088533e-47,4.6983058536809207e-47,3.1772489551707705e-24,1.1715532949378298e-13,2.0929981360578251e-24,3.0760161940747456e-24,2.7465329525938559e-19,1.4113792839505439e-19,1.7527064500039761e-31,6.4379799600534655e-26,9.1672854856370055e-41,1.258807838363889e-32,1.3083146627169434e-32,1.9679101394611868e-34,1.2663968158851927e-40,8.8737765809954412e-47,3.7012166334888878e-47,4.0691377046495346e-40
5.720547106804787e-15,0.49858292890422684,154.0,0.0,0.0,0.0,0.99999985248800161,1.0,18.999999999999485,3.0837021316882729e-09,1.884767284334478e-08,1.8847423269753374e-08,2.3937606790162176e-13,4.1666379544576248e-15,1.0534055611480472e-07,2.5325823892474273e-10,6.4616370794216918e-10,4.9283848783041787e-10,1.3146488577562147e-13,1.9404404134858223e-21,6.1002745684616684e-15,7.6754041976087553e-22,2.1559266096514557e-15,6.747715843702677e-20,6.7477428951208202e-20,2.3595136904600712e-25,3.4562415266276076e-26,5.7867265620756203e-17,2.0861674837138259e-46,1.9300506361822299e-46,1.9300506967474815e-46,5.8716306264570672e-24,1.4378878649546212e-13,3.1525308470237081e-24,5.3193510463204014e-24,5.0719541818885202e-19,2.6063590053181392e-19,3.9711544715216541e-31,1.1896780910424151e-25,2.5401557738245884e-40,2.8423889001491501e-32,2.9518879969366989e-32,5.4371083043497782e-34,4.2621546600743527e-40,3.6160757147418896e-46,1.5082553604928055e-46,1.1218639033984323e-39
6.77944809229473e-15,0.49858292890422634,154.0,0.0,0.0,0.0,0.99999982518615571,1.0,18.999999999999307,3.6545102777699732e-09,2.233643904843297e-08,2.2336119034040266e-08,3.3618888245042043e-13,4.9447276875242577e-15,1.2467419197168959e-07,3.5538019768826793e-10,7.6509915491484045e-10,6.9156699586560282e-10,1.8452542258656605e-13,2.7266059723660685e-21,8.5633319945858834e-15,1.0775230270944702e-21,3.0279186560496993e-15,1.1230950612560077e-19,1.1231003747321062e-19,4.6336154651083497e-25,6.7985281735839728e-26,8.1272961779698845e-17,6.6655991808040296e-46,6.1667847141138226e-46,6.1667849363285573e-46,9.7734333888250773e-24,1.704301738285709e-13,4.4286045958215726e-24,8.3129447501785941e-24,8.4362641668095853e-19,4.3351993700784265e-19,7.8159895775592844e-31,1.9801156448008496e-25,5.8855237390122645e-40,5.5758534372642372e-32,5.7932559046073358e-32,1.2563154647017785e-33,1.1528402883461088e-39,1.1368159429753218e-45,4.7416418635681597e-46,2.5905237834426532e-39
7.838349077784674e-15,0.4985829289042258,154.0,0.0,0.0,0.0,0.99999979788534676,1.0,18.999999999999105,4.2253184054179258e-09,2.5825196126420618e-08,2.5824798057943552e-08,4.4939989241630402e-13,5.7228148935289159e-15,1.4395649386461813e-07,4.7464621132162532e-10,8.8382540689779173e-10,9.2365769686632508e-10,2.4651861537027048e-13,3.6461300739293831e-21,1.1441507589988375e-14,1.4397186403658909e-21,4.0476358403502862e-15,1.7358011216131196e-19,1.7358105775048276e-19,8.244294588672839e-25,1.2115831820552947e-25,1.086441161101781e-16,1.8018815448181054e-45,1.6670394925600759e-45,1.6670395601169994e-45,1.510633738403384e-23,1.970794915029971e-13,5.9213599026601085e-24,1.2097934760045787e-23,1.3030166756969516e-18,6.6958985991413231e-19,1.3937216211911776e-30,3.0603800030055395e-25,1.2058552341512062e-39,9.910183948653833e-32,1.0308751367564322e-31,2.5670699017393219e-33,2.6932483224191503e-39,3.0177088852810032e-45,1.2586852051523203e-45,5.2943806936026918e-39
8.897250063274617e-15,0.49858292890422523,154.0,0.0,0.0,0.0,0.99999977058557221,1.0,18.999999999998877,4.7961265146327227e-09,2.9313944093809176e-08,2.9313460342702199e-08,5.7900786676752944e-13,6.5009001591973935e-15,1.631875980993677e-07,6.110107571233384e-10,1.0023428318539246e-09,1.1890220041591643e-09,3.1742796929609191e-13,4.6990027067937417e-21,1.4734170296325054e-14,1.8540308442768445e-21,5.215074842266715e-15,2.538563734461413e-19,2.5385793740874431e-19,1.3632871760688725e-24,2.006731171890821e-25,1.3998071892425297e-16,4.3074428410843904e-45,3.9851000868280052e-45,3.9851002661790947e-45,2.2094075768692771e-23,2.2373673952864599e-13,7.6309373211003294e-24,1.6702489985483725e-23,1.904384819406964e-18,9.7861889175255522e-19,2.3097509256011661e-30,4.4757396292935682e-25,2.2569956265032678e-39,1.6370242250171644e-31,1.705693614437489e-31,4.7919199171624155e-33,5.6553789694357788e-39,7.091548855473828e-45,2.957890321892844e-45,9.8904945132708138e-39
1.1015052034254503e-14,0.49858292890422395,154.0,0.0,0.0,0.0,0.99999971598911552,1.0,18.999999999998348,5.9377426777652046e-09,3.6291412762650595e-08,3.6290734699740745e-08,8.8740978505022367e-13,8.0570646637600779e-15,2.0149675708094373e-07,9.3485393437194573e-10,1.2387526694196466e-09,1.8192182194960516e-09,4.8592932788934374e-13,7.2047535253800253e-21,2.2560438155311115e-14,2.8386202199490881e-21,7.9931050191557078e-15,4.8169491744581888e-19,4.8169856699271908e-19,3.1799427080759048e-24,4.6959878065204406e-25,2.1455023137391241e-16,1.908536761806512e-44,1.7657140596731372e-44,1.7657141573425936e-44,4.1929224125723208e-23,2.7707502667331643e-13,1.1701120855419617e-23,2.8449092955280204e-23,3.6088866287195492e-18,1.8545224865958055e-18,5.4114188824761991e-30,8.4928118500152691e-25,6.5046368498048336e-39,3.8103803651262919e-31,3.9871163894811317e-31,1.3734916426974329e-32,1.9899420750304924e-38,3.0597828887452915e-44,1.2762454999453719e-44,2.8425472744240686e-38
1.3132854005234389e-14,0.4985829289042222,154.0,0.0,0.0,0.0,0.99999966139676577,1.0,18.999999999997712,7.0793587671721192e-09,4.3268845186358302e-08,4.3267942115065047e-08,1.2613847911736195e-12,9.6132210479193796e-15,2.396027520729401e-07,1.3265479823976678e-09,1.4743315982427382e-09,2.5814516861456732e-09,6.898981546811862e-13,1.0243778354383233e-20,3.2037109524239368e-14,4.0305234262784498e-21,1.1361982629577285e-14,8.1636246499740699e-19,8.1636979982227845e-19,6.3883557386399233e-24,9.4645821357251485e-25,3.0498142213339308e-16,6.4800222000000063e-44,5.9951004950894822e-44,5.9951008852827329e-44,7.1069771330083752e-23,3.3044503534217258e-13,1.6640280273886378e-23,4.3640285772024708e-23,6.1082622916005648e-18,3.1388930761362684e-18,1.091930292383266e-29,1.4393458746049616e-24,1.5587070505128602e-38,7.6387767151026781e-31,8.0329012118769091e-31,3.2735037293533224e-32,5.6189954420879951e-38,1.0197642964847903e-43,4.2534949315870076e-44,6.7987019719068915e-38
