Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993),C7H9(58),S(664),C7H9(925),C7H9(1327),C7H9(1328),C7H9(1363),C7H9(68),C7H9(1368),C7H9(1429),S(1505),S(1507),S(1506),S(1344)
1.0818360719167799e-07,0.9409315710164439,154.0,0.0,0.0,0.0,0.96760689088857754,1.0,18.998470940060141,0.0037861819808255488,0.0095520071112145857,0.0075141050513338617,0.0012745081664350883,2.4695808286885472e-09,4.5849263852423614e-08,0.0035650676668700265,5.1923693952909222e-11,0.0046124118650745262,1.6266487210635063e-05,2.0645699728768954e-11,0.001053353142778099,1.7516945243794046e-13,3.1056316275089271e-06,0.00075923244578709364,0.00076596718634702765,1.6900125201240711e-07,1.0931373610038844e-07,0.00016303224632398166,1.5616233909853376e-07,3.1622957804065422e-07,3.2415859592340265e-07,8.6417644816289227e-05,0.00014421218359789942,7.1915617314205172e-06,5.5469615620121256e-14,2.6437676816142094e-07,1.9918546753497401e-07,4.863077717887652e-06,3.1178669344058521e-09,2.4682780829620784e-10,1.3017202854672909e-12,1.2663105612466431e-07,1.3543151118912953e-08,1.1706659700097626e-07,1.355326479181714e-08,1.1193378042518919e-08,3.8604890833993052e-08,3.9362865370462772e-09,4.4132319084632713e-10,4.4046345800207556e-15,3.8007151012092592e-09,1.522944278398106e-09,2.3455013308149754e-11,3.9690361574919473e-12,5.2884391799444166e-15,1.9377127252717133e-14,7.5059961746444095e-11,6.3860034232444739e-16,2.670467409158437e-11,9.7389565787682802e-13,4.6613150661129678e-09,1.9803199415868051e-12,1.4049906067742578e-12,4.9639413516617359e-12,9.2415540405621475e-20
1.1048160067662547e-07,0.940931586182513,154.0,0.0,0.0,0.0,0.96692759591371769,1.0,18.998436293211558,0.0038596764262526567,0.0097405378696549284,0.007648374576505192,0.0012972977484414186,2.5183190347822588e-09,4.582193981162232e-08,0.0036392734274908987,5.1887241645248568e-11,0.00470899157079698,1.6587517324141077e-05,2.1014867129763999e-11,0.0010971104040336398,1.7862653991365983e-13,3.1612681000777674e-06,0.00078994893313834129,0.00079726812104824929,1.7583827281362205e-07,1.1373610207857573e-07,0.00017172422220487643,1.7066010994984601e-07,3.4976676501150652e-07,3.5872963062397785e-07,9.1691837512383108e-05,0.00014985067346804366,7.7882879684346651e-06,5.8422166248142969e-14,2.699929022719622e-07,2.033903930298493e-07,5.2710327057895977e-06,3.2844617396901095e-09,2.6781805548724995e-10,1.3812375237354673e-12,1.365535380303307e-07,1.4393052262415109e-08,1.2696382522700324e-07,1.4701972965545675e-08,1.2171583915684136e-08,4.2651189683522978e-08,4.2891086835334176e-09,4.9892979269611181e-10,4.7895621587585152e-15,4.2955586327440868e-09,1.6933850100981359e-09,2.5594162668683505e-11,4.3311699910419252e-12,5.7707576654489229e-15,2.118119393122646e-14,8.2050107615003894e-11,6.5273353331194516e-16,2.7248399280915457e-11,9.937261603814659e-13,4.8580130959721578e-09,2.0638818817074878e-12,1.4642758312049262e-12,5.1734251465392683e-12,1.0084751043731145e-19
1.1277959416157296e-07,0.9409316042234898,154.0,0.0,0.0,0.0,0.96624878407555148,1.0,18.998401519735136,0.0039328967692383804,0.009928374198721954,0.0077815785706570172,0.0013199062783886316,2.5668774991054564e-09,4.5794634578782996e-08,0.0037134165045984479,5.1850815263516226e-11,0.004805513730877729,1.6907363516914581e-05,2.1381101676699696e-11,0.0011416902121499488,1.8207087806349341e-13,3.2164633071196663e-06,0.00082118158970209069,0.0008291226138400355,1.8279016331257556e-07,1.182327694371903e-07,0.00018069874724707438,1.8611688687994929e-07,3.8601281055300857e-07,3.961177926013744e-07,9.7160364116143376e-05,0.00015556794709487796,8.419632567629774e-06,6.1470579138633992e-14,2.7560568988345965e-07,2.075917667849819e-07,5.7032161524358959e-06,3.4564839280304887e-09,2.9007269037504617e-10,1.4636880789416219e-12,1.4699761950959519e-07,1.5275384465894091e-08,1.3744740218156099e-07,1.59189066396215e-08,1.3209876564490567e-08,4.7018953096265149e-08,4.6641963014739756e-09,5.6253145835020968e-10,5.1981341056682614e-15,4.8417550835510653e-09,1.8786280098155302e-09,2.7900839252715547e-11,4.7216744114551377e-12,6.2908489399180463e-15,2.3130681485250925e-14,8.9603913092538643e-11,6.6695771160103799e-16,2.7791022319969149e-11,1.0135164647440272e-12,5.0585899789047842e-09,2.149091395315085e-12,1.5247299698467814e-12,5.3870397854017064e-12,1.0994006480578718e-19
1.1507758764652044e-07,0.9409316251013793,154.0,0.0,0.0,0.0,0.96557046167512162,1.0,18.998366618069841,0.0040058438531830011,0.010115511199210296,0.0079137176386453231,0.0013423338611434333,2.6152549544928472e-09,4.5767348453931356e-08,0.0037874969444034634,5.1814415145840701e-11,0.0049019783856877252,1.7226017442291393e-05,2.1744405068307144e-11,0.0011870882421541795,1.8550237700444538e-13,3.2712174959007892e-06,0.00085292447169425974,0.00086152625804234025,1.8985559960905584e-07,1.2280288183928859e-07,0.00018995927465571813,2.0256978548025191e-07,4.2511864459227671e-07,4.364826422865962e-07,0.00010282543889999899,0.00016136210001513546,9.0867181671382808e-06,6.4616025070700689e-14,2.8121513331838476e-07,2.1178959139977275e-07,6.1604720854362541e-06,3.6340000221792976e-09,3.1363647739441214e-10,1.5491054789711738e-12,1.5797656934752463e-07,1.6190551691393848e-08,1.485369585952207e-07,1.7206356290000265e-08,1.4310360760858639e-08,5.1725622293871167e-08,5.0623552205072806e-09,6.3259603286511682e-10,5.631178656392216e-15,5.4432985821726692e-09,2.079596503266654e-09,3.0386236560922098e-11,5.142445809145427e-12,6.8512368362941881e-15,2.5235702553767256e-14,9.7760594248288317e-11,6.8128128692590782e-16,2.8332555650920197e-11,1.0332670245546412e-12,5.2630344932279988e-09,2.23594370324421e-12,1.5863496319958437e-12,5.6047732854017643e-12,1.1973735930557462e-19
1.1737558113146792e-07,0.9409316487784344,154.0,0.0,0.0,0.0,0.96489263493626765,1.0,18.998331586708222,0.0040785185195699632,0.010301944059338446,0.0080447924878386326,0.0013645806189688157,2.6634501564002674e-09,4.5740081733484178e-08,0.0038615147935939808,5.1778041626206253e-11,0.0049983855762156248,1.7543470902608165e-05,2.210477928511893e-11,0.0012333001551988003,1.8892094845807131e-13,3.3255309561654664e-06,0.0008851716121530776,0.00089447464965742695,1.9703325264611583e-07,1.2744557961235775e-07,0.00019950920929173518,2.2005616228261776e-07,4.6723967146200689e-07,4.799886882367761e-07,0.00010868920583118574,0.00016723122450543068,9.7906695114363382e-06,6.7859658405968319e-14,2.8682123493540734e-07,2.1598386950087116e-07,6.643651073584625e-06,3.8170756161140802e-09,3.3855454340315757e-10,1.6375221909933085e-12,1.6950351267303129e-07,1.7138946327825065e-08,1.602521919982499e-07,1.8566620288730627e-08,1.5475150762876038e-08,5.678912639678197e-08,5.4843955385671852e-09,7.0961554046166435e-10,6.0895277794178054e-15,6.104388720496238e-09,2.2972485981782911e-09,3.3062145659894266e-11,5.5954818758070308e-12,7.454579923014059e-15,2.7506945468693445e-14,1.0656160128885094e-10,6.9571317359293655e-16,2.887301351641971e-11,1.0529783590625224e-12,5.4713355252462745e-09,2.324434072136774e-12,1.6491314594473827e-12,5.8266137784648246e-12,1.3028590844304142e-19
1.1967357461641542e-07,0.9409316752171525,154.0,0.0,0.0,0.0,0.9642153100052393,1.0,18.99829642419585,0.0041509216079646935,0.01048766805518391,0.0081748039273859593,0.0013866466913996607,2.7114618830177527e-09,4.5712834710229576e-08,0.0039354700993292288,5.174169503443444e-11,0.005094735344060161,1.7859715849947183e-05,2.2462226587454163e-11,0.0012803215990284593,1.9232650575849649e-13,3.3794040198337096e-06,0.00091791702188092023,0.0009279633877926879,2.0432178841994249e-07,1.3215999988406608e-07,0.00020935190715717325,2.3861358364039806e-07,5.1253575378769041e-07,5.2680538474801885e-07,0.00011475373902706294,0.00017317341053245023,1.0532612661264804e-05,7.1202616914062696e-14,2.9242399712895295e-07,2.2017460374183361e-07,7.1536098067561114e-06,4.0057753651003624e-09,3.64872355196448e-10,1.7289696282698086e-12,1.8159142277222445e-07,1.8120949246030494e-08,1.7261285369250924e-07,2.0002003380139675e-08,1.6706368879452355e-08,6.2227879635745268e-08,5.9311310615414012e-09,7.9410673230947253e-10,6.5740166112637505e-15,6.8294351563820947e-09,2.5325776470591484e-09,3.594097522582027e-11,6.0828850058094563e-12,8.1036760233639355e-15,2.9955696128456606e-14,1.1605070355488555e-10,7.1026280952159029e-16,2.9412412021434739e-11,1.0726510554312934e-12,5.6834820827701853e-09,2.4145578201857609e-12,1.7130721305709836e-12,6.0525495256871813e-12,1.4163466463490506e-19
1.2197156810136292e-07,0.9409317043802794,154.0,0.0,0.0,0.0,0.96353849295034311,1.0,18.998261129130896,0.0042230539560134204,0.010672678551091268,0.0083037528674610294,0.0014085322351143088,2.7592889353755125e-09,4.5685607673308985e-08,0.0040093629092335728,5.1705375696164969e-11,0.0051910277314224694,1.8174744386834046e-05,2.2816749513338258e-11,0.0013281482084467186,1.9571896385992946e-13,3.432837060688862e-06,0.00095115469039481972,0.00096198807508039101,2.1171986819165456e-07,1.369452767192583e-07,0.00021949067489853894,2.582797947976883e-07,5.6117119263282332e-07,5.771071256649402e-07,0.00012102104322413698,0.00017918674668948421,1.1313674215219285e-05,7.4646021604200968e-14,2.9802342232875947e-07,2.243617968027816e-07,7.6912106787721588e-06,4.2001629761003419e-09,3.9263569717502355e-10,1.8234781571715513e-12,1.9425311331444208e-07,1.9136929856391558e-08,1.8563873590230362e-07,2.1514815177936454e-08,1.8006144053126537e-08,6.8060778221077444e-08,6.4033787495995109e-09,8.8661162033315555e-10,7.0854828988093671e-15,7.6230620960549091e-09,2.7866125893638893e-09,3.9035771591364315e-11,6.6068656980043311e-12,8.801466735552969e-15,3.2593859993174841e-14,1.2627407499486595e-10,7.2494017539146677e-16,2.9950769195404355e-11,1.0922857710058489e-12,5.8994633090850686e-09,2.5063103230700497e-12,1.7781683645211263e-12,6.28256893221319e-12,1.5383509741633384e-19
1.2426956158631042e-07,0.9409317362308084,154.0,0.0,0.0,0.0,0.96286218976160776,1.0,18.998225700163601,0.0042949163994419545,0.010856971000053109,0.0084316403184831572,0.0014302374238021325,2.8069301374428974e-09,4.5658400908203423e-08,0.0040831932713904029,5.1669083932835302e-11,0.0052872627810983831,1.8488548766889975e-05,2.3168350876357443e-11,0.0013767756057825235,1.9909823934368865e-13,3.4858304940555988e-06,0.00098487858688516396,0.0009965443180942606,2.1922614870092113e-07,1.4180054125812968e-07,0.00022992876932832621,2.7909268916721871e-07,6.1331470396033461e-07,6.3107323443355951e-07,0.00012749305426049668,0.00018526932111878557,1.2134980543461413e-05,7.8190976562962438e-14,3.0361951299942994e-07,2.2854545139005707e-07,8.2573213733661063e-06,4.4003011985311313e-09,4.2189064917439871e-10,1.9210771043982171e-12,2.0750123098208667e-07,2.0187246168937733e-08,1.9934965911055538e-07,2.3107368683978779e-08,1.9376610461762162e-08,7.4307196880699411e-08,6.901958170485186e-09,9.8769799641154802e-10,7.6247664490565382e-15,8.4901126510253588e-09,3.0604182729309789e-09,4.2360238771608517e-11,7.1697459541589219e-12,9.5510419480696821e-15,3.5433984174025003e-14,1.3728038000926701e-10,7.3975581387165623e-16,3.0488105054637846e-11,1.1118832355881129e-12,6.1192684973712833e-09,2.5996870200810337e-12,1.8444169255839299e-12,6.5166605625933379e-12,1.6694127257050459e-19
1.2656755507125792e-07,0.9409317707319841,154.0,0.0,0.0,0.0,0.96218640635048258,1.0,18.998190135995802,0.0043665097720544301,0.011040540944063778,0.0085584673903151831,0.0014517624480272441,2.8543843362203828e-09,4.5631214696717477e-08,0.0041569612343360218,5.1632820061666844e-11,0.0053834405364707009,1.8801121395437737e-05,2.3517033763450918e-11,0.001426199401356288,2.0246425042472537e-13,3.538384776468406e-06,0.001019082661182109,0.0010316277277627915,2.2683928238130848e-07,1.467249218555209e-07,0.00024066939696491043,3.0109027783637669e-07,6.6913939146957806e-07,6.888879504455442e-07,0.00013417163957136257,0.00019141922241926865,1.2997657033982188e-05,8.1838568798301147e-14,3.0921227163998467e-07,2.3272557023587662e-07,8.8528144533786246e-06,4.6062518153757524e-09,4.5268356446202679e-10,2.0217947643968135e-12,2.2134824849544609e-07,2.1272244855918781e-08,2.1376545958638051e-07,2.4781978829414794e-08,2.0819906139834535e-08,8.0986985077874642e-08,7.4276909600564246e-09,1.0979599363725859e-09,8.1927085866008828e-15,9.435653064577487e-09,3.3550957545935602e-09,4.5928758445575568e-11,7.7739626701115242e-12,1.0355644345025632e-14,3.8489279589616816e-14,1.4912085955950862e-10,7.5472084890886605e-16,3.1024441664881254e-11,1.1314442537189058e-12,6.342887105577174e-09,2.694683420441656e-12,1.9118146276603526e-12,6.7548131566247302e-12,1.8100993108869383e-19
1.2886554855620541e-07,0.940931807847297,154.0,0.0,0.0,0.0,0.96151114854955555,1.0,18.998154435380378,0.0044378349057320535,0.011223384014445883,0.0086842352914388403,0.0014731075150883784,2.9016504018243968e-09,4.5604049316964263e-08,0.0042306668470535064,5.1596584395650711e-11,0.0054795610415014368,1.911245483005997e-05,2.3862801532641614e-11,0.0014764151939454647,2.0581691695763529e-13,3.590500405330687e-06,0.0010537608447292257,0.001067233919779208,2.3455791757723598e-07,1.5171754422124892e-07,0.0002517157135909659,3.2431065932010225e-07,7.2882271586949937e-07,7.5074041172327764e-07,0.00014105859869744801,0.00019763454053908425,1.390282735182643e-05,8.5589868089843081e-14,3.1480170078341073e-07,2.3690215609798419e-07,9.4785669533102504e-06,4.8180756346501755e-09,4.8506104790927919e-10,2.1256584069744678e-12,2.3580645802371569e-07,2.2392261316799008e-08,2.2890597710986131e-07,2.6540961038876592e-08,2.2338171619982731e-08,8.8120462919495722e-08,7.9814002903464257e-09,1.2180182882178389e-09,8.7901516190772276e-15,1.0464976803125205e-08,3.6717825798808275e-09,4.9756409870701066e-11,8.4220710153751793e-12,1.1218673896376523e-14,4.1773643162482516e-14,1.6184941743707899e-10,7.6984700505095945e-16,3.1559803203979309e-11,1.1509697069632661e-12,6.5703087717454445e-09,2.7912951098179465e-12,1.9803583388859121e-12,6.9970156456741559e-12,1.9610056786139795e-19
1.311635420411529e-07,0.9409318475404903,154.0,0.0,0.0,0.0,0.96083642211230413,1.0,18.998118597120801,0.0045088926304318036,0.011405495932149543,0.0088089453281080879,0.0014942728488749914,2.9487272275651032e-09,4.5576905043356147e-08,0.0043043101589665348,5.1560377243530366e-11,0.0055756243407240284,1.9422541781111895e-05,2.4205657810704661e-11,0.0015274185712494785,2.0915616044218324e-13,3.6421779185647217e-06,0.001088907051563901,0.0011033585150079666,2.4238069876242766e-07,1.5677753156140748e-07,0.00026307082383055088,3.4879198957878958e-07,7.9254646065016323e-07,8.1682463399699754e-07,0.00014815566380582711,0.00020391336765263093,1.4851612711666135e-05,8.9445926845524369e-14,3.2038780299621101e-07,2.4107521175930329e-07,1.0135459975355541e-05,5.0358324812291865e-09,5.1906993434496257e-10,2.232694285100834e-12,2.5088796497343172e-07,2.3547619745631723e-08,2.4479104289952403e-07,2.8386629818369689e-08,2.3933548595470276e-08,9.5728416765727627e-08,8.5639103454060855e-09,1.3485211440415093e-09,9.4179383108330178e-15,1.1583608508004925e-08,4.0116530417466152e-09,5.3858989707377905e-11,9.1167477975824627e-12,1.2143692327870969e-14,4.530168002906789e-14,1.7552270658935957e-10,7.8514662678272414e-16,3.2094216024560311e-11,1.1704605561966935e-12,6.8015233297929452e-09,2.8895177570230953e-12,2.0500449863871489e-12,7.2432571694839586e-12,2.122755100164927e-19
1.334615355261004e-07,0.940931889775558,154.0,0.0,0.0,0.0,0.96016223271286627,1.0,18.998082620070537,0.0045796837741851337,0.011586872508024426,0.0089325989034807398,0.0015152586897197,2.9956137300172046e-09,4.5549782146592569e-08,0.0043778912199332262,5.1524198909792336e-11,0.0056716304792355388,1.9731375112187969e-05,2.4545606490776912e-11,0.0015792051103538935,2.124819040283265e-13,3.693417894252664e-06,0.0011245151793040104,0.0011399971398877232,2.5030626675977328e-07,1.6190400472058221e-07,0.00027473778074498748,3.745724523187908e-07,8.6049669441653749e-07,8.8733948622713362e-07,0.00015546450022299653,0.00021025379902158756,1.5845131164089184e-05,9.340777996461912e-14,3.2597058087795128e-07,2.4524474002758753e-07,1.0824378289040785e-05,5.2595811890334381e-09,5.5475726709696248e-10,2.3429276428955156e-12,2.6660468214550333e-07,2.4738633200770598e-08,2.6144046774774739e-07,3.0321297367470278e-08,2.5608178604167194e-08,1.038320945517884e-07,9.1760458051772427e-09,1.4901442951393096e-09,1.0076911365070226e-14,1.2797307803532335e-08,4.3759184182812964e-09,5.8253031731147429e-11,9.8607948082024897e-12,1.3134427565670603e-14,4.9088725736899955e-14,1.9020021539978921e-10,8.0063269785107393e-16,3.2627708716672543e-11,1.1899178438896017e-12,7.0365208257435e-09,2.9893471209140811e-12,2.1208715611746031e-12,7.4935270934606415e-12,2.2959999482133194e-19
1.357595290110479e-07,0.9409319345167432,154.0,0.0,0.0,0.0,0.9594885859458413,1.0,18.998046503132578,0.0046502091630966592,0.011767509643064548,0.0090551975167289175,0.0015360652942471487,3.0423088490836051e-09,4.5522680893647606e-08,0.0044514100802399174,5.1488049694657276e-11,0.0057675795026888447,2.0038947840540559e-05,2.4882651729909489e-11,0.0016317703781937023,2.1579407252072027e-13,3.7442209502687141e-06,0.0011605791101403787,0.0011771454268306657,2.5833325896247906e-07,1.6709608232489509e-07,0.00028671958544764707,4.0169022959254955e-07,9.3286372984997769e-07,9.6248866262673879e-07,0.00016298670697981662,0.00021665393383957685,1.688449689594872e-05,9.7476444707180456e-14,3.3155003706080675e-07,2.4941074373507034e-07,1.1546209934584652e-05,5.4893795935798945e-09,5.9217027672846112e-10,2.4563827237957874e-12,2.8296832425203307e-07,2.5965603676873413e-08,2.788740303690438e-07,3.2347272216408235e-08,2.7364201734635716e-08,1.1245320083259934e-07,9.8186313376339915e-09,1.6435916698332488e-09,1.0767912914684956e-14,1.4112072957412528e-08,4.7658271893820952e-09,6.2955826411257388e-11,1.0657142145387689e-11,1.4194778150832878e-14,5.3150868402947223e-14,2.0594435382128883e-10,8.1631886055713403e-16,3.3160312170301713e-11,1.2093426963873718e-12,7.2752915344127203e-09,3.0907790574802235e-12,2.1928351231719088e-12,7.7478150264446309e-12,2.4814224705233113e-19
1.380575224959954e-07,0.9409319817285433,154.0,0.0,0.0,0.0,0.95881548732611244,1.0,18.9980102452589,0.0047204696213428154,0.011947403328625872,0.009176742762128768,0.0015566929352193062,3.0888115480519995e-09,4.5495601547765124e-08,0.0045248667905949834,5.1451929894065238e-11,0.0058634714572847781,2.0345253137453045e-05,2.5216797946561219e-11,0.0016851099320156025,2.1909259238274187e-13,3.7945877439026963e-06,0.0011970927118345515,0.0012147990146181311,2.6646030955638516e-07,1.723528809258041e-07,0.00029901918673773869,4.3018347271483805e-07,1.0098420793642232e-06,1.0424806512404762e-06,0.00017072381736801164,0.00022311187606009248,1.7970819545096977e-05,1.0165292056993406e-13,3.3712617420910665e-07,2.5357322573811395e-07,1.2301845830098305e-05,5.7252845248976969e-09,6.3135635997503114e-10,2.5730827788996616e-12,2.999904027841434e-07,2.7228822179152929e-08,2.9711146596587211e-07,3.4466857888579964e-08,2.9203755354870646e-08,1.2161389156095897e-07,1.0492491099417494e-08,1.8095957535691761e-09,1.1491784022022233e-14,1.5534144389855048e-08,5.1826652323752569e-09,6.7985440334175766e-11,1.1508851510499514e-11,1.5328817618839132e-14,5.7504970807582628e-14,2.2282053926342763e-10,8.3221943499287357e-16,3.3692059637699514e-11,1.2287363261836292e-12,7.5178259765433505e-09,3.1938095271229395e-12,2.2659328063806889e-12,8.0061108389595515e-12,2.679735557516914e-19
