Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993),C7H9(58),S(664),C7H9(925),C7H9(1327),C7H9(1328),C7H9(1363),C7H9(68),C7H9(1368),C7H9(1429),S(1505),S(1507),S(1506),S(1344),S(1550),S(1436),S(1669),S(1668),S(571),S(1345),S(1398)
7.997187585799011e-07,0.467176125560685,154.0,0.0,0.0,0.0,0.87315496635628653,1.0,18.971731391292476,0.0083979233969050104,0.020883089729415393,0.0089766612098943141,0.0052781276895837561,1.4396994566138407e-08,7.3262736738459049e-09,0.0041495732176685465,4.1070472585888441e-12,0.0047095212203643851,9.5735010424641216e-05,1.1015404813213105e-10,0.029665967970650093,1.29427702073959e-12,2.0270171717735761e-06,0.0026500655032712711,0.0038537128976144021,1.4641186915546914e-06,9.8408826325863359e-07,0.021444783810676511,1.6318959252032006e-05,9.2033220652949747e-05,9.9683553110944606e-05,0.019283145922018751,0.00088294753723418371,0.0025931069104831463,1.0262369406749181e-11,1.9465421369540047e-07,1.6699510436143147e-07,0.00078508471468942225,2.254908901566046e-07,2.9207654795329998e-08,1.1490612103989439e-10,1.2243764813510556e-05,1.0245831822817203e-06,2.4191934581450982e-05,1.0303161793658267e-05,2.0069245578414148e-06,9.0574867648909172e-05,3.5627508677234286e-06,1.569413713556575e-05,6.327985788911018e-13,3.6695738647241645e-05,9.1752063147805414e-06,1.6256739259077062e-07,9.5616918863143854e-08,2.0906564245096242e-11,9.7925160031642091e-11,4.6277527742630955e-07,6.8626431261549823e-14,2.0582932809136965e-10,8.8094343045454039e-12,8.9063427529553056e-08,1.0190872032049789e-10,7.6470716595767383e-11,2.4478333241295435e-10,2.9034922989511477e-15,1.573430929186914e-16,1.0833385903735112e-10,6.2389191778312762e-20,2.0871256962760333e-14,6.8995061231585701e-09,1.6440921761668415e-15,6.901213346438603e-07
8.09713014577179e-07,0.4671754206124105,154.0,0.0,0.0,0.0,0.87174507693480985,1.0,18.971359204105408,0.0084633696415128343,0.020894922219895588,0.008954430915774414,0.0052649637882307924,1.4404891126197926e-08,7.3156022817182329e-09,0.0041976293832754717,4.1004155785421254e-12,0.0047648288355322949,9.578752109677647e-05,1.0987931870153505e-10,0.030143997236456454,1.2949869317131442e-12,2.0219986983782553e-06,0.0026709205046245525,0.0039099957176531065,1.4756140302002896e-06,9.9181472704005463e-07,0.02184616265374453,1.6617943433736095e-05,9.5201678662119773e-05,0.00010325288922789614,0.019608517752017537,0.00088399060500444072,0.002647516033694355,1.0454234679828501e-11,1.9694833169221333e-07,1.6893587158354917e-07,0.00080641846116256282,2.2971409517894113e-07,3.0005110970867475e-08,1.1684549032455306e-10,1.2475879163877441e-05,1.0420558353077549e-06,2.4737827284348289e-05,1.0535694691374343e-05,2.0533224018146578e-06,9.3796391013045287e-05,3.6460494399986533e-06,1.6338788157502315e-05,6.4742817235616472e-13,3.8202239986521735e-05,9.5458076964472793e-06,1.6925551367338812e-07,9.9549949163245962e-08,2.1766673960799292e-11,1.0205140579898359e-10,4.8228021029930801e-07,7.1509649976466225e-14,2.1393471158672406e-10,9.1563480872645293e-12,9.3550694655239916e-08,1.0704123356417019e-10,8.0322074651261173e-11,2.5711153478537684e-10,3.0229222421597026e-15,1.6526747842560428e-16,1.1378326261224576e-10,6.5527489331044444e-20,2.1921121753712336e-14,7.1476751377808627e-09,1.7117189562699153e-15,7.305121618174086e-07
8.297015265717347e-07,0.46717401689917637,154.0,0.0,0.0,0.0,0.86893796508308929,1.0,18.97061772167185,0.0085920136382322265,0.020913992371638272,0.0089099087442310407,0.0052386021618398065,1.4417517828209995e-08,7.2943590221923709e-09,0.0042934820584323938,4.0872118029236547e-12,0.0048752026635719278,9.5871486617611309e-05,1.0932915393963887e-10,0.031098461600620467,1.2961220926735962e-12,2.0119474429669666e-06,0.0027111998398701427,0.0040221424048711603,1.4978132857169078e-06,1.0067357094080931e-06,0.022648548658731706,1.7203894129419004e-05,0.00010166064641003532,0.00011055457050603761,0.02025625997249474,0.00088589999227284451,0.00275645403735804,1.0837767619256082e-11,2.0152655006984722e-07,1.7280691673717961e-07,0.00084955286540918588,2.3815663893113682e-07,3.1617647287366842e-08,1.2070635615714085e-10,1.2939753256497512e-05,1.0768461574277337e-06,2.5833320792471605e-05,1.1002329193215556e-05,2.146463162096608e-06,0.00010041278454589684,3.8132845931486025e-06,1.7670566875271796e-05,6.7679616323194055e-13,4.1314459665403828e-05,1.031181485800412e-05,1.8307664943431963e-07,1.0767741914097894e-07,2.3544107946601449e-11,1.1058815222704257e-10,5.2263425941302931e-07,7.7474920399598067e-14,2.3071244269234896e-10,9.8744425254747551e-12,1.0305158925779745e-07,1.1790796192000291e-10,8.8476298488595163e-11,2.8321321234108799e-10,3.2697200555031945e-15,1.8204524935080676e-16,1.2531978395797782e-10,7.2171342407913158e-20,2.4143711331188313e-14,7.6554292169965491e-09,1.8514673393341767e-15,8.162443129678184e-07
8.47691187366835e-07,0.467172760710805,154.0,0.0,0.0,0.0,0.86642595994693772,1.0,18.969953727194753,0.0087052669352555203,0.020926248270459424,0.0088698634513448681,0.0052148939137472775,1.4425500564417263e-08,7.2753531975994622e-09,0.0043794548254788039,4.0753961175310506e-12,0.0049742652764767645,9.5924570971733718e-05,1.0883436494275174e-10,0.031955486042107135,1.2968397597980242e-12,2.0029064820341002e-06,0.0027458695173437813,0.0041225966210789418,1.5169176842559694e-06,1.0195765183261984e-06,0.023370056927456678,1.7717210079521806e-05,0.00010760700344188786,0.00011730696757483878,0.020835720936101906,0.00088743709207499632,0.0028546009212076138,1.118261914480698e-11,2.0563558320134648e-07,1.762789548062539e-07,0.00088887890918797259,2.4574825005609777e-07,3.3087997293282988e-08,1.2416025059711751e-10,1.3356742740711575e-05,1.1079758563437881e-06,2.6823042573411661e-05,1.1423896582816323e-05,2.2306422982771862e-06,0.00010656426329023543,3.9644476255228387e-06,1.891750839711768e-05,7.0333848580552096e-13,4.4228372209523732e-05,1.102955296976573e-05,1.9602194065356803e-07,1.1528959240210681e-07,2.5208906141791599e-11,1.1859502087820471e-10,5.6048408903532112e-07,8.307018130716366e-14,2.4645966007255809e-10,1.0548431154645053e-11,1.1222395439923964e-07,1.2839851189350449e-10,9.6348243932682713e-11,3.0841131177347758e-10,3.5008704283498643e-15,1.982422136696162e-16,1.3645560520807581e-10,7.8584433326673791e-20,2.6289103303990404e-14,8.1250774071063961e-09,1.9823554149309508e-15,8.9923357673558706e-07
8.656808481619352e-07,0.4671715114006137,154.0,0.0,0.0,0.0,0.8639275425682067,1.0,18.969292936520631,0.0088161672070814091,0.020934194713598839,0.008829931624653644,0.0051912549390333946,1.4430514325807968e-08,7.2564541234350961e-09,0.0044651499655603581,4.0636443353302567e-12,0.00507306997542031,9.5957912811318627e-05,1.0834102168458494e-10,0.032810442020467838,1.2972905191118593e-12,1.9938908218582258e-06,0.0027790948961963647,0.0042225989714579203,1.5352232234120692e-06,1.0318803832160439e-06,0.024090741524114976,1.8216934864214043e-05,0.00011367318437205187,0.00012422523643362766,0.021411780256694858,0.00088882238726284055,0.0029528111301526014,1.1527055686433223e-11,2.097339134748329e-07,1.7973977759026119e-07,0.00092865447230460569,2.5333123468948718e-07,3.4575319960872213e-08,1.2759388650125729e-10,1.3773170071288016e-05,1.1389289377821814e-06,2.7815887304353666e-05,1.1846781653644805e-05,2.3151138000630224e-06,0.00011290109117964704,4.1161506884237328e-06,2.0210130170398906e-05,7.2997299348080974e-13,4.7248986137004953e-05,1.1774179269488681e-05,2.0944557830315848e-07,1.2318278611095681e-07,2.6935221021388975e-11,1.2690817748438312e-10,5.9978232435029461e-07,8.8879739016631724e-14,2.6282071109320804e-10,1.124869275829939e-11,1.2200892249259609e-07,1.3958927916962505e-10,1.0474562155270924e-10,3.3529131511580513e-10,3.7405542356093545e-15,2.1552028086007724e-16,1.4833341564177579e-10,8.5424833913781507e-20,2.857744456042783e-14,8.6063452859737667e-09,2.1180755173815154e-15,9.8795106126097036e-07
8.836705089570355e-07,0.4671702690512293,154.0,0.0,0.0,0.0,0.86144266374282052,1.0,18.968635380779975,0.008924752725628253,0.020938133089523032,0.0087901861070572088,0.0051677280419896226,1.4432767240741015e-08,7.2376614780505843e-09,0.0045505689256319735,4.0519562499695041e-12,0.0051716182082757961,9.5972895385898721e-05,1.0785001746085286e-10,0.033663170833869611,1.2974930751910047e-12,1.9849169590906076e-06,0.0028109277381845837,0.0043221511451143647,1.5527585856295848e-06,1.0436665819773706e-06,0.024810411761395673,1.8702872422028616e-05,0.00011985301829235753,0.00013130407697184009,0.021984376120392002,0.00089007295831689827,0.0030510553059239181,1.1870986254851548e-11,2.1382160095089523e-07,1.8318944352893079e-07,0.00096885277005710063,2.6090358284370314e-07,3.6078606590924385e-08,1.3100689461056708e-10,1.4188958615478503e-05,1.1697017891300804e-06,2.881145656817007e-05,1.227081430336261e-05,2.3998413286124263e-06,0.00011942224922065587,4.2683263277333465e-06,2.1548296115129129e-05,7.5668822836337248e-13,5.0375984391923632e-05,1.2545727181306021e-05,2.2334607032157723e-07,1.3135610015388412e-07,2.8722860704203398e-11,1.3552699174000247e-10,6.4052600068750025e-07,9.4903179342495517e-14,2.7979584856646232e-10,1.1975238165881392e-11,1.3242936948659442e-07,1.5150637287535011e-10,1.136880232348796e-10,3.6391593560230221e-10,3.9887441445410323e-15,2.3391976205462921e-16,1.6098081465437993e-10,9.2708438592686146e-20,3.1014052314432789e-14,9.0988630147335147e-09,2.258612169615117e-15,1.0825922764161701e-06
9.016601697521357e-07,0.4671690337336495,154.0,0.0,0.0,0.0,0.85897127317581501,1.0,18.967981084788352,0.0090310611874457724,0.020938341724678015,0.0087506878407703041,0.0051443490261156377,1.4432451394710784e-08,7.2189748409246643e-09,0.0046357131472128344,4.0403316096715877e-12,0.0052699114183385638,9.597079646709977e-05,1.0736209950373454e-10,0.034513526990650231,1.2974647002947775e-12,1.975998697508908e-06,0.0028414191458020631,0.0044212555889208806,1.5695520820086311e-06,1.0549541439810643e-06,0.025528894352314351,1.9174900495279997e-05,0.00012614039961104332,0.00013853820597983007,0.022553459113676358,0.00089120397435578,0.0031493070419401875,1.221432820050132e-11,2.1789870550165942e-07,1.8662801084318406e-07,0.0010094481233070061,2.6846346794354387e-07,3.7596889994079346e-08,1.3439897964681508e-10,1.4604041438199141e-05,1.2002914873766223e-06,2.980938873101434e-05,1.2695840147695411e-05,2.4847918690891523e-06,0.00012612669086771488,4.4209132440617433e-06,2.2931849340009664e-05,7.8347378061115379e-13,5.3609001318319946e-05,1.3344219135752909e-05,2.3772170243666562e-07,1.3980850385864053e-07,3.057160473067027e-11,1.4445067909924662e-10,6.8271142340012172e-07,1.0113998002131754e-13,2.9738501117047886e-10,1.2728064759973312e-11,1.4350812674991651e-07,1.6417584850904897e-10,1.2319500061886438e-10,3.9434775760703596e-10,4.2454088578668435e-15,2.5348088556242456e-16,1.7442534398077809e-10,1.0045110857640486e-19,3.3604232668456433e-14,9.6022617592508427e-09,2.4039476496617569e-15,1.1833507396493133e-06
9.19649830547236e-07,0.46716780550677645,154.0,0.0,0.0,0.0,0.85651331929678653,1.0,18.967330067759189,0.0091351297218360498,0.020935077885861911,0.0087114874169190396,0.005121147603811476,1.4429744315080353e-08,7.2003937694952224e-09,0.0047205840662694785,4.0287701512137798e-12,0.0053679510441017849,9.5952797158242674e-05,1.0687788792898676e-10,0.035361377161394314,1.2972213590164102e-12,1.9671474981417153e-06,0.0028706194013511429,0.0045199153811414311,1.5856315657568633e-06,1.065761790956057e-06,0.026246031829553453,1.9632963259377686e-05,0.0001325293059357509,0.00014592237564500598,0.02311899068057351,0.0008922289014203726,0.0032475425824685608,1.255700644869306e-11,2.2196528680154849e-07,1.9005553753053094e-07,0.0010504159351596698,2.7600923016264653e-07,3.9129243634130111e-08,1.3776991110938989e-10,1.5018360207685627e-05,1.2306957144040962e-06,3.0809355944775434e-05,1.3121719239384957e-05,2.56993546349689e-06,0.00013301334685103693,4.57385580083314e-06,2.4360614470302667e-05,8.103202042232265e-13,5.6947628087942362e-05,1.4169667657823782e-05,2.5257056633839462e-07,1.4853885263203878e-07,3.2481207687068973e-11,1.5367831953396323e-10,7.2633425660600824e-07,1.0758952382438934e-13,3.1558786012721068e-10,1.3507158046693615e-11,1.5526796949259093e-07,1.7762369471127229e-10,1.3328605517480295e-10,4.266492049064987e-10,4.5105136189974005e-15,2.7424377646344545e-16,1.886944738507316e-10,1.0866866389791544e-19,3.6353277948687647e-14,1.0116175001218335e-08,2.5540622767294564e-15,1.2904178779010433e-06
9.376394913423362e-07,0.4671665844200331,154.0,0.0,0.0,0.0,0.85406874912058772,1.0,18.966682343941113,0.0092369948988088816,0.02092857959669675,0.0086726264400289934,0.0050981481945855675,1.4424810396038117e-08,7.1819179371039868e-09,0.0048051831130825834,4.0172716624459869e-12,0.0054657385190252277,9.5919989531715859e-05,1.0639789233096778e-10,0.036206599223774179,1.2967778212813575e-12,1.9583727870966979e-06,0.0028985778341137363,0.0046181341216752205,1.601024362487365e-06,1.076107888517182e-06,0.026961681115078677,2.0077064344275175e-05,0.00013901381353608819,0.0001534513897579611,0.02368094175928424,0.00089315968966093408,0.0033457405521346889,1.2898952802456169e-11,2.2602140431773195e-07,1.934720813597805e-07,0.0010917326647737931,2.835393613427896e-07,4.0674780659339043e-08,1.4111951513945087e-10,1.5431864216568861e-05,1.2609126820241005e-06,3.181106134422777e-05,1.3548324870306796e-05,2.6552449605972625e-06,0.00014008112941966245,4.7271035636118631e-06,2.5834399762357708e-05,8.3721893823608556e-13,6.0391417631098959e-05,1.5022076361257874e-05,2.6789058497825084e-07,1.5754590293456815e-07,3.4451402461281866e-11,1.6320887449955581e-10,7.7138960345786865e-07,1.1425111041761663e-13,3.3440381240581688e-10,1.4312493077670059e-11,1.6773160660498125e-07,1.9187582163220434e-10,1.4398062948114348e-10,4.6088251280310316e-10,4.7840206667648986e-15,2.9624843868083452e-16,2.0381559085279087e-10,1.1737687642697915e-19,3.926646437122559e-14,1.0640239688065493e-08,2.708934668685934e-15,1.4039829443099395e-06
9.556291521374365e-07,0.46716537051328827,154.0,0.0,0.0,0.0,0.85163750814716122,1.0,18.966037923176206,0.0093366927368882888,0.020919067284527033,0.0086341387202720395,0.0050753706357084859,1.4417801743855449e-08,7.1635468984484193e-09,0.0048895117121019391,4.0058358766234731e-12,0.0055632752713005917,9.587338537345344e-05,1.0592252672354433e-10,0.037049081389819272,1.2961477641147426e-12,1.949682226912641e-06,0.0029253427117104094,0.0047159158367162356,1.6157572041317645e-06,1.0860104045047352e-06,0.02767571222481183,2.0507260261291887e-05,0.00014558811063238722,0.00016112011785522721,0.024239291576646317,0.00089400694137870733,0.0034438817127137489,1.3240105342301695e-11,2.3006711730040812e-07,1.9687769986524394e-07,0.001133375799052047,2.9105249134266478e-07,4.2232652852455712e-08,1.4444766733681361e-10,1.5844509506099393e-05,1.29094106560281e-06,3.2814236431743122e-05,1.3975542454325083e-05,2.7406957820401299e-06,0.00014732893607258342,4.8806108687936084e-06,2.7352999024450939e-05,8.6416223289976357e-13,6.3939889116335351e-05,1.5901440857537853e-05,2.8367953546557956e-07,1.6682832567391713e-07,3.6481903183829801e-11,1.7304120223734804e-10,8.1787207853400332e-07,1.2112396706586261e-13,3.5383207069015765e-10,1.5144035731503764e-11,1.8092167175161766e-07,2.0695805088131739e-10,1.5529809967146285e-10,4.9710970387417263e-10,5.0658896421033162e-15,3.1953473940849545e-16,2.1981598730317287e-10,1.2659146373747009e-19,4.2349049986626635e-14,1.1174097237501483e-08,2.8685419723553307e-15,1.5242329479738005e-06
9.736188129325366e-07,0.4671641638181838,154.0,0.0,0.0,0.0,0.8492195402961803,1.0,18.965396811402599,0.0094342587107770545,0.020906745271498228,0.0085960513214475859,0.0050528307975356021,1.4408859280598904e-08,7.1452801436235596e-09,0.0049735712817920779,3.9944624959608065e-12,0.005660562723615422,9.5813922766407758e-05,1.0545212235402754e-10,0.037888721410819053,1.2953438645475715e-12,1.9410819533873168e-06,0.0029509611536446198,0.004813264896649936,1.6298561830213906e-06,1.0954868774503618e-06,0.028388007099830172,2.0923654254188816e-05,0.0001522465086199039,0.00016892350739614034,0.024794026588525905,0.0008947800610994769,0.003541948745473093,1.3580407860675676e-11,2.3410248477301283e-07,2.0027245034054528e-07,0.0011753238225660578,2.9854737571639759e-07,4.3802049512058604e-08,1.4775428643885784e-10,1.6256258088019538e-05,1.3207799456326414e-06,3.3818638647962999e-05,1.4403268488945051e-05,2.8262657044641682e-06,0.00015475565281530707,5.0343364213332915e-06,2.8916193353813987e-05,8.9114308099228693e-13,6.7592532001919324e-05,1.6807749583307253e-05,2.9993506950586161e-07,1.7638471826483161e-07,3.8572407857011908e-11,1.8317407148241869e-10,8.6577587269283459e-07,1.2820725821716615e-13,3.7387165024944948e-10,1.6001743864268235e-11,1.9486071563947172e-07,2.2289610671307613e-10,1.6725776882324763e-10,5.3539256682893821e-10,5.356077954262701e-15,3.4414239551658055e-16,2.3672285202706783e-10,1.3632808380090671e-19,4.5606272905650749e-14,1.1717394403320171e-08,3.0328600708821052e-15,1.6513525958882515e-06
9.916084737276368e-07,0.4671629643591389,154.0,0.0,0.0,0.0,0.8468147878702994,1.0,18.964759011107393,0.0095297277588944507,0.020891803127680325,0.0085583854843925174,0.0050305411184948159,1.4398113962057574e-08,7.1271173279818104e-09,0.0050573632344726631,3.9831512957350257e-12,0.0057576022929187775,9.5742471138376243e-05,1.0498693876245048e-10,0.038725425850411242,1.2943778840073878e-12,1.9325767829996727e-06,0.0029754790634632013,0.0049101859451222678,1.6433467205011806e-06,1.1045543927875902e-06,0.029098458549054327,2.1326390585304993e-05,0.00015898345145812673,0.00017685659418459221,0.025345139545629874,0.00089548738964713968,0.0036399260560593498,1.3919809335813282e-11,2.3812756552249054e-07,2.0365638983220692e-07,0.001217556186325407,3.0602288456411501e-07,4.5382196287371067e-08,1.5103932874086967e-10,1.6667077252410437e-05,1.350428756141937e-06,3.4824049119864843e-05,1.4831409592584517e-05,2.9119346571074663e-06,0.00016236015701017129,5.1882429207840022e-06,3.0523752708780802e-05,9.181551540860802e-13,7.1348809703179148e-05,1.7740984553773486e-05,3.1665473161863573e-07,1.86213615466638e-07,4.0722600701351879e-11,1.9360617376693723e-10,9.1509481128965653e-07,1.3550009410229181e-13,3.9452140308251893e-10,1.6885568344205615e-11,2.0957119930934964e-07,2.3971560831172593e-10,1.7987886117971381e-10,5.7579263808410102e-10,5.6545411099257622e-15,3.7011096169338429e-16,2.545632623745012e-10,1.4660233039833022e-19,4.9043349768163096e-14,1.2269784017338547e-08,3.2018637700768714e-15,1.7855242454477516e-06
9.999999999999997e-07,0.4671617721537182,154.0,0.0,0.0,0.0,0.84569756121715767,1.0,18.964462632887429,0.0095735531098222939,0.020883986983260775,0.0085409646463188681,0.0050202321161543252,1.4392519535847117e-08,7.1186804607088926e-09,0.0050963580141495076,3.9778962231059124e-12,0.0058027833576591564,9.5705270276389234e-05,1.0477179080222188e-10,0.039114689899808965,1.2938749536668174e-12,1.9286430289639687e-06,0.0029865519714688403,0.004955251077578323,1.6494384425656219e-06,1.1086488760352744e-06,0.029429200259033426,2.1509630655432882e-05,0.00016215132772308161,0.00018060007969837398,0.025600974290936326,0.00089579694279835016,0.0036855942383821373,1.4077806493432703e-11,2.4000161829162256e-07,2.052311935854633e-07,0.001237347758956512,3.0950302018903558e-07,4.6122745294709117e-08,1.5256429815480605e-10,1.6858383606910214e-05,1.3641937625016665e-06,3.5293325372076601e-05,1.5031239914660794e-05,2.9519248366428132e-06,0.00016596787396139668,5.26008703543448e-06,3.1288727927988228e-05,9.3076436220794492e-13,7.313626673637741e-05,1.8185507930312955e-05,3.2461188034836875e-07,1.9089121910210136e-07,4.1745911134074361e-11,1.9857433344689868e-10,9.3858251524183595e-07,1.3897334639024664e-13,4.0436210344578445e-10,1.7306757662994572e-11,2.1670325352021063e-07,2.4786995221744822e-10,1.859977540031341e-10,5.9537919020616513e-10,5.796580680932252e-15,3.8270090668839078e-16,2.6321205119193365e-10,1.5158314571407095e-19,5.0709597987331332e-14,1.2530467648732003e-08,3.2822931714156801e-15,1.8505731353471998e-06
