Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993),C7H9(58),S(664),C7H9(925),C7H9(1327),C7H9(1328),C7H9(1363),C7H9(68),C7H9(1368),C7H9(1429),S(1505),S(1507),S(1506),S(1344),S(1550),S(1436),S(1669),S(1668),S(571),S(1345),S(1398),S(1815),S(1443),C7H15(32),C7H15(31),S(1930),S(1932),C4H9(23),C3H6(1916),S(1984)
7.234411115182211e-09,0.6847801573453911,154.0,0.0,0.0,0.0,0.99991147063290697,0.99999999998565936,18.999979500149689,1.4823353230792323e-05,3.5934709713670427e-05,1.5881266244035549e-05,2.0271287270397296e-05,3.2307911977592633e-11,1.6526090171288248e-10,7.1234261558826559e-07,2.0459554604439479e-14,5.886338152344707e-07,2.1879577855477051e-07,7.6023248364787624e-13,8.8453798377355389e-08,5.0225017169432109e-15,7.9845976541106248e-10,2.7678138768307982e-09,2.7707444884960407e-09,1.6892882917693671e-12,1.2362050009166007e-12,6.3491625431654516e-09,3.7577319852714729e-19,3.6610109730750669e-19,3.6611326090666155e-19,4.0031030648078358e-10,9.3261356171743727e-09,1.3154503730290379e-13,1.2721247302832797e-18,3.4397962568603349e-12,4.1356780885444647e-12,5.1161435537430524e-15,1.4239714167435571e-14,1.3024117694958433e-20,2.9737138412310676e-19,6.2197760492480365e-16,4.7672507829337887e-16,1.0707877028250957e-16,5.1215874736551458e-17,4.0443745839309419e-19,1.3936780132516092e-17,9.4930319868091533e-20,4.1949414184061983e-22,7.8925254147339376e-26,8.7805849933418604e-22,9.5048519236418373e-20,1.7487963035875545e-18,1.9392594086791727e-18,6.2988489479653522e-23,1.7035543939176096e-22,1.2406638500792292e-18,7.3366120850295067e-21,1.0305297523833958e-15,6.2845463698626855e-17,3.0017385917745947e-15,4.5671746997980848e-18,3.9075077050057689e-18,9.8164420527665538e-18,1.0880733707762958e-25,2.5228374641413947e-23,8.2062466222078092e-18,5.3230212547802238e-27,1.1801499026342387e-21,1.5033940765520017e-24,6.0850343058006553e-26,1.4562141091147025e-20,9.6496581748802883e-26,3.6915121574464024e-25,1.5124879037096326e-12,8.1456121085526542e-12,4.6815331461491947e-12,1.4429451258140317e-16,2.1296525197340586e-15,2.153589610860951e-15,2.3937091126891893e-17
7.489251101083315e-09,0.6847801544260869,154.0,0.0,0.0,0.0,0.99990834986063692,0.99999999998465616,18.999978753226554,1.5344886064619132e-05,3.7200185302130448e-05,1.641588441848032e-05,2.1009795963073804e-05,3.3445665239756423e-11,1.6526048662063774e-10,7.374374139824839e-07,2.0459490741409204e-14,6.0937068753460274e-07,2.265043659250652e-07,7.8792871871986054e-13,9.4794510185267035e-08,5.1994538753392518e-15,8.292465449421102e-10,2.9822729682958757e-09,2.9854310687986824e-09,1.8201861359950979e-12,1.3320200697036058e-12,6.8154904878313875e-09,4.5244947356128381e-19,4.4084223387151921e-19,4.4085742988427979e-19,4.4287425131914416e-10,9.9875759272523292e-09,1.505779025315981e-13,1.3536768882243792e-18,3.6575533327817717e-12,4.3966138914110097e-12,5.8916133448228405e-15,1.5378253687234188e-14,1.5460353664640483e-20,3.290248608973719e-19,7.1143918150526408e-16,5.4082754472466664e-16,1.2499197929741859e-16,6.1068268738446272e-17,4.8481078704537097e-19,1.6498819412285736e-17,1.1790002526669088e-19,5.3505059596220731e-22,9.460999676930673e-26,1.098329308608382e-21,1.1497231597306808e-19,1.937074824462128e-18,2.1592886619734578e-18,6.9770867296514932e-23,1.856363571083122e-22,1.3514164186681333e-18,7.6427016728530835e-21,1.0735201152215383e-15,6.5479187924750289e-17,3.2495057674327987e-15,4.9442030725364662e-18,4.2300928313343415e-18,1.0626953630282778e-17,1.2115266739608533e-25,2.731139948631237e-23,8.7551164059738947e-18,5.679048274114183e-27,1.2590837437071045e-21,1.8694514662431567e-24,6.7754450910284917e-26,1.6420977174734514e-20,1.0881430129409391e-25,4.369410899852543e-25,1.6224966440950156e-12,8.5969862837357211e-12,5.1231282809094094e-12,1.6569292796813388e-16,2.3302265929931085e-15,2.3573621214922552e-15,2.7135528499147322e-17
7.744091086984418e-09,0.6847801515068662,154.0,0.0,0.0,0.0,0.99990522893714595,0.99999999998361899,18.999978006294011,1.5866375658059855e-05,3.8465635449976281e-05,1.695049107242964e-05,2.1748288643637514e-05,3.4583395617924617e-11,1.6525987979103382e-10,7.6253212241696272e-07,2.0459426893104139e-14,6.3010749608953624e-07,2.342127977915717e-07,8.156243527396028e-13,1.0135463040215108e-07,5.3764026035248718e-15,8.6003448537111138e-10,3.2048448435483591e-09,3.208239095824062e-09,1.9560359551326172e-12,1.4314608496999313e-12,7.2991172624075932e-09,5.4121570929029447e-19,5.2737729298559013e-19,5.2739613031993239e-19,4.883416602497967e-10,1.0671650796312739e-08,1.7160379694017502e-13,1.4378770042713181e-18,3.880230647489285e-12,4.6633681899659881e-12,6.7522606428899687e-15,1.6562888915707241e-14,1.8243772273461097e-20,3.62841397070256e-19,8.1015020951109943e-16,6.108605589040899e-16,1.4512865940485151e-16,7.2355684868144495e-17,5.7743014761417584e-19,1.9422688878222376e-17,1.4531461077363744e-19,6.766908431300151e-22,1.126845398422866e-25,1.3634597107752578e-21,1.3817059759289723e-19,2.1401940316826672e-18,2.3975701474889888e-18,7.7087919862617464e-23,2.0176258531977367e-22,1.4682202432595094e-18,7.9488821567246078e-21,1.1165231874786756e-15,6.8113711640803735e-17,3.5074069414230503e-15,5.3366543833489641e-18,4.5658743677073165e-18,1.147055743040097e-17,1.3452208810288074e-25,2.947947177094882e-23,9.3186348757605031e-18,6.0445772340893176e-27,1.3401242408196315e-21,2.3066525885144039e-24,7.5231279811699454e-26,1.8443029193230738e-20,1.2221358924083132e-25,5.1435599431304657e-25,1.7363207795451903e-12,9.0546881562032381e-12,5.5885245853739547e-12,1.8941717035063269e-16,2.5415709105402311e-15,2.5722003751277645e-15,3.0629464587533576e-17
7.998931072885521e-09,0.6847801485877293,154.0,0.0,0.0,0.0,0.99990210786248446,0.99999999998254785,18.999977259352043,1.6387822014485255e-05,3.9731060065046601e-05,1.7485086152214973e-05,2.2486765237617398e-05,3.5721102873000089e-11,1.65259526317408e-10,7.8762674080849231e-07,2.0459362982680148e-14,6.508442408307471e-07,2.4192107359298877e-07,8.4331938416710123e-13,1.0813415327168684e-07,5.5533475717407784e-15,8.9082319447668656e-10,3.4355297104840584e-09,3.439168783755736e-09,2.096837875831225e-12,1.5345274337993475e-12,7.8001202211352395e-09,6.434679821252776e-19,6.2706995416159547e-19,6.2709313796093903e-19,5.3680785966007293e-10,1.1378359597001561e-08,1.9475772856300892e-13,1.5246711712320855e-18,4.1076981201161747e-12,4.9357827375688961e-12,7.7041453695699426e-15,1.779382852696308e-14,2.1409542202132812e-20,3.988922863896306e-19,9.1872096765845542e-16,6.8713517745816625e-16,1.6767602622545042e-16,8.5224717825351021e-17,6.8363679247050981e-19,2.2745477172860942e-17,1.7784126455957946e-19,8.4917234916019742e-22,1.3341062786978129e-25,1.6807269534880096e-21,1.6504772398985119e-19,2.3589340918388879e-18,2.6551183697601801e-18,8.4967758692424476e-23,2.1876458936414184e-22,1.5912892377170003e-18,8.2551353441526435e-21,1.1595364133448217e-15,7.0748874311179756e-17,3.7754446701290849e-15,5.7445325243801408e-18,4.9148556451097056e-18,1.2347260198123043e-17,1.489725206918161e-25,3.1732608830025062e-23,9.8967412033868294e-18,6.419568677869387e-27,1.4232626460003032e-21,2.8256963233877492e-24,8.3312663025446762e-26,2.0637173491286436e-20,1.3675326583930824e-25,6.0241362091673688e-25,1.853954553690707e-12,9.5184184026959541e-12,6.0780261883132493e-12,2.1563430438501146e-16,2.7638192624727024e-15,2.7982537374518734e-15,3.4434474979170505e-17
8.253771058786625e-09,0.6847801456686755,154.0,0.0,0.0,0.0,0.99989898663670351,0.99999999998144273,18.999976512400629,1.6909225137265862e-05,4.0996459055183974e-05,1.80196696041231e-05,2.3225225670594952e-05,3.68587870478901e-11,1.6525905717296191e-10,8.127212695050861e-07,2.0459299117191947e-14,6.715809220461383e-07,2.4962919276787573e-07,8.7101380920294029e-13,1.1513307302453848e-07,5.730289022164077e-15,9.2161233571235765e-10,3.6743277207695913e-09,3.6782202906566966e-09,2.2425919900616051e-12,1.6412198897404244e-12,8.318576715260482e-09,7.606853607654576e-19,7.4136516911521605e-19,7.4139350949219307e-19,5.8836817025975821e-10,1.2107701696630214e-08,2.2017827132437811e-13,1.6141238942238237e-18,4.3398284854482185e-12,5.2137028115370457e-12,8.7534954142480877e-15,1.9071281180627268e-14,2.499454552718355e-20,4.3724882527410989e-19,1.0377767447341029e-15,7.6996543180845712e-16,1.9282817125371726e-16,9.9828901835247943e-17,8.0484398475050359e-19,2.6506209434569934e-17,2.1620323612616327e-19,1.0577650809884571e-21,1.5706405823509966e-25,2.0580980054633575e-21,1.9603492071365717e-19,2.5940914307915956e-18,2.9329705786794262e-18,9.3439080721093495e-23,2.3667417871888021e-22,1.7208470631736265e-18,8.5614456098763685e-21,1.2025575973416358e-15,7.3384538034109781e-17,4.053621120512868e-15,6.1678407943401992e-18,5.2770394868394255e-18,1.3257067621349776e-17,1.6456216285128625e-25,3.4070825281701763e-23,1.0489382712595301e-17,6.8039884370246709e-27,1.5084913836927785e-21,3.4381797618327393e-24,9.2031147522964818e-26,2.3012541376083277e-20,1.5249384087672825e-25,7.0219170090794702e-25,1.9753921825437145e-12,9.9878906297345029e-12,6.5919243153369481e-12,2.4451627739867117e-16,2.9970995022620715e-15,3.0356657895514713e-15,3.8566287289400171e-17
8.508611044687728e-09,0.684780142749705,154.0,0.0,0.0,0.0,0.99989586525985374,0.99999999998030364,18.999975765439753,1.7430585029771976e-05,4.2261832328235116e-05,1.8554241374363811e-05,2.396366986823713e-05,3.7996448021480074e-11,1.6525858523988787e-10,8.3781570859322393e-07,2.0459235250010598e-14,6.9231753980761046e-07,2.5733715475490287e-07,8.9870762536624215e-13,1.2235138387544732e-07,5.9072268643082472e-15,9.524016443371284e-10,3.92123895360752e-09,3.9253937022549102e-09,2.3932983457492313e-12,1.7515382527926492e-12,8.8545640929827048e-09,8.944516629207537e-19,8.7181049212323978e-19,8.7184491554878106e-19,6.4311790657796388e-10,1.2859676455998136e-08,2.4800834987009031e-13,1.7062308052746676e-18,4.5764978298950542e-12,5.496977881099431e-12,9.9067435878999953e-15,2.0395455493346572e-14,2.9037792528186679e-20,4.7798231354466624e-19,1.1679610789927265e-15,8.5966881421970153e-16,2.2078762958124765e-16,1.1633034509614747e-16,9.4255473846848236e-19,3.0746337900313587e-17,2.6119616541452007e-19,1.3084208718407352e-21,1.8393814318022952e-25,2.5044465534061996e-21,2.3159754497894142e-19,2.8464822181037783e-18,3.232191641364153e-18,1.0253129476194399e-22,2.5552483107061606e-22,1.8571294852185579e-18,8.867800299453325e-21,1.2455849609523903e-15,7.6020591098813494e-17,4.3419380095490209e-15,6.6065818068207774e-18,5.652428129735366e-18,1.4199984147878158e-17,1.8135076180514408e-25,3.6494132556906935e-23,1.1096515499434512e-17,7.1978080329619294e-27,1.5958041398882821e-21,4.1568599475169271e-24,1.0142014685214413e-25,2.5578591424428898e-20,1.6949799282862286e-25,8.1484488591680689e-25,2.1006278504599278e-12,1.0462833483331546e-11,7.1304951826380884e-12,2.7624100313984867e-16,3.2415325781261074e-15,3.2845733839971245e-15,4.3040805871016574e-17
8.763451030588832e-09,0.6847801398308176,154.0,0.0,0.0,0.0,0.99989274373198589,0.9999999999791308,18.999975018469389,1.7951901695373632e-05,4.3527179792050888e-05,1.9088801409118173e-05,2.4702097756248265e-05,3.9134085710920995e-11,1.6525811415394784e-10,8.6291005821349062e-07,2.0459171379226335e-14,7.130540942318826e-07,2.650449589927514e-07,9.2640082987070687e-13,1.2978908002264061e-07,6.0841610852877035e-15,9.8319091971588161e-10,4.1762634233598825e-09,4.1806890395821851e-09,2.5489569511818439e-12,1.8654825291877704e-12,9.4081596994763271e-09,1.0464627686578978e-18,1.0200632712121831e-18,1.0201048331122557e-18,7.0115237689967594e-10,1.3634283229154231e-08,2.783953981369528e-13,1.8010035942041944e-18,4.8175856281972281e-12,5.7854616502805314e-12,1.1170535081441981e-14,2.1766560042010118e-14,3.3580538593003839e-20,5.2116405427190052e-19,1.3099363557141436e-15,9.5656622851125122e-16,2.5176574434813566e-16,1.3490015358539609e-16,1.0983670581698056e-18,3.5509898328852668e-17,3.1369497120670494e-19,1.6078584540507064e-21,2.143447323236039e-25,3.0296546302205044e-21,2.7223776359236647e-19,3.116942987685009e-18,3.553874906336688e-18,1.1227454343715945e-22,2.7535178470548168e-22,2.0003850524402295e-18,9.1741894022356692e-21,1.2886170967101861e-15,7.8656945101599874e-17,4.6403966536436413e-15,7.0607575653024374e-18,6.04102328850725e-18,1.5176013122173866e-17,1.9939966280359987e-25,3.9002539251012964e-23,1.1718103488758459e-17,7.6010040653645789e-27,1.6851957264765321e-21,4.9957645508179655e-24,1.1151396825455371e-25,2.8345138555418423e-20,1.8783076151265615e-25,9.416114582209565e-25,2.2296557111220528e-12,1.0942990442237945e-11,7.6940002023458295e-12,3.109925832921172e-16,3.4972326280176329e-15,3.5451067371756022e-15,4.7874109157968669e-17
9.018291016489935e-09,0.6847801369120134,154.0,0.0,0.0,0.0,0.99988962205315102,0.99999999997792388,18.999974271489524,1.8473175137440616e-05,4.4792501354486193e-05,1.9623349654573546e-05,2.5440509260335037e-05,4.0271700033368226e-11,1.6525764293183344e-10,8.8800431850485938e-07,2.0459107505425588e-14,7.3379058543444522e-07,2.7275260492012451e-07,9.5409341993011671e-13,1.3744615564798378e-07,6.2610916722178768e-15,1.0139800103841012e-09,4.4394010944185001e-09,4.4441062738583025e-09,2.709567784134812e-12,1.9830527027778543e-12,9.9794408768997533e-09,1.218529286872585e-18,1.1878932917442814e-18,1.1879431898597627e-18,7.6256688329801588e-10,1.4431521363459663e-08,3.1149131735598158e-13,1.8984539568516921e-18,5.0629746214378828e-12,6.0790119021820651e-12,1.2551725479701744e-14,2.318480337524023e-14,3.8666305145794161e-20,5.6686535329994739e-19,1.4643835586401485e-15,1.060981773967922e-15,2.8598264423095009e-16,1.5571846407200698e-16,1.2739751458419109e-18,4.0843559452813901e-17,3.7465777168226442e-19,1.9636229845598799e-21,2.4861444818949282e-25,3.6446785998116485e-21,3.1849577135143294e-19,3.4063303420246066e-18,3.8991417851481178e-18,1.2269969259937119e-22,2.9619205630195407e-22,2.1508752341294286e-18,9.4806050132866745e-21,1.3316528926556605e-15,8.1293530200760124e-17,4.9489980498036913e-15,7.5303695868216336e-18,6.442826261550224e-18,1.6185157015379398e-17,2.1877178564839225e-25,4.1596051714930688e-23,1.235411707135057e-17,8.0135573280721812e-27,1.7766618852379131e-21,5.9702551164553659e-24,1.2234779953741133e-25,3.1322369493066982e-20,2.075596505541188e-25,1.0838168907164538e-24,2.3624698900757234e-12,1.142811888986315e-11,8.2826869077132277e-12,3.4896125209993612e-16,3.7643074058131037e-15,3.8173898442976625e-15,5.3082438484557275e-17
9.52797098829214e-09,0.6847801310746545,154.0,0.0,0.0,0.0,0.99988337824278273,0.99999999997540812,18.999972777501188,1.9515592364448145e-05,4.7323066406662857e-05,2.0692410562414098e-05,2.6917282819543338e-05,4.2546858245927136e-11,1.6525670039814616e-10,9.3819257162867391e-07,2.045897974857452e-14,7.75263378613794e-07,2.8816741959842801e-07,1.0094767455681961e-12,1.5341842195210378e-07,6.6149418923955132e-15,1.0755572422834795e-09,4.9900156815932746e-09,4.9953061028782942e-09,3.0456459115538945e-12,2.2290705800221655e-12,1.1175369292746408e-08,1.6308643218804719e-18,1.5901420797973385e-18,1.5902129111733891e-18,8.9591717088463632e-10,1.6093889060621377e-08,3.8644699496925919e-13,2.1014341773558431e-18,5.5662078924404464e-12,6.6807688484880715e-12,1.569512033072244e-14,2.6163540474776702e-14,5.0656435387430238e-20,6.6611186344496329e-19,1.8135402257196556e-15,1.2936830329693711e-15,3.6507214874784704e-16,2.0488216131614608e-16,1.6920145041291454e-18,5.342609290274832e-17,5.2641015988429562e-19,2.8804618873221161e-21,3.301943677463553e-25,5.1958617224673474e-21,4.3029480481643139e-19,4.0454431890042503e-18,4.6650965239636045e-18,1.4572391190417583e-22,3.410727558580621e-22,2.4746935737224791e-18,1.0093493867548393e-20,1.417732382096119e-15,8.6567200051281635e-17,5.5966316075898896e-15,8.5159062349856288e-18,7.2860589165781458e-18,1.8302795456486916e-17,2.6174772758520212e-25,4.7038409110176129e-23,1.3669334485419064e-17,8.8666794157055601e-27,1.9658054749219148e-21,8.397095589656104e-24,1.4638203203534479e-25,3.795229982249024e-20,2.5149349819130246e-25,1.4204687975567535e-24,2.63943354058867e-12,1.2412404223630583e-11,9.5365112149723302e-12,4.3535135505950172e-16,4.3329733928345122e-15,4.3976635196129429e-15,6.4690126778430433e-17
9.999999999999999e-09,0.6847801252376272,154.0,0.0,0.0,0.0,0.99987759513565078,0.99999999997295708,18.999971393842287,2.048085021658012e-05,4.9666600769186347e-05,2.1682455425254221e-05,2.8284905271758467e-05,4.4653862263153051e-11,1.6525582739832901e-10,9.8467301248731416e-07,2.045886141834139e-14,8.1367227886699197e-07,3.0244294396924067e-07,1.0607665856040723e-12,1.6899340364158224e-07,6.9426394708084125e-15,1.1325840434025417e-09,5.5288996936057281e-09,5.5347632231392612e-09,3.3745646959359162e-12,2.4698502689728779e-12,1.2346863020333516e-08,2.1061058512952205e-18,2.05385339203917e-18,2.0539497273924435e-18,1.0324786712845416e-09,1.7714189230111505e-08,4.6723006991959851e-13,2.2990957258154626e-18,6.0464471163155894e-12,7.254738420175617e-12,1.9102076573451717e-14,2.9092604369511899e-14,6.4209408802451934e-20,7.6776654935045554e-19,2.1889859690421028e-15,1.5394928542508247e-15,4.5239263541305325e-16,2.6054146810680849e-16,2.1699005275684273e-18,6.7667317760718542e-17,7.0934164440283173e-19,4.0318467497113386e-21,4.2345332500718586e-25,7.0960754356431424e-21,5.6049813786385181e-19,4.7143343410215387e-18,5.4710406781677405e-18,1.6982120909390697e-22,3.8668462792675282e-22,2.8034576377283052e-18,1.0661149059099634e-20,1.4974586121802504e-15,9.145164966454422e-17,6.2326153663547076e-15,9.4837202321741328e-18,8.1141294739725044e-18,2.0382157437675561e-17,3.0696738292269633e-25,5.2382395566530788e-23,1.4938649109510143e-17,9.690026438323822e-27,2.1483477214693088e-21,1.1323872820867412e-23,1.7167105797895841e-25,4.4960674158810558e-20,2.9793516044823415e-25,1.8034689382915939e-24,2.9093833993376567e-12,1.3339441978596687e-11,1.0789879199887596e-11,5.2897837297784585e-16,4.9012179213957844e-15,4.978170484080212e-15,7.6952562684426822e-17
1.0037650960094347e-08,0.6847801252376272,154.0,0.0,0.0,0.0,0.99987713382915555,0.99999999997275657,18.99997128347459,2.0557836737748187e-05,4.9853526747685426e-05,2.1761423667566132e-05,2.8393989951504608e-05,4.4821921996471265e-11,1.6525575776092529e-10,9.8838046899857415e-07,2.0458851979383133e-14,8.1673592020699168e-07,3.0358159429993747e-07,1.0648575799903398e-12,1.702681359283131e-07,6.9687774217751249e-15,1.1371326505283854e-09,5.5730818905889802e-09,5.5789924228817844e-09,3.4015322206870896e-12,2.4895915136466437e-12,1.2442968018024868e-08,2.1482979965461711e-18,2.0950259521013604e-18,2.0951246109194525e-18,1.0439310642277446e-09,1.7846774197852373e-08,4.7417644855486789e-13,2.3152650129169233e-18,6.0853186437251094e-12,7.301184625253062e-12,1.9395816148135397e-14,2.9333334886010381e-14,6.5401607041004887e-20,7.762923257623398e-19,2.2212332592244095e-15,1.5604196196746153e-15,4.5998831972862496e-16,2.6544062096571594e-16,2.2121602522033819e-18,6.8921038908924144e-17,7.2592459882580215e-19,4.1381874857420822e-21,4.3170026713687371e-25,7.269633090512423e-21,5.7211522415999967e-19,4.7710548473589851e-18,5.5395601080778733e-18,1.7186461972345063e-22,3.9049861571799629e-22,2.830934900493063e-18,1.070642835057126e-20,1.5038180029083566e-15,9.1841259837562396e-17,6.2848428965506284e-15,9.5631981574890396e-18,8.1821315779536213e-18,2.0552909143719836e-17,3.1081184906018198e-25,5.2821229601361559e-23,1.5042013660361357e-17,9.757074350301196e-27,2.1632127498945013e-21,1.1589238638340646e-23,1.7382107003005026e-25,4.5557860952966703e-20,3.0189247661334256e-25,1.8372781580874481e-24,2.9314713532965201e-12,1.3413985015832331e-11,1.0893712299871181e-11,5.3705097398640943e-16,4.9482840049933184e-15,5.0262805645983949e-15,7.7996559605075623e-17
1.0547330931896554e-08,0.6847801194009309,154.0,0.0,0.0,0.0,0.99987088881267638,0.99999999996996924,18.999969789409569,2.1599908284290568e-05,5.2383881640539935e-05,2.2830388539786353e-05,2.9870630061924153e-05,4.7096890622374168e-11,1.6525481502578727e-10,1.0385680115924206e-06,2.0458724197854183e-14,8.5820821103035112e-07,3.1899512453517789e-07,1.1202359009087596e-12,1.8799525046586591e-07,7.3225981572998931e-15,1.198705818779084e-09,6.1885986090214686e-09,6.1951641825324572e-09,3.7772260284620758e-12,2.7646150038675859e-12,1.3782855681556774e-08,2.7896629076563979e-18,2.7209677117254279e-18,2.7211027913455208e-18,1.2073707597704185e-09,1.9690171322827362e-08,5.7604934915874538e-13,2.5400400024430488e-18,6.6194729597296287e-12,7.9392512650262508e-12,2.3715931827247293e-14,3.2695854516855976e-14,8.3332371043299752e-20,8.9797724018751413e-19,2.6935460831166258e-15,1.8638780215071631e-15,5.7280132723313567e-16,3.3915777209868371e-16,2.851493381521672e-18,8.7800341430567012e-17,9.8424507488843342e-19,5.8333635558201837e-21,5.5646549307574433e-25,9.9992524974983302e-21,7.4975788487030729e-19,5.5907014776560995e-18,6.5324589435632496e-18,2.0139336922997909e-22,4.4483050327095784e-22,3.2221620885831787e-18,1.1319383754618415e-20,1.5899062648426697e-15,9.711549036174882e-17,7.0136340246342119e-15,1.0672248553559336e-17,9.1310469841975479e-18,2.2935502167215103e-17,3.6652109770211886e-25,5.8944523700339514e-23,1.6472049219793904e-17,1.0684673778962162e-26,2.3688685555552601e-21,1.5723789516516673e-23,2.0497638566963491e-25,5.4235437823211709e-20,3.5939529277027057e-25,2.3483649881161106e-24,3.23853556484753e-12,1.4431329111203084e-11,1.2355862303280103e-11,6.5579408879447983e-16,5.6109135974093031e-15,5.7040500257924069e-15,9.3136428383103133e-17
