Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65)
5.814599460526079e-14,1.1980158806782908,154.0,0.0,0.0,0.0,0.99999985988418905,1.0,18.99999999999833,9.3225046115616435e-09,2.1005009748140436e-08,2.1004563556192143e-08,1.0563208414244671e-12,2.7579761106413958e-15,8.3556207626196033e-08,1.9289681743272065e-09,1.9628980898587182e-10,3.1005794849458144e-09,6.1326687765727509e-13,1.1622522932551177e-20,9.5210534959037637e-15,4.6801156268110836e-21,5.8949365306800495e-15,1.0172662880998259e-18,1.0172821967304045e-18,1.3866398143308642e-23,2.0422324353242969e-24,5.838855464567551e-23
6.767263438206084e-14,1.1980158806782866,154.0,0.0,0.0,0.0,0.99999983694584538,1.0,18.99999999999774,1.0849903512676277e-08,2.4446356202413379e-08,2.4445748295215409e-08,1.4306647387746776e-12,3.2104189868951188e-15,9.6313838934656963e-08,2.5961046918856775e-09,2.2700125270120798e-10,4.1729195301782383e-09,8.2753329149498033e-13,1.5742971362486885e-20,1.2853612030567237e-14,6.3155021971845463e-21,7.984556779745726e-15,1.6036227598085125e-18,1.6036515670305268e-18,2.5073409396143757e-23,3.7338126183394171e-24,9.2045889919682302e-23
7.71992741588609e-14,1.198015880678282,154.0,0.0,0.0,0.0,0.99999981401237348,1.0,18.999999999997062,1.2377302341239683e-08,2.7887671450196713e-08,2.7886875937466579e-08,1.8616310466076703e-12,3.6628577599491186e-15,1.0882271084759772e-07,3.3569296353965173e-09,2.5731886995683356e-10,5.3958522221670475e-09,1.0728483457129665e-12,2.0486878333602732e-20,1.6671839281286067e-14,8.1878958040868366e-21,1.0390494301314318e-14,2.3806218064248898e-18,2.3806699639740575e-18,4.1856098197028909e-23,6.3014509712475754e-24,1.3664750110394663e-22
8.672591393566096e-14,1.1980158806782768,154.0,0.0,0.0,0.0,0.99999979108368153,1.0,18.999999999996302,1.3904701097259225e-08,3.1328955848004326e-08,3.1327946500401724e-08,2.3492023473635337e-12,4.1152924767094018e-15,1.2108767387651074e-07,4.2096161894157611e-09,2.8724771094608519e-10,6.7664411804913845e-09,1.3488555592668558e-12,2.58540520644751e-20,2.097091285032596e-14,1.0294575281152259e-20,1.3112716641426714e-14,3.3750892166316283e-18,3.375164940284112e-18,6.5721853017890847e-23,1.000179946611587e-23,1.9373390247046717e-22
9.625255371246102e-14,1.198015880678271,154.0,0.0,0.0,0.0,0.99999976815967828,1.0,18.999999999995449,1.5432099780742138e-08,3.4770209748258182e-08,3.4768960001470931e-08,2.8933612288311835e-12,4.5677231835105283e-15,1.3311348398964049e-07,5.1523731456855362e-09,3.1679276112685992e-10,8.2818072588885585e-09,1.6552025423830284e-12,3.1844300832575287e-20,2.5746072153968008e-14,1.263285069236678e-20,1.6151191356932892e-14,4.6138478645947648e-18,4.6139613054436161e-18,9.8318077429282859e-23,1.5122771421367521e-23,2.6484556861305687e-22
1.0577919348926108e-13,1.1980158806782644,154.0,0.0,0.0,0.0,0.99999974524027557,1.0,18.999999999994511,1.6959498391695527e-08,3.8211433499333618e-08,3.8209916458118301e-08,3.4940902841542167e-12,5.0201499261558289e-15,1.4490480441352595e-07,6.1834442246313674e-09,3.4595894202354222e-10,9.9391274546447058e-09,1.9915409513666207e-12,3.8457432974333965e-20,3.0992617656786889e-14,1.5200062987098909e-20,1.9505886015380102e-14,6.1237177125504719e-18,6.1238811173407472e-18,1.4142178267320243e-22,2.1983007601720804e-23,3.5152293457541144e-22
1.1530583326606115e-13,1.1980158806782577,154.0,0.0,0.0,0.0,0.99999972232538581,1.0,18.999999999993488,1.8486896930126332e-08,4.1652627445604882e-08,4.1650815887782026e-08,4.1513721118330225e-12,5.4725727499266541e-15,1.5646620742394436e-07,7.3011074008510529e-09,3.7475111203424972e-10,1.1735633824401357e-08,2.357526442953512e-12,4.5693256885164425e-20,3.6705910100850187e-14,1.7993583651649656e-20,2.3176768194895559e-14,7.9315158172491081e-18,7.9317436784661137e-18,1.9692987301686882e-22,3.0931343989480694e-23,4.5530639621056255e-22
1.3435911281966127e-13,1.1980158806782417,154.0,0.0,0.0,0.0,0.99999967650880506,1.0,18.999999999991182,2.1541693789447436e-08,4.8534927281506606e-08,4.8532443735881359e-08,5.6355245050083031e-12,6.3774068193700577e-15,1.7891710621315552e-07,9.7894891997579467e-09,4.3123254227412171e-10,1.5735402156274645e-08,3.1770810233181728e-12,6.2032213890219713e-20,4.9514475475100313e-14,2.4249186584884304e-20,3.1466965481765251e-14,1.2548150587927817e-17,1.2548560517811074e-17,3.5329442862432902e-22,5.6635454631441394e-23,7.2035299915474959e-22
1.5341239237326139e-13,1.1980158806782235,154.0,0.0,0.0,0.0,0.99999963070927189,1.0,18.999999999988535,2.4596490358758543e-08,5.5417111932685122e-08,5.5413843685155437e-08,7.3456793033661302e-12,7.282225743788678e-15,2.0050100642691697e-07,1.2604402234574986e-08,4.8627468725267575e-10,2.0260029408051816e-08,4.1111897982261316e-12,8.0859640189269954e-20,6.4135830404605608e-14,3.1379228779813089e-20,4.1021524049445437e-14,1.8678230982611347e-17,1.8678911251417258e-17,5.8465907520736364e-22,9.5609730704683032e-23,1.0723077872981332e-21
1.724656719268615e-13,1.1980158806782033,154.0,0.0,0.0,0.0,0.99999958492614693,1.0,18.999999999985551,2.7651286638110755e-08,6.2299184014751158e-08,6.2295015874896233e-08,9.2816974874404096e-12,8.1870298670950001e-15,2.2125138939838965e-07,1.5733236656506748e-08,5.3991422340956604e-10,2.5289246803685872e-08,5.1572373845592817e-12,1.0217400506554119e-19,8.0534952708283955e-14,3.9363745941877701e-20,5.1840184891383864e-14,2.6536190017238189e-17,2.6537251373127247e-17,9.0967700477685364e-22,1.5167888427756504e-22,1.5234925859259697e-21
1.9151895148046162e-13,1.1980158806781802,154.0,0.0,0.0,0.0,0.99999953915881468,1.0,18.999999999982233,3.0706082627553274e-08,6.9181146083598555e-08,6.9175960444301587e-08,1.1443440123238463e-11,9.0918195253502294e-15,2.4120044359279271e-07,1.9163869540895259e-08,5.9218689263239073e-10,3.0803568237600627e-08,6.3126681075351009e-12,1.2597377874339102e-19,9.8677712583799805e-14,4.8183229554792236e-20,6.3922689159000175e-14,3.6336415160533232e-17,3.6337992468042518e-17,1.3482054054532869e-21,2.2910210383268377e-22,2.0862286535830514e-21
2.1057223103406174e-13,1.1980158806781553,154.0,0.0,0.0,0.0,0.99999949340668348,1.0,18.999999999978584,3.3760878327133463e-08,7.6063000636763474e-08,7.6056677532475613e-08,1.3830768362201817e-11,9.9965950469421362e-15,2.6037911438211723e-07,2.288464614090487e-08,6.4312752599790549e-10,3.678426014230224e-08,7.5749846418631806e-12,1.5225743238787658e-19,1.1853084993815198e-13,5.7818616507932301e-20,7.7268778158275399e-14,4.8293248531051919e-17,4.8295502222163522e-17,1.9211331002189678e-21,3.3255801136372465e-22,2.7728366985807491e-21
2.2962551058766186e-13,1.1980158806781283,154.0,0.0,0.0,0.0,0.99999944766918414,1.0,18.999999999974598,3.6815673736896862e-08,8.2944750114755718e-08,8.2937167278428988e-08,1.6443543441157797e-11,1.0901356752760436e-14,2.7881715201783581e-07,2.6884361819884218e-08,6.9277006696326434e-10,4.3213312446880334e-08,8.9417466807031563e-12,1.8102343810422189e-19,1.4006195224339198e-13,6.8251278935943705e-20,9.1878193346449243e-14,6.2620987081385909e-17,6.262410444277519e-17,2.6502312854449566e-21,4.6713010383237182e-22,3.5956368956137864e-21
2.48678790141262e-13,1.1980158806780987,154.0,0.0,0.0,0.0,0.99999940194576864,1.0,18.999999999970296,3.9870468856887364e-08,8.9826396902362695e-08,8.9817429821079312e-08,1.9281626682261579e-11,1.1806104956368237e-14,2.965431578536839e-07,3.1152244642791491e-08,7.4114759401636066e-10,5.0073410594872165e-08,1.0410569632036232e-11,2.1227026893717952e-19,1.6323943290881731e-13,7.9463014267610416e-20,1.0775067632882118e-13,7.953388277286542e-17,7.9538079090211508e-17,3.5580246791844065e-21,6.3829266689632669e-22,4.5669489025299586e-21
2.677320696948621e-13,1.1980158806780667,154.0,0.0,0.0,0.0,0.99999935623590952,1.0,18.999999999965659,4.2925263687147184e-08,9.6707943329923078e-08,9.6697465299251593e-08,2.2344879492939105e-11,1.271083996416944e-14,3.1358462876386478e-07,3.5677938647265504e-08,7.8829234274140699e-10,5.7347908654573392e-08,1.1979123345224442e-11,2.459963988704021e-19,1.8803251021151471e-13,9.1436035505157789e-20,1.2488596885567586e-13,9.9246142729361939e-17,9.9251662308246114e-17,4.6676817044521693e-21,8.5189717973316375e-22,5.6990918765788109e-21
2.867853492484622e-13,1.198015880678033,154.0,0.0,0.0,0.0,0.99999931053909974,1.0,18.999999999960707,4.5980058227716997e-08,1.0358939167456974e-07,1.0357727385167839e-07,2.5633163365835047e-11,1.3615562075572205e-14,3.2996799978340984e-07,4.0451487784274148e-08,8.3423572729299273e-10,6.5020803505612108e-08,1.364513086836512e-11,2.8220030282586969e-19,2.1441118679171473e-13,1.0415296173862839e-19,1.4328381281933817e-13,1.2197192936706952e-16,1.2197904644756828e-16,6.0029212923122183e-21,1.1141592065063921e-21,7.004384489854377e-21
3.0583862880206233e-13,1.198015880677997,154.0,0.0,0.0,0.0,0.99999926485485124,1.0,18.999999999955428,4.9034852478635893e-08,1.1047074416144384e-07,1.1045685561700025e-07,2.9146339878762811e-11,1.4520271583148577e-14,3.45718685084246e-07,4.5463320485574466e-08,8.7900836131407596e-10,7.3076710033045065e-08,1.5406367234545238e-11,3.2088045666333867e-19,2.4234622967909906e-13,1.1759680888086252e-19,1.6294395025134431e-13,1.479253605075333e-16,1.479343800864875e-16,7.5879332093575856e-21,1.4316457448525484e-21,8.4951449441672645e-21
3.2489190835566245e-13,1.1980158806779586,154.0,0.0,0.0,0.0,0.99999921918269408,1.0,18.999999999949836,5.2089646439941566e-08,1.1735200296488167e-07,1.1733621073376596e-07,3.2884270694652569e-11,1.5424968772790544e-14,3.6086111739252766e-07,5.0704234818228431e-08,9.2264007833181056e-10,8.1500837265073376e-08,1.7260658275168696e-11,3.6203533717977008e-19,2.7180915081769312e-13,1.3175098060913726e-19,1.8386612331971652e-13,1.7732050948093073e-16,1.7733176805342393e-16,9.4473094895039769e-21,1.8112630037126471e-21,1.0183690985602524e-20
3.4394518790926256e-13,1.1980158806779184,154.0,0.0,0.0,0.0,0.9999991735221766,1.0,18.999999999943931,5.5144440111670258e-08,1.2423317020957512e-07,1.2421533934043291e-07,3.6846817561497792e-11,1.6329653923862595e-14,3.7541878590229247e-07,5.6165384205438501e-08,9.6515995164257906e-10,9.0278965421047746e-08,1.9205879459846049e-11,4.0566342210874044e-19,3.0277218807848438e-13,1.4659925950956812e-19,2.0605007432633743e-13,2.1037140522090622e-16,2.1038527145104095e-16,1.160598553762501e-20,2.2602445971072454e-21,1.208233991876631e-20
3.629984674628627e-13,1.1980158806778756,154.0,0.0,0.0,0.0,0.99999912787286449,1.0,18.999999999937707,5.8199233493856858e-08,1.3111424797170528e-07,1.310942415753673e-07,4.1033842312301957e-11,1.7234327309350816e-14,3.8941427272059107e-07,6.1838263700464089e-08,1.0065963136885178e-09,9.9397423848482723e-08,2.123995476287266e-11,4.5176319011985573e-19,3.3520828675758482e-13,1.6212579842447059e-19,2.2949554570442522e-13,2.4729203234971894e-16,2.4730890767968922e-16,1.4089189824129257e-20,2.7861401460786066e-21,1.4203408620606745e-20
3.820517470164628e-13,1.198015880677831,154.0,0.0,0.0,0.0,0.99999908223433853,1.0,18.999999999931177,6.1254026586534981e-08,1.3799523828005003e-07,1.379729175768445e-07,4.5445206865026285e-11,1.8138989196008472e-14,4.0286928789392132e-07,6.7714696794851857e-08,1.046976774935001e-09,1.0884306981891443e-07,2.3360855555897218e-11,5.0033312081817473e-19,3.6909108155089999e-13,1.7831511199964383e-19,2.5420228001610676e-13,2.8829633125402417e-16,2.8831665045927293e-16,1.6922400971975068e-20,3.3968042767235695e-21,1.6559213553771911e-20
4.011050265700629e-13,1.198015880677784,154.0,0.0,0.0,0.0,0.99999903660619649,1.0,18.999999999924331,6.4308819389736987e-08,1.4487614311706649e-07,1.4485136748304943e-07,5.0080773222537703e-11,1.9043639844498351e-14,4.1580470307954853e-07,7.378682273703304e-08,1.086328242265774e-09,1.1860326814411098e-07,2.5566599525950382e-11,5.5137169474363713e-19,4.0439487898936506e-13,1.9515206842523831e-19,2.8017001995008349e-13,3.3359819815333067e-16,3.3362242985035249e-16,2.0131311023659701e-20,4.1003859981457853e-21,1.9162070779559164e-20
4.2015830612366304e-13,1.1980158806777352,154.0,0.0,0.0,0.0,0.9999989909880509,1.0,18.999999999917183,6.7363611903493978e-08,1.5175696441994816e-07,1.5172959143207653e-07,5.4940403472556613e-11,1.99482795095318e-14,4.2824058392121728e-07,8.0047084338877741e-08,1.1246769369114624e-09,1.2866587157661228e-07,2.7855249618051358e-11,6.0487739337048819e-19,4.4109464031973486e-13,2.1262188136423742e-19,3.073985083193859e-13,3.8341148516292757e-16,3.834401322752907e-16,2.3741793917929369e-20,4.9053184451546581e-21,2.2024295970508984e-20
4.3921158567726315e-13,1.198015880677684,154.0,0.0,0.0,0.0,0.99999894537952927,1.0,18.999999999909733,7.0418404127835985e-08,1.5863770408165888e-07,1.5860758956193013e-07,6.0023959787604357e-11,2.0852908440004624e-14,4.4019622117781809e-07,8.6488216251914682e-08,1.1620484119227717e-09,1.3901920196520047e-07,3.0224913001863669e-11,6.6084869910669972e-19,4.7916596482012283e-13,2.3071010206451564e-19,3.3588748805921232e-13,4.3795000035194008e-16,4.3798360053938489e-16,2.7779878471204125e-20,5.8203089735392852e-21,2.5158204422650191e-20
4.582648652308633e-13,1.198015880677631,154.0,0.0,0.0,0.0,0.99999889978027257,1.0,18.999999999901974,7.3473196062791805e-08,1.6551836395194264e-07,1.6548536201052496e-07,6.5331304424950739e-11,2.1757526879129852e-14,4.5169016064890637e-07,9.3103233696685123e-08,1.1984675691979992e-09,1.4965203213872677e-07,3.2673740061967592e-11,7.192840952933927e-19,5.1858507354109897e-13,2.4940261165117364e-19,3.6563670222484944e-13,4.9742750779670393e-16,4.9746663385157688e-16,3.227172527597165e-20,6.8543295969790479e-21,2.8576111067383733e-20
4.773181447844634e-13,1.198015880677576,154.0,0.0,0.0,0.0,0.9999988541899355,1.0,18.99999999989392,7.6527987708389285e-08,1.7239894583831017e-07,1.7236290891568603e-07,7.0862299726561863e-11,2.2662135064567516e-14,4.6274023194250358e-07,9.9885421628119548e-08,1.2339586760756853e-09,1.6055356849079129e-07,3.5199923411242089e-11,7.8018206620426316e-19,5.5932879346201726e-13,2.6868561359527621e-19,3.9664589398967259e-13,5.6205772762989958e-16,5.6210298784460724e-16,3.7243606953566474e-20,8.016607754113806e-21,3.2290330483007348e-20
4.963714243380635e-13,1.1980158806775187,154.0,0.0,0.0,0.0,0.99999880860818591,1.0,18.99999999988556,7.9582779064655121e-08,1.7927945150700345e-07,1.7924023041514905e-07,7.6616808119047894e-11,2.3566733228551444e-14,4.7336357613162056e-07,1.0682832431944776e-07,1.2685453815042507e-09,1.7171343423716378e-07,3.7801696926783574e-11,8.4354109704500642e-19,6.0137454205124909e-13,2.8854562635462432e-19,4.2891480664322243e-13,6.3205433608614047e-16,6.3210637459478157e-16,4.2721891247185396e-20,9.3166173938978415e-21,3.6313176905899189e-20
5.154247038916636e-13,1.1980158806774597,154.0,0.0,0.0,0.0,0.99999876303470447,1.0,18.999999999876909,8.2637570131615133e-08,1.8615988268393801e-07,1.8611732664656067e-07,8.2594692113610973e-11,2.4471321598013116e-14,4.835766723436673e-07,1.1392573534800895e-07,1.3022507318000069e-09,1.8312165331920897e-07,4.0477334807811588e-11,9.0935967395274423e-19,6.4470031221946152e-13,3.0896947618236177e-19,4.6244318358935352e-13,7.0763096554459776e-16,7.0769046264149865e-16,4.8733026532886216e-20,1.076407036790508e-20,4.0656964241376923e-20
5.344779834452636e-13,1.1980158806773982,154.0,0.0,0.0,0.0,0.99999871746918334,1.0,18.999999999867956,8.5692360909294071e-08,1.9304024105562342e-07,1.9299419774747861e-07,8.8795814305992908e-11,2.5375900394702769e-14,4.9339536332359583e-07,1.2117168796757709e-07,1.3350971860038793e-09,1.9476863492858762e-07,4.3225150655067476e-11,9.7763628399544834e-19,6.8928465765605975e-13,3.2994429009964687e-19,4.9723076834445333e-13,7.8900120456900178e-16,7.8906887700653233e-16,5.5303529411463596e-20,1.2368908119103796e-20,4.5334006074240778e-20
5.535312629988637e-13,1.1980158806773347,154.0,0.0,0.0,0.0,0.99999867191132619,1.0,18.999999999858716,8.8747151397715836e-08,1.9992052827006326e-07,1.9987084385537192e-07,9.5220037376423179e-11,2.6280469835307669e-14,5.0283488000962958e-07,1.2856044585257022e-07,1.3671066308467057e-09,2.0664515862971471e-07,4.6043496571236784e-11,1.0483694151713669e-18,7.351066785393793e-13,3.5145748902880614e-19,5.3327730453572895e-13,8.7637859794525214e-16,8.7645519921300241e-16,6.2459974093178763e-20,1.414129365710544e-20,5.0356615679005055e-20
5.725845425524638e-13,1.1980158806772696,154.0,0.0,0.0,0.0,0.99999862636084857,1.0,18.999999999849177,9.1801941596903378e-08,2.0680074593763432e-07,2.0674726510762131e-07,1.0186722408956671e-10,2.7185030131567715e-14,5.1190986515956017e-07,1.3608649419983711e-07,1.398300395333013e-09,2.1874236005697974e-07,4.8930762281919871e-11,1.1215575564084535e-18,7.8214600761117424e-13,3.7349678108334279e-19,5.7058253589955892e-13,9.6997664671689645e-16,9.7006296730402298e-16,7.0228983316225395e-20,1.6091603810056246e-20,5.5737106029825745e-20
5.916378221060638e-13,1.1980158806772023,154.0,0.0,0.0,0.0,0.99999858081747617,1.0,18.99999999983935,9.4856731506878879e-08,2.1368089563194548e-07,2.1362346164151905e-07,1.0873723729447196e-10,2.808958149038844e-14,5.2063439606461758e-07,1.437445311740854e-07,1.4286992649531367e-09,2.3105171716432805e-07,5.1885374276673284e-11,1.1971991975637898e-18,8.3038279660598156e-13,3.9605015501115146e-19,6.0914620627990635e-13,1.0700088082187519e-15,1.0701056758610667e-15,7.8637220571693528e-20,1.8230421743540853e-20,6.1487789810134134e-20
6.106911016596639e-13,1.198015880677133,154.0,0.0,0.0,0.0,0.99999853528094518,1.0,18.999999999829232,9.7911521127663634e-08,2.2056097889067752e-07,2.2049943359426943e-07,1.1582993992451883e-10,2.8994124113951343e-14,5.2902200638636374e-07,1.5152945968360025e-07,1.4583234955332593e-09,2.4356503700574262e-07,5.4905794969657183e-11,1.2752928294230157e-18,8.7979770302621193e-13,4.1910587378739519e-19,6.4896805962679309e-13,1.1766884961089032e-15,1.176796776022085e-15,8.7711383444876404e-20,2.0568529737233278e-20,6.7620979421986167e-20
6.29744381213264e-13,1.198015880677062,154.0,0.0,0.0,0.0,0.99999848975100136,1.0,18.999999999818833,1.0096631045927816e-07,2.2744099721640317e-07,2.2737518110298886e-07,1.2314519499736678e-10,2.9898658199821755e-14,5.3708570715039106e-07,1.5943637947352816e-07,1.4871928267325641e-09,2.5627444302617483e-07,5.7990521879443262e-11,1.3558369436997587e-18,9.3037187725419892e-13,4.4265246835364218e-19,6.9004783999483099e-13,1.2902290803992526e-15,1.2903496754993774e-15,9.7478197914762846e-20,2.3116902210435052e-20,7.4148986995135024e-20
6.48797660766864e-13,1.1980158806769887,154.0,0.0,0.0,0.0,0.9999984442274007,1.0,18.999999999808143,1.0402109950174225e-07,2.3432095207738886e-07,2.3425070430470614e-07,1.3068286561490275e-10,3.0803183941054256e-14,5.4483800692924985e-07,1.674605795245183e-07,1.5153264951964252e-09,2.6917236284329633e-07,6.1138086827549563e-11,1.4388300330350571e-18,9.8208694999267469e-13,4.6667873149995247e-19,7.3238529154180933e-13,1.4108438874847576e-15,1.410977738597221e-15,1.0796441347591709e-19,2.5886698987964056e-20,8.1084124395834122e-20
6.678509403204641e-13,1.1980158806769137,154.0,0.0,0.0,0.0,0.99999839870990781,1.0,18.999999999797176,1.070758882550749e-07,2.4120084490837804e-07,2.4112600333636255e-07,1.384428149631895e-10,3.1707701526295673e-14,5.5229093124589051e-07,1.7559753074493345e-07,1.5427432473743956e-09,2.8225151650113171e-07,6.4347055155275322e-11,1.5242705909967929e-18,1.0349250200253171e-12,4.9117371188665658e-19,7.7598015852733403e-13,1.5387462001714914e-15,1.5388942862292532e-15,1.1919679896390214e-19,2.8889258798116579e-20,8.8438703235377863e-20
