Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237)
2.3646187289131847e-09,0.8751475122502561,154.0,0.0,0.0,0.0,0.85586177783249984,1.0,18.999808706899607,0.0020610906991176854,0.0070498277219783233,0.0062583579173021682,0.00017152279139538747,7.6719769205746913e-10,1.8521816200731958e-05,0.040570114880652292,2.6823635370489095e-07,0.087259097401722538,4.7544449121678379e-06,1.2221761625461605e-12,9.645435772673984e-05,2.4766936123754142e-14,2.1889458134593257e-05,0.00060282218690330938,0.00060295589013983073,7.0500919003066552e-08,3.9708717691611627e-08,7.6436334783915754e-06,2.58323993978741e-09,4.5139107307940586e-09,4.649649242680417e-09,2.2556302858609912e-07,1.4665629159888216e-05,1.3693839958016023e-08,1.0699255889187007e-14,1.549658690105317e-05
2.433256298666896e-09,0.875147659009085,154.0,0.0,0.0,0.0,0.85203159121790728,1.0,18.99980401041152,0.0021157915561689574,0.0072232529310255738,0.0063944579567940573,0.0001752748417401333,7.8607036937213554e-10,1.8442754720907458e-05,0.041647908204694703,2.6703592800382461e-07,0.089603807840015912,4.8714298575610575e-06,1.2489111898334063e-12,0.0001014748287645898,2.5376336111941803e-14,2.2377930026379201e-05,0.00063605441629084191,0.00063619756629919181,7.4387599907740016e-08,4.1898081999321079e-08,8.0840804352887371e-06,2.9188841160180414e-09,5.1764205794972825e-09,5.3368585256333598e-09,2.4353380059437565e-07,1.5467475994533031e-05,1.5234083836022822e-08,1.1302865846924534e-14,1.5955504464523396e-05
2.501893868420607e-09,0.8751478097125924,154.0,0.0,0.0,0.0,0.84822002757592174,1.0,18.999799357092307,0.0021702201871827034,0.0073951106846206188,0.0065283345232128578,0.00017896563252129658,8.0477245098403945e-10,1.8364077454582508e-05,0.042720389326538495,2.6584133899320557e-07,0.091938505766321343,4.9873573399777939e-06,1.2752097154869484e-12,0.0001065919333961061,2.5980227545818086e-14,2.2858447253890391e-05,0.00067001376185528969,0.00067016685125137108,7.8359322032664936e-08,4.4135356253221577e-08,8.5362165188219867e-06,3.2851602727312888e-09,5.9117511591763549e-09,6.1004474656949601e-09,2.6231304521684113e-07,1.6287409902068544e-05,1.6894156694791916e-08,1.1922165507927132e-14,1.6412459995953425e-05
2.570531438174318e-09,0.8751479642977126,154.0,0.0,0.0,0.0,0.84442698408218164,1.0,18.999794746449631,0.0022243779180557534,0.0075654154661726897,0.0066600132840671762,0.00018259587090622807,8.2330551317436359e-10,1.8285782269790952e-05,0.043787584096325133,2.6465255444582492e-07,0.09426323981815829,5.1022371302656455e-06,1.3010767783907619e-12,0.00011180364441851786,2.657866132384706e-14,2.3331101585124953e-05,0.00070468832283518965,0.0007048518676066502,8.2414693326384676e-08,4.6419756222064275e-08,8.9999841858070512e-06,3.6836717008297669e-09,6.7252960020608567e-09,6.9461932530839479e-09,2.8190701956670019e-07,1.7125196976557908e-05,1.8679274914810591e-08,1.2557078889685124e-14,1.686746271675639e-05
2.6391690079280292e-09,0.8751481227021031,154.0,0.0,0.0,0.0,0.84065235858255116,1.0,18.999790177996864,0.0022782660674436636,0.0077341816189756968,0.0067895196360668614,0.00018616625660041058,8.4167111697948524e-10,1.820786704854448e-05,0.044849518222887068,2.6346954234535063e-07,0.096578058363221878,5.2160789047685922e-06,1.3265173642550474e-12,0.00011710796599940504,2.7171687852210464e-14,2.3795983819964831e-05,0.00074006633463980897,0.00074024087506544185,8.6552337665976688e-08,4.8750506648130764e-08,9.4753255635870788e-06,4.1160351809706652e-09,7.6226516298591584e-09,7.880103848456467e-09,3.0232138167616613e-07,1.79806057143919e-05,2.0594687701215074e-08,1.3207529536954681e-14,1.7320521889198626e-05
2.7078065776817404e-09,0.8751482848641376,154.0,0.0,0.0,0.0,0.83689604958792918,1.0,18.999785651252985,0.0023318859468072781,0.0079014233476395173,0.0069168787079417933,0.00018967748192514616,8.5987080834571492e-10,1.8130329686726315e-05,0.0459062172746579,2.622922708835906e-07,0.0988830095011764,5.3288922462941601e-06,1.351536406176859e-12,0.00012250293321339569,2.7759357049833592e-14,2.4253183800254906e-05,0.00077613616741049754,0.00077632226897193552,9.0770894688813372e-08,5.1126841152452779e-08,9.962182468845081e-06,4.583878978012441e-09,8.60961619179043e-09,8.9084176284688801e-09,3.2356120954989936e-07,1.8853406993698689e-05,2.2645673176072178e-08,1.3873440547608662e-14,1.7771646790522945e-05
2.7764441474354515e-09,0.8751484507228987,154.0,0.0,0.0,0.0,0.83315795626910538,1.0,18.99978116574254,0.0023852388604589463,0.0080671547195057935,0.0070421153632306251,0.00019313023189441474,8.7790611828295731e-10,1.8053168093982393e-05,0.046957706680575223,2.611207084584789e-07,0.10117814106542714,5.4406866450685487e-06,1.3761387851886333e-12,0.00012798661158579713,2.8341718353360863e-14,2.4702790419775162e-05,0.00081288632459782439,0.00081308457888281576,9.5069019626162137e-08,5.3548002141071006e-08,1.0460496425939691e-05,5.0888409004242939e-09,9.6921878957668374e-09,1.0037602815874937e-08,3.4563101973897658e-07,1.974337405386288e-05,2.4837534600590366e-08,1.4554734597832316e-14,1.8220846695345585e-05
2.8450817171891626e-09,0.8751486202181699,154.0,0.0,0.0,0.0,0.8294379784516609,1.0,18.999776720995538,0.0024383261056083847,0.0082313896660483749,0.0071652542030398603,0.00019652518429091463,8.9577856301838648e-10,1.797638019361235e-05,0.048004011730976744,2.5995482367419124e-07,0.10346350062487394,5.5514714996769176e-06,1.400329330790489e-12,0.00013355709664304409,2.8918820722069046e-14,2.5144891634106817e-05,0.0008503054415542826,0.00085051646715087685,9.9445383138608499e-08,5.6013240712317099e-08,1.0970208684775303e-05,5.632566424518103e-09,1.0876563243299835e-08,1.1274356703687305e-08,3.685347854470269e-07,2.0650282475154914e-05,2.7175596723798036e-08,1.5251333966672496e-14,1.8668130862222234e-05
2.9137192869428737e-09,0.8751487932904287,154.0,0.0,0.0,0.0,0.82573601661091511,1.0,18.999772316547414,0.0024911489724081851,0.0083941419842586164,0.0072863195687736058,0.00019986300974129549,9.1348964414607735e-10,1.7899963922466852e-05,0.049045157578489547,2.5879458533840699e-07,0.10573913548564888,5.6612561179997439e-06,1.4241128214945971e-12,0.00013921251346985644,2.9490712642729875e-14,2.5579574470393341e-05,0.00088838228414235955,0.00088860672752336556,1.0389867115327688e-07,5.85218165651085e-08,1.1491260238217022e-05,6.2167068831043914e-09,1.2169135078132782e-08,1.2625604682426955e-08,3.9227595417950248e-07,2.1573910158471531e-05,2.9665202254415596e-08,1.5963160559981444e-14,1.9113508523186889e-05
2.982356856696585e-09,0.8751489698808386,154.0,0.0,0.0,0.0,0.8220519718669187,1.0,18.999767951938928,0.0025437087439989839,0.0085554253380157128,0.0074053355448342869,0.00020314437179059063,9.3104084877531576e-10,1.7823917230841981e-05,0.050081169238912579,2.5763996245978689e-07,0.10800509269283677,5.7700497181384915e-06,1.4474939853590294e-12,0.00014495101627300358,3.0057442134428556e-14,2.60069250369975e-05,0.00092710574735778233,0.00092734428375490356,1.0842758470281763e-07,6.1072997908243051e-08,1.2023591839060305e-05,6.8429177179561934e-09,1.3576490458061673e-08,1.4098499079008625e-08,4.1685746494646249e-07,2.2514037305188606e-05,3.2311708452820794e-08,1.6690135933749748e-14,1.9556988876351922e-05
3.050994426450296e-09,0.8751491499312429,154.0,0.0,0.0,0.0,0.81838574597948965,1.0,18.999763626716131,0.0025960066965542744,0.0087152532594421926,0.0075223259612946904,0.00020636992697585822,9.4843364967993376e-10,1.7748238082371939e-05,0.051112071592092252,2.5649092424871058e-07,0.11026141903218037,5.8778614293243609e-06,1.4704775004988923e-12,0.00015077078795157705,3.0619056753319445e-14,2.6427028533055875e-05,0.00096646485396775686,0.00096671818823483352,1.1303083976614996e-07,6.3666061370678034e-08,1.2567144016564775e-05,7.5128567953034553e-09,1.5105408359017829e-08,1.5700417815473829e-08,4.4228176502886981e-07,2.3470446397126973e-05,3.512048384011575e-08,1.743218131682764e-14,1.9998581081226587e-05
3.119631996204007e-09,0.8751493333841552,154.0,0.0,0.0,0.0,0.81473724134329339,1.0,18.999759340430263,0.0026480440993248947,0.0088736391502447914,0.0076373143965416061,0.00020954032489904092,9.6566950544308778e-10,1.7672924453929782e-05,0.052137889382791604,2.5534744011468874e-07,0.11250816103177028,5.9847002928245589e-06,1.4930679956145924e-12,0.0001566700396736719,3.1175603597329954e-14,2.6839969257931872e-05,0.0010064487531640199,0.0010067176206288429,1.1770716711094087e-07,6.6300291912786105e-08,1.3121857092561724e-05,8.2281827834615573e-09,1.6762857220293305e-08,1.7438962895631184e-08,4.6855082631833926e-07,2.4442922176632187e-05,3.8096905021327032e-08,1.8189217633083903e-14,2.0438294255761562e-05
3.1882695659577182e-09,0.8751495201827553,154.0,0.0,0.0,0.0,0.81110636098297006,1.0,18.999755092637724,0.0026998222146831625,0.0090305962830408322,0.0077503241798913859,0.00021265620829905054,9.8274986060015959e-10,1.759797433552549e-05,0.053158647221552772,2.5420947966308361e-07,0.11474536496372113,6.0905752628400907e-06,1.5152700505131546e-12,0.00016264701045937783,3.1727129310827309e-14,2.724583062056837e-05,0.0010470467192305166,0.0010473318865347105,1.2245531213778355e-07,6.8974982738575601e-08,1.3687671197144676e-05,8.9905535915987443e-09,1.8555992339591912e-08,1.9321958727506966e-08,4.956661612401973e-07,2.543125162676904e-05,4.1246353619797447e-08,1.8961165522995712e-14,2.0876137474215637e-05
3.2569071357114293e-09,0.8751497102708797,154.0,0.0,0.0,0.0,0.80749300854830042,1.0,18.999750882899967,0.0027513422981666853,0.0091861378026703144,0.007861378394177769,0.00021571821312308789,9.9967614578403249e-10,1.7523385730199844e-05,0.054174369585552717,2.5307701269652118e-07,0.1169730768458344,6.1954952073838308e-06,1.537088196597686e-12,0.00016869996676998182,3.2273680089223467e-14,2.7644695148740916e-05,0.0010882481502255186,0.0010885504161520221,1.27274034726066e-07,7.1689435208857722e-08,1.4264526283952232e-05,9.8016248685597386e-09,2.0492153126322171e-08,2.1357450289286744e-08,5.2362883826951366e-07,2.6435223951631538e-05,4.4574213319888303e-08,1.9747945364657541e-14,2.1312119765497614e-05
3.3255447054651405e-09,0.8751499035930155,154.0,0.0,0.0,0.0,0.80389708830941842,1.0,18.999746710783487,0.0028026055985218316,0.009340276727493841,0.0079704998783122431,0.00021872696859720646,1.0164497778653411e-09,1.744915665392838e-05,0.055185080819452878,2.5195000921269713e-07,0.1191913424432479,6.2994689091572171e-06,1.5585269173792014e-12,0.00017482720210328624,3.2815301683523829e-14,2.8036644498212808e-05,0.0011300425666780156,0.0011303627629657088,1.3216210908151759e-07,7.4442958755355349e-08,1.485236214505221e-05,1.0663048560589258e-08,2.2578860221236206e-08,2.3553701146162607e-08,5.5243949704949025e-07,2.7454630556768988e-05,4.8085867015192693e-08,2.0549477294269018e-14,2.1746250112008712e-05
3.3941822752188516e-09,0.8751501000942942,154.0,0.0,0.0,0.0,0.80031850515206349,1.0,18.999742575859688,0.0028536133577468778,0.0094930259506765657,0.0080777112298172377,0.00022168309729612732,1.0330721600898189e-09,1.7375285135523617e-05,0.056190805136241855,2.508284394000412e-07,0.121400207270072,6.4025050664218288e-06,1.5795906489881161e-12,0.00018102703659494994,3.3352039404847692e-14,2.8421759461793046e-05,0.0011724196102981944,0.0011727586024432607,1.3711832358538837e-07,7.7234870795742265e-08,1.545111842543574e-05,1.1576471526744295e-08,2.4823812490225765e-08,2.5919191325250484e-08,5.8209836312134255e-07,2.8489265029728877e-05,5.1786694059536703e-08,2.1365681226095556e-14,2.217853744899337e-05
3.4628198449725627e-09,0.8751502997204834,154.0,0.0,0.0,0.0,0.79675716457287804,1.0,18.999738477704902,0.0029043668111348288,0.0096443982414583275,0.0081830348073325242,0.0002245872152123136,1.0495446822197849e-09,1.730176921652961e-05,0.057191566618072245,2.4971227363979264e-07,0.12359971659101308,6.504612293847752e-06,1.6002837806415732e-12,0.00018729781662575926,3.3883938128889226e-14,2.8800119978298281e-05,0.0012153690427018434,0.0012157277307454706,1.4214148064525665e-07,8.0064496649593598e-08,1.6060734637129963e-05,1.2543534210745e-08,2.7234883899832443e-08,2.8462615055527861e-08,6.1260526227460532e-07,2.9538923120717166e-05,5.5682067618105081e-08,2.219647687187429e-14,2.2608990664249101e-05
3.531457414726274e-09,0.8751505024179814,154.0,0.0,0.0,0.0,0.79321297267474322,1.0,18.999734415900267,0.002954867187315914,0.0097944062464101218,0.0082864927330949939,0.00022743993182431388,1.0658687206702827e-09,1.7228606951128766e-05,0.058187389217090747,2.4860148250456526e-07,0.12578991542298423,6.6057991233609019e-06,1.6206106551377103e-12,0.00019363791443473849,3.4411042300314642e-14,2.9171805141419724e-05,0.0012588807441485097,0.0012592600634505719,1.4723039654746062e-07,8.2931169455244257e-08,1.6681150172937641e-05,1.3565869367987048e-08,2.9820120281796556e-08,3.1192878379547047e-08,6.4395963452662759e-07,3.0603402723376597e-05,5.9777352116080981e-08,2.3041783759737186e-14,2.3037618598007494e-05
3.600094984479985e-09,0.8751507081338095,154.0,0.0,0.0,0.0,0.78968583616215904,1.0,18.999730390031687,0.0030051157082997592,0.0099430624906770258,0.0083881068953922215,0.00023024185016438104,1.0820456386406521e-09,1.7155796406048945e-05,0.05917829675626219,2.4749603675261771e-07,0.12797084853670343,6.7060740049901385e-06,1.6405755693607314e-12,0.00020004572773800976,3.4933395937140354e-14,2.953689320849618e-05,0.0013029447122932455,0.0013033456342916117,1.5238390131109957e-07,8.5834230087545593e-08,1.7312304319811975e-05,1.4645100846418839e-08,3.2587735993734698e-08,3.4119096643482387e-08,6.7616054773984549e-07,3.1682503855683358e-05,6.4077900782243683e-08,2.3901521252649339e-14,2.346443004289132e-05
3.668732554233696e-09,0.8751509168156062,154.0,0.0,0.0,0.0,0.78617566233666281,1.0,18.99972639968977,0.0030551135895172487,0.010090379379207811,0.0084878989509900322,0.00023299356688537487,1.0980767862524253e-09,1.7083335660458205e-05,0.060164312930187383,2.4639590733047193e-07,0.1301425604582799,6.8054453076870422e-06,1.6601827747258036e-12,0.00020651967935331555,3.5451042635058081e-14,2.989546160919407e-05,0.0013475510609517714,0.0013479745939069417,1.5760083854360116e-07,8.8773027076499796e-08,1.7954136271874703e-05,1.5782842419974072e-08,3.5546110482796863e-08,3.7250591871866596e-08,7.0920671088522017e-07,3.2776028640962878e-05,6.8589053285027818e-08,2.4775608566314262e-14,2.3889433743946272e-05
3.737370123987407e-09,0.8751511284116201,154.0,0.0,0.0,0.0,0.78268235909229011,1.0,18.999722444469796,0.0031048620398620667,0.010236369197971322,0.0085858903275344116,0.00023569567232695801,1.1139635006819312e-09,1.7011222805873822e-05,0.061145461305914639,2.4530106537275549e-07,0.13230509547078736,6.9039213201437071e-06,1.6794364776535703e-12,0.00021305821683011465,3.5964025571683358e-14,3.0247586954095737e-05,0.0013926900188789074,0.0013931372086036634,1.6288006529786441e-07,9.1746916526768566e-08,1.8606585143085266e-05,1.6980696673244138e-08,3.870378475891757e-08,4.0596890033170771e-08,7.4309648696004386e-07,3.3883781289024952e-05,7.3316133458605501e-08,2.5663964786631579e-14,2.4312638398761826e-05
3.8060076937411175e-09,0.875151342870703,154.0,0.0,0.0,0.0,0.77920583491107376,1.0,18.999718523971595,0.0031543622617319278,0.010381044115159829,0.0086821022259279644,0.00023834875058109011,1.1297071062857613e-09,1.6939455946075202e-05,0.062121765323745338,2.4421148219472114e-07,0.13445849761582609,7.0015102516171624e-06,1.6983408400729868e-12,0.00021965981208516884,3.6472387510794581e-14,3.0593345043196709e-05,0.0014383519285601006,0.0014388238591339145,1.6822045193091062e-07,9.4755262038050534e-08,1.9269589979568886e-05,1.8240253936074832e-08,4.2069457784048829e-08,4.4167718202190217e-08,7.7782790556812426e-07,3.5005568077418589e-05,7.8264447116611051e-08,2.656650888671405e-14,2.473405265766403e-05
3.874645263494828e-09,0.8751515601423052,154.0,0.0,0.0,0.0,0.77574599885858453,1.0,18.999714637799556,0.0032036154510695024,0.01052441618237944,0.0087765556226813042,0.00024095337955683013,1.1453089147351852e-09,1.6868033196998422e-05,0.06309324829803345,2.4312712929512597e-07,0.13660281069507252,7.0982202327220293e-06,1.7168999798439944e-12,0.00022632296104353522,3.6976170806530871e-14,3.093281087431324e-05,0.0014845272450158982,0.0014850250394838394,1.7362088196403949e-07,9.7797434626303822e-08,1.9943089771611005e-05,1.9563091266777329e-08,4.5651982783547184e-08,4.7973001625014275e-08,8.1339867517018732e-07,3.6141197332807238e-05,8.3439279951179039e-08,2.7483159743388349e-14,2.5153685123944327e-05
3.943282833248539e-09,0.8751517801764674,154.0,0.0,0.0,0.0,0.77230276057951053,1.0,18.999710785562542,0.0032526227974030244,0.010666497335827784,0.0088692712722395622,0.00024351013104445402,1.1607702251459903e-09,1.6796952686646534e-05,0.064059933417978901,2.4204797835804241e-07,0.13873807827181711,7.1940593162181547e-06,1.7351179712085769e-12,0.00023304618328488151,3.7475417407495466e-14,3.126605865140089e-05,0.0015312065346192146,0.0015317313556751267,1.790802519445155e-07,1.0087281264581053e-07,2.0627023465325488e-05,2.0950771482652019e-08,4.9460363485677039e-08,5.2022860692180598e-08,8.4980619501216871e-07,3.7290479412464388e-05,8.8845895515020321e-08,2.841383615327976e-14,2.5571544354100044e-05
4.01192040300225e-09,0.8751520029238148,154.0,0.0,0.0,0.0,0.76887603029327267,1.0,18.999706966873831,0.0033013854838866109,0.010807299397459072,0.0089602697092843169,0.000246019570778895,1.1760923241974246e-09,1.6726212555009362e-05,0.065021843748415215,2.4097400124330431e-07,0.14086434367249046,7.289035477814062e-06,1.7529988452963536e-12,0.00023982802169504342,3.7970168860856456e-14,3.1593161792785258e-05,0.0015783804739252316,0.0015789335245789667,1.8459747130870736e-07,1.0398078171208236e-07,2.1321329974003929e-05,2.2404842236535986e-08,5.3503750294986887e-08,5.632760782543868e-08,8.8704756673889734e-07,3.8453226685889975e-05,9.4489533284311222e-08,2.9358456848503416e-14,2.5987638858083477e-05
4.149195542509672e-09,0.8751524563634555,154.0,0.0,0.0,0.0,0.76207173742473988,1.0,18.99969942861625,0.0033981815782888392,0.011085112968742091,0.0091371959993230122,0.00025089874802553013,1.2063239735354245e-09,1.6585746047156366e-05,0.066931431682931197,2.3884145681707792e-07,0.14509004007609447,7.4764305574548117e-06,1.7877651530177845e-12,0.00025356183305432151,3.8946350530513656e-14,3.2229223962156328e-05,0.0016741755518751868,0.0016747888352568944,1.9580115957183492e-07,1.1029207129829017e-07,2.2740816990445069e-05,2.551826501768702e-08,6.2332853709528427e-08,6.5743956691464529e-08,9.6401885119026445e-07,4.081837624402552e-05,1.065087020832756e-07,3.1289205790528945e-14,2.681456749622616e-05
4.272743168066352e-09,0.8751528732546572,154.0,0.0,0.0,0.0,0.75600344211441373,1.0,18.999692755128702,0.0034844730668678837,0.011330886988139648,0.0092907583779576197,0.0002551337550296054,1.2330690129470579e-09,1.6460471867647076e-05,0.068633959911462233,2.3693958265968167e-07,0.1488628092516617,7.6422133980111139e-06,1.8179414612856573e-12,0.00026610857796136841,3.9809949352885692e-14,3.2781385993856564e-05,0.0017619915064745974,0.0017626635311423688,2.0607164250775228e-07,1.160776757909142e-07,2.4053217221978033e-05,2.8562586599200817e-08,7.1177428976906398e-08,7.5197659160045304e-08,1.0361100042020644e-06,4.2991220055954025e-05,1.1818857541597979e-07,3.3073753222243799e-14,2.7552852335389106e-05
4.396290793623032e-09,0.8751532981947848,154.0,0.0,0.0,0.0,0.74998726224672774,1.0,18.999686184519852,0.0035699899708113384,0.011572695504065538,0.0094390665372429908,0.00025922400006597485,1.2593824629280978e-09,1.6336272126124156e-05,0.070321370924049678,2.3505404216531542e-07,0.15260707452249853,7.8053209689180027e-06,1.8470862761672591e-12,0.0002788236076848795,4.0659612114596373e-14,3.3314746151859977e-05,0.0018512700427639006,0.0018520053622373574,2.1651317194315214e-07,1.2195964426786283e-07,2.5398274987909423e-05,3.1845301156618713e-08,8.0932018443351125e-08,8.5646009022915448e-08,1.110845323624381e-06,4.5204863118264499e-05,1.3071659620921799e-07,3.490221487575644e-14,2.8285549709790973e-05
4.519838419179713e-09,0.8751537309162346,154.0,0.0,0.0,0.0,0.74402269443915137,1.0,18.999679714687225,0.0036547389650002037,0.011810603480364251,0.0095822325837887964,0.00026317257166941568,1.2852713941024261e-09,1.6213136396250765e-05,0.071993794839578074,2.3318467756462716e-07,0.15632308020083599,7.9657970985813783e-06,1.8752216048249472e-12,0.00029169922297230178,4.1495567127383072e-14,3.3829705258221978e-05,0.0019419606206991342,0.0019427640455848905,2.2711983624705685e-07,1.2793464632699508e-07,2.677563422895178e-05,3.5374780315972598e-08,9.1654766940302346e-08,9.7155654334777307e-08,1.1881985673164673e-06,4.745828155014666e-05,1.4412222292417733e-07,3.6774116374627912e-14,2.9012707602645304e-05
4.643386044736393e-09,0.875154171157053,154.0,0.0,0.0,0.0,0.73810924100598341,1.0,18.999673343570642,0.0037387266605157427,0.012044674770317126,0.009720366492612792,0.00026698249964194541,1.310742756239121e-09,1.6091054370396933e-05,0.073651360532200699,2.3133133287783425e-07,0.16001106823024436,8.1236848662588276e-06,1.902369035945583e-12,0.00030472794316718977,4.2318038800441998e-14,3.4326656514901663e-05,0.0020340137677664185,0.00203489037143759,2.3788584866922209e-07,1.3399942191916701e-07,2.8184939343427538e-05,3.9159177464424837e-08,1.0340503664209011e-07,1.0979498618504164e-07,1.2681411940712043e-06,4.9750471169951941e-05,1.5843453249877183e-07,3.8688983772396183e-14,2.9734373530745028e-05
4.766933670293073e-09,0.8751546186608484,154.0,0.0,0.0,0.0,0.7322464098818191,1.0,18.999667069151243,0.0038219596053518964,0.012274972136639308,0.0098535761466991695,0.00027065675614300415,1.3358033804227977e-09,1.5970015858023886e-05,0.075294195645256815,2.2949385388324003e-07,0.16367127821257349,8.2790266155575124e-06,1.9285497475197383e-12,0.00031790250044731939,4.3127247710754397e-14,3.4805985645199732e-05,0.0021273810588887652,0.0021283361828424107,2.4880554498977065e-07,1.4015078002417357e-07,2.9625835353439909e-05,4.320641704468838e-08,1.1624332789476597e-07,1.2363406937620655e-07,1.350642535703873e-06,5.2080447168440998e-05,1.7368219567986525e-07,4.06463437822918e-14,3.0450594549707774e-05
4.8904812958497535e-09,0.8751550731766726,154.0,0.0,0.0,0.0,0.72643371454622518,1.0,18.999660889450638,0.0039044442851181387,0.012501557271089498,0.0099819673757999359,0.00027419825675876482,1.360459981196007e-09,1.5850010784069356e-05,0.076922426605000968,2.2767208809519399e-07,0.16730394743452537,8.4318639676494616e-06,1.953784514367342e-12,0.00033121583421733474,4.392341067211682e-14,3.5268071032488372e-05,0.002222015096718702,0.0022230543556095912,2.5987338121390011e-07,1.4638559735208771e-07,3.1097968062311916e-05,4.7524185003881739e-08,1.3023119943248574e-07,1.3874457172492547e-07,1.4356699606298424e-06,5.4447243786234556e-05,1.898934544521815e-07,4.2645723994904306e-14,3.1161417259192437e-05
5.014028921406434e-09,0.8751555344589236,154.0,0.0,0.0,0.0,0.72067067394958229,1.0,18.999654802529992,0.0039861871237330841,0.012724490813709528,0.010105643994511379,0.00027760986155147269,1.3847191586491141e-09,1.5731029187445791e-05,0.078536178634152201,2.2586588474883731e-07,0.1709093108938706,8.5822378342323585e-06,1.9780937156911964e-12,0.00034466108564797034,4.4706740802457585e-14,3.5713283856348279e-05,0.0023178694923001492,0.002318998778650239,2.7108393131004686e-07,1.5270081706891538e-07,3.2600984203877237e-05,5.2119920340219082e-08,1.4543118824778741e-07,1.5519969226757909e-07,1.5231890295139785e-06,5.6849913995386717e-05,2.0709610140186958e-07,4.4686653084903408e-14,3.1866887808079368e-05
5.137576546963114e-09,0.8751560022672414,154.0,0.0,0.0,0.0,0.71495681244009512,1.0,18.999648806489223,0.0040671944841087944,0.012943832371691661,0.010224707839621577,0.00028089437608869123,1.4085874004638909e-09,1.5613061219508346e-05,0.080135575765261147,2.2407509476757154e-07,0.17448760132530816,8.7301884302719294e-06,2.0014973424531393e-12,0.00035823159236184564,4.5477447590173158e-14,3.6141988226099448e-05,0.0024148988461011019,0.0024161243346846025,2.8243188499115415e-07,1.5909344754669001e-07,3.413453158370391e-05,5.7000807698329064e-08,1.6190672927276159e-07,1.7307408851026838e-07,1.6131636430852149e-06,5.9287529185157855e-05,2.2531746097912989e-07,4.6768661006655374e-14,3.2567051899587887e-05
5.261124172519794e-09,0.8751564763664098,154.0,0.0,0.0,0.0,0.70929165969193919,1.0,18.999642899466103,0.0041474726688260867,0.013159640537887349,0.01033925880675517,0.00028405455245316725,1.4320710839389481e-09,1.5496097142492057e-05,0.081720740853900603,2.2229957074006796e-07,0.17803904922597746,8.8757552864777956e-06,2.0240150044364924e-12,0.00037192088325931582,4.623573695939828e-14,3.6554541311818153e-05,0.00251305872940337,0.0025143868813080508,2.9391204553757171e-07,1.6556056113707159e-07,3.5698259212732526e-05,6.2173770930456293e-08,1.7972207510479476e-07,1.9244380296777627e-07,1.7055561826012912e-06,6.1759178851921042e-05,2.4458437252370275e-07,4.889127917927404e-14,3.3261954796314974e-05
5.3846717980764745e-09,0.8751569565262571,154.0,0.0,0.0,0.0,0.7036747506345169,1.0,18.999637079635498,0.0042270279208009342,0.013371972908964977,0.0104493948863298,0.00028709309023373247,1.4551764779638657e-09,1.5380127328091411e-05,0.083291795591683038,2.2053916691016206e-07,0.18156388288063077,9.018977261527577e-06,2.0456659373862633e-12,0.00038572267348043767,4.6981811333458303e-14,3.6951293472891719e-05,0.0026123056660415445,0.0026137432324075871,3.0551932766119534e-07,1.7209929296793939e-07,3.7291817433645606e-05,6.7645467559035347e-08,1.9894221596547499e-07,2.1338618918242623e-07,1.8003276432865671e-06,6.4263970293187056e-05,2.6492317495947127e-07,5.1054040661986209e-14,3.3951641325200689e-05
5.508219423633155e-09,0.8751574425215616,154.0,0.0,0.0,0.0,0.6981056253828033,1.0,18.999631345208556,0.0043058664239422149,0.01358088610322475,0.010555212198839913,0.00029001263749766769,1.4779097449436108e-09,1.5265142256013244e-05,0.084848860519107505,2.1879373914391582e-07,0.18506232838647005,9.1598925541048983e-06,2.0664690100220286e-12,0.00039963085949887923,4.771586969745735e-14,3.7332588384167927e-05,0.0027125971144829003,0.0027141511399212011,3.1724875540920384e-07,1.7870683976246487e-07,3.8914858040295466e-05,7.3422284089983875e-08,2.1963280006893949e-07,2.3597983740565421e-07,1.8974377610736581e-06,6.6801028305725615e-05,2.8635969306318016e-07,5.3256480319956475e-14,3.4636155882431934e-05
5.631767049189835e-09,0.8751579341319563,154.0,0.0,0.0,0.0,0.69258382916876637,1.0,18.999625694431948,0.0043839943038007966,0.013786435778076407,0.010656805029478304,0.00029281579174480175,1.5002769427146613e-09,1.5151132512455857e-05,0.086392055038238449,2.1706314490428849e-07,0.18853460967765401,9.2985387146851586e-06,2.0864427306554925e-12,0.00041363951434477867,4.8438107660068426e-14,3.7698763159735843e-05,0.0028138914502426806,0.0028155692759350161,3.2909546010676702e-07,1.8538045868026262e-07,4.056703439043964e-05,7.9510332133701731e-08,2.4186005454696597e-07,2.6030450009353953e-07,1.9968451329011659e-06,6.9369494887781314e-05,3.0891922523330812e-07,5.5498134980659382e-14,3.5315542438286986e-05
