Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993),C7H9(58),S(664),C7H9(925),C7H9(1327),C7H9(1328),C7H9(1363),C7H9(68),C7H9(1368),C7H9(1429),S(1505),S(1507),S(1506),S(1344),S(1550),S(1436),S(1669),S(1668),S(571),S(1345),S(1398),S(1815),S(1443),C7H15(32)
1.955046047404207e-07,0.5047103355361503,154.0,0.0,0.0,0.0,0.82040435575586212,0.99999328912495322,18.984529205209313,0.010455380998728472,0.040830946160027588,0.024091874294412161,0.0052972718169107154,1.6331056740579756e-08,1.2627960787385765e-07,0.019478210831563258,2.2582545441345352e-10,0.028182525766313058,0.00010676543021816647,7.2699870007370212e-11,0.022258530435540557,9.9134365246475607e-13,1.4963185726934124e-05,0.0098172365523552952,0.01189171294763704,3.5417564201119604e-06,2.2324465877279131e-06,0.010028564596346287,3.693078157603348e-05,0.00021318630063742826,0.00023813518467678203,0.0068829161942484188,0.0015555161812756239,0.0015414793400000801,8.0764694979110801e-12,2.0448196810838643e-06,1.3780237423989562e-06,0.0010920665521333272,2.8798356440822803e-07,7.2757093276064145e-08,1.9393861878807557e-10,2.3513653383777902e-05,2.4607397519982494e-06,3.3700037370336832e-05,4.8980695369979405e-06,4.1131647464296732e-06,4.8214897770204562e-05,1.6516046797233944e-06,2.7966914840094862e-06,1.8829619451777279e-12,1.9066632091474661e-05,2.7994150081357672e-06,7.0755365822703899e-08,1.5549579509806746e-08,2.3214705689768537e-11,8.5220081617087884e-11,2.8964797871968078e-07,9.5311660586300071e-14,5.9382034933338686e-10,1.9455078779939813e-11,1.7886987611033373e-07,1.1664643063765216e-10,7.9769396954096963e-11,3.0003548655650382e-10,3.0428699421726707e-16,7.0457879557085098e-17,1.3507051129475423e-10,7.2388057530790558e-20,3.2619745549653281e-14,2.9174633407328232e-08,1.7383814258103078e-16,6.2633836287339719e-08,1.0554419675690475e-12,2.2479676011679406e-08,6.7108750475782857e-06
1.9818969170358783e-07,0.5047104176070686,154.0,0.0,0.0,0.0,0.81829875541604258,0.99999296703459772,18.984277405545818,0.010560714354045393,0.041042115522404277,0.024112140408938974,0.0053016625360508716,1.6415297259649636e-08,1.2599354532160541e-07,0.019716140023313601,2.2524586430941755e-10,0.028536432175232624,0.00010731616671861293,7.2760128331406344e-11,0.022724722400823509,9.9645737823525855e-13,1.4975922476831182e-05,0.0099635705784971926,0.012127892129063424,3.5945010464268536e-06,2.2656928689877265e-06,0.010316254737425149,3.8136568992155532e-05,0.00022351278403617876,0.00025013800962407547,0.0070616671538949105,0.0015678707599317246,0.0015935848226292821,8.3079696176493629e-12,2.070646863264176e-06,1.3949544742564424e-06,0.0011347496996132939,2.962572116997412e-07,7.5621587893210164e-08,1.9898131567494318e-10,2.4241094772281393e-05,2.52650936154506e-06,3.4912876412944862e-05,5.0744775989866101e-06,4.2642119386719111e-06,5.0641047324831688e-05,1.7129363051473202e-06,2.9648204030814934e-06,1.9521097076790683e-12,2.0211146935672072e-05,2.9602206148409331e-06,7.5146886873444336e-08,1.6514843104368533e-08,2.4655559068539834e-11,9.0766562841841426e-11,3.0851011907035684e-07,1.0100114992347732e-13,6.1512052031047643e-10,2.0152922241326906e-11,1.8535246557057103e-07,1.208722996722088e-10,8.2659284118487809e-11,3.1090517938087775e-10,3.2317606820764124e-16,7.3010429312597021e-17,1.3996352711034835e-10,7.5010361296966208e-20,3.380141673517248e-14,3.0655072406008133e-08,1.8462940740653819e-16,6.7432730256984045e-08,1.1363080808979488e-12,2.4714949756141435e-08,7.0329654030208313e-06
2.0087477866675497e-07,0.5047104989375236,154.0,0.0,0.0,0.0,0.81620247584059125,0.99999263550287054,18.984025523562995,0.01066517141172927,0.041246555160407955,0.024128363945319167,0.0053051641862944523,1.6496843854382789e-08,1.2570879318223953e-07,0.019953349359208013,2.2466883945320106e-10,0.028889537688597641,0.00010784929134841198,7.2808185051246228e-11,0.023192080646175586,1.0014075734319716e-12,1.4986143123347595e-05,0.010108056169460342,0.012364252282126006,3.6465774041298304e-06,2.2985179257497019e-06,0.010606564044665489,3.9347625895270672e-05,0.00023410980282907636,0.00026249121580959822,0.0072411270712207498,0.0015798271600270691,0.0016462782082299287,8.5415711184641408e-12,2.0964155456812541e-06,1.4118339581931224e-06,0.0011782108310995688,3.0460641242201964e-07,7.8538901413156583e-08,2.0404416656145545e-10,2.4975048102214422e-05,2.5925870944325712e-06,3.6142893548170494e-05,5.2533858374436934e-06,4.4174763274228929e-06,5.3141795184022129e-05,1.775184971298582e-06,3.1395527540865942e-06,2.0222724787838107e-12,2.1400533087224407e-05,3.1271165145843169e-06,7.9723944099659781e-08,1.7520889568592359e-08,2.6157286842210032e-11,9.6562021975449982e-11,3.2821954593406225e-07,1.0694269849490451e-13,6.3725954965568379e-10,2.0878249424097895e-11,1.9206788777887685e-07,1.2524988794962974e-10,8.5652925447584158e-11,3.2216512064856033e-10,3.4286321502203262e-16,7.5654621820447397e-17,1.4503231975800967e-10,7.7726868772736664e-20,3.5025538306762679e-14,3.2179133456516718e-08,1.9587660856848067e-16,7.2504038715690051e-08,1.2217646488437943e-12,2.7127789990250848e-08,7.3644971302432839e-06
2.0355986562992212e-07,0.5047105795033254,154.0,0.0,0.0,0.0,0.81411545513638384,0.99999229446316462,18.983773596237633,0.010768757929914328,0.041444400410453643,0.024140687038331138,0.0053078080735252907,1.6575750806649909e-08,1.2542534252396169e-07,0.020189841895731114,2.2409436335962863e-10,0.029241845954767014,0.00010836515894292831,7.2844469815153373e-11,0.023660522793033437,1.0061975327375275e-12,1.4993936084429475e-05,0.010250670373471493,0.012600754410271857,3.6979772469323023e-06,2.3309165600601799e-06,0.010899413477131465,4.0563027832357727e-05,0.00024497552592953579,0.00027519499267693109,0.0074212362169081107,0.0015913951809948953,0.0016995404540824655,8.7772103169861326e-12,2.1221259950471454e-06,1.4286624119852053e-06,0.0012224390481086302,3.1302889008817972e-07,8.1508305115846935e-08,2.0912548492967944e-10,2.5715274232707337e-05,2.6589505102192588e-06,3.7389700528446636e-05,5.4347376889676769e-06,4.5729089025790116e-06,5.571769095200367e-05,1.8383305907216414e-06,3.320985036723303e-06,2.0934278221994575e-12,2.2635443987032597e-05,3.3001949783890723e-06,8.4490031847419291e-08,1.8568486518351871e-08,2.7721035511027868e-11,1.0261172181327983e-10,3.4879419019666813e-07,1.1314171962541285e-13,6.6025784468927577e-10,2.163172898830093e-11,1.9902528497427847e-07,1.2978515127070051e-10,8.8754393853639587e-11,3.3383062984744307e-10,3.6336345600079363e-16,7.8394054584021787e-17,1.5028377187629227e-10,8.0541268558341496e-20,3.6293772433761251e-14,3.3746850987588605e-08,2.0758832770839912e-16,7.785715185726337e-08,1.3119699055347413e-12,2.9728482462877034e-08,7.7055368362105287e-06
2.0624495259308926e-07,0.5047106592835334,154.0,0.0,0.0,0.0,0.81203763143699748,0.99999194385219758,18.983521659583626,0.010871479628740665,0.04163578515895041,0.024149248282155623,0.0053096247224971383,1.6652071806726648e-08,1.2514318442246669e-07,0.020425620669669825,2.2352241918778835e-10,0.029593360597431385,0.00010886412049796235,7.2869401546863384e-11,0.024129968606569612,1.0108305152155826e-12,1.4999387577474385e-05,0.010391392864917449,0.012837360894558105,3.7486932766420293e-06,2.3628841715631788e-06,0.011194724814340036,4.1781866198830062e-05,0.0002561078828311954,0.00028824927294790741,0.0076019363796496868,0.0016025846468270047,0.0017533527506700328,9.0148241953063504e-12,2.1477784762753567e-06,1.4454400520086329e-06,0.0012674231627320903,3.2152239170251512e-07,8.4529050111402089e-08,2.1422362701089564e-10,2.6461538335078747e-05,2.7255777040346549e-06,3.8652909846597574e-05,5.6184766977606374e-06,4.7304606700406175e-06,5.8369253199959876e-05,1.9023530657819068e-06,3.5092104624556396e-06,2.1655533089590834e-12,2.3916510740794783e-05,3.4795459461798271e-06,8.9448566649266368e-08,1.9658384423970056e-08,2.9347926044798686e-11,1.0892082664324749e-10,3.7025164773681174e-07,1.1960352769259548e-13,6.8413550500653381e-10,2.2414019512327896e-11,2.0623401062854543e-07,1.3448418288787355e-10,9.1967856245328622e-11,3.4591738002527998e-10,3.8469147696604187e-16,8.1232408133663469e-17,1.557249238466979e-10,8.345733379160255e-20,3.7607819380086549e-14,3.5358227192649347e-08,2.1977295478737665e-16,8.350150684819056e-08,1.40708287663664e-12,3.2527653712001804e-08,8.0561478032563102e-06
2.089300395562564e-07,0.5047107382602924,154.0,0.0,0.0,0.0,0.80996894296321975,0.99999158360993867,18.983269748651406,0.010973342190539314,0.041820841773510309,0.02415418275145494,0.0053106438815612184,1.672585990914614e-08,1.2486230996044593e-07,0.020660688698138075,2.2295298907217358e-10,0.02994408521563266,0.00010934652292094205,7.2883388505102385e-11,0.024600339957792282,1.0153097420717017e-12,1.5002581632287085e-05,0.010530205852018717,0.013074035459031444,3.7987191098054109e-06,2.3944167365046309e-06,0.011492420708193729,4.3003249737030773e-05,0.0002675045720206567,0.00030165373921787374,0.0077831708685598463,0.0016134053798231075,0.0018076965409066566,9.2543504428087304e-12,2.1733732524815499e-06,1.4621670932403279e-06,0.0013131517223805946,3.300846892655863e-07,8.7600369028348292e-08,2.1933699186036786e-10,2.7213609991031578e-05,2.7924473098352153e-06,3.9932135303257418e-05,5.8045465983959717e-06,4.8900827286355915e-06,6.1096970054401199e-05,1.9672323213766398e-06,3.7043189456160799e-06,2.2386265526338462e-12,2.5244342059468533e-05,3.665257016646889e-06,9.4602885092410418e-08,2.0791316142397993e-08,3.1039053183655848e-11,1.1549439835748931e-10,3.9260916615559049e-07,1.2633333414038273e-13,7.0891230798558963e-10,2.3225769018188772e-11,2.1370362548555421e-07,1.3935321091416402e-10,9.5297571754478103e-11,3.5844139111841534e-10,4.0686161906703267e-16,8.4173444459997979e-17,1.6136297079277333e-10,8.6478920536673911e-20,3.8969416778232312e-14,3.7013232837710863e-08,2.3243868285602365e-16,8.9446580004391236e-08,1.5072632475235114e-12,3.5536270125185939e-08,8.4163900621235077e-06
2.1161512651942354e-07,0.504710816418658,154.0,0.0,0.0,0.0,0.8079093280786247,0.99999121367953481,18.98301789752902,0.011074351260027268,0.04199970104052942,0.024155622027576564,0.0053108945285106545,1.6797167567833764e-08,1.2458271023560283e-07,0.020895048978618866,2.2238605666163144e-10,0.030294023383807114,0.00010981270909170175,7.2886828388177273e-11,0.02507156078537745,1.0196383969728027e-12,1.5003600107220198e-05,0.010667093984647689,0.013310743136337577,3.848049244097904e-06,2.4255107865333638e-06,0.01179242473022939,4.422630590554326e-05,0.0002791630696179172,0.00031540783084704955,0.0079648845122644741,0.0016238671765933038,0.0018625535372993822,9.4957274934728843e-12,2.1989105849860252e-06,1.4788437492607224e-06,0.0013596130338243682,3.3871358114450759e-07,9.072147765498148e-08,2.2446402134192129e-10,2.7971263273273337e-05,2.8595385023123722e-06,4.1226992533341615e-05,5.9928913926109699e-06,5.0517263417078604e-06,6.3901299803587484e-05,2.0329483354214706e-06,3.9063971011744896e-06,2.3126252421122728e-12,2.6619524244775111e-05,3.8574134415599689e-06,9.9956241885060054e-08,2.1967996491177893e-08,3.2795484802758302e-11,1.2233739285729328e-10,4.1588363250510251e-07,1.3333624378324883e-13,7.3460769531565076e-10,2.4067614529884255e-11,2.2144389345033069e-07,1.4439859563664665e-10,9.8747889903744538e-11,3.7141902305471909e-10,4.2988787044282318e-16,8.722100539485531e-17,1.6720525946761923e-10,8.9609966125953899e-20,4.0380338882081661e-14,3.8711808107677099e-08,2.455935032914371e-16,9.5701879104601889e-08,1.6126712337502802e-12,3.8765636590293272e-08,8.7863204658750351e-06
2.1430021348259068e-07,0.5047108937464487,154.0,0.0,0.0,0.0,0.80585872534047842,0.99999083400723632,18.982766139345486,0.011174512444511611,0.042172492109469967,0.02415369422944471,0.0053104048774418912,1.6866046574963935e-08,1.2430437638047708e-07,0.021128704489022248,2.2182160549092511e-10,0.030643178651850043,0.00011026301758050872,7.288010841070878e-11,0.025543557057310328,1.0238196235829416e-12,1.5002522708241562e-05,0.010802044262502954,0.013547450233608737,3.8966790253315075e-06,2.4561633878816611e-06,0.012094661414398376,4.5450182121592967e-05,0.00029108063820684088,0.00032951075111189353,0.0081470236549289199,0.0016339797862011608,0.0019179057371543542,9.7388945606802105e-12,2.2243907333178296e-06,1.4954702322574535e-06,0.0014067951865084144,3.4740689331366172e-07,9.3891576532259783e-08,2.2960320002104637e-10,2.8734276809857933e-05,2.9268309975510849e-06,4.2537099492999501e-05,6.1834554203357298e-06,5.2153430035438342e-06,6.6782671519251093e-05,2.099481167181531e-06,4.1155282487653466e-06,2.3875271720056458e-12,2.8042621216996813e-05,4.0560981242711323e-06,1.0551180811239073e-07,2.318912186627331e-08,3.4618261340629619e-11,1.2945465674569291e-10,4.4009156199733785e-07,1.4061725141234858e-13,7.6124076052626494e-10,2.4940181664695022e-11,2.2946477733953346e-07,1.4962682673873659e-10,1.0232324870389472e-10,3.8486696860393433e-10,4.5378385874384466e-16,9.0379010931800105e-17,1.7325928503964746e-10,9.2854487431308341e-20,4.1842395787817822e-14,4.0453863486516017e-08,2.5924520152475828e-16,1.0227693585221389e-07,1.7234674540272529e-12,4.222739474864899e-08,9.1659927644341277e-06
2.1698530044575782e-07,0.5047109702341024,154.0,0.0,0.0,0.0,0.80381707354623588,0.99999044454232122,18.982514506275738,0.011273831314101765,0.042339342443167852,0.024148524048690122,0.0053092023865703962,1.6932548005710053e-08,1.2402729955797772e-07,0.021361658187757857,2.2125961752104776e-10,0.030991554545200362,0.00011069778237782302,7.2863605398203598e-11,0.026016256732406332,1.027856523202335e-12,1.4999427010659969e-05,0.010935045943838456,0.013784124298673301,3.944604614565366e-06,2.4863721206745361e-06,0.012399056295594209,4.6674046879280325e-05,0.00030325433581952278,0.00034396147458159965,0.0083295361494731338,0.0016437528903350115,0.0019737354359362514,9.9837916684242691e-12,2.2498139552203695e-06,1.5120467530301313e-06,0.0014546860751249711,3.561624804724244e-07,9.7109852496908113e-08,2.3475305497808975e-10,2.9502433833471876e-05,2.9943050525332322e-06,4.3862076908509903e-05,6.3761834251697898e-06,5.380884500817389e-06,6.9741485691059022e-05,2.1668109835201192e-06,4.3317924225742684e-06,2.4633102707723503e-12,2.9514174582376627e-05,4.2613916221525742e-06,1.1127266967813616e-07,2.4455369901059929e-08,3.650839528832861e-11,1.3685092430168943e-10,4.6524908767268269e-07,1.4818123868791571e-13,7.8883023749664168e-10,2.5844084256878558e-11,2.377764345048159e-07,1.5504452043831015e-10,1.0602817269385129e-10,3.9880224600520671e-10,4.7856284445892899e-16,9.3651457494635918e-17,1.7953268778505409e-10,9.6216579085329385e-20,4.3357432632458805e-14,4.2239280666904775e-08,2.7340135322890207e-16,1.0918129849610141e-07,1.8398128058737482e-12,4.593352086352663e-08,9.5554576795316408e-06
2.1967038740892496e-07,0.5047110458745153,154.0,0.0,0.0,0.0,0.8017843117758725,0.99999004523702095,18.982263029546765,0.011372313401929138,0.04250037777341456,0.024140232788643641,0.005307313766888911,1.6996722282854987e-08,1.2375147096422021e-07,0.021593913013820742,2.2070007660773072e-10,0.031339154564943017,0.00011111733308258446,7.2837685939716149e-11,0.026489589721781559,1.0317521561811929e-12,1.49943884832493e-05,0.011066090454933069,0.01402073408662742,3.9918229549918431e-06,2.5161350580464384e-06,0.012705535944132729,4.7897090746818438e-05,0.00031568102504000024,0.00035875875468616955,0.0085123713482099968,0.0016531960853975085,0.0020300252388877164,1.0230359678079719e-11,2.2751805066583695e-06,1.5285735209960859e-06,0.0015032734214281943,3.6497822704656569e-07,1.0037548017368533e-07,2.3991215555428767e-10,3.0275522216869998e-05,3.0619414635761692e-06,4.5201548688691382e-05,6.5710206145323084e-06,5.5483029692411104e-06,7.2778114871380637e-05,2.2349180831400735e-06,4.5552663866822216e-06,2.5399526266614599e-12,3.1034703737412048e-05,4.4733721527149102e-06,1.1724182592856746e-07,2.5767399162786689e-08,3.8466870736791698e-11,1.4453081472956297e-10,4.9137195100545444e-07,1.5603297129996275e-13,8.1739448992358552e-10,2.6779924012345986e-11,2.4638921234019138e-07,1.6065841655356602e-10,1.0986727094082577e-10,4.1324219143654973e-10,5.042377149750084e-16,9.7042416169814968e-17,1.8603324969419935e-10,9.9700411676208174e-20,4.4927328780425318e-14,4.4067913485114096e-08,2.8806932092495853e-16,1.1642452461999226e-07,1.9618683441116456e-12,4.9896323317229535e-08,9.9547629798573875e-06
2.223554743720921e-07,0.504711120662908,154.0,0.0,0.0,0.0,0.7997603794302931,0.99998963604644453,18.982011739445511,0.011469964204373233,0.042655722062386041,0.024128938406828174,0.0053047649915722297,1.7058619123592396e-08,1.2347688185188693e-07,0.02182547188688919,2.2014296691482396e-10,0.031685982187928043,0.00011152199467375245,7.2802706499152287e-11,0.026963487850335439,1.0355095399460886e-12,1.4987480514551547e-05,0.011195171300468142,0.01425724952680478,4.0383317397641957e-06,2.5454507458233808e-06,0.013014027996390095,4.9118527246310636e-05,0.00032835738219439212,0.00037390113144387287,0.0086954800911310959,0.0016623188664042282,0.0020867580710143521,1.0478540313445677e-11,2.3004906418260931e-06,1.5450507441970007e-06,0.0015525447952807331,3.7385204807832185e-07,1.0368762341601777e-07,2.4507911302545058e-10,3.1053334495573447e-05,3.1297215637927354e-06,4.655514230236163e-05,6.7679127147154144e-06,5.7175509456155799e-06,7.5892904328124345e-05,2.3037829188956437e-06,4.7860236554820172e-06,2.6174325115367465e-12,3.260470600744382e-05,4.6921156031602674e-06,1.2342218844893432e-07,2.7125848889195566e-08,4.0494642982491603e-11,1.5249882967602352e-10,5.1847549342248588e-07,1.6417709641281995e-13,8.4695150172320439e-10,2.7748290193996552e-11,2.5531364368438823e-07,1.6647537549975115e-10,1.1384523498343221e-10,4.2820445128722021e-10,5.3082097942325416e-16,1.0055603089119075e-16,1.9276889100129721e-10,1.0331022988202726e-19,4.6553996982714815e-14,4.5939588877064812e-08,3.0325625103776221e-16,1.2401617410867762e-07,2.0897951623390203e-12,5.4128439750644229e-08,1.0363953556229109e-05
2.2504056133525925e-07,0.5047111945967062,154.0,0.0,0.0,0.0,0.79774521626605444,0.99998921692850395,18.98176066532822,0.011566789181293639,0.042805497469301998,0.024114755560548928,0.0053015813060891346,1.7118287462537445e-08,1.232035235225633e-07,0.022056337707433513,2.195882702652744e-10,0.03203204086690422,0.00011191208717632781,7.2759013530108953e-11,0.027437884818300652,1.0391316461630114e-12,1.4978774441135752e-05,0.011322283974968813,0.014493641690177,4.0841293802176356e-06,2.5743181825431744e-06,0.013324461181805844,5.0337593619902145e-05,0.00034127990659621612,0.00038938693931731959,0.0088788146920544854,0.0016711306125835835,0.0021439171855391673,1.0728276182949221e-11,2.3257446131566761e-06,1.5614786293063522e-06,0.0016024876349261549,3.8278189001098291e-07,1.0704543669444227e-07,2.5025258021325937e-10,3.1835667878854071e-05,3.1976272196549604e-06,4.7922489122350634e-05,6.966806021061064e-06,5.8885814154703767e-06,7.9086172703595858e-05,2.3733861182545337e-06,5.0241345187983217e-06,2.6957284026784461e-12,3.4224656817052959e-05,4.917695543134879e-06,1.2981658002709615e-07,2.8531338763137164e-08,4.259263818829245e-11,1.6075935100775928e-10,5.4657464870926794e-07,1.7261814037735128e-13,8.7751886834019874e-10,2.8749759337254758e-11,2.6456044212878972e-07,1.7250237522199931e-10,1.1796683672906509e-10,4.4370697425076175e-10,5.5832476426888273e-16,1.0419651658275715e-16,1.9974766664555604e-10,1.0705035056330513e-19,4.8239382517450252e-14,4.7854107851665527e-08,3.1896907137631803e-16,1.3196580229814832e-07,2.2237542775031941e-12,5.8642833859676556e-08,1.0783071496608453e-05
