Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590)
1.07723315850048e-12,0.74046342040656,154.0,0.0,0.0,0.0,0.99991981934633001,1.0,18.999999990259003,1.0698999953383479e-06,4.6515743242713175e-06,4.646037417905838e-06,7.4766144742901091e-09,5.9090343837041504e-13,2.2271713599557558e-05,1.5012905359961808e-05,3.0618136992881646e-07,3.2211482771025373e-05,2.2017744558445961e-09,5.2718297148161209e-17,9.5171624425327017e-10,1.1365715062046089e-17,2.039263007508549e-10,1.6438137091536386e-12,1.6440562132024363e-12,1.8025925938820573e-16,6.2242879765080884e-17,2.4667919362093395e-12,1.4059716685652934e-29,1.2941275215207987e-29,1.2941413567771771e-29,3.595733682103717e-17,6.202036754488214e-11,2.6542090075480837e-19,2.2855471820939882e-19,1.370915671253931e-11,6.389245486242832e-12,1.90964401058335e-21,1.7539684710009763e-18,4.066930017940688e-28,7.9882795410326567e-23,7.9905966127071405e-23
1.1004690040593364e-12,0.7404634204049069,154.0,0.0,0.0,0.0,0.9999181006663953,1.0,18.999999989866776,1.0929766414275162e-06,4.7518769673031744e-06,4.7460805939054541e-06,7.796642212462191e-09,6.0364567000560229e-13,2.2345053655489869e-05,1.546415431397402e-05,3.0822052434289163e-07,3.317967933537022e-05,2.2725125935807981e-09,5.4974855494246142e-17,9.8350873616912064e-10,1.1730871258663147e-17,2.1277631010018097e-10,1.7522323839710024e-12,1.7524925192559025e-12,1.9300699407385124e-16,6.7126209977100956e-17,2.5743441308118458e-12,1.6320590063314444e-29,1.5022395083555243e-29,1.502255915367899e-29,3.8368799038127306e-17,6.346719382423942e-11,2.779195739418434e-19,2.35966917624397e-19,1.4462067954562298e-11,6.7401388099412789e-12,2.0808489845353405e-21,1.8697940005388591e-18,4.5266739541502035e-28,8.7064486593141795e-23,8.7089252553019728e-23
1.1237048496181929e-12,0.7404634204032249,154.0,0.0,0.0,0.0,0.99991638214484202,1.0,18.999999989467707,1.1160532444165037e-06,4.8521788783666938e-06,4.8461167786593539e-06,8.1231230210077527e-09,6.1638780864824005e-13,2.2413802743423688e-05,1.591683972345766e-05,3.1017405722487245e-07,3.4150958125457022e-05,2.3436353792965136e-09,5.727691557415056e-17,1.0155310100667401e-09,1.2098013050834771e-17,2.2181249563379414e-10,1.8653049906715464e-12,1.8655836062622559e-12,2.0634404716655217e-16,7.2269280182202336e-17,2.6841908862335608e-12,1.8885982280861275e-29,1.7383840178114274e-29,1.7384034053470145e-29,4.0887164711506451e-17,6.4918632901130552e-11,2.907458027254136e-19,2.4342245453185454e-19,1.5237270145445278e-11,7.1014203178133208e-12,2.2633614432904768e-21,1.9906036064162047e-18,5.0271670878902595e-28,9.4722591395508618e-23,9.4749026958354194e-23
1.1469406951770493e-12,0.7404634204015144,154.0,0.0,0.0,0.0,0.99991466377372362,1.0,18.999999989061831,1.1391298043088805e-06,4.9524800757123177e-06,4.9461459873418701e-06,8.4560417701236175e-09,6.2912985661701423e-13,2.2478248098855995e-05,1.6370871660310595e-05,3.1204556264294357e-07,3.5125126194128687e-05,2.4151245940585185e-09,5.9624370704972239e-17,1.0477748190162748e-09,1.2467046390406178e-17,2.3103474696520311e-10,1.9831283824426474e-12,1.9834263479861695e-12,2.2028370512044323e-16,7.7679380727391557e-17,2.7963321914470301e-12,2.1789297399746464e-29,2.0056363349396377e-29,2.0056591662025217e-29,4.351486846162923e-17,6.6374685245684619e-11,3.039022657713297e-19,2.5091945240512452e-19,1.6034829547563116e-11,7.4731208619785879e-12,2.4576734492571484e-21,2.1165017857654949e-18,5.5710705159453291e-28,1.0287800878872707e-22,1.0290619024582964e-22
1.1701765407359057e-12,0.740463420399775,154.0,0.0,0.0,0.0,0.99991294554551768,1.0,18.999999988649176,1.1622063211080359e-06,5.0527805767266077e-06,5.0461682350903701e-06,8.7953833653923895e-09,6.4187181612085985e-13,2.25386589862975e-05,1.6826165822813879e-05,3.1383848379987604e-07,3.6102002666034603e-05,2.4869628812666057e-09,6.2017114453320462e-17,1.0802322622538397e-09,1.2837881680681502e-17,2.4044295379933543e-10,2.1057993550369982e-12,2.1061175607612645e-12,2.3483924650833037e-16,8.3363813469465264e-17,2.9107680358227784e-12,2.5066803462900623e-29,2.3073354469154113e-29,2.3073622454524495e-29,4.6254351797450713e-17,6.7835351327263896e-11,3.173916501289906e-19,2.5845612354033467e-19,1.6854808103604567e-11,7.855269281173502e-12,2.6642879409900761e-21,2.2475930058960325e-18,6.1611598221158092e-28,1.115521090075055e-22,1.1158211459736441e-22
1.1934123862947621e-12,0.7404634203980073,154.0,0.0,0.0,0.0,0.99991122745310101,1.0,18.999999988229778,1.1852827948171926e-06,5.1530803979731407e-06,5.1461835370054098e-06,9.1411327476995717e-09,6.5461368926413944e-13,2.259528782363387e-05,1.728264318361507e-05,3.1555611936578965e-07,3.7081417982353549e-05,2.559133705837897e-09,6.4455040634731101e-17,1.1128957706507431e-09,1.3210433565728202e-17,2.5003700593210929e-10,2.2334146468211988e-12,2.2337540035375846e-12,2.5002394202717319e-16,8.9329890638854847e-17,3.0274984091107244e-12,2.8757812178954151e-29,2.6471005911912089e-29,2.6471319472988804e-29,4.9108063090291595e-17,6.9300631614447832e-11,3.3121665123212557e-19,2.6603076485058424e-19,1.7697263706855506e-11,8.247892526729342e-12,2.8837187572308488e-21,2.3839817043202457e-18,6.8003275760524202e-28,1.2076673487893813e-22,1.2079864480306728e-22
1.2166482318536186e-12,0.740463420396211,154.0,0.0,0.0,0.0,0.99990950948972801,1.0,18.999999987803665,1.2083592254394125e-06,5.2533795552314772e-06,5.2461919081509207e-06,9.4932748931508959e-09,6.6735547805161641e-13,2.2648371236141184e-05,1.7740229659735425e-05,3.1720162954509009e-07,3.8063213192770774e-05,2.6316213153230163e-09,6.6938043313084251e-17,1.1457580927926608e-09,1.3584620729654742e-17,2.5981679325002536e-10,2.3660709388240661e-12,2.3664323779288448e-12,2.6585105450385982e-16,9.5584933784778576e-17,3.1465233014224696e-12,3.2904865902501473e-29,3.0288484758864777e-29,3.0288850535497923e-29,5.2078457547790445e-17,7.0770526575017625e-11,3.4537997289952489e-19,2.7364175385997524e-19,1.8562250454571779e-11,8.651015780668489e-12,3.116490660928792e-21,2.525772288779145e-18,7.4915858373337472e-28,1.305442031464395e-22,1.3057809958522105e-22
1.239884077412475e-12,0.7404634203943866,154.0,0.0,0.0,0.0,0.99990779164901167,1.0,18.99999998737087,1.2314356129776052e-06,5.3536780635342684e-06,5.3461933635543419e-06,9.8517948129898725e-09,6.8009718439316757e-13,2.2698131044556034e-05,1.8198855803223461e-05,3.1877804188873883e-07,3.9047239291753026e-05,2.704410702862717e-09,6.9466016800022876e-17,1.1788122816431567e-09,1.3960365705388844e-17,2.6978220572977645e-10,2.5038648547846455e-12,2.504249328259483e-12,2.8233383890119229e-16,1.0213627279590126e-16,3.2678427032144237e-12,3.7553932050289271e-29,3.4568111853208406e-29,3.4568537297166468e-29,5.5167997187942534e-17,7.2245036675942011e-11,3.5988432733575865e-19,2.8128754488995223e-19,1.9449818885499682e-11,9.0646625664118633e-12,3.3631393632421559e-21,2.6730691372669819e-18,8.2380686647817647e-28,1.4090730578865255e-22,1.4094327291723993e-22
1.2631199229713314e-12,0.7404634203925342,154.0,0.0,0.0,0.0,0.99990607392490094,1.0,18.999999986931421,1.2545119574345377e-06,5.453975937202623e-06,5.446187918206782e-06,1.021667755351551e-08,6.928388101082503e-13,2.2744775191326116e-05,1.8658456511162954e-05,3.2028825686254423e-07,4.0033356596350106e-05,2.7774875718978346e-09,7.2038855654371995e-17,1.2120516817670216e-09,1.4337594692505764e-17,2.7993313343787499e-10,2.6468929611999669e-12,2.6473014416114938e-12,2.9948554232400895e-16,1.0899124499111422e-16,3.3914566052717309e-12,4.2754605092904216e-29,3.9355547835698367e-29,3.9356041291681639e-29,5.8379150813224952e-17,7.3724162383363631e-11,3.7473243513188581e-19,2.889666654238347e-19,2.0360016202535671e-11,9.4888548525598533e-12,3.6242115475196457e-21,2.8259765980551275e-18,9.0430346310101434e-28,1.5187931133334665e-22,1.5191743533761669e-22
1.2863557685301878e-12,0.7404634203906536,154.0,0.0,0.0,0.0,0.99990435631166419,1.0,18.999999986485339,1.2775882588128402e-06,5.5542731898797915e-06,5.5461755870631649e-06,1.0587908196000255e-08,7.0558035693021127e-13,2.2788498608909666e-05,1.9118970753824479e-05,3.217350531817167e-07,4.1021434162924592e-05,2.8508383025495906e-09,7.4656454681560616e-17,1.2454699170899295e-09,1.4716237383679925e-17,2.9026946653029728e-10,2.7952517673725325e-12,2.7956852478710991e-12,3.1731940402539712e-16,1.1615719427543122e-16,3.5173649986929592e-12,4.8560316261230529e-29,4.4699986288949461e-29,4.4700557081933111e-29,6.1714393984807795e-17,7.5207904162586314e-11,3.8992702526615154e-19,2.9667771264234524e-19,2.1292886481455329e-11,9.9236131501801684e-12,3.9002648932622926e-21,2.9845989897152371e-18,9.9098693422001993e-28,1.6348396616632266e-22,1.635243352588773e-22
1.3095916140890442e-12,0.7404634203887451,154.0,0.0,0.0,0.0,0.99990263880387154,1.0,18.999999986032662,1.3006645171150159e-06,5.6545698345632537e-06,5.6461563850423795e-06,1.0965471856608118e-08,7.1832182651036552e-13,2.2829484033749735e-05,1.9580341319825104e-05,3.2312109292149931e-07,4.201134924037371e-05,2.9244499195911555e-09,7.7318708933044724e-17,1.2790608791718997e-09,1.509622679935108e-17,3.0079109525214204e-10,2.9490377254575747e-12,2.9494972197752133e-12,3.3584865541296648e-16,1.2364147035635394e-16,3.6455678748755042e-12,5.502855110664453e-29,5.0654354118724263e-29,5.0655012647993375e-29,6.5176208996850895e-17,7.6696262478062836e-11,4.0547083510467604e-19,3.0441935012590677e-19,2.2248470866583131e-11,1.0368956604008846e-11,4.1918681000656695e-21,3.1490406011417023e-18,1.0842087963099297e-27,1.7574549583534135e-22,1.757882002715583e-22
1.3560633052067569e-12,0.7404634203848453,154.0,0.0,0.0,0.0,0.99989920408431088,1.0,18.999999985107621,1.3468169045003878e-06,5.8551613488884904e-06,5.8460974278654812e-06,1.1739538870817632e-08,7.4380454016286778e-13,2.2903915282532062e-05,2.0505440286842481e-05,3.2572099642142599e-07,4.3996238922691463e-05,3.0724069571720745e-09,8.2776764541402827e-17,1.3467378222693492e-09,1.5859993605786247e-17,3.223898010081958e-10,3.2732766205310324e-12,3.2737912659953436e-12,3.7504621368770586e-16,1.3959442656744163e-16,3.9088570425271723e-12,7.0204187350985928e-29,6.4624524794619981e-29,6.4625394805517253e-29,7.2489517230499337e-17,7.9686830571267685e-11,4.3761710530239973e-19,3.1998936387214744e-19,2.4227932936011223e-11,1.1291469221874995e-11,4.8240541391759435e-21,3.4957984906135369e-18,1.2917400585484672e-27,2.0233848545876624e-22,2.0238613960009298e-22
1.3978878272126982e-12,0.7404634203812408,154.0,0.0,0.0,0.0,0.99989611314846194,1.0,18.999999984252788,1.3883539058495612e-06,6.0356917506609131e-06,6.0260210169396378e-06,1.2457709502444587e-08,7.667387333024742e-13,2.296314891929085e-05,2.1340454094734788e-05,3.2787760847287038e-07,4.5787842795802549e-05,3.2063425066367781e-09,8.7840687629129308e-17,1.4081816095023445e-09,1.6551380318645177e-17,3.42461247993584e-10,3.5846189252609358e-12,3.585186880130283e-12,4.1283482593528682e-16,1.5511459127556475e-16,4.153664343797351e-12,8.6795956037324224e-29,7.9898553275312705e-29,7.9899662146934521e-29,7.9529409660166749e-17,8.2394135050719007e-11,4.6777071288635868e-19,3.3409483961725404e-19,2.6087490018072965e-11,1.215809880402132e-11,5.4521337688297933e-21,3.8288279420603861e-18,1.504680126977867e-27,2.2877157512801053e-22,2.2882401350082527e-22
1.4397123492186395e-12,0.7404634203775481,154.0,0.0,0.0,0.0,0.99989302248194001,1.0,18.999999983376973,1.4298907676657856e-06,6.2162203582370229e-06,6.2059225747576092e-06,1.3196169225497492e-08,7.8967269850133467e-13,2.3015871719672282e-05,2.2177503436718015e-05,3.2987393490563207e-07,4.7583814726646094e-05,3.3409479255990098e-09,9.3047672667852804e-17,1.4701011268053985e-09,1.7246224972195946e-17,3.6313134995035689e-10,3.9150426191043644e-12,3.9156674877930891e-12,4.530819177049865e-16,1.7178063107084551e-16,4.4059056476833919e-12,1.0663836021363275e-28,9.8165291735669614e-29,9.8166694957977396e-29,8.7018304527477967e-17,8.5116404290771968e-11,4.990987472737605e-19,3.4828136182902348e-19,2.8021164911061105e-11,1.3059268071694809e-11,6.1399455718279258e-21,4.1823322122575845e-18,1.7448903314452913e-27,2.5773173218476613e-22,2.5778927972455882e-22
1.4815368712245809e-12,0.7404634203737672,154.0,0.0,0.0,0.0,0.99988993206201182,1.0,18.999999982480325,1.471427489959807e-06,6.3967472277766559e-06,6.3858021870409984e-06,1.3954832488347921e-08,8.1260644289436069e-13,2.3062798581942812e-05,2.3016364491458305e-05,3.317218829122322e-07,4.9383674490585242e-05,3.4761671506449167e-09,9.8397116417998587e-17,1.5324690514468279e-09,1.7944238160875006e-17,3.8439946997038854e-10,4.2651081508260533e-12,4.2657936576236118e-12,4.9586437172208832e-16,1.8963553462669852e-16,4.665580913133738e-12,1.3024492209196966e-28,1.1989757047556248e-28,1.1989933423066494e-28,9.497091866942873e-17,8.7853640967989158e-11,5.3161747616351095e-19,3.6254315614518263e-19,3.0029113247352591e-11,1.3995049375391261e-11,6.8912078216801532e-21,4.5569184436875165e-18,2.0149226499751555e-27,2.8937773580904569e-22,2.894407299516375e-22
1.5233613932305222e-12,0.740463420369899,154.0,0.0,0.0,0.0,0.99988684186802035,1.0,18.999999981562993,1.5129640727414711e-06,6.5772724107443236e-06,6.5656599391434816e-06,1.473361409918071e-08,8.3553997302003574e-13,2.310456585625779e-05,2.3856838029579223e-05,3.3343247491028753e-07,5.1186994626781572e-05,3.6119488058581603e-09,1.0388841817710087e-16,1.5952600908395731e-09,1.8645154676502418e-17,4.062649720583213e-10,4.6353753729794447e-12,4.6361253619838039e-12,5.4125898885920037e-16,2.0872230574041668e-16,4.9326901012861735e-12,1.5819197153073253e-28,1.456260604882399e-28,1.4562826331323546e-28,1.0340203758208505e-16,9.0605847749252132e-11,5.6534325535908617e-19,3.768749310125434e-19,3.2111471780717925e-11,1.4965506266432353e-11,7.7097563797665696e-21,4.9531934688761579e-18,2.3174853920700112e-27,3.238734975475089e-22,3.2394228840147721e-22
1.5651859152364635e-12,0.7404634203659438,154.0,0.0,0.0,0.0,0.99988375188118606,1.0,18.999999980625091,1.5545005160198048e-06,6.7577959543026146e-06,6.7454959160530218e-06,1.5532429224479614e-08,8.5847329487028988e-13,2.3141739997929077e-05,2.4698746704483699e-05,3.3501591439564622e-07,5.2993394625460428e-05,3.7482458101485785e-09,1.0952097976912278e-16,1.6584508314387663e-09,1.9348731481267708e-17,4.2872722112703989e-10,5.0264035427673364e-12,5.0272219778108381e-12,5.8934248825512278e-16,2.290839556961342e-16,5.2072331752888731e-12,1.9112420584126637e-28,1.7594439506779983e-28,1.7594712971756373e-28,1.1232651494916371e-16,9.3373027291629936e-11,6.0029252878023562e-19,3.9127183723949846e-19,3.4268360466464148e-11,1.5970694466513048e-11,8.5995451444237454e-21,5.371763810724356e-18,2.65544805789384e-27,3.613880851230925e-22,3.6146303564312841e-22
1.6070104372424048e-12,0.7404634203619024,154.0,0.0,0.0,0.0,0.99988066208443005,1.0,18.999999979666754,1.5960368198030911e-06,6.9383179016722957e-06,6.9253102023940448e-06,1.635119338751951e-08,8.8140641393611209e-13,2.3174825261234318e-05,2.5541932643564718e-05,3.3648164684379712e-07,5.4802535759681697e-05,3.8850150177838583e-09,1.1529420553382107e-16,1.7220195990012496e-09,2.005474585211233e-17,4.5178558299342287e-10,5.4387513228973868e-12,5.439642287466068e-12,6.401915074331452e-16,2.507634965968556e-16,5.4892101001365194e-12,2.2976056947921865e-28,2.1151458626457082e-28,2.1151796179222619e-28,1.2175927217346874e-16,9.6155182242262246e-11,6.3648182847448096e-19,4.0572943097362326e-19,3.6499884310935209e-11,1.701066272974732e-11,9.5646464993573425e-21,5.8132356828245048e-18,3.0318462152990262e-27,4.0209574607868606e-22,4.0217723223988209e-22
1.6488349592483461e-12,0.7404634203577751,154.0,0.0,0.0,0.0,0.99987757246221409,1.0,18.999999978688106,1.637572984098935e-06,7.1188382924624935e-06,7.105102882429516e-06,1.7189822466865003e-08,9.043393352497669e-13,2.320427055141924e-05,2.6386255302970179e-05,3.3783841611491911e-07,5.6614116482584751e-05,4.0222168887974541e-09,1.2120750231616556e-16,1.7859463291621634e-09,2.0762993679342182e-17,4.7543942437433784e-10,5.8729767824329392e-12,5.8739444795801512e-12,6.938826024187971e-16,2.7380393553489859e-16,5.7786208425200323e-12,2.7490045561270963e-28,2.5307273803766608e-28,2.5307688211105682e-28,1.3171529791110064e-16,9.8952315238256738e-11,6.7392777462842588e-19,4.2024363975195967e-19,3.8806135018651835e-11,1.8085453610394314e-11,1.0609251761397558e-20,6.2782149897641228e-18,3.4498863942667867e-27,4.4617593125952392e-22,4.462643422325944e-22
1.6906594812542875e-12,0.7404634203535626,154.0,0.0,0.0,0.0,0.99987448300039528,1.0,18.99999997768926,1.6791090089143276e-06,7.2993571629724516e-06,7.2848740400629635e-06,1.8048232694875448e-08,9.2727206342304322e-13,2.3230475496030977e-05,2.7231589566780836e-05,3.3909431655427299e-07,5.842786834903918e-05,4.1598151877625671e-09,1.2726027945579653e-16,1.850212447888756e-09,2.1473287911664891e-17,4.996881128828628e-10,6.3296373976393548e-12,6.3306861498944191e-12,7.5049224785699553e-16,2.9824826952938953e-16,6.0754653706892237e-12,3.2743024354544347e-28,3.0143506900360508e-28,3.0144013047738885e-28,1.4220964760848761e-16,1.0176442890659864e-10,7.1264707557889127e-19,4.348107314714715e-19,4.1187192451787785e-11,1.9195104143115151e-11,1.1737671627583549e-20,6.7673073274169551e-18,3.9129509991215303e-27,4.9381331813155761e-22,4.9390905645898999e-22
1.7324840032602288e-12,0.7404634203492655,154.0,0.0,0.0,0.0,0.99987139368609723,1.0,18.999999976670342,1.7206448942556963e-06,7.4798745464679746e-06,7.4646237588404571e-06,1.8926340656216431e-08,9.5020460268214057e-13,2.3253795846621903e-05,2.8077824055836788e-05,3.4025684121247385e-07,6.0243552387111461e-05,4.2977767078184233e-09,1.3345194877652259e-16,1.914800760837274e-09,2.2185457131579242e-17,5.2453101702470407e-10,6.8092900528262281e-12,6.8104243020988081e-12,8.1009683712854736e-16,3.2413948110685411e-16,6.379743654326904e-12,3.8833017647862868e-28,3.575042489307875e-28,3.5751040069462197e-28,1.5325744304218067e-16,1.0459152586407224e-10,7.5265652782388564e-19,4.4942728596678454e-19,4.3643125928674987e-11,2.0339646448201663e-11,1.2954336621587745e-20,7.2811179832229787e-18,4.4246032382318324e-27,5.4519783393921311e-22,5.4530131571235196e-22
1.77430852526617e-12,0.7404634203448838,154.0,0.0,0.0,0.0,0.99986830450759157,1.0,18.999999975631461,1.7621806401289598e-06,7.6603904734348896e-06,7.6443521219525253e-06,1.9824063286377445e-08,9.7313695690020828e-13,2.327454829203467e-05,2.8924859620787102e-05,3.4133292649728587e-07,6.2060955864795341e-05,4.4360710176557378e-09,1.397819245758764e-16,1.9796953508978705e-09,2.2899344249290329e-17,5.4996750619478688e-10,7.3124910411858028e-12,7.3137153486665115e-12,8.7277268246603411e-16,3.5152053443523869e-16,6.6914556644334803e-12,4.5868158782822756e-28,4.2227605657080377e-28,4.2228349869517354e-28,1.6487387186139483e-16,1.0743360871719247e-10,7.9397301603342896e-19,4.6409016894989525e-19,4.6173995380859654e-11,2.1519108270876211e-11,1.4263797539481397e-20,7.8202519364582774e-18,4.9885920711588652e-27,6.005246787035964e-22,6.0063633374065824e-22
1.8161330472721114e-12,0.7404634203404185,154.0,0.0,0.0,0.0,0.99986521545419249,1.0,18.999999974572727,1.8037162465395713e-06,7.8409049718114975e-06,7.8240592122360275e-06,2.0741317870195919e-08,9.9606912962683608e-13,2.3293014750651444e-05,2.9772607998266055e-05,3.4232899353693548e-07,6.3879889406742309e-05,4.5746702294425951e-09,1.4624962361470735e-16,2.0448814832850631e-09,2.3614805304717352e-17,5.7599695067399973e-10,7.8397960656278142e-12,7.8411151116855559e-12,9.3859601506914271e-16,3.8043437193965051e-16,7.0106013732210488e-12,5.3967448358326211e-28,4.9684636574390458e-28,4.9685532894618265e-28,1.7707418713327402e-16,1.1029068006214623e-10,8.3661351306023737e-19,4.7879650810260113e-19,4.8779852384907661e-11,2.2733513462212584e-11,1.5670725894844469e-20,8.385313858495729e-18,5.608857173173536e-27,6.5999434806254595e-22,6.6011462008756805e-22
