Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320)
3.716232396782273e-12,0.4518291330974524,154.0,0.0,0.0,0.0,0.99995605761637318,1.0,18.999999920141235,1.2646830510809914e-06,8.147105108222517e-06,8.0908520402487011e-06,6.7822227711087428e-08,2.2826485301326558e-12,3.0881880673049513e-06,8.2768637950590318e-06,1.9677053937772942e-08,1.4974521584513064e-05,1.1962018729005833e-08,6.1694857003929322e-16,3.2765821455351726e-10,7.7139772780995433e-17,3.4573367267738291e-10,5.5974721679206515e-12,5.5996039523484323e-12,1.4573676537902085e-15,6.7439781405403554e-16,1.4215879399709621e-11,9.2382376152433046e-28,8.5844586358967702e-28,8.5845430389925055e-28,1.1527068410199279e-15,7.2237277052951204e-11,1.0390424906038957e-18,9.6764421142368959e-19,8.493306741321034e-12,4.6941731518718473e-12,1.8959934557554321e-20
3.791320906833997e-12,0.4518291330897899,154.0,0.0,0.0,0.0,0.9999551711985023,1.0,18.999999917171035,1.2902359108801312e-06,8.3116634692306885e-06,8.2530119198905325e-06,7.0497949687582675e-08,2.3287550694850029e-12,3.0882717577237029e-06,8.4659067566917837e-06,1.9684136066174836e-08,1.5316539720767953e-05,1.2254401095251832e-08,6.4128850607874874e-16,3.3892845512456299e-10,7.9025269042270291e-17,3.5968999668366555e-10,5.9417212350376874e-12,5.9439908788129433e-12,1.5495033290005511e-15,7.2011987183713337e-16,1.4796071051276067e-11,1.0620609343388141e-27,9.8690644424611862e-28,9.8691634426968961e-28,1.2275033560556729e-15,7.4284639939048438e-11,1.0941231959139482e-18,9.9172032042108494e-19,8.8786565182485212e-12,4.9071446198774792e-12,2.0574415366656995e-20
3.866409416885721e-12,0.45182913308200273,154.0,0.0,0.0,0.0,0.99995428478257198,1.0,18.999999914152564,1.315788740838192e-06,8.4762214224720288e-06,8.4151230602858181e-06,7.3221823209815671e-08,2.3748614945663219e-12,3.0883416074320562e-06,8.6549543709987454e-06,1.9690443993316571e-08,1.5658566327397892e-05,1.2546887356867253e-08,6.660664584385192e-16,3.5036264927125417e-10,8.0911435301789024e-17,3.7391628198428377e-10,6.2997241010929335e-12,6.3021374254361186e-12,1.6454244925096229e-15,7.6787755939740228e-16,1.5387866756856884e-11,1.2176351734754269e-27,1.131479010496238e-27,1.1314905862990778e-27,1.3055959201837264e-15,7.6355312220222443e-11,1.1511461593666666e-18,1.0158245602587051e-18,9.2726708829235797e-12,5.1249042245724677e-12,2.2291273877204148e-20
3.941497926937445e-12,0.4518291330740917,154.0,0.0,0.0,0.0,0.99995339836846076,1.0,18.999999911086011,1.3413415409552299e-06,8.640778979230938e-06,8.5771856576282509e-06,7.5993652168740167e-08,2.4209678085365947e-12,3.0883998371577066e-06,8.8440058607608787e-06,1.9696062144228704e-08,1.6000599998262336e-05,1.2839466230197586e-08,6.9128064318897026e-16,3.6196068025299313e-10,8.2798198793754097e-17,3.8841217964666509e-10,6.6717440832365313e-12,6.6743070281393568e-12,1.7452057379754056e-15,8.1771504995889256e-16,1.5991266581743638e-11,1.3923174402975827e-27,1.2938095345892049e-27,1.2938230290486778e-27,1.3870652089054793e-15,7.8449295464638412e-11,1.2101506417101898e-18,1.0399560355509035e-18,9.67534835299543e-12,5.3474511232541788e-12,2.4114886055445354e-20
4.0165864369891694e-12,0.45182913306605715,154.0,0.0,0.0,0.0,0.9999525119560615,1.0,18.999999907971592,1.3668943112312982e-06,8.8053361495726577e-06,8.7391999073132835e-06,7.8813241253184229e-08,2.4670740142213477e-12,3.0884483113167691e-06,9.0330605734626782e-06,1.9701065737539307e-08,1.6342639552833707e-05,1.3132127650717687e-08,7.1692928365888008e-16,3.7372244399528804e-10,8.4685494614319345e-17,4.0317734142185041e-10,7.0580441583865351e-12,7.0607627824593769e-12,1.8489215625833e-15,8.6967646052012815e-16,1.6606270592313544e-11,1.5880199523013487e-27,1.4756752937470166e-27,1.4756909792631991e-27,1.4719924311384409e-15,8.0566591234572359e-11,1.2711762661872032e-18,1.0641139476317173e-18,1.0086687413441379e-11,5.5747844551697536e-12,2.6049729918473029e-20
4.0916749470408935e-12,0.45182913305789957,154.0,0.0,0.0,0.0,0.99995162554528161,1.0,18.999999904809517,1.3924470516664486e-06,8.9698929424750054e-06,8.9011660039413636e-06,8.1680395946603805e-08,2.5131801141327052e-12,3.0884885952359164e-06,9.2221179612652937e-06,1.9705521789617812e-08,1.6684683999964854e-05,1.3424862641286714e-08,7.4301061040499794e-16,3.8564784770826897e-10,8.6573264871854709e-17,4.1821141974241618e-10,7.4588869638952931e-12,7.46176744421472e-12,1.9566463672353784e-15,9.2380585179419991e-16,1.7232878855948292e-11,1.8068044000878222e-27,1.6789925100703616e-27,1.6790106914906913e-27,1.5604593258082991e-15,8.2707201086357124e-11,1.3342630184791295e-18,1.0882975841464268e-18,1.0506686521866315e-11,5.8069033444453882e-12,2.810038613720747e-20
4.166763457092618e-12,0.4518291330496196,154.0,0.0,0.0,0.0,0.99995073913603882,1.0,18.999999901599981,1.4179997622607292e-06,9.1344493659458609e-06,9.063084141321192e-06,8.4594922523849954e-08,2.5592861105107912e-12,3.0885220031091144e-06,9.4111775642224335e-06,1.970949000894193e-08,1.7026732507523346e-05,1.3717663194672374e-08,7.6952286118298775e-16,3.9773680865623297e-10,8.8461457929470183e-17,4.3351406772040606e-10,7.874534798213768e-12,7.8775834301702306e-12,2.0684544567390497e-15,9.8014722817628973e-16,1.7871091440961411e-11,2.0508904704545666e-27,1.9058242752042825e-27,1.9058452929745726e-27,1.652548158461039e-15,8.4871126570336758e-11,1.3994512466507147e-18,1.1125063097500089e-18,1.0935344112944089e-11,6.0438069025412811e-12,3.0271538638220545e-20
4.241851967144342e-12,0.4518291330412177,154.0,0.0,0.0,0.0,0.99994985272826209,1.0,18.999999898343191,1.4435524430141863e-06,9.2990054271279449e-06,9.2249545124729255e-06,8.7556628047948929e-08,2.6053920053641467e-12,3.0885496382464235e-06,9.6002389961938846e-06,1.9713023592858907e-08,1.7368784376906346e-05,1.4010522168777507e-08,7.9646428091890793e-16,4.0998925306147141e-10,9.0350027729429507e-17,4.4908493914527386e-10,8.3052496215538236e-12,8.308472818699541e-12,2.1844200399951419e-15,1.0387445377340008e-15,1.8520908416533378e-11,2.322664680706725e-27,2.1583887645163175e-27,2.1584129980709069e-27,1.7483417178950069e-15,8.7058369230828747e-11,1.4667816610950214e-18,1.1367395577218956e-18,1.137265860214503e-11,6.2854942303120256e-12,3.2567975204402438e-20
4.316940477196066e-12,0.4518291330326944,154.0,0.0,0.0,0.0,0.9999489663218879,1.0,18.999999895039327,1.4691050939268658e-06,9.4635611323922833e-06,9.3867773096314032e-06,9.0565320366895511e-08,2.6514978004747048e-12,3.0885724269015078e-06,9.7893019330064329e-06,1.9716169937561155e-08,1.7710839021621346e-05,1.4303433193174167e-08,8.2383312167885363e-16,4.2240511512749546e-10,9.2238933190215073e-17,4.6492368848183513e-10,8.7512930565485002e-12,8.7546973504455041e-12,2.3046172301854037e-15,1.0996416722166608e-15,1.9182329852653441e-11,2.6246895292601836e-27,2.4390677455137909e-27,2.4390956169180893e-27,1.8479233128127972e-15,8.9268930606093092e-11,1.5362953344788224e-18,1.1609968225816504e-18,1.181862838886878e-11,6.5319644197382554e-12,3.4994588074476208e-20
4.39202898724779e-12,0.45182913302405026,154.0,0.0,0.0,0.0,0.99994807991686108,1.0,18.999999891688603,1.4946577149988109e-06,9.6281164874215933e-06,9.5485527242493372e-06,9.362080811045931e-08,2.6976034974284653e-12,3.0885911466999387e-06,9.9783661025043896e-06,1.971897127073951e-08,1.8052895949285651e-05,1.4596390585723542e-08,8.516276426401316e-16,4.3498433616863969e-10,9.4128137668928194e-17,4.810299708682276e-10,9.2129263889102601e-12,9.2165184289786894e-12,2.429120044959445e-15,1.1628824670805441e-15,1.9855355820067603e-11,2.9597129676033132e-27,2.7504153852217389e-27,2.7504473630808748e-27,1.9513767684928571e-15,9.1502812228307318e-11,1.6080337016884015e-18,1.1852776535200609e-18,1.2273251859077082e-11,6.7832165553819152e-12,3.7556374541364165e-20
4.467117497299514e-12,0.45182913301528566,154.0,0.0,0.0,0.0,0.99994719351313344,1.0,18.99999988829121,1.5202103062300634e-06,9.7926714972846637e-06,9.7102809470004951e-06,9.6722900687004131e-08,2.7437090976550889e-12,3.0886064505034491e-06,1.0167431276197459e-05,1.9721465215254376e-08,1.8394954746515791e-05,1.4889389278203564e-08,8.7984611006355635e-16,4.4772686383456911e-10,9.6017608481817347e-17,4.9740344211388154e-10,9.6904105680872367e-12,9.6941971214538359e-12,2.5580024066210884e-15,1.2285107015275195e-15,2.0539986390231966e-11,3.3306781986715962e-27,3.0951673612318799e-27,3.0952039648796402e-27,2.058786423480687e-15,9.3760015623547277e-11,1.6820385597757609e-18,1.2095816484199215e-18,1.2736527387503858e-11,7.0392497156078728e-12,4.0258437549410633e-20
4.617294517402962e-12,0.4518291329973972,154.0,0.0,0.0,0.0,0.99994542070940984,1.0,18.999999881357184,1.5713153991706549e-06,1.0121780499090604e-05,1.0033596575721859e-05,1.0306614184650187e-07,2.8359200128373014e-12,3.0886289067030212e-06,1.0545563902404148e-05,1.9725661228143595e-08,1.9079076622149975e-05,1.5475492986582991e-08,9.3754798457777126e-16,4.7370165743284691e-10,9.9797235763827089e-17,5.3095057776505467e-10,1.0693973587276434e-11,1.0698169938690035e-11,2.8292009842063493e-15,1.3671043250382456e-15,2.1944061627950481e-11,4.1932450631349629e-27,3.8967921962034553e-27,3.896839835112706e-27,2.285814232229526e-15,9.8344393806826233e-11,1.8370167473014893e-18,1.2582577356258127e-18,1.3689028071899309e-11,7.5656553978579016e-12,4.6104336795960755e-20
4.752453835496066e-12,0.45182913298089084,154.0,0.0,0.0,0.0,0.99994382519012337,1.0,18.999999874958892,1.6173098807624214e-06,1.0417977460721091e-05,1.0324421142389499e-05,1.0893255123307848e-07,2.9189095170166116e-12,3.0886420713888552e-06,1.0885885077538163e-05,1.9728686118015926e-08,1.9694789768175376e-05,1.600308710152248e-08,9.9091231965868665e-16,4.9763706202883301e-10,1.0319955020882885e-16,5.620533465029956e-10,1.1654001183798567e-11,1.1658590674767422e-11,3.0889973973499511e-15,1.500441672707451e-15,2.3247417813303416e-11,5.1263658688213337e-27,4.7639981921625728e-27,4.7640581443845766e-27,2.5045259389866321e-15,1.0255010981976415e-10,1.9846752361493817e-18,1.3021422243359879e-18,1.4575852251844339e-11,8.055762276081233e-12,5.1898768827669767e-20
4.88761315358917e-12,0.45182913296400223,154.0,0.0,0.0,0.0,0.99994222967451885,1.0,18.999999868412377,1.6633042656709559e-06,1.0714173361083905e-05,1.0615095737499236e-05,1.1494703144994612e-07,3.0018987237840894e-12,3.0886504287634477e-06,1.1226207315200523e-05,1.9731137370618731e-08,2.0310505007532002e-05,1.6530757965381813e-08,1.0456235988358963e-15,5.221009899296135e-10,1.0660235959080818e-16,5.9401648476215149e-10,1.2669428509623448e-11,1.2674434889313058e-11,3.3641288438267504e-15,1.6421926138030295e-15,2.4588374051319197e-11,6.2317426890420445e-27,5.7913057014389554e-27,5.7913806628787056e-27,2.7373904780274754e-15,1.0683141183083985e-10,2.1403437305940421e-18,1.3460972374837103e-18,1.5490683478693443e-11,8.5613451500742767e-12,5.8231949610018079e-20
5.022772471682273e-12,0.4518291329467341,154.0,0.0,0.0,0.0,0.99994063416246626,1.0,18.999999861718738,1.7092985538964732e-06,1.1010368214798107e-05,1.0905621445310169e-05,1.2110849870488741e-07,3.0848876372076943e-12,3.0886552834084404e-06,1.1566530158814728e-05,1.9733122742690417e-08,2.0926221514183623e-05,1.705849096194603e-08,1.1016719632620681e-15,5.4709328945018793e-10,1.1000556965273617e-16,6.2683800923144427e-10,1.3741765348926549e-11,1.3747213047522416e-11,3.6550230153188128e-15,1.7926104429695802e-15,2.5966930779794641e-11,7.535015484541246e-27,7.0025483417983822e-27,7.0026414982427166e-27,2.9849178416296016e-15,1.1118830851847028e-10,2.3042790794334972e-18,1.3901216157774043e-18,1.6433512053907632e-11,9.0823985235911694e-12,6.5137538001918583e-20
5.157931789775377e-12,0.4518291329290892,154.0,0.0,0.0,0.0,0.99993903865386247,1.0,18.999999854879061,1.7552927454391832e-06,1.1306562033753455e-05,1.1195999342153907e-05,1.2741587712975913e-07,3.1678762606310624e-12,3.0886575822330546e-06,1.1906853276984057e-05,1.9734729689255208e-08,2.1541938688568596e-05,1.7586274204226887e-08,1.1590476261739195e-15,5.7261383683688149e-10,1.1340910373822494e-16,6.6051594348765032e-10,1.4872518007587349e-11,1.4878432134725188e-11,3.9621066172794962e-15,1.9519478701627942e-15,2.7383088441598017e-11,9.0647748602607157e-27,8.4243029952220343e-27,8.4244180941773984e-27,3.2476231528586445e-15,1.1562080849680077e-10,2.4767419291854688e-18,1.4342144165851531e-18,1.7404328249250431e-11,9.6189168840658452e-12,7.2650349202808106e-20
5.293091107868481e-12,0.45182913291107046,154.0,0.0,0.0,0.0,0.99993744314862509,1.0,18.999999847894422,1.8012868402992925e-06,1.1602754827622888e-05,1.1486230496492535e-05,1.3386809872254791e-07,3.2508645967883783e-12,3.0886580136565101e-06,1.224717642877925e-05,1.9736029210249269e-08,2.215765609479851e-05,1.8114098021992748e-08,1.217740872364128e-15,5.9866253097515762e-10,1.1681289948634963e-16,6.9504831795839247e-10,1.6063189325259136e-11,1.6069595668460309e-11,4.2858053723607753e-15,2.1204570223898591e-15,2.8836847484326575e-11,1.0852806765932663e-26,1.0086117379702865e-26,1.0086258810366958e-26,3.5260266062718051e-15,1.2012892031587099e-10,2.6579967231388864e-18,1.4783748732414048e-18,1.8403122315972349e-11,1.0170894707688647e-11,8.0806365847438831e-20
5.428250425961584e-12,0.45182913289268045,154.0,0.0,0.0,0.0,0.99993584764668753,1.0,18.999999840765891,1.8472808384770024e-06,1.1898946604279455e-05,1.177631596897619e-05,1.4046410328985524e-07,3.3338526478453325e-12,3.0886570802525754e-06,1.2587499438314066e-05,1.9737078973728385e-08,2.277337341466043e-05,1.8641954544849167e-08,1.2777420576543248e-15,6.2523928909270244e-10,1.2021690614224606e-16,7.3043316988539515e-10,1.7315278687373049e-11,1.7322203710485216e-11,4.6265440238218391e-15,2.298389445519737e-15,3.0328208360021734e-11,1.2934350209175671e-26,1.2020749730466129e-26,1.2020922612509829e-26,3.8206534092591646e-15,1.2471265246183627e-10,2.8483117004190372e-18,1.5226023618453924e-18,1.9429884491537528e-11,1.0738326463124451e-11,8.9642749062665018e-20
5.563409744054688e-12,0.4518291328739222,154.0,0.0,0.0,0.0,0.99993425214799769,1.0,18.999999833494535,1.8932747399725123e-06,1.2195137370134749e-05,1.2066256812500166e-05,1.4720283838980027e-07,3.4168404156035393e-12,3.0886551504765927e-06,1.2927822176641608e-05,1.9737925845429167e-08,2.3389090414863844e-05,1.9169837363824795e-08,1.3390416083806469e-15,6.523440432792422e-10,1.2362108237597941e-16,7.6666854328798566e-10,1.8630282037078173e-11,1.8637752878721178e-11,4.9847463389195282e-15,2.4859961061464883e-15,3.1857171524931953e-11,1.5348368012316481e-26,1.4264420620229683e-26,1.4264630902084844e-26,4.1320337240011352e-15,1.2937201335723354e-10,3.0479588950658078e-18,1.5668963745316219e-18,2.0484605004413189e-11,1.1321206614159933e-11,9.919784948734764e-20
5.698569062147792e-12,0.4518291328547981,154.0,0.0,0.0,0.0,0.99993265665251219,1.0,18.999999826081389,1.9392685447860204e-06,1.2491327130409468e-05,1.2356054072261635e-05,1.5408325927534612e-07,3.4998279015641493e-12,3.088652493928363e-06,1.3268144549412883e-05,1.9738607906180784e-08,2.4004806924712537e-05,1.9697741260793651e-08,1.4016300208781362e-15,6.7997673771097227e-10,1.2702539453742661e-16,8.0375248892684862e-10,2.0009691887116708e-11,2.0017736359133796e-11,5.3608351122802977e-15,2.6835273934919825e-15,3.3423737439316507e-11,1.8137831141120695e-26,1.685707741065145e-26,1.6857331978047048e-26,4.4607026100506027e-15,1.341070113612859e-10,3.2572141351252344e-18,1.6112564980123537e-18,2.1567274077334265e-11,1.1919529621508054e-11,1.0951121825475353e-19
5.8337283802408955e-12,0.451829132835311,154.0,0.0,0.0,0.0,0.99993106116019759,1.0,18.99999981852751,1.985262252917721e-06,1.2787515889353139e-05,1.2645708785815933e-05,1.611043288380407e-07,3.5828151068687267e-12,3.0886493069645442e-06,1.3608466487912832e-05,1.9739156086513741e-08,2.4620522819887136e-05,2.0225661988780549e-08,1.4654978609630495e-15,7.0813732640164635e-10,1.3042981523824466e-16,8.4168306426802316e-10,2.1454997331635607e-11,2.1463643917549929e-11,5.7552321692541334e-15,2.8912331213275808e-15,3.502790656728049e-11,2.1350016736134985e-26,1.9842671457304547e-26,1.9842978252822735e-26,4.8071999675236178e-15,1.3891765477023478e-10,3.4763570417539806e-18,1.6556823959785075e-18,2.267788192967424e-11,1.2533289944118488e-11,1.2062361793825233e-19
5.968887698333999e-12,0.45182913281546366,154.0,0.0,0.0,0.0,0.99992946567102559,1.0,18.999999810833913,2.0312558643678096e-06,1.3083703650424225e-05,1.2935221983132435e-05,1.6826501755216909e-07,3.6658020324831447e-12,3.0886457323414003e-06,1.3948787942185717e-05,1.9739595504399296e-08,2.5236238010007455e-05,2.075359609185329e-08,1.5306357634307363e-15,7.3682577136209774e-10,1.3383432219191531e-16,8.8045833344714552e-10,2.2967684057935329e-11,2.2976961911411656e-11,6.1683583692505413e-15,3.1093625299036427e-15,3.6669679376633566e-11,2.5036820131261091e-26,2.3269448333779637e-26,2.3269816488240944e-26,5.1720704808919922e-15,1.4380395181769362e-10,3.7056710283365968e-18,1.7001737949302967e-18,2.3816418779263172e-11,1.3162482040182459e-11,1.3257703346056823e-19
6.104047016427103e-12,0.4518291327952585,154.0,0.0,0.0,0.0,0.99992787018497475,1.0,18.999999803001639,2.0772493791364776e-06,1.3379890416438075e-05,1.322459468665e-05,1.7556430341931163e-07,3.7487886792550666e-12,3.08864187424309e-06,1.4289108875775415e-05,1.9739946562343714e-08,2.5851952429116786e-05,2.1281540757161319e-08,1.5970344315527228e-15,7.6604204109084264e-10,1.3723889725962877e-16,9.2007636723392453e-10,2.4549234358155969e-11,2.4559173301467756e-11,6.6006336090568216e-15,3.3381642878827445e-15,3.8349056338768627e-11,2.9255081113091023e-26,2.7190251311575988e-26,2.7190691288098898e-26,5.5558635633696869e-15,1.487659106750173e-10,3.9454432996153973e-18,1.7447304725091132e-18,2.4982874843778284e-11,1.3807100367901371e-11,1.4541468296692677e-19
6.2392063345202066e-12,0.45182913277469816,154.0,0.0,0.0,0.0,0.999926274702027,1.0,18.999999795031691,2.1232427972239186e-06,1.3676076189687289e-05,1.3513827911332087e-05,1.8300117191330893e-07,3.8317750477685066e-12,3.0886378090628784e-06,1.462942926195218e-05,1.9740225837814958e-08,2.646766602885532e-05,2.180949369459556e-08,1.6646846365674442e-15,7.95786109349015e-10,1.4064352567232089e-16,9.6053524299686023e-10,2.6201127140901375e-11,2.6211757663403012e-11,7.0524768261386367e-15,3.5778864942754337e-15,4.0066037928557293e-11,3.4066924733387407e-26,3.1662838387227943e-26,3.1663362138847648e-26,5.9591333018889271e-15,1.5380353945168568e-10,4.1959648508327961e-18,1.7893522477364508e-18,2.6177240341741301e-11,1.4467139386037987e-11,1.5918102866220782e-19
6.37436565261331e-12,0.45182913275378556,154.0,0.0,0.0,0.0,0.99992467922216766,1.0,18.999999786925088,2.1692361186303241e-06,1.3972260972038946e-05,1.3802922664721362e-05,1.9057461592562837e-07,3.914761138527528e-12,3.0886335928088011e-06,1.4969749081120775e-05,1.9740446801049216e-08,2.7083378773770952e-05,2.23374530395498e-08,1.7335772171900303e-15,8.2605795417279574e-10,1.4404819540542239e-16,1.0018330446681946e-09,2.7924837942801294e-11,2.7936191199405601e-11,7.5243060019229921e-15,3.8287766803758951e-15,4.1820624624259517e-11,3.9540116959960169e-26,3.675021312289608e-26,3.6750834264666414e-26,6.3824384026604964e-15,1.5891684619569794e-10,4.4575304668860144e-18,1.8340389733981468e-18,2.7399505493203072e-11,1.5142593554294853e-11,1.7392178761229814e-19
