Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448)
4.574557555417643e-12,0.6456729802913025,154.0,0.0,0.0,0.0,0.99995539320790494,1.0,18.99999994531791,1.4917890889260555e-06,6.6992386362566071e-06,6.658711101473127e-06,4.7390880864463719e-08,1.3295747178719866e-12,2.848444051360454e-06,9.5942664730987238e-06,1.7580459831018032e-08,1.7241488173107891e-05,7.2353184234831022e-09,4.3567756272795833e-16,2.8004413393247421e-10,4.70947401914339e-17,3.3194331264245344e-10,6.4791465943697394e-12,6.4809387247880024e-12,1.2092808833279277e-15,5.8283143758516975e-16,9.8536079233863254e-12,1.066642887626832e-27,9.9158631026374805e-28,9.9159769605432767e-28,6.5849222165512531e-16,5.4583195043632559e-11,6.3953434007951022e-19,3.9910551792719246e-19,1.1730764434293987e-11,6.5271885696779625e-12,1.8097345148449717e-20,9.7095215426790545e-18
4.6774490311630774e-12,0.6456729802829585,154.0,0.0,0.0,0.0,0.9999543914083856,1.0,18.999999943054284,1.5253415288830595e-06,6.8498841033744418e-06,6.8074589832494101e-06,4.9462570611178145e-08,1.3594731910858904e-12,2.8484566960021078e-06,9.8325695276400873e-06,1.7582812713398504e-08,1.7669735193660978e-05,7.4255378689288112e-09,4.5472324003858489e-16,2.9004989021362939e-10,4.8332881388884762e-17,3.4685686379881652e-10,6.9234309275012708e-12,6.9253513554219812e-12,1.294120269601275e-15,6.2628783896273583e-16,1.0301807113945871e-11,1.2454479310155689e-27,1.1578190008745999e-27,1.1578325954917272e-27,7.0565082383672706e-16,5.6266457550637849e-11,6.7641258777661617e-19,4.0982999601493651e-19,1.2313368763336985e-11,6.8513444134278562e-12,1.9812138601603225e-20,1.0377297718851029e-17
4.780340506908512e-12,0.6456729802744644,154.0,0.0,0.0,0.0,0.99995338961045477,1.0,18.999999940749927,1.5588939225619445e-06,7.0005292325462612e-06,6.9561655205449698e-06,5.1574953259581451e-08,1.3893715973255648e-12,2.8484661010529468e-06,1.0070873443332626e-05,1.7584821009370495e-08,1.8097983847201509e-05,7.615783063889823e-09,4.7414302081665267e-16,3.001958937764676e-10,4.957119019148897e-17,3.620899015229561e-10,7.3874479637672565e-12,7.3895026591381327e-12,1.3828154932688129e-15,6.7185823021380966e-16,1.0759974462500827e-11,1.4493086994140429e-27,1.3473474755338108e-27,1.3473636447631837e-27,7.550791198908814e-16,5.7969808745724952e-11,7.1468019423255081e-19,4.2056760330647207e-19,1.2910190158149974e-11,7.1834094301898782e-12,2.1647386734542965e-20,1.1074910520765782e-17
4.8832319826539465e-12,0.6456729802658209,154.0,0.0,0.0,0.0,0.99995238781405094,1.0,18.999999938405043,1.5924462699627798e-06,7.1511740275171858e-06,7.1048309288093261e-06,5.3727813452653024e-08,1.4192699371672798e-12,2.8484729521144088e-06,1.0309177979203611e-05,1.7586534801719776e-08,1.8526233700688543e-05,7.8060502639207905e-09,4.9393492521298014e-16,3.1048207658456082e-10,5.0809642226427725e-17,3.7764191312467443e-10,7.8716156047344634e-12,7.8738106707068449e-12,1.4754501649970028e-15,7.1959219862183635e-16,1.1228110018727769e-11,1.6810772940985832e-27,1.5628237903395761e-27,1.5628429506190895e-27,8.0683621496115363e-16,5.9693251439298665e-11,7.543662479884828e-19,4.3131813808445795e-19,1.3521224987736164e-11,7.5233815480454036e-12,2.3608752722976975e-20,1.1803003453399564e-17
4.986123458399381e-12,0.645672980257029,154.0,0.0,0.0,0.0,0.99995138601912215,1.0,18.999999936019869,1.6259985710856337e-06,7.3018184914967962e-06,7.2534554223529531e-06,5.5920936971931914e-08,1.4491682113223436e-12,2.8484777904054556e-06,1.0547482945027845e-05,1.7587996905171304e-08,1.8954484412277189e-05,7.9963362600941261e-09,5.1409698384554611e-16,3.2090838039239375e-10,5.2048216606599405e-17,3.935123870755041e-10,8.3763510815752463e-12,8.3786927542904559e-12,1.5721077612332123e-15,7.695392519221237e-16,1.1706213832785103e-11,1.9438586425399419e-27,1.8071351333079328e-27,1.8071577574277037e-27,8.6098155799156897e-16,6.1436788426817044e-11,7.9550011354116101e-19,4.4208142748943297e-19,1.4146469609184214e-11,7.871258688472271e-12,2.5702042559563217e-20,1.2562219482263031e-17
5.089014934144816e-12,0.6456729802480893,154.0,0.0,0.0,0.0,0.99995038422562466,1.0,18.999999933594598,1.659550825930573e-06,7.4524626272350926e-06,7.4020392143532743e-06,5.815411073151038e-08,1.4790664203203259e-12,2.8484810425888861e-06,1.0785788190844334e-05,1.7589243912155865e-08,1.9382735712479445e-05,8.1866383030488037e-09,5.3462723774427016e-16,3.3147475533660345e-10,5.3286895436248571e-17,4.0970081300459805e-10,8.9020709565824153e-12,8.9045656049585796e-12,1.6728716245094143e-15,8.2174881843600664e-16,1.2194285955279491e-11,2.241026765532307e-27,2.0834189572771873e-27,2.0834455805786009e-27,9.175749387842369e-16,6.3200422488838794e-11,8.3811143132952942e-19,4.5285732342701069e-19,1.4785920370326665e-11,8.2270387678241413e-12,2.7933205855944091e-20,1.3353201033886322e-17
5.19190640989025e-12,0.6456729802390025,154.0,0.0,0.0,0.0,0.99994938243352127,1.0,18.999999931129455,1.6931030344976612e-06,7.6031064370878031e-06,7.5505825168606624e-06,6.042712277205344e-08,1.5089645646300721e-12,2.8484830445461324e-06,1.1024093598599925e-05,1.7590307089933342e-08,1.9810987389147361e-05,8.3769540376804854e-09,5.5552373829603236e-16,3.4218115872745547e-10,5.4525663385860222e-17,4.262066816946378e-10,9.4491911246802974e-12,9.4518452501996099e-12,1.7778249637451093e-15,8.7627024721400084e-16,1.2692326437236733e-11,2.5762417270860924e-27,2.3950787483307075e-27,2.3951099754366389e-27,9.7667648507658002e-16,6.4984156391075238e-11,8.8223011772152916e-19,4.6364569904850507e-19,1.5439573611858881e-11,8.5907196985096271e-12,3.0308336643744517e-20,1.4176589996302138e-17
5.294797885635685e-12,0.6456729802297695,154.0,0.0,0.0,0.0,0.99994838064278146,1.0,18.99999992862465,1.7266551967869635e-06,7.7537499230730624e-06,7.6990855408043918e-06,6.2739762254838916e-08,1.5388626446522235e-12,2.8484840608216039e-06,1.1262399075314991e-05,1.7591213157434639e-08,2.0239239275191471e-05,8.5672814464714488e-09,5.7678454718988127e-16,3.530275540023526e-10,5.5764507323290752e-17,4.4302948507775188e-10,1.0018126814933079e-11,1.0020947051429509e-11,1.8870508545497072e-15,9.3315280818543737e-16,1.3200335330076277e-11,2.9534672821001133e-27,2.7458004437345381e-27,2.7458369558442715e-27,1.0383466596356463e-15,6.678799288444528e-11,9.2788636500107574e-19,4.744464456971336e-19,1.610742566907204e-11,8.9622993899566864e-12,3.2833674175117842e-20,1.5033027719527536e-17
5.397689361381119e-12,0.6456729802203917,154.0,0.0,0.0,0.0,0.99994737885337848,1.0,18.999999926080402,1.7602073127985413e-06,7.9043930869201232e-06,7.8475484959985926e-06,6.5091819455827819e-08,1.5687606607297538e-12,2.8484843000808143e-06,1.1500704547650222e-05,1.7591984951452206e-08,2.0667491238816959e-05,8.7576188007773403e-09,5.9840773636252165e-16,3.6401390982840227e-10,5.7003415996690702e-17,4.6016871623145473e-10,1.060929259204817e-11,1.061228570549563e-11,2.0006322395239058e-15,9.9244569231374597e-16,1.3718312685589041e-11,3.3769892173900624e-27,3.1395694953098207e-27,3.1396120580930866e-27,1.1026462573739499e-15,6.8611934705133604e-11,9.7511064135523006e-19,4.8525947028299096e-19,1.6789472873230759e-11,9.3417757493792116e-12,3.5515603721642091e-20,1.5923155016043894e-17
5.500580837126554e-12,0.6456729802108686,154.0,0.0,0.0,0.0,0.9999463770652901,1.0,18.999999923496919,1.7937593825324573e-06,8.0550359301107746e-06,7.9959715911481123e-06,6.7483085759770978e-08,1.5986586131566536e-12,2.8484839269673102e-06,1.1739009957739142e-05,1.759264199157307e-08,2.1095743176034544e-05,8.947964619403636e-09,6.2039138794413338e-16,3.7514019934138739e-10,5.8242379764876261e-17,4.7762386937460795e-10,1.1223102357873018e-11,1.1226275246174013e-11,2.1186519285597627e-15,1.0541980117566031e-15,1.4246258555918318e-11,3.8514343896710691e-27,3.5806885816207278e-27,3.580738053746488e-27,1.1696364024897875e-15,7.0455984574651474e-11,1.0239336908615784e-18,4.9608469305084669e-19,1.7485711552629785e-11,9.7291466823650588e-12,3.836065737077929e-20,1.684761216127456e-17
5.6034723128719884e-12,0.6456729802012018,154.0,0.0,0.0,0.0,0.99994537527849747,1.0,18.999999920874401,1.8273114059887727e-06,8.205678453914631e-06,8.1443550338544108e-06,6.9913353654349226e-08,1.6285565021847705e-12,2.8484830712466463e-06,1.1977315259974194e-05,1.759320095998828e-08,2.1523995004884845e-05,9.1383176333280623e-09,6.4273359420450185e-16,3.8640639949940968e-10,5.9481390367705537e-17,4.9539443986340251e-10,1.1859969352886061e-11,1.186332904566077e-11,2.2411925991395728e-15,1.1184588000296376e-15,1.4784172993543243e-11,4.3817904771696331e-27,4.07379598452123e-27,4.0738533268582746e-27,1.2393785456308713e-15,7.2320145199899609e-11,1.0743865334758101e-18,5.0692204567912989e-19,1.8196138033408793e-11,1.0124410093329453e-11,4.1375514820176075e-20,1.7807038894060799e-17
5.706363788617423e-12,0.6456729801913922,154.0,0.0,0.0,0.0,0.9999443734929846,1.0,18.999999918213067,1.8608633831675483e-06,8.35632065941943e-06,8.2926990306213913e-06,7.2382416724343606e-08,1.6584543280298585e-12,2.8484818351087423e-06,1.2215620418440093e-05,1.7593676112647991e-08,2.1952246660826041e-05,9.3286767553995744e-09,6.6543245749942127e-16,3.9781249052901527e-10,6.0720440728847336e-17,5.1347992418735775e-10,1.2520306157682658e-11,1.2523859816058496e-11,2.3683367966337585e-15,1.1852770121724742e-15,1.5332056051264339e-11,4.9734264629390568e-27,4.6238846469055022e-27,4.6239509324334582e-27,1.3119344610791183e-15,7.420441927323307e-11,1.1265004650194936e-18,5.1777146964708937e-19,1.8920748640203039e-11,1.0527563885877055e-11,4.4567004170326704e-20,1.8802074417136313e-17
5.912146740108292e-12,0.6456729801713463,154.0,0.0,0.0,0.0,0.9999423699257467,1.0,18.999999912774751,1.9279671986927186e-06,8.6576041191170415e-06,8.5892695068998651e-06,7.7436108180507089e-08,1.7182497908819739e-12,2.8484785237270554e-06,1.2692230197875962e-05,1.7594421805448213e-08,2.2808749263154026e-05,9.7094097411061063e-09,7.1189261472714114e-16,4.2104427983508481e-10,6.3198637404902862e-17,5.5059362594165194e-10,1.3913036228461973e-11,1.3916999826401866e-11,2.6367652950655726e-15,1.3267811368567354e-15,1.645772823973357e-11,6.3640506577648839e-27,5.9168718510389015e-27,5.9169597445393337e-27,1.4657363075048398e-15,7.8033318461247765e-11,1.235838157439326e-18,5.3950633878331309e-19,2.0412507525641649e-11,1.135753422763772e-11,5.1507937729722403e-20,2.0901525967388594e-17
6.117929691599161e-12,0.6456729801507375,154.0,0.0,0.0,0.0,0.9999403663634906,1.0,18.999999907183611,1.995070829108447e-06,8.9588863151700973e-06,8.8856846502831431e-06,8.2642530528891141e-08,1.7780450028961066e-12,2.8484744539182929e-06,1.3168839134000157e-05,1.7594956789957414e-08,2.366525069181076e-05,1.0090157614631732e-08,7.597568781747728e-16,4.4483545800982209e-10,6.5676930986734411e-17,5.8896096906941114e-10,1.5404580073459584e-11,1.5408983828319549e-11,2.9245951558366555e-15,1.4791004630089362e-15,1.7623275549714402e-11,8.0747116170916173e-27,7.5074561369032013e-27,7.5075715576920439e-27,1.6315425030834713e-15,8.1942703389159456e-11,1.3522026515587406e-18,5.6128897969774076e-19,2.1960958793320047e-11,1.221904092994477e-11,5.9241080923894661e-20,2.3151069729708868e-17
6.32371264309003e-12,0.6456729801295713,154.0,0.0,0.0,0.0,0.99993836280615478,1.0,18.99999990144126,2.0621742744152028e-06,9.2601672519700312e-06,9.1819460738781325e-06,8.8000071355587727e-08,1.8378399649427501e-12,2.8484699159502631e-06,1.3645447124808758e-05,1.759533798034446e-08,2.452175076348838e-05,1.0470915989086693e-08,8.0901042438150409e-16,4.6918594383155263e-10,6.8155292919814078e-17,6.2857796588286398e-10,1.699821473206068e-11,1.7003089905726306e-11,3.232482016035423e-15,1.6426238230530297e-15,1.8828698414067783e-11,1.0164350869686093e-26,9.450454173869624e-27,9.4506043769538135e-27,1.809858610604447e-15,8.5932595079032377e-11,1.4758542439182524e-18,5.8311915650548177e-19,2.3566073027627552e-11,1.3112067215529427e-11,6.7826481520456149e-20,2.5555800074236983e-17
6.529495594580899e-12,0.645672980107854,154.0,0.0,0.0,0.0,0.99993635925369473,1.0,18.999999895549298,2.1292775346134557e-06,9.5614469327434155e-06,9.4780553737803356e-06,9.3507135250950906e-08,1.8976346776612066e-12,2.8484650902856984e-06,1.412205410689211e-05,1.7595606973391176e-08,2.5378249364234926e-05,1.0851681642394454e-08,8.5963858621239496e-16,4.940956767131247e-10,7.0633702231452926e-17,6.6944064644980287e-10,1.8697206826431378e-11,1.8702585721995415e-11,3.5610794272076801e-15,1.8177388101176918e-15,2.0073997269900864e-11,1.2700238290736285e-26,1.1808429830192571e-26,1.1808623647614406e-26,2.0011951079877235e-15,9.0003014326769281e-11,1.6070576438032076e-18,6.049966960945354e-19,2.522782081839995e-11,1.403659631057867e-11,7.7326637234638194e-20,2.8120802838570853e-17
6.7352785460717685e-12,0.645672980085591,154.0,0.0,0.0,0.0,0.99993435570607792,1.0,18.999999889509311,2.1963806097036732e-06,9.8627253598523504e-06,9.7740141292531704e-06,9.9162143630346118e-08,1.9574291415192092e-12,2.8484600859881193e-06,1.4598660041935944e-05,1.7595794048195723e-08,2.6234746425196191e-05,1.1232452216929007e-08,9.1162685121046935e-16,5.1956461131381766e-10,7.3112143575722201e-17,7.1154505847001914e-10,2.0504812607831135e-11,2.0510728566285898e-11,3.9110388646404253e-15,2.0048317835135233e-15,2.1359172558387182e-11,1.5758816326659189e-26,1.4652479780927748e-26,1.4652727896694868e-26,2.2060673032906718e-15,9.4153981704370564e-11,1.7460819728976269e-18,6.2692147194004958e-19,2.6946172764334998e-11,1.4992611446635532e-11,8.7806520669569958e-20,3.0851155342708689e-17
6.9410614975626376e-12,0.6456729800627884,154.0,0.0,0.0,0.0,0.99993235216328213,1.0,18.999999883322854,2.2634834996863169e-06,1.0164002535025791e-05,1.0069823902905471e-05,1.0496353455673234e-07,2.0172233568588335e-12,2.848454968956036e-06,1.5075264906797592e-05,1.7595921237757118e-08,2.7091241904782137e-05,1.1613225988175083e-08,9.649608599656491e-16,5.4559271340153372e-10,7.5590605727648838e-17,7.5488726715283906e-10,2.2424278002613018e-11,2.243076539955751e-11,4.2830097365830224e-15,2.2042878741895454e-15,2.26842247246165e-11,1.9426596289740208e-26,1.8063067608943603e-26,1.8063382870820128e-26,2.424995250978779e-15,9.8385517562198679e-11,1.8932007649490263e-18,6.4889339163798267e-19,2.8721099475501243e-11,1.5980095861994938e-11,9.9333604148815458e-20,3.3751926403947572e-17
7.146844449053507e-12,0.6456729800394517,154.0,0.0,0.0,0.0,0.99993034862528984,1.0,18.999999876991474,2.3305862045618493e-06,1.0465278459534655e-05,1.0365486240867172e-05,1.109097625650643e-07,2.0770173239312585e-12,2.8484497809022886e-06,1.5551868686835166e-05,1.7596004644769631e-08,2.794773577667905e-05,1.1994001689630992e-08,1.0196264045004288e-15,5.7217995673313228e-10,7.8069080443497611e-17,7.994633550957595e-10,2.4458838657913778e-11,2.4465932900275372e-11,4.6776393934060948e-15,2.4164909901675298e-15,2.4049154217468678e-11,2.3801108195459272e-26,2.2130907774127133e-26,2.2131305545760745e-26,2.6585036694453624e-15,1.0269764203124235e-10,2.0486919654440522e-18,6.7091238746956906e-19,3.0552571575021962e-11,1.6999032802640399e-11,1.1197788444171315e-19,3.6828176351740427e-17
7.352627400544376e-12,0.645672980015587,154.0,0.0,0.0,0.0,0.99992834509208905,1.0,18.99999987051671,2.3976887243307334e-06,1.0766553134316211e-05,1.0661002672963118e-05,1.1699929848855432e-07,2.1368110429214523e-12,2.848444549040128e-06,1.6028471372503059e-05,1.7596056075075133e-08,2.880422802373156e-05,1.2374778388443358e-08,1.07560942667264e-15,5.9932632085395705e-10,8.0547561651270042e-17,8.4526942216419991e-10,2.6611719987026173e-11,2.6619457509796896e-11,5.0955731366966666e-15,2.6418238219532173e-15,2.5453961489509598e-11,2.8991906843006675e-26,2.6957901969154358e-26,2.6958400526289261e-26,2.9071218598019741e-15,1.0709037502537762e-10,2.212837931295046e-18,6.9297840969955988e-19,3.244055969993063e-11,1.804940552271976e-11,1.2581190737874544e-19,4.0084957042511708e-17
7.558410352035245e-12,0.6456729799911993,154.0,0.0,0.0,0.0,0.99992634156367088,1.0,18.999999863900065,2.4647910589934299e-06,1.1067826560060476e-05,1.0956374712885007e-05,1.232306292867971e-07,2.1966045139653237e-12,2.8484392903758329e-06,1.6505072957843233e-05,1.7596084163731079e-08,2.9660718635231269e-05,1.2755555398983622e-08,1.132896016595346e-15,6.2703178958087355e-10,8.3026044888168847e-17,8.9230158537238104e-10,2.8886137214452648e-11,2.8894555477439847e-11,5.5374542282893521e-15,2.8806678479180994e-15,2.6898646996903517e-11,3.5121636081865815e-26,3.2658129675345763e-26,3.2658750650121518e-26,3.1713836259365459e-15,1.1156373624362034e-10,2.3859254305374165e-18,7.1509142191904965e-19,3.4385034501545739e-11,1.9131197284753445e-11,1.4091079235636025e-19,4.3527311874433603e-17
7.764193303526114e-12,0.6456729799662946,154.0,0.0,0.0,0.0,0.99992433804002889,1.0,18.999999857143045,2.5318932085503988e-06,1.136909873727382e-05,1.1251603858361529e-05,1.2960225787571743e-07,2.2563977371623466e-12,2.8484340148563639e-06,1.6981673439378795e-05,1.7596095199978644e-08,3.0517207604928626e-05,1.3136332219263327e-08,1.1914724110734937e-15,6.5529634989092473e-10,8.5504526886721112e-17,9.405559787652983e-10,3.1285295420646752e-11,3.1294432905238133e-11,6.0039238992348823e-15,3.1334033396457247e-15,2.8383211199335718e-11,4.2327152211582858e-26,3.9358893805357676e-26,3.9359662682900006e-26,3.4518271958067413e-15,1.1611774517236418e-10,2.5682456420374698e-18,7.3725139761901689e-19,3.6385966645743464e-11,2.024439135978585e-11,1.5735225673334063e-19,4.7160275802166103e-17
7.969976255016983e-12,0.6456729799408782,154.0,0.0,0.0,0.0,0.9999223345211582,1.0,18.999999850247132,2.5989951730021004e-06,1.1670369666328227e-05,1.15466915913267e-05,1.3611270295930002e-07,2.3161907125853329e-12,2.8484287284442372e-06,1.7458272815033346e-05,1.7596093765901469e-08,3.1373694929090759e-05,1.3517108481657077e-08,1.2513249920569511e-15,6.8411999106097191e-10,8.7983005254031161e-17,9.9002875330176933e-10,3.3812389586448843e-11,3.3822285792391729e-11,6.4956213587072504e-15,3.4004093672415121e-15,2.9907654559941808e-11,5.0760707402155543e-26,4.7201822263949504e-26,4.720276893566355e-26,3.7489951439361209e-15,1.2075242108760111e-10,2.7600941552103436e-18,7.5945831753487075e-19,3.8443326813223916e-11,2.1388971027533176e-11,1.7521664012083213e-19,5.0988875351563051e-17
8.175759206507852e-12,0.6456729799149552,154.0,0.0,0.0,0.0,0.9999203310070558,1.0,18.999999843213786,2.6660969523489942e-06,1.1971639347498395e-05,1.1841639378086428e-05,1.4276049886308573e-07,2.3759834402878019e-12,2.8484234351589666e-06,1.7934871083413373e-05,1.7596083215100176e-08,3.2230180605211987e-05,1.3897883915833563e-08,1.3124402851097793e-15,7.1350270402285446e-10,9.0461478230496304e-17,1.0407160767385485e-09,3.6470604637218537e-11,3.6481300079413268e-11,7.0131838028500497e-15,3.6820638046078358e-15,3.1471977545242815e-11,6.0591194484048119e-26,5.6344026687870371e-26,5.6345186066078803e-26,4.0634343150961099e-15,1.2546778305712344e-10,2.9617709697478274e-18,7.8171216764885128e-19,4.055708569968524e-11,2.2564919576480002e-11,1.9458692856677522e-19,5.5018128634344803e-17
