Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993),C7H9(58),S(664),C7H9(925),C7H9(1327),C7H9(1328),C7H9(1363),C7H9(68),C7H9(1368),C7H9(1429),S(1505),S(1507),S(1506),S(1344),S(1550),S(1436),S(1669),S(1668)
5.490327639201397e-19,0.6863205142639959,154.0,0.0,0.0,0.0,0.99999999999931188,1.0,19.0,5.0345546750363207e-14,1.8654387393786573e-13,1.8654349776413891e-13,2.0027054216155119e-22,1.9959313257462915e-22,2.6436083527699807e-13,7.2822004331118221e-20,3.8880985578793767e-16,1.072932661848177e-19,1.2310312563315071e-22,2.5667643116261666e-32,4.2638721875551257e-25,3.099255426728004e-32,3.4331847906383015e-25,7.2545774881744944e-34,7.2545774925185854e-34,3.8311647719819451e-43,5.1292533421298399e-44,2.1749491419431955e-26,3.0193642374356202e-78,2.8375627352026921e-78,2.8375627352059022e-78,2.1794574603849781e-37,3.7629585272266218e-19,2.8740355006961319e-34,1.8286827946091044e-37,3.0887192295858577e-33,2.0963731752293473e-33,1.9173530367138534e-49,1.2522327267516505e-39,4.9862613833496921e-63,1.6042141468870381e-50,4.4834391470582523e-49,3.2088288552997161e-56,4.5219116411077992e-66,8.0433794314057743e-76,1.0821905206997743e-76,2.3918366746340341e-60,6.230802086338616e-87,7.6907679364268473e-91,1.4037065666079207e-87,4.5910021614121863e-82,8.3501681609060849e-79,1.4616301159854789e-33,1.3453085956398257e-42,5.8796904702499404e-43,3.4466559786864255e-43,1.5309281888015896e-46,6.6521268120734074e-40,3.3073150596913519e-30,7.2080852709565936e-39,4.9273564419306297e-39,2.602154460301733e-48,2.1166629311037278e-48,1.8401520570970585e-49,2.7380855610735372e-52,9.1265270980452878e-58,7.0642613008100908e-42,3.6313885614214764e-51,4.0074010008739152e-50
1.0985425328480294e-18,0.6863205142639958,154.0,0.0,0.0,0.0,0.9999999999986231,1.0,19.0,1.0073483420152048e-13,3.7324981836496267e-13,3.7324906593236577e-13,8.0160408254181667e-22,7.9619616647170299e-22,5.2895098233895798e-13,2.9147762337344281e-19,7.7795716166044279e-16,4.2945242332700327e-19,4.9273315976438671e-22,2.0358591715505022e-31,1.7066598723612746e-24,2.4158480588341885e-31,1.3741686258159033e-24,5.8080730641113505e-33,5.8080730710675452e-33,6.1348426913527012e-42,8.2134846320136682e-43,8.7054646447245474e-26,3.8726346000149932e-76,3.6394561120790848e-76,3.6394561120873192e-76,1.7448911854392851e-36,7.5291872201686899e-19,1.1503633343713757e-33,1.4639593539701089e-36,2.4728520819846874e-32,1.6783722914280905e-32,3.0702629985847769e-48,1.0025475905050678e-38,1.5969462606315344e-61,2.5688276539768146e-49,3.7179266917437674e-48,1.0276872349954003e-54,2.8964922307133278e-64,1.0304378273947236e-73,1.386394935625991e-74,3.9628451068861171e-59,1.5964622847049034e-84,1.9705362128843044e-88,3.596495920725526e-85,5.8815365065618373e-80,1.069740552448289e-76,5.850329564567566e-33,1.0770648718087036e-41,4.7073229127786499e-42,2.7593840721089481e-42,2.2376283870353442e-45,5.3257161035183631e-39,1.3237879279709496e-29,5.7708506363738371e-38,3.9448811735795226e-38,4.1668326336791257e-47,3.3894137223979885e-47,2.9466407119101307e-48,4.3373381627012252e-51,2.8520567603385814e-56,5.6557043456918689e-41,2.9515454083460605e-50,6.4169228600908263e-49
2.1975620707038086e-18,0.6863205142639958,154.0,0.0,0.0,0.0,0.99999999999724554,1.0,19.0,2.0151340910347937e-13,7.4666170530337383e-13,7.4666020106240827e-13,3.2074604182439502e-21,3.1644453491608861e-21,1.0581301735433365e-12,1.1662887716591798e-18,1.5562507178443205e-15,1.7183670344618728e-18,1.9715731832327116e-21,1.5995257089744819e-30,6.8288609178604316e-24,1.8363126919553459e-30,5.4984644070382518e-24,4.6482236110665423e-32,4.6482236222009413e-32,9.8197033141162805e-41,1.3146912757558618e-41,3.4833197938891899e-25,4.962001420941594e-74,4.6632301433918883e-74,4.6632301434129927e-74,1.3964432763493868e-35,1.5061647219379903e-18,4.6029528660828715e-33,1.1714543025206899e-35,1.9790310146557596e-31,1.3432064307509633e-31,4.914420335661647e-47,8.0234276387593001e-38,5.1123773982138223e-60,4.1117807945922596e-48,3.1810681938809143e-47,3.2899694059069297e-53,1.8545400565849953e-62,1.319523460419175e-71,1.7753430635457771e-72,6.7682342299148791e-58,4.0886950666262205e-82,5.0467348951525415e-86,9.2104892532721568e-83,7.5315826338290822e-78,1.3698524297411797e-74,2.3408938526669741e-32,8.6197922359074986e-41,3.7672816719510432e-41,2.2082875906169878e-41,3.4104979730070373e-44,4.2621432607669752e-38,5.2968759689030664e-29,4.6184337405310326e-37,3.1571038310191536e-37,6.6696302881380888e-46,5.4252540089325502e-46,4.716543743214993e-47,6.7962704981139344e-50,8.7078108436233974e-55,4.5262822514422775e-40,2.3801800033841371e-49,1.0270807418216687e-47
4.3956011464153676e-18,0.6863205142639959,154.0,0.0,0.0,0.0,0.99999999999449041,1.0,19.0,4.030705589059747e-13,1.4934854716262099e-12,1.4934824664968487e-12,1.2831929849290988e-20,1.2491979533890233e-20,2.1164841442923183e-12,4.6659034143369739e-18,3.112833607978997e-15,6.874570696395449e-18,7.8875663802431546e-21,1.2346517418100481e-29,2.7319877565742734e-23,1.3346601581293083e-29,2.1997437743108799e-23,3.7192850650135481e-31,3.7192850828320797e-31,1.5714593372869081e-39,2.1039303359563628e-40,1.3935547350837414e-24,1.1125222739434926e-71,1.0455352515691783e-71,1.0455352515786259e-71,1.1173668207918239e-34,3.0126577671110613e-18,1.8414817616401093e-32,9.3708850520243207e-35,1.5835219732125603e-30,1.0747668337836291e-30,7.8646726586604395e-46,6.4199610988234647e-37,1.636304774824863e-58,6.5801354802913616e-47,2.8743553787486788e-46,1.0530033098999569e-51,1.1871499801984115e-60,1.6893406374630244e-69,2.2729108601383079e-70,1.2191979233838692e-56,1.04692412637778e-79,1.2922335185249993e-83,2.3581277430305363e-80,9.6424325460755083e-76,1.753775106012422e-72,9.3650995988136301e-32,6.8971431834991355e-40,3.014386021705758e-40,1.7668722978347475e-40,5.3208638349099131e-43,3.4102850198504319e-37,2.1190952542593724e-28,3.6954476573960012e-36,2.5261626789859938e-36,1.0673530096704318e-44,8.6821237815799128e-45,7.5480043442610164e-46,1.0435997735236173e-48,2.5507203340278166e-53,3.621713327307434e-39,1.9117965545896683e-48,1.6435201541841496e-46
8.791679297838486e-18,0.6863205142639958,154.0,0.0,0.0,0.0,0.99999999998898015,1.0,19.0,8.061848585052752e-13,2.987132974889456e-12,2.9871269780631531e-12,5.1331893672742694e-20,4.867772388958827e-20,4.2331744392982975e-12,1.8665043727020108e-17,6.2259824994076568e-15,2.7500389797729516e-17,3.1552752023936499e-20,9.2243145189228584e-29,1.0928830193529455e-22,9.0132454246558027e-29,8.7996910091777782e-23,2.9757104908141752e-30,2.9757105193263012e-30,2.5145494634505309e-38,3.3666190571395308e-39,5.5746725917420507e-24,1.4290715263166164e-69,1.3430244888423824e-69,1.3430244888666938e-69,8.9397838273566141e-34,6.0256480387805078e-18,7.3665336540338551e-32,7.4933758928999296e-34,1.2669322282278562e-29,8.5989128189643571e-30,1.2584756806346721e-44,5.1364564645060328e-36,5.2367258751520311e-57,1.0529119910534235e-45,2.8261806835164341e-45,3.3699119219364373e-50,7.5984531175136676e-59,2.1625552473219315e-67,2.9095939955279103e-68,2.3863517523861339e-55,2.6803739493807449e-77,3.3084245083102461e-81,6.036091374013711e-78,1.2343465098947591e-73,2.2450390045097158e-70,3.7463446335861685e-31,5.5182380591482982e-39,2.4117190763988493e-39,1.4134827959785945e-39,8.4043191201903621e-42,2.7283636103902024e-36,8.477070530793002e-28,2.9566371784368185e-35,2.0211219374711963e-35,1.7079226116873772e-43,1.3892654635786264e-43,1.2078031742363996e-44,1.544653464187289e-47,6.9775998038783188e-52,2.8976454931239483e-38,1.5325133011204951e-47,2.6294408907042722e-45
1.758383560068472e-17,0.6863205142639958,154.0,0.0,0.0,0.0,0.99999999997795963,1.0,19.0,1.6124134576811155e-12,5.9744278699754513e-12,5.9744159239854747e-12,2.0533590459441587e-19,1.8508313994248149e-19,8.4664844445192215e-12,7.4662501612698752e-17,1.2452212727635174e-14,1.1000498727222647e-16,1.2621549367980967e-19,6.5126108485329566e-28,4.3717017797943953e-22,5.4815361264964931e-28,3.5200194615142662e-22,2.3806812752645021e-29,2.3806813208848658e-29,4.0233517270223116e-37,5.3868262561503713e-38,2.229959757262756e-23,1.8294341125084278e-67,1.7192805050373201e-67,1.7192805050995665e-67,7.1521673804568314e-33,1.205164530741252e-17,2.9467390548738972e-31,5.9885247304286466e-33,1.0135848806582745e-28,6.8793956203870633e-29,2.0136636342093056e-43,4.1093601170626476e-35,1.6758404518834785e-55,1.6846911382329611e-44,3.1034568743733881e-44,1.0783946399432445e-48,4.8631182348221832e-57,2.7681337515607845e-65,3.7243652270980011e-66,5.2118253001269925e-54,6.8619156010084805e-75,8.4697639689952196e-79,1.544622804581853e-75,1.5800031639220545e-71,2.8737154633467252e-68,1.4985987634235128e-30,4.4147993861615169e-38,1.9294369091134694e-38,1.1306011733305146e-38,1.3358734028603021e-40,2.1825969997037914e-35,3.3909659077496377e-27,2.3654193819892187e-34,1.6169741579777866e-34,2.7327641673582671e-42,2.2228876835180716e-42,1.9325821839242152e-43,2.1482304523468325e-46,1.7293242029329563e-50,2.3182260009935287e-37,1.227243929160645e-46,4.2058516960560915e-44
3.516814820637719e-17,0.6863205142639957,154.0,0.0,0.0,0.0,0.99999999995591871,1.0,19.0,3.2248706559417552e-12,1.194901725531585e-11,1.1948993506989093e-11,8.213601274516139e-19,6.7310269368790905e-19,1.6932822125211878e-11,2.9865039175786432e-16,2.4904402971434614e-14,4.4002051678771974e-16,5.0486704722907489e-19,4.2111064978367768e-27,1.7487097466066861e-21,2.9501992219489219e-27,1.4080362929696122e-21,1.9045900161563599e-28,1.9045900891464497e-28,6.4371039244104041e-36,8.6190188929838979e-37,8.9200203673950314e-23,2.3417876700944366e-65,2.200784311443572e-65,2.2007843116029304e-65,5.7218709924664697e-32,2.4103706745848245e-17,1.1787241550293646e-30,4.7806284915847462e-32,8.1087272162574682e-28,5.5035491893691251e-28,3.2219441562082473e-42,3.2875659144731571e-34,5.362830977774295e-54,2.6954024277966641e-43,3.830704847717234e-43,3.450736883534895e-47,3.1122848983225235e-55,3.5430864897869805e-63,4.7670199608772014e-64,1.2798345894952527e-52,1.7565890468497663e-72,2.1681847998789691e-76,3.9507611883942435e-73,2.0223422151563611e-69,3.6782265758037223e-66,5.9945164845225918e-30,3.5319223356219696e-37,1.5435382564237269e-37,9.0412064358195115e-38,2.1300505365305043e-39,1.745803111278256e-34,1.3564137366576953e-26,1.8923761868453909e-33,1.2936097915680178e-33,4.3723706582160742e-41,3.5565503731213398e-41,3.0922064252756814e-42,2.7216130372930963e-45,3.8098966486207675e-49,1.8546241185218821e-36,9.8228878928462301e-46,6.7248418757088016e-43
5.2752460812069657e-17,0.6863205142639959,154.0,0.0,0.0,0.0,0.99999999993387778,1.0,19.0,4.8373278541113541e-12,1.7923606270215477e-11,1.7923570781151818e-11,1.7454004195435945e-18,1.3419435536396466e-18,2.5398877485569972e-11,6.3462752173393399e-16,3.7356323008441932e-14,9.3503687853238471e-16,1.0728412610980947e-18,1.0751569685382031e-26,3.7160208418234618e-21,6.9388287564144622e-27,2.9920948237390466e-21,5.4459699299891836e-28,5.4459701986350152e-28,2.3692203681241501e-35,3.1723676631555945e-36,1.8955156496883805e-22,1.2082779356995713e-64,1.1355252912502617e-64,1.1355252913480994e-64,1.6361079718403148e-31,3.6155835085454876e-17,2.5048106813145417e-30,1.3652806638037688e-31,2.3185796209118097e-27,1.5736646024482962e-27,1.1858962245732279e-41,9.4004407432245382e-34,2.4484899491583065e-53,9.9206241649493682e-43,1.3167494929119931e-42,1.5754513307693721e-46,1.7099550441690123e-54,2.2857464305701519e-62,3.0753409698950539e-63,5.499932268241729e-52,1.3044579372569706e-71,1.6101126687913313e-75,2.9332120112669377e-72,1.3046726912837794e-68,2.3729292142790244e-65,1.2738422999207513e-29,1.0099150356314818e-36,4.4135029206755877e-37,2.5846089473297409e-37,7.8335967798229076e-39,4.9914173656020778e-34,2.8823961156224353e-26,5.4110391938904762e-33,3.698937657378476e-33,1.609303002684604e-40,1.3090257602201483e-40,1.1381431159518424e-41,9.0355834716491707e-45,1.524128079112607e-48,5.3030970184114522e-36,2.8090943646089612e-45,2.4743725936131914e-42
7.033677341776212e-17,0.6863205142639958,154.0,0.0,0.0,0.0,0.99999999991183686,1.0,19.0,6.4497850521899111e-12,2.3898194943570528e-11,2.3898147746473785e-11,2.9774566492865497e-18,2.1627129425405433e-18,3.3864650535007808e-11,1.082590157122536e-15,4.9807972844520498e-14,1.5950485703523755e-15,1.8301347264088735e-18,2.0616253943586902e-26,6.3390991759946686e-21,1.255174971506209e-26,5.1041774477121407e-21,1.1487165920981726e-27,1.1487166602310343e-27,6.008704292452749e-35,8.0457883354509273e-36,3.2335368049531831e-22,6.5916420140114184e-64,6.1947470835349928e-64,6.1947470840796381e-64,3.4510383766537261e-31,4.8208030326231611e-17,4.2729366494460396e-30,2.8765572581031977e-31,4.8905270723555413e-27,3.3192948262641239e-27,3.0076999216894987e-41,1.9828318283355348e-33,7.2982771820399681e-53,2.5160240771253034e-42,3.201024073891798e-42,4.6958797577991518e-46,5.8790788813097277e-54,8.9263156557414689e-62,1.2009846894217778e-62,1.5759009136971106e-51,5.7126532100634088e-71,7.051222318095474e-75,1.284282036294584e-71,5.0950316297856382e-68,9.266782753217262e-65,2.1730317990970444e-29,2.1302101744749043e-36,9.3092367523048184e-37,5.4505084419221507e-37,1.9857622854252609e-38,1.052738781366919e-33,4.9170435882648452e-26,1.1413474004337789e-32,7.8021563787204391e-33,4.0814881734032362e-40,3.3199186939523206e-40,2.8865854732370555e-41,2.1018485742447977e-44,4.0796887761542658e-48,1.1185803029508921e-35,5.9256161967995519e-45,6.2736635281685507e-42
1.0550539862914705e-16,0.6863205142639958,154.0,0.0,0.0,0.0,0.9999999998677549,1.0,19.0,9.6746994481333563e-12,3.5847371560845922e-11,3.5847300952287767e-11,6.1644632485935023e-18,4.0886797232293141e-18,5.0795534096640301e-11,2.2413269690172527e-15,7.471063838982862e-14,3.3022888247373575e-15,3.7890317779455146e-18,4.8762277683301335e-26,1.3124288112146931e-20,2.7626299408407602e-26,1.0567582632907788e-20,3.1375118062972588e-27,3.1375120445516167e-27,2.1011793298378593e-34,2.8136319509214534e-35,6.6946478070190582e-22,9.1547453925281925e-63,8.6035212813697451e-63,8.6035212822301385e-63,9.4258961166190945e-31,7.2312577820732752e-17,8.846638491110307e-30,7.8421641471365648e-31,1.3357386013252304e-26,9.0659149043876549e-27,1.0518113771957306e-40,5.415747070608626e-33,3.1946107667715771e-52,8.7982816333699868e-42,1.0670014491423829e-41,2.0554044289019641e-45,3.1617809180906353e-53,5.8058438215869842e-61,7.8114308294472134e-62,6.5792692077173871e-51,4.4321636658542578e-70,5.4707149752012849e-74,9.960338503558792e-71,3.3139386023623064e-67,6.0272902404729966e-64,4.4989998351047346e-29,5.8182833310308423e-36,2.5425815768316743e-36,1.4881629909589753e-36,6.9401604936634251e-38,2.8749146328487334e-33,1.0180143941050917e-25,3.1173784483786898e-32,2.1310179069136377e-32,1.4272822172269777e-39,1.1609574050124026e-39,1.0094556754805654e-40,6.4411133745108853e-44,1.5197846476032572e-47,3.0551992806679038e-35,1.6185874934871152e-44,2.192816659111859e-41
1.4067402384053199e-16,0.6863205142639958,154.0,0.0,0.0,0.0,0.99999999982367316,1.0,19.0,1.2899613843742012e-11,4.7796547100887138e-11,4.7796453022385207e-11,1.04841532150654e-17,6.3946231136246438e-18,6.7725379578531862e-11,3.8118434043621328e-15,9.9612310358658241e-14,5.6162300502891374e-15,6.4440949325326483e-18,9.0510804707091603e-26,2.2320931478182735e-20,4.8745999159527985e-26,1.7972719978444425e-20,6.5647369065331012e-27,6.5647375018456274e-27,5.2500772002247527e-34,7.0304543432612096e-35,1.1385862265173413e-21,4.2083204088211597e-62,3.9549296743034676e-62,3.9549296747496233e-62,1.9722181051337014e-30,9.641737133469026e-17,1.5045904468455988e-29,1.6381367796915493e-30,2.7947793229726476e-26,1.8968705020645498e-26,2.6281964288302934e-40,1.1331576776794535e-32,9.3075811060726706e-52,2.1983714926868716e-41,2.590171331973895e-41,5.9882899262492706e-45,1.0537328521704592e-52,2.1796439046093882e-60,2.9325862773481624e-61,1.864349275563043e-50,1.8511775132437795e-69,2.28495098717171e-73,4.1590736974865793e-70,1.2441329134227945e-66,2.2627799076336315e-63,7.6516331594129479e-29,1.2173816958328699e-35,5.3198148286329315e-36,3.1127299423936964e-36,1.7334988959122723e-37,6.0144576140550231e-33,1.731378613166182e-25,6.522600454716978e-32,4.4588106857962052e-32,3.5663164332817799e-39,2.9008432588696804e-39,2.5223583417207616e-40,1.4523577295525241e-43,3.946633111242181e-47,6.3925099492778344e-35,3.3867707983088255e-44,5.4769506494969722e-41
1.7584264905191692e-16,0.6863205142639958,154.0,0.0,0.0,0.0,0.99999999977959131,1.0,19.0,1.6124528238991958e-11,5.9745721595216814e-11,5.9745603875644377e-11,1.6017431625740865e-17,8.9992391828923057e-18,8.4654112895049265e-11,5.8235273347468662e-15,1.2451291782044974e-13,8.580171257501159e-15,9.84502757062932e-18,1.4736312691592223e-25,3.410124739616949e-20,7.6353249071432908e-26,2.7458284032063743e-20,1.1950868516042721e-26,1.1950869779018839e-26,1.1138178825167547e-33,1.4915767871790629e-34,1.7395044645262338e-21,1.5537233616380149e-61,1.4601708125610065e-61,1.4601708127399959e-61,3.5903550874668455e-30,1.2052242844091672e-16,2.2986867584732754e-29,2.9771650281740578e-30,5.0877252558622921e-26,3.4531370255391371e-26,5.5760152834022329e-40,2.0628730579363259e-32,2.2598329019304636e-51,4.6639108214280032e-41,5.3775343489178593e-41,1.4538807232712279e-44,2.8848170355493108e-52,6.6482011677472982e-60,8.9447748105892622e-61,4.4295919616554459e-50,6.2284697796939507e-69,7.6879555362097409e-73,1.3990000105498341e-69,3.7947923031353081e-66,6.9017771010226119e-63,1.1689979097819396e-28,2.2161995087416523e-35,9.6842980019313974e-36,5.6647426420167407e-36,3.6766706388926515e-37,1.0947555106088303e-32,2.6451579397534195e-25,1.1874140905070495e-31,8.1171048006028254e-32,7.5661670796175343e-39,6.1542940697171956e-39,5.3514624731765211e-40,2.7991081731159275e-43,8.6233127995265821e-47,1.163733313735237e-34,6.1656697642074466e-44,1.1614992955108686e-40
2.461798994746868e-16,0.6863205142639958,154.0,0.0,0.0,0.0,0.99999999969142772,1.0,19.0,2.2574357028393211e-11,8.3644067817349723e-11,8.3643901855219183e-11,3.0800978406870206e-17,1.468711065637927e-17,1.1850817359855847e-10,1.1197940131696536e-14,1.7431087262233695e-13,1.6498633652619508e-14,1.8931198231296752e-17,3.0833565414669932e-25,6.5574994338680357e-20,1.5144114978670357e-25,5.2801368468003986e-20,3.1553872995840392e-26,3.1553877622451526e-26,4.0801558567078358e-33,5.4645323978226454e-34,3.3450099795570267e-21,1.9047519619951415e-60,1.7900633391011778e-60,1.7900633394690545e-60,9.4796283545482032e-30,1.6873334998747187e-16,4.4203431986244769e-29,7.8247840858319653e-30,1.3432610917911777e-25,9.1169714853369533e-26,2.0428855907066132e-39,5.446603373634787e-32,1.1690797711616141e-50,1.7084993641662077e-40,1.8972871245866633e-40,7.5204433972889603e-44,2.1545948778774385e-51,7.3568586428527036e-59,9.8982340353779853e-60,2.1901969807240527e-49,1.0504038166728043e-67,1.2965456249814001e-71,2.3553187768040756e-68,4.1994050407651851e-65,7.6374652531925545e-62,2.2479442874984123e-28,5.8514285904312439e-35,2.5567757875576156e-35,1.4943148702582291e-35,1.3460760457640518e-36,2.8893659058812226e-32,5.0865502354852253e-25,3.1351147208157579e-31,2.1431585380073629e-31,2.7718081490486304e-38,2.2545440231223244e-38,1.9606100662110887e-39,8.088763794807307e-43,3.3310357991529871e-46,3.0726028805726959e-34,1.6279865446637892e-43,4.2494472316917125e-40
3.1651714989745665e-16,0.6863205142639958,154.0,0.0,0.0,0.0,0.99999999960326402,1.0,19.0,2.9024185816337566e-11,1.0754241056769857e-10,1.0754219489258206e-10,5.0513537852825618e-17,2.0812988880594497e-17,1.5235771815869103e-10,1.8363791240500736e-14,2.2410450448845709e-13,2.7056535451111067e-14,3.1046396636549241e-17,5.3207830660184145e-25,1.0754197323590222e-19,2.528802150855002e-25,8.659415929509142e-20,6.5419138700676388e-26,6.541915071325064e-26,1.0593646675666756e-32,1.4189222698316913e-33,5.485812020546561e-21,9.4955077373295695e-60,8.9237657460172973e-60,8.9237657482182153e-60,1.965368785559044e-29,2.1694534212185502e-16,7.2494271127382983e-29,1.6156041630998258e-29,2.784823941605287e-25,1.8901135906423099e-25,5.3046908513361333e-39,1.1292183772030315e-31,3.7644015690862976e-50,4.4359349062673444e-40,4.8282047051043922e-40,2.4213414789984671e-43,8.509245115750154e-51,3.5217954479993236e-58,4.7383753641993139e-59,6.8990326296504228e-49,6.0176784843393984e-67,7.4278132770805773e-71,1.3481935522936426e-67,2.0103180923944854e-64,3.6561246801245899e-61,3.6866252261475572e-28,1.2131483853113055e-34,5.3005245814103412e-35,3.09557106403506e-35,3.4936424161937493e-36,5.9882932809081116e-32,8.3419331980623953e-25,6.4998571332416501e-31,4.4433077633751679e-31,7.1970114602225758e-38,5.8538579963773953e-38,5.0910360281638364e-39,1.7678700900766023e-42,8.8957773051717451e-46,6.3702777533885925e-34,3.3753016937032618e-43,1.102173044523805e-39
4.571916507429964e-16,0.6863205142639958,154.0,0.0,0.0,0.0,0.99999999942693707,1.0,19.0,4.1923843387856224e-11,1.5533908654171118e-10,1.5533876614279888e-10,1.0472357348935437e-16,3.349250117619825e-17,2.2004326385958554e-10,3.8067820752875693e-14,3.2367880317117293e-13,5.6087728741607755e-14,6.4361475933388709e-17,1.168220485609411e-24,2.2294979152426367e-19,5.3478883312608963e-25,1.795252680302884e-19,1.9656575529384278e-25,1.9656580852665024e-25,4.6943702542802185e-32,6.2890814115641874e-33,1.1373079673788793e-20,1.4460248317432978e-58,1.3589570243145379e-58,1.3589570248665831e-58,5.9053869039300809e-29,3.1337253770248707e-16,1.5029683650553956e-28,4.8078369660102956e-29,8.3669234931339847e-25,5.678791951649447e-25,2.3513430570018185e-38,3.3929781548304081e-31,2.5164884986303873e-49,1.9657174845748896e-39,2.0844761007183899e-39,1.6182264427031134e-42,8.7873676536506836e-50,5.7609832434866196e-57,7.7510769579198597e-58,4.4680989010103602e-48,1.5973722699608575e-65,1.9716960169980258e-69,3.5656615959083017e-66,3.2886363993600456e-63,5.9807219145375104e-60,7.6430382599079238e-28,3.6451604752228599e-34,1.5924314516361035e-34,9.2834990861264003e-35,1.5470083191695401e-35,1.7978309697078602e-31,1.7294323756738744e-24,1.9530019142959472e-30,1.335086226524722e-30,3.1896080171577051e-37,2.5942552351318742e-37,2.2566245760279532e-38,5.6691934802601207e-42,4.0914260268548209e-45,1.9140836328218404e-33,1.0142072225334169e-42,4.8707954521889392e-39
7.385406524340759e-16,0.6863205142639958,154.0,0.0,0.0,0.0,0.99999999907428461,1.0,19.0,6.7723158513413455e-11,2.5093240160158867e-10,2.5093184934593852e-10,2.7228257157297458e-16,5.9351458905960798e-17,3.553602019599747e-10,9.8957106280638421e-14,5.2277555317449793e-13,1.457997653807922e-13,1.6732286282462982e-16,3.1949257724503878e-24,5.7965082103173871e-19,1.4146617210848947e-24,4.6676860973204332e-19,8.4509952728913439e-25,8.4509991967384883e-25,3.4600595406496482e-31,4.63785869655821e-32,2.9570216905901747e-20,5.0609581935306063e-57,4.7562286855826878e-57,4.7562286893105232e-57,2.5389311251519154e-28,5.0623977400902895e-16,3.907915676569105e-28,2.023877607124965e-28,3.5965665593760999e-24,2.4410589137889089e-24,1.7342405140286808e-37,1.4587513082688323e-30,3.3050887576942775e-48,1.4488935915558901e-38,1.5013820108826162e-38,2.123986849825741e-41,2.1226045254829711e-48,2.6294743993331815e-55,3.5378110371578697e-56,5.7052480527116881e-47,1.4049488395774504e-63,1.7341903926529117e-67,3.1088896887577889e-64,1.5011392462077863e-61,2.7297712326894087e-58,1.987202972963223e-27,1.5671695207097151e-33,6.8442359982277357e-34,3.9743769666211325e-34,1.138682057851504e-34,7.7153634524885041e-31,4.4965500282932179e-24,8.3964053509924041e-30,5.7399626404645856e-30,2.3516185918055937e-36,1.9125308967849664e-36,1.6643569070985707e-37,2.5861048375141379e-41,3.1191630854593106e-44,8.229241849802437e-33,4.3604949188531896e-42,3.5676559584562378e-38
1.3012386558162348e-15,0.6863205142639959,154.0,0.0,0.0,0.0,0.99999999836898357,1.0,19.0,1.1932178869460838e-10,4.4211888604160652e-10,4.4211777856724869e-10,8.4395207474923952e-16,1.1125577829186395e-16,6.2577762792188735e-10,3.0659593857026842e-13,9.2076176588555757e-13,4.5172719366792528e-13,5.1851102763740264e-16,1.0265817633021227e-23,1.7965170507263533e-18,4.4381121219767581e-24,1.4467748916336287e-18,4.7588498466841708e-24,4.7588539888297769e-24,3.6520864535552715e-30,4.9005732146814732e-31,9.1654669461002722e-20,3.1573115392144243e-55,2.9672041487504912e-55,2.9672041533620621e-55,1.4297172425137677e-27,8.9202562676445586e-16,1.211390915865248e-27,1.0916148120671547e-27,2.0245052929364168e-23,1.3740706812234968e-23,1.8330375521839699e-36,8.2143993271552725e-30,6.7228644752977316e-47,1.5293711856437335e-37,1.5620489805241039e-37,4.3146543715172297e-40,8.4366081890595623e-47,2.0654164996819221e-53,2.7789058849022119e-54,1.1400998851890806e-45,2.1932571217427816e-61,2.7072702203810714e-65,4.7689446993711055e-62,1.1792985541859746e-59,2.1442014275333268e-56,6.1594487513458494e-27,8.8248781446346858e-33,3.8515343896131038e-33,2.2182609430799372e-33,1.1987537136120347e-33,4.3280132669756087e-30,1.3937289624174909e-23,4.7278976026107151e-29,3.2322333158280959e-29,2.4836137148572724e-35,2.0195490956269893e-35,1.7591209815039504e-36,1.5182086516991144e-40,3.369906225711319e-43,4.633954270008394e-32,2.4554703679064788e-41,3.7167478788988563e-37
