Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993),C7H9(58),S(664),C7H9(925),C7H9(1327),C7H9(1328),C7H9(1363),C7H9(68)
2.3950553660797936e-12,0.41155334092786655,154.0,0.0,0.0,0.0,0.99999701449068656,1.0,18.999999992009474,1.7454566981416989e-07,1.0498432136767861e-06,1.0458795141261923e-06,5.972315836616854e-09,5.0867909222169536e-13,1.6155824835510593e-07,2.2520001386029605e-07,2.9081105578046584e-10,3.2019030158918589e-07,2.0147246365817665e-09,8.1024988535684313e-17,8.5339656614469956e-12,1.851623999743536e-17,4.8001501017565527e-12,2.3038290929428321e-14,2.3049907641228447e-14,8.4727840476356402e-18,3.1439091642566097e-18,5.9461185045547368e-13,1.1049345971956384e-32,1.0405563423821032e-32,1.0405573011560807e-32,2.6214088505377563e-17,2.9829777834898189e-12,1.0581342600559861e-20,5.901447554719116e-20,2.330657099383111e-14,1.639196698584573e-14,1.8588229235769413e-23,6.9005609277200119e-20,6.4513109967789657e-31,6.0949760019678499e-25,2.7748973900962683e-24,2.1649457609487269e-24,4.6799619985056853e-28,1.88091207164518e-31,1.2622532946198146e-32,3.9008946280926493e-29,1.4289165716368431e-36,3.3884410463200694e-40,5.6820078688180141e-39,1.6825258047112394e-37,1.968017762012631e-34,1.6925578664549788e-20,6.4629987658828194e-23,4.3429939623316105e-24,3.8230490446724941e-25,4.7879868466278226e-22,1.1277419273001591e-21,3.9124827841842687e-17
2.4188207704297197e-12,0.4115533409275194,154.0,0.0,0.0,0.0,0.9999969848979533,1.0,18.999999991861799,1.7627762701960302e-07,1.0602508153294865e-06,1.0561986307396462e-06,6.0903187642096321e-09,5.1383383012703672e-13,1.616449344908483e-07,2.2804869990891823e-07,2.9131074165131662e-10,3.2424057598987274e-07,2.0443511733096389e-09,8.2625930945863421e-17,8.7018195662622011e-12,1.8788523118854869e-17,4.8954668206177063e-12,2.3729373814841278e-14,2.3741371027514898e-14,8.7414992360129431e-18,3.2556940943436969e-18,6.0646572265414789e-13,1.1838683818726404e-32,1.1148915009282747e-32,1.1148925384010343e-32,2.7016465130965447e-17,3.0244783172993543e-12,1.0836110169148488e-20,5.9887425924157826e-20,2.3864086666661907e-14,1.6784075476847072e-14,1.9343263002978048e-23,7.1077610252301621e-20,6.7795926663101005e-31,6.2927859896612407e-25,2.8879258347032491e-24,2.2581691963104643e-24,4.9315237038185032e-28,2.0022566272324682e-31,1.343709090301719e-32,4.0997960725986293e-29,1.5366530663299653e-36,3.6466787478812016e-40,6.0503513450017598e-39,1.7989807721365319e-37,2.0950277898752461e-34,1.7262307139146462e-20,6.6563305453450667e-23,4.4408808166874163e-24,3.9148387788494586e-25,4.9353757848735698e-22,1.1507855442549774e-21,3.9904776743482572e-17
2.442586174779646e-12,0.4115533409271693,154.0,0.0,0.0,0.0,0.99999695530530541,1.0,18.999999991712915,1.7800958410180954e-07,1.0706583421643077e-06,1.0665166130607523e-06,6.2094543071524889e-09,5.187395244911579e-13,1.6172792801045091e-07,2.3089888125731159e-07,2.9179651911457395e-10,3.2829297643777302e-07,2.0740520422804376e-09,8.424223942641187e-17,8.8712856715074518e-12,1.9061489400683131e-17,4.9917124133724127e-12,2.4434110231140683e-14,2.4446496305216746e-14,9.0158452548045721e-18,3.3702087000689461e-18,6.1843653543584455e-13,1.267584203086626e-32,1.1937301300379306e-32,1.1937312518027012e-32,2.783532539841983e-17,3.0662124748753158e-12,1.10947589717797e-20,6.0762664854648828e-20,2.4428606029531041e-14,1.7181109646745822e-14,2.0121191248177841e-23,7.3190630017396124e-20,7.1211404865064799e-31,6.4949160140898448e-25,3.0043968655665671e-24,2.3544021968250842e-24,5.1938598646644794e-28,2.1300866075397776e-31,1.4295201271535725e-32,4.3067589225183337e-29,1.6513051659728414e-36,3.9217269694115507e-40,6.4384787368321627e-39,1.9222467238924908e-37,2.2288294610246065e-34,1.7602337417326485e-20,6.8534609432709135e-23,4.5398810573086482e-24,4.0079876034676459e-25,5.0857600051617283e-22,1.174062248064667e-21,4.0692419332661746e-17
2.466351579129572e-12,0.4115533409268164,154.0,0.0,0.0,0.0,0.99999692571273902,1.0,18.999999991562827,1.7974154106078951e-07,1.0810657952883785e-06,1.0768334617133673e-06,6.3297218416986074e-09,5.2395542518535208e-13,1.6180738624539387e-07,2.337504941908756e-07,2.922687753569187e-10,3.3234741234324207e-07,2.1038255771180477e-09,8.5873906254698889e-17,9.0423637142336615e-12,1.9335123528032543e-17,5.0888866436839879e-12,2.5152632559138912e-14,2.5165415948963262e-14,9.2958802451113157e-18,3.4874886567607408e-18,6.3052428810157879e-13,1.3563208274705941e-32,1.2772970898170977e-32,1.2772983018041764e-32,2.8670847523465784e-17,3.1081802500489175e-12,1.1357318459445449e-20,6.1640143673396293e-20,2.5000132522944328e-14,1.7583071912364071e-14,2.0922478164974644e-23,7.5345068823546055e-20,7.4763546200082486e-31,6.7014157706473211e-25,3.1243808614558512e-24,2.453710139240949e-24,5.4673164149112205e-28,2.2646781130772434e-31,1.5198719277751957e-32,4.5220274851868751e-29,1.7732406176036213e-36,4.2144969076355275e-40,6.8472366054217855e-39,2.0526507005314943e-37,2.3697121290014434e-34,1.7945669097333509e-20,7.0544261898827822e-23,4.6399945974073132e-24,4.1025042982183501e-25,5.2391696367270519e-22,1.1975720368781984e-21,4.1487755551534204e-17
2.490116983479498e-12,0.4115533409264608,154.0,0.0,0.0,0.0,0.99999689612025089,1.0,18.999999991411535,1.8147349789654319e-07,1.0914731770294622e-06,1.0871491773210059e-06,6.4511207444456093e-09,5.2878266405750912e-13,1.6188345979750462e-07,2.3660347772031989e-07,2.9272788674800502e-10,3.3640379699149121e-07,2.1336701489301876e-09,8.7520922037486312e-17,9.2150534387696669e-12,1.9609410530138171e-17,5.1869892753076884e-12,2.5885073145829472e-14,2.5898262399578624e-14,9.5816623331646848e-18,3.6075696683869904e-18,6.4272897997085813e-13,1.4503264751131526e-32,1.36582614336178e-32,1.3658274518553181e-32,2.9523210029127005e-17,3.1503816366728649e-12,1.1623818162898016e-20,6.2519814809632111e-20,2.557866943315121e-14,1.7989964582029131e-14,2.174759285342974e-23,7.7541326872444469e-20,7.8456433235701148e-31,6.9123350419756207e-25,3.2479489608696723e-24,2.5561591506076698e-24,5.7522467832093583e-28,2.4063160769749557e-31,1.6149559554869417e-32,4.7458510527965034e-29,1.9028427899926374e-36,4.5259395538515299e-40,7.2774987420901799e-39,2.1905321514901087e-37,2.5179744153218514e-34,1.8292301778158317e-20,7.2592624949463163e-23,4.741221346829578e-24,4.198397642791308e-25,5.3956348084200761e-22,1.2213149088838086e-21,4.2290785343472429e-17
2.5138823878294242e-12,0.41155334092610224,154.0,0.0,0.0,0.0,0.99999686652783826,1.0,18.999999991259052,1.8320545460907059e-07,1.1018804881048067e-06,1.0974637605068352e-06,6.5736503923351576e-09,5.3409627115372787e-13,1.6195629283180186e-07,2.3945777346307161e-07,2.9317421915022951e-10,3.4046204737397207e-07,2.1635841654404078e-09,8.9183279506401994e-17,9.3893545965170236e-12,1.9884335773237673e-17,5.2860200720905555e-12,2.6631564304422697e-14,2.6645168064116299e-14,9.8732496303426774e-18,3.7304874662457014e-18,6.5505061038131355e-13,1.5498590908534135e-32,1.4595602122622488e-32,1.4595616239176876e-32,3.0392591745286074e-17,3.192816628620974e-12,1.1894287692604424e-20,6.340163176196672e-20,2.6164219898857458e-14,1.8401789860294815e-14,2.259700932378657e-23,7.9779804316515628e-20,8.2294230282862756e-31,7.1277236978292356e-25,3.3751730628709241e-24,2.6618161091174334e-24,6.0490119740334156e-28,2.5552944499312818e-31,1.7149697389647223e-32,4.9784839529886554e-29,2.0405111627558282e-36,4.8570469964368385e-40,7.7301667422663303e-39,2.3362432761994489e-37,2.6739244040192294e-34,1.864223505952996e-20,7.4680060478007302e-23,4.8435612123099495e-24,4.2956764168743617e-25,5.5551856487124189e-22,1.2452908623080929e-21,4.3101508653047898e-17
2.5352712517443578e-12,0.4115533409257772,154.0,0.0,0.0,0.0,0.99999683989472843,1.0,18.999999991120777,1.8476421554498699e-07,1.1112470097398176e-06,1.1067459176681855e-06,6.6848933478736287e-09,5.3849292440040021e-13,1.6201918573468144e-07,2.4202771548231822e-07,2.9356528580482837e-10,3.4411600238776183e-07,2.1905648705490075e-09,9.069251029057528e-17,9.5476032143801323e-12,2.0132302378160891e-17,5.3759411753054741e-12,2.7315528913665148e-14,2.732951319520663e-14,1.0140689667760008e-17,3.8435684910598556e-18,6.6624005967129649e-13,1.6443858811867903e-32,1.5485801183063452e-32,1.5485816288205465e-32,3.1189734784020743e-17,3.2312078488810467e-12,1.2141129013071727e-20,6.4197064165183227e-20,2.6697214379736731e-14,1.8776651727098398e-14,2.3382658211527164e-23,8.1830862282290617e-20,8.5875659290384584e-31,7.3254361048253785e-25,3.4928607234202123e-24,2.7597060951844435e-24,6.3265244499220326e-28,2.6959019970668562e-31,1.8093657315951057e-32,5.1956001684821106e-29,2.1716539350796483e-36,5.1727140081010086e-40,8.1574948297988261e-39,2.4743801499661452e-37,2.8211154180649865e-34,1.8959996696034436e-20,7.6592458349899175e-23,4.936618725900642e-24,4.3844191121903076e-25,5.7014445524851387e-22,1.2670685035697236e-21,4.3837737544441806e-17
2.5566601156592913e-12,0.4115533409254499,154.0,0.0,0.0,0.0,0.99999681326167511,1.0,18.999999990981543,1.8632297638109033e-07,1.1206134766986922e-06,1.116027158526161e-06,6.7970512488569441e-09,5.4309179902051081e-13,1.6207966216182228e-07,2.4459863602130535e-07,2.9394654199970329e-10,3.4777134868439475e-07,2.2175994544910395e-09,9.2214154590891449e-17,9.7071567257251584e-12,2.0380764163819491e-17,5.4666137290642429e-12,2.8011078040932544e-14,2.8025449988806566e-14,1.0412921324895442e-17,3.9590023603937755e-18,6.7752422819933331e-13,1.7438089922838118e-32,1.6422111325265445e-32,1.642212747902747e-32,3.2000939285428455e-17,3.2697882800712228e-12,1.2391231640917009e-20,6.4994165425037633e-20,2.7235894360991728e-14,1.9155512181608154e-14,2.4188732006922105e-23,8.3916733683138095e-20,8.9581059012096841e-31,7.5268456567392491e-25,3.6136220976498336e-24,2.8602991219042321e-24,6.6141958585563673e-28,2.8429283399834641e-31,1.9080727296364932e-32,5.4202547367125829e-29,2.3099825651417604e-36,5.5059319917093803e-40,8.604422979098531e-39,2.6194305638995094e-37,2.9750293082758743e-34,1.9280431204567595e-20,7.8537061428119268e-23,5.0305777137185761e-24,4.4742975173438401e-25,5.8502492147114858e-22,1.2890349381341188e-21,4.4580198102393524e-17
2.578048979574225e-12,0.41155334092512025,154.0,0.0,0.0,0.0,0.99999678662867597,1.0,18.999999990841339,1.878817371173807e-07,1.1299798904481623e-06,1.1253074835343465e-06,6.9101236417806289e-09,5.4751507839027775e-13,1.6213781508110386e-07,2.4717049743078869e-07,2.9431823405109254e-10,3.5142803273404217e-07,2.2446868283529293e-09,9.3748205717356356e-17,9.8680149630565113e-12,2.0629711122282675e-17,5.5580375613993439e-12,2.8718308073304683e-14,2.8733074900428307e-14,1.0689986934496486e-17,4.0768151735431693e-18,6.8890311551805854e-13,1.8483375656595905e-32,1.7406502159150428e-32,1.7406519424657096e-32,3.2826336244822973e-17,3.3085579177671208e-12,1.2644617325649774e-20,6.5792903740518786e-20,2.7780261852733603e-14,1.9538372635411298e-14,2.5015586364138679e-23,8.603771012936731e-20,9.3413636353480469e-31,7.7319888870146897e-25,3.7375111655565079e-24,2.9636454897295163e-24,6.9123052585705298e-28,2.996607045249643e-31,2.0112476981817853e-32,5.6526436086484764e-29,2.4558233928409212e-36,5.8575140055319689e-40,9.0716679042781318e-39,2.7716788663611149e-37,3.1359108975757962e-34,1.960353829479338e-20,8.0514133114583757e-23,5.1254381022871052e-24,4.5653180327222382e-25,6.0016215982895569e-22,1.3111901647837424e-21,4.5328890288835829e-17
2.5994378434891585e-12,0.4115533409247883,154.0,0.0,0.0,0.0,0.99999675999572935,1.0,18.999999990700172,1.8944049775385825e-07,1.1393462516764073e-06,1.1345868931460951e-06,7.0241100733722637e-09,5.5214074697763647e-13,1.6219373375874354e-07,2.4974326356058789e-07,2.9468060187996098e-10,3.5508600313824969e-07,2.2718259259717862e-09,9.5294658062606381e-17,1.003017776318645e-11,2.0879133454962563e-17,5.6502125004051039e-12,2.9437315375063428e-14,2.9452484362791606e-14,1.0971928819287312e-17,4.1970330453091823e-18,7.0037672119137401e-13,1.9581880396979134e-32,1.8441012014664632e-32,1.8441030458268404e-32,3.3666056864221345e-17,3.3475167575576306e-12,1.2901307870638282e-20,6.6593247975024684e-20,2.8330318780224908e-14,1.992523444041761e-14,2.586358027297684e-23,8.8194083198152606e-20,9.7376655604635452e-31,7.9409023877719698e-25,3.8645824244581613e-24,3.0697960100661675e-24,7.2211370438188528e-28,3.1571782625280342e-31,2.1190520308649955e-32,5.8929662732412441e-29,2.6095149570244857e-36,6.2283043888518058e-40,9.5599666270051953e-39,2.9314189365999484e-37,3.304011918098755e-34,1.9929317676845362e-20,8.2523936673577827e-23,5.2211998165551951e-24,4.6574870587107229e-25,6.1555836658733522e-22,1.3335341823248916e-21,4.6083814066445782e-17
2.620826707404092e-12,0.4115533409244541,154.0,0.0,0.0,0.0,0.99999673336283301,1.0,18.999999990558031,1.9099925829052302e-07,1.1487125617944469e-06,1.1438653878145328e-06,7.1390100905852248e-09,5.5660228483864753e-13,1.6224750400692244e-07,2.5231689965930519e-07,2.9503387934988896e-10,3.5874521048735702e-07,2.2990157028500782e-09,9.6853504949033258e-17,1.0193644967007326e-11,2.1129021562140512e-17,5.7431383742360042e-12,3.0168196288305149e-14,3.018377478643534e-14,1.1258789292238077e-17,4.3196821048897868e-18,7.1194504479388343e-13,2.0735841486448255e-32,1.9527747932347806e-32,1.9527767623765753e-32,3.4520232546653591e-17,3.3866647950442882e-12,1.3161325131664242e-20,6.739516762467819e-20,2.8886066989555676e-14,2.0316098892851602e-14,2.6733075974859121e-23,9.0386144434450507e-20,1.0147343746582569e-30,8.1536228082038698e-25,3.9948908761303769e-24,3.1788019925781325e-24,7.5409808569742935e-28,3.3248886774540735e-31,2.2316515183297317e-32,6.1414256981225013e-29,2.7714080209669661e-36,6.61917886485501e-40,1.0070076333575465e-38,3.0989541701881992e-37,3.4795909620655762e-34,2.0257769061305273e-20,8.4566735235505294e-23,5.3178627800531181e-24,4.7508109956923175e-25,6.3121573798821614e-22,1.3560669895865594e-21,4.6844969398604671e-17
2.6422155713190256e-12,0.41155334092411766,154.0,0.0,0.0,0.0,0.99999670672998553,1.0,18.999999990414942,1.925580187273751e-07,1.15807882151065e-06,1.1531429679925635e-06,7.2548232405966002e-09,5.6121480260893122e-13,1.6229920835324787e-07,2.5489137230569803e-07,2.953782944790973e-10,3.6240560726292339e-07,2.326255135509105e-09,9.842474069763241e-17,1.0358416419350442e-11,2.1379366037506537e-17,5.8368150111061107e-12,3.0911047133142415e-14,3.0927042559918605e-14,1.1550610656653699e-17,4.4447884950986291e-18,7.2360808591060546e-13,2.1947570494622058e-32,2.0668886858054723e-32,2.0668907870508892e-32,3.5388994894270713e-17,3.4260020258409689e-12,1.3424691016472695e-20,6.8198632799437676e-20,2.9447508251527975e-14,2.0710967235984705e-14,2.7624438938754498e-23,9.2614185351318238e-20,1.0570735908512543e-30,8.3701868540295862e-25,4.1284920232191635e-24,3.2907152416540981e-24,7.8721315970838548e-28,3.4999915792573257e-31,2.3492163938862557e-32,6.3982283326827497e-29,2.9418658101920089e-36,7.0310451911986625e-40,1.0602774585909752e-38,3.274597632815901e-37,3.6629135530866942e-34,2.0588892159194408e-20,8.6642791798156724e-23,5.4154269150081746e-24,4.8452962440476998e-25,6.4713647025053577e-22,1.3787885854197584e-21,4.761235624938136e-17
2.663604435233959e-12,0.41155334092377904,154.0,0.0,0.0,0.0,0.99999668009718501,1.0,18.999999990270879,1.9411677906441456e-07,1.1674450321190565e-06,1.1624196341328651e-06,7.37154907080727e-09,5.6568713184665213e-13,1.6234892616521186e-07,2.5746664935827726e-07,2.9571406958324148e-10,3.6606714776606604e-07,2.3535432210788329e-09,1.0000835873337101e-16,1.0524491968889701e-11,2.163015766394644e-17,5.931242239289086e-12,3.1665964207693666e-14,3.168238404980964e-14,1.1847435206169356e-17,4.5723783717722477e-18,7.3536584413674596e-13,2.3219455128439631e-32,2.1866677441944832e-32,2.1866699852307382e-32,3.6272475708313745e-17,3.4655284455736608e-12,1.3691427484798962e-20,6.9003614211127559e-20,3.0014644264508722e-14,2.1109840662141784e-14,2.8538037867889061e-23,9.4878497429922428e-20,1.1008185461179551e-30,8.5906312874955103e-25,4.2654418704322913e-24,3.4055880575935339e-24,8.2148894749554741e-28,3.6827469865634163e-31,2.4719214183081444e-32,6.6635841429327961e-29,3.1212643585697094e-36,7.4648440907634793e-40,1.1158859712006449e-38,3.4586722997217666e-37,3.8542522785290971e-34,2.0922686681966089e-20,8.8752369226694355e-23,5.5138921424350245e-24,4.9409492041550285e-25,6.6332275957047783e-22,1.4016989686970906e-21,4.8385974583514907e-17
2.6849932991488927e-12,0.41155334092343804,154.0,0.0,0.0,0.0,0.99999665346442956,1.0,18.999999990125858,1.9567553930164149e-07,1.1768111943355369e-06,1.1716953866878934e-06,7.4891871288422661e-09,5.7028603328349441e-13,1.6239673376363382e-07,2.600426999093663e-07,2.9604142140499425e-10,3.6972978805214064e-07,2.3808789769295727e-09,1.0160435332204061e-16,1.0691871468055716e-11,2.1881387410565096e-17,6.0264198871182651e-12,3.2433043788045206e-14,3.2449895600647386e-14,1.214930522473384e-17,4.7024779032220551e-18,7.4721831907754238e-13,2.4553961238394619e-32,2.3123441927952562e-32,2.3123465816895978e-32,3.717080698939991e-17,3.5052440498803028e-12,1.3961556548483898e-20,6.9810083162674224e-20,3.0587476657030124e-14,2.1512720314530134e-14,2.9474244710469241e-23,9.7179372119506598e-20,1.1460041581404248e-30,8.8149929274472699e-25,4.4057969263449341e-24,3.5234732383993745e-24,8.5695600745104174e-28,3.8734217810543298e-31,2.599945969919741e-32,6.9377066503380728e-29,3.3099928719200732e-36,7.9215502293013707e-40,1.1739151220669749e-38,3.6515113081324545e-37,4.0538869301395885e-34,2.1259152341502165e-20,9.0895730253469314e-23,5.6132583822168997e-24,5.0377762763897884e-25,6.7977680212167244e-22,1.4247981383123612e-21,4.9165824366406173e-17
2.7063821630638262e-12,0.4115533409230949,154.0,0.0,0.0,0.0,0.99999662683171786,1.0,18.999999989979884,1.9723429943905596e-07,1.1861773093646184e-06,1.1809702261098784e-06,7.6077369625508469e-09,5.7476975967833491e-13,1.624427045362522e-07,2.6261949423909921e-07,2.9636056124819865e-10,3.733934858653372e-07,2.4082614402825975e-09,1.0321271795866764e-16,1.0860554772945359e-11,2.2133046428727052e-17,6.1223477829866667e-12,3.3212382128241203e-14,3.3229673534930925e-14,1.2456262986605239e-17,4.8351132696837797e-18,7.5916551034805139e-13,2.5953634767477676e-32,2.4441577989304187e-32,2.4441603441456449e-32,3.8084120937492726e-17,3.5451488344105792e-12,1.4235100271500926e-20,7.0618011536740709e-20,3.1166006990393492e-14,2.1919607289070813e-14,3.0433434666266942e-23,9.9517100837398929e-20,1.1926659262794742e-30,9.0433086493296584e-25,4.549614204571187e-24,3.6444240809443522e-24,8.936454407764441e-28,4.07228983442394e-31,2.7334741301794216e-32,7.2208129664214986e-29,3.5084540833728109e-36,8.4021731737751807e-40,1.2344490195616031e-38,3.8534582015976559e-37,4.2621046376434393e-34,2.159828885010608e-20,9.3073137478007602e-23,5.7135255531835414e-24,5.1357838611246251e-25,6.9650079405542254e-22,1.4480860931801715e-21,4.9951905564101804e-17
2.7277710269787598e-12,0.4115533409227494,154.0,0.0,0.0,0.0,0.99999660019904824,1.0,18.999999989832947,1.9879305947665805e-07,1.195543377929309e-06,1.1902441528508269e-06,7.7271981200063712e-09,5.7935863252887836e-13,1.6248690905037938e-07,2.6519700376979985e-07,2.9667169511434813e-10,3.7705820057381453e-07,2.4356896678092414e-09,1.0483344685413453e-16,1.1030541743231049e-11,2.2385126048724933e-17,6.2190257553469532e-12,3.400407546029265e-14,3.4021814153127758e-14,1.2768350756354918e-17,4.9703106627691287e-18,7.712074175729727e-13,2.742110367520883e-32,2.5823560540577625e-32,2.5823587644682382e-32,3.9012549951758501e-17,3.5852427948257306e-12,1.4512080769959003e-20,7.142737178401301e-20,3.1750236761251517e-14,2.2330502636214928e-14,3.1415986190492968e-23,1.0189197496904698e-19,1.2408399366101357e-30,9.2756153851378414e-25,4.6969512245083285e-24,3.7684943817153849e-24,9.3158889656223879e-28,4.2796321313852632e-31,2.8726947666132428e-32,7.5131238245814241e-29,3.7170646057462868e-36,8.9077583452744461e-40,1.2975739677464429e-38,4.0648671707098149e-37,4.4791999982119236e-34,2.1940095920498363e-20,9.5284853367109636e-23,5.8146935731857379e-24,5.2349783587291945e-25,7.1349693150094517e-22,1.4715628322354979e-21,5.0744218143284173e-17
2.7491598908936934e-12,0.41155334092240164,154.0,0.0,0.0,0.0,0.99999657356641902,1.0,18.999999989685062,2.0035181941444777e-07,1.2049094011547627e-06,1.1995171673625212e-06,7.8475701495061579e-09,5.8385177456274245e-13,1.6252941516196843e-07,2.6777520102181215e-07,2.9697502383680679e-10,3.8072389310690024e-07,2.4631627352335721e-09,1.0646653356389392e-16,1.1201832242070311e-11,2.2637617775800567e-17,6.3164536327113697e-12,3.4808219994189652e-14,3.4826413733685743e-14,1.3085610788873008e-17,5.1080962849310433e-18,7.8334404038643703e-13,2.8959079883270965e-32,2.7271943570107978e-32,2.7271972419189889e-32,3.995622663033608e-17,3.6255259267983442e-12,1.4792520212077805e-20,7.2238136911601573e-20,3.2340167404108387e-14,2.2745407362702033e-14,3.2422280997130079e-23,1.0430428586805687e-19,1.2905628668826333e-30,9.5119501233596851e-25,4.8478660120035135e-24,3.8957384374813052e-24,9.7081857680048747e-28,4.4957368929647471e-31,3.0178016159478799e-32,7.8148636114617755e-29,3.9362552886520016e-36,9.4393879863633708e-40,1.3633785046672638e-38,4.28610329621533e-37,4.7054752062434327e-34,2.2284573265809696e-20,9.7531140254970314e-23,5.9167623591654804e-24,5.335366169570019e-25,7.3076741056561289e-22,1.4952283544332767e-21,5.1542762071255691e-17
