Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993),C7H9(58),S(664),C7H9(925),C7H9(1327),C7H9(1328),C7H9(1363),C7H9(68),C7H9(1368),C7H9(1429),S(1505),S(1507),S(1506),S(1344),S(1550),S(1436),S(1669),S(1668),S(571),S(1345),S(1398),S(1815),S(1443)
6.717999051307091e-12,0.32961690707731,154.0,0.0,0.0,0.0,0.99998855577537238,1.0,18.999999905792677,5.498652330383887e-07,4.1766289622017639e-06,4.1094156744363337e-06,8.0663202619443801e-08,2.4397355335118385e-12,2.0430415570475389e-07,9.4345328254086959e-07,4.2222808487626681e-10,1.365759955440569e-06,1.3516362318830168e-08,1.0606993730656588e-15,1.2261301698761409e-10,1.2080999368478042e-16,6.0277235928569766e-11,8.6363881029665466e-13,8.6428960961052082e-13,4.3269312119047844e-16,2.1810328786068487e-16,8.7865802230571551e-12,5.4565253339638048e-29,5.1337289135243778e-29,5.1337435995123452e-29,1.5760762670286422e-15,2.5315296162980739e-11,3.8126110666847711e-19,5.4400212485075283e-19,3.4734526620257156e-13,2.3992908973170845e-13,2.9048146420478305e-21,3.1943366273447508e-18,3.1326189017371714e-28,4.6663968105117904e-23,5.4278489041479874e-22,4.9583133530800598e-22,3.1308100778850748e-25,4.4768715150159767e-28,2.6523036430002655e-29,2.6649215785245045e-26,1.0699850738107242e-32,3.7105476975942639e-36,1.2515434231858418e-35,9.4554751999594583e-34,4.6919179730182709e-31,2.3605421884076017e-19,3.1143278954345873e-21,7.7793632168534481e-23,1.0217577502613166e-23,2.192658625610881e-20,1.6695238679065207e-20,5.3464983583165794e-16,5.859454975024827e-18,5.4246492335057734e-18,4.6172030949977043e-21,3.1826936926694902e-21,2.1133568835307683e-21,5.8271988105878117e-29,4.4713978190996437e-28,1.6832193390063829e-20,8.9609708472972735e-30,4.1406208220456112e-24,7.079086861419096e-36,3.3320967422151068e-29,5.1650415595062754e-25,8.964898604624334e-30,6.1314691768770554e-33
6.925534797732193e-12,0.32961690706713365,154.0,0.0,0.0,0.0,0.99998820236818176,1.0,18.999999900388449,5.6685173247804851e-07,4.3055803874283056e-06,4.2339419277384539e-06,8.5575211052884748e-08,2.5150622816285861e-12,2.0430432825390707e-07,9.7512809586466303e-07,4.2225544563618195e-10,1.4116130285767327e-06,1.4007170745926815e-08,1.1252912959548027e-15,1.3024548148932607e-10,1.2519687521903294e-16,6.400578323825571e-11,9.4558103786198652e-13,9.462963493521302e-13,4.7462829036003296e-16,2.4067990808742534e-16,9.3376620108217515e-12,6.7441556969227998e-29,6.3452083915627213e-29,6.3452271062201087e-29,1.7355699322391311e-15,2.665380615777578e-11,4.1656242398211035e-19,5.6407686434139656e-19,3.7085593139496928e-13,2.5616862494173301e-13,3.2916956050445243e-21,3.4986097297671363e-18,3.6575940348019502e-28,5.1487951740159926e-23,6.1568694085830704e-22,5.6385953909906353e-22,3.6701230694129994e-25,5.409736316248362e-28,3.2054894685408258e-29,3.1144296278303523e-26,1.3333141238960879e-32,4.6569708960931354e-36,1.5130140272834374e-35,1.1689015631612179e-33,5.6707657237840541e-31,2.50760017514772e-19,3.4074105739135545e-21,8.2872736758602934e-23,1.1076223181798774e-23,2.4028384886180643e-20,1.774134539534989e-20,5.6786967509106774e-16,6.3596789146693515e-18,5.9402485427936368e-18,5.0724830806868505e-21,3.4947630539172078e-21,2.3764862823497979e-21,6.3755862851388914e-29,5.0281128507518589e-28,1.8428369532835273e-20,9.8107286640198632e-30,4.5340664361302426e-24,9.0207561229599912e-36,3.645674505301099e-29,5.8367899971608192e-25,1.0134926787688093e-29,7.195940906307661e-33
7.1330705441572945e-12,0.3296169070567005,154.0,0.0,0.0,0.0,0.99998784896100834,1.0,18.999999894847793,5.8383821938856023e-07,4.4345315977337311e-06,4.3583316800476126e-06,9.0623498803437799e-08,2.5903889041388022e-12,2.0430442403118265e-07,1.0068029270584393e-06,4.222766939971018e-10,1.4574661304070976e-06,1.4498085839766072e-08,1.1916752740492768e-15,1.3810779555366911e-10,1.2958471015920425e-16,6.7843016186502388e-11,1.0325120996500951e-12,1.0332960414757071e-12,5.1917121730340254e-16,2.6476689164426985e-16,9.9055038918633656e-12,8.2833936170744925e-29,7.7934211753536042e-29,7.7934448530574634e-29,1.905975878141369e-15,2.8025556554654576e-11,4.5412536558880927e-19,5.8417791502279212e-19,3.9514025207109002e-13,2.7294250025226956e-13,3.7166635247323735e-21,3.8215566942818734e-18,4.2513561124786173e-28,5.6648865169261063e-23,6.9585359074417749e-22,6.3880868316317006e-22,4.2822052663818492e-25,6.5004019328119887e-28,3.8523707063970063e-29,3.6233609050068587e-26,1.6506292266584966e-32,5.8064014401450391e-36,1.8188429214074337e-35,1.4361984976082416e-33,6.8154666207483279e-31,2.6590431666432491e-19,3.7180486267105845e-21,8.8110797226213379e-23,1.1980628387241423e-23,2.6259780743611068e-20,1.8818720551842066e-20,6.0207424384732874e-16,6.8844318302169132e-18,6.4873757146876313e-18,5.5566558452053093e-21,3.8265206166559246e-21,2.6628292897442192e-21,6.9568217885140019e-29,5.6339411574654125e-28,2.0121700823254775e-20,1.0712209059515175e-29,4.9515074526132904e-24,1.1412679767163306e-35,3.9780353570797427e-29,6.5718990107453009e-25,1.1415690533290801e-29,8.4063568518421824e-33
7.340606290582397e-12,0.3296169070460118,154.0,0.0,0.0,0.0,0.99998749555385025,1.0,18.999999889171473,6.0082469376992905e-07,4.5634826129966076e-06,4.4825856608282213e-06,9.5807336539688703e-08,2.6657154126542711e-12,2.0430446779683637e-07,1.0384777661990476e-06,4.2229318886855076e-10,1.5033192465667483e-06,1.4989087721495267e-08,1.2598417167363259e-15,1.4619995772060037e-10,1.339733208246554e-16,7.178866687280028e-11,1.124575145025056e-12,1.1254319599762577e-12,5.6639836079125558e-16,2.9041240817171263e-16,1.0490106127675346e-11,1.0113814567057524e-28,9.5156044665111576e-29,9.5156342211964279e-29,2.0877115400126564e-15,2.9430538411358899e-11,4.9403755738196721e-19,6.0430449006563845e-19,4.2019805874929462e-13,2.902505955599523e-13,4.1822380481455621e-21,4.1637267949672033e-18,4.9205706082299291e-28,6.2159848866709738e-23,7.8377468995974647e-22,7.2115480270606306e-22,4.9743408678337009e-25,7.7697766371550207e-28,4.6053851533870535e-29,4.197547989559111e-26,2.0309240481499635e-32,7.1947184766355433e-36,2.1749277669021437e-35,1.754462762353683e-33,8.1480491837014189e-31,2.8148663988772296e-19,4.0467208878838754e-21,9.3507639585137039e-23,1.2931932680835422e-23,2.8624586154520145e-20,1.9927325214856392e-20,6.3726231979351073e-16,7.4340053810535485e-18,7.0669505239312509e-18,6.0705968194885643e-21,4.1785592239642053e-21,2.9736260412662203e-21,7.5718012756218794e-29,6.2915064581194217e-28,2.1914982629670533e-20,1.1666900206703691e-29,5.3936356249763446e-24,1.434136178493599e-35,4.3296916205038509e-29,7.3742148866029653e-25,1.2813934388580154e-29,9.7777737708554453e-33
7.5481420370075e-12,0.3296169070350691,154.0,0.0,0.0,0.0,0.99998714214670592,1.0,18.999999883360228,6.1781115562216005e-07,4.6924334494023041e-06,4.6067045956421112e-06,1.0112599883208212e-07,2.7410418166292081e-12,2.0430447618216797e-07,1.0701526066212114e-06,4.2230598649023434e-10,1.5491723674069243e-06,1.5480160205460969e-08,1.3297810847121298e-15,1.5452196677019806e-10,1.3836256254520402e-16,7.58424684147866e-11,1.2219129707367791e-12,1.2228470259274073e-12,6.1638599108304516e-16,3.1766450851354052e-16,1.109146898504247e-11,1.22797979808248e-28,1.1553515831891334e-28,1.1553552984841839e-28,2.2811990693416524e-15,3.0868742835559232e-11,5.3638811239527945e-19,6.2445594889192133e-19,4.4602918177808172e-13,3.0809279064541905e-13,4.6910307169227786e-21,4.5256687315210673e-18,5.6723371713653228e-28,6.8034194032024081e-23,8.7995857829151841e-22,8.113922263860204e-22,5.7543071537554143e-25,9.24082264291111e-28,5.4781961316403312e-29,4.8432111854603366e-26,2.4843672288577541e-32,8.8628823449834662e-36,2.5877482105701842e-35,2.1315994309710561e-33,9.6927143498583654e-31,2.9750651357981669e-19,4.3939036331624834e-21,9.9063090879611132e-23,1.393127421421906e-23,3.1126608618017094e-20,2.1067120945737787e-20,6.7343269603248796e-16,8.0086771082447402e-18,7.6798915872905905e-18,6.6151803157184806e-21,4.5514709632058044e-21,3.3101400636748818e-21,8.2214159144360985e-29,7.0034819584103035e-28,2.3811004676610219e-20,1.2676287273899755e-29,5.8611413092908928e-24,1.7906690273149535e-35,4.7011528812715602e-29,8.2476953440594753e-25,1.4336598941135989e-29,1.132632892048565e-32
7.755677783432602e-12,0.32961690702387364,154.0,0.0,0.0,0.0,0.99998678873957481,1.0,18.999999877414787,6.3479760494525831e-07,4.8213841201286238e-06,4.730689206169412e-06,1.065787641320472e-07,2.8163681237607984e-12,2.0430446038894858e-07,1.101827443835672e-06,4.2231590781421739e-10,1.5950254864289001e-06,1.5971290113565864e-08,1.4014838897073065e-15,1.630738216703895e-10,1.4275231753272688e-16,8.0004154943346461e-11,1.324668022260514e-12,1.3256838088219734e-12,6.692101906436289e-16,3.4657112506875704e-16,1.1709592735591575e-11,1.4830947314908311e-28,1.3953828502793177e-28,1.3953874613754149e-28,2.4868652910408868e-15,3.2340160984166332e-11,5.8126762892527716e-19,6.4463177002419545e-19,4.7263345140488978e-13,3.2646896522083844e-13,5.2457459183313159e-21,4.9079306300429164e-18,6.5142052137847466e-28,7.4285341224161842e-23,9.8493229210211639e-22,9.1003378262185791e-22,6.6303931204916183e-25,1.093869225630371e-27,6.4857741813387909e-29,5.5669729677824201e-26,3.0224163936497919e-32,1.085748871591203e-35,3.0644047350554654e-35,2.576476236690194e-33,1.1475980520120838e-30,3.1396346690598216e-19,4.7600705939233608e-21,1.0477697917294849e-22,1.4979789746109742e-23,3.3769650864893775e-20,2.2238069779454964e-20,7.1058418041193738e-16,8.6087110583663087e-18,8.327116378205281e-18,7.1912795420320398e-21,4.9458471759019528e-21,3.6736577124545415e-21,8.9065521121477594e-29,7.7725891608555997e-28,2.5812551103829175e-20,1.374185245624713e-29,6.3547134788639611e-24,2.2223536251590398e-35,5.0929260027809139e-29,9.1964093950502577e-25,1.5990820571723556e-29,1.3069286558819354e-32
7.963213529857704e-12,0.32961690701242696,154.0,0.0,0.0,0.0,0.99998643533245568,1.0,18.999999871335881,6.517840417392286e-07,4.9503346359080331e-06,4.8545402102293145e-06,1.1216491475123435e-07,2.8916943403176723e-12,2.0430442811029157e-07,1.1335022747593477e-06,4.2232359156975074e-10,1.6408785991695589e-06,1.6462466713048308e-08,1.4749406942138797e-15,1.7185552153559258e-10,1.4714248985593564e-16,8.4273461597739488e-11,1.4329823951299142e-12,1.4340845279061204e-12,7.2494685485644216e-16,3.7718007216682887e-16,1.2344477655419338e-11,1.7822533183642577e-28,1.6768548392065305e-28,1.6768605293962769e-28,2.7051416610274173e-15,3.3844784062722229e-11,6.2876818867045225e-19,6.6483152882224405e-19,5.0001069782505228e-13,3.4537899896372875e-13,5.8491818321762719e-21,5.3110600438012619e-18,7.4541896534910795e-28,8.0926879007481359e-23,1.0992417691378603e-21,1.0176110040005334e-21,7.6114183194794914e-25,1.2890869004001275e-27,7.6444817806872312e-29,6.3758725884899114e-26,3.657939626250575e-32,1.3231366406022647e-35,3.6126589507851268e-35,3.0990107559240847e-33,1.3526834001488132e-30,3.308570317783052e-19,5.1456929710806843e-21,1.1064913353728755e-22,1.6078614658920558e-23,3.655751091382663e-20,2.3440134204255331e-20,7.4871559489215105e-16,9.2343583799835849e-18,9.0095412408252364e-18,7.799766616606906e-21,5.3622784671862531e-21,4.0654876220314997e-21,9.628091541154055e-29,8.6015967016626273e-28,2.7922400523191557e-20,1.486507500600086e-29,6.8750397383459123e-24,2.7423489722334357e-35,5.5055151409905845e-29,1.0224537205415885e-24,1.7783931209994842e-29,1.5025085260040042e-32
8.170749276282807e-12,0.3296169070007303,154.0,0.0,0.0,0.0,0.99998608192534799,1.0,18.999999865124231,6.6877046600407621e-07,5.0792850054830488e-06,4.9782583218007385e-06,1.1788373684086329e-07,2.9670204714059231e-12,2.043043846680809e-07,1.1651770972594863e-06,4.223295349889764e-10,1.6867317025414941e-06,1.695368126108774e-08,1.5501421112137069e-15,1.8086706559476721e-10,1.515330013699812e-16,8.8650124520751806e-11,1.5469978362636648e-12,1.5481910535070944e-12,7.8367169273322255e-16,4.0953904646344803e-16,1.299612402478686e-11,2.1315960204210408e-28,2.0055453427943131e-28,2.0055523265511696e-28,2.9364642241703759e-15,3.5382603324860272e-11,6.7898335488696464e-19,6.8505487944989204e-19,5.2816075121078277e-13,3.6482277153697928e-13,6.5042313736049688e-21,5.7356039539886278e-18,8.500786814965047e-28,8.7972542609415187e-23,1.2234520514728095e-21,1.1346743297903067e-21,8.706751898458172e-25,1.5127313808275078e-27,8.972161138553144e-29,7.2773808408362223e-26,4.4053447038378559e-32,1.604422123954237e-35,4.2409753511245247e-35,3.7102629489593265e-33,1.5876884927823282e-30,3.4818674283368355e-19,5.551239448889266e-21,1.1667938404432369e-22,1.7228882974683481e-23,3.9493982125185838e-20,2.4673277142327233e-20,7.8782577494500032e-16,9.8858578937583961e-18,9.7280814034570073e-18,8.4415125811486485e-21,5.8013547148586572e-21,4.4869601684704352e-21,1.0386911164886088e-28,9.4933192139993987e-28,3.0143326073463604e-20,1.6047431261697612e-29,7.4228063373200909e-24,3.3656740717386816e-35,5.9394217591886772e-29,1.1336369957808792e-24,1.9723458093037576e-29,1.7213386045682728e-32
8.378285022707909e-12,0.32961690698878493,154.0,0.0,0.0,0.0,0.9999857285182514,1.0,18.999999858780551,6.8575687773980622e-07,5.2082352359740697e-06,5.1018442510428672e-06,1.2373452037118153e-07,3.0423465211840138e-12,2.0430433367481483e-07,1.1968519098884125e-06,4.2233412491225061e-10,1.7325847944490296e-06,1.7444926636984309e-08,1.6270788039083627e-15,1.9010845316683926e-10,1.5592378842881118e-16,9.3133880853873547e-11,1.6668557452857028e-12,1.6681449083545585e-12,8.4546022762030079e-16,4.4369562735042102e-16,1.3664532127868964e-11,2.5379258133274658e-28,2.3878555752552305e-28,2.3878641025189043e-28,3.1812735726030358e-15,3.6953610071821671e-11,7.3200817056088462e-19,7.0530154030963752e-19,5.5708344172803773e-13,3.848001626004997e-13,7.2138831318303784e-21,6.182108770465965e-18,9.6629904859818036e-28,9.5436212589777541e-23,1.358147486601557e-21,1.2617933065719613e-21,9.9263318435947485e-25,1.7680616266956606e-27,1.0488225097238392e-28,8.2794149812486753e-26,5.2807163792087283e-32,1.9363328333206517e-35,4.958564548600657e-35,4.4225332488931286e-33,1.8560528727033385e-30,3.6595213741351616e-19,5.9771762086643831e-21,1.2286756175686175e-22,1.8431727370307383e-23,4.2582853252561743e-20,2.5937461931407882e-20,8.2791356898218023e-16,1.0563436637277997e-17,1.0483650991446609e-17,9.1173874138074122e-21,6.2636650780571371e-21,4.9394269443826342e-21,1.118388326348028e-28,1.0450616217101054e-27,3.2478095473108451e-20,1.729039467626211e-29,7.9986981833965404e-24,4.1094113122829573e-35,6.3951446426721035e-29,1.2536309716147478e-24,2.1817123526659137e-29,1.9655121331573098e-32
8.585820769133011e-12,0.3296169069765924,154.0,0.0,0.0,0.0,0.99998537511116548,1.0,18.999999852305564,7.027432769464234e-07,5.3371853331789988e-06,5.225298704315586e-06,1.2971655911103335e-07,3.1176724930378048e-12,2.0430427753513638e-07,1.2285267116825283e-06,4.2233766205069316e-10,1.7784378734972459e-06,1.7936197042522291e-08,1.7057414854504708e-15,1.9957968364142149e-10,1.6031479920696608e-16,9.7724468732501501e-11,1.7926971758390764e-12,1.7940872688955756e-12,9.1038779790149095e-16,4.7969727737302286e-16,1.4349702252546229e-11,3.0087597809459947e-28,2.8308587269509428e-28,2.8308690878687679e-28,3.4400148043955862e-15,3.8557795652016808e-11,7.8793915659686649e-19,7.2557128217728493e-19,5.8677859954929264e-13,4.053110518200447e-13,7.9812223048133424e-21,6.6511203324985116e-18,1.0950308129854154e-27,1.0333191352158351e-22,1.5039319267003933e-21,1.3995567870080406e-21,1.1280684420162853e-24,2.0586151079222989e-27,1.2213751172961821e-28,9.3903538069618702e-26,6.3019619843113249e-32,2.3264275157151155e-35,5.7754280053436939e-35,5.2494663792202665e-33,2.1615113185176163e-30,3.8415275554464465e-19,6.4239669424206322e-21,1.2921349872102478e-22,1.9688279192201933e-23,4.5827908492129315e-20,2.723265230727177e-20,8.6897783781073021e-16,1.1267310385812882e-17,1.1277163039528031e-17,9.8282600415544669e-21,6.7497980055672536e-21,5.424260245725176e-21,1.201987545929829e-28,1.1476391030533009e-27,3.4929471071180477e-20,1.8595435844101802e-29,8.6033988548341014e-24,4.9929259005454331e-35,6.8731799133393137e-29,1.3828869291547673e-24,2.4072844649280451e-29,2.2372544687022272e-32
9.000892261983215e-12,0.32961690695147083,154.0,0.0,0.0,0.0,0.9999846682970247,1.0,18.999999838964477,7.3671603777233948e-07,5.5950851456266492e-06,5.4718159895173958e-06,1.4207159616615808e-07,3.2683242134223051e-12,2.0430415560475615e-07,1.2918762804470479e-06,4.2234245111412995e-10,1.8701439896582978e-06,1.8918795045192556e-08,1.8682079158445569e-15,2.192116711291778e-10,1.6909733195180627e-16,1.0722509660885114e-10,2.062893094030194e-12,2.064500489262857e-12,1.049960477553791e-15,5.574250533131785e-16,1.5770329735790645e-11,4.1779131417102218e-28,3.9309107824614901e-28,3.9309258687471799e-28,4.0010955954891958e-15,4.1865668939279651e-11,9.0891310225494606e-19,7.6617930175847077e-19,6.4848563788255326e-13,4.4793284345831187e-13,9.7017923002775782e-21,7.6588442016628254e-18,1.3940982323222244e-27,1.2047621879180361e-22,1.8312819321200418e-21,1.7094703748611193e-21,1.4438872447959493e-24,2.7610330715573411e-27,1.638641793353163e-28,1.1974860349042528e-25,8.8637747610259301e-32,3.3160577307711592e-35,7.7512207389316244e-35,7.3093016623561324e-33,2.9002313964864509e-30,4.2185783589002713e-19,7.3819527345115223e-21,1.4237798346321193e-22,2.236702392998376e-23,5.2801685582312075e-20,2.9915906655302921e-20,9.5403130201993732e-16,1.2754752595610386e-17,1.2981661271150207e-17,1.1358469203733601e-20,7.7958818435218682e-21,6.4966161563157748e-21,1.3812367494888788e-28,1.3745200087151911e-27,4.0193063700063761e-20,2.1397619678124205e-29,9.9019544115658489e-24,7.2696440952738791e-35,7.8981588735772189e-29,1.6710452082893974e-24,2.9103095285185231e-29,2.8730381985230426e-32
9.415963754833418e-12,0.3296169069253761,154.0,0.0,0.0,0.0,0.99998396148292412,1.0,18.999999825106553,7.7068874848186427e-07,5.85298447104041e-06,5.7178157530688024e-06,1.549432733595495e-07,3.4189756490322108e-12,2.0430402668432482e-07,1.3552258004250146e-06,4.2234521854000606e-10,1.9618500464964723e-06,1.9901447052130498e-08,2.0374680965207699e-15,2.3976302408146958e-10,1.7788034739633902e-16,1.1714993293040819e-10,2.3587071498849998e-12,2.3605532500974073e-12,1.202988766003076e-15,6.4309975380903656e-16,1.725800884572198e-11,5.7156008397664654e-28,5.3777272526831259e-28,5.3777488486959889e-28,4.6233559532075938e-15,4.5306154902689704e-11,1.0427068496855084e-18,8.0687782394737376e-19,7.1328050804485597e-13,4.9268718411860085e-13,1.1692590379683415e-20,8.7631308912357637e-18,1.7559768603748406e-27,1.3952048586993361e-22,2.2107304345379421e-21,2.06951947142944e-21,1.8278042999255649e-24,3.6544833049579364e-27,2.1695854055559596e-28,1.510774448124259e-25,1.2276593591418862e-31,4.6535847026754923e-35,1.0265979855908514e-34,1.0030146160992635e-32,3.8403031844146181e-30,4.6129835712754482e-19,8.4288570885126929e-21,1.5617151404017713e-22,2.5274141867208146e-23,6.0445497564557516e-20,3.2722757419110226e-20,1.0429772828331663e-15,1.4349703833577809e-17,1.484885900150324e-17,1.3039070898187035e-20,8.9442999062669779e-21,7.7154015678200133e-21,1.5771236055402141e-28,1.6323809243192526e-27,4.5956097185092297e-20,2.4465691317976784e-29,1.1323915498096721e-23,1.0405868087290778e-34,9.0182748962641681e-29,2.0019430758496732e-24,3.4881434944564032e-29,3.6493292500331117e-32
9.831035247683621e-12,0.32961690689831874,154.0,0.0,0.0,0.0,0.99998325466886273,1.0,18.999999810737336,8.0466140907503789e-07,6.1108833282636702e-06,5.9633035111335371e-06,1.6832607553243774e-07,3.5696268108658726e-12,2.0430389487506787e-07,1.4185752699737317e-06,4.2234677333602301e-10,2.0535560416337884e-06,2.0884134217314349e-08,2.2134495038622592e-15,2.6123373895183038e-10,1.8666367709154771e-16,1.2749691807735795e-10,2.6812554498056514e-12,2.6833626294862042e-12,1.3700687825909253e-15,7.3709691608406158e-16,1.8812742004154408e-11,7.7135249467138074e-28,7.2575973627936104e-28,7.2576278002302251e-28,5.3105147418781219e-15,4.887918598980344e-11,1.1901455901623962e-18,8.4766610564164593e-19,7.8116185237241542e-13,5.3957311183590288e-13,1.3981870465356144e-20,9.9683266475279113e-18,2.1902908015975776e-27,1.6058196385773522e-22,2.6478303311939108e-21,2.4851297712229227e-21,2.2905611894684225e-24,4.7790079447519465e-27,2.8380935859514362e-28,1.8874225085123612e-25,1.6766189334524472e-31,6.4382665057266538e-35,1.3433100548962108e-34,1.3581546201465658e-32,5.0240687668391248e-30,5.024707344019853e-19,9.5683012990258668e-21,1.7059278152729151e-22,2.8418637235802792e-23,6.8789458526291768e-20,3.5652927207480883e-20,1.1358070629677846e-15,1.6053532932613177e-17,1.6886022394576625e-17,1.4876979848205543e-20,1.0199734983579081e-20,9.0922904228247878e-21,1.7903257009463672e-28,1.9236916624551999e-27,5.2240481812775429e-20,2.7811315163839197e-29,1.2874704072444307e-23,1.4665157168880225e-34,1.0237402543599848e-28,2.3795881342493046e-24,4.1478191175858295e-29,4.589212745895227e-32
