Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254)
8.849684118846834e-13,0.872029096730275,154.0,0.0,0.0,0.0,0.99994568916118509,1.0,18.999999995577024,8.0261182806867931e-07,2.9399005069049123e-06,2.9375459386640334e-06,3.3061913856563223e-09,3.2496108196004664e-13,1.8000259559576679e-05,9.4407153907391906e-06,2.220674143084378e-07,1.9962745586082331e-05,1.0808062223461262e-09,2.3800673398745811e-17,5.0831149990732665e-10,5.6804911172014095e-18,9.5315677518885518e-11,6.0229733897809213e-13,6.0236913924080957e-13,5.4392041356829562e-17,1.7408221360684074e-17,1.0387020878481083e-12,1.3162787299338045e-30,1.2124503514585939e-30,1.2124598709655214e-30,1.0253749210108882e-17,3.5667357523497979e-11,9.8318074929055371e-20,8.9098172689670652e-20
8.93164985196962e-13,0.872029096729895,154.0,0.0,0.0,0.0,0.99994518934010557,1.0,18.999999995500396,8.1004539161768945e-07,2.9671227547532462e-06,2.9647210379262133e-06,3.366856598923265e-09,3.2799947810282704e-13,1.8039105765444039e-05,9.5685788924867325e-06,2.2288952103792345e-07,2.0233118298010643e-05,1.0964152242469817e-09,2.4237394555162421e-17,5.1587333079856993e-10,5.7625290286281332e-18,9.7083066465098315e-11,6.1915726587944245e-13,6.1923130748908568e-13,5.6045239619688346e-17,1.799637002346814e-17,1.0580302604672162e-12,1.4039003035099851e-30,1.2931629896325911e-30,1.293173236989494e-30,1.054381763035484e-17,3.6017175002174044e-11,1.0024837530852613e-19,9.0395652553716654e-20
9.013615585092407e-13,0.8720290967295121,154.0,0.0,0.0,0.0,0.99994468954463778,1.0,18.999999995423178,8.1747895107803036e-07,2.9943449246043387e-06,2.9918955575697965e-06,3.4280575937429613e-09,3.3098594309706442e-13,1.8077089615058575e-05,9.6967149589721271e-06,2.2369947273455114e-07,2.050406737398226e-05,1.1120748687771469e-09,2.4677972812304877e-17,5.2346445200284626e-10,5.844833109300907e-18,9.8866573227874955e-11,6.3632835679769427e-13,6.3640468694732115e-13,5.773183174697222e-17,1.8598317879948988e-17,1.0775365863668911e-12,1.4964721577840139e-30,1.3784357820310417e-30,1.3784468054588023e-30,1.083935082432745e-17,3.636735024652608e-11,1.021993079377192e-19,9.1697524264935408e-20
9.095581318215193e-13,0.8720290967291262,154.0,0.0,0.0,0.0,0.99994418977431077,1.0,18.99999999534538,8.249125064498902e-07,3.0215670172110223e-06,3.0190694980137898e-06,3.4897939528427888e-09,3.3400408209298446e-13,1.8114230192343234e-05,9.8251175566624364e-06,2.2449744873961158e-07,2.077558005593664e-05,1.1277843208912861e-09,2.5122405088836517e-17,5.3108446938691642e-10,5.9273989707142124e-18,1.0066619462448581e-10,6.5381343609609838e-13,6.5389210249253808e-13,5.945215312059498e-17,1.9214243319107594e-17,1.0972210651665353e-12,1.5942260818758622e-30,1.468482264054084e-30,1.4684941145010402e-30,1.1140401412722671e-17,3.6717883269466721e-11,1.0417092659103855e-19,9.3003719301002631e-20
9.17754705133798e-13,0.8720290967287377,154.0,0.0,0.0,0.0,0.99994369002866013,1.0,18.999999995266993,8.3234605773345488e-07,3.0487890334479625e-06,3.0462428596769304e-06,3.5520652591976928e-09,3.3700514242041134e-13,1.815054625920201e-05,9.9537807538335612e-06,2.2528362637585063e-07,2.1047643801090645e-05,1.1435427560426623e-09,2.5570688429136683e-17,5.3873299325358708e-10,6.0102222789682167e-18,1.0248192747289339e-10,6.716153277119136e-13,6.7169637857591621e-13,6.1206539072435587e-17,1.9844324930176187e-17,1.11708369648958e-12,1.6974004215694765e-30,1.5635220119855907e-30,1.5635347432246252e-30,1.1447022048826345e-17,3.7068774083904527e-11,1.0616328508334736e-19,9.4314170001129956e-20
9.259512784460767e-13,0.872029096728346,154.0,0.0,0.0,0.0,0.999943190307231,1.0,18.999999995188031,8.3977960492890632e-07,3.076010974084941e-06,3.0734156429775907e-06,3.6148710961233274e-09,3.4003090770775142e-13,1.8186056139479223e-05,1.0082698757257449e-05,2.2605818020912716e-07,2.1320246359514582e-05,1.1593493640099158e-09,2.6022819792608772e-17,5.4640963996432569e-10,6.0932987758607879e-18,1.0431376859201177e-10,6.8973685499598273e-13,6.8982033906242197e-13,6.2995324865458877e-17,2.0488741573851418e-17,1.1371244799649213e-12,1.8062426881909921e-30,1.6637830466632441e-30,1.6637967154281853e-30,1.1759265430762841e-17,3.7420022702742364e-11,1.0817643728522089e-19,9.5628809880053137e-20
9.341478517583553e-13,0.8720290967279515,154.0,0.0,0.0,0.0,0.99994269060957763,1.0,18.999999995108482,8.4721314803642333e-07,3.1032328399741379e-06,3.1005878483337682e-06,3.6782110472803222e-09,3.4302644496104242e-13,1.8220777722268193e-05,1.0211865911156024e-05,2.2682128205010746e-07,2.1593375771920268e-05,1.1752033488649503e-09,2.6478796236298456e-17,5.5411403193553535e-10,6.1766242778701877e-18,1.0616171480171692e-10,7.0818084070511383e-13,7.08266807223185e-13,6.4818845692752018e-17,2.1147672378586947e-17,1.1573434152269305e-12,1.9210099100224361e-30,1.7695021572852657e-30,1.7695168234137979e-30,1.2077184302036425e-17,3.7771629138877285e-11,1.1021043712368384e-19,9.6947573625414188e-20
9.42344425070634e-13,0.872029096727554,154.0,0.0,0.0,0.0,0.99994219093526371,1.0,18.99999999502835,8.5464668705618104e-07,3.1304546318399981e-06,3.1277594761631105e-06,3.7420846966572211e-09,3.4605118921837074e-13,1.8254728493718578e-05,1.0341276687145033e-05,2.2757310113320561e-07,2.1867020348397056e-05,1.1911039280171758e-09,2.6938614705544903e-17,5.6184579724530853e-10,6.260194672105959e-18,1.0802576292279698e-10,7.269501070311584e-13,7.2703860576455797e-13,6.667743668086822e-17,2.1821296719040347e-17,1.1777405019150633e-12,2.041968446707158e-30,1.8809247304572321e-30,1.8809404570325177e-30,1.2400831449261809e-17,3.8123593405200704e-11,1.1226533857947342e-19,9.8270397019336125e-20
9.505409983829127e-13,0.8720290967271536,154.0,0.0,0.0,0.0,0.99994169128386023,1.0,18.999999994947647,8.6208022198835151e-07,3.1576763505068343e-06,3.1549305268829362e-06,3.8064916285491949e-09,3.4905244428902713e-13,1.8287925572457581e-05,1.047092567303537e-05,2.2831380432246178e-07,2.2141168644731881e-05,1.2070503311227241e-09,2.7402272262011499e-17,5.6960456918097877e-10,6.3440059095114477e-18,1.0990590977689136e-10,7.4604747563738072e-13,7.4613855686446712e-13,6.857143289404709e-17,2.2509794192640274e-17,1.1983157396734731e-12,2.1693936507148366e-30,1.9983044383254548e-30,1.9983212918140686e-30,1.2730259699343969e-17,3.8475915514598655e-11,1.1434119568359641e-19,9.9597216848895491e-20
9.587375716951913e-13,0.8720290967267503,154.0,0.0,0.0,0.0,0.99994119165494733,1.0,18.999999994866361,8.6951375283310382e-07,3.184897996698541e-06,3.1821010009102053e-06,3.8714314275846823e-09,3.5206476954595459e-13,1.8320385684791569e-05,1.0600807580673262e-05,2.290435559356953e-07,2.2415809478987636e-05,1.2230418009737426e-09,2.7869765878755552e-17,5.7738998662556939e-10,6.4280540104970221e-18,1.1180215218656334e-10,7.6547576761231522e-13,7.6556948212627693e-13,7.0501169328731741e-17,2.3213344633231119e-17,1.2190691281513235e-12,2.3035708885774105e-30,2.1219041795162285e-30,2.1219222299225778e-30,1.3065521922951738e-17,3.882859547995131e-11,1.1643806252173669e-19,1.0092797097914494e-19
9.6693414500747e-13,0.8720290967263444,154.0,0.0,0.0,0.0,0.99994069204811276,1.0,18.999999994784496,8.76947279590604e-07,3.2121195711809352e-06,3.2092708986615251e-06,3.9369036787219309e-09,3.5506799797318453e-13,1.8352125177609221e-05,1.0730917241860848e-05,2.2976251780839224e-07,2.2690931922877034e-05,1.2390775931448028e-09,2.8341092590494588e-17,5.8520169391739243e-10,6.5123350623765078e-18,1.1371448697528881e-10,7.852378034754224e-13,7.8533420258443802e-13,7.2466980914186164e-17,2.393212810156273e-17,1.2400006670026758e-12,2.4447957118668603e-30,2.251996236712222e-30,2.2520155577372171e-30,1.3406671034043251e-17,3.9181633314132895e-11,1.1855599323373037e-19,1.022625983240416e-19
9.751307183197487e-13,0.8720290967259353,154.0,0.0,0.0,0.0,0.99994019246295263,1.0,18.999999994702055,8.8438080226101445e-07,3.239341074668244e-06,3.2364402205531594e-06,4.002907967239305e-09,3.5808133694197241e-13,1.8383160038231599e-05,1.0861249602080432e-05,2.3047084940387755e-07,2.2966525288492425e-05,1.2551569754018409e-09,2.8816249389968589e-17,5.9303934060792761e-10,6.5968452167487695e-18,1.1564291096742763e-10,8.0533640319352535e-13,8.0543553872091131e-13,7.4469202514389933e-17,2.4666324871694308e-17,1.2611103558862476e-12,2.5933738377391004e-30,2.3888622587737771e-30,2.3888829279748553e-30,1.3753759988573704e-17,3.953502903001187e-11,1.2069504201202833e-19,1.0360103879794911e-19
9.833272916320273e-13,0.8720290967255235,154.0,0.0,0.0,0.0,0.99993969289907081,1.0,18.999999994619039,8.9181432084449517e-07,3.2665625078991372e-06,3.2636089670010346e-06,4.0694438787330276e-09,3.610876180954098e-13,1.8413505904651675e-05,1.0991799717257138e-05,2.3116870786330627e-07,2.324257912146035e-05,1.2712792274240908e-09,2.9295233313551738e-17,6.009025813519602e-10,6.6815806876314471e-18,1.175874209882162e-10,8.2577438618444449e-13,8.2587631046879621e-13,7.6508168928430951e-17,2.5416115423376698e-17,1.2823981944653196e-12,2.7496213466095955e-30,2.5327934429095528e-30,2.5328155418652268e-30,1.4106841784175626e-17,3.9888782640450792e-11,1.2285526310136195e-19,1.0494323329283969e-19
9.91523864944306e-13,0.8720290967251089,154.0,0.0,0.0,0.0,0.99993919335607817,1.0,18.999999994535447,8.9924783534120307e-07,3.2937838715708301e-06,3.2907771384207325e-06,4.1365109991197216e-09,3.6409927425257463e-13,1.8443178069782585e-05,1.1122562752415835e-05,2.3185624801773317e-07,2.3519083198101575e-05,1.2874436407227184e-09,2.9778041365492375e-17,6.0879107588105649e-10,6.7665377513922307e-18,1.1954801386377283e-10,8.4655457131234449e-13,8.466593372076724e-13,7.8584214889924289e-17,2.6181680438125363e-17,1.3038641824076955e-12,2.9138650283644051e-30,2.6840908536998675e-30,2.6841144681810558e-30,1.4465969460470912e-17,4.0242894158306257e-11,1.250367107992056e-19,1.0628912367161863e-19
9.997204382565847e-13,0.8720290967246913,154.0,0.0,0.0,0.0,0.99993869383359379,1.0,18.99999999445129,9.0668134575129241e-07,3.3210051663911043e-06,3.317944735227495e-06,4.204108914638382e-09,3.6710642365761995e-13,1.8472191486419445e-05,1.1253533980112393e-05,2.3253362240494664e-07,2.3796027522113891e-05,1.3036495185349342e-09,3.0264670579252614e-17,6.1670448896656831e-10,6.8517127459009168e-18,1.2152468642110221e-10,8.676797768840683e-13,8.6778743775992981e-13,8.0697675066549486e-17,2.6963200794870958e-17,1.3255083193856674e-12,3.0864427196215941e-30,2.8430657338781842e-30,2.8430909540263179e-30,1.4831196099306384e-17,4.0597363596428826e-11,1.2723943945613918e-19,1.0763865275942766e-19
1e-12,0.8720290967242711,154.0,0.0,0.0,0.0,0.99993867679666359,1.0,18.999999994448412,9.069348815228969e-07,3.3219336059307577e-06,3.3188713343585754e-06,4.2064238425294341e-09,3.672089548356082e-13,1.8473169609930305e-05,1.1258004651177468e-05,2.3255654824164655e-07,2.3805480949657633e-05,1.304202977825771e-09,3.028133546551452e-17,6.1697482840300313e-10,6.8546216221090391e-18,1.2159238861645638e-10,8.6840641561507301e-13,8.6851417617781521e-13,8.0770422975866489e-17,2.6990139766338249e-17,1.3262496808745238e-12,3.0924799670706262e-30,2.8486271239267305e-30,2.8486524004831799e-30,1.4843761130188695e-17,4.0609459850362278e-11,1.2731494419444617e-19,1.0768474484285061e-19
1.0079170115688633e-12,0.8720290967242711,154.0,0.0,0.0,0.0,0.99993819433124376,1.0,18.999999994366558,9.1411485207491429e-07,3.3482263930381541e-06,3.3451117578362169e-06,4.2722372118503397e-09,3.7011721371104341e-13,1.8500560774567304e-05,1.1384708778116891e-05,2.3320098130186161e-07,2.4073402319673302e-05,1.3198961756379926e-09,3.0755117968335389e-17,6.246424903484441e-10,6.9371020697863308e-18,1.2351743548809354e-10,8.891528206489266e-13,8.8926343039055081e-13,8.28488840599972e-17,2.7760857564197821e-17,1.3473306050759426e-12,3.2677035873866247e-30,3.0100397657269042e-30,3.0100666862381464e-30,1.5202574824727468e-17,4.0952190967662876e-11,1.2946350347588841e-19,1.0899176432837925e-19
1.0243101581934207e-12,0.8720290967234218,154.0,0.0,0.0,0.0,0.99993719538548587,1.0,18.999999994195381,9.2898185246334718e-07,3.4026686445168059e-06,3.3994440821174191e-06,4.4100832992047539e-09,3.7613477784303871e-13,1.8555423846727146e-05,1.1647651101568269e-05,2.3450624273441457e-07,2.462940530889942e-05,1.3525091427981064e-09,3.1747455397668289e-17,6.4059096113087356e-10,7.1085095940994375e-18,1.2755115046701459e-10,9.3315369097643961e-13,9.3327036216854607e-13,8.7265886575017004e-17,2.9405305531410806e-17,1.3915096213216603e-12,3.6577303574654757e-30,3.3693262249644218e-30,3.3693568494795185e-30,1.5964001241478745e-17,4.1662919560811834e-11,1.3397585548375957e-19,1.1170851459124582e-19
1.040703304817978e-12,0.8720290967225612,154.0,0.0,0.0,0.0,0.99993619651595467,1.0,18.99999999402193,9.4384883650765796e-07,3.4571106312728492e-06,3.4537741145766886e-06,4.5500459600962605e-09,3.8215321449411181e-13,1.8607877885784785e-05,1.1911354755858721e-05,2.3577319069105308e-07,2.5187018227346896e-05,1.3852772834347621e-09,3.2755029887810121e-17,6.5663394249193951e-10,7.2807326851028807e-18,1.3164913344122839e-10,9.7857971316982373e-13,9.7870266754426691e-13,9.1837897931495675e-17,3.1116476511417275e-17,1.4364012286438761e-12,4.0869757616086753e-30,3.7647421377677976e-30,3.764776904617129e-30,1.6750674543052878e-17,4.2375080040383252e-11,1.3857420311321762e-19,1.1443894293754834e-19
1.0570964514425353e-12,0.8720290967216895,154.0,0.0,0.0,0.0,0.99993519771990891,1.0,18.999999993846213,9.5871580420896088e-07,3.5115523584017839e-06,3.5081018585209343e-06,4.6921218985667259e-09,3.8817150206742703e-13,1.8658028626939266e-05,1.2175786311971438e-05,2.3700294951166406e-07,2.5746170388500052e-05,1.4181955113132226e-09,3.3777817712372402e-17,6.7276896349377947e-10,7.4537446103653705e-18,1.3581135906542444e-10,1.025453409216178e-12,1.0255828726341397e-12,9.6567592572608285e-17,3.2895825388744357e-17,1.4820054246076802e-12,4.5586691462708244e-30,4.1992626968535669e-30,4.1993020880652937e-30,1.7563021231800896e-17,4.3088672508905281e-11,1.4325898350293645e-19,1.1718263200265058e-19
1.0734895980670926e-12,0.8720290967208066,154.0,0.0,0.0,0.0,0.99993419899471048,1.0,18.999999993668247,9.735827555683302e-07,3.5659938308310567e-06,3.5624273172516491e-06,4.8363078237785582e-09,3.9418976977175282e-13,1.8705977165384498e-05,1.2440913807863986e-05,2.3819661054690195e-07,2.630679420779826e-05,1.4512589068055804e-09,3.481579518082503e-17,6.8899362569714527e-10,7.6275195131187193e-18,1.4003780200822737e-10,1.0737972922195228e-12,1.0739334946729991e-12,1.0145764388818514e-16,3.4744809588441684e-17,1.5283222068419721e-12,5.0762488415929714e-30,4.676055652366715e-30,4.6761001972350156e-30,1.8401468478308679e-17,4.3803697068802113e-11,1.480306346399794e-19,1.1993917809359312e-19
1.08988274469165e-12,0.8720290967199122,154.0,0.0,0.0,0.0,0.99993320033782207,1.0,18.999999993488029,9.8844969058680238e-07,3.6204350533269281e-06,3.6167504940649281e-06,4.9826004500072865e-09,4.0020801416699474e-13,1.8751820164454476e-05,1.2706706682661548e-05,2.3935523314508892e-07,2.6868825063485825e-05,1.4844627113223189e-09,3.5868938639473565e-17,7.0530560099254246e-10,7.8020323829864201e-18,1.4432843695214086e-10,1.1236338664046529e-12,1.1237770420177846e-12,1.0651072421472533e-16,3.6664888917163375e-17,1.5753515730373493e-12,5.643372353234965e-30,5.1984907043365505e-30,5.1985409832240385e-30,1.9266444119710543e-17,4.452015382239206e-11,1.5288959535998378e-19,1.2270819073214015e-19
1.1062758913162073e-12,0.872029096719007,154.0,0.0,0.0,0.0,0.99993220174680175,1.0,18.999999993305568,1.0033166092653763e-06,3.6748760304995697e-06,3.6710713922514848e-06,5.1309964966339468e-09,4.0622623043092314e-13,1.8795650047887032e-05,1.2973135715871192e-05,2.4047984558088833e-07,2.7432201168079019e-05,1.5178023220954279e-09,3.6937224471377056e-17,7.2170262955933538e-10,7.9772590285645855e-18,1.4868323859349378e-10,1.174985627121638e-12,1.1751360141518911e-12,1.1172950483559314e-16,3.8657525417490383e-17,1.6230935209441231e-12,6.2639265775176403e-30,5.7701489167399679e-30,5.7702055651192473e-30,2.0158376657997551e-17,4.5238042871885897e-11,1.5783630534726382e-19,1.2548929222667491e-19
1.139062184565322e-12,0.8720290967171631,154.0,0.0,0.0,0.0,0.99993020475305683,1.0,18.999999992933958,1.0330503976066478e-06,3.7837572665642212e-06,3.7797063658804866e-06,5.4340857540857744e-09,4.1826258306452857e-13,1.8877620006455463e-05,1.3507791748140167e-05,2.4263100285188293e-07,2.8562755449042554e-05,1.5848713016490881e-09,3.9119128970614842e-17,7.5474313733734237e-10,8.329760824746679e-18,1.5758524082265742e-10,1.2823246452085892e-12,1.2824901863839209e-12,1.2267484683030402e-16,4.2866328501518548e-17,1.7207151531807601e-12,7.6820837080691535e-30,7.0765730424555091e-30,7.0766445783708066e-30,2.2024829747336703e-17,4.6678118266880577e-11,1.679947361044071e-19,1.3108631258718748e-19
1.1718484778144366e-12,0.8720290967152747,154.0,0.0,0.0,0.0,0.99992820799572268,1.0,18.999999992553477,1.062784120599448e-06,3.8926375729728505e-06,3.8883322643574359e-06,5.7455494529900694e-09,4.3029883416700606e-13,1.8952548435552422e-05,1.4044672799603308e-05,2.446577207458391e-07,2.9698014892646096e-05,1.6524319517761028e-09,4.1361320475911709e-17,7.8809836226640874e-10,8.6848467619123236e-18,1.6674360654089432e-10,1.3959941319790185e-12,1.3961758299529099e-12,1.3431501908996285e-16,4.7382954801820752e-17,1.8211870866773303e-12,9.3668105226342924e-30,8.6285791917899751e-30,8.6286689307633183e-30,2.4004268993659218e-17,4.8123924069257953e-11,1.7850946136106474e-19,1.3672745794894308e-19
1.2046347710635513e-12,0.8720290967133427,154.0,0.0,0.0,0.0,0.99992621145835647,1.0,18.999999992164181,1.0925177782505725e-06,4.0015169814858388e-06,3.9969491138161539e-06,6.0653615313804939e-09,4.423349854294761e-13,1.9021039974150695e-05,1.4583587708890298e-05,2.465671960400869e-07,3.0837575283256155e-05,1.7204525625385782e-09,4.3663611369033207e-17,8.2175248808041562e-10,9.0423501777589661e-18,1.7615813381136625e-10,1.516173731259131e-12,1.5163726217809245e-12,1.4667135400679844e-16,5.2219167786845778e-17,1.9245093053972653e-12,1.1358575823665855e-29,1.0463453089242578e-29,1.0463564960209322e-29,2.6100146170996455e-17,4.9575461092666448e-11,1.8938402914857672e-19,1.4241012628259455e-19
1.237421064312666e-12,0.8720290967113669,154.0,0.0,0.0,0.0,0.99992421512572527,1.0,18.999999991766124,1.1222513705663474e-06,4.1103955218164362e-06,4.1055569403060214e-06,6.3934960082164709e-09,4.5437104066722474e-13,1.9083647350757892e-05,1.5124361726535084e-05,2.4836620932378618e-07,3.1981067108632817e-05,1.7889034676908439e-09,4.6025814614323556e-17,8.5569061314669793e-10,9.4021151512996781e-18,1.8582862091377546e-10,1.6430429453586184e-12,1.6432600972806622e-12,1.5976516716256735e-16,5.73867548812221e-17,2.0306817940887947e-12,1.3702611599185876e-29,1.2622869549475274e-29,1.2623008186471615e-29,2.8315923525223894e-17,5.1032730148885734e-11,2.0062200108166269e-19,1.4813188326210768e-19
1.2702073575617806e-12,0.8720290967093481,154.0,0.0,0.0,0.0,0.99992221898371558,1.0,18.99999999135937,1.1519848975526603e-06,4.2192732217620676e-06,4.2141557697924893e-06,6.7299269831329374e-09,4.6640700301748764e-13,1.9140875812157968e-05,1.5666835114794113e-05,2.5006114895385295e-07,3.312815259920935e-05,1.8577569136241658e-09,4.8447743756904311e-17,8.8989869781937737e-10,9.7639958140577935e-18,1.9575486634301634e-10,1.7767811352234241e-12,1.7770176505050276e-12,1.736177573443791e-16,6.2897524259419217e-17,2.1397045382351859e-12,1.6449320308798274e-29,1.5153267855110176e-29,1.5153438699603427e-29,3.065507371953733e-17,5.249573204778469e-11,2.1222695236027495e-19,1.5389045151025654e-19
