Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993),C7H9(58),S(664),C7H9(925),C7H9(1327),C7H9(1328),C7H9(1363)
3.673708374902747e-17,1.0629482397926386,154.0,0.0,0.0,0.0,0.9999999997627288,1.0,19.0,1.0148655501539039e-11,2.7258104337095185e-11,2.7257979920238597e-11,1.0698583646601995e-18,8.6713698594948299e-19,1.7198567370501229e-10,2.7046663040121514e-15,6.1333690247004655e-13,4.7349046039353553e-15,6.1439942863371502e-19,5.3842976757042997e-27,2.4784830838395242e-20,3.2143518759268761e-27,9.7208333824285138e-21,1.612494444653453e-27,1.612494469249091e-27,2.1562633790360366e-35,3.0329815977187928e-36,1.9124088115246418e-22,4.2813029401991105e-64,3.9844208958214494e-64,3.9844208962872999e-64,6.2458867645864847e-32,1.2481919628714652e-16,6.0077970012551699e-30,7.0882874042531264e-32,1.8537017249131468e-26,1.0588691872813157e-26,2.2623091402640645e-41,1.4973964492142901e-33,6.3032196288516116e-53,9.25828211854437e-43,3.4951092567340931e-42,1.1005940616959804e-46,6.5344860059201359e-55,2.3422723569352881e-63,1.1995785303678893e-63,5.3158156457884912e-52,1.2768163298038227e-72,7.6204232864553735e-77,6.13325761719101e-73,2.7080409271663915e-69,2.3660555868705516e-66,1.0396041468531177e-28,2.9596161854571848e-36,5.7454961972439443e-36,2.1672952665003017e-36,1.7698997203985556e-39,5.7393104637303331e-49
4.592137025751662e-17,1.0629482397926386,154.0,0.0,0.0,0.0,0.99999999970341091,1.0,19.0,1.2685823677950266e-11,3.4072641610882399e-11,3.4072486151912571e-11,1.6345025801087369e-18,1.2752937614723036e-18,2.1498006251041587e-10,4.1320960880426106e-15,7.6666644657615068e-13,7.2338242844358537e-15,9.3866039514719046e-19,9.0229612084187157e-27,3.7865506874412053e-20,5.1316180128364059e-27,1.4851244924331127e-20,2.9354865025798094e-27,2.9354865547615444e-27,4.5746901020134123e-35,6.4347854707586748e-36,2.9217302421289985e-22,1.580666563358225e-63,1.4710570530592308e-63,1.471057053246121e-63,1.1370413883319756e-31,1.5602415450331716e-16,9.1785684130466297e-30,1.2897017716891137e-31,3.3745809433730091e-26,1.9276239173252451e-26,4.7997394353953244e-41,2.7259549081088553e-33,1.5303879201487425e-52,1.964214470792469e-42,6.6415650198877821e-42,2.6721480683726859e-46,1.7889790228293635e-54,7.1443234049929253e-63,3.6589156853899939e-63,1.1666822271536007e-51,4.2960181928526543e-72,2.5640032261853983e-76,2.0634711762378524e-72,8.2599926078807214e-69,7.2168663444513457e-66,1.5882811060746066e-28,5.3878714233229395e-36,1.0459361339313336e-35,3.9451042465483761e-36,3.5952773259326878e-39,1.2873606901774478e-48
6.428994327449491e-17,1.0629482397926386,154.0,0.0,0.0,0.0,0.99999999958477515,1.0,19.0,1.7760160030081267e-11,4.7701715771730032e-11,4.7701498230006868e-11,3.1430918002475731e-18,2.2580142924154375e-18,3.009661567456639e-10,7.9457670671909439e-15,1.0733192280208332e-12,1.3910199943318539e-14,1.8049956552448755e-18,1.9799146722628883e-26,7.2813470344396939e-20,1.0437022910449513e-26,2.8558434835832213e-20,7.7505571988416004e-27,7.7505573900119468e-27,1.6759532978386359e-34,2.3574840074411637e-35,5.6183876340906133e-22,1.9377776981530258e-62,1.8034047307927977e-62,1.8034047311769114e-62,3.0021304794388157e-31,2.1843420653262077e-16,1.765010405102622e-29,3.4001986590711018e-31,8.9097925942972481e-26,5.0894406109064452e-26,1.7584780120807734e-40,7.1973318329235234e-33,7.9171417286844577e-52,7.1958858844649472e-42,1.954617738909068e-41,1.3823072474350202e-45,1.3362312764088877e-53,7.9063980728764095e-62,4.0492071947719611e-62,4.7394729932994587e-51,7.2455434816947412e-71,4.3244096586803895e-75,3.4785734647050456e-71,9.1411407032808683e-68,7.9866796862117444e-65,3.0542102042872184e-28,1.4225579787171459e-35,2.7615088504882543e-35,1.041353385904617e-35,1.2182531211747964e-38,5.5501432083672391e-48
1.010270893084515e-16,1.0629482397926386,154.0,0.0,0.0,0.0,0.99999999934750416,1.0,19.0,2.7908832731594359e-11,7.4959862742230085e-11,7.4959520854607517e-11,7.6681923056648929e-18,4.6987918184006105e-18,4.7292767795559121e-10,1.9384685500986582e-14,1.6865997190524169e-12,3.3935660192724516e-14,4.4035601771284261e-18,5.5595698750709869e-26,1.7763973860950888e-19,2.6893940568390805e-26,6.9673963646696641e-20,2.9970200180996531e-26,2.9970201393228817e-26,1.0627299792808742e-33,1.4950119506919097e-34,1.3707173275836759e-21,5.4175109611537316e-61,5.041839922262593e-61,5.0418399243204766e-61,1.1608786568218537e-30,3.4325484966179632e-16,4.306109314950085e-29,1.3103973859634823e-30,3.4451857586451751e-25,1.9679547098849896e-25,1.1151772497783029e-39,2.7830966546421057e-32,8.5586933449408702e-51,4.5628151526964302e-41,9.3394568505976714e-41,1.4941209231447153e-44,2.5565494217989779e-52,2.7681569374653992e-60,1.4176926938321656e-60,3.7178872928679596e-50,4.7698892385158218e-69,2.8468319222392788e-73,2.2873198113765508e-69,3.2004946128319359e-66,2.7962653772988585e-63,7.4513518018536817e-28,5.5008081702373533e-35,1.0677674097424887e-34,4.0243488639904595e-35,7.0920062138381816e-38,4.7952827228179369e-47
1.377642353424081e-16,1.0629482397926386,154.0,0.0,0.0,0.0,0.9999999991102333,1.0,19.0,3.8057505429439064e-11,1.0221800809494114e-10,1.0221754143533747e-10,1.4205581918891732e-17,7.5885842561447074e-18,6.448749647299715e-10,3.5909786963152909e-14,2.2998467534488717e-12,6.2865210164808409e-14,8.1576010931171966e-18,1.1059325469088997e-25,3.2907828424595997e-19,5.1151900572571894e-26,1.2907339142653308e-19,7.4378585329121225e-26,7.4378589278030892e-26,3.461874775362787e-33,4.8703125727838797e-34,2.5393010083197137e-21,3.6186004842071614e-60,3.3676728220174195e-60,3.367672823633164e-60,2.8810144756045511e-30,4.6807621216974634e-16,7.977242249726091e-29,3.2433542897681736e-30,8.5499104024058487e-25,4.8838691481202955e-25,3.6329850022935387e-39,6.9069544806654466e-32,3.5727668143623366e-50,1.4863213903967552e-40,2.6720211858854164e-40,6.23662593449775e-44,1.3328269964586713e-51,1.7578215887844869e-59,9.0025639512053702e-60,1.36914582831027e-49,3.605189341303168e-68,2.1517000925499131e-72,1.7281012611970269e-68,2.032372951079551e-65,1.7756710178513127e-62,1.3803883954352784e-27,1.365163334851727e-34,2.6498037024994509e-34,9.9826588336732605e-35,2.233209772528663e-37,1.8448537332043685e-46
2.1123852741032128e-16,1.0629482397926389,154.0,0.0,0.0,0.0,0.99999999863569256,1.0,19.0,5.8354850814126674e-11,1.5673429472399298e-10,1.567335764670504e-10,3.3315391933103756e-17,1.3939585617839364e-17,9.8872685389387724e-10,8.4211777919384484e-14,3.5262404919599777e-12,1.4742474309045188e-13,1.9130755696349922e-17,2.784552309388881e-25,7.7173841057484804e-19,1.2306075448757067e-25,3.0270736539716341e-19,2.7014389056704099e-25,2.7014391317211896e-25,1.9816733135699973e-32,2.7883239806903295e-33,5.9552584718294096e-21,8.8892461489154655e-59,8.2728317569245508e-59,8.27283176373636e-59,1.046389421156949e-29,7.1772109467182721e-16,1.8708645297777888e-28,1.1703935461662886e-29,3.1051756895362046e-24,1.7737345791400284e-24,2.0800358792636127e-38,2.5086143829515807e-31,3.2883432582825919e-49,8.5076479243174012e-40,1.281762527168887e-39,5.7387222311016601e-43,2.0109832254372117e-50,4.4327367614737853e-58,2.2701966925497347e-58,1.0340921355584486e-48,1.5467647327753805e-66,9.2316567111123438e-71,7.398761500129973e-67,5.1252040731092063e-64,4.4777496467130024e-61,3.2373348995912342e-27,4.9582849360776496e-34,9.6229799198557263e-34,3.6215245582396186e-34,1.2262159012491976e-36,1.5032807403854818e-45
3.5818711154614764e-16,1.0629482397926386,154.0,0.0,0.0,0.0,0.99999999768661407,1.0,19.0,9.8949541539495537e-11,2.6576685313787981e-10,2.6576562201201074e-10,9.5674619701484991e-17,2.7468234785979189e-17,1.6762599365550987e-09,2.4180795010620737e-13,5.9786267150148876e-12,4.2331934802370389e-13,5.493511444147786e-17,8.4552078036468988e-25,2.216106307005101e-18,3.6043495436924918e-25,8.6931180332843289e-19,1.3499536850365614e-24,1.3499538880839965e-24,1.7799396139391513e-31,2.5053287068579442e-32,1.7102261111731532e-20,4.3095179870566747e-57,4.010679599796921e-57,4.0106796062770574e-57,5.2289961159446352e-29,1.217019489477585e-15,5.3728139040891767e-28,5.7674127234529994e-29,1.5515311952220549e-23,8.8626370894319194e-24,1.869128709309859e-37,1.2535965361381323e-30,5.4765648628697868e-48,7.6406179713730182e-39,9.8011000611118651e-39,9.5521181926737588e-42,6.3568577355094459e-49,2.709530291005814e-56,1.3876688642792238e-56,1.4369007531409485e-47,1.8513021612043568e-64,1.1049234837718895e-68,8.8130263501874766e-65,3.1329336012104887e-62,2.7370468816471354e-59,9.2969469815981338e-27,2.4777323691459862e-33,4.8075211150107971e-33,1.8051824089250366e-33,1.0639967668499508e-35,2.2546280499226e-44
6.520842798178003e-16,1.0629482397926386,154.0,0.0,0.0,0.0,0.99999999578847065,1.0,19.0,1.8013892281421166e-10,4.8383191335512615e-10,4.8382961503070579e-10,3.1694890087182048e-16,5.5083013595358018e-17,3.0506436465350377e-09,8.0085209733934879e-13,1.0881794662087932e-11,1.4020059622559097e-12,1.8195881073535749e-16,2.9049074499122447e-24,7.3403859355356109e-18,1.2092930736491143e-24,2.8798486211703432e-18,8.3685186808686121e-24,8.3685210943244662e-24,2.1154817158983938e-30,2.979719168034056e-31,5.665630823341562e-20,3.2804567505133381e-55,3.0529775481439733e-55,3.0529775579610194e-55,3.2415332877540726e-28,2.2156507976961675e-15,1.7799587715624573e-27,3.4751699564896766e-28,9.6158572898237012e-23,5.4927579419434492e-23,2.2235494658101809e-36,7.7711950684371021e-30,1.2723338884889079e-46,9.0786281294192453e-38,1.0434219785273189e-37,2.2165904551514537e-40,2.9120232137936696e-47,2.4653338469264194e-54,1.2626068947451012e-54,2.9592333209955479e-46,3.3568752925935025e-62,2.0035138411728945e-66,1.5827037793791935e-62,2.8508102148130064e-60,2.4903746805874161e-57,3.0798866042147052e-26,1.5359690299289829e-32,2.9786463138489086e-32,1.1132528886219591e-32,1.2344252023463495e-34,4.8906595156593437e-43
9.45981448089453e-16,1.0629482397926389,154.0,0.0,0.0,0.0,0.999999993890345,1.0,19.0,2.6132830385423343e-10,7.0189689875427589e-10,7.0189347728903273e-10,6.6696302394282299e-16,8.2799678214072028e-17,4.424117826781333e-09,1.6848852235579867e-12,1.578282391410049e-11,2.949632194701007e-12,3.8284796601300111e-16,6.197925858025436e-24,1.5444598608485508e-17,2.5568212002031983e-24,6.0601519480492853e-18,2.4606283351267518e-23,2.4606292830338057e-23,8.3083317645421823e-30,1.170730037611163e-30,1.1922372324014573e-19,2.797364202597804e-54,2.603384494094237e-54,2.6033845037044539e-54,9.5312522899208607e-28,3.214328130706129e-15,3.7457241620871062e-27,1.0018061712082337e-27,2.8269207705466962e-22,1.6147901304673634e-22,8.737443863272578e-36,2.2849960392360154e-29,6.4074380671697249e-46,3.5650059205389536e-37,3.9682429130452487e-37,1.1156451422157436e-39,1.8120980143882856e-46,1.8411566598905778e-53,9.4293848839015142e-54,1.4462525804082106e-45,2.9369705332804127e-61,1.7529055837720137e-65,1.3807667062526233e-61,2.1291134053547564e-59,1.8598586892916167e-56,6.4811016076748528e-26,4.5162578382410646e-32,8.7549453131307981e-32,3.2614321730098273e-32,4.8098249986961988e-34,2.4197373188179032e-42
1.2398786163611057e-15,1.0629482397926386,154.0,0.0,0.0,0.0,0.9999999919922371,1.0,19.0,3.425176846595627e-10,9.1996180956835585e-10,9.199572087888568e-10,1.1457151353939111e-15,1.1041485684325906e-16,5.7966830517354096e-09,2.8937020713010014e-12,2.0681715362612695e-11,5.0658387131079032e-12,6.5757293425286463e-16,1.0724556652918385e-23,2.652763547239361e-17,4.4028191937007094e-24,1.0410215226912754e-17,5.389346814082781e-23,5.3893493828656642e-23,2.2514123824370053e-29,3.17368132286391e-30,2.0480445961465341e-19,1.5391230556101172e-53,1.4323945170818269e-53,1.4323945228990563e-53,2.0875752589047359e-27,4.2130514884485976e-15,6.4346301445183742e-27,2.1539820107086461e-27,6.1906451206234869e-22,3.5362125129097421e-22,2.3688831482565485e-35,5.0046736127123496e-29,2.0941006862578159e-45,9.6592026408226028e-37,1.0554409681276991e-36,3.6442860691162144e-39,6.9769595495151307e-46,8.1994059744722442e-53,4.1992835476673078e-53,4.6396293912076869e-45,1.4893052369315912e-60,8.8888672718976785e-65,6.9826254785174332e-61,9.4822791297259451e-59,8.2826981178481938e-56,1.1133334759552236e-25,9.8916272691961825e-32,1.9168566264743863e-31,7.1187817295711791e-32,1.2963747390706059e-33,7.8169523077185237e-42
1.5337757846327584e-15,1.0629482397926386,154.0,0.0,0.0,0.0,0.99999999009414675,1.0,18.999999999999993,4.2370706523020104e-10,1.1380266457675985e-09,1.1380208095319492e-09,1.7532034730087103e-15,1.3798887136026333e-16,7.168339913780724e-09,4.4270909721193439e-12,2.5578469926348849e-11,7.7502549618837768e-12,1.0061031690333211e-15,1.6484784156782862e-23,4.0588354271306987e-17,6.7470808332656466e-24,1.5930033077156619e-17,1.0018950406144257e-22,1.0018956089158407e-22,4.9806518521555831e-29,7.0235705471773171e-30,3.1339849676560651e-19,6.2490763901068955e-53,5.8157421817987314e-53,5.8157422077838793e-53,3.8808810440147643e-27,5.2118208709176915e-15,9.8467319406976553e-27,3.9322766880037647e-27,1.1506804182139232e-21,6.5729021737376907e-22,5.2431282595602094e-35,9.303836038616069e-29,5.4164593870178294e-45,2.1365494626476785e-36,2.305620496120251e-36,9.4212013841417292e-39,2.074016434425876e-45,2.7639665073980073e-52,1.4155518296830569e-52,1.1842414391327653e-44,5.625868309996525e-60,3.3578179226491164e-64,2.6305750628699673e-60,3.1966168284664591e-58,2.792045264198052e-55,1.7036582440961907e-25,1.8388772964739158e-31,3.5622393023177648e-31,1.3189063483403846e-31,2.8555223202625656e-33,2.0040642134590555e-41
2.121570121176064e-15,1.0629482397926386,154.0,0.0,0.0,0.0,0.99999998629801945,1.0,18.999999999999989,5.8608582566740985e-10,1.5741560943257925e-09,1.5741476187542759e-09,3.3543825221231862e-15,1.9312227938120819e-16,9.9089307419633248e-09,8.4668014025923285e-12,3.5365571800097736e-11,1.4822344969646223e-11,1.9244663747316249e-15,3.1705969459648394e-23,7.7638610250979037e-17,1.2929631752343259e-23,3.0478914625139173e-17,2.5848899448993004e-22,2.5848918770584203e-22,1.6932029643706296e-28,2.3895437071154352e-29,5.9962643810908109e-19,5.8813446581105848e-52,5.4735105380045799e-52,5.4735105686078104e-52,1.0012774293315014e-26,7.209497710095956e-15,1.8840729024772309e-26,9.7913686472256403e-27,2.9678401089604784e-21,1.6952858708337062e-21,1.7842449949584933e-34,2.4003925111544533e-28,2.3872309181379152e-44,7.2613004816093937e-36,7.7146907551375622e-36,4.1477620400229424e-38,1.1635937709833252e-44,1.9458462752667506e-51,9.9655653635066365e-52,5.1251894242336119e-44,4.8977548244649673e-59,2.9233337660906258e-63,2.2764148317826385e-59,2.2508307945597784e-57,1.9656162102286239e-54,3.259611021397544e-25,4.7442811300472892e-31,9.1841478847865638e-31,3.3798624680404139e-31,9.6383667681383584e-33,8.7125447880329913e-41
2.7093644577193695e-15,1.0629482397926386,154.0,0.0,0.0,0.0,0.99999998250196265,1.0,18.999999999999986,7.484645851658716e-10,2.0102852446237299e-09,2.0102739049697246e-09,5.4704865272255511e-15,2.4824959271949055e-16,1.2645895052557877e-08,1.3802322395188457e-11,4.5144136889137444e-11,2.4162936421408635e-11,3.1376930811161097e-15,5.1861350352688989e-23,1.2658622474947525e-16,2.1102823310439658e-23,4.9706757883582404e-17,5.3126059232506375e-22,5.3126108231248836e-22,4.2935198580524349e-28,6.0634986017473494e-29,9.7790746979789673e-19,2.8314897679305713e-51,2.6351438907668962e-51,2.6351439073781777e-51,2.0578994745179397e-26,9.2073586483687225e-15,3.0728161089045719e-26,1.9450156114546797e-26,6.0978374813080931e-21,3.4831989815274556e-21,4.5285595057514124e-34,4.9334210285668487e-28,7.3148203338998425e-44,1.8408084471536166e-35,1.9381678844798371e-35,1.2697728605274245e-37,4.208675092268833e-44,8.1558994362749614e-51,4.1770106290994351e-51,1.5536428349372131e-43,2.339971123518522e-58,1.3966867922558291e-62,1.0831078787357637e-58,9.4353088261975783e-57,8.2387711413405951e-54,5.3159660692715879e-25,9.7506565254976973e-31,1.8862929425017808e-30,6.9011334700653349e-31,2.4302905597741705e-32,2.6451442596840153e-40
3.297158794262675e-15,1.0629482397926386,154.0,0.0,0.0,0.0,0.99999997870597657,1.0,18.999999999999975,9.1084334372559803e-10,2.4464140968768722e-09,2.4463996681926705e-09,8.1015011834827477e-15,3.0341260058115157e-16,1.5379237830797319e-08,2.0431872643366649e-11,5.4914172928519781e-11,3.5768910887835318e-11,4.6455261035728168e-15,7.6950791599834357e-23,1.8742158215486436e-16,3.126491923882967e-23,7.3613522640424966e-17,9.5193673707737305e-22,9.5193778221455336e-22,9.1572388942320813e-28,1.29412324054276e-28,1.4482415210567491e-18,1.0299907242124631e-50,9.5856741511893033e-51,9.5856742184325212e-51,3.6874727287034171e-26,1.1205403685891797e-14,4.550949769906487e-26,3.3696844558983825e-26,1.092308640219808e-20,6.2394714933387118e-21,9.6673830666619275e-34,8.8399343552508189e-28,1.8275232970360272e-43,3.9250970663185221e-35,4.1084987457867628e-35,3.1695258453241015e-37,1.2096282218301597e-43,2.661019714022641e-50,1.3628313374374276e-50,3.8521434506766466e-43,8.5637863365560147e-58,5.1116544718857547e-62,3.9476606843221712e-58,3.0788105598728179e-56,2.6880605366924963e-53,7.8727208974900828e-25,1.7471581919240553e-30,3.3776346600122801e-30,1.228479953380892e-30,5.1570720419114693e-32,6.5585736472148129e-40
3.88495313080598e-15,1.0629482397926384,154.0,0.0,0.0,0.0,0.99999997491006121,1.0,18.999999999999968,1.0732221013466012e-09,2.8825426514027443e-09,2.8825249084373105e-09,1.1247412362989841e-14,3.5854857187650627e-16,1.810896401179701e-08,2.8353688748422857e-11,6.4675687579305293e-11,4.9637181289795235e-11,6.447710709006626e-15,1.0697415450478024e-22,2.6013515897484341e-16,4.3414199820427996e-23,1.0219916953227467e-16,1.5536678863683776e-21,1.5536698718916717e-21,1.7395118496819361e-27,2.4600960632655616e-28,2.0106285319293126e-18,3.1320163405372201e-50,2.9148309989269385e-50,2.9148310218569585e-50,6.0184290730011931e-26,1.3203632822839761e-14,6.3185204809513618e-26,5.3164068460063038e-26,1.7822185999538566e-20,1.0180366291257142e-20,1.8381705614674826e-33,1.4427780468738806e-27,4.001636095576516e-43,7.4541749133843969e-35,7.7711222932796218e-35,6.9335795787670158e-37,3.0127323244852972e-43,7.465207702983635e-50,3.82328115198281e-50,8.3850073523262864e-43,2.6803310091561045e-57,1.5998976319706333e-61,1.2301533805187464e-57,8.638408940924205e-56,7.5410748185993959e-53,1.0929873095678886e-24,2.8515445345360695e-30,5.5088109297338198e-30,1.9915847939562936e-30,9.7481447148013517e-32,1.4261492617879705e-39
5.060541803892591e-15,1.0629482397926384,154.0,0.0,0.0,0.0,0.99999996731844165,1.0,18.99999999999995,1.3979796137724824e-09,3.7547988681417706e-09,3.7547738200461012e-09,1.9083870123941666e-14,4.6884615450084453e-16,2.3557585463474037e-08,4.8067371892419833e-11,8.417318205412361e-11,8.4148798957352105e-11,1.0934159067040916e-14,1.8182213594955479e-22,4.4116049948566744e-16,7.3667728596382744e-23,1.7340695903034339e-16,3.4274887800921697e-21,3.4274944950425274e-21,5.0057423993991265e-27,7.092026571749527e-28,3.4115612102265265e-18,2.2524105493051068e-49,2.0962205474316612e-49,2.0962205728420721e-49,1.3277307919101315e-25,1.7200643395693725e-14,1.0722151879256274e-25,1.0943770629107672e-25,3.9290446163971899e-20,2.2443438014523133e-20,5.3021640281001741e-33,3.182864939858119e-27,1.5319075304357795e-42,2.1436779056687156e-34,2.2247766672676834e-34,2.646947909302579e-36,1.561519740504131e-42,5.4056917780345103e-49,2.7685157366068789e-49,3.1789297054068895e-42,2.8036541599240503e-56,1.6735993941400629e-60,1.2584071122969333e-56,6.2578268379563168e-55,5.4606501202743158e-52,1.854536042067457e-24,6.290617757859425e-30,1.2134294570910966e-29,4.3306615845599915e-30,2.7738544269316942e-31,5.370263259814897e-39
6.118571609670541e-15,1.0629482397926386,154.0,0.0,0.0,0.0,0.99999996048622453,1.0,18.999999999999932,1.6902613717454555e-09,4.5398284473661473e-09,4.5397960520460039e-09,2.7897491089713863e-14,5.6810309432898706e-16,2.8449023757359326e-08,7.0212174107238884e-11,1.0169185813600411e-10,1.2291643778149737e-10,1.5976177518595542e-14,2.6605802375557096e-22,6.4461457360269669e-16,1.0767541787596088e-22,2.5349536430307612e-16,6.0548745535066103e-21,6.0548867393167478e-21,1.0671592798181027e-26,1.5142060136122552e-27,4.987221160654992e-18,8.3459593177108518e-49,7.7672219790413843e-49,7.7672220909867017e-49,2.3455629503608535e-25,2.0798582532984647e-14,1.5675747136946351e-25,1.8217825171240574e-25,6.936758222571213e-20,3.9624060296921319e-20,1.1326022544798483e-32,5.622740724772348e-27,3.9517758879196442e-42,4.5675564606289437e-34,4.7322059851791945e-34,6.8136207761482998e-36,4.8350581668437413e-42,1.9983931009365148e-48,1.0234754991799131e-48,8.1584598986772255e-42,1.224552786792305e-55,7.3100000552085736e-60,5.4358732800294995e-56,2.3139961060852236e-54,2.0187149813189089e-51,2.7110634693563253e-24,1.1112664730958603e-29,2.1407007977414891e-29,7.5535352196361255e-30,5.860014808825555e-31,1.3694594166861241e-38
