Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993),C7H9(58),S(664),C7H9(925),C7H9(1327),C7H9(1328),C7H9(1363),C7H9(68),C7H9(1368),C7H9(1429),S(1505),S(1507),S(1506),S(1344),S(1550),S(1436),S(1669),S(1668),S(571),S(1345),S(1398),S(1815),S(1443),C7H15(32),C7H15(31),S(1930),S(1932)
6.332247780609855e-12,0.4519954109533308,154.0,0.0,0.0,0.0,0.99993852126415672,0.99999999998222355,18.999999814499603,1.9145729020022963e-06,1.2182827319288651e-05,1.2036824719055067e-05,1.6527799106209715e-07,3.5295579909477233e-12,2.4674250441209911e-06,1.1771908925844428e-05,1.4348332516414988e-08,2.0903979878497214e-05,2.0090645863546053e-08,1.5483289130260618e-15,6.3670121540304574e-10,1.3295586467562774e-16,7.5683662358875771e-10,1.9733000959009107e-11,1.9741215300274583e-11,5.4466586131567014e-15,2.7675709127620264e-15,3.4108238322333489e-11,1.9601484267321038e-26,1.8236229059040484e-26,1.8236484567996473e-26,6.7313727378810461e-15,1.2820479158462764e-10,3.4480130814541889e-18,1.5130757761348316e-18,1.8643070801371079e-11,1.0497484280104496e-11,1.1173941204683044e-19,4.2995390317117456e-17,4.1764361251665938e-26,7.6858383977709113e-22,1.5154451741791615e-20,1.4374642699447571e-20,1.1750734019721849e-23,1.1975454161441924e-26,2.8449138910590282e-27,7.4911949934608482e-25,7.9626226428030968e-31,2.0673839972433891e-34,1.8760019387582314e-33,7.0803004365016833e-32,1.2266329475036235e-29,8.9186783538143451e-18,8.3470284969465152e-20,6.804729540738198e-21,1.4128691219166397e-21,2.8836253444921938e-18,9.6007683022406293e-19,1.8059445809453311e-14,2.2692257406692435e-16,3.0698309192589405e-16,1.3069387934985964e-19,8.3816697955254726e-20,8.1834635387873034e-20,1.0942183688911473e-27,7.4228567366596721e-27,4.1242045250359964e-19,2.0930279825657448e-28,1.2448839379100674e-22,8.7568203395173649e-33,6.3031506107929713e-28,4.9675176514711883e-23,1.2353462185948355e-27,1.00677446523925e-29,8.3334754496739961e-13,1.6927430970815566e-11,1.6971511992287482e-14,5.6703021511334749e-21
6.49842688129943e-12,0.4519954109303036,154.0,0.0,0.0,0.0,0.99993690939603863,0.99999999998175693,18.999999805577314,1.964815459311859e-06,1.2502460466319383e-05,1.2348679998148116e-05,1.7360435446837135e-07,3.6221616659211339e-12,2.4674217311003988e-06,1.2103763404968925e-05,1.4348537096834236e-08,2.1493273933849751e-05,2.068127074993831e-08,1.6263307007039069e-15,6.667536588162707e-10,1.368645050434526e-16,7.9636273757445636e-10,2.1313146159110164e-11,2.1322040727208128e-11,5.8903055398120626e-15,3.0041382053680658e-15,3.5921824779404544e-11,2.3470079497888208e-26,2.1835644938197527e-26,2.1835958948794475e-26,7.2994712877479725e-15,1.3341346549145554e-10,3.7073383932820902e-18,1.5589073951724417e-18,1.9700594209834384e-11,1.1092914464491908e-11,1.2435260564489951e-19,4.6454413312003104e-17,4.767274771278145e-26,8.3427149117593945e-22,1.6856333641712555e-20,1.6009240863473003e-20,1.3429098834334505e-23,1.4040119350146488e-26,3.3365103975991051e-27,8.5480404721915898e-25,9.5837893694924743e-31,2.5028031740278117e-34,2.2007162162367664e-33,8.4685367032073895e-32,1.4387213505300085e-29,9.3901404389957423e-18,9.0029852643089982e-20,7.1753946301965096e-21,1.5194588609013993e-21,3.1159981799197769e-18,1.0106986723308618e-18,1.9007825363580851e-14,2.4233481213117519e-16,3.3162068636640912e-16,1.4146521864701331e-19,9.0674340813146668e-20,9.0311224688015264e-20,1.1802084170523187e-27,8.1917207895673307e-27,4.453955199653402e-19,2.2603759851874822e-28,1.3446049202680395e-22,1.0761224451931751e-32,6.7984887849759891e-28,5.509665295127518e-23,1.3705763184429326e-27,1.1469727028271316e-29,8.5525342419224023e-13,1.7371256982367921e-11,1.7873121759028477e-14,6.132242228720054e-21
6.664605981989006e-12,0.4519954109068072,154.0,0.0,0.0,0.0,0.99993529753102528,0.9999999999812903,18.99999979647318,2.0150579061363469e-06,1.2822092525625098e-05,1.2660351410812702e-05,1.8211245334709365e-07,3.7147650256508436e-12,2.4674182890451939e-06,1.2435617316077347e-05,1.4348691229502676e-08,2.2082567151932223e-05,2.1271903956950403e-08,1.706034999597457e-15,6.9746352597533463e-10,1.4077320047600141e-16,8.3685841668723443e-10,2.2974709077037783e-11,2.2984320185522323e-11,6.3572043358459989e-15,3.2537661226940049e-15,3.7782392910946565e-11,2.7973835735382322e-26,2.6026086426682153e-26,2.6026470319653808e-26,7.8997730861461885e-15,1.387166012612678e-10,3.9801283528414233e-18,1.6048162986426164e-18,2.078730044228047e-11,1.1704772740872903e-11,1.3802578646925307e-19,5.0093338608611524e-17,5.4238674093541039e-26,9.0372865013582003e-22,1.8699967901139096e-20,1.7781643486518586e-20,1.5295656714966113e-23,1.6394586385977944e-26,3.8973248694750774e-27,9.7219856910177045e-25,1.1481015889606691e-30,3.0156281804332131e-34,2.5712256548671293e-33,1.0084403491740931e-31,1.6806972751215844e-29,9.8736124410826357e-18,9.6914818878918725e-20,7.5557934225954546e-21,1.6312229050123331e-21,3.3604577565631584e-18,1.0625931424277161e-18,1.9979951622516614e-14,2.5831316094263354e-16,3.5753473329188673e-16,1.5280970262954349e-19,9.7894158026148712e-20,9.9407201225618181e-20,1.2704641570224842e-27,9.0167652538041271e-27,4.8006642429894071e-19,2.4363303360381763e-28,1.4494637712757223e-22,1.3155416911418177e-32,7.3183991005282042e-28,6.0949107648951996e-23,1.5165881730152741e-27,1.3023975310951327e-29,8.7716153124274768e-13,1.7815063993315709e-11,1.8798020814491166e-14,6.6188095492347664e-21
6.830785082678581e-12,0.45199541088284534,154.0,0.0,0.0,0.0,0.99993368566910434,0.99999999998082367,18.999999787188738,2.0653002424759793e-06,1.3141723499442924e-05,1.2971840482724113e-05,1.9080076263524019e-07,3.8073680707829584e-12,2.4674147589520644e-06,1.276747064465916e-05,1.4348806092333208e-08,2.2671859506977144e-05,2.1862543249842316e-08,1.7874275228046241e-15,7.2883079801839382e-10,1.4468193618409549e-16,8.7832106953596112e-10,2.4719659986108045e-11,2.4730024862022506e-11,6.8479276092212598e-15,3.5167954856039388e-15,3.968994343443646e-11,3.3197035344922805e-26,3.0885990505963658e-26,3.0886457504652659e-26,8.5332685248147646e-15,1.4411420881837476e-10,4.2668087726056484e-18,1.6508023246251294e-18,2.190317782696833e-11,1.2333052372490582e-11,1.5281938293254026e-19,5.3916645730192244e-17,6.1516624355460609e-26,9.7707261781051447e-22,2.0693289248581829e-20,1.9699653190641172e-20,1.7366056466227852e-23,1.907075184868504e-26,4.5350108745342078e-27,1.1022658721443134e-24,1.3692618685613722e-30,3.6172277207335284e-34,2.9926019422635349e-33,1.1958324409441716e-31,1.9558695091767195e-29,1.0369085295256924e-17,1.0413214583388825e-19,7.9459185106895228e-21,1.7482804256061568e-21,3.6173037700682217e-18,1.115758405515474e-18,2.0975790373272989e-14,2.748598278180118e-16,3.8475676441725218e-16,1.6474187896151844e-19,1.0548527120254688e-19,1.0914941465973042e-19,1.3650768568165993e-27,9.9004254443700036e-27,5.1647415142687925e-19,2.6210990380970064e-28,1.5595848948789751e-22,1.6002475915870722e-32,7.8634072986972959e-28,6.7254662476706155e-23,1.6739368043359173e-27,1.4742609735251818e-29,8.9907189227886161e-13,1.825885212356601e-11,1.9746205949129553e-14,7.130663429302642e-21
6.996964183368156e-12,0.4519954108584224,154.0,0.0,0.0,0.0,0.99993207381026716,0.99999999998035705,18.999999777725499,2.1155424683309758e-06,1.3461353389526064e-05,1.3283148726768366e-05,1.9966777005401309e-07,3.8999708018233808e-12,2.4674111688480796e-06,1.3099323380796841e-05,1.4348890388767494e-08,2.3261150981373023e-05,2.2453186877755907e-08,1.8704941031868843e-15,7.6085545930061128e-10,1.485907005808149e-16,9.2074811512441461e-10,2.6549963897155704e-11,2.6561120678590246e-11,7.3630464371676204e-15,3.7935662013287223e-15,4.164447707307153e-11,3.9232618904114797e-26,3.650185362127659e-26,3.6502419032847664e-26,9.2009547895525846e-15,1.4960629800059137e-10,4.5678117285317703e-18,1.6968653465434354e-18,2.3048214695729858e-11,1.2977746624731635e-11,1.6879575619586791e-19,5.7928808327787041e-17,6.9564143779185556e-26,1.0544215092213126e-21,2.2844473551419391e-20,2.1771312096434309e-20,1.9656820862307495e-23,2.2103108795530887e-26,5.257849672480999e-27,1.2460219966734334e-24,1.6261091445669783e-30,4.3203100399449856e-34,3.4703333490024114e-33,1.4123917710605172e-31,2.2678187430702643e-29,1.0876550008172336e-17,1.1168873566011813e-19,8.3457625456368518e-21,1.8707504207386287e-21,3.8868354760529782e-18,1.170192639630663e-18,2.1995307644088969e-14,2.9197682487587549e-16,4.1331826578725971e-16,1.7727627410230283e-19,1.1345678868000748e-19,1.1956506487262023e-19,1.4641369978369948e-27,1.0845168441464557e-26,5.5465958750265425e-19,2.8148895880169804e-28,1.675092392083245e-22,1.937373144321817e-32,8.4340345895191832e-28,7.4035980688050129e-23,1.843190856406864e-27,1.6638382634454315e-29,9.2098453324047501e-13,1.8702621492040586e-11,2.071767395998967e-14,7.6684646461885498e-21
7.1631432840577315e-12,0.45199541083354194,154.0,0.0,0.0,0.0,0.9999304619545063,0.99999999997989042,18.999999768084962,2.1657845837015577e-06,1.3780982197247681e-05,1.3594277643149371e-05,2.087119760016741e-07,3.9925732191679264e-12,2.467407537576743e-06,1.3431175517825079e-05,1.4348950890137267e-08,2.3850441563283473e-05,2.3043833469870534e-08,1.9552206923653384e-15,7.9353749668906749e-10,1.5249948459427149e-16,9.6413698278721395e-10,2.8467580579620676e-11,2.8479568313279698e-11,7.9031303723239726e-15,4.0844172671340201e-15,4.3645994555645872e-11,4.6182826830397829e-26,4.2968829158388224e-26,4.2969510639498478e-26,9.9038357629983274e-15,1.551928785599009e-10,4.8835755581976767e-18,1.7430052655663904e-18,2.4222399384283307e-11,1.3638848765302779e-11,1.8601921911559285e-19,6.2134294188590407e-17,7.8441935252133681e-26,1.1358942416398453e-21,2.5161939451363272e-20,2.400490344506444e-20,2.2185373079842817e-23,2.5528887753597627e-26,6.0747847846825641e-27,1.4045378154717e-24,1.9233442831697216e-30,5.1390442958100713e-34,4.0103477056708088e-33,1.6618245297868822e-31,2.6204126004982458e-29,1.1395997657398228e-17,1.1959143101686044e-19,8.7553182365402376e-21,1.9987517163493706e-21,4.1693516931016658e-18,1.2258940351345759e-18,2.3038469691297258e-14,3.0966598182065221e-16,4.432506780986715e-16,1.9042739346395175e-19,1.2181780562262795e-19,1.3068169137089616e-19,1.5677342815846113e-27,1.1853492129168453e-26,5.9466351967607445e-19,3.01790898000878e-28,1.7961100632826164e-22,2.3349601034525607e-32,9.030797690477488e-28,8.1316266127370417e-23,2.0249325752262426e-27,1.8724695053279335e-29,9.428994798492747e-13,1.9146372216684129e-11,2.1712421650657318e-14,8.2328754369774234e-21
7.329322384747307e-12,0.4519954108082077,154.0,0.0,0.0,0.0,0.99992885010181642,0.99999999997942379,18.999999758268622,2.2160265885879441e-06,1.4100609923683477e-05,1.390522871949529e-05,2.1793189344727697e-07,4.0851753231262541e-12,2.4674038779361275e-06,1.3763027051219487e-05,1.4348992865270762e-08,2.4439731244673829e-05,2.3634481952804558e-08,2.0415933597251844e-15,8.2687689900425423e-10,1.5640828112098446e-16,1.0084851121262434e-09,3.0474464582504818e-11,3.0487323221284083e-11,8.4687474488426329e-15,4.3896867739683328e-15,4.5694496616439714e-11,5.4159870860772408e-26,5.0391352740382694e-26,5.0392170589097694e-26,1.0642921928636164e-14,1.6087396016312632e-10,5.2145448589694502e-18,1.7892220045665044e-18,2.5425720232492802e-11,1.4316352064376841e-11,2.0455605511712783e-19,6.6537565244287863e-17,8.8213956464826082e-26,1.2216105231173494e-21,2.7654349976493282e-20,2.6408953196563924e-20,2.4970063303766485e-23,2.9388201754089121e-26,6.9954575922763343e-27,1.5789406437899294e-24,2.2661552565035774e-30,6.0891898438317191e-34,4.6190360643450333e-33,1.9482074763376266e-31,3.017821120703266e-29,1.1927419390870787e-17,1.2784701557813088e-19,9.1745783499950254e-21,2.1324029673824546e-21,4.4651508055985373e-18,1.2828607940486315e-18,2.4105242987045947e-14,3.2792895789598794e-16,4.7458539700532399e-16,2.0420972156014108e-19,1.3057740411278782e-19,1.4252716297059202e-19,1.6759576363136137e-27,1.2927924259880387e-26,6.365266368283456e-19,3.2303637095713076e-28,1.9227614104968249e-22,2.8020486599197515e-32,9.6542088648368392e-28,8.9119262441506462e-23,2.2197577889394568e-27,2.1015613401457941e-29,9.6481675761057364e-13,1.9590104414472448e-11,2.2730445831206151e-14,8.824559497764366e-21
7.495501485436882e-12,0.45199541078242395,154.0,0.0,0.0,0.0,0.99992723825219332,0.99999999997895717,18.999999748277943,2.2662684829903522e-06,1.4420236569676782e-05,1.4216003430963928e-05,2.2732604782528881e-07,4.1777771139407042e-12,2.4674001988436465e-06,1.409487797782994e-05,1.4349020417066324e-08,2.5029020019949728e-05,2.422513148553599e-08,2.1295982914285281e-15,8.608736565825119e-10,1.6031708459519471e-16,1.0537899529475586e-09,3.2572565255199958e-11,3.2586335655773504e-11,9.060464188456079e-15,4.7097119100920958e-15,4.7789983995119862e-11,6.3286635968646643e-26,5.8883795890970852e-26,5.8884773366797473e-26,1.1419230276012406e-14,1.6664955239260529e-10,5.5611704861982351e-18,1.8355155033825224e-18,2.6658165584546805e-11,1.5010249794693162e-11,2.2447453699628942e-19,7.1143077579372346e-17,9.8947518012035733e-26,1.3116908411585975e-21,3.033061413015407e-20,2.899223160467561e-20,2.8030195503528963e-23,3.3724195426959227e-26,8.0302439691438013e-27,1.7704158599410781e-24,2.6602546365028418e-30,7.188233766347072e-34,5.3032770488740767e-33,2.2760154840443272e-31,3.4645326951764186e-29,1.2470806426351073e-17,1.3646221453605679e-19,9.6035357096433531e-21,2.2718226588468665e-21,4.7745307664116051e-18,1.34109112943299e-18,2.5195594207819199e-14,3.4676725306073585e-16,5.0735377340717048e-16,2.1863772214717481e-19,1.3974465323813075e-19,1.5512966775843652e-19,1.7888952236298594e-27,1.4071021543804e-26,6.8028953027862421e-19,3.4524597770774424e-28,2.0551696395213386e-22,3.34877350351746e-32,1.030477595965278e-27,9.7469252296306981e-23,2.4282758881163256e-27,2.3525886147899374e-29,9.8673639181512219e-13,2.0033818201420623e-11,2.377174331814631e-14,9.4441819828545228e-21
7.827859686816033e-12,0.4519954107295218,154.0,0.0,0.0,0.0,0.99992401456213464,0.9999999999780238,18.999999727779436,2.366751940344114e-06,1.5059486622809945e-05,1.4837029598172907e-05,2.4663123081967478e-07,4.3629797568469369e-12,2.4673928036340361e-06,1.4758578003176349e-05,1.4349044174025823e-08,2.6207594838797805e-05,2.5406431235560244e-08,2.3104502705548519e-15,9.3083920470887486e-10,1.6813469607422153e-16,1.147259618908219e-09,3.7050188133281566e-11,3.7065908230571023e-11,1.0324455217840921e-14,5.3953733313979161e-15,5.2121917691223144e-11,8.5538746687087548e-26,7.9589807806803151e-26,7.9591187949184654e-26,1.3087613447274271e-14,1.7848430664132125e-10,6.3032254208176926e-18,1.9283326054775069e-18,2.9210383198974429e-11,1.6447201653073364e-11,2.6873958853905487e-19,8.0978621239415521e-17,1.2358586627547032e-25,1.5054293676345043e-21,3.6271578527330031e-20,3.4732786101580357e-20,3.5058932893416717e-23,4.4014892206468441e-26,1.0487563239851707e-26,2.2096251076910535e-24,3.6280357644281721e-30,9.9125125050186726e-34,6.9285220421683139e-33,3.0759753651122005e-31,4.5255103718224001e-29,1.3593441620311493e-17,1.5479806698030727e-19,1.0490513744702682e-20,2.568440459265877e-21,5.4352229016641599e-18,1.4613354336974497e-18,2.7446898090176926e-14,3.8617506431092502e-16,5.7731668012046516e-16,2.4948849280864031e-19,1.593383152504249e-19,1.8272006792264744e-19,2.0292619482629364e-27,1.6573577969882404e-26,7.7367652752534434e-19,3.9263974720095976e-28,2.3377480971897117e-22,4.7277850774786238e-32,1.1689387442815252e-27,1.1591003373014243e-22,2.8888960000503218e-27,2.9266999563174491e-29,1.0305828296548931e-12,2.0921191002101103e-11,2.5924145509119002e-14,1.0769910129506921e-20
8.160217888195183e-12,0.4519954106748656,154.0,0.0,0.0,0.0,0.99992079088431229,0.99999999997709044,18.999999706600995,2.4672349557645914e-06,1.5698732360412008e-05,1.5457367700581132e-05,2.6661597382109642e-07,4.5481811489619012e-12,2.4673853827778507e-06,1.542227558300913e-05,1.4349040185746192e-08,2.7386166000547437e-05,2.6587728973354844e-08,2.4976684175965366e-15,1.0034340829990646e-09,1.7595229423698414e-16,1.2445257808345796e-09,4.1915940800059691e-11,4.1933784806195652e-11,1.1699605614086195e-14,6.1440811200081955e-15,5.6641801665753379e-11,1.1416439965783562e-25,1.062272801753998e-25,1.0622920094681511e-25,1.4917247789278353e-14,1.9069721630081436e-10,7.1134722979127382e-18,2.0214563082912374e-18,3.1878959070580043e-11,1.7949650575386115e-11,3.1940105334804477e-19,9.1676457215546522e-17,1.5296630868699087e-25,1.718088888939901e-21,4.3061083091368048e-20,4.1301673202846527e-20,4.3446120905909712e-23,5.6812696592413376e-26,1.3545898965173825e-26,2.7328720955105486e-24,4.8844325731904645e-30,1.3492125963261808e-33,8.9518333307096516e-33,4.1066025649879783e-31,5.8462550559478424e-29,1.4763834357664552e-17,1.7465163910378927e-19,1.1416196055206895e-20,2.8895496358002128e-21,6.1538031847907799e-18,1.5866128520672182e-18,2.9792118446849094e-14,4.2789860931990015e-16,6.5338932041713966e-16,2.8309500525127804e-19,1.8067108748961477e-19,2.1368441750718494e-19,2.2895246625367618e-27,1.938216118823073e-26,8.7514731590232625e-19,4.4413602930245673e-28,2.6448252347649737e-22,6.5790559693522746e-32,1.3188608016040723e-27,1.3684362265903268e-22,3.4119385420470631e-27,3.6080301231521226e-29,1.0744389914712871e-12,2.1808491527935206e-11,2.8169602882459116e-14,1.2215410245787854e-20
8.492576089574334e-12,0.4519954106184846,154.0,0.0,0.0,0.0,0.99991756721871461,0.99999999997615707,18.999999684753973,2.5677175292535334e-06,1.6337973784830515e-05,1.6077029101069853e-05,2.8726891851308353e-07,4.7333812909505832e-12,2.4673779513847821e-06,1.6085970712040147e-05,1.4349019535210918e-08,2.8564733495803971e-05,2.776902236943956e-08,2.6911463270131172e-15,1.078658242409584e-09,1.8376986366732713e-16,1.3455683982000685e-09,4.7185232959969191e-11,4.7205382231413923e-11,1.3190393714233973e-14,6.9585006507984066e-15,6.1349642021521663e-11,1.5060977913441615e-25,1.4014232976768946e-25,1.4014496768215533e-25,1.6916494040841714e-14,2.0328835505745151e-10,7.9957430704550105e-18,2.1148864517954282e-18,3.466380011531024e-11,1.9517542839741567e-11,3.7707863242050782e-19,1.0327202452849903e-16,1.8775824736845015e-25,1.9506602426874927e-21,5.0779411833145673e-20,4.8778004883928423e-20,5.3383296742082241e-23,7.2588053761450961e-26,1.731867767546034e-26,3.3518977870841334e-24,6.4983151556569399e-30,1.814525502799218e-33,1.1448436787668048e-32,5.4211638617218672e-31,7.4758661495445022e-29,1.5981916840287353e-17,1.9607467746829937e-19,1.2380527239741713e-20,3.2360920469000241e-21,6.9326399476298072e-18,1.7169094317452046e-18,3.2230995035763264e-14,4.7194513669482643e-16,7.3582091660308352e-16,3.1957223504280886e-19,2.038150627352897e-19,2.4825875111655478e-19,2.5703617203035894e-27,2.2518179941655323e-26,9.8502317993126509e-19,4.9989787545437721e-28,2.9773762359718292e-22,9.0344694992070305e-32,1.4806345276101289e-27,1.6048360621390564e-22,4.0027649003029342e-27,4.4110045182247196e-29,1.1183050720475897e-12,2.2695720673268978e-11,3.0508090196813252e-14,1.3786055982273393e-20
8.824934290953484e-12,0.4519954105604076,154.0,0.0,0.0,0.0,0.99991434356533493,0.99999999997522349,18.999999662249547,2.6681996608126868e-06,1.6977210897509665e-05,1.6696024972816652e-05,3.0857889620782074e-07,4.9185801832165833e-12,2.4673705154298177e-06,1.6749663388216171e-05,1.4348988918985565e-08,2.9743297320917103e-05,2.895030999753983e-08,2.8907793697192512e-15,1.1565116396003047e-09,1.9158739492637655e-16,1.4503675878510686e-09,5.2873393079921669e-11,5.2896036079772115e-11,1.480127422640648e-14,7.8412831970314964e-15,6.6245444940200094e-11,1.965702000868429e-25,1.8291302935357538e-25,1.8291660801897283e-25,1.9093808340171738e-14,2.1625779531071611e-10,8.9539696558339657e-18,2.208622941997354e-18,3.7564813322533525e-11,2.1150824767690316e-11,4.424256372546844e-19,1.1580066943566262e-16,2.2869445523581518e-25,2.2041456984209222e-21,5.9510929235197204e-20,5.7244945235786405e-20,6.507988470916368e-23,9.1875635849640253e-26,2.1934955315498625e-26,4.0795312214341142e-24,8.5512442180376541e-30,2.4134081588932382e-33,1.4503937191571674e-32,7.0824354925282144e-31,9.4702252559962068e-29,1.7247622337188957e-17,2.1911803981261848e-19,1.3383452768593509e-20,3.6090069165833196e-21,7.774094832284457e-18,1.852211349298876e-18,3.4763270011207814e-14,5.1832019607773671e-16,8.2485999805762808e-16,3.5903483688938934e-19,2.2884213280025632e-19,2.8668333581448033e-19,2.8724398236944373e-27,2.6003426856235381e-26,1.1036239025571949e-18,5.6008757505082322e-28,3.336371725721785e-22,1.2255106218290411e-31,1.6546439701069656e-27,1.87052122102169e-22,4.6669516039338434e-27,5.3513014939251718e-29,1.1621812629030734e-12,2.3582879317832856e-11,3.2939582309020106e-14,1.5487244247311532e-20
