Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931)
4.5465441299234105e-13,0.6459031283635615,154.0,0.0,0.0,0.0,0.99997139501620957,1.0,18.999999997729237,4.0883321776042876e-07,2.0203843788169349e-06,2.0193819641724249e-06,1.59640613165584e-09,3.0220695977164304e-13,1.382813903746139e-05,3.269464446057266e-06,1.5242289964028686e-07,6.9039120012296551e-06,6.5014843599807792e-10,1.151466066907098e-17,1.6344655440223932e-10,3.4228573770453468e-18,3.3424396300874919e-11,1.0794517807411681e-13,1.0795837895239889e-13,1.0543766688618796e-17,2.6570559072591556e-18,4.9297223542822048e-13,2.9312580364435052e-32,2.6999483815798181e-32,2.6999591549345739e-32,3.3564809549209698e-18,2.3912731119114281e-11,4.4784304218594825e-20,7.1271517047903619e-20,1.0290750500226762e-12,4.8732945822486049e-13,5.568621726998252e-23,1.3419304760170299e-19,4.5431528183628454e-30,8.7357779476323178e-25,2.7352287561073022e-24,1.8602236058634053e-24
4.754652218026206e-13,0.6459031283628206,154.0,0.0,0.0,0.0,0.99997009322168595,1.0,18.999999997527343,4.2754635547081982e-07,2.1128376214086836e-06,2.1117350877869787e-06,1.7447474799599359e-09,3.1603730912690185e-13,1.4138237299242445e-05,3.5212781592475934e-06,1.568295157057686e-07,7.4356508467769727e-06,7.0254546882771767e-10,1.2584642635300085e-17,1.7689498449276176e-10,3.698715396395414e-18,3.654790820841308e-11,1.2344037079079004e-13,1.2345579900215163e-13,1.2284324289171851e-17,3.1438204347630595e-18,5.3913010747930329e-13,4.0087438262980938e-32,3.692427455217305e-32,3.6924428632770594e-32,3.8426444553709813e-18,2.5054527881452798e-11,4.9149168233888295e-20,7.7068513671164661e-20,1.163121854141257e-12,5.5080836688514082e-13,6.663768923838381e-23,1.5346621940523193e-19,5.6848988038604028e-30,1.0124522060120119e-24,3.2740392346269799e-24,2.2599502346484938e-24
4.962760306129003e-13,0.6459031283620507,154.0,0.0,0.0,0.0,0.99996879185497578,1.0,18.999999997317577,4.4625946644944431e-07,2.2052892399220821e-06,2.2040813428020192e-06,1.899574212054099e-09,3.2986741551337566e-13,1.4431181680969514e-05,3.7785196951875215e-06,1.6107283769483041e-07,7.9788513383165365e-06,7.5632370948286634e-10,1.3701404169619494e-17,1.9073071495906307e-10,3.981845207242909e-18,3.9810341817645378e-11,1.4035014199878507e-13,1.4036804502561905e-13,1.4211298224963392e-17,3.6916494754703672e-18,5.8735297885192285e-13,5.4092024380244111e-32,4.982406522995996e-32,4.9824282241561395e-32,4.3739805444013506e-18,2.6200462942189003e-11,5.3732661929955832e-20,8.3021296712573727e-20,1.3072140048607014e-12,6.1904425978669632e-13,7.9133580455041864e-23,1.7450071693089674e-19,7.0456984410963416e-30,1.1655678844007832e-24,3.8890458009663918e-24,2.7216117254905099e-24
5.170868394231799e-13,0.645903128361252,154.0,0.0,0.0,0.0,0.99996749089549497,1.0,18.999999997100009,4.64972550704117e-07,2.2977392915099943e-06,2.2964207421781736e-06,2.060873454983312e-09,3.4369728748145224e-13,1.4707921020453534e-05,4.0408887955304119e-06,1.6515891624637186e-07,8.5328794427325292e-06,8.1142608237524041e-10,1.4864852418422641e-17,2.0494050222438149e-10,4.2719463176780716e-18,4.3211624802292485e-11,1.5873601842237631e-13,1.5875665794503803e-13,1.6334537900726806e-17,4.3048914475725874e-18,6.3764081941954926e-13,7.2095475458161226e-32,6.6407356375903864e-32,6.6407657748614088e-32,4.9525565838764937e-18,2.7350536636496298e-11,5.8536839811082794e-20,8.9123580446046599e-20,1.4615590009672681e-12,6.9213538952123489e-13,9.3313427277280774e-23,1.9737339042455294e-19,8.6557257444915041e-30,1.3336482537512906e-24,4.5871702399203453e-24,3.2514054594719761e-24
5.378976482334596e-13,0.6459031283604248,154.0,0.0,0.0,0.0,0.99996619032368783,1.0,18.999999996874713,4.836856082422778e-07,2.3901878309634171e-06,2.3887532988468323e-06,2.2286323612948468e-09,3.5752693322816537e-13,1.4969351671247826e-05,4.3081018104977978e-06,1.6909357779975082e-07,9.0971361979815761e-06,8.6779787008531134e-10,1.6074894712052869e-17,2.195115934336556e-10,4.5687306510925691e-18,4.6751684903478495e-11,1.7865949467455463e-13,1.7868314664945056e-13,1.8663894859376079e-17,4.9879707136187619e-18,6.8999360026627535e-13,9.5006870263596207e-32,8.7511564935917958e-32,8.7511978072590751e-32,5.580447308136453e-18,2.8504749300028961e-11,6.3563763481716595e-20,9.5369339117571267e-20,1.6263527872468575e-12,7.7017453684141412e-13,1.0932292539713535e-22,2.2216107037386693e-19,1.0547820370468363e-29,1.5174193726587057e-24,5.375644552795453e-24,3.8558363902327764e-24
5.587084570437392e-13,0.6459031283595692,154.0,0.0,0.0,0.0,0.99996489012097423,1.0,18.999999996641744,5.023986390710093e-07,2.4826349108091062e-06,2.4810790257103865e-06,2.4028381089874904e-09,3.7135636061180492e-13,1.5216320406282909e-05,4.5798907800282519e-06,1.7288243290299967e-07,9.6710557728234504e-06,9.2538661592033197e-10,1.7331438564437259e-17,2.3443170826866032e-10,4.8719220331663906e-18,5.0430449928800683e-11,2.0018203329319995e-13,2.0020898802436413e-13,2.1209221184752241e-17,5.7453826655195104e-18,7.4441129363699614e-13,1.2389348525493356e-31,1.1411984315086906e-31,1.1412040275403282e-31,6.2597348010837328e-18,2.9663101268872897e-11,6.8815501647441078e-20,1.017527962506959e-19,1.8017803937052091e-12,8.5324931338820692e-13,1.2731394478640183e-22,2.4894056755748348e-19,1.2757602743170699e-29,1.7176099211764241e-24,6.2620120599991361e-24,4.5417181598426946e-24
5.795192658540189e-13,0.6459031283586857,154.0,0.0,0.0,0.0,0.99996359026969894,1.0,18.999999996401176,5.2111164319705572e-07,2.5750805814031732e-06,2.573397935642461e-06,2.5834779014608779e-09,3.8518557716592681e-13,1.5449627160922757e-05,4.856002565741134e-06,1.7653088421323055e-07,1.0254103633853793e-05,9.841420304977208e-10,1.8634391672721206e-17,2.4968902143687556e-10,5.1812557000474793e-18,5.4247847751447107e-11,2.2336506477619462e-13,2.2339562698101092e-13,2.39803682557909e-17,6.5816891159853917e-18,8.0089387288964663e-13,1.6000056751583178e-31,1.4737929553859495e-31,1.4738004516328166e-31,6.9925084733395768e-18,3.0825592879498539e-11,7.4294130115919346e-20,1.082684136321098e-19,1.9880165394375513e-12,9.4144244767665088e-13,1.4744454463163144e-22,2.7778867309235547e-19,1.532358944800596e-29,1.9349511898392202e-24,7.2541285002019545e-24,5.3161742089088961e-24
6.003300746642985e-13,0.6459031283577744,154.0,0.0,0.0,0.0,0.99996229075308574,1.0,18.999999996153058,5.3982462062683853e-07,2.6675248910207913e-06,2.6657100414881227e-06,2.7705389674649449e-09,3.9901459011276059e-13,1.5670027623844537e-05,5.1361980310563796e-06,1.800441341999736e-07,1.0845774814224308e-05,1.0440159021968679e-09,1.9983661916903657e-17,2.6527214581057382e-10,5.496477826897831e-18,5.8203806309358961e-11,2.482699876155782e-13,2.4830447648522402e-13,2.6987185788457107e-17,7.5015139783330407e-18,8.5944131244941664e-13,2.0477268505378183e-31,1.8862064939019016e-31,1.8862164325031965e-31,7.7808650394691332e-18,3.199222446871577e-11,8.000173179780705e-20,1.1491088182188838e-19,2.1852262029973715e-12,1.0348320552159684e-12,1.6987898825899926e-22,3.0878215847930834e-19,1.8287308893075984e-29,2.1701770703994476e-24,8.3601631260797209e-24,6.1866388815501765e-24
6.211408834745782e-13,0.6459031283568354,154.0,0.0,0.0,0.0,0.99996099155519047,1.0,18.999999995897461,5.5853757136647373e-07,2.7599678859422002e-06,2.7580153560640957e-06,2.9640085610494918e-09,4.128434063760799e-13,1.5878235684223951e-05,5.4202512667861758e-06,1.8342719256251588e-07,1.1445592278382583e-05,1.1049620113185668e-09,2.1379157359473446e-17,2.8117011619189893e-10,5.8173450759595624e-18,6.2298253604435815e-11,2.7495816833085331e-13,2.7499691758595208e-13,3.0239521094462563e-17,8.5095392165261995e-18,9.2005358776486012e-13,2.5987671388773248e-31,2.3937943357090916e-31,2.3938073862904602e-31,8.6269084952749262e-18,3.3162996373630596e-11,8.5940396707636771e-20,1.2167511113831134e-19,2.3935651611316134e-12,1.1334918936483821e-12,1.9478775804898619e-22,3.4199777564691186e-19,2.1693417238279699e-29,2.4240240470814825e-24,9.588599796645719e-24,7.1608585264430216e-24
6.419516922848578e-13,0.645903128355869,154.0,0.0,0.0,0.0,0.9999596926608606,1.0,18.999999995634433,5.7725049542178594e-07,2.852409610535146e-06,2.8503138921589593e-06,3.1638739615138559e-09,4.2667203259354856e-13,1.6074925743595353e-05,5.7079488595501042e-06,1.8668488337244426e-07,1.205310537723901e-05,1.1669360477904228e-09,2.2820786245046358e-17,2.9737237367941562e-10,6.1436241632898209e-18,6.6531117701780814e-11,3.034909415015377e-13,3.0353429944343026e-13,3.3747218497205648e-17,9.6105010477082654e-18,9.827306752658194e-13,3.2722652052464815e-31,3.0141871965887083e-31,3.0142041803140859e-31,9.5327500951580604e-18,3.4337908931603921e-11,9.2112221964675361e-20,1.2855622201938499e-19,2.613180497724716e-12,1.237491603779189e-12,2.2234757034083315e-22,3.7751225699373346e-19,2.5589814591568209e-29,2.6972311877486907e-24,1.0948238066187125e-23,8.2468925945593957e-24
6.627625010951375e-13,0.6459031283548755,154.0,0.0,0.0,0.0,0.99995839405569376,1.0,18.999999995364028,5.9596339279832376e-07,2.9448501073339257e-06,2.9426056625333406e-06,3.3701224733566981e-09,4.405004751285281e-13,1.6260734900034592e-05,5.9990892005935919e-06,1.8982185195180987e-07,1.2667888388650356e-05,1.2298955322684475e-09,2.4308457000002642e-17,3.1386875061332717e-10,6.4750914433759647e-18,7.0902326728984006e-11,3.3392960979903472e-13,3.3397793935702596e-13,3.7520118868526746e-17,1.0809186381142277e-17,1.0474725523230857e-12,4.0900939884455714e-31,3.7675347984362731e-31,3.7675567155577732e-31,1.0500508329546524e-17,3.5516962480211867e-11,9.8519311793755199e-20,1.355495362647656e-19,2.844211084635158e-12,1.3468969372954363e-12,2.5274139032672901e-22,4.1540231542904083e-19,3.0027761472021167e-29,2.9905401351294235e-24,1.2448194269817313e-23,9.4531147334613368e-24
6.835733099054171e-13,0.645903128353855,154.0,0.0,0.0,0.0,0.99995709572599867,1.0,18.999999995086313,6.1467626350137235e-07,3.0372894171151594e-06,3.0348906799201007e-06,3.582741426225892e-09,4.5432874008141776e-13,1.6436265011638888e-05,6.2934818328026392e-06,1.9284257149659507e-07,1.3289539138559541e-05,1.2937997404961585e-09,2.5842078232125798e-17,3.3064945607817378e-10,6.811532510900912e-18,7.5411808875441313e-11,3.6633544401787215e-13,3.6638912279277513e-13,4.1568059265325871e-17,1.2110429479016067e-17,1.1142791972097228e-12,5.0771432066455992e-31,4.6767661623999963e-31,4.676794223673592e-31,1.1532308902390187e-17,3.6700157357207828e-11,1.0516377752608065e-19,1.4265056925572663e-19,3.0867880359598795e-12,1.4617699719003514e-12,2.8615844693569984e-22,4.5574464441201788e-19,3.5061995539571618e-29,3.3046950983888875e-24,1.4097902605653392e-23,1.0788213877874938e-23
7.043841187156968e-13,0.6459031283528076,154.0,0.0,0.0,0.0,0.99995579765876097,1.0,18.999999994801325,6.3338910753596785e-07,3.1297275789704331e-06,3.1271689570245142e-06,3.8017181748685335e-09,4.6815683330053892e-13,1.6602084645829674e-05,6.590946833849706e-06,1.957513494547054e-07,1.3917677698430897e-05,1.3586096307896127e-09,2.7421558730242061e-17,3.4770506194282087e-10,7.1527418189658778e-18,8.005949239170768e-11,4.007696831063558e-13,4.008291034106245e-13,4.5900872648730197e-17,1.351910882560532e-17,1.1831505890639921e-12,6.2616205925642913e-31,5.7678671627870968e-31,5.7679028251466806e-31,1.2630284708721994e-17,3.7887493900486229e-11,1.1204773760001097e-19,1.4985502172380376e-19,3.3410351371631938e-12,1.5821693145438802e-12,3.2279424770716402e-22,4.9861591798955333e-19,4.0750848591262024e-29,3.6404428450383524e-24,1.5907116213627617e-23,1.2261195336560827e-23
7.251949275259764e-13,0.6459031283517336,154.0,0.0,0.0,0.0,0.99995449984160678,1.0,18.999999994509121,6.5210192490690787e-07,3.2221646303759391e-06,3.2194405065244369e-06,4.027040099081046e-09,4.8198476039253308e-13,1.6758730920754238e-05,6.8913142334847898e-06,1.9855233366752338e-07,1.4551945154787292e-05,1.4242877745200414e-09,2.9046807463860205e-17,3.65026489417963e-10,7.4985223130949049e-18,8.4845305588882267e-11,4.3729353419668388e-13,4.3735910309139413e-13,5.0528387667578042e-17,1.5040144191888662e-17,1.2540867078538076e-12,7.6753724479020545e-31,7.0701758855923461e-31,7.0702208925003486e-31,1.3796575812284935e-17,3.907897244804772e-11,1.1917331756182033e-19,1.5715877174238559e-19,3.6070692504518319e-12,1.7081502934036647e-12,3.6285059365412604e-22,5.4409279083266104e-19,4.7156363823841752e-29,3.9985326929633394e-24,1.7885908250942058e-23,1.3881381875708968e-23
7.460057363362561e-13,0.6459031283506331,154.0,0.0,0.0,0.0,0.99995320226277185,1.0,18.999999994209741,6.708147156187652e-07,3.3146006072592346e-06,3.3117053410704772e-06,4.2586946036593996e-09,4.9581252673234837e-13,1.690671124480505e-05,7.1944234630670022e-06,2.0124951828385202e-07,1.5192002446827086e-05,1.4907982894692818e-09,3.0717733582812633e-17,3.8260499611181633e-10,7.8486850803641633e-18,8.9769176838024091e-11,4.7596817263456506e-13,4.7604031196347385e-13,5.5460428489764176e-17,1.667849388332121e-17,1.3270875343426598e-12,9.3542241042855847e-31,8.6166963332449555e-31,8.6167527601640523e-31,1.5033329423224345e-17,4.0274593337965935e-11,1.265426500664365e-19,1.645578678019639e-19,3.8850006977210981e-12,1.8397651392439576e-12,4.0653559411598291e-22,5.9225189827158912e-19,5.4344413362455144e-29,4.3797165024217134e-24,2.0044672964176812e-23,1.5658414799017051e-23
7.668165451465357e-13,0.6459031283495066,154.0,0.0,0.0,0.0,0.99995190491106944,1.0,18.999999993903252,6.8952747967589711e-07,3.4070355440632445e-06,3.4039634732861496e-06,4.4966691183494402e-09,5.0964013747284169e-13,1.7046504959944402e-05,7.500122835536832e-06,2.0384674945475666e-07,1.5837529268320401e-05,1.5581067759382589e-09,3.2434246416897345e-17,4.0043216356537869e-10,8.2030490130254842e-18,9.4831034569596182e-11,5.1685474200837554e-13,5.1693388842926827e-13,6.0706814669788493e-17,1.8439152159237692e-17,1.4021530500569484e-12,1.1338340876805339e-30,1.0444431016122498e-30,1.0444501321580216e-30,1.6342699875845107e-17,4.1474356908355647e-11,1.3415787487815855e-19,1.7204852185613762e-19,4.1749336223242855e-12,1.977063156745472e-12,4.5406368160092192e-22,6.4316985632967001e-19,6.2384816055163083e-29,4.7847486680285085e-24,2.2394126758061966e-23,1.7602255024445905e-23
7.876273539568154e-13,0.6459031283483538,154.0,0.0,0.0,0.0,0.99995060777586164,1.0,18.999999993589675,7.0824021708245774e-07,3.4994694738076123e-06,3.4962149157680324e-06,4.7409510977973175e-09,5.2346759755393153e-13,1.7178564894160387e-05,7.808269054143667e-06,2.0634773081743311e-07,1.6488223030225746e-05,1.6261802554946609e-09,3.4196255475519889e-17,4.1849988524946656e-10,8.5614404860246981e-18,1.0003080727293711e-10,5.6001435417788585e-13,5.6010095919140009e-13,6.6277361045261798e-17,2.0327146813177539e-17,1.4792832372546638e-12,1.3672610095882126e-30,1.2594732971079945e-30,1.2594820053825781e-30,1.772684860643334e-17,4.2678263497342311e-11,1.4202113887135542e-19,1.7962710216128394e-19,4.4769663308377944e-12,2.1200908863614326e-12,5.0565562661789146e-22,6.9692326175596838e-19,7.1351455533069986e-29,5.2143861108034827e-24,2.4945309260922992e-23,1.9723184157585671e-23
8.08438162767095e-13,0.6459031283471751,154.0,0.0,0.0,0.0,0.99994931084703109,1.0,18.999999993269071,7.2695292784240615e-07,3.5919024281475262e-06,3.5884596810859148e-06,4.9915280215000249e-09,5.3729491171139126e-13,1.7303318828056746e-05,8.1187267483455165e-06,2.0875602877588691e-07,1.7143797880684152e-05,1.694987112251203e-09,3.6003670447336782e-17,4.3680035500648785e-10,8.9236930478431398e-18,1.0536842349575811e-10,6.0550808930258652e-13,6.0560261927868651e-13,7.2181877657117331e-17,2.2347536904152206e-17,1.5584780788953605e-12,1.6407044802540794e-30,1.5113677746658758e-30,1.5113785009442388e-30,1.9187944131142239e-17,4.3886313443032883e-11,1.5013459603114491e-19,1.8729012696764909e-19,4.7911916159232995e-12,2.2688922572213923e-12,5.6153855249812842e-22,7.5358869205677135e-19,8.1322398535847739e-29,5.6693882703028271e-24,2.7709584386809206e-23,2.2031805561620768e-23
8.292489715773747e-13,0.6459031283459706,154.0,0.0,0.0,0.0,0.99994801411495593,1.0,18.999999992941479,7.4566561195951648e-07,3.6843344374301071e-06,3.6806977817829402e-06,5.2483873937560374e-09,5.5112208448532387e-13,1.7421170880309348e-05,8.43136803538331e-06,2.1107507758592892e-07,1.780398377922834e-05,1.7644970365702822e-09,3.785640119989992e-17,4.5532605592052471e-10,9.2896471241135466e-18,1.1084381184366432e-10,6.5339699586963316e-13,6.5349993207189739e-13,7.8430169688650202e-17,2.4505410629482326e-17,1.6397375586113729e-12,1.9597209690982171e-30,1.8052455893570522e-30,1.8052587314099039e-30,2.0728162023941664e-17,4.5098507083487904e-11,1.5850040745405551e-19,1.9503425860033351e-19,5.1176970613287815e-12,2.4235087315762362e-12,6.2194595020622365e-22,8.1324270552597213e-19,9.238001350244573e-29,6.1505170967976033e-24,3.0698641394314522e-23,2.4539045423940517e-23
8.500597803876543e-13,0.6459031283447407,154.0,0.0,0.0,0.0,0.99994671757048303,1.0,18.999999992606934,7.6437826943738874e-07,3.776765530748463e-06,3.7729292303757466e-06,5.5115167436160639e-09,5.6494912022821843e-13,1.7532502816478616e-05,8.7460721061090346e-06,2.1330818425173928e-07,1.8468525622206997e-05,1.834680971094737e-09,3.9754357779300576e-17,4.7406974959985398e-10,9.659149733482414e-18,1.164569009796993e-10,7.0374209072143953e-13,7.0385392932930653e-13,8.5032037418894056e-17,2.6805883330375339e-17,1.7230616606802199e-12,2.3304669880957266e-30,2.1467786497794231e-30,2.1467946707456775e-30,2.2349684894631119e-17,4.6314844756694838e-11,1.6712074134867049e-19,2.0285629721874e-19,5.4565653300168183e-12,2.5839794412524367e-12,6.8711769314071919e-22,8.7596184127438952e-19,1.0461108942676432e-28,6.6585370434622922e-24,3.3924495942100111e-23,2.7256153819441556e-23
8.70870589197934e-13,0.645903128343485,154.0,0.0,0.0,0.0,0.99994542120490582,1.0,18.999999992265479,7.8309090027945437e-07,3.8691957359935151e-06,3.8651540393545939e-06,5.7809036248338915e-09,5.7877602311268748e-13,1.7637675285427512e-05,9.0627248337230657e-06,2.1545853324099511e-07,1.9137182416584567e-05,1.9055110590084223e-09,4.1697450409815152e-17,4.9302446585658984e-10,1.0032054215212034e-17,1.2220761962391089e-10,7.566043590829369e-13,7.567256112120459e-13,9.1997276186841997e-17,2.925409562194803e-17,1.8084503699981477e-12,2.7597463101224762e-30,2.5422352292522211e-30,2.5422546663501518e-30,2.4054702366915774e-17,4.7535326800542555e-11,1.7599777303625598e-19,2.1075317503458469e-19,5.8078744363555683e-12,2.7503413165585808e-12,7.5730005192421498e-22,9.4182261925807271e-19,1.1810695497806206e-28,7.1942150585713782e-24,3.7399491141128542e-23,3.0194705770533628e-23
8.916813980082136e-13,0.6459031283422042,154.0,0.0,0.0,0.0,0.99994412500994134,1.0,18.999999991917161,8.018035044889863e-07,3.9616250799036778e-06,3.957372221183505e-06,6.0565356158173486e-09,5.9260279713895212e-13,1.773702898735416e-05,9.3812184041518827e-06,2.175291910252924e-07,1.9809726499437577e-05,1.9769605944343652e-09,4.3685589493552026e-17,5.1218349276872325e-10,1.0408219968036374e-17,1.2809589655293781e-10,8.1204475458852258e-13,8.1217594630927244e-13,9.9335676364148338e-17,3.1855211639926175e-17,1.895903672054769e-12,3.2550595864345546e-30,2.9985256884266012e-30,2.9985491625688105e-30,2.5845411056545308e-17,4.8759953552796784e-11,1.8513368495137345e-19,2.187219511603355e-19,6.1716980032550818e-12,2.9226292080621926e-12,8.3274570918298448e-22,1.0109015403056232e-18,1.329635978858707e-28,7.7583205777211202e-24,4.1136298603618862e-23,3.3366602303841136e-23
9.124922068184931e-13,0.6459031283408981,154.0,0.0,0.0,0.0,0.99994282897770836,1.0,18.999999991562014,8.2051608206910668e-07,4.0540535881124958e-06,4.0495837883003801e-06,6.3384003195793507e-09,6.0642944614193618e-13,1.7830885777219893e-05,9.7014509668698694e-06,2.1952311045233307e-07,2.0485942800621022e-05,2.0490039748822238e-09,4.5718685610097489e-17,5.3154036711038794e-10,1.0787512199806105e-17,1.341216605996157e-10,8.7012419930871019e-13,8.7026587166315566e-13,1.0705702333466371e-16,3.4614417396753271e-17,1.9854215529087446e-12,3.8246564212082881e-30,3.5232504627548086e-30,3.5232786891354326e-30,2.7724014549515068e-17,4.9988725351076895e-11,1.9453066664247679e-19,2.2675980627370354e-19,6.5481055050812714e-12,3.1008760016310004e-12,9.1371377431608548e-22,1.0832750861445895e-18,1.4928178458919407e-28,8.3516255160855568e-24,4.5147919488731845e-23,3.6784071503600706e-23
