Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993)
2.45546882012864e-15,0.5059564595008266,154.0,0.0,0.0,0.0,0.99999999986410382,1.0,19.0,1.5509338234730124e-11,5.78594278631118e-11,5.7859382409171171e-11,2.6069944579116406e-16,4.4078729943411051e-17,4.6592107363742479e-12,3.886412712248511e-15,8.2367138301195523e-16,3.8025311014902999e-15,1.8851282653655467e-16,6.0277670447475516e-24,1.1867151978605391e-19,3.0585005929049418e-24,1.6786834813186608e-20,2.8501180983004206e-26,2.8501242564370757e-26,5.4971009677608475e-32,6.610351904553234e-33,8.430427034059464e-21,1.878169307197969e-59,1.8074098981841483e-59,1.8074098983048524e-59,2.8645299531059341e-28,1.7346122328750617e-17,1.6086444912337881e-29,9.6181461600353687e-29,2.2755193979136816e-26,2.325716013384213e-26,4.9652361632528695e-39,1.0087652428242611e-31,2.1141465139064689e-50,1.0302682830995756e-39,1.0324719473367756e-39,1.3841538241719572e-42,2.323379919653554e-49,1.0651866355621963e-55,1.2404915418244327e-57,1.2957555661663711e-47,1.8541439809888599e-64,6.522649768304049e-68,1.3858774008351872e-65,1.2073326087052846e-62,1.1813805503139025e-58
3.069338106694568e-15,0.5059564595008266,154.0,0.0,0.0,0.0,0.99999999983012966,1.0,19.0,1.9386685937566886e-11,7.2324280283239338e-11,7.232420463504359e-11,3.9828979133374034e-16,5.6346598739234824e-17,5.821834006723532e-12,5.9361753963558123e-15,1.0293525698618574e-15,5.8080531430545195e-15,2.8798223967326351e-16,9.4655497646592819e-24,1.81303354774646e-19,4.714135550312292e-24,2.564649563630273e-20,5.1885330586083565e-26,5.188546119203638e-26,1.1658227735800428e-31,1.4023664919742343e-32,1.2879796440101537e-20,6.9342418708791013e-59,6.6729965981852777e-59,6.6729965986695213e-59,5.2147875799124663e-28,2.1687351125509275e-17,2.4579921769924043e-29,1.7214948610225792e-28,4.141815896510479e-26,4.233181908469536e-26,1.053432223732506e-38,1.8364200329326736e-31,5.1330441804908016e-50,2.1854102917490057e-39,2.1902624600752144e-39,3.3601390327346675e-42,6.3601022461753682e-49,3.2486808287378554e-55,3.7833381564231724e-57,3.1456698653828255e-47,6.2379870782668329e-64,2.1944534349081519e-67,4.6442232461845805e-65,3.6823523180858241e-62,3.6030574009294426e-58
4.297076679826424e-15,0.5059564595008267,154.0,0.0,0.0,0.0,0.99999999976218146,1.0,19.0,2.7141381339003878e-11,1.012539183806745e-10,1.012537566494384e-10,7.6589592449772154e-16,8.0862859599659438e-17,8.144299765180418e-12,1.1408865497235686e-14,1.4404123917190228e-15,1.1162624532765714e-14,5.5367740751876407e-16,1.8835309412170248e-23,3.4863987542307784e-19,9.1631334542369614e-24,4.931726178275819e-20,1.3699246275630537e-25,1.3699294070992942e-25,4.2658632729805058e-31,5.1367258139719654e-32,2.4767400231583981e-20,8.5008253259243202e-58,8.180559560576481e-58,8.1805595615717384e-58,1.37686855230474e-27,3.0375786446179983e-17,4.728172478506793e-29,4.3475404056313228e-28,1.0930694373580559e-25,1.1171819010928433e-25,3.8594738130675704e-38,4.848692089553022e-31,2.6554872654265438e-49,8.0016671977185209e-39,8.0229801538211778e-39,1.7372564334858889e-41,4.7479408054238751e-48,3.5932433677643081e-54,4.1846085628929829e-56,1.6269791186158068e-46,1.0514912324249516e-62,3.699081630836392e-66,7.6307131574932987e-64,4.073611159847036e-61,3.9852073594931372e-57
6.752553826090136e-15,0.5059564595008265,154.0,0.0,0.0,0.0,0.99999999962628516,1.0,19.0,4.2650772125035377e-11,1.5911292937235976e-10,1.5911249319459134e-10,1.8685444872044735e-15,1.2987641173800827e-16,1.2778199759717688e-11,2.7801668818394461e-14,2.2613308080325571e-15,2.7201617065413661e-14,1.3502662231510254e-15,4.7489605474035806e-23,8.5057403694242505e-19,2.2580900708286106e-23,1.2031876700836812e-19,5.2972577338117863e-25,5.2972879608693592e-25,2.6971202836633547e-30,3.2558522885885556e-31,6.0424898042209533e-20,2.3765797326485528e-56,2.2870428958509161e-56,2.2870428963841167e-56,5.3242050898848105e-27,4.7776421650296472e-17,1.1543377333062046e-28,1.528817632883438e-27,4.2223616899293415e-25,4.3155044647812108e-25,2.4475883420178068e-37,1.8749089940263207e-30,2.8706932578734043e-48,5.0667605881790479e-38,5.0870372249970147e-38,1.8752111044319222e-40,9.0714556612179232e-47,1.256286951043736e-52,1.4630436762032927e-54,1.7584308799237882e-45,6.9123373639512702e-61,2.4317648250068114e-64,4.714642661002945e-62,1.4245951054172924e-59,1.3933285553963236e-55
9.208030972353848e-15,0.5059564595008266,154.0,0.0,0.0,0.0,0.9999999994903892,1.0,18.999999999999993,5.8160162888590966e-11,2.1697158669986389e-10,2.1697073934616968e-10,3.4615234501189958e-15,1.7888356394227253e-16,1.7397410375677572e-11,5.1448163672964932e-14,3.0806483521190681e-15,5.0337742532760809e-14,2.5004940264221283e-15,8.9374488847714229e-23,1.5757134242255665e-18,4.2025728422013136e-23,2.2289374625976374e-19,1.3146416439090272e-24,1.3146514727354158e-24,8.7685259898190527e-30,1.0602996013050465e-30,1.1193900511819461e-19,1.5874169080562847e-55,1.5276115168686244e-55,1.5276115172872637e-55,1.3213490288797772e-26,6.520877004037547e-17,2.1398236031100063e-28,3.5252846998595051e-27,1.047017360903729e-24,1.070113933888675e-24,7.9737102291956047e-37,4.6530466138121264e-30,1.1983562630531809e-47,1.6489326357254622e-37,1.6571323522541616e-37,7.8212070590724763e-40,4.726153024310981e-46,7.9730630046572881e-52,9.2852528457312771e-54,7.3399640084576706e-45,5.2219204816092407e-60,1.8370898476276034e-63,3.4874406750430801e-61,9.0423223484384642e-59,8.8428049727753815e-55
1.4118985264881273e-14,0.5059564595008265,154.0,0.0,0.0,0.0,0.9999999992185985,1.0,18.999999999999982,8.9178944348294692e-11,3.3268784263066018e-10,3.3268576095608203e-10,8.1179851563249787e-15,2.7689927919334669e-16,2.6592015412190641e-11,1.2037781853332479e-13,4.7144982854986294e-15,1.1777966798979112e-13,5.8595776834232801e-15,2.1282262612949807e-22,3.6953960018501916e-18,9.8957555136549677e-23,5.2273348282222025e-19,4.7747382467134879e-24,4.7747942311662988e-24,4.9919811417370495e-29,6.0646368283399338e-30,2.6252221735328473e-19,3.8994546810881387e-54,3.7525440943039558e-54,3.75254409606885e-54,4.7992654431209364e-26,1.0016857665034327e-16,5.0253564850290448e-28,1.0953197185348746e-26,3.795172725005437e-24,3.8788919156591345e-24,4.5653431416192522e-36,1.6899810362100927e-29,1.1029706894975561e-46,9.4140178038070317e-37,9.4871814210260538e-37,7.1787576003239016e-39,7.1131424909022437e-45,2.0055674388359719e-50,2.3356417563694344e-52,6.7551161211563859e-44,2.2347633349958803e-58,7.8623431859287384e-62,1.3512018357181399e-59,2.2758384592617409e-57,2.2243484968843591e-53
1.9029939557408696e-14,0.5059564595008266,154.0,0.0,0.0,0.0,0.99999999894680902,1.0,18.999999999999975,1.2019772571812185e-10,4.4840268897128305e-10,4.4839882168744099e-10,1.4735072799672512e-14,3.7491401497252257e-16,3.5728445104550637e-11,2.1803476086208924e-13,6.3419845716818946e-15,2.1332885126053046e-13,1.0628126159738325e-14,3.8917406756734882e-22,6.7076065543633974e-18,1.7991085544906156e-22,9.4882407950287261e-19,1.1496044901205868e-23,1.14962194265329e-23,1.5556315032732762e-28,1.8962162419233422e-29,4.7651158261741464e-19,2.4832525600311733e-53,2.3896969019323743e-53,2.3896969032546934e-53,1.1555439444956232e-25,1.3525519527170638e-16,9.1333549174970754e-28,2.3395224258915735e-26,9.1226855266965186e-24,9.3239263223785305e-24,1.428464665160509e-35,4.0689518177302472e-29,4.3846278464524246e-46,2.9395689098066843e-36,2.9683892169964937e-36,2.8488760691018131e-38,3.5060529262412245e-44,1.2009507632729085e-49,1.3986026883166443e-51,2.6852737565273874e-43,1.5927521183879131e-57,5.6037162071519137e-61,9.2680922880389329e-59,1.3631397047333123e-56,1.3319597178390575e-52
2.394089384993612e-14,0.5059564595008265,154.0,0.0,0.0,0.0,0.99999999867502087,1.0,18.999999999999961,1.5121650699807479e-10,5.6411612869086595e-10,5.6410992165543758e-10,2.3312671198341675e-14,4.7292766730885447e-16,4.4807054277158416e-11,3.4424377651582666e-13,7.9631311674659621e-15,3.3681385990214645e-13,1.6803170430131216e-14,6.1842570719281446e-22,1.0612307661856584e-17,2.8483502833811269e-22,1.5011592285197659e-18,2.2545626526618944e-23,2.2546042009413878e-23,3.7021668234790799e-28,4.5266078463116198e-29,7.5390477301461216e-19,1.0784197649006591e-52,1.0377906870544277e-52,1.0377906876975191e-52,2.2662758399290881e-25,1.7046862114244019e-16,1.4468183038858395e-27,4.129793707361515e-26,1.786354772822351e-23,1.8257606401545677e-23,3.4122769219220452e-35,7.9799125328736637e-29,1.2534815266233133e-45,7.0087220463753039e-36,7.0906897676277522e-36,8.1317088424774994e-38,1.1782994622570339e-43,4.6807526443532026e-49,5.4511109783339411e-51,7.6765516879428807e-43,7.1024335189930933e-57,2.4988788920550438e-60,3.9961614319348118e-58,5.3145517116694298e-56,5.1913687090656786e-52
2.8851848142463546e-14,0.5059564595008265,154.0,0.0,0.0,0.0,0.99999999840323406,1.0,18.999999999999943,1.8223528818815425e-10,6.7982816480976915e-10,6.7981906094423699e-10,3.3850696193018256e-14,5.7094013568191547e-16,5.3828204422447815e-11,4.9882635864157244e-13,9.5779624917637678e-15,4.8806003982983716e-13,2.4381690236995959e-14,9.0057527497797089e-22,1.5409476476849355e-17,4.1367859962906169e-22,2.179734650287603e-18,3.90199477436497e-23,3.9020790729576639e-23,7.5089856348223345e-28,9.2087293988011136e-29,1.0947005040091213e-18,3.6961041361946682e-52,3.5568547509347503e-52,3.5568547533681082e-52,3.9223790604382107e-25,2.0580885158243224e-16,2.1034347176862679e-27,6.4909882406979027e-26,3.0869832150295717e-23,3.1550801086531019e-23,6.9463163709443085e-35,1.3810970531231527e-28,2.9615939261457905e-45,1.4241279225785596e-35,1.443424274443347e-35,1.9183679657280395e-37,3.187055733007513e-43,1.435087008515726e-48,1.6712743059356804e-50,1.8137130662855277e-42,2.4431939978617088e-56,8.5962386214410948e-60,1.3317578443355746e-57,1.6300102220375205e-55,1.5916394794189113e-51
3.8673756727518393e-14,0.5059564595008263,154.0,0.0,0.0,0.0,0.99999999785966454,1.0,18.999999999999897,2.4427285029869332e-10,9.1124803734629467e-10,9.1123145774425754e-10,6.0807765969456271e-14,7.6696149667257964e-16,7.1699451370403538e-11,8.9245855290898983e-13,1.2788768988729652e-14,8.7319635249051649e-13,4.3738055730594776e-14,1.6235611796487173e-21,2.7681156278456597e-17,7.429347479611386e-22,3.9155937854669958e-18,9.2298319777123553e-23,9.2300885845322211e-23,2.2842553281943464e-27,2.8181265760130881e-28,1.9664965039384201e-18,2.7775533847971403e-51,2.6729100894243003e-51,2.6729100916759742e-51,9.2785799682053428e-25,2.7686971958224347e-16,3.7877387861912589e-27,1.295759894310816e-25,7.2802460720760128e-23,7.4408435827670922e-23,2.1285531350267318e-34,3.26689085389677e-28,1.1594053698752658e-44,4.3478739973024237e-35,4.4230086636362384e-35,7.4867866301442008e-37,1.5698746016246719e-42,8.8142821296092061e-48,1.0264949488291102e-49,7.1002152647648817e-42,1.8490112584504281e-55,6.506177508088134e-59,9.4381085379253211e-57,1.0021527518621969e-54,9.775838745866463e-51
4.849566531257324e-14,0.5059564595008261,154.0,0.0,0.0,0.0,0.99999999731610012,1.0,18.999999999999837,3.0631041204974055e-10,1.1426623305602663e-09,1.1426360126514643e-09,9.5605718196414725e-14,9.6297817931317771e-16,8.9345037552388103e-11,1.3975232067213053e-12,1.5974597525742664e-14,1.3673600445511161e-12,6.8673243162715703e-14,2.5581165645053836e-21,4.3522513636912111e-17,1.1672706188056124e-21,6.1563742909071315e-18,1.801036383191077e-22,1.80109719647823e-22,5.4101904129564406e-27,6.711377947737309e-28,3.0918928710952906e-18,1.2089664346009743e-50,1.1634190786390398e-50,1.1634190797456221e-50,1.810650309014657e-24,3.4843778493069882e-16,5.9698614241164738e-27,2.1788727195356634e-25,1.4164973787169987e-22,1.4477443731785882e-22,5.0752739186023699e-34,6.3747993094008384e-28,3.3171892910062588e-44,1.0331883962980274e-34,1.0546041249098435e-34,2.1363618067282524e-36,5.2805003438297634e-42,3.4352632277891124e-47,4.0006463679667468e-49,2.0314335069067322e-41,8.2235814156459575e-55,2.89380828377314e-58,4.0129058602406499e-56,3.908488123077528e-54,3.810022677079353e-50
5.831757389762809e-14,0.5059564595008259,154.0,0.0,0.0,0.0,0.99999999677254092,1.0,18.999999999999762,3.6834797344129658e-10,1.3740710695825908e-09,1.374032726246089e-09,1.3824397267082762e-13,1.1589900641158253e-15,1.0676792979631877e-10,2.0125552849482833e-12,1.9135650256308543e-14,1.9691177011840124e-12,9.9162121755866924e-14,3.7042257751809082e-21,6.2933415962804767e-17,1.6862579089514819e-21,8.90204840395589e-18,3.116684337979555e-22,3.116807997258992e-22,1.0994653254725281e-26,1.3712736506818758e-27,4.4708829973299489e-18,4.0905841803499494e-50,3.936472981675466e-50,3.9364729858383866e-50,3.1334969928158291e-24,4.2051303342027567e-16,8.6536080718156085e-27,3.2982461808390911e-25,2.4441365040928877e-22,2.4980525030407454e-22,1.0382184843911312e-33,1.1031638778908825e-27,7.9020632044191489e-44,2.1064819065489958e-34,2.1573316892735989e-34,5.0759526216468249e-36,1.4407780423802422e-41,1.0624686751604705e-46,1.2373328600934143e-48,4.8391657327713709e-41,2.8510360572856837e-54,1.0033085938016838e-57,1.3331849512570247e-55,1.2096680357597214e-53,1.1783766348224303e-49
6.813948248268294e-14,0.5059564595008258,154.0,0.0,0.0,0.0,0.99999999622898672,1.0,18.999999999999673,4.3038553447336162e-10,1.6054742791887838e-09,1.6054215990907225e-09,1.8872196682844785e-13,1.3549974239980285e-15,1.2397102475121339e-10,2.7361244071669889e-12,2.227212569102036e-14,2.6770698143057069e-12,1.3517991573019117e-13,5.0618736299540404e-21,8.5913738341471905e-17,2.2994743654032599e-21,1.2152589414809047e-17,4.9614424822682423e-22,4.9616689179765713e-22,2.0120189680816754e-26,2.5233792392611696e-27,6.103460770128629e-18,1.1768712659407223e-49,1.1325330974644997e-49,1.1325330988020667e-49,4.9884900987819549e-24,4.9309545181156523e-16,1.1842753339392894e-26,4.651463323241331e-25,3.8793142357149025e-22,3.9648892294565721e-22,1.9128472145197579e-33,1.7561370228744361e-27,1.6682572381382599e-43,3.867713419741586e-34,3.9747299805828067e-34,1.0687275928784507e-35,3.4423678459968424e-41,2.8526636328868751e-46,3.3221654821774482e-48,1.0216251362833774e-40,8.5268284108902692e-54,3.0008607719105846e-57,3.8175077261194585e-55,3.250385404292917e-53,3.1638728859872651e-49
8.778329965279263e-14,0.505956459500825,154.0,0.0,0.0,0.0,0.99999999514189364,1.0,18.999999999999464,5.5446065545901936e-10,2.0682642043194414e-09,2.0681758246799449e-09,3.1319502436648403e-13,1.7469979052371345e-15,1.5772863553302627e-10,4.5035343964886567e-12,2.8472093549646244e-14,4.4063332645539978e-12,2.2370808385403135e-13,8.4117272696930971e-21,1.4258217335515781e-16,3.8069899089864039e-21,2.0168170206992544e-17,1.0589356370134814e-21,1.0589971760253609e-21,5.46002416152001e-26,6.9387649889591161e-27,1.0129356292867546e-17,7.7354798134378562e-49,7.4440488473029258e-49,7.4440488604522665e-49,1.0648370243082193e-23,6.3978174826576818e-16,1.9751732881815119e-26,8.0552884909911589e-25,8.2275133335895485e-22,8.4090063436022689e-22,5.2755560619584172e-33,3.7482349046951425e-27,6.0226309513128234e-43,1.0578993550833715e-33,1.0962202857005638e-33,3.8290179343401955e-35,1.6480435050256327e-40,1.8732340470192892e-45,2.1815435821353767e-47,3.688207298638772e-40,7.9225682140695106e-53,2.7887817733546853e-56,2.9757965927724141e-54,2.1394660362932995e-52,2.0776023218709051e-48
1.0408087810355669e-13,0.5059564595008245,154.0,0.0,0.0,0.0,0.99999999423999686,1.0,18.999999999999247,6.5740011875688841e-10,2.4522033016780485e-09,2.4520780834786156e-09,4.4026101567420928e-13,2.0722088072570975e-15,1.8509233848166962e-10,6.2876106843851626e-12,3.3542960986625607e-14,6.151903299811694e-12,3.1373350831806429e-13,1.1833042383490404e-20,2.0043296201836846e-16,5.3402391203542779e-21,2.8350861638600277e-17,1.7640523957120255e-21,1.7641725531645321e-21,1.0648605768480846e-25,1.36713844032898e-26,1.4239288987778174e-17,2.4964677154274766e-48,2.4024143760205773e-48,2.402414380957601e-48,1.7740576756504087e-23,7.6302030925350631e-16,2.7879842102342063e-26,1.1580521828902688e-24,1.363524251317801e-21,1.3936025782513902e-21,1.0418354786398662e-32,6.2441626213892112e-27,1.4077049184740653e-42,2.075799607175171e-33,2.1648684136066354e-33,8.9017486871774718e-35,4.5182635913007859e-40,6.0088598249552089e-45,6.9978486123526091e-47,8.6206960002137138e-40,2.9404502721392086e-52,1.0351618215130118e-55,1.0232607418107083e-53,6.8720260986547863e-52,6.6644371931068463e-48
1.2037845655432073e-13,0.5059564595008237,154.0,0.0,0.0,0.0,0.99999999333811329,1.0,18.999999999998995,7.6033958106497237e-10,2.8361274786408597e-09,2.8359587613052836e-09,5.8890519763342245e-13,2.3974071233844316e-15,2.1188549021204147e-10,8.3534281290583335e-12,3.8548567765425927e-14,8.1731335882689363e-12,4.1867795009528553e-13,1.5836598924001586e-20,2.6810991950340476e-16,7.1277527699724017e-21,3.7923272872327523e-17,2.7285361630302683e-21,2.7287485874488913e-21,1.8803919065902541e-25,2.4385209338254978e-26,1.9047350400947299e-17,6.8241241472981202e-48,6.5670283357703632e-48,6.5670283512767852e-48,2.7442789947322146e-23,8.8765509923012905e-16,3.7446416507598001e-26,1.5737653663978719e-24,2.0982148696195767e-21,2.1444998699189386e-21,1.8625426647550679e-32,9.6582361746532275e-27,2.9047083256250887e-42,3.6874994588323076e-33,3.8702749062182527e-33,1.8269589453306465e-34,1.0690512696093635e-39,1.6353262867818386e-44,1.9044850256218575e-46,1.7788349039105896e-39,9.1840480879992001e-52,3.2334624632602785e-55,2.9513994246785054e-53,1.8725586796001268e-51,1.8137479789806829e-47
1.366760350050848e-13,0.5059564595008228,154.0,0.0,0.0,0.0,0.9999999924362426,1.0,18.9999999999987,8.6327904238327237e-10,3.2200368422480018e-09,3.2198178606665026e-09,7.5912506381071624e-13,2.7225928337605309e-15,2.3811999632749758e-10,1.0695107681352224e-11,4.3489753935276291e-14,1.0464271970091094e-11,5.3843436911904085e-13,2.0422329261431836e-20,3.4561250362620012e-16,9.1677065766669499e-21,4.8885284705162789e-17,3.9929426199642552e-21,3.9932913444796792e-21,3.0834424944660214e-25,4.038023506614747e-26,2.4553513706374887e-17,1.6368049001353031e-47,1.5751390344591824e-47,1.5751390386152635e-47,4.0163682914860823e-23,1.0136860593579808e-15,4.8468223272402777e-26,2.052232384817194e-24,3.054923793050724e-21,3.1223129765470712e-21,3.0911890910708773e-32,1.4134044443291655e-26,5.4551975547088908e-42,6.0819459302928214e-33,6.4233917123773765e-33,3.4132904748002865e-34,2.2550944022271819e-39,3.8805789748590858e-44,4.5192909622091745e-46,3.3407675777658136e-39,2.4420140554056374e-51,8.5985770878242033e-55,7.3252162674606509e-53,4.4493247531250931e-51,4.3039785366522753e-47
1.5297361345584887e-13,0.5059564595008219,154.0,0.0,0.0,0.0,0.99999999153438479,1.0,18.999999999998373,9.6621850271178998e-10,3.6039314987457655e-09,3.6036553840687274e-09,9.5091810787116098e-13,3.0477660718723954e-15,2.6380750292610232e-10,1.3306898437179995e-11,4.8367348290721476e-14,1.3019691664718313e-11,6.7289651900308385e-13,2.5590165767295532e-20,4.329401772272087e-16,1.1458289785939285e-20,6.1236777947157507e-17,5.5978272621294856e-21,5.5983679859919585e-21,4.7757558273439069e-25,6.3148231288225208e-26,3.0757752280262232e-17,3.5575009279353003e-47,3.4234737792427685e-47,3.423473789187282e-47,5.6312088632404759e-23,1.1411131310055085e-15,6.0962041252872972e-26,2.5929834025840446e-24,4.261139007977567e-21,4.3551362299835601e-21,4.8449208503372343e-32,1.981518196119656e-26,9.5371873333505335e-42,9.4738130931298817e-33,1.0067665394773587e-32,5.9368809210754052e-34,4.365371384694085e-39,8.3292490386246348e-44,9.7001899385191092e-46,5.8406192092168901e-39,5.7887525214497627e-51,2.0384934155399644e-54,1.6310066236436283e-52,9.562610698203368e-51,9.2380526728210215e-47
1.6927119190661294e-13,0.505956459500821,154.0,0.0,0.0,0.0,0.9999999906325393,1.0,18.99999999999801,1.0691579620505266e-09,3.9878115536457326e-09,3.9874713340183495e-09,1.1642818235405693e-12,3.3729269826820252e-15,2.8895941450438495e-10,1.6183168796555274e-11,5.3182169126731092e-14,1.5833882620714219e-11,8.2195888805771868e-13,3.1340040814648602e-20,5.3009240805149627e-16,1.3997704164705652e-20,7.4977633427949071e-17,7.5837544958604492e-21,7.5845557478775248e-21,7.0688826305919715e-25,9.4363681456107539e-26,3.7660039702882822e-17,7.1551373466031226e-47,6.8855710614810984e-47,6.885571083290267e-47,7.6297084729680938e-23,1.2699362557588262e-15,7.4944664306891928e-26,3.195560634307142e-24,5.7437781843470309e-21,5.8704810620643265e-21,7.2559608691106169e-32,2.684528067063974e-26,1.5756989908987975e-41,1.4101747868298541e-32,1.507787919331343e-32,9.7590792087094971e-34,7.9003694111487686e-39,1.6538776744649866e-43,1.9260980023107779e-45,9.6497196493984337e-39,1.2564670371811393e-50,4.4250948336737109e-54,3.340069572658118e-52,1.9013217903419716e-50,1.8343363512073383e-46
2.0186634880814105e-13,0.5059564595008185,154.0,0.0,0.0,0.0,0.99999998882888441,1.0,18.999999999997176,1.2750368777586608e-09,4.7555282772395554e-09,4.7550385235854265e-09,1.6557112445485231e-12,4.0232120403921867e-15,3.3770097923599143e-10,2.2707160840391185e-11,6.2626715081693816e-14,2.2217065393900339e-11,1.1634656963365144e-12,4.4585636027542729e-20,7.5386843390289963e-16,1.9815892457135078e-20,1.0662695444893553e-16,1.2860994769485704e-20,1.2862578899475496e-20,1.3944670784209273e-24,1.8966276488671247e-25,5.3558656281643272e-17,2.424271019188758e-46,2.3329378667635423e-46,2.3329378754015188e-46,1.2941387280679059e-22,1.5317704317953989e-15,1.0744355312357549e-25,4.5844321665629797e-24,9.6434227006739776e-21,9.8561479428326914e-21,1.4648381433819468e-31,4.552691661946323e-26,3.7736330580994444e-41,2.8125575723638969e-32,3.0439769571564553e-32,2.3138106326541657e-33,2.2163425703237077e-38,5.4643883420608016e-43,6.3638183999187444e-45,2.3110369719190499e-38,4.8671800294928757e-50,1.7145548871994466e-53,1.1601441633275351e-51,6.2996154475896239e-50,6.0606495266071826e-46
2.3446150570966916e-13,0.5059564595008156,154.0,0.0,0.0,0.0,0.99999998702527604,1.0,18.999999999996195,1.480915789507686e-09,5.5231878424183152e-09,5.5225194494174025e-09,2.2333932781180007e-12,4.6734488143422514e-15,3.8443130827039422e-10,3.0224311516193596e-11,7.1829733091868456e-14,2.9571971160582377e-11,1.5621254045936864e-12,6.0158573927340545e-20,1.0169364154278381e-15,2.6608136191844801e-20,1.4383229461912688e-16,2.0149179640908289e-20,2.015200024273257e-20,2.4774145353739871e-24,3.4318702267545965e-25,7.2249155820445227e-17,6.8261284311454156e-46,6.5689577663702424e-46,6.5689577940422629e-46,2.0278969845359476e-22,1.7991881239548988e-15,1.4609946193133236e-25,6.2153558776997394e-24,1.4958296365810655e-20,1.5288262186742506e-20,2.6622358476407214e-31,7.1328119900868889e-26,7.9326234078138625e-41,5.0506175965223329e-32,5.532284851862144e-32,4.8160623905017055e-33,5.3223782418928024e-38,1.505543071591714e-42,1.7533579000384088e-44,4.8581373474988954e-38,1.528826769325035e-49,5.386723809234509e-53,3.3186941980967607e-51,1.7402743544593642e-49,1.6698318055187657e-45
2.670566626111973e-13,0.5059564595008125,154.0,0.0,0.0,0.0,0.99999998522171252,1.0,18.999999999995079,1.686794697297611e-09,6.2907910661643874e-09,6.2899141315596538e-09,2.897307879819886e-12,5.3236373370891738e-15,4.292332507374105e-10,3.869370949068785e-11,8.0797394112001899e-14,3.7858571589341237e-11,2.0171210307121898e-12,7.8058313663766607e-20,1.3192922641450503e-15,3.4360511563085435e-20,1.8659270110707351e-16,2.9772775777377511e-20,2.9777425370812749e-20,4.0748381809761464e-24,5.7475480643604121e-25,9.3731333843457291e-17,1.6803926414985683e-45,1.6170848093096312e-45,1.6170848169334426e-45,2.9970225050086179e-22,2.0721888719588868e-15,1.9104712867275873e-25,8.0848977958519665e-24,2.1883941546166225e-20,2.2366679407132389e-20,4.4782327818325882e-31,1.0539796975461718e-25,1.5155633530054225e-40,8.3949154066541945e-32,9.3061693039918492e-32,9.1116175188437953e-33,1.1412166114529e-37,3.6387536687671206e-42,4.2377095822812823e-44,9.2818111922133661e-38,4.1395616933163811e-49,1.4588454905451338e-52,8.2625328799954723e-51,4.2169140135306401e-49,4.0358413934814648e-45
2.9965181951272543e-13,0.5059564595008088,154.0,0.0,0.0,0.0,0.99999998341819174,1.0,18.999999999993818,1.8926736011284445e-09,7.0583387537764963e-09,7.0572225900522802e-09,3.6474350104958581e-12,5.973779860228394e-15,4.721862646412556e-10,4.8076117986143476e-11,8.9535711968450176e-14,4.7038476761856065e-11,2.5276472739971635e-12,9.8284314508840956e-20,1.6609319628485091e-15,4.3059293851291488e-20,2.3490722140170201e-16,4.2056154959225758e-20,4.2063377719198942e-20,6.3158975568559715e-24,9.0686170661333759e-25,1.1800498877658995e-16,3.7400573497324652e-45,3.5991529271315232e-45,3.5991529459517329e-45,4.2343064644067509e-22,2.3507722184922022e-15,2.4242142785945172e-25,1.0189646285374311e-23,3.0607894980616626e-20,3.1283072952627276e-20,7.0970585969407125e-31,1.4888528603519555e-25,2.6905264073810058e-40,1.3146633349943682e-31,1.4748538782987152e-31,1.6017715420238492e-32,2.2447772181143647e-37,7.9753788093175639e-42,9.2881884010601389e-44,1.6477890336875819e-37,1.0062039593286751e-48,3.5467635908294846e-52,1.856062272937186e-50,9.2667311928917146e-49,8.8457502280246884e-45
