Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951)
2.7389544446772587e-12,0.5524701563345817,154.0,0.0,0.0,0.0,0.99999728028224288,1.0,18.999999994440191,1.954274810398175e-07,8.7394052053348468e-07,8.7104520737563909e-07,4.2234311224888696e-09,3.1750744927889785e-13,1.5603814843857023e-07,2.554318268467735e-07,2.8022558196390325e-10,3.6198575283770227e-07,1.3337509126984898e-09,5.7626734700642739e-17,6.1460194638872831e-12,1.2320410894912904e-17,4.4561285240155204e-12,2.4204453739807e-14,2.4213903276423276e-14,6.8023615994779529e-18,2.6471587036993189e-18,4.1713598957927436e-13,1.0389895548734221e-32,9.7864105984951888e-33,9.7864206397600654e-33,1.5452044457049064e-17,2.3043089988992655e-12,6.8693924098740208e-21,2.8700107277661336e-20,2.9968446156083318e-14,2.1146531202312322e-14,1.6313097791437326e-23,5.4175980536580075e-20,6.3447030307772722e-31,3.5954027937177762e-25,1.8167827993995194e-24,1.4568637019951924e-24,3.6080060166875191e-28
2.806997492095377e-12,0.5524701563337672,154.0,0.0,0.0,0.0,0.99999721279552822,1.0,18.999999994182037,2.0028241047099259e-07,8.9563685217094079e-07,8.9257877696428298e-07,4.43372048306907e-09,3.2539013807847427e-13,1.561617112375825e-07,2.633000974527333e-07,2.8110766122110293e-10,3.7313629211532471e-07,1.3815318648423677e-09,6.0496073741595218e-17,6.4481054830789441e-12,1.2761785870445112e-17,4.6792791896563942e-12,2.6049287679707332e-14,2.605951986974334e-14,7.347606660471794e-18,2.8845653680582692e-18,4.3811226768625622e-13,1.233349599461052e-32,1.1617130834524358e-32,1.1617143050671354e-32,1.6649986608499622e-17,2.3827835233678576e-12,7.2797833141708759e-21,2.973486769131582e-20,3.1750900732611916e-14,2.2404266333113279e-14,1.8007470519942831e-23,5.8309062949885297e-20,7.1768375194833951e-31,3.8894603157369211e-25,2.0058686097042388e-24,1.6164924436312259e-24,4.1060133233838832e-28
2.8750405395134955e-12,0.552470156332936,154.0,0.0,0.0,0.0,0.99999714530916139,1.0,18.999999993918642,2.0513733900285382e-07,9.1733294766749803e-07,9.1410733486925135e-07,4.6490125844486222e-09,3.3327274107296421e-13,1.5627083790064963e-07,2.7117422466811686e-07,2.8192148410508601e-10,3.8429513128400886e-07,1.4295455087071888e-09,6.3433674704951323e-17,6.7572866919581326e-12,1.3205310355471192e-17,4.9078321503893393e-12,2.7985345232352493e-14,2.7996402775554669e-14,7.9212528094505784e-18,3.1362705615853626e-18,4.5960293938062174e-13,1.4580568598685791e-32,1.3733700613190973e-32,1.3733715405571163e-32,1.7909155169797881e-17,2.4622866976695137e-12,7.7052500601579151e-21,3.0774997173426399e-20,3.3587391841936068e-14,2.3700129647612405e-14,1.9831138681345488e-23,6.2646912238569459e-20,8.0942836316592905e-31,4.1993927715425547e-25,2.2094301133304486e-24,1.7890039118168688e-24,4.6578590355573468e-28
2.943083586931614e-12,0.5524701563320881,154.0,0.0,0.0,0.0,0.99999707782310499,1.0,18.999999993650029,2.0999226663540285e-07,9.3902882154329633e-07,9.3563088847044116e-07,4.8693000480523132e-09,3.4115526354108296e-13,1.5636721484415795e-07,2.7905352425297182e-07,2.826723322158185e-10,3.9546130067206948e-07,1.4777773241661767e-09,6.6439436910754027e-17,7.0735596210758642e-12,1.3650850219089458e-17,5.1417839416802693e-12,3.0014807589645496e-14,3.0026734348713572e-14,8.5240169958253755e-18,3.4027202816478343e-18,4.8160800043214609e-13,1.7169575866161161e-32,1.6172349351292476e-32,1.6172367183101338e-32,1.9231157015794207e-17,2.5428184892065473e-12,8.1460547598047845e-21,3.1820184599889809e-20,3.547795380487393e-14,2.5034145298446143e-14,2.1790591953840026e-23,6.7194454176660742e-20,9.1034691714461735e-31,4.5256401617912671e-25,2.4281982616469853e-24,1.9750846257277007e-24,5.2678318428345861e-28
3.0111266343497323e-12,0.5524701563312239,154.0,0.0,0.0,0.0,0.99999701033732513,1.0,18.999999993376232,2.1484719336864132e-07,9.6072448741253148e-07,9.5714944513686614e-07,5.0945755061847349e-09,3.4903771042906745e-13,1.5645233155940453e-07,2.8693739186695713e-07,2.833650785327226e-10,4.0663394383767651e-07,1.5262136970354e-09,6.9513259827500278e-17,7.3969210681470063e-12,1.4098279699122034e-17,5.381131102298623e-12,3.2139854544165602e-14,3.2152695544732772e-14,9.1566157086807715e-18,3.6843609659967593e-18,5.04127446943218e-13,2.0142778683526067e-32,1.8972884380846657e-32,1.8972905784862369e-32,2.061760462591324e-17,2.6243788657544447e-12,8.6024610886464844e-21,3.2870138163022709e-20,3.7422616515085165e-14,2.6406334314232892e-14,2.3892485854737665e-23,7.1956612860539484e-20,1.0211140574331813e-30,4.8686440440528982e-25,2.6629229744432703e-24,2.175439894643458e-24,5.9404461225203943e-28
3.0791696817678507e-12,0.5524701563303436,154.0,0.0,0.0,0.0,0.99999694285179219,1.0,18.999999993097259,2.1970211920257047e-07,9.8241995803990127e-07,9.7866301222667313e-07,5.3248316020143169e-09,3.5692008637498934e-13,1.5652750355128296e-07,2.948252937622914e-07,2.8400421897800489e-10,4.1781230437935297e-07,1.5748418626280965e-09,7.2655043071923009e-17,7.7273680774818493e-12,1.4547480880693132e-17,5.6258701743109802e-12,3.4362664490559665e-14,3.4376465921105509e-14,9.8197649772392853e-18,3.9816394249507984e-18,5.2716127532834332e-13,2.3546509921645461e-32,2.2178948679355931e-32,2.217897426643221e-32,2.2070116070412254e-17,2.7069677954410333e-12,9.0747342854628991e-21,3.3924584309222677e-20,3.9421405954793124e-14,2.7816714963492729e-14,2.6143642220692889e-23,7.6938310712609458e-20,1.1424370943746636e-30,5.2288475289970619e-25,2.9143732059625321e-24,2.39079388375211e-24,6.6804480411789502e-28
3.147212729185969e-12,0.5524701563294467,154.0,0.0,0.0,0.0,0.99999687536647908,1.0,18.999999992813134,2.2455704413719169e-07,1.0041152453935537e-06,1.0001715970871571e-06,5.5600609895572545e-09,3.6480239572755296e-13,1.5659389260288498e-07,3.0271675856167278e-07,2.8459390154993924e-10,4.2899571428404123e-07,1.6236498528049035e-09,7.5864686408771861e-17,8.0648979209969145e-12,1.4998343207101099e-17,5.8759977030749105e-12,3.6685414426941006e-14,3.6700223638643293e-14,1.0514180371327699e-17,4.2950027799058214e-18,5.5070948229491923e-13,2.7431460859196857e-32,2.5838290677386419e-32,2.5838321145753763e-32,2.3590314996602595e-17,2.7905852467269451e-12,9.5631411519379027e-21,3.498326657016461e-20,4.1474344650386584e-14,2.9265303076142948e-14,2.855104968572184e-23,8.2144468484795329e-20,1.2750568110112719e-30,5.6066952765697144e-25,3.1833370105857197e-24,2.6218896796034938e-24,7.4928216775082359e-28
3.2152557766040875e-12,0.5524701563285338,154.0,0.0,0.0,0.0,0.9999968078813628,1.0,18.999999992523865,2.2941196817250602e-07,1.0258103606948138e-06,1.02167520705478e-06,5.8002563336614521e-09,3.7268464256405346e-13,1.5665252474569333e-07,3.1061136996712352e-07,2.8513795325722382e-10,4.4018358359443141e-07,1.6726264462492394e-09,7.9142089750594151e-17,8.4095080806551748e-12,1.5450763020482976e-17,6.1315102372330458e-12,3.9110279956281149e-14,3.9126145462812298e-14,1.1240577001840489e-17,4.6248984074482162e-18,5.7477206482517942e-13,3.1852980677821785e-32,3.0003046380306542e-32,3.0003082525738163e-32,2.5179830615094585e-17,2.8752311883872562e-12,1.0067950052315732e-20,3.6045944458035696e-20,4.3581452076437106e-14,3.0752112328593175e-14,3.1121864158936588e-23,8.7580005261862905e-20,1.4197482716513765e-30,6.0026334921764977e-25,3.4706216083870669e-24,2.8694893554315029e-24,8.3827951694176105e-28
3.283298824022206e-12,0.552470156327605,154.0,0.0,0.0,0.0,0.99999674039642206,1.0,18.99999999222948,2.342668913085144e-07,1.0475053144648224e-06,1.0431738494551827e-06,6.045410309990559e-09,3.8056683070738249e-13,1.5670430615589911e-07,3.1850876031028078e-07,2.8563990498472647e-10,4.513753912687461e-07,1.7217611218275324e-09,8.2487153157517061e-17,8.7611962322511724e-12,1.5904643130975744e-17,6.3924043287074019e-12,4.1639435287786196e-14,4.1656406765059469e-14,1.1999669521197717e-17,4.9717738886514855e-18,5.9934902015925647e-13,3.6871389232511885e-32,3.4730033995968284e-32,3.4730076722869469e-32,2.684029768610504e-17,2.9609055894942759e-12,1.0589430913063912e-20,3.7112392495458321e-20,4.5742745013090238e-14,3.2277154495938673e-14,3.3863409302696102e-23,9.3249838464560489e-20,1.577321632872713e-30,6.41710992288372e-25,3.7770534506351872e-24,3.1343740364178003e-24,9.355846883489308e-28
3.3513418714403244e-12,0.5524701563266596,154.0,0.0,0.0,0.0,0.99999667291163841,1.0,18.99999999193,2.3912181354521785e-07,1.0692001165682328e-06,1.0646675316032056e-06,6.2955156050080459e-09,3.8844896374189434e-13,1.5675003716560995e-07,3.2640860486754416e-07,2.861030144127283e-10,4.6257067712444276e-07,1.7710440148931236e-09,8.5899776837030169e-17,9.1199602304618869e-12,1.6359892413069836e-17,6.6586765326938804e-12,4.4275053238262495e-14,4.4293181524132661e-14,1.2792172123799013e-17,5.3360769631815814e-18,6.2444034577931538e-13,4.2552303358056387e-32,4.0081061314098945e-32,4.0081111647580932e-32,2.8573356505813368e-17,3.047608419401407e-12,1.1127855222538046e-20,3.8182399280721201e-20,4.7958237861074413e-14,3.3840439674246421e-14,3.6783177010506996e-23,9.9158883852593883e-20,1.7486229566596548e-30,6.85057385363301e-25,4.1034782851608846e-24,3.4173439648188705e-24,1.0417711604577147e-27
3.4193849188584428e-12,0.5524701563256984,154.0,0.0,0.0,0.0,0.9999966054269952,1.0,18.999999991625433,2.4397673488261707e-07,1.0908947762541555e-06,1.0861562608029023e-06,6.55056491596129e-09,3.9633104502828206e-13,1.5679042461229528e-07,3.3431061684946016e-07,2.8653028714530328e-10,4.7376903473741315e-07,1.8204658763399405e-09,8.9379861143768549e-17,9.4857980950623589e-12,1.6816425427364053e-17,6.9303234076569652e-12,4.7019305233477954e-14,4.7038642327401035e-14,1.3618798546475717e-17,5.7182554877543604e-18,6.5004603939468463e-13,4.8966977019823381e-32,4.6123246127864301e-32,4.6123305226866643e-32,3.0380652892740663e-17,3.1353396477280201e-12,1.1683496030641939e-20,3.925576659880201e-20,5.0227942919349072e-14,3.5441976476477871e-14,3.9888827884044083e-23,1.0531205552745302e-19,1.9345350256596533e-30,7.3034761034624159e-25,4.4507612215221169e-24,3.7192185648875758e-24,1.1574386745465629e-27
3.487427966276561e-12,0.5524701563247211,154.0,0.0,0.0,0.0,0.99999653794247745,1.0,18.9999999913158,2.4883165532071299e-07,1.1125893021945604e-06,1.1076400443475541e-06,6.8105509508656707e-09,4.0421307771753308e-13,1.5682609274985137e-07,3.4221454297370959e-07,2.8692449620808135e-10,4.849701051682346e-07,1.8700180342037396e-09,9.2927306579295667e-17,9.8587079982020108e-12,1.7274162065853736e-17,7.2073415153245333e-12,4.9874361309520472e-14,4.9894960372176093e-14,1.4480262068941619e-17,6.1187573984797915e-18,6.7616609892790971e-13,5.6192655607656359e-32,5.2929349979124828e-32,5.2929419150653011e-32,3.2263838174147722e-17,3.2240992443452721e-12,1.2256627948482948e-20,4.033230860279591e-20,5.2551870630414228e-14,3.7081772205591592e-14,4.3188191709362351e-23,1.1171426593510136e-19,2.1359781607011435e-30,7.7762690217328366e-25,4.8197867959769254e-24,4.0408365076000272e-24,1.2832138577625613e-27
3.5554710136946796e-12,0.552470156323728,154.0,0.0,0.0,0.0,0.99999647045807205,1.0,18.999999991001111,2.5368657485950625e-07,1.1342837025202926e-06,1.1291188895196898e-06,7.0754664284886763e-09,4.1209506476401485e-13,1.5685759289975169e-07,3.501201595492878e-07,2.8728820004800976e-10,4.9617357141286108e-07,1.9196923576444193e-09,9.6542013791886277e-17,1.0238688252655717e-11,1.7733027219214348e-17,7.489727420682828e-12,5.2842390114150556e-14,5.2864305467030795e-14,1.5377275514241483e-17,6.5380306767103432e-18,7.0280052250167392e-13,6.4312944643196972e-32,6.0578125482090611e-32,6.0578206196638056e-32,3.4224569172463372e-17,3.3138871793627906e-12,1.2847527148025926e-20,4.1411851044360128e-20,5.4930029797293765e-14,3.8759833007657727e-14,4.6689267932647657e-23,1.1837042586853409e-19,2.3539110406368674e-30,8.2694064843628888e-25,5.2114590363041386e-24,4.3830557752272405e-24,1.4197508483480267e-27
3.623514061112798e-12,0.552470156322719,154.0,0.0,0.0,0.0,0.99999640297376724,1.0,18.999999990681385,2.5854149349899738e-07,1.1559779848548436e-06,1.1505928035910972e-06,7.3453040783340544e-09,4.1997700893774653e-13,1.5688541197854548e-07,3.5802726901659092e-07,2.8762375914254999e-10,5.0737915349940023e-07,1.9694812231733553e-09,1.002238835763107e-16,1.0625737300979772e-11,1.8192950464823643e-17,7.777477691971515e-12,5.5925558908147509e-14,5.5948846033115046e-14,1.6310551249197155e-17,6.9765233180894748e-18,7.2994930842653205e-13,7.3418193163083469e-32,6.9154677472677926e-32,6.9154771380904751e-32,3.6264508191749298e-17,3.4047034231161937e-12,1.3456471361747386e-20,4.249423054735844e-20,5.7362427775256153e-14,4.0476164007145771e-14,5.040022613561674e-23,1.2528544447021085e-19,2.5893315244652218e-30,8.7833438900740272e-25,5.6267015264835569e-24,4.7467537257631436e-24,1.5677319229778507e-27
3.691557108530917e-12,0.552470156321694,154.0,0.0,0.0,0.0,0.99999633548955247,1.0,18.999999990356635,2.6339641123918701e-07,1.1776721563460129e-06,1.1720617938228438e-06,7.6200566406259844e-09,4.2785891283590266e-13,1.5690998002305282e-07,3.6593569689417283e-07,2.8793335131909333e-10,5.1858660416120678e-07,2.0193774829947491e-09,1.0397281687361823e-16,1.1019853705507376e-11,1.865386577431214e-17,8.0705889006788956e-12,5.9126033566650007e-14,5.91507491054688e-14,1.7280801184851489e-17,7.4346833045218198e-18,7.5761245518941202e-13,8.360589205079417e-32,7.8750838240594101e-32,7.8750947191337361e-32,3.8385323004198738e-17,3.4965479461553805e-12,1.4083739882289067e-20,4.3579293929663178e-20,5.9849070641000549e-14,4.2230769426310954e-14,5.4329406510439462e-23,1.3246422923437154e-19,2.8432774756749494e-30,9.3185381566450439e-25,6.0664574712209601e-24,5.1328271571943844e-24,1.7278681261643702e-27
3.759600155949036e-12,0.5524701563206533,154.0,0.0,0.0,0.0,0.99999626800541885,1.0,18.999999990026875,2.6825132808007557e-07,1.1993662236955848e-06,1.1935258674652885e-06,7.8997168662932689e-09,4.3574077889359626e-13,1.5693167683194915e-07,3.738452890840147e-07,2.8821898588591844e-10,5.2979570501803956e-07,2.0693744353264318e-09,1.0778871477092187e-16,1.1421036139117907e-11,1.911571123939907e-17,8.3690576215371688e-12,6.244597858049258e-14,6.2472180334333612e-14,1.8288736776910721e-17,7.9129585787893261e-18,7.8578996144283562e-13,9.4981087597506652e-32,8.9465557108338989e-32,8.9465683168032595e-32,4.0588686836664238e-17,3.5894207192335574e-12,1.4729613562109875e-20,4.4666897567944337e-20,6.2389963341977349e-14,4.4023652690562213e-14,5.8485320334074869e-23,1.3991168600924317e-19,3.1168275888111198e-30,9.8754477171746823e-25,6.5316897603062788e-24,5.542192371600456e-24,1.9008999017261491e-27
3.8276432033671545e-12,0.5524701563195967,154.0,0.0,0.0,0.0,0.9999962005213574,1.0,18.999999989692121,2.7310624402166363e-07,1.2210601931871599e-06,1.2149850317580998e-06,8.1842775169535595e-09,4.4362260939399191e-13,1.5695083783278165e-07,3.8175590949106479e-07,2.8848251667078785e-10,5.4100626320258958e-07,2.119465796570885e-09,1.1167147850118297e-16,1.1829283376717457e-11,1.9578428814819821e-17,8.6728804325178055e-12,6.5887557057538317e-14,6.5915303986462754e-14,1.9335069026185331e-17,8.4117970215551929e-18,8.144818259948084e-13,1.0765681056967188e-31,1.0140530461879735e-31,1.0140545009238199e-31,4.2876278357213834e-17,3.6833217132969367e-12,1.5394374813136266e-20,4.5756906800822176e-20,6.4985109828294004e-14,4.5854816521541698e-14,6.2876650442040368e-23,1.4763271899914586e-19,3.4111022182859895e-30,1.0454532516352157e-24,7.0233810328078013e-24,5.9757852390869449e-24,2.0875977263350893e-27
3.895686250785273e-12,0.5524701563185246,154.0,0.0,0.0,0.0,0.99999613303736112,1.0,18.999999989352386,2.7796115906395157e-07,1.2427540707122484e-06,1.2364392939302703e-06,8.4737313648975707e-09,4.5150440647778659e-13,1.5696775926646079e-07,3.8966743791970339e-07,2.8872565405264139e-10,5.5221810837945268e-07,2.1696456752199909e-09,1.1562100944299573e-16,1.2244594287375216e-11,2.0041964077268852e-17,8.9820539148269741e-12,6.945293072400769e-14,6.9482282946429526e-14,2.0420508479029374e-17,8.9316464305300344e-18,8.4368804779934252e-13,1.2175452105538094e-31,1.1468449158780242e-31,1.1468465904120981e-31,4.5249781661718005e-17,3.7782508994750809e-12,1.607830760641185e-20,4.6849195369522697e-20,6.7634513169276183e-14,4.7724263019376185e-14,6.7512251701677349e-23,1.5563223076650242e-19,3.7272642094427125e-30,1.1056254006736193e-24,7.5425337411098495e-24,6.4345612615593583e-24,2.2887627451440178e-27
3.963729298203392e-12,0.5524701563174367,154.0,0.0,0.0,0.0,0.99999606555342324,1.0,18.99999998900768,2.8281607320693993e-07,1.2644478617947371e-06,1.257888661200133e-06,8.7680711930733689e-09,4.5938617215210009e-13,1.5698270276657805e-07,3.9757976821574818e-07,2.889499760625634e-10,5.6343109011206828e-07,2.219908547387819e-09,1.1963720912037295e-16,1.2666967827066168e-11,2.0506265999381728e-17,9.2965746529010643e-12,7.3144259925802931e-14,7.3175278717933489e-14,2.1545765227778275e-17,9.4729545016034494e-18,8.7340862594756773e-13,1.3740456935990381e-31,1.2942590327645423e-31,1.2942609556075255e-31,4.7710886260468033e-17,3.87420824907184e-12,1.6781697471746544e-20,4.7943644893743533e-20,7.0338175656422809e-14,4.9631993735327372e-14,7.2401151484931026e-23,1.6391512223375893e-19,4.0665197318605257e-30,1.1681075145042835e-24,8.0901702147959853e-24,6.9194956363395196e-24,2.5052274094827789e-27
4.031772345621511e-12,0.5524701563163331,154.0,0.0,0.0,0.0,0.99999599806953787,1.0,18.999999988658018,2.876709864506289e-07,1.2861415716138316e-06,1.2793331407753781e-06,9.0672897950706479e-09,4.6726790829881085e-13,1.5699589940245644e-07,4.0549280662604319e-07,2.8915693862484033e-10,5.7464507553800918e-07,2.2702492338714507e-09,1.2371997920253143e-16,1.3096403031974129e-11,2.0971286737832537e-17,9.6164392344022293e-12,7.6963703629829188e-14,7.6996451425104724e-14,2.2711548911185263e-17,1.003616881176147e-17,9.0364355965939747e-13,1.5474667322221086e-31,1.4576114893932725e-31,1.4576136921661695e-31,5.0261287064825435e-17,3.9711937335568533e-12,1.7504831497365127e-20,4.9040144380000588e-20,7.309609889430458e-14,5.1578009735934471e-14,7.7552550140620985e-23,1.7248629268521959e-19,4.430119114889825e-30,1.2329460388441841e-24,8.667332724375297e-24,7.4315833196221255e-24,2.737856116611113e-27
4.09981539303963e-12,0.552470156315214,154.0,0.0,0.0,0.0,0.99999593058569991,1.0,18.999999988303404,2.9252589879501897e-07,1.3078352050255591e-06,1.3007727398530662e-06,9.3713799751050304e-09,4.751496166823693e-13,1.5700755324908874e-07,4.1340647035000571e-07,2.8934788500504604e-10,5.858599473163046e-07,2.3206628786438582e-09,1.2786922150367774e-16,1.3532899012311576e-11,2.1436981434660065e-17,9.9416442502140242e-12,8.0913419425312075e-14,8.0947959813806384e-14,2.3918568714856513e-17,1.0621736803622336e-17,9.3439284827571561e-13,1.7393041162506721e-31,1.6383112700543483e-31,1.6383137877658939e-31,5.2902684373901373e-17,4.0692073245575859e-12,1.8247998329555182e-20,5.0138589760662302e-20,7.5908283880825604e-14,5.3562311659650804e-14,8.2975821466184829e-23,1.8135063976880406e-19,4.8193576854150568e-30,1.3001875690861426e-24,9.2750835448500858e-24,7.9718390897698083e-24,2.9875458515237863e-27
