Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993),C7H9(58),S(664),C7H9(925),C7H9(1327),C7H9(1328),C7H9(1363),C7H9(68),C7H9(1368),C7H9(1429),S(1505),S(1507),S(1506),S(1344),S(1550),S(1436),S(1669),S(1668),S(571),S(1345),S(1398),S(1815),S(1443),C7H15(32),C7H15(31),S(1930),S(1932),C4H9(23),C3H6(1916),S(1984),S(87),S(2214),S(2218),S(2260),S(2221),S(2356)
2.4137338957540096e-20,0.6627785215465155,154.0,0.0,0.0,0.0,0.99999999999945344,1.0,19.0,1.2561389306723854e-14,5.7564264464870606e-14,5.7563960339313211e-14,3.0899293203087726e-24,3.0891065799381099e-24,4.1639133849338229e-13,5.6088461029187635e-21,2.4764321736343081e-15,1.0853864673862421e-20,1.7061354254869988e-24,3.6868565625172682e-35,1.2152460090953197e-25,4.0616191274265743e-35,3.5559925653114207e-26,7.9127010633035797e-36,7.9127010635184499e-36,1.8767940658083345e-46,2.7190710743402867e-47,7.3510007085388102e-28,1.6352737197224224e-83,1.5133691905083556e-83,1.5133691905089918e-83,5.9862598635230085e-40,4.2708468689440639e-19,4.3136811588986649e-35,5.4265184887974507e-40,7.7959126817240547e-35,4.0286179879168131e-35,3.0467934942592612e-52,1.055988097010232e-41,1.976935903885361e-66,2.4974167449015906e-53,5.1535061887470884e-50,4.9255268797620784e-60,4.5779147215576006e-71,3.8701749074658156e-82,2.0840754227710098e-82,1.9493943174394233e-62,5.4626495944391866e-94,6.5872269349976192e-98,1.9737259866109531e-94,7.852526927555849e-88,3.8484914534179337e-85,6.4629962287207239e-34,2.9742622492176943e-44,6.5774472590101095e-44,1.9325767879623007e-44,1.0858486556560157e-47,6.4752598007074426e-41,1.2725181786873751e-30,2.0768913815542791e-40,1.7884301807026797e-40,4.2419336613163096e-51,3.8412377452767001e-51,3.2475565716560729e-52,5.0703153196839817e-55,1.6936287556568469e-61,1.3319251770844929e-43,5.626917853529104e-53,5.2310793021356282e-53,1.9100844858195813e-97,3.3116919091385058e-55,1.0555028941717498e-60,2.2729917604639095e-71,1.8771624981914157e-75,6.2053902160558496e-21,1.1675206807651263e-19,4.062635910856985e-31,7.9448775671090661e-46,4.1877583129255419e-32,4.1877583129259809e-32,4.3832621262872215e-45,2.1420708399522622e-37,4.6917683535714468e-47,2.5942953383548958e-54,1.5582118249514608e-65,5.9649735000834182e-49,9.8362675458533399e-60
4.8295648670038957e-20,0.6627785215465155,154.0,0.0,0.0,0.0,0.99999999999890643,1.0,19.0,2.5133692070697068e-14,1.1517854131316617e-13,1.1517793280116319e-13,1.2367769857631083e-23,1.2361119278439997e-23,8.3314440833753128e-13,2.2450000712825527e-20,4.9550157637563219e-15,4.3443743186024195e-20,6.8289878559303582e-24,2.9477230223673433e-34,4.8641509574254403e-25,3.2395340345771932e-34,1.4233237441427982e-25,6.3349721098482831e-35,6.3349721101923545e-35,3.0053153951752359e-45,4.3540562650399089e-46,2.9423160096494761e-27,2.0974010163154084e-81,1.9410463459372364e-81,1.9410463459388689e-81,4.7926478216799702e-39,8.5454043206323907e-19,1.7265966503622237e-34,4.3444966356601408e-39,6.2414701930213724e-34,3.2253438586569921e-34,4.8788392737016002e-51,8.4543256351708166e-41,6.3315180384330709e-65,3.9991199239527714e-52,4.1279381927315357e-49,1.5774945645078423e-58,2.9323699383886695e-69,4.9580921245315217e-80,2.6699149754911899e-80,3.1230349113539599e-61,1.3996479416019553e-91,1.6877887918248913e-95,5.0571029030705039e-92,1.0059894790362509e-85,4.9303133912507206e-83,2.5868827963217933e-33,2.3812182755849322e-43,5.265956733344138e-43,1.5472354657885699e-43,1.0063417886268382e-46,5.1841413724696678e-40,5.0933889906571933e-30,1.6627759324525785e-39,1.4318315860383519e-39,6.7926201034593637e-50,6.1509843653015658e-50,5.2003217533804888e-51,8.107376137973436e-54,5.3811920379036581e-60,1.0663500081742632e-42,4.8843629860196674e-52,8.3765328585747458e-52,4.8997853124160424e-95,5.2943589528213669e-54,1.9492645260406977e-59,8.3805406236074548e-70,6.9211536598672427e-74,1.2416171735568619e-20,2.3360557148483266e-19,1.6261131177890357e-30,6.3607328926838949e-45,1.6761946864769944e-31,1.6761946864773453e-31,3.5092749120403385e-44,1.714959140825618e-36,7.5129406336621426e-46,8.3075519561076902e-53,9.9796437792374275e-64,9.5517293800615289e-48,3.1441350666013513e-58
9.661226809503668e-20,0.6627785215465155,154.0,0.0,0.0,0.0,0.99999999999781242,1.0,19.0,5.027829759861036e-14,2.3040709498072203e-13,2.3040587770582927e-13,4.9487189102269543e-23,4.9433730005725847e-23,1.6666504474945554e-12,8.9829239140243528e-20,9.9121825481823039e-15,1.7383154885939966e-19,2.7324845285857225e-23,2.3526906420502424e-33,1.9462938867815317e-24,2.5732471960445645e-33,5.6951489384857346e-25,5.069903012363974e-34,5.0699030129147141e-34,4.810460575160125e-44,6.9693251298373969e-45,1.1773096583969495e-26,2.6873970838309305e-79,2.4870600563326852e-79,2.4870600563368695e-79,3.8355748535739113e-38,1.7094519312326358e-18,6.9086356701484795e-34,3.4768893418246353e-38,4.9950727428760573e-33,2.5812551684951367e-33,7.8093201737496232e-50,6.7660299492999553e-40,2.0269379321464468e-63,6.4011937903744446e-51,3.3068058373823087e-48,5.0501038122746159e-57,1.8775181067150893e-67,6.349089300316545e-78,3.4189620092866053e-78,5.0035768447135948e-60,3.5846469237456561e-89,4.3226062606217304e-93,1.2951745345934817e-89,1.2882207575198779e-83,6.3135172227237092e-81,1.0350900751425452e-32,1.9056983172050942e-42,4.2143651087472129e-42,1.2382569220325273e-42,1.024666298563257e-45,4.1488827369070103e-39,2.0380190391624455e-29,1.3307260788432391e-38,1.1459004306592965e-38,1.0872613953382838e-48,9.8455782559459152e-49,8.3239014442750948e-50,1.2939675857668023e-52,1.6958266772953945e-58,8.5340409048442791e-42,4.0787811588686819e-51,1.3407876965106516e-50,1.2556226658973581e-92,8.4468229649372927e-53,3.9494994291346226e-58,3.3877361894567008e-68,2.7978177676106353e-72,2.4837734774758065e-20,4.6731257829843207e-19,6.5065705813559558e-30,5.0905194767695336e-44,6.7069620905439088e-31,6.7069620905467184e-31,2.8084864698976891e-43,1.3724885206956626e-35,1.2025592485971212e-44,2.6593452266610375e-51,6.3892390722147658e-62,1.5288987508743201e-46,1.0026510933396402e-56
1.9324550694503212e-19,0.6627785215465155,154.0,0.0,0.0,0.0,0.99999999999562428,1.0,19.0,1.005675086543044e-13,4.6086420219983334e-13,4.6086176743902579e-13,1.9798097977521406e-22,1.9755261487609082e-22,3.333662123683606e-12,3.5937540031127504e-19,1.9826514533762324e-14,6.9543929188309698e-19,1.093171635609185e-22,1.872374045658518e-32,7.7864422479579381e-24,2.0286622677781344e-32,2.2784304187280029e-24,4.0566927008350046e-33,4.0566927017163666e-33,7.698299040637734e-43,1.1153187753239316e-43,4.7100052526269216e-26,3.441612561210695e-77,3.1850511345381668e-77,3.1850511345488843e-77,3.0690426479238437e-37,3.4192749648983558e-18,2.7639041893385362e-33,2.7819943702983839e-37,3.9968166055975198e-32,2.0653960516178898e-32,1.249745479628809e-48,5.4138519543673321e-39,6.4875652101399985e-62,1.0243986057753281e-49,2.6510692115794743e-47,1.6163717631727078e-55,1.201867396100268e-65,8.1285781980386161e-76,4.3772104568844506e-76,8.0223538114805889e-59,9.1786731032087304e-87,1.1068256082245201e-90,3.3163447768039225e-87,1.6492764830604455e-81,8.083036178775635e-79,4.1410343069543231e-32,1.5248481893952382e-41,3.3721312607009919e-41,9.9079097237684458e-42,1.1708131340003224e-44,3.3197270641686882e-38,8.153403221032339e-29,1.0647830170158273e-37,9.1689444523423902e-38,1.7399716111478142e-47,1.5756122531134238e-47,1.3320952167027143e-48,2.0588984258361395e-51,5.2634787814604992e-57,6.8285293177990032e-41,3.3355583869962431e-50,2.1456869796335977e-49,3.2160304000433983e-90,1.3430175143445922e-51,8.9751157183704365e-57,1.5354891578982272e-66,1.2681215090032131e-70,4.9680860853792589e-20,9.3472659191346729e-19,2.6030519147958311e-29,4.0731890128773413e-43,2.6832215673200617e-30,2.6832215673223091e-30,2.2472158831737123e-42,1.0981993406563613e-34,1.9244846187788302e-43,8.5113852337453463e-50,4.0898359673914738e-60,2.4467357573607391e-45,3.1845080344725158e-55
3.86511984645023e-19,0.6627785215465154,154.0,0.0,0.0,0.0,0.999999999991248,1.0,19.0,2.0114593076516226e-13,9.2177841617517541e-13,9.2177354660087641e-13,7.9198836588628594e-22,7.8856387931926715e-22,6.6676838675624915e-12,1.4376181998044674e-18,3.9655172171836615e-14,2.7819828012844324e-18,4.3730415888745314e-22,1.4820734629024719e-31,3.1148298675560642e-23,1.5765766899692301e-31,9.1144633994341704e-24,3.2456623044598665e-32,3.2456623058701896e-32,1.2318518639588836e-41,1.7846911132586291e-42,1.8841554363916312e-25,4.4063807589837799e-75,4.0778988882316497e-75,4.0778988882590901e-75,2.4554672525567732e-36,6.8389211735374996e-18,1.105651701169024e-32,2.2257342335867614e-36,3.19775606343371e-31,1.6524733054164225e-31,1.9997961992789545e-47,4.3314928034839644e-38,2.0762391133801856e-60,1.6392019315521874e-48,2.1292529213827346e-46,5.1729253650783643e-54,7.6927611524545184e-64,1.0405684359160337e-73,5.603424039413586e-74,1.2885082677720831e-57,2.3499907054293947e-84,2.8337755226181363e-88,8.4906636628032483e-85,2.1112981570488341e-79,1.0347384414713166e-76,1.6565485313832049e-31,1.2199943702587655e-40,2.697959342303783e-40,7.9270371953992489e-41,1.4982671589407968e-43,2.6560186432518749e-37,3.2616267118430849e-28,8.5190724797093897e-37,7.3358520195058845e-37,2.7842358674918155e-46,2.5212334723946854e-46,2.1315691210886181e-47,3.2572175388520074e-50,1.5882661801803404e-55,5.4633421169799468e-40,2.698302823194884e-49,3.4334168797638849e-48,8.2351330121024886e-88,2.121574906957356e-50,2.2857259415563369e-55,7.8019251016835666e-65,6.4434885840279422e-69,9.9367113014484188e-20,1.8695546190948843e-18,1.0413055082965739e-28,3.2588606177838246e-42,1.0733759793445145e-29,1.0733759793463124e-29,1.7979434076355796e-41,8.7864288520420693e-34,3.0794832080069563e-42,2.7238766297889288e-48,2.617723005763369e-58,3.9151754400236247e-44,1.0037273261764168e-53
7.730449400450049e-19,0.6627785215465155,154.0,0.0,0.0,0.0,0.99999999998249545,1.0,19.0,4.0230277498475714e-13,1.8436068422832396e-12,1.8435971037064076e-12,3.1680823254282189e-21,3.1407788287504235e-21,1.3335720921329612e-11,5.7507036264881496e-18,7.9312462115658384e-14,1.1128377886675988e-17,1.7492871456175287e-21,1.1609403452691262e-30,1.2459822306267112e-22,1.1927832588860859e-30,3.6459336979867238e-23,2.5966530988627311e-31,2.5966531011193585e-31,1.9710591056272344e-40,2.8556495171760846e-41,7.5369284320262147e-25,9.8747985365488786e-73,9.1386632669113421e-73,9.1386632670341244e-73,1.9644670659830139e-35,1.3678214156046606e-17,4.4227871401119628e-32,1.7805557855986465e-35,2.5583249800246972e-30,1.3220407223485461e-30,3.1998366906679534e-46,3.4653587444903414e-37,6.6443144095770093e-59,2.6228482273392368e-47,1.7165977047428743e-45,1.6554179862498384e-52,4.9236149297713062e-62,1.3319952082924041e-71,7.1727468789683771e-72,2.0770823147141005e-56,6.0162829150633114e-82,7.2548353093953256e-86,2.1736778822995141e-82,2.7025993458461883e-77,1.324532443536411e-74,6.6264637341564229e-31,9.7604181358195895e-40,2.1584670318633367e-39,6.3418616951611374e-40,2.0971427195073191e-42,2.1248915013106294e-36,1.3047037646396036e-27,6.8155807647716269e-36,5.8689601822046362e-36,4.4549977985675059e-45,4.0341704216871221e-45,3.4106838954792058e-46,5.0961868296977164e-49,4.5609957438732591e-54,4.370881121398034e-39,2.1707571679708206e-48,5.4936454746037164e-47,3.6848444539422646e-85,3.3100165934735665e-49,6.3760376869844285e-54,4.3450021875474432e-63,3.5885270017903084e-67,1.9873961734635742e-19,3.7392106732631054e-18,4.1653915231199534e-28,2.6072122667830276e-41,4.2936786282347016e-29,4.2936786282490868e-29,1.4384230101293021e-40,7.0294766562516492e-33,4.9274063536203595e-41,8.7167558831014124e-47,1.6754113508600502e-56,6.2645992228699484e-43,3.1177053759821071e-52
1.5461108508449686e-18,0.6627785215465155,154.0,0.0,0.0,0.0,0.99999999996499045,1.0,19.0,8.046164634154635e-13,3.6872636871990386e-12,3.6872442130447921e-12,1.2672586740085124e-20,1.2455833122522183e-20,2.6671769292950909e-11,2.3003257143419087e-17,1.5862694067412415e-13,4.4514368109261791e-17,6.9972855917835431e-21,8.9144849760936767e-30,4.9840269965264711e-22,8.6029754761070347e-30,1.458403137786685e-22,2.0773717684361306e-30,2.0773717720468122e-30,3.153761560066428e-39,4.569150599781322e-40,3.014832715001263e-24,1.2682685578479825e-70,1.1737231138611953e-70,1.173723113892787e-70,1.5716109678158784e-34,2.7356802381988102e-17,1.7691511463015355e-31,1.424292658451774e-34,2.0467064549654201e-29,1.0576565921802733e-29,5.1198689783656661e-45,2.7723527930380322e-36,2.1262365113746601e-57,4.1966374326561034e-46,1.3942944599683462e-44,5.2974438989426427e-51,3.1511783012504469e-60,1.7049892856022445e-69,9.1813068102083076e-70,3.3725829867759933e-55,1.5402006136781222e-79,1.8572767125142208e-83,5.5645123835704879e-80,3.4594003699830477e-75,1.6954367660233591e-72,2.6506394018440097e-30,7.808519582043718e-39,1.7268099603138424e-38,5.073499188124249e-39,3.1152957601847644e-41,1.6999146932484285e-35,5.218921166942011e-27,5.4525928098159463e-35,4.6952795253118202e-35,7.1281579791437821e-44,6.4548102019714466e-44,5.4572324807622576e-45,7.8073333998403927e-48,1.2105368468082639e-52,3.4967877931285041e-38,1.7414865511062511e-47,8.7897332503699048e-46,9.4809459195071238e-83,5.0442299272862317e-48,1.8901665387457106e-52,2.5732722552364293e-61,2.1253142941485432e-65,3.9748462605206432e-19,7.4785227808210914e-18,1.666190507152129e-27,2.0858193284954436e-40,1.7175063939297154e-28,1.7175063939412226e-28,1.1507657223375349e-39,5.6237146082351444e-32,7.8839949919573398e-40,2.7894034509886027e-45,1.0722796805312722e-54,1.002361331252808e-41,9.4227559272311451e-51
3.0922426724448957e-18,0.6627785215465154,154.0,0.0,0.0,0.0,0.99999999992998034,1.0,19.0,1.6092438402429429e-12,7.3745773483739394e-12,7.3745384122308514e-12,5.069085952508751e-20,4.8983847646708374e-20,5.3343763092939042e-11,9.2013761654244317e-17,3.1725549247538029e-13,1.7805889104621591e-16,2.798938428949353e-20,6.5992860474157278e-29,1.9936284176146545e-21,5.7423755020856159e-29,5.833671792228298e-22,1.6619171082087425e-29,1.6619171139858625e-29,5.0460403781879035e-38,7.3107184746906502e-39,1.2059453574690774e-23,1.6234648708943346e-68,1.5024406568492564e-68,1.5024406569301373e-68,1.2573037140708689e-33,5.4713987877564301e-17,7.0766789465911857e-31,1.1391505084720938e-33,1.6373812213185555e-28,8.4613357148326053e-29,8.1918947513515789e-44,2.2179085455651514e-35,6.8040463997519442e-56,6.7146206099995007e-45,1.1490231248722198e-43,1.695183285556222e-49,2.0167562082886793e-58,2.1823888505302504e-67,1.1752086721632421e-67,5.5535370484062317e-54,3.9429185599996324e-77,4.7546347019429053e-81,1.4244047102998343e-77,4.4280411151029243e-73,2.1701616565402626e-70,1.0602665309300583e-29,6.2468893756460807e-38,1.3814569193569091e-37,4.0586705797113307e-38,4.7922076588609473e-40,1.3598857256772749e-34,2.0875896461174329e-26,4.3621240594042458e-34,3.7562680927570811e-34,1.1405134506508596e-42,1.0327742442766209e-42,8.7316813427744386e-44,1.1510965454158286e-46,2.8861155327069281e-51,2.797463269776066e-37,1.3951485235747819e-46,1.4062718368451657e-44,2.4272907008502835e-80,7.3683813509800385e-47,5.8080770954419479e-51,1.5803808994687233e-59,1.3053287200347889e-63,7.9497464363132011e-19,1.4957146992823254e-17,6.6648298195318235e-27,1.6686752766476884e-39,6.8700954603521491e-28,6.8700954604442115e-28,9.2062350354372722e-39,4.4990247605753145e-31,1.2614374232973482e-38,8.9260645008285062e-44,6.8625715094678872e-53,1.6037984096054672e-40,2.7135168081312723e-49
6.184506315644751e-18,0.6627785215465155,154.0,0.0,0.0,0.0,0.99999999985996024,1.0,19.0,3.2184985937621685e-12,1.4749204560203983e-11,1.4749126732640141e-11,2.0276444474175411e-19,1.8952468872644412e-19,1.0668733892307597e-10,3.6805529517364477e-16,6.3451097482347544e-13,7.1223604517974327e-16,1.1195776429560018e-19,4.5897370905163292e-28,7.9745329410337634e-21,3.4403297692040085e-28,2.3334805038559405e-21,1.3295415279366825e-28,1.3295415371799935e-28,8.0735806364308498e-37,1.1697174502794035e-37,4.8238059944140676e-23,2.0780601626884813e-66,1.9231472987390841e-66,1.9231472989461413e-66,1.0058489691763159e-32,1.0942839504349005e-16,2.8306878751626259e-30,9.1085074441457422e-33,1.3099073500070622e-27,6.769080833386596e-28,1.3107115641846049e-42,1.7743373472390492e-34,2.1773092558501631e-54,1.0743190365541206e-43,9.7294318858764181e-43,5.4244875249510669e-48,1.2907008067634037e-56,2.7934079075964083e-65,1.504240321133356e-65,9.3891931107607378e-53,1.0093692505004055e-74,1.2171650517916594e-78,3.6458367530994599e-75,5.6678003401655448e-71,2.7777574947486152e-68,4.241087572831715e-29,4.9975404756291606e-37,1.105160183490361e-36,3.2466726626350141e-37,7.5132286834116509e-39,1.0878155791539092e-33,8.3504006050131043e-26,3.4897168236516135e-33,3.0050321360874152e-33,1.8248128726349831e-41,1.6524220320321474e-41,1.3970773833063067e-42,1.591062471159201e-45,6.1099951138616646e-50,2.237983632776551e-36,1.1169038409118866e-45,2.249718542820167e-43,6.2139406987902257e-78,1.0036089790856344e-45,1.8199946516079326e-49,9.9002932465072239e-58,8.1779901302220353e-62,1.5899546794611985e-18,2.9914395404372324e-17,2.665945481666965e-26,1.3349481590064632e-38,2.7480521601213701e-27,2.7480521601950211e-27,7.3650317286833142e-38,3.5992406548177711e-30,2.0182557018337106e-37,2.8562768430292256e-42,4.3919490167040431e-51,2.5660934078048872e-39,7.2325970008083376e-48
9.276769958844605e-18,0.6627785215465154,154.0,0.0,0.0,0.0,0.99999999978994014,1.0,19.0,4.8277533471456604e-12,2.2123831665385718e-11,2.2123714975086615e-11,4.3087505345668703e-19,3.9367911495564388e-19,1.6003050298655204e-10,7.8211628778891573e-16,9.5176483592543862e-13,1.5134992458812939e-15,2.3791010235003124e-19,1.2156239971038113e-27,1.6945876580512237e-20,8.4735151046976738e-28,4.9586533685960543e-21,3.8016635212917771e-28,3.8016635553131012e-28,2.971594079042386e-36,4.3053343422655636e-37,1.0250603113384549e-22,1.0722026024495965e-65,9.9227326375996346e-66,9.9227326388708592e-66,2.8761063583374157e-32,1.6414283838418962e-16,6.0152237037193369e-30,2.6036879291970852e-32,3.7455131672657878e-27,1.9355324168191597e-27,4.8242959460276534e-42,5.0735035538866482e-34,9.9408303326656826e-54,3.9541676637194935e-43,2.8702520739661469e-42,2.476606907578943e-47,7.0914541377287722e-56,1.8021228801446011e-64,9.7043683430385211e-65,3.5449651905887143e-52,7.495718080585694e-74,9.0388406462488519e-78,2.7073364302760587e-74,3.656493419866816e-70,1.7920262867894567e-67,9.0123243961497552e-29,1.4289862962743039e-36,3.160052653044198e-36,9.2830038794541221e-37,2.7526324470350841e-38,3.1103140630214922e-33,1.7744627169806185e-25,9.9784191068345317e-33,8.592526581159312e-33,6.7164968481874796e-41,6.0819707614632368e-41,5.1421789128147196e-42,5.4777107476595683e-45,2.4155613149496714e-49,6.3992437709718775e-36,3.1942236979876588e-45,8.2798847038146225e-43,3.8150349581677882e-77,3.4334822305380278e-45,8.275143981680826e-49,5.41946581107499e-57,4.4768979406478639e-61,2.3849347159624445e-18,4.4871643803466147e-17,5.6651426147766646e-26,3.8171243922267651e-38,5.8396195741268862e-27,5.8396195743374808e-27,2.1059419688505637e-37,1.0291593592760859e-29,7.4284308717753632e-37,1.304060760104177e-41,2.4130498816707165e-50,9.4449405464890013e-39,3.0800729238963402e-47
1.2369033602044459e-17,0.6627785215465155,154.0,0.0,0.0,0.0,0.99999999971992004,1.0,19.0,6.4370081003934189e-12,2.949845866756853e-11,2.9498303139570292e-11,7.350226695423728e-19,6.5779797010061755e-19,2.1337325528654571e-10,1.3341956741064019e-15,1.2690170757895543e-12,2.5818464314751855e-15,4.0584617392561003e-19,2.3999102977557348e-27,2.8907645364812981e-20,1.5819090918073423e-27,8.458885719805399e-21,8.0188160066985377e-28,8.018816092983483e-28,7.5365572951049711e-36,1.0919249027540244e-36,1.7486336729840368e-22,5.8492514591851499e-65,5.4132081223951338e-65,5.4132081231027987e-65,6.0665513876844806e-32,2.1885731789966347e-16,1.0261276807937829e-29,5.4904450671249155e-32,7.9003617283400729e-27,4.0825931042820113e-27,1.2235469733017429e-41,1.0701497336654445e-33,2.9630817843401005e-53,1.0028530024267112e-42,6.2230252809332458e-42,7.3820041411999175e-47,2.4381717260795301e-55,7.0377263550192505e-64,3.7897909306835537e-64,9.1951620979647423e-52,3.2826481561990876e-73,3.95845223380009e-77,1.1855949705418238e-73,1.4279504807232012e-69,6.9982967945136939e-67,1.5373976922677966e-28,3.0141482880710493e-36,6.6654344450141354e-36,1.9579670768791873e-36,6.9622503715193989e-38,6.5602461825353545e-33,3.0270269047900574e-25,2.104738373362655e-32,1.8124141860725399e-32,1.7034422122145358e-40,1.5425096782337001e-40,1.3041687811058032e-41,1.3114792769808345e-44,6.4123202634131745e-49,1.3497869005328158e-35,6.7382161968757643e-45,2.099825578537103e-42,2.1237496514763467e-76,8.1783316732631925e-45,2.4602193317777227e-48,1.8587829362022358e-56,1.5357294292826804e-60,3.1799147531350581e-18,5.9828892190104701e-17,9.6640743774403561e-26,8.0514298914644174e-38,9.9617117871694528e-27,9.9617117876136554e-27,4.4420452752997453e-37,2.1707968216641657e-29,1.8839893261009965e-36,3.8869975974401418e-41,8.2964947330774508e-50,2.3954432535372372e-38,8.6470271832529117e-47
1.8553560888444167e-17,0.6627785215465155,154.0,0.0,0.0,0.0,0.99999999957987984,1.0,19.0,9.6555176065703775e-12,4.4247712440712066e-11,4.4247479285563796e-11,1.5217720527162456e-18,1.3162591280624395e-18,3.2005779351270964e-10,2.7622718617923554e-15,1.9035177505975171e-12,5.3453641677848271e-15,8.4025087283071058e-19,5.9120287035602906e-27,5.9849484322425615e-20,3.6143748455438204e-27,1.7513061295522164e-20,2.1901891689953725e-27,2.1901891991693263e-27,2.635540527786592e-35,3.8185058353194761e-36,3.6203267213737075e-22,8.1236076428314864e-64,7.5180181954705798e-64,7.518018196588486e-64,1.6569675127666603e-31,3.2828636183059302e-16,2.1244704092478961e-29,1.4989340617287441e-31,2.1578279526982502e-26,1.1150797674534321e-26,4.2788074379414187e-41,2.9229133143458867e-33,1.29700003153368e-52,3.5069681614906831e-42,1.7765020399021588e-41,3.23120259397463e-46,1.3112786942613383e-54,4.5775457142230526e-63,2.4649923341946154e-63,3.3362080197808306e-51,2.5468810241632148e-72,3.0712679147658797e-76,9.197927358672074e-73,9.2878447852568648e-69,4.5518996557385267e-66,3.1829890019054857e-28,8.2325799265746978e-36,1.8205214146859865e-35,5.3474153841046548e-36,2.4274803980166731e-37,1.7916660936435634e-32,6.2670791923136649e-25,5.748693749040996e-32,4.9502692769137357e-32,5.9569767234230623e-40,5.3941705536180388e-40,4.5607442533655774e-41,4.1865457258795995e-44,2.3639180260471699e-48,3.6866894562543098e-35,1.8406039724439334e-44,7.3424064169001423e-42,3.354918731824653e-75,2.5911449150071194e-44,1.0736694565421981e-47,9.9669650563251015e-56,8.2391028473865753e-60,4.7698748290559444e-18,8.9743388934150086e-17,2.0008253858170519e-25,2.1990983226114463e-37,2.0624474820502545e-26,2.0624474821715801e-26,1.2132613771579987e-36,5.9291237598889349e-29,6.5882712429959084e-36,1.7013859603702296e-40,4.4619448698748955e-49,8.3769876830831357e-38,3.4393021954803709e-46
2.4738088174843876e-17,0.6627785215465155,154.0,0.0,0.0,0.0,0.99999999943983964,1.0,19.0,1.2874027112248196e-11,5.8996965862466847e-11,5.899665514486041e-11,2.5881364973458825e-18,2.1678577135410207e-18,4.2674081756409377e-10,4.697882058134169e-15,2.5380124636045117e-12,9.0910278475990972e-15,1.4290428688843825e-18,1.1328885421255539e-26,1.0178806703573436e-19,6.540925006616931e-27,2.9785142253482376e-20,4.5826105394819691e-27,4.5826106148778109e-27,6.5854347155408612e-35,9.54138687992858e-36,6.1572302477108666e-22,3.7343105224958547e-63,3.4559293982091545e-63,3.4559293987888417e-63,3.4669365158383875e-31,4.3771553878907342e-16,3.613172203856149e-29,3.1350152764271089e-31,4.5148858158212091e-26,2.3331136380651823e-26,1.0691581421618618e-40,6.115715394433162e-33,3.7788368474937042e-52,8.7628381489563497e-42,3.8595750316160256e-41,9.4140688618631259e-46,4.3701865041194895e-54,1.7185338381133264e-62,9.2542446313445375e-63,8.5850875100547551e-51,1.0637641969713397e-71,1.282792794280221e-75,3.8415471800002298e-72,3.4869125464729956e-68,1.7089056425837202e-65,5.4134328249713231e-28,1.7225317893876874e-35,3.8091100836422146e-35,1.1187836550283613e-35,6.0550042808555153e-37,3.7485028786472782e-32,1.0658664333639698e-24,1.2028188013113516e-31,1.0357623961366668e-31,1.4884770485672339e-39,1.3478435722699139e-39,1.1396061490241053e-40,9.7291498146724019e-44,6.0980994581716747e-48,7.7137907294059405e-35,3.8513898976023692e-44,1.8345050591352643e-41,1.73968223760574e-74,5.9874478084994289e-44,3.1228200741219179e-47,3.3162426488080041e-55,2.7419712872619327e-59,6.3598349074456922e-18,1.196578856323931e-16,3.4028814102157749e-25,4.6012535637909e-37,3.5076845076395616e-26,3.5076845078934156e-26,2.5385499141159932e-36,1.2405715090405861e-28,1.6462022795789092e-35,4.9569552709962219e-40,1.4870594094393003e-48,2.0931820358213123e-37,9.3338851685422926e-46
