Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993),C7H9(58),S(664),C7H9(925),C7H9(1327),C7H9(1328),C7H9(1363),C7H9(68),C7H9(1368),C7H9(1429),S(1505),S(1507),S(1506),S(1344),S(1550),S(1436),S(1669),S(1668),S(571),S(1345),S(1398),S(1815),S(1443),C7H15(32),C7H15(31),S(1930),S(1932),C4H9(23),C3H6(1916),S(1984),S(87),S(2214),S(2218),S(2260),S(2221)
1.218878969324028e-09,0.5037456082036174,154.0,0.0,0.0,0.0,0.99981943072109747,0.99999999997680999,18.999975080614366,1.8075984678449115e-05,7.4220294064816122e-05,4.993779259449683e-05,2.4577727346766782e-05,4.8130427051829535e-11,7.6702135596057139e-09,6.2866025533291472e-06,4.2201044200724914e-12,7.0012133079346391e-06,3.1972118256566846e-07,5.1883000731355699e-13,1.0787983719728132e-07,4.3671075905782466e-15,7.917580961384422e-09,1.1008725449530384e-08,1.1018267518265624e-08,5.7002230659124176e-12,3.8309559656106516e-12,7.9840682735967232e-09,1.2471677981730952e-18,1.1952848864546058e-18,1.1953656940630802e-18,2.6400172041556719e-10,1.4016879808926833e-08,1.0942455806669586e-13,5.9612585238933514e-18,5.4892288876715994e-11,4.910657986784184e-11,1.0882393656764413e-14,4.8019504643754196e-14,3.4414623593395184e-20,1.4747344121911084e-18,2.0396561720288845e-10,1.2423615015028256e-15,9.0540239625506497e-17,1.1407517447985643e-17,3.2934254799236399e-19,1.2269906588355513e-12,1.6294570236486174e-20,4.862030381030534e-23,1.0283067593112563e-25,3.8559345992489776e-22,1.7265600827991451e-20,2.0723210285898343e-17,8.9242344427897487e-18,2.5962237060498581e-21,9.3610642373040782e-21,4.4480944080305447e-17,5.0333445336616072e-19,3.1587012220024233e-14,1.3441912724466872e-15,3.2350652743203616e-14,3.4801757246388113e-17,2.6180100215335218e-17,8.2387054459227326e-17,2.7425678415858658e-25,5.44154549601317e-23,8.6447098493857613e-17,4.9890372217041735e-26,1.6555924067699583e-20,5.8562418686647146e-24,1.5525941815598406e-25,1.2709010733957771e-19,1.4151954524794179e-24,1.6974395291849013e-24,2.0304969089789709e-12,1.8380080137706453e-11,2.7723942634666463e-12,5.1939843483801349e-17,6.52796974631213e-15,6.5489766893738259e-15,2.1006943061696301e-17,4.6289220535775963e-09,1.2116970202035559e-12,1.6739465172722991e-09,2.0519126170837224e-10,5.429471136944583e-10
1.2686024747425054e-09,0.5037456050277002,154.0,0.0,0.0,0.0,0.99981206182861959,0.9999999999753314,18.999973975018996,1.8812938396757613e-05,7.7247133263429101e-05,5.1885017951391013e-05,2.5668375125050599e-05,5.009327149437027e-11,7.6701621976275871e-09,6.5431774783215347e-06,4.2200733169876108e-12,7.2869589192483242e-06,3.3277854169438066e-07,5.4185332606735557e-13,1.1685956720402572e-07,4.5454595327006002e-15,8.3344746995054613e-09,1.2109663757316389e-08,1.2120161547092447e-08,6.270389119582277e-12,4.2144753561630604e-12,8.6571759496744383e-09,1.5754537644365876e-18,1.510142484497392e-18,1.51024904625136e-18,2.9743624450920777e-10,1.517048731748199e-08,1.2784952919801399e-13,6.3568096574414734e-18,5.9133686535296662e-11,5.2893495201471463e-11,1.2916066198260939e-14,5.3019025015444069e-14,4.2411344172056297e-20,1.6617030007587491e-18,2.3834860116353673e-10,1.4528202165796927e-15,1.0992388213943293e-16,1.4262244831536611e-17,4.1518743041292932e-19,1.4984866594429742e-12,2.1386825867929489e-20,6.5652381982753641e-23,1.2963431723682205e-25,5.0701372860592945e-22,2.1849715560440732e-20,2.2597319912288302e-17,9.8133007273944012e-18,2.8311139836716828e-21,1.0362253891738913e-20,4.9248821969595604e-17,5.3314854718840248e-19,3.3457692264358557e-14,1.4246808495233505e-15,3.5828256126125501e-14,3.8544369361260165e-17,2.8995570087895726e-17,9.133938304890741e-17,3.0157929319527292e-25,6.0328337738233457e-23,9.4573417216435038e-17,5.4580235415509367e-26,1.8112261485434967e-20,7.7003271145167675e-24,1.7072695486710142e-25,1.4687303144805795e-19,1.6354916213960579e-24,2.077256994703059e-24,2.2207602448343452e-12,1.940458864790596e-11,3.0354572028072273e-12,5.9942224813965102e-17,7.1494250914936395e-15,7.1733191644672922e-15,2.3894072973653071e-17,4.9654608232553506e-09,1.3000893680463288e-12,1.8696884005971453e-09,2.3984550868865771e-10,6.0942048638154138e-10
1.3183259801609828e-09,0.5037456018520148,154.0,0.0,0.0,0.0,0.9998046927272215,0.99999999997380584,18.999972869397528,1.9549857143545213e-05,8.0273899536713003e-05,5.3832143456212189e-05,2.6758969071132967e-05,5.2056068442463256e-11,7.6701108340274782e-09,6.7997501940458178e-06,4.2200422130150612e-12,7.5727024855139846e-06,3.4583558489272873e-07,5.6487550843604746e-13,1.2619811450077836e-07,4.7238071594944572e-15,8.752787804172419e-09,1.3267183140737624e-08,1.3278685969306099e-08,6.8698638315433639e-12,4.6177265714742529e-12,9.3582044683176102e-09,1.9709434884888569e-18,1.8895237154214892e-18,1.8896626570525996e-18,3.3356296322214749e-10,1.6369603695893751e-08,1.4850612516972588e-13,6.7645944184241501e-18,6.3508090623146645e-11,5.6798350229996171e-11,1.5226613341356146e-14,5.8292385902093977e-14,5.1835192788469778e-20,1.8637534527907386e-18,2.7663695836440822e-10,1.688445616494287e-15,1.3243564914937191e-16,1.7668556578510425e-17,5.1858055592936146e-19,1.814638980633323e-12,2.776750373486025e-20,8.7597205582669659e-23,1.6191716188731793e-25,6.5955673007838007e-22,2.739541162958251e-20,2.4574333509613125e-17,1.0754872565659805e-17,3.0789050551688283e-21,1.1421065133435244e-20,5.4291253190483177e-17,5.6320120824106932e-19,3.5343333792567072e-14,1.5058302599587696e-15,3.9506830126221263e-14,4.2503359867844301e-17,3.1973818157855682e-17,1.0081299083409896e-16,3.3051538667967052e-25,6.6585517833483159e-23,1.0303789319840652e-16,5.9465256020466257e-26,1.9733363338889803e-20,1.0011080184946988e-23,1.8710795734873107e-25,1.6872732692897123e-19,1.8788545268387419e-24,2.5223729928583335e-24,2.4241887664918933e-12,2.044874365842764e-11,3.3127680233858175e-12,6.8839549766379196e-17,7.804796414024751e-15,7.8318472122086009e-15,2.7050798183850991e-17,5.3085354423223194e-09,1.3902316563096097e-12,2.0776389975484922e-09,2.7844975634824691e-10,6.8053758569345033e-10
1.3680494855794602e-09,0.5037455986765621,154.0,0.0,0.0,0.0,0.99979732341698868,0.99999999997223243,18.999971763750406,2.028674092005933e-05,8.330059278514781e-05,5.5779169592853943e-05,2.7849508560274978e-05,5.4018817831569038e-11,7.6700594687852189e-09,7.0563207026200531e-06,4.220011108165373e-12,7.8584440090642702e-06,3.5889231173134521e-07,5.8789654123152743e-13,1.3589546522407087e-07,4.9021504650950365e-15,9.172337065646798e-09,1.448146317362453e-08,1.4494020539270877e-08,7.4987402707263849e-12,5.0407724343077274e-12,1.0087231525009249e-08,2.4437303491074939e-18,2.343136279650602e-18,2.3433155546651112e-18,3.7248501906593299e-10,1.7614227101637178e-08,1.7156743888677224e-13,7.1846467924897672e-18,6.801311850885955e-11,6.0818975023302905e-11,1.7838618054739818e-14,6.3841269070926902e-14,6.2869087984369609e-20,2.08146617188719e-18,3.1906512810630573e-10,1.951083120131425e-15,1.5842815503083374e-16,2.1703696712709846e-17,6.4219574180768604e-19,2.1803960366566853e-12,3.5691823048330264e-20,1.1559119143728192e-22,2.0051408165051423e-25,8.4952436458138101e-22,3.4055035388865169e-20,2.665772740522456e-17,1.1750641554238441e-17,3.3400326428290535e-21,1.2537974817195469e-20,5.9610428114115327e-17,5.9346897702835944e-19,3.7242465312770335e-14,1.5875746115315743e-15,4.338790243154091e-14,4.6680375140180714e-17,3.5116083007819822e-17,1.1081170740276816e-16,3.6111705023577329e-25,7.3189524634903872e-23,1.1183523102351981e-16,6.4542377939892026e-26,2.1418215438587803e-20,1.2879791520785794e-23,2.044318551656144e-25,1.9276938380761043e-19,2.1465803217293759e-24,3.0408905052107419e-24,2.6416296837038967e-12,2.151232262746296e-11,3.6045827918543506e-12,7.8698377845158482e-17,8.4947148875876604e-15,8.5252064615039974e-15,3.0491573916339972e-17,5.6577746215487666e-09,1.4820273784994492e-12,2.2978424225403726e-09,3.2124339012322765e-10,7.5637715824180299e-10
1.4177729909979376e-09,0.503745595501344,154.0,0.0,0.0,0.0,0.99978995389800585,0.99999999997060995,18.999970658077878,2.1023589727547406e-05,8.6327212909455896e-05,5.7726096626006691e-05,2.8939993186459478e-05,5.5981519597305357e-11,7.6700081018903702e-09,7.3128890061224234e-06,4.2199800024335791e-12,8.1441834921884629e-06,3.719487217819056e-07,6.1091641588286047e-13,1.4595160549860891e-07,5.0804894436518059e-15,9.592962573617382e-09,1.5752660221104398e-08,1.5766321783584737e-08,8.1570994770347441e-12,5.483667648008507e-12,1.0844334811154033e-08,3.004904684467262e-18,2.8816499925658819e-18,2.8818790778784007e-18,4.1430554135931285e-10,1.8904355685226178e-08,1.9721301629625717e-13,7.6170007635006145e-18,7.2646430217315323e-11,6.495323954661909e-11,2.0777742685470959e-14,6.9667237403299023e-14,7.5710677125600202e-20,2.3154216394015114e-18,3.6586794230905315e-10,2.2426327268829343e-15,1.8827783139780563e-16,2.6451841985922004e-17,7.8898432351689576e-19,2.6009952409591885e-12,4.5452528678384097e-20,1.5097332649567013e-22,2.463466013251648e-25,1.0841815621544989e-21,4.199783870783901e-20,2.8851156052608344e-17,1.2802383915763905e-17,3.6149547928103618e-21,1.3713426241459137e-20,6.5208369833331121e-17,6.2393069552597442e-19,3.9153759691982817e-14,1.6698553781980192e-15,4.7472850729532497e-14,5.107689989503516e-17,3.8423481604124005e-17,1.213389724518028e-16,3.9343887018695631e-25,8.0142630014090126e-23,1.2096027668607782e-16,6.980862669266299e-26,2.3165830676433185e-20,1.6410685862360794e-23,2.2272955016357424e-25,2.1911647823053239e-19,2.43997502760219e-24,3.6415586591433012e-24,2.8739794578967871e-12,2.2595108727604321e-11,3.911154109949359e-12,8.9588045678068114e-17,9.2198041605931505e-15,9.254035280761452e-15,3.4231120168302499e-17,6.0128303896400264e-09,1.5753860277693907e-12,2.5303244736602377e-09,3.6846647698224123e-10,8.3701268798251101e-10
1.467496496416415e-09,0.5037455923263622,154.0,0.0,0.0,0.0,0.99978258417035792,0.99999999996893751,18.999969552380055,2.1760403567256895e-05,8.9353759810602127e-05,5.9672924693062207e-05,3.00304226705236e-05,5.7944173675446705e-11,7.6699567333531379e-09,7.5694551065919597e-06,4.2199488958205534e-12,8.4299209371333209e-06,3.85004814617129e-07,6.3393512649697803e-13,1.5636652143730095e-07,5.2588240893284882e-15,1.0014524738178279e-08,1.7080910402743845e-08,1.7095725966794169e-08,8.8450119971375318e-12,5.9464598331448698e-12,1.1629592014174168e-08,3.6666028734718379e-18,3.5167446199303044e-18,3.5170347305158693e-18,4.5912764636664268e-10,2.0239987589208093e-08,2.2562885555818278e-13,8.0616903135747485e-18,7.740572766561544e-11,6.9199052926636402e-11,2.4070728672473702e-14,7.5771750911685957e-14,9.0572833173969576e-20,2.5662004126887001e-18,4.1728028079531615e-10,2.5650481071199517e-15,2.2238552290382935e-16,3.2004383711708459e-17,9.6219116111696239e-19,3.0819633206953915e-12,5.7383606143623414e-20,1.9531117486586627e-22,3.004278966694469e-25,1.3718590325015475e-21,5.1411108214124411e-20,3.1158462612761728e-17,1.391196551550444e-17,3.9041532014907309e-21,1.4947833937545756e-20,7.1086956918043511e-17,6.5456728078935387e-19,4.1076019955723791e-14,1.7526197738596798e-15,5.1762917422388968e-14,5.5694273050794819e-17,4.1897021227629988e-17,1.3239787543498908e-16,4.2753818772621392e-25,8.7446874512109739e-23,1.3040804177948705e-16,7.5261123368253767e-26,2.4975253658726602e-20,2.0722086959627473e-23,2.420335037467783e-25,2.4788670640462596e-19,2.7603537988636087e-24,4.3337975597017813e-24,3.1221838120034046e-12,2.3696890806898364e-11,4.2327311997919125e-12,1.0158070495677432e-16,9.9806805475862065e-15,1.0018964966151887e-14,3.8284418565685635e-17,6.3733765972567989e-09,1.6702227132346128e-12,2.7750941189666321e-09,4.2035942102482677e-10,9.225127277527118e-10
1.5172200018348924e-09,0.5037455891516172,154.0,0.0,0.0,0.0,0.99977521423412974,0.99999999996721434,18.999968446656972,2.2497182440435251e-05,9.2380233389793758e-05,6.161965384226258e-05,3.1120796822042932e-05,5.9906780001924725e-11,7.6699053631715118e-09,7.8260190060292699e-06,4.2199177883275902e-12,8.7156563461039268e-06,3.9806058981077964e-07,6.5695266905406255e-13,1.6714019914128778e-07,5.4371543963030795e-15,1.043690171300563e-08,1.8466332158088457e-08,1.8482351659161052e-08,9.5625392141847412e-12,6.4291904250478975e-12,1.2443080817563665e-08,4.4420563142385195e-18,4.2611576611778955e-18,4.2615219846771866e-18,5.0705443736266629e-10,2.1621120947789013e-08,2.5700740621688016e-13,8.5187494231098159e-18,8.228875391365267e-11,7.3554362732053399e-11,2.7745396154356824e-14,8.2156180488793407e-14,1.0768414074510546e-19,2.8343831229914362e-18,4.7353675620754465e-10,2.9203357088791963e-15,2.6117707085532172e-16,3.8460205302911248e-17,1.1653708203687563e-18,3.6291162117469898e-12,7.1864193396086863e-20,2.504290037647708e-22,3.6386784688687968e-25,1.7220625846119493e-21,6.250132257415805e-20,3.3583690002312179e-17,1.5081347167621957e-17,4.2081346003894526e-21,1.6241588046594438e-20,7.7247944168804836e-17,6.8536152179637361e-19,4.3008166545003483e-14,1.835820190400897e-15,5.6259222836354276e-14,6.0533701963286853e-17,4.5537610183463934e-17,1.4399119100405812e-16,4.6347526198646659e-25,9.5104090747792087e-23,1.4017372115065925e-16,8.0897094815450071e-26,2.6845564087688796e-20,2.5947627330981233e-23,2.6237782919341805e-25,2.7919892811653932e-19,3.1090402937478002e-24,5.1277231157893054e-24,3.387237667137926e-12,2.4817463345039103e-11,4.569559988436363e-12,1.1475135977135292e-16,1.0777953219102371e-14,1.0820619928406069e-14,4.2666709303701377e-17,6.7391075191419052e-09,1.7664578014137497e-12,3.0321448766713029e-09,4.7716264829339255e-10,1.0129412086948751e-09
1.5669435072533698e-09,0.5037455859771104,154.0,0.0,0.0,0.0,0.99976784408940511,0.99999999996543898,18.999967340908608,2.3233926348329962e-05,9.5406633548479969e-05,6.3566284060637867e-05,3.2211115511424435e-05,6.1869338512827689e-11,7.6698539913456509e-09,8.0825807063972564e-06,4.2198866799544744e-12,9.001389721264482e-06,4.1111604693766409e-07,6.7996904081843347e-13,1.7827262469997147e-07,5.6154803587678168e-15,1.0859987147158998e-08,1.9909028485333496e-08,1.9926301977276574e-08,1.0309734508106554e-11,6.9318954569973149e-12,1.3284878900924961e-08,5.3456403449356154e-18,5.1287321239925339e-18,5.1291860762119225e-18,5.5818900466913626e-10,2.3047753886571029e-08,2.9154756837364616e-13,8.9882120707990321e-18,8.729329242792862e-11,7.8017154267183969e-11,3.1830643503305885e-14,8.8821819808203119e-14,1.2728937232798807e-19,3.1205504732098577e-18,5.3487142537088822e-10,3.3105538790851937e-15,3.0510388589541398e-16,4.5925955820812708e-17,1.4024039279758757e-18,4.2485585813493954e-12,8.9322691452789321e-20,3.1843810498601338e-22,4.3787814148528166e-25,2.145589195936787e-21,7.5495338030016991e-20,3.6131092391067986e-17,1.6312590222853079e-17,4.5274321974866167e-21,1.7595058347627651e-20,8.3692981674814814e-17,7.1629789624226395e-19,4.4949225824806483e-14,1.9194136909168278e-15,6.0962777137272146e-14,6.5596275267298764e-17,4.9346067461811511e-17,1.5612141085259473e-16,5.0131344175944231e-25,1.0311592445016104e-22,1.5025270539859099e-16,8.6713880855532271e-26,2.8775879155482268e-20,3.2237502535068226e-23,2.8379838886742832e-25,3.1317271866899647e-19,3.4873661390102863e-24,6.0341719004308895e-24,3.6701850147333772e-12,2.5956626407598201e-11,4.9218831916786752e-12,1.291779034159034e-16,1.1612224389985995e-14,1.165961787815261e-14,4.7393488166620843e-17,7.109736546103512e-09,1.8640165806943445e-12,3.3014561003222033e-09,5.3911631765876944e-10,1.1083577298598759e-09
1.6166670126718472e-09,0.5037455828028422,154.0,0.0,0.0,0.0,0.99976047373626864,0.99999999996361055,18.999966235134917,2.3970635292188507e-05,9.8432960188350998e-05,6.5512815302164084e-05,3.3301378641776724e-05,6.3831849144400262e-11,7.6698026178769432e-09,8.3391402096217916e-06,4.219855570701623e-12,9.287121064739108e-06,4.2417118557362911e-07,7.0298423974473506e-13,1.8976378419104462e-07,5.7938019709291401e-15,1.1283688212648447e-08,2.1409088905180795e-08,2.1427666549622899e-08,1.1086644273477217e-11,7.4546062472655789e-12,1.4155063939996059e-08,6.3929231136269929e-18,6.1344642962435001e-18,6.1350257984876724e-18,6.1263442567777209e-10,2.4519884522278358e-08,3.2945469185973999e-13,9.470112233643087e-18,9.2417166358016818e-11,8.2585449878036697e-11,3.6356446812489067e-14,9.5769895685933419e-14,1.4964995505446793e-19,3.4252832356315687e-18,6.0151752470758239e-10,3.7378119986177306e-15,3.5464351035794819e-16,5.4516319602242582e-17,1.6775136892416262e-18,4.9466830170458734e-12,1.1024107365634607e-19,4.0176937277317512e-22,5.2377743785018654e-25,2.6546499461157325e-21,9.0641601657844205e-20,3.88051471269634e-17,1.7607862425944069e-17,4.8626071721687448e-21,1.9008597984476072e-20,9.0423632407150428e-17,7.4736240481225158e-19,4.6898319688860253e-14,2.0033615512872928e-15,6.5874491112420082e-14,7.0882974496281669e-17,5.3323131479528565e-17,1.6879077242245279e-16,5.4111934550455253e-25,1.1148385341860083e-22,1.6064058925398511e-16,9.2708939118324827e-26,3.076535514932129e-20,3.9759768761524938e-23,3.0633289612325409e-25,3.4992832836231875e-19,3.8966704786515812e-24,7.0647260621086622e-24,3.9721187310081548e-12,2.7114185599104599e-11,5.2899403971178958e-12,1.449411547043415e-16,1.248408950614924e-14,1.2536570009773734e-14,5.2480503624497444e-17,7.4849949596200921e-09,1.9628289469707586e-12,3.5829941772670509e-09,6.0646005542356293e-10,1.2088178296889214e-09
1.6663905180903246e-09,0.5037455796288138,154.0,0.0,0.0,0.0,0.99975310317480381,0.99999999996172784,18.999965129335823,2.4707309273258386e-05,0.00010145921321133744,6.7459247506028333e-05,3.4391586130670715e-05,6.5794311833042713e-11,7.6697512427658335e-09,8.5956975175924063e-06,4.2198244605694851e-12,9.572850378612595e-06,4.3722600529555697e-07,7.2599826409290847e-13,2.0161366368051894e-07,5.9721192270076398e-15,1.1707923879159537e-08,2.2966591178989485e-08,2.2986523236215227e-08,1.1893308810029511e-11,7.9973500002025721e-12,1.5053713606673404e-08,7.6007143710575402e-18,7.2945514900609098e-18,7.2952412692312793e-18,6.7049376486302452e-10,2.6037510962594133e-08,3.7094057540565405e-13,9.9644838869600777e-18,9.7658237825849471e-11,8.725730827102516e-11,4.1353859353407434e-14,1.0300157707601848e-13,1.7504442791787056e-19,3.7491622496436895e-18,6.7370722836999015e-10,4.2042696314841204e-15,4.1030017022763257e-16,6.4354281805901362e-17,1.9952825499834628e-18,5.7301689074589919e-12,1.3515939311991068e-19,5.0320820146113761e-22,6.2299656386300968e-25,3.2629999298609567e-21,1.0821139148703359e-19,4.161056706862344e-17,1.8969444031616473e-17,5.214250221323737e-21,2.04825469192512e-20,9.7441388481282676e-17,7.7854242150825595e-19,4.8854656171389204e-14,2.0876288461583395e-15,7.0995185910696385e-14,7.6394684579457686e-17,5.7469467977212589e-17,1.8200128473750384e-16,5.8296304930285446e-25,1.2020920458566881e-22,1.7133317644738812e-16,9.887984785169686e-26,3.2813188384019558e-20,4.870168247324974e-23,3.300210217084073e-25,3.8958664903952224e-19,4.3382996013069144e-24,8.2317382859474081e-24,4.2941803381487717e-12,2.8289952014468408e-11,5.6739681464335919e-12,1.6212489379718339e-16,1.3394137429687628e-14,1.3452081183695475e-14,5.79437540078498e-17,7.8646307844104556e-09,2.0628291092595154e-12,3.8767136448692529e-09,6.7943271233597653e-10,1.3143732402797014e-09
1.716114023508802e-09,0.5037455764550257,154.0,0.0,0.0,0.0,0.99974573240509457,0.99999999995978928,18.999964023511261,2.544394829278712e-05,0.00010448539251960875,6.9405580601785715e-05,3.5481737905006861e-05,6.7756726515310274e-11,7.6696998660129888e-09,8.8522526321629658e-06,4.2197933495583563e-12,9.8585776649311529e-06,4.5028050568136083e-07,7.490111123198383e-13,2.1382224922275465e-07,6.1504321212379812e-15,1.2132623412447196e-08,2.4581602804818258e-08,2.4602939625942501e-08,1.2729763098050692e-11,8.5601503296163151e-12,1.5980905569031717e-08,8.9871141689152757e-18,8.6264397412976555e-18,8.6272816536901903e-18,7.31870073785417e-10,2.7600631306147146e-08,4.1622346580564516e-13,1.0471361004394182e-17,1.0301440722794509e-10,9.2030823844414011e-11,4.6855011014086592e-14,1.1051798283843534e-13,2.0376888938727644e-19,4.0927684194323372e-18,7.5167142793192502e-10,4.7121356882768731e-15,4.7260531667188652e-16,7.5571389759129011e-17,2.3606689879388462e-18,6.605981036815104e-12,1.6468048873930427e-19,6.2593177386978002e-22,7.3708376095329614e-25,3.9860752931432205e-21,1.285000828650446e-19,4.4552313309133269e-17,2.0399734169717057e-17,5.582983154527369e-21,2.2017235135779314e-20,1.0474768620224511e-16,8.0982655883547787e-19,5.0817520990950929e-14,2.172184076028319e-15,7.6325601818413709e-14,8.2132203299590388e-17,6.1785677134371195e-17,1.957547515859296e-16,6.2691828246886917e-25,1.2929316932866114e-22,1.8232648154831947e-16,1.0522430698296108e-25,3.4918615554384083e-20,5.9271081139424855e-23,3.549045045012099e-25,4.3226918730513207e-19,4.8136066419601038e-24,9.5483568078750574e-24,4.6375597160369566e-12,2.9483742188658598e-11,6.0742000168413602e-12,1.8081589754327612e-16,1.434295062226548e-14,1.4406750107026621e-14,6.3799484761145222e-17,8.2484077152158366e-09,2.1639553143300669e-12,4.1825582283559134e-09,7.5827214187567095e-10,1.4250721252211467e-09
