Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128)
1.1825492772354541e-10,0.9787074597097539,154.0,0.0,0.0,0.0,0.99918934119658553,1.0,18.999996118672108,3.3676757141766391e-05,9.8438906896203406e-05,9.4621212064819021e-05,3.796255997935599e-06,1.3397515381852695e-11,2.2029800357403763e-06,0.00020935238010230824,1.2218516559564043e-08,0.00036833156943418005,8.505846032078855e-08,3.6095079475346435e-14,3.4940674858362248e-08,5.7030519336606334e-16,7.0035796774655087e-08,3.6474858985441269e-08,3.6474858985441269e-08
1.2088989693485678e-10,0.978707459136708,154.0,0.0,0.0,0.0,0.99917128785549747,1.0,18.999996013973561,3.4426679738843871e-05,0.00010063050427569362,9.6707153602802279e-05,3.8990493511065248e-06,1.3695791433100019e-11,2.2029436007308737e-06,0.00021403245681514917,1.2218295795386495e-08,0.00037656643043248393,8.6963347300343282e-08,3.7072446330544636e-14,3.6452980949399939e-08,5.8307719722641349e-16,7.2569723582576657e-08,3.8708604804612504e-08,3.8708604804612504e-08
1.2352486614616815e-10,0.9787074585638962,154.0,0.0,0.0,0.0,0.9991532348950386,1.0,18.999995909237192,3.5176582003590202e-05,0.00010282202245287489,9.8792874061119651e-05,4.0018806045088043e-06,1.3994056701954158e-11,2.2029071664905571e-06,0.00021871243613754939,1.2218075035859922e-08,0.00038480115513060757,8.8868165420049993e-08,3.805017354425652e-14,3.7997222406544558e-08,5.9584873939099833e-16,7.5127794268665315e-08,4.1022115000132298e-08,4.1022115000132298e-08
1.2615983535747951e-10,0.9787074579913531,154.0,0.0,0.0,0.0,0.99913518231520004,1.0,18.999995804468341,3.5926463936474905e-05,0.00010501346143064848,0.00010087837880774124,4.1047444050310775e-06,1.4292311188811946e-11,2.2028707330194006e-06,0.00022339231807155905,1.2217854280986076e-08,0.00039303574353142834,9.0772914682441483e-08,3.9028210218667686e-14,3.9573396921305237e-08,6.0861981987680759e-16,7.7709252397853148e-08,4.3416134052283234e-08,4.3416134052283234e-08
1.2879480456879088e-10,0.9787074574191095,154.0,0.0,0.0,0.0,0.99911713011597292,1.0,18.99999569967175,3.6676325537967533e-05,0.00010720482121191553,0.00010296367259442739,4.2076360154860572e-06,1.459055489406965e-11,2.2028343003173903e-06,0.00022807210261922804,1.221763353076957e-08,0.00040127019563782317,9.2677595090049242e-08,4.0006511312218646e-14,4.1181502185332382e-08,6.2139043870081131e-16,8.031336514661636e-08,4.5891383115225541e-08,4.5891383115225541e-08
1.3142977378010225e-10,0.9787074568471923,154.0,0.0,0.0,0.0,0.99909907829734812,1.0,18.999995594851612,3.7426166808537581e-05,0.00010939610179957697,0.00010504875962762491,4.3105512437443388e-06,1.4888787818123341e-11,2.2027978683845142e-06,0.00023275178978260624,1.2217412785207563e-08,0.00040950451145266921,9.4582206645404271e-08,4.0985036965803985e-14,4.2821535890417636e-08,6.3416059587997308e-16,8.2939422545227096e-08,4.8448560744773093e-08,4.8448560744773093e-08
1.340647429914136e-10,0.978707456275626,154.0,0.0,0.0,0.0,0.99908102685931677,1.0,18.999995490011639,3.8175987748654569e-05,0.00011158730319653362,0.00010713364363120795,4.4134863800202359e-06,1.5187009961369529e-11,2.2027614372207458e-06,0.00023743137956374344,1.2217192044297306e-08,0.00041773869097884317,9.6486749351036842e-08,4.1963751906482741e-14,4.4493495728493878e-08,6.4693029143126879e-16,8.5586736746683716e-08,5.1088343602852586e-08,5.1088343602852586e-08
1.3933468141403632e-10,0.9787074551336322,154.0,0.0,0.0,0.0,0.99904492512499987,1.0,18.999995280284899,3.9675568639407326e-05,0.00011596946842993492,0.00011130281534305892,4.6194036384379076e-06,1.5783421907022654e-11,2.202688577200469e-06,0.00024679026698749433,1.2216750576437162e-08,0.00043420664117668284,1.002956282232502e-07,4.3921628533408932e-14,4.7933184572056925e-08,6.7246829771806874e-16,9.0942490635516008e-08,5.6618326198506482e-08,5.6618326198506482e-08
1.4407762599439675e-10,0.9787074541072374,154.0,0.0,0.0,0.0,0.99901243486565527,1.0,18.999995091492156,4.1025121915645163e-05,0.00011991314633688352,0.00011505440482814605,4.8047680881579458e-06,1.6320155791719678e-11,2.202623005812387e-06,0.00025521293264216922,1.2216353271284471e-08,0.00044902733027634057,1.0372338376755605e-07,4.5684087525176048e-14,5.1138068754454721e-08,6.9545092477893437e-16,9.5828895456671375e-08,6.1884184057516521e-08,6.1884184057516521e-08
1.4882057057475718e-10,0.978707453082263,154.0,0.0,0.0,0.0,0.99897994583929539,1.0,18.999994902676022,4.2374609328516332e-05,0.00012385656771105526,0.00011880537759326861,4.9901561547437653e-06,1.6856854752755645e-11,2.2025574369159319e-06,0.00026363528281026064,1.2215955981208337e-08,0.00046384757784544015,1.0715091627807351e-07,4.7446771068186161e-14,5.4446357719137313e-08,7.1843205642909415e-16,1.0077441399531572e-07,6.7427275451994705e-08,6.7427275451994705e-08
1.5356351515511762e-10,0.9787074520587817,154.0,0.0,0.0,0.0,0.99894745804586893,1.0,18.999994713846679,4.3724030880758566e-05,0.00012779973256936262,0.00012255574390973803,5.1755576433394305e-06,1.7393518792435753e-11,2.2024918705110218e-06,0.00027205731750372158,1.2215558706205699e-08,0.00047866738390075743,1.1057822576953255e-07,4.9209582228923174e-14,5.7858038010562461e-08,7.4141169276727825e-16,1.0577574708289484e-07,7.3250840022384342e-08,7.3250840022384342e-08
1.5830645973547805e-10,0.9787074510368587,154.0,0.0,0.0,0.0,0.9989149714853236,1.0,18.999994525012319,4.5073386575109516e-05,0.0001317426409287168,0.00012630551202440153,5.3609643824607171e-06,1.7930147913066178e-11,2.2024263065975316e-06,0.00028047903673450463,1.2215161446282093e-08,0.00049348674845906741,1.1400531225665757e-07,5.0972443312256723e-14,6.1373096174669636e-08,7.6438983389222966e-16,1.1082977753293031e-07,7.9357936518143177e-08,7.9357936518143177e-08
1.6304940431583848e-10,0.9787074500165457,154.0,0.0,0.0,0.0,0.99888248615760733,1.0,18.99999433617948,4.6422676414306725e-05,0.00013568529280602785,0.0001300546885637501,5.5463698200665575e-06,1.8466742116952774e-11,2.2023607451753372e-06,0.00028890044051456165,1.2214764201434948e-08,0.00050830567153714471,1.1743217575416831e-07,5.273529202085367e-14,6.4991518758879756e-08,7.873664799026699e-16,1.1593355997501086e-07,8.5751452784544676e-08,8.5751452784544676e-08
1.6779234889619892e-10,0.9787074489978878,154.0,0.0,0.0,0.0,0.99885000206266883,1.0,18.999994147353423,4.7771900401087613e-05,0.00013962768821820448,0.00013380327885815425,5.7317686994689589e-06,1.9003301406397833e-11,2.202295186244362e-06,0.00029732152885584445,1.2214366971659263e-08,0.00052312415315176289,1.2085881627677985e-07,5.4498078373696254e-14,6.8713292312095022e-08,8.1034163089721566e-16,1.2108431128584111e-07,9.2434115185821121e-08,9.2434115185821121e-08
1.7253529347655935e-10,0.9787074479809231,154.0,0.0,0.0,0.0,0.99881751920045581,1.0,18.999993958538369,4.9121058538189466e-05,0.00014356982718215431,0.00013755128720101161,5.9171568003042914e-06,1.9539825783705266e-11,2.2022296298044963e-06,0.0003057423017703038,1.2213969756958796e-08,0.00053794219331969502,1.2428523383920316e-07,5.6260762243227091e-14,7.2538403384698757e-08,8.333152869745125e-16,1.2627940156807253e-07,9.9408497507829593e-08,9.9408497507829593e-08
1.7727823805691978e-10,0.9787074469656837,154.0,0.0,0.0,0.0,0.99878503757091652,1.0,18.999993769737696,5.0470150828349474e-05,0.00014751170971478379,0.00014129871705227936,6.1025307350954892e-06,2.0076315251179715e-11,2.202164075855608e-06,0.00031416275926989022,1.2213572557334577e-08,0.00055275979205771303,1.277114284561461e-07,5.8023311421044555e-14,7.6466838528555217e-08,8.5628744823321853e-16,1.3151634565840901e-07,1.0667702935486171e-07,1.0667702935486171e-07
1.8202118263728022e-10,0.978707445952198,154.0,0.0,0.0,0.0,0.99875255717399913,1.0,18.999993580954133,5.1819177274304732e-05,0.00015145333583299833,0.00014504557120133363,6.2878877864709282e-06,2.0612769811121485e-11,2.2020985243976119e-06,0.00032258290136655406,1.2213175372781233e-08,0.0005675769493825889,1.3113740014231351e-07,5.9785700070154948e-14,8.0498584297009295e-08,8.7925811477187124e-16,1.3679279511893703e-07,1.1424200408049279e-07,1.1424200408049279e-07
1.8676412721764065e-10,0.97870744494049,154.0,0.0,0.0,0.0,0.99872007800965179,1.0,18.999993392189854,5.3168137878792174e-05,0.00015539470555370221,0.00014879185189890003,6.4732257752981422e-06,2.1149189465832736e-11,2.2020329754304123e-06,0.00033100272807224453,1.2212778203299262e-08,0.00058239366531109328,1.3456314891240731e-07,6.1547907471190927e-14,8.4633627244886541e-08,9.0222728668904602e-16,1.4210653067919748e-07,1.2210558628093738e-07,1.2210558628093738e-07
1.9150707179800108e-10,0.9787074439305816,154.0,0.0,0.0,0.0,0.99868760007782265,1.0,18.999993203446611,5.4517032644548651e-05,0.00015933581889379848,0.00015253756096417085,6.6585429536208711e-06,2.1685574217617725e-11,2.2019674289538771e-06,0.00033942223939891067,1.2212381048891567e-08,0.00059720993985999627,1.3798867478112684e-07,6.3309917004449068e-14,8.8871953928492719e-08,9.2519496408336832e-16,1.4745545510018206e-07,1.3026981887719364e-07,1.3026981887719364e-07
1.9625001637836151e-10,0.9787074429224902,154.0,0.0,0.0,0.0,0.99865512337845985,1.0,18.999993014725806,5.5865861574310879e-05,0.00016327667587018931,0.00015628269987065475,6.84383791885349e-06,2.222192406877517e-11,2.2019018849679063e-06,0.00034784143535850114,1.2211983909554573e-08,0.00061202577304606725,1.4141397776316964e-07,6.507171533402608e-14,9.3213550905613837e-08,9.4816114705331481e-16,1.5283758643850871e-07,1.3873662980624785e-07,1.3873662980624785e-07
2.0099296095872195e-10,0.9787074419162336,154.0,0.0,0.0,0.0,0.99862264791151156,1.0,18.99999282602856,5.7214624670815493e-05,0.0001672172764997759,0.00016002726981440007,7.0291095455952291e-06,2.2758239021605562e-11,2.2018363434724162e-06,0.00035626031596296413,1.2211586785286135e-08,0.00062684116488607533,1.4483905787323108e-07,6.6833291759519203e-14,9.7658404735515934e-08,9.7112583569739902e-16,1.5825105168849464e-07,1.4750783834210353e-07,1.4750783834210353e-07
2.0573590553908238e-10,0.9787074409118256,154.0,0.0,0.0,0.0,0.99859017367692593,1.0,18.999992637355778,5.8563321936798985e-05,0.00017115762079945797,0.00016377127176838246,7.214356931272862e-06,2.3294519078413399e-11,2.2017708044672786e-06,0.00036467888122424674,1.2211189676089051e-08,0.00064165611539678783,1.482639151260043e-07,6.8594637699197857e-14,1.0220650197894483e-07,9.9408903011423783e-16,1.6369408077971925e-07,1.565851610674676e-07,1.565851610674676e-07
2.1047885011944281e-10,0.978707439909279,154.0,0.0,0.0,0.0,0.99855770067465111,1.0,18.999992448708181,5.9911953374997738e-05,0.00017509770878613466,0.00016751470652631603,7.3995793523555242e-06,2.383076424149618e-11,2.2017052679523799e-06,0.00037309713115429638,1.2210792581962137e-08,0.00065647062459497246,1.5168854953618134e-07,7.0355746273665376e-14,1.0685782919812596e-07,1.0170507304022584e-15,1.6916500090826257e-07,1.6597021751654736e-07,1.6597021751654736e-07
2.1522179469980325e-10,0.9787074389086067,154.0,0.0,0.0,0.0,0.99852522890463546,1.0,18.999992260086362,6.1260518988148037e-05,0.00017903754047670392,0.00017125757473809895,7.5847762289316604e-06,2.4366974513152537e-11,2.2016397339276415e-06,0.00038151506576505965,1.2210395502902029e-08,0.00067128469249739565,1.5511296111845267e-07,7.2116611969071999e-14,1.1161237295676438e-07,1.0400109366599155e-15,1.746622311820399e-07,1.7566453550760981e-07,1.7566453550760981e-07
2.1996473928016368e-10,0.9787074379098186,154.0,0.0,0.0,0.0,0.99849275836682683,1.0,18.999992071490766,6.2609018778985999e-05,0.00018297711588806254,0.00017499987693834275,7.7699470961979521e-06,2.4903149895687773e-11,2.201574202392945e-06,0.00038993268506848236,1.2209998438910077e-08,0.0006860983191208233,1.585371498875068e-07,7.3877230366042343e-14,1.1647011982004427e-07,1.0629696489858338e-15,1.8018427756262567e-07,1.8566955618229411e-07,1.8566955618229411e-07
2.2470768386052411e-10,0.9787074369129245,154.0,0.0,0.0,0.0,0.99846028906117346,1.0,18.99999188292178,6.3957452750247718e-05,0.00018691643503710635,0.00017874161356916683,7.9550915816815178e-06,2.5439290391398513e-11,2.2015086733481678e-06,0.00039834998907651003,1.2209601389986966e-08,0.00070091150448202053,1.6196111585803119e-07,7.5637597923066912e-14,1.214310563546291e-07,1.0859268674784052e-15,1.8572972808717661e-07,1.9598663876756188e-07,1.9598663876756188e-07
2.2945062844088455e-10,0.9787074359179333,154.0,0.0,0.0,0.0,0.99842782098762373,1.0,18.999991694379691,6.5305820904669069e-05,0.00019085549794073032,0.00018248278499838905,8.1402093870628556e-06,2.5975396002581087e-11,2.2014431467932263e-06,0.00040676697780108801,1.2209204356129594e-08,0.0007157242485977517,1.6538485904471237e-07,7.7397711803692089e-14,1.2649516912866129e-07,1.1088825922360135e-15,1.9129724835471963e-07,2.0661706507553821e-07,2.0661706507553821e-07
2.34193573021245e-10,0.9787074349248527,154.0,0.0,0.0,0.0,0.99839535414612557,1.0,18.999991505864745,6.6654123244985915e-05,0.00019479430461582823,0.0001862233915341214,8.3253002735924243e-06,2.651146673154213e-11,2.2013776227280169e-06,0.00041518365125416058,1.2208807337337509e-08,0.00073053655148478064,1.6880837946223523e-07,7.915756973788435e-14,1.3166244471176202e-07,1.1318368233573092e-15,1.968855772617631e-07,2.1756204375584903e-07,2.1756204375584903e-07
2.4367946218196587e-10,0.9787074329444542,154.0,0.0,0.0,0.0,0.99833042415907691,1.0,18.999991128917003,6.9350530494248659e-05,0.00020267114934801597,0.000193702910921758,8.6954005702830343e-06,2.7583503551983112e-11,2.201246582066329e-06,0.00043201605239356563,1.2208013344949208e-08,0.00076015983363978312,1.7565475204854014e-07,8.2676510922897667e-14,1.4230643059104707e-07,1.1777408050844142e-15,2.0811995966857491e-07,2.4040015035965551e-07,2.4040015035965551e-07
2.522167624266147e-10,0.9787074311686997,154.0,0.0,0.0,0.0,0.99827199138382994,1.0,18.9999907897584,7.1777071961790978e-05,0.00020975943347488384,0.00020043254867322494,9.0283972299085231e-06,2.8548217416233338e-11,2.2011286539845755e-06,0.00044716413531029954,1.2207298803322542e-08,0.00078681927874528208,1.8181572565298974e-07,8.5842667963325682e-14,1.5223869998613019e-07,1.2190492813898671e-15,2.1829078109614126e-07,2.620409799009965e-07,2.620409799009965e-07
2.607540626712635e-10,0.9787074293992377,154.0,0.0,0.0,0.0,0.99821356259962435,1.0,18.999990450689758,7.4203400234176754e-05,0.00021684688768401381,0.00020716035926204732,9.3613046536957803e-06,2.9512818297836146e-11,2.201010733967894e-06,0.0004623111969330954,1.2206584310498857e-08,0.00081347729453046269,1.8797597771369764e-07,8.9007976542785631e-14,1.6250500808091739e-07,1.2603529198445231e-15,2.2851235688866318e-07,2.8471681416638348e-07,2.8471681416638348e-07
2.6929136291591233e-10,0.9787074276360948,154.0,0.0,0.0,0.0,0.99815513780615794,1.0,18.999990111711419,7.6629515327357055e-05,0.00022393351207389411,0.00021388634343982402,9.6941224907939961e-06,3.0477306210171785e-11,2.2008928220156455e-06,0.00047745723733159598,1.2205869866473675e-08,0.00084013388109306425,1.9413550831626892e-07,9.2172433325304853e-14,1.7310527660288971e-07,1.3016517210217138e-15,2.3877950033771295e-07,3.0843253769008786e-07,3.0843253769008786e-07
2.7782866316056116e-10,0.9787074258792993,154.0,0.0,0.0,0.0,0.99809671700312852,1.0,18.999989772823618,7.9055417257281835e-05,0.00023101930674300259,0.00022061050183234829,1.0026850515317781e-05,3.1441681166656987e-11,2.2007749181271947e-06,0.00049260225657543849,1.2205155471247775e-08,0.00086678903853081978,2.0029431754629823e-07,9.533603616317788e-14,1.8403942729503945e-07,1.3429456854957043e-15,2.490875264367973e-07,3.3319253413410974e-07,3.3319253413410974e-07
2.8636596340521e-10,0.978707424128873,154.0,0.0,0.0,0.0,0.99803830019023387,1.0,18.999989434026496,8.1481106039899776e-05,0.00023810427178980656,0.00022733283498260946,1.0359488583432732e-05,3.2405943180713914e-11,2.2006570223019669e-06,0.0005077462547342555,1.2204441124814966e-08,0.00089344276694145494,2.0645240548937073e-07,9.8498783688862898e-14,1.9530738191586694e-07,1.384234813840884e-15,2.5943220323598336e-07,3.5900073484640481e-07,3.5900073484640481e-07
2.949032636498588e-10,0.9787074223848361,154.0,0.0,0.0,0.0,0.9979798873671718,1.0,18.999989095320142,8.390658169115845e-05,0.00024518840731276297,0.00023405334338010971,1.0692036604113439e-05,3.3370092265706897e-11,2.2005391345393298e-06,0.00052288923187767376,1.2203726827168989e-08,0.0009200950664226868,2.1260977223106272e-07,1.0166067503680247e-13,2.0690906223937776e-07,1.4255191066300908e-15,2.6980970795450052e-07,3.8586066267352032e-07,3.8586066267352032e-07
3.034405638945076e-10,0.9787074206472068,154.0,0.0,0.0,0.0,0.99792147853364044,1.0,18.999988756704614,8.6331844227004097e-05,0.00025227171341031816,0.00024077202747922665,1.1024494520844865e-05,3.4334128435043039e-11,2.2004212548386324e-06,0.00053803118807531532,1.220301257831068e-08,0.00094674593707222573,2.1876641785693994e-07,1.0482170966966634e-13,2.1884439005507968e-07,1.4667985644372595e-15,2.8021658732000392e-07,4.1377547155707962e-07,4.1377547155707962e-07
3.1197786413915644e-10,0.9787074189160011,154.0,0.0,0.0,0.0,0.99786307368933769,1.0,18.999988418179942,8.8756893663381877e-05,0.00025935419018090813,0.00024748888770965044,1.1356862301241116e-05,3.5298051702152977e-11,2.2003033831992992e-06,0.00055317212339679701,1.220229837823574e-08,0.00097339537898777492,2.2492234245255925e-07,1.0798188727960337e-13,2.3111328716797973e-07,1.5080731878369309e-15,2.9064972187288605e-07,4.4274798217412488e-07,4.4274798217412488e-07
3.2051516438380526e-10,0.978707417191233,154.0,0.0,0.0,0.0,0.9978046728339609,1.0,18.999988079746142,9.1181730016235674e-05,0.00026643583772295853,0.00025420392448342709,1.1689139930050682e-05,3.6261862080387876e-11,2.2001855196207191e-06,0.00056831203791173003,1.2201584226936323e-08,0.0010000433922670291,2.3107754610346925e-07,1.1114120772150051e-13,2.4371567539858141e-07,1.5493429774015262e-15,3.0110629373509979e-07,4.7278071411928762e-07,4.7278071411928762e-07
3.290524646284541e-10,0.9787074154729151,154.0,0.0,0.0,0.0,0.99774627596720844,1.0,18.999987741403217,9.3606353301508164e-05,0.0002735166561348845,0.00026091713820059089,1.2021327403568351e-05,3.7225559583144178e-11,2.2000676641022237e-06,0.00058345093168972061,1.2200870124412329e-08,0.0010266899770076765,2.372320288952083e-07,1.1429967096013308e-13,2.5665147658288151e-07,1.5906079337046243e-15,3.1158375747594094e-07,5.0387591499500572e-07,5.0387591499500572e-07
3.375897648731029e-10,0.9787074137610585,154.0,0.0,0.0,0.0,0.99768788308877832,1.0,18.999987403151174,9.6030763535140889e-05,0.00028059664551509085,0.00026762852925348301,1.235342472535585e-05,3.8189144223866626e-11,2.1999498166432357e-06,0.00059858880480036995,1.2200156070661657e-08,0.0010533351333073975,2.4338579091330564e-07,1.1745727702948458e-13,2.6992061257236734e-07,1.6318680573210696e-15,3.2207981376130447e-07,5.3603558672278756e-07,5.3603558672278756e-07
3.461270651177517e-10,0.9787074120556731,154.0,0.0,0.0,0.0,0.99762949419836844,1.0,18.999987064989984,9.8454960733074113e-05,0.00028767580596197195,0.00027433809802943386,1.2685431903594862e-05,3.9152616015892265e-11,2.1998319772431611e-06,0.00061372565731327377,1.2199442065675844e-08,0.0010799788612638639,2.4953883224328252e-07,1.2061402600722455e-13,2.8352300523401406e-07,1.6731233488228415e-15,3.3259238554970841e-07,5.6926150931201827e-07,5.6926150931201827e-07
3.5466436536240054e-10,0.9787074103567674,154.0,0.0,0.0,0.0,0.99757110929567661,1.0,18.999986726919655,0.00010087894491124694,0.00029475413757391216,0.00028104584491217213,1.3017348949709052e-05,4.011597497260053e-11,2.1997141459013259e-06,0.00062886148929802244,1.219872810945302e-08,0.0011066211609747423,2.5569115297065061e-07,1.2376991800194558e-13,2.9745857645028101e-07,1.7143738087829992e-15,3.4311959660304864e-07,6.0355526231786632e-07,6.0355526231786632e-07
3.6320166560704936e-10,0.9787074086643501,154.0,0.0,0.0,0.0,0.99751272838040095,1.0,18.999986388940158,0.00010330271608559729,0.00030183164044928488,0.00028775177028268707,1.3349175877530617e-05,4.1079221107456337e-11,2.1995963226171352e-06,0.00064399630082420179,1.2198014201993001e-08,0.0011332620325376901,2.6184275318091173e-07,1.2692495314533914e-13,3.1172724811910969e-07,1.7556194377768476e-15,3.5365975208506096e-07,6.3891824421469399e-07,6.3891824421469399e-07
3.717389658516982e-10,0.9787074069784277,154.0,0.0,0.0,0.0,0.99745435145223948,1.0,18.999986051051486,0.00010572627427206186,0.00030890831468645348,0.00029445587451998881,1.3680912702564366e-05,4.2042354433783995e-11,2.1994785073900175e-06,0.00065913009196139202,1.2197300343287716e-08,0.0011599014760503576,2.6799363295955958e-07,1.3007913158468464e-13,3.2632894215392051e-07,1.7968602363759652e-15,3.6421132103358531e-07,6.7535168989838952e-07,6.7535168989838952e-07
3.80276266096347e-10,0.9787074052990057,154.0,0.0,0.0,0.0,0.99739597851089024,1.0,18.999985713253622,0.00010814961948657612,0.0003159841603837711,0.00030115815800177583,1.4012559441343835e-05,4.3005374964937165e-11,2.1993607002192983e-06,0.0006742628627791679,1.219658653333309e-08,0.0011865394916103882,2.7414379239207968e-07,1.3323245347711056e-13,3.4126358048360969e-07,1.8380962051526563e-15,3.7477292052106446e-07,7.1285668650291574e-07,7.1285668650291574e-07
3.8881356634099583e-10,0.9787074036260892,154.0,0.0,0.0,0.0,0.99733760955605122,1.0,18.999985375546547,0.00011057275174507436,0.00032305917763958034,0.00030785862110487515,1.434411611101191e-05,4.3968282714408263e-11,2.1992429011043601e-06,0.0006893946133470992,1.2195872772130126e-08,0.0012131760793154171,2.8029323156394723e-07,1.3638491898585826e-13,3.5653108505254658e-07,1.8793273446828852e-15,3.8534330134311001e-07,7.5143418769107496e-07,7.5143418769107496e-07
3.9735086658564465e-10,0.9787074019596834,154.0,0.0,0.0,0.0,0.99727924458742045,1.0,18.999985037930244,0.00011299567106348969,0.00033013336655221353,0.00031455726420545377,1.4675582729127565e-05,4.4931077695512641e-11,2.1991251100446523e-06,0.00070452534373475085,1.2195159059672128e-08,0.001239811239263072,2.8644195056062829e-07,1.3953652827772816e-13,3.7213137782057106e-07,1.9205536555379299e-15,3.9592133509178977e-07,7.9108502656262272e-07,7.9108502656262272e-07
4.0588816683029347e-10,0.9787074002997918,154.0,0.0,0.0,0.0,0.99722088360469641,1.0,18.999984700404696,0.00011541837745775398,0.00033720672721999266,0.00032125408767912517,1.5006959313576301e-05,4.5893759921565618e-11,2.1990073270395082e-06,0.00071965505401168188,1.2194445395952836e-08,0.0012664449715509734,2.9258994946758164e-07,1.4268728152262568e-13,3.880643807629897e-07,1.9617751382890035e-15,4.0650600248069846e-07,8.318099273124365e-07,8.318099273124365e-07
4.144254670749423e-10,0.978707398646418,154.0,0.0,0.0,0.0,0.99716252660757687,1.0,18.999984362969883,0.00011784087094379794,0.00034427925974122957,0.00032794909190105172,1.5338245882482799e-05,4.6856329406094778e-11,2.1988895520882837e-06,0.0007347837442474469,1.2193731780973448e-08,0.0012930772762767349,2.9873722837025641e-07,1.4583717889321597e-13,4.0433001587057408e-07,2.0029917935129344e-15,4.1709638279915404e-07,8.7360951576117376e-07,8.7360951576117376e-07
4.229627673195911e-10,0.9787073969995652,154.0,0.0,0.0,0.0,0.99710417359575987,1.0,18.999984025625789,0.00012026315153755106,0.0003513509642142255,0.0003346422772460549,1.5669442454114899e-05,4.7818786162414335e-11,2.1987717851904397e-06,0.00074991141451159456,1.2193018214729335e-08,0.001319708153537962,3.0488378735409115e-07,1.4898622056304727e-13,4.2092820514955706e-07,2.044203621780908e-15,4.2769164438488142e-07,9.1648432886889851e-07,9.1648432886889851e-07
4.3150006756423993e-10,0.9787073953592348,154.0,0.0,0.0,0.0,0.99704582456894386,1.0,18.999983688372389,0.0001226852192549416,0.0003584218407372714,0.00034133364408869674,1.6000549046813601e-05,4.8781130203784194e-11,2.1986540263453278e-06,0.00076503806487366883,1.2192304697212542e-08,0.0013463376034322525,3.1102962650451794e-07,1.521344067062392e-13,4.3785887062163029e-07,2.0854106236625964e-15,4.3829103601671867e-07,9.6043482333001203e-07,9.6043482333001203e-07
4.4003736780888875e-10,0.9787073937254297,154.0,0.0,0.0,0.0,0.99698747952682687,1.0,18.999983351209671,0.00012510707411189669,0.0003654918894086482,0.00034802319280332109,1.6331565678963703e-05,4.9743361543774456e-11,2.1985362755522775e-06,0.00078016369540320817,1.2191591228423403e-08,0.0013729656260571973,3.1717474590695945e-07,1.5528173749803564e-13,4.5512193432394086e-07,2.1266127997358779e-15,4.4889387913918062e-07,1.0054613833375345e-06,1.0054613833375345e-06
4.5711196829818634e-10,0.9787073904774024,154.0,0.0,0.0,0.0,0.9968708013954829,1.0,18.999982677156204,0.00012995014530820274,0.00037962950358946563,0.00036139683734487426,1.6993329135359776e-05,5.1667486172814765e-11,2.1983007981201011e-06,0.0008104118972428109,1.2190164437010335e-08,0.0014262173898893736,3.2946282580952751e-07,1.6157383372791482e-13,4.9064494464512559e-07,2.2090026767401082e-15,4.7010752918357777e-07,1.0987439139788036e-06,1.0987439139788036e-06
4.724791087385542e-10,0.9787073875765069,154.0,0.0,0.0,0.0,0.99676580470191634,1.0,18.999982070818024,0.00013430818156194482,0.00039235052608523405,0.00037342690318602727,1.7588608766079069e-05,5.3398813034056723e-11,2.1980888959632021e-06,0.00083763179176868884,1.2188880491349604e-08,0.001474139097056047,3.4051963704049833e-07,1.6723379679164571e-13,5.2375167407461185e-07,2.2831370675149158e-15,4.8920606497376209e-07,1.1863809390566544e-06,1.1863809390566544e-06
4.87846249178922e-10,0.9787073846967704,154.0,0.0,0.0,0.0,0.9966608209140817,1.0,18.999981464773359,0.00013866552839551918,0.00040506886786958519,0.00038545108410610997,1.8183597211617075e-05,5.5129774950716263e-11,2.1978770198854577e-06,0.00086484838311838086,1.2187596703507411e-08,0.0015220561813874278,3.5157411761607419e-07,1.7289099124547979e-13,5.5793416199789357e-07,2.3572558315732355e-15,5.0830787734152194e-07,1.2775077513737689e-06,1.2775077513737689e-06
5.032133896192898e-10,0.9787073818381932,154.0,0.0,0.0,0.0,0.99655585003021929,1.0,18.999980859022109,0.00014302218590176921,0.0004177845295153197,0.00039746938228261107,1.8778294579688126e-05,5.6860372000191052e-11,2.1976651698835476e-06,0.00089206167169724772,1.2186313073454075e-08,0.0015699686434523957,3.6262626803411073e-07,1.7854541811231399e-13,5.931919542940904e-07,2.4313589722384854e-15,5.2741085321129883e-07,1.372124752101271e-06,1.372124752101271e-06
5.185805300596576e-10,0.9787073790007766,154.0,0.0,0.0,0.0,0.99645089204856974,1.0,18.999980253564157,0.00014737815417352563,0.00043049751159513047,0.00040948179989179576,1.9372700977982196e-05,5.8590604260711963e-11,2.1974533459537466e-06,0.00091927165791059616,1.21850296011765e-08,0.0016178764838197502,3.736760887923757e-07,1.841970784167178e-13,6.2952459700433971e-07,2.5054464928556106e-15,5.4651323436444865e-07,1.470231988692944e-06,1.470231988692944e-06
