Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993),C7H9(58),S(664),C7H9(925),C7H9(1327),C7H9(1328),C7H9(1363),C7H9(68),C7H9(1368),C7H9(1429),S(1505),S(1507),S(1506)
9.619395994155054e-13,0.34913229803462664,154.0,0.0,0.0,0.0,0.99999981323611442,1.0,18.999999999677531,1.376881166609551e-08,8.1449975857779155e-08,8.1364189132365862e-08,2.0406108879182477e-10,7.7035232871612672e-14,5.375907598559235e-09,2.1257736691889604e-09,2.2314970205017856e-12,2.354429918052489e-09,1.1826324601816169e-10,4.3510609964532918e-18,1.3282828255349712e-13,1.6302375424053763e-18,2.2556239314494416e-14,1.9379411258920668e-17,1.9389503867572368e-17,8.3224431803331815e-21,1.7701629265652775e-21,9.5866146106826271e-15,3.6976873904015555e-39,3.5326894643342254e-39,3.5326896315511479e-39,1.6931041283482349e-19,6.2512469079399942e-14,4.2768697982787762e-23,1.2721736902965579e-21,1.1932273311163537e-17,1.0773414674893906e-17,2.5447964541857671e-27,8.7957229975877339e-23,6.9995073016833259e-36,4.0010686332810532e-28,6.4315224264618633e-28,2.4303266230988037e-28,1.3577644478081896e-32,2.3398711576655306e-36,3.6042164546391679e-38,3.6041229096391291e-33,1.8347487867814741e-42,7.5224954173547865e-46,1.0340016521810232e-44,5.0533422069208967e-43,2.5439113014392189e-39,2.0554132937705897e-23,3.4376551406965068e-26,9.1224156254656847e-28,1.2922408503193991e-28,3.1691688274360479e-26,5.9879047893361047e-25,5.2882017242080991e-20,6.5367903029069299e-23,3.599662401000692e-23,2.1224036329450828e-26,1.5605336300233116e-26,1.9069999716218368e-27
9.906442390369045e-13,0.34913229803458906,154.0,0.0,0.0,0.0,0.99999980766495078,1.0,18.999999999658652,1.4179677986661835e-08,8.3877464440231841e-08,8.3785878591506401e-08,2.1639745523357141e-10,7.9355997295069153e-14,5.4482992673197331e-09,2.2300648052551276e-09,2.2726405534430034e-12,2.4699390036040379e-09,1.2480082783432468e-10,4.6141329092669459e-18,1.4086760511572542e-13,1.7203607168400391e-18,2.3920688276800109e-14,2.1165186787996042e-17,2.1176382457443476e-17,9.213612583463585e-21,1.9820540009650443e-21,1.0167024335468272e-14,4.5422213018187173e-39,4.3395389435775138e-39,4.3395391551149456e-39,1.8498060895556612e-19,6.4966302787887675e-14,4.5694330666296923e-23,1.3430194349218777e-21,1.2923180159080195e-17,1.1668084053347058e-17,2.8629944615054447e-27,9.6064616197684754e-23,8.1094008935317073e-36,4.4487631012458252e-28,7.2360223139813114e-28,2.787110289502777e-28,1.6053776803678332e-32,2.8516617890430074e-36,4.3925750398911609e-38,4.1757810356859545e-33,2.3044066458647384e-42,9.4523723281380054e-46,1.2629550588883553e-44,6.1861675604400743e-43,3.1003553975076044e-39,2.1797543903329112e-23,3.7542936512674196e-26,9.8730277406355209e-28,1.375259439556025e-28,3.4994617278233532e-26,6.4076902668749655e-25,5.6080507213290523e-20,7.1345641599599241e-23,3.9312847194886893e-23,2.3636042872812702e-26,1.7383508478292299e-26,2.1441383090849414e-27
1e-12,0.3491322980345504,154.0,0.0,0.0,0.0,0.99999980584914439,1.0,18.999999999652392,1.4313592470925127e-08,8.4668629815313555e-08,8.4575106765435208e-08,2.2049619918828326e-10,8.0133706492690598e-14,5.4712520173731229e-09,2.2643546100372939e-09,2.2858204191850054e-12,2.5079171496386971e-09,1.2696246838094709e-10,4.7015384290241911e-18,1.435388484164228e-13,1.7501598154206175e-18,2.4374040494819944e-14,2.1770067457530031e-17,2.1781640074314968e-17,9.5176627854455784e-21,2.0549510266030169e-21,1.0359881395751415e-14,4.850960143770873e-39,4.6345013874863028e-39,4.6345016155357187e-39,1.9029015240091706e-19,6.5773446335679883e-14,4.6672860087619074e-23,1.3664478276422313e-21,1.3256438826424488e-17,1.1968976416234674e-17,2.9728860462486501e-27,9.881081830900359e-23,8.5000917424212317e-36,4.6019731893999862e-28,7.513870591989503e-28,2.9117407449349645e-28,1.6936251307871019e-32,3.0376965127222714e-36,4.6791427033805747e-38,4.3770149221378915e-33,2.4784907621360812e-42,1.0167940155302871e-45,1.3462810070296472e-44,6.599292242119216e-43,3.3026227634495711e-39,2.2210682387566264e-23,3.8615424917689189e-26,1.0125325831600293e-27,1.4029131580193297e-28,3.611973528047431e-26,6.5476872752354808e-25,5.714323406467108e-20,7.3369290340486637e-23,4.0436106578329299e-23,2.4462391621999919e-26,1.7992829345568181e-26,2.2259945815349805e-27
1.0193488786583036e-12,0.3491322980345504,154.0,0.0,0.0,0.0,0.9999998020938522,1.0,18.999999999639272,1.4590544295597177e-08,8.6304810750708377e-08,8.6207207355799401e-08,2.2909443230989547e-10,8.1737239364873992e-14,5.517747013085059e-09,2.335722339897528e-09,2.3127252581574566e-12,2.5869614628040507e-09,1.3148057698316875e-10,4.8848956489714662e-18,1.491428089557053e-13,1.8124438212961866e-18,2.5325095162926548e-14,2.3057349293331408e-17,2.3069729383539405e-17,1.0168189630742875e-20,2.2118973670678089e-21,1.0764478078703696e-14,5.5469323655463272e-39,5.2994182933058733e-39,5.2994185591186572e-39,2.0159247252507804e-19,6.745419971133365e-14,4.873592515476829e-23,1.4154212679787843e-21,1.3961848147331164e-17,1.2605875876862542e-17,3.2101762748823736e-27,1.0465526125439632e-22,9.3559093694896949e-36,4.9305198889300296e-28,8.1138472679382005e-28,3.1831536488441827e-28,1.888734989564548e-32,3.4552079923961745e-36,5.3222788325391535e-38,4.8178325311808023e-33,2.875034750342711e-42,1.1798350419229358e-45,1.5334573507312648e-44,7.5288149461588537e-43,3.7565667216834822e-39,2.307737949633273e-23,4.0897794115213391e-26,1.0659134101159005e-27,1.4610365037930815e-28,3.8524148153240765e-26,6.8421715401831748e-25,5.9372644864587894e-20,7.7674088527925142e-23,4.2826553430872259e-23,2.6235895812348336e-26,1.9300748074843008e-26,2.4026803746256628e-27
1.0480535182797028e-12,0.3491322980345106,154.0,0.0,0.0,0.0,0.99999979652281601,1.0,18.999999999619391,1.5001410592901555e-08,8.8732017358867993e-08,8.8628175544715246e-08,2.4215190055872651e-10,8.3934237218410571e-14,5.5843707525177348e-09,2.4426906147096157e-09,2.3517783988321759e-12,2.7054356504192424e-09,1.3830016852863117e-10,5.1633469502842565e-18,1.5765387246895059e-13,1.9064548040206705e-18,2.6769450916961084e-14,2.5058968138651902e-17,2.5072617223142397e-17,1.1188471613771124e-20,2.4606092886499503e-21,1.1378974866081462e-14,6.7363833295767169e-39,6.4357942606303477e-39,6.4357945925337709e-39,2.1917387106282604e-19,6.9976156843923516e-14,5.1895237201767558e-23,1.4893536450429399e-21,1.5048886870825027e-17,1.358734052596737e-17,3.5880560917586434e-27,1.1374313007583962e-22,1.0751303300841077e-35,5.4477421365799268e-28,9.0693390755246491e-28,3.6213950164766455e-28,2.2117122294548236e-32,4.1635772432347241e-36,6.4134588352073815e-38,5.5366042299430764e-33,3.5644999430088307e-42,1.4634331928659703e-45,1.8514979981959272e-44,9.1125057522959088e-43,4.5267549925018302e-39,2.4393632624525916e-23,4.4446547499909668e-26,1.1481144060199302e-27,1.5495875516579799e-28,4.2288035902703617e-26,7.2913509628678167e-25,6.2758409350303466e-20,8.4362899147566622e-23,4.6543435413399148e-23,2.9031664779493471e-26,2.1363080019301638e-26,2.6838691684670114e-27
1.0767581579011019e-12,0.34913229803447,154.0,0.0,0.0,0.0,0.99999979095183966,1.0,18.999999999599012,1.5412276878575e-08,9.1159086272505134e-08,9.1048783277684999e-08,2.555697405573024e-10,8.6225644096294336e-14,5.648285322913747e-09,2.5509163288341792e-09,2.3898265224499736e-12,2.8253025323525021e-09,1.452573160243187e-10,5.4494839307281158e-18,1.6640077448594461e-13,2.0023621438839538e-18,2.8253746485994314e-14,2.7173111977487299e-17,2.7188117862557666e-17,1.2276758707429132e-20,2.7291223645394469e-21,1.2010513739602157e-14,8.1380411335220779e-39,7.7749082007342414e-39,7.7749086126818074e-39,2.3775270464302001e-19,7.2532171196912974e-14,5.5174026323406324e-23,1.5647919448962439e-21,1.6184880076456194e-17,1.4613005043311262e-17,3.9983979242815689e-27,1.2334218566445723e-22,1.2308554299157054e-35,6.0018415379104142e-28,1.0106966092127999e-27,4.104890698182411e-28,2.5784632142841998e-32,4.9911894729667649e-36,7.688329762003836e-38,6.3387848739398693e-33,4.3931051481043971e-42,1.8044369256519157e-45,2.2236938994338172e-44,1.097196692457974e-42,5.4266008153130774e-39,2.5746296234956767e-23,4.8194617913488539e-26,1.233944745669388e-27,1.6409280998764775e-28,4.6294037942960603e-26,7.7552294465184549e-25,6.6237779944386299e-20,9.1421701293825619e-23,5.0469184432804181e-23,3.2031480037252889e-26,2.357657706220036e-26,2.9889819715773967e-27
1.105462797522501e-12,0.3491322980344284,154.0,0.0,0.0,0.0,0.99999978538092071,1.0,18.99999999957814,1.5823143152617531e-08,9.358601975120646e-08,9.3469030674100296e-08,2.6934783292216126e-10,8.8600474093484232e-14,5.7096006959404577e-09,2.6603484397585128e-09,2.4268954777103723e-12,2.9465055757672177e-09,1.5234977087072733e-10,5.7433040713230827e-18,1.7538349426237162e-13,2.1001348415184477e-18,2.9777972820104921e-14,2.9402848754238463e-17,2.9419302497237583e-17,1.3435353452456261e-20,3.0183851036423041e-21,1.2659093757274851e-14,9.7825349253676667e-39,9.3460225814779658e-39,9.3460230898727018e-39,2.5735690587015714e-19,7.5122239798325602e-14,5.8574055797927534e-23,1.6417118370793867e-21,1.7370386750780006e-17,1.568337411571614e-17,4.4430156501908989e-27,1.3346638910852617e-22,1.4041355808248579e-35,6.5942377441600167e-28,1.1231323391892754e-27,4.6368157356482845e-28,2.9934310930166076e-32,5.9539159693118161e-36,9.1713424395439632e-38,7.2314358830104484e-33,5.3838468243130391e-42,2.2123747787249957e-45,2.6573358255728584e-44,1.3145719785423959e-42,6.4733632716583925e-39,2.7135363313152084e-23,5.2147424570199138e-26,1.3234415519943191e-27,1.7350736712750291e-28,5.0549913226935023e-26,8.2338067694133264e-25,6.98107360385702e-20,9.8860095389708721e-23,5.4609490388985657e-23,3.5243528260474828e-26,2.5947356578566871e-26,3.3193302775185763e-27
1.1341674371439e-12,0.34913229803438584,154.0,0.0,0.0,0.0,0.99999977981005717,1.0,18.999999999556767,1.6234009415029165e-08,9.6012820370313431e-08,9.5888917853313084e-08,2.834860583096513e-10,9.0695690993269256e-14,5.768422566892588e-09,2.7709378898157371e-09,2.4630104633040566e-12,3.0689904461700573e-09,1.5957532076393197e-10,6.0448052612003432e-18,1.8460201145601087e-13,2.1997423979275761e-18,3.1342120872362178e-14,3.1751245696789709e-17,3.1769241621412802e-17,1.4666558858953564e-20,3.3293608403626711e-21,1.3324713992464533e-14,1.1703953548860249e-38,1.1181705197657277e-38,1.1181705821704025e-38,2.7801443974504177e-19,7.7746359692306882e-14,6.2097092661071314e-23,1.7200890428533585e-21,1.8605944118654942e-17,1.6798932781616035e-17,4.9237731431916669e-27,1.4412969956669576e-22,1.5964170036296526e-35,7.2263564059086932e-28,1.2447133146795016e-27,5.2204662414706936e-28,3.4613732704296699e-32,7.0692583055605326e-36,1.0889459506216622e-37,8.222015641769988e-33,6.5628130309361874e-42,2.6980619821705999e-45,3.1604721658644933e-44,1.5676479631839067e-42,7.6860745437679327e-39,2.8560826881454621e-23,5.6310384647709667e-26,1.4166403412086551e-27,1.8320397880627622e-28,5.5063419035121178e-26,8.7270826932358842e-25,7.3477257138474715e-20,1.0668765460052844e-22,5.8970041811837609e-23,3.867603955556545e-26,2.848157083010289e-26,3.6762596462698204e-27
1.1628720767652992e-12,0.34913229803434215,154.0,0.0,0.0,0.0,0.99999977423924646,1.0,18.999999999534907,1.6644875665809938e-08,9.8439489719736719e-08,9.8308444934635588e-08,2.9798429741573811e-10,9.3097675311128014e-14,5.8248524051114138e-09,2.8826375827831123e-09,2.4981960347592171e-12,3.1927049814921104e-09,1.6693178941387925e-10,6.3539842238229603e-18,1.9405630612385899e-13,2.3011548106035001e-18,3.2946181598806353e-14,3.422136932029822e-17,3.4241005032008907e-17,1.5972678688317953e-20,3.6630275797734763e-21,1.4007373533816021e-14,1.3940108299231939e-38,1.3318080203180145e-38,1.3318080965272916e-38,2.9975330367819725e-19,8.0404527939043729e-14,6.574490770669217e-23,1.799899959624325e-21,1.9892067899809697e-17,1.7960146662708586e-17,5.4425842947687143e-27,1.5534607429092861e-22,1.8092239267158841e-35,7.899629252556116e-28,1.3759244693449142e-27,5.8592593858747465e-28,3.9873680777115721e-32,8.3564275552065382e-36,1.2872277490833066e-37,9.3183853716270104e-33,7.9594272050324822e-42,3.2737044952941387e-45,3.741946287076453e-44,1.8611432005174429e-42,9.0856261022690791e-39,3.0022679998857981e-23,6.0688913296628784e-26,1.5135750410515903e-27,1.9318419735799535e-28,5.9842311654590486e-26,9.2350567314181542e-25,7.7237322863201453e-20,1.1491392489364281e-22,6.3556525871897478e-23,4.2337287354361479e-26,3.1185406817694096e-26,4.0611496650547437e-27
1.1915767163866983e-12,0.34913229803429763,154.0,0.0,0.0,0.0,0.99999976866848628,1.0,18.999999999512561,1.705574190495987e-08,1.0086603020765217e-07,1.0072761203734061e-07,3.1284243097582972e-10,9.5538828967193312e-14,5.8789875002457457e-09,2.9954023624103534e-09,2.5324761114611224e-12,3.317599168307629e-09,1.7441703624400985e-10,6.6708387700619638e-18,2.0374635871720576e-13,2.404342569392467e-18,3.4590145958431467e-14,3.6816285430393626e-17,3.6837661832077825e-17,1.7356017844815652e-20,4.0203778379672297e-21,1.4707071485062538e-14,1.6532821956140462e-38,1.5795104248131629e-38,1.5795105174281587e-38,3.2260152750227514e-19,8.3096741614567825e-14,6.9519275488108147e-23,1.8811214281331668e-21,2.1229252544250787e-17,1.9167462176501852e-17,6.0014130395879902e-27,1.6712946864759064e-22,2.0441598402916834e-35,8.6154942341759668e-28,1.5172634609879446e-27,6.5567333309501878e-28,4.5768222281576248e-32,9.8364360478658879e-36,1.5152168221158559e-37,1.0528815643820517e-32,9.606737586656747e-42,3.95302203036284e-45,4.4114398256205268e-44,2.2002540538551249e-42,1.0694868541640506e-38,3.1520915760534239e-23,6.5288423649311521e-26,1.6142780065607992e-27,2.0344957539669863e-28,6.489434730681211e-26,9.7577278305042774e-25,8.1090912944138483e-20,1.2354842510037227e-22,6.8374628389836442e-23,4.6235588590994371e-26,3.4065086332698692e-26,4.4754139060813256e-27
1.2174108920459575e-12,0.3491322980342567,154.0,0.0,0.0,0.0,0.999999763654844,1.0,18.999999999492029,1.742552151025045e-08,1.0304980857259725e-07,1.0290455474660436e-07,3.2652236239769213e-10,9.7407834840351898e-14,5.9258242599044917e-09,3.0977654909493131e-09,2.5625732526320256e-12,3.4309728630765967e-09,1.8126212284794846e-10,6.9625688208735514e-18,2.1266896323186506e-13,2.498705473220782e-18,3.6103824018443636e-14,3.9260940822393052e-17,3.9283972854525905e-17,1.8668951408489918e-20,4.3630741841208053e-21,1.5351366752855674e-14,1.9209171473223425e-38,1.8352032422062759e-38,1.8352033521474623e-38,3.4413662441442595e-19,8.554884036007626e-14,7.3025878778242054e-23,1.9554077756531158e-21,2.2476767985740594e-17,2.0293817155865509e-17,6.5402375125134108e-27,1.7823085795395085e-22,2.2759133098522053e-35,9.2973821981465121e-28,1.6535494341287038e-27,7.2376541522731681e-28,5.1663315421118846e-32,1.1352235740562403e-35,1.748720721429363e-37,1.172289898116225e-32,1.133417745413482e-41,4.6657268454603842e-45,5.0979633101700652e-44,2.5491631718024117e-42,1.2343041948165496e-38,3.2900429428762985e-23,6.9621394655108084e-26,1.708158073429713e-27,2.1293351040327413e-28,6.9681127055972885e-26,1.0240696514728703e-24,8.4639090678947016e-20,1.3167635737691816e-22,7.2913652689579432e-23,4.9953647121962011e-26,3.6812312702383986e-26,4.8745623322572726e-27
1.2432450677052167e-12,0.34913229803421486,154.0,0.0,0.0,0.0,0.9999997586412398,1.0,18.999999999471111,1.7795301106120078e-08,1.0523348564433956e-07,1.0508120605666118e-07,3.4049362486671003e-10,9.9440948216660935e-14,5.970943296600503e-09,3.2009258868166778e-09,2.5919723970456579e-12,3.5452295823336787e-09,1.8820830278073587e-10,7.2605119793492496e-18,2.2178250243040961e-13,2.5944620576221673e-18,3.7649810113747979e-14,4.1811394828978244e-17,4.1836169330359278e-17,2.0047981614925046e-20,4.7265126514976862e-21,1.6009461786075389e-14,2.2248524123523893e-38,2.1255766376796117e-38,2.1255767677190943e-38,3.6661351259534807e-19,8.802851143735562e-14,7.66377291618382e-23,2.0308015546938771e-21,2.3766359362241227e-17,2.1458161475701036e-17,7.1146099274529353e-27,1.8981300631525854e-22,2.5282414923580688e-35,1.0015995335066198e-27,1.7988331301808549e-27,7.9718218437515689e-28,5.8163292681867159e-32,1.3060932242659518e-35,2.0119411715058926e-37,1.3023042206619556e-32,1.3324631827398154e-41,5.4873215956340542e-45,5.8727130339589135e-44,2.9441830049206257e-42,1.4200973234860977e-38,3.4309402490854662e-23,7.4141687187169884e-26,1.8051369745438868e-27,2.2265081438157941e-28,7.470108832027287e-26,1.0735567302697778e-24,8.8262992193873955e-20,1.4014954541337705e-22,7.764903545758178e-23,5.3876605342796414e-26,3.971161728090242e-26,5.2997545589509965e-27
1.269079243364476e-12,0.3491322980341724,154.0,0.0,0.0,0.0,0.99999975362767202,1.0,18.999999999449791,1.816508069256876e-08,1.0741706280774548e-07,1.0725756605437879e-07,3.5475613152106826e-10,1.0174217358222146e-13,6.014407622310968e-09,3.3048543034826483e-09,2.6206897335086557e-12,3.6603369336827553e-09,1.9525408717225264e-10,7.5646663244425536e-18,2.310869628458151e-13,2.6915917969216036e-18,3.9228097659545823e-14,4.4469880948505911e-17,4.4496487191481794e-17,2.1494789970092454e-20,5.1114452797105371e-21,1.6681355961671148e-14,2.5691001521348955e-38,2.4544637514892208e-38,2.4544639047708476e-38,3.9005269302905182e-19,9.0535752746727295e-14,8.0356128096624163e-23,2.1072867185023042e-21,2.5098346864134543e-17,2.266078422076087e-17,7.7260661898051668e-27,2.018860833153337e-22,2.8024870819714738e-35,1.0772393089686977e-27,1.9535038441616719e-27,8.7620695066119128e-28,6.5314897760942453e-32,1.4982087920026381e-35,2.3078920493327569e-37,1.4436172074399151e-32,1.5611186425730679e-41,6.4315682360657748e-45,6.7447247569700684e-44,3.3902408786431707e-42,1.6289937015653932e-38,3.5747829985851128e-23,7.8853243244910091e-26,1.9052353496484129e-27,2.326026193626308e-28,7.9959883696830648e-26,1.1242338800449471e-24,9.1962602940380705e-20,1.4897487241158667e-22,8.2584918900396301e-23,5.8010603122469525e-26,4.2767597641498552e-26,5.7520913997349293e-27
1.2949134190237351e-12,0.34913229803412904,154.0,0.0,0.0,0.0,0.99999974861413954,1.0,18.999999999428091,1.853486026959652e-08,1.0960054228244684e-07,1.0943363482659912e-07,3.6930979552481436e-10,1.0355876864414665e-13,6.0562779169160915e-09,3.4095225768425006e-09,2.6487410736543792e-12,3.7762637235824783e-09,2.023980091337989e-10,7.8750309661992273e-18,2.4058233124937311e-13,2.79007446847987e-18,4.0838680072947461e-14,4.7238632215414803e-17,4.7267161914760243e-17,2.301105824835257e-20,5.5186327209130715e-21,1.7367048665868766e-14,2.9580194306265118e-38,2.8260291481630278e-38,2.8260293282430141e-38,4.144746879122799e-19,9.3070562198280505e-14,8.4182379506075965e-23,2.184847380003888e-21,2.6473038814170772e-17,2.3901963760648206e-17,8.3761751650941881e-27,2.1446025733024618e-22,3.1000499987369161e-35,1.1567638147273987e-27,2.11795925680418e-27,9.611310837116026e-28,7.3167322226218704e-32,1.713675308772671e-35,2.6398164991989065e-37,1.5969510990846674e-32,1.8230233690600424e-41,7.5136139284088311e-45,7.7237283864185892e-44,3.8926704551722406e-42,1.8632826374483744e-38,3.7215706974996759e-23,8.3760003517226617e-26,2.008472975472234e-27,2.427900574152275e-28,8.5463165156443195e-26,1.1761009452982083e-24,9.5737908439869767e-20,1.5815920397775551e-22,8.7725444367507672e-23,6.2361802050175264e-26,4.5984868924026768e-26,6.2326957985309177e-27
1.3207475946829943e-12,0.3491322980340851,154.0,0.0,0.0,0.0,0.99999974360064103,1.0,18.999999999406,1.8904639837203368e-08,1.1178392478573843e-07,1.1160941246013818e-07,3.8415453006787433e-10,1.0561870583540527e-13,6.0966126287323036e-09,3.514903578554861e-09,2.6761418618872609e-12,3.8929799056654311e-09,2.0963862339890679e-10,8.1916029547249497e-18,2.5026859464711706e-13,2.8898901477208426e-18,4.2481550772966441e-14,5.011988120029044e-17,5.0150428521754482e-17,2.4598468382640999e-20,5.9488440148647237e-21,1.8066539294100671e-14,3.3963375895027617e-38,3.2447892380050398e-38,3.2447894488959132e-38,4.3990004063431196e-19,9.5632937711801589e-14,8.8117789778444499e-23,2.2634675954657398e-21,2.789073217906524e-17,2.5181968211731889e-17,9.0665387113404143e-27,2.2754569553418201e-22,3.4223887074995416e-35,1.240279623256132e-27,2.2926054440981438e-27,1.0522540422340589e-27,8.1772279730099227e-32,1.9547545190892252e-35,3.0111991354315126e-37,1.7630583854016123e-32,2.1221718695011411e-41,8.7500948200964483e-45,8.820185272875887e-44,4.4572355151267557e-42,2.125423901693293e-38,3.8713028541587879e-23,8.8865907385326182e-26,2.1148688070062507e-27,2.5321426060595003e-28,9.1216583920853864e-26,1.2291577588651337e-24,9.958889428335054e-20,1.6770938817350606e-22,9.3074752357774556e-23,6.6936383786325104e-26,4.9368062561786456e-26,6.7427127878138904e-27
