Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371)
1.4946926924915658e-12,0.41857354394059776,154.0,0.0,0.0,0.0,0.99998640955835671,1.0,18.999999985681178,4.2508397856369743e-07,2.9043434879344711e-06,2.8969495714845461e-06,1.0835902939587462e-08,9.2472560529820948e-13,2.1218315765326782e-06,1.8911115232707185e-06,1.0855737286014079e-08,3.3258574092655488e-06,3.4819963482338679e-09,1.0307708448179594e-16,4.8599325738485664e-11,2.335626147757628e-17,4.0693339073177669e-11,2.4124403540334898e-13,2.413280238965329e-13,6.2203320156580458e-17,2.1785173027382073e-17,8.1320507061412691e-17,7.4334598759720279e-31
1.5244687546345308e-12,0.4185735439393185,154.0,0.0,0.0,0.0,0.99998613962176175,1.0,18.999999985146321,4.3355207798175876e-07,2.9621657898023127e-06,2.9544439134692999e-06,1.1266486395065897e-08,9.4313664808845512e-13,2.1266917229806233e-06,1.9421129537010454e-06,1.0912575744343419e-08,3.4155526090486641e-06,3.586246555716657e-09,1.0717307163255532e-16,5.033890333016499e-11,2.4055545699663655e-17,4.2323712148495689e-11,2.5591798706892493e-13,2.5600759793061909e-13,6.6243955025320988e-17,2.336690666895775e-17,8.6275950969797255e-17,8.5321525549741702e-31
1.5542448167774957e-12,0.4185735439380184,154.0,0.0,0.0,0.0,0.99998586969313386,1.0,18.999999984602741,4.4202017424999815e-07,3.0199875007144103e-06,3.0119300167649186e-06,1.1705244942427554e-08,9.6154750269673446e-13,2.1312351229200804e-06,1.9932272226412841e-06,1.0966944549258067e-08,3.5054462596198665e-06,3.6910564459162407e-09,1.1134682628353179e-16,5.2103871026161369e-11,2.4758584163587628e-17,4.398582734617496e-11,2.7117392389635491e-13,2.7126940711402016e-13,7.0456401881211759e-17,2.5026815784190251e-17,9.1428683224402481e-17,9.7671145051947728e-31
1.5840208789204607e-12,0.4185735439366974,154.0,0.0,0.0,0.0,0.99998559977201285,1.0,18.999999984050451,4.5048826736848127e-07,3.0778086442174346e-06,3.0694078933666462e-06,1.2152166591976611e-08,9.7995817662113138e-13,2.1354824170670251e-06,2.0444469759616951e-06,1.1018951001978128e-08,3.5955254274501774e-06,3.79640247304558e-09,1.1559823437990062e-16,5.3894093330648724e-11,2.5465218928829299e-17,4.5679668791996453e-11,2.8702306383539634e-13,2.8712467502057144e-13,7.4844229494814193e-17,2.6766955680445928e-17,9.678255289551213e-17,1.1152135311468375e-30
1.6137969410634257e-12,0.4185735439353557,154.0,0.0,0.0,0.0,0.9999853298579664,1.0,18.999999983489499,4.5895635733727014e-07,3.1356292428675477e-06,3.1268775552520983e-06,1.2607239371588153e-08,9.9836867704431787e-13,2.1394529010859604e-06,2.0957653387641234e-06,1.1068697741708168e-08,3.6857780218235495e-06,3.9022620817747544e-09,1.1992718203398439e-16,5.5709440633479322e-11,2.6175298698661764e-17,4.7405220624459525e-11,3.0347661922185989e-13,3.0358461961205129e-13,7.9411004848849514e-17,2.8589385342664771e-17,1.0234140902017382e-16,1.2702097206928807e-30
1.6435730032063907e-12,0.4185735439339935,154.0,0.0,0.0,0.0,0.99998505995058751,1.0,18.999999982919917,4.6742444415642333e-07,3.1934493182720697e-06,3.1843390143812898e-06,1.3070451326682377e-08,1.0167790108468198e-12,2.1431646132454485e-06,2.1471758841510075e-06,1.1116282948198376e-08,3.7761927399116713e-06,4.0086136655659979e-09,1.24333555525008e-16,5.7549788954467558e-11,2.6888678540669721e-17,4.9162466994744382e-11,3.2054579678239796e-13,3.2066045324267197e-13,8.4160293139619964e-17,3.0496167134569691e-17,1.0810910060480656e-16,1.4433038551193696e-30
1.6733490653493557e-12,0.4185735439326105,154.0,0.0,0.0,0.0,0.99998479004949437,1.0,18.999999982341738,4.7589252782599595e-07,3.251268891129397e-06,3.241792282696664e-06,1.3541790520198919e-08,1.0351891846197307e-12,2.1466344163569907e-06,2.1986726040311758e-06,1.1161800535499396e-08,3.8667590154308341e-06,4.1154365267624627e-09,1.2881724129885388e-16,5.941501969879055e-11,2.7605219619032668e-17,5.0951392066676197e-11,3.3824179763926153e-13,3.3836338266355864e-13,8.9095657778455119e-17,3.2489366518800245e-17,1.1408947662763631e-16,1.6362219701059786e-30
1.7031251274923207e-12,0.41857354393120716,154.0,0.0,0.0,0.0,0.99998452015432715,1.0,18.999999981754993,4.8436060834603997e-07,3.3090879812672344e-06,3.2992373721231194e-06,1.4021245032571139e-08,1.0535992046768822e-12,2.1498780743709795e-06,2.2502498818292949e-06,1.1205340337295077e-08,3.9574669706467063e-06,4.2227108383565971e-09,1.3337812596781773e-16,6.1305019423020353e-11,2.8324788938074767e-17,5.2771980016690496e-11,3.5657581731502722e-13,3.5670460902721485e-13,9.4220660393173684e-17,3.4571051794772386e-17,1.2028638604097007e-16,1.8508191316692365e-30
1.7329011896352857e-12,0.4185735439297833,154.0,0.0,0.0,0.0,0.99998425026474835,1.0,18.999999981159707,4.9282868571660453e-07,3.3669066076792212e-06,3.3566742945680412e-06,1.450880296170048e-08,1.0720090770665111e-12,2.152910323982233e-06,2.301902466973363e-06,1.1246988284184106e-08,4.0483073715061069e-06,4.3304176073665195e-09,1.3801609631036468e-16,6.3219679611319784e-11,2.9047259096600663e-17,5.46242150338e-11,3.7555904573729503e-13,3.7569532789197744e-13,9.953886082955228e-17,3.674329385313144e-17,1.267036777733174e-16,2.089086514612357e-30
1.7626772517782507e-12,0.4185735439283391,154.0,0.0,0.0,0.0,0.99998398038044012,1.0,18.99999998055592,5.0129675993773585e-07,3.4247247885600139e-06,3.4141030619213279e-06,1.5004452422930891e-08,1.0904188075824301e-12,2.1557449415714976e-06,2.3536254510439634e-06,1.1286826573261577e-08,4.1392715856912781e-06,4.4385386397524757e-09,1.4273103927088561e-16,6.515889646135821e-11,2.9772508052562089e-17,5.6508081319562661e-11,3.9520266724335973e-13,3.9534672922645804e-13,1.050538171527981e-16,3.9008165945747561e-17,1.3334520073136802e-16,2.3531587330675907e-30
1.8222293760641804e-12,0.41857354392539026,154.0,0.0,0.0,0.0,0.99998344062645805,1.0,18.99999997932294,5.1823289893187111e-07,3.5403598827083406e-06,3.5289361788253103e-06,1.6019978490129808e-08,1.1272378649588668e-12,2.1608719455101528e-06,2.4572645644735452e-06,1.13613852468029e-08,4.3215397073206987e-06,4.6559545166382748e-09,1.5239139165158386e-16,6.9110607308131954e-11,3.1230879665808137e-17,6.0370644565824294e-11,4.3651579893231747e-13,4.3667631125694762e-13,1.1668822082671514e-16,4.3824103803622478e-17,1.4731633585280485e-16,2.9680197875958125e-30
1.875826287921517e-12,0.41857354392266716,154.0,0.0,0.0,0.0,0.99998295486308286,1.0,18.999999978184455,5.3347541325594415e-07,3.6444301110525053e-06,3.6322582125478901e-06,1.6961506119746085e-08,1.1603745846724075e-12,2.1649310141484843e-06,2.5507375382963201e-06,1.1423052763308625e-08,4.4859288483351525e-06,4.8528782647538115e-09,1.6134782436245164e-16,7.2750178970231218e-11,3.2551795242973489e-17,6.3954972192073016e-11,4.7606824877628434e-13,4.7624461260613714e-13,1.2786774737248843e-16,4.8496082480667647e-17,1.6069584010143759e-16,3.6342727798042298e-30
1.929423199778854e-12,0.41857354391987944,154.0,0.0,0.0,0.0,0.9999824691126411,1.0,18.999999977018845,5.4871791737646318e-07,3.7484991457270075e-06,3.7355540078889141e-06,1.792906627771871e-08,1.1935109242764734e-12,2.1685263116032619e-06,2.6443756988823006e-06,1.1479981091175564e-08,4.6506085136982845e-06,5.0508943829463369e-09,1.7055189767278197e-16,7.6467894592780421e-11,3.3880038224261327e-17,6.7641540001628352e-11,5.1793405600575959e-13,5.1812729653478258e-13,1.3974001679551418e-16,5.3500512227691139e-17,1.7486171090240583e-16,4.4247176525934854e-30
1.9830201116361906e-12,0.418573543917027,154.0,0.0,0.0,0.0,0.99998198337386368,1.0,18.99999997582626,5.6396041129361718e-07,3.8525670680679801e-06,3.8388236335615871e-06,1.8922590280064875e-08,1.2266469096712938e-12,2.1717108205674004e-06,2.7381601689020497e-06,1.1532534417849408e-08,4.815545504310284e-06,5.2499215376053864e-09,1.8000295820990059e-16,8.0263294222764267e-11,3.5215063039773203e-17,7.1430256307768171e-11,5.6217824614625078e-13,5.6238942140599784e-13,1.5232571554335288e-16,5.8849544204207034e-17,1.8983639450550824e-16,5.3580521026704152e-30
2.0366170234935274e-12,0.41857354391411056,154.0,0.0,0.0,0.0,0.99998149764561173,1.0,18.99999997460684,5.7920289500757694e-07,3.9566339533550459e-06,3.9420671580977175e-06,1.9942009623876331e-08,1.2597825648284906e-12,2.1745314661672637e-06,2.8320742292909198e-06,1.1581048936383824e-08,4.9807104167590848e-06,5.4498844513818536e-09,1.8970035432364798e-16,8.4135953250363483e-11,3.6556364743823674e-17,7.5321029553267363e-11,6.0886578640314306e-13,6.090959872550566e-13,1.6564551148870362e-16,6.4555340425142456e-17,2.0564233704787455e-16,6.4551569978450819e-30
2.090213935350864e-12,0.41857354391113005,154.0,0.0,0.0,0.0,0.99998101192686406,1.0,18.999999973360733,5.9444536851849725e-07,4.0606998712631003e-06,4.0452846498482219e-06,2.0987255986841896e-08,1.2929179119349358e-12,2.1770298105853739e-06,2.9261030717602714e-06,1.1625835001250816e-08,5.1460772080678855e-06,5.650713451432131e-09,1.9964343608183761e-16,8.8085479687354103e-11,3.7903475984650364e-17,7.9313768309947147e-11,6.5806158574640268e-13,6.5831193587169341e-13,1.7972005395665117e-16,7.0630071334423488e-17,2.2230198457319181e-16,7.7392812290636837e-30
2.143810847208201e-12,0.41857354390808615,154.0,0.0,0.0,0.0,0.99998052621670563,1.0,18.999999972088069,6.0968783182651714e-07,4.1647648862800556e-06,4.1484761769836256e-06,2.2058261226771289e-08,1.3260529715257801e-12,2.1792426675944097e-06,3.02023357984369e-06,1.1667179116512421e-08,5.3116228106264533e-06,5.8523440516972428e-09,2.0983155526572473e-16,9.2111511657131981e-11,3.9255964202423977e-17,8.3408381278246099e-11,7.0983049499472093e-13,7.1010215088212381e-13,1.9456997375173651e-16,7.70859136515301e-17,2.3983778304829533e-16,9.2362367651055171e-30
2.1974077590655376e-12,0.41857354390497903,154.0,0.0,0.0,0.0,0.99998004051431366,1.0,18.999999970788966,6.2493028493176324e-07,4.2688290580936537e-06,4.2516418074945552e-06,2.3154957381120196e-08,1.3591877626076327e-12,2.1812026470196867e-06,3.1144541349091593e-06,1.1705345772009502e-08,5.4773267910294551e-06,6.0547165661106106e-09,2.2026406536548992e-16,9.6213715076600236e-11,4.0613429034722661e-17,8.7604777286810594e-11,7.6423730689915527e-13,7.6453145783079749e-13,2.1021588318486635e-16,8.3935048457653245e-17,2.5827217837748061e-16,1.0974603966877386e-29
2.2510046709228743e-12,0.41857354390180906,154.0,0.0,0.0,0.0,0.99997955481895073,1.0,18.999999969463556,6.401727278343502e-07,4.3728924419486372e-06,4.3547816091922383e-06,2.4277276666516649e-08,1.3923223027722865e-12,2.1829386344119664e-06,3.2087544452552952e-06,1.1740579134238065e-08,5.643171049512155e-06,6.2577757514403739e-09,2.3094032157573379e-16,1.0039178152149841e-10,4.1975499920788119e-17,9.1902865292102968e-11,8.2134675622628608e-13,8.2166462426188984e-13,2.266783761000557e-16,9.1189659504091339e-17,2.7762761641468149e-16,1.2985947607217331e-29
2.304601582780211e-12,0.4185735438985763,154.0,0.0,0.0,0.0,0.99997906912995405,1.0,18.999999968111954,6.5541516053438223e-07,4.4769550889772755e-06,4.4578956497089834e-06,2.5425151478288568e-08,1.4254566083019777e-12,2.1844762156529949e-06,3.3031253948276246e-06,1.1773104606929751e-08,5.8091395538914291e-06,6.4614704767895413e-09,2.4185968079098103e-16,1.0464542625621826e-10,4.334183388459678e-17,9.6302554378025024e-11,8.8122351984093911e-13,8.8156635980055036e-13,2.4397802790100855e-16,9.8861931710538774e-17,2.9792654297380635e-16,1.5305043720996238e-29
2.3581984946375478e-12,0.41857354389528123,154.0,0.0,0.0,0.0,0.99997858344672774,1.0,18.999999966734276,6.706575830319527e-07,4.5810170465053848e-06,4.5609839964986754e-06,2.6598514389992686e-08,1.4585906942668382e-12,2.1858380535265624e-06,3.3975589090491883e-06,1.180313027227959e-08,5.9752181036053093e-06,6.6657534175875629e-09,2.5302150160120008e-16,1.0897438641429107e-10,4.4712113482216277e-17,1.0080375375555493e-10,9.4393221678850664e-13,9.4430131623391376e-13,2.6213539557754424e-16,1.0696404982981513e-16,3.1919140383745569e-16,1.7970117535915748e-29
2.4117954064948845e-12,0.41857354389192414,154.0,0.0,0.0,0.0,0.99997809776873703,1.0,18.99999996533063,6.8589999532714811e-07,4.6850783583357697e-06,4.6640467168372508e-06,2.7797298152944583e-08,1.4917245746151359e-12,2.1870442219616515e-06,3.4920478357322585e-06,1.1830848222489752e-08,6.1413941202753171e-06,6.8705807721490582e-09,2.6442514428733436e-16,1.1337841931734214e-10,4.6086044900537081e-17,1.0540637276239609e-10,1.0095374083768975e-12,1.0099340875918888e-12,2.8117101773188838e-16,1.1550819725984284e-16,3.414446447642169e-16,2.1023092714350706e-29
2.4653923183522212e-12,0.41857354388850515,154.0,0.0,0.0,0.0,0.9999776120955004,1.0,18.999999963901125,7.0114239742004608e-07,4.7891390650106016e-06,4.76708387782318e-06,2.9021435695750076e-08,1.5248582622568374e-12,2.1881125020993012e-06,3.5865858395919664e-06,1.185643578901817e-08,6.3076564621901432e-06,7.0759119993267776e-09,2.7606997081684059e-16,1.178573009231844e-10,4.7463356197498587e-17,1.1011032086263683e-10,1.0781035982581304e-12,1.0785292102277237e-12,3.0110541460483607e-16,1.2450655498882443e-16,3.6470871149468631e-16,2.450985218609729e-29
2.518989230209558e-12,0.4185735438850246,154.0,0.0,0.0,0.0,0.99997712642658487,1.0,18.999999962445873,7.1638478931071765e-07,4.8931992040541517e-06,4.8700955463779511e-06,3.0270860123837728e-08,1.5579917691409195e-12,2.189058644240007e-06,3.6811673089164443e-06,1.1880056676949765e-08,6.4739952601687132e-06,7.2817095757761981e-09,2.8795534483924415e-16,1.2241082439368749e-10,4.8843795673869233e-17,1.1491550764641997e-10,1.1496952325095987e-12,1.1501511628983601e-12,3.2195908810179578e-16,1.3397130065987231e-16,3.8900604975636209e-16,2.8480510830370221e-29
2.5725861420668947e-12,0.41857354388148255,154.0,0.0,0.0,0.0,0.99997664076160131,1.0,18.999999960964963,7.316271709992274e-07,4.9972588101974051e-06,4.9730817892465423e-06,3.1545504718992751e-08,1.5911251063268532e-12,2.1898965996542203e-06,3.7757872729745117e-06,1.1901862011863028e-08,6.6404017723070749e-06,7.4879387713561624e-09,3.0008063168170667e-16,1.2703879877311523e-10,5.0227130366678108e-17,1.1982184282962097e-10,1.2243766997150179e-12,1.2248643668445777e-12,3.4375252181871853e-16,1.4391460774158706e-16,4.1435910526754021e-16,3.2989700256895201e-29
2.6261830539242314e-12,0.41857354387787965,154.0,0.0,0.0,0.0,0.99997615510019866,1.0,18.99999995945851,7.4686954248563495e-07,5.1013179155859499e-06,5.0760426729978929e-06,3.2845302938891954e-08,1.6242582840508313e-12,2.190638725955363e-06,3.8704413288428327e-06,1.192199130629345e-08,6.8068682552911173e-06,7.6945674412406146e-09,3.1244519834459852e-16,1.317410477679667e-10,5.1613144654739454e-17,1.2482923625353372e-10,1.3022123310450762e-12,1.3027331858709363e-12,3.6650618106791731e-16,1.5434864479200549e-16,4.4079032374033991e-16,3.8096865926358849e-29
2.679779965781568e-12,0.4185735438742157,154.0,0.0,0.0,0.0,0.99997566944206118,1.0,18.999999957926587,7.6211190376999367e-07,5.2053765499724511e-06,5.1789782640253786e-06,3.4170188416640063e-08,1.6573913117870751e-12,2.1912959691446336e-06,3.9651255765447387e-06,1.1940573352114829e-08,6.9733878503267986e-06,7.9015658334690502e-09,3.2504841349708889e-16,1.3651740862034148e-10,5.3001638967740523e-17,1.2993759788456378e-10,1.383266400337812e-12,1.3838219264255209e-12,3.9024051290378769e-16,1.6528557480527553e-16,4.6832215088296845e-16,4.3866576855529587e-29
2.733376877638905e-12,0.41857354387049117,154.0,0.0,0.0,0.0,0.99997518378690431,1.0,18.999999956369308,7.7735425485235309e-07,5.3094347408947782e-06,5.2818886285472799e-06,3.5520094960307259e-08,1.6905241983045138e-12,2.191878024921411e-06,4.059836561576569e-06,1.1957727044443666e-08,7.1399544820625992e-06,8.1089064108036587e-09,3.3788964747275054e-16,1.4136773106775337e-10,5.4392428591294733e-17,1.35146837813927e-10,1.4676031241787138e-12,1.4681948376794948e-12,4.1497594614843202e-16,1.7673755463212767e-16,4.9697703240132344e-16,5.036884815610671e-29
2.7869737894962416e-12,0.4185735438667061,154.0,0.0,0.0,0.0,0.99997469813447126,1.0,18.999999954786759,7.9259659573275896e-07,5.4134925138409074e-06,5.3847738326072494e-06,3.6894956552467796e-08,1.7236569517193111e-12,2.1923934815342198e-06,4.1545712240109519e-06,1.1973562142192206e-08,7.3065627690787228e-06,8.3165636858551115e-09,3.509682722651657e-16,1.4629187638292108e-10,5.5785342560995468e-17,1.4045686625735451e-10,1.5552866619805758e-12,1.5559161116064592e-12,4.4073289141719506e-16,1.8871673446627437e-16,5.2677741400001332e-16,5.7679476657118644e-29
2.8405707013535784e-12,0.4185735438628609,154.0,0.0,0.0,0.0,0.999974212484531,1.0,18.999999953179024,8.0783892641125237e-07,5.5175498924014947e-06,5.4876339420747806e-06,3.8294707349740019e-08,1.7567895795434906e-12,2.1928499462639957e-06,4.2493268534317869e-06,1.1988179970106047e-08,7.4732079446323371e-06,8.5245140684958793e-09,3.6428366152354965e-16,1.5128971648743326e-10,5.7180222638896042e-17,1.4586759355480238e-10,1.6463811160630982e-12,1.6470498830616322e-12,4.675317411441122e-16,2.0123525738949322e-16,5.5774574138287743e-16,6.5880389857702619e-29
2.894167613210915e-12,0.4185735438589556,154.0,0.0,0.0,0.0,0.99997372683687469,1.0,18.999999951546194,8.2308124688787206e-07,5.6216068984111141e-06,5.5904690226456642e-06,3.9719281682327464e-08,1.7899220887298478e-12,2.1932541574470105e-06,4.3441010490213278e-06,1.2001674066831478e-08,7.6398857864637033e-06,8.7327357246367238e-09,3.7783519054839354e-16,1.5636113313354722e-10,5.8576922366211761e-17,1.5137893017016585e-10,1.7409505317322605e-12,1.7416602298608368e-12,4.9539286960727558e-16,2.1430525896876813e-16,5.8990446025307197e-16,7.5060008454584006e-29
2.947764525068252e-12,0.41857354385499057,154.0,0.0,0.0,0.0,0.99997324119131403,1.0,18.999999949888352,8.3832355716265255e-07,5.7256635520789807e-06,5.693279139842459e-06,4.1168614053561241e-08,1.8230544857135954e-12,2.1936120837209584e-06,4.4388916841995583e-06,1.2014130783206994e-08,7.8065925546082957e-06,8.941208445511167e-09,3.9162223628710307e-16,1.6150601714882904e-10,5.997530618650213e-17,1.569907866909978e-10,1.8390588973594612e-12,1.8398111728593146e-12,5.2433663295412185e-16,2.279388668996179e-16,6.2327601631278561e-16,8.5313622687636224e-29
3.0013614369255886e-12,0.41857354385096585,154.0,0.0,0.0,0.0,0.99997275554767895,1.0,18.999999948205591,8.5356585723562709e-07,5.8297198721099359e-06,5.7960643590149487e-06,4.264263913944364e-08,1.8561867764509444e-12,2.1939290119526573e-06,4.5336968752962295e-06,1.2025629834606619e-08,7.9733249363010933e-06,9.1499135266851656e-09,4.0564417732965545e-16,1.667242677388009e-10,6.1375248634093275e-17,1.6270307382823087e-10,1.940770144460443e-12,1.9415666760303604e-12,5.543833692266433e-16,2.4214820069049501e-16,6.5788285526263776e-16,9.674378274699435e-29
3.0549583487829253e-12,0.4185735438468818,154.0,0.0,0.0,0.0,0.999972269905816,1.0,18.999999946497987,8.6880814710682553e-07,5.9337758758164412e-06,5.8988247453405983e-06,4.4141291788192786e-08,1.8893189664546908e-12,2.1942096251231232e-06,4.6285149538009892e-06,1.2036244810843196e-08,8.1400799971735413e-06,9.3588336560724755e-09,4.1990039390427847e-16,1.7201579184316849e-10,6.2776633582909568e-17,1.6851570241590265e-10,2.046148147774008e-12,2.0469906465437788e-12,5.855533983865279e-16,2.5694537138376212e-16,6.9374742280081155e-16,1.0946070348497159e-28
3.108555260640262e-12,0.41857354384273854,154.0,0.0,0.0,0.0,0.99997178426558631,1.0,18.999999944765619,8.840504267762753e-07,6.0378315792222287e-06,6.0015603638250192e-06,4.5664507019788732e-08,1.9224510608272291e-12,2.1944580713073899e-06,4.7233444417864141e-06,1.204604364687789e-08,8.3068551380306428e-06,9.5679528102883268e-09,4.343902678731247e-16,1.7738050354152899e-10,6.4179353551229801e-17,1.7442858341088457e-10,2.1552567253405169e-12,2.1561469348441663e-12,6.1786702234022841e-16,2.7234248130922201e-16,7.3089216462195935e-16,1.2358268367516416e-28
