Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002)
3.507864024436776e-11,0.5046857069337253,154.0,0.0,0.0,0.0,0.99999824534882686,1.0,18.999999954126462,2.0233484708591004e-07,7.4507518495039452e-07,7.0736229120555637e-07,4.1790383135597606e-08,6.5134770757863567e-13,1.2328486334544852e-09,2.6844119394372892e-08,3.3083465586394155e-13,2.5907366304337081e-08,4.0795404818731937e-09,1.1577126108307056e-15,1.9680010438639629e-11,7.1199610825191056e-17,2.4758950872008631e-12,5.031059089347754e-14,5.0362540318003106e-14,3.182826648617281e-17,2.0121050198105043e-17,1.3967572866037947e-12,6.3525620108234399e-31,6.1183339597121559e-31,6.1183373134233526e-31,6.5746798224125508e-16,2.9672946571337488e-12,3.1995297616368189e-20,1.6566114313501787e-20,2.5579504136683724e-15,2.6502689655480068e-15,1.0784127701340119e-22,1.849960889496519e-19,4.2974414025702105e-30,1.3352860312251423e-24,2.2921514699346846e-23,2.1549383452575277e-23,3.9582317897609611e-26,1.835022664595482e-28,1.9899021520914559e-30,2.9353787283019946e-27,2.7721800250566206e-33,1.2211571027894738e-36,4.9418640444608715e-37,7.3965194112405139e-35
3.734541783905912e-11,0.5046857069175135,154.0,0.0,0.0,0.0,0.99999813196440246,1.0,18.999999948504669,2.1540956384376226e-07,7.9320291887161033e-07,7.5043310438914119e-07,4.7129379268801263e-08,6.9342146941312029e-13,1.2328485064548852e-09,2.8618381975590371e-08,3.3083462284775926e-13,2.7619714425698593e-08,4.3619101446176895e-09,1.3056189877081718e-15,2.2304598241658039e-11,7.6127776693537029e-17,2.7958444448517693e-12,6.0537732254936259e-14,6.0600475125495727e-14,3.8349290514741215e-17,2.4393440775317156e-17,1.5830571676901372e-12,9.7988858465614196e-31,9.4376053716384897e-31,9.4376108821946551e-31,7.9820030002996525e-16,3.3456236820609403e-12,3.8910041341318746e-20,1.7740234751718449e-20,2.9066378112923883e-15,3.0115279304519434e-15,1.3926940968646288e-22,2.2295045459940403e-19,5.9036858999852631e-30,1.6254983291153018e-24,2.9598214369756133e-23,2.7921866622500512e-23,5.4593156289334406e-26,2.6944316678440533e-28,2.9224498474900667e-30,4.0325913653311591e-27,4.3362098364485352e-33,1.9314628790460953e-36,7.2587134874419382e-37,1.1364703225999925e-34
3.961219543375049e-11,0.5046857069004602,154.0,0.0,0.0,0.0,0.99999801857986337,1.0,18.999999942590989,2.2848426394711034e-07,8.4133063031547672e-07,7.9321200403965873e-07,5.2760247849877992e-08,7.354952115654084e-13,1.2328483768128408e-09,3.0392644317551942e-08,3.3083458814124409e-13,2.9332062347603105e-08,4.6442796555065189e-09,1.4616111710405181e-15,2.5093408615281513e-11,8.1055939911553109e-17,3.133956785863671e-12,7.20422826933006e-14,7.2117196943153566e-14,4.5690966600427694e-17,2.9223106044592439e-17,1.7810179806592501e-12,1.4729402022023498e-30,1.4186363430087506e-30,1.4186372220928822e-30,9.5827207048998883e-16,3.7462420125983561e-12,4.681813998222236e-20,1.8917898056589957e-20,3.2775500144411624e-15,3.3958105337249138e-15,1.7720793228244059e-22,2.6573455874882218e-19,7.9615623777197297e-30,1.9561678450143591e-24,3.7656443127766007e-23,3.5631422502234737e-23,7.3879177275930778e-26,3.8672723421132228e-28,4.1954076605677331e-30,5.4382860214708446e-27,6.6049806036940379e-33,2.9744254004630993e-36,1.0421592595778527e-36,1.7033480515474443e-34
4.187897302844185e-11,0.5046857068825782,154.0,0.0,0.0,0.0,0.99999790519520981,1.0,18.999999936389955,2.4155894739597201e-07,8.8945831925703259e-07,8.3570352479520594e-07,5.867845442802569e-08,7.7756893401211356e-13,1.2328482473502247e-09,3.2166906418865511e-08,3.3083454908626473e-13,3.1044410068708992e-08,4.9266490394558806e-09,1.6255635419424078e-15,2.804644144648126e-11,8.5984100914111699e-17,3.4900304772504334e-12,8.4894359369890879e-14,8.498290032936122e-14,5.3898683546845614e-17,3.4642053396879722e-17,1.9906402377287791e-12,2.1638401494599566e-30,2.0840685091218916e-30,2.0840698751629568e-30,1.1390487063851089e-15,4.1690921672766005e-12,5.5800346373140164e-20,2.0099104482373276e-20,3.6706768854350186e-15,3.8031059777292153e-15,2.2252661218582799e-22,3.13629384498801e-19,1.0561560035626528e-29,2.3301893696301673e-24,4.7280220294241802e-23,4.4858363115805448e-23,9.8305860680406799e-26,5.4395775753529783e-28,5.9023372131270146e-30,7.2142416530362815e-27,9.8265602288295422e-33,4.4732242601963211e-36,1.4663110718167684e-36,2.4971923005341521e-34
4.641252821782459e-11,0.5046857068443793,154.0,0.0,0.0,0.0,0.99999767842555842,1.0,18.999999923143573,2.6770826433030755e-07,9.8571362959805347e-07,9.1984221699551973e-07,7.1359094935798818e-08,8.6171631975194603e-13,1.2328479882768112e-09,3.5715429899932279e-08,3.3083446145224127e-13,3.4469104908902592e-08,5.4913874613759317e-09,1.9768560992722086e-15,3.444517402924775e-11,9.5840416880928136e-17,4.2552694329433067e-12,1.1491768419693658e-13,1.1503814987262663e-13,7.3091285432840508e-17,4.7374051171213421e-17,2.4448712143293004e-12,4.4005281219713415e-30,4.2383159388764575e-30,4.2383190218831805e-30,1.5682642018089505e-15,5.0812624739850214e-12,7.7321806725704737e-20,2.2472147480908293e-20,4.5235341033271798e-15,4.6866922226644953e-15,3.3908598407733987e-22,4.2586845257157493e-19,1.7809274008452982e-29,3.220052168002585e-24,7.202376926708415e-23,6.8648195004208854e-23,1.6661402955968693e-25,1.0213209642731462e-27,1.1086641462042304e-29,1.2164527344086125e-26,2.0466452047130164e-32,9.5165057404305327e-36,2.7546981593603277e-36,5.0684727318911541e-34
5.0492727888269053e-11,0.5046857068072936,154.0,0.0,0.0,0.0,0.99999747433247943,1.0,18.999999910283133,2.912425926130449e-07,1.0723433318711775e-06,9.9462826947173862e-07,8.3710303844960126e-08,9.3744889944333287e-13,1.2328477593398386e-09,3.8909100208185293e-08,3.3083439814273909e-13,3.7551329576732212e-08,5.9996516818548823e-09,2.3190225416102074e-15,4.0765673024050627e-11,1.0471109498117678e-16,5.0034466162499523e-12,1.4723487803324622e-13,1.4738981222540785e-13,9.3771626222574224e-17,6.1162086736117264e-17,2.8935666998001235e-12,7.8685400018203767e-30,7.5785169289036083e-30,7.5785229330638447e-30,2.0394116879067724e-15,5.9776900097104478e-12,1.0122242573133273e-19,2.4620005608455867e-20,5.3669781568300167e-15,5.5605155400678853e-15,4.792029432652814e-22,5.4715382185488691e-19,2.7345760234624956e-29,4.1989738980898864e-24,1.0175401117224615e-22,9.7315154340020674e-23,2.567731871221111e-25,1.7115318868596903e-27,1.8585897087921161e-29,1.8677317423400731e-26,3.7338526788651415e-32,1.7687552712479213e-35,4.6186086180110856e-36,9.0643456514325403e-34
5.457292755871352e-11,0.5046857067677173,154.0,0.0,0.0,0.0,0.9999972702390284,1.0,18.999999896559004,3.1477686693552357e-07,1.1589729612770743e-06,1.0685505821506386e-06,9.6925122822296986e-08,1.0131814153009948e-12,1.232847530456366e-09,4.2102769737165798e-08,3.3083434254810303e-13,4.0633553594414872e-08,6.5079154488620623e-09,2.685113763127225e-15,4.7618251021904936e-11,1.135817651670211e-16,5.8068090944122765e-12,1.8497363786304636e-13,1.8516892098326519e-13,1.1794123909614363e-16,7.734122155638955e-17,3.3800539558361379e-12,1.3439061150285915e-29,1.2943762660665419e-29,1.2943773755695997e-29,2.5996315839549219e-15,6.9452946884534808e-12,1.2996507813141418e-19,2.6779345916043294e-20,6.2822402840396605e-15,6.5087327677240099e-15,6.5956620812903453e-22,6.8930705756167515e-19,4.0629332212977475e-29,5.3649941228628949e-24,1.4000466826022195e-22,1.3428190905597254e-22,3.8264918618759267e-25,2.7550987474654394e-27,2.9929275928457948e-29,2.7747801784480919e-26,6.4998023255112183e-32,3.1353501620097807e-35,7.4382264649129632e-36,1.5506033587610626e-33
5.865312722915798e-11,0.5046857067257196,154.0,0.0,0.0,0.0,0.99999706614520445,1.0,18.999999881995194,3.3831108729784764e-07,1.2456025178503727e-06,1.1416331562001981e-06,1.1097955168928785e-07,1.0889138673472217e-12,1.2328472969296734e-09,4.5296438489270064e-08,3.3083427357617479e-13,4.3715776964273524e-08,7.0161787265607402e-09,3.0744648816125336e-15,5.5002907362869971e-11,1.224524268129879e-16,6.6642788888994302e-12,2.2851579880489852e-13,2.2875773271683925e-13,1.4584729087811321e-16,9.6085733553578778e-17,3.9043365278280076e-12,2.2069922258043334e-29,2.1256607706722028e-29,2.1256627307478342e-29,3.2574543466470825e-15,7.9837722640844811e-12,1.6410370133483466e-19,2.8950169336412804e-20,7.2692615289281548e-15,7.5312811165891691e-15,8.8750883789011454e-22,8.5391914183662618e-19,5.8688194581823753e-29,6.7362134974367652e-24,1.8831960330179468e-22,1.8106494041074614e-22,5.5408834291232238e-25,4.2850045956331166e-27,4.6566170713101226e-29,4.007684130608033e-26,1.0869701458416863e-31,5.3368709613232403e-35,1.1573984405910813e-35,2.5533791051997767e-33
6.273332689960244e-11,0.5046857066813677,154.0,0.0,0.0,0.0,0.99999686205100768,1.0,18.999999866615049,3.6184525370012087e-07,1.3322320015224642e-06,1.2138993258004992e-06,1.2585025722727348e-07,1.1646462555143587e-12,1.2328470643942922e-09,4.8490106461758867e-08,3.3083419997524594e-13,4.6797999683674547e-08,7.5244415820970539e-09,3.4864294917907823e-15,6.291964138732402e-11,1.3132308109100604e-16,7.5748047909595306e-12,2.7823575718257966e-13,2.7853105698369762e-13,1.7773213151026355e-16,1.1756649855496878e-16,4.466418109929285e-12,3.5034364613373988e-29,3.3743408096433226e-29,3.3743441403993249e-29,4.0215515593007637e-15,9.0928269438811588e-12,2.0421557501706408e-19,3.1132477256579996e-20,8.3279829838764652e-15,8.6280978506232714e-15,1.1710525197302505e-21,1.0425674830896179e-18,8.27301926788083e-29,8.3310358347468325e-24,2.4838491185669656e-22,2.3932103069989081e-22,7.8265208720071455e-25,6.4691819265711312e-27,7.0328041823556961e-29,5.6487256346482176e-26,1.7558123644853913e-31,8.7710600333576001e-35,1.748134943338316e-35,4.068089355938695e-33
6.68135265700469e-11,0.5046857066347273,154.0,0.0,0.0,0.0,0.99999665795643766,1.0,18.999999850441224,3.8537936614244728e-07,1.4188614122576247e-06,1.2853717766890186e-06,1.415145546329544e-07,1.2403785797637919e-12,1.2328468349815251e-09,5.1683773653634307e-08,3.3083413510107664e-13,4.9880221751664669e-08,8.0327040494853967e-09,3.9203791515795853e-15,7.1368452435491302e-11,1.4019372859474242e-16,8.5373616396002435e-12,3.3450065515050371e-13,3.3485644115784458e-13,2.1383341361951338e-16,1.4195107479970077e-16,5.0663025393317335e-12,5.3990259345510931e-29,5.2000995634538809e-29,5.2001050346997884e-29,4.900726222459984e-15,1.0272171153451148e-11,2.5090100933552815e-19,3.3326270975276515e-20,9.4583457896047897e-15,9.799120286714054e-15,1.518921209096764e-21,1.2568160401127982e-18,1.1415900103250898e-28,1.0168147313416219e-23,3.220311695535815e-22,3.1084938622277795e-22,1.0817670381078895e-24,9.516297945569022e-27,1.0349202682839373e-28,7.7934650726086552e-26,2.7516730640788009e-31,1.398004708649905e-34,2.5726648291780532e-35,6.2967902139228516e-33
7.089372624049136e-11,0.504685706585862,154.0,0.0,0.0,0.0,0.99999645386149438,1.0,18.999999833495796,4.0891342462493075e-07,1.5054907500895046e-06,1.3560725641843955e-06,1.5795038949539171e-07,1.3161108401178358e-12,1.2328466035830862e-09,5.4877440067497081e-08,3.3083407131106678e-13,5.2962443170763424e-08,8.5409660931299583e-09,4.3757028827944174e-15,8.0349339847318246e-11,1.4906436870292877e-16,9.5509496197160882e-12,3.9767056028416689e-13,3.9809435021868715e-13,2.5438420882494419e-16,1.6940378514049932e-16,5.7039937907693998e-12,8.105800705674923e-29,7.8071714288913696e-29,7.807180151824602e-29,5.9039035969542448e-15,1.1521525308289241e-11,3.047830493395833e-19,3.5531551556293607e-20,1.0660291135124778e-14,1.1044285794624045e-14,1.9405541957685511e-21,1.4982154448462076e-18,1.5459061421761009e-28,1.2266496869379288e-23,4.1123552150491573e-22,3.9759359909188738e-22,1.4668768651870227e-24,1.3682022701971411e-26,1.4884994309209293e-28,1.0551840110658886e-25,4.1989776694360983e-31,2.1688760194589933e-34,3.7004234967654134e-35,9.5011291517476327e-33
7.497392591093581e-11,0.5046857065348334,154.0,0.0,0.0,0.0,0.99999624976617718,1.0,18.999999815800212,4.324474291476753e-07,1.5921200150431612e-06,1.4260231307132886e-06,1.7513632026989411e-07,1.391843036591582e-12,1.232846370658465e-09,5.8071105703180165e-08,3.3083400129912285e-13,5.6044663940819041e-08,9.049227685796396e-09,4.8518066856188583e-15,8.9862302962742705e-11,1.579350009402335e-16,1.0614593579412576e-11,4.6809864037225403e-13,4.6859834173635824e-13,2.996131209371838e-16,2.0008579704755172e-16,6.379495971243502e-12,1.1890725746018925e-28,1.1452695330226116e-28,1.1452708873707285e-28,7.0401225559016294e-15,1.2840617591660891e-11,3.6650719440561262e-19,3.7748320137230189e-20,1.1933760257727633e-14,1.2363531796974667e-14,2.4461186432228778e-21,1.7683031238400269e-18,2.0587012142522138e-28,1.4645277675067369e-23,5.1812362537918319e-22,5.0164345969720715e-22,1.9555957343933223e-24,1.92757730942061e-26,2.097826172729078e-28,1.4049279751716142e-25,6.2577835323008826e-31,3.2850335358065936e-34,5.2154983738946058e-35,1.4014727491937068e-32
7.905412558138027e-11,0.5046857064817015,154.0,0.0,0.0,0.0,0.99999604567048628,1.0,18.999999797375303,4.5598137971078469e-07,1.6787492071000052e-06,1.4952443228408087e-06,1.9305150124830778e-07,1.4675751691622188e-12,1.2328461400287868e-09,6.1264770558845577e-08,3.3083393167634427e-13,5.9126884060066806e-08,9.557488843676542e-09,5.3481130668268002e-15,9.9907341121813787e-11,1.6680562558925934e-16,1.1727342366509412e-11,5.4613133341413276e-13,5.4671523605712498e-13,3.4974439605256058e-16,2.3415520041690803e-16,7.0928133149284301e-12,1.7085285060073868e-28,1.6455956405089927e-28,1.6455976940971999e-28,8.3185274362493809e-15,1.4229183738766743e-11,4.367411324872442e-19,3.9976578066584664e-20,1.3278694442939699e-14,1.3756795769196716e-14,3.0465216122938325e-21,2.0686034184016768e-18,2.7008876062601698e-28,1.7323909687574725e-23,6.4497145189386409e-22,6.2523662369272876e-22,2.5678632340581865e-24,2.6667946328680625e-26,2.9033970470688618e-28,1.8427832923589976e-25,9.1310490305740293e-31,4.8699348747990544e-34,7.2186148348178626e-35,2.025720163055671e-32
8.313432525182473e-11,0.5046857064265253,154.0,0.0,0.0,0.0,0.99999584157442079,1.0,18.999999778241342,4.795152763143629e-07,1.7653783262390134e-06,1.5637564078269609e-06,2.1167566600327797e-07,1.5433072378050467e-12,1.2328459096452592e-09,6.4458434635572978e-08,3.3083386621510847e-13,6.2209103529557747e-08,1.0065749585180151e-08,5.8640605811351953e-15,1.104844536645502e-10,1.7567624297131859e-16,1.288826818335729e-11,6.3210851303818961e-13,6.3278528190457772e-13,4.0499802968157352e-16,2.7176708328316199e-16,7.8439501782406243e-12,2.4096012972730114e-28,2.3208530541538423e-28,2.3208561023942744e-28,9.7483603526185998e-15,1.5686966826895568e-11,5.1617448817706671e-19,4.221632673816929e-20,1.4695035024462884e-14,1.5224015239465061e-14,3.7534216095802653e-21,2.4006277034693015e-18,3.4960123483642654e-28,2.0322023188096048e-23,7.9420695377463846e-22,7.7076014481791864e-22,3.3261005814339988e-24,3.6297638794315539e-26,3.9532496713554726e-28,2.3847310218479935e-25,1.3072855411865985e-30,7.0813659610867043e-34,9.8292579455228664e-35,2.8749915052121506e-32
8.721452492226919e-11,0.5046857063693612,154.0,0.0,0.0,0.0,0.99999563747798093,1.0,18.999999758418035,5.0304911895851378e-07,1.8520073724644308e-06,1.6315790897235582e-06,2.3098911129201811e-07,1.6190392425177256e-12,1.2328456773031564e-09,6.7652097934519589e-08,3.3083379974708255e-13,6.529132235041744e-08,1.057400990324195e-08,6.3991033852866424e-15,1.2159363993084385e-10,1.8454685296309861e-16,1.4096465959410598e-11,7.2636364947961346e-13,7.2714231753535615e-13,4.6558987100144478e-16,3.1307360549935883e-16,8.6329110350860002e-12,3.3415983985190539e-28,3.2185352405975569e-28,3.2185396789881267e-28,1.1338953947443342e-14,1.7213717071404594e-11,6.0551858388710475e-19,4.4467567480900663e-20,1.6182723384147492e-14,1.6765127788666976e-14,4.5792396888979585e-21,2.7658745052328512e-18,4.4704327823534314e-28,2.3659443254332458e-23,9.6841161134513918e-22,9.4075188192267604e-22,4.2553679516618361e-24,4.8680852062765576e-26,5.3038704127617603e-28,3.0486437733015931e-25,1.8397646453079533e-30,1.011857191704961e-33,1.3187930846108246e-34,4.0133563934929361e-32
9.537492426315812e-11,0.5046857062492888,154.0,0.0,0.0,0.0,0.99999522928397666,1.0,18.999999716779449,5.5011664236894939e-07,2.0252652461663961e-06,1.7652323368043466e-06,2.7160775403645179e-07,1.7705030601224874e-12,1.232845212545204e-09,7.4039422196431057e-08,3.3083366767309163e-13,7.1455758043730058e-08,1.1590529264860257e-08,7.5243669408262405e-15,1.4540823099355216e-10,2.0228805070286847e-16,1.6651167139877744e-11,9.4101058213794605e-13,9.4202158521018207e-13,6.0363144103006671e-16,4.0736499001234855e-16,1.0324323185606669e-11,6.1466920073128429e-28,5.9203665770688564e-28,5.9203755212265347e-28,1.5040166760911904e-14,2.0473154410419005e-11,8.1689145855183785e-19,4.9004530760756701e-20,1.9371909205940461e-14,2.0068782710750415e-14,6.6411896916081284e-21,3.6019662139538473e-18,7.0777179389588028e-28,3.143239249490995e-23,1.4028301496271705e-21,1.3650528096300933e-21,6.7413810645332423e-24,8.4210252347035605e-26,9.1815767395539767e-28,4.8240151189471685e-25,3.4821746972501893e-30,1.9727486601450592e-33,2.2831326085778272e-34,7.4857248743383864e-32
9.999999999999999e-11,0.5046857061349639,154.0,0.0,0.0,0.0,0.99999499793088442,1.0,18.999999692045584,5.7679304255507243e-07,2.1234626134421693e-06,1.8398486553634423e-06,2.9576343296073797e-07,1.8563482095860423e-12,1.2328449520628763e-09,7.7659569438885576e-08,3.3083359270505063e-13,7.4949578792261862e-08,1.2166661943081835e-08,8.1935549642797707e-15,1.5985060447016719e-10,2.1234322933949978e-16,1.8178893352534573e-11,1.0789171499980685e-12,1.0800775860898792e-12,6.9235285107177855e-16,4.6807515274478757e-16,1.1350164089118432e-11,8.4827802866780183e-28,8.1704719786040434e-28,8.1704849342072821e-28,1.7469085361548983e-14,2.244185359742991e-11,9.579134395027657e-19,5.1596365558428873e-20,2.1305878302191172e-14,2.2072131739289242e-14,8.0879884953794774e-21,4.1419412447629764e-18,9.0291966054841832e-28,3.6537514587177995e-23,1.7072474961001625e-21,1.6626090364505463e-21,8.6013245068217227e-24,1.125601314869756e-25,1.2277691899990974e-27,6.1519750757402838e-25,4.8817790199230554e-30,2.8111321677588642e-33,3.0531313481970564e-34,1.0415896398113823e-31
1.0271928366995815e-10,0.5046857061349639,154.0,0.0,0.0,0.0,0.99999486190808984,1.0,18.999999677133836,5.9247722889814209e-07,2.1811970831605996e-06,1.883349184091341e-06,3.1033519610689037e-07,1.9068202772931009e-12,1.2328447979791741e-09,7.978801136757757e-08,3.3083354246943868e-13,7.7003747945072751e-08,1.2505395182929701e-08,8.597238510741035e-15,1.6866104846156776e-10,2.1825510236038505e-16,1.9103432754754114e-11,1.1657231481999554e-12,1.1669776987115392e-12,7.482095569350949e-16,5.0633191040779143e-16,1.1975999308651903e-11,1.0179213120977223e-27,9.8044713061005577e-28,9.8044872842195267e-28,1.901630526152731e-14,2.3640149106701033e-11,1.0485942728499326e-18,5.3127114653711858e-20,2.2485598774078423e-14,2.329416135980239e-14,9.0442340957853397e-21,4.4828439916087215e-18,1.0365768546635077e-27,3.9790849426336563e-23,1.9082903007671447e-21,1.8591955211477102e-21,9.8747660451139691e-24,1.3267332368560911e-25,1.4475090724323702e-27,7.0611378575953824e-25,5.9115241518792164e-30,3.4362513090898333e-33,3.5996326228347126e-34,1.2560331622316923e-31
1.1006364307675818e-10,0.5046857060150126,154.0,0.0,0.0,0.0,0.9999944945309861,1.0,18.999999635537023,6.3483764060040596e-07,2.3371286838914209e-06,1.999514669964044e-06,3.5101361408129737e-07,2.0431372872256698e-12,1.2328443813440696e-09,8.553659801753855e-08,3.3083341636198179e-13,8.2551735743843743e-08,1.3420259699763098e-08,9.7241583941340565e-15,1.9363777452634628e-10,2.3422212956228184e-16,2.1695759871287467e-11,1.4221658738607621e-12,1.4236986566011229e-12,9.1326128200205299e-16,6.1950939666197816e-16,1.3750299652483743e-11,1.6264967467501425e-27,1.5666284376752694e-27,1.5666311775729503e-27,2.3661904941602954e-14,2.7027018597016622e-11,1.3244393924347288e-18,5.7286955328739395e-20,2.5829545710569902e-14,2.6757985247213294e-14,1.2061685968868257e-20,5.4940927197610941e-18,1.4792160385884103e-27,4.9564421037631889e-23,2.5419545850538703e-21,2.4791013849733487e-21,1.408946178326079e-23,2.0256979337146357e-25,2.2115528797251642e-27,1.0070260221701279e-24,9.6759135901367576e-30,5.7659628257019483e-33,5.4998920226979386e-34,2.0342612821385758e-31
