Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993),C7H9(58)
1.669271959222393e-08,0.3996082666213916,154.0,0.0,0.0,0.0,0.99682122403279116,1.0,18.999444751781141,0.00025641390467644859,0.0013349118676433962,0.00079554530544412164,0.00054230344741980309,1.076509392701272e-09,8.3114477862631005e-09,9.369469649781335e-05,4.7250504548657254e-12,0.00010505652467291318,7.1574865021953436e-06,1.1308619474733129e-11,3.4218928460393776e-05,9.6693893583673642e-14,1.7621534533364085e-07,4.0335796543751694e-06,4.0390859353262562e-06,2.6072813698122397e-09,1.7520452706115743e-09,3.6759390739347987e-06,3.1617025321608763e-12,3.19144387444202e-12,3.1952455246327043e-12,1.5661485995519872e-06,4.2064547900419942e-06,9.0974250125822229e-09,2.1363466685105903e-15,3.6627410374269561e-09,3.1961833711797816e-09,1.1278318118828918e-09,3.6970019440305443e-11,2.5714917435109876e-14,9.2707132875936797e-15,1.0727739256649976e-10,5.1633463047805859e-11,4.3619252419354813e-11,1.9316888258399986e-11,1.1286883834624115e-12,9.4776716146268159e-12,7.9302316264451043e-13,2.5368265028708223e-14,3.5613038978825994e-19,5.8260626619262131e-14,1.6343070548735974e-13,2.0662211816634382e-13
1.7291698155154483e-08,0.3996082221621233,154.0,0.0,0.0,0.0,0.99670645171820593,1.0,18.999424675838366,0.00026553413259961824,0.0013824472751006744,0.00082366181248863502,0.00056164361400372809,1.1148421901200304e-09,8.3105622936221316e-09,9.7050782827521638e-05,4.7245064210340102e-12,0.00010882060592038322,7.4123796259918583e-06,1.1711918747412229e-11,3.6710018002897058e-05,1.0013736618150247e-13,1.8258105626633983e-07,4.332410519884088e-06,4.3384153243230913e-06,2.8004436570273466e-09,1.8818541286946954e-09,3.9899098423255034e-06,3.7733334431966669e-12,3.8164258941189254e-12,3.8211382092533155e-12,1.7399878106465257e-06,4.5117463273299223e-06,1.0466902727148183e-08,2.3152077478240238e-15,3.8187758532514276e-09,3.3316733239177096e-09,1.2996547879123829e-09,4.0187080758524434e-11,3.0070274887740479e-14,1.0302058440956029e-14,1.2310611010785008e-10,5.8188745052906576e-11,5.0917336808641857e-11,2.2645447114379378e-11,1.3424241156173339e-12,1.127828327709976e-11,9.6807220717068554e-13,3.1965616804257244e-14,4.2356959570753953e-19,7.3060818566010916e-14,1.9819762245768285e-13,2.3642705284354574e-13
1.7890676718085036e-08,0.3996081777403498,154.0,0.0,0.0,0.0,0.99659163377549276,1.0,18.999404595011814,0.0002746488012172687,0.0014299532722513799,0.00085175227128361536,0.00058096578437583589,1.153151197422241e-09,8.3096764117075826e-09,0.00010040644895180523,4.7239621709166128e-12,0.00011258428696660292,7.6671145644676991e-06,1.2114842746223513e-11,3.9287942441316012e-05,1.0357870177850307e-13,1.8894090722254288e-07,4.6418269183437766e-06,4.6483611195072748e-06,3.000448162881329e-09,2.0162613466548004e-09,4.3197150911123921e-06,4.4754205803178228e-12,4.5355485861679775e-12,4.5413463783011096e-12,1.9261657655707931e-06,4.8275749016521125e-06,1.1984976874919615e-08,2.5029551995400634e-15,3.9748495254489726e-09,3.4671878395531043e-09,1.4903520599239279e-09,4.3569151850413097e-11,3.4962947668405376e-14,1.1406824962439283e-14,1.405936441501617e-10,6.5287313670632424e-11,5.9104455926880357e-11,2.6391781268505127e-11,1.5864814548572711e-12,1.3340662593871633e-11,1.172843402959028e-12,3.9943743005169519e-14,5.0057606786183354e-19,9.088718610057827e-14,2.3871771214460239e-13,2.6934588199723859e-13
1.848965528101559e-08,0.39960813335566187,154.0,0.0,0.0,0.0,0.9964767705590527,1.0,18.999384509141287,0.0002837579128473636,0.0014774294490065064,0.00087981633113820947,0.00060026971746120032,1.1914360839199776e-09,8.3087901434707642e-09,0.00010376169473031565,4.7234177061934377e-12,0.00011634756766836559,7.9216891187107568e-06,1.2517386444046769e-11,4.1952627595454603e-05,1.0701787066852457e-13,1.9529481872825784e-07,4.9618176333590772e-06,4.9689134770834976e-06,3.2072876173950372e-09,2.1552620387789481e-09,4.6656739635448622e-06,5.2774875992311774e-12,5.3590324411811838e-12,5.3661163534349447e-12,2.1250949248203404e-06,5.1539210973315199e-06,1.3661932098578548e-08,2.6997679445446538e-15,4.1309509319002137e-09,3.6027183855095249e-09,1.7012483595461091e-09,4.7119600899483019e-11,4.0435911493378816e-14,1.2587478076839545e-14,1.5984674796252172e-10,7.2951223397195954e-11,6.8250562051867454e-11,3.0589795601339625e-11,1.8638021405143724e-12,1.5691938070421718e-11,1.410941400193654e-12,4.9526065388920436e-14,5.8807800324914784e-19,1.122181172844289e-13,2.8568803672627164e-13,3.0558717591802967e-13
1.9088633843946143e-08,0.39960808900765127,154.0,0.0,0.0,0.0,0.99636186242322922,1.0,18.999364418067117,0.0002928614698100117,0.0015248753961758738,0.00090785364246119776,0.00061955517294336865,1.2296965196503497e-09,8.307903491862493e-09,0.0001071165200221433,4.7228730285441121e-12,0.00012011044788150958,8.1761010946297676e-06,1.2919544829578175e-11,4.470399854146783e-05,1.1045484321054323e-13,2.016427115557292e-07,5.2923712687227053e-06,5.300062420857337e-06,3.4209546343640759e-09,2.2988512412440614e-09,5.028104951101395e-06,6.1896772577130242e-12,6.2978054749228525e-12,6.3064047343284172e-12,2.337186563810037e-06,5.4907650295108999e-06,1.5508382737781412e-08,2.9058245372707518e-15,4.2870711848347603e-09,3.738258185244134e-09,1.9337119502923725e-09,5.0841789298269e-11,4.6533795080634872e-14,1.3846475977513428e-14,1.8097482981418944e-10,8.1202483882287585e-11,7.8428189893543816e-11,3.527469050339846e-11,2.1774867087299854e-12,1.8360979493353415e-11,1.6862375968126705e-12,6.0962165801193787e-14,6.8705370352397419e-19,1.3758671376238631e-13,3.3986091057406448e-13,3.4536607595214045e-13
1.9687612406876696e-08,0.39960804469591044,154.0,0.0,0.0,0.0,0.99624690972229368,1.0,18.999344321630208,0.00030195947442746479,0.0015722907054845745,0.00093586385677668432,0.00063882191127514218,1.2679321753887716e-09,8.3070164598329762e-09,0.00011047092468617716,4.7223281396479258e-12,0.00012387292746136443,8.4303483030425583e-06,1.332131290755512e-11,4.7541979613998973e-05,1.1388958982985443e-13,2.0798450672678209e-07,5.6334762488659114e-06,5.6417978426511544e-06,3.641441711650228e-09,2.447023912312768e-09,5.4073258802032665e-06,7.2227673870670885e-12,7.3635258926755329e-12,7.3739012501568487e-12,2.5628507550835058e-06,5.8380863463097721e-06,1.753527114650243e-08,3.1213031582496102e-15,4.443203183826905e-09,3.8738018584335061e-09,2.1891544693442574e-09,5.4739071507951565e-11,5.3302874877455082e-14,1.5186269714179644e-14,2.0408989520532501e-10,9.006305687116093e-11,8.9712439148079455e-11,4.0482953208690338e-11,2.5307961626723188e-12,2.1378443006849108e-11,2.0028768123128175e-12,7.4529734483541224e-14,7.9853210199658898e-19,1.6758476815039769e-13,4.0204606021300448e-13,3.8890428306345383e-13
2.028659096980725e-08,0.39960800042003236,154.0,0.0,0.0,0.0,0.99613191281042934,1.0,18.999324219672037,0.0003110519290241166,0.0016196749695893493,0.00096384662673968085,0.00065806969368928749,1.3061427226621759e-09,8.3061290503316951e-09,0.00011382490858139887,4.721783041183751e-12,0.00012763500626311638,8.6844285597638875e-06,1.3722685698979556e-11,5.0466494408345882e-05,1.1732208101925966e-13,2.1432012551818456e-07,5.9851208193165209e-06,5.9941095027237997e-06,3.8687412314776328e-09,2.5997749325324464e-09,5.803653898981548e-06,8.3881865539129452e-12,8.5686046408205941e-12,8.5810515041205652e-12,2.8024963506348389e-06,6.195864231022829e-06,1.9753865976778138e-08,3.3463816066919823e-15,4.5993412486335786e-09,4.0093451265229108e-09,2.4690307667985819e-09,5.8814794918525499e-11,6.0791069641451872e-14,1.6609303082355157e-14,2.2930648969151939e-10,9.9554853498708779e-11,1.021809568644972e-10,4.6252349017150305e-11,2.9271535318458898e-12,2.4776815408392934e-11,2.3652836467152006e-12,9.0536581326093441e-14,9.2359325563779636e-19,2.0286686638694167e-13,4.7311278201185241e-13,4.3643004785725382e-13
2.0885569532737803e-08,0.3996079561796109,154.0,0.0,0.0,0.0,0.99601687204171907,1.0,18.99930411203464,0.00032013883592650085,0.0016670277820948869,0.00099180160615159707,0.00067729828220917791,1.3443278337621582e-09,8.3052412663073039e-09,0.00011717847156711199,4.7212377348299814e-12,0.00013139668414209542,8.9383396856928851e-06,1.4123658241339917e-11,5.3477465782656175e-05,1.2075228734024744e-13,2.2064948946553781e-07,6.3472930471679921e-06,6.3569870301976704e-06,4.1028454607360921e-09,2.7570991049390508e-09,6.2174054640992878e-06,9.6980294085901294e-12,9.9262278422037567e-12,9.941079607628954e-12,3.0565309643457923e-06,6.5640774043601992e-06,2.2175760428547733e-08,3.5812372931003096e-15,4.7554808307572077e-09,4.1448845832636055e-09,2.7748387423503693e-09,6.3072299709551456e-11,6.9047934872644938e-14,1.8118012514409987e-14,2.5674164230876852e-10,1.0969973192314934e-10,1.1591391962715107e-10,5.2621912408333716e-11,3.370145321607132e-12,2.8590457654925821e-11,2.7781685271949557e-12,1.0932271042818499e-13,1.0633688024407346e-18,2.4415461575651446e-13,5.5399209742551308e-13,4.8817816211789617e-13
2.1484548095668356e-08,0.39960791197424056,154.0,0.0,0.0,0.0,0.99590178777012917,1.0,18.999283998560657,0.00032922019746328842,0.0017143487375700455,0.0010197284499756211,0.00069650743965936357,1.3824871817580693e-09,8.3043531107074853e-09,0.00012053161350311759,4.7206922222644602e-12,0.00013515796095399751,9.1920795069000712e-06,1.4524225588831512e-11,5.6574815860151895e-05,1.2418017942416915e-13,2.2697252036569793e-07,6.7199808215594083e-06,6.7304199234931141e-06,4.3437465512914541e-09,2.9189911552657102e-09,6.6488963276302771e-06,1.1165071720897685e-11,1.1450379113086458e-11,1.1468010701939731e-11,3.3253609545404299e-06,6.9427041267293644e-06,2.4812870465766001e-08,3.826047231912682e-15,4.9116182900537705e-09,4.2804175186896091e-09,3.108119179419006e-09,6.7514918711502806e-11,7.8124657106327747e-14,1.9714826972104103e-14,2.8651480959693701e-10,1.2051949524613655e-10,1.3099401558187837e-10,5.9631938063394902e-11,3.863522856720284e-12,3.2855647581834343e-11,3.2465334492940602e-12,1.3126245739684593e-13,1.2190423853495112e-18,2.9224099743967678e-13,6.4567890554778132e-13,5.4438995189731558e-13
2.208352665859891e-08,0.3996078678035165,154.0,0.0,0.0,0.0,0.99578666034949703,1.0,18.999263879093288,0.00033829601596528582,0.0017616374315639978,0.001047626814351998,0.00071569692967606718,1.4206204405100355e-09,8.3034645864788652e-09,0.00012388433424985357,4.720146505164418e-12,0.00013891883655506147,9.4456458547139754e-06,1.4924382812575422e-11,5.9758466031382741e-05,1.2760572797340901e-13,2.3328914027986739e-07,7.10317185416422e-06,7.1143975507679487e-06,4.5914365403016545e-09,3.0854457321551084e-09,7.0984415239952887e-06,1.2802785107532081e-11,1.3155861760532864e-11,1.3176693366029514e-11,3.6093914066580752e-06,7.3317222005580318e-06,2.7677432999367441e-08,4.0809880341790778e-15,5.067750716240909e-09,4.4159417793054251e-09,3.4704555767545703e-09,7.2145977267707055e-11,8.8074048082859426e-14,2.1402167840402139e-14,3.1874782021269747e-10,1.3203588964414295e-10,1.4750642634655477e-10,6.7323971820103997e-11,4.4112035247363007e-12,3.7610621846418917e-11,3.7756774235382156e-12,1.5676668803911679e-13,1.391850044579283e-18,3.47994840905149e-13,7.4923413270459791e-13,6.0531327217810186e-13
2.2682505221529463e-08,0.3996078236670348,154.0,0.0,0.0,0.0,0.99567149013351441,1.0,18.999243753476346,0.00034736629376543276,0.0018088934606222996,0.0010754963566132019,0.00073486651671761122,1.4587272846819244e-09,8.3025756965668766e-09,0.00012723663366850891,4.7196005852063987e-12,0.00014267931080221374,9.6990365658073209e-06,1.5324125000835903e-11,6.3028336956507706e-05,1.3102890376254872e-13,2.3959927153764591e-07,7.496853679687288e-06,7.5089091503617421e-06,4.8459073505381176e-09,3.2564574073754891e-09,7.5663553569567927e-06,1.4625351454866768e-11,1.5058320858911617e-11,1.5082821909313319e-11,3.909026116045609e-06,7.7311089726573233e-06,3.0782004037592214e-08,4.3462359002704288e-15,5.2238757823398026e-09,4.5514556535915539e-09,3.8634739775561367e-09,7.6968793096891841e-11,9.8950538804374873e-14,2.3182448822429174e-14,3.535648201243699e-10,1.4427060265983658e-10,1.6553880883222596e-10,7.574080157694707e-11,5.0172719240338575e-12,4.2895617105662996e-11,4.3712016377679713e-12,1.862850572427002e-13,1.5830805798546422e-18,4.1236541773477249e-13,8.6578687886131051e-13,6.7120250313531758e-13
2.388046234739057e-08,0.39960773549518597,154.0,0.0,0.0,0.0,0.99544102272946167,1.0,18.999203483171982,0.00036549023660258469,0.0019033059151916957,0.0011311476101711331,0.00077314504388083845,1.5348604320367822e-09,8.3007968314679001e-09,0.00013393996797057196,4.7185081434187854e-12,0.00015019905466654815,1.0205282451757172e-05,1.6122344710968972e-11,6.9826420071084869e-05,1.3786802052677014e-13,2.5219975876563495e-07,8.3156389665387974e-06,8.3294905734966637e-06,5.3751585558308667e-09,3.6121299568458667e-09,8.5585424169726386e-06,1.8885405556265212e-11,1.9521088816209654e-11,1.9554555149205859e-11,4.5567169354768813e-06,8.5608957353926997e-06,3.776297973861569e-08,4.9083555285946261e-15,5.5360968138336637e-09,4.8224471193345862e-09,4.748272635541805e-09,8.7202928507435282e-11,1.2371060308592637e-13,2.7031446911017513e-14,4.3145863497942476e-10,1.7098143255347139e-10,2.0652638324469964e-10,9.4926155989526788e-11,6.4217523781052473e-12,5.5226857003333849e-11,5.785334774557739e-12,2.5937089993872734e-13,2.0262311725628006e-18,5.7118476294574606e-13,1.1427550418349881e-12,8.1892883702606485e-13
2.5078419473251677e-08,0.3996076474554775,154.0,0.0,0.0,0.0,0.99521038838408693,1.0,18.999163186410129,0.00038359204468082771,0.0019975828941755686,0.0011866794937233655,0.00081134115364893411,1.610884037696681e-09,8.2990165389458808e-09,0.00014064161531686275,4.717414910297753e-12,0.00015771719142004364,1.0710799968262359e-05,1.6918845776368792e-11,7.6968415965866175e-05,1.4469729740129723e-13,2.6477336618591229e-07,9.1762334398853368e-06,9.1920755205202482e-06,5.9314332742233559e-09,3.9859638488099089e-09,9.6279568343084334e-06,2.4073423100891176e-11,2.4981509839346823e-11,2.5026519002538617e-11,5.27163732773499e-06,9.4318741694606174e-06,4.5862555217881357e-08,5.5138072314048966e-15,5.8482705008048135e-09,5.0933840161000313e-09,5.7763677355420555e-09,9.8243709018494935e-11,1.5287245031990865e-13,3.1280973303133512e-14,5.2123372268719113e-10,2.0082425588358944e-10,2.5470680416779414e-10,1.1755479727090188e-10,8.1130230330970588e-12,7.0212776393831103e-11,7.5399646168989327e-12,3.5498264698601737e-13,2.559871681734278e-18,7.780841587062338e-13,1.487061006273416e-12,9.897344628199616e-13
2.6276376599112783e-08,0.399607559544706,154.0,0.0,0.0,0.0,0.99497958992029367,1.0,18.999122861963219,0.00040167173674020485,0.0020917212074279983,0.0012420893103725198,0.0008494529923301279,1.6867955292140679e-09,8.2972348425097003e-09,0.00014734157463115074,4.7163208992242112e-12,0.00016523371995214129,1.1215572009785888e-05,1.7713589542117895e-11,8.4453663867271891e-05,1.5151650329928459e-13,2.7731948244355555e-07,1.0078531059378268e-05,1.0096573271377701e-05,6.5146628041685378e-09,4.3779129129144689e-09,1.0777085422846756e-05,3.0329830626715742e-11,3.1597271255149276e-11,3.1656960711766344e-11,6.0569694852983842e-06,1.0343846897321978e-05,5.5192470001219443e-08,6.1639850914204256e-15,6.1603897942443073e-09,5.3642612790036057e-09,6.9622812279672743e-09,1.1011738802056762e-10,1.8692919084919561e-13,3.5950050605168369e-14,6.2396121638083278e-10,2.3397031579142907e-10,3.1086856588892954e-10,1.4401280541863772e-10,1.0129876851273139e-11,8.8251294543509015e-11,9.6912439244395262e-12,4.7835784658597142e-13,3.1962423228618342e-18,1.0440490375261212e-12,1.9104099404144967e-12,1.1858893283856463e-12
2.747433372497389e-08,0.39960747175968137,154.0,0.0,0.0,0.0,0.99474863015732606,1.0,18.999082508613778,0.00041972933155462233,0.0021857176822591097,0.0012973743837158467,0.00088747872036111682,1.7625923482226231e-09,8.2954517656381076e-09,0.00015403984485437978,4.7152261235617224e-12,0.0001727486391699332,1.1719581564419669e-05,1.8506537647918848e-11,9.2281491544121561e-05,1.583254083987641e-13,2.8983750079869541e-07,1.1022423004094238e-05,1.1042891073570623e-05,7.1247766468644297e-09,4.7879297709449728e-09,1.2008402078613132e-05,3.7807700633612995e-11,3.9541604820670212e-11,3.9619758057846204e-11,6.9158733496348841e-06,1.1296609491926396e-05,6.5869380700947882e-08,6.8602759324597979e-15,6.4724501705172832e-09,5.6350756937114742e-09,8.3211985323124963e-09,1.2285008393622979e-10,2.2639923631320589e-13,4.1057568780869391e-14,7.407442610412191e-10,2.7058979055644878e-10,3.7583799802973855e-10,1.7470524693547313e-10,1.2513862536086678e-11,1.0977602563395693e-10,1.2300565888955492e-11,6.3559141337058238e-13,3.948452821885593e-18,1.3818323627689946e-12,2.4258025851281831e-12,1.40976799922906e-12
2.8672290850834997e-08,0.39960738409722774,154.0,0.0,0.0,0.0,0.99451751191032578,1.0,18.999042125154581,0.00043776484793174277,0.0022795691639286015,0.0013525320583036926,0.00092541651262202033,1.8382719508354238e-09,8.2936673317760352e-09,0.00016073642494527713,4.7141305966544064e-12,0.00018026194799895503,1.2222811716532127e-05,1.9297652034661991e-11,0.00010045121538737119,1.6512378417841308e-13,3.023268192325452e-07,1.2007797690660923e-05,1.2030934157745815e-05,7.7617025179752648e-09,5.2159658447025046e-09,1.3324367379008545e-05,4.6673141055364959e-11,4.9003961998761334e-11,4.9105102914804994e-11,7.8514860910687534e-06,1.2289950561714035e-05,7.801479424960913e-08,7.6040590947782095e-15,6.784448778763499e-09,5.9058252609141848e-09,9.8689624841904661e-09,1.3646777598243157e-10,2.7182608480204898e-13,4.6622282025058849e-14,8.7271639687372852e-10,3.1085175949889946e-10,4.5047866873944762e-10,2.1005587570547626e-10,1.5309301245343221e-11,1.3525741597614025e-10,1.5434668622846614e-11,8.3372165149726077e-13,4.8304876886593062e-18,1.8061288760489889e-12,3.0476029814766507e-12,1.6638499524689812e-12
2.987024797669611e-08,0.39960729655418376,154.0,0.0,0.0,0.0,0.99428623798989169,1.0,18.999001710388821,0.00045577830471287245,0.0023732725161335691,0.0014075597000906145,0.00096326455874627041,1.9138318080385072e-09,8.2918815643309258e-09,0.0001674313138807914,4.7130343318248526e-12,0.00018777364538375023,1.2725245649385257e-05,2.0086894950887566e-11,0.00010896214049151663,1.7191140345290905e-13,3.1478684054930568e-07,1.3034540791932363e-05,1.3060605753621024e-05,8.4253663597081088e-09,5.6619713641197858e-09,1.4727428186351537e-05,5.7105666839588499e-11,6.0190680697443155e-11,6.0320176606662562e-11,8.8669215969238933e-06,1.3323651837892876e-05,9.1754999299898076e-08,8.3967062128239586e-15,7.0963838136905648e-09,6.1765087286090335e-09,1.1622067138443963e-08,1.5099629997781647e-10,3.2377810033345943e-13,5.2662805690517951e-14,1.0210399766082414e-09,3.5492417065368229e-10,5.3569078495885099e-10,2.505068324547358e-10,1.8563298999520813e-11,1.6520383659868288e-10,1.9165726435600909e-11,1.0808195340687976e-12,5.8572101321220394e-18,2.3337557961939614e-12,3.7916058974167177e-12,1.950719983180109e-12
3.1068205102557214e-08,0.3996072091274029,154.0,0.0,0.0,0.0,0.99405481120164463,1.0,18.998961263130337,0.00047376972077283933,0.0024668246214904405,0.0014624546968789764,0.0010010210634253296,1.9892694060797017e-09,8.290094486669123e-09,0.00017412451065637456,4.7119373423720549e-12,0.00019528373028822988,1.3226866647720136e-05,2.0874228959139976e-11,0.0001178135607376448,1.786880404078588e-13,3.2721697247581765e-07,1.4102535256205833e-05,1.4131807106241299e-05,9.1156923532398257e-09,6.1258953756125983e-09,1.6220017255871686e-05,6.9298553799861959e-11,7.3325643256655654e-11,7.3489816846955587e-11,9.9652699681225576e-06,1.4397488263943242e-05,1.0722099583152354e-07,9.2395809954939665e-15,7.4082540902626011e-09,6.4471252780714353e-09,1.3597651430518519e-08,1.6646134419654128e-10,3.8284828672595317e-13,5.919761326853095e-14,1.1869046163772717e-09,4.0297381001779169e-10,6.3241058955980646e-10,2.9651834270182859e-10,2.2325755010279016e-11,2.0016263169326535e-10,2.3571428616381168e-11,1.3860811404573174e-12,7.0443646881788805e-18,2.9838397721742386e-12,4.6751039324861796e-12,2.2730687250134661e-12
