Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39)
5.855503635248326e-12,0.8171427229210716,154.0,0.0,0.0,0.0,0.99999934773273647,1.0,18.999999997991956,9.4102295795608468e-08,2.408547953148355e-07,2.3974622225407253e-07,1.557861908044517e-09,9.3895382637658592e-14,8.9466423130279631e-09,3.1309137591706227e-08,5.2103608870838839e-12,3.5293577696827886e-08,4.4979809693547761e-10,3.2147573104187219e-17,1.0857481421193663e-12,6.0196973428515646e-18,4.6145492649055284e-13,2.5600504990590654e-15,2.5611024805305726e-15,7.24200567072781e-19,3.2778090443538912e-19,7.8170922534277462e-14,1.6804050350541961e-34,1.60379797524911e-34,1.6037985109422749e-34,3.6643375115502572e-18,2.9543739614769379e-13
5.993650383067881e-12,0.8171427229206606,154.0,0.0,0.0,0.0,0.99999933234869987,1.0,18.99999999790397,9.632241040294952e-08,2.4653352321234416e-07,2.4536550415033117e-07,1.6315618513292667e-09,9.609709741832322e-14,8.9469428032245674e-09,3.2144743528402368e-08,5.2131414512196404e-12,3.6235523972840201e-08,4.6407522038856103e-10,3.3668450950718414e-17,1.1374302631413339e-12,6.2107710289197398e-18,4.8337346310912287e-13,2.745070035430368e-15,2.7462033174756977e-15,7.7834451338215278e-19,3.5493753194823893e-19,8.1901636820486357e-14,1.9777410465196885e-34,1.8875796069711681e-34,1.8875802523479421e-34,3.931909736291636e-18,3.0617645545637608e-13
6.1317971308874355e-12,0.8171427229202417,154.0,0.0,0.0,0.0,0.99999931696466426,1.0,18.999999997814268,9.8542524719225355e-08,2.5221221641774304e-07,2.5098311356041283e-07,1.7069335070031008e-09,9.8323639723481299e-14,8.9471880554292829e-09,3.2980374855773429e-08,5.2155882346090407e-12,3.7177498875010852e-08,4.7838674902945817e-10,3.5223827013565517e-17,1.1903120403531436e-12,6.4023051762981165e-18,5.0579529710239342e-13,2.9387729282939988e-15,2.9399916362827789e-15,8.3511847542515405e-19,3.8358951335507385e-19,8.5719288835821405e-14,2.3190467376875328e-34,2.2133266532814047e-34,2.2133274275014029e-34,4.2122965163906126e-18,3.1708903907206838e-13
6.26994387870699e-12,0.8171427229198153,154.0,0.0,0.0,0.0,0.99999930158062944,1.0,18.999999997722874,1.0076263874443601e-07,2.5789087767532327e-07,2.5659905257721458e-07,1.7839747823342495e-09,1.0053962081538054e-13,8.9473882188188241e-09,3.3816026905917273e-08,5.2177413029776441e-12,3.8119497141395152e-08,4.9272997395636856e-10,3.6813658106760594e-17,1.2443934543694627e-12,6.5942635304407292e-18,5.2872007849210506e-13,3.1413562247203335e-15,3.1426645873386295e-15,8.9458427355952201e-19,4.1377834473729355e-19,8.9623878184298654e-14,2.7096062507862134e-34,2.5860824134783917e-34,2.5860833384992883e-34,4.5058062045330988e-18,3.2817513390841494e-13
6.408090626526545e-12,0.8171427229193805,154.0,0.0,0.0,0.0,0.99999928619659528,1.0,18.999999997629779,1.0298275247858153e-07,2.6356950949012158e-07,2.6221332329101336e-07,1.8626835872104795e-09,1.0273562888724837e-13,8.9475515793610689e-09,3.4651695867875818e-08,5.2196359132266687e-12,3.90615144760482e-08,5.0710239954495189e-10,3.8437901097892239e-17,1.2996744878325456e-12,6.7866126911986325e-18,5.5214745762809438e-13,3.3530168347551805e-15,3.3544191839540611e-15,9.5680368513685239e-19,4.4554551374390648e-19,9.3615404510203544e-14,3.1551990306189175e-34,3.0113629176421468e-34,3.0113640185518577e-34,4.8127477177434483e-18,3.3943472693460784e-13
6.5462373743460995e-12,0.817142722918938,154.0,0.0,0.0,0.0,0.99999927081256146,1.0,18.999999997534989,1.0520286592166193e-07,2.6924811410887999e-07,2.6782592778946984e-07,1.9430578341358114e-09,1.0496405777130629e-13,8.9476849005934233e-09,3.5487378630901082e-08,5.2213030902325521e-12,4.0003547372344728e-08,5.2150172665965853e-10,4.0096512907623572e-17,1.3561551251916966e-12,6.9793218881239586e-18,5.7607708518791582e-13,3.5739515315506404e-15,3.575452302492375e-15,1.0218384445438508e-18,4.7893249719141909e-19,9.7693867494956136e-14,3.6621337267934928e-34,3.4951892842626815e-34,3.4951905896423228e-34,5.1334305360191652e-18,3.5086780517223349e-13
6.684384122165654e-12,0.8171427229184876,154.0,0.0,0.0,0.0,0.99999925542852808,1.0,18.999999997438518,1.0742297907367727e-07,2.7492669368955566e-07,2.7343686815763163e-07,2.0250954382272464e-09,1.071850651609295e-13,8.9477937024146334e-09,3.6323072656230799e-08,5.2227701345185923e-12,4.0945592968436668e-08,5.3592583718626264e-10,4.1789450512051583e-17,1.4138353525073277e-12,7.1723627734669431e-18,6.0050861217646529e-13,3.8043569514955169e-15,3.8059606824977079e-15,1.0897502432434302e-18,5.1398075894953691e-19,1.0185926685422177e-13,4.237283594194323e-34,4.044121507884161e-34,4.0441230502038614e-34,5.4681647009778374e-18,3.624743556923637e-13
6.822530869985209e-12,0.8171427229180294,154.0,0.0,0.0,0.0,0.99999924004449481,1.0,18.99999999734036,1.0964309193462757e-07,2.8060525020840038e-07,2.7904614647793611e-07,2.1087943172114955e-09,1.093737451690173e-13,8.9478824898795617e-09,3.7158775871858947e-08,5.2240610693425637e-12,4.1887648928632208e-08,5.5037277977941534e-10,4.3516670940763984e-17,1.4727151572768454e-12,7.3657092314291386e-18,6.2544168992560695e-13,4.0444295943453356e-15,4.0461409268232285e-15,1.1606007298156606e-18,5.5073174807798796e-19,1.061116023352506e-13,4.8881234225192101e-34,4.6652937061864719e-34,4.665295522236195e-34,5.8172608145100867e-18,3.7425436561287718e-13
6.9606776178047634e-12,0.8171427229175633,154.0,0.0,0.0,0.0,0.99999922466046154,1.0,18.999999997240515,1.1186320450451285e-07,2.8628378539010225e-07,2.8465376483021425e-07,2.194152391421713e-09,1.1160311803075778e-13,8.9479549403500314e-09,3.7994486586459645e-08,5.2251970342801343e-12,4.2829713346365416e-08,5.648407567308062e-10,4.5278131275647393e-17,1.5327945282798573e-12,7.5593372024061698e-18,6.5087597009380059e-13,4.2943658233519989e-15,4.2961895017591821e-15,1.234451509998594e-18,5.8922689718560236e-19,1.104508737144263e-13,5.6227680260951409e-34,5.3664508562989541e-34,5.3664529876566356e-34,6.1810300374185182e-18,3.8620782209598852e-13
7.098824365624318e-12,0.8171427229170891,154.0,0.0,0.0,0.0,0.99999920927642849,1.0,18.999999997138996,1.1408331678333317e-07,2.9196230093196209e-07,2.902597252916936e-07,2.2811675837942318e-09,1.1383205230937713e-13,8.9480140558289603e-09,3.8830203419324289e-08,5.2261966314714533e-12,4.3771784665217134e-08,5.7932811187177837e-10,4.7073788654215297e-17,1.5940734554405245e-12,7.753224521089134e-18,6.7681110466573168e-13,4.5543618653930915e-15,4.5563027371608074e-15,1.3113641467289622e-18,6.2950762098644533e-19,1.1487708079500486e-13,6.4500123252830632e-34,6.1559870502331797e-34,6.1559895437724859e-34,6.5597840880729193e-18,3.9833471234596874e-13
7.236971113443873e-12,0.8171427229166075,154.0,0.0,0.0,0.0,0.999999193892395,1.0,18.999999997035811,1.1630342877108857e-07,2.9764079840856596e-07,2.9586402993700146e-07,2.3698378198653106e-09,1.1601173475866319e-13,8.9480622868446735e-09,3.9665925243383481e-08,5.2270762301670061e-12,4.4713861614685852e-08,5.9383331942962537e-10,4.8903600267582527e-17,1.6565519297052664e-12,7.9473507673257462e-18,7.0324674595194126e-13,4.824613811100873e-15,4.8266768265760837e-15,1.3914001601827618e-18,6.7161531502994865e-19,1.1939022340503489e-13,7.3793730504759453e-34,7.042985299029633e-34,7.0429882074698385e-34,6.953835241077927e-18,4.1063502360704654e-13
7.375117861263428e-12,0.8171427229161179,154.0,0.0,0.0,0.0,0.99999917850836162,1.0,18.999999996930953,1.1852354046777904e-07,3.0331927912754767e-07,3.0146668083816836e-07,2.4601610277678711e-09,1.1824017465088667e-13,8.948101633529845e-09,4.0501651138717903e-08,5.2278502346816813e-12,4.5655943157782287e-08,6.0835497376167289e-10,5.0767523358171309e-17,1.7202299429339912e-12,8.1416971287158334e-18,7.3018254658845924e-13,5.1053176149909631e-15,5.107507827373361e-15,1.4746210278157409e-18,7.1559135458410696e-19,1.2399030139544146e-13,8.421132099437351e-34,8.0372589149680731e-34,8.0372622974686062e-34,7.3634963259146441e-18,4.231087431614735e-13
7.513264609082984e-12,0.8171427229156206,154.0,0.0,0.0,0.0,0.99999916312432791,1.0,18.999999996824428,1.2074365187340462e-07,3.0899774442031559e-07,3.0706768006463122e-07,2.5521351382282562e-09,1.2048093450560229e-13,8.9481337283471154e-09,4.1337380354510443e-08,5.2285313202363166e-12,4.6598028448139477e-08,6.2289177989715537e-10,5.2665515224222478e-17,1.7851074878031615e-12,8.3362462740359306e-18,7.5761815953643614e-13,5.3966690955907609e-15,5.3989916608688162e-15,1.5610881844037801e-18,7.6147709365334221e-19,1.2867731463825744e-13,9.5863815786331691e-34,9.1493945011011001e-34,9.1493984239033954e-34,7.78908072560206e-18,4.3575585832773667e-13
7.651411356902539e-12,0.8171427229151154,154.0,0.0,0.0,0.0,0.99999914774029397,1.0,18.999999996716241,1.2296376298796538e-07,3.1467619554426179e-07,3.1266702968323687e-07,2.6457580845626645e-09,1.22670477416875e-13,8.9481599103590192e-09,4.2173112274887191e-08,5.2291306606739087e-12,4.7540116791506739e-08,6.3744254398132003e-10,5.4597533217597679e-17,1.8511845577112107e-12,8.5309822253540256e-18,7.8555323808174271e-13,5.6988639355798961e-15,5.7013241124660141e-15,1.6508630220870538e-18,8.0931386403140061e-19,1.3345126302483976e-13,1.0887074951435301e-33,1.0390800769522437e-33,1.0390805306646639e-33,8.2309023752509872e-18,4.4857635645875386e-13
7.789558104722095e-12,0.8171427229146024,154.0,0.0,0.0,0.0,0.99999913235625981,1.0,18.999999996606395,1.2518387381146133e-07,3.2035463352427232e-07,3.1826473175824452e-07,2.7410278026745459e-09,1.2488284408020828e-13,8.9481812646128925e-09,4.3008846400803261e-08,5.2296580654238163e-12,4.848220762533014e-08,6.5200616708762373e-10,5.6563534741528547e-17,1.9184611467205428e-12,8.7258902751997222e-18,8.1398743583467559e-13,6.0120976818932059e-15,6.0147008317583397e-15,1.7440068904024052e-18,8.5914297473333642e-19,1.3831214646471531e-13,1.2336066842537626e-33,1.1773746532641328e-33,1.1773751766626845e-33,8.689275760979475e-18,4.6157022494070477e-13
7.92770485254165e-12,0.8171427229140819,154.0,0.0,0.0,0.0,0.99999911697222543,1.0,18.999999996494886,1.2740398434389256e-07,3.2603305939096949e-07,3.2386078835132962e-07,2.837942231051213e-09,1.270993516548648e-13,8.9481986733455463e-09,4.3844582326492237e-08,5.2301221554805534e-12,4.9424300492204992e-08,6.6658163727681343e-10,5.8563477254006582e-17,1.9869372494829257e-12,8.9209568802999194e-18,8.4292040672957648e-13,6.3365657458541584e-15,6.3393173326617487e-15,1.8405810963252807e-18,9.1100571126606663e-19,1.4325996488409517e-13,1.3947165142387396e-33,1.3311410434200116e-33,1.3311416456903699e-33,9.1645159185103194e-18,4.74737451191526e-13
8.065851600361205e-12,0.8171427229135536,154.0,0.0,0.0,0.0,0.9999991015881905,1.0,18.999999996381728,1.2962409458525897e-07,3.3171147408609237e-07,3.2945520152158674e-07,2.9364993107603853e-09,1.2931071180907242e-13,8.9482128587417863e-09,4.4680319719800273e-08,5.2305305221220111e-12,5.0366395017707183e-08,6.8116802209832975e-10,6.0597318266101261e-17,2.0566128611714107e-12,9.1161695612172713e-18,8.7235180502444331e-13,6.6724634033112024e-15,6.6753689935504851e-15,1.9406469043125886e-18,9.649433349722264e-19,1.4829471822447545e-13,1.5735186181038175e-33,1.5017933609952622e-33,1.501794052340862e-33,9.6569384317714945e-18,4.880780226594917e-13
8.203998348180761e-12,0.8171427229130178,154.0,0.0,0.0,0.0,0.99999908620415534,1.0,18.999999996266922,1.3184420453556075e-07,3.3738987846090611e-07,3.3504797332553343e-07,3.0366969854469039e-09,1.315250061242361e-13,8.9482244130852335e-09,4.5516058308318902e-08,5.2308898532926797e-12,5.1308490894761218e-08,6.9576446220575269e-10,6.2665015341812137e-17,2.1274879774250386e-12,9.3115168169015146e-18,9.0228128530056048e-13,7.0199857947670067e-15,7.0230510573858587e-15,2.0442655363433048e-18,1.0209970825101086e-18,1.5341640644144461e-13,1.7716009409565168e-33,1.6908471878405e-33,1.6908479795748566e-33,1.0166859431537973e-17,5.015919268220015e-13
8.48029184381987e-12,0.8171427229119226,154.0,0.0,0.0,0.0,0.99999905543608403,1.0,18.999999996032358,1.3628442356297026e-07,3.4874665937530034e-07,3.4622860104770358e-07,3.2420059071911435e-09,1.3595236773769958e-13,8.9482415139553784e-09,4.7187538203864297e-08,5.2314844438518735e-12,5.3192685726050101e-08,7.249843926139254e-10,6.6901808206101059e-17,2.2728367081552225e-12,9.7025733541238469e-18,9.6363311173521819e-13,7.7506846659736507e-15,7.754086689691058e-15,2.2624059483807262e-18,1.1396177690299488e-18,1.6392058738978104e-13,2.2325348421051575e-33,2.1307722343266778e-33,2.1307732657352066e-33,1.1240464137353665e-17,5.2913968327754905e-13
8.75658533945898e-12,0.8171427229107967,154.0,0.0,0.0,0.0,0.99999902466801116,1.0,18.999999995791228,1.4072464142612134e-07,3.6010340774994066e-07,3.5740268791855431e-07,3.4538525968632207e-09,1.403797057420218e-13,8.9482528586883466e-09,4.8859020687275791e-08,5.2319449959718995e-12,5.5076883491489527e-08,7.5423581444469126e-10,7.1273517420998852e-17,2.4229834144703884e-12,1.0094051356324887e-17,1.0269731291358742e-12,8.5302207813796032e-15,8.5339834697954311e-15,2.4954912602186769e-18,1.2671971556137634e-18,1.7477250761803456e-13,2.7925654682264314e-33,2.6652777468233837e-33,2.6652790791041344e-33,1.2387869969222639e-17,5.5738062092155636e-13
9.032878835098089e-12,0.8171427229096403,154.0,0.0,0.0,0.0,0.99999899389993663,1.0,18.999999995543551,1.4516485812501426e-07,3.7146012834146953e-07,3.6857025029776197e-07,3.6722206960768393e-09,1.4480699678261613e-13,8.9482603368905236e-09,5.0530504889468357e-08,5.2323016131761236e-12,5.6961083211393761e-08,7.8351397108028363e-10,7.5779805407410586e-17,2.577928074131978e-12,1.0485887163382699e-17,1.0922985857550321e-12,9.3601504052124035e-15,9.3642984791447058e-15,2.7440097224588787e-18,1.4040642098476203e-18,1.8597216718227739e-13,3.4688076145410773e-33,3.3106986377677353e-33,3.3107003450276139e-33,1.3611625528363822e-17,5.8631464052393756e-13
9.309172330737198e-12,0.8171427229084535,154.0,0.0,0.0,0.0,0.99999896313186065,1.0,18.99999999528934,1.4960507365964927e-07,3.8281682518776159e-07,3.7973130450407295e-07,3.8970938873728268e-09,1.4923428449556901e-13,8.948265216677672e-09,5.2201990227198572e-08,5.232577632833735e-12,5.8845284228295205e-08,8.1281482460312877e-10,8.0420335430831635e-17,2.7376706688325845e-12,1.08780267338885e-17,1.1596067349833374e-12,1.0242027648242221e-14,1.0246586644625441e-14,3.0084489098493059e-18,1.5505474733756499e-18,1.9751956627979956e-13,4.2806577256635559e-33,4.085547521660068e-33,4.0855496931052009e-33,1.4914288040159772e-17,6.1594164323458968e-13
9.585465826376307e-12,0.8171427229072363,154.0,0.0,0.0,0.0,0.9999989323637829,1.0,18.999999995028624,1.5404528803002664e-07,3.9417350172081586e-07,3.9088586681540777e-07,4.1284558941142422e-09,1.5366156409220332e-13,8.9482683654945508e-09,5.3873476301503338e-08,5.232791223650361e-12,6.0729486092458269e-08,8.421349430196875e-10,8.5194771599183759e-17,2.9022111834143985e-12,1.1270424135808673e-17,1.2288948353377998e-12,1.1177404471907265e-14,1.1182400742685579e-14,3.2892957225797797e-18,1.7069750557338449e-18,2.0941470522803156e-13,5.2500180705638106e-33,5.0107286807410126e-33,5.0107314231595926e-33,1.6298423311415774e-17,6.4626153056170999e-13
9.861759322015417e-12,0.8171427229059887,154.0,0.0,0.0,0.0,0.99999890159570348,1.0,18.999999994761421,1.5848550123614664e-07,4.0553016085645513e-07,4.0203395346896318e-07,4.3662904803848908e-09,1.5808883686562996e-13,8.9482703715078667e-09,5.5544962841867608e-08,5.2329565080294623e-12,6.2613688498941913e-08,8.7147141050657075e-10,9.0102778860720663e-17,3.0715496052930059e-12,1.1663040345264989e-17,1.3001601504504132e-12,1.2167830692304014e-14,1.2173291403321766e-14,3.5870363875349667e-18,1.8736746302155444e-18,2.216575844477657e-13,6.4015291386965442e-33,6.1097598779490041e-33,6.1097633185082833e-33,1.7766605689097286e-17,6.7727420435443122e-13
1e-11,0.8171427229047107,154.0,0.0,0.0,0.0,0.99999888620120303,1.0,18.999999994625295,1.6070711692004876e-07,4.1121234555076027e-07,4.0760936125165803e-07,4.4877129792544944e-09,1.6030397634338257e-13,8.9482710721121207e-09,5.638127447630063e-08,5.2330245799434006e-12,6.3556430403677442e-08,8.8615496620158032e-10,9.2608481036905354e-17,3.1580772286964923e-12,1.1859553508394552e-17,1.3365583089552937e-12,1.2684526990950969e-14,1.2690230530715489e-14,3.7425008006686622e-18,1.9610389638528588e-18,2.27913707208372e-13,7.0545574377341394e-33,6.7330269479463523e-33,6.7330307927614976e-33,1.8533549902724906e-17,6.93051084353474e-13
1.0138052817654526e-11,0.8171427229047107,154.0,0.0,0.0,0.0,0.99999887082762229,1.0,18.999999994487741,1.629257132780095e-07,4.1688680506349854e-07,4.1317558066130367e-07,4.6105814508975816e-09,1.625161039572926e-13,8.9482716179343897e-09,5.7216449672038847e-08,5.2330843522394011e-12,6.4497891249063515e-08,9.0082175824399222e-10,9.5144023002134514e-17,3.2456859240363307e-12,1.2055842320845177e-17,1.3733999490578592e-12,1.3214853983795016e-14,1.3220807113685556e-14,3.9021564594272377e-18,2.0509734311137263e-18,2.3424820445022312e-13,7.7627931283284954e-33,7.4089856681207652e-33,7.4089899574742985e-33,1.9321418023099289e-17,7.0897956678935933e-13
1.0414346313293635e-11,0.8171427229034031,154.0,0.0,0.0,0.0,0.99999884005953932,1.0,18.999999994207613,1.6736592415561552e-07,4.2824343644252241e-07,4.2431076454847949e-07,4.8613126508761034e-09,1.6694336553250548e-13,8.9482723606165903e-09,5.8887936674347643e-08,5.2331832186860003e-12,6.6382094210178946e-08,9.3018388565601701e-10,1.0031817064612055e-16,3.4246201308997765e-12,1.2448801949522988e-17,1.4486115049882655e-12,1.4320019883649765e-14,1.4326494222722915e-14,4.2351408222538361e-18,2.2391982508965108e-18,2.4718656582232329e-13,9.3646750864914452e-33,8.9378648252765689e-33,8.937870141100695e-33,2.0965451618420092e-17,7.4137752035516135e-13
1.0966933304571855e-11,0.8171427229006972,154.0,0.0,0.0,0.0,0.99999877852336827,1.0,18.999999993628062,1.7624634241805803e-07,4.5095666754998875e-07,4.4656186682952365e-07,5.3820313221243607e-09,1.7579787737371523e-13,8.9482729159558287e-09,6.2230910928063442e-08,5.2333183639160492e-12,7.0150500464058266e-08,9.889366460225389e-10,1.1106384710112426e-16,3.7968821809711865e-12,1.3235102710377341e-17,1.6049390095252768e-12,1.6710950993945813e-14,1.6718557363456989e-14,4.9566386099937803e-18,2.6497309011797674e-18,2.7410651535064371e-13,1.3431651733279264e-32,1.281950168482721e-32,1.281950971478108e-32,2.45315898639059e-17,8.0825081234017297e-13
1.1464261596722253e-11,0.8171427228981597,154.0,0.0,0.0,0.0,0.9999987231408084,1.0,18.999999993084575,1.8423871487250046e-07,4.7139854693144838e-07,4.6656598403024476e-07,5.8725424722925519e-09,1.837669267237874e-13,8.9482728931971916e-09,6.5239587793092001e-08,5.2333927023773564e-12,7.3542066191871252e-08,1.041839160268017e-09,1.2118615849373713e-16,4.1483267408323e-12,1.394310838264574e-17,1.7523499285539212e-12,1.9077097923761687e-14,1.9085829703485188e-14,5.6719331603487409e-18,3.0598465631505543e-18,2.9952375252569226e-13,1.8301081822706602e-32,1.7467030226647233e-32,1.7467041665222311e-32,2.8072418689627817e-17,8.7080446460744914e-13
1.196158988887265e-11,0.8171427228955259,154.0,0.0,0.0,0.0,0.99999866775824275,1.0,18.999999992520458,1.9223108355475478e-07,4.9184040549826652e-07,4.865494743397857e-07,6.3836705680448585e-09,1.9173596642869822e-13,8.9482726828075384e-09,6.8248264551478212e-08,5.233439648778046e-12,7.6933631854388559e-08,1.0947590925127672e-09,1.3173393054656546e-16,4.515316372925806e-12,1.4651347168446334e-17,1.9061071754263945e-12,2.1655565831636367e-14,2.166552887453228e-14,6.4526184020626984e-18,3.5104244938491828e-18,3.2606768340685903e-13,2.4609352898674188e-32,2.3487840617676764e-32,2.3487856668279889e-32,3.1943006632240329e-17,9.3560060892636662e-13
