Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993),C7H9(58),S(664),C7H9(925),C7H9(1327),C7H9(1328),C7H9(1363),C7H9(68),C7H9(1368),C7H9(1429),S(1505),S(1507),S(1506),S(1344),S(1550),S(1436),S(1669),S(1668),S(571),S(1345),S(1398),S(1815),S(1443),C7H15(32),C7H15(31),S(1930)
5.348997910362778e-10,0.31627842918915827,154.0,0.0,0.0,0.0,0.99999622279235789,0.99999999999992162,18.999998964142307,3.6278685584661791e-07,1.6705150967502739e-06,6.9802082927901518e-07,1.0041591938360517e-06,4.6633011662696789e-12,1.9034633497409058e-11,5.6578278682386863e-09,1.0434433514347471e-15,3.9651175177458875e-09,3.1653249856395059e-08,5.2329573536558977e-14,3.9559073571397737e-10,9.7938506636028199e-16,3.5055962919236999e-12,4.4668570637250773e-13,4.4804039450279484e-13,7.7049224227976819e-16,5.8418451674134126e-16,2.5875370007018154e-11,1.3715035692220254e-27,1.3462486103138689e-27,1.3462492763512371e-27,2.9694898883598694e-13,4.0218331662152591e-11,7.1919109698655476e-18,5.1013388974383921e-20,7.1119406300241297e-16,1.0145141386582837e-15,1.1371256946658506e-20,5.4520729090592895e-18,8.2213858919030219e-28,7.0627589182220487e-23,6.6187785779563194e-21,6.4503011999099434e-21,1.0752618620498048e-22,1.1976144554127531e-23,1.4699351366155913e-26,2.168318614860721e-23,5.2203973646019968e-28,1.38877017777414e-30,2.2233769772957597e-33,6.6543776570854727e-30,1.4302800602009923e-26,3.875997412988473e-22,3.1910018882410567e-22,6.8269078778490988e-27,3.5635863887942189e-27,2.931423135962247e-23,6.3820098682891487e-24,1.4173735853062085e-18,8.9159934435714866e-20,1.4842154135894921e-19,7.0464315118818689e-22,6.4799998883229408e-22,1.1807961683995746e-21,2.5265336656633987e-29,6.5971194271349299e-27,2.793677197210351e-21,1.954094698241869e-30,3.4325796343719639e-25,1.3472087413043007e-34,1.4030458733914726e-29,4.5817354533039995e-26,2.277494310501038e-31,6.9891328519938255e-32,5.5982063251668644e-15,6.7802319974456328e-14,6.2849477977738039e-15
5.483435141489111e-10,0.3162784291244993,154.0,0.0,0.0,0.0,0.99999612785003478,0.99999999999991773,18.999998928363933,3.7190435407802741e-07,1.7124926802922622e-06,7.0582765774692227e-07,1.0391330810509513e-06,4.7804831715424081e-12,1.9034631754845438e-11,5.800300541238276e-09,1.0434432523675018e-15,4.0649651938497806e-09,3.2455707912810792e-08,5.4152165907712541e-14,4.1572204986540316e-10,1.0042139823391801e-15,3.6315448104747553e-12,4.7563008585960291e-13,4.7707283591682642e-13,8.2046346394765244e-16,6.2227404318761585e-16,2.7195599857024752e-11,1.5974723313878091e-27,1.5680582326247459e-27,1.5680590293005282e-27,3.1847920938737315e-13,4.2105879621773394e-11,7.8148490980937197e-18,5.2451578982644388e-20,7.4728654671687391e-16,1.0659922432305144e-15,1.2550077661141701e-20,5.8547299946663867e-18,9.3041024599001487e-28,7.5764054819587189e-23,7.283061175507243e-21,7.0968424670163644e-21,1.2106502261216899e-22,1.383009173769596e-23,1.6966520580839015e-26,2.4475817784097986e-23,6.1825110399843355e-28,1.6603356670345491e-30,2.5663107446227597e-33,7.8382228201255071e-30,1.6525027009084367e-26,4.0629728686751929e-22,3.4162949542702785e-22,7.1573358900162124e-27,3.8173035164837617e-27,3.1509284521168587e-23,6.689983538014166e-24,1.4856304265777076e-18,9.3855629051062117e-20,1.595569265777189e-19,7.5763038961012818e-22,6.9678628070097157e-22,1.275958386348014e-21,2.7049137660801168e-29,7.1287947062217055e-27,2.9987948390656178e-21,2.0975684314572227e-30,3.6846178427231113e-25,1.6112385185241807e-34,1.5021047353236309e-29,5.0501705930673676e-26,2.5103665961196524e-31,7.9064561605062814e-32,5.9294602425122473e-15,7.0879140602290758e-14,6.7070502942369435e-15
5.617872372615444e-10,0.31627842905962084,154.0,0.0,0.0,0.0,0.99999603290725902,0.99999999999991396,18.999998892464053,3.8102182864664975e-07,1.7544702236693555e-06,7.135130049299692e-07,1.0742284316405563e-06,4.8976650642719837e-12,1.9034630012273226e-11,5.9427731990890669e-09,1.0434431532997843e-15,4.1648128599777597e-09,3.3258165198606775e-08,5.598108813181817e-14,4.3635295512346599e-10,1.0290428744742736e-15,3.7581724602125836e-12,5.0559880548473879e-13,5.0713274460299926e-13,8.7220483998395681e-16,6.6172046086804425e-16,2.854887029314449e-11,1.8532310359396467e-27,1.8191098448999036e-27,1.819110793427444e-27,3.4096304517704053e-13,4.4032966278426017e-11,8.4754280983982975e-18,5.3896975238769539e-20,7.8426350840127872e-16,1.1187312992148581e-15,1.3817396244905063e-20,6.2758468077326013e-18,1.0497369716442361e-27,8.1128735090546829e-23,7.994784277013092e-21,7.7893501109484754e-21,1.3589669595515675e-22,1.5913035973014982e-23,1.9512249186987747e-26,2.7544951018260303e-23,7.2909149046502671e-28,1.9763771561705861e-30,2.9513807144993448e-33,9.1952042581892973e-30,1.9023192948878319e-26,4.2548277750817445e-22,3.6515309704948288e-22,7.4964016002527025e-27,4.0825467976917851e-27,3.3808442147063645e-23,7.0044610929936548e-24,1.5553255380926874e-18,9.866145519774837e-20,1.7122157719693421e-19,8.1314187637973276e-22,7.4789948743336264e-22,1.3760037614553988e-21,2.8911663965611556e-29,7.6877525459661722e-27,3.2132289881678933e-21,2.2475587863760264e-30,3.9481042149417681e-25,1.9180944335786162e-34,1.6055354083629507e-29,5.5532250172912373e-26,2.7604506971431632e-31,8.9174133580913004e-32,6.2714701018180784e-15,7.402944522223992e-14,7.1481056877956876e-15
5.752309603741778e-10,0.3162784289945391,154.0,0.0,0.0,0.0,0.99999593796403041,0.99999999999990996,18.9999988564517,3.9013927955253992e-07,1.796447726867065e-06,7.2108589073127015e-07,1.109436225797038e-06,5.0148468444180806e-12,1.903462826969242e-11,6.0852458417919192e-09,1.0434430542315938e-15,4.2646605161306884e-09,3.4060621713483557e-08,5.7815870157246672e-14,4.5748345091840201e-10,1.0538717427562977e-15,3.8854479805798961e-12,5.3659724525635656e-13,5.3822551709687132e-13,9.2572568301719234e-16,7.025309800389451e-16,2.9935195541575284e-11,2.1417598228729306e-27,2.1023288273918456e-27,2.1023299517414219e-27,3.6441676043713426e-13,4.5999504159169836e-11,9.1750174190221316e-18,5.5349580835030526e-20,8.2212431927690736e-16,1.1727303829444552e-15,1.5177444781012632e-20,6.7157583561753924e-18,1.180935456467386e-27,8.6725535686807945e-23,8.7560138709661571e-21,8.5297989123650721e-21,1.5210654991533253e-22,1.8246366349923644e-23,2.2362338737418804e-26,3.0910070713167872e-23,8.5633308261827412e-28,2.3428347103640142e-30,3.3824898525832751e-33,1.074541604554187e-29,2.1823288530259656e-26,4.4516376513952062e-22,3.8969227406586565e-22,7.8442384567789599e-27,4.359554615477794e-27,3.6213888033179667e-23,7.3253946689291087e-24,1.6264483351108581e-18,1.0357660256238842e-19,1.8342650828687881e-19,8.7123027585612958e-22,8.013882195418745e-22,1.4810430733453573e-21,3.0854600488105669e-29,8.2746118842593093e-27,3.43714359857241e-21,2.4041804440185114e-30,4.223240229398715e-25,2.2733333284892494e-34,1.7134314601409775e-29,6.0925195411714133e-26,3.0285525149386209e-31,1.0028966463096395e-31,6.6242714893342996e-15,7.725309576339066e-14,7.6085607363417055e-15
5.886746834868111e-10,0.3162784289292692,154.0,0.0,0.0,0.0,0.99999584302034883,0.99999999999990585,18.999998820335204,3.9925670679575284e-07,1.8384251898707467e-06,7.2855466531799647e-07,1.1447481134402142e-06,5.1320285119399675e-12,1.9034626527103022e-11,6.2277184693476917e-09,1.0434429551629312e-15,4.3645081623094179e-09,3.48630774572282e-08,5.965607683406263e-14,4.7911353668027477e-10,1.0787005871786635e-15,4.0133422760455479e-12,5.6863054052810898e-13,5.7035630452580825e-13,9.8103488185476108e-16,7.4471248127963807e-16,3.1354589824191156e-11,2.4662445959141596e-27,2.4208425504656726e-27,2.4208438776364375e-27,3.8885649201378876e-13,4.8005412283300544e-11,9.9150081390323765e-18,5.6809398862882247e-20,8.6086835101198462e-16,1.2279885714289538e-15,1.6634548676756058e-20,7.1747951258033963e-18,1.3248607137190271e-27,9.2558331594045812e-23,9.5688502360091683e-21,9.3201942838255672e-21,1.6978307979644183e-22,2.0852843213279296e-23,2.5544219450078494e-26,3.4591499160631121e-23,1.0019098969670656e-27,2.7662706071170262e-30,3.8637874970793546e-33,1.2510703869054745e-29,2.4952996082681133e-26,4.6534799813366383e-22,4.1526857369813933e-22,8.2009834226484392e-27,4.6485643408325062e-27,3.8727793927676008e-23,7.6527367539102375e-24,1.6989883108181994e-18,1.0860026675053822e-19,1.9618265518017703e-19,9.3194787116293117e-22,8.5730073564913636e-22,1.5911862661919546e-21,3.2879653273497912e-29,8.8899869912473083e-27,3.6707000992820176e-21,2.5675463192053295e-30,4.5102242615217655e-25,2.6830587637953762e-34,1.8258876315888728e-29,6.6697085330171804e-26,3.3154946357166911e-31,1.1248411740887946e-31,6.9878973244703662e-15,8.0549932171925577e-14,8.0888612819518754e-15
6.021184065994444e-10,0.31627842886382523,154.0,0.0,0.0,0.0,0.99999574807621416,0.99999999999990163,18.999998784122305,4.083741103763437e-07,1.8804026126657458e-06,7.359270588513341e-07,1.1801563644882078e-06,5.2492100667969267e-12,1.9034624784505019e-11,6.370191081757242e-09,1.0434428560937956e-15,4.464355798514791e-09,3.5665532429573546e-08,6.1501305322466195e-14,5.0124321183897424e-10,1.1035294077331052e-15,4.1418282566157301e-12,6.0170359890424884e-13,6.0353002956646346e-13,1.038140930772949e-15,7.8827153829660457e-16,3.2807067357479493e-11,2.8300849069474301e-27,2.7779881151491081e-27,2.7779896754595427e-27,4.1429825807327345e-13,5.0050615680278593e-11,1.0696813044974553e-17,5.8276432412530486e-20,9.0049497572136188e-16,1.2845049423540142e-15,1.8193126613689482e-20,7.6532831447467299e-18,1.4824068982403911e-27,9.8630969193283541e-23,1.0435427660523976e-20,1.0162571931724077e-20,1.8901795371612346e-22,2.3756646126416953e-23,2.9087004889716136e-26,3.8610409810887457e-23,1.1679278442371708e-27,3.2539173769514513e-30,4.3996776308326748e-33,1.4514769022371245e-29,2.8441751760233977e-26,4.8604341082859204e-22,4.4190381961190087e-22,8.5667767873962748e-27,4.9498123414455443e-27,4.1352319742124252e-23,7.9864401857674445e-24,1.772935035741766e-18,1.1373164925463643e-19,2.0950087404856201e-19,9.9534656694587273e-22,9.1568494503338504e-22,1.7065424550278139e-21,3.4988550254968223e-29,9.5344875045756887e-27,3.9140574230037001e-21,2.7377675806718876e-30,4.8092516191335094e-25,3.1539580675047713e-34,1.9429998791305892e-29,7.2864797302456634e-26,3.6221162390278173e-31,1.2583387401614466e-31,7.3623780576767801e-15,8.3919774239772354e-14,8.5894521226765171e-15
6.155621297120777e-10,0.31627842879821993,154.0,0.0,0.0,0.0,0.99999565313162664,0.9999999999998973,18.999998747820165,4.1749149029436737e-07,1.9223799952374004e-06,7.4321022752257409e-07,1.2156538228219257e-06,5.3663915089482413e-12,1.9034623041898415e-11,6.5126636790214271e-09,1.0434427570241874e-15,4.5642034247476349e-09,3.6467986630201871e-08,6.3351182693731782e-14,5.2387247582421552e-10,1.1283582044097914e-15,4.2708806901813715e-12,6.3582111589957938e-13,6.3775140215298754e-13,1.0970519566490545e-15,8.3321443904743732e-16,3.4292642351660055e-11,3.236901893100526e-27,3.1773201454323936e-27,3.1773219728299804e-27,4.4075796624285597e-13,5.2135044943465426e-11,1.152186670346107e-17,5.975068457274648e-20,9.4100356596619906e-16,1.3422785740808136e-15,1.9857690513059556e-20,8.1515440469503127e-18,1.6545081240272685e-27,1.0494726822596007e-22,1.1357914180591328e-20,1.1058997537369101e-20,2.0990603286186601e-22,2.6983422022266422e-23,3.3021546716465508e-26,4.2988840892293034e-23,1.356675125831887e-27,3.813728282616527e-30,4.9948271635463691e-33,1.6783275755783795e-29,3.2320807551729821e-26,5.0725811384968493e-22,4.6962012074434667e-22,8.9417619932068467e-27,5.2635339908731855e-27,4.4089613756621766e-23,8.3264581494605966e-24,1.8482781571724372e-18,1.1896995741864711e-19,2.2339194247538501e-19,1.0614778921100739e-21,9.7658841015503721e-22,1.8272199320051325e-21,3.7183041952637659e-29,1.0208718464370242e-26,4.167372034613109e-21,2.9149536709784493e-30,5.1205145774302432e-25,3.6933407675297995e-34,2.0648654134987677e-29,7.9445540585831683e-26,3.9492730078532248e-31,1.4041881296477005e-31,7.7477418536291069e-15,8.7362423296227234e-14,9.110776895046549e-15
6.290058528247111e-10,0.3162784287324655,154.0,0.0,0.0,0.0,0.99999555818658581,0.99999999999989286,18.999998711435396,4.2660884654987905e-07,1.9643573375709637e-06,7.5041079617010003e-07,1.2512338636685992e-06,5.4835728383529733e-12,1.9034621299283196e-11,6.6551362611411057e-09,1.0434426579541064e-15,4.6640510410087702e-09,3.7270440058827964e-08,6.52053637093252e-14,5.4700132806554022e-10,1.153186977199898e-15,4.4004760658214771e-12,6.7098758944652589e-13,6.730249340288009e-13,1.1577757440960197e-15,8.7954720530944279e-16,3.5811329009964413e-11,3.6905462647229236e-27,3.6226186305834035e-27,3.6226207629742182e-27,4.6825142121864457e-13,5.4258635817003663e-11,1.2391625529754774e-17,6.1232158430829031e-20,9.8239349475364735e-16,1.4013085456455499e-15,2.1632845515288146e-20,8.6698951347466714e-18,1.8421392808738738e-27,1.1151102363044343e-22,1.2338511335124371e-20,1.2011566455968583e-20,2.3254539086921375e-22,3.0560333526451257e-23,3.73804894821082e-26,4.7749708929156119e-23,1.5706329625932349e-27,4.4544302978699411e-30,5.6541742212151797e-33,1.9343961997208772e-29,3.6623293679138113e-26,5.2900038518134605e-22,4.9843987942388958e-22,9.3260854745444477e-27,5.5899636780741854e-27,4.6941812819304545e-23,8.6727441744964278e-24,1.925007398593949e-18,1.2431440440098053e-19,2.3786656002393847e-19,1.1303930025372772e-21,1.0400583491647781e-21,1.9533261726077657e-21,3.9464902116458649e-29,1.0913280347944558e-26,4.430797959330683e-21,3.0992123262184977e-30,5.4442024136064912e-25,4.309178415663895e-34,2.1915827354360853e-29,8.6456854543837713e-26,4.2978370402461593e-31,1.5632238612892755e-31,8.1440147608077844e-15,9.0877663772752767e-14,9.6532779664950312e-15
6.424495759373444e-10,0.31627842866657285,154.0,0.0,0.0,0.0,0.99999546324109201,0.99999999999988831,18.999998674974144,4.3572617914293375e-07,2.0063346396516129e-06,7.5753489773236534e-07,1.2868903541492981e-06,5.6007540549700019e-12,1.9034619556659367e-11,6.797608828117133e-09,1.0434425588835524e-15,4.7638986472990101e-09,3.8072892715193908e-08,6.7063528764905928e-14,5.7062976799231357e-10,1.1780157260954447e-15,4.5305924672450143e-12,7.0720733333525916e-13,7.0935495222813349e-13,1.2203197587484563e-15,9.2727561080883403e-16,3.7363141528056869e-11,4.1951063426649718e-27,4.1178968159169966e-27,4.1178992955159318e-27,4.967943318716105e-13,5.6421328813368501e-11,1.3307567852431166e-17,6.2720857072470752e-20,1.0246641355365341e-15,1.4615939367589504e-15,2.3523289972259033e-20,9.2086494405242836e-18,2.0463168502124255e-27,1.1832600725749642e-22,1.337945393704435e-20,1.3022403432348438e-20,2.5703733237651689e-22,3.4516107437731743e-23,4.2198325456153657e-26,5.2916822164428894e-23,1.8124866560588292e-27,5.1855796468193068e-30,6.3829364400720803e-33,2.2226753458922772e-29,4.1384281367865236e-26,5.5127866193364179e-22,5.2838579883692412e-22,9.7198965102587133e-27,5.929334817283174e-27,4.9911042540637434e-23,9.0252521323708107e-24,2.0031125591173921e-18,1.2976420913645663e-19,2.5293534880164525e-19,1.2021426837833213e-21,1.1061416383933996e-21,2.0849678418147149e-21,4.1835928317414186e-29,1.1648769104236062e-26,4.7044868106125869e-21,3.2906495955276223e-30,5.7805014411290622e-25,5.0101458108515948e-34,2.3232516685260531e-29,9.3916606899811137e-26,4.6686967624815547e-31,1.7363169568937357e-31,8.5512208684886798e-15,9.446526465041879e-14,1.0217396336946056e-14
6.558932990499777e-10,0.31627842860055233,154.0,0.0,0.0,0.0,0.99999536829514479,0.99999999999988365,18.999998638442076,4.4484348807358636e-07,2.0483119014645046e-06,7.6458820977205439e-07,1.3226176167552163e-06,5.7179351587581465e-12,1.9034617814026932e-11,6.9400813799503628e-09,1.0434424598125256e-15,4.8637462436191543e-09,3.8875344599020079e-08,6.8925381986957025e-14,5.9475779503372624e-10,1.2028444510877795e-15,4.6612094556178433e-12,7.4448448966609889e-13,7.4674561156679993e-13,1.284691168837335e-15,9.764051980173972e-16,3.8948094093579521e-11,4.7549161434162096e-27,4.6674091406035715e-27,4.6674120143058995e-27,5.2640231788173762e-13,5.8623068859310441e-11,1.4271193974221796e-17,6.4216783581589128e-20,1.067814862213043e-15,1.5231338278057738e-15,2.5533815451250353e-20,9.7681157875068178e-18,2.268099720261373e-27,1.2539596947190373e-22,1.4483009859435526e-20,1.4093662332303731e-20,2.8348641080686234e-22,3.8881083352085071e-23,4.7511449465090304e-26,5.8514893893509485e-23,2.0851369823066747e-27,6.0176199647226417e-30,7.1866192625296791e-33,2.5463881144007781e-29,4.6640845973398102e-26,5.7410153275272179e-22,5.5948088989294991e-22,1.0123347087246548e-26,6.2818798581927194e-27,5.2999417482828651e-23,9.3839362340353516e-24,2.0825835129210601e-18,1.3531859629738865e-19,2.6860885402014351e-19,1.2767773537559861e-21,1.1748848148235239e-21,2.2222508002166081e-21,4.4297942491080668e-29,1.2415776187979427e-26,4.9885878177591552e-21,3.4893698603948143e-30,6.1295950436639816e-25,5.8056636292372668e-34,2.4599733893784524e-29,1.0184299201995336e-25,5.0627568436752834e-31,1.9243757107431108e-31,8.9693824520801988e-15,9.8124980798717996e-14,1.0803571548882442e-14
6.69337022162611e-10,0.3162784285344134,154.0,0.0,0.0,0.0,0.99999527334874438,0.99999999999987887,18.999998601844457,4.5396077334189211e-07,2.0902891229947723e-06,7.715759882883732e-07,1.3584103955358056e-06,5.8351161496761799e-12,1.9034616071385878e-11,7.0825539166416502e-09,1.0434423607410256e-15,4.9635938299699987e-09,3.9677795710010443e-08,7.0790649470738467e-14,6.1938540861879221e-10,1.2276731521677427e-15,4.792307961079572e-12,7.8282304038727951e-13,7.8520090621551604e-13,1.3508968651799586e-15,1.0269412937152312e-15,4.0566200885806824e-11,5.3745635107959077e-27,5.2756592212343869e-27,5.2756625410093901e-27,5.5709091592889368e-13,6.0863804968086302e-11,1.5284026229157042e-17,6.5719941040259056e-20,1.1118450491263987e-15,1.5859272998443199e-15,2.7669306749449479e-20,1.0348598849658061e-17,2.508590000583611e-27,1.3272464064714629e-22,1.5651479835682408e-20,1.5227525888550234e-20,3.1200044542438092e-22,4.3687262417546996e-23,5.3358213729257321e-26,6.4569555714959031e-23,2.391711918382186e-27,6.9619431410481198e-30,8.0710242327637971e-33,2.9090002265783306e-29,5.2432130449758208e-26,5.974777308273861e-22,5.9174847753528993e-22,1.0536591774816237e-26,6.6478302964170238e-27,5.6209041344689039e-23,9.748751027387751e-24,2.1634102086955303e-18,1.4097679625386886e-19,2.8489754455129907e-19,1.3543470653733617e-21,1.2463340785433456e-21,2.3652801100861573e-21,4.6852791437294225e-29,1.3214888593622816e-26,5.2832478532435957e-21,3.6954758537780801e-30,6.4916637086596388e-25,6.7059424682270577e-34,2.601850455377083e-29,1.1025452922522926e-25,5.4809381118371e-31,2.1283464590010647e-31,9.3985201076701714e-15,1.0185655421380888e-13,1.1412241605256986e-14
6.827807452752444e-10,0.3162784284681648,154.0,0.0,0.0,0.0,0.99999517840189045,0.99999999999987399,18.999998565186143,4.6307803494790584e-07,2.1322663042275008e-06,7.7850309901847343e-07,1.394263824797736e-06,5.9522970276827453e-12,1.9034614328736205e-11,7.225026438191849e-09,1.043442261669053e-15,5.0634414063523299e-09,4.0480246047881318e-08,7.2659077649087802e-14,6.4451260817634895e-10,1.2525018293265569e-15,4.9238701823063125e-12,8.2222681798578932e-13,8.2472468042368365e-13,1.4189434797025437e-15,1.0788890234109102e-15,4.2217476075395317e-11,6.0588982930162325e-27,5.9474078799862085e-27,5.9474117032935913e-27,5.8887558546768942e-13,6.3143489936029961e-11,1.6347609036139593e-17,6.7230332528699693e-20,1.156754071064551e-15,1.649973434605935e-15,2.9934741918079402e-20,1.0950399210726727e-17,2.7689338361464904e-27,1.4031573255968962e-22,1.6887197272653649e-20,1.6426205460307503e-20,3.4269053770905942e-22,4.8968356207720453e-23,5.9778982682812606e-26,7.1107370703548474e-23,2.7355787012091182e-27,8.0309529054920969e-30,9.0422572897418839e-33,3.314232459290303e-29,5.8799409146078191e-26,6.2141612744732394e-22,6.2521220654113087e-22,1.0959787608956356e-26,7.0274166842118623e-27,5.9542007142234222e-23,1.0119651394784259e-23,2.245582669093608e-18,1.4673804503359394e-19,3.0181181347918348e-19,1.4349015092029248e-21,1.3205352951825668e-21,2.5141600414025634e-21,4.9502347279382971e-29,1.4046688888986863e-26,5.5886114597637038e-21,3.9090686790263258e-30,6.8668850605895704e-25,7.7220283115655729e-34,2.748986830182108e-29,1.1917006113141785e-25,5.9241774713235696e-31,2.3492143491514923e-31,9.8386528765822208e-15,1.0565971516364812e-13,1.2043842894658841e-14
