Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993),C7H9(58),S(664),C7H9(925),C7H9(1327),C7H9(1328),C7H9(1363),C7H9(68),C7H9(1368)
4.691931774608965e-09,0.7821904604612124,154.0,0.0,0.0,0.0,0.90227202965149367,1.0,18.999634070693645,0.0023262335432476392,0.0086711117778620356,0.0076098460197447041,0.00032778924730562334,1.2400633439180307e-09,6.4396132561663123e-06,0.026319524629793555,5.8135383331259978e-08,0.051497968175089288,7.8088120984988712e-06,2.6794766017466693e-12,0.000190233069784218,4.584922142192294e-14,1.8059572778367082e-05,0.00072371748843660239,0.00072419344961646974,1.0741925044899059e-07,6.2065171688465817e-08,1.6266664954134242e-05,8.1190239791551023e-09,1.4475351372393276e-08,1.4893607257599524e-08,1.1313440169202715e-06,2.89525359004554e-05,7.1959565174182083e-08,1.9755203868716693e-14,7.5127324169249091e-06,3.7563073752926314e-06,2.3147304184405066e-07,1.6939603127554331e-09,2.7750667306017434e-11,2.4516911386138818e-13,4.5272573929852197e-09,2.56048343576059e-09,1.7625588374814019e-09,4.2637809532795611e-11,2.3297196445850921e-10,8.9501422011324059e-11,7.8354115582128563e-12,6.3821871538786543e-14,1.7944250297793669e-16,2.6388446857951302e-12,1.1353451090559992e-12,3.7536410410997384e-10,1.6054850087497786e-11,4.2819826892436769e-13,2.2109992854614103e-12,4.892243782501488e-09,1.6000936616866621e-12,2.3870565956168609e-08,5.4797406230305799e-10
4.808052534537263e-09,0.7821905837618921,154.0,0.0,0.0,0.0,0.89999652465958402,1.0,18.99962589067508,0.0023801696571459853,0.0088633700528476175,0.0077610903182173951,0.00033432995496894405,1.2675576241981255e-09,6.4243971716822248e-06,0.02693333463703777,5.7988767225691908e-08,0.052710716956256967,7.9819701771903432e-06,2.7329428863497342e-12,0.00019908447914440268,4.6865914229626205e-14,1.8424422021721458e-05,0.0007580691747449326,0.00075858490582471621,1.1251801664968735e-07,6.5011354398948957e-08,1.7104194170868065e-05,9.0182720031530958e-09,1.6283574986636866e-08,1.6766232810919596e-08,1.2100698289832148e-06,3.0324436705672563e-05,7.8956712983501295e-08,2.0758250988575884e-14,7.7021010950110366e-06,3.8499799259726542e-06,2.5403493465969563e-07,1.7830855839790544e-09,3.0614473332898219e-11,2.62382720261195e-13,4.9659302142481543e-09,2.776451114126546e-09,1.9603781371258818e-09,4.7472136222441769e-11,2.6178055096126103e-10,1.0068268468780428e-10,8.853960444687333e-12,7.451833643296929e-14,2.0163185921502842e-16,3.077365000778201e-12,1.299312479430771e-12,4.0393390881955874e-10,1.7281409207774719e-11,4.6079062868245103e-13,2.3647745423786366e-12,5.232271812928081e-09,1.6700392513247536e-12,2.4912824413325549e-08,5.7191142592011144e-10
4.924173294465561e-09,0.7821907104183536,154.0,0.0,0.0,0.0,0.89772760401574159,1.0,18.999617749169008,0.0024339373869931356,0.0090546255540291803,0.007910727043155822,0.00034080115109052774,1.2949084618050193e-09,6.4092251684300634e-06,0.027545401106968397,5.7842575366194555e-08,0.05392059881048171,8.1542248592041005e-06,2.7858409566151361e-12,0.00020810628539993362,4.7877302769046587e-14,1.8785399709796956e-05,0.00079310249605369764,0.00079366054246661358,1.177179543354987e-07,6.8016000696873545e-08,1.7963664611318613e-05,9.988578842513486e-09,1.8262997108588034e-08,1.8817979220529713e-08,1.2920165597043893e-06,3.1724348999153473e-05,8.6433004642268296e-08,2.1787245700218185e-14,7.8910215036636428e-06,3.9433863668208563e-06,2.781396609820345e-07,1.8745958419491281e-09,3.3686558145164167e-11,2.8031143371642197e-13,5.4344333917569633e-09,3.0039308496503899e-09,2.1743103220127197e-09,5.2704386987390112e-11,2.932115571878855e-10,1.129305439998675e-10,9.9704025454323202e-12,8.6657790920913167e-14,2.2584109784845765e-16,3.5745223937578663e-12,1.4818870385061842e-12,4.3381901427175966e-10,1.8564663608498543e-11,4.9488354054696303e-13,2.5248956433360458e-12,5.5863191765079055e-09,1.7410408748960161e-12,2.597073411837878e-08,5.9620847401606358e-10
5.040294054393859e-09,0.7821908403954875,154.0,0.0,0.0,0.0,0.89546524531403227,1.0,18.999609645841968,0.0024875372265876837,0.0092448833829177884,0.0080587682036889312,0.00034720335507722899,1.322116586413504e-09,6.3940970950537422e-06,0.02815572907442835,5.7696806309093249e-08,0.055127622040076277,8.3255807400098184e-06,2.8381750583762222e-12,0.00021729657982175491,4.8883414022355497e-14,1.9142534751728637e-05,0.00082881006855870659,0.00082941308794679122,1.2301796729239917e-07,7.1078477123045332e-08,1.8845130102246833e-05,1.1033291380234283e-08,2.0424773700992999e-08,2.1060740511751173e-08,1.377219136724836e-06,3.3152028525239527e-05,9.4407664562376044e-08,2.2842252386653652e-14,8.0794949406985618e-06,4.0365274664362835e-06,3.0384835669233114e-07,1.9684970542457062e-09,3.6975790627583835e-11,2.9896346150894448e-13,5.9339433562842306e-09,3.2431592397833814e-09,2.4051740245463178e-09,5.835501411379663e-11,3.2741807846249372e-10,1.2631615651491687e-10,1.1190826067483967e-11,1.003889998633857e-13,2.5218813876378707e-16,4.1363044118768593e-12,1.6846221178652695e-12,4.6503890580417942e-10,1.9905458250813163e-11,5.3049923558806125e-13,2.6914398034194059e-12,5.9545561364868634e-09,1.8130754410524442e-12,2.7043948299063366e-08,6.2085723768004952e-10
5.1564148143221565e-09,0.782190973658444,154.0,0.0,0.0,0.0,0.89320942623687949,1.0,18.99960158036399,0.002540969668091129,0.0094341486140009576,0.0082052257298531918,0.0003535370829135248,1.3491827238366879e-09,6.3790128007985396e-06,0.028764323557390135,5.7551458616406394e-08,0.056331794918854768,8.4960423907563965e-06,2.8899494094904943e-12,0.00022665347032250181,4.9884274828925622e-14,1.9495855866292431e-05,0.00086518456046454691,0.00086583532499136121,1.2841696702799747e-07,7.4198154680291735e-08,1.9748643410556585e-05,1.2155796681799222e-08,2.2780455136916363e-08,2.3506852334547335e-08,1.4657109769282948e-06,3.4607232297342118e-05,1.0290011295663518e-07,2.3923334169292756e-14,8.2675227000814081e-06,4.1294039910493536e-06,3.3122270566577239e-07,2.0647950723569497e-09,4.049113333151116e-11,3.1834667119388679e-13,6.4656471345776392e-09,3.4943664192127809e-09,2.6538027851368694e-09,6.4444849370817598e-11,3.6455681941901432e-10,1.4091339184071244e-10,1.2521478114090738e-11,1.158713717099883e-13,2.807936818873794e-16,4.7691221191097307e-12,1.9091546905336296e-12,4.9761246596078912e-10,2.130461198512759e-11,5.6765925715007984e-13,2.8644817347504905e-12,6.3371474342835301e-09,1.8861203115576291e-12,2.8132127008444311e-08,6.4584990484768181e-10
5.272535574250454e-09,0.782191110172634,154.0,0.0,0.0,0.0,0.89096012455468543,1.0,18.99959355240853,0.002594235202034164,0.009622426294890702,0.0083501114730800251,0.0003598028471826212,1.3761075960471021e-09,6.3639721355085067e-06,0.029371189557021539,5.7406530855821174e-08,0.057533125692246057,8.6656143584048634e-06,2.9411682000121454e-12,0.0002361750813166351,5.0879911886111296e-14,1.9845391583078108e-05,0.00090221869165865037,0.00090292009029014947,1.3391387272318088e-07,7.7374408805519147e-08,2.0674256249773214e-05,1.3359519382018722e-08,2.5341986584999373e-08,2.6169093971958449e-08,1.5575240158442825e-06,3.6089718599175884e-05,1.1192995664416542e-07,2.5030552915664818e-14,8.4551060717867567e-06,4.2220167044827478e-06,3.6032490845448797e-07,2.1634956323851509e-09,4.4241637558264844e-11,3.3846859675833105e-13,7.0307417588841421e-09,3.7577760736960323e-09,2.9210445615609478e-09,7.099509164204069e-11,4.047879947649782e-10,1.5679885106789706e-10,1.396876063511468e-11,1.3327537106932259e-13,3.1178113075075055e-16,5.4798262109215176e-12,2.1572072987944209e-12,5.3155798712722987e-10,2.276291809826344e-11,6.0638447526706851e-13,3.0440936993498828e-12,6.734252406119442e-09,1.9601532925913837e-12,2.9234936993834493e-08,6.7117881728878306e-10
5.388656334178752e-09,0.7821912499037242,154.0,0.0,0.0,0.0,0.88871731812544963,1.0,18.999585561652417,0.0026473343173229404,0.0098097214464708156,0.0084934372066803702,0.00036600115708743596,1.4028919211977019e-09,6.3489749496238586e-06,0.029976332057751045,5.7262021600668905e-08,0.058731622577406523,8.8343011658606559e-06,2.9918355923635778e-12,0.00024585955358176394,5.1870351750025066e-14,2.0191170243655335e-05,0.00093990523338789516,0.00094066027414113184,1.3950761118413617e-07,8.0606619341987537e-08,2.1622019286519017e-05,1.4647919121306211e-08,2.8121708120850172e-08,2.9060690074391544e-08,1.6526887365917638e-06,3.759924698584164e-05,1.2151698003244075e-07,2.6163969247132865e-14,8.6422463417288468e-06,4.3143663681364211e-06,3.9121765163862629e-07,2.2646043557524737e-09,4.8236438546109447e-11,3.5933644472100208e-13,7.6304336891694385e-09,4.0336054628685711e-09,3.2077612411531169e-09,7.8027294623030062e-11,4.4827522949340417e-10,1.7405188361807899e-10,1.553922633116985e-11,1.527829305868079e-13,3.4527651562981235e-16,6.2757230867222297e-12,2.430589946812716e-12,5.6689318393180275e-10,2.4281144850473667e-11,6.4669510081100905e-13,3.230345560966671e-12,7.1460250973688879e-09,2.0351526262201594e-12,3.0352051568212418e-08,6.9683646765256486e-10
5.50477709410705e-09,0.782191392817638,154.0,0.0,0.0,0.0,0.88648098489439442,1.0,18.999577607775819,0.0027002675012452919,0.0099960390630433067,0.0086352146263264234,0.00037213251847145734,1.4295364136427445e-09,6.3340210941784194e-06,0.030579756027332941,5.7117929429900895e-08,0.05992729376333248,9.0021073121051109e-06,3.0419557215059144e-12,0.0002557050441211488,5.2855620836309767e-14,2.0533220002732965e-05,0.00097823700793770677,0.0009790488200970616,1.4519711679473972e-07,8.3894170511798593e-08,2.2591982146985228e-05,1.6024488032027429e-08,3.1132354572642915e-08,3.2195312126704461e-08,1.7512341983699631e-06,3.9135578284761376e-05,1.3168113627355431e-07,2.732364254660402e-14,8.8289447916581478e-06,4.406453740950772e-06,4.2396407783449015e-07,2.3681267499063528e-09,5.2484750759141535e-11,3.8095710017052781e-13,8.2659382478262078e-09,4.3220654510960597e-09,3.514828156355903e-09,8.5563354598813892e-11,4.9518545876182215e-10,1.9275460252972821e-10,1.7239574522804827e-11,1.7458786168493406e-13,3.8140841642771938e-16,7.1645908626844511e-12,2.7312019575867809e-12,6.0363520541329535e-10,2.5860036002377104e-11,6.8861069937402131e-13,3.4233048358963494e-12,7.5726143746755997e-09,2.1110969820300885e-12,3.1483150484091962e-08,7.228154965691555e-10
5.620897854035348e-09,0.7821915388805519,154.0,0.0,0.0,0.0,0.88425110289358599,1.0,18.999569690462224,0.0027530352394769492,0.010181384112474092,0.0087754553505305279,0.00037819743383948136,1.456041783958566e-09,6.3191104207970227e-06,0.031181466416912225,5.6974252928064029e-08,0.061120147410971978,9.1690372723263113e-06,3.0915326951085109e-12,0.000265709726027372,5.3835745420906862e-14,2.0871568829311427e-05,0.0010172068883136278,0.0010180787246142763,1.5098133146931417e-07,8.723645088859551e-08,2.3584193423399947e-05,1.7492748275351329e-08,3.4387055108838205e-08,3.5587079654894384e-08,1.8531880645027723e-06,4.0698474596468085e-05,1.4244253859229368e-07,2.85096309662351e-14,9.0152026990624122e-06,4.4982795793695523e-06,4.5862775634890445e-07,2.4740682090244972e-09,5.6995863276408179e-11,4.0333713274019595e-13,8.9384790666676265e-09,4.6233605455267737e-09,3.8431336040965289e-09,9.3625498313609066e-11,5.4568882763600256e-10,2.1299189821383963e-10,1.9076646994965123e-11,1.9889626373786887e-13,4.2030788545349317e-16,8.1546953081812994e-12,3.0610337938052392e-12,6.4180064695816768e-10,2.750031133191491e-11,7.3215020488743611e-13,3.6230367428071706e-12,8.0141640358812164e-09,2.1879654489195392e-12,3.2627919809797376e-08,7.4910868980639586e-10
5.7370186139636455e-09,0.7821916880588946,154.0,0.0,0.0,0.0,0.88202765024156216,1.0,18.999561809398358,0.0028056380160877193,0.010365761536337864,0.0089141709211212686,0.00038419640237822618,1.4824087389642336e-09,6.3042427816929786e-06,0.031781468161089149,5.6830990685276883e-08,0.062310191653336205,9.3350954980491467e-06,3.1405705937174661e-12,0.00027587178834716653,5.4810751640820061e-14,2.1206244507828409e-05,0.0010568077979253214,0.0010577430367036697,1.5685920460574422e-07,9.0632853370470517e-08,2.4598700680491686e-05,1.9056249628847628e-08,3.7899332575753157e-08,3.9250561179053594e-08,1.9585766300430745e-06,4.2287699295252533e-05,1.5382145178365713e-07,2.9721991435132709e-14,9.2010213371271086e-06,4.5898446373291846e-06,4.9527265446920803e-07,2.5824340147194641e-09,6.177913527961891e-11,4.26482802517425e-13,9.6492875460064985e-09,4.9376889405802469e-09,4.1935783694039695e-09,1.0223627094364652e-10,5.9995859087561575e-10,2.348514507108977e-10,2.1057423825950096e-11,2.2592693127001672e-13,4.6210837023293369e-16,9.254805689811701e-12,3.4221688422459571e-12,6.814055620104206e-10,2.9202667141471041e-11,7.7733193298152246e-13,3.8296042515943581e-12,8.4708129178084774e-09,2.2657375270481527e-12,3.3786051808097485e-08,7.7570897548085621e-10
5.853139373891943e-09,0.7821918403193453,154.0,0.0,0.0,0.0,0.87981060514295917,1.0,18.999553964274195,0.0028580763135476407,0.010549176250062164,0.0090513728037167757,0.0003901299199768264,1.5086379817420963e-09,6.2894180296655167e-06,0.032379766177983479,5.6688141297205484e-08,0.063497434595610219,9.5002864172647551e-06,3.1890734709231469e-12,0.00028618943594739429,5.5780665494875219e-14,2.1537274639297863e-05,0.001097032710272983,0.0010980348575838187,1.6282969303895045e-07,9.4082775153079103e-08,2.5635550461948001e-05,2.0718567124932462e-08,4.1683102592549763e-08,4.3200774919128744e-08,2.0674248489432256e-06,4.3903017029669975e-05,1.6583828387746443e-07,3.0960779667047529e-14,9.3864019747417868e-06,4.6811496662676644e-06,5.3396310937843262e-07,2.6932293367427366e-09,6.6843991637839522e-11,4.50400065886432e-13,1.0399602325623383e-08,5.2652425681763277e-09,4.5670752536334765e-09,1.1141852418275155e-10,6.5817101292148681e-10,2.5842374048036781e-10,2.318901920918994e-11,2.5591175878516511e-13,5.0694563647479517e-16,1.0474210507663684e-11,3.8167851614039077e-12,7.2246547355746856e-10,3.0967776755299063e-11,8.2417359408966282e-13,4.0430681312811453e-12,8.9426950019410866e-09,2.3443931199394137e-12,3.495724481715499e-08,8.026094213220477e-10
5.969260133820241e-09,0.7821919956288317,154.0,0.0,0.0,0.0,0.8775999458881415,1.0,18.999546154782863,0.0029103506127331107,0.010731633143070688,0.009187072388195227,0.00039599847924720518,1.5347302116582124e-09,6.274636018097264e-06,0.032976365369298502,5.6545703365039672e-08,0.064681884315263297,9.6646144345591648e-06,3.2370453535267249e-12,0.00029666088938216196,5.6745512844475837e-14,2.1864686642442211e-05,0.0011378746486361278,0.0011389473403362518,1.6889176099471375e-07,9.7585617702956903e-08,2.6694788296868806e-05,2.248329874014654e-08,4.5752672411073415e-08,4.7453189259915063e-08,2.1797563607978508e-06,4.5544193722908771e-05,1.7851357796773893e-07,3.222605016806189e-14,9.5713458765083139e-06,4.7721954151325223e-06,5.7476380068536407e-07,2.8064592336882663e-09,7.2199918587577717e-11,4.7509458130278746e-13,1.11906687674292e-08,5.6062071530672764e-09,4.9645486076254465e-09,1.211954044492865e-10,7.2050526822883947e-10,2.8380205775371812e-10,2.547867727539375e-11,2.8909614284911928e-13,5.5495769130345042e-16,1.1822733109119397e-11,4.2471571920825893e-12,7.6499538539523099e-10,3.2796291007392743e-11,8.7269230630064069e-13,4.2634869969852804e-12,9.4299395180415003e-09,2.4239125267338099e-12,3.6141203133746206e-08,8.2980323198881153e-10
6.085380893748539e-09,0.7821921539545276,154.0,0.0,0.0,0.0,0.87539565085283055,1.0,18.999538380620663,0.0029624613929329878,0.010913137078925817,0.0093212809891626038,0.00040180256954432781,1.5606861243826831e-09,6.2598966009516978e-06,0.033571270620384709,5.6403675495469023e-08,0.065863548862158755,9.8280839312413614e-06,3.2844902417057328e-12,0.00030728438476106514,5.7705319414354837e-14,2.218850775481798e-05,0.0011793266857647205,0.0011804736895628439,1.7504438004384774e-07,1.0114078673103788e-07,2.7776458706213848e-05,2.4354063135144756e-08,5.0122739547837072e-08,5.2023722981611098e-08,2.295593517165028e-06,4.7210996573023604e-05,1.9186800420454953e-07,3.3517856244270697e-14,9.7558543027361484e-06,4.8629826303817812e-06,6.1773972355931452e-07,2.9221286536954287e-09,7.7856459506689556e-11,5.0057171499877029e-13,1.202373844963012e-08,5.9607622726905699e-09,5.3869338700879258e-09,1.3159034122208136e-10,7.8714334207674273e-10,3.110825104817461e-10,2.7933767921902723e-11,3.257393810647195e-13,6.0628470685833482e-16,1.3310747166147135e-11,4.7156574307282135e-12,8.0900979317582604e-10,3.4688838719945739e-11,9.2290460796289947e-13,4.4909173559692836e-12,9.9326710457470431e-09,2.504276434589743e-12,3.7337636898708491e-08,8.5728374643690133e-10
6.201501653676837e-09,0.7821923152638527,154.0,0.0,0.0,0.0,0.87319769849773887,1.0,18.999530641486988,0.00301440913185467,0.011093692895470341,0.0094540098464176991,0.00040754267698633634,1.5865064119098542e-09,6.2451996327706512e-06,0.034164486800303359,5.6262056300659363e-08,0.067042436258663421,9.9906992654705133e-06,3.3314121091786524e-12,0.00031805817361855283,5.8660110793321698e-14,2.2508765033934797e-05,0.0012213819435726281,0.0012226071610453278,1.8128652905671411e-07,1.0474769216637023e-07,2.8880605209244104e-05,2.6334497445179813e-08,5.480839019530115e-08,5.6928745262145402e-08,2.4149574074718989e-06,4.8903194053035613e-05,2.059223519460311e-07,3.4836250009454466e-14,9.9399285094396036e-06,4.9535120559855655e-06,6.6295616245958785e-07,3.0402424351513439e-09,8.3823210780559284e-11,5.268365466186214e-13,1.2900068672205206e-08,6.329081421012493e-09,5.8351771114562017e-09,1.4262703551204641e-10,8.5826993197049484e-10,3.4036403090668173e-10,3.0561782655401601e-11,3.6611506759412737e-13,6.6106894435008916e-16,1.4949192002666326e-11,5.2247580653279388e-12,8.5452269524151996e-10,3.6646027172557693e-11,9.7482647004494537e-13,4.725413652792152e-12,1.0451009614183516e-08,2.5854659112293512e-12,3.8546261984572655e-08,8.8504443533677333e-10
6.3176224136051345e-09,0.7821924795244699,154.0,0.0,0.0,0.0,0.87100606736820385,1.0,18.999522937084315,0.0030661943056301448,0.011273305404968433,0.0095852701254143576,0.0004132192844745639,1.6121917625784284e-09,6.2305449686718085e-06,0.034756018761889475,5.6120844398229046e-08,0.068218554499756348,1.0152464772382632e-05,3.3778149033685187e-12,0.00032898052278439849,5.9609912435006076e-14,2.2825485358367815e-05,0.0012640335928333574,0.0012653410614069085,1.8761719415807707e-07,1.0840574813002875e-07,3.0007270329956492e-05,2.8428255120779689e-08,5.9825097419452068e-08,6.2185075457371353e-08,2.5378678845105841e-06,5.0620555910901852e-05,2.206975220683213e-07,3.618128239274472e-14,1.0123569748348336e-05,5.0437844334337999e-06,7.1047866544977388e-07,3.160805307392524e-09,9.0109817759029464e-11,5.53893874782971e-13,1.3820921973509925e-08,6.7113320758810326e-09,6.3102345834502743e-09,1.5432944847530813e-10,9.3407234974126078e-10,3.7174838078922559e-10,3.3370330453512569e-11,4.1051148489911074e-13,7.1945467865374736e-16,1.6749587759205383e-11,5.7770325737325214e-12,9.0154760324870669e-10,3.8668442562349627e-11,1.028473308256196e-12,4.9670283135798567e-12,1.0985070799634479e-08,2.6674623976265133e-12,3.976679988533906e-08,9.1307889854064213e-10
