Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993),C7H9(58),S(664),C7H9(925),C7H9(1327),C7H9(1328)
2.638554827324283e-17,0.36147131972872887,154.0,0.0,0.0,0.0,0.99999999969516096,1.0,19.0,8.3278613556201559e-12,6.6658258320200331e-11,6.6657923167081025e-11,6.1618594164182304e-18,5.1139688637666942e-18,1.6254395665264364e-10,2.0492453478031655e-15,6.4540857895196762e-13,3.6636447329108948e-15,3.5095714896406049e-18,2.8438933111267798e-26,3.6578166450667558e-20,1.7273216213157906e-26,2.2097059066844029e-20,3.3205760404616101e-27,3.3205761725409295e-27,1.1570403905351194e-34,1.6375147484950793e-35,1.169748917794792e-21,4.6338173664909102e-63,4.307406862603612e-63,4.3074068632684453e-63,9.6603089810290122e-31,3.3759504266106213e-16,4.0935368939180107e-29,1.1361227622884223e-30,1.3880411897369559e-26,7.7639540846022347e-27,1.3295393763597477e-40,8.8635950297108894e-33,3.8927947091587424e-52,1.5449489625181864e-41,3.3961471085952389e-41,1.797153993518024e-45,1.0429868611801343e-53,1.0710275989395193e-61,2.0812282298054756e-62,1.3583151005830599e-50,6.4583354233246637e-71,1.0952577115526299e-74,1.0970654177677973e-71,1.3509863698502578e-67,1.0783321952489207e-64,2.6419252696545344e-28,1.8869308340346293e-35,1.4142881821915731e-35,5.0606604561881881e-36,4.0220304552448711e-39
3.190811359840832e-17,0.3614713197287289,154.0,0.0,0.0,0.0,0.99999999963135733,1.0,19.0,1.0070904853047267e-11,8.061000708017937e-11,8.0609602115563888e-11,8.8334766494463704e-18,7.1210781304897145e-18,1.9656353516087409e-10,2.9377300996738463e-15,7.8049089425401911e-13,5.252079463282231e-15,5.0312132674498289e-18,4.4285209708025591e-26,5.2437397608002475e-20,2.5806984584627274e-26,3.1677754322665998e-20,5.5502193162526621e-27,5.550219570103062e-27,2.2237761118450211e-34,3.1472533576534796e-35,1.676920892727122e-21,1.4281263689253165e-62,1.3275277891425416e-62,1.3275277893585015e-62,1.6146858326800171e-30,4.0825510630014813e-16,5.8683944574198381e-29,1.8981449409172909e-30,2.320051053346196e-26,1.2977114788495645e-26,2.5553418480492465e-40,1.481516960840886e-32,8.5033755851161949e-52,2.9693077670580948e-41,6.0636125071790775e-41,3.9256304762283548e-45,2.5638643608074373e-53,2.9380436412876153e-61,5.7092267734258618e-62,2.7637666772278853e-50,1.9629188453290804e-70,3.3288864902685961e-74,3.3341182703228048e-71,3.7060377034516227e-67,2.9580816621295433e-64,3.7873935797198507e-28,3.1539344786461019e-35,2.3639105536200327e-35,8.4580486282114501e-36,7.3737840832544495e-39
4.2953244248739295e-17,0.3614713197287289,154.0,0.0,0.0,0.0,0.99999999950375007,1.0,19.0,1.3556991847569624e-11,1.0851350344484616e-10,1.0851295896213884e-10,1.5219117993851581e-17,1.1692648486776216e-17,2.6460170912188472e-10,5.0613508634958e-15,1.0506529494742973e-12,9.0486927065724627e-15,8.6681906019695895e-18,8.4842996366709549e-26,9.034368566059169e-20,4.6753421585849446e-26,5.4577326212599305e-20,1.1849090762420304e-26,1.1849091418859239e-26,5.7505152993265072e-34,8.1386744012559423e-35,2.8891525122604507e-21,9.0180668856440104e-62,8.3828256796908492e-62,8.3828256811463873e-62,3.4471767043256676e-30,5.4957562934223806e-16,1.0110632947216207e-28,4.0494134635918686e-30,4.953018480253569e-26,2.7704515064460285e-26,6.6080470209952785e-40,3.1628713118585092e-32,2.6186046178442885e-51,7.6783634124799649e-41,1.42847381881785e-40,1.20886826558604e-44,9.2770950853743579e-53,1.2356562896761039e-60,2.4011359156694668e-61,7.776059722502831e-50,9.5086572899358998e-70,1.6125798472865343e-73,1.6149017309275177e-70,1.5586686593596413e-66,1.2440837337232854e-63,6.5252673212271676e-28,6.7332928183566527e-35,5.0466142048254679e-35,1.8054704026938239e-35,1.7995213778021086e-38
5.3998374899070275e-17,0.3614713197287289,154.0,0.0,0.0,0.0,0.99999999937614281,1.0,19.0,1.7043078841554065e-11,1.364169980117168e-10,1.3641631410614768e-10,2.3294384437174696e-17,1.7092829434947786e-17,3.3263828967950234e-10,7.7468476576336599e-15,1.3208108303186867e-12,1.3849828986280846e-14,1.3267471622811945e-17,1.401356390446309e-25,1.3827970460785783e-19,7.3998058195211675e-26,8.3536073659506512e-20,2.1546291108214659e-26,2.1546292498371145e-26,1.2177984439468294e-33,1.7235664076407664e-34,4.4221380262217075e-21,3.2373535666783748e-61,3.0093113053159126e-61,3.0093113059005367e-61,6.2683267904895065e-30,6.9089679387361049e-16,1.5475379733046572e-28,7.358429172881901e-30,9.006480429166747e-26,5.0377395861854791e-26,1.3994243288579507e-39,5.7513398514560416e-32,6.3533292873210585e-51,1.6260552197475251e-40,2.8274288607501528e-40,2.9329358326348491e-44,2.543589461838489e-52,3.7848970826483885e-60,7.3548385103371926e-61,1.7678586260821299e-49,3.2224046288521181e-69,5.4649190899141319e-73,5.4722599975561825e-70,4.7743322617267272e-66,3.8107109789901537e-63,9.9875763505977797e-28,1.2243764131957095e-34,9.1766066142008107e-35,3.2826627034014284e-35,3.6588299358861779e-38
6.504350554940126e-17,0.3614713197287289,154.0,0.0,0.0,0.0,0.99999999924853578,1.0,19.0,2.0529165834964093e-11,1.6432049078504625e-10,1.6431966743211008e-10,3.3173878493194211e-17,2.3251642957140493e-17,4.0067316879399598e-10,1.1032318138535706e-14,1.5909642537130592e-12,1.9723599365135843e-14,1.8894312633608069e-17,2.1163600805080162e-25,1.9692566277378195e-19,1.0797730587575012e-25,1.1896497560317691e-19,3.5641777486547697e-26,3.5641780116519704e-26,2.3038921114121687e-33,3.2607725515911201e-34,6.2976334317989086e-21,9.8599573577514888e-61,9.1654125976429146e-61,9.1654125995808998e-61,1.0369050754538856e-29,8.3221864340501642e-16,2.2038781087756793e-28,1.2163895909338258e-29,1.4898397818301979e-25,8.3333605217961215e-26,2.6475482357872816e-39,9.5138406859855355e-32,1.356602529665553e-50,3.0762381312836315e-40,5.0636899813841039e-40,6.2624735574938387e-44,6.0614013605690651e-52,9.9706734778014625e-60,1.9375082815243182e-60,3.5763577691578218e-49,9.3082030922317008e-69,1.5785976472366674e-72,1.5805641925627518e-69,1.2577255792478046e-65,1.0038676040841884e-62,1.4223457339862104e-27,2.0253577279007463e-34,1.5179706255475443e-34,5.4295099840000234e-35,6.7023374072663963e-38
8.71337668500632e-17,0.3614713197287289,154.0,0.0,0.0,0.0,0.99999999899332159,1.0,19.0,2.7501339820028589e-11,2.2012747147043128e-10,2.2012636852745631e-10,5.844721029645276e-17,3.7267595291079673e-17,5.3673772705745921e-10,1.9436903987847799e-14,2.1312574773908522e-12,3.474933394289045e-14,3.3288483313533427e-17,4.0532270514101262e-25,3.4695034420924241e-19,1.9652550360598281e-25,2.0959782334577697e-19,8.2214294183887301e-26,8.2214302154551227e-26,6.9823797738633762e-33,9.8827613236743114e-34,1.1095453998012962e-20,8.1690692792690878e-60,7.5936323069162829e-60,7.5936323093183648e-60,2.3918174647637251e-29,1.1148644360670534e-15,3.8829148661038827e-28,2.8010056546991581e-29,3.4365416510388254e-25,1.9222161244994227e-25,8.0243024030590288e-39,2.1945419297260065e-31,5.4513051794398039e-50,9.3229890112160507e-40,1.3908505521372292e-39,2.516329611538241e-43,3.2714946698325155e-51,7.3470027660140555e-59,1.4276748437982795e-59,1.2847436959564988e-48,9.5421795121090533e-68,1.6182957806878155e-71,1.6195190266669408e-68,9.267927677003574e-65,7.3971118843846107e-62,2.5059524551914495e-27,4.671857735306423e-34,3.5013651753609411e-34,1.2520381763539348e-34,1.9204512958125514e-37
1.0922402815072517e-16,0.361471319728729,154.0,0.0,0.0,0.0,0.99999999873810752,1.0,19.0,3.4473513802759614e-11,2.7593444612267548e-10,2.7593306223713275e-10,9.105007411872465e-17,5.3112659742380958e-17,6.7279537387542497e-10,3.0278647668434783e-14,2.6715325939398684e-12,5.4132223930397915e-14,5.1856829407601597e-17,6.6665414460264742e-25,5.4048213338694756e-19,3.1243935453851954e-25,3.2651519320355819e-19,1.5793506497234447e-25,1.5793508371863724e-25,1.6421868524779857e-32,2.3244054047136219e-33,1.728469630794008e-20,3.5226491896810845e-59,3.274510453042987e-59,3.2745104542832909e-59,4.5947313709651877e-29,1.3975130114925244e-15,6.0489096853673073e-28,5.3721065251702317e-29,6.6015705937584165e-25,3.6925626767957471e-25,1.8873209683225671e-38,4.2157528476313697e-31,1.5588692249174412e-49,2.1926473915794969e-39,3.0737731919250715e-39,7.1954069240332178e-43,1.1292163762374928e-50,3.0376596076208327e-58,5.902802199434347e-59,3.4365095414393595e-48,4.6864986710163497e-67,7.9480341253457335e-71,7.9517476363662764e-68,3.8319295556083395e-64,3.0583776878774301e-61,3.9038170673629681e-27,8.9747164787216726e-34,6.7259796999026856e-34,2.4045054783107794e-34,4.3643452451843009e-37
1.5340455075204906e-16,0.361471319728729,154.0,0.0,0.0,0.0,0.99999999822767982,1.0,19.0,4.8417861761216589e-11,3.8754837968589759e-10,3.8754642748478456e-10,1.7825897764239841e-16,8.7924290540160227e-17,9.4488992119857136e-10,5.9277831676286093e-14,3.7520284726584832e-12,1.0597702029630194e-13,1.0152366682977613e-16,1.393251643415268e-24,1.0581496767584442e-18,6.2641281812246884e-25,6.3925588744012299e-19,4.3440691911383436e-25,4.3440699271111965e-25,6.447099104156204e-32,9.1262202248934567e-33,3.3840221895196711e-20,4.3105400518858841e-58,4.0069015681307013e-58,4.0069015705628459e-58,1.2638047926374061e-28,1.9628185161856927e-15,1.1842789072571591e-27,1.4720852088476547e-28,1.8157349210471731e-24,1.0156242214921687e-24,7.4103274895766637e-38,1.1595604071360948e-30,8.9220838817512085e-49,8.6078776107880436e-39,1.103361517777477e-38,4.1176581949323536e-42,9.6484116885162191e-50,3.9754449666939271e-57,7.7251148222711421e-58,1.7692125824466241e-47,9.6394598991885903e-66,1.6348028042324996e-69,1.6336618109318983e-66,5.0151386638715081e-63,4.0025599932342692e-60,7.6429464368792484e-27,2.4685314946624338e-33,1.8498784724075836e-33,6.6093243884369998e-34,1.6332227247516137e-36
2.417655959546969e-16,0.361471319728729,154.0,0.0,0.0,0.0,0.99999999720682609,1.0,19.0,7.6306557650109305e-11,6.1077619029382171e-10,6.1077306929029535e-10,4.4069245243994236e-16,1.6358970733510831e-16,1.4889960391805455e-09,1.4653595831570181e-13,5.9128028246903958e-12,2.6197726519958077e-13,2.5097521700705084e-16,3.6622469092182269e-24,2.6158931603583213e-18,1.5829234351299188e-24,1.5803723877322652e-18,1.7285870408655075e-24,1.7285875299031709e-24,4.2838474603183344e-31,6.065242444860135e-32,8.3660050567471265e-20,1.2716644576039009e-56,1.1820872416173842e-56,1.1820872429855576e-56,5.0289559153410717e-28,3.0934629421721575e-15,2.9278605102637357e-27,5.8089939933116164e-28,7.22466772612067e-24,4.0410896085933458e-24,4.9252002845852619e-37,4.6141110431553738e-30,1.0303104804551751e-47,5.7191446477527093e-38,6.6875293968099246e-38,4.7533720871643421e-41,2.0071964134192877e-48,1.536881051203931e-55,2.9864801731511043e-56,1.8313992420131933e-46,7.0924589680484273e-64,1.2028442615070345e-67,1.1985689534442099e-64,1.9389704824276299e-61,1.5473643733861034e-58,1.8894941683981375e-26,9.822740575182509e-33,7.3598576458497019e-33,2.6260934607700884e-33,1.0345351686135874e-35
4.1848768635999255e-16,0.3614713197287289,154.0,0.0,0.0,0.0,0.99999999516512506,1.0,18.999999999999996,1.3208394931580553e-10,1.0572316026598615e-09,1.0572259981306331e-09,1.3176334857100149e-15,3.2189384392602365e-16,2.5768764497135544e-09,4.3806260335664807e-13,1.023348203602753e-11,7.8316915620778007e-13,7.5032081214099787e-16,1.1463495010584638e-23,7.8208789541600809e-18,4.8100087942317892e-24,4.7251921278339022e-18,9.2310534030084132e-24,9.2310582354964815e-24,4.2329127253595884e-30,5.9957047283773322e-31,2.5013739568041534e-19,7.1013231233139195e-55,6.6010996210687239e-55,6.6010996361791213e-55,2.6856184952386345e-27,5.3548854657336554e-15,8.7545660387714145e-27,3.0483066177965769e-27,3.8575910574665906e-23,2.1577284474170133e-23,4.8694303153661494e-36,2.4640434273364342e-29,1.9411827932872322e-46,5.6501741005775743e-37,6.1737507424832181e-37,8.9491324646114376e-40,7.3471851399188674e-47,1.1075720649505961e-53,2.1522452153819967e-54,3.1935132061139179e-45,1.0136736543968309e-61,1.7191571888828128e-65,1.703049473838859e-62,1.3975537877320671e-59,1.1151282377279966e-56,5.6494439493550354e-26,5.2455569702170258e-32,3.9290230198111492e-32,1.3980167583613783e-32,9.8630841602623611e-35
5.952097767652882e-16,0.3614713197287289,154.0,0.0,0.0,0.0,0.99999999312343268,1.0,18.999999999999993,1.8786134083204972e-10,1.5036867432464762e-09,1.5036784539456758e-09,2.6640043480969621e-15,4.8285622827191086e-16,3.664314548165456e-09,8.855601444925605e-13,1.4553002133756655e-11,1.5832061123141724e-12,1.516875573062143e-15,2.3615621367447457e-23,1.581158617161082e-17,9.7888683238817587e-24,9.5534596507022261e-18,2.5822132729998068e-23,2.5822150761111436e-23,1.5793455485087755e-29,2.2376397066177709e-30,5.0573175955039996e-19,5.6617810253121686e-54,5.2629602063696286e-54,5.2629602202925581e-54,7.5126017355845402e-27,7.6164862183259424e-15,1.7700963183012203e-26,8.4198306760292721e-27,1.078976987756191e-22,6.035215499290968e-23,1.8174638449207237e-35,6.8927007588367921e-29,9.3121234138816201e-46,2.1079253292556543e-36,2.2561794369199498e-36,4.2914511750846989e-39,4.3759446369493433e-46,7.954983047136692e-53,1.5458208139093451e-53,1.5017624350364874e-44,8.5670808708460572e-61,1.4529596742252685e-64,1.4367534705061546e-61,1.0038422310685654e-58,8.0092573887703165e-56,1.1422127642121594e-25,1.4673431105817237e-31,1.0988037751705516e-31,3.9018197253088967e-32,3.6379370444633749e-34
7.719318671705839e-16,0.3614713197287289,154.0,0.0,0.0,0.0,0.99999999108174875,1.0,18.999999999999989,2.4363873219884162e-10,1.9501416152731937e-09,1.9501304367378528e-09,4.479802605705828e-15,6.4332326714158763e-16,4.7513105040430094e-09,1.4889688088332604e-12,1.8871363409492357e-11,2.6619812715189334e-12,2.5505735656699876e-15,4.0118587161433038e-23,2.6587632223834063e-17,1.6519069785314459e-23,1.6065175985877438e-17,5.5046779134067817e-23,5.5046826605624519e-23,4.1579111516067813e-29,5.8923973165061702e-30,8.5044342786529076e-19,2.934580462565929e-53,2.7278660667790343e-53,2.7278660747596139e-53,1.6015307770073433e-26,9.8782652005798565e-15,2.9767478846956725e-26,1.7738366047010559e-26,2.2999047657128735e-22,1.2864427146724938e-22,4.7863323376002077e-35,1.4693641350558178e-28,2.9567036912916174e-45,5.5489685621494331e-36,5.8694952976530987e-36,1.3621226835634946e-38,1.639096941263942e-45,3.4522093398287367e-52,6.7083720599858189e-53,4.7109137994375081e-44,4.2408192214853218e-60,7.1924465718039725e-64,7.1000677121700076e-61,4.3567740944728991e-58,3.4757639721573494e-55,1.9207547943992056e-25,3.1280288832230081e-31,2.3418606980730103e-31,8.3000701564883079e-32,9.5095404154849197e-34
9.486539575758796e-16,0.3614713197287289,154.0,0.0,0.0,0.0,0.99999998904007359,1.0,18.999999999999986,2.9941612341618161e-10,2.3965962188362506e-09,2.396581946510921e-09,6.7650245061085298e-15,8.0326757335834158e-16,5.8378644936733353e-09,2.2482264184378606e-12,2.3188566167668831e-11,4.0193834720709064e-12,3.8513459441792601e-15,6.0972359707256522e-23,4.0148614375391762e-17,2.5000161840483325e-23,2.4260337763612024e-17,1.0056952759185611e-22,1.0056963060980816e-22,9.0228132016064238e-29,1.2789716140103845e-29,1.2842724612552162e-18,1.141923604480382e-52,1.0614855244460038e-52,1.0614855278663563e-52,2.9260041624514549e-26,1.2140222412678063e-14,4.4954546142303057e-26,3.2034339004643632e-26,4.2014843207971858e-22,2.350083778107924e-22,1.0389784635349064e-34,2.684504502317496e-28,7.4952991186725992e-45,1.2040341242188186e-35,1.2635590103385728e-35,3.4518575788175116e-38,4.7768319832195963e-45,1.1415067120822038e-51,2.2181893304806708e-52,1.1840669390387583e-43,1.5726216495491648e-59,2.6672216644970752e-63,2.6285162695516385e-60,1.4407792617824103e-57,1.1492957045700109e-54,2.9005702348464114e-25,5.7148460571717099e-31,4.2775778147135894e-31,1.5132255816346588e-31,2.0528343986952093e-33
1.302098138386471e-15,0.3614713197287288,154.0,0.0,0.0,0.0,0.99999998495674935,1.0,18.999999999999968,4.1097090540250746e-10,3.2895046196428881e-09,3.2894835470155203e-09,1.2743723478862112e-14,1.1227727390732598e-15,8.0096472293521966e-09,4.2340574454926379e-12,3.1819497264268224e-11,7.5696559653478544e-12,7.2538576340721193e-15,1.1573218166158802e-22,7.5623883319393779e-17,4.7213337969490676e-23,4.5700978542523115e-17,2.5409677764606362e-22,2.5409711951331952e-22,2.9940620971363498e-28,4.2460701131603907e-29,2.4192824984730307e-18,1.017022738209742e-51,9.4538280675331233e-52,9.4538281055016642e-52,7.3929556822613319e-26,1.6664671526384904e-14,8.4691929412928061e-26,7.9118693394714795e-26,1.0613361403967496e-21,5.9365420485136385e-22,3.4498793378585405e-34,6.7826169200190718e-28,3.2155322352873017e-44,3.9946260931840818e-35,4.1511069855927977e-35,1.4798404735542127e-37,2.6057434314996444e-44,7.8080462394188663e-51,1.5172697182730734e-51,5.0210406181659903e-43,1.3300234901533445e-58,2.2558850626301425e-62,2.2148322880430453e-59,9.8583163331342905e-57,7.8613302510617241e-54,5.4640196279885332e-25,1.4438958446305704e-30,1.0802816046774876e-30,3.8074085037252913e-31,6.7598569111479686e-33
1.6555423191970623e-15,0.3614713197287289,154.0,0.0,0.0,0.0,0.99999998087345943,1.0,18.99999999999995,5.2252568679103076e-10,4.182411945461224e-09,4.1823832554935724e-09,2.0600067238698663e-14,1.4421310562111143e-15,1.0179664171936063e-08,6.8425536450896174e-12,4.044579787359551e-11,1.2233130441776458e-11,1.172385653404563e-14,1.8789477149246195e-22,1.2223414136632201e-16,7.6424764074390417e-23,7.387534085945415e-17,5.1579458269577788e-22,5.1579543732871282e-22,7.4844422410954952e-28,1.0618784783439582e-28,3.910761611979e-18,4.7811560490682245e-51,4.4443674958124906e-51,4.4443675159475168e-51,1.5007416452099312e-25,2.1189833559418708e-14,1.369165609675492e-25,1.5712681091813656e-25,2.1540234200420258e-21,1.2048445402993046e-21,8.6289189761265338e-34,1.3768140866624015e-27,9.6997027321046815e-44,9.9839093356592009e-35,1.0316144879826814e-34,4.4613386475753775e-37,9.278800397688252e-44,3.2226797577594285e-50,6.2623561642428034e-51,1.5042511587660035e-42,6.2602413450253617e-58,1.0618453500448488e-61,1.0398318255478562e-58,4.069780478680746e-56,3.2446740298344828e-53,8.8325572503949673e-25,2.9309749813744174e-30,2.1919293026197063e-30,7.6975919676681908e-31,1.6806010570583506e-32
2.0089865000076537e-15,0.36147131972872887,154.0,0.0,0.0,0.0,0.99999997679020436,1.0,18.999999999999929,6.3408046758175565e-10,5.0753181964714324e-09,5.0752810719814523e-09,3.0334019484554577e-14,1.7617457770463263e-15,1.234791681232953e-08,1.0073189282015505e-11,4.9067470575000856e-11,1.8008866991699717e-11,1.7260759279818154e-14,2.7745979652051572e-22,1.7997596399497233e-16,1.1263061572969631e-22,1.0878337970420218e-16,9.1660540935665507e-22,9.1660721470968075e-22,1.5809520449844744e-27,2.2439915691712069e-28,5.7587094391764214e-18,1.7096631854746108e-50,1.589233134729233e-50,1.5892331427405419e-50,2.6669924473658701e-25,2.5715708511569317e-14,2.0163206800557148e-25,2.7321212914660208e-25,3.827150426518015e-21,2.1407015494449606e-21,1.8237570050812676e-33,2.4467034519012156e-27,2.3969261679172764e-43,2.1085627963106862e-34,2.1706969712250086e-34,1.1018199912648726e-36,2.6371498279218761e-43,1.0395086301525173e-49,2.019988555012854e-50,3.6992393442265328e-42,2.2649832091183567e-57,3.8419158691064273e-61,3.7526152807646843e-58,1.3130350951048708e-55,1.0466037217895929e-52,1.3006179011879918e-24,5.2085444056229181e-30,3.8935276416780814e-30,1.3623951393173258e-30,3.5340385943378051e-32
2.7158748616288365e-15,0.3614713197287287,154.0,0.0,0.0,0.0,0.99999996862379736,1.0,18.999999999999883,8.5719002736982522e-10,6.8611274772556594e-09,6.8610710291307432e-09,5.5434605702920153e-14,2.4008258877569308e-15,1.6679134981546034e-08,1.8398835386364757e-11,6.629694228786375e-11,3.2893472974879272e-11,3.1533006911293198e-14,5.0879580791777258e-22,3.2884097492951208e-16,2.0601071792806055e-22,1.9880030303139908e-16,2.2560013012350272e-21,2.2560073162943036e-21,5.2666618666764742e-27,7.4839132483232511e-28,1.0524009367235743e-17,1.6220970298719965e-49,1.5078353648358106e-49,1.5078353772473585e-49,6.5644924838890559e-25,3.4769597171477475e-14,3.685498135335098e-25,6.4177663627972421e-25,9.4157014119282663e-21,5.266635518910824e-21,6.0847397151370354e-33,6.0219777302839381e-27,1.1037389516587552e-42,7.0211957375996893e-34,7.1976672907013024e-34,5.0643479780554082e-36,1.7190888305092993e-42,9.9411554422302936e-49,1.9317842732460383e-49,1.6899740925493217e-41,3.3027488331847407e-56,5.6027685520960637e-60,5.3914168678911779e-57,1.2566647034741241e-54,1.0009036280051119e-51,2.3768658010032398e-24,1.2819474477928484e-29,9.5736735807160531e-30,3.3232650747665109e-30,1.1665302781239065e-31
3.4227632232500192e-15,0.36147131972872865,154.0,0.0,0.0,0.0,0.99999996045752815,1.0,18.999999999999819,1.0802995847667473e-09,8.6469324666266616e-09,8.6468534187479369e-09,8.8045198201570781e-14,3.0398968010608855e-15,2.100331326397525e-08,2.9206931021001781e-11,8.3507932362308585e-11,5.2216206975237472e-11,5.0066086202657224e-14,8.0973758634415431e-22,5.2219240934191031e-16,3.2732404947660134e-22,3.1575139006184793e-16,4.5119821641968364e-21,4.5119972724596518e-21,1.3226775662653824e-26,1.8814718507277136e-27,1.6715178972654086e-17,7.9465962686617648e-49,7.386832830610324e-49,7.3868329049921599e-49,1.3129585288140715e-24,4.3826337503448718e-14,5.8547325436150596e-25,1.2273695121016452e-24,1.8823669033808217e-20,1.0528945055308818e-20,1.530258073029461e-32,1.2043924860366609e-26,3.4781139123139046e-42,1.7625979356943294e-33,1.8037015181738585e-33,1.5934446504147957e-35,6.7373119462100283e-42,4.8098890143406559e-48,9.3466811403637894e-49,5.3029707529477935e-41,1.9504529134195104e-55,3.3089117638800355e-59,3.1581415810229751e-56,6.0830942077334243e-54,4.8427409471953289e-51,3.775142382798604e-24,2.5638654476314847e-29,1.912903441555663e-29,6.5884957960911261e-30,2.9079022316628325e-31
