Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993),C7H9(58),S(664),C7H9(925),C7H9(1327),C7H9(1328),C7H9(1363),C7H9(68),C7H9(1368),C7H9(1429),S(1505),S(1507),S(1506),S(1344),S(1550)
4.693362056118262e-11,0.3715426310816068,154.0,0.0,0.0,0.0,0.99983527976678566,1.0,18.999995827870492,6.8901662901879863e-06,4.9459160068654676e-05,4.5552517710801807e-05,4.0336263649477919e-06,2.1519157554681894e-11,6.2379072696330494e-07,2.2433052194662404e-05,2.0433915867410723e-09,3.5566581794630618e-05,1.3661480958361142e-07,4.5441436565198114e-14,1.2075255065079994e-08,1.0642008477259626e-15,8.3547803590756847e-09,1.1645531733317298e-09,1.1653171739254006e-09,4.7903344873786617e-13,2.8489952955888781e-13,8.6778605297505624e-10,6.3233092801519618e-22,5.9272257778403077e-22,5.9274901456482059e-22,1.8682092419937957e-12,1.8641605674427423e-09,7.0753428925897621e-16,8.5157776913335842e-18,1.1846828358525334e-10,7.4678367257784506e-11,6.7611652732133145e-17,3.7094619512779939e-15,8.5643826479718194e-23,1.0633782695654644e-19,1.017181447312451e-17,1.0019101617423566e-17,4.9037831892695185e-20,4.0995668147829386e-22,4.6185434147486124e-23,3.1954510754777074e-21,1.132220368909762e-25,7.9372557626925398e-29,2.5491307540306914e-29,8.0939967164077274e-27,4.5035356802347068e-25,5.956108701633194e-17,3.8501080966544775e-18,3.0587299993565085e-20,2.4921286565079143e-20,6.9402886339438906e-17,4.983409512712307e-18,1.243731564844521e-13,3.088519517814139e-15,1.1584648268762962e-14,8.0185653945044992e-18,5.2614700853680659e-18,1.3585418027550975e-17,6.1252165531764907e-26,1.9626023471708978e-24
4.867454736315803e-11,0.37154263056240566,154.0,0.0,0.0,0.0,0.99982917065594856,1.0,18.999995583058723,7.1457086869889919e-06,5.1293327866770813e-05,4.7151622858049279e-05,4.2731423930723516e-06,2.2317185644496498e-11,6.2378718791097871e-07,2.3273875575941126e-05,2.0433791013560623e-09,3.6899690020923504e-05,1.4177434545119734e-07,4.8139742668743977e-14,1.2983174383982103e-08,1.1043925618027603e-15,8.9293267029605555e-09,1.2926160312061329e-09,1.2934645978724315e-09,5.3186180976258839e-13,3.1662547130737734e-13,9.3342880464588636e-10,8.087648936861929e-22,7.5815049871266903e-22,7.5818559804708312e-22,2.1096134965753959e-12,1.9992346128515889e-09,8.0865305208655857e-16,8.8860554664730527e-18,1.2740362119015798e-10,8.0309118819334921e-11,7.9380474650018959e-17,4.127230341082451e-15,1.0413136395621827e-22,1.2011530066558764e-19,1.1914353544447256e-17,1.1737891623983625e-17,5.9564157668638072e-20,5.1524591033734665e-22,5.8159560024307778e-23,3.8814710477093839e-21,1.4780432738134358e-25,1.0617681518781398e-28,3.2101819378810245e-29,1.0549002440847598e-26,5.674081603830196e-25,6.3952023206634213e-17,4.2438942773922122e-18,3.28546366743964e-20,2.7680435341638295e-20,7.7220501742559544e-17,5.3426232040824622e-18,1.3333031736932088e-13,3.3288745265409715e-15,1.2888894334835132e-14,8.9256067477453684e-18,5.8560233816636346e-18,1.5336534912453423e-17,6.7516994144723065e-26,2.2155748427191395e-24
5.0415474165133436e-11,0.37154263003616167,154.0,0.0,0.0,0.0,0.99982306157547052,1.0,18.999995334916413,7.4012484239352561e-06,5.3127470849744361e-05,4.8747353083604515e-05,4.5159843064475672e-06,2.3115202915538911e-11,6.2378364887482467e-07,2.4114693024278047e-05,2.0433666148387846e-09,3.8232790363950444e-05,1.4693381137927458e-07,5.0875517100047858e-14,1.3923986390182448e-08,1.1445837310652948e-15,9.519445568851598e-09,1.4293098429890411e-09,1.4302487133974578e-09,5.8826076799696524e-13,3.505169448718783e-13,1.0014709062282642e-09,1.0252567365518428e-21,9.6115159093834659e-22,9.6119771870693722e-22,2.3718480548730376e-12,2.1390082142356632e-09,9.2017311950169013e-16,9.2598799746552211e-18,1.3665557060015581e-10,8.6139194746311726e-11,9.2689526645083353e-17,4.5744721359319027e-15,1.257644674688146e-22,1.3508490714271243e-19,1.3877610229734719e-17,1.3674530717291974e-17,7.18557759057209e-20,6.4235394287103946e-22,7.2647274713352541e-23,4.6827014997695646e-21,1.9115373473301015e-25,1.4061597474463969e-28,4.0100321278037515e-29,1.3621901371053053e-26,7.0911947562961773e-25,6.8494103558271516e-17,4.6605109131997803e-18,3.520043116598386e-20,3.063110286419584e-20,8.5590084196950099e-17,5.7131412225792993e-18,1.4256909235178845e-13,3.5774928986215625e-15,1.4285226845368422e-14,9.8969900315392376e-18,6.4927089102696223e-18,1.7232460169637413e-17,7.4145037527084447e-26,2.4894668085404487e-24
5.2156400967108844e-11,0.3715426295032871,154.0,0.0,0.0,0.0,0.99981695252535163,1.0,18.999995083637472,7.6567855010459701e-06,5.4961589016733355e-05,5.0339902340347475e-05,4.7619582020089058e-06,2.3913209367286412e-11,6.2378010984531232e-07,2.4955504540250024e-05,2.043354129582933e-09,3.9565882824605505e-05,1.5209320735822905e-07,5.3646575411056209e-14,1.4897690238762879e-08,1.1847743554386731e-15,1.0124858005793913e-08,1.5748633279816436e-09,1.5758983930911824e-09,6.4832524919378235e-13,3.8663217407954163e-13,1.0719130614848168e-09,1.2889596207152718e-21,1.2084389932684194e-21,1.2084990415950374e-21,2.6558513995871761e-12,2.2834803159242779e-09,1.0427778011711269e-15,9.6372522546106695e-18,1.46223290090267e-10,9.216805156206192e-11,1.07678702799311e-16,5.0520889929460064e-15,1.5094510295026123e-22,1.513005345900806e-19,1.6080254456588997e-17,1.5847426614526655e-17,8.6131198019431686e-20,7.9479154483860433e-22,9.006072653494194e-23,5.6134572359392726e-21,2.4507018580829943e-25,1.8449012766693965e-28,4.9714450769084188e-29,1.7438580909713203e-26,8.7955072984576184e-25,7.3187062278384158e-17,5.1002632555076639e-18,3.7624543785108307e-20,3.37790702749604e-20,9.4528588242826594e-17,6.0948518223489025e-18,1.5208669740590611e-13,3.834292948320645e-15,1.5776480806750449e-14,1.0934705982395085e-17,7.172828820206641e-18,1.927869184290341e-17,8.1141151995361495e-26,2.7850725068737293e-24
5.389732776908425e-11,0.3715426289641701,154.0,0.0,0.0,0.0,0.99981084350559257,1.0,18.999994829404514,7.9123199183403269e-06,5.6795682366884657e-05,5.1929453299896538e-05,5.010881455029137e-06,2.4711204999227402e-11,6.2377657083442263e-07,2.5796310124424267e-05,2.043341645153049e-09,4.0898967403767391e-05,1.5725253338192121e-07,5.6450860211748472e-14,1.5904285084803218e-08,1.2249644348750707e-15,1.0745292009650622e-08,1.7295011230557527e-09,1.7306384243855298e-09,7.1214848388742205e-13,4.2502834108551979e-13,1.1447559774557099e-09,1.6079782662626688e-21,1.5076196479278703e-21,1.5076971273140637e-21,2.9625645247711348e-12,2.4326499185422649e-09,1.1771717452023415e-15,1.0018173350097455e-17,1.5610594016814845e-10,9.8395147267790237e-11,1.2449537748256693e-16,5.5609731841840452e-15,1.8011076119241329e-22,1.6881621981037138e-19,1.8541779361397343e-17,1.8275792834989948e-17,1.0262690668353753e-19,9.7648108943327984e-22,1.1086188134505261e-22,6.6892411963403896e-21,3.1164213792950843e-25,2.3994138104028122e-28,6.119936670350362e-29,2.2144941522230772e-26,1.0832602234727965e-24,7.8030656118231226e-17,5.5634391971211803e-18,4.0126846636552268e-20,3.7130060641962048e-20,1.0405279686339886e-16,6.4876443607204603e-18,1.6188037599036211e-13,4.0991937959742168e-15,1.7365463184194802e-14,1.2040725646199974e-17,7.8976723807796635e-18,2.1480676640935686e-17,8.850991770362021e-26,3.1031787839427813e-24
5.563825457105966e-11,0.3715426284191764,154.0,0.0,0.0,0.0,0.99980473451619334,1.0,18.999994572389543,8.1678516758375135e-06,5.862975089933165e-05,5.3516178008816523e-05,5.2625820630805656e-06,2.5509189810859048e-11,6.2377303184636555e-07,2.6637109777369438e-05,2.0433291600845993e-09,4.2232044102317066e-05,1.6241178945064044e-07,5.9286433779431642e-14,1.694377008337959e-08,1.2651539693767412e-15,1.1380482255845137e-08,1.893443883615668e-09,1.8946896105834861e-09,7.7982204936034107e-13,4.6576161225200126e-13,1.220000364120061e-09,1.9914542888067467e-21,1.8672745934149518e-21,1.8673737368990169e-21,3.2929305069414069e-12,2.586516075727944e-09,1.3240809321256096e-15,1.0402644309556857e-17,1.6630268356817042e-10,1.0481994133853986e-10,1.4329453984409064e-16,6.1020076996442051e-15,2.1373628404703222e-22,1.8768612343926116e-19,2.1282503250589476e-17,2.0979649946867509e-17,1.2159811099815447e-19,1.19178757887959e-21,1.3556650664774545e-22,7.9267958323914176e-21,3.9328061898044237e-25,3.0950414306609186e-28,7.4839950741319592e-29,2.790923655584843e-26,1.325341540546981e-24,8.302466323481845e-17,6.0503103301511708e-18,4.2707223017319943e-20,4.0689739524693807e-20,1.1417932321319575e-16,6.8914092873336565e-18,1.7194739877759677e-13,4.37211535958946e-15,1.9054953179142653e-14,1.3217000573022129e-17,8.6685161089980125e-18,2.384380986020714e-17,9.6255655474347513e-26,3.4445650588200905e-24
5.737918137303507e-11,0.3715426278686503,154.0,0.0,0.0,0.0,0.99979862555715437,1.0,18.999994312754556,8.4233807735567303e-06,6.0463794613202691e-05,5.5100238506605874e-05,5.5168980282082521e-06,2.6307163801689748e-11,6.2376949287382443e-07,2.7477903499657158e-05,2.0433166745917538e-09,4.3565112921140097e-05,1.6757097556314038e-07,6.2151471098507395e-14,1.8016144389561742e-08,1.3053429589339757e-15,1.2030169845649178e-08,2.0669083806955303e-09,2.0682688680218299e-09,8.5143591000173595e-13,5.088871630325946e-13,1.2976469340856352e-09,2.4496555731818746e-21,2.2970430702233769e-21,2.2971689506228231e-21,3.6478941192611066e-12,2.7450778910423362e-09,1.484252670020576e-15,1.0790666185231721e-17,1.7681268524551036e-10,1.1144189471918436e-10,1.6423892546999271e-16,6.6760663489839664e-15,2.5233571945461823e-22,2.0796450766221425e-19,2.4323571203700654e-17,2.3979826452377314e-17,1.4331950150365356e-19,1.4455507035693377e-21,1.6474831565932101e-22,9.3441545982886365e-21,4.9275591152382733e-25,3.9616075373853612e-28,9.0953097245172972e-29,3.4924592176756222e-26,1.6114654313914224e-24,8.8168882116989125e-17,6.5611329415835239e-18,4.536556685460124e-20,4.4463715534774782e-20,1.2492461232777954e-16,7.3060381333708884e-18,1.8228506338553017e-13,4.6529783465884373e-15,2.0847702503811067e-14,1.4465463009908313e-17,9.4866238956837201e-18,2.6373435423317958e-17,1.043824426372005e-25,3.8100033289662544e-24
5.912010817501048e-11,0.3715426273129164,154.0,0.0,0.0,0.0,0.99979251662847646,1.0,18.999994050652138,8.6789072115171628e-06,6.229781350762402e-05,5.6681787407730376e-05,5.7736767750472124e-06,2.7105126971239262e-11,6.2376595391515125e-07,2.8318691291855382e-05,2.0433041895688172e-09,4.4898173861116208e-05,1.7273009171424518e-07,6.5044253305171981e-14,1.9121407158413909e-08,1.3455314035064557e-15,1.2694102065243013e-08,2.2501075943912579e-09,2.2515893195659733e-09,9.2707845614125689e-13,5.5445920191339344e-13,1.3776964023046464e-09,2.9940696851749539e-21,2.8077104447922345e-21,2.8078691061375031e-21,4.0284014849644617e-12,2.9083345150582769e-09,1.6584555906461557e-15,1.1182240032620082e-17,1.8763511237026283e-10,1.1826046982043154e-10,1.8749914528802704e-16,7.2840138619899836e-15,2.9646420448880074e-22,2.2970571619464343e-19,2.7686956355251877e-17,2.7297959348863493e-17,1.6808600471472676e-19,1.7431179200776377e-21,1.9904327087788098e-22,1.0960693536826746e-20,6.1323698158550564e-25,5.0340281829363283e-28,1.0989009133415537e-28,4.3411714275390921e-26,1.9479233798154459e-24,9.3463130572175221e-17,7.0961489502068527e-18,4.8101782175489023e-20,4.8457540891686178e-20,1.3630494281523684e-16,7.7314235008579991e-18,1.9289069411100685e-13,4.9417042465469237e-15,2.2746435652959974e-14,1.5788026091727288e-17,1.035324713030198e-17,2.9074846006531079e-17,1.1289412793480852e-25,4.2002581886548602e-24
6.086103497698588e-11,0.3715426267522798,154.0,0.0,0.0,0.0,0.99978640773015981,1.0,18.999993786225978,8.9344309897380046e-06,6.4131807581715598e-05,5.8260968449826607e-05,6.0327746027612049e-06,2.7903079319035887e-11,6.2376241497471701e-07,2.9159473154528327e-05,2.0432917049163703e-09,4.6231226923119183e-05,1.7788913789952909e-07,6.7963161513139214e-14,2.0259557544996283e-08,1.3857193030597054e-15,1.3372032156823557e-08,2.4432508038139284e-09,2.4448603846239018e-09,1.0068365414355468e-12,6.0253099345890192e-13,1.4601494858136556e-09,3.6375013216960078e-21,3.4112999537874746e-21,3.4114985581039246e-21,4.4353997665307725e-12,3.0762851426188114e-09,1.8474796464465937e-15,1.1577366910339717e-17,1.987691343215645e-10,1.2527513051483732e-10,2.1325381179581978e-16,7.9267059878243979e-15,3.467198756299517e-22,2.5296415632411984e-19,3.1395460888934456e-17,3.0956494399810678e-17,1.9621353688792921e-19,2.0903785290912781e-21,2.3915404664417701e-22,1.2797182940288419e-20,7.5833375211358513e-25,6.3529861061356304e-28,1.3203907481338167e-28,5.3621789171383801e-26,2.3416728551711104e-24,9.8907244770246016e-17,7.6555867883795493e-18,5.0915782606585052e-20,5.2676711973563756e-20,1.4833642852962095e-16,8.1674590520651316e-18,2.0376164166573704e-13,5.2382153241371284e-15,2.4753850172908273e-14,1.7186584030080489e-17,1.1269624824527502e-17,3.195328323736178e-17,1.2179434555101227e-25,4.6160868575174134e-24
6.260196177896128e-11,0.3715426261870286,154.0,0.0,0.0,0.0,0.9997802988622051,1.0,18.999993519611422,9.1899521082384478e-06,6.5965776834589598e-05,5.9837917010033198e-05,6.2940561688453396e-06,2.8701020844614719e-11,6.2375887605300814e-07,3.0000249088240235e-05,2.0432792200893953e-09,4.7564272108022733e-05,1.8304811411710927e-07,7.0906670998330717e-14,2.1430594704364483e-08,1.4259066575790574e-15,1.4063719101091534e-08,2.6465436737372842e-09,2.648287865852011e-09,1.0907955188794731e-12,6.5315488050734478e-13,1.5450069034957216e-09,4.3941737975074534e-21,4.1211682686818183e-21,4.1214152593261329e-21,4.8698368874774383e-12,3.2489290102550696e-09,2.0521361083213566e-15,1.1976047879871526e-17,2.1021392268173454e-10,1.3248534213283041e-10,2.4168966268259842e-16,8.6049895930723974e-15,4.0374580552008015e-22,2.7779428283414823e-19,3.5472716773864122e-17,3.4978686145974114e-17,2.2803975677511258e-19,2.4937987344201958e-21,2.8585465016529192e-22,1.4875839069601451e-20,9.3214232072738224e-25,7.9656692353000845e-28,1.5782759968740113e-28,6.5839584949285007e-26,2.8003842494431406e-24,1.0450107834116819e-16,8.2396622318465908e-18,5.3807490901773893e-20,5.7126669863034296e-20,1.6103502022651417e-16,8.6140394990358692e-18,2.1489528291542658e-13,5.542434611569985e-15,2.6872616927823985e-14,1.8663012300296812e-17,1.2236983734557919e-17,3.5013937949051078e-17,1.3108652831261396e-25,5.0582392173057462e-24
6.434288858093668e-11,0.3715426256174339,154.0,0.0,0.0,0.0,0.99977419002461287,1.0,18.999993250935937,9.4454705670376846e-06,6.7799721265353845e-05,6.1412760591283654e-05,6.5573940029593886e-06,2.9498951547518399e-11,6.2375533714746584e-07,3.084101909355505e-05,2.0432667351296458e-09,4.8897309416700096e-05,1.8820702036491188e-07,7.3873345721882073e-14,2.2634517791568501e-08,1.4660934670483575e-15,1.4768927410491348e-08,2.8601883381014392e-09,2.8620740327150253e-09,1.1790392755095127e-12,7.0638230555715322e-13,1.6322693758631162e-09,5.2798345639756617e-21,4.9521048781148589e-21,4.9524101609212689e-21,5.3326612839206509e-12,3.4262653937544267e-09,2.2732575640586671e-15,1.2378284005093228e-17,2.2196865123043069e-10,1.3989057145874785e-10,2.7300168191014e-16,9.3197027586145171e-15,4.6823196547591722e-22,3.0425058364510847e-19,3.9943186269865429e-17,3.9388597683973565e-17,2.6392481714475785e-19,2.9604576642542736e-21,3.3999520044125866e-22,1.7220375916816063e-20,1.1392932208920275e-24,9.9265775227087839e-28,1.8772526894814883e-28,8.0386760242056737e-26,3.3324894992058882e-24,1.1024450152339902e-16,8.8485791806115334e-18,5.6776838496553632e-20,6.1812800888124376e-20,1.7441650720098639e-16,9.0710605932338166e-18,2.2628902062182993e-13,5.8542859007704424e-15,2.9105380363329845e-14,2.0219167826541118e-17,1.3256538482193589e-17,3.8261950481118487e-17,1.4077392011245295e-25,5.5274578553110763e-24
6.608381538291208e-11,0.37154262504375085,154.0,0.0,0.0,0.0,0.9997680812173837,1.0,18.99999298031959,9.7009863661549069e-06,6.9633640873113071e-05,6.2985619280304372e-05,6.822668049048593e-06,3.0296871427296803e-11,6.2375179825807952e-07,3.1681783171034294e-05,2.0432542503686393e-09,5.0230338850020646e-05,1.9336585663937135e-07,7.6861833171826759e-14,2.3871325961652943e-08,1.5062797314398306e-15,1.5487426932607417e-08,3.0843834805273544e-09,3.0864177020546689e-09,1.2716502658636194e-12,7.6226383138446766e-13,1.721937624859018e-09,6.3118647521135591e-21,5.9204352825221473e-21,5.9208104260630336e-21,5.8248216832621913e-12,3.6082936058702569e-09,2.5116979173419341e-15,1.2784076351917628e-17,2.3403249593882122e-10,1.4749028672688188e-10,3.0739321831600212e-16,1.0071674875346299e-14,5.4091721304896277e-22,3.3238756702004791e-19,4.4832162226683891e-17,4.4211100237601676e-17,3.0425211487579103e-19,3.4980843356006221e-21,4.0250686447636376e-22,1.9856056997342866e-20,1.3850028249818659e-24,1.2298402061103292e-27,2.2224646429586711e-28,9.7625387248826834e-26,3.9472323916688225e-24,1.1613740036008638e-16,9.4825303937210118e-18,5.9823765087391583e-20,6.6740437158283621e-20,1.8849651890825419e-16,9.538419115284729e-18,2.379402831871843e-13,6.1736937357929895e-15,3.1454758767470648e-14,2.1856889165069598e-17,1.4329491674705294e-17,4.1702411015987206e-17,1.508595875992651e-25,6.0244781129941108e-24
6.782474218488748e-11,0.37154262446622,154.0,0.0,0.0,0.0,0.99976197244051856,1.0,18.999992707875446,9.9564995056093069e-06,7.1467535656968094e-05,6.45566061789721e-05,7.0897652340977901e-06,3.1094780483505815e-11,6.237482593863187e-07,3.2522541321237473e-05,2.0432417657923195e-09,5.156336040885049e-05,1.9852462293699782e-07,7.987085950482204e-14,2.5141018369657555e-08,1.5464654507262911e-15,1.6218992663150861e-08,3.3193244119891746e-09,3.3215143158142844e-09,1.3687095442587886e-12,8.2084916092958519e-13,1.8140123736767093e-09,7.5093927291478378e-21,7.0441279926768305e-21,7.04458644899126e-21,6.3472669075614932e-12,3.7950129941649681e-09,2.7683323872468929e-15,1.3193425988108839e-17,2.4640463496377188e-10,1.552839576175371e-10,3.4507610179957296e-16,1.086172673876726e-14,6.2259130393353095e-22,3.6225975019458459e-19,5.0165768200029992e-17,4.9471872545073085e-17,3.4942903945029229e-19,4.1150955426513863e-21,4.7440695010199056e-22,2.2809747159736616e-20,1.6751279869497347e-24,1.5152980518835989e-27,2.6195316042107238e-28,1.1796169574198584e-25,4.6547205534496924e-24,1.2217967594029716e-16,1.014169818067251e-17,6.2948218234650407e-20,7.1914857095547771e-20,2.0329052656728927e-16,1.0016012864810355e-17,2.4984652440093272e-13,6.5005834055419094e-15,3.3923344529077958e-14,2.3577996685657124e-17,1.5457034023506295e-17,4.5340359943180485e-17,1.613464311774508e-25,6.550028138598089e-24
6.956566898686288e-11,0.37154262388506787,154.0,0.0,0.0,0.0,0.99975586369401781,1.0,18.999992433709984,1.0212009985420077e-05,7.330140561601496e-05,6.6125827810586661e-05,7.3585790619642609e-06,3.1892678715706361e-11,6.2374472053203544e-07,3.3363293544723297e-05,2.04322928119942e-09,5.2896374094054402e-05,2.0368331925527919e-07,8.2899224970403819e-14,2.6443594170617008e-08,1.5866506248881704e-15,1.6963404568004033e-08,3.565203145783093e-09,3.5675560160581565e-09,1.4702967959440427e-12,8.8218715648809693e-13,1.9084943465949024e-09,8.8934116553371644e-21,8.3429053214354541e-21,8.3434626686281775e-21,6.9009456993631331e-12,3.9864229389785629e-09,3.0440575081558791e-15,1.3606333983086722e-17,2.5908424864204851e-10,1.6327105525309795e-10,3.8627075714847749e-16,1.1690670642459931e-14,7.1409692754192095e-22,3.9392164930235236e-19,5.5970958405231115e-17,5.5197400083279006e-17,3.998877196941448e-19,4.8206346498293916e-21,5.5680415470372557e-22,2.6109964402224567e-20,2.0162240216091403e-24,1.8572333015336657e-27,3.0745782545676108e-28,1.4185004479409155e-25,5.4659791203344397e-24,1.2837124368266214e-16,1.0826255051992449e-17,6.6150152987717511e-20,7.7341285960854002e-20,2.1881384474757572e-16,1.0503740650363617e-17,2.6200522318897037e-13,6.8348809365400823e-15,3.651370439355925e-14,2.5384292751215479e-17,1.664034446164113e-17,4.9180788244743667e-17,1.7223719535727481e-25,7.1048289428281004e-24
