Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122)
1.1426738028218958e-11,0.36495218836526666,154.0,0.0,0.0,0.0,0.99999381769455731,1.0,18.999999919199141,4.0169810702750847e-07,2.5080575282173892e-06,2.4472297223614557e-06,7.0802749784166008e-08,1.7140422854023969e-12,4.0402265353679641e-08,3.10037350337433e-07,4.3201791051379791e-11,3.9394057545208987e-07,9.9964107842073776e-09,1.1727475828564884e-15,7.2635608569477861e-11,1.0981774175752917e-16,2.2812416563735538e-11,3.6580370057627592e-13,3.6612023121466124e-13,2.0463673862585181e-16,1.1189389975942251e-16,6.8791754260875591e-16,1.5060899502160933e-29,1.4275825239396151e-29,1.4275850383942197e-29,1.3371843704229823e-15
1.1860136772120829e-11,0.36495218835333026,154.0,0.0,0.0,0.0,0.99999358324064869,1.0,18.999999913475381,4.1693374400156547e-07,2.6031345336312614e-06,2.5374379728456088e-06,7.6098122266313025e-08,1.7790200079556186e-12,4.0402256786407327e-08,3.2245767429279321e-07,4.3201876317668226e-11,4.0972213256903022e-07,1.0424737652986483e-08,1.2604584382140841e-15,7.8239944400987046e-11,1.1452322891591995e-16,2.4543612417864534e-11,4.0862077609813232e-13,4.0897567624295743e-13,2.2895943803420485e-16,1.2594070679068522e-16,7.7462310600603173e-16,1.951039739933979e-29,1.8493438821303896e-29,1.8493472636281382e-29,1.5037747091684017e-15
1.22935355160227e-11,0.36495218834102255,154.0,0.0,0.0,0.0,0.99999334878663992,1.0,18.999999907573606,4.3216936931832994e-07,2.6982114773399222e-06,2.6274681313545396e-06,8.1571477776432943e-08,1.8439976882866783e-12,4.040224810748228e-08,3.3487799509583259e-07,4.3201926628794465e-11,4.2550368632517994e-07,1.0853081438722009e-08,1.351117364330518e-15,8.4052447027792061e-11,1.1922890192244741e-16,2.6335762039322333e-11,4.5462410688717341e-13,4.5502033918554328e-13,2.5511969647018626e-16,1.4111260189943528e-16,8.6870426803684136e-16,2.5039176915615949e-29,2.3734104810086166e-29,2.3734149801782054e-29,1.6842505266608676e-15
1.272693425992457e-11,0.3649521883283463,154.0,0.0,0.0,0.0,0.99999311433253091,1.0,18.99999990149513,4.4740498297780643e-07,2.7932883641548962e-06,2.7173214773770128e-06,8.7221536951458381e-08,1.9089753296826904e-12,4.0402239392182793e-08,3.4729831271407287e-07,4.320195488428577e-11,4.4128523667927117e-07,1.1281437329573739e-08,1.4447031701243075e-15,9.0073116218088683e-11,1.2393470791468435e-16,2.8188628739859015e-11,5.0392371748787704e-13,5.0436435110294071e-13,2.8318194662979121e-16,1.5745166843376708e-16,9.7051449173627718e-16,3.1856223063604464e-29,3.0195925070089819e-29,3.0195984340170425e-29,1.8792482199871193e-15
1.316033300382644e-11,0.3649521883153043,154.0,0.0,0.0,0.0,0.99999287987832142,1.0,18.999999895241206,4.6264058497999978e-07,2.8883651975414391e-06,2.8069992812061723e-06,9.3047029623027354e-08,1.9739529345106248e-12,4.0402230670787229e-08,3.5971862713444995e-07,4.3201969303819933e-11,4.5706678361470407e-07,1.1709801859962376e-08,1.5411948168129974e-15,9.6301951751127069e-11,1.2864060882010042e-16,3.0101977166937257e-11,5.5662920558895159e-13,5.5711741578591791e-13,3.1321037105804011e-16,1.7499982590799755e-16,1.0804126161886367e-15,4.0201483166408336e-29,3.8106352436154184e-29,3.8106429794659394e-29,2.089412156433876e-15
1.359373174772831e-11,0.36495218830189896,154.0,0.0,0.0,0.0,0.99999264542401178,1.0,18.9999998888131,4.7787617532491452e-07,2.9834419799813673e-06,2.8965028040056147e-06,9.9046694751404743e-08,2.0389305044652938e-12,4.0402221936261437e-08,3.7213893835999738e-07,4.3201974885840067e-11,4.7284832713533302e-07,1.2138172547743629e-08,1.6405714168186515e-15,1.0273895341414272e-10,1.3334657737009032e-16,3.2075573294795342e-11,6.1284974443084933e-13,6.1338881216533365e-13,3.4526890356044219e-16,1.9379883092357035e-16,1.1987628040655125e-15,5.0349139915068852e-29,4.7725293626311109e-29,4.7725393721075158e-29,2.3153945689915619e-15
1.4027130491630181e-11,0.3649521882881331,154.0,0.0,0.0,0.0,0.99999241096960167,1.0,18.999999882212077,4.9311175401255542e-07,3.0785187132531136e-06,2.9858332978750103e-06,1.0521928035987649e-07,2.10390804076077e-12,4.0402213183542383e-08,3.8455924639289826e-07,4.3201974718016248e-11,4.8862986724393183e-07,1.2566547614147439e-08,1.7428122326811708e-15,1.0938412099990353e-10,1.3805259402325232e-16,3.4109184415572877e-11,6.726940851972594e-13,6.7328739670594836e-13,3.7942123060506522e-16,2.1389027808341158e-16,1.3259344896463006e-15,6.2611098463005445e-29,5.9348415091882891e-29,5.9348543556082046e-29,2.5578554531438278e-15
1.4460529235532052e-11,0.36495218827400905,154.0,0.0,0.0,0.0,0.99999217651509131,1.0,18.999999875439368,5.0834732104292709e-07,3.1735953986391165e-06,3.074992005915244e-06,1.1156354346961266e-07,2.168885544272132e-12,4.0402204423312774e-08,3.9697955122854273e-07,4.3201970862430045e-11,5.044114039346429e-07,1.2994925776391955e-08,1.8478966759793808e-15,1.1623745430493245e-10,1.4275864468706487e-16,3.6202579130498764e-11,7.3627055939068268e-13,7.3692160578430082e-13,4.1573079271527162e-16,2.3531560090215109e-16,1.4623023273149181e-15,7.7340693383483139e-29,7.3310657331555897e-29,7.3310820951192675e-29,2.8174624649272715e-15
1.489392797943392e-11,0.36495218825952963,154.0,0.0,0.0,0.0,0.99999194206048059,1.0,18.999999868496218,5.2358287641603419e-07,3.2686720370667088e-06,3.1639801622930877e-06,1.1807825003499928e-07,2.233863015631762e-12,4.0402195666417173e-08,4.0939985286225095e-07,4.3201964720322965e-11,5.2019293720151974e-07,1.3423306106791851e-08,1.9558043062598834e-15,1.2329895312840672e-10,1.4746471917006362e-16,3.8355527341141279e-11,8.036870811921112e-13,8.0439945805067816e-13,4.5426078585313322e-16,2.5811607271292747e-16,1.6082461405294499e-15,9.4936622000014171e-29,8.9989963844490281e-29,8.9990170747739305e-29,3.0948908202526429e-15
1.532732672333579e-11,0.3649521882446974,154.0,0.0,0.0,0.0,0.99999170760576972,1.0,18.999999861383845,5.3881842013188117e-07,3.3637486292029755e-06,3.2527989923054123e-06,1.2476217487943607e-07,2.2988404552941787e-12,4.0402186912448627e-08,4.2182015129419727e-07,4.3201957161863738e-11,5.3597446704478386e-07,1.3851687937905406e-08,2.0665148299736229e-15,1.3056861727146994e-10,1.5217081013979615e-16,4.0567800240720142e-11,8.7505114980489296e-13,8.7582855677525645e-13,4.9507416279357391e-16,2.8233280756901954e-16,1.7641508712610562e-15,1.1584711004808158e-28,1.0981123037485763e-28,1.0981149024531584e-28,3.3908231954747065e-15
1.6194124211139532e-11,0.36495218821398434,154.0,0.0,0.0,0.0,0.99999123869604678,1.0,18.999999846656298,5.6928947259181411e-07,3.5539016763318846e-06,3.4299335304523036e-06,1.3863282266334124e-07,2.4287952407044145e-12,4.0402169416283637e-08,4.4666073855150954e-07,4.3201939640833505e-11,5.6753751645882769e-07,1.4708454370450554e-08,2.2962641117190553e-15,1.4573244072789465e-10,1.6158302251381764e-16,4.5169411286282783e-11,1.0300498633026697e-12,1.0309688437056523e-12,5.8380167140292516e-16,3.351787315784298e-16,2.1074081468060588e-15,1.6967959988807844e-28,1.6083986067312216e-28,1.6084026298145481e-28,4.0409674284737028e-15
1.7060921698943273e-11,0.3649521881818898,154.0,0.0,0.0,0.0,0.99999076978592283,1.0,18.999999831266365,5.9976047842276331e-07,3.7440545424632414e-06,3.6064052477431672e-06,1.5316586037871614e-07,2.5587499021576434e-12,4.0402151894204019e-08,4.715013130179922e-07,4.3201920337028724e-11,5.9910055219902511e-07,1.5565222633620388e-08,2.5369850709900318e-15,1.617289231047921e-10,1.7099525499904596e-16,5.0005607319758958e-11,1.2021184820203488e-12,1.2031950732825908e-12,6.8241212862820263e-16,3.941791336128757e-16,2.4952541683310659e-15,2.4358836088759949e-28,2.3089955471153863e-28,2.3090016340636417e-28,4.773502083980004e-15
1.7927719186747014e-11,0.36495218814843383,154.0,0.0,0.0,0.0,0.99999030087539731,1.0,18.999999815223525,6.3023143762476602e-07,3.9342072289119495e-06,3.7822236336804174e-06,1.6835179945397547e-07,2.6887044405416661e-12,4.0402134358003018e-08,4.9634187468854798e-07,4.3201900303424138e-11,6.3066357425889833e-07,1.6421991409384957e-08,2.7885205412255176e-15,1.7855806284061494e-10,1.8040749311572713e-16,5.5074603514168087e-11,1.3921022958885991e-12,1.3933533537111598e-12,7.9140053999766448e-16,4.59657282561581e-16,2.9309476862831257e-15,3.4342302918954434e-28,3.2553559627078585e-28,3.2553649838603648e-28,5.5941472862511067e-15
1.8794516674550755e-11,0.3649521881136357,154.0,0.0,0.0,0.0,0.99998983196447067,1.0,18.999999798537136,6.6070235019785931e-07,4.1243597363570552e-06,3.9573980418559323e-06,1.8418128721446512e-07,2.8186588563099015e-12,4.0402116838099645e-08,5.2118242355004399e-07,4.3201880205413803e-11,6.6222658262175877e-07,1.7278760015462631e-08,3.0507156068306144e-15,1.9621985837818261e-10,1.8981972936837894e-16,6.037463489563103e-11,1.600840174907902e-12,1.6022833670400802e-12,9.112581488558094e-16,5.3193398331999293e-16,3.4178246493063009e-15,4.7631023282175428e-28,4.5150388341492119e-28,4.5150519559137787e-28,6.508733393518377e-15
1.9661314162354496e-11,0.36495218807751484,154.0,0.0,0.0,0.0,0.99998936305314279,1.0,18.99999978121642,6.9117321614208055e-07,4.3145120650988309e-06,4.1319376918965486e-06,2.0064510493715756e-07,2.9486131496570865e-12,4.0402099331982204e-08,5.460229596035546e-07,4.3201860181733142e-11,6.9378957728897061e-07,1.8135528148234034e-08,3.3234175709549752e-15,2.1471430816303793e-10,1.9923196042146738e-16,6.5903956079846952e-11,1.8291646404462216e-12,1.8308184405286038e-12,1.0424724781628953e-15,6.1132760421645124e-16,3.9592966948491856e-15,6.508486745302487e-28,6.16955887763006e-28,6.1695776415850316e-28,7.5231981021236648e-15
2.0528111650158237e-11,0.36495218804009016,154.0,0.0,0.0,0.0,0.99998889414141368,1.0,18.999999763270456,7.21644035457467e-07,4.5046642152636582e-06,4.3058516713825246e-06,2.1773416593238975e-07,3.0785673206593107e-12,4.0402081819306557e-08,5.7086348285784754e-07,4.3201840072119867e-11,7.2535255827167336e-07,1.8992295677865781e-08,3.6064759237191409e-15,2.3404141064198384e-10,2.0864418484865488e-16,7.1660841012160862e-11,2.0779019356179611e-12,2.0797856170938035e-12,1.1855273717557674e-15,6.9815410408235732e-16,4.5588496663894534e-15,8.7732169171523238e-28,8.3164018725518916e-28,8.316428290460755e-28,8.6435836196504258e-15
2.2261706625765715e-11,0.36495218796140355,154.0,0.0,0.0,0.0,0.99998795631675175,1.0,18.999999725538508,7.8258553420188466e-07,4.8849679800212183e-06,4.6518383200319892e-06,2.5375231989647288e-07,3.3384752956972337e-12,4.0402046774934457e-08,6.2054449096846195e-07,4.32017995010049e-11,7.8847847918314008e-07,2.0705828754595774e-08,4.2030705041250797e-15,2.7519356747126589e-10,2.2746861192350728e-16,8.385049302527822e-11,2.6398890095770674e-12,2.6422934433386475e-12,1.5090760739646319e-15,8.953576876071662e-16,5.9465041481370726e-15,1.5370794636746776e-27,1.4570617409694301e-27,1.4570667644130633e-27,1.1226792157913341e-14
2.3821942103812448e-11,0.36495218788631106,154.0,0.0,0.0,0.0,0.99998711227318382,1.0,18.99999968952994,8.3743272360161948e-07,5.227240758141482e-06,4.9611750398268844e-06,2.8821846981952987e-07,3.5723920551031545e-12,4.040201523633971e-08,6.6525735448434307e-07,4.320176285303579e-11,8.452917611892774e-07,2.2248005852463957e-08,4.7739582397645553e-15,3.1507816525295153e-10,2.4441056694590578e-16,9.5582518854105433e-11,3.2236520165205035e-12,3.2265989438393634e-12,1.8455446572342528e-15,1.101382661611936e-15,7.4304683538769868e-15,2.4547271828440183e-27,2.3269626036835505e-27,2.326971194692117e-27,1.397658820863557e-14
2.538217758185918e-11,0.3649521878072766,154.0,0.0,0.0,0.0,0.99998626822831593,1.0,18.999999651631068,8.9227976192450901e-07,5.5695129584217186e-06,5.2686200789073197e-06,3.2457492932942428e-07,3.8063084184725272e-12,4.0401983716279328e-08,7.0997017651345189e-07,4.3201726481724519e-11,9.0210499883559359e-07,2.379018018836378e-08,5.3761566373349951e-15,3.576605336135044e-10,2.6135249162601552e-16,1.0802586437675898e-10,3.8861226193043606e-12,3.889686653418974e-12,2.2277374998197996e-15,1.3362966147731684e-15,9.1600670743554615e-15,3.8040708409603122e-27,3.6061128210766267e-27,3.6061270164755187e-27,1.7168028346833034e-14
2.6942413059905913e-11,0.3649521877244013,154.0,0.0,0.0,0.0,0.99998542418214809,1.0,18.999999611890352,9.4712664917077074e-07,5.9117845807463464e-06,5.5742219045060181e-06,3.6277323593406298e-07,4.0402243856733037e-12,4.0401952195438656e-08,7.5468295706406731e-07,4.3201690224371148e-11,9.5891819213260086e-07,2.5332351854046927e-08,6.0088629750407114e-15,4.0294066349890632e-10,2.7829438697181244e-16,1.2117112921307328e-10,4.6319013991928035e-12,4.6361616063186918e-12,2.6583485907293234e-15,1.6018585351269348e-15,1.1158127059712494e-14,5.7410323808709207e-27,5.4423348031528055e-27,5.4423575585345298e-27,2.0839781515560967e-14
2.8502648537952645e-11,0.3649521876377834,154.0,0.0,0.0,0.0,0.99998458013468028,1.0,18.999999570355016,1.0019733853406218e-06,6.2540556249328932e-06,5.8780277414996707e-06,4.0276616937317924e-07,4.2741399565295971e-12,4.0401920661545796e-08,7.9939569614142949e-07,4.3201653794316263e-11,1.0157313410869502e-06,2.687452100715231e-08,6.6712951071339763e-15,4.5091854585531759e-10,2.9523625471510271e-16,1.3500909638716569e-10,5.4655283315977366e-12,5.4705681721579576e-12,3.1400364046259386e-15,1.8998041555464466e-15,1.3448144749397425e-14,8.4630410710566341e-27,8.0228053562987574e-27,8.0228408657647548e-27,2.5031411069506758e-14
3.0062884015999374e-11,0.3649521875475193,154.0,0.0,0.0,0.0,0.99998373608591284,1.0,18.999999527071054,1.0568199704342797e-06,6.5963260909649698e-06,6.1800836042708605e-06,4.4450771975962538e-07,4.5080551309808512e-12,4.0401889127149857e-08,8.4410839374007042e-07,4.3201617237408978e-11,1.0725444456916872e-06,2.8416687638275588e-08,7.3626909362146237e-15,5.0159417162732119e-10,3.1217809475257069e-16,1.4953072799870997e-10,6.3914839666443841e-12,6.3973912376461827e-12,3.6754245939412335e-15,2.2318464077895751e-15,1.6054262505663177e-14,1.2216561287657837e-26,1.158119402964431e-26,1.1581248127402268e-26,2.9783332003959078e-14
3.318335497209284e-11,0.3649521873564231,154.0,0.0,0.0,0.0,0.99998204798447798,1.0,18.999999435435463,1.1665126873938855e-06,7.2808652885160492e-06,6.7791235956159092e-06,5.3305850029975675e-07,4.9758842904456375e-12,4.0401826054658273e-08,9.335336645019176e-07,4.3201543850843409e-11,1.1861705218532206e-06,3.1501013276414452e-08,8.8294224998152489e-15,6.1103861719472681e-10,3.4606169107108698e-16,1.805897033695979e-10,8.5380132375904609e-12,8.5459358253372468e-12,4.9176265949678106e-15,3.0049611516791618e-15,2.2314462120771547e-14,2.4102037723914464e-26,2.2849003576432994e-26,2.2849121557397374e-26,4.1133727456004961e-14
3.5733400872286474e-11,0.36495218719020833,154.0,0.0,0.0,0.0,0.99998066846572908,1.0,18.999999355730949,1.256153022762876e-06,7.8402683534757674e-06,7.2638345075830328e-06,6.1024211905585844e-07,5.3581926575110537e-12,4.0401774528627539e-08,1.0066117875938054e-06,4.320148440339011e-11,1.2790255115927647e-06,3.4021513214335505e-08,1.0107871616978176e-14,7.0848880660314939e-10,3.7375124542979995e-16,2.0792726261841874e-10,1.0603688057617224e-11,1.0613554433470493e-11,6.1140940500478105e-15,3.7522818029924452e-15,2.8585908587259486e-14,4.0083726356174232e-26,3.8000479416956591e-26,3.8000690943870481e-26,5.2432256547926535e-14
3.828344677248011e-11,0.36495218701535703,154.0,0.0,0.0,0.0,0.9999792889435084,1.0,18.999999271884754,1.3457929545711958e-06,8.3996698741436924e-06,7.7444001621882085e-06,6.915674211723701e-07,5.7404999651986388e-12,4.0401723012828805e-08,1.0796897998796989e-06,4.3201425251815265e-11,1.3718803828558052e-06,3.6542005956942628e-08,1.1454922643813276e-14,8.1314525027675175e-10,4.0144072074263547e-16,2.3698516499798617e-10,1.2969458930585227e-11,1.2981555363936111e-11,7.4853138691588986e-15,4.6111194813559107e-15,3.6021618193182512e-14,6.4325328057819784e-26,6.0983239710153861e-26,6.0983603780560162e-26,6.5754707508910871e-14
4.0833492672673745e-11,0.364952186832228,154.0,0.0,0.0,0.0,0.99997790941781606,1.0,18.999999184069015,1.4354324828197936e-06,8.9590698499948136e-06,8.2209927128253925e-06,7.7686227001177276e-07,6.1228062129761875e-12,4.040167147478144e-08,1.1527677013733751e-06,4.3201365645483227e-11,1.4647351356598171e-06,3.9062491894213176e-08,1.2867724347855852e-14,9.2500790867526331e-10,4.2913012129385299e-16,2.6772823593035615e-10,1.5653444460007553e-11,1.5668074754183351e-11,9.0418950915854982e-15,5.5883990836417748e-15,4.474179285515942e-14,1.0006716687383085e-25,9.4869712907313852e-26,9.4870317589616154e-26,8.1296189888801393e-14
4.338353857286738e-11,0.3649521866411657,154.0,0.0,0.0,0.0,0.99997652988865193,1.0,18.999999092448725,1.5250716075096187e-06,9.5184682808867822e-06,8.6937771580125954e-06,8.6596168309862499e-07,6.5051114005831776e-12,4.0401619928691676e-08,1.2258454920684693e-06,4.3201305802128427e-11,1.5575897699966829e-06,4.15829710280126e-08,1.4343543996569346e-14,1.0440767422529804e-09,4.5681944710394528e-16,3.0012237670754871e-10,1.8673394651598121e-11,1.8690879786504603e-11,1.0794230778980627e-14,6.6909041266267266e-15,5.4870170805270536e-14,1.5147618833559222e-25,1.4361105054007646e-25,1.4361202395326084e-25,9.9256047547758832e-14
4.5933584473061016e-11,0.36495218644249955,154.0,0.0,0.0,0.0,0.99997515035601625,1.0,18.999998997181986,1.6147103286416198e-06,1.0077865166930687e-05,9.1629116407765046e-06,9.5870753276506666e-07,6.8874155279418606e-12,4.0401568403351095e-08,1.2989231719523222e-06,4.3201246271017752e-11,1.6504442858502897e-06,4.4103443101614566e-08,1.5879762398905124e-14,1.1703517114598852e-09,4.8450869535253375e-16,3.3413452360735583e-10,2.2046702215704244e-11,2.206738000143997e-11,1.2752504641254938e-14,7.9252810931790983e-15,6.6533816584933712e-14,2.2382052029201623e-25,2.1220270220846254e-25,2.1220422644675237e-25,1.1983751417827583e-13
4.848363037325465e-11,0.3649521862365459,154.0,0.0,0.0,0.0,0.99997377081990946,1.0,18.999998898420387,1.7043486462167458e-06,1.0637260508013214e-05,9.6285477322629963e-06,1.0549482625688095e-06,7.2697185948303524e-12,4.0401516877314016e-08,1.3720007410339508e-06,4.3201186844498437e-11,1.7432986832320636e-06,4.6623908077794297e-08,1.7473869208113517e-14,1.303832776745284e-09,5.1219786563067863e-16,3.6973260910781092e-10,2.5790413329521251e-11,2.5814638070439348e-11,1.4926697345712584e-14,9.2980435705145291e-15,7.9862925746828222e-14,3.2366682876977707e-25,3.068716237947934e-25,3.0687395245361164e-25,1.4324740142986818e-13
5.103367627344829e-11,0.3649521860236075,154.0,0.0,0.0,0.0,0.99997239128033133,1.0,18.999998796309164,1.7939865602359455e-06,1.1196654303833884e-05,1.009083070620682e-05,1.1545386128510604e-06,7.6520206009074453e-12,4.0401465331838582e-08,1.4450781993212035e-06,4.3201127166908557e-11,1.8361529621519492e-06,4.914436610187214e-08,1.9123458375947332e-14,1.4445198985572591e-09,5.3988695953486201e-16,4.0688552431863639e-10,2.9921238085425484e-11,2.9949380254337922e-11,1.7326592642143769e-14,1.0815576267630583e-14,9.4990637282826804e-14,4.5909390530721831e-25,4.3527889226572964e-25,4.352823720923284e-25,1.6969580243593066e-13
5.358372217364192e-11,0.364952185803975,154.0,0.0,0.0,0.0,0.99997101173728242,1.0,18.99999869098755,1.8836240707001679e-06,1.1756046554205432e-05,1.0549899799620638e-05,1.2573393600736561e-06,8.0343215459172567e-12,4.0401413794497927e-08,1.5181555468019484e-06,4.3201067451027097e-11,1.9290071225945022e-06,5.1664817201532337e-08,2.0826223835101407e-14,1.5924130373403269e-09,5.6757597736920181e-16,4.4556308324707524e-10,3.4455560466419055e-11,3.4488006388484122e-11,1.9961783210641212e-14,1.248413885072712e-14,1.1205285867464597e-13,6.3992874468106742e-25,6.0674366858651215e-25,6.0674876599645467e-25,1.9939582247782552e-13
