Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993),C7H9(58),S(664),C7H9(925),C7H9(1327)
8.984617648980782e-17,0.8897127550853305,154.0,0.0,0.0,0.0,0.99999999975989062,1.0,19.0,1.4439849170048647e-11,4.3821778209681105e-11,4.3821645723747942e-11,5.0361172485374667e-18,3.3301377248583032e-18,1.3769468955199091e-10,5.2860897355887473e-15,3.1757869709837108e-13,8.4999534050669409e-15,2.9904691396508821e-18,3.7194214333911539e-26,3.0030822719487411e-20,1.9717125310417902e-26,2.0919785971491691e-20,6.7646049089629903e-27,6.7646052278927337e-27,2.8043694435656705e-34,3.8492596143964561e-35,7.0483571556521198e-22,2.497791366486641e-62,2.3357598003024634e-62,2.335759800668225e-62,6.6450250276764024e-31,1.3375091263868326e-16,1.438645866383168e-29,6.480412375180336e-31,4.9556744633781072e-26,3.0819157039638923e-26,2.0401300701306958e-40,8.2186102887111812e-33,8.6110132466423235e-52,1.1459934547751253e-41,1.7846380952990585e-41,2.7573890713026174e-45,3.7804362111551805e-53,4.20812780875415e-61,1.158050057948139e-61,7.4300730943111449e-51,3.8972578092402149e-70,3.1991447035087955e-74,1.3361850887274296e-70,3.42867571954945e-67,4.3083330384682362e-64,1.4225223871053523e-28,1.202784072992087e-35,1.165509324090171e-35,5.4578604211607896e-36
1.1294952378135878e-16,0.8897127550853304,154.0,0.0,0.0,0.0,0.99999999969814812,1.0,19.0,1.8152960435937495e-11,5.5090255904600885e-11,5.5090089357630517e-11,7.7082839022346416e-18,4.7584554813215817e-18,1.7309812535093367e-10,8.0907796472413457e-15,3.9923614572958605e-13,1.3009852925794864e-14,4.5771768651951393e-18,6.0631058051560425e-26,4.5964917284429814e-20,3.0955447014358446e-26,3.2019840931914473e-20,1.2300707565637068e-26,1.2300708241033949e-26,5.9387902575593271e-34,8.1517426392599128e-35,1.0788221847004056e-21,8.9667102773159748e-62,8.3850403606201415e-62,8.3850403620892367e-62,1.2083272081598591e-30,1.6814445658089265e-16,2.2019973952215774e-29,1.1769204779159766e-30,9.0112704225155045e-26,5.6040758987265867e-26,4.3205026009811217e-40,1.4944660668465824e-32,2.0892279537216213e-51,2.4268528422202656e-41,3.5883289731640521e-41,6.6898651480229937e-45,1.0365097316388525e-52,1.2889685003002186e-60,3.5471595574579047e-61,1.7136672584762183e-50,1.3207402453333599e-69,1.0841587796645958e-73,4.5273354941873955e-70,1.0502225882167969e-66,1.3196618474858626e-63,2.1773139408743406e-28,2.1871333911181573e-35,2.1193105625495285e-35,9.9245120710015785e-36
1.3605287107290974e-16,0.8897127550853305,154.0,0.0,0.0,0.0,0.99999999963640562,1.0,19.0,2.1866071701382886e-11,6.6358733096397538e-11,6.6358532390547765e-11,1.0977483351306244e-17,6.3339554800756828e-18,2.0849989711797169e-10,1.1522038078411275e-14,4.8089107869102085e-13,1.8527265275037328e-14,6.5183729812364688e-18,9.0557867659174672e-26,6.5458929337673126e-20,4.4898142413370867e-26,4.5599945208813041e-20,2.0347780421149567e-26,2.0347781698885334e-26,1.1235145624978657e-33,1.5422039040985258e-34,1.5363672912845858e-21,2.7309785403357969e-61,2.553820140156148e-61,2.5538201406431432e-61,1.9988111389463834e-30,2.0253816763801362e-16,3.1359053053461545e-29,1.944385177653565e-30,1.4906253211730784e-25,9.270143989701755e-26,8.1738903295619604e-40,2.4721397664442335e-32,4.4610509078751464e-51,4.5911627118035044e-41,6.5127967267210711e-41,1.4284214377122365e-44,2.469993491195093e-52,3.3955463726833179e-60,9.3443284439344854e-61,3.5103582708402047e-50,3.8150527407538287e-69,3.1316765277749036e-73,1.3075050683182148e-69,2.7666264460047051e-66,3.4764023437260423e-63,3.1007461622628469e-28,3.6179466956472747e-35,3.5056826520191532e-35,1.6417052236041941e-35
1.8225956565601166e-16,0.8897127550853305,154.0,0.0,0.0,0.0,0.99999999951292107,1.0,19.0,2.9292294230918308e-11,8.889568611949883e-11,8.8895416619624855e-11,1.934062042145773e-17,9.7576228264950181e-18,2.7929835522836489e-10,2.0299401872829393e-14,6.4419325628352047e-13,3.264113526334378e-14,1.148415062897549e-17,1.7045092371946629e-25,1.1532688836076748e-19,8.1049019111017521e-26,8.0340046793336397e-20,4.6935904013715069e-26,4.693590788601262e-26,3.4048870549794327e-33,4.6740801625668557e-34,2.7068418651615022e-21,2.2626442848104873e-60,2.1158667043338291e-60,2.115866704937447e-60,4.6106315385143808e-30,2.7132610051378725e-16,5.525007747699942e-29,4.4709041592397615e-30,3.4383133370372346e-25,2.1382744038222112e-25,2.4773780006628332e-39,5.7024462230200123e-32,1.7926073379229943e-50,1.3913691676450651e-40,1.8348757122604654e-40,5.7393607178521209e-44,1.3330763536929357e-51,2.5019668439405587e-59,6.8852548467811128e-60,1.2963837837956949e-49,3.9108248696640409e-68,3.2103097576992229e-72,1.3390197343407125e-68,2.0385879190813067e-65,2.5615448726137056e-62,5.4630352124346444e-28,8.3454579005954493e-35,8.0860864036694604e-35,3.7868752174672798e-35
2.284662602391136e-16,0.8897127550853308,154.0,0.0,0.0,0.0,0.99999999938943629,1.0,19.0,3.6718516758652234e-11,1.1143263743459596e-10,1.1143229840732914e-10,3.0129154708833905e-17,1.3443435379828342e-17,3.5009005433065172e-10,3.1621777989201653e-14,8.0748521514098664e-13,5.0847347083965841e-14,1.7889886626925196e-17,2.7700831481649391e-25,1.7965580719217694e-19,1.2818564521873526e-25,1.2515516276510373e-19,9.0164694535269084e-26,9.0164703642278038e-26,8.0076767624309971e-33,1.0993263467522943e-33,4.2167673904039204e-21,9.7569322181119281e-60,9.1240007084416317e-60,9.1240007115583881e-60,8.8571126535933441e-30,3.4011471228194027e-16,8.6069987208634994e-29,8.5632241251958902e-30,6.6049004458616932e-25,4.1075632648652543e-25,5.8268085636474514e-39,1.0954499939689421e-31,5.1261862868727043e-50,3.2722189832480794e-40,4.1247446793044016e-40,1.6411172626191368e-43,4.6012477738871297e-51,1.0344301533959985e-58,2.8466866725870103e-59,3.5292491441869895e-49,1.9207060476517515e-67,1.5766669076109972e-71,6.572425196957216e-68,8.4285503168279929e-65,1.0590625792687364e-61,8.5104145394892421e-28,1.6031766191696172e-34,1.553276263055882e-34,7.274617053973654e-35
3.208796494053174e-16,0.8897127550853308,154.0,0.0,0.0,0.0,0.99999999914246762,1.0,19.0,5.1570961808711965e-11,1.5650653540672926e-10,1.5650605465376705e-10,5.8987235157454063e-17,2.1133076623688888e-17,4.9165316535865919e-10,6.1905389875959557e-14,1.1340384595655089e-12,9.9542943048378938e-14,3.502368991485846e-17,5.7025617704975738e-25,3.5172221813618067e-19,2.5543470630987649e-25,2.4503051267718145e-19,2.4800177839813346e-25,2.4800181414897599e-25,3.1434659259042209e-32,4.3161603874483939e-33,8.2556484864804088e-21,1.1939217161998472e-58,1.1164721061524036e-58,1.1164721067635768e-58,2.4361907387266792e-29,4.776939738500218e-16,1.6851080105717657e-28,2.3391773634359969e-29,1.8166030973237042e-24,1.1297387753384352e-24,2.287822048703194e-38,3.013081680645415e-31,2.9339377788780169e-49,1.2845012174629492e-39,1.5194817634986626e-39,9.3907618124430276e-43,3.9311618346408479e-50,1.3536743644552948e-57,3.7252274840731702e-58,1.8717941235043325e-48,3.9503081438681648e-66,3.2427313348267714e-70,1.3485491780103614e-66,1.1030061122091158e-63,1.3859091954520453e-60,1.6661809820339984e-27,4.4096015844960075e-34,4.2718697116378638e-34,2.0008904727190541e-34
5.05706427737725e-16,0.8897127550853304,154.0,0.0,0.0,0.0,0.99999999864853162,1.0,19.0,8.1275851887198206e-11,2.4665431354765589e-10,2.466535378298008e-10,1.4582839648576534e-16,3.6957556537918573e-17,7.7469825712322188e-10,1.5302111840648488e-13,1.7870222719429944e-12,2.4605567473267217e-13,8.6578582730751296e-17,1.4772512808062846e-24,8.694754512331241e-19,6.4182043475986297e-25,6.0576597546562786e-19,9.8684599290157789e-25,9.8684623041180629e-25,2.0882635744429319e-31,2.8683718684052283e-32,2.0409680681789397e-20,3.5222231044001496e-57,3.293736819494197e-57,3.2937368229322795e-57,9.6941001921408253e-29,7.5286064941472511e-16,4.1660277749821761e-28,9.1670985471968487e-29,7.2276946056981587e-24,4.4948766429235763e-24,1.5205763629825797e-37,1.1989626066405205e-30,3.3880688870593221e-48,8.5327131802626915e-39,9.4748655759566775e-39,1.0838534508005349e-41,8.1765972053106414e-49,5.2322122851869406e-56,1.4398730145253556e-56,2.0028687039654263e-47,2.90596859462176e-64,2.3854558857972561e-68,9.8627281807941647e-65,4.2635431679728479e-62,5.3568098065121318e-59,4.1191443483019658e-27,1.754661222916831e-33,1.6994287792196418e-33,7.9617125925223449e-34
8.753599844025403e-16,0.8897127550853305,154.0,0.0,0.0,0.0,0.99999999766066594,1.0,19.0,1.4068563195763472e-10,4.2694980013787658e-10,4.2694838691092106e-10,4.3601427144375763e-16,6.8884510263268718e-17,1.3404640798397209e-09,4.5738621558803523e-13,3.0924993431773489e-12,7.3547020877849627e-13,2.5881857165358207e-16,4.5732439383505954e-24,2.5993266334158401e-18,1.9419977945546234e-24,1.8111933908840933e-18,5.2699847755341466e-24,5.2699871215477506e-24,2.0624905803604518e-30,2.8352152003390352e-31,6.1023454891143157e-20,1.9669057395092296e-55,1.8393128131843221e-55,1.8393128169814118e-55,5.176910401306991e-28,1.303226611532559e-15,1.2456677667330553e-27,4.7428306638650786e-28,3.8587215754847822e-23,2.3997247163791329e-23,1.5033540936804309e-36,6.4027407617810545e-30,6.383360008215877e-47,8.4264077748674887e-38,8.9441692830734828e-38,2.0397481148916442e-40,2.9917913375728304e-47,3.7691614682474756e-54,1.0372515221986117e-54,3.5809219085968785e-46,4.1516434474963879e-62,3.4080314628989932e-66,1.3924734441216388e-62,3.0716522751239977e-60,3.8589240663156423e-57,1.2315930809851757e-26,9.3702648601450824e-33,9.0704845979217923e-33,4.2515010028518838e-33
1.2450135410673557e-15,0.8897127550853305,154.0,0.0,0.0,0.0,0.9999999966728087,1.0,19.0,2.0009541191269013e-10,6.0724519416058998e-10,6.0724307963182877e-10,8.8153716680431692e-16,1.0085546185383497e-16,1.905797645830871e-09,9.2451168712757105e-13,4.3973225651438146e-12,1.4866009959195915e-12,5.2320415782279581e-16,9.3785502196946076e-24,5.2547588460623377e-18,3.9451693594048231e-24,3.6618952665298778e-18,1.4741787578200079e-23,1.4741796329530825e-23,7.6932633920590882e-30,1.058061740375332e-30,1.2337820155648876e-19,1.5681850105979368e-54,1.4664570640290266e-54,1.4664570675277179e-54,1.4481516116431277e-27,1.8536360550394701e-15,2.5186095283440126e-27,1.2968190553524687e-27,1.0791943889846711e-22,6.7114700768575491e-23,5.6111000474932651e-36,1.7910467534362895e-29,3.0621812819121465e-46,3.142899407293558e-37,3.29181129589364e-37,9.7794283969050356e-40,1.7815990487031034e-46,2.7067650983293094e-53,7.4488646846183468e-54,1.6951698136639455e-45,3.5083403217822422e-61,2.8799640607634377e-65,1.1724448829164794e-61,2.205955993185502e-59,2.7712281312819765e-56,2.4900529500823873e-26,2.6211486266717917e-32,2.5363100096870225e-32,1.1892290087092996e-32
1.614667097732171e-15,0.8897127550853305,154.0,0.0,0.0,0.0,0.9999999956849599,1.0,19.0,2.5950519175236444e-10,7.8754049575338637e-10,7.8753761599373961e-10,1.4823958662122796e-15,1.3277180508758997e-16,2.470699267806365e-09,1.5542797862675956e-12,5.7014922470836219e-12,2.4992587011954647e-12,8.7969635853852753e-16,1.5893156002953301e-23,8.8354774930181603e-18,6.6510377244006542e-24,6.1578714403171384e-18,3.1426056452759847e-23,3.1426079487580831e-23,2.0248750750963189e-29,2.7860554482241703e-30,2.0747399207572697e-19,8.1281207871969988e-54,7.600850773873604e-54,7.6008507939279869e-54,3.0871401451289872e-27,2.4040889801049522e-15,4.2354782398716575e-27,2.7066405570318453e-27,2.3001702865027877e-22,1.4304674070113589e-22,1.477692738966365e-35,3.8180961611943778e-29,9.7227523237643017e-46,8.2716065233080546e-37,8.5992476147289051e-37,3.1034571070948788e-39,6.6723032414361962e-46,1.1744942110084714e-52,3.2321429859215478e-53,5.3393540161066578e-45,1.7364745550732433e-60,1.4254667901051403e-64,5.7832533091495459e-61,9.5724648700930763e-59,1.2024659813107872e-55,4.1872946455823832e-26,5.5876660091613351e-32,5.4048468131360762e-32,2.5350627716691919e-32
1.984320654396986e-15,0.8897127550853308,154.0,0.0,0.0,0.0,0.99999999469711953,1.0,19.0,3.1891497147665807e-10,9.6783570492279472e-10,9.6783199599832227e-10,2.2385887031432567e-15,1.6466753823415986e-16,3.0351692699441986e-09,2.3465684480118743e-12,7.005008710250626e-12,3.773247045984433e-12,1.3282546493176773e-15,2.4117043470044269e-23,1.3341175737687952e-17,1.005929372148231e-23,9.2991200451213072e-18,5.7414860251569306e-23,5.7414910228060518e-23,4.3929515935498532e-29,6.0469432039939229e-30,3.133108430051802e-19,3.1628678662576602e-53,2.957693115556651e-53,2.9576931241516457e-53,5.6401853123135393e-27,2.9545853867896921e-15,6.3963246045260545e-27,4.8439455371865222e-27,4.2016124339449091e-22,2.6129672472831137e-22,3.2076489838776124e-35,6.9755986789753727e-29,2.4647313663093675e-45,1.7944044405083093e-36,1.8564587607649811e-36,7.8632847445292554e-39,1.9442190922492169e-45,3.88307284833062e-52,1.0686005367155776e-52,1.3459183718050333e-44,6.4386285849707797e-60,5.2855033133683003e-64,2.1371405563908606e-60,3.1650531342669016e-58,3.975554034617796e-55,6.3233176362548727e-26,1.020854698250844e-31,9.8709999536151584e-32,4.6313418323633603e-32
2.723627767726617e-15,0.8897127550853305,154.0,0.0,0.0,0.0,0.999999992721464,1.0,18.999999999999993,4.3773453057910477e-10,1.3284258460866919e-09,1.328420286942305e-09,4.2169700005408978e-15,2.2845246574432334e-16,4.1628156171256791e-09,4.4182547041999473e-12,9.6100831731614877e-12,7.1044876308978301e-12,2.501418974659508e-15,4.5692589023507458e-23,2.5126370478514124e-17,1.898182022070696e-23,1.7517425091318098e-17,1.4506308489972945e-22,1.4506325067142205e-22,1.4569841799628182e-28,2.0073168057721474e-29,5.902077022082578e-19,2.8169188578356289e-52,2.6341858321772461e-52,2.6341858417183443e-52,1.4250537521212994e-26,4.0557086450712634e-15,1.2050136560571027e-26,1.1757484977457953e-26,1.0611896433141037e-21,6.5994991321274005e-22,1.0650795003898995e-34,1.76244055215835e-28,1.0573814634935149e-44,5.9506255649894924e-36,6.1212489854118485e-36,3.369786867940045e-38,1.0602198194443169e-44,2.6553132595833334e-51,7.3072837934164594e-52,5.7300573789623026e-44,5.444007979458582e-59,4.4691418645051726e-63,1.7936214853125087e-59,2.1647679802459187e-57,2.7185563097248633e-54,1.191170381394153e-25,2.5792573587962888e-31,2.492200639201201e-31,1.1700571649588213e-31
3.4629348810562476e-15,0.8897127550853305,154.0,0.0,0.0,0.0,0.99999999074584212,1.0,18.999999999999989,5.5655408922003416e-10,1.6890156179541162e-09,1.6890079524784708e-09,6.8166663919412789e-15,2.9223392732763754e-16,5.288739286947419e-09,7.1385916207214062e-12,1.221254853328014e-11,1.14787487992006e-11,4.0423716396699934e-15,7.4105025227423192e-23,4.0607876904306573e-17,3.0710265607426566e-23,2.8316790025260419e-17,2.9446547079983441e-22,2.9446588503819951e-22,3.6404298476272395e-28,5.0195113892065792e-29,9.5406873010990075e-19,1.3242694748025316e-51,1.2383643694966946e-51,1.2383643745564146e-51,2.8927699324426816e-26,5.1570058300067666e-15,1.9480448369891521e-26,2.2968543189963577e-26,2.15337368530311e-21,1.3391751189125553e-21,2.6639895758484339e-34,3.5776044814869657e-28,3.1895961166350043e-44,1.4866522626369301e-35,1.5246042858947173e-35,1.0155805652365775e-37,3.7743782067653346e-44,1.0957204563316827e-50,3.0153674651440404e-51,1.7207113733384537e-43,2.5619733462352115e-58,2.1032307716541674e-62,8.3976621881581314e-59,8.9341854474165977e-57,1.1218186767884954e-53,1.9255203557637594e-25,5.2356469026393e-31,5.0554379204037828e-31,2.3749426743324798e-31
4.202241994385878e-15,0.8897127550853304,154.0,0.0,0.0,0.0,0.99999998877025364,1.0,18.999999999999986,6.7537364739944997e-10,2.0496050208449849e-09,2.0495949926224478e-09,1.003766227823009e-14,3.560345296475126e-16,6.4129430129335546e-09,1.050654992471717e-11,1.4812407504436282e-11,1.689437549609029e-11,5.950770144909906e-15,1.0935418118278247e-22,5.9783100021322384e-17,4.5242016896017804e-23,4.1697192735584076e-17,5.2328689801248802e-22,5.2328777269926829e-22,7.6862267684650764e-28,1.0606354023600607e-28,1.4048938531933027e-18,4.7353683510549182e-51,4.4281859914134399e-51,4.4281860115450061e-51,5.1407271803801321e-26,6.2584769416811238e-15,2.8687683861434207e-26,3.9301651395670721e-26,3.8253670972520426e-21,2.3789816120818506e-21,5.6304244823055695e-34,6.3576730951380619e-28,7.8818904163021025e-44,3.1384805105986967e-35,3.2129531738310516e-35,2.5074019149602984e-37,1.0724564273608203e-43,3.5336299702612612e-50,9.7243774204474418e-51,4.2386195406973816e-43,9.2677207181715992e-58,7.6083823630764494e-62,3.0223589052323748e-58,2.8816183730442642e-56,3.617797797082558e-53,2.8353808087366075e-25,9.3040927200715269e-31,8.9776201773541686e-31,4.2201418617892327e-31
4.941549107715509e-15,0.8897127550853305,154.0,0.0,0.0,0.0,0.99999998679469881,1.0,18.999999999999975,7.941932051173567e-10,2.410194055133243e-09,2.4101814073898803e-09,1.3879942043236448e-14,4.1981969620712703e-16,7.5354295011048078e-09,1.4521110699378248e-11,1.7409662775042688e-11,2.3349729319132378e-11,8.2262751473957052e-15,1.5143988370925758e-22,8.2649468851921107e-17,6.2574485181979244e-23,5.7658610679388151e-17,8.4904324509909941e-22,8.4904489439567659e-22,1.4491590241023327e-27,2.0013649031381249e-28,1.9426829779938668e-18,1.4212627400832806e-50,1.3290657473860809e-50,1.3290657541554966e-50,8.3410313608532661e-26,7.3601219801369587e-15,3.9672262903934566e-26,6.1397392151720217e-26,6.2045094632634697e-21,3.8585613990076946e-21,1.0626964812093735e-33,1.0315458480691993e-27,1.7113238245703168e-43,5.9165684644725848e-35,6.0511135581911611e-35,5.4390314605087144e-37,2.6467215133444852e-43,9.818310276847278e-50,2.7019528565526981e-50,9.1803369926971321e-43,2.872142885464119e-57,2.3579443829560357e-61,9.3160519056065051e-58,8.0079197652871067e-56,1.005218139958685e-52,3.9207508289546587e-25,1.5096008419857253e-30,1.4555948645328254e-30,6.8467525048906218e-31
6.42016333437477e-15,0.8897127550853304,154.0,0.0,0.0,0.0,0.99999998284368941,1.0,18.999999999999957,1.0318323191686584e-09,3.1313710191400818e-09,3.1313523608552441e-09,2.3428293196299014e-14,5.4740523630026614e-16,9.7752611128865545e-09,2.4486142923455602e-11,2.259637250798896e-11,3.9373352450594268e-11,1.3877305068899349e-14,2.5612027196929566e-22,1.3944579971503841e-16,1.056316580689667e-22,9.7324405369767695e-17,1.8585665291590222e-21,1.8585712254877802e-21,4.1254268265343972e-27,5.7089889833223912e-28,3.2791528619136573e-18,1.0007513878298596e-49,9.3583296021831192e-50,9.3583296751181915e-50,1.8259095445179792e-25,9.5639338375297934e-15,6.6975062623131458e-26,1.24484646730405e-25,1.3571223347206698e-20,8.4398932802079479e-21,3.0332499873695388e-33,2.2580714719031562e-27,6.4621345506322691e-43,1.6838130941388308e-34,1.7218440471454702e-34,2.0482831046455549e-36,1.348286939874405e-42,6.9587933291290779e-49,1.915032423061544e-49,3.452744824695391e-42,2.9271497671402761e-56,2.4032457731286817e-60,9.2418518926897033e-57,5.6784464202088377e-55,7.1245749457322246e-52,6.6180160557355129e-25,3.3045050784315831e-30,3.1813904276101811e-30,1.4985210384870465e-30
7.898777561034032e-15,0.8897127550853303,154.0,0.0,0.0,0.0,0.99999997889281345,1.0,18.999999999999936,1.2694714313739707e-09,3.8525465126141685e-09,3.8525208129960291e-09,3.5461598612063504e-14,6.7498360885062011e-16,1.2008255080536312e-08,3.7025796739666587e-11,2.7772698581635245e-11,5.9536928698228835e-11,2.0992828997446684e-14,3.8814485504781213e-22,2.10976931060032e-16,1.5986170119619747e-22,1.4731399955747168e-16,3.4592249416171629e-21,3.4592356799287304e-21,9.4307204460948372e-27,1.3075841702617262e-27,4.9634776830187738e-18,4.2342503169329377e-49,3.9595760764948068e-49,3.9595761143380961e-49,3.3985289977278073e-25,1.1768441402567311e-14,1.0139211328499477e-25,2.1546401012847371e-25,2.5239785585696311e-20,1.5696528455981111e-20,6.9513811226194499e-33,4.202804770160604e-27,1.8242668616509873e-42,3.8481127347669784e-34,3.9384634480174557e-34,5.7685623161992836e-36,4.6711137488212034e-42,2.9532058788299378e-48,8.1271215537028315e-49,9.7243714057111634e-42,1.5113728186691657e-55,1.240906013151261e-59,4.6930612393329705e-56,2.4106256699301033e-54,3.0235682808388565e-51,1.0017309021235918e-24,6.1503968656507756e-30,5.9122327220834405e-30,2.7886499143146683e-30
