Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065)
9.021489275168841e-08,0.6278647547249052,154.0,0.0,0.0,0.0,0.99578661657113765,1.0,18.999251435074569,0.00055439091190865437,0.0016800763477460207,0.00095575687826188194,0.00072052456593750254,1.1472180494666369e-09,1.4607456709143666e-09,8.425064657165421e-05,4.1920313229063215e-13,8.2450137527357488e-05,7.6928373246872374e-06,1.9449277273839248e-11,9.5966353932711395e-05,1.3115069936163308e-13,1.1727424488089981e-07,9.4850353439888083e-06,9.5050064885235903e-06,4.8250665020924202e-09,3.3685622812974874e-09,1.374418780628755e-05,5.79196278075748e-11,6.2108702977520346e-11,6.2238249665320224e-11,8.9000143053663816e-06,1.1332226133841224e-05,1.0468324853666745e-07,3.4958650217648939e-15,2.3169687002434787e-09,2.3065063150992141e-09,1.1412730109975457e-08,7.8214181481164898e-11,2.5248051340829858e-13,2.1072108568216221e-14,7.2740817372850295e-10,1.3329578428187502e-10,4.8696845112494138e-10,2.7067426438071374e-10,1.6013192497567646e-11,2.0984292135410012e-10,2.8557796901249111e-11,1.6184777061544658e-12
9.16588382310391e-08,0.6278647135718923,154.0,0.0,0.0,0.0,0.99571837505480376,1.0,18.999239292967449,0.00056302938729763954,0.0017064582291450542,0.00097060278319713994,0.00073175018688920223,1.1652319021343827e-09,1.4606551333502455e-09,8.5595949075185679e-05,4.1917440420054632e-13,8.376725473857145e-05,7.813634969430054e-06,1.9752292917300433e-11,9.9041622354542605e-05,1.3321010799491716e-13,1.1910760039257554e-07,9.7896980067903887e-06,9.8107064180524052e-06,4.9800469209973452e-09,3.4767615028324359e-09,1.429845716786024e-05,6.2593619982938828e-11,6.723352780483872e-11,6.7376031864645568e-11,9.3291992418016393e-06,1.1691577087903967e-05,1.1147261661704917e-07,3.6361786297221223e-15,2.3560197662232913e-09,2.3453070038888125e-09,1.2156926816705398e-08,8.1383052200290746e-11,2.6966217396790046e-13,2.2088930503946302e-14,7.7185797316298379e-10,1.3998100497732819e-10,5.1943373030266953e-10,2.8890216854859416e-10,1.7188160150277768e-11,2.264470632812992e-10,3.0883766965160262e-11,1.7836868072514261e-12
9.454672918974048e-08,0.6278646313130178,154.0,0.0,0.0,0.0,0.99558182692531239,1.0,18.999214990711813,0.0005802844932149239,0.0017591606308378143,0.0010002431077227494,0.00075416241556966197,1.201217644694424e-09,1.4604739606183073e-09,8.8286250344147676e-05,4.1911692061593778e-13,8.6401245605495646e-05,8.054948868667769e-06,2.035727111175813e-11,0.00010533517189832424,1.3732412800317077e-13,1.2276797153047533e-07,1.041310972399636e-05,1.0436318500361189e-05,5.2971730400072834e-09,3.6981624415581921e-09,1.5449051892719933e-05,7.2831750641737005e-11,7.8493290863911391e-11,7.8664957923083663e-11,1.0227915538978283e-05,1.242626867475988e-05,1.2602707755135302e-07,3.9274174251205875e-15,2.4341146857499295e-09,2.4228996313645798e-09,1.3753154254944862e-08,8.7962311132282667e-11,3.0662946101726206e-13,2.4218231700999966e-14,8.6652898781428334e-10,1.5400665992582892e-10,5.8916030769928646e-10,3.2807824915643142e-10,1.973464478810086e-11,2.6273455301239139e-10,3.5974369389126176e-11,2.1562734753831276e-12
9.743462014844186e-08,0.6278645491151126,154.0,0.0,0.0,0.0,0.99544519309965673,1.0,18.999190663949598,0.00059751050876911938,0.001811779925468354,0.0010298137592212025,0.00077652185125866465,1.2371465545020919e-09,1.4602926593591348e-09,9.0976146439325053e-05,4.1905940095500252e-13,8.9034911572395247e-05,8.2958816637706227e-06,2.0960824253443867e-11,0.0001118191118545648,1.4143165078917448e-13,1.2641976268514984e-07,1.1055258608379482e-05,1.1080843472645867e-05,5.623830105558643e-09,3.9262174833724237e-09,1.6656741264745499e-05,8.4345621329502909e-11,9.1206802975452275e-11,9.1412433355818552e-11,1.1181700597632903e-05,1.3182172519632086e-05,1.419481457105502e-07,4.2330622151370076e-15,2.5121999837878101e-09,2.5004805863947895e-09,1.550053970660128e-08,9.4869476974698257e-11,3.4725552762928897e-13,2.6478098060083076e-14,9.6920829238333693e-10,1.6892764578667855e-10,6.6561382235843017e-10,3.7107172669707701e-10,2.2559413364558446e-11,3.0342314812882087e-10,4.1691531093637303e-11,2.5912558250534921e-12
9.999999999999998e-08,0.6278644669759074,154.0,0.0,0.0,0.0,0.99532374732368201,1.0,18.999169032940078,0.0006127884102268402,0.0018584519041567606,0.0010560226249279867,0.00079633922701614435,1.2690145129137637e-09,1.4601314990478668e-09,9.3365302898356677e-05,4.1900827510932649e-13,9.1374184873604066e-05,8.5095824556211922e-06,2.1495759014982323e-11,0.00011773834102692887,1.4507491102503858e-13,1.2965641443659771e-07,1.1641365418540456e-05,1.1669216292255465e-05,5.9219784492990717e-09,4.1343692877786118e-09,1.7778429035957211e-05,9.5733635093534081e-11,1.0382868378705793e-10,1.040690015824978e-10,1.2076382720831332e-05,1.3871344416710646e-05,1.5730236635675831e-07,4.5169040285052866e-15,2.5815568726514499e-09,2.5693877348952184e-09,1.7186876738277296e-08,1.0128596435317447e-10,3.8659872800806387e-13,2.8598005392310082e-14,1.0674427892252548e-09,1.8295413617523468e-10,7.3950053347256352e-10,4.1265426158432598e-10,2.5318332360638139e-11,3.4355732264257023e-10,4.7337646385421316e-11,3.0364489023218619e-12
1.0032251110714324e-07,0.6278644669759074,154.0,0.0,0.0,0.0,0.99530847489530883,1.0,18.999166312143629,0.00061470747726414133,0.0018643145710037477,0.0010593135158854126,0.00079882757054406176,1.2730175786194736e-09,1.460111231503002e-09,9.3665637136259e-05,4.1900184577235026e-13,9.1668252450801858e-05,8.5364262938995427e-06,2.1562927416491394e-11,0.00011849308555340954,1.4553255597679856e-13,1.30062822835728e-07,1.1716090101369587e-05,1.1744236559704417e-05,5.9599903291675385e-09,4.1609072277158546e-09,1.7922742567688039e-05,9.7246833129731518e-11,1.0550912818675637e-10,1.0575413165746292e-10,1.2192071925861908e-05,1.395915727461238e-05,1.5931633315369274e-07,4.553419976737342e-15,2.5902756545542386e-09,2.5780498623182601e-09,1.7408148821799214e-08,1.0211157161229448e-10,3.9177019964095734e-13,2.8872130623213017e-14,1.080274165163244e-09,1.8476984404444448e-10,7.4920234856001399e-10,4.1811647415708338e-10,2.5682560124966418e-11,3.4888270765304915e-10,4.8087229838707066e-11,3.0966487855556286e-12
1.0321040206584462e-07,0.6278643848931457,154.0,0.0,0.0,0.0,0.99517167362723624,1.0,18.99914193476187,0.00063187544196109625,0.0019167630355075814,0.0010887411666639759,0.00082107865815635606,1.3088296710050074e-09,1.4599296789765207e-09,9.6354722214051915e-05,4.1894425562155757e-13,9.4301268055384005e-05,8.7765757444603269e-06,2.2163555894830821e-11,0.00012535673082469134,1.4962672397831531e-13,1.3369700228625986e-07,1.2395548586161119e-05,1.2426452208487662e-05,6.3056253840379752e-09,4.4022118982016796e-09,1.9248265288087209e-05,1.1165271330133094e-10,1.2154321642695951e-10,1.2183366789461624e-10,1.3260534585481527e-05,1.4757088692787917e-05,1.7821411242677479e-07,4.8887957179689917e-15,2.6683416923802368e-09,2.6556074525890428e-09,1.9485285439373702e-08,1.0969557214959719e-10,4.4040968339264316e-13,3.140390092374102e-14,1.2001075526911932e-09,2.0155893416846104e-10,8.4034456721843872e-10,4.6945250716392957e-10,2.9124899560502168e-11,3.9950068246771282e-10,5.5215690586804154e-11,3.6812000802446346e-12
1.06098293024546e-07,0.6278643028645833,154.0,0.0,0.0,0.0,0.9950347906077206,1.0,18.999117531277523,0.00064901444607830066,0.0019691237973414621,0.0011180955114322327,0.00084327420709792147,1.34458179265113e-09,1.4597480037023935e-09,9.9043401455360159e-05,4.188866310550655e-13,9.6933958203933803e-05,9.0163230480266885e-06,2.2762685205676679e-11,0.00013240968003921382,1.5371403601013515e-13,1.3732215268689331e-07,1.3093577396374248e-05,1.3127444095028677e-05,6.6607064094694006e-09,4.6501113456926995e-09,2.0634510949569329e-05,1.2768639082555815e-10,1.3946009521840056e-10,1.3980279361012214e-10,1.4388580988423121e-05,1.5575829673400067e-05,1.9872588089127805e-07,5.2394924361747478e-15,2.7463980917018264e-09,2.7331533507710792e-09,2.1741488923461001e-08,1.1762840995387205e-10,4.9341649720305156e-13,3.4076950503018897e-14,1.3290917493063089e-09,2.1932039007015286e-10,9.3946963868638602e-10,5.2532591030323559e-10,3.290796316441204e-11,4.5568226739824721e-10,6.3133383726802375e-11,4.3544310090287736e-12
1.0898618398324738e-07,0.6278642208879893,154.0,0.0,0.0,0.0,0.99489782714617592,1.0,18.999093101169088,0.00066612453279129896,0.0020213953453642763,0.0011473753611605617,0.00086541331877012866,1.3802729117203681e-09,1.4595662075991424e-09,0.00010173167464638655,4.1882897262410707e-13,9.9566322717353154e-05,9.255661285252926e-06,2.3360291092959485e-11,0.00013965156015076211,1.5779437410836635e-13,1.409381270547115e-07,1.3810118824895959e-05,1.3847165131487487e-05,7.0252040153558608e-09,4.9045850514424078e-09,2.2082672948895023e-05,1.4547686759106628e-10,1.5941905896116e-10,1.5982158938342585e-10,1.5577690696385001e-05,1.6415240307804385e-05,2.2093792441771091e-07,5.6058110766482169e-15,2.8244448470536663e-09,2.8106875505342929e-09,2.4186531453456901e-08,1.2591696970812016e-10,5.5103940158784255e-13,3.6894790434788182e-14,1.4676120866873843e-09,2.3807947661393805e-10,1.0470170744064641e-09,5.859887627840994e-10,3.7053995820328264e-11,5.1785054046262832e-10,7.1899021684696841e-11,5.1266781138552892e-12
1.1187407494194876e-07,0.6278641389611455,154.0,0.0,0.0,0.0,0.99476078454897221,1.0,18.999068643920427,0.0006832057452328741,0.0020735761791288053,0.001176579538079612,0.00088749510309815379,1.4159020036796336e-09,1.4593842925808513e-09,0.00010441954157687219,4.187712808786348e-13,0.0001021983614196396,9.4945835857744513e-06,2.3956349530694663e-11,0.00014708199273862218,1.6186762114416784e-13,1.4454477979419166e-07,1.4545114132856514e-05,1.4585567473276728e-05,7.3990882867540415e-09,5.1656121302841759e-09,2.3593936394089885e-05,1.6515908513334514e-10,1.815878553845346e-10,1.8205865463362482e-10,1.6829330224098088e-05,1.7275177926041247e-05,2.4493838058927481e-07,5.9880504918152374e-15,2.9024819530650796e-09,2.888210045652186e-09,2.6830415279545581e-08,1.3456808847604287e-10,6.1353332853455115e-13,3.9860900858140578e-14,1.6160556340757617e-09,2.5786124618801933e-10,1.1634366079224485e-09,6.5169906374885541e-10,4.1585951859051692e-11,5.8644658944236362e-10,8.1573554038538764e-11,6.0091356190785992e-12
1.1764985685935152e-07,0.6278639752479058,154.0,0.0,0.0,0.0,0.99448646715679256,1.0,18.999019645964978,0.00071728171961911978,0.0021776597567105759,0.0012347562196687574,0.00093148317276263686,1.4869700454412318e-09,1.4590201134317437e-09,0.00010979405583282512,4.1865579963710506e-13,0.00010746146070219591,9.9711531454041559e-06,2.5143729123477461e-11,0.00016250697504892954,1.6999237777793412e-13,1.5172954506127655e-07,1.6070226328177388e-05,1.6118220954415934e-05,8.1748945702904152e-09,5.7072410541401376e-09,2.6810465665139813e-05,2.1076856113838727e-10,2.3326928885178289e-10,2.3390569123928872e-10,1.9525998425418225e-05,1.9056049912998243e-05,2.9866611429749232e-07,6.8014763532031761e-15,3.0585271960523315e-09,3.0432198975614965e-09,3.2755849347255914e-08,1.5298510774966017e-10,7.5418440116630491e-13,4.6251696362363057e-14,1.944267630615323e-09,3.0059196173475531e-10,1.4247412313050305e-09,7.9932315482525776e-10,5.1902971758910113e-11,7.4477704635299312e-10,1.0390424231861776e-10,8.1540083790738485e-12
1.22848060585014e-07,0.6278638280541673,154.0,0.0,0.0,0.0,0.99423932389685321,1.0,18.998975449919278,0.00074785177839127646,0.0022710099069904216,0.0012868448528787579,0.0009708676254792445,1.5507090263613873e-09,1.4586919646102267e-09,0.0001146297272149517,4.1855175807236166e-13,0.00011219713407963426,1.039857535584255e-05,2.6206842276330135e-11,0.00017703040378130622,1.7727924990292108e-13,1.5816252232079694e-07,1.7505329505343034e-05,1.7561003938428407e-05,8.9049119353047181e-09,6.2169027154103342e-09,2.9932862682892438e-05,2.5976426852385607e-10,2.8920251890915645e-10,2.90026826008891e-10,2.2181290039987937e-05,2.0727550868138926e-05,3.5405822496225537e-07,7.590962511199617e-15,3.1989348620150219e-09,3.1826886740269791e-09,3.8873731097233504e-08,1.7086795920200812e-10,9.0011053631136963e-13,5.254476088505493e-14,2.2775044887954741e-09,3.4279403995720629e-10,1.6949743734687707e-09,9.5215389544488932e-10,6.2752792134197232e-11,9.1405488836164589e-10,1.2776727221763292e-10,1.0592714855292377e-11
1.2804626431067648e-07,0.6278636809877614,154.0,0.0,0.0,0.0,0.99399194439646832,1.0,18.998931158163106,0.00077832895337121683,0.0023640433169548536,0.0013386705208372339,0.001010052897327221,1.614231453463407e-09,1.4583634600418897e-09,0.00011946407920375465,4.1844761705511388e-13,0.0001169317492317497,1.0824545414066877e-05,2.7264578896404357e-11,0.00019215861632720707,1.8454136513126687e-13,1.6456309867816073e-07,1.899926357145554e-05,1.9063536459650601e-05,9.6648533718813703e-09,6.7474561013672292e-09,3.327774379966004e-05,3.1726533842900732e-10,3.5530975534066253e-10,3.5636591152945422e-10,2.506136933863565e-05,2.2463219300387012e-05,4.1669614496313941e-07,8.4365799045620461e-15,3.3393111848051459e-09,3.3221194352802514e-09,4.5801630653355658e-08,1.9002955982245503e-10,1.0660578507362311e-12,5.9370883912659715e-14,2.6489622466131717e-09,3.8868916773247207e-10,2.0014007420832003e-09,1.1256133381530897e-09,7.5241928125021194e-11,1.1118522442865507e-09,1.5562442935582368e-10,1.360642968501107e-11
1.3324446803633896e-07,0.6278635340362657,154.0,0.0,0.0,0.0,0.99374433614155766,1.0,18.998886767887452,0.00080871349456357897,0.0024567516473537922,0.0013902267823478786,0.0010490341210055232,1.6775316326450807e-09,1.4580346106957931e-09,0.00012429711069971591,4.1834337973676248e-13,0.00012166530524205968,1.1249025136250805e-05,2.8316807599577641e-11,0.000207889217246114,1.9177807248917306e-13,1.7093047771306481e-07,2.055164989694731e-05,2.0625513101244838e-05,1.0454526070934797e-08,7.298766601885467e-09,3.6851700495144769e-05,3.8428058703904479e-10,4.3289827337025442e-10,4.3423802636606726e-10,2.8174292968017367e-05,2.4262129683699864e-05,4.871558171456111e-07,9.3399906311723732e-15,3.4796561364079481e-09,3.4615121486894521e-09,5.3605824124607884e-08,2.1050794387507676e-10,1.2537265442552633e-12,6.674918535465887e-14,3.0609254131137805e-09,4.3841534258209081e-10,2.3469954496751331e-09,1.321410148181845e-09,8.9529264166043766e-11,1.3414047094648719e-09,1.8791090069448386e-10,1.7297290042762534e-11
1.3844267176200144e-07,0.6278633871874187,154.0,0.0,0.0,0.0,0.9934965065725917,1.0,18.998842276343844,0.00083900565152398145,0.0025491266857163978,0.0014415073262973664,0.0010878065276623342,1.740603956399678e-09,1.4577054274746123e-09,0.00012912882063965847,4.1823904924957977e-13,0.00012639780122534336,1.1671976919254477e-05,2.9363399659188974e-11,0.00022421975829552484,1.9898873090262692e-13,1.7726387904084367e-07,2.2162099793096813e-05,2.2246621105152692e-05,1.1273732106618705e-08,7.8706960345224231e-09,4.066122524573934e-05,4.6188488990439982e-10,5.2337776589833032e-10,5.2506164617668296e-10,3.1527966452513231e-05,2.6123331435805559e-05,5.6602951967475502e-07,1.0302831795122128e-14,3.6199696897441848e-09,3.6008667826761248e-09,6.2354770435183735e-08,2.3234057644106712e-10,1.4648755911961618e-12,7.4698426761117859e-14,3.5156763126552604e-09,4.9210808333692321e-10,2.7348302850952594e-09,1.5413089838204903e-09,1.0578071039215654e-10,1.6061426867806707e-09,2.2508449936789954e-10,2.1780050799507241e-11
1.4364087548766393e-07,0.627863240429122,154.0,0.0,0.0,0.0,0.99324846308158921,1.0,18.998797680845211,0.00086920567335873266,0.0026411603494940874,0.0014925059741409197,0.0011263654487717444,1.8034429059627139e-09,1.4573759212102277e-09,0.00013395920799651759,4.1813462870544123e-13,0.00013112923632732201,1.2093363755020652e-05,3.0404229056696495e-11,0.00024114773934033585,2.0617270944283203e-13,1.835625386205603e-07,2.3830214707759846e-05,2.3926540522794828e-05,1.2122268535932766e-08,8.4631027140588203e-09,4.4712708919103293e-05,5.5121967960207578e-10,6.2826328110576604e-10,6.3036165613769926e-10,3.5130141224914952e-05,2.8045849895866913e-05,6.5392509521952624e-07,1.1326714849795592e-14,3.7602518186574776e-09,3.7401833067069264e-09,7.2119053230066185e-08,2.5556433835618687e-10,1.7013212324504456e-12,8.3237004271983921e-14,4.0154910074777732e-09,5.4990037772897126e-10,3.1680711079483898e-09,1.7871289893692475e-09,1.2416908086261544e-10,1.9096917897869106e-09,2.6762536771503633e-10,2.7182989536904098e-11
1.488390792133264e-07,0.6278630937494447,154.0,0.0,0.0,0.0,0.99300021300920027,1.0,18.998752978766746,0.00089931380872444364,0.0027328446890803036,0.0015432166822536703,0.001164706317908889,1.8660430533745661e-09,1.4570461026594527e-09,0.00013878827177909691,4.1803012119459185e-13,0.00013585960972433003,1.251314924440644e-05,3.1439172529594248e-11,0.0002586706092812972,2.1332938756201776e-13,1.89825709046543e-07,2.5555586425767868e-05,2.5664944368589076e-05,1.2999927500704997e-08,9.0758415236980318e-09,4.9012438266943744e-05,6.5349329909640579e-10,7.4917803509375599e-10,7.5177224049548794e-10,3.8988411814521313e-05,3.0028687317314108e-05,7.5146516869684552e-07,1.2413224965739658e-14,3.9005024979063991e-09,3.8794616912881283e-09,8.2971321711990731e-08,2.8021551171292768e-10,1.9649354378175777e-12,9.2382941939733381e-14,4.5626354907758456e-09,6.1192263259821672e-10,3.6499752104100299e-09,2.0607422694628633e-09,1.4487396459393003e-10,2.2558729047240232e-09,3.160356499855922e-10,3.3648827326910602e-11
1.540372829389889e-07,0.6278629471366283,154.0,0.0,0.0,0.0,0.99275176364186968,1.0,18.998708167546596,0.00092933030582754842,0.002824171890707688,0.0015936335441494784,0.001202824672424854,1.9283990634593881e-09,1.4567159824998707e-09,0.00014361601103181126,4.1792552978446392e-13,0.00014058892062297665,1.2931297610453756e-05,3.2468109616623228e-11,0.00027678576700140123,2.2045815531967985e-13,1.9605265982356788e-07,2.7337797273689484e-05,2.7461498776092992e-05,1.3906496331794452e-08,9.7087639878156134e-09,5.3566593515672016e-05,7.6998121731079366e-10,8.8785610056133518e-10,8.9103965011573089e-10,4.3110213190495529e-05,3.2070823873830143e-05,8.5928635525376189e-07,1.3563920423231604e-14,4.0407217031571327e-09,4.018701907960062e-09,9.4986230503583495e-08,3.0632976592605176e-10,2.2576443411206941e-12,1.0215388542029133e-13,5.1593621299541271e-09,6.7830262668387827e-10,4.1838886484985684e-09,2.3640723458756001e-09,1.6808159012837712e-10,2.648701936539624e-09,3.7083913793600537e-10,4.1335662967354736e-11
1.5923548666465137e-07,0.6278628005790897,154.0,0.0,0.0,0.0,0.99250312220908621,1.0,18.998663244686618,0.00095925541242373145,0.0029151342792184953,0.0016437507925635511,0.0012407161550185492,1.9905056957173942e-09,1.4563855713257952e-09,0.00014844242483441484,4.1782085751851294e-13,0.00014531716825979881,1.3347773711078878e-05,3.3490922700201191e-11,0.00029549056232980645,2.275584135989171e-13,2.0224267762523262e-07,2.9176420328849234e-05,2.9315863156687655e-05,1.4841757655460407e-08,1.0361718346221309e-08,5.8381246058409917e-05,9.020261072298785e-10,1.0461449675255472e-09,1.0500248440001604e-09,4.7502818264756117e-05,3.4171218677421747e-05,9.7803845939593143e-07,1.4780332030421274e-14,4.1809094109733908e-09,4.1579039292895323e-09,1.0824037857256724e-07,3.3394214438135248e-10,2.5814266491431802e-12,1.125670960423717e-13,5.8079063535790349e-09,7.4916546607692947e-10,4.7732435435482285e-09,2.6990925972558627e-09,1.9398468399285329e-10,3.0923892474226017e-09,4.3258089091200819e-10,5.041791948439895e-11
