Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119)
6.274806525274362e-10,0.36270425925512506,154.0,0.0,0.0,0.0,0.99998479409032892,1.0,18.999996283528663,1.458035942788716e-06,6.7254058815712014e-06,3.1569225497035305e-06,3.642313778051589e-06,1.09639740358986e-11,2.1071358634306006e-10,7.9280186321556119e-08,2.8619776223760993e-14,6.6745189650180363e-08,7.3826073968339767e-08,1.3166334612711943e-13,2.8736880963502807e-09,1.6391369148267257e-15,6.4552880239000546e-11,1.763623369968088e-11,1.7670181587317228e-11,1.9697512287719632e-14,1.4248991628800539e-14,1.9944954974034082e-10,2.1987157307185744e-24,2.1351598985639808e-24,2.1351671496131633e-24,2.7644160487634435e-12,3.1760888377139355e-10,1.807560720088371e-16,2.7559011880782141e-19,4.7458620651371868e-14,5.6333015557167262e-14,1.3837064981091425e-18,1.536031935242296e-16,3.8837376968452453e-25,2.3163496472145005e-21,4.4557023114679939e-19,4.3261190683923304e-19,1.076291013849193e-20,1.1969338401827507e-21,4.5665111858389834e-24,1.3228481825108207e-21,1.6255720148841121e-25
6.395522314383313e-10,0.3627042590636585,154.0,0.0,0.0,0.0,0.99998450150916296,1.0,18.999996191136109,1.4860826885094608e-06,6.8547774066111482e-06,3.1967692744939686e-06,3.7332670282668011e-06,1.1174879751503887e-11,2.1071351591410978e-10,8.0807525375873877e-08,2.8619767989401338e-14,6.8031041990770321e-08,7.5253361733350649e-08,1.3495115157237384e-13,2.9853122624407544e-09,1.6708265391421984e-15,6.6335520282053867e-11,1.8503488152701439e-11,1.853910847938107e-11,2.0666672916703923e-14,1.4952156982879647e-14,2.0723501146193087e-10,2.4703215843225005e-24,2.398925110873189e-24,2.3989334243601987e-24,2.9260917667891737e-12,3.2925032894077547e-10,1.9346506330885433e-16,2.8209699859897407e-19,4.9282482094689373e-14,5.8497163458569668e-14,1.4967650812942983e-18,1.6199390155447147e-16,4.2811945808753487e-25,2.4520265459343756e-21,4.8094851259749177e-19,4.6678684554320324e-19,1.1820628231516288e-20,1.3394487670701531e-21,5.1110224038599245e-24,1.4560053849326377e-21,1.8554881400651781e-25
6.516238103492263e-10,0.36270425887195185,154.0,0.0,0.0,0.0,0.99998420892619921,1.0,18.999996098627442,1.5141293135764266e-06,6.9841487073983761e-06,3.2364999221734738e-06,3.8243361850421783e-06,1.1385785095522816e-11,2.1071349186949852e-10,8.2334863898587907e-08,2.8619759557995973e-14,6.9316893921292505e-08,7.6680647011785087e-08,1.3824314683887317e-13,3.0990631674809477e-09,1.7025161081227191e-15,6.8127587993955977e-11,1.939442873377248e-11,1.9431767266020028e-11,2.1662318246879074e-14,1.5674597309814064e-14,2.151710932088639e-10,2.7689963134159082e-24,2.6889792700585925e-24,2.6889887758000504e-24,3.0938083179446732e-12,3.4109157910335086e-10,2.068173370472916e-16,2.8864895370399666e-19,5.1139881846900986e-14,6.0701064052394356e-14,1.616674096515368e-18,1.7066252819244182e-16,4.7106723288953432e-25,2.592781299539422e-21,5.1837214549002078e-19,5.0291863608263646e-19,1.2958496662867488e-20,1.4956435962030907e-21,5.7079095977723997e-24,1.5996277327718871e-21,2.1125168907804636e-25
6.636953892601214e-10,0.362704258680023,154.0,0.0,0.0,0.0,0.99998391634143757,1.0,18.999996006011365,1.5421758179900461e-06,7.1135197838345968e-06,3.2761231942577364e-06,3.9155125469440085e-06,1.1596690071694676e-11,2.1071342050319079e-10,8.3862201939378055e-08,2.8619751088074272e-14,7.0602745483576524e-08,7.810792980257291e-08,1.4153901739593233e-13,3.2149408065703968e-09,1.7342056218856324e-15,6.9928865854038542e-11,2.0309178924307565e-11,2.0348281668066505e-11,2.2684586453437039e-14,1.6416413576925503e-14,2.2325788265313588e-10,3.096809173973695e-24,3.0073321899123138e-24,3.0073430305237155e-24,3.2676681129347639e-12,3.5313251752543575e-10,2.2083357924563345e-16,2.9524606327519073e-19,5.3030773760215727e-14,6.2944661051131712e-14,1.7437098345213104e-18,1.7961218180827965e-16,5.1740794645286217e-25,2.7387001905708405e-21,5.5791657878618567e-19,5.4107791882967202e-19,1.4180827191554595e-20,1.6665236489417191e-21,6.3610342991911483e-24,1.7543141974076975e-21,2.3992371043287514e-25
6.757669681710165e-10,0.36270425848788856,154.0,0.0,0.0,0.0,0.99998362375487793,1.0,18.999995913295926,1.5702222017507526e-06,7.242890635821476e-06,3.3156471396890533e-06,4.0067880650964302e-06,1.1807594685441925e-11,2.1071333548818947e-10,8.5389539480464743e-08,2.861974282580608e-14,7.1888596662658524e-08,7.9535210104633263e-08,1.4483847231526071e-13,3.3329451748070215e-09,1.7658950805360235e-15,7.173914617029917e-11,2.1247859389042419e-11,2.1288772584215042e-11,2.3733612557798725e-14,1.7177704439530409e-14,2.3149546741276414e-10,3.4559406185261687e-24,3.3561017039288523e-24,3.3561140357925313e-24,3.447773371567519e-12,3.6537303620091847e-10,2.3553479312693535e-16,3.0188856503875051e-19,5.4955111750443319e-14,6.5227898247091219e-14,1.8781543933369314e-18,1.8884591676232288e-16,5.673399772984096e-25,2.8898693426735992e-21,5.9965851677287517e-19,5.8133642137024337e-19,1.5492069885831964e-20,1.8531458648930738e-21,7.074457469628795e-24,1.920685628254368e-21,2.7184155512731576e-25
6.878385470819116e-10,0.36270425829556424,154.0,0.0,0.0,0.0,0.99998333116652049,1.0,18.999995820488582,1.5982684648589795e-06,7.3722612632606341e-06,3.3550792037761802e-06,4.0981552942427527e-06,1.2018498926245268e-11,2.1071331006082998e-10,8.6916876483115734e-08,2.8619734475034019e-14,7.3174447425934711e-08,8.0962487916886947e-08,1.4814124242224264e-13,3.4530762672871251e-09,1.7975844837463824e-15,7.3558230428150406e-11,2.2210588101912293e-11,2.2253358217144534e-11,2.4809528568637519e-14,1.795856634465017e-14,2.3988393505260482e-10,3.8486857810788592e-24,3.7375170519749245e-24,3.7375310462594898e-24,3.6342261349071908e-12,3.7781303519669237e-10,2.5094229936763477e-16,3.0857621216861445e-19,5.691284979682655e-14,6.7550719512193505e-14,2.02029569591293e-18,1.983667344252146e-16,6.2106938131001238e-25,3.0463747307453859e-21,6.4367591639504587e-19,6.237669532904677e-19,1.6896814510631975e-20,2.0566203047420075e-21,7.8524453901885236e-24,2.0993851134701209e-21,3.0730165184868028e-25
6.999101259928066e-10,0.3627042581030642,154.0,0.0,0.0,0.0,0.99998303857636484,1.0,18.9999957275962,1.6263146073151599e-06,7.5016316660536424e-06,3.3944262734638818e-06,4.1896073474769771e-06,1.2229402797092947e-11,2.1071325497588423e-10,8.8444212994648141e-08,2.8619725982545317e-14,7.4460297813245291e-08,8.2389763238260719e-08,1.5144707877369605e-13,3.5753340791053954e-09,1.8292738316283445e-15,7.5385928686873086e-11,2.3197480463619208e-11,2.3242154191314027e-11,2.5912463613598613e-14,1.8759093627866091e-14,2.4842337308534938e-10,4.2774579928061264e-24,4.1539222969364006e-24,4.1539381406692203e-24,3.82712827669384e-12,3.9045242204717917e-10,2.6707773633133916e-16,3.1530903272547447e-19,5.8903941941769321e-14,6.991306879763837e-14,2.1704275075563411e-18,2.0817758417873644e-16,6.788100431929051e-25,3.208302191345606e-21,6.9004798473653252e-19,6.6844340112357247e-19,1.8399791893133999e-20,2.2781116611726768e-21,8.6994755873453102e-24,2.2910783399233212e-21,3.466211670552921e-25
7.119817049037017e-10,0.3627042579104015,154.0,0.0,0.0,0.0,0.99998274598441139,1.0,18.999995634625165,1.6543606291197277e-06,7.6310018441020249e-06,3.4336947192074399e-06,4.2811378543702854e-06,1.2440306307741333e-11,2.1071315939879947e-10,8.9971549020853155e-08,2.8619717657833478e-14,7.5746147829470063e-08,8.3817036067677099e-08,1.547557511323363e-13,3.6997186053549023e-09,1.860963124406151e-15,7.7222059020211769e-11,2.4208649411497331e-11,2.4255273663041639e-11,2.7042544062378236e-14,1.9579378603821036e-14,2.5711386897266844e-10,4.7447923279986789e-24,4.6077797708384898e-24,4.6077976680328541e-24,4.0265815140686867e-12,4.0329111119426082e-10,2.8396306028548997e-16,3.2208739299377444e-19,6.0928342290969863e-14,7.2314890134053671e-14,2.3288494531372857e-18,2.1828136439774281e-16,7.4078382817962235e-25,3.375737431258495e-21,7.3885517663973669e-19,7.1544072345013657e-19,2.0005875267231045e-20,2.5188407775383638e-21,9.6202427935316986e-24,2.4964539524573425e-21,3.9013901911136887e-25
7.240532838145968e-10,0.3627042577175886,154.0,0.0,0.0,0.0,0.9999824533906595,1.0,18.999995541581367,1.6824065302731156e-06,7.7603717973073039e-06,3.4728904337067818e-06,4.372740922237844e-06,1.2651209444366184e-11,2.1071312471774569e-10,9.1498884508089266e-08,2.8619709365253571e-14,7.7031997429452931e-08,8.5244306404054268e-08,1.5806704643504941e-13,3.8262298411270994e-09,1.8926523616426262e-15,7.9066446997816413e-11,2.5244205522239316e-11,2.5292827423430703e-11,2.819989364180261e-14,2.0419511650832012e-14,2.6595551012647885e-10,5.2533491797585749e-24,5.1016735499482674e-24,5.10169372278684e-24,4.2326874176428068e-12,4.1632902346921284e-10,3.0162054560180227e-16,3.2891098434923245e-19,6.2986005013364488e-14,7.4756127631419893e-14,2.4958670340686822e-18,2.2868092341356264e-16,8.072207339766381e-25,3.5487660355215542e-21,7.9017919245572945e-19,7.6483494614151357e-19,2.1720081597619664e-20,2.7800861739496536e-21,1.0619664941289069e-23,2.7162239124927908e-21,4.3821692057012999e-25
7.361248627254919e-10,0.3627042575246365,154.0,0.0,0.0,0.0,0.9999821607951096,1.0,18.999995448470258,1.710452310775757e-06,7.8897415255709542e-06,3.5120188677357531e-06,4.4644111003103749e-06,1.2862112207755055e-11,2.1071308750702113e-10,9.302621948999951e-08,2.8619700896020552e-14,7.8317846641521721e-08,8.6671574246313661e-08,1.613807676415774e-13,3.9548677815118165e-09,1.924341543407262e-15,8.0918925204480375e-11,2.6304257108004628e-11,2.6354923994664857e-11,2.9384633543503046e-14,2.1279581290043662e-14,2.7494838391030262e-10,5.8059178649474652e-24,5.6383129583806129e-24,5.638335648456802e-24,4.4455474209454174e-12,4.2956608561349099e-10,3.2007278494136203e-16,3.3577973407552211e-19,6.5076884340787701e-14,7.7236725478657091e-14,2.6717916450562638e-18,2.3937906045922406e-16,8.7835904294496265e-25,3.7274734762528771e-21,8.4410297591675852e-19,8.1670315773676043e-19,2.3547572884203941e-20,3.0631855804626866e-21,1.1702889189788344e-23,2.951123856003406e-21,4.9124044875262659e-25
7.481964416363869e-10,0.36270425733155576,154.0,0.0,0.0,0.0,0.99998186819776158,1.0,18.999995355296871,1.7384979706280853e-06,8.0191110287944117e-06,3.5510850632844035e-06,4.5561433465926586e-06,1.3073014613966689e-11,2.1071298843052237e-10,9.4553553998060914e-08,2.8619692502431746e-14,7.9603695492180665e-08,8.8098839593377733e-08,1.6469673256069192e-13,4.0856324215972677e-09,1.956030670103018e-15,8.2779332794355462e-11,2.7388910306391728e-11,2.7441669720155191e-11,3.0596882524705445e-14,2.2159674259520337e-14,2.8409257764070322e-10,6.4054202579052652e-24,6.2205360997395323e-24,6.2205615693584599e-24,4.6652628292865023e-12,4.4300222983545638e-10,3.3934268942525282e-16,3.4269418420867842e-19,6.7200934568039694e-14,7.9756627943696328e-14,2.8569405906168914e-18,2.5037852659685243e-16,9.5444547450786361e-25,3.9119451199664375e-21,9.0071071212360139e-19,8.7112350494750662e-19,2.5493657447470651e-20,3.3695374770604347e-21,1.2875297982565022e-23,3.2019134508997441e-21,5.4962014476413928e-25
7.60268020547282e-10,0.36270425713835613,154.0,0.0,0.0,0.0,0.99998157559861511,1.0,18.999995262065877,1.7665435098305337e-06,8.1484803068791341e-06,3.5900936842157496e-06,4.6479329972075105e-06,1.328391664576232e-11,2.1071293762071119e-10,9.6080887974000816e-08,2.8619684228949613e-14,8.0889543932374496e-08,8.9526102444165433e-08,1.6801477253786539e-13,4.2185237564700463e-09,1.9877197411703457e-15,8.4647515077535458e-11,2.849826916472004e-11,2.8553168848985976e-11,3.1836757002638213e-14,2.3059875583644744e-14,2.9338817858877675e-10,7.0549144524668079e-24,6.8513134163370677e-24,6.8513419498777603e-24,4.8919348280670961e-12,4.5663739340034262e-10,3.5945348879156308e-16,3.4965398044754188e-19,6.9358110052950988e-14,8.2315779373547303e-14,3.0516371013636925e-18,2.6168202562758285e-16,1.0357353377788301e-24,4.1022662337870766e-21,9.6008782564063203e-19,9.2817518828292565e-19,2.7563791195462108e-20,3.7006026401305882e-21,1.4142515135352767e-23,3.4693767538526144e-21,6.1379264108452801e-25
7.761068728710872e-10,0.3627042568846978,154.0,0.0,0.0,0.0,0.99998119168300403,1.0,18.999995139659365,1.8033412599771804e-06,8.3182225404004114e-06,3.6411958960599974e-06,4.7684480530038054e-06,1.3560635981930117e-11,2.1071288164524135e-10,9.8084868408544788e-08,2.8619673221296579e-14,8.2576676703247584e-08,9.1398778749248604e-08,1.723711871029753e-13,4.3961133351837806e-09,2.0292981878489057e-15,8.7110259796690307e-11,2.9991478957228014e-11,3.0049259591926072e-11,3.3505662591951964e-14,2.4271649929961152e-14,3.058145340159257e-10,7.9883049959268949e-24,7.7578113260693478e-24,7.757844350630205e-24,5.2000672505766052e-12,4.7482956904165e-10,3.8715538141427309e-16,3.5885442342318681e-19,7.2238660916991055e-14,8.5733025789804619e-14,3.3221279867537944e-18,2.7697870287984506e-16,1.1507299996310819e-24,4.3609975465358851e-21,1.0423411397947502e-18,1.0071572105861998e-18,3.0477533165948931e-20,4.1750335232930525e-21,1.5958876548561043e-23,3.8469581656594921e-21,7.0755945069881273e-25
7.919457251948924e-10,0.3627042566308683,154.0,0.0,0.0,0.0,0.99998080776429721,1.0,18.999995017169994,1.8401388024209317e-06,8.4879643859419978e-06,3.6922153075969534e-06,4.8890456158440583e-06,1.3837354694884759e-11,2.1071274661437944e-10,1.0008884801309908e-07,2.8619662054084537e-14,8.4263808839972753e-08,9.3271450752568081e-08,1.7673058420715754e-13,4.5773641025639427e-09,2.0708765394501431e-15,8.9585810662369317e-11,3.1527621691947487e-11,3.1588366247205205e-11,3.5222575425048654e-14,2.5518369396426345e-14,3.1850189139329463e-10,9.0208819386966304e-24,8.760644737658327e-24,8.7606828404627297e-24,5.5205778102055838e-12,4.9336414647383515e-10,4.163995126218702e-16,3.6813334393080388e-19,7.5176057266372539e-14,8.9217620210575687e-14,3.6103818851766514e-18,2.9280924242665478e-16,1.2757579537436958e-24,4.630137805022572e-21,1.1297103713695098e-18,1.0909914630053859e-18,3.3627549376647658e-20,4.6982572830448988e-21,1.7962520189127203e-23,4.2565320135007264e-21,8.1322376663664353e-25
8.077845775186975e-10,0.3627042563768846,154.0,0.0,0.0,0.0,0.99998042384249464,1.0,18.999994894605795,1.8769361371627653e-06,8.6577058432811644e-06,3.7431599574227354e-06,5.0097176470407048e-06,1.4114072770628245e-11,2.1071266623498295e-10,1.0209282671697217e-07,2.8619651174143426e-14,8.5950940283043835e-08,9.5144118451682185e-08,1.8109267323563054e-13,4.7622760474993943e-09,2.1124547953043703e-15,9.2073860167078855e-11,3.3106917330899264e-11,3.3170709203436822e-11,3.698774160692999e-14,2.6800213693826566e-14,3.3145044752012454e-10,1.0160685401615441e-23,9.8676235505864384e-24,9.8676673805244218e-24,5.8536942550304556e-12,5.1224101737297516e-10,4.4724085222737518e-16,3.7749085307136314e-19,7.8170196495225911e-14,9.2769437542520646e-14,3.9171756147857666e-18,3.0917939683731166e-16,1.4114658768189261e-24,4.9098789464908096e-21,1.2223981573115284e-18,1.1798650259755656e-18,3.7027341544578375e-20,5.2740889658421254e-21,2.0168148117951359e-23,4.7000666481272365e-21,9.3199706986677625e-25
8.236234298425027e-10,0.36270425612276175,154.0,0.0,0.0,0.0,0.99998003991759632,1.0,18.999994771974041,1.9137332642036606e-06,8.8274469121951703e-06,3.7940370984292146e-06,5.1304568935917284e-06,1.439079018744974e-11,2.1071269168352793e-10,1.0409680449317988e-07,2.8619640401368406e-14,8.7638071009751162e-08,9.7016781844146299e-08,1.8545719190908334e-13,4.9508491588741936e-09,2.1540329548335684e-15,9.4574114494102845e-11,3.4729580598449517e-11,3.4796503601444047e-11,3.8801401379913534e-14,2.8117358242104649e-14,3.4466039908189642e-10,1.14162100920172e-23,1.1086999324324819e-23,1.1087049596890077e-23,6.1996440717196101e-12,5.314600839222638e-10,4.7973531602154552e-16,3.869262608358305e-19,8.1220976182778448e-14,9.6388352924517743e-14,4.2433037696680346e-18,3.2609479032637983e-16,1.5585279869506124e-24,5.2004126943658718e-21,1.3206107857385166e-18,1.2739680476713076e-18,4.0690865353039037e-20,5.9065495104120468e-21,2.2591261642929629e-23,5.1796075352213627e-21,1.0651846463637242e-24
8.394622821663079e-10,0.3627042558685132,154.0,0.0,0.0,0.0,0.99997965598960226,1.0,18.999994649281263,1.9505301835445949e-06,8.997187592461217e-06,3.8448532805164802e-06,5.2512568054701413e-06,1.4667506977601191e-11,2.1071260822176267e-10,1.0610078145556495e-07,2.8619629240241479e-14,8.9325201115945657e-08,9.8889440927514723e-08,1.8982390354895642e-13,5.1430834255675847e-09,2.1956110192338295e-15,9.7086292384966473e-11,3.6395821225737127e-11,3.6465959579161852e-11,4.0663789397430617e-14,2.9469974371502505e-14,3.581319426573464e-10,1.2796420372483439e-23,1.2427479925584384e-23,1.24275374280874e-23,6.5586545098963411e-12,5.5102125770573925e-10,5.1393976612506393e-16,3.9643991944791092e-19,8.4328294092846186e-14,1.0007424172702454e-13,4.5895787781370405e-18,3.4356092203250519e-16,1.7176466517440739e-24,5.5019305795887555e-21,1.424558190167507e-18,1.3734937286634158e-18,4.4632535140577612e-20,6.5998719827319712e-21,2.524818595533277e-23,5.6972786590304649e-21,1.2141906229083458e-24
8.553011344901131e-10,0.3627042556141513,154.0,0.0,0.0,0.0,0.99997927205851245,1.0,18.999994526533385,1.9873268951865483e-06,9.1669278838564874e-06,3.8956144194751418e-06,5.3721114667433397e-06,1.4944223161735721e-11,2.1071240974721288e-10,1.0810475760747748e-07,2.8619618042483493e-14,9.1012330604455298e-08,1.0076209569934261e-07,1.9419259441483095e-13,5.3389788364540032e-09,2.2371889888088892e-15,9.9610124186235191e-11,3.8105844164206063e-11,3.8179282485584517e-11,4.2575134963181184e-14,3.085822949821402e-14,3.7186527472375458e-10,1.4310765910995838e-23,1.3898244741586682e-23,1.3898310338668853e-23,6.9309526021394069e-12,5.7092445878699024e-10,5.499120113575977e-16,4.0603292109063059e-19,8.7492048173919115e-14,1.0382697955214334e-13,4.9568309633975342e-18,3.6158316922362373e-16,1.8895530145808877e-24,5.8146239568492713e-21,1.5344539442819715e-18,1.4786383069697273e-18,4.8867228557136431e-20,7.3585080251127499e-21,2.8156095660199102e-23,6.2552839586565293e-21,1.3805234342859053e-24
8.711399868139183e-10,0.362704255359687,154.0,0.0,0.0,0.0,0.99997888812432711,1.0,18.999994403735752,2.0241233991304991e-06,9.3366677861582526e-06,3.946325859003171e-06,5.4930155335577383e-06,1.5220938683455253e-11,2.1071237972807907e-10,1.101087327989121e-07,2.8619607311053753e-14,9.2699459348999702e-08,1.026347461571843e-07,1.9856307115480758e-13,5.5385353804030664e-09,2.2787668615153804e-15,1.0214535098950057e-10,3.9859849779663392e-11,3.993667307520052e-11,4.4535662248480713e-14,3.2282287284006613e-14,3.858605916631146e-10,1.596919645685665e-23,1.5508959043630084e-23,1.5509033683063998e-23,7.3167651828370013e-12,5.9116961487968676e-10,5.8771080748969461e-16,4.1570452068145768e-19,9.0712136558909106e-14,1.0764644223328826e-13,5.3459085973279158e-18,3.801667902668329e-16,2.0750075812561128e-24,6.1386840196608479e-21,1.6505152572102517e-18,1.5896010442524857e-18,5.3410290895309823e-20,8.1871339063392422e-21,3.1333038738436112e-23,6.8559086727760518e-21,1.5658010125091297e-24
8.869788391377234e-10,0.3627042551051305,154.0,0.0,0.0,0.0,0.99997850418704604,1.0,18.999994280893187,2.060919695377426e-06,9.5064072991437394e-06,3.9969924237886675e-06,5.6139641810572632e-06,1.5497653530775336e-11,2.1071244543334206e-10,1.1211270706850447e-07,2.8619596500757006e-14,9.4386587382113166e-08,1.0450739229859173e-07,2.0293515925641679e-13,5.7417530462795816e-09,2.3203446374593568e-15,1.0469172388707172e-10,4.1658034026520965e-11,4.1738327682572756e-11,4.6545590487430716e-14,3.3742307779492139e-14,4.0011808976711054e-10,1.7782177154951421e-23,1.7269788874714014e-23,1.7269873593512201e-23,7.7163189041732164e-12,6.1175666063760423e-10,6.2739585750928781e-16,4.2545353041959489e-19,9.3988457564226116e-14,1.1153250583405327e-13,5.7576779560503616e-18,3.9931692755145893e-16,2.274800823848291e-24,6.474301814914208e-21,1.7729629691277313e-18,1.7065842121797741e-18,5.8277539417198623e-20,9.0906567676746059e-21,3.4797961324825839e-23,7.5015207168112159e-21,1.7717563623873134e-24
