Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993),C7H9(58),S(664),C7H9(925),C7H9(1327),C7H9(1328),C7H9(1363),C7H9(68),C7H9(1368),C7H9(1429),S(1505),S(1507),S(1506),S(1344),S(1550),S(1436),S(1669),S(1668),S(571),S(1345)
4.076948175900727e-08,0.5668246110075825,154.0,0.0,0.0,0.0,0.9849877064785505,1.0,18.998686869074028,0.0013374901652776796,0.005393530018349117,0.0040475625704978323,0.0012212879363932487,2.400592055637911e-09,3.7113246174847448e-08,0.0010760766124008755,3.8497546535334912e-11,0.0013620076408536984,1.5832806309462642e-05,2.0438770926079102e-11,0.00035090660105759649,1.755496820863978e-13,1.5402307870957599e-06,0.00013007460512655015,0.00013046892145776573,4.9388876537032587e-08,3.2105355484502183e-08,4.7972067195923211e-05,4.4859548597438792e-09,5.7639417834241517e-09,5.8094935082795877e-09,2.7431735173838997e-05,4.7678805142977253e-05,7.9712869134975246e-07,2.6005179965702033e-14,7.2731905348668809e-08,5.6046091172061843e-08,2.8068996510718115e-07,8.3995018814188237e-10,1.2420664609623474e-11,3.6488301784676101e-13,1.3805098075620628e-08,3.2925243633613304e-09,9.6949073342578558e-09,1.9769607324688193e-09,6.8972940390800237e-10,2.4231788261400691e-09,3.7112672073416437e-10,2.1152488307849877e-11,2.6362688955531464e-16,1.0400472241169917e-10,7.1553287805209757e-11,4.1001480850582745e-12,1.2303900973448694e-12,8.5946131879725279e-16,2.3408905057268635e-15,9.2591684608380228e-12,2.7726497978247839e-16,1.2378717253731699e-11,4.6088109586868801e-13,7.7198764153713119e-10,5.6539812242846372e-13,4.0403947914661967e-13,1.4100836590382761e-12,2.9643917187043635e-20,5.3493663185401776e-19,6.4718863740231e-13,3.5833523791619928e-22,1.4010522120401941e-16,4.6655970704976805e-13,1.6864304694976981e-20
4.184137005700399e-08,0.566824527139711,154.0,0.0,0.0,0.0,0.98459196871477295,1.0,18.998651582472533,0.0013715000094853924,0.0055306909408762567,0.0041473422676972325,0.0012514600831045367,2.4616364413996165e-09,3.7099900687140559e-08,0.0011041184817419615,3.8482079411160209e-11,0.0013975683393777009,1.6235430745352702e-05,2.0943714582378351e-11,0.0003693173031271612,1.8001386805422117e-13,1.5784451722051511e-06,0.00013689004560475814,0.00013732321996182158,5.1976598284332629e-08,3.3787540429637872e-08,5.1107675605409206e-05,5.0643279800698526e-09,6.5539824764788857e-09,6.6071752679603175e-09,2.9597477386618329e-05,5.0133225039781436e-05,8.8244111002117874e-07,2.769688263689192e-14,7.4711140320000595e-08,5.7566817926432294e-08,3.1094437322745406e-07,8.9518062271171474e-10,1.3808172002808845e-11,3.9373896701735187e-13,1.5228231947998825e-08,3.5684555086332991e-09,1.0780919839923833e-08,2.2000353574733878e-09,7.7350308173733771e-10,2.7496894321022547e-09,4.1924548540868939e-10,2.4801826540014215e-11,2.9564669437467902e-16,1.2184168006259206e-10,8.195845424545298e-11,4.4932122175547356e-12,1.3485578029070816e-12,9.4185505879468482e-16,2.5824019256849233e-15,1.0215640569160251e-11,2.8457502670390991e-16,1.2698774214557176e-11,4.7279958712498176e-13,8.1305948712777599e-10,5.9547807884726439e-13,4.2553492216502921e-13,1.4851028710513498e-12,3.2490944068191689e-20,5.6339630824949812e-19,6.8103941134104459e-13,3.7707772570411464e-22,1.4743333484190937e-16,5.3275052110729917e-13,1.8483966782716195e-20
4.291325835500071e-08,0.5668244438326985,154.0,0.0,0.0,0.0,0.98419622546442131,1.0,18.99861623917651,0.0014054516854762453,0.0056675721268584413,0.0042467497531079946,0.0012815194331219771,2.5225561016528277e-09,3.7086554288477336e-08,0.00113214753101079,3.8466612072429065e-11,0.0014331162608400975,1.6637232554277481e-05,2.1446770538225836e-11,0.00038818234202358414,1.8446893296672111e-13,1.6165172487445087e-06,0.00014387024945480121,0.0001443451816746983,5.4626871403410868e-08,3.55103885443e-08,5.4368332403388565e-05,5.6984785724971168e-09,7.427534696556554e-09,7.4894023614567593e-09,3.1870995059819459e-05,5.2643373986246035e-05,9.7430043303301366e-07,2.9455821836686194e-14,7.6689664604834483e-08,5.9086849883026203e-08,3.4354760886444311e-07,9.5262617178438445e-10,1.5307435392768583e-11,4.2403370572356475e-13,1.6753878498560562e-08,3.8590473172386419e-09,1.1954267086992851e-08,2.4411795135838346e-09,8.6467114804298355e-10,3.1099362514120252e-09,4.7192284594684234e-10,2.8957227487940913e-11,3.304927681981679e-16,1.4213747937528252e-10,9.3542413367034201e-11,4.9147003251489869e-12,1.4752834045435653e-12,1.0302070513809006e-15,2.8432411028999594e-15,1.1248778726410741e-11,2.9188925729255772e-16,1.3018340612750644e-11,4.8469981171356544e-13,8.5517203169573608e-10,6.2632014056482209e-13,4.4757497308124024e-13,1.562022780100527e-12,3.5544157234112382e-20,5.9257704290677537e-19,7.1573283606359919e-13,3.9628677216078648e-22,1.54943868029315e-16,6.0619429846915801e-13,2.0220927414658739e-20
4.398514665299743e-08,0.5668243610793796,154.0,0.0,0.0,0.0,0.98380048017003341,1.0,18.998580837824186,0.0014393452680416014,0.0058041706630629153,0.0043457827504111849,0.0013114652996345255,2.5833497395222241e-09,3.7073207108394906e-08,0.0011601637607986512,3.8451144653691184e-11,0.001468651404700093,1.7038203182497599e-05,2.1947927299547799e-11,0.00040750040293295625,1.8891478198245274e-13,1.6544461430702349e-06,0.00015101444301222975,0.00015153417913769487,5.7339401779531515e-08,3.727370863323968e-08,5.7756078663782337e-05,6.3920102369226569e-09,8.3909141558268393e-09,8.4625983899270102e-09,3.425455108134063e-05,5.5208729513965116e-05,1.0730159297150843e-06,3.1283094230574373e-14,7.866747816235758e-08,6.060618706569263e-08,3.7861367046874126e-07,1.0123232012545613e-09,1.6924095455941298e-11,4.5579752836906798e-13,1.8386262014126548e-08,4.16463578232971e-09,1.3219290633880465e-08,2.7012981473844652e-09,9.6364611523860773e-10,3.5063830902185928e-09,5.2943449205593833e-10,3.3672458530689266e-11,3.683227807821176e-16,1.6515179014923595e-10,1.0640259566739348e-10,5.3661288932671954e-12,1.6110238771970274e-12,1.1248351846744557e-15,3.1245474291998465e-15,1.2363108837387419e-11,2.9920847369695627e-16,1.3337412438454767e-11,4.9658162026967832e-13,8.9832331679241957e-10,6.5792286889015746e-13,4.7015860379243639e-13,1.6408397980821846e-12,3.8814566629878696e-20,6.2247747462429456e-19,7.512673121325494e-13,4.1596149171011401e-22,1.6263647451530018e-16,6.8746140197657653e-13,2.2081450104065287e-20
4.5057034950994153e-08,0.5668242788726285,154.0,0.0,0.0,0.0,0.98340473625680003,1.0,18.998545377071938,0.0014731808320010812,0.0059404836605685711,0.0044444390196455063,0.0013412970068330443,2.6440160689531283e-09,3.7059859275783234e-08,0.0011881671717947863,3.8435677288818251e-11,0.0015041737705377876,1.7438334147641205e-05,2.2447173556392034e-11,0.00042727016245163618,1.933513210512738e-13,1.6922309954455473e-06,0.00015832184517572512,0.00015888958108244928,6.0113892474125207e-08,3.9077307665492943e-08,6.1272940544053697e-05,7.1486418980348009e-09,9.4507289551127953e-09,9.5334873974104845e-09,3.6750380860371004e-05,5.782876205914291e-05,1.1789020806907964e-06,3.3179788454219499e-14,8.0644580959237354e-08,6.2124829504091036e-08,4.1625877187537953e-07,1.0743078126471365e-09,1.8663908321464821e-11,4.8906036244797471e-13,2.0129638704194333e-08,4.4855531356459574e-09,1.4580412148555429e-08,2.9813130629985449e-09,1.0708497786279894e-09,3.941600120584362e-09,5.9206310257303295e-10,3.9005310000970118e-11,4.0929794997409932e-16,1.9116358648763505e-10,1.2064161338888959e-10,5.8490784296672994e-12,1.7562554903625248e-12,1.2260707672706658e-15,3.4275094645975425e-15,1.3563352169987444e-11,3.0653352053718803e-16,1.3655985861350159e-11,5.084448701128372e-13,9.4251137167978027e-10,6.9028481611603329e-13,4.9328477975270204e-13,1.7215503144057339e-12,4.2313647066230785e-20,6.5309623366972888e-19,7.8764123044112063e-13,4.3610099342227293e-22,1.7051080595567793e-16,7.771498892274712e-13,2.4072062824396e-20
4.6128923248990875e-08,0.5668241972053571,154.0,0.0,0.0,0.0,0.98300899713228151,1.0,18.998509855594325,0.001506958452201891,0.0060765082550301389,0.0045427163573568477,0.0013710138899553485,2.7045538148294125e-09,3.7046510918874381e-08,0.0012161577647858838,3.8420210110992956e-11,0.0015396833580535222,1.7837617039481557e-05,2.2944498183681758e-11,0.00044749028869009336,1.9777845692296705e-13,1.7298709600982173e-06,0.00016579166748850426,0.00016641075249219556,6.295004375571037e-08,4.0920990794481921e-08,6.4920929074676738e-05,7.9722068289570819e-09,1.0613884271042777e-08,1.0709098925534712e-08,3.9360692199682639e-05,6.0502935149902167e-05,1.292278425432227e-06,3.5146985000312856e-14,8.2620972968805752e-08,6.3642777233130805e-08,4.5660130457438831e-07,1.1386158393587928e-09,2.0532743666363194e-11,5.238517668242638e-13,2.1988293808826867e-08,4.8221278249436184e-09,1.604213137981649e-08,3.2821624966276038e-09,1.1867130129594135e-09,4.4182650877969406e-09,6.6009820472728103e-10,4.5017769975987576e-11,4.5358296395229384e-16,2.204719788396164e-10,1.3636738485232037e-10,6.3651959979158091e-12,1.9114745724628351e-12,1.3342590593167606e-15,3.7533668989266998e-15,1.4854433150330291e-11,3.1386528656607736e-16,1.3974057236315755e-11,5.2028942545757403e-13,9.8773421393520113e-10,7.2340452596180488e-13,5.1695246028948658e-13,1.8041506970980789e-12,4.6053356635751637e-20,6.8443194219897353e-19,8.2485297271310306e-13,4.5670438129050896e-22,1.7856651202123304e-16,8.7588600622376179e-13,2.6199568486198519e-20
4.7200811546987596e-08,0.5668241160705172,154.0,0.0,0.0,0.0,0.98261326618613121,1.0,18.998474272084106,0.0015406782035181411,0.0062122416069372447,0.0046406125967402116,0.0014006152953289343,2.7649617130890877e-09,3.703316216523211e-08,0.0012441355406555706,3.8404743252698031e-11,0.0015751801670672227,1.8236043520699556e-05,2.3439890241930729e-11,0.00046815944137739172,2.0219609715569403e-13,1.7673652052753845e-06,0.00017342311422091866,0.00017409705466326774,6.5847553131268946e-08,4.2804561378411123e-08,6.8702039951865147e-05,8.8666515863478727e-09,1.1887586899226994e-08,1.1996772929978784e-08,4.2087665173951278e-05,6.323070559460537e-05,1.4134694089651389e-06,3.7185756107182491e-14,8.4596654170671304e-08,6.5160030292723759e-08,4.9976179977625846e-07,1.2052828429573074e-09,2.2536582799540907e-11,5.6020093009175197e-13,2.3966538763947724e-08,5.1746844922670445e-09,1.7609024118650754e-08,3.604800689007438e-09,1.3116755672042644e-09,4.9391644524766299e-09,7.3383603177279696e-10,5.1776200541872828e-11,5.0134590278612093e-16,2.5339705282096017e-10,1.5369325745427069e-10,6.916197812644267e-12,2.0771982939405178e-12,1.4497598165377665e-15,4.1034125871785819e-15,1.6241487452089252e-11,3.2120470639236604e-16,1.4291623109270618e-11,5.3211515763092804e-13,1.0339898500751401e-09,7.5728053403001225e-13,5.4116059892989095e-13,1.88863729394235e-12,5.0046155579986064e-20,7.1648321468814023e-19,8.6290091201829342e-13,4.7777075451652608e-22,1.8680324050930665e-16,9.8432466807086781e-13,2.8471055670535642e-20
4.827269984498432e-08,0.5668240354610999,154.0,0.0,0.0,0.0,0.98221754678982032,1.0,18.998438625252323,0.0015743401608501581,0.0063476809018683097,0.004738125607773978,0.0014301005804114007,2.8252385108376277e-09,3.7019813141741481e-08,0.0012721005003838862,3.8389276845705624e-11,0.001610664197517725,1.8633605327631071e-05,2.3933338977919651e-11,0.00048927627196629082,2.0660415012428229e-13,1.8047129132954525e-06,0.00018121538245421663,0.00018194784526683901,6.8806115378064905e-08,4.4727821000951709e-08,7.2618253333614789e-05,9.8360348609951245e-09,1.3279349652956013e-08,1.340416455800924e-08,4.4933452014104564e-05,6.6011523671092806e-05,1.5428042278065395e-06,3.9297165649185067e-14,8.6571624551017552e-08,6.6676588727994374e-08,5.4586289028286199e-07,1.2743441095395653e-09,2.4681516735120049e-11,5.9813666901461157e-13,2.6068708423814176e-08,5.5435439530667524e-09,1.928574015054323e-08,3.9501974559623186e-09,1.4461858577005292e-09,5.5071944680770472e-09,8.1357937912215698e-10,5.9351515374579715e-11,5.5275815937190803e-16,2.9028071406572042e-10,1.7273812927557208e-10,7.5038718948491987e-12,2.2539654685426858e-12,1.5729478468491713e-15,4.4789946575975665e-15,1.7729870376305789e-11,3.2855276226508203e-16,1.4608680223194764e-11,5.4392194529660669e-13,1.0812762761981191e-09,7.9191136827715257e-13,5.659081437370857e-13,1.9750064336520019e-12,5.4305025594878419e-20,7.4924865837897054e-19,9.017834133039445e-13,4.9929920780474102e-22,1.9522063745884587e-16,1.1031499266589349e-12,3.0893909611770884e-20
4.934458814298104e-08,0.5668239553701371,154.0,0.0,0.0,0.0,0.98182184229637182,1.0,18.998402913828308,0.0016079443991237864,0.0064828233507392219,0.0048352532973465149,0.0014594691138285544,2.8853829664589399e-09,3.7006463974598822e-08,0.0013000526450467598,3.8373811021066877e-11,0.0016461354494620994,1.9030294270998966e-05,2.4424833825333964e-11,0.00051083942373894835,2.1100252502834109e-13,1.8419132805970443e-06,0.00018916766216544171,0.00018996247841088167,7.1825422575895284e-08,4.6690569492206752e-08,7.6671533639112511e-05,1.0884526247773885e-08,1.4796995616965301e-08,1.4939248786450833e-08,4.7900176997695071e-05,6.884483331674225e-05,1.6806166752169752e-06,4.1482269028908577e-14,8.8545884102881899e-08,6.8192452589458438e-08,5.9502927217439403e-07,1.3458346461492153e-09,2.6973744255656985e-11,6.3768742704840203e-13,2.8299158340424141e-08,5.9290231761645322e-09,2.1077001199619746e-08,4.3193377572417593e-09,1.5907007597950864e-09,6.1253621943913522e-09,8.9963745910061527e-10,6.7819358480905963e-11,6.0799435979476585e-16,3.3148753836534543e-10,1.9362656924899626e-10,8.1300807854471175e-12,2.4423373722585703e-12,1.7042135791814723e-15,4.8815186915037179e-15,1.9325165517606139e-11,3.3591048591824039e-16,1.4925225524326342e-11,5.5570967468571395e-13,1.1295914786476362e-09,8.2729554949905013e-13,5.9119403765716122e-13,2.0632544270813155e-12,5.884348956152109e-20,7.8272687373805747e-19,9.4149883394268e-13,5.2128883166565134e-22,2.0381834726901803e-16,1.23307542525966e-12,3.3475823422311546e-20
5.041647644097776e-08,0.5668238757907006,154.0,0.0,0.0,0.0,0.98142615604009609,1.0,18.998367136559732,0.0016414909932896816,0.0066176661900467261,0.0049319936093751493,0.0014887202754101958,2.9453938497240007e-09,3.6993114789301778e-08,0.0013279919758154713,3.8358345909101529e-11,0.001681593923074959,1.942610223662958e-05,2.4914364405362638e-11,0.00053284753191319711,2.1539113190020584e-13,1.8789655177850283e-06,0.00019727913631343633,0.00019814030470233666,7.4905164139761674e-08,4.8692604949950174e-08,8.0863829351563311e-05,1.2016404938684795e-08,1.6448662255862027e-08,1.6610324919505723e-08,5.0989936345292544e-05,7.1730072319254676e-05,1.82724498584945e-06,4.3742113071214604e-14,9.0519432826027652e-08,6.9707621932923854e-08,6.4738766632292896e-07,1.4197891772548942e-09,2.9419569965776582e-11,6.7888127294153859e-13,3.0662262099595779e-08,6.331435264564071e-09,2.2987598865512008e-08,4.7132212638257325e-09,1.745685398114077e-09,6.7967864476939414e-09,9.9232575443457204e-10,7.7260283943989012e-11,6.6723228316609115e-16,3.7740562635538857e-10,2.1648893583518773e-10,8.7967643152456748e-12,2.6428985793546018e-12,1.8439636441311394e-15,5.3124499737232718e-15,2.1033193712388399e-11,3.4327896047494019e-16,1.5241256168532397e-11,5.6747823983394232e-13,1.1789334346955786e-09,8.6343159183124642e-13,6.1701721887671256e-13,2.1533775684733653e-12,6.3675631688835059e-20,8.1691645493027963e-19,9.8204552429733843e-13,5.4373871272857886e-22,2.1259601282148946e-16,1.3748448399774098e-12,3.622480955169824e-20
5.148836473897448e-08,0.566823796715903,154.0,0.0,0.0,0.0,0.98103049133633347,1.0,18.998331292212633,0.001674980018322593,0.0067522066821065034,0.0050283445249174417,0.0015178534562235904,3.0052699418971131e-09,3.6979765710639558e-08,0.0013559184939561106,3.8342881639387953e-11,0.0017170396186477663,1.9821021186153616e-05,2.5401920527258413e-11,0.00055529922374938207,2.1976988161270925e-13,1.9158688496736192e-06,0.0002055489809259238,0.00020648067130947862,7.8045026852952381e-08,5.073372376113221e-08,8.5197072824484633e-05,1.323605834254701e-08,1.8242805376861681e-08,1.8426020945885532e-08,5.4204798122888415e-05,7.4666672508072484e-05,1.9830316798764251e-06,4.6077735919145905e-14,9.2492270726692467e-08,7.1222096819318166e-08,7.0306677974318975e-07,1.4962421412899115e-09,3.202540233676287e-11,7.2174589941710837e-13,3.3162408713442048e-08,6.7510894371072287e-09,2.5022392553836734e-08,5.1328619238849413e-09,1.9116129355856535e-09,7.5246986881641599e-09,1.0919658705811234e-09,8.7759936518448468e-11,7.3065278098420618e-16,4.2844746201410607e-10,2.4146149415676319e-10,9.5059424294480854e-12,2.8562578149383678e-12,1.99262146604329e-15,5.7733158124230838e-15,2.286002226420908e-11,3.5065932240984625e-16,1.5556769527849971e-11,5.7922754282511094e-13,1.2293001132466876e-09,9.0031800326481786e-13,6.433766211914471e-13,2.245372136746456e-12,6.8816118054482463e-20,8.5181599030683316e-19,1.0234218283031892e-12,5.6664793406403047e-22,2.2155327560646583e-16,1.5292323079981514e-12,3.914921147224713e-20
5.25602530369712e-08,0.5668237181388989,154.0,0.0,0.0,0.0,0.980634851481203,1.0,18.998295379571427,0.0017084115492206411,0.0068864421152858481,0.0051243040622748282,0.0015468680586046171,3.0650100358397589e-09,3.6966416862683471e-08,0.0013838322008290266,3.832741834075319e-11,0.0017524725365881254,2.0215043157691094e-05,2.5887492188859054e-11,0.00057819311865773193,2.2413868588677618e-13,1.9526225153265289e-06,0.00021397636518763875,0.00021498292202446365,8.1244694900523315e-08,5.2813720623644474e-08,8.9673180091516319e-05,1.4547980634774787e-08,2.0188202946531062e-08,2.0395297754769321e-08,5.7546802150302332e-05,7.7654059946334462e-05,2.1483234066758546e-06,4.8490166931725532e-14,9.446439781753062e-08,7.2735877314652782e-08,7.6219726679113281e-07,1.5752276872542476e-09,3.4797751742645506e-11,7.6630862193490507e-13,3.5804000068947411e-08,7.1882910109775186e-09,2.7186307401183343e-08,5.5792875275833563e-09,2.0889643613341619e-09,8.3124438452529497e-09,1.1988853869984808e-09,9.9409232921399203e-11,7.9843969606363829e-16,4.8505077424252324e-10,2.6868653154145943e-10,1.025971806476885e-11,3.0830488234709078e-12,2.1506278661231849e-15,6.2657079270656041e-15,2.4811974441279594e-11,3.5805276356898513e-16,1.5871763197194477e-11,5.9095749404093019e-13,1.2806894755646282e-09,9.3795328617802032e-13,6.7027117438610395e-13,2.3392343968200383e-12,7.4280217530024265e-20,8.874240629082358e-19,1.065626084067963e-12,5.9001557551592299e-22,2.306897758525879e-16,1.6970428425842887e-12,4.2257715583287522e-20
5.363214133496792e-08,0.5668236400528838,154.0,0.0,0.0,0.0,0.98023923975135296,1.0,18.998259397438975,0.0017417856610045849,0.0070203698042309512,0.0052198702770885905,0.0015757634961866083,3.1246129361120579e-09,3.6953068368777501e-08,0.0014117330978882703,3.831195614126341e-11,0.0017878926774190702,2.0608160266520571e-05,2.6371069577069971e-11,0.00060152782830624773,2.2849745729884329e-13,1.9892257680942034e-06,0.00022256045152947742,0.00022364639732604772,8.4503849903167536e-08,5.4932388568337419e-08,9.4294050679793426e-05,1.5956771240528854e-08,2.2293958761282241e-08,2.2527453210148301e-08,6.1017959915579609e-05,8.0691655123276215e-05,2.3234707881566068e-06,5.0980426583673217e-14,9.64358141176924e-08,7.4248963490075307e-08,8.2491169022094694e-07,1.6567796713797159e-09,3.7743228488321272e-11,8.1259637753354135e-13,3.8591448432339918e-08,7.6433413850515433e-09,2.9484332195506253e-08,6.0535392709106564e-09,2.2782282775604629e-09,9.1634810816667463e-09,1.3134177074512174e-09,1.1230454366675291e-10,8.7077978107688197e-16,5.4767940080149389e-10,2.9831247142619759e-10,1.106028007720203e-11,3.3239312526356546e-12,2.3184416761659525e-15,6.7912849031261375e-15,2.6895639240683407e-11,3.6546053324571005e-16,1.618623500123159e-11,6.0266801241686013e-13,1.333099476020206e-09,9.7633593788416394e-13,6.9769980462597025e-13,2.4349606009810979e-12,8.0083823076067001e-20,9.2373925098268808e-19,1.1086566244901259e-12,6.1384071404390857e-22,2.4000515266077751e-16,1.8791127347679747e-12,4.5559363325884773e-20
