Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997)
4.0432494848206e-11,0.7033592192879037,154.0,0.0,0.0,0.0,0.99998558678049265,1.0,18.99999976256461,1.5124747637904793e-06,4.9427605445759176e-06,4.7271265448881638e-06,2.264242951567746e-07,1.7193381005838384e-12,4.5526887045730331e-08,1.2911363167633754e-06,5.1085910122214112e-11,1.6562881673023974e-06,1.0964826040621705e-08,3.68638310825465e-15,2.7125683235037099e-10,1.186121390630948e-16,1.6158554208661941e-10,9.5857349608467687e-12,9.5903128743583435e-12,2.8318796151319175e-15,1.745971971814913e-15,1.9732837731216561e-11,1.9176851547992945e-26,1.8171092561803083e-26,1.8171216057796796e-26,9.8438164833500317e-15,4.4516510378055209e-11,1.4272511578736544e-18,1.2514779488901032e-19,1.223646458414466e-12,9.5366165001623659e-13,6.1924501751429028e-20,1.9129981693015049e-17,1.8134064721836666e-26,1.3858878534608988e-22,6.3514427137389149e-21,6.1929026710619019e-21,1.985290785038879e-23,7.8240975809083748e-26,5.3387106778283812e-27
4.2850532340194606e-11,0.7033592191838927,154.0,0.0,0.0,0.0,0.9999847248637912,1.0,18.999999736679129,1.6029241381165569e-06,5.2383315378679147e-06,4.9981510870750623e-06,2.5162716839504365e-07,1.8221527236736529e-12,4.5526852598235959e-08,1.369519588359832e-06,5.1085866234884707e-11,1.7568395689839963e-06,1.1642188927526574e-08,4.0967083100362645e-15,3.0460675015153566e-10,1.2593952392983748e-16,1.8056390003561514e-10,1.1366015624963675e-11,1.137145332795382e-11,3.3601832547975104e-15,2.0774408650282171e-15,2.2163912770726528e-11,2.8599467393597519e-26,2.7099998071342534e-26,2.7100193403773648e-26,1.1840762985932898e-14,4.9658340094320379e-11,1.7265826090543471e-18,1.3342675973177044e-19,1.3759790904354267e-12,1.0723689594413161e-12,7.8870133664972685e-20,2.2718755723980031e-17,2.444208251917472e-26,1.6685954572398379e-22,8.0875972572106688e-21,7.8938036086764545e-21,2.6795909783307367e-23,1.1172750257223243e-25,7.6324293226758777e-27
4.526856983218321e-11,0.7033592190756834,154.0,0.0,0.0,0.0,0.99998386294682473,1.0,18.99999970974859,1.6933731584483506e-06,5.5339018807038265e-06,5.2681290482385397e-06,2.7787481940239618e-07,1.9249671201576362e-12,4.5526818284470956e-08,1.4479027743487191e-06,5.1085822052926286e-11,1.8573908857778599e-06,1.2319550331582316e-08,4.5240434550918394e-15,3.3988945647006017e-10,1.3326689275583515e-16,2.0049416131083753e-10,1.3348852652534893e-11,1.3355249055047077e-11,3.9488567995224337e-15,2.4474465496973805e-15,2.4736234279835212e-11,4.1711375068356241e-26,3.9525139358498407e-26,3.9525440532978343e-26,1.4102362312067202e-14,5.5078873756529017e-11,2.0693179987214567e-18,1.4176944044116827e-19,1.5371615314878649e-12,1.1979700198262074e-12,9.916269226712374e-20,2.6723982266454549e-17,3.2418957241594993e-26,1.9889684108192541e-22,1.0165133221957748e-20,9.9304635050297053e-21,3.5581983338416611e-23,1.5646687343712866e-25,1.0701009380917776e-26
4.7686607324171815e-11,0.7033592189634215,154.0,0.0,0.0,0.0,0.99998300102959281,1.0,18.99999968180926,1.7838218247869168e-06,5.8294715730646862e-06,5.5370966949840007e-06,3.0513098611069012e-07,2.0277812900175028e-12,4.5526783934509774e-08,1.5262858748140394e-06,5.1085777947703109e-11,1.9579421177915905e-06,1.2996910257766429e-08,4.967798163591131e-15,3.7710494375421127e-10,1.4059424559493339e-16,2.2136207265532568e-10,1.5544082038456237e-11,1.5551540909994221e-11,4.6008449363051664e-15,2.8579033620709866e-15,2.7449813945010932e-11,5.9631784357136113e-26,5.6507267201014114e-26,5.6507721083546929e-26,1.6647130876047649e-14,6.0777959477405313e-11,2.4592952389168507e-18,1.50175842335467e-19,1.7071799187684009e-12,1.3304537463210118e-12,1.2323922147186449e-19,3.1167148161001909e-17,4.2383850132050512e-26,2.349655856534301e-22,1.2627994488447724e-20,1.2346205984094862e-20,4.6563285250830564e-23,2.1532848719636671e-25,1.4743568136398073e-26
5.010464481616042e-11,0.7033592188472476,154.0,0.0,0.0,0.0,0.99998213911209588,1.0,18.999999652896136,1.8742701371333117e-06,6.1250406149558665e-06,5.8050890355653833e-06,3.3336066464506619e-07,2.1305952332440252e-12,4.5526749496750159e-08,1.604668889788998e-06,5.1085734017800301e-11,2.0584932650676219e-06,1.36742686862709e-08,5.427402540248089e-15,4.162532044521698e-10,1.4792158223285519e-16,2.4315368018370703e-10,1.7961392950549416e-11,1.7970022847494262e-11,5.3190483763231586e-15,3.310696999832164e-15,3.0304663684026175e-11,8.3731310790624252e-26,7.9345444214887479e-26,7.9346114308203027e-26,1.9493820485589172e-14,6.6755450606448689e-11,2.9005028035077125e-18,1.5864597057402785e-19,1.8860204111797978e-12,1.4698090718894942e-12,1.5156814946959732e-19,3.6069538780477521e-17,5.4696289988264162e-26,2.7533409416412825e-22,1.5523114903671604e-20,1.5187296679416667e-20,6.0135956757412391e-23,2.9170670964833257e-25,1.9996108379526049e-26
5.2522682308149025e-11,0.7033592187272979,154.0,0.0,0.0,0.0,0.99998127719433338,1.0,18.999999623043021,1.964718095488592e-06,6.4206090063677146e-06,6.0721398635414244e-06,3.6253006567317465e-07,2.2334089498233114e-12,4.5526715112416677e-08,1.6830518192240261e-06,5.1085690026318594e-11,2.1590443275422074e-06,1.4351625611874437e-08,5.9023064636461042e-15,4.5733423101219743e-10,1.5524890261311793e-16,2.658553210225893e-10,2.0610330802316569e-11,2.0620244996865895e-11,6.1063247757022125e-15,3.8076851229417099e-15,3.33007956345766e-11,1.1567056568724137e-25,1.0961363531469622e-25,1.0961460635718546e-25,2.2661402122767546e-14,7.3011205548211126e-11,3.3970793438516115e-18,1.6717983057085261e-19,2.0736691892979077e-12,1.6160249472811771e-12,1.8464994330159293e-19,4.1452239979535997e-17,6.9758970557684033e-26,3.2027384849654882e-22,1.8900454723417095e-20,1.8502976966271292e-20,7.6743000054815146e-23,3.8958300616221781e-25,2.6735988037799309e-26
5.494071980013763e-11,0.7033592186037033,154.0,0.0,0.0,0.0,0.99998041527630532,1.0,18.99999959228251,2.0551656998538135e-06,6.7161767472736795e-06,6.3382817999155745e-06,3.9260657227056008e-07,2.3362224397360749e-12,4.5526680776487059e-08,1.7614346631323028e-06,5.1085645925967608e-11,2.2595953052320855e-06,1.5028981045843106e-08,6.3919789002476562e-15,5.0034801588239666e-10,1.6257620685759501e-16,2.8945361522023559e-10,2.3500300239986746e-11,2.3511616650573788e-11,6.9654896305951652e-15,4.3506979376972557e-15,3.643822214340334e-11,1.5744213230011992e-25,1.4920051095005442e-25,1.4920189445966219e-25,2.6169050653926722e-14,7.9545087586877614e-11,3.9533133293151905e-18,1.7577742800858883e-19,2.2701124553335258e-12,1.7690903409994846e-12,2.2301774976778103e-19,4.7336140023653841e-17,8.8020601737198897e-26,3.7005927773471598e-22,2.2813034522214112e-20,2.2345495115784628e-20,9.687718312469587e-23,5.1359175974991917e-25,3.52866722030484e-26
5.7358757292126235e-11,0.7033592184765904,154.0,0.0,0.0,0.0,0.99997955335801159,1.0,18.99999956064611,2.1456129502300326e-06,7.0117438376536839e-06,6.6035463338164709e-06,4.2355869924531134e-07,2.4390357029658056e-12,4.5526646386739674e-08,1.8398174215687036e-06,5.1085601870867732e-11,2.3601461982074855e-06,1.5706334992567024e-08,6.8959072421622529e-15,5.4529455151062349e-10,1.6990349501377723e-16,3.1393545791565312e-10,2.6640568046838497e-11,2.6653409169989916e-11,7.8993171474643814e-15,4.9415387645926319e-15,3.9716955755898426e-11,2.1141600860316195e-25,2.0035253985970045e-25,2.0035448075583369e-25,3.0036130415392368e-14,8.6356964716915723e-11,4.5736427111971335e-18,1.8443876858689968e-19,2.4753364330991291e-12,1.9289942392736823e-12,2.6723802320186567e-19,5.3741931497982964e-17,1.0997881314990713e-25,4.2496755078888552e-22,2.7316966728404332e-20,2.677013503195047e-20,1.2108397022866064e-22,6.690897794221044e-25,4.6022769990206771e-26
5.977679478411483e-11,0.7033592183460814,154.0,0.0,0.0,0.0,0.99997869143945206,1.0,18.999999528164203,2.2360598466183056e-06,7.307310277498098e-06,6.8679638617746034e-06,4.5535605386634138e-07,2.5418487395001282e-12,4.5526611977716605e-08,1.9182000945293916e-06,5.1085557882720565e-11,2.4606970064633181e-06,1.6383687445615238e-08,7.4135966677667042e-15,5.9217383034462819e-10,1.7723076701209577e-16,3.3928801175742426e-10,3.0040265967732569e-11,3.0054758811325469e-11,8.9105410894476148e-15,5.5819845905508379e-15,4.3137009206181932e-11,2.8038858509974967e-25,2.6572043656604853e-25,2.6572312101305136e-25,3.4282181622622889e-14,9.3446709479574896e-11,5.2626546086103282e-18,1.931638579759153e-19,2.689327367977953e-12,2.0957256460326595e-12,3.1791114065073556e-19,6.0690113196372077e-17,1.3618310867698965e-25,4.8527838085142462e-22,3.247148493007841e-20,3.1835242720503542e-20,1.4996447561753604e-22,8.6222949051008809e-25,5.9375357653588011e-26
6.219483227610343e-11,0.7033592182122944,154.0,0.0,0.0,0.0,0.99997782952062664,1.0,18.999999494866135,2.3265063890196887e-06,7.6028760667940882e-06,7.1315637256363615e-06,4.8796929795411235e-07,2.6446615493259599e-12,4.5526577613919576e-08,1.9965826819976543e-06,5.1085513862152713e-11,2.561247729977974e-06,1.7061038401387465e-08,7.9445695245071644e-15,6.4098584483209782e-10,1.8455802281360489e-16,3.6549869956515222e-10,3.37083934559958e-11,3.3724669473875502e-11,1.0001855599449207e-14,6.2737866059508199e-15,4.6698395407632637e-11,3.6763523395570744e-25,3.4840903635447334e-25,3.48412700981212e-25,3.8926907563034167e-14,1.0081419880506244e-10,6.025085015224242e-18,2.0195270195529918e-19,2.912071526888899e-12,2.2692735828754555e-12,3.7567200484076978e-19,6.820099199074416e-17,1.6723787098239884e-25,5.5127384114424246e-22,3.8338971064590156e-20,3.7602250604848313e-20,1.8417843849031944e-22,1.1000358167047924e-24,7.5837590709168033e-26
6.461286976809203e-11,0.703359218075343,154.0,0.0,0.0,0.0,0.9999769676015352,1.0,18.999999460780217,2.4169525774352379e-06,7.8984412055215833e-06,7.3943742491599266e-06,5.2137011128933809e-07,2.7474741324281463e-12,4.5526543250530638e-08,2.0749651840036795e-06,5.1085469800740266e-11,2.6617983687900044e-06,1.7738387863180635e-08,8.4883647331592298e-15,6.9173058742057074e-10,1.9188526245396981e-16,3.9255519722581004e-10,3.7653820344985958e-11,3.7672015372907125e-11,1.1175916000654956e-14,7.0186707269054738e-15,5.0401127443847313e-11,4.7696657481449762e-25,4.5203066011807047e-25,4.5203560277923119e-25,4.3990162531751616e-14,1.0845931386020468e-10,6.8658185257358069e-18,2.1080530645549058e-19,3.143555198251085e-12,2.4496270890415103e-12,4.4119063533490539e-19,7.6294684681068341e-17,2.0380541494871529e-25,6.2323819134527224e-22,4.4984980607279743e-20,4.4135699807265486e-20,2.2444721722489344e-22,1.3904867523739726e-24,9.5970607010422245e-26
6.944894475206924e-11,0.7033592177923831,154.0,0.0,0.0,0.0,0.99997524376255376,1.0,18.999999390353238,2.5978438923130595e-06,8.4895695312024041e-06,7.9177356874294914e-06,5.9042604700713724e-07,2.9530986184072013e-12,4.5526474546820634e-08,2.2317299316633619e-06,5.1085381597038543e-11,2.8628993923495515e-06,1.909308230471156e-08,9.612657375717256e-15,7.9901822668993801e-10,2.0653969324998567e-16,4.4915755049759641e-10,4.6411418903617002e-11,4.6433876673829085e-11,1.3782706268744488e-14,8.6744655782296083e-15,5.8230682155684421e-11,7.8017530037111029e-25,7.3941373072653465e-25,7.3942243271133585e-25,5.5452366030416757e-14,1.2458196614547008e-10,8.8024747761917601e-18,2.2870182096137192e-19,3.6326863393142101e-12,2.8307070543405197e-12,5.9836029648466045e-19,9.4310039508324608e-17,2.9643653929334528e-25,7.8622058630191785e-22,6.0890793165292895e-20,5.9775746071201791e-20,3.2636087432117278e-22,2.1665182299410015e-24,1.4987166058641555e-25
7.380141223764873e-11,0.7033592175279609,154.0,0.0,0.0,0.0,0.99997369230656008,1.0,18.999999324539015,2.7606448650821443e-06,9.0215827991883091e-06,8.3863259590430965e-06,6.5500538788815834e-07,3.1381598802563814e-12,4.5526412605782895e-08,2.3728179124325549e-06,5.1085302421410417e-11,3.043890024068951e-06,2.0312302200252863e-08,1.0664067088103571e-14,9.0218695636851174e-10,2.1972862577719562e-16,5.028736457229619e-10,5.532804016135863e-11,5.5354841650404165e-11,1.6437678915219098e-14,1.0363036317650315e-14,6.5760818594617305e-11,1.1799873551194845e-24,1.1183726320325764e-24,1.1183866358033027e-24,6.7401601581580121e-14,1.4004072271884958e-10,1.0865298161616634e-17,2.4502680565929285e-19,4.1026563833217134e-12,3.1968444720456022e-12,7.7380543795102633e-19,1.1271506682041453e-16,4.0659943196262136e-25,9.5620923657531016e-22,7.8591988873246465e-20,7.7184823288961385e-20,4.4739573138247729e-22,3.1476019133742559e-24,2.1818364594869264e-25
7.815387972322821e-11,0.7033592172548849,154.0,0.0,0.0,0.0,0.99997214084970321,1.0,18.999999256569687,2.9234446909535541e-06,9.5535939590566852e-06,8.8527563328618617e-06,7.2173893787273935e-07,3.3232204073160541e-12,4.552635065380877e-08,2.5139056164788834e-06,5.108522329174552e-11,3.2248803815733089e-06,2.1531517255429921e-08,1.1750549306568552e-14,1.0116176076320863e-09,2.3291750594368221e-16,5.5914936276591115e-10,6.5275398116415163e-11,6.530704878417294e-11,1.9400349664564013e-14,1.2249331611531459e-14,7.3749125923071651e-11,1.7418375840887881e-24,1.6509378576419058e-24,1.6509597753798305e-24,8.1021414878329283e-14,1.5639731718850861e-10,1.326455558255579e-17,2.6155846924530972e-19,4.6007301843623182e-12,3.584862275937683e-12,9.8647105917597653e-19,1.333127718428874e-16,5.4790474133731378e-25,1.1500415383417232e-21,9.9982449463486454e-20,9.8224967001725756e-20,6.0240304489769147e-22,4.476192863724914e-24,3.109098927071254e-25
8.25063472088077e-11,0.7033592169736882,154.0,0.0,0.0,0.0,0.9999705893919828,1.0,18.999999186577991,3.0862433699334475e-06,1.0085603010706282e-05,9.3171595608608271e-06,7.9049396154934004e-07,3.5082801995168508e-12,4.5526288832929418e-08,2.6549930438046329e-06,5.1085143965585102e-11,3.405870464864494e-06,2.2750727462786389e-08,1.2869942976496735e-14,1.1273101364298991e-09,2.4610633366878079e-16,6.1792112078291166e-10,7.6300861407543665e-11,7.6337890114707606e-11,2.2684898569908051e-14,1.4342566970344778e-14,8.2195685549712254e-11,2.5161103046585391e-24,2.3848807182629855e-24,2.3849141821287076e-24,9.6431704515752459e-14,1.7365119147488701e-10,1.6034077400584163e-17,2.782968483254684e-19,5.1268285495390454e-12,3.9946971770264506e-12,1.2416084164625482e-18,1.5621384001644741e-16,7.2672919591529265e-25,1.369434900674118e-21,1.255619292739153e-19,1.2338727783579407e-19,7.9821791029312542e-22,6.2452400196673371e-24,4.3466667956569363e-25
8.685881469438718e-11,0.7033592166848721,154.0,0.0,0.0,0.0,0.99996903793339831,1.0,18.999999114688489,3.2490409020279844e-06,1.0617609954019512e-05,9.7796602177907677e-06,8.6114589970329067e-07,3.6933392567866575e-12,4.552622697396894e-08,2.7960801945454618e-06,5.1085064652698975e-11,3.5868602741154565e-06,2.3969932828534344e-08,1.4020220159279473e-14,1.2492644987096056e-09,2.5929510901969575e-16,6.7912750197207524e-10,8.8450627502037016e-11,8.8493585931527732e-11,2.6305154958663185e-14,1.6651729629594178e-14,9.1100580079014489e-11,3.5646343343180715e-24,3.3788266707796954e-24,3.3788766395589422e-24,1.1375320819548397e-13,1.9180182152328819e-10,1.9209237799615785e-17,2.9524198018533895e-19,5.6808725089942487e-12,4.4262860692621109e-12,1.5448808865671409e-18,1.815271026121113e-16,9.5031707355031297e-25,1.6161189484927334e-21,1.5586493133351682e-19,1.5319668331362434e-19,1.0425658506497495e-21,8.5653956875826976e-24,5.973574952676718e-25
9.121128217996667e-11,0.7033592163889063,154.0,0.0,0.0,0.0,0.99996748647394951,1.0,18.999999041018064,3.4118372872433254e-06,1.1149614788878891e-05,1.0240375205553749e-05,9.3357786500464747e-07,3.8783975790563688e-12,4.5526165026349696e-08,2.9371670687859504e-06,5.1084985471480181e-11,3.767849809433605e-06,2.5189133356341431e-08,1.5199477821649597e-14,1.3774806504174713e-09,2.7248383203610447e-16,7.4270915085281044e-10,1.0176976232422278e-10,1.0181922442222572e-10,3.0274609305904308e-14,1.9185586293653902e-14,1.0046389319911429e-10,4.9624089378330245e-24,4.703893121924811e-24,4.7039662548906003e-24,1.3310737032931765e-13,2.1084871520434483e-10,2.2826952111168259e-17,3.1239390257275422e-19,6.262783315286719e-12,4.8795660290106976e-12,1.9023734417301712e-18,2.0935956861480474e-16,1.2268452795578566e-24,1.8918336168891246e-21,1.9146093134719788e-19,1.8821210304235319e-19,1.344121214712346e-21,1.156715063775108e-23,8.0833476020646122e-25
9.556374966554615e-11,0.7033592160862321,154.0,0.0,0.0,0.0,0.99996593501363606,1.0,18.999998965676408,3.5746325255856269e-06,1.1681617515173936e-05,1.0699414226112614e-05,1.0076801691581752e-06,4.063455166262291e-12,4.5526103159086409e-08,3.0782536665162565e-06,5.1084906225502865e-11,3.9488390708052072e-06,2.6408329040602557e-08,1.6405930137248378e-14,1.5119585474984426e-09,2.8567250265736602e-16,8.0860867921389808e-10,1.1630223802518488e-10,1.1635879946089393e-10,3.4606424550622303e-14,2.1952690515703761e-14,1.102857095790696e-10,6.7994705817390917e-24,6.4454610393964545e-24,6.445566147387406e-24,1.5461622401939924e-13,2.3079141034548117e-10,2.6925674506731919e-17,3.2975265358423353e-19,6.8724824427665039e-12,5.3544743145277569e-12,2.3206018308738422e-18,2.3981645602226342e-16,1.5654897594905629e-24,2.1983274525320857e-21,2.329545651917306e-19,2.2902657694288548e-19,1.7125657072523958e-21,1.5403089992181531e-23,1.0785718648747536e-24
9.991621715112564e-11,0.7033592157772632,154.0,0.0,0.0,0.0,0.99996438355245765,1.0,18.999998888766456,3.7374266170610515e-06,1.221361813278861e-05,1.1156880225470933e-05,1.0833498789791969e-06,4.2485120183409339e-12,4.5526041322562114e-08,3.2193399878201817e-06,5.1084826901318879e-11,4.1298280583366513e-06,2.7627519879173536e-08,1.763790125913125e-14,1.6526981458959485e-09,2.9886112086028978e-16,8.7677057628378818e-10,1.3209096903283454e-10,1.3215524667604874e-10,3.9313446896555013e-14,2.4961389741014485e-14,1.205661147745704e-10,9.182898641206694e-24,8.7050786359117247e-24,8.7052272201626044e-24,1.7840228559794143e-13,2.5162947288281646e-10,3.1545396004088266e-17,3.4731827174649373e-19,7.5098915869447883e-12,5.8509483654283192e-12,2.8065214890958511e-18,2.7300122258461882e-16,1.9764931690043223e-24,2.5373560954232084e-21,2.8098578431170697e-19,2.7626736099856087e-19,2.1586469931352715e-21,2.0250265421041118e-23,1.4208452893448791e-24
9.999999999999999e-11,0.7033592154623879,154.0,0.0,0.0,0.0,0.99996435368758796,1.0,18.999998887271239,3.7405603116470251e-06,1.2223858861169653e-05,1.1165671436326008e-05,1.0848212121361352e-06,4.2520742641088991e-12,4.5526040131715621e-08,3.2220558270942811e-06,5.1084825374375773e-11,4.1333120042483405e-06,2.7650988652981981e-08,1.7661855890178301e-14,1.6554687407902166e-09,2.9911499473110506e-16,8.7810449550376846e-10,1.3240749642873522e-10,1.3247192879409123e-10,3.9407818827929173e-14,2.5021729885220209e-14,1.2076850683243297e-10,9.2349389115991498e-24,8.7544165048994682e-24,8.7545660597218514e-24,1.7888330600245631e-13,2.5203937613550546e-10,3.1639706086760857e-17,3.4765843084664068e-19,7.5224327180820606e-12,5.8607163941477162e-12,2.8165874079779684e-18,2.7366744798432479e-16,1.9851878489261941e-24,2.5442130189546988e-21,2.8197889751577497e-19,2.772440775585812e-19,2.1680719704566103e-21,2.0354792384760537e-23,1.4282346818575083e-24
1.0426868463670512e-10,0.7033592154623879,154.0,0.0,0.0,0.0,0.99996283209041403,1.0,18.999998810384792,3.9002195616757549e-06,1.2745616641599305e-05,1.1612869809641793e-05,1.1604904004770888e-06,4.4335681352283946e-12,4.5525979396236312e-08,3.3604260328117888e-06,5.1084747656548969e-11,4.3108167721731282e-06,2.8846705875527981e-08,1.8893818548264854e-14,1.7996994015519099e-09,3.1204968668245613e-16,9.4714112396695196e-10,1.4917784642733544e-10,1.4925047784307844e-10,4.4408216111088986e-14,2.8219832022407276e-14,1.3130519514174017e-10,1.2238963657561791e-23,1.1602500573646808e-23,1.1602707463826534e-23,2.0458846106308667e-13,2.7336249512967703e-10,3.6727642769759449e-17,3.6509079600642079e-19,8.1749326638728223e-12,6.3689258021640854e-12,3.367536179239785e-18,3.0901559598293533e-16,2.4712337871884897e-24,2.9106809315889242e-21,3.3622998132958843e-19,3.3059599288981719e-19,2.6942373310158596e-21,2.6312684586003618e-23,1.8499270186996435e-24
