Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993),C7H9(58),S(664),C7H9(925),C7H9(1327),C7H9(1328),C7H9(1363),C7H9(68),C7H9(1368),C7H9(1429),S(1505),S(1507),S(1506),S(1344),S(1550),S(1436),S(1669),S(1668),S(571)
1.5012339210914494e-13,0.3556901048453406,154.0,0.0,0.0,0.0,0.99999978816297985,1.0,18.999999999948109,1.1076527812687479e-08,7.7318687438037724e-08,7.7305438913341112e-08,3.2421068116148429e-11,4.3162244814996481e-14,4.0333732487120895e-08,2.3503905703149168e-09,5.223315113660301e-11,3.3481877014500599e-09,1.9285099768047723e-11,4.3819039223585397e-19,4.69441642499353e-14,1.7668680178140693e-19,2.2624364045639405e-14,6.8370974713441331e-18,6.8379478048972986e-18,7.3676426707564371e-22,1.1356889736441852e-22,3.1946030126882866e-15,7.062989952881232e-41,6.6505198053720233e-41,6.6505201791621158e-41,9.7003060261874276e-21,1.3947650262279505e-13,3.7219911497314245e-23,6.2051766095539941e-22,1.264012305580014e-17,8.8732173642906652e-18,3.8872367801060758e-28,2.3586676580938156e-23,8.6110703645601835e-37,5.5314831652693655e-29,6.6209980656470435e-29,1.0888939454124043e-29,1.3373372129136732e-34,3.6047855071493535e-39,2.1083537899335342e-40,6.8084935730729656e-35,1.6267526154371726e-45,4.1317903634033427e-49,6.5048866380619906e-47,1.9029808594743429e-45,3.762951542974369e-42,8.0369628969041427e-23,2.2475598339125288e-26,3.7058320685932723e-27,9.0227619627608748e-28,6.4201451149153039e-26,2.8002882762067714e-24,1.8479494995166266e-19,5.9628275683325205e-23,3.9916554041230759e-23,4.6721238031344785e-27,3.6802487294961408e-27,3.6446979419022672e-28,4.3278022329448048e-34,8.2565007919857457e-35,1.2018159650469871e-25,6.425910320569419e-35,2.2743879916636035e-29,1.8545392545309395e-49
1.6024957665589112e-13,0.35569010484532604,154.0,0.0,0.0,0.0,0.99999977388167882,1.0,18.999999999940961,1.1823666114744097e-08,8.253269844311109e-08,8.2517542624186339e-08,3.6939333987125917e-11,4.6074742710023905e-14,4.2674970780970201e-08,2.6623938818245618e-09,5.5431687873887431e-11,3.7926439002276759e-09,2.1905291526485911e-11,4.9927262390264218e-19,5.3476291219254538e-14,2.006946120801839e-19,2.577841723853274e-14,8.3157484651601397e-18,8.3168405237783367e-18,9.4502932428688107e-22,1.4702878912325721e-22,3.640066432800161e-15,1.114503502084241e-40,1.0494179905414882e-40,1.049418053382336e-40,1.1802075633435704e-20,1.493444955676478e-13,4.2521463841899302e-23,7.0753139125015448e-22,1.5306017653067277e-17,1.074464322029659e-17,5.047841596124961e-28,2.8688197950041622e-23,1.1934647138910257e-36,7.1026821660572991e-29,8.5983842973446653e-29,1.4949431839089226e-29,1.9615337563413504e-34,5.6434057379718135e-39,3.3007162591601961e-40,9.4368524214678077e-35,2.7150797886318757e-45,6.8988850730030029e-49,1.0409823821573356e-46,2.9904420833559564e-45,5.891069562729741e-42,9.1574552072468488e-23,2.7335414776358314e-26,4.4752203587607701e-27,1.048410381321286e-27,8.1286887992549618e-26,3.3072415213636411e-24,2.1055541124186647e-19,7.2487471121782243e-23,4.8548655662946906e-23,6.0225552266558387e-27,4.7384998118196309e-27,4.7309695114960076e-28,5.2637844842089815e-34,1.0717486685781135e-34,1.4617119385325283e-25,7.8155310301633765e-35,2.8081579563097612e-29,3.1178104724134648e-49
1.8050194574938346e-13,0.3556901048452943,154.0,0.0,0.0,0.0,0.99999974532166191,1.0,18.999999999925304,1.3317942646919907e-08,9.2960247995810806e-08,9.2940866251532007e-08,4.6858508508512492e-11,5.1899784964576522e-14,4.7228933902783988e-08,3.3383872375689855e-09,6.171426337796348e-11,4.7556126472316013e-09,2.7617598297277642e-11,6.3337226863475292e-19,6.7810740712458701e-14,2.5303464988035976e-19,3.2703324374479261e-14,1.1882959107937841e-17,1.1884679555675326e-17,1.4851336486846254e-21,2.3531327599269891e-22,4.6181721055653603e-15,2.5619723339468841e-40,2.4123573129967252e-40,2.4123574754128577e-40,1.6875942701273017e-20,1.692548427665568e-13,5.4230561334185557e-23,8.9774780217537643e-22,2.1680236851008671e-17,1.5219267598231971e-17,8.1280657926088583e-28,4.0995884200011279e-23,2.1641826254630109e-36,1.1185457640692949e-28,1.3847020750407825e-28,2.6604665503559278e-29,3.9397953536907295e-34,1.277615096914382e-38,7.4726172411491465e-40,1.7114328480389999e-34,6.9185417647386852e-45,1.7594384409336614e-48,2.4476053875384525e-46,6.8214222458942742e-45,1.3337067801137017e-41,1.1617602555093297e-22,3.9058761690126015e-26,6.3048983168639175e-27,1.3755029043089929e-27,1.2461938235516871e-25,4.4648646756414734e-24,2.6711303007633372e-19,1.0347812283689529e-22,6.9372891509992639e-23,9.556745979612359e-27,7.5020701954670211e-27,7.611661129892436e-28,7.5217344054100005e-34,1.7243900339824912e-34,2.0886891201485057e-25,1.1167874184578461e-34,4.1155276287603558e-29,8.0581560940030712e-49
1.987290779335266e-13,0.35569010484526253,154.0,0.0,0.0,0.0,0.99999971962050815,1.0,18.999999999909676,1.466279144387294e-08,1.0234451227275515e-07,1.023208503833394e-07,5.6791585713590467e-11,5.7141980806092209e-14,5.1185281694153822e-08,4.0043122080733159e-09,6.7240544639683993e-11,5.7042387406046842e-09,3.3288386343921628e-11,7.6766274636168101e-19,8.2158075460494638e-14,3.0499464153598697e-19,3.9638760429105829e-14,1.5857506109136898e-17,1.5859986364869256e-17,2.1362804030998648e-21,3.4397413463563722e-22,5.5978464534024043e-15,5.0223146939808826e-40,4.7290209761684443e-40,4.7290213264523779e-40,2.2533863388830312e-20,1.8737291793617475e-13,6.604439168981719e-23,1.087115635626384e-21,2.8704699973302507e-17,2.0150354449951051e-17,1.1946285127034818e-27,5.4709498171463151e-23,3.5016273675970447e-36,1.6119352317056542e-28,2.0354232201967732e-28,4.2333996496645596e-29,6.9155057364457618e-34,2.4717106701240366e-38,1.4456913560739916e-39,2.7693651944412051e-34,1.4739539702641199e-44,3.7511793251851648e-48,4.8717925150970261e-46,1.3286180791030555e-44,2.5802673864736746e-41,1.4081543479512276e-22,5.2119616977817226e-26,8.3079208999900797e-27,1.7100101697534144e-27,1.7553390496246838e-25,5.673158581876776e-24,3.2375545463450732e-19,1.3796376268871386e-22,9.2574342889404616e-23,1.3864038349799451e-26,1.086148854810208e-26,1.117913597936533e-27,1.0037380818144522e-33,2.5326392714105486e-34,2.7872387565194692e-25,1.4902903451939095e-34,5.5949921955201088e-29,1.7379035586652231e-48
2.169562101176697e-13,0.35569010484522784,154.0,0.0,0.0,0.0,0.9999996939219743,1.0,18.999999999892601,1.6007640163140565e-08,1.1172828314708473e-07,1.1169988082324783e-07,6.7677111364738517e-11,6.2384641615287562e-14,5.5011490423196559e-08,4.7228814992570088e-09,7.2648227037983791e-11,6.7278579342083646e-09,3.9451999768091212e-11,9.1483232460307288e-19,9.7873783379684065e-14,3.6147058472139557e-19,4.7240067901245788e-14,2.0631880030240859e-17,2.0635337921965257e-17,2.9717774289393124e-21,4.8611259798549139e-22,6.6716645257695456e-15,9.2789367561827714e-40,8.7370667193060355e-40,8.7370674251960943e-40,2.9335704084256254e-20,2.0567928451702869e-13,7.9083144223703049e-23,1.2933931231625574e-21,3.7055494790321119e-17,2.601250889196438e-17,1.6974744286667822e-27,7.118339332120159e-23,5.4314660462652511e-36,2.2464123499467572e-28,2.8925316566758831e-28,6.4592418989342747e-29,1.1542060029876134e-33,4.508785011249323e-38,2.6371979358632856e-39,4.2960785600577179e-34,2.9357429635461091e-44,7.4768810494439236e-48,9.1047397295838298e-46,2.4397654913821484e-44,4.70688255186384e-41,1.6782104150464879e-22,6.7807460461116775e-26,1.0674436800324078e-26,2.0830052198819742e-27,2.3938390673476996e-25,7.0413115446472985e-24,3.8583492016032172e-19,1.7933921113798229e-22,1.2044402499560733e-22,1.9446520291452267e-26,1.5205028187338235e-26,1.5873103246847565e-27,1.3059093285731489e-33,3.5961183387336903e-34,3.626338208369352e-25,1.9389429363400411e-34,7.3938621560844184e-29,3.5022042600491971e-48
2.351833423018128e-13,0.3556901048451903,154.0,0.0,0.0,0.0,0.99999966822597564,1.0,18.999999999874092,1.7352488804726241e-08,1.2111156915334788e-07,1.210779579894853e-07,7.9514667354973035e-11,6.7624035865151283e-14,5.8711840867500094e-08,5.4923634333836568e-09,7.7939855807978085e-11,7.8240034119815777e-09,4.6099907805578622e-11,1.0748753486992997e-18,1.1495613432663903e-13,4.2238430871043775e-19,5.5507104935263101e-14,2.6279332516251997e-17,2.6284020161216892e-17,4.019836043149459e-21,6.6780657714256529e-22,7.8396215586878371e-15,1.631303165271071e-39,1.5360389730231988e-39,1.5360391074224561e-39,3.7387687870763867e-20,2.241739328750992e-13,9.3362703975298229e-23,1.516289431865869e-21,4.6831783306800367e-17,3.2875341096249479e-17,2.3446009906394076e-27,9.0670521421934751e-23,8.1318490540592765e-36,3.0440281098349666e-28,3.9957384338484068e-28,9.5145813390471871e-29,1.8466217600206099e-33,7.8287115863774744e-38,4.5790854241998544e-39,6.4326457838579297e-34,5.5266813389517736e-44,1.4085883436844485e-47,1.6142137281777301e-45,4.2642128333481412e-44,8.1728002881491986e-41,1.9719245637206311e-22,8.6362508664090933e-26,1.3428064313335871e-26,2.4949475568713911e-27,3.1777661955318466e-25,8.5708312811921315e-24,4.5335009315940249e-19,2.2822183873749956e-22,1.5340928275026113e-22,2.6517793997376067e-26,2.0694046211446797e-26,2.1908414162206563e-27,1.6633154334890882e-33,4.9635064542129726e-34,4.6188530245946326e-25,2.4696241887454924e-34,9.5434749093335258e-29,6.6680712640474463e-48
2.534104744859559e-13,0.3556901048451498,154.0,0.0,0.0,0.0,0.99999964253243034,1.0,18.999999999854158,1.8697337368633331e-08,1.3049437866462935e-07,1.304550823000949e-07,9.230383576068318e-11,7.287013414626786e-14,6.2290472786739344e-08,6.311083377862336e-09,8.3117921516413407e-11,8.9902896200277742e-09,5.3223727452077609e-11,1.2477861701082405e-18,1.3340343503668391e-13,4.8765899675832729e-19,6.4439729742301154e-14,3.2873098113705227e-17,3.2879303425864684e-17,5.3097246106882957e-21,8.9558438743831347e-22,9.1017128720328784e-15,2.7498729777644137e-39,2.5892876998485311e-39,2.5892879438042896e-39,4.67962565821714e-20,2.428568534633265e-13,1.0889900732132705e-22,1.7555187929257106e-21,5.8129458332626508e-17,4.0806166264027325e-17,3.1613230376884187e-27,1.1342379881317361e-22,1.181350851468389e-35,4.0277556248321411e-28,5.3882820249205743e-28,1.3602057528218304e-28,2.8500580323477202e-33,1.3035626733814348e-37,7.6247506732724582e-39,9.3459759410075035e-34,9.9209049764609362e-44,2.5304066239762902e-47,2.7371897598809839e-45,7.1471042721482496e-44,1.3608783392525254e-40,2.289292936049217e-22,1.0802485772415693e-25,1.6591141797354037e-26,2.9462975812786284e-27,4.1233338824676598e-25,1.0262771020197153e-23,5.2629964800185485e-19,2.8522661022776221e-22,1.9189733469266089e-22,3.5303325128996072e-26,2.7498126852195624e-26,2.9518513362152963e-27,2.0805823297330903e-33,6.6876951444412364e-34,5.7776446026548816e-25,3.0892108795547032e-34,1.207515897018947e-28,1.2103567294322718e-47
2.8986473885424213e-13,0.35569010484506025,154.0,0.0,0.0,0.0,0.9999995911523839,1.0,18.999999999810033,2.1387034263424652e-08,1.4925860104583005e-07,1.4920647402567666e-07,1.2073533904210398e-10,8.3348409367558198e-14,6.9098464278826005e-08,8.0898121489087226e-09,9.3143060075921309e-11,1.1524131449644925e-08,6.8866292218674845e-11,1.6321886032616303e-18,1.7438629211814656e-13,6.3099062010419913e-19,8.4301175850018755e-14,4.9192422017459836e-17,4.9202676234959112e-17,8.7365305083404375e-21,1.5176815757932885e-21,1.1908280029652062e-14,7.0477656835406674e-39,6.6361985901490503e-39,6.6361993063263786e-39,7.0110008309142906e-20,2.8078747356758845e-13,1.4380584689612349e-22,2.2818581997059054e-21,8.5656871964771056e-17,6.0130057948924685e-17,5.415122089695088e-27,1.6974029018221689e-22,2.3143939891681297e-35,6.6494376460924485e-28,9.232014914378093e-28,2.5820790593219866e-28,6.2124832894871641e-33,3.2605540945801386e-37,1.907198533588785e-38,1.8313632124166061e-33,2.8478513547374106e-43,7.2746542394125137e-47,7.0570075659046427e-45,1.8113525112744831e-43,3.4040242310106353e-40,2.9949770890540146e-22,1.6163124268554367e-25,2.4229036185444134e-26,3.9691109174165767e-27,6.5646360165182572e-25,1.4136833865197299e-23,6.8849663847025828e-19,4.2605047450881468e-22,2.871500751054319e-22,5.897321013359256e-26,4.5766768885298281e-26,5.0489564940723952e-27,3.1131906632494412e-33,1.1439043105138422e-33,8.6454829554148523e-25,4.6225966283999067e-34,1.8410010002105046e-28,3.5532085140493986e-47
3.157373701931835e-13,0.3556901048449897,154.0,0.0,0.0,0.0,0.9999995546919288,1.0,18.999999999775316,2.3295988689110465e-08,1.625750037540413e-07,1.6251256201969536e-07,1.4322059899439294e-10,9.0779594220554013e-14,7.3661310951572404e-08,9.4610350649334836e-09,9.9998842089939394e-11,1.3477471416480763e-08,8.1068068502870127e-11,1.936200192477163e-18,2.067745144652411e-13,7.4279507601931832e-19,1.0001175167466987e-13,6.3569882368053978e-17,6.3583969753997168e-17,1.1966127074877108e-20,2.1212512420451807e-21,1.4128603201542566e-14,1.2823188598191895e-38,1.2074359948877062e-38,1.2074361369023626e-38,9.0676614830949086e-20,3.0816476807095015e-13,1.7173942893898421e-22,2.6931737756874329e-21,1.0949800170315749e-16,7.686622077339808e-17,7.6262764182654755e-27,2.1935843177629604e-22,3.5500842815566778e-35,9.1284337054927092e-28,1.3003988416294334e-27,3.8748908082522496e-28,1.0182066858765403e-32,5.8334065850866221e-37,3.4121993178492697e-38,2.8095770592515609e-33,5.5608963424586703e-43,1.4219952790368754e-46,1.2849440637207671e-44,3.270569953248183e-43,6.0902247702951437e-40,3.5532015416807611e-22,2.0885198788918477e-25,3.0780169162040583e-26,4.7938994883218089e-27,8.8009251407912882e-25,1.7284682938426247e-23,8.1679216697300957e-19,5.4986532773217273e-22,3.7106500565490939e-22,8.1608513484223234e-26,6.3174124548260502e-26,7.1032588440853725e-27,4.0228140676843649e-33,1.6093425705758391e-33,1.1171948569231787e-24,5.9734560297878465e-34,2.4046536407958615e-28,7.0458234455320683e-47
3.416100015321249e-13,0.35569010484491353,154.0,0.0,0.0,0.0,0.99999951823574773,1.0,18.999999999737792,2.5204942958312292e-08,1.7589051756136909e-07,1.7581673386262315e-07,1.6761950616774158e-10,9.8247767517697494e-14,7.8012591384885773e-08,1.0917841489383833e-08,1.066467216135858e-10,1.5552727154163606e-08,9.4157547193425045e-11,2.2660883152728552e-18,2.4189869399063046e-13,8.6273389599592123e-19,1.1706213158230686e-13,8.0505743467739876e-17,8.052459256161732e-17,1.5962960663519425e-20,2.8861227591927056e-21,1.6538553898511785e-14,2.2254573252128293e-38,2.0954993522307063e-38,2.0954996190070576e-38,1.149296723619833e-19,3.3592132146763112e-13,2.0234832508961957e-22,3.1349714008485653e-21,1.371845929020175e-16,9.6301842785570614e-17,1.0454731774553192e-26,2.7780866332062399e-22,5.26514080803252e-35,1.2204633808527968e-27,1.7830052637609736e-27,5.6245490051754738e-28,1.6031742160187151e-32,9.9577026638579436e-37,5.8247724685779666e-38,4.1675173703271551e-33,1.0289503599480928e-42,2.6339266574269064e-46,2.2267763988582978e-44,5.6338544254865278e-43,1.0396330795955294e-39,4.1590523496333167e-22,2.6446855206465491e-25,3.8327662594008918e-26,5.7023134195790451e-27,1.150876914416389e-24,2.0764165217009319e-23,9.5602558101240137e-19,6.9546320497122374e-22,4.6990881731629455e-22,1.0995225587846813e-25,8.4907648305872871e-26,9.7276984309343101e-27,5.0941844628240177e-33,2.2039555860960939e-33,1.4147863647151294e-24,7.5646286397196205e-34,3.0731618139676284e-28,1.3235622831803532e-46
3.6748263287106627e-13,0.35569010484483166,154.0,0.0,0.0,0.0,0.99999948178364639,1.0,18.999999999697486,2.7113897071038096e-08,1.8920516426223726e-07,1.891189907470914e-07,1.9393086824896397e-10,1.0569065454204199e-13,8.2162115465329486e-08,1.2456263086645629e-08,1.1309300332650432e-10,1.7744245674367252e-08,1.0811299626343837e-10,2.6218368321757356e-18,2.797545402503157e-13,9.9060794098036305e-19,1.3545191109490013e-13,1.0020918765426644e-16,1.0023384718185606e-16,2.0821918134704536e-20,3.8375954486787275e-21,1.9138120008667996e-14,3.7090791560288705e-38,3.4924848605090196e-38,3.4924853387596833e-38,1.4317711676401904e-19,3.6405710777520933e-13,2.3567893969836128e-22,3.6065100667270283e-21,1.6894384187996496e-16,1.1859641142240358e-16,1.4006187631785682e-26,3.4581376694679769e-22,7.5873356901271953e-35,1.5954162210893383e-27,2.389105015907807e-27,7.9357643503079695e-28,2.4392685372579762e-32,1.6328731093107915e-36,9.5516829014855695e-38,6.006504942435981e-33,1.8176516578842062e-42,4.657708391358985e-46,3.6995789666798336e-44,9.321632846217603e-43,1.7048383631842997e-39,4.8125189909763373e-22,3.291656924649489e-25,4.6918267710600374e-26,6.6957157108521551e-27,1.4735282623990513e-24,2.457576149848182e-23,1.1061932062097535e-18,8.6456469474208783e-22,5.8490142440703529e-22,1.4480030878508177e-25,1.1155285602680767e-25,1.3018760241899426e-26,6.340495069053271e-33,2.9496029248013776e-33,1.760994596528317e-24,9.4157468476251727e-34,3.8554691010225249e-28,2.3727452835909336e-46
3.9335526421000764e-13,0.3556901048447442,154.0,0.0,0.0,0.0,0.99999944533543861,1.0,18.999999999654428,2.9022851027295501e-08,2.0251896511018794e-07,2.0241933386498406e-07,2.2215349366738025e-10,1.1305471461095689e-13,8.6119237818539438e-08,1.407251568512546e-08,1.1934380065035043e-10,2.0046636334786752e-08,1.229132158283916e-10,3.0034296161114902e-18,3.2033789194072166e-13,1.1262229481473776e-18,1.5518068598742328e-13,1.228893307835401e-16,1.2292097299182909e-16,2.6639699710763309e-20,5.0024901834244885e-21,2.1927289722174899e-14,5.9703234551589214e-38,5.6216844045339035e-38,5.6216852284251089e-38,1.7572776706229133e-19,3.925721013253706e-13,2.7177788543136996e-22,4.1070671457856068e-21,2.0499239071850954e-16,1.4390200505945885e-16,1.8394783429234353e-26,4.2409638677001929e-22,1.0665422573472874e-34,2.0454982870568515e-27,3.1382345014631666e-27,1.0925928039696239e-27,3.6034220195085006e-32,2.5866380885678893e-36,1.5131110051370405e-37,8.4445336401230505e-33,3.0862556529918801e-42,7.9167131250212879e-46,5.9280960225545447e-44,1.4898089755965173e-42,2.7006996978382914e-39,5.5135910603882396e-22,4.0362768758585164e-25,5.6595174877746404e-26,7.7754795325476455e-27,1.8527640308995132e-24,2.871971434371686e-23,1.2672913960254681e-18,1.0588808839464736e-21,7.1726227682449246e-22,1.8697829191301044e-25,1.4371421294157711e-25,1.7080368234335354e-26,7.7749298825048316e-33,3.8698292663409772e-33,2.1594896945424668e-24,1.1546434298553279e-33,4.7605157158103108e-28,4.0875576261421166e-46
4.19227895548949e-13,0.3556901048446512,154.0,0.0,0.0,0.0,0.99999940889094729,1.0,18.999999999608633,3.0931804827091766e-08,2.1583194061557052e-07,2.1571776440743726e-07,2.5228619159499794e-10,1.2051084306213257e-13,8.989287991528319e-08,1.5762990334816752e-08,1.2540504173979199e-10,2.2454758100428932e-08,1.3853752475543106e-10,3.4108506112267364e-18,3.6364471287957205e-13,1.2693894081898014e-18,1.7624805228465378e-13,1.487552225845332e-16,1.4879514616020732e-16,3.3514461657567487e-20,6.4090902734622914e-21,2.490605152367753e-14,9.3225437252324196e-38,8.7781540712405449e-38,8.7781554419455755e-38,2.1289132427959297e-19,4.2146627675623959e-13,3.1069198322477288e-22,4.6359379357897249e-21,2.4553683974383899e-16,1.7236365277248872e-16,2.3743115960165408e-26,5.1337902972470631e-22,1.46707586579696e-34,2.5786617368065746e-27,4.051386413791756e-27,1.472543514699337e-27,5.1879542402638261e-32,3.9758337022816864e-36,2.3257926784558826e-37,1.1617566275396741e-32,5.0619914022391293e-42,1.29982528632784e-45,9.2046216065419621e-44,2.3101489479038402e-42,4.1512481804056686e-39,6.2622582643545693e-22,4.8853833879390808e-25,6.73983026651924e-26,8.9429806319988468e-27,2.2933032209066297e-24,3.3196169008970383e-23,1.4393165311220298e-18,1.2801134117072885e-21,8.6821036811264771e-22,2.3733845534145002e-25,1.8201277400496333e-25,2.2023862600330859e-26,9.4106637064182337e-33,4.989859223234454e-33,2.6139401738386594e-24,1.3976305937725633e-33,5.7972382092284704e-28,6.8004322882583933e-46
4.451005268878904e-13,0.35569010484455266,154.0,0.0,0.0,0.0,0.9999993724500027,1.0,18.999999999560124,3.2840758470433839e-08,2.2914411092147661e-07,2.2901428356484086e-07,2.8432777194532907e-10,1.2809067134846048e-13,9.3491548951850114e-08,1.752424566972686e-08,1.3128247486112881e-10,2.4963708663708393e-08,1.549657484283422e-10,3.8440837335709201e-18,4.0967108839527174e-13,1.4199224532142009e-18,1.986536062579265e-13,1.7801584704814354e-16,1.7806547979876432e-16,4.1545630914170885e-20,8.0870895243249756e-21,2.8074394185351451e-14,1.4173793826251935e-37,1.334612078976936e-37,1.3346123001899476e-37,2.5497837067254626e-19,4.5073960900530902e-13,3.5246826229877846e-22,5.1924345589819252e-21,2.9077418522740481e-16,2.0411964160271237e-16,3.0182257004479762e-26,6.1438406704735523e-22,1.9798903246972349e-34,3.2029989072079767e-27,5.151013885858702e-27,1.9477881802161163e-27,7.3022169680746931e-32,5.9515557459673222e-36,3.4816169139352296e-37,1.5680814500826963e-32,8.0552395865153474e-42,2.0705802842899831e-45,1.3903496084851779e-43,3.4884000779387277e-42,6.2142809245694179e-39,7.0585104171630725e-22,5.845809724174812e-25,7.936452140513994e-26,1.0199592142712716e-26,2.7998667027990526e-24,3.8005163357136841e-23,1.6222650189087197e-18,1.5299545223060436e-21,1.0389642428864606e-21,2.9675743766857142e-25,2.2708459414804296e-25,2.7967978324473943e-26,1.1260862191444192e-32,6.3365924643747676e-33,3.1280129337537298e-24,1.6724968071245071e-33,6.9745687463250524e-28,1.0974927807240554e-45
