Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),HOCO(37),HCOH(38),CH3OO(39),CH3OOH(40),CH2OOH(41),C2H5O(42),C2H5O2(43),H2CC(44),C2H4O(45),C2H5O(46),cC2H4O(47),C2H5O2(48),C2H3O2(49),CHCHO(50),OCHCHO(51),HCCOH(52),CHCHOH(53),C2(54),C2O(55),C2H6O(56),C2H5O(57),C2H5O3(58),cC2H3O(59),HOCHO(60),C2H3O3(61),OCHCO(62),C2H6O2(63),C2H5O2(64),C2H4O2(65),HOCH2O(66),OCHO(67),C2H4O3(68),C2H3O2(69),N2,Ne,C7H16(1),O2(2),CH4(3),C4H9(99),C5H11(101),C3H7(100),S(160),S(162),S(161),S(177),C7H15(105),S(194),S(267),S(266),S(268),C7H15(102),S(310),C7H15(103),S(829),S(830),S(859),S(882),S(752),S(926),C7H15(106),S(900),S(992),S(1016),S(1066),S(847),S(779)
0.17920184334006692,0.0026510248013537252,6.8085642949410048e-16,1.1708396464641348e-16,4.8627532341904212e-12,1.2727556427361846e-11,4.9021477778683613e-07,0.0,0.0,1.4895738440297301e-09,2.7142973380065106e-09,6.1103215735134373e-13,-1.7807421271114097e-15,4.7940303238337062e-19,2.7357482872765175e-37,2.2328847717375885e-35,6.1693909779671291e-23,6.6900835277529511e-13,4.2425186910702659e-09,3.1922061182168865e-28,3.1249941352305581e-35,1.9804442387951817e-18,4.53184344703507e-31,2.2852015877554042e-24,3.5756250358756117e-11,4.7909138762791464e-13,9.0586835103313993e-17,5.800562796626005e-22,4.5902311385657408e-10,3.1327380644656262e-17,3.1672219514500716e-20,2.6457133779139145e-17,1.0113785027273316e-23,1.7171541271058836e-20,4.3975333183109333e-15,1.0005532148168095e-24,7.8905352899847331e-20,9.7629425694632349e-10,3.1176985277748548e-09,5.7617591481406467e-21,8.846834038346613e-21,1.3515615296209711e-16,1.2705396220360708e-45,2.027459686034364e-15,2.2221483479405079e-20,4.1604643557705832e-17,3.0888999535259368e-23,5.2606868739787288e-18,5.9783312860675923e-27,5.8595273198087784e-17,4.091873883155452e-23,3.9980021491907768e-27,1.7361239256293067e-47,7.7569006228370581e-40,3.3949022242098571e-18,1.0244527993874499e-23,3.8822628212445721e-17,8.2349109226847569e-29,8.1118120896697666e-16,4.7857626772906754e-20,2.744237553524983e-30,2.6185407327291554e-15,2.5741911030706264e-27,1.8915991174572421e-20,4.8868852395691765e-23,2.1072968097100022e-29,-5.4199123007671148e-17,-9.3114574292207997e-26,0.88168480800000004,0.0,0.0094568728564560414,0.10884637425937163,0.00099999162635602801,1.5617244300634355e-17,1.0494805707596014e-15,9.6515199059591805e-17,3.3814166126109233e-14,3.3914192297713396e-13,5.5026404976880144e-13,2.3026914719391649e-16,5.5152095755674439e-12,2.7527252959693376e-16,2.6519554737779058e-09,1.1462189376355897e-13,9.6418618568853837e-14,3.8475498334785948e-12,1.1908121607066694e-06,1.855547664385385e-13,2.1542635131539558e-09,5.7692327180104383e-11,2.6615477622242039e-13,8.9455451761586791e-11,5.3903322111386821e-17,4.580277645956921e-10,1.4563122219950129e-12,3.0400871842887445e-20,4.8548387335530851e-07,1.0634719837951549e-09,4.7702641208422497e-07,1.0477496263627369e-12,9.6733287787995476e-07
0.17951318509062783,0.0026510246566510114,6.9272077854649272e-16,1.1912533136371982e-16,4.9472340400995359e-12,1.2949988953442729e-11,4.9877004861365904e-07,0.0,0.0,1.5152885789346957e-09,2.7616247307907226e-09,6.3189700109794145e-13,-1.7801957717574811e-15,4.9601537196186035e-19,-6.1083271460282214e-38,2.211940759873367e-35,6.3855396196868084e-23,6.8062247961927996e-13,4.3166666695404805e-09,3.2456989121026814e-28,3.307017265478554e-35,2.0501619090073903e-18,4.6118189311168542e-31,2.3652640912762541e-24,3.6430615742562702e-11,4.8743960765130138e-13,9.0460548974171301e-17,6.0043041424258204e-22,4.6703220590095777e-10,3.2379061652630081e-17,3.1683688852580991e-20,2.6918178218831217e-17,-4.8363682820520928e-22,1.7774518762428321e-20,4.4090421618042353e-15,1.0527023669165535e-24,8.1670158348736268e-20,9.9324213339854387e-10,3.172002066813379e-09,5.8640229862196735e-21,8.8504719648744654e-21,1.3520942867952273e-16,1.3047993088222169e-45,2.0987915174347557e-15,2.3001992822872241e-20,4.2071939852925673e-17,3.1617954100888066e-23,5.4454616331229682e-18,6.1883121770847709e-27,6.0657905840145631e-17,4.3096137477688625e-23,4.2105672140008006e-27,1.8494171780517295e-47,7.9877386418276337e-40,3.4146576941577913e-18,1.0250412667328683e-23,4.0186218739065515e-17,8.4720737940480536e-29,8.3975320756123819e-16,-2.3562349708112618e-18,2.8888938201668469e-30,2.6194803376362833e-15,2.5983710461476774e-27,1.9887588794907083e-20,5.0586700834403154e-23,2.2194213547716742e-29,-4.39479842434905e-17,-7.5497073702985979e-26,0.88168480800000004,0.0,0.0094568182830946021,0.10884631098492149,0.00099999148024382169,1.5641409245153676e-17,1.0677120089787332e-15,9.7607369664945409e-17,3.3866548579335859e-14,3.4297195163143056e-13,5.5982294126950023e-13,2.3062593026746823e-16,5.6110582620678065e-12,2.8005455817788075e-16,2.6980430556090742e-09,1.1479943226224521e-13,9.8093549975639969e-14,3.914416953672045e-12,1.2115941127972638e-06,1.8877834611837335e-13,2.1917023108500393e-09,5.869457092684146e-11,2.707785728490426e-13,9.1009477090215581e-11,5.4839701086111126e-17,4.6601861660177419e-10,1.4816111248659263e-12,3.0928997562739129e-20,4.9395653669313409e-07,1.0819494481868213e-09,4.8535046862297383e-07,1.0659584042357709e-12,9.8421478692063873e-07
0.17982452684118874,0.002651024509434847,7.0479076889853789e-16,1.212021185336329e-16,5.0331702172095643e-12,1.3176296036506696e-11,5.0747393300610489e-07,0.0,0.0,1.5414406213971396e-09,2.8097733333803878e-09,6.5349375076419111e-13,-1.7796162991771011e-15,5.1320577008834938e-19,2.9850202130628709e-38,2.6877704404537725e-35,6.6092275982403687e-23,6.9243640194685708e-13,4.3921064344846582e-09,3.3106586795983789e-28,3.4554829638086279e-35,2.122328162339566e-18,4.6932246619220215e-31,2.4481191474341574e-24,3.7118461377765011e-11,4.9593251609106763e-13,9.0749798459675134e-17,6.2151782202888183e-22,4.7518040182113534e-10,3.3467474475992676e-17,3.1695276162033372e-20,2.7387214259581779e-17,1.0476420132012471e-21,1.8398604924920146e-20,4.4206673422604089e-15,1.1075950332518441e-24,8.4531416202340648e-20,1.0104815302269792e-09,3.2272459841101677e-09,5.9681247280139425e-21,8.8541581470068366e-21,1.3526335857883086e-16,1.340079629658675e-45,2.1726286094778757e-15,2.380982736018836e-20,4.2553579171017406e-17,3.2372033023155592e-23,5.6367049220759254e-18,6.4056442168713552e-27,6.2792975699791187e-17,4.5389296252444763e-23,4.434414084148924e-27,2.0145678773882079e-47,8.3471197338700131e-40,3.434715501818886e-18,1.0256412130517219e-23,4.1597546800201594e-17,8.7179086542223393e-29,8.6932952409351348e-16,5.0971162828465416e-18,3.0411824229276986e-30,2.6204293892139707e-15,2.6229689896290365e-27,2.0909639731001555e-20,5.2364759805938191e-23,2.3375005317334102e-29,-5.2537573333732305e-17,-9.0255110071456619e-26,0.88168480800000004,0.0,0.0094567627618036242,0.10884624661140946,0.00099999133159344843,1.5665564896254413e-17,1.0862575050459291e-15,9.8717621887815996e-17,3.3918910519641809e-14,3.4686536775485797e-13,5.6954648798190786e-13,2.3098257363060628e-16,5.7085593081345831e-12,2.8491896385089047e-16,2.7449251287252332e-09,1.1497689997723727e-13,9.9797332617215856e-14,3.982436835806945e-12,1.232737059992565e-06,1.9205745668845814e-13,2.2297865220967261e-09,5.9714078899436915e-11,2.7548202046633894e-13,9.2590270893299603e-11,5.5792209491319561e-17,4.7414827134052529e-10,1.5073457993067047e-12,3.146622038003224e-20,5.0257637701211027e-07,1.1007452888464214e-09,4.938190850887407e-07,1.0844810865238633e-12,1.001389948413321e-06
0.18013586859174965,0.0026510243596619496,7.1706992686692862e-16,1.2331493466313946e-16,5.1205864102552819e-12,1.3406544781597084e-11,5.1632899055643241e-07,0.0,0.0,1.5680372204001742e-09,2.8587572168181234e-09,6.7583745156700221e-13,-1.7790591195532842e-15,5.3099432615784852e-19,-4.0464245920317474e-38,2.0868074126480449e-35,6.8407160863789875e-23,7.0445348029780059e-13,4.4688603655578482e-09,3.3785340090270086e-28,3.6605992327138962e-35,2.1970287097473201e-18,4.7760682779117037e-31,2.533863490986655e-24,3.7820081256878761e-11,5.0457259373361302e-13,9.0972981374551654e-17,6.4334335163890683e-22,4.8347009678135599e-10,3.4593899370943522e-17,3.1706985666174053e-20,2.7864378957628836e-17,-1.572111706072306e-21,1.9044534976577006e-20,4.4324128523356444e-15,1.1653664417961508e-24,8.7492469522688953e-20,1.0280173575672765e-09,3.2834463756148375e-09,6.0740981134061813e-21,8.85789430775324e-21,1.3531796587406665e-16,1.3764131336127156e-45,2.2490586607682426e-15,2.4645939057966524e-20,4.3050059596582375e-17,3.3152102068730074e-23,5.8346420774447292e-18,6.6305833117759187e-27,6.5003018105655462e-17,4.7804358517209797e-23,4.6701400138808615e-27,2.1020810006722448e-47,8.6062985620905833e-40,3.4550828407121614e-18,1.0262530431154731e-23,4.3058275435441427e-17,8.9727985965155941e-29,8.9994535724044623e-16,-7.6540738363958168e-18,3.2015057793241752e-30,2.621388228919562e-15,2.6479922562320424e-27,2.1984771882326125e-20,5.4205130600699357e-23,2.4618497891915501e-29,-3.9237064791397008e-17,-6.7405431164965112e-26,0.88168480800000004,0.0,0.0094567062762590439,0.10884618111990893,0.00099999118036118908,1.5689711259974325e-17,1.105122376522759e-15,9.9846267853584275e-17,3.3971251953443362e-14,3.508232655443063e-13,5.7943747755090572e-13,2.313390773271264e-16,5.8077407361287959e-12,2.8986714145353103e-16,2.7926151660554524e-09,1.1515429690743337e-13,1.0153045494989194e-13,4.0516290303869015e-12,1.2542472194760273e-06,1.9539303844062977e-13,2.2685270923536435e-09,6.0751143397635987e-11,2.8026646776245253e-13,9.4198286368830117e-11,5.6761120401013613e-17,4.8241911938783897e-10,1.5335236225702014e-12,3.2012694311249639e-20,5.1134592910611622e-07,1.1198648993094157e-09,5.0243474994705155e-07,1.1033229966903002e-12,1.0188634129756993e-06
0.18044721034231057,0.002651024207288301,7.2956183771589617e-16,1.2546440127448389e-16,5.2095076695620411e-12,1.3640803442600988e-11,5.2533782417973569e-07,0.0,0.0,1.5950856309774337e-09,2.9085907956255302e-09,6.9896326011174635e-13,-1.7787081870886516e-15,5.4940183511206809e-19,2.6048526326583146e-37,2.9932186699797601e-35,7.08027522893904e-23,7.1667715814759656e-13,4.5469512268106387e-09,3.4473836549008522e-28,3.9337945991548812e-35,2.2743522474604682e-18,4.8603819363004672e-31,2.6225971797902768e-24,3.8535776510853532e-11,5.133623628336357e-13,9.1564091180114263e-17,6.6593271087046543e-22,4.9190372646293692e-10,3.5759660890258313e-17,3.1718821734740723e-20,2.8349811661514139e-17,3.0991627273402965e-21,1.9713070308335519e-20,4.4442828253928575e-15,1.2261657770214987e-24,9.0556775653473839e-20,1.0458546241290275e-09,3.3406196054533932e-09,6.1819776373798384e-21,8.8616822297745324e-21,1.3537327458416316e-16,1.4138334483163549e-45,2.3281724246083279e-15,2.5511312801313615e-20,4.3561896418134963e-17,3.3959056597345989e-23,6.0395062259389101e-18,6.8633945536279088e-27,6.7290656675576947e-17,5.0347792813007481e-23,4.9183737618304494e-27,2.3391184488394784e-47,8.9552640107040486e-40,3.4757671219702685e-18,1.026877175723425e-23,4.4570125196776205e-17,9.2371454326298745e-29,9.3163713390028965e-16,1.5082444951763418e-17,3.3702874772161287e-30,2.6223572100209222e-15,2.6734482971432387e-27,2.3115750004218755e-20,5.6109987361880993e-23,2.5928012303332307e-29,-6.9110844954629773e-17,-1.1872721023382226e-25,0.88168480800000004,0.0,0.0094566488098605673,0.10884611449117312,0.00099999102650258419,1.5713848342395553e-17,1.1243120281153373e-15,1.0099362496676905e-16,3.4023572887131823e-14,3.5484675770222946e-13,5.8949874324212236e-13,2.31695441400656e-16,5.9086310273093956e-12,2.9490050865201374e-16,2.8411268611265226e-09,1.1533162305123253e-13,1.0329341342134209e-13,4.1220134080718781e-12,1.276130913649018e-06,1.9878604701973931e-13,2.3079351462971147e-09,6.180606149254609e-11,2.851332854443502e-13,9.5833984111477651e-11,5.7746711356806875e-17,4.9083359177977485e-10,1.5601520928583908e-12,3.2568575886589039e-20,5.2026777066928414e-07,1.1393137615232846e-09,5.1119999373576612e-07,1.1224895453630617e-12,1.036640316704982e-06
0.18075855209287148,0.0026510240522691474,7.4227014650118732e-16,1.2765114171868162e-16,5.2999594469570801e-12,1.3879141441313578e-11,5.3450308081903203e-07,0.0,0.0,1.6225934266861894e-09,2.9592885176015766e-09,7.228638428949384e-13,-1.7777309390848681e-15,5.684498112133394e-19,-1.4820516606916485e-36,3.7329491481410841e-35,7.3281844408958467e-23,7.2911087883783522e-13,4.6264021698244557e-09,3.510889278357316e-28,3.9778618890334299e-35,2.3543905602990789e-18,4.9462164168295505e-31,2.7144237051820206e-24,3.9265855601345302e-11,5.2230438768110642e-13,9.089167732312797e-17,6.8931249615764604e-22,5.0048376772375038e-10,3.696612940016417e-17,3.1730788887557006e-20,2.8843654043473981e-17,-7.183043622380026e-21,2.0404997210602699e-20,4.4562815349282583e-15,1.2901459011381876e-24,9.3727910057860221e-20,1.0639983811017751e-09,3.3987823093311354e-09,6.2917982326007584e-21,8.8655237574399535e-21,1.3542930955210639e-16,1.4523753163400022e-45,2.4100638147282024e-15,2.640696752182695e-20,4.4089622716846454e-17,3.4793822362633292e-23,6.2515385519158174e-18,7.1043514436589827e-27,6.96586063713042e-17,5.3026410025140202e-23,5.1797772556158694e-27,2.4010147237972293e-47,9.2941731507365229e-40,3.4967759826676935e-18,1.0275140441838014e-23,4.6134876111057831e-17,9.5113706406156492e-29,9.644425518177062e-16,-3.4963273010035536e-17,3.5479733820220675e-30,2.6233366980061004e-15,2.6993446940983462e-27,2.4305482780996283e-20,5.8081579591064896e-23,2.730704492540086e-29,1.2170143602721574e-18,2.0838535176793047e-27,0.88168480800000004,0.0,0.0094565903457271925,0.10884604670562979,0.00099999086997242252,1.5737976149645459e-17,1.1438319518084348e-15,1.0216001599649997e-16,3.4075873327073157e-14,3.589369757378438e-13,5.9973316416993904e-13,2.3205166589465158e-16,6.0112591279221838e-12,3.0002050606936402e-16,2.8904741310067134e-09,1.1550887840652582e-13,1.05086712517552e-13,4.1936101640476582e-12,1.2983945718482408e-06,2.0223745360908016e-13,2.348021990278031e-09,6.2879135084719262e-11,2.9008386650848122e-13,9.7497832204027486e-11,5.8749264394173501e-17,4.9939416067239464e-10,1.5872388292407536e-12,3.3134024181036767e-20,5.2934452299626903e-07,1.1590974462291498e-09,5.2011738974949984e-07,1.1419862315303124e-12,1.0547258825733813e-06
0.1810698938434324,0.002651023894558965,7.5519855981368948e-16,1.2987581263525399e-16,5.3919676241780696e-12,1.4121629387210746e-11,5.4382745217003767e-07,0.0,0.0,1.6505678320379996e-09,3.0108655444018474e-09,7.4765032468437106e-13,-1.777645970230696e-15,5.8816051295212135e-19,-5.6344946610828154e-37,7.785748915517468e-35,7.5847327358185851e-23,7.4175827647948015e-13,4.707236748649328e-09,3.5843892754511172e-28,4.402492678659484e-35,2.4372386284348454e-18,5.0335564472696577e-31,2.80945011329731e-24,4.0010634519669612e-11,5.3140127587791123e-13,9.2917792505793559e-17,7.1351022290047465e-22,5.0921273927317805e-10,3.8214722657270776e-17,3.1742891799645875e-20,2.9346050170042082e-17,1.6818153461197949e-20,2.1121132184716576e-20,4.4684134133985348e-15,1.3574890804669084e-24,9.7009570873123454e-20,1.0824538679595619e-09,3.4579514032405537e-09,6.4035961176188602e-21,8.8694207989419459e-21,1.3548609647133948e-16,1.492074632770678e-45,2.4948300145413073e-15,2.7333957357708301e-20,4.4633789973907611e-17,3.5657356865699055e-23,6.4709885732064152e-18,7.3537389787981237e-27,7.2109676655069116e-17,5.5847381434088131e-23,5.4550473121140006e-27,2.6256182571407627e-47,9.6306130247294778e-40,3.5181172945303186e-18,1.0281640968154163e-23,4.7754369704313234e-17,9.7959163739402459e-29,9.9840062364024529e-16,8.1853903676368439e-17,3.7350328094146e-30,2.6243270709984012e-15,2.7256891619271313e-27,2.5557030392513409e-20,6.0122234737304893e-23,2.8759276609827503e-29,-1.5362802361951201e-16,-2.6389786400320898e-25,0.88168480800000004,0.0,0.0094565308666926043,0.10884597774337584,0.00099999071072472872,1.5762094687897461e-17,1.1636877309640192e-15,1.0334576916549834e-16,3.4128153279607753e-14,3.6309507027523458e-13,6.1014366713530029e-13,2.3240775085239692e-16,6.1156544600295498e-12,3.052285981783115e-16,2.9406711214700066e-09,1.1568606297068837e-13,1.0691086507111923e-13,4.2664398252781113e-12,1.3210447320924577e-06,2.0574824533278221e-13,2.3887991163487918e-09,6.3970671028053655e-11,2.9511962680712377e-13,9.9190306406235848e-11,5.9769066214801572e-17,5.0810334001521343e-10,1.6147915778594365e-12,3.3709200878549394e-20,5.3857885169492781e-07,1.1792216166345778e-09,5.2918955473856706e-07,1.1618186444988442e-12,1.0731254218471034e-06
0.1813812355939933,0.0026510237341114762,7.6835084529391922e-16,1.3213901870398058e-16,5.4855584690300423e-12,1.4368339096712164e-11,5.5331367539346979e-07,0.0,0.0,1.6790172700545715e-09,3.0633361904320452e-09,7.7315449215526804e-13,-1.7745935397036223e-15,6.0855696805294138e-19,-1.9375607362677529e-36,-2.2928588849147181e-35,7.8502189840730771e-23,7.5462272462866076e-13,4.789478905641612e-09,3.6456367813642763e-28,3.9433677613212734e-35,2.5229947377271003e-18,5.1224999219387549e-31,2.9077871011676076e-24,4.0770436990223532e-11,5.4065567788750886e-13,8.8263173428181703e-17,7.3855435700842265e-22,5.1809320234242867e-10,3.9506907438764335e-17,3.175513530525585e-20,2.9857146477246343e-17,-4.1888467616530033e-20,2.1862312889108773e-20,4.480683023084807e-15,1.4283498225067398e-24,1.0040558314378142e-19,1.1012261530672311e-09,3.5181440794515528e-09,6.5174067291746906e-21,8.8733753283618172e-21,1.3554366190932219e-16,1.5329684840134951e-45,2.5825715900593596e-15,2.8293372865899041e-20,4.5194968694605115e-17,3.6550649751255682e-23,6.6981144259160629e-18,7.611847119259186e-27,7.4646774751760046e-17,5.8818257714600174e-23,5.744917516864027e-27,2.8848586225234265e-47,1.0006943186951108e-39,3.5397991729952443e-18,1.0288277974156071e-23,4.9430511120126449e-17,1.0091246494208318e-28,1.0335517224548877e-15,-2.0387713807147075e-16,3.9319597404288163e-30,2.6253287201811681e-15,2.7524895502840106e-27,2.6873612114884098e-20,6.2234360869058878e-23,3.0288582562708615e-29,2.3847216535454378e-16,4.0960547837844559e-25,0.88168480800000004,0.0,0.0094564703553005787,0.10884590758417212,0.00099999054871275023,1.5786203963371929e-17,1.1838850352716343e-15,1.0455121823499975e-16,3.4180412751050027e-14,3.6732221135973875e-13,6.2073322463783077e-13,2.3276369631700065e-16,6.2218469203291385e-12,3.1052627236435425e-16,2.9917322065299605e-09,1.1586317674057026e-13,1.0876639194205903e-13,4.3405232504351249e-12,1.3440880428455949e-06,2.0931942510123865e-13,2.4302782023075339e-09,6.5080981084409737e-11,3.0024200485270755e-13,1.0091189009221346e-10,6.0806408008153025e-17,5.1696368622452749e-10,1.6428182038127552e-12,3.4294270250773906e-20,5.4797346740448299e-07,1.1996920243472048e-09,5.3841914960660837e-07,1.1819924639159532e-12,1.0918443355194892e-06
0.18166144316949812,0.0026510235873294483,7.8038247599478715e-16,1.3420942583610968e-16,5.57116551025072e-12,1.4594047789154976e-11,5.619919591736312e-07,0.0,0.0,1.7050335390626488e-09,3.1113372952578394e-09,7.9679687528289689e-13,-1.767750628522055e-15,6.2751976913468871e-19,-4.7046318223452252e-37,3.2115912431690712e-35,8.097052631244185e-23,7.6638950202207385e-13,4.8647204559323312e-09,3.3416461672534009e-28,4.7324485063169545e-35,2.6027456033216365e-18,5.2037883558992719e-31,2.9992150406663859e-24,4.1467378306216833e-11,5.4912153927549953e-13,8.0759332039248312e-17,7.6184207355815937e-22,5.2621729605706167e-10,4.0708397497880933e-17,3.1766278806508086e-20,3.0324694753621931e-17,-1.1015346585912644e-20,2.2551515871309919e-20,4.4918473494818496e-15,1.4949459405633825e-24,1.0356302679014399e-19,1.1183965351162095e-09,3.573207085721091e-09,6.6215882010070359e-21,8.8769852410491335e-21,1.3559615917637759e-16,1.570825922707356e-45,2.6641688950395313e-15,2.9185502396377383e-20,4.5715061767496792e-17,3.7380905762549959e-23,6.9093110545870676e-18,7.8518520370539245e-27,7.7006201228470111e-17,6.1626778022925848e-23,6.0189212121240677e-27,2.8971296494505067e-47,9.4066281082719614e-40,3.5596109597663003e-18,1.0294371920058379e-23,5.0989099791103493e-17,1.0366666015814805e-28,1.0662422532627452e-15,-5.3577417293554309e-17,4.118059895687909e-30,2.6262401798237174e-15,2.7770063115072447e-27,2.8116935999151774e-20,6.4198439270431216e-23,3.1734223190189241e-29,2.529018791198447e-16,4.3413760100095661e-25,0.88168480800000004,0.0,0.0094564149977170494,0.10884584340049358,0.00099999040049922826,1.5807894396803784e-17,1.2023593783371694e-15,1.0565324278794596e-16,3.4227428769211748e-14,3.7118665609054735e-13,6.3041941557398493e-13,2.3308392800399388e-16,6.3189817799953389e-12,3.153720214826774e-16,3.038438052050196e-09,1.1602251860132055e-13,1.104636287726928e-13,4.4082878130595715e-12,1.3651687516481798e-06,2.1258596071223871e-13,2.4682193593532399e-09,6.609657375289451e-11,3.0492741101609303e-13,1.0248660984560125e-10,6.1755256944401833e-17,5.2506939315872431e-10,1.668453943819579e-12,3.4829428840535376e-20,5.5656794417325187e-07,1.2184162571595074e-09,5.4686262294951848e-07,1.2004455721960985e-12,1.1089689603665643e-06
0.18191362998745245,0.00265102345326851,7.9137098238002392e-16,1.3610044521856878e-16,5.6493427739877505e-12,1.480020467458396e-11,5.6991813547624721e-07,0.0,0.0,1.7287868702328337e-09,3.155177613732077e-09,8.1882161656476398e-13,-1.7612334838967486e-15,6.4509251175160769e-19,7.492894498731668e-37,3.8986684282886679e-35,8.325799463419776e-23,7.7713486100378135e-13,4.9334444591143422e-09,3.1610183043840301e-28,4.9845326376882809e-35,2.676668997519265e-18,5.2781568843712583e-31,3.083943514357159e-24,4.2105464037338263e-11,5.5685341539733757e-13,7.9389876351308147e-17,7.8342589081951209e-22,5.3363729284348046e-10,4.1821921553762903e-17,3.1776411898928299e-20,3.0751707698727616e-17,5.3920983892715203e-21,2.319029132514242e-20,4.5019968740728675e-15,1.5576626014134552e-24,1.0648911378833352e-19,1.1340764310630085e-09,3.6234954698045914e-09,6.7167951308769553e-21,8.8802766603588964e-21,1.3564398200993125e-16,1.6057752132900998e-45,2.7398038182743409e-15,3.0012357738885679e-20,4.619570231216483e-17,3.8150089117927926e-23,7.1050547899939408e-18,8.0742982948226011e-27,7.9193216892721451e-17,6.4268788625559117e-23,6.2766581501408629e-27,3.2915195706404049e-47,8.6947410771341319e-40,3.5776884091869451e-18,1.0299957300083896e-23,5.243365063853001e-17,1.0622655726198508e-28,1.0965448672454213e-15,2.6223485387231775e-17,4.2930720658546963e-30,2.6270688346175276e-15,2.799397565899922e-27,2.9285449761869791e-20,6.6018880782561378e-23,3.3094078300471857e-29,2.0267413126198146e-16,3.4833575558119839e-25,0.88168480800000004,0.0,0.0094563644377802288,0.10884578477939175,0.000999990265130643,1.5827409380100215e-17,1.2192303293336727e-15,1.0665914795331788e-16,3.426972900950578e-14,3.7471402637103407e-13,6.3926493324529077e-13,2.3337203997181322e-16,6.4076873819466319e-12,3.1979720804220772e-16,3.0810907938343475e-09,1.1616587724234958e-13,1.1201356085770694e-13,4.4701718603439759e-12,1.3844224839664201e-06,2.1556899388214678e-13,2.502868020961568e-09,6.7024022408019788e-11,3.0920617043039435e-13,1.0392465810010183e-10,6.2621754408760929e-17,5.324726106595942e-10,1.6918647246837671e-12,3.5318140482230225e-20,5.6441757522276264e-07,1.2355154805429488e-09,5.5457430615708694e-07,1.2172973385830239e-12,1.1246094689388668e-06
