Time (s),Volume (m^3),N2,Ar,He,Ne,CH4(1),O2(2),CH3(3),HO2(7),CH3OO(9),CH3O2(17),OH(11),CH2O(24),H2O(33),H2O2(13),CH3OOH(15),CH3O(19),H(4),C2H6O2(21),HCO(39),CO(40),CHO3(66),acetyl(76),CH3OH(35),CH2OH(41),O(12),CHO3(77),CO2(174),CHO3(176),HOCO(82)
0.6613220202532691,0.002296965491954901,0.84210526299999999,0.0,0.0,0.0,0.044662648751070136,0.093254294285321712,8.0734262692774468e-08,2.8741447579498235e-05,1.2532795348584184e-05,3.48393163726424e-18,1.1382909283677979e-08,0.0013018445440202099,0.012781415244563239,0.001561866605767111,5.6768767250212422e-05,8.866489271924314e-09,4.1814820309628663e-11,1.9719380374097766e-07,1.3553776226186025e-10,0.0065077502494541592,2.5041322401755157e-08,2.8783281002754092e-12,7.2641177801177208e-05,5.9632716412944286e-12,4.2692970844154344e-14,9.3638756909262122e-19,1.688353811592707e-05,1.0481296078112725e-17,2.1949748772097079e-17
0.6626403254186236,0.0022970838616458143,0.84210526299999999,0.0,0.0,0.0,0.04453354326414595,0.093049758995131807,8.1248111296315014e-08,2.8951729838780368e-05,1.2582716598100877e-05,3.5406539123672956e-18,1.1555922866142357e-08,0.0013009402864236894,0.013015138088109834,0.0015841254768277271,5.7466184244211774e-05,8.9717013954509401e-09,4.240622436682504e-11,1.9922947589994052e-07,1.3759542089297592e-10,0.0066356756528914091,2.5364423305612601e-08,2.9534361104738293e-12,7.3416865111338621e-05,6.0455567772517319e-12,4.3070469114550117e-14,9.6171273552861034e-19,1.7439837849589702e-05,1.0990639144424783e-17,2.2773142085739377e-17
0.6639586305839781,0.0022972039942286667,0.84210526299999999,0.0,0.0,0.0,0.044402892037786287,0.092842796385683116,8.1763796508702343e-08,2.9161456135427095e-05,1.2632216574680063e-05,3.5983063499974027e-18,1.1730747153844377e-08,0.0012999345980829,0.013251961402099045,0.0016064810591905174,5.8165150221248719e-05,9.0771345434286471e-09,4.300249352605676e-11,2.0127260162775884e-07,1.3966920694392241e-10,0.0067652353355393963,2.5688098433626821e-08,3.0300542282025618e-12,7.4189308992356093e-05,6.128511562254311e-12,4.3454127871306408e-14,9.8752296206208621e-19,1.8011126712503375e-05,1.152178371458322e-17,2.3622924452289124e-17
0.6652769357493326,0.0022973258976974192,0.84210526299999999,0.0,0.0,0.0,0.044270691621906083,0.092633403167326336,8.2281296457329628e-08,2.9370600301045745e-05,1.268128359344481e-05,3.6568943588791995e-18,1.1907387466164781e-08,0.0012988286779690094,0.013491895725807645,0.0016289296175919555,5.8865504311318881e-05,9.1827653713035411e-09,4.3603599713843789e-11,2.0332286088251968e-07,1.4175907480826338e-10,0.006896431811067593,2.6012287783251608e-08,3.1082001209422567e-12,7.4958134740476192e-05,6.2121344390091266e-12,4.3844060041134401e-14,1.0138216414149594e-18,1.859769015301522e-05,1.2075513462480998e-17,2.4499765725795032e-17
0.666595240914687,0.002297449579748569,0.84210526299999999,0.0,0.0,0.0,0.044136938909980106,0.092421576565405478,8.2800590465463937e-08,2.957913633431984e-05,1.2729906250414044e-05,3.7164231891769094e-18,1.2085849342669134e-08,0.0012976236922600261,0.013734950996143993,0.0016514673740141185,5.9567084532025877e-05,9.2885703974447829e-09,4.4209514423906941e-11,2.0537992982771968e-07,1.4386497827484459e-10,0.0070292672850048232,2.6336931031320235e-08,3.187891342191514e-12,7.5722963915032988e-05,6.29642364454417e-12,4.4240382608219643e-14,1.0406120272561533e-18,1.9199815568773218e-05,1.2652634561467046e-17,2.5404348174316503e-17
0.6679135460800415,0.0022975750477767553,0.84210526299999999,0.0,0.0,0.0,0.04400163114095202,0.092207314323144079,8.3321659317931743e-08,2.9787038432284178e-05,1.2778073395102943e-05,3.7768978352403214e-18,1.226613853007614e-08,0.0012963207743023107,0.013981136542267307,0.0016740905084097393,6.0269727897079642e-05,9.3945260556115496e-09,4.4820209049801247e-11,2.0744348951850888e-07,1.459868703046556e-10,0.0071637436525166928,2.6661967386581142e-08,3.2691454725139845e-12,7.648341466734585e-05,6.3813771583357745e-12,4.4643216403183168e-14,1.0678972335510563e-18,1.9817792231053349e-05,1.3253975269406433e-17,2.6337365501000544e-17
0.669231851245396,0.00229770230887042,0.84210526299999999,0.0,0.0,0.0,0.043864765900994196,0.091990614704361734,8.3844485261821807e-08,2.9994280973298855e-05,1.2825774143102067e-05,3.8383230268573613e-18,1.2448261002128359e-08,0.0012949210246711578,0.014230461080383875,0.0016967951594743542,6.0973270501711905e-05,9.5006086978949853e-09,4.5435655043094177e-11,2.0951322538060796e-07,1.4812470243685806e-10,0.0072998624962300101,2.6987335491270718e-08,3.3519800929736989e-12,7.7239102076732019e-05,6.4669926428446345e-12,4.5052686378234132e-14,1.0956802600331866e-18,2.0451911207158113e-05,1.3880386043176237e-17,2.7299522694676112e-17
0.6705501564107504,0.0022978313698086947,0.84210526299999999,0.0,0.0,0.0,0.043726341125087463,0.091771476495939572,8.4369051590656792e-08,3.0200838514098551e-05,1.2872997892494226e-05,3.9007033559066364e-18,1.2632223014234728e-08,0.0012934255113263172,0.014482932708766518,0.0017195774254498597,6.1677547613725158e-05,9.6067945741109859e-09,4.6055823448196777e-11,2.115888179957587e-07,1.5027842555329629e-10,0.0074376250841466365,2.7312973735020042e-08,3.4364126142678382e-12,7.7989638492898271e-05,6.5532675521542087e-12,4.5468921971232665e-14,1.1239639562911474e-18,2.1102465279978671e-05,1.4532741348313493e-17,2.8291537728270363e-17
0.6718684615761049,0.0022979622370571406,0.84210526299999999,0.0,0.0,0.0,0.043586355098382774,0.091549899010074681,8.4895343174122783e-08,3.0406685787572651e-05,1.2919734316604176e-05,3.9640431620800538e-18,1.2818031079435813e-08,0.0012918352699022343,0.014738558903035758,0.0017424333649075192,6.2382393774334767e-05,9.7130598884280393e-09,4.6680685223753715e-11,2.1366995287606039e-07,1.5244798983274684e-10,0.0075770323676095383,2.7638820094171557e-08,3.5224604691674952e-12,7.8734633887182309e-05,6.6401990879330192e-12,4.5892056838625182e-14,1.1527510142339631e-18,2.1769748865241198e-05,1.5211939116247122e-17,2.9314140348538238e-17
0.6731867667414594,0.002298094916763726,0.84210526299999999,0.0,0.0,0.0,0.043444806457331252,0.091325882086282367,8.5423346562549224e-08,3.0611797706681725e-05,1.2965973353459829e-05,4.0283464784491251e-18,1.3005691970579518e-08,0.0012901513042063179,0.014997346511712219,0.0017653589975330636,6.3087642889513232e-05,9.8193808158044163e-09,4.7310211729117228e-11,2.1575632356090765e-07,1.5463334357194223e-10,0.0077180849793094496,2.7964811932551143e-08,3.6101411658557918e-12,7.9473696215443833e-05,6.727784065464523e-12,4.6322228987545648e-14,1.1820440075308715e-18,2.2454057926645376e-05,1.591890029653086e-17,3.0368071509044613e-17
0.6745050719068139,0.0022982294147556015,0.84210526299999999,0.0,0.0,0.0,0.043301694190651746,0.091099426093173841,8.5953049120329072e-08,3.081614937135579e-05,1.3011705223276921e-05,4.0936172272566209e-18,1.3195212804533031e-08,0.0012883745868402859,0.015259301751998411,0.0017883503049340927,6.3793128298456647e-05,9.9257334603288596e-09,4.7944373940000063e-11,2.1784761772261399e-07,1.5683443426451269e-10,0.0078607832313594694,2.829088643490441e-08,3.6994719604061095e-12,8.0206431783409561e-05,6.8160190851889908e-12,4.6759581405461222e-14,1.21184535135006e-18,2.3155689889413921e-05,1.6654571448810565e-17,3.1454085790676335e-17
0.6758233770721683,0.00229836573653518,0.84210526299999999,0.0,0.0,0.0,0.043157017640150543,0.090870531930103915,8.6484439666701697e-08,3.1019716050300294e-05,1.3056920424492173e-05,4.1598590964636831e-18,1.3386601011480499e-08,0.0012865060598649563,0.015524430205764802,0.001811403231432256,6.4498682857575719e-05,1.0032093906556027e-08,4.858314253034239e-11,2.1994352612683472e-07,1.5905120921998272e-10,0.0080051271134320579,2.8616980463941499e-08,3.7904700811396889e-12,8.0932445615034337e-05,6.9049005497761565e-12,4.7204261731744914e-14,1.2421572828904512e-18,2.3874943551919714e-05,1.7419924240935535e-17,3.2572949890634177e-17
0.6771416822375228,0.0022985038872758616,0.84210526299999999,0.0,0.0,0.0,0.043010776501423403,0.090639201028766408,8.7017509129532657e-08,3.1222473181451609e-05,1.310160971096913e-05,4.2270753991445786e-18,1.3579864289921616e-08,0.0012845466356992835,0.015792736815366703,0.0018345136849246462,6.5204139034424593e-05,1.0138438260029811e-08,4.9226489154237179e-11,2.2204375237488072e-07,1.6128361296226239e-10,0.0081511162907489214,2.8943030182074357e-08,3.8831529952102185e-12,8.1651341869790555e-05,6.9944243437906408e-12,4.7656422054342428e-14,1.2729819223345392e-18,2.4612118986460815e-05,1.8215953787644644e-17,3.372544149411285e-17
0.6784599874028773,0.0022986438718226726,0.84210526299999999,0.0,0.0,0.0,0.042862970824194144,0.090405435354076052,8.7552248806497539e-08,3.1424396391200065e-05,1.3145764118903067e-05,4.2952693938669112e-18,1.3775010755655179e-08,0.0012824971978936325,0.016064225880825133,0.0018576775375624046,6.5909328951009927e-05,1.0244742579997023e-08,4.9874384734730153e-11,2.2414799187160111e-07,1.6353158983106253e-10,0.0082987501027079122,2.9268971741840279e-08,3.9775377619277053e-12,8.2362724152177251e-05,7.0845862251269779e-12,4.8116220032654727e-14,1.3043212048837917e-18,2.5367517464009223e-05,1.9043683007590553e-17,3.4912352764158288e-17
0.6797782925682317,0.0022987856946777743,0.84210526299999999,0.0,0.0,0.0,0.042713601012757174,0.09016923740536828,8.8088651639286596e-08,3.1625461465786993e-05,1.318937495643565e-05,4.3644440427784506e-18,1.3972048860562993e-08,0.0012803586020152273,0.016338901056222023,0.0018808906266169587,6.6614084466816418e-05,1.0350982939540733e-08,5.0526800289025223e-11,2.2625594604344014e-07,1.6579508309787583e-10,0.0084480275611573275,2.9594740822904623e-08,4.0736414853360907e-12,8.3066195905430774e-05,7.1753816410928095e-12,4.8583818343284057e-14,1.3361769097220465e-18,2.6141441356269565e-05,1.9904160425905365e-17,3.6134487439392212e-17
0.6810965977335862,0.002298929360010555,0.84210526299999999,0.0,0.0,0.0,0.042562667826202279,0.089930610217376986,8.8626712224826702e-08,3.182564436933497e-05,1.323243377351813e-05,4.4346020389001003e-18,1.4170987393559991e-08,0.0012781316768083737,0.016616765346229231,0.001904148755355044,6.7318237265917493e-05,1.0457135442977379e-08,5.1183707465010889e-11,2.2836732275541794e-07,1.6807403394517081e-10,0.0085989473486323461,2.9920272744258595e-08,4.1714813820348172e-12,8.3761360834901062e-05,7.2668056120181706e-12,4.9059384585805406e-14,1.3685506506920867e-18,2.693419403286145e-05,2.0798460615743398e-17,3.7392662042831585e-17
0.6824149028989407,0.0022990748716474854,0.84210526299999999,0.0,0.0,0.0,0.04241017237850734,0.089689557360942737,8.9166426031303177e-08,3.2024921228389515e-05,1.3274932403062564e-05,4.5057458939544105e-18,1.4371835560224549e-08,0.0012758172252845632,0.016897821103048636,0.0019274476939353971,6.8021618887616087e-05,1.0563176201453983e-08,5.1845077616822491e-11,2.3048182965684914e-07,1.7036838279350352e-10,0.0087515078168169703,3.0245502579829454e-08,4.2710744244397734e-12,8.4447823304796991e-05,7.3588529309259885e-12,4.9543092125222993e-14,1.4014438719842873e-18,2.7746079762048198e-05,2.1727686019863791e-17,3.8687706235223785e-17
0.6837332080642952,0.002299222233069777,0.84210526299999999,0.0,0.0,0.0,0.042256116138486496,0.089446082943511432,8.9707789753281052e-08,3.2223268352635523e-05,1.3316862915842865e-05,4.5778778739543779e-18,1.4574602960514862e-08,0.0012734160257930757,0.017182070023685613,0.0019507831802492038,6.8724060825807161e-05,1.0669081359683492e-08,5.2510882093730013e-11,2.3259917774012554e-07,1.7267806907227843e-10,0.0089057069851791147,3.0570365096157763e-08,4.3724375526812188e-12,8.5125188721505338e-05,7.4515181008540865e-12,5.0035119834782299e-14,1.4348578443784836e-18,2.8577403611921785e-05,2.269296660363702e-17,4.002046215828414e-17
0.6850515132296496,0.002299371447409868,0.84210526299999999,0.0,0.0,0.0,0.042100500929598828,0.089200191609480575,9.0250801661886776e-08,3.2420662197442501e-05,1.3358217650493289e-05,4.6509999958824505e-18,1.4779299576687905e-08,0.0012709288332081422,0.017469513147379396,0.0019741509208252976,6.9425394549882857e-05,1.0774827104958624e-08,5.3181092737372923e-11,2.3471908264812293e-07,1.7500303025150271e-10,0.009061542539627326,3.0894794763309908e-08,4.4755877379021986e-12,8.5793063927151045e-05,7.5447952167257321e-12,5.0535652122135212e-14,1.468793665370671e-18,2.9428471350260879e-05,2.3695460029776605e-17,4.1391785151337706e-17
0.6863698183950041,0.002299522517448454,0.84210526299999999,0.0,0.0,0.0,0.041943328929660906,0.088951888540363871,9.0795460835348499e-08,3.2617079414692883e-05,1.3398989160404986e-05,4.7251140506654241e-18,1.4985935826234614e-08,0.0012683563801184888,0.017760150853185285,0.0019975465917087157,7.0125451603021292e-05,1.0880389668852791e-08,5.3855681365890138e-11,2.3684126208534476e-07,1.7734320270316094e-10,0.0092190118312776518,3.1218725821050468e-08,4.5805418170284108e-12,8.6451057595254036e-05,7.6386780888767763e-12,5.104487931411325e-14,1.5032522506924062e-18,3.0299589340720891e-05,2.473635279846483e-17,4.2802543668864822e-17
0.6876881235603586,0.0022996754456121467,0.84210526299999999,0.0,0.0,0.0,0.041784602670496371,0.088701179454873158,9.1341767677632777e-08,3.2812496779020444e-05,1.3439170293466711e-05,4.8002216094489436e-18,1.5194522559324394e-08,0.0012656993779944345,0.018053982857671999,0.0020209658394470132,7.0824063590872041e-05,1.0985745326237181e-08,5.4534619710023457e-11,2.3896543631761024e-07,1.7969852175484243e-10,0.0093781118752777701,3.1542092253885468e-08,4.6873165149408455e-12,8.7098780624563578e-05,7.7331602374834607e-12,5.1562997929148994e-14,1.538234340118433e-18,3.1191064438224349e-05,2.5816860550386175e-17,4.4253619054450469e-17
0.689006428725713,0.0022998302339700093,0.84210526299999999,0.0,0.0,0.0,0.04162432503742354,0.088448070608758492,9.1889723554633281e-08,3.3006891292356342e-05,1.3478754047470665e-05,4.8763239758513243e-18,1.540507105505656e-08,0.0012629585184332204,0.018351008212855478,0.0020444042819667062,7.1521062346049203e-05,1.1090870426198391e-08,5.5217879930001943e-11,2.4109132987839106e-07,1.8206892102137144e-10,0.0095388393497596088,3.1864827838749986e-08,4.7959286046194638e-12,8.7735846539120215e-05,7.8282347999678862e-12,5.2090210307280383e-14,1.5737404808818202e-18,3.2103203880297499e-05,2.6938228141425728e-17,4.5745905977952437e-17
0.6903247338910675,0.002299986884231383,0.84210526299999999,0.0,0.0,0.0,0.041462499268702831,0.088192568794598331,9.2439331324296352e-08,3.320024002042743e-05,1.3517733778283265e-05,4.9534222487072038e-18,1.561759304293351e-08,0.0012601344743804292,0.018651225304221312,0.002067857509672557,7.2216279800281009e-05,1.119574136297218e-08,5.5905434248122697e-11,2.4321866949401478e-07,1.8445433257757546e-10,0.0097011905948042425,3.2186866119656923e-08,4.9063946770940638e-12,8.8361871884662954e-05,7.923894574408836e-12,5.2626725478373402e-14,1.6097710455659985e-18,3.3036315180350474e-05,2.8101730585794913e-17,4.7280312575934032e-17
0.691643039056422,0.002300145397742191,0.84210526299999999,0.0,0.0,0.0,0.041299128954817028,0.087934681341255552,9.2990593946175224e-08,3.3392520353177981e-05,1.3556102862461645e-05,5.0315172545060738e-18,1.5832100734509975e-08,0.0012572279013417626,0.018954631849073228,0.0020913210862570472,7.2909548313716265e-05,1.1300334625979047e-08,5.6597254877914768e-11,2.453471848646864e-07,1.8685468770190765e-10,0.0098651616116779105,3.2508140522448414e-08,5.0187313254514018e-12,8.8976476621875685e-05,8.0201320893308731e-12,5.3172758590204901e-14,1.6463261976343214e-18,3.3990706014036979e-05,2.9308673478617169e-17,4.8857759978912722e-17
0.6929613442217765,0.002300305775484056,0.84210526299999999,0.0,0.0,0.0,0.041134218037800506,0.087674416113496037,9.3543516916645819e-08,3.358370957541044e-05,1.3593855231923851e-05,5.1106096445992042e-18,1.6048606787276295e-08,0.0012542394385693177,0.019261224894803714,0.0021147905500316544,7.3600700266889465e-05,1.1404626738477509e-08,5.7293314176794311e-11,2.4747660832692557e-07,1.8926991566667481e-10,0.010030748061904838,3.2828584205052564e-08,5.1329549327507961e-12,8.9579284516203556e-05,8.1169394729378145e-12,5.3728532177509678e-14,1.6834059397455905e-18,3.4966684112929944e-05,3.056039336515997e-17,5.047918304129712e-17
0.6942796493871309,0.00230046801806892,0.84210526299999999,0.0,0.0,0.0,0.040967770810224423,0.08741178151092123,9.4098104240466241e-08,3.3773785584761458e-05,1.3630984449899536e-05,5.190699709151526e-18,1.6267124371244362e-08,0.0012511697103187349,0.019571000817752645,0.0021382614144552807,7.4289568872061172e-05,1.1508594379624578e-08,5.7993584945890161e-11,2.4960667621391985e-07,1.916999447147948e-10,0.010197945266865882,3.3148130352547569e-08,5.2490821001856864e-12,9.0169923533638815e-05,8.2143085421538517e-12,5.4294274288137317e-14,1.7210100255227989e-18,3.5964557141440997e-05,3.1858258074913515e-17,5.2145529948885737e-17
0.6955979545524854,0.0023006321257413383,0.84210526299999999,0.0,0.0,0.0,0.04079979191455782,0.087146786467685727,9.4654364955760219e-08,3.3962725653994356e-05,1.3667485302828919e-05,5.2717877213650295e-18,1.6487667109690398e-08,0.0012480193269317568,0.019883955321494177,0.0021617291700901332,7.4975986889300511e-05,1.1612214180825841e-08,5.8698039485602286e-11,2.5173712493214573e-07,1.9414470096330242e-10,0.010366748206770145,3.3466711739944208e-08,5.3671287610050638e-12,9.0748026217506321e-05,8.3122307365073272e-12,5.4870222498625052e-14,1.7591381047351881e-18,3.6984632598599647e-05,3.3203668006187688e-17,5.3857762853337835e-17
0.6967844292013045,0.0023007814171644033,0.84210526299999999,0.0,0.0,0.0,0.040647305477957904,0.086906280608099365,9.5156433771629509e-08,3.41317827305021e-05,1.3699793474925251e-05,5.3456199457859485e-18,1.6687898793976038e-08,0.0012451155151159436,0.020168327914172984,0.0021828437445093329,7.5591531007675089e-05,1.1705155529835967e-08,5.933560344323898e-11,2.536546437810953e-07,1.9635751201570725e-10,0.010520039305089065,3.3752554787000163e-08,5.475025738535748e-12,9.1257300745219686e-05,8.4008263739047961e-12,5.5397501488881518e-14,1.7939008152443433e-18,3.7921937469121549e-05,3.4456371112837886e-17,5.5438810272171057e-17
0.6979709038501235,0.0023009322188312542,0.84210526299999999,0.0,0.0,0.0,0.040493586328066648,0.086663877754147856,9.5659867911339389e-08,3.4299886171808377e-05,1.3731583710763597e-05,5.4202601224893099e-18,1.6889793010273237e-08,0.0012421472841374758,0.020455267010809571,0.0022039488098883051,7.6204834928389031e-05,1.179777952815766e-08,5.9976514489160674e-11,2.5557207004651566e-07,1.9858213611720652e-10,0.010674622545936912,3.4037513083851236e-08,5.5845024899603996e-12,9.1755866898599948e-05,8.4898561873899956e-12,5.5933426052610942e-14,1.8290868635274012e-18,3.8877698779469693e-05,3.5749813000760482e-17,5.7058535761357025e-17
