Time (s),Volume (m^3),N2,Ar,He,Ne,CH4(1),O2(2),CH3(3),HO2(7),CH3OO(9),CH3O2(17),OH(11),CH2O(24),H2O(33),H2O2(13),CH3OOH(15),CH3O(19),H(4),C2H6O2(21),HCO(39),CO(40),CHO3(66)
8.388607e-09,0.001820076516414058,0.84210526299999999,0.0,0.0,0.0,0.052631578999998908,0.1052631579999985,6.9566741100822211e-16,1.0954252764188484e-15,3.9975877136465505e-16,1.3633952198004729e-28,9.7671828695252425e-23,1.0413087571158211e-22,6.4606789668867479e-24,4.5651156127324047e-22,6.8122992779125533e-23,1.2178563365738434e-27,9.0600843037447456e-23,8.5253917392696652e-30,1.5683612904301339e-32,7.4542799520959465e-32,2.805780355488465e-32
9.999999999999999e-09,0.0018200765164140575,0.84210526299999999,0.0,0.0,0.0,0.0526315789999987,0.10526315799999815,7.6918742815603275e-16,1.3058487453252222e-15,5.3666255967320713e-16,1.8303120797963979e-28,1.5628408544105804e-22,1.6861920292943047e-22,1.233814552552167e-23,6.5382001792272432e-22,1.1031113554025929e-22,2.3181134113053376e-27,9.1144545182724369e-23,1.5954749485292987e-29,2.5971865211106236e-32,1.4706979824081163e-31,5.5218258500285728e-32
1.2582911e-08,0.0018200765164140575,0.84210526299999999,0.0,0.0,0.0,0.05263157899999836,0.10526315799999759,8.8703308158214858e-16,1.6431377198313993e-15,7.5610642021115847e-16,2.5787357689702596e-28,2.5023400497252297e-22,2.7198790922428229e-22,2.1759170084043592e-23,9.7008686472730637e-22,1.7793474939938796e-22,4.0817217310335514e-27,9.20160484421771e-23,2.7863309250129294e-29,4.246296331940246e-32,2.6332373678373222e-31,9.8753906131546983e-32
2.0971519e-08,0.0018200765164140557,0.84210526299999999,0.0,0.0,0.0,0.052631578999997264,0.10526315799999562,1.1022091126976826e-15,2.7385619219241735e-15,1.6363573976969434e-15,5.5808740027560445e-28,8.7038437844597494e-22,9.9853934851677768e-22,1.2818409569421144e-22,2.6820031090360324e-21,6.5323194978655815e-22,2.3683316291266552e-26,9.4814869028822105e-23,1.2837573866801755e-28,1.6273490149946657e-31,1.7102904498391542e-30,6.3336067532700871e-31
2.9360127e-08,0.0018200765164140544,0.84210526299999999,0.0,0.0,0.0,0.052631578999996168,0.10526315799999356,1.2252016093157759e-15,3.8339854392578387e-15,2.6087922772933894e-15,8.8974101053548259e-28,1.8077187877665858e-21,2.1568615131579403e-21,3.4922016007723081e-22,5.0786840207390037e-21,1.4109697978443697e-21,6.3928506276908879e-26,9.7612672137384432e-23,3.1206943747389301e-28,3.5777477699201736e-31,4.8914654055997925e-30,1.7971667403889222e-30
3.7748735e-08,0.0018200765164140523,0.84210526299999999,0.0,0.0,0.0,0.052631578999995071,0.10526315799999143,1.2974777039348691e-15,4.9294082718360959e-15,3.6319439409956171e-15,1.2386918369803899e-27,3.0477550240685205e-21,3.7694772411344628e-21,7.2187976857528267e-22,8.1601286298329502e-21,2.4658695561541603e-21,1.3108822511837979e-25,1.0041059450423699e-22,5.8044289091989533e-28,6.3228204878724818e-31,1.0513437517468072e-29,3.8351353509950859e-30
5.4525951e-08,0.0018200765164140481,0.84210526299999999,0.0,0.0,0.0,0.052631578999992878,0.10526315799998712,1.3650485654284681e-15,7.1202511980224672e-15,5.7552303075760263e-15,1.9628489454294335e-27,6.5557245454963328e-21,8.8802928889191347e-21,2.3250622574909101e-21,1.7062064874790813e-20,5.8089513015274328e-21,4.1326293107763036e-25,1.0600732248936763e-22,1.4550730927832314e-27,1.5162737857418298e-30,3.747750823163056e-29,1.3371685254484211e-29
7.130316700000001e-08,0.0018200765164140442,0.84210526299999999,0.0,0.0,0.0,0.052631578999990686,0.10526315799998277,1.4034074041601106e-15,9.3110913853005656e-15,7.9077305894973247e-15,2.6969696077227554e-27,1.0910538601229992e-20,1.5902693581261363e-20,4.9932012722922233e-21,2.8703040386658796e-20,1.0402197253099551e-20,8.7447889336383545e-25,1.1160512707048229e-22,2.6971735171468328e-27,2.7444644811683673e-30,8.6282635009263085e-29,3.0286164038633748e-29
9.999999999999998e-08,0.0018200765164140366,0.84210526299999999,0.0,0.0,0.0,0.052631578999986939,0.10526315799997532,1.4456185583475248e-15,1.3058436463088183e-14,1.1612913665244278e-14,3.9606402735107514e-27,2.0333142082597051e-20,3.4495717744087143e-20,1.4165496455155133e-20,5.7984522131376955e-20,2.2562083342292371e-20,2.4070345979713055e-24,1.21184457654529e-22,6.0769589233173011e-27,6.0588076751823417e-30,2.8764076422910682e-28,9.6672842844410692e-29
1.0485759900000001e-07,0.0018200765164140366,0.84210526299999999,0.0,0.0,0.0,0.052631578999986307,0.10526315799997406,1.4527637670320383e-15,1.3692760804820115e-14,1.2240101118423011e-14,4.1745455975742513e-27,2.1928134437624013e-20,3.7643014715161229e-20,1.5718118373677641e-20,6.2941086378088856e-20,2.4620423735010178e-20,2.6664548990946242e-24,1.228059796763401e-22,6.6490653369145221e-27,6.6198364892294946e-30,3.2172525874946698e-28,1.0791031509719433e-28
1.71966463e-07,0.0018200765164140204,0.84210526299999999,0.0,0.0,0.0,0.052631578999977544,0.10526315799995661,1.5369640867455077e-15,2.2456055829188585e-14,2.0919393726100785e-14,7.1346604570660715e-27,4.8659498685622657e-20,1.1196268534235534e-19,6.3316247715933675e-20,1.7524106146268751e-19,7.3211835350260835e-20,1.0262910930625583e-23,1.4523192303852529e-22,2.0900782679392706e-26,2.02853751600533e-29,1.7646738750809545e-27,5.3667623644620062e-28
3.06184191e-07,0.0018200765164139892,0.84210526299999999,0.0,0.0,0.0,0.052631578999960016,0.10526315799992172,1.7012448330023686e-15,3.9982470666153308e-14,3.8282267862081174e-14,1.3056352934126589e-26,1.0850367869817346e-19,3.8403378742464148e-19,2.7559020335825866e-19,5.7513257040607359e-19,2.5098808522009738e-19,4.2681524241538748e-23,1.9018794580263575e-22,7.8317276402492648e-26,7.2664633879557049e-29,1.2102302051582252e-26,3.0804367837584826e-27
5.74619647e-07,0.001820076516413926,0.84210526299999999,0.0,0.0,0.0,0.052631578999924961,0.10526315799985195,2.0292066948180858e-15,7.5034599875873268e-14,7.3009312509983499e-14,2.4900180023695135e-26,2.3347426873954252e-19,1.4222904375236326e-18,1.1891169549051381e-18,2.0760500427918644e-18,9.2855602495460258e-19,1.778615735735716e-22,2.8052533750433651e-22,3.3671885732419489e-25,2.8432434453784386e-28,9.3001061143408571e-26,1.7771884719513709e-26
9.999999999999997e-07,0.0018200765164137992,0.84210526299999999,0.0,0.0,0.0,0.052631578999869408,0.10526315799974137,2.5489015855159006e-15,1.3057827523006498e-13,1.2804229534376337e-13,4.3669445865827717e-26,4.3370598041130328e-19,4.6359977912896744e-18,4.2036648861672092e-18,6.6764274281506819e-18,3.0205474442081277e-18,6.153511387267988e-22,4.2503000065684881e-22,1.3722212513935224e-24,9.7719640206391784e-28,6.1548406331183843e-25,7.9344362076177403e-26
1.111490559e-06,0.0018200765164137992,0.84210526299999999,0.0,0.0,0.0,0.052631578999854843,0.10526315799971238,2.6851116231086414e-15,1.4513605950590194e-13,1.4246622906873148e-13,4.8588798454636567e-26,4.8618594406353034e-19,5.4782981627264053e-18,4.9937663368298893e-18,7.8821686963766135e-18,3.5688503714845543e-18,7.3001547578798964e-22,4.6290411862999448e-22,1.6436224572706259e-24,1.1587955108715181e-27,7.5242485422739023e-25,9.5482272233747128e-26
2.185232383e-06,0.0018200765164135468,0.84210526299999999,0.0,0.0,0.0,0.052631578999714573,0.10526315799943321,3.9970254898560165e-15,2.8532780804776266e-13,2.8139122579446924e-13,9.596984271947559e-26,9.9386403132568101e-19,2.153247804161293e-17,2.0548737510566686e-17,3.0709510126702197e-17,1.3966947597285877e-17,2.9568220898464604e-21,8.3444935187256153e-22,9.0302055415443432e-24,4.7682738067007328e-27,6.1792895090769569e-24,4.665044087636388e-25
4.332716031e-06,0.0018200765164130407,0.84210526299999999,0.0,0.0,0.0,0.052631578999433958,0.10526315799887478,6.6212776085766068e-15,5.6566681606252243e-13,5.5928606527574286e-13,1.9074722620600127e-25,2.0160012189541503e-18,8.5601329891402408e-17,8.3653628840788265e-17,1.2120839808420183e-16,5.5049874734276882e-17,1.1860373099436917e-20,1.6044477573600761e-21,5.4192689417116583e-23,1.953881159718881e-26,5.0654288367259412e-23,2.1039202515580889e-24
6.4801996790000004e-06,0.0018200765164125348,0.84210526299999999,0.0,0.0,0.0,0.052631578999153238,0.10526315799831626,9.245955960297444e-15,8.4596152707874086e-13,8.372259450820175e-13,2.8553997091469248e-25,3.0447988800293705e-18,1.8182086272404175e-16,1.7896195536326278e-16,2.5653531972067321e-16,1.1623794215592463e-16,2.5174129795037913e-20,2.4011133254871938e-21,1.441981144955657e-22,4.1916190300040243e-26,1.4606554234534819e-22,4.646472845090576e-24
9.999999999999997e-06,0.0018200765164115224,0.84210526299999999,0.0,0.0,0.0,0.052631578998692807,0.10526315799740049,1.3549303981680766e-14,1.3052303272119747e-12,1.2929279641410995e-12,4.4095935580721605e-25,4.7525198932046711e-18,4.4614588065257139e-16,4.4208581653830353e-16,6.2518463425150588e-16,2.8126436364597864e-16,6.1196713927817604e-20,3.792740802869779e-21,4.8601455393453962e-22,1.0382543547225222e-25,5.8428834091893952e-22,1.1818044320037549e-23
1.0775166975e-05,0.0018200765164115224,0.84210526299999999,0.0,0.0,0.0,0.052631578998591402,0.10526315799719881,1.4497031967329745e-14,1.4063752712552819e-12,1.3932873946201168e-12,4.7518742656586375e-25,5.1286119470717914e-18,5.0435828075436677e-16,5.0003368542747652e-16,7.0637241421610984e-16,3.1760819576006199e-16,6.9129981450776601e-20,4.0992194560858415e-21,5.6129291952372815e-22,1.1745973228686322e-25,6.8079831596485812e-22,1.3397442257205632e-23
1.46406375414e-05,0.0018200765164106106,0.84210526299999999,0.0,0.0,0.0,0.052631578998085439,0.10526315799619278,1.9224399319648887e-14,1.9106068036569718e-12,1.8938905418267645e-12,6.4592055909811504e-25,7.0249275237635688e-18,9.0078759021546634e-16,8.955365372662248e-16,1.2558700235199731e-15,5.616417681259114e-16,1.2246672793908458e-19,5.7108108366651147e-21,1.1916298376673582e-21,2.1056996273424135e-25,1.5414939472352728e-21,2.4264562076672802e-23
1.85061081078e-05,0.0018200765164096994,0.84210526299999999,0.0,0.0,0.0,0.052631578997579122,0.1052631579951864,2.3953259535391202e-14,2.4146905325460876e-12,2.3946514651638477e-12,8.1670750194779329e-25,8.942999217179798e-18,1.4108286794923305e-15,1.405193272193317e-15,1.9583593875850584e-15,8.7095065854178269e-16,1.9012318866844424e-19,7.4089789960887701e-21,2.1311363067968361e-21,3.30568497695789e-25,2.9283367725780426e-21,3.8333449448754068e-23
2.2371578674200002e-05,0.0018200765164087867,0.84210526299999999,0.0,0.0,0.0,0.052631578997072492,0.10526315799417973,2.86835396782816e-14,2.9186356680478209e-12,2.8955624627689957e-12,9.8754562835723482e-25,1.0881341068344694e-17,2.0292024097708662e-15,2.0237982692873385e-15,2.8052749440104653e-15,1.2409554276699991e-15,2.7109507287528583e-19,9.1876490558541482e-21,3.4056172370236492e-21,4.7620643583962062e-25,4.9153063736419161e-21,5.5455443776348801e-23
3.0102519807000002e-05,0.001820076516406961,0.84210526299999999,0.0,0.0,0.0,0.052631578996058498,0.10526315799216558,3.8147365802153402e-14,3.9262127814221827e-12,3.8977296478565517e-12,1.3293396098643103e-24,1.4803454349250907e-17,3.5158804209829812e-15,3.5126415098962714e-15,4.8282063952939985e-15,2.1166489030115542e-15,4.6280633805565329e-19,1.2924947933019582e-20,6.8877580613700883e-21,8.2663557320758029e-25,1.055882412643588e-20,9.6743480932108387e-23
3.78334609398e-05,0.0018200765164051336,0.84210526299999999,0.0,0.0,0.0,0.05263157899504331,0.10526315799015022,4.7616520880420341e-14,4.9332860028146731e-12,4.9004601116264811e-12,1.6713257003080524e-24,1.8798189398724799e-17,5.4113421715939547e-15,5.4134158416476412e-15,7.3842353859077749e-15,3.2087898038319292e-15,7.0200426679412197e-19,1.6949315359638775e-20,1.1943595269061998e-20,1.2738152719330226e-24,1.9303199994535189e-20,1.4955291091681076e-22
4.55644020726e-05,0.0018200765164033052,0.84210526299999999,0.0,0.0,0.0,0.052631578994026838,0.10526315798813357,5.7091430744789488e-14,5.9398278814685477e-12,5.9037989071705744e-12,2.0135192652646179e-24,2.2868629852385198e-17,7.7499940118508282e-15,7.7614562977095057e-15,1.0508899524732646e-14,4.5257385803971642e-15,9.9052392445314486e-19,2.1271824383608649e-20,1.8761081397569994e-20,1.8258916292386653e-24,3.2094475683158997e-20,2.1485413570407457e-22
6.10262843382e-05,0.0018200765163996436,0.84210526299999999,0.0,0.0,0.0,0.05263157899198994,0.10526315798409615,7.6059233568921713e-14,7.9513287660150167e-12,7.9123777241004639e-12,2.698554817504e-24,3.1229668968237188e-17,1.3822696465810554e-14,1.3869974738195225e-14,1.8492230649603811e-14,7.8082203705781329e-15,1.7098629625891225e-18,3.0776893075821552e-20,3.801252321727269e-20,3.2603242517711515e-24,7.4895151932969879e-20,3.847906942102992e-22
7.64881666038e-05,0.0018200765163959756,0.84210526299999999,0.0,0.0,0.0,0.052631578989947719,0.10526315798005317,9.5051295693820026e-14,9.9607627484304341e-12,9.9235215290001236e-12,3.3844651713730174e-24,3.9873261109631052e-17,2.1786985614607146e-14,2.1897091093502718e-14,2.877663715428181e-14,1.1918220679598462e-14,2.6107625958877797e-18,4.1379181865547229e-20,6.4821456982193952e-20,5.1424949737391919e-24,1.4534866484753738e-19,6.0805165109094545e-22
9.19500488694e-05,0.0018200765163923014,0.84210526299999999,0.0,0.0,0.0,0.052631578987900135,0.10526315797600454,1.1406813849719094e-13,1.196818154440607e-11,1.1937285761360862e-11,4.0712692347783181e-24,4.8785218253324285e-17,3.1696373320729213e-14,3.1902758532053596e-14,4.1357816530401953e-14,1.6807003278860168e-14,3.6825335636585044e-18,5.3013913965553933e-20,9.9292885641925167e-20,7.4850876962554088e-24,2.5061483085893681e-19,8.8615021443997076e-22
9.999999999999998e-05,0.0018200765163886214,0.84210526299999999,0.0,0.0,0.0,0.052631578986831955,0.10526315797389443,1.2397892398793006e-13,1.3012530568140619e-11,1.2986774335325091e-11,4.4292024056729659e-24,5.3525811602668119e-17,3.764590492887764e-14,3.7918276084684974e-14,4.881510008782341e-14,1.9641706749148525e-14,4.3040402559103851e-18,5.9454987488432562e-20,1.2029694718453531e-19,8.8918150023910453e-24,3.2218913215445859e-19,1.0532221789104808e-21
0.00010741193113499999,0.0018200765163886214,0.84210526299999999,0.0,0.0,0.0,0.052631578985847131,0.10526315797195018,1.3311026404234739e-13,1.3973636196308842e-11,1.3953723810011217e-11,4.7589852162380256e-24,5.7951676668434508e-17,4.3602469955245695e-14,4.3945200170309274e-14,5.6230597206054681e-14,2.2426998256352383e-14,4.9147421271675049e-18,6.5617862485968946e-20,1.4148736933923581e-19,1.0300336551013457e-23,3.9824447067759518e-19,1.2205459462486433e-21
0.0001383356956662,0.0018200765163812426,0.84210526299999999,0.0,0.0,0.0,0.052631578981724644,0.10526315796382384,1.7127206750558136e-13,1.7978827364751922e-11,1.7994802571247464e-11,6.1372147375956462e-24,7.7001160994664159e-17,7.3579634191040923e-14,7.4339640134073566e-14,9.2830947658698635e-14,3.5699680017186467e-14,7.8251706710313693e-18,9.3519491873008548e-20,2.491838637270913e-19,1.7390256708950292e-23,8.4952414907089072e-19,2.063174472646406e-21
0.0001692594601974,0.0018200765163738392,0.84210526299999999,0.0,0.0,0.0,0.052631578977579828,0.10526315795567338,2.0954026159571002e-13,2.1976698709042198e-11,2.2047135888301778e-11,7.5192826799546655e-24,9.6924377375697812e-17,1.1208264568215311e-13,1.1349725313350504e-13,1.3853474122145564e-13,5.140253247205391e-14,1.1268847965061358e-17,1.2464049855351747e-19,3.8820626321910437e-19,2.6498595392237217e-23,1.5626804957808251e-18,3.1462377396089619e-21
0.0002311069892598,0.0018200765163589577,0.84210526299999999,0.0,0.0,0.0,0.052631578969221798,0.10526315793929754,2.8640805795396851e-13,2.9951709516025789e-11,3.018686715710334e-11,1.0295377528844118e-23,1.3906849716547277e-16,2.159069925324232e-13,2.1956282261179007e-13,2.5707603732205917e-13,8.8990497126356332e-14,1.9512867977700474e-17,1.9506770863475226e-19,7.6127876435674685e-19,5.1064772364104366e-23,4.0613852259824014e-18,6.0687712364976357e-21
0.00028324289537325303,0.0018200765163463362,0.84210526299999999,0.0,0.0,0.0,0.052631578962103763,0.10526315792541265,3.5156233534888491e-13,3.6654305582169626e-11,3.7086198957665931e-11,1.2648428120140857e-23,1.7662514186663668e-16,3.3256000330634996e-13,3.3932736476950902e-13,3.8490228505380566e-13,1.2588217077136429e-13,2.7604922751559573e-17,2.6132262769988708e-19,1.1755748780663625e-18,7.8671249029958634e-23,7.6210673881300156e-18,9.3541735507197414e-21
0.0003353788014867061,0.0018200765163336437,0.84210526299999999,0.0,0.0,0.0,0.052631578954918067,0.10526315791145179,4.1705416310304325e-13,4.3339573232279394e-11,4.4021257012318208e-11,1.5013663324047714e-23,2.1576106991169714e-16,4.7698524714033611e-13,4.8824780613903765e-13,5.3804411077560141e-13,1.6658547498513055e-13,3.6533646745574755e-17,3.326138396875922e-19,1.6826886787489548e-18,1.1285423155895717e-22,1.2887610870847213e-17,1.3423118436309182e-20
0.0003875147076001592,0.0018200765163208807,0.84210526299999999,0.0,0.0,0.0,0.052631578947663599,0.10526315789741301,4.8289251223498243e-13,5.0008359197031966e-11,5.0992994684049033e-11,1.7391408289621423e-23,2.56267074918431e-16,6.5006410958675067e-13,6.6745407246289507e-13,7.1631154094854655e-13,2.103856868176866e-13,4.6142280165652056e-17,4.0799160773231878e-19,2.2841073255235774e-18,1.5382297429785458e-22,2.0229397124491694e-17,1.8300566915647655e-20
0.00043965061371361224,0.0018200765163080461,0.84210526299999999,0.0,0.0,0.0,0.052631578940339353,0.10526315788329478,5.4908494164683487e-13,5.6661354178572469e-11,5.8002215079692932e-11,1.9781936920330748e-23,2.9797890128838298e-16,8.525276685846112e-13,8.7792380257899267e-13,9.195187782725951e-13,2.567225942821771e-13,5.6307954508045874e-17,4.8671159604991179e-19,2.9813663128994931e-18,2.0175114618854428e-22,3.0026011420261835e-17,2.4007233990326252e-20
0.0004917865198270653,0.0018200765162951407,0.84210526299999999,0.0,0.0,0.0,0.052631578932944498,0.10526315786909564,6.1563794909423089e-13,6.3299131653331274e-11,6.504960839468595e-11,2.2185484610666798e-23,3.4076608289706123e-16,1.0849944356437564e-12,1.1205203327888273e-12,1.1474834023290557e-12,3.0515212024816462e-13,6.6933274915814083e-17,5.6818385421167739e-19,3.7760352626558757e-18,2.5678576383770432e-22,4.2666236543739512e-17,3.0560654536373776e-20
0.0005439224259405184,0.0018200765162821632,0.84210526299999999,0.0,0.0,0.0,0.052631578925478192,0.10526315785481442,6.8255732783058049e-13,6.9922187443708539e-11,7.2135789862674572e-11,2.4602261189040937e-23,3.8452053286300375e-16,1.3480085079380458e-12,1.3960311195726023e-12,1.400025462038858e-12,3.553070972680086e-13,7.7937716365558898e-17,6.5192067289549199e-19,4.6697135958124735e-18,3.1905622495874717e-22,5.8545237417066269e-17,3.7976261158935219e-20
0.0005960583320539715,0.0018200765162691142,0.84210526299999999,0.0,0.0,0.0,0.052631578917939757,0.10526315784045003,7.4984801150149348e-13,7.6530922821579923e-11,7.9261283252511206e-11,2.7032445289353593e-23,4.2916141692786393e-16,1.6420236704435051e-12,1.7051510971497669e-12,1.6769683428653713e-12,4.0691400336202503e-13,8.9261294632657227e-17,7.3755883209628288e-19,5.6640421894951981e-18,3.8867054857617415e-22,7.8066578354312428e-17,4.6266935542670785e-20
0.0006481942381674245,0.0018200765162559931,0.84210526299999999,0.0,0.0,0.0,0.052631578910328512,0.10526315782600154,8.175144276974546e-13,8.3125683560566624e-11,8.6426558487985259e-11,2.9476197181387725e-23,4.7462390019946358e-16,1.9674409303439495e-12,2.0485207804601294e-12,1.9781376542068994e-12,4.5975428370470207e-13,1.0085608232794848e-16,8.2480818332079999e-19,6.7606845673158264e-18,4.6572425452595128e-22,1.016392570352631e-16,5.5444067961329435e-20
0.0007003301442808776,0.0018200765162427993,0.84210526299999999,0.0,0.0,0.0,0.052631578902643868,0.10526315781146811,8.8556057121820773e-13,8.9706768191327782e-11,9.3632039444195845e-11,3.1933661429799483e-23,5.2085677125902086e-16,2.3246167112113931e-12,2.4267342150540689e-12,2.3033612810140323e-12,5.1365617365911182e-13,1.126844153494129e-16,9.1344077962903207e-19,7.9613291646866107e-18,5.5030230497712658e-22,1.2967763232891451e-16,6.5517788950547211e-20
0.0008046019565077837,0.0018200765162161945,0.84210526299999999,0.0,0.0,0.0,0.052631578887052007,0.10526315778214321,1.0228068739047609e-12,1.0282897936835133e-10,1.0816519214054066e-10,3.6890263687061096e-23,6.1546457671264593e-16,3.1355544832858065e-12,3.2899459069874154e-12,3.0252910482796369e-12,6.2408041550191775e-13,1.369179734832977e-16,1.0941070254272338e-18,1.0681513024010104e-17,7.423440808835387e-22,2.0082702796551936e-16,8.8392272200827957e-20
0.0008984465875119992,0.0018200765161920005,0.84210526299999999,0.0,0.0,0.0,0.052631578872762624,0.10526315775545277,1.1476622070001535e-12,1.145946418534935e-10,1.21386244680507e-10,4.1399367818947732e-23,7.0289130838441723e-16,3.977076764547205e-12,4.1914173787931712e-12,3.7556018743792496e-12,7.2591465025114034e-13,1.5926856859049611e-16,1.2598749064614558e-18,1.3502844900569164e-17,9.4164625313149695e-22,2.8437022421598318e-16,1.1213282813989194e-19
0.0009922912185162149,0.0018200765161675682,0.84210526299999999,0.0,0.0,0.0,0.05263157885822696,0.105263157728476,1.2737991574946342e-12,1.2631946646755216e-10,1.3474300400259752e-10,4.5954755408083704e-23,7.9235528320249087e-16,4.9259552824862453e-12,5.2138628217342216e-12,4.5612498407044384e-12,8.2967598732841229e-13,1.8204427509041272e-16,1.4281199306014331e-18,1.6688567071120767e-17,1.1663919983816376e-21,3.8900227445466627e-16,1.3890525797448709e-19
0.0009999999999999998,0.0018200765161428963,0.84210526299999999,0.0,0.0,0.0,0.05263157885702191,0.10526315772624718,1.2842180377565191e-12,1.2728080800961111e-10,1.3584626878519674e-10,4.6331029216523413e-23,7.9979193233360673e-16,5.0087154429511916e-12,5.3033123801586389e-12,4.6307482246509896e-12,8.3827600166668094e-13,1.8393208340136919e-16,1.4420384465585186e-18,1.6966781573416231e-17,1.1859948850151693e-21,3.9861284331865511e-16,1.4124045949681279e-19
0.0010861358495204304,0.0018200765161428963,0.84210526299999999,0.0,0.0,0.0,0.052631578843442106,0.10526315770120934,1.4012341091460001e-12,1.3800445186285503e-10,1.4823720656144359e-10,5.0557018680735918e-23,8.83772154145983e-16,5.9835893531347027e-12,6.3600087077919062e-12,5.4412900033605749e-12,9.3509789768462486e-13,2.0518670411213891e-16,1.5984900911027388e-18,2.0249466926007903e-17,1.4169160910018409e-21,5.1727068939725573e-16,1.6874946393176799e-19
0.0011799804805246459,0.0018200765161179835,0.84210526299999999,0.0,0.0,0.0,0.052631578828405252,0.10526315767364933,1.529982685621283e-12,1.4965051931526166e-10,1.6187050796185561e-10,5.5206722288973311e-23,9.7707999412880577e-16,7.1513153710809903e-12,7.6325019448296611e-12,6.3947920044638709e-12,1.0419904382846076e-12,2.2865426693203947e-16,1.7707351998808813e-18,2.4196557755036112e-17,1.6935383755292066e-21,6.7175432755983197e-16,2.0170356691193856e-19
0.0012738251115288614,0.0018200765160928279,0.84210526299999999,0.0,0.0,0.0,0.052631578813113651,0.10526315764579265,1.6600597716753139e-12,1.6125851496902219e-10,1.7564448521199297e-10,5.9904404079058196e-23,1.0722386458304525e-15,8.430409096395918e-12,9.0339121668391805e-12,7.4208400844764507e-12,1.1502380130700367e-12,2.5242168412622296e-16,1.9447039126447367e-18,2.8541109838147388e-17,1.9965644786827781e-21,8.550637944462821e-16,2.3780398976090281e-19
0.0014615143735372924,0.0018200765160417832,0.84210526299999999,0.0,0.0,0.0,0.052631578781755305,0.1052631575891764,1.9242567473209505e-12,1.8436345672912453e-10,2.036205345017362e-10,6.9445771466633431e-23,1.2680113569458442e-15,1.1327651327353922e-11,1.2233529932019748e-11,9.6869803623926626e-12,1.370552069210202e-12,3.0080239170791437e-16,2.2974942120746288e-18,3.8468930607084304e-17,2.6830144343851732e-21,1.3187539771629393e-15,3.1958516937720359e-19
0.0016304347093448802,0.0018200765159949981,0.84210526299999999,0.0,0.0,0.0,0.052631578752634543,0.10526315753717524,2.1667185081661106e-12,2.0503539377968627e-10,2.292950235248948e-10,7.8202180557050376e-23,1.450364710727771e-15,1.4328324440314524e-11,1.557900998316418e-11,1.1965707156698887e-11,1.5730933061893559e-12,3.4528893449695083e-16,2.6204243815539224e-18,4.8881639412438352e-17,3.3940629891283061e-21,1.8614638714921298e-15,4.0429930278521545e-19
0.001799355045152468,0.0018200765159474045,0.84210526299999999,0.0,0.0,0.0,0.052631578722646587,0.10526315748416355,2.4137006885778661e-12,2.2559571426808021e-10,2.5544818631253645e-10,8.712184365997147e-23,1.6385054049891515e-15,1.7708843825792278e-11,1.9380588732614028e-11,1.4465856646750552e-11,1.7796320940794099e-12,3.9066211574880899e-16,2.948453522728384e-18,6.0769347601197832e-17,4.1952179034813451e-21,2.5395288083430701e-15,4.9975067356141226e-19
0.001968275380960056,0.0018200765158989925,0.84210526299999999,0.0,0.0,0.0,0.052631578691775815,0.10526315743012291,2.6652820075142517e-12,2.4604867453936471e-10,2.8208836017778494e-10,9.6207604256601098e-23,1.8323985998168748e-15,2.1476429447937304e-11,2.365246621573355e-11,1.7182561273413065e-11,1.990161860469364e-12,4.3692100159958743e-16,3.2815868357483498e-18,7.4207488838604941e-17,5.0882103160841184e-21,3.3692367235137566e-15,6.0614557200991985e-19
0.0021371957167676437,0.0018200765158497532,0.84210526299999999,0.0,0.0,0.0,0.052631578660006527,0.10526315737503478,2.9215404577965965e-12,2.6639850475358526e-10,3.0922380539675996e-10,1.0546227955423095e-22,2.032017944276472e-15,2.5638402000006084e-11,2.8408788475573541e-11,2.0111083033375316e-11,2.2047001306410856e-12,4.8406996388300708e-16,3.619861671923364e-18,8.9274440125539123e-17,6.0747958842503007e-21,4.3671866166683482e-15,7.2369320688577132e-19
0.0024750363883828197,0.0018200765157487585,0.84210526299999999,0.0,0.0,0.0,0.052631578593709372,0.1052631572616417,3.4483972615437475e-12,3.0680555157891726e-10,3.6501318361564359e-10,1.2448951778346146e-22,2.448375331427571e-15,3.5175278333805036e-11,3.9431096977001665e-11,2.6585257944597738e-11,2.646004156617826e-12,5.8108463331091945e-16,4.3121612205145897e-18,1.2462344754601008e-16,8.3358867289785258e-21,6.9358072145280717e-15,9.9309753603933984e-19
0.0028128770599979954,0.0018200765156443492,0.84210526299999999,0.0,0.0,0.0,0.052631578523628403,0.10526315714383444,3.9948828646055637e-12,3.4685028142716191e-10,4.2288111132102458e-10,1.4422565541222094e-22,2.8875024598254661e-15,4.6380143510578762e-11,5.2559843273628565e-11,3.3852989950909363e-11,3.1040508471326773e-12,6.8182190028020236e-16,5.0261405754925296e-18,1.6750509978509839e-16,1.0993043635315568e-20,1.0384600933430342e-14,1.3096978574354231e-18
0.003150717731613171,0.0018200765155364509,0.84210526299999999,0.0,0.0,0.0,0.052631578449635653,0.10526315702146107,4.5616024999271072e-12,3.8656602243315445e-10,4.8289168646472793e-10,1.6469255335868733e-22,3.3493637622729313e-15,5.9315566688917613e-11,6.7907022682571335e-11,4.1880830243379099e-11,3.5794041378274099e-12,7.8641045219382525e-16,5.7626662934360574e-18,2.1865995969663786e-16,1.4061278437840572e-20,1.4858067606111283e-14,1.6752830177385509e-18
