Time (s),Volume (m^3),N2,Ar,He,Ne,CH4(1),O2(2),CH3(3),HO2(7),CH3OO(9),CH3O2(17),OH(11),CH2O(24),H2O(33),H2O2(13),CH3OOH(15),CH3O(19),H(4),C2H6O2(21),HCO(39),CO(40),CHO3(66),acetyl(76),CH3OH(35),CH2OH(41),O(12),CHO3(77)
0.03135267051305969,0.0024674667134973773,0.84210526299999999,0.0,0.0,0.0,0.052589410461715842,0.10521517166721887,1.4733337597241343e-07,5.1663214064776892e-06,2.753122574737315e-06,6.0468442949282451e-18,7.3548621463582061e-10,3.7949707959737185e-05,3.6826990558554672e-05,1.9229623725462405e-06,1.9202311694929793e-07,1.4054604012098872e-10,3.8739154972784227e-12,5.4578671555258136e-09,5.3257187105620296e-13,9.6400131669510669e-07,1.0428095971015032e-11,3.5545759546333366e-16,1.5128237057719222e-07,3.276987487924613e-13,5.0394631014029351e-13,2.7803345372080439e-18
0.03150847715172572,0.0024674664547721303,0.84210526299999999,0.0,0.0,0.0,0.052587565292485004,0.10521312367181747,1.5051616822291472e-07,5.314245619411804e-06,2.8125187230763037e-06,6.1773372407084051e-18,7.691261652731709e-10,3.9641554878020913e-05,3.8528651113604223e-05,2.01672320613761e-06,2.0156542307321196e-07,1.4718710550051736e-10,4.0539024306831166e-12,5.6960764058362817e-09,5.7371353027936152e-13,1.0370119209005993e-06,1.1233458436928844e-11,3.9063934040302218e-16,1.5898890916468908e-07,3.4461810657000032e-13,5.1496851563594533e-13,3.0575346950915802e-18
0.03166428379039175,0.00246746619193173,0.84210526299999999,0.0,0.0,0.0,0.052585639447725673,0.10521098748406127,1.5375868749234099e-07,5.4654035589387952e-06,2.8730246437286817e-06,6.3102715955181437e-18,8.0422638761576559e-10,4.1406448083024525e-05,4.0309150733222002e-05,2.1149440691200457e-06,2.1153870412115632e-07,1.5411689413777405e-10,4.2416185908660829e-12,5.9439779743676007e-09,6.180209803350829e-13,1.1156603851533608e-06,1.210076541436313e-11,4.2931967842916159e-16,1.670666158869763e-07,3.6238049436213683e-13,5.2618477090724373e-13,3.3625581448191557e-18
0.031820090429057785,0.002467465925104942,0.84210526299999999,0.0,0.0,0.0,0.052583629548043707,0.1052087593544134,1.5706195636624885e-07,5.6198639078581069e-06,2.9346590461921333e-06,6.4456887879526628e-18,8.4084714256839572e-10,4.3247278137368668e-05,4.2172009810753029e-05,2.2178379192300696e-06,2.2196120866467472e-07,1.6134721017078774e-10,4.4373787254385757e-12,6.2019429512022407e-09,6.6573500475103442e-13,1.2003801642882578e-06,1.3034724911477142e-11,4.7184459309210662e-16,1.755321278076119e-07,3.8102775872965863e-13,5.3759744244695919e-13,3.6981965291387379e-18
0.031975897067723816,0.0024674656544406573,0.84210526299999999,0.0,0.0,0.0,0.052581532077190379,0.1052064353716882,1.6042703036888056e-07,5.7776991807048353e-06,2.9974412312103564e-06,6.5836315728860879e-18,8.7905140103315139e-10,4.5167037293067116e-05,4.4120903344946397e-05,2.3256290923398829e-06,2.3285204138681193e-07,1.6889038369590311e-10,4.6415116964547829e-12,6.4703572129181937e-09,7.1711466573639597e-13,1.2916376549753788e-06,1.4040401944307054e-11,5.185939649844824e-16,1.8440279458606152e-07,4.0060400217715549e-13,5.4920895272650225e-13,4.0675217296751774e-18
0.03213170370638985,0.0024674653801096706,0.84210526299999999,0.0,0.0,0.0,0.052579343375903649,0.10520401145510209,1.638549998634859e-07,5.9389859564322101e-06,3.0613911246801865e-06,6.7241441083832141e-18,9.1890500173574323e-10,4.7168823024803135e-05,4.6159668629940318e-05,2.4385540521929643e-06,2.4423121575662729e-07,1.7675930129836627e-10,4.8543613042162368e-12,6.7496221613514926e-09,7.7243875379385002e-13,1.3899346978013806e-06,1.5123246762496379e-11,5.6998490947722942e-16,1.9369671178536964e-07,4.2115572856691907e-13,5.6102178368399923e-13,4.4739144504988892e-18
0.03228751034505588,0.0024674651023066222,0.84210526299999999,0.0,0.0,0.0,0.052577059635392324,0.10520148334583838,1.6734699194138211e-07,6.1038051169894948e-06,3.1265293112741454e-06,6.8672720321819137e-18,9.6047681961556748e-10,4.9255841719692341e-05,4.8292313434303906e-05,2.5568621951997348e-06,2.5611971026911248e-07,1.84967438841341e-10,5.0762871718758979e-12,7.0401555285862904e-09,8.320073279745142e-13,1.4958112746811654e-06,1.6289124892562523e-11,6.2647540744010762e-16,2.0343275614163816e-07,4.4273199539194909e-13,5.7303848024279076e-13,4.9210956149296089e-18
0.03244331698372191,0.002467464821252115,0.84210526299999999,0.0,0.0,0.0,0.052574676890440854,0.10519884659809287,1.7090417216647598e-07,6.2722420953866618e-06,3.1928770652665025e-06,7.0130625322550301e-18,1.0038389446613908e-09,5.1431412532145708e-05,5.0523024703113799e-05,2.6808167138677084e-06,2.6853952840004898e-07,1.9352889589116196e-10,5.3076656739497598e-12,7.3423921770114702e-09,8.9614336979268225e-13,1.6098484176641804e-06,1.7544349393731953e-11,6.885682813910277e-16,2.1363062293497084e-07,4.6538457329544612e-13,5.8526165317095438e-13,5.4131609120990686e-18
0.03259912362238794,0.0024674645371950167,0.84210526299999999,0.0,0.0,0.0,0.052572191012111955,0.10519609656956577,1.7452774620964848e-07,6.4443871322322657e-06,3.2604563791020923e-06,7.1615644127557203e-18,1.049066871087359e-09,5.36989714081155e-05,5.2856177818684721e-05,2.8106955234765971e-06,2.8151376237641421e-07,2.0245843211890428e-10,5.5488909190848297e-12,7.6567849396500106e-09,9.6519462078546863e-13,1.7326713466879578e-06,1.88957166187501e-11,7.5681561752731159e-16,2.2431086558864564e-07,4.8916812299879317e-13,5.9769398119698241e-13,5.9546192845745094e-18
0.03275493026105397,0.0024674642504149843,0.84210526299999999,0.0,0.0,0.0,0.052569597700023681,0.10519322841136901,1.7821896158319754e-07,6.6203355349933108e-06,3.3292899937383095e-06,7.312828164129747e-18,1.0962396984342764e-09,5.6062075278477333e-05,5.5296346457662568e-05,2.9467922574239079e-06,2.9506666094338762e-07,2.1177150606325089e-10,5.800375796705544e-12,7.983805519563981e-09,1.0395355442048598e-12,1.8649528554631743e-06,2.0350544448783698e-11,8.3182358752303101e-16,2.3549493760814945e-07,5.1414038081541735e-13,6.1033821344230925e-13,6.5504353110608296e-18
0.03291073689972,0.0024674639612251967,0.84210526299999999,0.0,0.0,0.0,0.052566892474175855,0.10519023705731097,1.8197910954322969e-07,6.8001879383463117e-06,3.3994014320155978e-06,7.4669060401751237e-18,1.1454403451820076e-09,5.8524406424093325e-05,5.7848313085164313e-05,3.0894173361023002e-06,3.0922370153896668e-07,2.214843161445813e-10,6.0625530837156984e-12,8.3239454131803982e-09,1.1195694308705952e-12,2.0074169662697025e-06,2.191671334162967e-11,9.142577309506902e-16,2.4720523699380833e-07,5.4036235317306198e-13,6.2319717201893265e-13,7.2060758888873097e-18
0.033066543538386034,0.0024674636699753318,0.84210526299999999,0.0,0.0,0.0,0.052564070666298368,0.10518711721251384,1.8580952682826912e-07,6.9840505745040585e-06,3.4708150287217925e-06,7.6238521282826162e-18,1.1967557750085576e-09,6.1089777023312552e-05,6.0517080129975575e-05,3.2388991131042715e-06,3.2401166730049707e-07,2.3161384453156662e-10,6.3358766290259498e-12,8.6777169171869858e-09,1.20573073389585e-12,2.160842876044923e-06,2.3602711741620141e-11,1.0048488286901625e-15,2.5946515331368682e-07,5.6789853291662231e-13,6.3627375365410117e-13,7.9275622272443084e-18
0.033222350177052065,0.0024674633770548097,0.84210526299999999,0.0,0.0,0.0,0.052561127410693513,0.10518386334131467,1.8971159686645331e-07,7.1720355632312252e-06,3.5435559505868142e-06,7.7837223979376093e-18,1.250277236393437e-09,6.3762133892860493e-05,6.3307881887162318e-05,3.3955851035257072e-06,3.3945872890664569e-07,2.4217790359261475e-10,6.6208226090106662e-12,9.0456541818774184e-09,1.2984875715274866e-12,2.326069218083603e-06,2.5417684821782718e-11,1.1043993217431799e-15,2.7229911763864029e-07,5.9681712670045891e-13,6.4957092985078993e-13,8.7215272364285914e-18
0.033378156815718096,0.0024674630828963573,0.84210526299999999,0.0,0.0,0.0,0.052558057634544374,0.10518046965440964,1.9368675075818581e-07,7.3642612136170582e-06,3.6176502119499072e-06,7.9465747401159012e-18,1.3061005151852711e-09,6.6545563417147078e-05,6.6226197195541647e-05,3.559843302463393e-06,3.5559453104619887e-07,2.5319518372153174e-10,6.9178908206014915e-12,9.4283141919983769e-09,1.398344416857542e-12,2.5039986661683204e-06,2.7371486880234591e-11,1.2137903392943557e-15,2.8573265547373886e-07,6.2719029102036521e-13,6.6309174613312174e-13,9.5952788512876426e-18
0.03353396345438413,0.0024674627879798954,0.84210526299999999,0.0,0.0,0.0,0.052554856047661747,0.10517693009520833,1.9773646886866717e-07,7.5608523154525585e-06,3.6931247015443372e-06,8.1124690316719814e-18,1.3643262013136317e-09,6.9444296647257615e-05,6.9277762939937688e-05,3.7320636033630163e-06,3.7245028388979699e-07,2.6468530367923344e-10,7.2276060432793141e-12,9.8262777930024464e-09,1.5058450755112096e-12,2.6956029106215992e-06,2.9474739218868589e-11,1.3339895047084412e-15,2.9979244275940938e-07,6.5909439291371776e-13,6.7683932243901034e-13,1.0556870577675133e-17
0.03368977009305016,0.002467462492836746,0.84210526299999999,0.0,0.0,0.0,0.052551517131637866,0.10517323832534757,2.0186228306583951e-07,7.7619404192181698e-06,3.7700072211699162e-06,8.2814672263551512e-18,1.4250599729833732e-09,7.2462714567388237e-05,7.246858843442762e-05,3.9126593220606182e-06,3.9005886072122927e-07,2.7666886563417492e-10,7.5505195275090417e-12,1.0240150915463987e-08,1.6215758851079293e-12,2.9019280378974505e-06,3.1738892396009932e-11,1.4660594941758454e-15,3.1450636510843311e-07,6.9261028770041033e-13,6.9081685522504111e-13,1.1615179477456111e-17
0.03382999606784959,0.002467462227498148,0.84210526299999999,0.0,0.0,0.0,0.052548389936876196,0.10516978011448862,2.0564188699941835e-07,7.9468790671348058e-06,3.8404290922155984e-06,8.4362723745337783e-18,1.4819564595450404e-09,7.5285367119802028e-05,7.5464596785586316e-05,4.0827182153782794e-06,4.0657883608426511e-07,2.8789383051517799e-10,7.8529043623390745e-12,1.0626761394528011e-08,1.7332919911334616e-12,3.1011361344267257e-06,3.3924385484106809e-11,1.5960343637196861e-15,3.2833225249344211e-07,7.2422334873152725e-13,7.0359595151112553e-13,1.2658419371730453e-17
0.03397022204264902,0.0024674619629207082,0.84210526299999999,0.0,0.0,0.0,0.052545142473039458,0.10516618818833065,2.0948560284036959e-07,8.1356786806321208e-06,3.9120363128644941e-06,8.5936917298170428e-18,1.5410592985314666e-09,7.8212055070611024e-05,7.8583302839240301e-05,4.2602539941696042e-06,4.2376318561172756e-07,2.9955254454784046e-10,8.1668915602012467e-12,1.1027250627554765e-08,1.852681316441964e-12,3.3140600898145642e-06,3.6259866197840606e-11,1.7374984737192047e-15,3.427337716239742e-07,7.5727721480635674e-13,7.1656639458188125e-13,1.3795741673197688e-17
0.03411044801744845,0.002467461699618619,0.84210526299999999,0.0,0.0,0.0,0.052541770195713246,0.10516245727700459,2.1339465571661333e-07,8.3284505596489745e-06,3.9848510596061692e-06,8.753774825976904e-18,1.602457333494836e-09,8.1246305959032768e-05,8.1829716908093415e-05,4.4456234087284878e-06,4.4163975896515995e-07,3.1166230440126384e-10,8.492944334134194e-12,1.1442117065390222e-08,1.9802742088264986e-12,3.5416414011272115e-06,3.8755687689997253e-11,1.8914638332395779e-15,3.5773402420600619e-07,7.9184136978620646e-13,7.2973065874963494e-13,1.5035696298357471e-17
0.034250673992247876,0.002467461438151419,0.84210526299999999,0.0,0.0,0.0,0.052538268379772657,0.10515858188389035,2.1737030686174884e-07,8.5253112667217419e-06,4.0588961419407966e-06,8.9165726529587701e-18,1.6662435483022719e-09,8.4391759953706205e-05,8.5209069863841549e-05,4.6392030767929136e-06,4.6023777573606086e-07,3.2424120676277824e-10,8.8315474588340692e-12,1.1871878875102146e-08,2.1166386296015058e-12,3.7848866027121492e-06,4.1422935924842349e-11,2.0590317975413832e-15,3.7335707567158784e-07,8.2798904791015771e-13,7.4309126234287288e-13,1.6387623333032145e-17
0.034390899967047306,0.002467461179129767,0.84210526299999999,0.0,0.0,0.0,0.052534632111028851,0.10515455627419784,2.2141385409910661e-07,8.726382828156131e-06,4.1341950088176018e-06,9.0821376767964275e-18,1.7325152907717147e-09,8.7652173454143159e-05,8.8726824620684742e-05,4.8413907396416388e-06,4.795879057307189e-07,3.3730819052037079e-10,9.1832084155974581e-12,1.2317074646580523e-08,2.2623829788830104e-12,4.044871883487895e-06,4.4273484562331346e-11,2.2414010482294036e-15,3.8962800115049709e-07,8.65797459167904e-13,7.5665076580278925e-13,1.7861728776383483e-17
0.034531125941846735,0.002467460923218897,0.84210526299999999,0.0,0.0,0.0,0.052530856277440106,0.10515037446287907,2.2552663143749034e-07,8.9317929695519953e-06,4.2107717383087403e-06,9.2505238229863421e-18,1.8013744979328553e-09,9.1031422801298478e-05,9.2388688305613634e-05,5.05260659983085e-06,4.9972234830445194e-07,3.508830775661794e-10,9.5484585026104889e-12,1.2778264004450945e-08,2.4181590881141511e-12,4.3227480469290488e-06,4.7320053073373295e-11,2.4398763055970537e-15,4.0657293400410194e-07,9.0534802152896733e-13,7.7041176690532226e-13,1.9469167397796079e-17
0.034671351916646165,0.002467460671142808,0.84210526299999999,0.0,0.0,0.0,0.052526935559883164,0.10514603020187469,2.29710008743059e-07,9.1416753523942147e-06,4.2886510285255644e-06,9.4217864632203247e-18,1.8729279284816435e-09,9.4533508056736992e-05,9.6200625134978498e-05,5.2732947487538966e-06,5.20674914735329e-07,3.6498661760724947e-10,9.9278540550142254e-12,1.3256028488478475e-08,2.5846654602269024e-12,4.6197458346049806e-06,5.0576269646506388e-11,2.6558778520680502e-15,4.2421911683768958e-07,9.4672661007788229e-13,7.8437689607670534e-13,2.1222133672588054e-17
0.034811577891445594,0.0024674604236891856,0.84210526299999999,0.0,0.0,0.0,0.052522864422468493,0.10514151696666678,2.339653918418871e-07,9.356169799778694e-06,4.3678581963987235e-06,9.5959824200446506e-18,1.9472874121542166e-09,9.8162556827138367e-05,0.00010016887003727831,5.5039246899243713e-06,5.4248111730027667e-07,3.7964053502085653e-10,1.0321977720191205e-11,1.3750972345401971e-08,2.7626507597777819e-12,4.9371816432760298e-06,5.4056738919788668e-11,2.8909519007828354e-15,4.4259495504270462e-07,9.9002382161498573e-13,7.9854881264692633e-13,2.3133961883259107e-17
0.034951803866245024,0.002467460181714576,0.84210526299999999,0.0,0.0,0.0,0.052518637102368884,0.10513682794208024,2.3829422270246678e-07,9.5754225252607177e-06,4.4484191777427836e-06,9.7731699749319192e-18,2.0245701120797426e-09,0.00010192282813836546,0.00010429994307937865,5.7449929630464598e-06,5.6517826343186635e-07,3.9486757836797785e-10,1.0731439806333871e-11,1.4263723366514818e-08,2.9529175705348271e-12,5.2764636697307959e-06,5.777711488440438e-11,3.1467819239090045e-15,4.6173007307867787e-07,1.0353352565346188e-12,8.1293020118798238e-13,2.5219236271660227e-17
0.03509202984104445,0.0024674599461499266,0.84210526299999999,0.0,0.0,0.0,0.052514247599133916,0.10513195600727689,2.4269797929829811e-07,9.7995863768102538e-06,4.5303605211265714e-06,9.9534088634698355e-18,2.1048987971009169e-09,0.00010581871636263835,0.00010860066474956413,5.9970248752106732e-06,5.8880555360466464e-07,4.1069157174401842e-10,1.1156879683478581e-11,1.4794933749234596e-08,3.1563264351317913e-12,5.6390985164418895e-06,6.1754179226262082e-11,3.4252010208580384e-15,4.8165537369412707e-07,1.0827618167160691e-12,8.2752376675799131e-13,2.7493912217832792e-17
